English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Turkish Word
ditch	0	0	0	0	0	0	0	0	0	0	Hendek
ditto	0	0	0	0	0	0	0	0	0	0	aynen
ditty	0	0	0	0	1	0	1	0	0	0	pislik
diurnal	0	0	0	0	0	0	0	0	0	0	günlük
divan	0	0	0	0	0	0	0	0	0	1	divan
dive	0	0	0	0	0	0	0	0	0	0	dalmak
diver	0	0	0	0	0	0	0	0	0	0	dalgıç
diverge	0	0	0	0	0	0	0	0	0	0	ayrılmak
divergence	0	0	0	0	0	0	0	0	0	0	uyuşmazlık
divergent	0	0	0	0	0	1	0	0	1	0	farklı
diverging	0	0	0	0	0	0	0	0	0	0	sapma
divers	0	0	0	0	0	0	0	0	0	0	dalgıçlar
diverse	0	0	0	0	0	1	1	0	0	0	türlü
diversified	0	0	0	0	0	0	1	0	0	0	çeşitlendirilmiş
diversify	0	0	0	0	0	0	0	0	0	0	çeşitlendirmek
diversion	0	0	0	0	0	0	1	0	1	0	saptırma
diversity	0	0	0	0	0	0	0	0	0	0	çeşitlilik
divert	0	0	0	0	0	0	0	0	0	0	yönlendirmek
diverting	0	0	0	0	0	0	0	0	0	0	yönlendirme
divest	0	0	0	0	0	0	0	0	0	0	elden çıkarmak
divested	0	0	0	0	0	1	0	0	0	0	elden çıkarılan
divestment	0	0	0	0	0	1	0	0	0	0	elden çıkarma
divide	0	0	0	0	0	0	0	0	0	0	bölmek
divided	0	0	0	0	0	0	0	0	0	0	bölünmüş
dividend	0	0	0	0	0	0	0	0	0	0	kâr payı
divination	0	1	0	0	0	0	0	0	0	0	kehanet
divine	0	0	0	0	0	0	0	0	0	0	ilahi
divinity	0	0	0	0	0	0	1	0	0	0	tanrısallık
divisible	0	0	0	0	0	0	0	0	0	0	bölünebilir
division	0	0	0	0	0	0	0	0	0	0	bölüm
divisor	0	0	0	0	0	0	0	0	0	0	bölen
divorce	1	0	1	1	0	1	0	1	1	1	boşanmak
divulge	0	0	0	0	0	0	0	0	0	0	ifşa etmek
dizziness	0	0	0	0	0	1	0	0	0	0	baş dönmesi
dizzy	0	0	0	0	0	1	0	0	0	0	başı dönmek
docile	0	0	0	0	0	0	0	0	0	0	uysal
dock	0	0	0	0	0	0	0	0	0	0	rıhtım
docked	0	0	0	0	0	1	0	0	0	0	demirledi
docket	0	0	0	0	0	0	0	0	0	0	iş listesi
doctor	0	0	0	0	0	0	1	0	0	1	doktor
doctrinal	0	0	0	0	0	0	0	0	0	0	doktriner
doctrine	0	0	0	0	0	0	0	0	0	1	doktrin
document	0	0	0	0	0	0	0	0	0	0	belge
documentary	0	0	0	0	0	0	0	0	0	0	belgesel
dodge	0	0	0	0	0	0	0	0	0	0	atlatmak
dodging	0	0	0	0	0	0	0	0	0	0	kaçmak
doe	0	0	0	0	0	0	0	0	0	0	dişi geyik
doer	0	0	0	0	0	0	1	0	0	0	yapan
dog	0	0	0	0	0	0	0	0	0	0	köpek
dogged	0	0	0	0	0	0	1	0	0	0	inatçı
dogma	0	0	0	0	0	0	0	0	0	1	dogma
dogmatic	0	0	0	0	0	0	0	0	0	0	dogmatik
doings	0	0	0	0	0	0	0	0	0	0	işler
doit	0	0	0	0	0	1	0	0	0	0	yap
doldrums	0	0	0	0	0	1	0	1	0	0	sıkıntı
dole	0	0	0	0	0	1	0	1	0	0	dole
doll	0	0	0	0	1	0	0	0	0	0	oyuncak bebek
dollar	0	0	0	0	0	0	0	0	0	0	dolar
dolor	0	0	0	0	0	1	0	1	0	0	dolor
dolphin	0	0	0	0	1	0	1	0	1	1	Yunus
domain	0	0	0	0	0	0	0	0	0	0	alan adı
dome	0	0	0	0	0	0	0	0	0	0	kubbe
domestic	0	0	0	0	0	0	0	0	0	0	yerel
domesticated	0	0	0	0	0	0	0	0	0	0	evcil
domestication	0	0	0	0	0	0	0	0	0	0	evcilleştirme
domicile	0	0	0	0	0	0	0	0	0	0	ikametgah
domiciled	0	0	0	0	0	0	0	0	0	0	yerleşik
dominance	0	0	0	0	0	0	0	0	0	0	hakimiyet
dominant	0	0	0	1	0	1	0	0	0	0	baskın
dominate	1	0	0	1	0	1	1	0	0	0	hükmetmek
dominating	0	0	0	0	0	0	0	0	0	0	hakim
domination	1	0	0	1	0	1	0	1	0	0	egemenlik
dominion	0	0	0	1	0	0	0	0	0	1	egemenlik
domino	0	0	0	0	0	0	0	0	0	0	domino
don	0	0	0	0	0	0	1	0	0	1	giymek
donation	0	0	0	0	0	0	1	0	0	0	bağış
donkey	0	0	1	0	0	1	0	0	0	0	eşek
donor	0	0	0	0	0	0	0	0	0	0	bağışçı
doodle	0	0	0	0	0	1	0	0	0	0	karalama
doom	0	0	0	1	0	1	0	0	0	0	kıyamet
doomed	0	0	0	1	0	1	0	1	0	0	mahkum
doomsday	1	1	1	1	0	1	0	1	0	0	kiyamet gunu
door	0	0	0	0	0	0	0	0	0	0	kapı
doorbell	0	0	0	0	0	0	0	0	0	0	kapı zili
doorway	0	0	0	0	0	0	0	0	0	0	kapı aralığı
dormant	0	0	0	0	0	0	0	0	0	0	uykuda
dormitory	0	0	0	0	0	0	0	0	0	0	yurt
dorsal	0	0	0	0	0	0	0	0	0	0	sırt
dose	0	0	0	0	0	0	0	0	0	0	doz
dot	0	0	0	0	0	0	0	0	0	0	nokta
double	0	0	0	0	0	0	0	0	0	0	çift
doubled	0	0	0	0	0	0	0	0	0	0	ikiye katlanmış
doublet	0	0	0	0	0	0	0	0	0	0	ikili
doubling	0	0	0	0	0	0	0	0	0	0	ikiye katlama
doubt	0	0	0	1	0	1	0	1	0	1	şüphe
doubtful	0	0	0	0	0	1	0	0	0	0	şüpheli
doubting	0	0	0	0	0	1	0	0	0	0	şüphe etmek
doubtless	0	0	0	0	0	0	1	0	0	1	şüphesiz
douche	0	0	0	0	0	1	0	0	0	0	duş
dough	0	0	0	0	0	0	0	0	0	0	Hamur
doughnut	0	0	0	0	0	0	0	0	0	0	tatlı çörek
dour	0	0	0	0	0	1	0	0	0	0	asık suratlı
dove	0	1	0	0	1	0	1	0	0	1	güvercin
downcast	0	0	0	0	0	0	0	0	0	0	mahzun
downfall	0	0	0	1	0	1	0	1	0	0	düşüş
downhill	0	0	0	0	0	0	0	0	0	0	yokuş aşağı
downpour	0	0	0	0	0	0	0	0	0	0	sağanak
downright	0	0	0	0	0	0	0	0	0	1	büsbütün
downy	0	0	0	0	0	0	1	0	0	0	tüylü
dowry	0	0	0	0	0	0	0	0	0	0	çeyiz
doze	0	0	0	0	0	0	0	0	0	0	uyuklamak
dozen	0	0	0	0	0	0	0	0	0	0	düzine
drab	0	0	0	0	0	1	0	1	0	0	sıkıcı
draft	0	1	0	0	0	0	0	0	0	0	taslak
drag	0	0	0	0	0	0	0	0	0	0	sürüklemek
dragon	0	0	0	1	0	0	0	0	0	0	Ejderha
drain	0	0	0	0	0	0	0	0	0	0	boşaltmak
drainage	0	0	0	0	0	1	0	0	0	0	drenaj
drained	0	0	0	0	0	0	0	0	0	0	boşaltılmış
drake	0	0	0	0	0	0	0	0	0	0	ejder
drama	0	0	0	0	0	0	0	0	0	0	drama
dramatic	0	0	0	0	0	0	0	0	0	0	dramatik
drape	0	0	0	0	0	0	0	0	0	0	örtü
drapery	0	0	0	0	0	0	0	0	0	0	perdelik
drastic	0	0	0	0	0	0	0	0	0	0	şiddetli
draught	0	0	0	0	0	0	0	0	0	0	taslak
draw	0	0	0	0	0	0	0	0	0	0	Berabere
drawback	0	0	0	0	0	1	0	0	0	0	dezavantaj
drawer	0	0	0	0	0	0	0	0	0	0	çekmece
drawers	0	0	0	0	0	0	0	0	0	0	çekmeceler
drawing	0	0	0	0	0	0	0	0	0	0	resim çizme
dread	0	1	0	1	0	1	0	0	0	0	korku
dreadful	1	1	1	1	0	1	0	1	0	0	korkunç
dreadfully	0	0	1	1	0	1	0	1	1	0	korkunç bir şekilde
dream	0	0	0	0	0	0	0	0	0	0	rüya
dreamer	0	0	0	0	0	0	0	0	0	0	hayalperest
dreaming	0	0	0	0	0	0	0	0	0	0	rüya görmek
dreamy	0	0	0	0	0	0	0	0	0	0	rüya gibi
dreary	0	0	0	0	0	1	0	1	0	0	kasvetli
dredge	0	0	0	0	0	0	0	0	0	0	taramak
drenched	0	0	0	0	0	0	0	0	0	0	sırılsıklam
dresser	0	0	0	0	0	0	0	0	0	0	şifonyer
dribble	0	0	0	0	0	0	0	0	0	0	salya sürmek
dried	0	0	0	0	0	0	0	0	0	0	kurutulmuş
drier	0	0	0	0	0	0	0	0	0	0	daha kuru
drift	0	0	0	0	0	0	0	0	0	0	sürüklenme
drifted	0	0	0	0	0	0	0	0	0	0	sürüklendi
drill	0	0	0	0	0	0	0	0	0	0	delmek
drink	0	0	0	0	0	0	0	0	0	0	İçmek
drinking	0	0	0	0	0	1	0	0	0	0	içme
drip	0	0	0	0	0	0	0	0	0	0	damla
dripping	0	0	0	0	0	0	0	0	0	0	damlayan
drivel	0	0	1	0	0	1	0	0	0	0	saçmalık
driver	0	0	0	0	0	0	0	0	0	0	sürücü
driveway	0	0	0	0	0	0	0	0	0	0	araba yolu
drizzle	0	0	0	0	0	0	0	0	0	0	çiseleyen yağmur
droll	0	0	0	0	0	0	0	0	0	0	şaka
drone	0	0	0	0	0	1	0	0	0	0	Uçan göz
drool	0	0	1	0	0	0	0	0	0	0	saçmalamak
drooping	0	0	0	0	0	1	0	0	0	0	sarkık
drop	0	0	0	0	0	0	0	0	0	0	düşürmek
droplet	0	0	0	0	0	0	0	0	0	0	damlacık
drought	0	0	0	0	0	1	0	0	0	0	kuraklık
drove	0	0	0	0	0	0	0	0	0	0	sürdü
drown	0	0	0	1	0	1	0	1	0	0	bastırmak
drowsiness	0	0	0	0	0	1	0	0	0	0	uyuşukluk
drowsy	0	0	0	0	0	0	0	0	0	0	uykulu
drudgery	0	0	0	0	0	1	0	0	0	0	angarya
drug	0	0	0	0	0	0	0	0	0	0	uyuşturucu
drugged	0	0	0	0	0	0	0	1	0	0	uyuşturulmuş
drugstore	0	0	0	0	0	0	0	0	0	0	eczane
druid	0	0	0	0	0	0	0	0	0	0	büyücü
drum	0	0	0	0	0	0	0	0	0	0	davul
drummer	0	0	0	0	0	0	0	0	0	0	davulcu
drumming	0	0	0	0	0	0	0	0	0	0	davul çalmak
drunken	0	0	1	0	0	1	0	0	0	0	sarhoş
drunkenness	0	0	0	0	0	1	0	0	0	0	sarhoşluk
dry	0	0	0	0	0	0	0	0	0	0	kuru
dryness	0	0	0	0	0	0	0	0	0	0	kuruluk
dual	0	0	0	0	0	0	0	0	0	0	çift
dualism	0	0	0	0	0	0	0	0	0	0	dualizm
duality	0	0	0	0	0	0	0	0	0	0	ikilik
dub	0	0	0	0	0	0	0	0	0	0	dub
dubious	0	0	0	1	0	1	0	0	0	1	şüpheli
ducking	0	0	0	0	0	0	0	0	0	0	ıslanma
duct	0	0	0	0	0	0	0	0	0	0	kanal
ductile	0	0	0	0	0	0	0	0	0	0	sünek
duds	0	0	0	0	0	0	0	0	0	0	elbiseler
due	0	0	0	0	0	0	0	0	0	0	vadesi dolmuş
duel	1	1	0	1	0	0	0	0	0	0	düello
dues	0	0	0	0	0	0	0	0	0	0	aidat
duet	0	0	0	0	0	0	1	0	0	0	düet
dugout	0	0	0	0	0	0	0	0	0	0	sığınak
duke	0	0	0	0	0	0	1	0	0	0	dük
dull	0	0	0	0	0	1	0	1	0	0	sıkıcı
dumb	0	0	0	0	0	1	0	0	0	0	sersem
dummy	0	0	0	0	0	1	0	0	0	0	kukla
dump	0	0	0	0	0	0	0	0	0	0	çöplük
dumps	1	0	0	0	0	1	0	1	0	0	çöplükler
dun	0	0	0	0	0	1	0	0	0	0	dun
dune	0	0	0	0	0	0	0	0	0	0	kumdan tepe
dung	0	0	1	0	0	0	0	0	0	0	gübre
dungeon	0	0	0	1	0	1	0	0	0	0	zindan
duo	0	0	0	0	0	0	0	0	0	0	ikili
dupe	1	0	0	0	0	1	0	0	0	0	kandırmak
duplex	0	0	0	0	0	0	0	0	0	0	dubleks
duplicate	0	0	0	0	0	0	0	0	0	0	kopyalamak
duplication	0	0	0	0	0	0	0	0	0	0	çoğaltma
duplicity	1	0	0	0	0	1	0	0	0	0	ikiyüzlülük
durability	0	0	0	0	0	0	1	0	0	1	dayanıklılık
durable	0	0	0	0	0	0	1	0	0	1	dayanıklı
duration	0	0	0	0	0	0	0	0	0	0	süre
duress	1	0	1	1	0	1	0	1	0	0	zorlama
dusk	0	0	0	0	0	0	0	0	0	0	alacakaranlık
dusky	0	0	0	0	0	0	0	0	0	0	esmer
dust	0	0	0	0	0	1	0	0	0	0	toz
duster	0	0	0	0	0	0	0	0	0	0	silgi
dusty	0	0	0	0	0	0	0	0	0	0	tozlu
dutiful	0	1	0	0	0	0	1	0	0	1	saygılı
dwarf	0	0	0	0	0	0	0	0	0	0	cüce
dwarfed	0	0	0	1	0	1	0	1	0	0	cüce
dwell	0	0	0	0	0	0	0	0	0	0	oturmak
dweller	0	0	0	0	0	0	0	0	0	0	sakin
dwelling	0	0	0	0	0	0	0	0	0	0	Konut
dye	0	0	0	0	0	0	0	0	0	0	boya
dying	1	0	1	1	0	1	0	1	0	0	ölme
dyke	0	0	0	0	0	0	0	0	0	0	dayk
dynamic	0	0	0	0	0	0	0	0	1	0	dinamik
dynamical	0	0	0	0	0	0	0	0	0	0	dinamik
dynamics	0	0	0	0	0	0	0	0	0	0	dinamikler
dynamite	0	0	0	0	0	0	0	0	0	0	dinamit
dynasty	0	0	0	0	0	0	0	0	0	0	hanedan
dysentery	0	0	1	0	0	1	0	1	0	0	dizanteri
dyspepsia	0	0	0	0	0	0	0	0	0	0	hazımsızlık
eager	0	1	0	0	1	0	1	0	1	1	istekli
eagerness	0	1	0	0	1	0	1	0	0	1	şevk
eagle	0	0	0	0	0	0	0	0	0	1	kartal
ear	0	0	0	0	0	0	0	0	0	0	kulak
earl	0	0	0	0	0	0	1	0	0	0	Kont
earlier	0	0	0	0	0	0	0	0	0	0	daha erken
early	0	0	0	0	0	0	0	0	0	0	erken
earn	0	0	0	0	0	0	1	0	0	0	para kazanmak
earnest	0	0	0	0	0	0	1	0	0	0	ciddi
earnestly	0	0	0	0	0	0	1	0	0	0	ciddiyetle
earnestness	0	0	0	0	0	0	1	0	0	0	ciddiyet
earnings	0	0	0	0	0	0	0	0	0	0	kazanç
earring	0	0	0	0	0	0	0	0	0	0	küpe
earshot	0	0	0	0	0	0	0	0	0	0	kulaklık
earth	0	0	0	0	0	0	0	0	0	0	Dünya
earthenware	0	0	0	0	0	0	0	0	0	0	çanak çömlek
earthly	0	0	0	0	0	0	0	0	0	0	dünyevi
earthquake	1	0	0	1	0	1	0	1	1	0	deprem
earthy	0	0	0	0	0	0	0	0	0	0	dünyevi
ease	0	0	0	0	0	0	1	0	0	0	kolaylaştırmak
easel	0	0	0	0	0	0	0	0	0	0	şövale
easement	0	0	0	0	0	0	1	0	0	0	irtifak hakkı
easily	0	0	0	0	0	0	0	0	0	0	kolayca
easy	0	0	0	0	0	0	0	0	0	0	kolay
easygoing	0	0	0	0	0	0	1	0	0	0	kolay ve kesintisiz ilerleme
eat	0	0	0	0	0	0	1	0	0	0	yemek
eating	0	0	0	0	0	0	0	0	0	0	yemek yiyor
eavesdropping	0	0	0	0	0	1	0	0	0	0	kulak misafiri olmak
ebb	0	0	0	0	0	0	0	0	0	0	ebb
ebony	0	0	0	0	0	0	0	0	0	0	abanoz
eccentric	0	0	0	0	0	0	0	0	0	0	eksantrik
eccentricity	0	0	0	0	0	0	0	0	0	0	eksantriklik
ecclesiastical	0	0	0	0	0	0	0	0	0	0	dini
echo	0	0	0	0	0	0	0	0	0	0	Eko
eclectic	0	0	0	0	0	0	0	0	0	0	eklektik
eclipse	0	0	0	0	0	0	0	0	0	0	tutulma
ecliptic	0	0	0	0	0	0	0	0	0	0	ekliptik
economical	0	0	0	0	0	0	0	0	0	0	ekonomik
economics	0	0	0	0	0	0	0	0	0	0	ekonomi
economy	0	0	0	0	0	0	0	0	0	1	ekonomi
ecstasy	0	1	0	0	1	0	1	0	0	0	coşku
ecstatic	0	1	0	0	1	0	1	0	1	0	mest olmus
ecumenical	0	0	0	0	0	0	0	0	0	0	ekümenik
eddy	0	0	0	0	0	0	0	0	0	0	girdap
edge	0	0	0	0	0	0	0	0	0	0	kenar
edging	0	0	0	0	0	0	0	0	0	0	kenar
edible	0	0	0	0	0	0	0	0	0	0	yenilebilir
edict	0	0	0	1	0	1	0	0	0	0	ferman
edification	0	1	0	0	1	0	1	0	0	1	düzenleme
edifice	0	0	0	0	0	0	0	0	0	0	yapı
edit	0	0	0	0	0	0	0	0	0	0	Düzenle
edition	0	1	0	0	0	0	0	0	0	0	baskı
editor	0	0	0	0	0	0	0	0	0	0	editör
editorial	0	0	0	0	0	0	0	0	0	0	başyazı
educate	0	0	0	0	0	0	1	0	0	0	Eğitim vermek
educated	0	0	0	0	0	0	1	0	0	0	eğitimli
education	0	0	0	0	0	0	0	0	0	0	Eğitim
educational	0	0	0	0	0	0	1	0	0	1	eğitici
eel	0	0	0	1	0	0	0	0	0	0	yılanbalığı
effect	0	0	0	0	0	0	0	0	0	0	Efekt
effective	0	0	0	0	0	0	1	0	0	1	etkili
effects	0	0	0	0	0	0	0	0	0	0	Etkileri
effectual	0	0	0	0	0	0	0	0	0	0	etkili
effectually	0	0	0	0	0	0	0	0	0	0	etkili bir şekilde
effectuate	0	0	0	0	0	0	0	0	0	0	gerçekleştirmek
effeminate	0	0	0	0	0	1	0	0	0	0	kadınsı
efficacious	0	0	0	0	0	0	0	0	0	0	etkili
efficacy	0	0	0	0	0	0	1	0	0	0	etki
efficiency	0	0	0	0	0	0	1	0	0	0	yeterlik
efficient	0	1	0	0	0	0	1	0	0	1	verimli
effigy	1	0	0	0	0	0	0	0	0	0	büst
effort	0	0	0	0	0	0	1	0	0	0	çaba göstermek
effusion	0	0	0	0	0	0	0	0	0	0	efüzyon
egg	0	0	0	0	0	0	0	0	0	0	Yumurta
ego	0	0	0	0	0	0	0	0	0	0	benlik
egotistical	0	0	1	0	0	1	0	0	0	0	egoist
egregious	1	0	1	0	0	1	0	0	0	0	korkunç
egress	0	0	0	0	0	0	0	0	0	0	çıkış
eighth	0	0	0	0	0	0	0	0	0	0	sekizinci
eighty	0	0	0	0	0	0	0	0	0	0	seksen
ejaculate	0	0	0	0	0	0	0	0	0	0	boşalmak
ejaculation	0	1	0	0	1	0	1	0	1	1	boşalma
eject	0	0	0	0	0	1	0	0	0	0	çıkarmak
ejection	0	0	0	0	0	1	0	0	0	0	fırlatma
elaborate	0	0	0	0	0	0	0	0	0	0	detaylandırmak
elaboration	0	0	0	0	0	0	1	0	0	0	detaylandırma
elan	0	0	0	0	0	0	0	0	0	0	elan
elapse	0	0	0	0	0	0	0	0	0	0	geçen
elapsed	0	0	0	0	0	0	0	0	0	0	geçen
elastic	0	0	0	0	0	0	0	0	0	0	elastik
elasticity	0	0	0	0	0	0	0	0	0	0	esneklik
elated	0	0	0	0	1	0	1	0	0	0	mutlu
elbow	1	0	0	0	0	0	0	0	0	0	dirsek
eld	0	0	0	0	0	0	0	0	0	0	alan
elder	0	0	0	0	0	0	1	0	0	1	yaşlı
elders	0	0	0	0	0	0	1	0	0	1	yaşlılar
eldest	0	0	0	0	0	0	0	0	0	0	en yaşlı
elect	0	0	0	0	0	0	1	0	0	1	seçmek
election	0	0	0	0	0	0	0	0	0	0	seçim
elector	0	0	0	0	0	0	0	0	0	0	seçmen
electorate	0	0	0	0	0	0	0	0	0	1	seçmen
electric	0	0	0	0	1	0	1	0	1	0	elektrik
electricity	0	0	0	0	0	0	1	0	0	0	elektrik
elegance	0	1	0	0	1	0	1	0	0	1	zarafet
elegant	0	0	0	0	1	0	1	0	0	0	zarif
element	0	0	0	0	0	0	0	0	0	0	eleman
elementary	0	0	0	0	0	0	0	0	0	0	temel
elements	0	0	0	0	0	0	0	0	0	0	elementler
elephant	0	0	0	0	0	0	0	0	0	0	fil
elevate	0	0	0	0	0	0	0	0	0	0	yükseltmek
elevation	0	1	0	1	1	0	1	0	0	1	yükseklik
elevator	0	0	0	0	0	0	0	0	0	0	asansör
eleven	0	0	0	0	0	0	0	0	0	0	on bir
eleventh	0	0	0	0	0	0	0	0	0	0	onbirinci
elf	1	0	1	1	0	0	0	0	0	0	elf
elicit	0	0	0	0	0	0	0	0	0	0	çıkarmak
eligible	0	0	0	0	0	0	1	0	0	0	uygun
elimination	1	0	1	1	0	1	0	1	0	0	eliminasyon
elite	0	1	0	0	1	0	1	0	0	1	seçkinler
elk	0	0	0	0	0	0	0	0	0	0	geyik
ell	0	0	0	0	0	0	0	0	0	0	şey
ellipse	0	0	0	0	0	0	0	0	0	0	elips
ellipsis	0	0	0	0	0	0	0	0	0	0	üç nokta
ellipsoid	0	0	0	0	0	0	0	0	0	0	elipsoid
elliptic	0	0	0	0	0	0	0	0	0	0	eliptik
elliptical	0	0	0	0	0	0	0	0	0	0	eliptik
elongate	0	0	0	0	0	0	0	0	0	0	uzatmak
elongation	0	0	0	0	0	0	0	0	0	0	uzama
eloquence	0	0	0	0	0	0	1	0	0	0	belagat
eloquent	0	0	0	0	0	0	1	0	0	0	belagatli
elucidate	0	0	0	0	0	0	1	0	0	1	aydınlatmak
elucidation	0	0	0	0	0	0	0	0	0	0	açıklama
elude	0	0	0	0	0	0	0	0	0	0	atlatmak
elusive	0	0	0	0	0	1	0	0	1	0	zor
emaciated	0	0	0	1	0	1	0	1	0	0	sıska
emanate	0	0	0	0	0	0	0	0	0	0	yaymak
emancipation	0	1	0	0	1	0	1	0	0	0	özgürleşme
embankment	0	0	0	0	0	0	0	0	0	0	set
embargo	0	0	0	0	0	1	0	0	0	0	ambargo
embark	0	0	0	0	0	0	0	0	0	0	gemiye binmek
embarrass	0	0	0	0	0	1	0	1	0	0	utandırmak
embarrassing	0	0	0	0	0	1	0	0	0	0	utandırıcı
embarrassment	0	0	0	1	0	1	0	1	1	0	utanç
embassy	0	0	0	0	0	0	0	0	0	0	elçilik
embed	0	0	0	0	0	0	0	0	0	0	Göm
embellish	0	0	0	0	0	0	0	0	0	0	süslemek
embellishment	0	0	0	0	0	0	0	0	0	0	süsleme
embers	0	0	0	0	0	0	0	0	0	0	köz
embezzlement	0	0	0	0	0	1	0	0	0	0	zimmete para geçirme
emblem	0	0	0	0	0	0	0	0	0	0	amblem
emblematic	0	0	0	0	0	0	0	0	0	0	sembolik
embodiment	0	0	0	0	0	0	0	0	0	0	şekillenme
embolism	0	0	0	1	0	1	0	1	0	0	emboli
embossed	0	0	0	0	0	0	0	0	0	0	kabartmalı
embrace	0	1	0	0	1	0	1	0	1	1	kucaklamak
embroidered	0	0	0	0	0	0	0	0	0	0	işlemeli
embroidery	0	0	0	0	0	0	0	0	0	0	nakış
embroiled	0	0	0	0	0	1	0	0	0	0	karışmış
embryo	0	0	0	0	0	0	0	0	0	0	embriyo
embryonic	0	0	0	0	0	0	0	0	0	0	embriyonik
emerald	0	0	0	0	0	0	0	0	0	0	zümrüt
emerge	0	0	0	0	0	0	0	0	0	0	ortaya çıkmak
emergence	0	0	0	0	0	0	0	0	0	0	ortaya çıkma
emergency	0	0	0	1	0	1	0	1	1	0	acil Durum
emeritus	0	0	0	0	0	0	1	0	0	0	emekli
emigrate	0	0	0	0	0	0	0	0	0	0	göç etmek
emigration	0	0	0	0	0	0	0	0	0	0	göç
eminence	0	0	0	0	0	0	1	0	0	1	itibar
eminent	0	0	0	0	0	0	1	0	0	0	seçkin
eminently	0	0	0	0	0	0	1	0	0	0	kesinlikle
emir	0	0	0	0	0	0	1	0	0	0	emir
emission	0	0	0	0	0	0	0	0	0	0	emisyon
emit	0	0	0	0	0	0	0	0	0	0	yaymak
emotion	0	0	0	0	0	0	0	0	0	0	duygu
emotional	0	0	0	0	0	0	0	0	0	0	duygusal
emotive	0	0	0	0	0	0	0	0	0	0	duygusal
empathy	0	0	0	0	0	0	1	0	0	0	empati
emperor	0	0	0	0	0	0	0	0	0	0	imparator
emphasis	0	0	0	0	0	0	0	0	0	0	vurgu
emphasize	0	0	0	0	0	0	0	0	0	1	vurgu yapmak
emphatic	0	0	0	0	0	0	0	0	0	0	vurgulu
empire	0	0	0	0	0	0	0	0	0	0	imparatorluk
empirical	0	0	0	0	0	0	0	0	0	0	ampirik
empiricism	0	0	0	0	0	0	0	0	0	0	ampirizm
employ	0	0	0	0	0	0	0	0	0	1	kullanmak
employer	0	0	0	0	0	0	0	0	0	0	iş veren
employment	0	0	0	0	0	0	0	0	0	0	iş
emporium	0	0	0	0	0	0	0	0	0	0	market
empower	0	0	0	0	0	0	1	0	0	0	güçlendirmek
empress	0	0	0	0	0	0	0	0	0	0	imparatoriçe
emptiness	0	0	0	0	0	0	0	1	0	0	boşluk
emption	0	0	0	0	0	0	0	0	0	0	boşaltma
empty	0	0	0	0	0	0	0	0	0	0	boş
emulate	0	0	0	0	0	0	1	0	0	0	benzemeye çalışmak
emulsion	0	0	0	0	0	0	0	0	0	0	emülsiyon
enable	0	0	0	0	0	0	1	0	0	1	etkinleştirme
enablement	0	0	0	0	0	0	1	0	0	1	etkinleştirme
enact	0	0	0	0	0	0	0	0	0	0	sahnelemek
enactment	0	0	0	0	0	0	0	0	0	0	yasa
enamel	0	0	0	0	0	0	0	0	0	0	emaye
encampment	0	0	0	0	0	0	0	0	0	0	kamp
enchant	0	1	0	0	1	0	1	0	1	0	büyü
enchanted	0	0	0	0	1	0	1	0	0	1	büyülenmiş
enchanting	0	1	0	0	1	0	1	0	0	0	büyüleyici
enchantment	0	0	0	0	0	0	0	0	0	0	büyü
encircle	0	0	0	0	0	0	0	0	0	0	çevrelemek
encircling	0	0	0	0	0	0	0	0	0	0	çevreleyen
enclave	0	0	0	0	0	1	0	0	0	0	yerleşim bölgesi
enclose	0	0	0	0	0	0	0	0	0	0	içine almak
encode	0	0	0	0	0	0	0	0	0	0	kodlamak
encompass	0	0	0	0	0	0	0	0	0	0	kapsamak
encore	0	0	0	0	0	0	1	0	0	0	tekrarlamak
encounter	0	0	0	0	0	0	0	0	0	0	rastlamak
encourage	0	0	0	0	1	0	1	0	0	1	cesaretlendirmek
encouragement	0	0	0	0	0	0	1	0	0	0	teşvik
encroach	0	0	0	0	0	0	0	0	0	0	tecavüz etmek
encroachment	0	0	0	1	0	1	0	0	0	0	tecavüz
encrypt	0	0	0	0	0	0	0	0	0	0	şifrelemek
encumbrance	1	0	0	1	0	1	0	1	0	0	yükümlülük
encyclopedia	0	0	0	0	0	0	1	0	0	1	ansiklopedi
end	0	0	0	0	0	0	0	0	0	0	son
endanger	0	1	0	1	0	1	0	0	0	0	tehlikeye atmak
endangered	0	0	0	1	0	1	0	0	0	0	nesli tükenmekte
endeavor	0	1	0	0	0	0	1	0	0	0	çabalamak
ended	0	0	0	0	0	0	0	0	0	0	Bitti
endemic	0	0	1	1	0	1	0	1	0	0	endemik
ending	0	0	0	0	0	0	0	0	0	0	bitirme
endless	1	0	0	1	1	1	1	1	0	1	sonsuz
endocarditis	0	0	0	1	0	0	0	1	0	0	endokardit
endorsement	0	0	0	0	0	0	0	0	0	0	onay
endow	0	0	0	0	0	0	1	0	0	1	bağışlamak
endowed	0	0	0	0	0	0	1	0	0	0	bahşedilmiş
endowment	0	0	0	0	0	0	1	0	0	1	bağış
endpapers	0	0	0	0	0	0	0	0	0	0	bitiş kağıtları
endpoint	0	0	0	0	0	0	0	0	0	0	uç nokta
endurance	0	0	0	0	0	0	1	0	0	0	dayanıklılık
endure	0	0	0	0	0	0	1	0	0	0	dayanmak
enema	0	0	1	0	0	0	0	0	0	0	lavman
enemy	1	0	1	1	0	1	0	0	0	0	düşman
