English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Welsh Word
drenched	0	0	0	0	0	0	0	0	0	0	drensio
dresser	0	0	0	0	0	0	0	0	0	0	dresel
dribble	0	0	0	0	0	0	0	0	0	0	driblo
dried	0	0	0	0	0	0	0	0	0	0	sych
drier	0	0	0	0	0	0	0	0	0	0	sychach
drift	0	0	0	0	0	0	0	0	0	0	drifft
drifted	0	0	0	0	0	0	0	0	0	0	lluwchio
drill	0	0	0	0	0	0	0	0	0	0	dril
drink	0	0	0	0	0	0	0	0	0	0	yfed
drinking	0	0	0	0	0	1	0	0	0	0	yfed
drip	0	0	0	0	0	0	0	0	0	0	diferu
dripping	0	0	0	0	0	0	0	0	0	0	diferu
drivel	0	0	1	0	0	1	0	0	0	0	gyrrul
driver	0	0	0	0	0	0	0	0	0	0	gyrrwr
driveway	0	0	0	0	0	0	0	0	0	0	dreif
drizzle	0	0	0	0	0	0	0	0	0	0	diferyn
droll	0	0	0	0	0	0	0	0	0	0	drol
drone	0	0	0	0	0	1	0	0	0	0	drôn
drool	0	0	1	0	0	0	0	0	0	0	drool
drooping	0	0	0	0	0	1	0	0	0	0	drooping
drop	0	0	0	0	0	0	0	0	0	0	gollwng
droplet	0	0	0	0	0	0	0	0	0	0	defnyn
drought	0	0	0	0	0	1	0	0	0	0	sychder
drove	0	0	0	0	0	0	0	0	0	0	gyrrodd
drown	0	0	0	1	0	1	0	1	0	0	boddi
drowsiness	0	0	0	0	0	1	0	0	0	0	syrthni
drowsy	0	0	0	0	0	0	0	0	0	0	gysglyd
drudgery	0	0	0	0	0	1	0	0	0	0	sychder
drug	0	0	0	0	0	0	0	0	0	0	cyffur
drugged	0	0	0	0	0	0	0	1	0	0	cyffuriedig
drugstore	0	0	0	0	0	0	0	0	0	0	siop cyffuriau
druid	0	0	0	0	0	0	0	0	0	0	derwydd
drum	0	0	0	0	0	0	0	0	0	0	drwm
drummer	0	0	0	0	0	0	0	0	0	0	drymiwr
drumming	0	0	0	0	0	0	0	0	0	0	drymio
drunken	0	0	1	0	0	1	0	0	0	0	meddw
drunkenness	0	0	0	0	0	1	0	0	0	0	meddwdod
dry	0	0	0	0	0	0	0	0	0	0	sych
dryness	0	0	0	0	0	0	0	0	0	0	sychder
dual	0	0	0	0	0	0	0	0	0	0	deuol
dualism	0	0	0	0	0	0	0	0	0	0	deuoliaeth
duality	0	0	0	0	0	0	0	0	0	0	deuoliaeth
dub	0	0	0	0	0	0	0	0	0	0	dyb
dubious	0	0	0	1	0	1	0	0	0	1	amheus
ducking	0	0	0	0	0	0	0	0	0	0	hwyaden
duct	0	0	0	0	0	0	0	0	0	0	dwythell
ductile	0	0	0	0	0	0	0	0	0	0	hydwyth
duds	0	0	0	0	0	0	0	0	0	0	duds
due	0	0	0	0	0	0	0	0	0	0	dyledus
duel	1	1	0	1	0	0	0	0	0	0	gornest
dues	0	0	0	0	0	0	0	0	0	0	tollau
duet	0	0	0	0	0	0	1	0	0	0	deuawd
dugout	0	0	0	0	0	0	0	0	0	0	dugout
duke	0	0	0	0	0	0	1	0	0	0	dug
dull	0	0	0	0	0	1	0	1	0	0	diflas
dumb	0	0	0	0	0	1	0	0	0	0	fud
dummy	0	0	0	0	0	1	0	0	0	0	dymi
dump	0	0	0	0	0	0	0	0	0	0	dymp
dumps	1	0	0	0	0	1	0	1	0	0	dympiau
dun	0	0	0	0	0	1	0	0	0	0	dwn
dune	0	0	0	0	0	0	0	0	0	0	twyn
dung	0	0	1	0	0	0	0	0	0	0	tail
dungeon	0	0	0	1	0	1	0	0	0	0	dwnsiwn
duo	0	0	0	0	0	0	0	0	0	0	deuawd
dupe	1	0	0	0	0	1	0	0	0	0	dupe
duplex	0	0	0	0	0	0	0	0	0	0	dwplecs
duplicate	0	0	0	0	0	0	0	0	0	0	dyblyg
duplication	0	0	0	0	0	0	0	0	0	0	dyblygiad
duplicity	1	0	0	0	0	1	0	0	0	0	dyblygrwydd
durability	0	0	0	0	0	0	1	0	0	1	gwydnwch
durable	0	0	0	0	0	0	1	0	0	1	gwydn
duration	0	0	0	0	0	0	0	0	0	0	hyd
duress	1	0	1	1	0	1	0	1	0	0	gorfodaeth
dusk	0	0	0	0	0	0	0	0	0	0	cyfnos
dusky	0	0	0	0	0	0	0	0	0	0	dusky
dust	0	0	0	0	0	1	0	0	0	0	llwch
duster	0	0	0	0	0	0	0	0	0	0	dwster
dusty	0	0	0	0	0	0	0	0	0	0	llychlyd
dutiful	0	1	0	0	0	0	1	0	0	1	dyledus
dwarf	0	0	0	0	0	0	0	0	0	0	corrach
dwarfed	0	0	0	1	0	1	0	1	0	0	corrach
dwell	0	0	0	0	0	0	0	0	0	0	trigo
dweller	0	0	0	0	0	0	0	0	0	0	preswylydd
dwelling	0	0	0	0	0	0	0	0	0	0	annedd
dye	0	0	0	0	0	0	0	0	0	0	llifyn
dying	1	0	1	1	0	1	0	1	0	0	yn marw
dyke	0	0	0	0	0	0	0	0	0	0	clawdd
dynamic	0	0	0	0	0	0	0	0	1	0	deinamig
dynamical	0	0	0	0	0	0	0	0	0	0	deinamig
dynamics	0	0	0	0	0	0	0	0	0	0	dynameg
dynamite	0	0	0	0	0	0	0	0	0	0	deinameit
dynasty	0	0	0	0	0	0	0	0	0	0	llinach
dysentery	0	0	1	0	0	1	0	1	0	0	dysentri
dyspepsia	0	0	0	0	0	0	0	0	0	0	dyspepsia
eager	0	1	0	0	1	0	1	0	1	1	awyddus
eagerness	0	1	0	0	1	0	1	0	0	1	awydd
eagle	0	0	0	0	0	0	0	0	0	1	eryr
ear	0	0	0	0	0	0	0	0	0	0	clust
earl	0	0	0	0	0	0	1	0	0	0	iarll
earlier	0	0	0	0	0	0	0	0	0	0	gynt
early	0	0	0	0	0	0	0	0	0	0	gynnar
earn	0	0	0	0	0	0	1	0	0	0	ennill
earnest	0	0	0	0	0	0	1	0	0	0	o ddifrif
earnestly	0	0	0	0	0	0	1	0	0	0	o ddifrif
earnestness	0	0	0	0	0	0	1	0	0	0	difrifwch
earnings	0	0	0	0	0	0	0	0	0	0	enillion
earring	0	0	0	0	0	0	0	0	0	0	clustdlws
earshot	0	0	0	0	0	0	0	0	0	0	clust
earth	0	0	0	0	0	0	0	0	0	0	ddaear
earthenware	0	0	0	0	0	0	0	0	0	0	llestri pridd
earthly	0	0	0	0	0	0	0	0	0	0	daearol
earthquake	1	0	0	1	0	1	0	1	1	0	daeargryn
earthy	0	0	0	0	0	0	0	0	0	0	priddlyd
ease	0	0	0	0	0	0	1	0	0	0	rhwyddineb
easel	0	0	0	0	0	0	0	0	0	0	îsl
easement	0	0	0	0	0	0	1	0	0	0	hawddfraint
easily	0	0	0	0	0	0	0	0	0	0	hawdd
easy	0	0	0	0	0	0	0	0	0	0	rhwydd
easygoing	0	0	0	0	0	0	1	0	0	0	hawdd mynd
eat	0	0	0	0	0	0	1	0	0	0	bwyta
eating	0	0	0	0	0	0	0	0	0	0	bwyta
eavesdropping	0	0	0	0	0	1	0	0	0	0	clustfeinio
ebb	0	0	0	0	0	0	0	0	0	0	trai
ebony	0	0	0	0	0	0	0	0	0	0	eboni
eccentric	0	0	0	0	0	0	0	0	0	0	ecsentrig
eccentricity	0	0	0	0	0	0	0	0	0	0	eccentricity
ecclesiastical	0	0	0	0	0	0	0	0	0	0	eglwysig
echo	0	0	0	0	0	0	0	0	0	0	adlais
eclectic	0	0	0	0	0	0	0	0	0	0	eclectig
eclipse	0	0	0	0	0	0	0	0	0	0	eclips
ecliptic	0	0	0	0	0	0	0	0	0	0	ecliptig
economical	0	0	0	0	0	0	0	0	0	0	darbodus
economics	0	0	0	0	0	0	0	0	0	0	economeg
economy	0	0	0	0	0	0	0	0	0	1	economi
ecstasy	0	1	0	0	1	0	1	0	0	0	ecstasi
ecstatic	0	1	0	0	1	0	1	0	1	0	ecstatig
ecumenical	0	0	0	0	0	0	0	0	0	0	eciwmenaidd
eddy	0	0	0	0	0	0	0	0	0	0	eddy
edge	0	0	0	0	0	0	0	0	0	0	ymyl
edging	0	0	0	0	0	0	0	0	0	0	ymylu
edible	0	0	0	0	0	0	0	0	0	0	bwytadwy
edict	0	0	0	1	0	1	0	0	0	0	golygiad
edification	0	1	0	0	1	0	1	0	0	1	adeiladaeth
edifice	0	0	0	0	0	0	0	0	0	0	adeilad
edit	0	0	0	0	0	0	0	0	0	0	golygu
edition	0	1	0	0	0	0	0	0	0	0	argraffiad
editor	0	0	0	0	0	0	0	0	0	0	golygydd
editorial	0	0	0	0	0	0	0	0	0	0	golygyddol
educate	0	0	0	0	0	0	1	0	0	0	addysgu
educated	0	0	0	0	0	0	1	0	0	0	addysgedig
education	0	0	0	0	0	0	0	0	0	0	addysg
educational	0	0	0	0	0	0	1	0	0	1	addysgiadol
eel	0	0	0	1	0	0	0	0	0	0	llysywen
effect	0	0	0	0	0	0	0	0	0	0	effaith
effective	0	0	0	0	0	0	1	0	0	1	effeithiol
effects	0	0	0	0	0	0	0	0	0	0	effeithiau
effectual	0	0	0	0	0	0	0	0	0	0	effeithiol
effectually	0	0	0	0	0	0	0	0	0	0	yn effeithiol
effectuate	0	0	0	0	0	0	0	0	0	0	effeithiol
effeminate	0	0	0	0	0	1	0	0	0	0	effeminate
efficacious	0	0	0	0	0	0	0	0	0	0	effeithiol
efficacy	0	0	0	0	0	0	1	0	0	0	effeithiolrwydd
efficiency	0	0	0	0	0	0	1	0	0	0	effeithlonrwydd
efficient	0	1	0	0	0	0	1	0	0	1	effeithlon
effigy	1	0	0	0	0	0	0	0	0	0	delw
effort	0	0	0	0	0	0	1	0	0	0	ymdrech
effusion	0	0	0	0	0	0	0	0	0	0	allrediad
egg	0	0	0	0	0	0	0	0	0	0	wy
ego	0	0	0	0	0	0	0	0	0	0	ego
egotistical	0	0	1	0	0	1	0	0	0	0	egotistaidd
egregious	1	0	1	0	0	1	0	0	0	0	egregious
egress	0	0	0	0	0	0	0	0	0	0	allanfa
eighth	0	0	0	0	0	0	0	0	0	0	wythfed
eighty	0	0	0	0	0	0	0	0	0	0	wythdeg
ejaculate	0	0	0	0	0	0	0	0	0	0	ejaculate
ejaculation	0	1	0	0	1	0	1	0	1	1	ejaculation
eject	0	0	0	0	0	1	0	0	0	0	taflu allan
ejection	0	0	0	0	0	1	0	0	0	0	alldafliad
elaborate	0	0	0	0	0	0	0	0	0	0	cywrain
elaboration	0	0	0	0	0	0	1	0	0	0	ymhelaethu
elan	0	0	0	0	0	0	0	0	0	0	elan
elapse	0	0	0	0	0	0	0	0	0	0	darfod
elapsed	0	0	0	0	0	0	0	0	0	0	aeth heibio
elastic	0	0	0	0	0	0	0	0	0	0	elastig
elasticity	0	0	0	0	0	0	0	0	0	0	elastigedd
elated	0	0	0	0	1	0	1	0	0	0	hyawdl
elbow	1	0	0	0	0	0	0	0	0	0	penelin
eld	0	0	0	0	0	0	0	0	0	0	eld
elder	0	0	0	0	0	0	1	0	0	1	blaenor
elders	0	0	0	0	0	0	1	0	0	1	blaenoriaid
eldest	0	0	0	0	0	0	0	0	0	0	hynaf
elect	0	0	0	0	0	0	1	0	0	1	etholedig
election	0	0	0	0	0	0	0	0	0	0	etholiad
elector	0	0	0	0	0	0	0	0	0	0	etholwr
electorate	0	0	0	0	0	0	0	0	0	1	etholwyr
electric	0	0	0	0	1	0	1	0	1	0	trydan
electricity	0	0	0	0	0	0	1	0	0	0	trydan
elegance	0	1	0	0	1	0	1	0	0	1	ceinder
elegant	0	0	0	0	1	0	1	0	0	0	cain
element	0	0	0	0	0	0	0	0	0	0	elfen
elementary	0	0	0	0	0	0	0	0	0	0	elfennol
elements	0	0	0	0	0	0	0	0	0	0	elfennau
elephant	0	0	0	0	0	0	0	0	0	0	eliffant
elevate	0	0	0	0	0	0	0	0	0	0	dyrchafu
elevation	0	1	0	1	1	0	1	0	0	1	drychiad
elevator	0	0	0	0	0	0	0	0	0	0	elevator
eleven	0	0	0	0	0	0	0	0	0	0	unarddeg
eleventh	0	0	0	0	0	0	0	0	0	0	unfed ar ddeg
elf	1	0	1	1	0	0	0	0	0	0	coblyn
elicit	0	0	0	0	0	0	0	0	0	0	ennyn
eligible	0	0	0	0	0	0	1	0	0	0	cymwys
elimination	1	0	1	1	0	1	0	1	0	0	dileu
elite	0	1	0	0	1	0	1	0	0	1	elitaidd
elk	0	0	0	0	0	0	0	0	0	0	elc
ell	0	0	0	0	0	0	0	0	0	0	ell
ellipse	0	0	0	0	0	0	0	0	0	0	elips
ellipsis	0	0	0	0	0	0	0	0	0	0	elipsis
ellipsoid	0	0	0	0	0	0	0	0	0	0	elipsoid
elliptic	0	0	0	0	0	0	0	0	0	0	eliptig
elliptical	0	0	0	0	0	0	0	0	0	0	eliptig
elongate	0	0	0	0	0	0	0	0	0	0	hirfain
elongation	0	0	0	0	0	0	0	0	0	0	hiraeth
eloquence	0	0	0	0	0	0	1	0	0	0	huodledd
eloquent	0	0	0	0	0	0	1	0	0	0	huawdl
elucidate	0	0	0	0	0	0	1	0	0	1	eglurwch
elucidation	0	0	0	0	0	0	0	0	0	0	eglurhad
elude	0	0	0	0	0	0	0	0	0	0	osgo
elusive	0	0	0	0	0	1	0	0	1	0	swil
emaciated	0	0	0	1	0	1	0	1	0	0	emaciated
emanate	0	0	0	0	0	0	0	0	0	0	deillio
emancipation	0	1	0	0	1	0	1	0	0	0	rhyddfreiniad
embankment	0	0	0	0	0	0	0	0	0	0	arglawdd
embargo	0	0	0	0	0	1	0	0	0	0	embargo
embark	0	0	0	0	0	0	0	0	0	0	cychwyn
embarrass	0	0	0	0	0	1	0	1	0	0	embaras
embarrassing	0	0	0	0	0	1	0	0	0	0	embaras
embarrassment	0	0	0	1	0	1	0	1	1	0	embaras
embassy	0	0	0	0	0	0	0	0	0	0	llysgenhadaeth
embed	0	0	0	0	0	0	0	0	0	0	gwreiddio
embellish	0	0	0	0	0	0	0	0	0	0	addurno
embellishment	0	0	0	0	0	0	0	0	0	0	addurn
embers	0	0	0	0	0	0	0	0	0	0	embers
embezzlement	0	0	0	0	0	1	0	0	0	0	embezzlement
emblem	0	0	0	0	0	0	0	0	0	0	arwyddlun
emblematic	0	0	0	0	0	0	0	0	0	0	arwyddluniol
embodiment	0	0	0	0	0	0	0	0	0	0	ymgorfforiad
embolism	0	0	0	1	0	1	0	1	0	0	emboledd
embossed	0	0	0	0	0	0	0	0	0	0	boglynnog
embrace	0	1	0	0	1	0	1	0	1	1	cofleidio
embroidered	0	0	0	0	0	0	0	0	0	0	brodio
embroidery	0	0	0	0	0	0	0	0	0	0	brodwaith
embroiled	0	0	0	0	0	1	0	0	0	0	embroiled
embryo	0	0	0	0	0	0	0	0	0	0	embryo
embryonic	0	0	0	0	0	0	0	0	0	0	embryonig
emerald	0	0	0	0	0	0	0	0	0	0	emrallt
emerge	0	0	0	0	0	0	0	0	0	0	dod i'r amlwg
emergence	0	0	0	0	0	0	0	0	0	0	ymddangosiad
emergency	0	0	0	1	0	1	0	1	1	0	brys
emeritus	0	0	0	0	0	0	1	0	0	0	emeritws
emigrate	0	0	0	0	0	0	0	0	0	0	ymfudo
emigration	0	0	0	0	0	0	0	0	0	0	ymfudo
eminence	0	0	0	0	0	0	1	0	0	1	goruchafiaeth
eminent	0	0	0	0	0	0	1	0	0	0	amlwg
eminently	0	0	0	0	0	0	1	0	0	0	yn amlwg
emir	0	0	0	0	0	0	1	0	0	0	emir
emission	0	0	0	0	0	0	0	0	0	0	allyriad
emit	0	0	0	0	0	0	0	0	0	0	allyrru
emotion	0	0	0	0	0	0	0	0	0	0	emosiwn
emotional	0	0	0	0	0	0	0	0	0	0	emosiynol
emotive	0	0	0	0	0	0	0	0	0	0	emosiynol
empathy	0	0	0	0	0	0	1	0	0	0	empathi
emperor	0	0	0	0	0	0	0	0	0	0	ymerawdwr
emphasis	0	0	0	0	0	0	0	0	0	0	pwyslais
emphasize	0	0	0	0	0	0	0	0	0	1	pwysleisio
emphatic	0	0	0	0	0	0	0	0	0	0	emphatic
empire	0	0	0	0	0	0	0	0	0	0	ymerodraeth
empirical	0	0	0	0	0	0	0	0	0	0	empirig
empiricism	0	0	0	0	0	0	0	0	0	0	empiriaeth
employ	0	0	0	0	0	0	0	0	0	1	cyflogi
employer	0	0	0	0	0	0	0	0	0	0	cyflogwr
employment	0	0	0	0	0	0	0	0	0	0	cyflogaeth
emporium	0	0	0	0	0	0	0	0	0	0	emporiwm
empower	0	0	0	0	0	0	1	0	0	0	grymuso
empress	0	0	0	0	0	0	0	0	0	0	ymerodres
emptiness	0	0	0	0	0	0	0	1	0	0	gwacter
emption	0	0	0	0	0	0	0	0	0	0	emptiad
empty	0	0	0	0	0	0	0	0	0	0	gwag
emulate	0	0	0	0	0	0	1	0	0	0	efelychu
emulsion	0	0	0	0	0	0	0	0	0	0	emwlsiwn
enable	0	0	0	0	0	0	1	0	0	1	galluogi
enablement	0	0	0	0	0	0	1	0	0	1	galluogi
enact	0	0	0	0	0	0	0	0	0	0	ddeddfu
enactment	0	0	0	0	0	0	0	0	0	0	deddfiad
enamel	0	0	0	0	0	0	0	0	0	0	enamel
encampment	0	0	0	0	0	0	0	0	0	0	gwersyll
enchant	0	1	0	0	1	0	1	0	1	0	swyngyfaredd
enchanted	0	0	0	0	1	0	1	0	0	1	hudolus
enchanting	0	1	0	0	1	0	1	0	0	0	hudolus
enchantment	0	0	0	0	0	0	0	0	0	0	swyngyfaredd
encircle	0	0	0	0	0	0	0	0	0	0	amgylchynu
encircling	0	0	0	0	0	0	0	0	0	0	amgylchynu
enclave	0	0	0	0	0	1	0	0	0	0	enclaf
enclose	0	0	0	0	0	0	0	0	0	0	amgáu
encode	0	0	0	0	0	0	0	0	0	0	amgodio
encompass	0	0	0	0	0	0	0	0	0	0	cwmpasu
encore	0	0	0	0	0	0	1	0	0	0	encore
encounter	0	0	0	0	0	0	0	0	0	0	cyfarfyddiad
encourage	0	0	0	0	1	0	1	0	0	1	annog
encouragement	0	0	0	0	0	0	1	0	0	0	anogaeth
encroach	0	0	0	0	0	0	0	0	0	0	tresmasu
encroachment	0	0	0	1	0	1	0	0	0	0	tresmasiad
encrypt	0	0	0	0	0	0	0	0	0	0	amgryptio
encumbrance	1	0	0	1	0	1	0	1	0	0	llyffethair
encyclopedia	0	0	0	0	0	0	1	0	0	1	gwyddoniadur
end	0	0	0	0	0	0	0	0	0	0	diwedd
endanger	0	1	0	1	0	1	0	0	0	0	peryglu
endangered	0	0	0	1	0	1	0	0	0	0	dan fygythiad
endeavor	0	1	0	0	0	0	1	0	0	0	ymdrechu
ended	0	0	0	0	0	0	0	0	0	0	dod i ben
endemic	0	0	1	1	0	1	0	1	0	0	endemig
ending	0	0	0	0	0	0	0	0	0	0	diweddu
endless	1	0	0	1	1	1	1	1	0	1	diddiwedd
endocarditis	0	0	0	1	0	0	0	1	0	0	endocarditis
endorsement	0	0	0	0	0	0	0	0	0	0	arnodiad
endow	0	0	0	0	0	0	1	0	0	1	gwaddol
endowed	0	0	0	0	0	0	1	0	0	0	gwaddoledig
endowment	0	0	0	0	0	0	1	0	0	1	gwaddol
endpapers	0	0	0	0	0	0	0	0	0	0	papurau diwedd
endpoint	0	0	0	0	0	0	0	0	0	0	diweddbwynt
endurance	0	0	0	0	0	0	1	0	0	0	dygnwch
endure	0	0	0	0	0	0	1	0	0	0	dioddef
enema	0	0	1	0	0	0	0	0	0	0	enema
enemy	1	0	1	1	0	1	0	0	0	0	gelyn
energetic	0	0	0	0	0	0	1	0	0	0	egniol
energy	0	0	0	0	0	0	0	0	0	0	egni
enforce	1	0	0	1	0	1	1	0	0	0	gorfodi
enforcement	0	0	0	0	0	1	0	0	0	0	gorfodaeth
engage	0	0	0	0	0	0	0	0	0	0	ymgysylltu
engaged	0	1	0	0	1	0	1	0	0	1	dyweddi
engagement	0	0	0	0	0	0	0	0	0	0	ymgysylltu
engaging	0	0	0	0	1	0	1	0	0	1	ymgysylltu
engender	0	0	0	0	0	0	0	0	0	0	ennyn
engine	0	0	0	0	0	0	0	0	0	0	injan
engineer	0	0	0	0	0	0	0	0	0	0	peiriannydd
engineering	0	0	0	0	0	0	0	0	0	0	peirianneg
engrave	0	0	0	0	0	0	0	0	0	0	engraf
engraved	0	0	0	0	0	0	0	0	0	0	ysgythredig
engraver	0	0	0	0	0	0	0	0	0	0	ysgythrwr
engraving	0	0	0	0	0	0	0	0	0	0	ysgythriad
engrossed	0	0	0	0	0	0	0	0	0	0	ymgolli
engrossing	0	0	0	0	0	0	0	0	0	0	ymgolli
engulf	0	1	0	0	0	0	0	0	0	0	amlyncu
enhance	0	0	0	0	0	0	1	0	0	0	gwella
enigma	0	0	0	0	0	0	0	0	0	0	enigma
enigmatic	0	0	0	1	0	1	0	0	0	0	enigmatig
enjoin	0	0	0	0	0	0	0	0	0	0	enjoin
enjoy	0	1	0	0	1	0	1	0	0	1	mwynhau
enjoying	0	1	0	0	1	0	1	0	0	1	yn mwynhau
enlarged	0	0	0	0	0	0	0	0	0	0	chwyddedig
enlargement	0	0	0	0	0	0	0	0	0	0	helaethiad
enlighten	0	0	0	0	1	0	1	0	0	1	goleuo
enlightenment	0	0	0	0	1	0	1	0	0	1	goleuedigaeth
enlist	0	0	0	0	0	0	0	0	0	0	ymrestru
enliven	0	0	0	0	1	0	1	0	1	1	bywiogi
enmity	1	0	0	1	0	1	0	1	0	0	gelyniaeth
enormity	0	0	0	0	0	0	0	0	0	0	anferthedd
enormous	0	0	0	0	0	0	0	0	0	0	enfawr
enormously	0	0	0	0	0	0	0	0	0	0	yn aruthrol
enrich	0	0	0	0	0	0	1	0	0	0	cyfoethogi
enroll	0	1	0	0	0	0	0	0	0	1	ymrestru
ensemble	0	0	0	0	0	0	1	0	0	1	ensemble
ensign	0	0	0	0	0	0	1	0	0	0	arwyddlun
enslave	0	0	0	0	0	1	0	0	0	0	caethiwed
enslaved	1	0	1	1	0	1	0	1	0	0	caethiwed
enslavement	0	0	0	0	0	1	0	0	0	0	caethiwed
ensue	0	0	0	0	0	0	0	0	0	0	dilyn
ensure	0	0	0	0	0	0	0	0	0	0	sicrhau
entail	0	0	0	0	0	0	0	0	0	0	entael
entangled	1	0	1	1	0	1	0	1	0	0	ymlynu
entanglement	0	0	0	0	0	1	0	0	0	0	ymlyn
enter	0	0	0	0	0	0	0	0	0	0	mynd i mewn
enterprise	0	0	0	0	0	0	0	0	0	0	menter
enterprising	0	0	0	0	0	0	1	0	0	0	mentrus
entertain	0	0	0	0	1	0	1	0	0	0	difyrru
entertained	0	0	0	0	1	0	1	0	0	0	diddanu
entertaining	0	1	0	0	1	0	1	0	0	0	difyr
entertainment	0	1	0	0	1	0	1	0	1	1	adloniant
enthusiasm	0	1	0	0	1	0	1	0	1	0	brwdfrydedd
enthusiast	0	1	0	0	1	0	1	0	1	0	selog
entice	0	0	0	0	0	0	0	0	0	0	hudo
entire	0	0	0	0	0	0	0	0	0	0	cyfan
entirety	0	0	0	0	0	0	0	0	0	0	cyfanrwydd
entitle	0	0	0	0	0	0	0	0	0	0	hawl
entity	0	0	0	0	0	0	0	0	0	0	endid
entomology	0	0	0	0	0	0	0	0	0	0	entomoleg
entrails	0	0	1	0	0	1	0	0	0	0	entrail
entrance	0	0	0	0	0	0	0	0	0	0	mynedfa
entreat	0	0	0	0	0	0	0	0	0	0	erfyn
entree	0	0	0	0	0	0	0	0	0	0	entree
entrepreneur	0	0	0	0	0	0	0	0	0	0	entrepreneur
entrust	0	0	0	0	0	0	0	0	0	1	ymddiried
entry	0	0	0	0	0	0	0	0	0	0	mynediad
enumerate	0	0	0	0	0	0	0	0	0	0	rhifo
enumeration	0	0	0	0	0	0	0	0	0	0	cyfrif
envelope	0	0	0	0	0	0	0	0	0	0	amlen
envious	0	0	0	0	0	1	0	0	0	0	genfigenus
environ	0	0	0	0	0	0	1	0	0	0	amgylchfyd
environment	0	0	0	0	0	0	0	0	0	0	Amgylchedd
environs	0	0	0	0	0	0	0	0	0	0	amgylchoedd
envision	0	0	0	0	0	0	0	0	0	0	gweledigaeth
envoy	0	0	0	0	0	0	0	0	0	0	cennad
ephemeral	0	0	0	0	0	0	0	0	0	0	byrhoedlog
ephemeris	0	0	0	0	0	0	1	0	0	0	effemeris
epic	0	0	0	0	0	0	1	0	0	0	epig
epidemic	1	1	1	1	0	1	0	1	1	0	epidemig
epidermis	0	0	0	0	0	0	0	0	0	0	epidermis
epilepsy	0	0	0	0	0	1	0	0	0	0	epilepsi
epilogue	0	0	0	0	0	0	0	0	0	0	epilog
episcopal	0	0	0	0	0	0	0	0	0	1	esgobol
episode	0	0	0	0	0	0	0	0	0	0	pennod
episodic	0	0	0	0	0	0	0	0	0	0	episodig
epistle	0	0	0	0	0	0	0	0	0	0	epistol
epitaph	0	0	0	0	0	0	0	1	0	0	beddargraff
epithet	0	0	0	0	0	0	0	0	0	0	epithet
epitome	0	0	0	0	0	0	1	0	0	0	epitome
epoch	0	0	0	0	0	0	0	0	0	0	epoc
equal	0	0	0	0	0	0	0	0	0	0	cyfartal
equality	0	0	0	0	1	0	1	0	0	1	Cydraddoldeb
equalization	0	0	0	0	0	0	0	0	0	0	cyfartalu
equalize	0	0	0	0	0	0	0	0	0	0	cyfartalu
equally	0	0	0	0	0	0	1	0	0	0	yn gyfartal
equate	0	0	0	0	0	0	0	0	0	0	hafal
equation	0	0	0	0	0	0	0	0	0	0	hafaliad
equator	0	0	0	0	0	0	0	0	0	0	cyhydedd
equatorial	0	0	0	0	0	0	0	0	0	0	cyhydeddol
equestrian	0	0	0	0	0	0	0	0	0	0	marchogaeth
equidistant	0	0	0	0	0	0	0	0	0	0	cydradd
equilibration	0	0	0	0	0	0	0	0	0	0	cydbwysedd
equilibrium	0	0	0	0	0	0	1	0	0	0	cydbwysedd
equip	0	0	0	0	0	0	0	0	0	0	cyfarparu
equipment	0	0	0	0	0	0	0	0	0	0	offer
equitable	0	0	0	0	0	0	0	0	0	0	teg
equity	0	0	0	0	0	0	1	0	0	0	ecwiti
equivalence	0	0	0	0	0	0	0	0	0	0	cywerthedd
equivalent	0	0	0	0	0	0	0	0	0	0	cyfatebol
equivocal	0	0	0	0	0	0	0	0	0	0	amwys
era	0	0	0	0	0	0	0	0	0	0	cyfnod
eradicate	1	0	0	0	0	1	0	0	0	0	dileu
eradication	1	0	1	1	0	1	0	0	0	0	dileu
erase	0	0	0	1	0	1	0	0	0	0	Dileu
erasure	0	0	0	0	0	0	0	0	0	0	dilead
ere	0	0	0	0	0	0	0	0	0	0	ere
erect	0	0	0	0	0	0	0	0	0	0	codi
erection	0	0	0	0	0	0	0	0	0	0	codiad
ergo	0	0	0	0	0	0	0	0	0	0	ergo
erode	0	0	0	0	0	0	0	0	0	0	erydu
erosion	0	0	0	0	0	1	0	0	0	0	erydiad
erotic	0	1	0	0	1	1	1	0	1	1	erotig
err	0	0	0	0	0	1	0	0	0	0	cyfeiliorni
errand	0	1	0	0	0	0	1	0	0	1	cyfeiliornad
errant	0	0	0	0	0	1	0	0	0	0	cyfeiliornus
erratic	0	0	0	0	0	1	0	0	1	0	anghyson
erratum	0	0	0	0	0	1	0	0	0	0	cyfeiliornad
erroneous	0	0	0	0	0	1	0	0	0	0	gwallus
error	0	0	0	0	0	1	0	1	0	0	gwall
erst	0	0	0	0	0	0	0	0	0	0	erst
erudite	0	0	0	0	0	0	1	0	0	0	dysglaer
erupt	1	0	0	0	0	1	0	0	1	0	ffrwydro
eruption	1	0	0	1	0	1	0	0	1	0	ffrwydriad
escalade	0	0	0	0	0	0	0	0	0	0	escalade
escalate	1	0	0	0	0	1	0	0	0	0	dwysáu
escalator	0	0	0	0	0	0	0	0	0	0	grisiau symudol
escape	0	1	0	1	0	1	1	0	0	0	dianc
