English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	French Word
corona	0	0	0	0	0	0	0	0	0	0	couronne
coronation	0	0	0	0	1	0	1	0	0	1	couronnement
coroner	0	0	0	0	0	1	0	0	0	0	coroner
corporal	0	0	0	0	0	1	0	0	0	0	corporel
corporate	0	0	0	0	0	0	0	0	0	0	d'entreprise
corporation	0	0	0	0	0	0	1	0	0	1	société
corporeal	0	0	0	0	0	0	1	0	0	0	corporel
corps	0	0	0	0	0	0	0	0	0	0	corps
corpse	0	0	1	0	0	1	0	1	0	0	corps
corpus	0	0	0	0	0	0	0	0	0	0	corpus
corral	0	0	0	0	0	0	0	0	0	0	corral
correction	0	0	0	0	0	1	0	0	0	0	correction
corrective	0	0	0	0	0	0	1	0	0	0	correctif
correctness	0	0	0	0	0	0	0	0	0	1	exactitude
correlation	0	0	0	0	0	0	0	0	0	0	corrélation
correlative	0	0	0	0	0	0	0	0	0	0	corrélatif
correspond	0	0	0	0	0	0	0	0	0	0	correspondre
correspondence	0	1	0	0	0	0	1	0	0	0	correspondance
correspondent	0	0	0	0	0	0	0	0	0	0	correspondant
corridor	0	0	0	0	0	0	0	0	0	0	couloir
corroborate	0	0	0	0	0	0	1	0	0	1	corroborer
corroboration	0	0	0	0	0	0	0	0	0	1	corroboration
corrosion	0	0	0	0	0	1	0	0	0	0	corrosion
corrosive	0	0	0	1	0	1	0	0	0	0	corrosif
corrupt	0	0	0	0	0	1	0	0	0	0	corrompu
corrupting	1	0	1	1	0	1	0	1	0	0	corrompre
corruption	0	0	1	0	0	1	0	0	0	0	la corruption
corse	0	0	0	0	0	0	0	1	0	0	Corse
corset	0	0	0	0	0	0	0	0	0	0	corset
cortex	0	0	0	0	0	0	0	0	0	0	cortex
cortical	0	0	0	0	0	0	0	0	0	0	cortical
corvette	0	0	0	0	0	0	0	0	0	0	corvette
cosmetic	0	0	0	0	0	0	0	0	0	0	cosmétique
cosmetics	0	0	0	0	0	0	0	0	0	0	produits de beauté
cosmic	0	0	0	0	0	0	0	0	0	0	cosmique
cosmology	0	0	0	0	0	0	0	0	0	0	cosmologie
cosmopolitan	0	0	0	0	0	0	1	0	0	1	Cosmopolite
cosmos	0	0	0	0	0	0	0	0	0	0	cosmos
cost	0	0	0	0	0	0	0	0	0	0	Coût
costly	0	0	0	0	0	0	0	0	0	0	cher
costume	0	0	0	0	0	0	0	0	0	0	costume
cosy	0	0	0	0	0	0	1	0	0	0	confortable
cot	0	0	0	0	0	0	0	0	0	0	lit bébé
cote	0	0	0	0	0	0	0	0	0	0	côté
cottage	0	0	0	0	0	0	0	0	0	0	Cottage
cotton	0	0	0	0	0	0	0	0	0	0	coton
couch	0	0	0	0	0	0	0	1	0	0	canapé
cougar	0	0	0	0	0	0	0	0	0	0	puma
cough	0	0	1	0	0	1	0	0	0	0	toux
council	0	1	0	0	0	0	1	0	0	1	conseil
counsel	0	0	0	0	0	0	1	0	0	1	Conseil
counsellor	1	0	0	1	0	1	0	0	0	1	conseiller
counselor	0	0	0	0	0	0	1	0	0	1	conseiller
count	0	0	0	0	0	0	1	0	0	1	compter
countdown	0	1	0	0	0	0	0	0	0	0	compte à rebours
countenance	0	0	0	0	0	0	0	0	0	0	visage
counter	0	0	0	0	0	0	0	0	0	0	compteur
counteract	0	0	0	0	0	0	0	0	0	0	contrer
counterbalance	0	0	0	0	0	0	0	0	0	0	contrepoids
counterclaim	0	0	0	0	0	0	0	0	0	0	demande reconventionnelle
counterpart	0	0	0	0	0	0	0	0	0	0	homologue
countess	0	0	0	0	0	0	1	0	0	0	comtesse
countless	0	0	0	0	0	0	0	0	0	0	innombrable
country	0	0	0	0	0	0	0	0	0	0	pays
countryman	0	0	0	0	0	0	0	0	0	1	compatriote
counts	0	0	0	0	0	0	0	0	0	0	compte
county	0	0	0	0	0	0	0	0	0	1	comté
coup	1	0	0	0	0	0	0	0	1	0	coup
couple	0	0	0	0	0	0	0	0	0	0	couple
coupled	0	0	0	0	0	0	0	0	0	0	accouplé
coupon	0	0	0	0	0	0	0	0	0	0	coupon
courage	0	0	0	0	0	0	1	0	0	0	courage
courageous	0	0	0	1	0	0	1	0	0	0	courageux
courier	0	0	0	0	0	0	0	0	0	1	courrier
courses	0	0	0	0	0	0	0	0	0	0	cours
coursing	0	0	0	0	0	1	0	0	0	0	courir
court	1	1	0	1	0	0	0	0	0	0	rechercher
courteous	0	0	0	0	0	0	1	0	0	0	courtois
courtesy	0	0	0	0	0	0	1	0	0	0	courtoisie
courthouse	0	0	0	0	0	0	0	0	0	0	tribunal
courts	0	0	0	0	0	0	0	0	0	0	tribunaux
courtship	0	1	0	0	1	0	1	0	0	1	cour
courtyard	0	0	0	0	0	0	0	0	0	0	Cour
cove	0	1	1	1	1	0	1	0	0	0	crique
covenant	0	0	0	0	0	0	1	0	0	1	engagement
cover	0	0	0	0	0	0	0	0	0	1	couverture
covered	0	0	0	0	0	0	0	0	0	0	couvert
covering	0	0	0	0	0	0	0	0	0	0	couvrant
covert	0	0	0	0	0	0	0	0	0	0	secret
covet	0	0	0	0	0	1	0	0	0	0	convoiter
cow	0	0	0	0	0	0	0	0	0	0	vache
coward	0	0	1	1	0	1	0	1	0	0	lâche
cowardice	0	0	0	1	0	1	0	0	0	0	lâcheté
cowardly	0	0	0	1	0	1	0	0	0	0	lâche
cowboy	0	0	0	0	0	0	0	0	0	0	cow-boy
cowhide	0	0	0	0	0	0	0	0	0	0	peau de vache
cowl	0	0	0	0	0	0	0	0	0	0	capot
coworker	0	0	0	0	0	0	0	0	0	0	collaborateur
coy	0	0	0	1	0	0	0	0	0	0	timide
coyote	0	0	0	1	0	0	0	0	0	0	coyote
crab	0	0	0	0	0	0	0	0	0	0	crabe
crabby	1	0	0	0	0	1	0	0	0	0	grincheux
crack	0	0	0	0	0	1	0	0	0	0	fissure
cracked	1	0	0	1	0	1	0	0	0	0	fissuré
cracker	0	0	0	0	0	0	0	0	0	0	biscuit salé
cracking	0	0	0	0	0	1	0	0	0	0	fissuration
crackle	0	0	0	0	0	0	0	0	0	0	crépiter
cradle	0	1	0	0	1	0	1	0	0	1	berceau
craft	0	0	0	0	0	0	1	0	0	0	artisanat
craftsman	0	0	0	0	0	0	1	0	0	0	artisan
crafty	0	0	0	0	0	0	0	0	0	0	rusé
craig	0	0	0	0	0	0	0	0	0	0	Craig
crammed	0	0	0	0	0	0	0	0	0	0	bourré
cramp	0	1	0	0	0	1	0	0	0	0	crampe
cramped	0	0	0	0	0	1	0	0	0	0	à l'étroit
crane	0	0	0	0	0	0	0	0	0	0	grue
cranium	0	0	0	0	0	0	0	0	0	0	crâne
crank	0	0	0	0	0	1	0	0	0	0	manivelle
cranky	1	0	0	0	0	1	0	0	0	0	grincheux
crap	0	0	1	0	0	1	0	0	0	0	et mince
craps	0	1	0	0	0	0	0	0	0	0	craps
crash	0	0	0	1	0	1	0	1	1	0	crash
crate	0	0	0	0	0	0	0	0	0	0	Caisse
crater	0	0	0	0	0	0	0	0	0	0	cratère
crave	0	1	0	0	0	0	0	0	0	0	avoir très envie de
craving	0	1	0	0	0	0	0	0	0	0	fringale
crawfish	0	0	0	0	0	0	0	0	0	0	écrevisse
crawl	0	0	1	0	0	1	0	0	0	0	crawl
crayons	0	0	0	0	0	0	0	0	0	0	des crayons
craze	0	0	0	0	0	0	0	0	0	0	engouement
crazed	1	0	0	1	0	1	0	0	0	0	fou
crazy	1	0	0	1	0	1	0	1	0	0	fou
creaking	0	0	0	0	0	1	0	0	0	0	grincement
cream	0	1	0	0	1	0	1	0	1	0	crème
creamer	0	0	0	0	0	0	0	0	0	0	crémier
creamy	0	0	0	0	0	0	0	0	0	0	crémeux
crease	0	0	0	0	0	0	0	0	0	0	pli
create	0	0	0	0	1	0	1	0	0	0	créer
creation	0	0	0	0	0	0	0	0	0	0	création
creative	0	0	0	0	0	0	1	0	0	0	Créatif
creator	0	0	0	0	0	0	0	0	0	0	créateur
creature	0	0	1	1	0	1	0	0	0	0	créature
credence	0	0	0	0	0	0	1	0	0	1	foi
credential	0	0	0	0	0	0	1	0	0	1	justificatif
credentials	0	0	0	0	0	0	0	0	0	0	identifiants
credibility	0	0	0	0	0	0	1	0	0	1	crédibilité
credible	0	0	0	0	0	0	1	0	0	1	crédible
credit	0	0	0	0	0	0	1	0	0	1	le crédit
creditable	0	0	0	0	0	0	1	0	0	1	honorable
credited	0	0	0	0	0	0	1	0	0	0	crédité
crediting	0	0	0	0	0	0	0	0	0	0	créditer
creditor	0	0	0	0	0	0	0	0	0	0	créancier
creed	0	0	0	0	0	0	0	0	0	0	credo
creek	0	0	0	0	0	0	0	0	0	0	ruisseau
creep	0	0	0	0	0	1	0	0	0	0	fluer
creeping	0	1	0	0	0	0	0	0	0	0	rampant
cremation	0	0	0	0	0	0	0	1	0	0	incinération
creole	0	0	0	0	0	0	0	0	0	0	le créole
crescendo	0	1	0	0	1	0	1	0	1	1	crescendo
crescent	0	0	0	0	0	0	0	0	0	0	croissant
crevice	0	0	0	0	0	0	0	0	0	0	fente
crew	0	0	0	0	0	0	0	0	0	1	équipage
crib	0	0	0	0	0	0	0	0	0	0	lit de bébé
cricket	0	0	0	0	0	0	0	0	0	0	criquet
crime	1	0	0	0	0	1	0	0	0	0	la criminalité
criminal	1	0	1	1	0	1	0	0	0	0	criminel
criminality	1	0	1	1	0	1	0	0	0	0	criminalité
crimp	0	0	0	0	0	0	0	0	0	0	ondulation
crimson	0	0	0	0	0	0	0	0	0	0	cramoisi
cringe	0	0	1	1	0	1	0	1	0	0	grimacer
cripple	0	0	0	1	0	1	0	1	0	0	paralyser
crippled	0	0	0	0	0	1	0	1	0	0	estropié
crisis	0	0	0	0	0	1	0	0	0	0	crise
crisp	0	0	0	0	0	1	0	0	0	1	croustillant
criterion	0	0	0	0	0	0	0	0	0	0	critère
critic	0	0	0	0	0	1	0	0	0	0	critique
criticism	1	0	0	0	0	1	0	1	0	0	critique
criticize	1	0	1	1	0	1	0	1	0	0	critiquer
critique	0	0	0	0	0	0	1	0	0	0	la critique
critter	0	0	1	0	0	0	0	0	0	0	bestiole
croak	0	0	0	0	0	0	0	0	0	0	crever
crock	0	0	0	0	0	0	0	0	0	0	cruche
crockery	0	0	0	0	0	0	0	0	0	0	vaisselle
crocodile	0	0	0	1	0	0	0	0	0	0	crocodile
croft	0	0	0	0	0	0	0	0	0	0	petite ferme
crook	0	0	0	0	0	1	0	0	0	0	escroc
crop	0	0	0	0	0	0	0	0	0	0	recadrer
croquet	0	0	0	0	0	0	0	0	0	0	croquet
cross	1	0	0	1	0	1	0	1	0	0	traverser
crossbow	0	0	0	0	0	0	0	0	0	0	arbalète
crossed	0	0	0	0	0	0	0	0	0	0	franchi
crossing	0	0	0	0	0	0	0	0	0	0	traversée
crotch	0	0	0	0	0	0	0	0	0	0	entrejambe
crouch	0	0	0	1	0	0	0	0	0	0	accroupissement
crouched	0	0	0	0	0	0	0	0	0	0	accroupi
crouching	0	0	0	1	0	1	0	0	0	0	accroupi
croupier	0	0	0	0	0	0	0	0	0	0	croupier
crow	0	0	0	0	0	0	0	0	0	0	corbeau
crowd	0	0	0	0	0	0	0	0	0	0	foule
crowded	0	0	0	0	0	0	0	0	0	0	bondé
crown	0	0	0	0	0	0	0	0	0	0	couronne
crowning	0	1	0	0	1	0	1	0	1	1	couronnement
crucial	0	0	0	0	0	0	1	0	0	1	crucial
cruciate	0	0	0	0	0	1	0	0	0	0	croisé
crucifix	0	0	0	0	0	0	0	0	0	0	crucifix
crucifixion	1	0	1	1	0	1	0	1	0	0	crucifixion
crude	0	0	1	0	0	1	0	0	0	0	brut
cruel	1	0	1	1	0	1	0	1	0	0	cruel
cruelly	1	0	0	1	0	1	0	0	0	0	cruellement
cruelty	1	0	1	1	0	1	0	1	0	0	cruauté
cruise	0	0	0	0	0	0	0	0	0	0	croisière
cruiser	0	0	0	0	0	0	0	0	0	0	croiseur
crumb	0	0	0	0	0	0	0	0	0	0	miette
crumbling	0	0	0	0	0	1	0	1	0	0	effritement
crunch	1	0	0	0	0	1	0	0	0	0	croquer
crusade	1	0	0	1	0	1	0	0	0	0	croisade
crush	0	0	0	0	0	0	0	0	0	0	écraser
crushed	1	0	1	1	0	1	0	1	0	0	écrasé
crushing	1	0	1	1	0	1	0	0	0	0	écrasement
crust	0	0	0	0	0	0	0	0	0	0	croûte
crusty	0	0	1	0	0	1	0	0	0	0	croustillant
crutch	0	0	0	0	0	0	0	0	0	0	béquille
crux	0	0	0	0	0	0	0	0	0	0	nœud
cry	0	0	0	0	0	1	0	1	0	0	cri
crying	0	0	0	0	0	1	0	1	0	0	pleurs
crypt	0	0	0	1	0	1	0	1	0	0	crypte
cryptic	0	0	0	0	0	0	0	0	0	0	cryptique
cryptography	0	0	0	0	0	0	0	0	0	0	cryptographie
crystal	0	0	0	0	0	0	1	0	0	0	cristal
crystalline	0	0	0	0	0	0	0	0	0	0	cristalline
crystallization	0	0	0	0	0	0	0	0	0	0	cristallisation
cub	0	0	0	0	0	0	0	0	0	0	lionceau
cube	0	0	0	0	0	0	0	0	0	1	cube
cubicle	0	0	0	0	0	0	0	0	0	0	cabine
cuckold	0	0	1	0	0	1	0	0	0	0	cocu
cuckoo	0	0	0	0	0	1	0	0	0	0	coucou
cuddle	0	0	0	0	1	0	1	0	0	1	câlin
cue	0	1	0	0	0	0	0	0	0	0	signal
cuff	0	0	0	0	0	0	0	0	0	0	manchette
cuisine	0	0	0	0	0	0	0	0	0	0	cuisine
culinary	0	0	0	0	0	0	1	0	0	1	culinaire
cull	0	0	0	0	0	1	0	0	0	0	cueillir
culminate	0	0	0	0	0	0	0	0	0	0	culminer
culmination	0	0	0	0	0	0	1	0	0	0	culmination
culpability	0	0	0	0	0	1	0	0	0	0	culpabilité
culpable	0	0	0	0	0	1	0	0	0	0	coupable
culprit	0	0	0	0	0	1	0	0	0	0	coupable
cult	0	0	0	1	0	1	0	0	0	0	culte
cultivate	0	1	0	0	0	0	1	0	0	1	cultiver
cultivated	0	0	0	0	0	0	1	0	0	0	cultivé
cultivation	0	0	0	0	0	0	1	0	0	0	cultivation
culture	0	0	0	0	0	0	1	0	0	0	Culture
culvert	0	0	0	0	0	0	0	0	0	0	ponceau
cumbersome	0	0	0	0	0	1	0	1	0	0	lourd
cumulus	0	0	0	0	0	0	0	0	0	0	cumulus
cunning	0	0	0	0	0	1	1	0	0	0	ruse
cup	0	0	0	0	0	0	0	0	0	0	Coupe
cupboard	0	0	0	0	0	0	0	0	0	0	armoire
cupping	0	0	1	1	0	1	0	1	0	0	ventouses
cur	1	0	1	1	0	1	0	0	0	0	cur
curable	0	0	0	0	0	0	1	0	0	1	guérissable
curate	0	0	0	0	0	0	0	0	0	0	sélectionner
curative	0	0	0	0	0	0	0	0	0	0	curatif
curator	0	0	0	0	0	0	0	0	0	0	conservateur
curb	0	0	0	0	0	0	0	0	0	0	trottoir
curd	0	0	0	0	0	0	0	0	0	0	fromage blanc
curfew	0	0	0	0	0	0	0	0	0	0	couvre-feu
curiosity	0	1	0	0	0	0	1	0	1	0	curiosité
curl	0	0	0	0	0	0	1	0	0	0	boucle
curling	0	0	0	0	0	0	0	0	0	0	curling
currency	0	0	0	0	0	0	0	0	0	0	devise
current	0	0	0	0	0	0	0	0	0	0	courant
curriculum	0	0	0	0	0	0	0	0	0	0	programme d'études
curry	0	0	0	0	0	0	0	0	0	0	curry
curse	1	0	1	1	0	1	0	1	0	0	malédiction
cursed	1	0	0	1	0	1	0	1	0	0	maudit
cursing	1	0	1	0	0	1	0	0	0	0	maudire
cursory	0	0	0	0	0	1	0	0	0	0	superficiel
curt	0	0	0	0	0	0	0	0	0	0	sec
curtail	0	0	0	0	0	0	0	0	0	0	réduire
curtailment	0	0	0	0	0	0	0	0	0	0	réduction
curtain	0	0	0	0	0	0	0	0	0	0	rideau
curvature	0	0	0	0	0	0	0	0	0	0	courbure
curve	0	0	0	0	0	0	0	0	0	0	courbe
curved	0	0	0	0	0	0	0	0	0	0	incurvé
curvilinear	0	0	0	0	0	0	0	0	0	0	curviligne
cushion	0	0	0	0	0	0	1	0	0	0	coussin
cusp	0	0	0	0	0	0	0	0	0	0	cuspide
cussed	1	0	0	0	0	0	0	0	0	0	juré
custodian	0	0	0	0	0	0	0	0	0	1	gardien
custody	0	0	0	0	0	0	0	0	0	1	garde
custom	0	0	0	0	0	0	0	0	0	0	Douane
customary	0	0	0	0	0	0	0	0	0	0	coutumier
customer	0	0	0	0	0	0	1	0	0	0	client
cut	0	0	0	0	0	0	0	0	0	0	Couper
cutaneous	0	0	0	0	0	0	0	0	0	0	cutané
cute	0	0	0	0	0	0	1	0	0	0	mignonne
cuticle	0	0	0	0	0	0	0	0	0	0	cuticule
cutlery	0	0	0	0	0	0	0	0	0	0	coutellerie
cutter	0	0	0	1	0	1	0	0	0	0	coupeur
cutters	0	0	0	0	0	0	1	0	0	0	coupeurs
cutthroat	1	0	0	1	0	1	0	0	0	0	coupe-gorge
cutting	1	0	1	1	0	1	0	1	0	0	Coupe
cuttings	0	0	0	0	0	0	0	0	0	0	boutures
cwt	0	0	0	0	0	0	0	0	0	0	cwt
cyanide	0	0	0	1	0	1	0	0	0	0	cyanure
cycle	0	0	0	0	0	0	0	0	0	0	cycle
cyclical	0	0	0	0	0	0	0	0	0	0	cyclique
cyclist	0	0	0	0	0	0	0	0	0	0	cycliste
cyclone	0	0	0	1	0	1	0	0	1	0	cyclone
cylinder	0	0	0	0	0	0	0	0	0	0	cylindre
cylindrical	0	0	0	0	0	0	0	0	0	0	cylindrique
cymbal	0	0	0	0	0	0	0	0	0	0	cymbale
cynic	0	0	0	0	0	0	0	0	0	0	cynique
cyst	0	0	0	1	0	1	0	1	0	0	kyste
cystic	0	0	1	0	0	0	0	0	0	0	cystique
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	cytomégalovirus
cytoplasm	0	0	0	0	0	0	0	0	0	0	cytoplasme
czar	0	0	0	0	0	0	0	0	0	0	tsar
dab	0	0	0	0	0	0	0	0	0	0	touche
dabble	0	0	0	0	0	0	0	0	0	0	barboter
dabbling	1	0	1	0	0	1	0	0	0	0	barboter
dad	0	0	0	0	0	0	0	0	0	0	papa
dado	0	0	0	0	0	0	0	0	0	0	dado
daemon	1	0	1	1	0	1	0	1	1	0	démon
daft	0	0	1	0	0	1	0	0	0	0	idiot
dagger	0	0	0	1	0	1	0	0	0	0	dague
daily	0	1	0	0	0	0	0	0	0	0	du quotidien
dainty	0	0	0	0	0	0	0	0	0	0	délicat
dairy	0	0	0	0	0	0	0	0	0	0	laitier
dak	0	0	0	0	0	0	0	0	0	0	dak
dale	0	0	0	0	0	0	0	0	0	0	vallée
dam	0	0	0	0	0	0	0	0	0	0	endiguer
damage	1	0	1	0	0	1	0	1	0	0	dégâts
damages	0	0	0	0	0	1	0	1	0	0	dégâts
dame	1	0	1	0	0	0	1	0	0	1	dame
damn	1	0	1	0	0	1	0	0	0	0	Zut
damnation	1	0	0	1	0	1	0	1	0	0	damnation
damned	0	0	0	0	0	1	0	0	0	0	damné
damp	0	0	0	0	0	0	0	0	0	0	humide
dampened	0	0	0	0	0	0	0	0	0	0	amorti
damper	0	0	0	0	0	1	0	0	0	0	amortisseur
damsel	0	0	0	0	0	0	0	0	0	0	demoiselle
dance	0	0	0	0	1	0	1	0	0	1	Danse
dancer	0	0	0	0	0	0	0	0	0	0	Danseur
dandruff	0	0	0	0	0	1	0	0	0	0	pellicules
dandy	0	0	1	0	0	1	0	0	0	0	dandy
danger	0	0	0	1	0	1	0	1	0	0	danger
dangerous	0	0	0	1	0	1	0	0	0	0	dangereux
dangle	0	0	0	0	0	0	0	0	0	0	pendre
dank	0	0	1	0	0	0	0	0	0	0	humide
dapper	0	0	0	0	0	0	0	0	0	0	pimpant
dare	0	1	0	0	0	0	0	0	0	1	oser
daring	0	0	0	0	0	0	1	0	0	0	audacieux
dark	0	0	0	0	0	0	0	1	0	0	foncé
darken	0	0	0	1	0	1	0	1	0	0	assombrir
darkened	0	0	0	1	0	1	0	1	0	0	sombre
darkly	0	0	0	0	0	0	0	0	0	0	obscurément
darkness	1	0	0	1	0	1	0	1	0	0	ténèbres
darling	0	0	0	0	1	0	1	0	0	1	chérie
darn	0	0	0	0	0	0	0	0	0	0	Zut
dart	0	0	0	1	0	0	0	0	0	0	dard
dash	0	0	0	0	0	0	0	0	0	0	se précipiter
dashboard	0	0	0	0	0	0	0	0	0	0	tableau de bord
dashed	1	0	0	1	0	1	0	1	0	0	pointillé
dashing	0	0	0	0	0	0	1	0	0	0	fringant
dastardly	1	0	1	1	0	1	0	0	0	0	lâche
data	0	0	0	0	0	0	0	0	0	0	Les données
database	0	0	0	0	0	0	0	0	0	0	base de données
date	0	0	0	0	0	0	0	0	0	0	Date
daughter	0	0	0	0	1	0	1	0	0	0	la fille
dawn	0	1	0	0	1	0	1	0	1	1	aube
day	0	0	0	0	0	0	0	0	0	0	journée
daybreak	0	0	0	0	0	0	0	0	0	0	aube
daydreaming	0	0	0	0	0	0	0	0	0	0	rêverie
daze	0	0	0	0	0	0	0	0	0	0	hébéter
dazed	0	0	0	0	0	1	0	0	0	0	étourdi
dazzling	0	0	0	0	0	0	0	0	0	0	éblouissant
deacon	0	0	0	0	0	0	0	0	0	1	diacre
deactivate	0	0	0	0	0	1	0	0	0	0	désactiver
deadlock	0	0	0	0	0	1	0	0	0	0	impasse
deadly	1	0	1	1	0	1	0	1	0	0	mortel
deafening	0	0	0	0	0	0	0	0	0	0	assourdissant
deafness	0	0	0	0	0	0	0	0	0	0	surdité
deal	0	1	0	0	1	0	1	0	1	1	accord
dealer	0	0	0	0	0	0	0	0	0	0	Marchand
dealing	0	0	0	0	0	0	0	0	0	0	transaction
dealings	0	0	0	0	0	0	0	0	0	1	relations
dean	0	0	0	0	0	0	0	0	0	0	doyen
dear	0	0	0	0	0	0	1	0	0	0	chère
dearth	0	0	0	0	0	0	0	0	0	0	disette
death	1	1	1	1	0	1	0	1	1	0	décès
debacle	0	0	0	1	0	1	0	1	0	0	débâcle
debatable	0	0	0	0	0	0	0	0	0	0	discutable
debate	0	0	0	0	0	0	1	0	0	0	débat
debauchery	0	0	1	1	0	1	0	0	0	0	débauche
debenture	0	1	0	0	0	0	0	0	0	0	débenture
debit	0	0	0	0	0	0	0	0	0	0	débit
debris	0	0	1	0	0	1	0	0	0	0	débris
debt	0	0	0	0	0	1	0	1	0	0	dette
debtor	0	0	0	0	0	1	0	0	0	0	débiteur
debut	0	0	0	0	0	0	0	0	0	0	début
decade	0	0	0	0	0	0	0	0	0	0	décennie
decanter	0	0	0	0	0	0	0	0	0	0	carafe
decay	0	0	0	1	0	1	0	1	0	0	pourriture
decayed	0	0	1	0	0	1	0	1	0	0	pourri
deceased	0	0	0	0	0	1	0	1	0	0	défunt
deceit	1	0	1	1	0	1	0	1	1	0	tromperie
deceitful	0	0	1	0	0	1	0	1	0	0	trompeur
deceive	1	0	1	0	0	1	0	1	0	0	tromper
deceived	1	0	0	0	0	1	0	0	0	0	trompé
deceiving	0	0	0	0	0	1	0	0	0	1	tromper
decency	0	0	0	0	0	0	1	0	0	0	décence
decent	0	0	0	0	0	0	1	0	0	0	décent
deception	0	0	0	0	0	1	0	0	0	0	tromperie
deceptive	0	0	0	0	0	1	0	0	0	0	trompeur
decidedly	0	0	0	0	0	0	0	0	0	0	résolument
deciduous	0	0	0	0	0	0	0	0	0	0	à feuilles caduques
decimal	0	0	0	0	0	0	0	0	0	0	décimal
decipher	0	0	0	0	0	0	0	0	0	0	déchiffrer
decision	0	0	0	0	0	0	0	0	0	0	décision
decisive	0	0	0	0	0	0	0	0	0	0	décisif
deck	0	0	0	0	0	0	0	0	0	0	plate-forme
declaration	0	0	0	0	0	0	0	0	0	0	déclaration
declaratory	0	0	0	0	0	0	1	0	0	0	déclaratoire
declare	0	0	0	0	0	0	0	0	0	0	déclarer
declination	0	0	0	0	0	1	0	0	0	0	déclinaison
decline	0	0	0	0	0	1	0	0	0	0	déclin
declining	0	0	0	0	0	1	0	0	0	0	déclin
decompose	0	0	1	0	0	0	0	0	0	0	décomposer
decomposed	0	0	0	0	0	0	0	1	0	0	décomposé
decomposition	0	0	1	1	0	1	0	1	0	0	décomposition
decorate	0	0	0	0	0	0	0	0	0	0	décorer
decoration	0	0	0	0	0	0	0	0	0	0	décoration
decorum	0	0	0	0	0	0	0	0	0	0	décorum
decoy	0	0	0	0	0	0	0	0	1	0	leurre
decrease	0	0	0	0	0	1	0	0	0	0	diminuer
decreased	0	0	0	0	0	0	0	0	0	0	diminué
decreasing	0	0	0	0	0	0	0	0	0	0	décroissant
decree	0	0	0	0	0	0	0	0	0	0	décret
decrement	0	0	0	0	0	1	0	0	0	0	décrémenter
decrepit	0	0	0	0	0	1	0	0	0	0	délabré
decry	1	0	0	0	0	1	0	0	0	0	décrier
dedication	0	0	0	0	0	0	1	0	0	0	dévouement
deduce	0	0	0	0	0	0	0	0	0	0	déduire
deduct	0	0	0	0	0	1	0	0	0	0	déduire
deduction	0	0	0	0	0	0	0	0	0	0	déduction
deed	0	0	0	0	0	0	0	0	0	1	acte
deepen	0	0	0	0	0	0	0	0	0	0	approfondir
deer	0	0	0	0	0	0	0	0	0	0	cerf
defamation	0	0	1	1	0	1	0	0	0	0	diffamation
defamatory	1	0	0	0	0	1	0	0	0	0	diffamatoire
default	0	0	1	1	0	1	0	1	0	0	défaut
defeat	0	0	0	0	0	1	0	0	0	0	défaite
defeated	0	0	0	0	0	1	0	1	0	0	vaincu
defect	1	0	0	0	0	1	0	0	0	0	défaut
defection	0	0	0	1	0	1	0	0	0	0	défection
defective	0	0	1	0	0	1	0	0	0	0	défectueux
defend	0	0	0	1	0	0	1	0	0	0	défendre
defendant	1	0	0	1	0	0	0	1	0	0	défendeur
defended	0	0	0	0	0	0	1	0	0	1	défendu
defender	0	0	0	0	0	0	1	0	0	1	défenseur
defending	0	0	0	0	0	0	1	0	0	0	défendre
defense	1	1	0	1	0	0	1	0	0	0	la défense
defenseless	0	0	0	1	0	1	0	1	0	0	sans défense
defensible	0	0	0	0	0	0	0	0	0	0	défendable
defensive	0	0	0	0	0	0	0	0	0	0	défensive
defer	0	0	0	0	0	0	0	0	0	0	reporter
deference	0	0	0	0	0	0	1	0	0	1	respect
deferral	0	0	0	0	0	1	0	0	0	0	report
deferring	0	0	0	0	0	0	0	0	0	0	différer
defiance	1	0	1	1	0	1	0	0	0	0	défi
defiant	1	0	0	0	0	1	0	0	0	0	de défi
deficiency	0	0	0	0	0	1	0	0	0	0	carence
deficit	0	0	0	0	0	1	0	0	0	0	déficit
define	0	0	0	0	0	0	0	0	0	0	définir
defined	0	0	0	0	0	0	0	0	0	0	défini
definition	0	0	0	0	0	0	0	0	0	0	définition
definitive	0	0	0	0	0	0	1	0	0	1	définitive
deflate	1	0	0	0	0	1	0	1	0	0	dégonfler
deflation	0	0	0	1	0	1	0	0	0	0	déflation
deflect	0	0	0	0	0	0	0	0	0	0	dévier
deflection	0	0	0	0	0	0	0	0	0	0	déviation
defloration	0	0	0	0	0	0	0	0	0	0	défloration
deform	0	0	1	0	0	1	0	0	0	0	déformer
deformed	0	0	1	0	0	1	0	1	0	0	déformé
deformity	0	0	1	1	0	1	0	1	0	0	déformation
defraud	1	0	1	0	0	1	0	0	0	0	frauder
defray	0	0	0	0	0	0	0	0	0	0	payer
deft	0	0	0	0	0	0	0	0	0	0	habile
defunct	0	0	0	0	0	1	0	1	0	0	défunt
defy	1	0	0	1	0	1	0	1	1	0	defier
degeneracy	1	0	1	0	0	1	0	1	0	0	dégénérescence
degenerate	0	0	0	0	0	1	0	0	0	0	dégénérer
degeneration	0	0	0	0	0	0	0	0	0	0	dégénérescence
