English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Marathi Word
convention	0	0	0	0	0	0	1	0	0	0	अधिवेशन
conventional	0	0	0	0	0	0	0	0	0	0	पारंपारिक
converge	0	0	0	0	0	0	0	0	0	0	एकत्र येणे
convergence	0	1	0	0	0	0	0	0	0	0	अभिसरण
convergent	0	0	0	0	0	0	0	0	0	0	अभिसरण
conversant	0	0	0	0	0	0	1	0	0	0	संभाषण
conversation	0	0	0	0	0	0	0	0	0	0	संभाषण
conversational	0	0	0	0	0	0	1	0	0	0	संवादात्मक
converse	0	0	0	0	0	0	0	0	0	0	संभाषण
conversing	0	0	0	0	0	0	0	0	0	0	संभाषण
conversion	0	0	0	0	0	0	0	0	0	0	रूपांतरण
convert	0	0	0	0	0	0	1	0	0	0	रूपांतरित करा
converted	0	0	0	0	0	0	0	0	0	0	रूपांतरित
convertible	0	0	0	0	0	0	0	0	0	0	परिवर्तनीय
convex	0	0	0	0	0	0	0	0	0	0	उत्तल
convexity	0	0	0	0	0	0	0	0	0	0	बहिर्वक्रता
convey	0	0	0	0	0	0	0	0	0	0	पोहोचवणे
conveyance	0	0	0	0	0	0	0	0	0	0	वाहतूक
conveyancing	0	0	0	0	0	0	0	0	0	1	वाहतूक
convict	1	0	1	1	0	1	0	1	0	0	दोषी
conviction	0	0	0	0	0	1	0	0	0	0	खात्री
convince	0	1	0	0	0	0	1	0	0	1	पटवणे
convinced	0	0	0	0	0	0	0	0	0	1	खात्री पटली
convincing	0	0	0	0	0	0	0	0	0	1	खात्रीशीर
convocation	0	0	0	0	0	0	0	0	0	0	दीक्षांत समारंभ
convoluted	0	0	0	0	0	0	0	0	0	0	गोंधळलेले
convolution	0	0	0	0	0	0	0	0	0	0	गोंधळ
convoy	0	0	0	0	0	0	0	0	0	0	काफिला
coo	0	0	0	0	0	0	0	0	0	0	coo
cook	0	0	0	0	0	0	0	0	0	0	कूक
cookery	0	0	0	0	0	0	0	0	0	0	स्वयंपाक
cooking	0	0	0	0	0	0	0	0	0	0	स्वयंपाक
cool	0	0	0	0	0	0	1	0	0	0	थंड
cooler	0	0	0	0	0	0	0	0	0	0	कूलर
cooling	0	0	0	0	0	0	0	0	0	0	थंड करणे
coolness	0	0	0	0	0	0	1	0	0	0	थंडपणा
coop	1	0	1	0	0	1	0	0	0	0	कोप
cooperate	0	0	0	0	0	0	1	0	0	0	सहकार्य करा
cooperating	0	0	0	0	0	0	1	0	0	1	सहकार्य
cooperation	0	0	0	0	0	0	1	0	0	1	सहकार्य
cooperative	0	0	0	0	0	0	1	0	0	1	सहकारी
coordinate	0	0	0	0	0	0	0	0	0	0	समन्वय
cop	0	0	0	1	0	0	0	0	0	1	पोलीस
copious	0	0	0	0	0	0	0	0	0	0	विपुल
copper	0	0	0	0	0	0	0	0	0	0	तांबे
copy	0	0	0	0	0	1	0	0	0	0	कॉपी
copycat	1	0	1	0	0	1	0	0	0	0	नक्कल करणारा
copying	0	0	0	0	0	0	0	0	0	0	कॉपी करणे
copyright	0	0	0	0	0	0	0	0	0	0	कॉपीराइट
coral	0	0	0	0	0	0	0	0	0	0	कोरल
cord	0	0	0	0	0	0	0	0	0	0	दोरखंड
cordon	0	0	0	0	0	0	0	0	0	0	गराडा
corduroy	0	0	0	0	0	0	0	0	0	0	कॉरडरॉय
core	0	0	0	0	0	0	1	0	0	0	कोर
cork	0	0	0	0	0	0	0	0	0	0	कॉर्क
corkscrew	0	0	0	0	0	0	0	0	0	0	कॉर्कस्क्रू
corn	0	0	0	0	0	0	0	0	0	0	कॉर्न
cornea	0	0	0	0	0	0	0	0	0	0	कॉर्निया
corner	0	0	0	0	0	0	0	0	0	0	कोपरा
cornet	0	0	0	0	0	0	0	0	0	0	कॉर्नेट
cornice	0	0	0	0	0	0	0	0	0	0	कॉर्निस
cornstarch	0	0	0	0	0	0	0	0	0	0	कॉर्न स्टार्च
corollary	0	0	0	0	0	0	0	0	0	0	परिणाम
corona	0	0	0	0	0	0	0	0	0	0	कोरोना
coronation	0	0	0	0	1	0	1	0	0	1	राज्याभिषेक
coroner	0	0	0	0	0	1	0	0	0	0	कोरोनर
corporal	0	0	0	0	0	1	0	0	0	0	शारीरिक
corporate	0	0	0	0	0	0	0	0	0	0	कॉर्पोरेट
corporation	0	0	0	0	0	0	1	0	0	1	महामंडळ
corporeal	0	0	0	0	0	0	1	0	0	0	शारीरिक
corps	0	0	0	0	0	0	0	0	0	0	कॉर्प्स
corpse	0	0	1	0	0	1	0	1	0	0	प्रेत
corpus	0	0	0	0	0	0	0	0	0	0	कॉर्पस
corral	0	0	0	0	0	0	0	0	0	0	कोरल
correction	0	0	0	0	0	1	0	0	0	0	दुरुस्ती
corrective	0	0	0	0	0	0	1	0	0	0	सुधारात्मक
correctness	0	0	0	0	0	0	0	0	0	1	शुद्धता
correlation	0	0	0	0	0	0	0	0	0	0	सहसंबंध
correlative	0	0	0	0	0	0	0	0	0	0	परस्परसंबंध
correspond	0	0	0	0	0	0	0	0	0	0	पत्रव्यवहार
correspondence	0	1	0	0	0	0	1	0	0	0	पत्रव्यवहार
correspondent	0	0	0	0	0	0	0	0	0	0	वार्ताहर
corridor	0	0	0	0	0	0	0	0	0	0	कॉरिडॉर
corroborate	0	0	0	0	0	0	1	0	0	1	पुष्टी करणे
corroboration	0	0	0	0	0	0	0	0	0	1	पुष्टीकरण
corrosion	0	0	0	0	0	1	0	0	0	0	गंज
corrosive	0	0	0	1	0	1	0	0	0	0	संक्षारक
corrupt	0	0	0	0	0	1	0	0	0	0	भ्रष्ट
corrupting	1	0	1	1	0	1	0	1	0	0	भ्रष्ट
corruption	0	0	1	0	0	1	0	0	0	0	भ्रष्टाचार
corse	0	0	0	0	0	0	0	1	0	0	कोर्स
corset	0	0	0	0	0	0	0	0	0	0	कॉर्सेट
cortex	0	0	0	0	0	0	0	0	0	0	कॉर्टेक्स
cortical	0	0	0	0	0	0	0	0	0	0	कॉर्टिकल
corvette	0	0	0	0	0	0	0	0	0	0	कार्वेट
cosmetic	0	0	0	0	0	0	0	0	0	0	कॉस्मेटिक
cosmetics	0	0	0	0	0	0	0	0	0	0	सौंदर्यप्रसाधने
cosmic	0	0	0	0	0	0	0	0	0	0	वैश्विक
cosmology	0	0	0	0	0	0	0	0	0	0	कॉस्मॉलॉजी
cosmopolitan	0	0	0	0	0	0	1	0	0	1	कॉस्मोपॉलिटन
cosmos	0	0	0	0	0	0	0	0	0	0	कॉसमॉस
cost	0	0	0	0	0	0	0	0	0	0	खर्च
costly	0	0	0	0	0	0	0	0	0	0	महाग
costume	0	0	0	0	0	0	0	0	0	0	पोशाख
cosy	0	0	0	0	0	0	1	0	0	0	उबदार
cot	0	0	0	0	0	0	0	0	0	0	खाट
cote	0	0	0	0	0	0	0	0	0	0	cote
cottage	0	0	0	0	0	0	0	0	0	0	कॉटेज
cotton	0	0	0	0	0	0	0	0	0	0	कापूस
couch	0	0	0	0	0	0	0	1	0	0	पलंग
cougar	0	0	0	0	0	0	0	0	0	0	कौगर
cough	0	0	1	0	0	1	0	0	0	0	खोकला
council	0	1	0	0	0	0	1	0	0	1	परिषद
counsel	0	0	0	0	0	0	1	0	0	1	सल्ला
counsellor	1	0	0	1	0	1	0	0	0	1	सल्लागार
counselor	0	0	0	0	0	0	1	0	0	1	सल्लागार
count	0	0	0	0	0	0	1	0	0	1	मोजणे
countdown	0	1	0	0	0	0	0	0	0	0	काउंटडाउन
countenance	0	0	0	0	0	0	0	0	0	0	चेहरा
counter	0	0	0	0	0	0	0	0	0	0	काउंटर
counteract	0	0	0	0	0	0	0	0	0	0	प्रतिकार करणे
counterbalance	0	0	0	0	0	0	0	0	0	0	प्रतिसंतुलन
counterclaim	0	0	0	0	0	0	0	0	0	0	प्रतिदावा
counterpart	0	0	0	0	0	0	0	0	0	0	समकक्ष
countess	0	0	0	0	0	0	1	0	0	0	काउंटेस
countless	0	0	0	0	0	0	0	0	0	0	अगणित
country	0	0	0	0	0	0	0	0	0	0	देश
countryman	0	0	0	0	0	0	0	0	0	1	देशवासी
counts	0	0	0	0	0	0	0	0	0	0	गणना
county	0	0	0	0	0	0	0	0	0	1	परगणा
coup	1	0	0	0	0	0	0	0	1	0	सत्तापालट
couple	0	0	0	0	0	0	0	0	0	0	जोडी
coupled	0	0	0	0	0	0	0	0	0	0	जोडलेले
coupon	0	0	0	0	0	0	0	0	0	0	कूपन
courage	0	0	0	0	0	0	1	0	0	0	धैर्य
courageous	0	0	0	1	0	0	1	0	0	0	धाडसी
courier	0	0	0	0	0	0	0	0	0	1	कुरियर
courses	0	0	0	0	0	0	0	0	0	0	अभ्यासक्रम
coursing	0	0	0	0	0	1	0	0	0	0	मार्गक्रमण
court	1	1	0	1	0	0	0	0	0	0	न्यायालय
courteous	0	0	0	0	0	0	1	0	0	0	विनम्र
courtesy	0	0	0	0	0	0	1	0	0	0	शिष्टाचार
courthouse	0	0	0	0	0	0	0	0	0	0	न्यायालय
courts	0	0	0	0	0	0	0	0	0	0	न्यायालये
courtship	0	1	0	0	1	0	1	0	0	1	प्रेमसंबंध
courtyard	0	0	0	0	0	0	0	0	0	0	अंगण
cove	0	1	1	1	1	0	1	0	0	0	खाडी
covenant	0	0	0	0	0	0	1	0	0	1	करार
cover	0	0	0	0	0	0	0	0	0	1	कव्हर
covered	0	0	0	0	0	0	0	0	0	0	झाकलेले
covering	0	0	0	0	0	0	0	0	0	0	पांघरूण
covert	0	0	0	0	0	0	0	0	0	0	गुप्त
covet	0	0	0	0	0	1	0	0	0	0	लालसा
cow	0	0	0	0	0	0	0	0	0	0	गाय
coward	0	0	1	1	0	1	0	1	0	0	भित्रा
cowardice	0	0	0	1	0	1	0	0	0	0	भ्याडपणा
cowardly	0	0	0	1	0	1	0	0	0	0	भित्रा
cowboy	0	0	0	0	0	0	0	0	0	0	गुराखी
cowhide	0	0	0	0	0	0	0	0	0	0	गुराखी
cowl	0	0	0	0	0	0	0	0	0	0	गुराखी
coworker	0	0	0	0	0	0	0	0	0	0	सहकारी
coy	0	0	0	1	0	0	0	0	0	0	लज्जास्पद
coyote	0	0	0	1	0	0	0	0	0	0	कोयोट
crab	0	0	0	0	0	0	0	0	0	0	खेकडा
crabby	1	0	0	0	0	1	0	0	0	0	खेकडा
crack	0	0	0	0	0	1	0	0	0	0	क्रॅक
cracked	1	0	0	1	0	1	0	0	0	0	वेडसर
cracker	0	0	0	0	0	0	0	0	0	0	क्रॅकर
cracking	0	0	0	0	0	1	0	0	0	0	क्रॅकिंग
crackle	0	0	0	0	0	0	0	0	0	0	कडकडाट
cradle	0	1	0	0	1	0	1	0	0	1	पाळणा
craft	0	0	0	0	0	0	1	0	0	0	हस्तकला
craftsman	0	0	0	0	0	0	1	0	0	0	कारागीर
crafty	0	0	0	0	0	0	0	0	0	0	धूर्त
craig	0	0	0	0	0	0	0	0	0	0	क्रेग
crammed	0	0	0	0	0	0	0	0	0	0	क्रॅम्ड
cramp	0	1	0	0	0	1	0	0	0	0	क्रॅम्प
cramped	0	0	0	0	0	1	0	0	0	0	अरुंद
crane	0	0	0	0	0	0	0	0	0	0	क्रेन
cranium	0	0	0	0	0	0	0	0	0	0	कपाल
crank	0	0	0	0	0	1	0	0	0	0	विक्षिप्तपणा
cranky	1	0	0	0	0	1	0	0	0	0	विक्षिप्त
crap	0	0	1	0	0	1	0	0	0	0	बकवास
craps	0	1	0	0	0	0	0	0	0	0	craps
crash	0	0	0	1	0	1	0	1	1	0	आपटी
crate	0	0	0	0	0	0	0	0	0	0	क्रेट
crater	0	0	0	0	0	0	0	0	0	0	खड्डा
crave	0	1	0	0	0	0	0	0	0	0	लालसा
craving	0	1	0	0	0	0	0	0	0	0	लालसा
crawfish	0	0	0	0	0	0	0	0	0	0	क्रॉफिश
crawl	0	0	1	0	0	1	0	0	0	0	क्रॉल
crayons	0	0	0	0	0	0	0	0	0	0	crayons
craze	0	0	0	0	0	0	0	0	0	0	वेड
crazed	1	0	0	1	0	1	0	0	0	0	वेडा
crazy	1	0	0	1	0	1	0	1	0	0	वेडा
creaking	0	0	0	0	0	1	0	0	0	0	creaking
cream	0	1	0	0	1	0	1	0	1	0	मलई
creamer	0	0	0	0	0	0	0	0	0	0	क्रीमर
creamy	0	0	0	0	0	0	0	0	0	0	मलईदार
crease	0	0	0	0	0	0	0	0	0	0	क्रीज
create	0	0	0	0	1	0	1	0	0	0	तयार करा
creation	0	0	0	0	0	0	0	0	0	0	निर्मिती
creative	0	0	0	0	0	0	1	0	0	0	सर्जनशील
creator	0	0	0	0	0	0	0	0	0	0	निर्माता
creature	0	0	1	1	0	1	0	0	0	0	प्राणी
credence	0	0	0	0	0	0	1	0	0	1	विश्वासार्हता
credential	0	0	0	0	0	0	1	0	0	1	ओळखपत्र
credentials	0	0	0	0	0	0	0	0	0	0	क्रेडेन्शियल
credibility	0	0	0	0	0	0	1	0	0	1	विश्वासार्हता
credible	0	0	0	0	0	0	1	0	0	1	विश्वासार्ह
credit	0	0	0	0	0	0	1	0	0	1	क्रेडिट
creditable	0	0	0	0	0	0	1	0	0	1	विश्वासार्ह
credited	0	0	0	0	0	0	1	0	0	0	जमा
crediting	0	0	0	0	0	0	0	0	0	0	जमा करणे
creditor	0	0	0	0	0	0	0	0	0	0	कर्जदार
creed	0	0	0	0	0	0	0	0	0	0	पंथ
creek	0	0	0	0	0	0	0	0	0	0	खाडी
creep	0	0	0	0	0	1	0	0	0	0	रांगणे
creeping	0	1	0	0	0	0	0	0	0	0	रांगणे
cremation	0	0	0	0	0	0	0	1	0	0	अंत्यसंस्कार
creole	0	0	0	0	0	0	0	0	0	0	क्रेओल
crescendo	0	1	0	0	1	0	1	0	1	1	क्रेसेंडो
crescent	0	0	0	0	0	0	0	0	0	0	चंद्रकोर
crevice	0	0	0	0	0	0	0	0	0	0	दरड
crew	0	0	0	0	0	0	0	0	0	1	चालक दल
crib	0	0	0	0	0	0	0	0	0	0	घरकुल
cricket	0	0	0	0	0	0	0	0	0	0	क्रिकेट
crime	1	0	0	0	0	1	0	0	0	0	गुन्हा
criminal	1	0	1	1	0	1	0	0	0	0	गुन्हेगार
criminality	1	0	1	1	0	1	0	0	0	0	गुन्हेगारी
crimp	0	0	0	0	0	0	0	0	0	0	घड्या घालणे
crimson	0	0	0	0	0	0	0	0	0	0	किरमिजी रंग
cringe	0	0	1	1	0	1	0	1	0	0	रिंगण
cripple	0	0	0	1	0	1	0	1	0	0	अपंग
crippled	0	0	0	0	0	1	0	1	0	0	अपंग
crisis	0	0	0	0	0	1	0	0	0	0	संकट
crisp	0	0	0	0	0	1	0	0	0	1	खुसखुशीत
criterion	0	0	0	0	0	0	0	0	0	0	निकष
critic	0	0	0	0	0	1	0	0	0	0	समीक्षक
criticism	1	0	0	0	0	1	0	1	0	0	टीका
criticize	1	0	1	1	0	1	0	1	0	0	टीका करणे
critique	0	0	0	0	0	0	1	0	0	0	टीका
critter	0	0	1	0	0	0	0	0	0	0	critter
croak	0	0	0	0	0	0	0	0	0	0	क्रोक
crock	0	0	0	0	0	0	0	0	0	0	क्रॉक
crockery	0	0	0	0	0	0	0	0	0	0	क्रॉकरी
crocodile	0	0	0	1	0	0	0	0	0	0	मगर
croft	0	0	0	0	0	0	0	0	0	0	क्रॉफ्ट
crook	0	0	0	0	0	1	0	0	0	0	बदमाश
crop	0	0	0	0	0	0	0	0	0	0	पीक
croquet	0	0	0	0	0	0	0	0	0	0	क्रोकेट
cross	1	0	0	1	0	1	0	1	0	0	फुली
crossbow	0	0	0	0	0	0	0	0	0	0	क्रॉसबो
crossed	0	0	0	0	0	0	0	0	0	0	पार केले
crossing	0	0	0	0	0	0	0	0	0	0	क्रॉसिंग
crotch	0	0	0	0	0	0	0	0	0	0	क्रॉच
crouch	0	0	0	1	0	0	0	0	0	0	क्रॉच
crouched	0	0	0	0	0	0	0	0	0	0	क्रॉच केलेले
crouching	0	0	0	1	0	1	0	0	0	0	क्रॉचिंग
croupier	0	0	0	0	0	0	0	0	0	0	croupier
crow	0	0	0	0	0	0	0	0	0	0	कावळा
crowd	0	0	0	0	0	0	0	0	0	0	गर्दी
crowded	0	0	0	0	0	0	0	0	0	0	गर्दी
crown	0	0	0	0	0	0	0	0	0	0	मुकुट
crowning	0	1	0	0	1	0	1	0	1	1	मुकुट
crucial	0	0	0	0	0	0	1	0	0	1	निर्णायक
cruciate	0	0	0	0	0	1	0	0	0	0	क्रूसीएट
crucifix	0	0	0	0	0	0	0	0	0	0	वधस्तंभ
crucifixion	1	0	1	1	0	1	0	1	0	0	वधस्तंभ
crude	0	0	1	0	0	1	0	0	0	0	क्रूड
cruel	1	0	1	1	0	1	0	1	0	0	क्रूर
cruelly	1	0	0	1	0	1	0	0	0	0	क्रूरपणे
cruelty	1	0	1	1	0	1	0	1	0	0	क्रूरता
cruise	0	0	0	0	0	0	0	0	0	0	समुद्रपर्यटन
cruiser	0	0	0	0	0	0	0	0	0	0	क्रूझर
crumb	0	0	0	0	0	0	0	0	0	0	लहानसा तुकडा
crumbling	0	0	0	0	0	1	0	1	0	0	कोसळणे
crunch	1	0	0	0	0	1	0	0	0	0	क्रंच
crusade	1	0	0	1	0	1	0	0	0	0	धर्मयुद्ध
crush	0	0	0	0	0	0	0	0	0	0	क्रश
crushed	1	0	1	1	0	1	0	1	0	0	ठेचून
crushing	1	0	1	1	0	1	0	0	0	0	क्रशिंग
crust	0	0	0	0	0	0	0	0	0	0	कवच
crusty	0	0	1	0	0	1	0	0	0	0	खडबडीत
crutch	0	0	0	0	0	0	0	0	0	0	क्रॅच
crux	0	0	0	0	0	0	0	0	0	0	क्रक्स
cry	0	0	0	0	0	1	0	1	0	0	रडणे
crying	0	0	0	0	0	1	0	1	0	0	रडत आहे
crypt	0	0	0	1	0	1	0	1	0	0	क्रिप्ट
cryptic	0	0	0	0	0	0	0	0	0	0	गुप्त
cryptography	0	0	0	0	0	0	0	0	0	0	क्रिप्टोग्राफी
crystal	0	0	0	0	0	0	1	0	0	0	क्रिस्टल
crystalline	0	0	0	0	0	0	0	0	0	0	स्फटिक
crystallization	0	0	0	0	0	0	0	0	0	0	क्रिस्टलायझेशन
cub	0	0	0	0	0	0	0	0	0	0	शावक
cube	0	0	0	0	0	0	0	0	0	1	घन
cubicle	0	0	0	0	0	0	0	0	0	0	क्यूबिकल
cuckold	0	0	1	0	0	1	0	0	0	0	कोल्ड
cuckoo	0	0	0	0	0	1	0	0	0	0	कोकिळा
cuddle	0	0	0	0	1	0	1	0	0	1	मिठी मारणे
cue	0	1	0	0	0	0	0	0	0	0	संकेत
cuff	0	0	0	0	0	0	0	0	0	0	कफ
cuisine	0	0	0	0	0	0	0	0	0	0	पाककृती
culinary	0	0	0	0	0	0	1	0	0	1	पाककला
cull	0	0	0	0	0	1	0	0	0	0	मारणे
culminate	0	0	0	0	0	0	0	0	0	0	कळस
culmination	0	0	0	0	0	0	1	0	0	0	कळस
culpability	0	0	0	0	0	1	0	0	0	0	दोष
culpable	0	0	0	0	0	1	0	0	0	0	दोषी
culprit	0	0	0	0	0	1	0	0	0	0	अपराधी
cult	0	0	0	1	0	1	0	0	0	0	पंथ
cultivate	0	1	0	0	0	0	1	0	0	1	लागवड करणे
cultivated	0	0	0	0	0	0	1	0	0	0	लागवड
cultivation	0	0	0	0	0	0	1	0	0	0	लागवड
culture	0	0	0	0	0	0	1	0	0	0	संस्कृती
culvert	0	0	0	0	0	0	0	0	0	0	कल्व्हर्ट
cumbersome	0	0	0	0	0	1	0	1	0	0	अवजड
cumulus	0	0	0	0	0	0	0	0	0	0	क्युमुलस
cunning	0	0	0	0	0	1	1	0	0	0	धूर्त
cup	0	0	0	0	0	0	0	0	0	0	कप
cupboard	0	0	0	0	0	0	0	0	0	0	कपाट
cupping	0	0	1	1	0	1	0	1	0	0	कपिंग
cur	1	0	1	1	0	1	0	0	0	0	cur
curable	0	0	0	0	0	0	1	0	0	1	उपचार करण्यायोग्य
curate	0	0	0	0	0	0	0	0	0	0	क्युरेट
curative	0	0	0	0	0	0	0	0	0	0	उपचारात्मक
curator	0	0	0	0	0	0	0	0	0	0	क्युरेटर
curb	0	0	0	0	0	0	0	0	0	0	अंकुश
curd	0	0	0	0	0	0	0	0	0	0	दही
curfew	0	0	0	0	0	0	0	0	0	0	कर्फ्यू
curiosity	0	1	0	0	0	0	1	0	1	0	कुतूहल
curl	0	0	0	0	0	0	1	0	0	0	कर्ल
curling	0	0	0	0	0	0	0	0	0	0	कर्लिंग
currency	0	0	0	0	0	0	0	0	0	0	चलन
current	0	0	0	0	0	0	0	0	0	0	वर्तमान
curriculum	0	0	0	0	0	0	0	0	0	0	अभ्यासक्रम
curry	0	0	0	0	0	0	0	0	0	0	करी
curse	1	0	1	1	0	1	0	1	0	0	शाप
cursed	1	0	0	1	0	1	0	1	0	0	शापित
cursing	1	0	1	0	0	1	0	0	0	0	शाप
cursory	0	0	0	0	0	1	0	0	0	0	सरसकट
curt	0	0	0	0	0	0	0	0	0	0	कर्ट
curtail	0	0	0	0	0	0	0	0	0	0	कमी करणे
curtailment	0	0	0	0	0	0	0	0	0	0	कपात
curtain	0	0	0	0	0	0	0	0	0	0	पडदा
curvature	0	0	0	0	0	0	0	0	0	0	वक्रता
curve	0	0	0	0	0	0	0	0	0	0	वक्र
curved	0	0	0	0	0	0	0	0	0	0	वक्र
curvilinear	0	0	0	0	0	0	0	0	0	0	वक्र
cushion	0	0	0	0	0	0	1	0	0	0	उशी
cusp	0	0	0	0	0	0	0	0	0	0	कुप
cussed	1	0	0	0	0	0	0	0	0	0	cussed
custodian	0	0	0	0	0	0	0	0	0	1	संरक्षक
custody	0	0	0	0	0	0	0	0	0	1	ताब्यात
custom	0	0	0	0	0	0	0	0	0	0	सानुकूल
customary	0	0	0	0	0	0	0	0	0	0	नेहमीचा
customer	0	0	0	0	0	0	1	0	0	0	ग्राहक
cut	0	0	0	0	0	0	0	0	0	0	कट
cutaneous	0	0	0	0	0	0	0	0	0	0	त्वचेचा
cute	0	0	0	0	0	0	1	0	0	0	गोंडस
cuticle	0	0	0	0	0	0	0	0	0	0	क्यूटिकल
cutlery	0	0	0	0	0	0	0	0	0	0	कटलरी
cutter	0	0	0	1	0	1	0	0	0	0	कटर
cutters	0	0	0	0	0	0	1	0	0	0	कटर
cutthroat	1	0	0	1	0	1	0	0	0	0	घसा
cutting	1	0	1	1	0	1	0	1	0	0	कटिंग
cuttings	0	0	0	0	0	0	0	0	0	0	कलमे
cwt	0	0	0	0	0	0	0	0	0	0	cwt
cyanide	0	0	0	1	0	1	0	0	0	0	सायनाईड
cycle	0	0	0	0	0	0	0	0	0	0	सायकल
cyclical	0	0	0	0	0	0	0	0	0	0	चक्रीय
cyclist	0	0	0	0	0	0	0	0	0	0	सायकलस्वार
cyclone	0	0	0	1	0	1	0	0	1	0	चक्रीवादळ
cylinder	0	0	0	0	0	0	0	0	0	0	सिलेंडर
cylindrical	0	0	0	0	0	0	0	0	0	0	दंडगोलाकार
cymbal	0	0	0	0	0	0	0	0	0	0	झांज
cynic	0	0	0	0	0	0	0	0	0	0	निंदक
cyst	0	0	0	1	0	1	0	1	0	0	गळू
cystic	0	0	1	0	0	0	0	0	0	0	सिस्टिक
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	सायटोमेगॅलव्हायरस
cytoplasm	0	0	0	0	0	0	0	0	0	0	सायटोप्लाझम
czar	0	0	0	0	0	0	0	0	0	0	झार
dab	0	0	0	0	0	0	0	0	0	0	डब
dabble	0	0	0	0	0	0	0	0	0	0	दबकणे
dabbling	1	0	1	0	0	1	0	0	0	0	डॅबलिंग
dad	0	0	0	0	0	0	0	0	0	0	बाबा
dado	0	0	0	0	0	0	0	0	0	0	दादो
daemon	1	0	1	1	0	1	0	1	1	0	डिमन
daft	0	0	1	0	0	1	0	0	0	0	डॅफ्ट
dagger	0	0	0	1	0	1	0	0	0	0	खंजीर
daily	0	1	0	0	0	0	0	0	0	0	दररोज
dainty	0	0	0	0	0	0	0	0	0	0	गोड
dairy	0	0	0	0	0	0	0	0	0	0	दुग्धव्यवसाय
dak	0	0	0	0	0	0	0	0	0	0	dak
dale	0	0	0	0	0	0	0	0	0	0	डेल
dam	0	0	0	0	0	0	0	0	0	0	धरण
damage	1	0	1	0	0	1	0	1	0	0	नुकसान
damages	0	0	0	0	0	1	0	1	0	0	नुकसान
dame	1	0	1	0	0	0	1	0	0	1	डेम
damn	1	0	1	0	0	1	0	0	0	0	धिक्कार
damnation	1	0	0	1	0	1	0	1	0	0	शाप
damned	0	0	0	0	0	1	0	0	0	0	शापित
damp	0	0	0	0	0	0	0	0	0	0	ओलसर
dampened	0	0	0	0	0	0	0	0	0	0	ओलसर
damper	0	0	0	0	0	1	0	0	0	0	डम्पर
damsel	0	0	0	0	0	0	0	0	0	0	मुलगी
dance	0	0	0	0	1	0	1	0	0	1	नृत्य
dancer	0	0	0	0	0	0	0	0	0	0	नर्तक
dandruff	0	0	0	0	0	1	0	0	0	0	डोक्यातील कोंडा
dandy	0	0	1	0	0	1	0	0	0	0	डेंडी
danger	0	0	0	1	0	1	0	1	0	0	धोका
dangerous	0	0	0	1	0	1	0	0	0	0	धोकादायक
dangle	0	0	0	0	0	0	0	0	0	0	लटकणे
dank	0	0	1	0	0	0	0	0	0	0	गजबजणे
dapper	0	0	0	0	0	0	0	0	0	0	डॅपर
dare	0	1	0	0	0	0	0	0	0	1	धाडस
daring	0	0	0	0	0	0	1	0	0	0	धाडसी
dark	0	0	0	0	0	0	0	1	0	0	गडद
darken	0	0	0	1	0	1	0	1	0	0	गडद करणे
darkened	0	0	0	1	0	1	0	1	0	0	गडद
darkly	0	0	0	0	0	0	0	0	0	0	गडदपणे
darkness	1	0	0	1	0	1	0	1	0	0	अंधार
darling	0	0	0	0	1	0	1	0	0	1	प्रिय
darn	0	0	0	0	0	0	0	0	0	0	रफू
dart	0	0	0	1	0	0	0	0	0	0	डार्ट
dash	0	0	0	0	0	0	0	0	0	0	डॅश
dashboard	0	0	0	0	0	0	0	0	0	0	डॅशबोर्ड
dashed	1	0	0	1	0	1	0	1	0	0	डॅश
dashing	0	0	0	0	0	0	1	0	0	0	डॅशिंग
dastardly	1	0	1	1	0	1	0	0	0	0	भयंकर
data	0	0	0	0	0	0	0	0	0	0	डेटा
database	0	0	0	0	0	0	0	0	0	0	डेटाबेस
date	0	0	0	0	0	0	0	0	0	0	तारीख
daughter	0	0	0	0	1	0	1	0	0	0	मुलगी
dawn	0	1	0	0	1	0	1	0	1	1	पहाट
day	0	0	0	0	0	0	0	0	0	0	दिवस
daybreak	0	0	0	0	0	0	0	0	0	0	पहाटे
daydreaming	0	0	0	0	0	0	0	0	0	0	दिवास्वप्न
daze	0	0	0	0	0	0	0	0	0	0	थक्क करणे
dazed	0	0	0	0	0	1	0	0	0	0	थक्क
dazzling	0	0	0	0	0	0	0	0	0	0	लखलखीत
deacon	0	0	0	0	0	0	0	0	0	1	डिकॉन
deactivate	0	0	0	0	0	1	0	0	0	0	निष्क्रिय करा
deadlock	0	0	0	0	0	1	0	0	0	0	गतिरोध
deadly	1	0	1	1	0	1	0	1	0	0	प्राणघातक
deafening	0	0	0	0	0	0	0	0	0	0	बधिरीकरण
deafness	0	0	0	0	0	0	0	0	0	0	बहिरेपणा
deal	0	1	0	0	1	0	1	0	1	1	करार
dealer	0	0	0	0	0	0	0	0	0	0	विक्रेता
dealing	0	0	0	0	0	0	0	0	0	0	व्यवहार
dealings	0	0	0	0	0	0	0	0	0	1	व्यवहार
dean	0	0	0	0	0	0	0	0	0	0	डीन
dear	0	0	0	0	0	0	1	0	0	0	प्रिय
