English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sindhi Word
bunk	0	0	0	0	0	0	0	0	0	0	بڪ
bunker	0	0	0	1	0	0	0	0	0	0	بنڪر
bunt	0	0	0	0	0	0	0	0	0	0	بٽ
buoy	0	0	0	0	0	0	1	0	0	0	بوائي
buoyancy	0	0	0	0	0	0	0	0	0	0	واڌارو
bur	0	0	0	0	0	0	0	0	0	0	بر
burden	0	0	0	0	0	0	0	0	0	0	بار
burdensome	0	0	0	1	0	1	0	1	0	0	بار کڻڻ وارو
bureau	0	0	0	0	0	0	0	0	0	0	بيورو
bureaucracy	0	0	0	0	0	1	0	0	0	1	بيوروڪريسي
bureaucrat	0	0	1	0	0	1	0	0	0	0	بيوروڪريٽ
burglar	0	0	1	1	0	1	0	0	0	0	چور
burglary	0	0	0	0	0	1	0	0	0	0	چوري
burial	1	0	0	1	0	1	0	1	0	0	دفن ڪرڻ
buried	0	0	0	1	0	1	0	1	0	0	دفن ٿيل
burke	1	0	1	1	0	1	0	1	0	0	برڪ
burlap	0	0	0	0	0	0	0	0	0	0	ٻرندڙ
burlesque	0	0	0	0	0	0	0	0	1	0	ٻرندڙ
burly	0	0	0	0	0	0	0	0	0	0	ٻرندڙ
burn	0	0	0	0	0	0	0	0	0	0	ساڙڻ
burner	0	0	0	0	0	0	0	0	0	0	جلندڙ
burning	0	0	0	0	0	0	0	0	0	0	جلڻ
burnished	0	0	0	0	0	0	0	0	0	0	سڙيل
burnout	0	0	0	0	0	0	0	0	0	0	سڙي چڪو
burnt	0	0	1	0	0	1	0	0	0	0	سڙيل
burr	0	0	0	0	0	0	0	0	0	0	ٻر
burrow	0	0	0	0	0	0	0	0	0	0	بار
bursary	0	0	0	0	0	0	0	0	0	1	بورسري
bury	0	0	0	0	0	0	0	1	0	0	دفن ڪرڻ
bus	0	0	0	0	0	0	0	0	0	0	بس
bush	0	0	0	0	0	0	0	0	0	0	بش
bushel	0	0	0	0	0	0	0	0	0	0	بشيل
bushy	0	0	0	0	0	0	0	0	0	0	جهنگلي
business	0	0	0	0	0	0	0	0	0	0	ڪاروبار
buss	0	0	0	0	1	0	1	0	0	0	بس
bust	0	0	0	0	0	0	0	0	0	0	ڦاٽ
busted	1	0	0	1	0	1	0	0	0	0	ٽوڙيو ويو
bustle	0	0	0	0	0	0	0	0	0	0	هلچل
bustling	0	0	0	0	0	0	0	0	0	0	هلچل
busy	0	0	0	0	0	0	0	0	0	0	مصروف
butane	0	0	0	0	0	0	0	0	0	0	بوٽن
butcher	1	0	1	1	0	1	0	0	0	0	ڪاسائي
butler	0	0	0	0	0	0	1	0	0	1	بٽلر
butt	0	0	0	0	0	1	0	0	0	0	بٽ
butter	0	0	0	0	0	0	0	0	0	0	مکڻ
butterfly	0	0	0	0	0	0	0	0	0	0	پوپٽ
buttery	0	0	0	0	0	0	1	0	0	0	مکڻ
buttock	0	0	0	0	0	0	0	0	0	0	ٿلهو
button	0	0	0	0	0	0	0	0	0	0	بٽڻ
buttress	0	0	0	0	0	0	0	0	0	0	ڇت
buxom	0	0	0	0	0	0	1	0	0	0	بڪسوم
buy	0	0	0	0	0	0	0	0	0	0	خريد ڪرڻ
buyer	0	0	0	0	0	0	0	0	0	0	خريد ڪندڙ
buying	0	0	0	0	0	0	0	0	0	0	خريد ڪرڻ
buzz	0	1	0	1	0	0	1	0	0	0	گونج
buzzed	0	0	0	0	0	1	0	0	0	0	گونجي ويو
buzzer	0	0	0	0	0	0	0	0	0	0	بزر
bye	0	1	0	0	0	0	0	0	0	0	خدا حافظ
bygone	0	0	0	0	0	0	0	0	0	0	گذري ويو
bylaw	0	0	0	0	0	0	0	0	0	1	قانون
bystander	0	0	0	0	0	0	0	0	0	0	ڏسندڙ
byte	0	0	0	0	0	0	0	0	0	0	بائيٽ
cab	0	0	0	0	0	0	1	0	0	0	ڪيب
cabal	0	0	0	1	0	1	0	0	0	0	ڪابل
cabbage	0	0	0	0	0	0	0	0	0	0	گوبي
cabin	0	0	0	0	0	0	0	0	0	0	ڪيبن
cabinet	0	0	0	0	0	0	1	0	0	1	ڪابينا
cable	0	0	0	0	0	0	0	0	1	0	ڪيبل
cabriolet	0	0	0	0	0	0	0	0	0	0	ڪيبريوليٽ
cache	0	0	0	0	0	0	0	0	0	0	ڪيش
cacophony	1	0	1	0	0	1	0	0	0	0	ڪيڪوفوني
cad	1	0	1	0	0	1	0	0	0	0	ڪيڊ
cadaver	0	0	1	1	0	1	0	1	1	0	لاش
caddy	0	0	0	0	0	0	0	0	0	0	ڪيڊي
cadence	0	0	0	0	0	0	0	0	0	0	تال
cadet	0	0	0	0	0	0	0	0	0	0	ڪيڊٽ
cafe	0	0	0	0	0	0	1	0	0	0	ڪيفي
cage	0	0	0	0	0	1	0	1	0	0	پنجرو
cairn	0	0	0	0	0	0	0	0	0	0	ڪرين
cake	0	0	0	0	0	0	0	0	0	0	ڪيڪ
calamity	0	0	0	0	0	0	0	1	0	0	آفت
calcareous	0	0	0	0	0	0	0	0	0	0	ٿلهو
calculate	0	0	0	0	0	0	0	0	0	0	حساب ڪرڻ
calculated	0	0	0	0	0	0	0	0	0	0	حساب ڪيو ويو
calculating	0	0	0	0	0	1	0	0	0	0	حساب ڪرڻ
calculation	0	1	0	0	0	0	0	0	0	0	حساب ڪتاب
calculator	0	0	0	0	0	0	1	0	0	1	ڳڻپيوڪر
calculus	0	0	0	0	0	0	0	0	0	0	حساب ڪتاب
calendar	0	0	0	0	0	0	0	0	0	0	ڪئلينڊر
calender	0	0	0	0	0	0	0	0	0	0	ڪئلينڊر
calf	0	0	0	0	1	0	1	0	0	1	گابي
caliber	0	0	0	0	0	0	0	0	0	0	قابليت
calibrate	0	0	0	0	0	0	0	0	0	0	حساب ڪرڻ
calico	0	0	0	0	0	0	0	0	0	0	ڪيليڪو
calipers	0	0	0	0	0	0	0	0	0	0	ڪئليپر
call	0	0	0	0	0	0	0	0	0	0	سڏ
calligraphy	0	0	0	0	0	0	0	0	0	0	خطاطي
calling	0	0	0	0	0	0	0	0	0	0	سڏڻ
callous	1	0	1	0	0	1	0	0	0	0	سخت
calls	0	1	0	0	0	1	0	0	0	1	ڪال
calm	0	0	0	0	0	0	1	0	0	0	پرسکون
calmness	0	0	0	0	0	0	0	0	0	0	سڪون
caloric	0	0	0	0	0	0	0	0	0	0	ڪيلوري
calorie	0	0	0	0	0	0	0	0	0	0	ڪيلوري
calorimeter	0	0	0	0	0	0	0	0	0	0	ڪلوريميٽر
cam	0	0	0	0	0	0	0	0	0	0	ڪئميرا
camber	0	0	0	0	0	0	0	0	0	0	ڪيمبر
camel	0	0	0	0	0	0	0	0	0	0	اُٺ
cameo	0	0	0	0	0	0	0	0	0	0	ڪيميو
cameraman	0	0	0	0	0	0	0	0	0	0	ڪئميرامين
camisole	0	0	0	0	0	0	0	0	0	0	ڪيميسول
camouflage	0	0	0	0	0	0	0	0	1	0	ڇنڊڇاڻ
camouflaged	0	0	0	0	0	0	0	0	1	0	ڇڪيل
camp	0	0	0	0	0	0	0	0	0	0	ڪيمپ
campaign	0	0	0	0	0	0	0	0	0	0	مهم
campaigner	0	0	0	0	0	0	0	0	0	0	مهم هلائيندڙ
campaigning	1	0	0	1	0	1	0	0	0	0	مهم
campus	0	0	0	0	0	0	0	0	0	0	ڪيمپس
canal	0	0	0	0	0	0	0	0	0	0	واهه
canary	0	0	0	0	0	0	1	0	0	0	ڪينري
cancel	0	0	0	0	0	1	0	1	0	0	منسوخ ڪريو
canceling	0	0	0	0	0	0	0	0	0	0	منسوخ ڪرڻ
cancellation	0	0	0	0	0	0	0	0	0	0	منسوخي
cancer	1	0	1	1	0	1	0	1	0	0	ڪينسر
candid	0	1	0	0	1	0	1	0	1	1	صاف گو
candidacy	0	0	0	0	0	0	0	0	0	0	اميدوارگي
candidate	0	0	0	0	0	0	1	0	0	0	اميدوار
candied	0	0	0	0	0	0	1	0	0	0	مٺائي
candle	0	0	0	0	0	0	0	0	0	0	ميڻ بتي
candlelight	0	0	0	0	0	0	0	0	0	0	شمع جي روشني
candlestick	0	0	0	0	0	0	0	0	0	0	شمع
candor	0	0	0	0	0	0	0	0	0	0	صداقت
candy	0	0	0	0	0	0	0	0	0	0	مٺائي
cane	1	0	0	1	0	0	0	0	0	0	ڪمند
canine	0	0	0	0	0	0	0	0	0	0	ڪتو
canister	0	0	0	0	0	0	0	0	0	0	کنڊر
canker	1	0	1	0	0	1	0	0	0	0	ڪينسر
cannibal	0	0	1	1	0	1	0	0	0	0	نانگ
cannibalism	0	0	1	0	0	1	0	0	0	0	cannibalism
canning	0	0	0	0	0	0	0	0	0	0	ڪيننگ
cannon	1	0	0	1	0	1	0	0	0	0	تپ
canoe	0	0	0	0	0	0	0	0	0	0	ٻيڙي
canon	0	0	0	0	0	0	0	0	0	0	ڪينن
canonical	0	0	0	0	0	0	0	0	0	0	قانوني
canons	0	0	0	0	0	0	0	0	0	1	اصول
canopy	0	0	0	0	0	0	0	0	0	0	ڇت
canteen	0	0	0	0	0	0	0	0	0	0	ڪينٽين
canterbury	0	0	0	0	0	0	0	0	0	0	ڪينٽربري
cantilever	0	0	0	0	0	0	0	0	0	0	cantilever
canto	0	0	0	0	0	0	0	0	0	0	canto
canton	0	0	0	0	0	0	0	0	0	0	ڪينٽون
canvas	0	0	0	0	0	0	0	0	0	0	ڪينواس
canvass	0	0	0	0	0	0	0	0	0	0	ڪينواس
cap	0	1	0	0	0	0	0	0	0	1	ٽوپي
capability	0	0	0	0	0	0	0	0	0	0	صلاحيت
capable	0	0	0	0	0	0	0	0	0	0	قابل
capacity	0	0	0	0	0	0	0	0	0	0	گنجائش
cape	0	0	0	0	0	0	0	0	0	0	ڪيپ
caper	0	0	0	0	0	0	0	0	0	0	ڪيپر
capillary	0	0	0	0	0	0	0	0	0	0	ڪيپليري
capital	0	0	0	0	0	0	0	0	0	0	سرمايو
capitalist	0	0	0	0	0	0	1	0	0	0	سرمائيدار
capitals	0	0	0	0	0	0	0	0	0	0	راڄڌاني
capitation	0	0	0	0	0	0	0	0	0	0	ڪيپيٽيشن
capitol	0	0	0	0	0	0	0	0	0	0	ڪيپيٽول
capitulation	0	0	0	0	0	0	0	0	0	0	تسليم ڪرڻ
caprice	0	0	0	0	0	0	0	0	0	0	ڪيپريس
capricious	0	0	0	0	0	0	0	0	0	0	موهيندڙ
caps	0	0	0	0	0	0	0	0	0	0	ٽوپي
capsule	0	0	0	0	0	0	0	0	0	0	ڪيپسول
captain	0	0	0	0	0	0	1	0	0	0	ڪپتان
caption	0	0	0	0	0	0	0	0	0	0	ڪيپشن
captivate	0	1	0	0	1	0	1	0	1	1	موهيندڙ
captivating	0	0	0	0	0	0	1	0	0	0	دل موهيندڙ
captive	0	0	0	1	0	1	0	1	0	0	قيدي
captivity	0	0	0	0	0	1	0	1	0	0	قيدي
captor	0	0	0	1	0	1	0	0	0	0	قبضو ڪندڙ
capture	0	0	0	0	0	1	0	0	0	0	پڪڙڻ
car	0	0	0	0	0	0	0	0	0	0	ڪار
caramel	0	0	0	0	0	0	0	0	0	0	ڪارمل
carat	0	0	0	0	0	0	0	0	0	0	ڪيريٽ
caravan	0	0	0	0	0	0	0	0	0	0	قافلو
carbon	0	0	0	0	0	0	0	0	0	0	ڪاربان
carcass	0	0	1	1	0	1	0	1	0	0	لاش
carcinoma	0	0	0	1	0	1	0	1	0	0	ڪارڪينوما
card	0	0	0	0	0	0	0	0	0	0	ڪارڊ
cardigan	0	0	0	0	0	0	0	0	0	0	ڪارڊيگن
cardinal	0	0	0	0	0	0	0	0	0	0	ڪارينل
cardiomyopathy	0	0	0	1	0	1	0	1	0	0	cardiomyopathy
cards	0	0	0	0	0	0	0	0	0	0	ڪارڊ
care	0	0	0	0	0	0	0	0	0	0	سنڀال
career	0	1	0	0	0	0	1	0	0	0	ڪيريئر
careful	0	0	0	0	0	0	1	0	0	0	محتاط
carefully	0	0	0	0	0	0	1	0	0	0	هوشياري سان
carelessness	1	0	1	0	0	1	0	0	0	0	لاپرواهي
caress	0	0	0	0	0	0	1	0	0	0	پيار
caret	0	0	0	0	0	0	0	0	0	0	ڪارٽ
caretaker	0	0	0	0	0	0	1	0	0	1	سنڀاليندڙ
cargo	0	0	0	0	0	0	0	0	0	0	سامان
caribou	0	0	0	0	0	0	0	0	0	0	ڪيريبو
caricature	0	0	0	0	0	1	0	0	0	0	ڪاريگري
caries	0	0	1	0	0	1	0	0	0	0	caries
carnage	1	0	1	1	0	1	0	1	1	0	قتل عام
carnal	0	0	0	0	0	1	0	0	0	0	جسماني
carnation	0	0	0	0	0	0	0	0	0	0	ڪارنيشن
carnivorous	0	0	0	1	0	1	0	0	0	0	گوشت خور
carol	0	0	0	0	1	0	1	0	0	1	ڪيرول
carousel	0	0	0	0	0	0	0	0	0	0	گاڏيون
carpenter	0	0	0	0	0	0	0	0	0	0	ڪاريگر
carriage	0	0	0	0	0	0	0	0	0	0	گاڏي
carried	0	0	0	0	0	0	0	0	0	0	کڻي وڃڻ
carrier	0	0	0	0	0	0	0	0	0	0	ڪيريئر
carry	0	0	0	0	0	0	0	0	0	0	کڻڻ
carrying	0	0	0	0	0	0	0	0	0	0	کڻڻ
cart	0	0	0	0	0	0	0	0	0	0	گاڏي
cartel	0	0	0	0	0	1	0	0	0	0	ڪارٽيل
carter	0	0	0	0	0	0	0	0	0	0	ڪارٽر
cartilage	0	0	0	0	0	0	0	0	0	0	cartilage
cartographic	0	0	0	0	0	0	0	0	0	0	نقش نگاري
cartography	0	0	0	0	0	0	0	0	0	0	نقش نگاري
cartoon	0	0	0	0	0	0	0	0	0	0	ڪارٽون
cartouche	0	0	0	0	0	0	0	0	0	0	ڪارتوچ
cartridge	0	0	0	1	0	0	0	0	0	0	ڪارٽريج
carve	0	0	0	0	0	0	0	0	0	0	تراشڻ
carver	0	0	0	0	0	0	0	0	0	0	ڪاريگر
carving	0	0	0	0	0	0	0	0	0	0	نقاشي
cascade	0	0	0	0	0	0	1	0	0	0	cascade
case	0	0	0	1	0	1	0	1	0	0	ڪيس
casein	0	0	0	0	0	0	0	0	0	0	ڪيسين
cash	1	1	0	1	1	0	1	0	0	1	نقد
cashier	0	0	0	0	0	0	0	0	0	1	ڪيشيئر
cashmere	0	0	0	0	0	0	0	0	0	0	ڪشميري
casing	0	0	0	0	0	0	0	0	0	0	ڍڪڻ
casino	0	0	0	0	0	0	0	0	0	0	جوسينو
cask	0	0	0	0	0	0	0	0	0	0	پيسا
casket	0	0	0	1	0	1	0	1	0	0	تابوت
cast	0	0	0	0	0	0	0	0	0	0	اڇلائڻ
caste	0	0	0	0	0	1	0	0	0	0	ذات
caster	0	0	0	0	0	0	0	0	0	0	caster
castle	0	0	0	0	0	0	0	0	0	0	قلعو
castor	0	0	0	0	0	0	0	0	0	0	castor
casual	0	0	0	0	0	0	0	0	0	0	آرامده
casually	0	0	0	0	0	0	0	0	0	0	اتفاق سان
casualty	1	0	0	1	0	1	0	1	0	0	زخمي
cat	0	0	0	0	0	0	0	0	0	0	ٻلي
catabolism	0	0	0	0	0	0	0	0	0	0	catabolism
catalog	0	0	0	0	0	0	0	0	0	0	فهرست
catalogue	0	0	0	0	0	0	0	0	0	0	فهرست
catalysis	0	0	0	0	0	0	0	0	0	0	catalysis
catalytic	0	0	0	0	0	0	0	0	0	0	ڪيٽيليٽڪ
catamaran	0	0	0	0	0	0	0	0	0	0	catamaran
catapult	0	0	0	0	0	0	0	0	0	0	catapult
cataract	0	1	0	1	0	1	0	1	0	0	موتیا
catastrophe	1	0	1	1	0	1	0	1	1	0	تباهي
catch	0	0	0	0	0	0	0	0	1	0	پڪڙڻ
catching	0	0	0	0	0	0	0	0	0	0	پڪڙڻ
catechism	0	0	1	0	0	0	0	0	0	0	catechism
categorical	0	0	0	0	0	0	1	0	0	0	درجه بندي
category	0	0	0	0	0	0	0	0	0	0	درجو
cater	0	0	0	0	0	0	1	0	0	0	پورو ڪرڻ
caterer	0	0	0	0	0	0	0	0	0	0	ڪيٽرر
caterpillar	0	0	0	0	0	0	0	0	0	0	ڪيٽرپلر
cates	0	0	0	0	0	0	0	0	0	0	ڪيٽس
cathartic	0	0	0	0	0	0	1	0	0	0	ڪيٿارٽڪ
cathedral	0	0	0	0	1	0	1	0	0	1	ڪيٿيڊرل
catheter	0	0	0	0	0	1	0	0	0	0	ڪيٿيٽر
catnip	0	0	0	0	0	0	0	0	0	0	ٻلي
cattle	0	0	0	0	0	0	0	0	0	0	ڍور
caucus	0	0	0	0	0	0	0	0	0	0	ڪاڪس
caudal	0	0	0	0	0	0	0	0	0	0	caudal
caulk	0	0	0	0	0	0	0	0	0	0	ڪڪڙ
causal	0	0	0	0	0	0	0	0	0	0	سبب
causality	0	0	0	0	0	0	0	0	0	0	ڪارڻ
causation	0	0	0	0	0	0	0	0	0	0	سبب
caused	0	0	0	0	0	0	0	0	0	0	سبب
causeway	0	0	0	0	0	0	0	0	0	0	سبب
caution	1	1	0	1	0	1	0	0	0	0	احتياط
cautionary	0	0	0	1	0	0	0	0	0	0	احتياطي
cautious	0	1	0	1	0	0	1	0	0	1	محتاط
cautiously	0	0	0	1	0	0	1	0	0	0	احتياط سان
cavalry	0	0	0	0	0	0	0	0	0	0	گهوڙي سوار
cave	0	0	0	0	0	0	0	0	0	0	غار
caveat	0	0	0	0	0	0	0	0	0	0	خبردار
cavern	0	0	0	0	0	0	0	0	0	0	غار
cavernous	0	0	0	0	0	0	0	0	0	0	غار وارو
cavity	0	0	0	0	0	0	0	0	0	0	گفا
cayenne	0	0	0	0	0	0	0	0	0	0	لال مرچ
cease	0	0	0	0	0	0	0	0	0	0	بند ڪرڻ
ceaseless	0	0	0	0	0	0	0	0	0	0	لاتعداد
cede	0	0	0	0	0	1	0	0	0	0	حوالي ڪرڻ
ceiling	0	0	0	0	0	0	0	0	0	0	ڇت
celebrant	0	0	0	0	0	0	0	0	0	0	جشن وارو
celebrated	0	1	0	0	1	0	1	0	0	0	ملهايو ويو
celebrating	0	1	0	0	1	0	1	0	0	0	جشن ملهائڻ
celebration	0	1	0	0	1	0	1	0	1	1	جشن
celebrity	1	1	1	0	1	1	1	0	1	1	مشهور شخصيت
celestial	0	1	0	0	1	0	1	0	0	0	آسماني
celibacy	0	0	0	0	0	0	0	0	0	0	برهمڻ
cell	0	0	0	0	0	0	0	0	0	0	سيل
cellar	0	0	0	0	0	0	0	0	0	0	حجري
cellular	0	0	0	0	0	0	0	0	0	0	سيلولر
celluloid	0	0	0	0	0	0	0	0	0	0	سيلولائڊ
cement	0	1	0	0	0	0	0	0	0	1	سيمينٽ
cemented	0	0	0	0	0	0	0	0	0	0	سيمينٽ ٿيل
cemetery	0	0	0	1	0	1	0	1	0	0	قبرستان
censor	1	0	1	1	0	1	0	0	0	1	سينسر
censure	0	0	0	0	0	1	0	0	0	0	مذمت
census	0	0	0	0	0	0	0	0	0	0	مردم شماري
cent	0	0	0	0	0	0	0	0	0	0	سينٽ
centenary	0	0	0	0	0	0	0	0	0	0	صديون
centennial	0	0	0	0	0	0	0	0	0	0	صديون
center	0	0	0	0	0	0	1	0	0	1	مرڪز
centimeter	0	0	0	0	0	0	0	0	0	0	سينٽي ميٽر
central	0	0	0	0	0	0	0	0	0	0	مرڪزي
centrality	0	0	0	0	0	0	0	0	0	0	مرڪزيت
centralization	0	0	0	0	0	0	0	0	0	0	مرڪزي ڪرڻ
centralize	0	0	0	0	0	0	0	0	0	0	مرڪزي ڪرڻ
centrally	0	0	0	0	0	0	0	0	0	0	مرڪزي طور تي
centrifugal	0	0	0	0	0	0	0	0	0	0	مرڪزي
centrifuge	0	0	0	0	0	0	0	0	0	0	سينٽرفيوج
centurion	0	0	0	0	0	0	1	0	0	0	سينچري
century	0	0	0	0	0	0	0	0	0	0	صدي
ceramics	0	0	0	0	0	0	0	0	0	0	سيرامڪس
cereal	0	0	0	0	0	0	0	0	0	0	اناج
cereals	0	0	0	0	0	0	0	0	0	0	اناج
cerebral	0	0	0	0	0	0	1	0	0	0	دماغي
ceremonial	0	0	0	0	0	0	0	0	0	0	رسمي
ceremony	0	0	0	0	1	0	1	0	1	0	تقريب
certainty	0	0	0	0	0	0	1	0	0	0	يقين
certificate	0	0	0	0	0	0	0	0	0	0	سرٽيفڪيٽ
certify	0	0	0	0	0	0	0	0	0	1	تصديق ڪرڻ
cess	0	0	1	0	0	1	0	0	0	0	محصول
cessation	0	0	0	0	0	1	0	0	0	0	بندش
chaff	1	0	0	1	0	1	0	0	0	0	ٿلهو
chafing	0	0	0	0	0	1	0	0	0	0	ڇڪڻ
chagrin	0	0	1	0	0	1	0	1	0	0	پريشان ٿيڻ
chain	0	0	0	0	0	0	0	0	0	0	زنجير
chair	0	0	0	0	0	0	0	0	0	0	ڪرسي
chairman	0	0	0	0	0	0	1	0	0	1	چيئرمين
chairperson	0	0	0	0	0	0	0	0	0	0	چيئرمين
chairwoman	0	0	0	0	0	0	1	0	0	1	صدارتي عورت
chaise	0	0	0	0	0	0	0	0	0	0	چيز
chalet	0	0	0	0	0	0	0	0	0	0	چيلي
chalice	0	0	0	0	0	0	0	0	0	0	چيليس
chalk	0	0	0	0	0	0	0	0	0	0	چاڪ
challenge	1	0	0	1	0	1	0	0	0	0	چيلنج
chamber	0	0	0	0	0	0	0	0	0	0	چيمبر
chambers	0	0	0	0	0	0	0	0	0	0	چيمبر
chameleon	0	0	0	0	0	0	0	0	0	0	گرگٽ
champagne	0	0	0	0	0	0	0	0	0	0	شيمپين
champion	0	1	0	0	1	0	1	0	0	1	چيمپيئن
chance	0	0	0	0	0	0	0	0	1	0	موقعو
chancellor	0	0	0	0	0	0	0	0	0	1	چانسلر
chandelier	0	0	0	0	0	0	0	0	0	0	فانوس
chandler	0	0	0	0	0	0	0	0	0	0	چانڊلر
change	0	0	0	1	0	0	0	0	0	0	تبديلي
changeable	0	1	0	0	0	0	0	0	1	0	تبديل ٿيندڙ
changed	0	0	0	0	0	0	0	0	0	0	تبديل ٿيل
changer	0	0	0	0	0	0	0	0	0	0	تبديل ڪندڙ
changing	0	0	0	0	0	0	0	0	0	0	تبديل ڪرڻ
channel	0	0	0	0	0	0	0	0	0	0	چئنل
chant	1	1	0	0	1	0	1	0	1	0	نعرو
chaos	1	0	0	1	0	1	0	1	0	0	افراتفري
chaotic	1	0	0	0	0	1	0	0	0	0	افراتفري
chap	0	0	0	0	0	0	0	0	0	0	چيپ
chapel	0	0	0	0	0	0	0	0	0	0	چيپل
chaplain	0	0	0	0	0	0	0	0	0	1	پادري
chapman	0	0	0	0	0	0	0	0	0	0	چپن وارو
chaps	0	0	0	0	0	0	0	0	0	0	چپس
chapter	0	0	0	0	0	0	0	0	0	0	باب
char	0	0	0	0	0	0	0	0	0	0	چار
character	0	0	0	0	0	0	0	0	0	0	ڪردار
characteristic	0	0	0	0	0	0	0	0	0	0	خاصيت
characterize	0	0	0	0	0	0	0	0	0	0	خاصيت ڏيڻ
charade	0	0	0	0	0	1	0	0	0	0	چهرو
charcoal	0	0	0	0	0	0	0	0	0	0	چارڪو
charge	0	0	0	0	0	0	0	0	0	0	چارج
chargeable	0	0	0	1	0	1	0	1	0	0	قابل چارج
charger	0	0	0	0	0	0	1	0	0	0	چارجر
chariot	0	0	0	0	0	0	0	0	0	0	رٿ
charitable	0	1	0	0	1	0	1	0	0	1	خيراتي
charity	0	0	0	0	1	0	1	0	0	0	خيرات
charm	0	0	0	0	0	0	1	0	0	0	دلڪش
charmed	0	0	0	0	1	1	1	0	0	0	دلڪش
charmer	0	0	0	0	0	0	0	0	0	0	دلڪش
charming	0	0	0	0	0	0	1	0	0	0	دلڪش
chart	0	0	0	0	0	0	0	0	0	1	چارٽ
charter	0	0	0	0	0	0	0	0	0	0	چارٽر
chartered	0	0	0	0	0	0	0	0	0	0	چارٽر ٿيل
chase	0	0	0	0	0	1	0	0	0	0	تعاقب
chasm	0	0	0	1	0	0	0	0	0	0	خرابي
chastisement	0	0	0	0	0	1	0	0	0	0	عذاب
chastity	0	1	0	0	0	0	1	0	0	1	عفت
chat	0	0	0	0	0	0	0	0	0	0	چيٽ
chateau	0	0	0	0	0	0	0	0	0	0	چيٽو
chatter	0	0	0	0	0	0	0	0	0	0	گپ شپ
chattering	0	0	0	0	0	0	1	0	0	0	گپ شپ ڪرڻ
chatty	0	0	0	0	0	1	0	0	0	0	گپ شپ
chauffeur	0	0	0	0	0	0	0	0	0	0	سوار
cheap	0	0	0	0	0	1	0	0	0	0	سستو
cheat	1	0	1	0	0	1	0	0	0	0	ٺڳي
check	0	0	0	0	0	0	0	0	0	0	چيڪ
checker	0	0	0	0	0	0	0	0	0	0	چيڪ ڪندڙ
checkered	0	0	0	0	0	0	0	0	0	0	چيڪ ٿيل
checkers	0	0	0	0	0	0	0	0	0	0	چيڪ ڪندڙ
checklist	0	0	0	0	0	0	1	0	0	1	چيڪ لسٽ
cheek	0	0	0	0	0	0	0	0	0	0	گال
cheeks	0	0	0	0	0	0	0	0	0	0	گال
cheep	0	0	0	0	0	0	0	0	0	0	چيپ
cheer	0	1	0	0	1	0	1	0	1	1	خوشي
cheerful	0	0	0	0	1	0	1	0	1	0	خوش مزاج
cheerfulness	0	1	0	0	1	0	1	0	0	1	خوش مزاجي
cheering	0	0	0	0	1	0	1	0	0	0	خوش ڪرڻ
cheery	0	1	0	0	1	0	1	0	0	0	خوشگوار
cheesecake	0	0	0	0	0	1	0	0	0	0	چيز ڪيڪ
cheetah	0	0	0	0	0	0	0	0	0	0	چيتا
chemise	0	0	0	0	0	0	0	0	0	0	ڪيميائي
chemist	0	0	0	0	0	0	1	0	0	1	ڪيمسٽ
chemistry	0	0	0	0	0	0	0	0	0	0	ڪيمسٽري
cheque	0	0	0	0	0	0	0	0	0	0	چيڪ
cherish	0	1	0	0	1	0	1	0	1	1	پالڻ
cherry	0	0	0	0	0	0	1	0	0	0	چيري
chess	0	0	0	0	0	0	0	0	0	0	شطرنج
chest	0	0	0	0	0	0	0	0	0	0	سينو
chestnut	0	0	0	0	0	0	0	0	0	0	شاهوڪار
chevron	0	0	0	0	0	0	0	0	0	0	شيورون
chew	0	0	0	0	0	0	0	0	0	0	چبائڻ
chic	0	0	0	0	0	0	0	0	0	0	شيڪ
chicane	0	1	0	0	0	1	0	0	1	1	چيڪي
chicken	0	0	0	1	0	0	0	0	0	0	ڪڪڙ
chief	0	0	0	0	0	0	0	0	0	0	چيف
chiefly	0	0	0	0	0	0	0	0	0	0	خاص طور تي
chieftain	0	0	0	0	0	0	1	0	0	0	سردار
child	0	1	0	0	1	0	1	0	0	0	ٻار
childbirth	0	0	0	0	0	0	0	0	0	0	ولادت
childhood	0	0	0	0	1	0	1	0	0	0	ننڍپڻ
childish	0	0	0	0	0	1	0	0	0	0	ٻاراڻو
chill	0	0	0	0	0	0	0	0	0	0	ٿڌي
chilly	0	0	0	0	0	1	0	0	0	0	ٿڌو
chime	0	0	0	0	0	0	0	0	0	0	چيم
chimera	0	0	0	1	0	0	0	0	1	0	چميرا
chimes	0	0	0	0	0	0	0	0	0	0	چونڪ
chimney	0	0	0	0	0	0	0	0	0	0	چمني
china	0	0	0	0	0	0	0	0	0	0	چين
chine	0	0	0	0	0	0	0	0	0	0	چائنا
chinook	0	0	0	0	0	0	0	0	0	0	چنوڪ
chip	0	0	0	0	0	0	0	0	0	0	چپ
chipping	0	0	0	0	0	0	0	0	0	0	ڇڪڻ
chirp	0	0	0	0	1	0	1	0	0	0	چيرپ
chisel	0	0	0	0	0	0	1	0	0	0	ڇني
chit	0	0	0	0	0	0	0	0	0	0	چيٽ
chivalry	0	0	0	0	0	0	1	0	0	0	شجاعت
chloroform	0	0	0	0	0	1	0	0	0	0	ڪلوروفارم
