English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hebrew Word
conditioned	0	0	0	0	0	0	0	0	0	0	מוּתנֶה
conditions	0	0	0	0	0	0	0	0	0	0	תנאים
condolence	0	0	0	0	0	0	1	1	0	0	תַנחוּמִים
condone	0	0	0	0	0	0	1	0	0	0	לִסְלוֹחַ
conducive	0	0	0	0	0	0	1	0	0	0	מְסַיֵעַ
conduct	0	0	0	0	0	0	0	0	0	0	התנהגות
conduction	0	0	0	0	0	0	0	0	0	0	הוֹלָכָה חַשְׁמַלִית
conductivity	0	0	0	0	0	0	1	0	0	0	מוֹלִיכוּת
conductor	0	0	0	0	0	0	0	0	0	0	מנצח
conduit	0	0	0	0	0	0	0	0	0	0	תְעָלָה
cone	0	0	0	0	0	0	0	0	0	0	קוֹנוּס
confederate	0	0	0	0	0	0	1	0	0	1	בְּרִית
confederation	0	0	0	0	0	0	0	0	0	0	הִתאַחֲדוּת
confer	0	0	0	0	0	0	0	0	0	0	להתיעץ
conference	0	0	0	0	0	0	0	0	0	0	וְעִידָה
confess	0	0	0	0	0	1	1	0	0	1	לְהוֹדוֹת
confession	0	1	0	1	0	1	0	1	1	0	הוֹדָאָה
confessional	0	0	0	1	0	0	0	0	0	1	בית וידוי
confessions	0	0	0	0	0	0	0	0	0	0	וידויים
confide	0	0	0	0	0	0	0	0	0	1	לִבטוֹחַ
confidence	0	0	0	1	1	0	1	0	0	1	אֵמוּן
confident	0	0	0	0	1	0	1	0	0	1	בטוח
confidential	0	0	0	0	0	0	0	0	0	1	סוֹדִי
confidentially	0	0	0	0	0	0	0	0	0	1	באופן סודי
configuration	0	0	0	0	0	0	0	0	0	0	תְצוּרָה
confine	1	0	0	1	0	1	0	1	0	0	להגביל
confined	1	0	1	1	0	1	0	1	0	0	מוּגבָּל
confinement	1	0	0	1	0	1	0	1	0	0	כליאה
confines	0	0	0	0	0	0	0	0	0	0	גְבוּלוֹת
confirm	0	0	0	0	0	0	0	0	0	0	לְאַשֵׁר
confirmation	0	0	0	0	0	0	0	0	0	1	אִשׁוּר
confirmatory	0	0	0	0	0	0	0	0	0	0	מאשרת
confirmed	0	0	0	0	0	0	1	0	0	1	מְאוּשָׁר
confiscate	1	0	0	0	0	1	0	1	0	0	לְהַחרִים
confiscation	0	0	0	0	0	1	0	0	0	0	הַחרָמָה
conflagration	1	0	0	1	0	1	0	0	0	0	תַבעֵרָה
conflict	1	0	0	1	0	1	0	1	0	0	סְתִירָה
conflicting	0	0	0	0	0	1	0	0	0	0	סוֹתֵר
confluence	0	0	0	0	0	0	0	0	0	0	מִפגָשׁ
conformance	0	0	0	0	0	0	1	0	0	0	התאמה
conformation	0	0	0	0	0	0	0	0	0	0	קונפורמציה
conformity	0	0	0	0	0	0	0	0	0	1	תוֹאַמנוּת
confound	0	0	0	0	0	1	0	0	0	0	לְבַלבֵּל
confounded	0	0	0	0	0	1	0	0	0	0	מבולבל
confront	1	0	0	0	0	0	0	0	0	0	לְהִתְעַמֵת
confuse	0	0	0	0	0	1	0	0	0	0	לְבַלבֵּל
confusion	1	0	0	1	0	1	0	0	0	0	בִּלבּוּל
congenial	0	0	0	0	0	0	1	0	0	0	קָרוֹב בְּרוּחוֹ
congenital	0	0	0	0	0	0	0	0	0	0	מִלֵדָה
congestion	0	0	0	0	0	1	0	0	0	0	גוֹדֶשׁ
conglomerate	0	0	0	0	0	0	0	0	0	1	תַלקִיט
conglomeration	0	0	0	0	0	0	0	0	0	0	צְבִירָה
congratulatory	0	0	0	0	1	0	1	0	0	0	מברכת
congregate	0	0	0	0	0	0	0	0	0	0	לְהִתְאַסֵף
congregation	0	0	0	0	0	0	1	0	0	1	עֵדָה
congress	0	0	1	0	0	0	0	0	0	1	קוֹנגרֶס
congressional	0	0	0	0	0	0	0	0	0	0	קונגרס
congressman	0	0	0	0	0	0	0	0	0	1	חבר קונגרס
congruence	0	0	0	0	0	0	1	0	0	1	חוֹפְפוּת
conic	0	0	0	0	0	0	0	0	0	0	חֲרוּטִי
conical	0	0	0	0	0	0	0	0	0	0	חֲרוּטִי
conjecture	0	1	0	0	0	0	0	0	0	0	לְשַׁעֵר
conjugal	0	0	0	0	0	0	0	0	0	0	זוגיות
conjugate	0	0	0	0	0	0	0	0	0	0	לְהַטוֹת
conjugation	0	0	0	0	0	0	0	0	0	0	נְטִיָה
conjunction	0	0	0	0	0	0	0	0	0	0	צירוף
conjunctive	0	0	0	0	0	0	0	0	0	0	מְקַשֵׁר
conjure	0	1	0	0	0	0	0	0	1	0	לְהַעֲלוֹת
conjuring	0	0	0	0	0	1	0	0	0	0	מעלה באוב
connect	0	0	0	0	0	0	0	0	0	0	לְחַבֵּר
connected	0	0	0	0	0	0	0	0	0	0	מְחוּבָּר
connection	0	0	0	0	0	0	0	0	0	0	חיבור
connective	0	0	0	0	0	0	0	0	0	1	חיבור
connoisseur	0	0	0	0	1	0	1	0	0	1	יַדעָן
conquer	0	0	0	0	0	0	0	0	0	0	לִכבּוֹשׁ
conqueror	0	0	0	0	0	0	0	0	0	0	כּוֹבֵשׁ
conquest	1	0	0	1	0	1	0	0	0	0	כיבוש
conscience	0	0	0	0	0	0	1	0	0	1	מַצְפּוּן
conscientious	0	0	0	0	0	0	1	0	0	1	בַּעַל מַצְפּוּן
consciousness	0	0	0	0	0	0	1	0	0	0	תוֹדָעָה
conscription	0	0	0	0	0	0	0	0	0	0	גִיוּס חוֹבָה
consecration	0	1	0	0	1	0	1	1	0	1	הַקדָשָׁה
consecutive	0	0	0	0	0	0	0	0	0	0	עוֹקֵב
consent	0	0	0	0	0	0	0	0	0	0	הַסכָּמָה
consenting	0	0	0	0	0	0	0	0	0	0	הסכמה
consequence	0	0	0	0	0	0	0	0	0	0	תוֹצָאָה
consequent	0	1	0	0	0	0	0	0	0	0	עוֹקֵב
conservation	0	1	0	0	0	0	1	0	0	1	שימור
conservatism	0	0	0	0	0	0	0	0	0	0	שַׁמְרָנוּת
conservative	0	0	0	0	0	0	0	0	0	0	שמרני
conservatory	0	0	0	0	0	0	0	0	0	0	קוֹנסֶרבָטוֹרִיוֹן
conserve	0	0	0	0	0	0	1	0	0	0	לְשַׁמֵר
considerable	0	0	0	0	0	0	1	0	0	0	רַב
considerate	0	0	0	0	0	0	1	0	0	1	מִתחַשֵׁב
consignee	0	0	0	0	0	0	0	0	0	0	נמען
consignment	0	0	0	0	0	0	0	0	0	0	מִשׁגוֹר
consistency	0	0	0	0	0	0	1	0	0	1	עֲקֵבִיוּת
consistent	0	0	0	0	0	0	0	0	0	0	עִקבִי
consolation	0	0	0	0	0	0	0	0	0	0	נֶחָמָה
console	0	0	0	0	0	0	1	1	0	0	לְנַחֵם
consolidate	0	0	0	0	0	0	0	0	0	0	לְגַבֵּשׁ
consolidation	0	0	0	0	0	0	0	0	0	0	קונסולידציה
consonant	0	0	0	0	0	0	1	0	0	0	עיצור
consort	0	0	0	0	0	0	0	0	0	1	בַּת זוּג
conspicuous	0	0	0	0	0	0	0	0	0	0	בּוֹלֵט לָעַיִן
conspiracy	0	0	0	1	0	0	0	0	0	0	קֶשֶׁר
conspirator	1	1	1	1	0	1	0	0	0	0	קוֹשֵׁר
conspire	0	0	0	1	0	1	0	0	0	0	לִקְשׁוֹר קֶשֶׁר
constable	0	0	0	0	0	0	0	0	0	1	שׁוֹטֵר
constancy	0	0	0	0	0	0	1	0	0	1	קְבִיעוּת
constant	0	0	0	0	0	0	1	0	0	1	קָבוּעַ
constantly	0	0	0	0	0	0	0	0	0	1	תָמִיד
constellation	0	0	0	0	0	0	0	0	0	0	קבוצת כוכבים
consternation	1	0	0	1	0	1	0	0	0	0	תַדְהֵמָה
constipation	0	0	1	0	0	1	0	0	0	0	עצירות
constituent	0	0	0	0	0	0	0	0	0	0	מַרכִּיב
constituents	0	0	0	0	0	0	0	0	0	0	מרכיבים
constitute	0	0	0	0	0	0	0	0	0	1	לְהַווֹת
constitution	0	0	0	0	0	0	0	0	0	0	חוּקָה
constitutional	0	0	0	0	0	0	1	0	0	1	חוּקָתִי
constitutionality	0	0	0	0	0	0	0	0	0	0	חוקתיות
constrain	0	0	0	1	0	1	0	0	0	0	לְהַכרִיחַ
constrained	0	0	0	0	0	1	0	0	0	0	מוגבל
constraint	1	0	0	1	0	1	0	1	0	0	אילוץ
construct	0	0	0	0	0	0	1	0	0	0	לִבנוֹת
construction	0	0	0	0	0	0	0	0	0	0	בְּנִיָה
construe	0	0	0	0	0	0	0	0	0	0	לְפַרֵשׁ
consul	0	0	0	0	0	0	0	0	0	1	קוֹנסוּל
consult	0	0	0	0	0	0	0	0	0	1	לְהִתְיַעֵץ
consultation	0	0	0	0	0	0	0	0	0	0	יִעוּץ
consume	0	0	0	0	0	0	0	0	0	0	לִצְרוֹך
consuming	0	0	0	0	0	0	0	0	0	0	צורכת
consummate	0	0	0	0	0	0	1	0	0	0	לְהַגשִׁים
consummation	0	0	0	0	0	0	0	0	0	0	הַגשָׁמָה
consumption	0	0	0	0	0	0	0	0	0	0	צְרִיכָה
contact	0	0	0	0	0	0	1	0	0	0	איש קשר
contagion	0	1	1	1	0	1	0	0	0	0	הַדבָּקָה
contagious	0	0	1	1	0	1	0	0	0	0	מדבק
containment	0	0	0	0	0	0	0	0	0	0	בלימה
contaminate	0	0	1	0	0	1	0	0	0	0	לְזַהֵם
contaminated	0	0	1	1	0	1	0	1	0	0	מְזוֹהָם
contamination	0	0	1	0	0	1	0	0	0	0	נְגִיעוּת
contemplate	0	0	0	0	0	0	0	0	0	0	לְהַרהֵר
contemplation	0	0	0	0	0	0	1	0	0	0	הִתבּוֹנְנוּת
contemplative	0	0	0	0	0	0	0	0	0	0	שָׁקוּעַ בְּהִרהוּרִים
contemporaneous	0	0	0	0	0	0	0	0	0	0	עכשווי
contemporary	0	0	0	0	0	0	0	0	0	0	עַכשָׁוִי
contempt	1	0	1	1	0	1	0	0	0	0	בּוּז
contemptible	1	0	1	0	0	1	0	0	0	0	בָּזוּי
contemptuous	1	0	0	0	0	1	0	0	0	0	מבזה
contending	0	0	0	0	0	0	0	0	0	0	מתמודד
content	0	0	0	0	1	0	1	0	0	1	תוֹכֶן
contention	0	0	0	0	0	0	0	0	0	0	מַחֲלוֹקֶת
contentious	1	0	1	1	0	1	0	0	0	0	שנוי במחלוקת
contents	0	0	0	0	0	0	0	0	0	0	תוכן
context	0	0	0	0	0	0	0	0	0	0	הֶקשֵׁר
contiguous	0	0	0	0	0	0	0	0	0	0	רציף
continence	0	0	0	0	0	0	0	0	0	0	הִתאַפְּקוּת
continent	0	0	0	0	0	0	0	0	0	0	יַבֶּשֶׁת
continental	0	0	0	0	0	0	0	0	0	0	יַבַּשׁתִי
contingency	0	0	0	0	0	0	0	0	0	0	מגירה
contingent	0	1	0	0	0	0	0	0	0	0	מִשׁלַחַת
continual	0	0	0	0	0	0	0	0	0	0	מִתמַשֵׁך
continually	0	0	0	0	0	0	0	0	0	0	ללא הרף
continuance	0	0	0	0	0	0	0	0	0	0	הֶמְשֵׁך
continuation	0	1	0	0	0	0	0	0	0	0	הֶמְשֵׁך
continue	0	1	0	0	0	0	1	0	0	1	לְהַמשִׁיך
continued	0	0	0	0	0	0	0	0	0	0	נמשך
continuing	0	0	0	0	0	0	0	0	0	0	ממשיך
continuity	0	0	0	0	0	0	0	0	0	0	הֶמשֵׁכִיוּת
continuous	0	0	0	0	0	0	0	0	0	0	רָצִיף
continuously	0	0	0	0	0	0	0	0	0	0	באופן רציף
contour	0	0	0	0	0	0	1	0	0	0	קווי המתאר
contraband	1	0	1	1	0	1	0	0	0	0	סחורה מוברחת
contract	0	0	0	0	0	0	0	0	0	0	חוֹזֶה
contracted	0	0	0	0	0	1	0	0	0	0	מְכוּוָץ
contractile	0	0	0	0	0	0	0	0	0	0	כָּוִיץ
contracting	0	0	0	0	0	0	0	0	0	0	קַבְּלָנוּת
contraction	0	0	0	0	0	0	0	0	0	0	צִמצוּם
contradict	1	0	0	0	0	1	0	0	0	0	לִסְתוֹר
contradiction	0	0	0	0	0	1	0	0	0	0	סְתִירָה
contradictory	0	0	0	0	0	1	0	0	0	0	סוֹתֵר
contrary	0	0	0	0	0	1	0	0	0	0	להפך
contrast	0	0	0	0	0	0	0	0	0	0	בניגוד
contrasted	0	0	0	0	0	1	0	0	0	0	בניגוד
contravene	0	0	0	0	0	1	0	0	0	0	לְהָפֵר
contravention	0	0	0	0	0	1	0	0	0	0	הֲפָרָה
contribute	0	0	0	0	0	0	1	0	0	0	לתרום
contributor	0	0	0	0	0	0	1	0	0	1	תוֹרֵם
contrived	0	0	0	0	0	0	0	0	0	0	מְבוּיָם
control	0	0	0	0	0	0	0	0	0	0	לִשְׁלוֹט
controversial	1	0	0	0	0	1	0	0	0	0	שנוי במחלוקת
controversy	0	0	0	0	0	1	0	0	0	0	מַחֲלוֹקֶת
conundrum	0	0	0	0	0	0	0	0	0	0	חידה
convalescent	0	0	0	0	0	0	0	0	0	0	מַחֲלִים
convection	0	0	0	0	0	0	0	0	0	0	הולכת חום
convene	0	0	0	0	0	0	0	0	0	0	לְכַנֵס
convenience	0	0	0	0	0	0	1	0	0	0	נוֹחוּת
conveniences	0	0	0	0	0	0	0	0	0	0	נוחות
convenient	0	0	0	0	0	0	1	0	0	0	נוֹחַ
convent	0	0	0	0	0	0	1	0	0	1	מִנזָר
convention	0	0	0	0	0	0	1	0	0	0	אֲמָנָה
conventional	0	0	0	0	0	0	0	0	0	0	מוּסכָּם
converge	0	0	0	0	0	0	0	0	0	0	לְהִתְכַּנֵס
convergence	0	1	0	0	0	0	0	0	0	0	הִתכַּנְסוּת
convergent	0	0	0	0	0	0	0	0	0	0	מִתכַּנֵס
conversant	0	0	0	0	0	0	1	0	0	0	בָּקִי
conversation	0	0	0	0	0	0	0	0	0	0	שִׂיחָה
conversational	0	0	0	0	0	0	1	0	0	0	שיחה
converse	0	0	0	0	0	0	0	0	0	0	לְשׂוֹחֵחַ
conversing	0	0	0	0	0	0	0	0	0	0	משוחחים
conversion	0	0	0	0	0	0	0	0	0	0	הֲמָרָה
convert	0	0	0	0	0	0	1	0	0	0	להמיר
converted	0	0	0	0	0	0	0	0	0	0	הומר
convertible	0	0	0	0	0	0	0	0	0	0	מכונית עם גג פתוח
convex	0	0	0	0	0	0	0	0	0	0	קָמוּר
convexity	0	0	0	0	0	0	0	0	0	0	קְמִירוּת
convey	0	0	0	0	0	0	0	0	0	0	לְהַעֲבִיר
conveyance	0	0	0	0	0	0	0	0	0	0	הַעֲבָרָה
conveyancing	0	0	0	0	0	0	0	0	0	1	שינוע
convict	1	0	1	1	0	1	0	1	0	0	אָסִיר
conviction	0	0	0	0	0	1	0	0	0	0	הַרשָׁעָה
convince	0	1	0	0	0	0	1	0	0	1	לְשַׁכְנֵעַ
convinced	0	0	0	0	0	0	0	0	0	1	מְשׁוּכנָע
convincing	0	0	0	0	0	0	0	0	0	1	משכנע
convocation	0	0	0	0	0	0	0	0	0	0	מִקרָא
convoluted	0	0	0	0	0	0	0	0	0	0	מְפוּתָל
convolution	0	0	0	0	0	0	0	0	0	0	פיתול
convoy	0	0	0	0	0	0	0	0	0	0	שיירה
coo	0	0	0	0	0	0	0	0	0	0	קו
cook	0	0	0	0	0	0	0	0	0	0	לְבַשֵׁל
cookery	0	0	0	0	0	0	0	0	0	0	אָמָנוּת הַבִּשׁוּל
cooking	0	0	0	0	0	0	0	0	0	0	בישול
cool	0	0	0	0	0	0	1	0	0	0	מגניב
cooler	0	0	0	0	0	0	0	0	0	0	מְצַנֵן
cooling	0	0	0	0	0	0	0	0	0	0	הִתקָרְרוּת
coolness	0	0	0	0	0	0	1	0	0	0	קְרִירוּת
coop	1	0	1	0	0	1	0	0	0	0	לול
cooperate	0	0	0	0	0	0	1	0	0	0	לְשַׁתֵף פְּעוּלָה
cooperating	0	0	0	0	0	0	1	0	0	1	שיתוף פעולה
cooperation	0	0	0	0	0	0	1	0	0	1	שיתוף פעולה
cooperative	0	0	0	0	0	0	1	0	0	1	שיתופי
coordinate	0	0	0	0	0	0	0	0	0	0	לְתַאֵם
cop	0	0	0	1	0	0	0	0	0	1	שׁוֹטֵר
copious	0	0	0	0	0	0	0	0	0	0	שׁוֹפֵעַ
copper	0	0	0	0	0	0	0	0	0	0	נְחוֹשֶׁת
copy	0	0	0	0	0	1	0	0	0	0	עותק
copycat	1	0	1	0	0	1	0	0	0	0	העתקה
copying	0	0	0	0	0	0	0	0	0	0	הַעתָקָה
copyright	0	0	0	0	0	0	0	0	0	0	זכויות יוצרים
coral	0	0	0	0	0	0	0	0	0	0	אלמוג
cord	0	0	0	0	0	0	0	0	0	0	חוּט
cordon	0	0	0	0	0	0	0	0	0	0	שַׁרשֶׁרֶת
corduroy	0	0	0	0	0	0	0	0	0	0	קוֹרדֶרוֹי
core	0	0	0	0	0	0	1	0	0	0	הליבה
cork	0	0	0	0	0	0	0	0	0	0	פְּקָק
corkscrew	0	0	0	0	0	0	0	0	0	0	חוֹלֵץ
corn	0	0	0	0	0	0	0	0	0	0	תירס
cornea	0	0	0	0	0	0	0	0	0	0	קַרנִית
corner	0	0	0	0	0	0	0	0	0	0	פינה
cornet	0	0	0	0	0	0	0	0	0	0	קוֹרנִית
cornice	0	0	0	0	0	0	0	0	0	0	כרכוב
cornstarch	0	0	0	0	0	0	0	0	0	0	עמילן תירס
corollary	0	0	0	0	0	0	0	0	0	0	תוֹצָאָה יָשִׁירָה
corona	0	0	0	0	0	0	0	0	0	0	עֲטָרָה
coronation	0	0	0	0	1	0	1	0	0	1	הַכתָרָה
coroner	0	0	0	0	0	1	0	0	0	0	חוקר מקרי המוות
corporal	0	0	0	0	0	1	0	0	0	0	רב טוראי
corporate	0	0	0	0	0	0	0	0	0	0	תאגיד
corporation	0	0	0	0	0	0	1	0	0	1	תַאֲגִיד
corporeal	0	0	0	0	0	0	1	0	0	0	גַשׁמִי
corps	0	0	0	0	0	0	0	0	0	0	חַיִל
corpse	0	0	1	0	0	1	0	1	0	0	גוּפָה
corpus	0	0	0	0	0	0	0	0	0	0	קורפוס
corral	0	0	0	0	0	0	0	0	0	0	לִכלוֹא
correction	0	0	0	0	0	1	0	0	0	0	תיקון
corrective	0	0	0	0	0	0	1	0	0	0	אֶמְצָעִי מְתַקֵן
correctness	0	0	0	0	0	0	0	0	0	1	נְכוֹנוּת
correlation	0	0	0	0	0	0	0	0	0	0	מתאם
correlative	0	0	0	0	0	0	0	0	0	0	גוֹמֵל
correspond	0	0	0	0	0	0	0	0	0	0	לְהִתְכַּתֵב
correspondence	0	1	0	0	0	0	1	0	0	0	הִתכַּתְבוּת
correspondent	0	0	0	0	0	0	0	0	0	0	כַתָב
corridor	0	0	0	0	0	0	0	0	0	0	פְּרוֹזדוֹר
corroborate	0	0	0	0	0	0	1	0	0	1	לְאַמֵת
corroboration	0	0	0	0	0	0	0	0	0	1	אישור
corrosion	0	0	0	0	0	1	0	0	0	0	קורוזיה
corrosive	0	0	0	1	0	1	0	0	0	0	מְאַכֵּל
corrupt	0	0	0	0	0	1	0	0	0	0	מוּשׁחָת
corrupting	1	0	1	1	0	1	0	1	0	0	משחית
corruption	0	0	1	0	0	1	0	0	0	0	שְׁחִיתוּת
corse	0	0	0	0	0	0	0	1	0	0	corse
corset	0	0	0	0	0	0	0	0	0	0	מָחוֹך
cortex	0	0	0	0	0	0	0	0	0	0	קליפת המוח
cortical	0	0	0	0	0	0	0	0	0	0	קליפת המוח
corvette	0	0	0	0	0	0	0	0	0	0	קורבט
cosmetic	0	0	0	0	0	0	0	0	0	0	קוֹסמֵטִי
cosmetics	0	0	0	0	0	0	0	0	0	0	קוסמטיקה
cosmic	0	0	0	0	0	0	0	0	0	0	קוֹסמִי
cosmology	0	0	0	0	0	0	0	0	0	0	קוסמולוגיה
cosmopolitan	0	0	0	0	0	0	1	0	0	1	קוסמופוליטי
cosmos	0	0	0	0	0	0	0	0	0	0	קוֹסמוֹס
cost	0	0	0	0	0	0	0	0	0	0	עֲלוּת
costly	0	0	0	0	0	0	0	0	0	0	יקר
costume	0	0	0	0	0	0	0	0	0	0	תחפושת
cosy	0	0	0	0	0	0	1	0	0	0	נוֹחַ
cot	0	0	0	0	0	0	0	0	0	0	עריסה
cote	0	0	0	0	0	0	0	0	0	0	cote
cottage	0	0	0	0	0	0	0	0	0	0	בקתה
cotton	0	0	0	0	0	0	0	0	0	0	כותנה
couch	0	0	0	0	0	0	0	1	0	0	סַפָּה
cougar	0	0	0	0	0	0	0	0	0	0	פומה
cough	0	0	1	0	0	1	0	0	0	0	לְהִשְׁתַעֵל
council	0	1	0	0	0	0	1	0	0	1	מועצה
counsel	0	0	0	0	0	0	1	0	0	1	עֵצָה
counsellor	1	0	0	1	0	1	0	0	0	1	יועץ
counselor	0	0	0	0	0	0	1	0	0	1	יועץ
count	0	0	0	0	0	0	1	0	0	1	לספור
countdown	0	1	0	0	0	0	0	0	0	0	ספירה לאחור
countenance	0	0	0	0	0	0	0	0	0	0	אַרֶשֶׁת פָּנִים
counter	0	0	0	0	0	0	0	0	0	0	דֶלְפֵּק
counteract	0	0	0	0	0	0	0	0	0	0	לְנַטְרֵל
counterbalance	0	0	0	0	0	0	0	0	0	0	איזון נגד
counterclaim	0	0	0	0	0	0	0	0	0	0	תביעה שכנגד
counterpart	0	0	0	0	0	0	0	0	0	0	עָמִית
countess	0	0	0	0	0	0	1	0	0	0	רוֹזֶנֶת
countless	0	0	0	0	0	0	0	0	0	0	אינספור
country	0	0	0	0	0	0	0	0	0	0	מדינה
countryman	0	0	0	0	0	0	0	0	0	1	כפרי
counts	0	0	0	0	0	0	0	0	0	0	נחשב
county	0	0	0	0	0	0	0	0	0	1	מָחוֹז
coup	1	0	0	0	0	0	0	0	1	0	צַעַד מַפתִיעַ
couple	0	0	0	0	0	0	0	0	0	0	זוּג
coupled	0	0	0	0	0	0	0	0	0	0	מְצוּמָד
coupon	0	0	0	0	0	0	0	0	0	0	קוּפּוֹן
courage	0	0	0	0	0	0	1	0	0	0	אומץ
courageous	0	0	0	1	0	0	1	0	0	0	אַמִיץ
courier	0	0	0	0	0	0	0	0	0	1	שָׁלִיחַ
courses	0	0	0	0	0	0	0	0	0	0	קורסים
coursing	0	0	0	0	0	1	0	0	0	0	צַיִד אַרנָבוֹת
court	1	1	0	1	0	0	0	0	0	0	בית משפט
courteous	0	0	0	0	0	0	1	0	0	0	אָדִיב
courtesy	0	0	0	0	0	0	1	0	0	0	דרך ארץ
courthouse	0	0	0	0	0	0	0	0	0	0	בית המשפט
courts	0	0	0	0	0	0	0	0	0	0	בתי משפט
courtship	0	1	0	0	1	0	1	0	0	1	חיזור
courtyard	0	0	0	0	0	0	0	0	0	0	חָצֵר
cove	0	1	1	1	1	0	1	0	0	0	מִפרָץ
covenant	0	0	0	0	0	0	1	0	0	1	ברית
cover	0	0	0	0	0	0	0	0	0	1	כיסוי
covered	0	0	0	0	0	0	0	0	0	0	סמוי
covering	0	0	0	0	0	0	0	0	0	0	כיסוי
covert	0	0	0	0	0	0	0	0	0	0	סָמוּי
covet	0	0	0	0	0	1	0	0	0	0	לַחמוֹד
cow	0	0	0	0	0	0	0	0	0	0	פָּרָה
coward	0	0	1	1	0	1	0	1	0	0	פחדן
cowardice	0	0	0	1	0	1	0	0	0	0	פַּחדָנוּת
cowardly	0	0	0	1	0	1	0	0	0	0	פַּחדָנִי
cowboy	0	0	0	0	0	0	0	0	0	0	בּוֹקֵר
cowhide	0	0	0	0	0	0	0	0	0	0	עור פרה
cowl	0	0	0	0	0	0	0	0	0	0	בַּרדָס
coworker	0	0	0	0	0	0	0	0	0	0	עמית לעבודה
coy	0	0	0	1	0	0	0	0	0	0	צָנוּעַ
coyote	0	0	0	1	0	0	0	0	0	0	זְאֵב עֲרָבוֹת
crab	0	0	0	0	0	0	0	0	0	0	סרטן
crabby	1	0	0	0	0	1	0	0	0	0	מטורלל
crack	0	0	0	0	0	1	0	0	0	0	סדק
cracked	1	0	0	1	0	1	0	0	0	0	סדוק
cracker	0	0	0	0	0	0	0	0	0	0	מַציָה
cracking	0	0	0	0	0	1	0	0	0	0	הִסָדְקוּת
crackle	0	0	0	0	0	0	0	0	0	0	לְהַשְׁמִיעַ קוֹל פִּצוּחַ
cradle	0	1	0	0	1	0	1	0	0	1	עֶרֶשׂ
craft	0	0	0	0	0	0	1	0	0	0	מְלָאכָה
craftsman	0	0	0	0	0	0	1	0	0	0	אוּמָן
crafty	0	0	0	0	0	0	0	0	0	0	עַרמוּמִי
craig	0	0	0	0	0	0	0	0	0	0	קרייג
crammed	0	0	0	0	0	0	0	0	0	0	דחוסים
cramp	0	1	0	0	0	1	0	0	0	0	לְהַגבִּיל
cramped	0	0	0	0	0	1	0	0	0	0	מְכוּוָץ
crane	0	0	0	0	0	0	0	0	0	0	מנוף
cranium	0	0	0	0	0	0	0	0	0	0	גוּלגוֹלֶת
crank	0	0	0	0	0	1	0	0	0	0	כַּנֶנֶת
cranky	1	0	0	0	0	1	0	0	0	0	עצבני
crap	0	0	1	0	0	1	0	0	0	0	שְׁטוּיוֹת
craps	0	1	0	0	0	0	0	0	0	0	שטויות
crash	0	0	0	1	0	1	0	1	1	0	לְהִתְרַסֵק
crate	0	0	0	0	0	0	0	0	0	0	אַרְגָז
crater	0	0	0	0	0	0	0	0	0	0	מַכְתֵשׁ
crave	0	1	0	0	0	0	0	0	0	0	לְהִשְׁתוֹקֵק
craving	0	1	0	0	0	0	0	0	0	0	השתוקקות
crawfish	0	0	0	0	0	0	0	0	0	0	סַרטַן הַנַהֲרוֹת
crawl	0	0	1	0	0	1	0	0	0	0	לִזחוֹל
crayons	0	0	0	0	0	0	0	0	0	0	עפרונות צבעוניים
craze	0	0	0	0	0	0	0	0	0	0	שיגעון
crazed	1	0	0	1	0	1	0	0	0	0	מוטרף
crazy	1	0	0	1	0	1	0	1	0	0	מְטוּרָף
creaking	0	0	0	0	0	1	0	0	0	0	חריקה
cream	0	1	0	0	1	0	1	0	1	0	קרם
creamer	0	0	0	0	0	0	0	0	0	0	שמנת
creamy	0	0	0	0	0	0	0	0	0	0	מוּקרָם
crease	0	0	0	0	0	0	0	0	0	0	קֶמֶט
create	0	0	0	0	1	0	1	0	0	0	לִיצוֹר
creation	0	0	0	0	0	0	0	0	0	0	יצירה
creative	0	0	0	0	0	0	1	0	0	0	יְצִירָתִי
creator	0	0	0	0	0	0	0	0	0	0	בורא
creature	0	0	1	1	0	1	0	0	0	0	יְצוּר
credence	0	0	0	0	0	0	1	0	0	1	אמינות
credential	0	0	0	0	0	0	1	0	0	1	תְעוּדָה
credentials	0	0	0	0	0	0	0	0	0	0	אישורים
credibility	0	0	0	0	0	0	1	0	0	1	אֲמִינוּת
credible	0	0	0	0	0	0	1	0	0	1	מְהֵימָן
credit	0	0	0	0	0	0	1	0	0	1	אַשׁרַאי
creditable	0	0	0	0	0	0	1	0	0	1	רָאוּי לְשֶׁבַח
credited	0	0	0	0	0	0	1	0	0	0	זיכוי
crediting	0	0	0	0	0	0	0	0	0	0	זיכוי
creditor	0	0	0	0	0	0	0	0	0	0	נוֹשֶׁה
creed	0	0	0	0	0	0	0	0	0	0	אֲנִי מַאֲמִין
creek	0	0	0	0	0	0	0	0	0	0	הנחל
creep	0	0	0	0	0	1	0	0	0	0	זחילה
creeping	0	1	0	0	0	0	0	0	0	0	זְחִילָה
cremation	0	0	0	0	0	0	0	1	0	0	מִשׂרָפָה
creole	0	0	0	0	0	0	0	0	0	0	קריאולי
crescendo	0	1	0	0	1	0	1	0	1	1	קרשנדו
crescent	0	0	0	0	0	0	0	0	0	0	חֲצִי סַהַר
crevice	0	0	0	0	0	0	0	0	0	0	בְּקִיעַ
