English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kyrgyz Word
coincidence	0	0	0	0	0	0	0	0	1	0	кокустук
coincident	0	0	0	0	0	0	0	0	0	0	дал келген
coinciding	0	0	0	0	0	0	0	0	0	0	дал келүүдө
coke	0	0	0	0	0	0	0	0	0	0	кокс
cold	0	0	0	0	0	1	0	0	0	0	суук
coldly	0	0	0	0	0	1	0	0	0	0	суук
coldness	1	0	1	1	0	1	0	1	0	0	сууктук
colic	0	0	0	0	0	1	0	0	0	0	колик
collaborator	0	0	0	0	0	0	0	0	0	1	кызматташ
collapse	0	0	1	1	0	1	0	1	0	0	кыйроо
collar	0	0	0	0	0	0	0	0	0	0	жака
collate	0	0	0	0	0	0	0	0	0	0	жыйноо
collateral	0	0	0	0	0	0	0	0	0	1	күрөө
collation	0	0	0	0	0	0	0	0	0	0	салыштыруу
colleague	0	0	0	0	0	0	0	0	0	0	кесиптеш
collect	0	0	0	0	0	0	0	0	0	0	чогултуу
collected	0	0	0	0	0	0	0	0	0	0	чогултулган
collection	0	0	0	0	0	0	0	0	0	0	чогултуу
collective	0	0	0	0	0	0	0	0	0	0	коллективдуу
collectively	0	0	0	0	0	0	1	0	0	1	жамааттык
collector	0	0	0	0	0	0	0	0	0	0	коллекционер
college	0	0	0	0	0	0	0	0	0	0	колледж
collegiate	0	0	0	0	0	0	0	0	0	0	коллегиялуу
collide	0	0	0	0	0	0	0	0	0	0	кагылышуу
collie	0	0	0	0	0	0	0	0	0	0	колли
collision	1	0	0	0	0	1	0	0	0	0	кагылышуу
collocation	0	0	0	0	0	0	0	0	0	0	коллокация
colloquial	0	0	0	0	0	0	0	0	0	0	оозеки
collusion	1	0	1	1	0	1	0	1	0	0	макулдашуу
colon	0	0	0	0	0	0	0	0	0	0	жоон ичеги
colonel	0	0	0	0	0	0	1	0	0	1	полковник
colonial	0	0	0	0	0	0	0	0	0	0	колониялык
colony	0	0	0	0	0	0	0	0	0	0	колония
colophon	0	0	0	0	0	0	0	0	0	0	колофон
color	0	0	0	0	0	0	0	0	0	0	түс
coloration	0	0	0	0	0	0	0	0	0	0	түстүү
colored	0	0	0	0	0	0	0	0	0	0	түстүү
coloring	0	0	0	0	0	0	0	0	0	0	боёо
colorless	0	0	0	0	0	0	0	0	0	0	түссүз
colors	0	0	0	0	0	0	0	0	0	0	түстөр
colossal	0	0	0	0	0	0	1	0	0	0	зор
colt	0	0	0	0	0	0	0	0	0	0	колт
column	0	0	0	0	0	0	0	0	0	0	тилке
columnar	0	0	0	0	0	0	0	0	0	0	мамычалык
coma	0	0	0	1	0	1	0	1	0	0	кома
comatose	0	0	0	1	0	1	0	1	0	0	коматоз
comb	0	0	0	0	0	0	0	0	0	0	тарак
combat	1	0	0	1	0	1	0	0	0	0	согуш
combatant	1	0	0	1	0	1	0	0	0	0	согушкер
combative	1	0	0	1	0	1	0	0	0	0	күрөшүүчү
combination	0	0	0	0	0	0	0	0	0	0	айкалышы
combinatorial	0	0	0	0	0	0	0	0	0	0	комбинаттык
combine	0	0	0	0	0	0	0	0	0	0	комбайн
combined	0	0	0	0	0	0	0	0	0	0	бириктирилген
combustible	0	0	0	0	0	0	0	0	0	0	күйүүчү
combustion	0	0	0	0	0	0	0	0	0	0	күйүү
comedy	0	0	0	0	0	0	0	0	0	0	комедия
comet	0	0	0	0	0	0	0	0	0	0	комета
comfort	0	1	0	0	1	0	1	0	0	1	сооронуч
comforter	0	0	0	0	0	0	0	0	0	0	сооротуучу
comic	0	0	0	0	0	0	0	0	0	0	комикс
comical	0	0	0	0	0	0	0	0	0	0	күлкүлүү
coming	0	1	0	0	0	0	0	0	0	0	келе жатат
comma	0	0	0	0	0	0	0	0	0	0	үтүр
command	0	0	0	0	0	0	0	0	0	0	буйрук
commandant	0	0	0	0	0	0	1	0	0	1	комендант
commander	0	0	0	0	0	0	0	0	0	0	командир
commanding	0	0	0	0	0	0	1	0	0	1	буйрук берүү
commemorate	0	1	0	0	1	0	1	1	0	0	эскерүү
commemoration	0	1	0	0	1	0	1	0	0	0	эскерүү
commemorative	0	1	0	0	0	0	1	0	0	0	эстелик
commence	0	0	0	0	0	0	0	0	0	0	баштоо
commend	0	0	0	0	0	0	1	0	0	0	мактоо
commendable	0	0	0	0	1	0	1	0	0	1	мактоого татыктуу
commensurate	0	0	0	0	0	0	0	0	0	0	барабар
comment	0	0	0	0	0	0	0	0	0	0	комментарий
commentary	0	0	0	0	0	0	0	0	0	0	комментарий
commentator	0	0	0	0	0	0	1	0	0	0	комментатор
commerce	0	0	0	0	0	0	0	0	0	1	коммерция
commercial	0	0	0	0	0	0	0	0	0	0	коммерциялык
commissary	0	0	0	0	0	0	0	0	0	0	комиссар
commission	0	0	0	0	0	0	0	0	0	1	комиссия
commissioner	0	0	0	0	0	0	0	0	0	0	комиссары
commit	0	0	0	0	0	0	0	0	0	0	жасоо
committal	0	0	0	0	0	1	0	1	0	0	милдеттенме
committed	0	0	0	0	0	0	1	0	0	1	жасалган
committee	0	0	0	0	0	0	0	0	0	1	комитет
commodity	0	0	0	0	0	0	0	0	0	0	товар
commodore	0	0	0	0	0	0	1	0	0	1	коммодор
common	0	0	0	0	0	0	0	0	0	0	жалпы
commonly	0	0	0	0	0	0	0	0	0	0	адатта
commonplace	0	1	0	0	0	0	0	0	0	1	кадимки
commons	0	0	0	0	0	0	0	0	0	0	Commons
commonwealth	0	0	0	0	0	0	1	0	0	1	шериктештик
commotion	1	0	0	0	0	1	0	0	0	0	ызы-чуу
commune	0	0	0	0	0	0	0	0	0	0	коммуна
communicable	0	0	0	0	0	0	0	0	0	0	жугуштуу
communicate	0	0	0	0	0	0	1	0	0	1	баарлашуу
communication	0	0	0	0	0	0	0	0	0	1	байланыш
communicative	0	0	0	0	0	0	1	0	0	0	коммуникативдик
communion	0	0	0	0	1	0	1	0	0	1	коммуникация
communism	1	0	0	1	0	1	0	1	0	0	коммунизм
communist	0	0	0	0	0	1	0	0	0	0	коммунист
community	0	0	0	0	0	0	1	0	0	0	коомчулук
commutation	0	0	0	0	0	0	1	0	0	0	коммутация
commutative	0	0	0	0	0	0	0	0	0	0	коммутативдик
commute	0	0	0	0	0	0	1	0	0	0	жол жүрүү
commuter	0	0	0	0	0	0	0	0	0	0	жүргүнчү
compact	0	0	0	0	0	0	0	0	0	1	компакттуу
compaction	0	0	0	0	0	0	0	0	0	0	тыгыздоо
compactness	0	0	0	0	0	0	0	0	0	0	компакттуулук
companion	0	0	0	0	1	0	1	0	0	1	шерик
companionship	0	0	0	0	0	0	0	0	0	0	шериктештик
company	0	0	0	0	0	0	0	0	0	0	компания
comparable	0	0	0	0	0	0	0	0	0	0	салыштырууга болот
comparative	0	0	0	0	0	0	0	0	0	0	салыштырмалуу
comparatively	0	0	0	0	0	0	0	0	0	0	салыштырмалуу
comparison	0	0	0	0	0	0	0	0	0	0	салыштыруу
compartment	0	0	0	0	0	0	0	0	0	0	купе
compass	0	0	0	0	0	0	0	0	0	1	компас
compassion	0	0	0	1	0	0	1	0	0	0	мээримдүүлүк
compassionate	0	0	0	0	0	0	1	0	0	0	боорукер
compatibility	0	0	0	0	0	0	1	0	0	0	шайкештик
compatible	0	0	0	0	0	0	1	0	0	0	туура келет
compel	0	0	0	0	0	0	0	0	0	0	мажбурлоо
compelled	0	0	0	0	0	0	0	0	0	0	мажбурлаган
compelling	0	0	0	0	0	0	1	0	0	0	мажбурлоочу
compendium	0	0	0	0	0	0	0	0	0	0	жыйнак
compensate	0	1	0	0	1	0	1	0	1	1	компенсациялоо
compensation	0	0	0	0	0	0	0	0	0	0	компенсация
compensatory	0	0	0	0	0	0	1	0	0	0	компенсациялык
competence	0	0	0	0	0	0	1	0	0	1	компетенттүүлүк
competency	0	0	0	0	0	0	1	0	0	1	компетенттүүлүк
competent	0	0	0	0	0	0	1	0	0	1	компетенттүү
competition	0	1	0	0	0	1	0	0	0	0	атаандаштык
competitive	0	0	0	0	0	0	0	0	0	0	атаандаштык
competitor	0	0	0	0	0	0	0	0	0	0	атаандаш
compilation	0	0	0	0	0	0	0	0	0	0	компиляция
compile	0	0	0	0	0	0	0	0	0	0	компиляция
complacency	0	0	0	0	0	0	1	0	0	0	жайбаракаттык
complacent	0	0	0	0	0	0	0	0	0	0	ыраазы
complain	1	0	0	0	0	1	0	1	0	0	арыздануу
complaint	1	0	0	0	0	1	0	0	0	0	арыз
complement	0	1	0	0	1	0	1	0	1	1	толуктоо
complementary	0	0	0	0	0	0	1	0	0	0	толуктоочу
completed	0	0	0	0	0	0	0	0	0	0	аяктады
completely	0	0	0	0	0	0	1	0	0	0	толугу менен
completeness	0	0	0	0	0	0	1	0	0	0	толуктугу
completing	0	1	0	0	1	0	1	0	0	0	аяктоо
completion	0	1	0	0	1	0	1	0	0	0	аяктоо
complex	0	0	0	0	0	0	0	0	0	0	комплекс
complexed	0	0	0	0	0	1	0	0	0	0	Бириккен
complexion	0	0	0	0	0	0	0	0	0	0	өң
complexity	0	0	0	0	0	1	0	0	0	0	татаалдыгы
compliance	0	0	0	0	0	0	1	0	0	1	ылайык келүү
compliant	0	0	0	0	0	0	1	0	0	0	ылайыктуу
complicate	1	0	0	0	0	1	0	0	0	0	татаалдаштырат
complicated	0	0	0	0	0	1	0	0	0	0	татаал
complication	0	0	0	0	0	1	0	0	0	0	татаалдашуу
complicity	0	0	0	0	0	1	1	0	0	0	шериктештик
compliment	0	1	0	0	1	0	1	0	1	1	комплимент
comply	0	0	0	0	0	0	0	0	0	0	баш ийүү
complying	0	0	0	0	0	0	0	0	0	0	баш ийүү
compo	0	0	0	0	0	0	0	0	0	0	компо
component	0	0	0	0	0	0	0	0	0	0	компоненти
compose	0	0	0	0	0	0	0	0	0	0	түзүү
composed	0	0	0	0	0	0	1	0	0	0	түзүлгөн
composer	0	0	0	0	0	0	1	0	0	0	композитор
composite	0	0	0	0	0	0	0	0	0	0	курама
composition	0	0	0	0	0	0	0	0	0	0	курамы
compost	0	0	1	0	0	1	0	0	0	0	компост
composure	0	0	0	0	0	0	1	0	0	0	сабырдуулук
compound	0	0	0	0	0	0	0	0	0	0	кошулма
comprehend	0	0	0	0	0	0	1	0	0	0	түшүнүү
comprehension	0	0	0	0	0	0	0	0	0	0	түшүнүү
comprehensive	0	0	0	0	0	0	1	0	0	0	комплекстүү
compress	1	0	0	0	0	0	0	0	0	0	компресс
compressed	0	0	0	0	0	0	0	0	0	0	кысылган
compressible	0	0	0	0	0	0	0	0	0	0	кысылышы мүмкүн
compression	0	0	0	0	0	0	0	0	0	0	кысуу
comprise	0	0	0	0	0	0	0	0	0	0	камтыйт
compromise	0	0	0	0	0	0	0	0	0	0	компромисс
comptroller	0	0	0	0	0	0	0	0	0	1	контролер
compulsion	1	0	0	0	0	1	0	0	0	0	мажбурлоо
compulsory	0	0	0	0	0	1	0	0	0	0	милдеттүү
computable	0	0	0	0	0	0	0	0	0	0	эсептелүүчү
computation	0	0	0	0	0	0	0	0	0	0	эсептөө
compute	0	0	0	0	0	0	0	0	0	0	эсептөө
computer	0	0	0	0	0	0	0	0	0	0	компьютер
comrade	0	0	0	0	0	0	1	0	0	1	жолдош
con	0	0	0	0	0	0	0	0	0	0	con
concatenation	0	0	0	0	0	0	0	0	0	0	бириктирүү
concave	0	0	0	0	0	0	0	0	0	0	ойгон
conceal	0	0	0	0	0	1	0	1	0	0	жашыруу
concealed	0	1	0	1	0	1	0	0	1	0	жашырылган
concealment	1	1	0	1	0	1	0	0	0	0	жашыруу
conceit	0	0	0	0	0	1	0	0	0	0	текебердик
conceited	0	0	0	0	0	1	0	0	0	0	текебер
conceivable	0	0	0	0	0	0	0	0	0	0	акылга сыярлык
concentrate	0	0	0	0	0	0	0	0	0	0	концентрат
concentration	0	0	0	0	0	0	0	0	0	0	концентрация
concentric	0	0	0	0	0	0	1	0	0	0	концентрдик
conception	0	0	0	0	0	0	0	0	0	0	концепция
concern	0	0	0	0	0	0	0	0	0	0	тынчсыздануу
concerned	0	0	0	1	0	0	0	1	0	0	тынчсызданды
concert	0	0	0	0	0	0	0	0	0	0	концерт
concession	0	0	0	0	0	0	0	0	0	0	концессия
concessional	0	0	0	0	0	0	0	0	0	0	жеңилдетилген
concierge	0	0	0	0	0	0	0	0	0	0	консьерж
conciliation	0	0	0	0	1	0	1	0	0	1	жарашуу
concise	0	0	0	0	0	0	0	0	0	0	кыска
conclave	0	0	0	0	0	0	0	0	0	0	конклав
conclude	0	0	0	0	0	0	0	0	0	0	жыйынтыктоо
concluding	0	0	0	0	0	0	1	0	0	0	жыйынтыктоо
conclusion	0	0	0	0	0	0	0	0	0	0	корутунду
concoction	0	0	0	0	0	0	0	0	0	0	ойлоп табуу
concomitant	0	0	0	0	0	0	0	0	0	0	коштолгон
concord	0	0	0	0	0	0	1	0	0	1	макулдашуу
concordance	0	0	0	0	0	0	1	0	0	1	макулдашуу
concours	0	0	0	0	0	0	0	0	0	0	конкурлар
concourse	0	0	0	0	0	0	0	0	0	0	конкурс
concrete	0	0	0	0	0	0	0	0	0	0	бетон
concurrence	0	0	0	0	0	0	0	0	0	0	макулдашуу
concurrent	0	0	0	0	0	0	0	0	0	0	параллелдүү
concurring	0	0	0	0	0	0	0	0	0	0	макулдашып
concussion	1	0	0	0	0	1	0	1	0	0	контузия
condemn	1	0	0	0	0	1	0	0	0	0	айыптоо
condemnation	1	1	1	1	0	1	0	1	0	0	айыптоо
condensation	0	0	0	0	0	0	0	0	0	0	конденсация
condensed	0	0	0	0	0	0	0	0	0	0	конденсацияланган
condescending	0	0	0	0	0	1	0	0	0	0	кемсинтүү
condescension	1	0	1	0	0	1	0	1	0	0	басынтуу
condiment	0	0	0	0	0	0	0	0	0	0	татымал
condition	0	0	0	0	0	0	0	0	0	0	абалы
conditional	0	0	0	0	0	0	0	0	0	0	шарттуу
conditionally	0	0	0	0	0	0	0	0	0	0	шарттуу түрдө
conditioned	0	0	0	0	0	0	0	0	0	0	шартталган
conditions	0	0	0	0	0	0	0	0	0	0	шарттар
condolence	0	0	0	0	0	0	1	1	0	0	көңүл айтуу
condone	0	0	0	0	0	0	1	0	0	0	кечиримдүү
conducive	0	0	0	0	0	0	1	0	0	0	ыңгайлуу
conduct	0	0	0	0	0	0	0	0	0	0	жүрүм-турум
conduction	0	0	0	0	0	0	0	0	0	0	өткөрүү
conductivity	0	0	0	0	0	0	1	0	0	0	өткөргүчтүк
conductor	0	0	0	0	0	0	0	0	0	0	дирижер
conduit	0	0	0	0	0	0	0	0	0	0	өткөргүч
cone	0	0	0	0	0	0	0	0	0	0	конус
confederate	0	0	0	0	0	0	1	0	0	1	конфедеративдик
confederation	0	0	0	0	0	0	0	0	0	0	конфедерация
confer	0	0	0	0	0	0	0	0	0	0	конференция
conference	0	0	0	0	0	0	0	0	0	0	конференция
confess	0	0	0	0	0	1	1	0	0	1	моюнга алуу
confession	0	1	0	1	0	1	0	1	1	0	моюнга алуу
confessional	0	0	0	1	0	0	0	0	0	1	мойнуна алган
confessions	0	0	0	0	0	0	0	0	0	0	моюнга алуулар
confide	0	0	0	0	0	0	0	0	0	1	ишенүү
confidence	0	0	0	1	1	0	1	0	0	1	ишеним
confident	0	0	0	0	1	0	1	0	0	1	ишенимдүү
confidential	0	0	0	0	0	0	0	0	0	1	жашыруун
confidentially	0	0	0	0	0	0	0	0	0	1	жашыруун
configuration	0	0	0	0	0	0	0	0	0	0	конфигурация
confine	1	0	0	1	0	1	0	1	0	0	чектөө
confined	1	0	1	1	0	1	0	1	0	0	чектелген
confinement	1	0	0	1	0	1	0	1	0	0	камоо
confines	0	0	0	0	0	0	0	0	0	0	чектейт
confirm	0	0	0	0	0	0	0	0	0	0	ырастоо
confirmation	0	0	0	0	0	0	0	0	0	1	ырастоо
confirmatory	0	0	0	0	0	0	0	0	0	0	ырастоочу
confirmed	0	0	0	0	0	0	1	0	0	1	тастыкталган
confiscate	1	0	0	0	0	1	0	1	0	0	конфискациялоо
confiscation	0	0	0	0	0	1	0	0	0	0	конфискациялоо
conflagration	1	0	0	1	0	1	0	0	0	0	өрт
conflict	1	0	0	1	0	1	0	1	0	0	конфликт
conflicting	0	0	0	0	0	1	0	0	0	0	карама-каршылыктуу
confluence	0	0	0	0	0	0	0	0	0	0	кошулуу
conformance	0	0	0	0	0	0	1	0	0	0	шайкештик
conformation	0	0	0	0	0	0	0	0	0	0	конформация
conformity	0	0	0	0	0	0	0	0	0	1	шайкештик
confound	0	0	0	0	0	1	0	0	0	0	чаташтыруу
confounded	0	0	0	0	0	1	0	0	0	0	чаташкан
confront	1	0	0	0	0	0	0	0	0	0	каршы туруу
confuse	0	0	0	0	0	1	0	0	0	0	чаташтыруу
confusion	1	0	0	1	0	1	0	0	0	0	башаламандык
congenial	0	0	0	0	0	0	1	0	0	0	жагымдуу
congenital	0	0	0	0	0	0	0	0	0	0	тубаса
congestion	0	0	0	0	0	1	0	0	0	0	тыгын
conglomerate	0	0	0	0	0	0	0	0	0	1	конгломерат
conglomeration	0	0	0	0	0	0	0	0	0	0	конгломерация
congratulatory	0	0	0	0	1	0	1	0	0	0	куттуктоо
congregate	0	0	0	0	0	0	0	0	0	0	чогултуу
congregation	0	0	0	0	0	0	1	0	0	1	жыйналыш
congress	0	0	1	0	0	0	0	0	0	1	конгресс
congressional	0	0	0	0	0	0	0	0	0	0	конгресстик
congressman	0	0	0	0	0	0	0	0	0	1	конгрессмен
congruence	0	0	0	0	0	0	1	0	0	1	конгруенция
conic	0	0	0	0	0	0	0	0	0	0	конус
conical	0	0	0	0	0	0	0	0	0	0	конус сымал
conjecture	0	1	0	0	0	0	0	0	0	0	божомол
conjugal	0	0	0	0	0	0	0	0	0	0	жубайлык
conjugate	0	0	0	0	0	0	0	0	0	0	бириктирүү
conjugation	0	0	0	0	0	0	0	0	0	0	конъюгация
conjunction	0	0	0	0	0	0	0	0	0	0	бириктирүү
conjunctive	0	0	0	0	0	0	0	0	0	0	конъюнктив
conjure	0	1	0	0	0	0	0	0	1	0	ойлоо
conjuring	0	0	0	0	0	1	0	0	0	0	сыйкырлоо
connect	0	0	0	0	0	0	0	0	0	0	туташтыруу
connected	0	0	0	0	0	0	0	0	0	0	туташтырылган
connection	0	0	0	0	0	0	0	0	0	0	байланыш
connective	0	0	0	0	0	0	0	0	0	1	туташтыруучу
connoisseur	0	0	0	0	1	0	1	0	0	1	билгич
conquer	0	0	0	0	0	0	0	0	0	0	жеңүү
conqueror	0	0	0	0	0	0	0	0	0	0	жеңүүчү
conquest	1	0	0	1	0	1	0	0	0	0	басып алуу
conscience	0	0	0	0	0	0	1	0	0	1	абийир
conscientious	0	0	0	0	0	0	1	0	0	1	абийирдүү
consciousness	0	0	0	0	0	0	1	0	0	0	аң-сезим
conscription	0	0	0	0	0	0	0	0	0	0	аскерге чакыруу
consecration	0	1	0	0	1	0	1	1	0	1	ыйыктоо
consecutive	0	0	0	0	0	0	0	0	0	0	ырааттуу
consent	0	0	0	0	0	0	0	0	0	0	макулдук
consenting	0	0	0	0	0	0	0	0	0	0	макулдук берүү
consequence	0	0	0	0	0	0	0	0	0	0	натыйжасы
consequent	0	1	0	0	0	0	0	0	0	0	натыйжасы
conservation	0	1	0	0	0	0	1	0	0	1	сактоо
conservatism	0	0	0	0	0	0	0	0	0	0	консерватизм
conservative	0	0	0	0	0	0	0	0	0	0	консервативдик
conservatory	0	0	0	0	0	0	0	0	0	0	консерватория
conserve	0	0	0	0	0	0	1	0	0	0	сактоо
considerable	0	0	0	0	0	0	1	0	0	0	олуттуу
considerate	0	0	0	0	0	0	1	0	0	1	камкор
consignee	0	0	0	0	0	0	0	0	0	0	жүк алуучу
consignment	0	0	0	0	0	0	0	0	0	0	жүк
consistency	0	0	0	0	0	0	1	0	0	1	ырааттуулук
consistent	0	0	0	0	0	0	0	0	0	0	ырааттуу
consolation	0	0	0	0	0	0	0	0	0	0	жубатуу
console	0	0	0	0	0	0	1	1	0	0	консол
consolidate	0	0	0	0	0	0	0	0	0	0	консолидациялоо
consolidation	0	0	0	0	0	0	0	0	0	0	консолидациялоо
consonant	0	0	0	0	0	0	1	0	0	0	үнсүз
consort	0	0	0	0	0	0	0	0	0	1	аял
conspicuous	0	0	0	0	0	0	0	0	0	0	көрүнүктүү
conspiracy	0	0	0	1	0	0	0	0	0	0	кутум
conspirator	1	1	1	1	0	1	0	0	0	0	кутумчу
conspire	0	0	0	1	0	1	0	0	0	0	кутум
constable	0	0	0	0	0	0	0	0	0	1	констебл
constancy	0	0	0	0	0	0	1	0	0	1	туруктуулук
constant	0	0	0	0	0	0	1	0	0	1	туруктуу
constantly	0	0	0	0	0	0	0	0	0	1	дайыма
constellation	0	0	0	0	0	0	0	0	0	0	топ жылдыз
consternation	1	0	0	1	0	1	0	0	0	0	таң калуу
constipation	0	0	1	0	0	1	0	0	0	0	ич катуу
constituent	0	0	0	0	0	0	0	0	0	0	түзүүчү
constituents	0	0	0	0	0	0	0	0	0	0	түзүүчүлөрү
constitute	0	0	0	0	0	0	0	0	0	1	түзөт
constitution	0	0	0	0	0	0	0	0	0	0	конституция
constitutional	0	0	0	0	0	0	1	0	0	1	конституциялык
constitutionality	0	0	0	0	0	0	0	0	0	0	конституциялуулук
constrain	0	0	0	1	0	1	0	0	0	0	чектөө
constrained	0	0	0	0	0	1	0	0	0	0	чектелген
constraint	1	0	0	1	0	1	0	1	0	0	чектөө
construct	0	0	0	0	0	0	1	0	0	0	куруу
construction	0	0	0	0	0	0	0	0	0	0	курулуш
construe	0	0	0	0	0	0	0	0	0	0	түшүндүрүү
consul	0	0	0	0	0	0	0	0	0	1	консул
consult	0	0	0	0	0	0	0	0	0	1	кеңешүү
consultation	0	0	0	0	0	0	0	0	0	0	консультация
consume	0	0	0	0	0	0	0	0	0	0	керектөө
consuming	0	0	0	0	0	0	0	0	0	0	керектөө
consummate	0	0	0	0	0	0	1	0	0	0	толуктоо
consummation	0	0	0	0	0	0	0	0	0	0	бүтүрүү
consumption	0	0	0	0	0	0	0	0	0	0	керектөө
contact	0	0	0	0	0	0	1	0	0	0	байланыш
contagion	0	1	1	1	0	1	0	0	0	0	жугуштуу
contagious	0	0	1	1	0	1	0	0	0	0	жугуштуу
containment	0	0	0	0	0	0	0	0	0	0	кармоо
contaminate	0	0	1	0	0	1	0	0	0	0	булгоо
contaminated	0	0	1	1	0	1	0	1	0	0	булганган
contamination	0	0	1	0	0	1	0	0	0	0	булгануу
contemplate	0	0	0	0	0	0	0	0	0	0	ойлонуу
contemplation	0	0	0	0	0	0	1	0	0	0	ой жүгүртүү
contemplative	0	0	0	0	0	0	0	0	0	0	ойчул
contemporaneous	0	0	0	0	0	0	0	0	0	0	замандаш
contemporary	0	0	0	0	0	0	0	0	0	0	замандаш
contempt	1	0	1	1	0	1	0	0	0	0	жек көрүү
contemptible	1	0	1	0	0	1	0	0	0	0	кемсинтүү
contemptuous	1	0	0	0	0	1	0	0	0	0	кемсинтүү
contending	0	0	0	0	0	0	0	0	0	0	талашып
content	0	0	0	0	1	0	1	0	0	1	мазмун
contention	0	0	0	0	0	0	0	0	0	0	талаш
contentious	1	0	1	1	0	1	0	0	0	0	талаштуу
contents	0	0	0	0	0	0	0	0	0	0	мазмуну
context	0	0	0	0	0	0	0	0	0	0	контекст
contiguous	0	0	0	0	0	0	0	0	0	0	жанаша
continence	0	0	0	0	0	0	0	0	0	0	континенттүүлүк
continent	0	0	0	0	0	0	0	0	0	0	континент
continental	0	0	0	0	0	0	0	0	0	0	континенталдык
contingency	0	0	0	0	0	0	0	0	0	0	күтүлбөгөн жагдай
contingent	0	1	0	0	0	0	0	0	0	0	контингент
continual	0	0	0	0	0	0	0	0	0	0	үзгүлтүксүз
continually	0	0	0	0	0	0	0	0	0	0	үзгүлтүксүз
continuance	0	0	0	0	0	0	0	0	0	0	улантуу
continuation	0	1	0	0	0	0	0	0	0	0	уландысы
continue	0	1	0	0	0	0	1	0	0	1	улантуу
continued	0	0	0	0	0	0	0	0	0	0	улантты
continuing	0	0	0	0	0	0	0	0	0	0	улантууда
continuity	0	0	0	0	0	0	0	0	0	0	үзгүлтүксүздүк
continuous	0	0	0	0	0	0	0	0	0	0	үзгүлтүксүз
continuously	0	0	0	0	0	0	0	0	0	0	үзгүлтүксүз
contour	0	0	0	0	0	0	1	0	0	0	контур
contraband	1	0	1	1	0	1	0	0	0	0	контрабанда
contract	0	0	0	0	0	0	0	0	0	0	келишим
contracted	0	0	0	0	0	1	0	0	0	0	келишим түздү
contractile	0	0	0	0	0	0	0	0	0	0	жыйрылышы
contracting	0	0	0	0	0	0	0	0	0	0	келишим түзүү
contraction	0	0	0	0	0	0	0	0	0	0	жыйрылышы
contradict	1	0	0	0	0	1	0	0	0	0	карама-каршы келет
contradiction	0	0	0	0	0	1	0	0	0	0	карама-каршылык
contradictory	0	0	0	0	0	1	0	0	0	0	карама-каршы
contrary	0	0	0	0	0	1	0	0	0	0	тескерисинче
contrast	0	0	0	0	0	0	0	0	0	0	контраст
contrasted	0	0	0	0	0	1	0	0	0	0	карама-каршы келген
contravene	0	0	0	0	0	1	0	0	0	0	каршы чыгуу
contravention	0	0	0	0	0	1	0	0	0	0	бузуу
contribute	0	0	0	0	0	0	1	0	0	0	салым кошуу
contributor	0	0	0	0	0	0	1	0	0	1	салым кошуучу
contrived	0	0	0	0	0	0	0	0	0	0	ойлоп табылган
control	0	0	0	0	0	0	0	0	0	0	контролдоо
controversial	1	0	0	0	0	1	0	0	0	0	талаштуу
controversy	0	0	0	0	0	1	0	0	0	0	талаш
conundrum	0	0	0	0	0	0	0	0	0	0	табышмак
convalescent	0	0	0	0	0	0	0	0	0	0	калыбына келүүчү
convection	0	0	0	0	0	0	0	0	0	0	конвекция
convene	0	0	0	0	0	0	0	0	0	0	чакыруу
convenience	0	0	0	0	0	0	1	0	0	0	ыңгайлуулук
conveniences	0	0	0	0	0	0	0	0	0	0	ыңгайлуулуктар
convenient	0	0	0	0	0	0	1	0	0	0	ыңгайлуу
convent	0	0	0	0	0	0	1	0	0	1	монастырь
convention	0	0	0	0	0	0	1	0	0	0	конвенция
conventional	0	0	0	0	0	0	0	0	0	0	шарттуу
converge	0	0	0	0	0	0	0	0	0	0	жакындашуу
convergence	0	1	0	0	0	0	0	0	0	0	конвергенция
convergent	0	0	0	0	0	0	0	0	0	0	конвергент
conversant	0	0	0	0	0	0	1	0	0	0	сүйлөөчү
conversation	0	0	0	0	0	0	0	0	0	0	сүйлөшүү
conversational	0	0	0	0	0	0	1	0	0	0	сүйлөшүү
converse	0	0	0	0	0	0	0	0	0	0	сүйлөшүү
conversing	0	0	0	0	0	0	0	0	0	0	сүйлөшүү
conversion	0	0	0	0	0	0	0	0	0	0	конверсия
convert	0	0	0	0	0	0	1	0	0	0	айландыруу
converted	0	0	0	0	0	0	0	0	0	0	айландырылган
convertible	0	0	0	0	0	0	0	0	0	0	конвертирленген
convex	0	0	0	0	0	0	0	0	0	0	томпок
convexity	0	0	0	0	0	0	0	0	0	0	томпоктук
convey	0	0	0	0	0	0	0	0	0	0	жеткирүү
conveyance	0	0	0	0	0	0	0	0	0	0	жеткирүү
conveyancing	0	0	0	0	0	0	0	0	0	1	жеткирүү
convict	1	0	1	1	0	1	0	1	0	0	соттолгон
conviction	0	0	0	0	0	1	0	0	0	0	соттолуу
convince	0	1	0	0	0	0	1	0	0	1	ынандыруу
convinced	0	0	0	0	0	0	0	0	0	1	ынандырды
convincing	0	0	0	0	0	0	0	0	0	1	ынандырарлык
convocation	0	0	0	0	0	0	0	0	0	0	чакыруу
convoluted	0	0	0	0	0	0	0	0	0	0	бурмаланган
convolution	0	0	0	0	0	0	0	0	0	0	айлануу
convoy	0	0	0	0	0	0	0	0	0	0	колонна
