English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sundanese Word
cutthroat	1	0	0	1	0	1	0	0	0	0	cutthroat
cutting	1	0	1	1	0	1	0	1	0	0	motongan
cuttings	0	0	0	0	0	0	0	0	0	0	motongan
cwt	0	0	0	0	0	0	0	0	0	0	cwt
cyanide	0	0	0	1	0	1	0	0	0	0	sianida
cycle	0	0	0	0	0	0	0	0	0	0	siklus
cyclical	0	0	0	0	0	0	0	0	0	0	siklik
cyclist	0	0	0	0	0	0	0	0	0	0	tukang sapédah
cyclone	0	0	0	1	0	1	0	0	1	0	siklon
cylinder	0	0	0	0	0	0	0	0	0	0	silinder
cylindrical	0	0	0	0	0	0	0	0	0	0	silinder
cymbal	0	0	0	0	0	0	0	0	0	0	simbal
cynic	0	0	0	0	0	0	0	0	0	0	sinis
cyst	0	0	0	1	0	1	0	1	0	0	kista
cystic	0	0	1	0	0	0	0	0	0	0	kistik
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	sitomegalovirus
cytoplasm	0	0	0	0	0	0	0	0	0	0	sitoplasma
czar	0	0	0	0	0	0	0	0	0	0	czar
dab	0	0	0	0	0	0	0	0	0	0	dab
dabble	0	0	0	0	0	0	0	0	0	0	dabble
dabbling	1	0	1	0	0	1	0	0	0	0	dabbling
dad	0	0	0	0	0	0	0	0	0	0	bapa
dado	0	0	0	0	0	0	0	0	0	0	dado
daemon	1	0	1	1	0	1	0	1	1	0	daémon
daft	0	0	1	0	0	1	0	0	0	0	daft
dagger	0	0	0	1	0	1	0	0	0	0	keris
daily	0	1	0	0	0	0	0	0	0	0	sapopoe
dainty	0	0	0	0	0	0	0	0	0	0	geulis
dairy	0	0	0	0	0	0	0	0	0	0	susu
dak	0	0	0	0	0	0	0	0	0	0	dak
dale	0	0	0	0	0	0	0	0	0	0	dale
dam	0	0	0	0	0	0	0	0	0	0	bendungan
damage	1	0	1	0	0	1	0	1	0	0	karuksakan
damages	0	0	0	0	0	1	0	1	0	0	karuksakan
dame	1	0	1	0	0	0	1	0	0	1	dame
damn	1	0	1	0	0	1	0	0	0	0	Bangsat
damnation	1	0	0	1	0	1	0	1	0	0	laknat
damned	0	0	0	0	0	1	0	0	0	0	dikutuk
damp	0	0	0	0	0	0	0	0	0	0	beueus
dampened	0	0	0	0	0	0	0	0	0	0	dampened
damper	0	0	0	0	0	1	0	0	0	0	damper
damsel	0	0	0	0	0	0	0	0	0	0	budak awéwé
dance	0	0	0	0	1	0	1	0	0	1	tari
dancer	0	0	0	0	0	0	0	0	0	0	penari
dandruff	0	0	0	0	0	1	0	0	0	0	dandruff
dandy	0	0	1	0	0	1	0	0	0	0	dandy
danger	0	0	0	1	0	1	0	1	0	0	Bahaya
dangerous	0	0	0	1	0	1	0	0	0	0	bahaya
dangle	0	0	0	0	0	0	0	0	0	0	ngagantung
dank	0	0	1	0	0	0	0	0	0	0	dank
dapper	0	0	0	0	0	0	0	0	0	0	paporit
dare	0	1	0	0	0	0	0	0	0	1	wani
daring	0	0	0	0	0	0	1	0	0	0	wanian
dark	0	0	0	0	0	0	0	1	0	0	poek
darken	0	0	0	1	0	1	0	1	0	0	poekeun
darkened	0	0	0	1	0	1	0	1	0	0	poekeun
darkly	0	0	0	0	0	0	0	0	0	0	poék
darkness	1	0	0	1	0	1	0	1	0	0	gelap
darling	0	0	0	0	1	0	1	0	0	1	sayang
darn	0	0	0	0	0	0	0	0	0	0	darn
dart	0	0	0	1	0	0	0	0	0	0	anak panah
dash	0	0	0	0	0	0	0	0	0	0	dampal
dashboard	0	0	0	0	0	0	0	0	0	0	dasbor
dashed	1	0	0	1	0	1	0	1	0	0	digusur
dashing	0	0	0	0	0	0	1	0	0	0	gagah
dastardly	1	0	1	1	0	1	0	0	0	0	bangsat
data	0	0	0	0	0	0	0	0	0	0	data
database	0	0	0	0	0	0	0	0	0	0	pangkalan data
date	0	0	0	0	0	0	0	0	0	0	kaping
daughter	0	0	0	0	1	0	1	0	0	0	putri
dawn	0	1	0	0	1	0	1	0	1	1	subuh
day	0	0	0	0	0	0	0	0	0	0	dinten
daybreak	0	0	0	0	0	0	0	0	0	0	subuh
daydreaming	0	0	0	0	0	0	0	0	0	0	ngalamun
daze	0	0	0	0	0	0	0	0	0	0	linglung
dazed	0	0	0	0	0	1	0	0	0	0	linglung
dazzling	0	0	0	0	0	0	0	0	0	0	herang
deacon	0	0	0	0	0	0	0	0	0	1	diakon
deactivate	0	0	0	0	0	1	0	0	0	0	mareuman
deadlock	0	0	0	0	0	1	0	0	0	0	jalan buntu
deadly	1	0	1	1	0	1	0	1	0	0	maot
deafening	0	0	0	0	0	0	0	0	0	0	pireu
deafness	0	0	0	0	0	0	0	0	0	0	pireu
deal	0	1	0	0	1	0	1	0	1	1	deal
dealer	0	0	0	0	0	0	0	0	0	0	dealer
dealing	0	0	0	0	0	0	0	0	0	0	urusan
dealings	0	0	0	0	0	0	0	0	0	1	urusan
dean	0	0	0	0	0	0	0	0	0	0	dekan
dear	0	0	0	0	0	0	1	0	0	0	dear
dearth	0	0	0	0	0	0	0	0	0	0	kalaparan
death	1	1	1	1	0	1	0	1	1	0	maot
debacle	0	0	0	1	0	1	0	1	0	0	debacle
debatable	0	0	0	0	0	0	0	0	0	0	debatable
debate	0	0	0	0	0	0	1	0	0	0	debat
debauchery	0	0	1	1	0	1	0	0	0	0	debauchery
debenture	0	1	0	0	0	0	0	0	0	0	debentur
debit	0	0	0	0	0	0	0	0	0	0	ngadebet
debris	0	0	1	0	0	1	0	0	0	0	uing
debt	0	0	0	0	0	1	0	1	0	0	hutang
debtor	0	0	0	0	0	1	0	0	0	0	nu boga hutang
debut	0	0	0	0	0	0	0	0	0	0	debut
decade	0	0	0	0	0	0	0	0	0	0	dasawarsa
decanter	0	0	0	0	0	0	0	0	0	0	decanter
decay	0	0	0	1	0	1	0	1	0	0	buruk
decayed	0	0	1	0	0	1	0	1	0	0	buruk
deceased	0	0	0	0	0	1	0	1	0	0	almarhum
deceit	1	0	1	1	0	1	0	1	1	0	tipu daya
deceitful	0	0	1	0	0	1	0	1	0	0	licik
deceive	1	0	1	0	0	1	0	1	0	0	nipu
deceived	1	0	0	0	0	1	0	0	0	0	ditipu
deceiving	0	0	0	0	0	1	0	0	0	1	nipu
decency	0	0	0	0	0	0	1	0	0	0	kasopanan
decent	0	0	0	0	0	0	1	0	0	0	menak
deception	0	0	0	0	0	1	0	0	0	0	tipu daya
deceptive	0	0	0	0	0	1	0	0	0	0	nipu
decidedly	0	0	0	0	0	0	0	0	0	0	mutuskeun
deciduous	0	0	0	0	0	0	0	0	0	0	deciduous
decimal	0	0	0	0	0	0	0	0	0	0	desimal
decipher	0	0	0	0	0	0	0	0	0	0	decipher
decision	0	0	0	0	0	0	0	0	0	0	kaputusan
decisive	0	0	0	0	0	0	0	0	0	0	decisive
deck	0	0	0	0	0	0	0	0	0	0	dek
declaration	0	0	0	0	0	0	0	0	0	0	deklarasi
declaratory	0	0	0	0	0	0	1	0	0	0	deklarasi
declare	0	0	0	0	0	0	0	0	0	0	nyatakeun
declination	0	0	0	0	0	1	0	0	0	0	deklinasi
decline	0	0	0	0	0	1	0	0	0	0	turunna
declining	0	0	0	0	0	1	0	0	0	0	nyirorot
decompose	0	0	1	0	0	0	0	0	0	0	terurai
decomposed	0	0	0	0	0	0	0	1	0	0	decomposed
decomposition	0	0	1	1	0	1	0	1	0	0	dékomposisi
decorate	0	0	0	0	0	0	0	0	0	0	ngahias
decoration	0	0	0	0	0	0	0	0	0	0	hiasan
decorum	0	0	0	0	0	0	0	0	0	0	kalakuan
decoy	0	0	0	0	0	0	0	0	1	0	bubuhan
decrease	0	0	0	0	0	1	0	0	0	0	ngurangan
decreased	0	0	0	0	0	0	0	0	0	0	ngurangan
decreasing	0	0	0	0	0	0	0	0	0	0	ngurangan
decree	0	0	0	0	0	0	0	0	0	0	SK
decrement	0	0	0	0	0	1	0	0	0	0	ngurangan
decrepit	0	0	0	0	0	1	0	0	0	0	bobrok
decry	1	0	0	0	0	1	0	0	0	0	ngahukum
dedication	0	0	0	0	0	0	1	0	0	0	kumawula
deduce	0	0	0	0	0	0	0	0	0	0	nyimpulkeun
deduct	0	0	0	0	0	1	0	0	0	0	ngurangan
deduction	0	0	0	0	0	0	0	0	0	0	deduksi
deed	0	0	0	0	0	0	0	0	0	1	akta
deepen	0	0	0	0	0	0	0	0	0	0	deepen
deer	0	0	0	0	0	0	0	0	0	0	kijang
defamation	0	0	1	1	0	1	0	0	0	0	fitnah
defamatory	1	0	0	0	0	1	0	0	0	0	fitnah
default	0	0	1	1	0	1	0	1	0	0	standar
defeat	0	0	0	0	0	1	0	0	0	0	eleh
defeated	0	0	0	0	0	1	0	1	0	0	eleh
defect	1	0	0	0	0	1	0	0	0	0	cacad
defection	0	0	0	1	0	1	0	0	0	0	pamali
defective	0	0	1	0	0	1	0	0	0	0	cacad
defend	0	0	0	1	0	0	1	0	0	0	ngabela
defendant	1	0	0	1	0	0	0	1	0	0	terdakwa
defended	0	0	0	0	0	0	1	0	0	1	dibelaan
defender	0	0	0	0	0	0	1	0	0	1	bek
defending	0	0	0	0	0	0	1	0	0	0	ngabela
defense	1	1	0	1	0	0	1	0	0	0	pertahanan
defenseless	0	0	0	1	0	1	0	1	0	0	taya pertahanan
defensible	0	0	0	0	0	0	0	0	0	0	bisa dipertahankeun
defensive	0	0	0	0	0	0	0	0	0	0	pertahanan
defer	0	0	0	0	0	0	0	0	0	0	nundung
deference	0	0	0	0	0	0	1	0	0	1	kahormatan
deferral	0	0	0	0	0	1	0	0	0	0	panundaan
deferring	0	0	0	0	0	0	0	0	0	0	deferring
defiance	1	0	1	1	0	1	0	0	0	0	bantahan
defiant	1	0	0	0	0	1	0	0	0	0	ngabantah
deficiency	0	0	0	0	0	1	0	0	0	0	kakurangan
deficit	0	0	0	0	0	1	0	0	0	0	kakurangan
define	0	0	0	0	0	0	0	0	0	0	nangtukeun
defined	0	0	0	0	0	0	0	0	0	0	didefinisikeun
definition	0	0	0	0	0	0	0	0	0	0	harti
definitive	0	0	0	0	0	0	1	0	0	1	definitif
deflate	1	0	0	0	0	1	0	1	0	0	kempis
deflation	0	0	0	1	0	1	0	0	0	0	deflasi
deflect	0	0	0	0	0	0	0	0	0	0	nyimpang
deflection	0	0	0	0	0	0	0	0	0	0	defleksi
defloration	0	0	0	0	0	0	0	0	0	0	defloration
deform	0	0	1	0	0	1	0	0	0	0	deformasi
deformed	0	0	1	0	0	1	0	1	0	0	cacad
deformity	0	0	1	1	0	1	0	1	0	0	deformity
defraud	1	0	1	0	0	1	0	0	0	0	nipu
defray	0	0	0	0	0	0	0	0	0	0	ngabiayaan
deft	0	0	0	0	0	0	0	0	0	0	deft
defunct	0	0	0	0	0	1	0	1	0	0	pareum
defy	1	0	0	1	0	1	0	1	1	0	ngabantah
degeneracy	1	0	1	0	0	1	0	1	0	0	degenerasi
degenerate	0	0	0	0	0	1	0	0	0	0	degenerate
degeneration	0	0	0	0	0	0	0	0	0	0	degenerasi
degradation	0	0	0	0	0	1	0	0	0	0	degradasi
degrade	0	0	1	0	0	1	0	0	0	0	ngadegradasi
degrading	0	0	1	1	0	1	0	1	0	0	ngahinakeun
degree	0	0	0	0	0	0	1	0	0	0	gelar
dehydrated	0	0	0	0	0	0	0	0	0	0	dehidrasi
delay	1	0	1	1	0	1	0	1	0	0	reureuh
delayed	0	0	0	0	0	1	0	0	0	0	nyangsang
delectable	0	0	0	0	0	0	1	0	0	0	nikmat
delegate	0	0	0	0	0	0	1	0	0	1	utusan
delegation	0	0	0	0	0	0	0	0	0	0	delegasi
deleterious	1	0	1	1	0	1	0	0	0	0	ngaruksak
deletion	0	0	0	0	0	1	0	0	0	0	ngahapus
deliberate	0	0	0	0	0	0	1	0	0	0	ngahaja
deliberation	0	0	0	0	0	0	0	0	0	0	musyawarah
deliberative	0	0	0	0	0	0	0	0	0	0	musyawarah
delicacy	0	0	0	0	0	0	0	0	0	0	ngeunah
delicious	0	0	0	0	1	0	1	0	0	0	ngeunah
delight	0	1	0	0	1	0	1	0	0	0	kabungahan
delighted	0	1	0	0	1	0	1	0	1	0	Atoh pisan
delightful	0	1	0	0	1	0	1	0	0	1	pikaresepeun
delineate	0	0	0	0	0	0	0	0	0	0	delineate
delineation	0	0	0	0	0	0	0	0	0	0	delineasi
delinquency	0	0	0	0	0	1	0	0	0	0	delinquency
delinquent	1	0	1	0	0	1	0	0	0	0	delinquent
delirious	0	0	0	0	0	1	0	1	0	0	ngalamun
delirium	0	0	1	0	0	1	0	1	0	0	igauan
deliverance	0	1	0	0	1	0	1	0	0	1	pangiriman
delivery	0	1	0	0	0	0	1	0	0	0	pangiriman
dell	0	0	0	0	0	0	0	0	0	0	dell
delta	0	0	0	0	0	0	0	0	0	0	délta
deluge	0	0	0	1	0	1	0	1	1	0	caah
delusion	1	0	0	1	0	1	0	1	0	0	delusion
delusional	1	0	0	1	0	1	0	0	0	0	delusional
delve	0	0	0	0	0	0	0	0	0	0	ngalenyepan
demand	1	0	0	0	0	1	0	0	0	0	paménta
demanding	0	0	0	0	0	1	0	0	0	0	nungtut
demeanor	0	0	0	0	0	0	0	0	0	0	kalakuan
demented	0	0	0	1	0	1	0	0	0	0	pikun
dementia	0	0	0	1	0	1	0	1	0	0	pikun
demise	0	0	0	1	0	1	0	1	0	0	pupusna
democracy	0	0	0	0	0	0	1	0	0	0	démokrasi
democrat	0	0	0	0	0	0	0	0	0	0	démokrasi
demolish	1	0	0	0	0	1	0	1	0	0	ngabongkar
demolition	0	0	0	0	0	1	0	0	0	0	demolition
demon	1	0	1	1	0	1	0	1	0	0	sétan
demonic	1	0	1	1	0	1	0	1	0	0	setan
demonstrable	0	0	0	0	0	0	1	0	0	0	demonstrable
demonstrate	0	0	0	0	0	0	0	0	0	0	nunjukkeun
demonstrated	0	0	0	0	0	0	0	0	0	0	nunjukkeun
demonstrating	0	0	0	0	0	0	0	0	0	0	nunjukkeun
demonstration	0	0	0	0	0	0	0	0	0	0	démo
demonstrative	0	0	0	0	1	0	1	1	0	0	demonstratif
demonstrator	0	0	0	0	0	0	0	0	0	0	demonstran
demoralized	0	0	0	1	0	1	0	1	0	0	demoralisasi
demos	0	0	0	0	0	0	0	0	0	0	demo
den	0	0	0	0	0	0	0	0	0	0	den
denial	0	0	0	0	0	1	0	0	0	0	panolakan
denied	0	0	0	0	0	1	0	1	0	0	ditampik
denomination	0	0	0	0	0	0	0	0	0	0	denominasi
denominational	0	0	0	0	0	0	0	0	0	0	denominasi
denominator	0	0	0	0	0	0	0	0	0	0	pangbagi
denote	0	0	0	0	0	0	0	0	0	0	nuduhkeun
denounce	1	0	1	0	0	1	0	0	0	0	ngabantah
dense	0	0	0	0	0	0	0	0	0	0	padet
density	0	0	0	0	0	0	0	0	0	0	dénsitas
dent	0	0	0	0	0	0	0	0	0	0	lentong
dentistry	0	0	0	1	0	0	0	0	0	0	kedokteran gigi
denunciation	1	0	1	1	0	1	0	0	0	0	denunciation
deny	1	0	0	0	0	1	0	0	0	0	mungkir
denying	0	1	0	0	0	1	0	0	0	0	mungkir
deodorant	0	0	0	0	0	0	0	0	0	0	deodoran
depart	0	1	0	0	0	0	0	1	0	0	mangkat
departed	0	0	0	0	0	1	0	1	0	0	mangkat
department	0	0	0	0	0	0	0	0	0	0	departemén
departure	0	0	0	0	0	1	0	1	0	0	miang
depend	0	1	0	0	0	0	0	0	0	1	gumantung
dependant	0	0	0	0	0	0	0	0	0	0	gumantung
dependence	0	0	0	1	0	1	0	1	0	0	kagumantungan
dependency	0	0	0	0	0	1	0	0	0	0	kagumantungan
dependent	0	0	0	0	0	1	1	0	0	1	gumantung
depict	0	0	0	0	0	0	0	0	0	0	ngagambarkeun
depicting	0	0	0	0	0	0	0	0	0	0	ngagambarkeun
depletion	0	0	0	0	0	0	0	0	0	0	deplesi
deplorable	1	0	1	1	0	1	0	1	0	0	hanjakal
deplore	1	0	1	0	0	1	0	1	0	0	hanjakal
deploy	0	0	0	0	0	0	0	0	0	0	nyebarkeun
deport	0	0	0	1	0	1	0	1	0	0	nundung
deportation	1	0	0	1	0	1	0	1	0	0	nundung
deposit	0	0	0	0	0	0	0	0	0	0	neundeun duit
depositary	0	0	0	0	0	0	0	0	0	0	neundeun
deposition	0	0	0	0	0	0	0	0	0	0	déposisi
depository	0	0	0	0	0	0	0	0	0	1	neundeun
depot	0	0	0	0	0	0	0	0	0	0	depot
depraved	1	1	1	1	0	1	0	1	0	0	bejat
depravity	1	0	1	0	0	1	0	0	0	0	depravity
depreciate	1	0	1	0	0	1	0	0	0	0	nyusut
depreciated	1	0	1	1	0	1	0	1	0	0	disusut
depreciation	0	0	0	1	0	1	0	0	0	0	depreciation
depress	0	0	0	1	0	1	0	1	0	0	ngadesek
depressed	1	0	0	1	0	1	0	1	0	0	depresi
depressing	0	0	1	0	0	1	0	1	0	0	pikasediheun
depression	0	0	0	0	0	1	0	1	0	0	depresi
depressive	0	0	0	0	0	1	0	1	0	0	depressive
deprivation	1	0	1	1	0	1	0	1	0	0	deprivation
depth	0	0	0	0	0	0	1	0	0	1	jerona
deputy	0	0	0	0	0	0	0	0	0	1	timbalan
derail	0	0	0	0	0	0	0	0	0	0	derail
deranged	1	0	1	1	0	1	0	0	0	0	kacau
derelict	0	0	0	0	0	1	0	0	0	0	katinggaleun
derision	1	0	1	0	0	1	0	0	0	0	hinaan
derivation	0	0	0	0	0	0	0	0	0	0	turunan
derivative	0	0	0	0	0	0	0	0	0	0	turunan
derive	0	0	0	0	0	0	0	0	0	0	diturunkeun
dermal	0	0	0	0	0	0	0	0	0	0	dermal
dermatologist	0	0	0	0	0	0	0	0	0	1	dokter kulit
dermatology	0	0	0	0	0	0	0	0	0	0	dermatologi
derogation	1	0	1	1	0	1	0	1	0	0	derogation
derogatory	1	0	1	1	0	1	0	1	0	0	ngahinakeun
descend	0	0	0	0	0	0	0	0	0	0	turun
descendant	0	0	0	0	0	0	0	0	0	0	katurunan
descendent	0	0	0	0	0	0	0	0	0	0	turunan
descending	0	0	0	0	0	0	0	0	0	0	nurun
descent	0	0	0	1	0	0	0	1	0	0	turunan
describe	0	0	0	0	0	0	0	0	0	0	ngajelaskeun
description	0	0	0	0	0	0	0	0	0	0	katerangan
descriptive	0	0	0	0	0	0	1	0	0	0	déskriptif
desecration	1	0	1	1	0	1	0	1	0	0	ngahinakeun
desert	1	0	1	1	0	1	0	1	0	0	gurun
deserted	1	0	1	1	0	1	0	1	0	0	sepi
desertion	0	0	0	0	0	1	0	0	0	0	desertion
deserve	1	1	0	0	0	0	1	0	0	1	pantes
deserved	0	0	0	0	0	0	1	0	0	0	pantes
deserving	0	0	0	0	0	0	0	0	0	0	pantes
design	0	0	0	0	0	0	0	0	0	0	rarancang
designate	0	0	0	0	0	0	0	0	0	0	nunjuk
designation	0	0	0	0	0	0	0	0	0	1	sebutan
designed	0	0	0	0	0	0	0	0	0	0	dirancang
designer	0	0	0	0	0	0	1	0	0	0	desainer
designing	0	0	0	0	0	0	0	0	0	0	ngarancang
desirability	0	0	0	0	0	0	0	0	0	0	kahayang
desirable	0	0	0	0	0	0	1	0	0	0	desirable
desiring	0	0	0	0	0	0	1	0	0	0	mikahayang
desirous	0	0	0	0	0	0	1	0	0	0	mikahayang
desist	1	0	1	0	0	1	0	0	0	0	eureun
desk	0	0	0	0	0	0	0	0	0	0	méja
desolation	0	0	0	1	0	1	0	1	0	0	desolation
despair	1	0	1	1	0	1	0	1	0	0	putus asa
despairing	0	0	0	1	0	1	0	1	0	0	putus asa
despatch	0	0	0	0	0	0	0	0	0	0	ngirimkeun
desperate	0	0	0	0	0	1	0	0	0	0	putus asa
desperation	0	0	0	0	0	0	0	0	0	0	putus asa
despicable	1	0	1	0	0	1	0	0	0	0	hina
despise	1	0	1	0	0	1	0	0	0	0	ngahinakeun
despotic	0	0	0	1	0	1	0	0	0	0	despotik
despotism	1	0	1	1	0	1	0	1	0	0	despotisme
dessert	0	0	0	0	0	0	0	0	0	0	dessert
destination	0	1	0	1	1	0	1	1	1	0	tujuan
destined	0	1	0	0	0	0	0	0	0	0	ditakdirkeun
destiny	0	0	0	0	0	0	0	0	0	0	takdir
destitute	0	0	0	1	0	1	0	1	0	0	malarat
destroyed	1	0	0	1	0	1	0	1	0	0	ancur
destroyer	1	0	0	1	0	1	0	0	0	0	penghancur
destroying	1	0	0	1	0	1	0	1	0	0	ngaruksak
destruction	1	0	0	0	0	1	0	0	0	0	karuksakan
destructive	1	0	1	1	0	1	0	0	0	0	ngaruksak
detach	0	0	0	0	0	0	0	0	0	0	leupas
detached	0	0	0	0	0	0	0	0	0	0	papisah
detachment	0	0	0	0	0	1	0	0	0	0	detasemén
detail	0	0	0	0	0	0	0	0	0	0	jéntré
details	0	0	0	0	0	0	0	0	0	0	rinci
detain	0	0	0	0	0	1	0	0	0	0	nahan
detainee	1	1	0	1	0	1	0	1	0	0	tahanan
detect	0	0	0	0	0	0	1	0	0	0	ngadeteksi
detectable	0	0	0	0	0	0	0	0	0	0	bisa dideteksi
detection	0	0	0	0	0	0	1	0	0	0	detéksi
detective	0	0	0	0	0	0	0	0	0	0	detektif
detector	0	0	0	0	0	0	0	0	0	0	detektor
detention	0	0	0	0	0	1	0	1	0	0	ditahan
deter	0	0	0	0	0	0	0	0	0	0	ngahalangan
detergent	0	0	0	0	0	0	0	0	0	0	deterjen
deteriorate	0	0	0	1	0	1	0	1	0	0	deteriorate
deteriorated	0	0	1	0	0	1	0	1	0	0	mudun
deterioration	1	0	1	1	0	1	0	1	0	0	deterioration
determinable	0	0	0	0	0	0	0	0	0	0	bisa ditangtukeun
determinate	0	1	0	0	0	0	0	0	0	1	determinate
determination	0	0	0	0	0	0	1	0	0	1	tekad
determined	0	0	0	0	0	0	1	0	0	0	ditangtukeun
detest	1	0	1	0	0	1	0	0	0	0	benci
detonate	0	0	0	1	0	1	0	0	1	0	ngabeledug
detonation	1	0	0	0	0	0	0	0	0	0	detonasi
detour	0	0	0	0	0	0	0	0	0	0	nyimpang
detract	1	0	0	0	0	1	0	0	0	0	detract
detriment	0	0	0	0	0	1	0	0	0	0	ngarugikeun
detrimental	0	0	0	0	0	1	0	0	0	0	ngarugikeun
detritus	0	0	0	0	0	1	0	0	0	0	detritus
deuce	0	0	0	0	0	0	0	0	0	0	deuce
devastate	1	0	0	1	0	1	0	1	0	0	ngancurkeun
devastating	1	0	1	1	0	1	0	1	0	1	ngaruksak
devastation	1	0	0	1	0	1	0	1	1	0	karuksakan
develop	0	1	0	0	0	0	1	0	0	0	ngamekarkeun
developing	0	0	0	0	0	0	0	0	0	0	ngembang
development	0	0	0	0	0	0	0	0	0	0	pangwangunan
deviate	0	0	0	0	0	0	0	0	0	0	nyimpang
deviating	0	0	0	0	0	0	0	0	0	0	nyimpang
deviation	0	0	0	0	0	0	0	1	0	0	simpangan
device	0	0	0	0	0	0	0	0	0	0	alat
devil	1	1	1	1	0	1	0	1	0	0	sétan
devilish	0	0	1	1	0	1	0	0	0	0	setan
devious	0	0	0	0	0	1	0	0	0	0	licik
devise	0	0	0	0	0	0	0	0	0	0	ngararancang
devoid	0	0	0	0	0	0	0	0	0	0	taya
devolution	0	0	0	0	0	1	0	0	0	0	devolusi
devolve	0	0	0	0	0	0	0	0	0	0	devolve
devote	0	0	0	0	0	0	0	0	0	0	bakti
devotee	0	0	0	0	0	0	0	0	0	0	bakti
devotional	0	0	0	0	0	0	1	0	0	1	bakti
devour	0	0	0	0	0	1	0	0	0	0	ngadahar
devout	0	1	0	0	1	0	1	0	0	1	taqwa
dew	0	0	0	0	0	0	0	0	0	0	embun-embunan
dexter	0	0	0	0	0	0	0	0	0	0	dexter
dexterity	0	0	0	0	0	0	1	0	0	0	dexterity
dextrose	0	0	0	0	0	0	0	0	0	0	dékstrosa
diabolical	1	0	1	1	0	1	0	0	0	0	setan
diagnosis	0	1	0	1	0	1	0	0	0	1	diagnosis
diagnostic	0	0	0	0	0	0	0	0	0	0	diagnostik
diagnostics	0	0	0	0	0	0	0	0	0	0	diagnostik
diagram	0	0	0	0	0	0	0	0	0	0	diagram
dial	0	0	0	0	0	0	0	0	0	0	dial
dialect	0	0	0	0	0	0	0	0	0	0	dialék
dialectic	0	0	0	0	0	0	0	0	0	0	dialéktika
dialogue	0	0	0	0	0	0	0	0	0	0	dialog
diameter	0	0	0	0	0	0	0	0	0	0	diameter
diamond	0	0	0	0	1	0	1	0	0	0	inten
diamonds	0	0	0	0	0	0	0	0	0	0	inten
diaper	0	0	1	0	0	0	0	0	0	0	popok
diaphragm	0	0	0	0	0	0	0	0	0	0	diafragma
diarrhoea	0	0	1	0	0	0	0	0	0	0	diare
diary	0	0	0	0	1	0	1	0	0	1	diary
diatribe	1	0	1	0	0	1	0	0	0	0	diatribe
dice	0	0	0	0	0	0	0	0	0	0	dadu
dichotomous	0	0	0	0	0	0	0	0	0	0	dikotomis
dichotomy	0	0	0	0	0	0	0	0	0	0	dikotomi
dictate	0	0	0	0	0	0	0	0	0	0	ngarahkeunnana
dictation	0	0	0	0	0	0	0	0	0	0	dikte
dictator	0	0	0	1	0	1	0	0	0	0	diktator
dictatorial	1	0	0	0	0	1	0	0	0	0	diktator
dictatorship	1	1	1	1	0	1	0	1	0	0	diktator
diction	0	0	0	0	0	0	0	0	0	0	diksi
dictionary	0	0	0	0	0	0	1	0	0	1	kamus
dictum	0	0	0	0	0	0	0	0	0	1	diktum
didactic	0	0	0	0	0	0	1	0	0	0	didaktik
die	0	0	0	1	0	1	0	1	0	0	maot
diet	0	0	0	0	0	0	0	0	0	0	diet
dietary	0	1	0	0	0	0	1	0	0	0	dietary
differ	0	0	0	0	0	0	0	0	0	0	béda
difference	0	0	0	0	0	0	0	0	0	0	bédana
differences	0	0	0	0	0	0	0	0	0	0	bédana
differential	0	0	0	0	0	0	0	0	0	1	diferensial
differentiation	0	0	0	0	0	0	0	0	0	0	diferensiasi
differently	0	0	0	0	0	0	0	0	1	0	béda
differing	0	0	0	0	0	0	0	0	0	0	béda-béda
difficult	0	0	0	1	0	0	0	0	0	0	sesah
difficulties	0	0	0	0	0	1	0	1	0	0	kasusah
difficulty	1	0	0	1	0	1	0	1	0	0	kasusah
diffuse	0	0	0	0	0	0	0	0	0	0	kasebar
diffusion	0	0	0	0	0	0	0	0	0	0	difusi
dig	0	0	0	0	0	0	0	0	0	0	ngali
digest	0	0	0	0	0	0	0	0	0	0	nyerna
digestion	0	0	0	0	0	0	0	0	0	0	nyerna
digit	0	0	0	0	0	0	0	0	0	1	angka
dignified	0	0	0	0	0	0	1	0	0	0	bermartabat
dignity	0	0	0	0	0	0	1	0	0	1	martabat
digress	0	1	0	0	0	1	0	0	0	0	nyimpang
digs	0	0	0	0	0	0	0	0	0	0	ngali
dike	0	0	0	1	0	0	0	0	0	0	tanggul
dilapidated	0	0	1	0	0	1	0	1	0	0	bobrok
dilatation	0	0	0	0	0	0	0	0	0	0	dilatation
dilation	0	0	0	0	0	0	0	0	0	0	pelebaran
dilemma	0	0	0	0	0	0	0	0	0	0	dilema
diligence	0	0	0	0	0	0	1	0	0	1	karajinan
diligent	0	0	0	0	0	0	0	0	0	0	rajin
diluent	0	0	0	0	0	0	0	0	0	0	éncér
dilute	0	0	0	0	0	1	0	0	0	0	éncér
diluted	0	0	0	0	0	0	0	0	0	0	éncér
dilution	0	0	0	0	0	0	0	0	0	0	éncér
dime	0	0	0	0	0	0	0	0	0	0	récéh
dimension	0	0	0	0	0	0	0	0	0	0	dimensi
diminish	0	0	0	0	0	1	0	1	0	0	ngurangan
diminished	0	0	0	0	0	1	0	0	0	0	ngurangan
diminution	0	0	0	0	0	0	0	0	0	0	pangurangan
