English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Luxembourgish Word
canopy	0	0	0	0	0	0	0	0	0	0	Canopy
canteen	0	0	0	0	0	0	0	0	0	0	Kantine
canterbury	0	0	0	0	0	0	0	0	0	0	canterbury
cantilever	0	0	0	0	0	0	0	0	0	0	cantilever
canto	0	0	0	0	0	0	0	0	0	0	canto
canton	0	0	0	0	0	0	0	0	0	0	Kanton
canvas	0	0	0	0	0	0	0	0	0	0	Leinwand
canvass	0	0	0	0	0	0	0	0	0	0	canvass
cap	0	1	0	0	0	0	0	0	0	1	kap
capability	0	0	0	0	0	0	0	0	0	0	Fäegkeet
capable	0	0	0	0	0	0	0	0	0	0	kapabel
capacity	0	0	0	0	0	0	0	0	0	0	Kapazitéit
cape	0	0	0	0	0	0	0	0	0	0	kap
caper	0	0	0	0	0	0	0	0	0	0	kaper
capillary	0	0	0	0	0	0	0	0	0	0	kapillär
capital	0	0	0	0	0	0	0	0	0	0	Haaptstad
capitalist	0	0	0	0	0	0	1	0	0	0	kapitalistesch
capitals	0	0	0	0	0	0	0	0	0	0	Haaptstied
capitation	0	0	0	0	0	0	0	0	0	0	capitation
capitol	0	0	0	0	0	0	0	0	0	0	capitol
capitulation	0	0	0	0	0	0	0	0	0	0	kapitulatioun
caprice	0	0	0	0	0	0	0	0	0	0	caprice
capricious	0	0	0	0	0	0	0	0	0	0	kapricious
caps	0	0	0	0	0	0	0	0	0	0	Kappen
capsule	0	0	0	0	0	0	0	0	0	0	Kapsel
captain	0	0	0	0	0	0	1	0	0	0	Kapitän
caption	0	0	0	0	0	0	0	0	0	0	caption
captivate	0	1	0	0	1	0	1	0	1	1	begeeschteren
captivating	0	0	0	0	0	0	1	0	0	0	faszinéierend
captive	0	0	0	1	0	1	0	1	0	0	gefaangen
captivity	0	0	0	0	0	1	0	1	0	0	Gefangenschaft
captor	0	0	0	1	0	1	0	0	0	0	captor
capture	0	0	0	0	0	1	0	0	0	0	erfaassen
car	0	0	0	0	0	0	0	0	0	0	auto
caramel	0	0	0	0	0	0	0	0	0	0	karamell
carat	0	0	0	0	0	0	0	0	0	0	karat
caravan	0	0	0	0	0	0	0	0	0	0	caravan
carbon	0	0	0	0	0	0	0	0	0	0	Kuelestoff
carcass	0	0	1	1	0	1	0	1	0	0	Kadaver
carcinoma	0	0	0	1	0	1	0	1	0	0	Karzinom
card	0	0	0	0	0	0	0	0	0	0	Kaart
cardigan	0	0	0	0	0	0	0	0	0	0	cardigan
cardinal	0	0	0	0	0	0	0	0	0	0	Kardinal
cardiomyopathy	0	0	0	1	0	1	0	1	0	0	Kardiomyopathie
cards	0	0	0	0	0	0	0	0	0	0	Kaarten
care	0	0	0	0	0	0	0	0	0	0	këmmeren
career	0	1	0	0	0	0	1	0	0	0	Carrière
careful	0	0	0	0	0	0	1	0	0	0	virsiichteg
carefully	0	0	0	0	0	0	1	0	0	0	virsiichteg
carelessness	1	0	1	0	0	1	0	0	0	0	Suerglosegkeet
caress	0	0	0	0	0	0	1	0	0	0	strecken
caret	0	0	0	0	0	0	0	0	0	0	caret
caretaker	0	0	0	0	0	0	1	0	0	1	Betreier
cargo	0	0	0	0	0	0	0	0	0	0	cargo
caribou	0	0	0	0	0	0	0	0	0	0	karibou
caricature	0	0	0	0	0	1	0	0	0	0	Karikatur
caries	0	0	1	0	0	1	0	0	0	0	karies
carnage	1	0	1	1	0	1	0	1	1	0	bluddeg
carnal	0	0	0	0	0	1	0	0	0	0	fleesch
carnation	0	0	0	0	0	0	0	0	0	0	Nellik
carnivorous	0	0	0	1	0	1	0	0	0	0	fleischeg
carol	0	0	0	0	1	0	1	0	0	1	carol
carousel	0	0	0	0	0	0	0	0	0	0	Karussell
carpenter	0	0	0	0	0	0	0	0	0	0	Schräiner
carriage	0	0	0	0	0	0	0	0	0	0	Wagon
carried	0	0	0	0	0	0	0	0	0	0	gedroen
carrier	0	0	0	0	0	0	0	0	0	0	carrier
carry	0	0	0	0	0	0	0	0	0	0	droen
carrying	0	0	0	0	0	0	0	0	0	0	droen
cart	0	0	0	0	0	0	0	0	0	0	Weenchen
cartel	0	0	0	0	0	1	0	0	0	0	Kartell
carter	0	0	0	0	0	0	0	0	0	0	carter
cartilage	0	0	0	0	0	0	0	0	0	0	Knorpel
cartographic	0	0	0	0	0	0	0	0	0	0	kartographesch
cartography	0	0	0	0	0	0	0	0	0	0	Kartographie
cartoon	0	0	0	0	0	0	0	0	0	0	Cartoon
cartouche	0	0	0	0	0	0	0	0	0	0	cartouche
cartridge	0	0	0	1	0	0	0	0	0	0	Cartouche
carve	0	0	0	0	0	0	0	0	0	0	schneiden
carver	0	0	0	0	0	0	0	0	0	0	carver
carving	0	0	0	0	0	0	0	0	0	0	Schnëtt
cascade	0	0	0	0	0	0	1	0	0	0	Kaskade
case	0	0	0	1	0	1	0	1	0	0	Fall
casein	0	0	0	0	0	0	0	0	0	0	kasein
cash	1	1	0	1	1	0	1	0	0	1	boer
cashier	0	0	0	0	0	0	0	0	0	1	Keesseberäich
cashmere	0	0	0	0	0	0	0	0	0	0	kaschmir
casing	0	0	0	0	0	0	0	0	0	0	casing
casino	0	0	0	0	0	0	0	0	0	0	Casino
cask	0	0	0	0	0	0	0	0	0	0	faass
casket	0	0	0	1	0	1	0	1	0	0	këscht
cast	0	0	0	0	0	0	0	0	0	0	Besetzung
caste	0	0	0	0	0	1	0	0	0	0	Kaste
caster	0	0	0	0	0	0	0	0	0	0	caster
castle	0	0	0	0	0	0	0	0	0	0	Schlass
castor	0	0	0	0	0	0	0	0	0	0	Castor
casual	0	0	0	0	0	0	0	0	0	0	geleeëntleche
casually	0	0	0	0	0	0	0	0	0	0	zoufälleg
casualty	1	0	0	1	0	1	0	1	0	0	Affer
cat	0	0	0	0	0	0	0	0	0	0	katz
catabolism	0	0	0	0	0	0	0	0	0	0	Katabolismus
catalog	0	0	0	0	0	0	0	0	0	0	Katalog
catalogue	0	0	0	0	0	0	0	0	0	0	Katalog
catalysis	0	0	0	0	0	0	0	0	0	0	Katalyse
catalytic	0	0	0	0	0	0	0	0	0	0	katalytesch
catamaran	0	0	0	0	0	0	0	0	0	0	Katamaran
catapult	0	0	0	0	0	0	0	0	0	0	katapult
cataract	0	1	0	1	0	1	0	1	0	0	Katarakt
catastrophe	1	0	1	1	0	1	0	1	1	0	Katastroph
catch	0	0	0	0	0	0	0	0	1	0	fangen
catching	0	0	0	0	0	0	0	0	0	0	opfänken
catechism	0	0	1	0	0	0	0	0	0	0	Katechismus
categorical	0	0	0	0	0	0	1	0	0	0	kategoresch
category	0	0	0	0	0	0	0	0	0	0	Kategorie
cater	0	0	0	0	0	0	1	0	0	0	këmmeren
caterer	0	0	0	0	0	0	0	0	0	0	Traiteur
caterpillar	0	0	0	0	0	0	0	0	0	0	Raupen
cates	0	0	0	0	0	0	0	0	0	0	cates
cathartic	0	0	0	0	0	0	1	0	0	0	kathartesch
cathedral	0	0	0	0	1	0	1	0	0	1	Kathedral
catheter	0	0	0	0	0	1	0	0	0	0	katheter
catnip	0	0	0	0	0	0	0	0	0	0	Katzennipp
cattle	0	0	0	0	0	0	0	0	0	0	Ranner
caucus	0	0	0	0	0	0	0	0	0	0	caucus
caudal	0	0	0	0	0	0	0	0	0	0	caudal
caulk	0	0	0	0	0	0	0	0	0	0	kack
causal	0	0	0	0	0	0	0	0	0	0	kausal
causality	0	0	0	0	0	0	0	0	0	0	kausalitéit
causation	0	0	0	0	0	0	0	0	0	0	Ursaachen
caused	0	0	0	0	0	0	0	0	0	0	verursaacht
causeway	0	0	0	0	0	0	0	0	0	0	Causeway
caution	1	1	0	1	0	1	0	0	0	0	virsiichteg
cautionary	0	0	0	1	0	0	0	0	0	0	virsiichteg
cautious	0	1	0	1	0	0	1	0	0	1	virsiichteg
cautiously	0	0	0	1	0	0	1	0	0	0	virsiichteg
cavalry	0	0	0	0	0	0	0	0	0	0	Kavallerie
cave	0	0	0	0	0	0	0	0	0	0	Höhl
caveat	0	0	0	0	0	0	0	0	0	0	Opgepasst
cavern	0	0	0	0	0	0	0	0	0	0	cavern
cavernous	0	0	0	0	0	0	0	0	0	0	cavernous
cavity	0	0	0	0	0	0	0	0	0	0	Kavitéit
cayenne	0	0	0	0	0	0	0	0	0	0	cayenne
cease	0	0	0	0	0	0	0	0	0	0	ophalen
ceaseless	0	0	0	0	0	0	0	0	0	0	onendlech
cede	0	0	0	0	0	1	0	0	0	0	ofginn
ceiling	0	0	0	0	0	0	0	0	0	0	Plafong
celebrant	0	0	0	0	0	0	0	0	0	0	feieren
celebrated	0	1	0	0	1	0	1	0	0	0	gefeiert
celebrating	0	1	0	0	1	0	1	0	0	0	feieren
celebration	0	1	0	0	1	0	1	0	1	1	Feier
celebrity	1	1	1	0	1	1	1	0	1	1	Promi
celestial	0	1	0	0	1	0	1	0	0	0	Himmelskierper
celibacy	0	0	0	0	0	0	0	0	0	0	Zölibat
cell	0	0	0	0	0	0	0	0	0	0	Zell
cellar	0	0	0	0	0	0	0	0	0	0	Keller
cellular	0	0	0	0	0	0	0	0	0	0	cellulär
celluloid	0	0	0	0	0	0	0	0	0	0	celluloid
cement	0	1	0	0	0	0	0	0	0	1	Zement
cemented	0	0	0	0	0	0	0	0	0	0	zementéiert
cemetery	0	0	0	1	0	1	0	1	0	0	Kierfecht
censor	1	0	1	1	0	1	0	0	0	1	Zensur
censure	0	0	0	0	0	1	0	0	0	0	Zensur
census	0	0	0	0	0	0	0	0	0	0	Vollekszielung
cent	0	0	0	0	0	0	0	0	0	0	Cent
centenary	0	0	0	0	0	0	0	0	0	0	Joerhonnert
centennial	0	0	0	0	0	0	0	0	0	0	Joerhonnert
center	0	0	0	0	0	0	1	0	0	1	Zentrum
centimeter	0	0	0	0	0	0	0	0	0	0	Zentimeter
central	0	0	0	0	0	0	0	0	0	0	zentral
centrality	0	0	0	0	0	0	0	0	0	0	Zentralitéit
centralization	0	0	0	0	0	0	0	0	0	0	Zentraliséierung
centralize	0	0	0	0	0	0	0	0	0	0	zentraliséieren
centrally	0	0	0	0	0	0	0	0	0	0	zentral
centrifugal	0	0	0	0	0	0	0	0	0	0	centrifugal
centrifuge	0	0	0	0	0	0	0	0	0	0	Zentrifuge
centurion	0	0	0	0	0	0	1	0	0	0	Centurion
century	0	0	0	0	0	0	0	0	0	0	Joerhonnert
ceramics	0	0	0	0	0	0	0	0	0	0	Keramik
cereal	0	0	0	0	0	0	0	0	0	0	Getreide
cereals	0	0	0	0	0	0	0	0	0	0	Getreide
cerebral	0	0	0	0	0	0	1	0	0	0	zerebrale
ceremonial	0	0	0	0	0	0	0	0	0	0	Zeremoniell
ceremony	0	0	0	0	1	0	1	0	1	0	Zeremonie
certainty	0	0	0	0	0	0	1	0	0	0	Sécherheet
certificate	0	0	0	0	0	0	0	0	0	0	Zertifikat
certify	0	0	0	0	0	0	0	0	0	1	zertifiéieren
cess	0	0	1	0	0	1	0	0	0	0	cess
cessation	0	0	0	0	0	1	0	0	0	0	Cessatioun
chaff	1	0	0	1	0	1	0	0	0	0	kaf
chafing	0	0	0	0	0	1	0	0	0	0	schaaft
chagrin	0	0	1	0	0	1	0	1	0	0	traureg
chain	0	0	0	0	0	0	0	0	0	0	Kette
chair	0	0	0	0	0	0	0	0	0	0	Stull
chairman	0	0	0	0	0	0	1	0	0	1	President
chairperson	0	0	0	0	0	0	0	0	0	0	President
chairwoman	0	0	0	0	0	0	1	0	0	1	Presidentin
chaise	0	0	0	0	0	0	0	0	0	0	chaise
chalet	0	0	0	0	0	0	0	0	0	0	Chalet
chalice	0	0	0	0	0	0	0	0	0	0	kegel
chalk	0	0	0	0	0	0	0	0	0	0	kritt
challenge	1	0	0	1	0	1	0	0	0	0	erauszefuerderen
chamber	0	0	0	0	0	0	0	0	0	0	Chamber
chambers	0	0	0	0	0	0	0	0	0	0	Chambers
chameleon	0	0	0	0	0	0	0	0	0	0	chamäleon
champagne	0	0	0	0	0	0	0	0	0	0	Schampes
champion	0	1	0	0	1	0	1	0	0	1	Champion
chance	0	0	0	0	0	0	0	0	1	0	Chance
chancellor	0	0	0	0	0	0	0	0	0	1	Kanzlerin
chandelier	0	0	0	0	0	0	0	0	0	0	Lüster
chandler	0	0	0	0	0	0	0	0	0	0	chandler
change	0	0	0	1	0	0	0	0	0	0	änneren
changeable	0	1	0	0	0	0	0	0	1	0	verännerbar
changed	0	0	0	0	0	0	0	0	0	0	geännert
changer	0	0	0	0	0	0	0	0	0	0	changer
changing	0	0	0	0	0	0	0	0	0	0	änneren
channel	0	0	0	0	0	0	0	0	0	0	Kanal
chant	1	1	0	0	1	0	1	0	1	0	gesongen
chaos	1	0	0	1	0	1	0	1	0	0	chaos
chaotic	1	0	0	0	0	1	0	0	0	0	chaotesch
chap	0	0	0	0	0	0	0	0	0	0	Kap
chapel	0	0	0	0	0	0	0	0	0	0	kapell
chaplain	0	0	0	0	0	0	0	0	0	1	Kaploun
chapman	0	0	0	0	0	0	0	0	0	0	chapman
chaps	0	0	0	0	0	0	0	0	0	0	chaps
chapter	0	0	0	0	0	0	0	0	0	0	Kapitel
char	0	0	0	0	0	0	0	0	0	0	char
character	0	0	0	0	0	0	0	0	0	0	Charakter
characteristic	0	0	0	0	0	0	0	0	0	0	charakteristesch
characterize	0	0	0	0	0	0	0	0	0	0	charakteriséieren
charade	0	0	0	0	0	1	0	0	0	0	charade
charcoal	0	0	0	0	0	0	0	0	0	0	Holzkuel
charge	0	0	0	0	0	0	0	0	0	0	charge
chargeable	0	0	0	1	0	1	0	1	0	0	chargeable
charger	0	0	0	0	0	0	1	0	0	0	Chargeur
chariot	0	0	0	0	0	0	0	0	0	0	Gefier
charitable	0	1	0	0	1	0	1	0	0	1	karitativ
charity	0	0	0	0	1	0	1	0	0	0	karitativ
charm	0	0	0	0	0	0	1	0	0	0	charme
charmed	0	0	0	0	1	1	1	0	0	0	charméiert
charmer	0	0	0	0	0	0	0	0	0	0	charmeur
charming	0	0	0	0	0	0	1	0	0	0	charmante
chart	0	0	0	0	0	0	0	0	0	1	diagramm
charter	0	0	0	0	0	0	0	0	0	0	Charta
chartered	0	0	0	0	0	0	0	0	0	0	charakteriséiert
chase	0	0	0	0	0	1	0	0	0	0	verfollegen
chasm	0	0	0	1	0	0	0	0	0	0	kromme
chastisement	0	0	0	0	0	1	0	0	0	0	Chastement
chastity	0	1	0	0	0	0	1	0	0	1	Kënschtlechkeet
chat	0	0	0	0	0	0	0	0	0	0	chatten
chateau	0	0	0	0	0	0	0	0	0	0	Schlass
chatter	0	0	0	0	0	0	0	0	0	0	geschwat
chattering	0	0	0	0	0	0	1	0	0	0	geschwat
chatty	0	0	0	0	0	1	0	0	0	0	chatty
chauffeur	0	0	0	0	0	0	0	0	0	0	chauffeur
cheap	0	0	0	0	0	1	0	0	0	0	bëlleg
cheat	1	0	1	0	0	1	0	0	0	0	fuddelen
check	0	0	0	0	0	0	0	0	0	0	kontrolléieren
checker	0	0	0	0	0	0	0	0	0	0	checker
checkered	0	0	0	0	0	0	0	0	0	0	gekackt
checkers	0	0	0	0	0	0	0	0	0	0	checkers
checklist	0	0	0	0	0	0	1	0	0	1	checklist
cheek	0	0	0	0	0	0	0	0	0	0	kack
cheeks	0	0	0	0	0	0	0	0	0	0	déck
cheep	0	0	0	0	0	0	0	0	0	0	cheep
cheer	0	1	0	0	1	0	1	0	1	1	jubelen
cheerful	0	0	0	0	1	0	1	0	1	0	lëschteg
cheerfulness	0	1	0	0	1	0	1	0	0	1	Freedlechkeet
cheering	0	0	0	0	1	0	1	0	0	0	jubelen
cheery	0	1	0	0	1	0	1	0	0	0	frëndlech
cheesecake	0	0	0	0	0	1	0	0	0	0	Kéisekuch
cheetah	0	0	0	0	0	0	0	0	0	0	Gepard
chemise	0	0	0	0	0	0	0	0	0	0	chemise
chemist	0	0	0	0	0	0	1	0	0	1	Chemiker
chemistry	0	0	0	0	0	0	0	0	0	0	Chimie
cheque	0	0	0	0	0	0	0	0	0	0	kontrolléieren
cherish	0	1	0	0	1	0	1	0	1	1	schätzen
cherry	0	0	0	0	0	0	1	0	0	0	Kiischt
chess	0	0	0	0	0	0	0	0	0	0	Schach
chest	0	0	0	0	0	0	0	0	0	0	Këscht
chestnut	0	0	0	0	0	0	0	0	0	0	Käscht
chevron	0	0	0	0	0	0	0	0	0	0	chevron
chew	0	0	0	0	0	0	0	0	0	0	kauen
chic	0	0	0	0	0	0	0	0	0	0	schick
chicane	0	1	0	0	0	1	0	0	1	1	chicane
chicken	0	0	0	1	0	0	0	0	0	0	Poulet
chief	0	0	0	0	0	0	0	0	0	0	Chef
chiefly	0	0	0	0	0	0	0	0	0	0	haaptsächlech
chieftain	0	0	0	0	0	0	1	0	0	0	Chef
child	0	1	0	0	1	0	1	0	0	0	Kand
childbirth	0	0	0	0	0	0	0	0	0	0	accouchement
childhood	0	0	0	0	1	0	1	0	0	0	Kandheet
childish	0	0	0	0	0	1	0	0	0	0	kannerech
chill	0	0	0	0	0	0	0	0	0	0	chill
chilly	0	0	0	0	0	1	0	0	0	0	kal
chime	0	0	0	0	0	0	0	0	0	0	këmmeren
chimera	0	0	0	1	0	0	0	0	1	0	chimera
chimes	0	0	0	0	0	0	0	0	0	0	chimes
chimney	0	0	0	0	0	0	0	0	0	0	Kamäin
china	0	0	0	0	0	0	0	0	0	0	China
chine	0	0	0	0	0	0	0	0	0	0	chine
chinook	0	0	0	0	0	0	0	0	0	0	chinook
chip	0	0	0	0	0	0	0	0	0	0	chip
chipping	0	0	0	0	0	0	0	0	0	0	chippen
chirp	0	0	0	0	1	0	1	0	0	0	chipp
chisel	0	0	0	0	0	0	1	0	0	0	Meissel
chit	0	0	0	0	0	0	0	0	0	0	chitt
chivalry	0	0	0	0	0	0	1	0	0	0	Ridderlechkeet
chloroform	0	0	0	0	0	1	0	0	0	0	chloroform
chocolate	0	1	0	0	1	0	1	0	0	1	Schockela
choice	0	0	0	0	0	0	1	0	0	0	Choix
choir	0	0	0	0	1	0	1	0	0	1	chouer
choke	1	0	0	0	0	1	0	1	0	0	erstécken
cholera	0	0	1	1	0	1	0	1	0	0	cholera
choose	0	0	0	0	0	0	0	0	0	0	wielt
choosing	0	0	0	0	0	0	0	0	0	0	auswielen
chop	0	0	0	0	0	1	0	0	0	0	chop
chopping	0	0	0	0	0	0	0	0	0	0	schneiden
chops	0	0	0	0	0	0	0	0	0	0	koteletten
choral	0	0	0	0	1	0	1	0	0	0	choral
chords	0	0	0	0	0	0	0	0	0	0	Akkorde
chore	0	0	0	0	0	1	0	0	0	0	chore
chorus	0	0	0	0	0	0	1	0	0	0	chouer
chosen	0	0	0	0	0	0	1	0	0	0	gewielt
chowder	0	0	0	0	0	0	1	0	0	0	chowder
christening	0	0	0	0	0	0	0	0	0	0	Daf
chromatic	0	0	0	0	0	0	0	0	0	0	chromatesch
chromatography	0	0	0	0	0	0	0	0	0	0	chromatographie
chromosome	0	0	0	0	0	0	0	0	0	0	chromosom
chronic	0	0	0	0	0	1	0	1	0	0	chronesch
chronicle	0	0	0	0	0	0	1	0	0	1	Chronik
chronograph	0	0	0	0	0	0	0	0	0	0	chronograph
chronological	0	0	0	0	0	0	0	0	0	0	chronologesch
chuck	0	0	0	0	0	0	0	0	0	0	kuck
chuckle	0	1	0	0	1	0	1	0	1	1	lachen
chunk	0	0	0	0	0	0	0	0	0	0	Stéck
chunky	0	0	0	0	0	0	0	0	0	0	knackeg
church	0	1	0	0	1	0	1	0	0	1	Kierch
churchyard	0	0	0	0	0	0	0	0	0	0	Kierchenhaff
churn	0	0	0	0	0	0	0	0	0	0	knacken
chute	0	0	0	0	0	0	0	0	0	0	chute
chutney	0	0	0	0	0	0	0	0	0	0	chutney
ciao	0	0	0	0	0	0	0	0	0	0	ciao
cider	0	0	0	0	0	0	1	0	0	0	Cider
cigar	0	0	0	0	0	0	0	0	0	0	zigar
cigarette	0	0	0	0	0	1	0	0	0	0	Zigarett
cinch	0	0	0	0	0	0	0	0	0	0	cinch
cinder	0	0	0	0	0	0	0	0	0	0	cinder
cinema	0	0	0	0	0	0	0	0	0	0	Kino
cinematographer	0	0	0	0	0	0	0	0	0	0	Kameramann
cinematography	0	0	0	0	0	0	0	0	0	0	Kinematographie
cinnamon	0	0	0	0	0	0	0	0	0	0	Kanéil
cipher	0	0	0	0	0	0	0	0	0	0	Chiffer
circle	0	0	0	0	0	0	0	0	0	0	Krees
circling	0	0	0	0	0	0	0	0	0	0	ëmkreest
circuit	0	0	0	0	0	0	0	0	0	0	Circuit
circular	0	0	0	0	0	0	0	0	0	0	kreesfërmeg
circulate	0	0	0	0	0	0	0	0	0	0	zirkuléieren
circulation	0	0	0	0	0	0	0	0	0	0	Circulatioun
circumcision	0	0	0	0	0	0	1	0	0	0	Beschneidung
circumference	0	0	0	0	0	0	0	0	0	0	Ëmfang
circumferential	0	0	0	0	0	0	0	0	0	0	circumferential
circumscribed	0	0	0	0	0	0	0	0	0	0	ëmgeschriwwen
circumstance	0	0	0	0	0	0	0	0	0	0	Ëmstänn
circumstantial	0	0	0	0	0	0	0	0	0	0	Ëmstänn
circumvention	0	0	0	0	0	1	1	0	0	0	Ëmgank
circus	0	0	0	0	0	0	0	0	0	0	Zirkus
cirrus	0	0	0	0	0	0	0	0	0	0	cirrus
cistern	0	0	0	0	0	0	0	0	0	0	cistern
citadel	0	0	0	0	0	0	0	0	0	0	Zitadell
citation	0	0	0	0	0	0	0	0	0	0	Zitat
citizen	0	0	0	0	0	0	1	0	0	0	Bierger
citrine	0	0	0	0	0	0	0	0	0	0	Zitroun
city	0	0	0	0	0	0	0	0	0	0	Stad
civic	0	0	0	0	0	0	0	0	0	0	biergerlech
civil	0	0	0	0	0	0	1	0	0	0	zivil
civilian	0	0	0	0	0	0	0	0	0	0	zivil
civility	0	0	0	0	0	0	1	0	0	0	Zivilitéit
civilization	0	0	0	0	0	0	1	0	0	1	Zivilisatioun
civilized	0	0	0	0	1	0	1	0	0	1	ziviliséiert
clad	0	0	0	0	0	0	0	0	0	0	gekleet
claim	0	0	0	0	0	0	0	0	0	0	Fuerderung
claimant	1	0	1	0	0	0	0	0	0	0	behaapt
clairvoyant	0	0	0	0	0	0	1	0	0	0	clairvoyant
clam	0	0	0	0	0	0	0	0	0	0	klamm
clamor	1	1	1	0	0	1	0	0	1	0	klamm
clamp	0	0	0	0	0	0	0	0	0	0	klemm
clan	0	0	0	0	0	0	0	0	0	1	clan
clandestine	0	0	0	0	0	0	0	0	0	0	clandestine
clap	0	1	0	0	1	0	1	0	0	1	klapp
clarify	0	0	0	0	0	0	1	0	0	0	klären
clarinet	0	0	0	0	0	0	0	0	0	0	Klarinett
clarion	0	0	0	0	0	0	0	0	0	0	clarion
clarity	0	0	0	0	0	0	0	0	0	0	Kloerheet
clash	1	0	0	0	0	1	0	0	0	0	clash
clashing	1	0	0	1	0	1	0	0	0	0	botzen
clasp	0	0	0	0	0	0	0	0	0	0	klappt
class	0	0	0	0	0	0	0	0	0	0	klass
classic	0	0	0	0	0	0	1	0	0	0	klassesch
classical	0	0	0	0	0	0	1	0	0	0	klassesch
classics	0	0	0	0	1	0	1	0	0	0	Klassiker
classification	0	0	0	0	0	0	0	0	0	0	Klassifikatioun
classify	0	0	0	0	0	0	1	0	0	0	klasséieren
classmate	0	0	0	0	0	0	0	0	0	0	Klassekomeroden
clatter	0	0	0	0	0	0	0	0	0	0	klappt
clause	0	0	0	0	0	0	0	0	0	0	Klausel
clauses	0	0	0	0	0	0	0	0	0	0	Klauselen
claw	1	0	0	1	0	1	0	0	0	0	klauen
claws	0	0	0	0	0	0	0	0	0	0	Klauen
clay	0	0	0	0	0	0	0	0	0	0	Lehm
clean	0	0	0	0	1	0	1	0	0	1	propper
cleaning	0	0	0	0	0	0	1	0	0	0	Botzen
cleanliness	0	0	0	0	0	0	1	0	0	0	Propretéit
cleanly	0	0	0	0	0	0	1	0	0	0	propper
cleanse	0	0	0	0	0	0	1	0	0	0	botzen
cleansing	0	0	0	0	0	0	1	0	0	0	Botzen
clearance	0	0	0	0	0	0	1	0	0	1	Erlaabnis
clearing	0	0	0	0	0	0	0	0	0	0	läschen
clearness	0	0	0	0	0	0	1	0	0	0	Kloerheet
cleavage	0	0	0	0	0	0	0	0	0	0	Spaltung
cleave	0	0	0	1	0	0	0	0	0	0	kloen
clef	0	0	0	0	0	0	0	0	0	0	clef
cleft	0	0	0	0	0	0	0	0	0	0	gekleet
clemency	0	0	0	0	0	0	0	0	0	0	Këndegkeet
clergy	0	0	0	0	0	0	0	0	0	0	Klerus
clergyman	0	0	0	0	0	0	0	0	0	0	Klerus
clerical	0	0	0	0	0	0	1	0	0	1	klerikal
clerk	0	0	0	0	0	0	0	0	0	0	klerk
clerkship	0	0	0	0	0	0	0	0	0	0	Clerkship
clever	0	0	0	0	0	0	1	0	0	0	clever
cleverness	0	0	0	0	0	0	1	0	0	0	cleverness
click	0	0	0	0	0	0	0	0	0	0	klickt
client	0	0	0	0	0	0	0	0	0	0	Client
clientele	0	0	0	0	0	0	0	0	0	0	Clientèle
cliff	0	0	0	1	0	0	0	0	0	0	klipp
climate	0	0	0	0	0	0	0	0	0	0	Klima
climatology	0	0	0	0	0	0	0	0	0	0	klimatologie
climax	0	1	0	0	1	0	1	0	1	1	Héichpunkt
climb	0	0	0	0	0	0	0	0	0	0	klammen
cling	0	0	0	0	0	0	0	0	0	0	hänken
clip	0	0	0	0	0	0	0	0	0	0	clip
clipper	0	0	0	0	0	0	0	0	0	0	klipper
clipping	0	0	0	0	0	0	0	0	0	0	ausschneiden
clique	0	0	0	0	0	0	0	0	0	0	klicken
cloak	0	0	0	0	0	0	0	0	0	0	mantel
clock	0	1	0	0	0	0	0	0	0	0	Auer
clockwork	0	0	0	0	0	0	0	0	0	0	Auerwierk
clog	0	0	0	0	0	0	0	0	0	0	verstoppen
cloister	0	0	0	0	0	1	0	0	0	0	Klouschter
close	0	0	0	0	0	0	0	0	0	0	zoumaachen
closed	0	0	0	0	0	0	0	0	0	0	zougemaach
closeness	0	0	0	0	1	0	1	0	0	1	Proximitéit
closet	0	0	0	0	0	0	0	0	0	0	Kleederschaaf
closure	0	1	0	0	1	0	1	1	0	0	Ofschloss
clot	0	0	0	0	0	0	0	0	0	0	klot
cloth	0	0	0	0	0	0	0	0	0	0	Stoff
clothe	0	0	0	0	0	0	1	0	0	0	kleeden
clothes	0	0	0	0	0	0	0	0	0	0	Kleeder
clothesline	0	0	0	0	0	0	0	0	0	0	Kleederlinn
clothing	0	0	0	0	0	0	0	0	0	0	Kleeder
cloud	0	0	0	0	0	0	0	0	0	0	Wollek
clouded	0	0	0	0	0	1	0	1	0	0	bewölkt
cloudiness	0	0	0	1	0	1	0	0	0	0	Wolleken
cloudy	0	0	0	0	0	0	0	1	0	0	bewölkt
clover	0	0	0	0	0	0	0	0	0	0	Kléi
cloves	0	0	0	0	0	0	0	0	0	0	Nelken
clown	0	1	0	0	1	0	1	0	1	0	clown
club	0	0	0	0	0	0	0	0	0	0	club
clubhouse	0	0	0	0	0	0	0	0	0	0	clubhaus
clubs	0	0	0	0	0	0	0	0	0	0	Veräiner
clue	0	1	0	0	0	0	0	0	0	0	Hiweis
clump	0	0	0	0	0	1	0	0	0	0	klump
clumsy	0	0	1	0	0	1	0	0	0	0	knaschteg
cluster	0	0	0	0	0	0	0	0	0	0	Stärekoup
clutch	0	0	0	0	0	0	0	0	0	0	Kupplung
clutches	0	0	0	0	0	0	0	0	0	0	Kupplungen
clutter	0	0	0	0	0	0	0	0	0	0	clutter
coach	0	0	0	0	0	0	0	0	0	1	Trainer
coagulation	0	0	0	0	0	0	0	0	0	0	Koagulatioun
coal	0	0	0	0	0	0	0	0	0	0	Kuel
