English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Corsican Word
curse	1	0	1	1	0	1	0	1	0	0	maledizzione
cursed	1	0	0	1	0	1	0	1	0	0	maledetti
cursing	1	0	1	0	0	1	0	0	0	0	maledicà
cursory	0	0	0	0	0	1	0	0	0	0	currettu
curt	0	0	0	0	0	0	0	0	0	0	curtu
curtail	0	0	0	0	0	0	0	0	0	0	curtail
curtailment	0	0	0	0	0	0	0	0	0	0	curtailment
curtain	0	0	0	0	0	0	0	0	0	0	cortina
curvature	0	0	0	0	0	0	0	0	0	0	curvatura
curve	0	0	0	0	0	0	0	0	0	0	curva
curved	0	0	0	0	0	0	0	0	0	0	curvatu
curvilinear	0	0	0	0	0	0	0	0	0	0	curvilineari
cushion	0	0	0	0	0	0	1	0	0	0	cuscinu
cusp	0	0	0	0	0	0	0	0	0	0	cusp
cussed	1	0	0	0	0	0	0	0	0	0	cussed
custodian	0	0	0	0	0	0	0	0	0	1	custode
custody	0	0	0	0	0	0	0	0	0	1	custodia
custom	0	0	0	0	0	0	0	0	0	0	custumi
customary	0	0	0	0	0	0	0	0	0	0	abitudine
customer	0	0	0	0	0	0	1	0	0	0	cliente
cut	0	0	0	0	0	0	0	0	0	0	tagliatu
cutaneous	0	0	0	0	0	0	0	0	0	0	cutanea
cute	0	0	0	0	0	0	1	0	0	0	cute
cuticle	0	0	0	0	0	0	0	0	0	0	cuticule
cutlery	0	0	0	0	0	0	0	0	0	0	cutelleria
cutter	0	0	0	1	0	1	0	0	0	0	cutter
cutters	0	0	0	0	0	0	1	0	0	0	cutters
cutthroat	1	0	0	1	0	1	0	0	0	0	tagliuzzatu
cutting	1	0	1	1	0	1	0	1	0	0	tagliu
cuttings	0	0	0	0	0	0	0	0	0	0	tagli
cwt	0	0	0	0	0	0	0	0	0	0	cwt
cyanide	0	0	0	1	0	1	0	0	0	0	cianuru
cycle	0	0	0	0	0	0	0	0	0	0	ciclu
cyclical	0	0	0	0	0	0	0	0	0	0	ciclicu
cyclist	0	0	0	0	0	0	0	0	0	0	ciclistu
cyclone	0	0	0	1	0	1	0	0	1	0	ciclone
cylinder	0	0	0	0	0	0	0	0	0	0	cilindru
cylindrical	0	0	0	0	0	0	0	0	0	0	cilindricu
cymbal	0	0	0	0	0	0	0	0	0	0	cembalu
cynic	0	0	0	0	0	0	0	0	0	0	cinicu
cyst	0	0	0	1	0	1	0	1	0	0	cisti
cystic	0	0	1	0	0	0	0	0	0	0	cisticu
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	citomegalovirus
cytoplasm	0	0	0	0	0	0	0	0	0	0	citoplasma
czar	0	0	0	0	0	0	0	0	0	0	zar
dab	0	0	0	0	0	0	0	0	0	0	dab
dabble	0	0	0	0	0	0	0	0	0	0	scaccià
dabbling	1	0	1	0	0	1	0	0	0	0	chjappà
dad	0	0	0	0	0	0	0	0	0	0	babbu
dado	0	0	0	0	0	0	0	0	0	0	dadu
daemon	1	0	1	1	0	1	0	1	1	0	demone
daft	0	0	1	0	0	1	0	0	0	0	stupidu
dagger	0	0	0	1	0	1	0	0	0	0	pugnale
daily	0	1	0	0	0	0	0	0	0	0	ogni ghjornu
dainty	0	0	0	0	0	0	0	0	0	0	delicatu
dairy	0	0	0	0	0	0	0	0	0	0	latticini
dak	0	0	0	0	0	0	0	0	0	0	dak
dale	0	0	0	0	0	0	0	0	0	0	dale
dam	0	0	0	0	0	0	0	0	0	0	diga
damage	1	0	1	0	0	1	0	1	0	0	danni
damages	0	0	0	0	0	1	0	1	0	0	danni
dame	1	0	1	0	0	0	1	0	0	1	dama
damn	1	0	1	0	0	1	0	0	0	0	maledetta
damnation	1	0	0	1	0	1	0	1	0	0	dannazione
damned	0	0	0	0	0	1	0	0	0	0	dannatu
damp	0	0	0	0	0	0	0	0	0	0	umidi
dampened	0	0	0	0	0	0	0	0	0	0	inumiditu
damper	0	0	0	0	0	1	0	0	0	0	ammortizzatore
damsel	0	0	0	0	0	0	0	0	0	0	damigella
dance	0	0	0	0	1	0	1	0	0	1	ballu
dancer	0	0	0	0	0	0	0	0	0	0	ballarina
dandruff	0	0	0	0	0	1	0	0	0	0	forfora
dandy	0	0	1	0	0	1	0	0	0	0	dandy
danger	0	0	0	1	0	1	0	1	0	0	periculu
dangerous	0	0	0	1	0	1	0	0	0	0	periculosu
dangle	0	0	0	0	0	0	0	0	0	0	pendula
dank	0	0	1	0	0	0	0	0	0	0	umida
dapper	0	0	0	0	0	0	0	0	0	0	dapper
dare	0	1	0	0	0	0	0	0	0	1	osare
daring	0	0	0	0	0	0	1	0	0	0	audace
dark	0	0	0	0	0	0	0	1	0	0	scuru
darken	0	0	0	1	0	1	0	1	0	0	scurisce
darkened	0	0	0	1	0	1	0	1	0	0	scurita
darkly	0	0	0	0	0	0	0	0	0	0	scuru
darkness	1	0	0	1	0	1	0	1	0	0	bughjura
darling	0	0	0	0	1	0	1	0	0	1	cari
darn	0	0	0	0	0	0	0	0	0	0	maledetta
dart	0	0	0	1	0	0	0	0	0	0	dardo
dash	0	0	0	0	0	0	0	0	0	0	trattu
dashboard	0	0	0	0	0	0	0	0	0	0	dashboard
dashed	1	0	0	1	0	1	0	1	0	0	trattu
dashing	0	0	0	0	0	0	1	0	0	0	sfacciata
dastardly	1	0	1	1	0	1	0	0	0	0	disgraziatu
data	0	0	0	0	0	0	0	0	0	0	dati
database	0	0	0	0	0	0	0	0	0	0	basa di dati
date	0	0	0	0	0	0	0	0	0	0	data
daughter	0	0	0	0	1	0	1	0	0	0	figliola
dawn	0	1	0	0	1	0	1	0	1	1	alba
day	0	0	0	0	0	0	0	0	0	0	ghjornu
daybreak	0	0	0	0	0	0	0	0	0	0	spuntà di ghjornu
daydreaming	0	0	0	0	0	0	0	0	0	0	sognu à ghjornu
daze	0	0	0	0	0	0	0	0	0	0	sbagghiatu
dazed	0	0	0	0	0	1	0	0	0	0	sbagghiatu
dazzling	0	0	0	0	0	0	0	0	0	0	abbagliante
deacon	0	0	0	0	0	0	0	0	0	1	diaconu
deactivate	0	0	0	0	0	1	0	0	0	0	disattivà
deadlock	0	0	0	0	0	1	0	0	0	0	bloccu
deadly	1	0	1	1	0	1	0	1	0	0	mortali
deafening	0	0	0	0	0	0	0	0	0	0	assordante
deafness	0	0	0	0	0	0	0	0	0	0	sordità
deal	0	1	0	0	1	0	1	0	1	1	affare
dealer	0	0	0	0	0	0	0	0	0	0	venditore
dealing	0	0	0	0	0	0	0	0	0	0	tratta
dealings	0	0	0	0	0	0	0	0	0	1	tratti
dean	0	0	0	0	0	0	0	0	0	0	decanu
dear	0	0	0	0	0	0	1	0	0	0	caru
dearth	0	0	0	0	0	0	0	0	0	0	carenza
death	1	1	1	1	0	1	0	1	1	0	morte
debacle	0	0	0	1	0	1	0	1	0	0	disgrazia
debatable	0	0	0	0	0	0	0	0	0	0	discutibile
debate	0	0	0	0	0	0	1	0	0	0	dibattitu
debauchery	0	0	1	1	0	1	0	0	0	0	disgrazia
debenture	0	1	0	0	0	0	0	0	0	0	debitu
debit	0	0	0	0	0	0	0	0	0	0	debitu
debris	0	0	1	0	0	1	0	0	0	0	detriti
debt	0	0	0	0	0	1	0	1	0	0	debitu
debtor	0	0	0	0	0	1	0	0	0	0	debitore
debut	0	0	0	0	0	0	0	0	0	0	debut
decade	0	0	0	0	0	0	0	0	0	0	decenniu
decanter	0	0	0	0	0	0	0	0	0	0	decanter
decay	0	0	0	1	0	1	0	1	0	0	decadenza
decayed	0	0	1	0	0	1	0	1	0	0	decaduta
deceased	0	0	0	0	0	1	0	1	0	0	mortu
deceit	1	0	1	1	0	1	0	1	1	0	ingannu
deceitful	0	0	1	0	0	1	0	1	0	0	ingannu
deceive	1	0	1	0	0	1	0	1	0	0	ingannà
deceived	1	0	0	0	0	1	0	0	0	0	ingannatu
deceiving	0	0	0	0	0	1	0	0	0	1	ingannà
decency	0	0	0	0	0	0	1	0	0	0	decenza
decent	0	0	0	0	0	0	1	0	0	0	decente
deception	0	0	0	0	0	1	0	0	0	0	ingannu
deceptive	0	0	0	0	0	1	0	0	0	0	ingannatu
decidedly	0	0	0	0	0	0	0	0	0	0	decisamente
deciduous	0	0	0	0	0	0	0	0	0	0	decidue
decimal	0	0	0	0	0	0	0	0	0	0	decimale
decipher	0	0	0	0	0	0	0	0	0	0	decifrare
decision	0	0	0	0	0	0	0	0	0	0	decisione
decisive	0	0	0	0	0	0	0	0	0	0	decisivu
deck	0	0	0	0	0	0	0	0	0	0	ponte
declaration	0	0	0	0	0	0	0	0	0	0	dichjarazione
declaratory	0	0	0	0	0	0	1	0	0	0	dichjarazione
declare	0	0	0	0	0	0	0	0	0	0	dichjarà
declination	0	0	0	0	0	1	0	0	0	0	declinazione
decline	0	0	0	0	0	1	0	0	0	0	decadenza
declining	0	0	0	0	0	1	0	0	0	0	in decadenza
decompose	0	0	1	0	0	0	0	0	0	0	decompone
decomposed	0	0	0	0	0	0	0	1	0	0	decompostu
decomposition	0	0	1	1	0	1	0	1	0	0	descomposizione
decorate	0	0	0	0	0	0	0	0	0	0	decorate
decoration	0	0	0	0	0	0	0	0	0	0	decoru
decorum	0	0	0	0	0	0	0	0	0	0	decoru
decoy	0	0	0	0	0	0	0	0	1	0	attrazzu
decrease	0	0	0	0	0	1	0	0	0	0	diminuite
decreased	0	0	0	0	0	0	0	0	0	0	diminuite
decreasing	0	0	0	0	0	0	0	0	0	0	diminuendu
decree	0	0	0	0	0	0	0	0	0	0	decretu
decrement	0	0	0	0	0	1	0	0	0	0	decrementu
decrepit	0	0	0	0	0	1	0	0	0	0	decrepitu
decry	1	0	0	0	0	1	0	0	0	0	dichjarà
dedication	0	0	0	0	0	0	1	0	0	0	dedicazione
deduce	0	0	0	0	0	0	0	0	0	0	deduce
deduct	0	0	0	0	0	1	0	0	0	0	deduce
deduction	0	0	0	0	0	0	0	0	0	0	deduzzione
deed	0	0	0	0	0	0	0	0	0	1	attu
deepen	0	0	0	0	0	0	0	0	0	0	approfondisce
deer	0	0	0	0	0	0	0	0	0	0	cervu
defamation	0	0	1	1	0	1	0	0	0	0	diffamazione
defamatory	1	0	0	0	0	1	0	0	0	0	difamatori
default	0	0	1	1	0	1	0	1	0	0	predeterminatu
defeat	0	0	0	0	0	1	0	0	0	0	scunfitta
defeated	0	0	0	0	0	1	0	1	0	0	scunfittu
defect	1	0	0	0	0	1	0	0	0	0	difettu
defection	0	0	0	1	0	1	0	0	0	0	defezione
defective	0	0	1	0	0	1	0	0	0	0	difettu
defend	0	0	0	1	0	0	1	0	0	0	difende
defendant	1	0	0	1	0	0	0	1	0	0	accusatu
defended	0	0	0	0	0	0	1	0	0	1	difesu
defender	0	0	0	0	0	0	1	0	0	1	difensore
defending	0	0	0	0	0	0	1	0	0	0	difendendu
defense	1	1	0	1	0	0	1	0	0	0	difesa
defenseless	0	0	0	1	0	1	0	1	0	0	senza difesa
defensible	0	0	0	0	0	0	0	0	0	0	difendibile
defensive	0	0	0	0	0	0	0	0	0	0	difensivu
defer	0	0	0	0	0	0	0	0	0	0	differisce
deference	0	0	0	0	0	0	1	0	0	1	deferenza
deferral	0	0	0	0	0	1	0	0	0	0	rinviu
deferring	0	0	0	0	0	0	0	0	0	0	deferendu
defiance	1	0	1	1	0	1	0	0	0	0	sfida
defiant	1	0	0	0	0	1	0	0	0	0	sfida
deficiency	0	0	0	0	0	1	0	0	0	0	carenza
deficit	0	0	0	0	0	1	0	0	0	0	deficit
define	0	0	0	0	0	0	0	0	0	0	definisce
defined	0	0	0	0	0	0	0	0	0	0	definitu
definition	0	0	0	0	0	0	0	0	0	0	definizione
definitive	0	0	0	0	0	0	1	0	0	1	definitivu
deflate	1	0	0	0	0	1	0	1	0	0	deflate
deflation	0	0	0	1	0	1	0	0	0	0	deflazione
deflect	0	0	0	0	0	0	0	0	0	0	deviate
deflection	0	0	0	0	0	0	0	0	0	0	deviazione
defloration	0	0	0	0	0	0	0	0	0	0	deflorazione
deform	0	0	1	0	0	1	0	0	0	0	deformà
deformed	0	0	1	0	0	1	0	1	0	0	deformatu
deformity	0	0	1	1	0	1	0	1	0	0	deformità
defraud	1	0	1	0	0	1	0	0	0	0	frode
defray	0	0	0	0	0	0	0	0	0	0	curriri
deft	0	0	0	0	0	0	0	0	0	0	abile
defunct	0	0	0	0	0	1	0	1	0	0	defuntu
defy	1	0	0	1	0	1	0	1	1	0	sfida
degeneracy	1	0	1	0	0	1	0	1	0	0	degenerazione
degenerate	0	0	0	0	0	1	0	0	0	0	degeneratu
degeneration	0	0	0	0	0	0	0	0	0	0	degenerazione
degradation	0	0	0	0	0	1	0	0	0	0	degradazione
degrade	0	0	1	0	0	1	0	0	0	0	degrada
degrading	0	0	1	1	0	1	0	1	0	0	degradante
degree	0	0	0	0	0	0	1	0	0	0	gradu
dehydrated	0	0	0	0	0	0	0	0	0	0	disidratati
delay	1	0	1	1	0	1	0	1	0	0	ritardu
delayed	0	0	0	0	0	1	0	0	0	0	ritardatu
delectable	0	0	0	0	0	0	1	0	0	0	deliziosa
delegate	0	0	0	0	0	0	1	0	0	1	delegatu
delegation	0	0	0	0	0	0	0	0	0	0	delegazione
deleterious	1	0	1	1	0	1	0	0	0	0	deleteriu
deletion	0	0	0	0	0	1	0	0	0	0	eliminazione
deliberate	0	0	0	0	0	0	1	0	0	0	deliberatu
deliberation	0	0	0	0	0	0	0	0	0	0	deliberazione
deliberative	0	0	0	0	0	0	0	0	0	0	deliberativu
delicacy	0	0	0	0	0	0	0	0	0	0	delicatezza
delicious	0	0	0	0	1	0	1	0	0	0	diliziosu
delight	0	1	0	0	1	0	1	0	0	0	piacè
delighted	0	1	0	0	1	0	1	0	1	0	piacè
delightful	0	1	0	0	1	0	1	0	0	1	deliziosu
delineate	0	0	0	0	0	0	0	0	0	0	delineate
delineation	0	0	0	0	0	0	0	0	0	0	delineazione
delinquency	0	0	0	0	0	1	0	0	0	0	delinquenza
delinquent	1	0	1	0	0	1	0	0	0	0	delinquente
delirious	0	0	0	0	0	1	0	1	0	0	delirante
delirium	0	0	1	0	0	1	0	1	0	0	diliriu
deliverance	0	1	0	0	1	0	1	0	0	1	liberazione
delivery	0	1	0	0	0	0	1	0	0	0	consegna
dell	0	0	0	0	0	0	0	0	0	0	dell
delta	0	0	0	0	0	0	0	0	0	0	delta
deluge	0	0	0	1	0	1	0	1	1	0	diluviu
delusion	1	0	0	1	0	1	0	1	0	0	illusione
delusional	1	0	0	1	0	1	0	0	0	0	delirante
delve	0	0	0	0	0	0	0	0	0	0	scopre
demand	1	0	0	0	0	1	0	0	0	0	dumanda
demanding	0	0	0	0	0	1	0	0	0	0	esigenti
demeanor	0	0	0	0	0	0	0	0	0	0	cumpurtamentu
demented	0	0	0	1	0	1	0	0	0	0	demente
dementia	0	0	0	1	0	1	0	1	0	0	dimenzia
demise	0	0	0	1	0	1	0	1	0	0	morte
democracy	0	0	0	0	0	0	1	0	0	0	demucrazia
democrat	0	0	0	0	0	0	0	0	0	0	demucraticu
demolish	1	0	0	0	0	1	0	1	0	0	demolisce
demolition	0	0	0	0	0	1	0	0	0	0	demolition
demon	1	0	1	1	0	1	0	1	0	0	dimòniu
demonic	1	0	1	1	0	1	0	1	0	0	demoniacu
demonstrable	0	0	0	0	0	0	1	0	0	0	dimustrabile
demonstrate	0	0	0	0	0	0	0	0	0	0	dimustrà
demonstrated	0	0	0	0	0	0	0	0	0	0	dimustratu
demonstrating	0	0	0	0	0	0	0	0	0	0	dimustrà
demonstration	0	0	0	0	0	0	0	0	0	0	manifestazione
demonstrative	0	0	0	0	1	0	1	1	0	0	dimostrativu
demonstrator	0	0	0	0	0	0	0	0	0	0	manifestante
demoralized	0	0	0	1	0	1	0	1	0	0	demoralized
demos	0	0	0	0	0	0	0	0	0	0	demo
den	0	0	0	0	0	0	0	0	0	0	den
denial	0	0	0	0	0	1	0	0	0	0	negazione
denied	0	0	0	0	0	1	0	1	0	0	negatu
denomination	0	0	0	0	0	0	0	0	0	0	denominazione
denominational	0	0	0	0	0	0	0	0	0	0	denominational
denominator	0	0	0	0	0	0	0	0	0	0	denominatore
denote	0	0	0	0	0	0	0	0	0	0	denotà
denounce	1	0	1	0	0	1	0	0	0	0	denunzià
dense	0	0	0	0	0	0	0	0	0	0	densu
density	0	0	0	0	0	0	0	0	0	0	densità
dent	0	0	0	0	0	0	0	0	0	0	dent
dentistry	0	0	0	1	0	0	0	0	0	0	odontologia
denunciation	1	0	1	1	0	1	0	0	0	0	denunzia
deny	1	0	0	0	0	1	0	0	0	0	ricusà
denying	0	1	0	0	0	1	0	0	0	0	nigà
deodorant	0	0	0	0	0	0	0	0	0	0	deodorante
depart	0	1	0	0	0	0	0	1	0	0	parte
departed	0	0	0	0	0	1	0	1	0	0	partì
department	0	0	0	0	0	0	0	0	0	0	dipartimentu
departure	0	0	0	0	0	1	0	1	0	0	partenza
depend	0	1	0	0	0	0	0	0	0	1	dipende
dependant	0	0	0	0	0	0	0	0	0	0	dipendente
dependence	0	0	0	1	0	1	0	1	0	0	dipendenza
dependency	0	0	0	0	0	1	0	0	0	0	dipendenza
dependent	0	0	0	0	0	1	1	0	0	1	dipendente
depict	0	0	0	0	0	0	0	0	0	0	rapprisintà
depicting	0	0	0	0	0	0	0	0	0	0	raffigurante
depletion	0	0	0	0	0	0	0	0	0	0	depletion
deplorable	1	0	1	1	0	1	0	1	0	0	deplorable
deplore	1	0	1	0	0	1	0	1	0	0	deplore
deploy	0	0	0	0	0	0	0	0	0	0	implementà
deport	0	0	0	1	0	1	0	1	0	0	deportà
deportation	1	0	0	1	0	1	0	1	0	0	deportazione
deposit	0	0	0	0	0	0	0	0	0	0	depositu
depositary	0	0	0	0	0	0	0	0	0	0	depositariu
deposition	0	0	0	0	0	0	0	0	0	0	deposizione
depository	0	0	0	0	0	0	0	0	0	1	depositariu
depot	0	0	0	0	0	0	0	0	0	0	depositu
depraved	1	1	1	1	0	1	0	1	0	0	depravatu
depravity	1	0	1	0	0	1	0	0	0	0	depravazione
depreciate	1	0	1	0	0	1	0	0	0	0	deprezzà
depreciated	1	0	1	1	0	1	0	1	0	0	deprezzatu
depreciation	0	0	0	1	0	1	0	0	0	0	ammortizzazioni
depress	0	0	0	1	0	1	0	1	0	0	deprime
depressed	1	0	0	1	0	1	0	1	0	0	depressu
depressing	0	0	1	0	0	1	0	1	0	0	deprimente
depression	0	0	0	0	0	1	0	1	0	0	depressione
depressive	0	0	0	0	0	1	0	1	0	0	depressivu
deprivation	1	0	1	1	0	1	0	1	0	0	privazione
depth	0	0	0	0	0	0	1	0	0	1	prufundità
deputy	0	0	0	0	0	0	0	0	0	1	deputatu
derail	0	0	0	0	0	0	0	0	0	0	deragliare
deranged	1	0	1	1	0	1	0	0	0	0	sbulicatu
derelict	0	0	0	0	0	1	0	0	0	0	abbandonatu
derision	1	0	1	0	0	1	0	0	0	0	derisione
derivation	0	0	0	0	0	0	0	0	0	0	derivazione
derivative	0	0	0	0	0	0	0	0	0	0	derivativu
derive	0	0	0	0	0	0	0	0	0	0	derivà
dermal	0	0	0	0	0	0	0	0	0	0	dermal
dermatologist	0	0	0	0	0	0	0	0	0	1	dermatologu
dermatology	0	0	0	0	0	0	0	0	0	0	dermatulugia
derogation	1	0	1	1	0	1	0	1	0	0	derogazione
derogatory	1	0	1	1	0	1	0	1	0	0	disprezzu
descend	0	0	0	0	0	0	0	0	0	0	scende
descendant	0	0	0	0	0	0	0	0	0	0	discendente
descendent	0	0	0	0	0	0	0	0	0	0	discendente
descending	0	0	0	0	0	0	0	0	0	0	scendendu
descent	0	0	0	1	0	0	0	1	0	0	discendenza
describe	0	0	0	0	0	0	0	0	0	0	descrive
description	0	0	0	0	0	0	0	0	0	0	descrizzione
descriptive	0	0	0	0	0	0	1	0	0	0	descrittivo
desecration	1	0	1	1	0	1	0	1	0	0	profanazione
desert	1	0	1	1	0	1	0	1	0	0	desertu
deserted	1	0	1	1	0	1	0	1	0	0	desertu
desertion	0	0	0	0	0	1	0	0	0	0	diserzione
deserve	1	1	0	0	0	0	1	0	0	1	merita
deserved	0	0	0	0	0	0	1	0	0	0	meritatu
deserving	0	0	0	0	0	0	0	0	0	0	meritu
design	0	0	0	0	0	0	0	0	0	0	disignu
designate	0	0	0	0	0	0	0	0	0	0	designà
designation	0	0	0	0	0	0	0	0	0	1	designazione
designed	0	0	0	0	0	0	0	0	0	0	cuncepitu
designer	0	0	0	0	0	0	1	0	0	0	designer
designing	0	0	0	0	0	0	0	0	0	0	cuncepimentu
desirability	0	0	0	0	0	0	0	0	0	0	desiderabilità
desirable	0	0	0	0	0	0	1	0	0	0	desideratu
desiring	0	0	0	0	0	0	1	0	0	0	vulendu
desirous	0	0	0	0	0	0	1	0	0	0	bramosu
desist	1	0	1	0	0	1	0	0	0	0	desiste
desk	0	0	0	0	0	0	0	0	0	0	scrivania
desolation	0	0	0	1	0	1	0	1	0	0	desolazione
despair	1	0	1	1	0	1	0	1	0	0	disperazione
despairing	0	0	0	1	0	1	0	1	0	0	dispiratu
despatch	0	0	0	0	0	0	0	0	0	0	spedizioni
desperate	0	0	0	0	0	1	0	0	0	0	disperatu
desperation	0	0	0	0	0	0	0	0	0	0	disperazione
despicable	1	0	1	0	0	1	0	0	0	0	disprezzu
despise	1	0	1	0	0	1	0	0	0	0	disprezzu
despotic	0	0	0	1	0	1	0	0	0	0	despoticu
despotism	1	0	1	1	0	1	0	1	0	0	despotismu
dessert	0	0	0	0	0	0	0	0	0	0	dessert
destination	0	1	0	1	1	0	1	1	1	0	destinazione
destined	0	1	0	0	0	0	0	0	0	0	destinatu
destiny	0	0	0	0	0	0	0	0	0	0	destinu
destitute	0	0	0	1	0	1	0	1	0	0	indigenti
destroyed	1	0	0	1	0	1	0	1	0	0	distruttu
destroyer	1	0	0	1	0	1	0	0	0	0	distruttore
destroying	1	0	0	1	0	1	0	1	0	0	distrughjendu
destruction	1	0	0	0	0	1	0	0	0	0	distruzzione
destructive	1	0	1	1	0	1	0	0	0	0	distruttivu
detach	0	0	0	0	0	0	0	0	0	0	staccate
detached	0	0	0	0	0	0	0	0	0	0	staccatu
detachment	0	0	0	0	0	1	0	0	0	0	distaccamentu
detail	0	0	0	0	0	0	0	0	0	0	dettagliu
details	0	0	0	0	0	0	0	0	0	0	dettagli
detain	0	0	0	0	0	1	0	0	0	0	detene
detainee	1	1	0	1	0	1	0	1	0	0	detenutu
detect	0	0	0	0	0	0	1	0	0	0	detect
detectable	0	0	0	0	0	0	0	0	0	0	detectable
detection	0	0	0	0	0	0	1	0	0	0	deteczione
detective	0	0	0	0	0	0	0	0	0	0	detective
detector	0	0	0	0	0	0	0	0	0	0	detector
detention	0	0	0	0	0	1	0	1	0	0	detenzione
deter	0	0	0	0	0	0	0	0	0	0	deterrà
detergent	0	0	0	0	0	0	0	0	0	0	detergente
deteriorate	0	0	0	1	0	1	0	1	0	0	deteriorate
deteriorated	0	0	1	0	0	1	0	1	0	0	deterioratu
deterioration	1	0	1	1	0	1	0	1	0	0	deterioramentu
determinable	0	0	0	0	0	0	0	0	0	0	determinable
determinate	0	1	0	0	0	0	0	0	0	1	determinatu
determination	0	0	0	0	0	0	1	0	0	1	determinazione
determined	0	0	0	0	0	0	1	0	0	0	determinatu
detest	1	0	1	0	0	1	0	0	0	0	detesta
detonate	0	0	0	1	0	1	0	0	1	0	detonà
detonation	1	0	0	0	0	0	0	0	0	0	detonazione
detour	0	0	0	0	0	0	0	0	0	0	deviazione
detract	1	0	0	0	0	1	0	0	0	0	disprezza
detriment	0	0	0	0	0	1	0	0	0	0	dannu
detrimental	0	0	0	0	0	1	0	0	0	0	preghjudiziu
detritus	0	0	0	0	0	1	0	0	0	0	détritus
deuce	0	0	0	0	0	0	0	0	0	0	dui
devastate	1	0	0	1	0	1	0	1	0	0	devastà
devastating	1	0	1	1	0	1	0	1	0	1	devastanti
devastation	1	0	0	1	0	1	0	1	1	0	devastazione
develop	0	1	0	0	0	0	1	0	0	0	sviluppà
developing	0	0	0	0	0	0	0	0	0	0	sviluppu
development	0	0	0	0	0	0	0	0	0	0	sviluppu
deviate	0	0	0	0	0	0	0	0	0	0	deviate
deviating	0	0	0	0	0	0	0	0	0	0	deviate
deviation	0	0	0	0	0	0	0	1	0	0	deviazione
device	0	0	0	0	0	0	0	0	0	0	dispusitivu
devil	1	1	1	1	0	1	0	1	0	0	diavulu
devilish	0	0	1	1	0	1	0	0	0	0	diavulu
devious	0	0	0	0	0	1	0	0	0	0	sviatu
devise	0	0	0	0	0	0	0	0	0	0	cuncepisce
devoid	0	0	0	0	0	0	0	0	0	0	senza
devolution	0	0	0	0	0	1	0	0	0	0	devoluzione
devolve	0	0	0	0	0	0	0	0	0	0	devolu
devote	0	0	0	0	0	0	0	0	0	0	dedicà
devotee	0	0	0	0	0	0	0	0	0	0	devotu
devotional	0	0	0	0	0	0	1	0	0	1	devozionale
devour	0	0	0	0	0	1	0	0	0	0	divurà
devout	0	1	0	0	1	0	1	0	0	1	devotu
dew	0	0	0	0	0	0	0	0	0	0	rugiada
dexter	0	0	0	0	0	0	0	0	0	0	destre
dexterity	0	0	0	0	0	0	1	0	0	0	destrezza
dextrose	0	0	0	0	0	0	0	0	0	0	destrosa
diabolical	1	0	1	1	0	1	0	0	0	0	diabolicu
diagnosis	0	1	0	1	0	1	0	0	0	1	diagnosi
diagnostic	0	0	0	0	0	0	0	0	0	0	diagnosticu
diagnostics	0	0	0	0	0	0	0	0	0	0	diagnostichi
diagram	0	0	0	0	0	0	0	0	0	0	diagramma
dial	0	0	0	0	0	0	0	0	0	0	dial
dialect	0	0	0	0	0	0	0	0	0	0	dialettu
dialectic	0	0	0	0	0	0	0	0	0	0	dialettica
dialogue	0	0	0	0	0	0	0	0	0	0	dialogu
diameter	0	0	0	0	0	0	0	0	0	0	diamitru
diamond	0	0	0	0	1	0	1	0	0	0	diamante
diamonds	0	0	0	0	0	0	0	0	0	0	diamanti
diaper	0	0	1	0	0	0	0	0	0	0	pannolu
diaphragm	0	0	0	0	0	0	0	0	0	0	diafragma
diarrhoea	0	0	1	0	0	0	0	0	0	0	diarrea
diary	0	0	0	0	1	0	1	0	0	1	ghjurnale
diatribe	1	0	1	0	0	1	0	0	0	0	diatriba
dice	0	0	0	0	0	0	0	0	0	0	dadi
dichotomous	0	0	0	0	0	0	0	0	0	0	dicotomica
dichotomy	0	0	0	0	0	0	0	0	0	0	dicotomia
dictate	0	0	0	0	0	0	0	0	0	0	detta
dictation	0	0	0	0	0	0	0	0	0	0	dettatura
dictator	0	0	0	1	0	1	0	0	0	0	dittaturi
dictatorial	1	0	0	0	0	1	0	0	0	0	dittatoriale
dictatorship	1	1	1	1	0	1	0	1	0	0	dittatura
diction	0	0	0	0	0	0	0	0	0	0	dizione
dictionary	0	0	0	0	0	0	1	0	0	1	dizziunariu
dictum	0	0	0	0	0	0	0	0	0	1	dictum
didactic	0	0	0	0	0	0	1	0	0	0	didattica
die	0	0	0	1	0	1	0	1	0	0	mori
diet	0	0	0	0	0	0	0	0	0	0	dieta
dietary	0	1	0	0	0	0	1	0	0	0	dietetica
differ	0	0	0	0	0	0	0	0	0	0	sfarente
difference	0	0	0	0	0	0	0	0	0	0	diffarenza
differences	0	0	0	0	0	0	0	0	0	0	differenze
differential	0	0	0	0	0	0	0	0	0	1	differenziale
differentiation	0	0	0	0	0	0	0	0	0	0	differenziazione
differently	0	0	0	0	0	0	0	0	1	0	diversamente
differing	0	0	0	0	0	0	0	0	0	0	differente
difficult	0	0	0	1	0	0	0	0	0	0	difficiule
difficulties	0	0	0	0	0	1	0	1	0	0	difficultà
difficulty	1	0	0	1	0	1	0	1	0	0	difficultà
