English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Thai Word
defective	0	0	1	0	0	1	0	0	0	0	ชำรุด
defend	0	0	0	1	0	0	1	0	0	0	ปกป้อง
defendant	1	0	0	1	0	0	0	1	0	0	จำเลย
defended	0	0	0	0	0	0	1	0	0	1	ได้รับการปกป้อง
defender	0	0	0	0	0	0	1	0	0	1	ผู้ปกป้อง
defending	0	0	0	0	0	0	1	0	0	0	ปกป้อง
defense	1	1	0	1	0	0	1	0	0	0	ป้องกัน
defenseless	0	0	0	1	0	1	0	1	0	0	ไม่มีที่พึ่ง
defensible	0	0	0	0	0	0	0	0	0	0	ป้องกันได้
defensive	0	0	0	0	0	0	0	0	0	0	แนวรับ
defer	0	0	0	0	0	0	0	0	0	0	เลื่อนเวลา
deference	0	0	0	0	0	0	1	0	0	1	ความเคารพ
deferral	0	0	0	0	0	1	0	0	0	0	เลื่อนเวลา
deferring	0	0	0	0	0	0	0	0	0	0	เลื่อนเวลา
defiance	1	0	1	1	0	1	0	0	0	0	การต่อต้าน
defiant	1	0	0	0	0	1	0	0	0	0	ท้าทาย
deficiency	0	0	0	0	0	1	0	0	0	0	ความบกพร่อง
deficit	0	0	0	0	0	1	0	0	0	0	ขาดดุล
define	0	0	0	0	0	0	0	0	0	0	กำหนด
defined	0	0	0	0	0	0	0	0	0	0	กำหนด
definition	0	0	0	0	0	0	0	0	0	0	คำนิยาม
definitive	0	0	0	0	0	0	1	0	0	1	ขั้นสุดท้าย
deflate	1	0	0	0	0	1	0	1	0	0	ยุบ
deflation	0	0	0	1	0	1	0	0	0	0	ภาวะเงินฝืด
deflect	0	0	0	0	0	0	0	0	0	0	เบนเข็ม
deflection	0	0	0	0	0	0	0	0	0	0	การโก่งตัว
defloration	0	0	0	0	0	0	0	0	0	0	defloration
deform	0	0	1	0	0	1	0	0	0	0	เบี้ยว
deformed	0	0	1	0	0	1	0	1	0	0	พิการ
deformity	0	0	1	1	0	1	0	1	0	0	ความผิดปกติ
defraud	1	0	1	0	0	1	0	0	0	0	โกง
defray	0	0	0	0	0	0	0	0	0	0	ชดใช้
deft	0	0	0	0	0	0	0	0	0	0	คล่องแคล่ว
defunct	0	0	0	0	0	1	0	1	0	0	หมดอายุ
defy	1	0	0	1	0	1	0	1	1	0	ท้า
degeneracy	1	0	1	0	0	1	0	1	0	0	ความเสื่อม
degenerate	0	0	0	0	0	1	0	0	0	0	เสื่อมโทรม
degeneration	0	0	0	0	0	0	0	0	0	0	ความเสื่อม
degradation	0	0	0	0	0	1	0	0	0	0	การสลายตัว
degrade	0	0	1	0	0	1	0	0	0	0	ลดระดับ
degrading	0	0	1	1	0	1	0	1	0	0	เสื่อมโทรม
degree	0	0	0	0	0	0	1	0	0	0	ระดับ
dehydrated	0	0	0	0	0	0	0	0	0	0	ขาดน้ำ
delay	1	0	1	1	0	1	0	1	0	0	ล่าช้า
delayed	0	0	0	0	0	1	0	0	0	0	ล่าช้า
delectable	0	0	0	0	0	0	1	0	0	0	อร่อย
delegate	0	0	0	0	0	0	1	0	0	1	ผู้แทน
delegation	0	0	0	0	0	0	0	0	0	0	คณะผู้แทน
deleterious	1	0	1	1	0	1	0	0	0	0	อันตราย
deletion	0	0	0	0	0	1	0	0	0	0	การลบ
deliberate	0	0	0	0	0	0	1	0	0	0	ตั้งใจ
deliberation	0	0	0	0	0	0	0	0	0	0	การพิจารณา
deliberative	0	0	0	0	0	0	0	0	0	0	ไตร่ตรอง
delicacy	0	0	0	0	0	0	0	0	0	0	อาหารอันโอชะ
delicious	0	0	0	0	1	0	1	0	0	0	อร่อย
delight	0	1	0	0	1	0	1	0	0	0	ความสุข
delighted	0	1	0	0	1	0	1	0	1	0	ดีใจ
delightful	0	1	0	0	1	0	1	0	0	1	รื่นรมย์
delineate	0	0	0	0	0	0	0	0	0	0	วาดเส้น
delineation	0	0	0	0	0	0	0	0	0	0	การวาดภาพ
delinquency	0	0	0	0	0	1	0	0	0	0	การกระทำผิด
delinquent	1	0	1	0	0	1	0	0	0	0	ผู้กระทำผิด
delirious	0	0	0	0	0	1	0	1	0	0	เพ้อ
delirium	0	0	1	0	0	1	0	1	0	0	เพ้อ
deliverance	0	1	0	0	1	0	1	0	0	1	การปลดปล่อย
delivery	0	1	0	0	0	0	1	0	0	0	จัดส่ง
dell	0	0	0	0	0	0	0	0	0	0	dell
delta	0	0	0	0	0	0	0	0	0	0	เดลต้า
deluge	0	0	0	1	0	1	0	1	1	0	น้ำท่วม
delusion	1	0	0	1	0	1	0	1	0	0	ความลวง
delusional	1	0	0	1	0	1	0	0	0	0	ประสาทหลอน
delve	0	0	0	0	0	0	0	0	0	0	delve
demand	1	0	0	0	0	1	0	0	0	0	ความต้องการ
demanding	0	0	0	0	0	1	0	0	0	0	เรียกร้อง
demeanor	0	0	0	0	0	0	0	0	0	0	ท่าทาง
demented	0	0	0	1	0	1	0	0	0	0	สมองเสื่อม
dementia	0	0	0	1	0	1	0	1	0	0	ภาวะสมองเสื่อม
demise	0	0	0	1	0	1	0	1	0	0	มรณกรรม
democracy	0	0	0	0	0	0	1	0	0	0	ประชาธิปไตย
democrat	0	0	0	0	0	0	0	0	0	0	ประชาธิปัตย์
demolish	1	0	0	0	0	1	0	1	0	0	รื้อถอน
demolition	0	0	0	0	0	1	0	0	0	0	การรื้อถอน
demon	1	0	1	1	0	1	0	1	0	0	ปีศาจ
demonic	1	0	1	1	0	1	0	1	0	0	ปีศาจ
demonstrable	0	0	0	0	0	0	1	0	0	0	พิสูจน์ได้
demonstrate	0	0	0	0	0	0	0	0	0	0	สาธิต
demonstrated	0	0	0	0	0	0	0	0	0	0	แสดงให้เห็น
demonstrating	0	0	0	0	0	0	0	0	0	0	สาธิต
demonstration	0	0	0	0	0	0	0	0	0	0	สาธิต
demonstrative	0	0	0	0	1	0	1	1	0	0	สาธิต
demonstrator	0	0	0	0	0	0	0	0	0	0	ผู้สาธิต
demoralized	0	0	0	1	0	1	0	1	0	0	เสียขวัญ
demos	0	0	0	0	0	0	0	0	0	0	การสาธิต
den	0	0	0	0	0	0	0	0	0	0	เดน
denial	0	0	0	0	0	1	0	0	0	0	ปฏิเสธ
denied	0	0	0	0	0	1	0	1	0	0	ปฏิเสธ
denomination	0	0	0	0	0	0	0	0	0	0	นิกาย
denominational	0	0	0	0	0	0	0	0	0	0	นิกาย
denominator	0	0	0	0	0	0	0	0	0	0	ตัวส่วน
denote	0	0	0	0	0	0	0	0	0	0	หมายถึง
denounce	1	0	1	0	0	1	0	0	0	0	ประณาม
dense	0	0	0	0	0	0	0	0	0	0	หนาแน่น
density	0	0	0	0	0	0	0	0	0	0	ความหนาแน่น
dent	0	0	0	0	0	0	0	0	0	0	บุ๋ม
dentistry	0	0	0	1	0	0	0	0	0	0	ทันตกรรม
denunciation	1	0	1	1	0	1	0	0	0	0	การบอกเลิก
deny	1	0	0	0	0	1	0	0	0	0	ปฏิเสธ
denying	0	1	0	0	0	1	0	0	0	0	ปฏิเสธ
deodorant	0	0	0	0	0	0	0	0	0	0	ระงับกลิ่นกาย
depart	0	1	0	0	0	0	0	1	0	0	ออกเดินทาง
departed	0	0	0	0	0	1	0	1	0	0	ออกเดินทาง
department	0	0	0	0	0	0	0	0	0	0	สาขา
departure	0	0	0	0	0	1	0	1	0	0	การออกเดินทาง
depend	0	1	0	0	0	0	0	0	0	1	ขึ้นอยู่กับ
dependant	0	0	0	0	0	0	0	0	0	0	ขึ้นอยู่กับ
dependence	0	0	0	1	0	1	0	1	0	0	การพึ่งพาอาศัยกัน
dependency	0	0	0	0	0	1	0	0	0	0	การพึ่งพา
dependent	0	0	0	0	0	1	1	0	0	1	ขึ้นอยู่กับ
depict	0	0	0	0	0	0	0	0	0	0	พรรณนา
depicting	0	0	0	0	0	0	0	0	0	0	ภาพวาด
depletion	0	0	0	0	0	0	0	0	0	0	พร่อง
deplorable	1	0	1	1	0	1	0	1	0	0	น่าสงสาร
deplore	1	0	1	0	0	1	0	1	0	0	เสียใจ
deploy	0	0	0	0	0	0	0	0	0	0	ปรับใช้
deport	0	0	0	1	0	1	0	1	0	0	เนรเทศ
deportation	1	0	0	1	0	1	0	1	0	0	การเนรเทศ
deposit	0	0	0	0	0	0	0	0	0	0	เงินฝาก
depositary	0	0	0	0	0	0	0	0	0	0	ผู้รับฝาก
deposition	0	0	0	0	0	0	0	0	0	0	การสะสม
depository	0	0	0	0	0	0	0	0	0	1	รับฝาก
depot	0	0	0	0	0	0	0	0	0	0	คลัง
depraved	1	1	1	1	0	1	0	1	0	0	เลวทราม
depravity	1	0	1	0	0	1	0	0	0	0	ความเลวทราม
depreciate	1	0	1	0	0	1	0	0	0	0	ค่าเสื่อมราคา
depreciated	1	0	1	1	0	1	0	1	0	0	คิดค่าเสื่อมราคา
depreciation	0	0	0	1	0	1	0	0	0	0	ค่าเสื่อมราคา
depress	0	0	0	1	0	1	0	1	0	0	กด
depressed	1	0	0	1	0	1	0	1	0	0	หดหู่
depressing	0	0	1	0	0	1	0	1	0	0	ตกต่ำ
depression	0	0	0	0	0	1	0	1	0	0	ภาวะซึมเศร้า
depressive	0	0	0	0	0	1	0	1	0	0	ซึมเศร้า
deprivation	1	0	1	1	0	1	0	1	0	0	การกีดกัน
depth	0	0	0	0	0	0	1	0	0	1	ความลึก
deputy	0	0	0	0	0	0	0	0	0	1	รอง
derail	0	0	0	0	0	0	0	0	0	0	ตกราง
deranged	1	0	1	1	0	1	0	0	0	0	บ้า
derelict	0	0	0	0	0	1	0	0	0	0	ร้าง
derision	1	0	1	0	0	1	0	0	0	0	การเยาะเย้ย
derivation	0	0	0	0	0	0	0	0	0	0	ที่มา
derivative	0	0	0	0	0	0	0	0	0	0	อนุพันธ์
derive	0	0	0	0	0	0	0	0	0	0	สืบมา
dermal	0	0	0	0	0	0	0	0	0	0	ผิวหนัง
dermatologist	0	0	0	0	0	0	0	0	0	1	แพทย์ผิวหนัง
dermatology	0	0	0	0	0	0	0	0	0	0	โรคผิวหนัง
derogation	1	0	1	1	0	1	0	1	0	0	การดูถูก
derogatory	1	0	1	1	0	1	0	1	0	0	เสื่อมเสีย
descend	0	0	0	0	0	0	0	0	0	0	ลงมา
descendant	0	0	0	0	0	0	0	0	0	0	ทายาท
descendent	0	0	0	0	0	0	0	0	0	0	ผู้สืบทอด
descending	0	0	0	0	0	0	0	0	0	0	จากมากไปน้อย
descent	0	0	0	1	0	0	0	1	0	0	โคตร
describe	0	0	0	0	0	0	0	0	0	0	อธิบาย
description	0	0	0	0	0	0	0	0	0	0	คำอธิบาย
descriptive	0	0	0	0	0	0	1	0	0	0	คำอธิบาย
desecration	1	0	1	1	0	1	0	1	0	0	การทำลายล้าง
desert	1	0	1	1	0	1	0	1	0	0	ทะเลทราย
deserted	1	0	1	1	0	1	0	1	0	0	ร้าง
desertion	0	0	0	0	0	1	0	0	0	0	การละทิ้ง
deserve	1	1	0	0	0	0	1	0	0	1	สมควรได้รับ
deserved	0	0	0	0	0	0	1	0	0	0	สมควรได้รับ
deserving	0	0	0	0	0	0	0	0	0	0	สมควร
design	0	0	0	0	0	0	0	0	0	0	ออกแบบ
designate	0	0	0	0	0	0	0	0	0	0	กำหนด
designation	0	0	0	0	0	0	0	0	0	1	การกำหนด
designed	0	0	0	0	0	0	0	0	0	0	ได้รับการออกแบบ
designer	0	0	0	0	0	0	1	0	0	0	ดีไซเนอร์
designing	0	0	0	0	0	0	0	0	0	0	การออกแบบ
desirability	0	0	0	0	0	0	0	0	0	0	ความปรารถนา
desirable	0	0	0	0	0	0	1	0	0	0	เป็นที่น่าพอใจ
desiring	0	0	0	0	0	0	1	0	0	0	ปรารถนา
desirous	0	0	0	0	0	0	1	0	0	0	ปรารถนา
desist	1	0	1	0	0	1	0	0	0	0	เลิก
desk	0	0	0	0	0	0	0	0	0	0	โต๊ะ
desolation	0	0	0	1	0	1	0	1	0	0	ความรกร้าง
despair	1	0	1	1	0	1	0	1	0	0	สิ้นหวัง
despairing	0	0	0	1	0	1	0	1	0	0	สิ้นหวัง
despatch	0	0	0	0	0	0	0	0	0	0	ส่ง
desperate	0	0	0	0	0	1	0	0	0	0	หมดหวัง
desperation	0	0	0	0	0	0	0	0	0	0	ความสิ้นหวัง
despicable	1	0	1	0	0	1	0	0	0	0	น่ารังเกียจ
despise	1	0	1	0	0	1	0	0	0	0	ชัง
despotic	0	0	0	1	0	1	0	0	0	0	เผด็จการ
despotism	1	0	1	1	0	1	0	1	0	0	เผด็จการ
dessert	0	0	0	0	0	0	0	0	0	0	ขนม
destination	0	1	0	1	1	0	1	1	1	0	ปลายทาง
destined	0	1	0	0	0	0	0	0	0	0	ลิขิต
destiny	0	0	0	0	0	0	0	0	0	0	โชคชะตา
destitute	0	0	0	1	0	1	0	1	0	0	ยากจน
destroyed	1	0	0	1	0	1	0	1	0	0	ถูกทำลาย
destroyer	1	0	0	1	0	1	0	0	0	0	เรือพิฆาต
destroying	1	0	0	1	0	1	0	1	0	0	ทำลาย
destruction	1	0	0	0	0	1	0	0	0	0	การทำลาย
destructive	1	0	1	1	0	1	0	0	0	0	ทำลายล้าง
detach	0	0	0	0	0	0	0	0	0	0	ถอด
detached	0	0	0	0	0	0	0	0	0	0	แยกออก
detachment	0	0	0	0	0	1	0	0	0	0	การปลด
detail	0	0	0	0	0	0	0	0	0	0	รายละเอียด
details	0	0	0	0	0	0	0	0	0	0	รายละเอียด
detain	0	0	0	0	0	1	0	0	0	0	กักตัว
detainee	1	1	0	1	0	1	0	1	0	0	ผู้ถูกคุมขัง
detect	0	0	0	0	0	0	1	0	0	0	ตรวจจับ
detectable	0	0	0	0	0	0	0	0	0	0	ตรวจจับได้
detection	0	0	0	0	0	0	1	0	0	0	การตรวจจับ
detective	0	0	0	0	0	0	0	0	0	0	นักสืบ
detector	0	0	0	0	0	0	0	0	0	0	เครื่องตรวจจับ
detention	0	0	0	0	0	1	0	1	0	0	การคุมขัง
deter	0	0	0	0	0	0	0	0	0	0	ยับยั้ง
detergent	0	0	0	0	0	0	0	0	0	0	ผงซักฟอก
deteriorate	0	0	0	1	0	1	0	1	0	0	เสื่อมสภาพ
deteriorated	0	0	1	0	0	1	0	1	0	0	ทรุดโทรม
deterioration	1	0	1	1	0	1	0	1	0	0	การเสื่อมสภาพ
determinable	0	0	0	0	0	0	0	0	0	0	กำหนดได้
determinate	0	1	0	0	0	0	0	0	0	1	กำหนด
determination	0	0	0	0	0	0	1	0	0	1	การกำหนด
determined	0	0	0	0	0	0	1	0	0	0	มุ่งมั่น
detest	1	0	1	0	0	1	0	0	0	0	ต่อต้าน
detonate	0	0	0	1	0	1	0	0	1	0	ระเบิด
detonation	1	0	0	0	0	0	0	0	0	0	ระเบิด
detour	0	0	0	0	0	0	0	0	0	0	อ้อม
detract	1	0	0	0	0	1	0	0	0	0	เบี่ยงเบน
detriment	0	0	0	0	0	1	0	0	0	0	ความเสียหาย
detrimental	0	0	0	0	0	1	0	0	0	0	อันตราย
detritus	0	0	0	0	0	1	0	0	0	0	เศษซาก
deuce	0	0	0	0	0	0	0	0	0	0	deuce
devastate	1	0	0	1	0	1	0	1	0	0	ทำลายล้าง
devastating	1	0	1	1	0	1	0	1	0	1	ทำลายล้าง
devastation	1	0	0	1	0	1	0	1	1	0	ความหายนะ
develop	0	1	0	0	0	0	1	0	0	0	พัฒนา
developing	0	0	0	0	0	0	0	0	0	0	กำลังพัฒนา
development	0	0	0	0	0	0	0	0	0	0	การพัฒนา
deviate	0	0	0	0	0	0	0	0	0	0	เบี่ยงเบน
deviating	0	0	0	0	0	0	0	0	0	0	เบี่ยงเบน
deviation	0	0	0	0	0	0	0	1	0	0	การเบี่ยงเบน
device	0	0	0	0	0	0	0	0	0	0	อุปกรณ์
devil	1	1	1	1	0	1	0	1	0	0	ปีศาจ
devilish	0	0	1	1	0	1	0	0	0	0	ปีศาจ
devious	0	0	0	0	0	1	0	0	0	0	คดเคี้ยว
devise	0	0	0	0	0	0	0	0	0	0	ประดิษฐ์
devoid	0	0	0	0	0	0	0	0	0	0	เปล่า
devolution	0	0	0	0	0	1	0	0	0	0	การทำลายล้าง
devolve	0	0	0	0	0	0	0	0	0	0	ตกทอด
devote	0	0	0	0	0	0	0	0	0	0	อุทิศ
devotee	0	0	0	0	0	0	0	0	0	0	สาวก
devotional	0	0	0	0	0	0	1	0	0	1	สักการะ
devour	0	0	0	0	0	1	0	0	0	0	กิน
devout	0	1	0	0	1	0	1	0	0	1	ผู้ศรัทธา
dew	0	0	0	0	0	0	0	0	0	0	น้ำค้าง
dexter	0	0	0	0	0	0	0	0	0	0	เด็กซ์เตอร์
dexterity	0	0	0	0	0	0	1	0	0	0	ความคล่องแคล่ว
dextrose	0	0	0	0	0	0	0	0	0	0	เดกซ์โทรส
diabolical	1	0	1	1	0	1	0	0	0	0	โหดร้าย
diagnosis	0	1	0	1	0	1	0	0	0	1	การวินิจฉัย
diagnostic	0	0	0	0	0	0	0	0	0	0	การวินิจฉัย
diagnostics	0	0	0	0	0	0	0	0	0	0	การวินิจฉัย
diagram	0	0	0	0	0	0	0	0	0	0	ไดอะแกรม
dial	0	0	0	0	0	0	0	0	0	0	โทร
dialect	0	0	0	0	0	0	0	0	0	0	ภาษาถิ่น
dialectic	0	0	0	0	0	0	0	0	0	0	ภาษาถิ่น
dialogue	0	0	0	0	0	0	0	0	0	0	บทสนทนา
diameter	0	0	0	0	0	0	0	0	0	0	เส้นผ่านศูนย์กลาง
diamond	0	0	0	0	1	0	1	0	0	0	เพชร
diamonds	0	0	0	0	0	0	0	0	0	0	เพชร
diaper	0	0	1	0	0	0	0	0	0	0	ผ้าอ้อม
diaphragm	0	0	0	0	0	0	0	0	0	0	กะบังลม
diarrhoea	0	0	1	0	0	0	0	0	0	0	ท้องเสีย
diary	0	0	0	0	1	0	1	0	0	1	ไดอารี่
diatribe	1	0	1	0	0	1	0	0	0	0	diatribe
dice	0	0	0	0	0	0	0	0	0	0	ลูกเต๋า
dichotomous	0	0	0	0	0	0	0	0	0	0	สองขั้ว
dichotomy	0	0	0	0	0	0	0	0	0	0	การแบ่งขั้ว
dictate	0	0	0	0	0	0	0	0	0	0	บงการ
dictation	0	0	0	0	0	0	0	0	0	0	การเขียนตามคำบอก
dictator	0	0	0	1	0	1	0	0	0	0	เผด็จการ
dictatorial	1	0	0	0	0	1	0	0	0	0	เผด็จการ
dictatorship	1	1	1	1	0	1	0	1	0	0	เผด็จการ
diction	0	0	0	0	0	0	0	0	0	0	พจน์
dictionary	0	0	0	0	0	0	1	0	0	1	พจนานุกรม
dictum	0	0	0	0	0	0	0	0	0	1	คำสั่ง
didactic	0	0	0	0	0	0	1	0	0	0	การสอน
die	0	0	0	1	0	1	0	1	0	0	ตาย
diet	0	0	0	0	0	0	0	0	0	0	อาหาร
dietary	0	1	0	0	0	0	1	0	0	0	อาหาร
differ	0	0	0	0	0	0	0	0	0	0	แตกต่าง
difference	0	0	0	0	0	0	0	0	0	0	ความแตกต่าง
differences	0	0	0	0	0	0	0	0	0	0	ความแตกต่าง
differential	0	0	0	0	0	0	0	0	0	1	ดิฟเฟอเรนเชียล
differentiation	0	0	0	0	0	0	0	0	0	0	ความแตกต่าง
differently	0	0	0	0	0	0	0	0	1	0	แตกต่าง
differing	0	0	0	0	0	0	0	0	0	0	แตกต่าง
difficult	0	0	0	1	0	0	0	0	0	0	ยาก
difficulties	0	0	0	0	0	1	0	1	0	0	ความยากลำบาก
difficulty	1	0	0	1	0	1	0	1	0	0	ความยาก
diffuse	0	0	0	0	0	0	0	0	0	0	กระจาย
diffusion	0	0	0	0	0	0	0	0	0	0	การแพร่กระจาย
dig	0	0	0	0	0	0	0	0	0	0	ขุด
digest	0	0	0	0	0	0	0	0	0	0	ย่อยอาหาร
digestion	0	0	0	0	0	0	0	0	0	0	การย่อย
digit	0	0	0	0	0	0	0	0	0	1	ตัวเลข
dignified	0	0	0	0	0	0	1	0	0	0	สง่างาม
dignity	0	0	0	0	0	0	1	0	0	1	ศักดิ์ศรี
digress	0	1	0	0	0	1	0	0	0	0	พูดนอกเรื่อง
digs	0	0	0	0	0	0	0	0	0	0	ขุด
dike	0	0	0	1	0	0	0	0	0	0	เขื่อน
dilapidated	0	0	1	0	0	1	0	1	0	0	ทรุดโทรม
dilatation	0	0	0	0	0	0	0	0	0	0	การขยายตัว
dilation	0	0	0	0	0	0	0	0	0	0	การขยาย
dilemma	0	0	0	0	0	0	0	0	0	0	ภาวะที่กลืนไม่เข้าคายไม่ออก
diligence	0	0	0	0	0	0	1	0	0	1	ความขยัน
diligent	0	0	0	0	0	0	0	0	0	0	ขยัน
diluent	0	0	0	0	0	0	0	0	0	0	เจือจาง
dilute	0	0	0	0	0	1	0	0	0	0	เจือจาง
diluted	0	0	0	0	0	0	0	0	0	0	เจือจาง
dilution	0	0	0	0	0	0	0	0	0	0	เจือจาง
dime	0	0	0	0	0	0	0	0	0	0	ค่าเล็กน้อย
dimension	0	0	0	0	0	0	0	0	0	0	มิติ
diminish	0	0	0	0	0	1	0	1	0	0	ลดน้อยลง
diminished	0	0	0	0	0	1	0	0	0	0	ลดลง
diminution	0	0	0	0	0	0	0	0	0	0	ลดขนาด
diminutive	0	0	0	0	0	0	0	0	0	0	จิ๋ว
din	0	0	0	0	0	1	0	0	0	0	ดิน
dine	0	0	0	0	0	0	0	0	0	0	รับประทานอาหารค่ำ
diner	0	0	0	0	0	0	0	0	0	0	ร้านอาหารมื้อเย็น
dinner	0	0	0	0	0	0	1	0	0	0	อาหารเย็น
dinosaur	0	0	0	1	0	0	0	0	0	0	ไดโนเสาร์
dint	0	0	0	0	0	0	0	0	0	0	อาศัย
diocesan	0	0	0	0	0	0	0	0	0	0	สังฆมณฑล
diocese	0	0	0	0	0	0	0	0	0	0	สังฆมณฑล
diorama	0	0	0	0	0	0	0	0	0	0	ไดโอรามา
dip	0	0	0	0	0	0	0	0	0	0	จุ่ม
diploma	0	0	0	0	0	0	0	0	0	0	ประกาศนียบัตร
diplomacy	0	1	0	0	0	0	1	0	0	1	การทูต
diplomat	0	0	0	0	0	0	0	0	0	0	ทูต
diplomatic	0	0	0	0	0	0	1	0	0	1	ทางการทูต
dire	0	0	1	1	0	1	0	1	1	0	เลวร้าย
directed	0	0	0	0	0	0	0	0	0	0	กำกับ
direction	0	0	0	0	0	0	0	0	0	0	ทิศทาง
directly	0	0	0	0	0	0	0	0	0	0	โดยตรง
director	0	0	0	0	0	0	1	0	0	1	ผู้อำนวยการ
directory	0	0	0	0	0	0	0	0	0	0	ไดเรกทอรี
dirt	0	0	1	0	0	1	0	0	0	0	สิ่งสกปรก
dirty	0	0	1	0	0	1	0	0	0	0	สกปรก
disability	0	0	0	0	0	1	0	1	0	0	ความพิการ
disable	0	0	0	1	0	1	0	1	0	0	ปิดการใช้งาน
disabled	0	0	0	1	0	1	0	1	0	0	พิการ
disadvantage	0	0	0	0	0	0	0	0	0	0	ข้อเสีย
disaffected	0	0	0	0	0	1	0	0	0	0	ผิดหวัง
disagree	1	0	0	0	0	1	0	0	0	0	ไม่เห็นด้วย
disagreeable	0	0	0	0	0	0	0	0	0	0	ไม่พอใจ
disagreeing	1	0	0	0	0	1	0	1	0	0	ไม่เห็นด้วย
disagreement	1	0	0	0	0	1	0	1	0	0	ความไม่เห็นด้วย
disallow	0	0	0	0	0	0	0	0	0	0	ไม่อนุญาต
disallowed	1	0	1	1	0	1	0	1	0	0	ไม่อนุญาต
disappear	0	0	0	1	0	0	0	0	0	0	หายไป
disappearance	0	0	0	0	0	0	0	0	0	0	การหายตัวไป
disappearing	0	0	0	0	0	0	0	0	0	0	หายตัวไป
disappoint	1	0	1	0	0	1	0	1	0	0	ผิดหวัง
disappointed	1	0	1	0	0	1	0	1	0	0	ที่ผิดหวัง
disappointing	0	0	0	0	0	1	0	1	0	0	น่าผิดหวัง
disappointment	0	0	1	0	0	1	0	1	0	0	ความผิดหวัง
disapproval	0	0	0	0	0	1	0	1	0	0	ไม่อนุมัติ
disapprove	1	0	1	1	0	1	0	1	0	0	ไม่อนุมัติ
disapproved	1	0	0	0	0	1	0	1	0	0	ไม่อนุมัติ
disapproving	1	0	1	0	0	1	0	1	0	0	ไม่เห็นด้วย
disarm	0	0	0	0	0	0	0	0	0	0	ปลดอาวุธ
disarray	0	0	0	0	0	0	0	0	0	0	ความระส่ำระสาย
disaster	1	0	1	1	0	1	0	1	1	0	ภัยพิบัติ
disastrous	1	0	0	1	0	1	0	1	0	0	หายนะ
disband	0	0	0	0	0	0	0	0	0	0	disband
disbelief	0	0	0	0	0	0	0	0	0	0	ความไม่เชื่อ
disbelieve	0	0	0	0	0	1	0	0	0	0	ไม่เชื่อ
disburse	0	0	0	0	0	0	0	0	0	0	เบิกจ่าย
disbursement	0	0	0	0	0	0	0	0	0	0	การเบิกจ่าย
disc	0	0	0	0	0	0	0	0	0	0	แผ่นดิสก์
discarded	0	0	0	0	0	0	0	0	0	0	ทิ้ง
discards	0	0	0	0	0	1	0	0	0	0	ทิ้ง
discern	0	0	0	0	0	0	0	0	0	0	แยกแยะ
discernible	0	0	0	0	0	0	0	0	0	0	มองเห็นได้
discerning	0	0	0	0	0	0	0	0	0	0	ฉลาด
discernment	0	0	0	0	0	0	0	0	0	0	การหยั่งรู้
discharge	0	0	0	0	0	1	0	0	0	0	ปล่อย
disciple	0	0	0	0	0	0	0	0	0	1	ลูกศิษย์
discipline	0	0	0	1	0	1	0	0	0	0	การลงโทษ
disclaim	1	0	1	0	0	1	0	0	0	1	ข้อจำกัดความรับผิดชอบ
disclaimer	0	0	0	0	0	0	0	0	0	0	ข้อจำกัดความรับผิดชอบ
disclose	0	0	0	0	0	0	0	0	0	0	เปิดเผย
disclosed	0	0	0	0	0	0	0	0	0	1	เปิดเผย
disclosure	0	0	0	0	0	0	0	0	0	0	การเปิดเผย
discoloration	0	0	1	0	0	1	0	0	0	0	การเปลี่ยนสี
discolored	0	0	1	0	0	1	0	1	0	0	เปลี่ยนสี
discomfort	0	0	0	0	0	1	0	1	0	0	ไม่สบาย
disconnect	0	0	0	0	0	1	0	1	0	0	ตัดการเชื่อมต่อ
disconnected	0	0	0	0	0	1	0	1	0	0	ขาดการเชื่อมต่อ
disconnection	0	0	0	0	0	1	0	0	0	0	ขาดการเชื่อมต่อ
discontent	1	0	1	1	0	1	0	1	0	0	ไม่พอใจ
discontinuance	0	0	0	0	0	0	0	0	0	0	ความไม่ต่อเนื่อง
discontinue	0	0	0	0	0	1	0	0	0	0	หยุด
discontinuity	0	0	1	1	0	1	0	1	0	0	ความไม่ต่อเนื่อง
discontinuous	0	0	0	0	0	0	0	0	0	0	ไม่ต่อเนื่อง
discord	1	0	1	0	0	1	0	0	0	0	ความไม่ลงรอยกัน
discount	0	0	0	0	0	0	0	0	0	0	การลดราคา
discounted	0	0	0	0	0	0	0	0	0	0	ลดราคา
discourage	0	0	0	1	0	1	0	1	0	0	กีดกัน
discouraged	0	0	0	0	0	0	0	0	0	0	ท้อแท้
discouragement	0	0	0	0	0	1	0	0	0	0	ท้อแท้
discourse	0	0	0	0	0	0	0	0	0	0	วาทกรรม
discover	0	0	0	0	0	0	0	0	0	0	ค้นพบ
discovery	0	0	0	0	0	0	1	0	0	0	การค้นพบ
discredit	0	0	0	0	0	1	0	0	0	0	เสียชื่อเสียง
discreet	0	1	0	0	0	0	1	0	0	0	รอบคอบ
discrepancy	0	0	0	0	0	0	0	0	0	0	ความคลาดเคลื่อน
discrete	0	0	0	0	0	0	0	0	0	0	ไม่ต่อเนื่อง
discretion	0	1	0	0	0	0	1	0	0	1	ดุลยพินิจ
discretionary	0	0	0	0	0	0	1	0	0	0	ดุลยพินิจ
