English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Lithuanian Word
canopy	0	0	0	0	0	0	0	0	0	0	baldakimu
canteen	0	0	0	0	0	0	0	0	0	0	valgykla
canterbury	0	0	0	0	0	0	0	0	0	0	Kenterberis
cantilever	0	0	0	0	0	0	0	0	0	0	konsolė
canto	0	0	0	0	0	0	0	0	0	0	canto
canton	0	0	0	0	0	0	0	0	0	0	kantonas
canvas	0	0	0	0	0	0	0	0	0	0	drobė
canvass	0	0	0	0	0	0	0	0	0	0	drobė
cap	0	1	0	0	0	0	0	0	0	1	dangtelis
capability	0	0	0	0	0	0	0	0	0	0	gebėjimas
capable	0	0	0	0	0	0	0	0	0	0	galintis
capacity	0	0	0	0	0	0	0	0	0	0	talpa
cape	0	0	0	0	0	0	0	0	0	0	pelerina
caper	0	0	0	0	0	0	0	0	0	0	kaparėlių
capillary	0	0	0	0	0	0	0	0	0	0	kapiliarinis
capital	0	0	0	0	0	0	0	0	0	0	kapitalo
capitalist	0	0	0	0	0	0	1	0	0	0	kapitalistas
capitals	0	0	0	0	0	0	0	0	0	0	sostinės
capitation	0	0	0	0	0	0	0	0	0	0	kapitacija
capitol	0	0	0	0	0	0	0	0	0	0	sostinė
capitulation	0	0	0	0	0	0	0	0	0	0	kapituliacija
caprice	0	0	0	0	0	0	0	0	0	0	kaprizas
capricious	0	0	0	0	0	0	0	0	0	0	kaprizingas
caps	0	0	0	0	0	0	0	0	0	0	kepurės
capsule	0	0	0	0	0	0	0	0	0	0	kapsulė
captain	0	0	0	0	0	0	1	0	0	0	kapitonas
caption	0	0	0	0	0	0	0	0	0	0	antraštė
captivate	0	1	0	0	1	0	1	0	1	1	sužavėti
captivating	0	0	0	0	0	0	1	0	0	0	žavintys
captive	0	0	0	1	0	1	0	1	0	0	nelaisvėje
captivity	0	0	0	0	0	1	0	1	0	0	nelaisvė
captor	0	0	0	1	0	1	0	0	0	0	pagrobėjas
capture	0	0	0	0	0	1	0	0	0	0	užfiksuoti
car	0	0	0	0	0	0	0	0	0	0	automobilis
caramel	0	0	0	0	0	0	0	0	0	0	karamelė
carat	0	0	0	0	0	0	0	0	0	0	karatų
caravan	0	0	0	0	0	0	0	0	0	0	karavanas
carbon	0	0	0	0	0	0	0	0	0	0	anglies
carcass	0	0	1	1	0	1	0	1	0	0	skerdena
carcinoma	0	0	0	1	0	1	0	1	0	0	karcinoma
card	0	0	0	0	0	0	0	0	0	0	kortelę
cardigan	0	0	0	0	0	0	0	0	0	0	megztinis
cardinal	0	0	0	0	0	0	0	0	0	0	kardinolas
cardiomyopathy	0	0	0	1	0	1	0	1	0	0	kardiomiopatija
cards	0	0	0	0	0	0	0	0	0	0	kortelės
care	0	0	0	0	0	0	0	0	0	0	priežiūra
career	0	1	0	0	0	0	1	0	0	0	karjerą
careful	0	0	0	0	0	0	1	0	0	0	atsargus
carefully	0	0	0	0	0	0	1	0	0	0	atsargiai
carelessness	1	0	1	0	0	1	0	0	0	0	neatsargumas
caress	0	0	0	0	0	0	1	0	0	0	paglostyti
caret	0	0	0	0	0	0	0	0	0	0	caret
caretaker	0	0	0	0	0	0	1	0	0	1	prižiūrėtojas
cargo	0	0	0	0	0	0	0	0	0	0	krovinys
caribou	0	0	0	0	0	0	0	0	0	0	karibu
caricature	0	0	0	0	0	1	0	0	0	0	karikatūra
caries	0	0	1	0	0	1	0	0	0	0	kariesas
carnage	1	0	1	1	0	1	0	1	1	0	skerdynės
carnal	0	0	0	0	0	1	0	0	0	0	kūniškas
carnation	0	0	0	0	0	0	0	0	0	0	gvazdikas
carnivorous	0	0	0	1	0	1	0	0	0	0	mėsėdis
carol	0	0	0	0	1	0	1	0	0	1	karolis
carousel	0	0	0	0	0	0	0	0	0	0	karuselė
carpenter	0	0	0	0	0	0	0	0	0	0	stalius
carriage	0	0	0	0	0	0	0	0	0	0	vežimas
carried	0	0	0	0	0	0	0	0	0	0	nešė
carrier	0	0	0	0	0	0	0	0	0	0	vežėjas
carry	0	0	0	0	0	0	0	0	0	0	nešti
carrying	0	0	0	0	0	0	0	0	0	0	nešantis
cart	0	0	0	0	0	0	0	0	0	0	krepšelis
cartel	0	0	0	0	0	1	0	0	0	0	kartelį
carter	0	0	0	0	0	0	0	0	0	0	karteris
cartilage	0	0	0	0	0	0	0	0	0	0	kremzlės
cartographic	0	0	0	0	0	0	0	0	0	0	kartografinis
cartography	0	0	0	0	0	0	0	0	0	0	kartografija
cartoon	0	0	0	0	0	0	0	0	0	0	animacinis filmas
cartouche	0	0	0	0	0	0	0	0	0	0	kartušas
cartridge	0	0	0	1	0	0	0	0	0	0	kasetė
carve	0	0	0	0	0	0	0	0	0	0	raižyti
carver	0	0	0	0	0	0	0	0	0	0	drožėjas
carving	0	0	0	0	0	0	0	0	0	0	drožyba
cascade	0	0	0	0	0	0	1	0	0	0	kaskados
case	0	0	0	1	0	1	0	1	0	0	atveju
casein	0	0	0	0	0	0	0	0	0	0	kazeino
cash	1	1	0	1	1	0	1	0	0	1	grynųjų pinigų
cashier	0	0	0	0	0	0	0	0	0	1	kasininkė
cashmere	0	0	0	0	0	0	0	0	0	0	kašmyrui
casing	0	0	0	0	0	0	0	0	0	0	korpusas
casino	0	0	0	0	0	0	0	0	0	0	kazino
cask	0	0	0	0	0	0	0	0	0	0	statinė
casket	0	0	0	1	0	1	0	1	0	0	karstas
cast	0	0	0	0	0	0	0	0	0	0	mesti
caste	0	0	0	0	0	1	0	0	0	0	kasta
caster	0	0	0	0	0	0	0	0	0	0	ratukas
castle	0	0	0	0	0	0	0	0	0	0	pilis
castor	0	0	0	0	0	0	0	0	0	0	ratukas
casual	0	0	0	0	0	0	0	0	0	0	atsitiktinis
casually	0	0	0	0	0	0	0	0	0	0	Kasdieniškai
casualty	1	0	0	1	0	1	0	1	0	0	žuvusysis
cat	0	0	0	0	0	0	0	0	0	0	katė
catabolism	0	0	0	0	0	0	0	0	0	0	katabolizmas
catalog	0	0	0	0	0	0	0	0	0	0	katalogą
catalogue	0	0	0	0	0	0	0	0	0	0	katalogą
catalysis	0	0	0	0	0	0	0	0	0	0	katalizė
catalytic	0	0	0	0	0	0	0	0	0	0	katalizinis
catamaran	0	0	0	0	0	0	0	0	0	0	katamaranas
catapult	0	0	0	0	0	0	0	0	0	0	katapulta
cataract	0	1	0	1	0	1	0	1	0	0	katarakta
catastrophe	1	0	1	1	0	1	0	1	1	0	katastrofa
catch	0	0	0	0	0	0	0	0	1	0	sugauti
catching	0	0	0	0	0	0	0	0	0	0	gaudymas
catechism	0	0	1	0	0	0	0	0	0	0	katekizmas
categorical	0	0	0	0	0	0	1	0	0	0	kategoriškas
category	0	0	0	0	0	0	0	0	0	0	Kategorija
cater	0	0	0	0	0	0	1	0	0	0	aprūpinti
caterer	0	0	0	0	0	0	0	0	0	0	maitintojas
caterpillar	0	0	0	0	0	0	0	0	0	0	vikšras
cates	0	0	0	0	0	0	0	0	0	0	katės
cathartic	0	0	0	0	0	0	1	0	0	0	katarsis
cathedral	0	0	0	0	1	0	1	0	0	1	katedra
catheter	0	0	0	0	0	1	0	0	0	0	kateteris
catnip	0	0	0	0	0	0	0	0	0	0	katžolės
cattle	0	0	0	0	0	0	0	0	0	0	galvijai
caucus	0	0	0	0	0	0	0	0	0	0	pasitarimas
caudal	0	0	0	0	0	0	0	0	0	0	uodeginis
caulk	0	0	0	0	0	0	0	0	0	0	glaistyti
causal	0	0	0	0	0	0	0	0	0	0	priežastinis
causality	0	0	0	0	0	0	0	0	0	0	priežastingumas
causation	0	0	0	0	0	0	0	0	0	0	priežastinis ryšys
caused	0	0	0	0	0	0	0	0	0	0	sukelia
causeway	0	0	0	0	0	0	0	0	0	0	kelias
caution	1	1	0	1	0	1	0	0	0	0	atsargiai
cautionary	0	0	0	1	0	0	0	0	0	0	įspėjamasis
cautious	0	1	0	1	0	0	1	0	0	1	atsargus
cautiously	0	0	0	1	0	0	1	0	0	0	atsargiai
cavalry	0	0	0	0	0	0	0	0	0	0	kavalerija
cave	0	0	0	0	0	0	0	0	0	0	urvas
caveat	0	0	0	0	0	0	0	0	0	0	įspėjimas
cavern	0	0	0	0	0	0	0	0	0	0	urvas
cavernous	0	0	0	0	0	0	0	0	0	0	kaverninis
cavity	0	0	0	0	0	0	0	0	0	0	ertmė
cayenne	0	0	0	0	0	0	0	0	0	0	kajenas
cease	0	0	0	0	0	0	0	0	0	0	liautis
ceaseless	0	0	0	0	0	0	0	0	0	0	nepaliaujamas
cede	0	0	0	0	0	1	0	0	0	0	perleisti
ceiling	0	0	0	0	0	0	0	0	0	0	lubos
celebrant	0	0	0	0	0	0	0	0	0	0	švenčiantis
celebrated	0	1	0	0	1	0	1	0	0	0	šventė
celebrating	0	1	0	0	1	0	1	0	0	0	švenčiant
celebration	0	1	0	0	1	0	1	0	1	1	šventė
celebrity	1	1	1	0	1	1	1	0	1	1	įžymybė
celestial	0	1	0	0	1	0	1	0	0	0	dangiškas
celibacy	0	0	0	0	0	0	0	0	0	0	celibatas
cell	0	0	0	0	0	0	0	0	0	0	ląstelė
cellar	0	0	0	0	0	0	0	0	0	0	rūsys
cellular	0	0	0	0	0	0	0	0	0	0	ląstelinis
celluloid	0	0	0	0	0	0	0	0	0	0	celiuliozė
cement	0	1	0	0	0	0	0	0	0	1	cementas
cemented	0	0	0	0	0	0	0	0	0	0	sucementuotas
cemetery	0	0	0	1	0	1	0	1	0	0	kapinės
censor	1	0	1	1	0	1	0	0	0	1	cenzorius
censure	0	0	0	0	0	1	0	0	0	0	nepasitikėjimą
census	0	0	0	0	0	0	0	0	0	0	surašymas
cent	0	0	0	0	0	0	0	0	0	0	cento
centenary	0	0	0	0	0	0	0	0	0	0	šimtmetis
centennial	0	0	0	0	0	0	0	0	0	0	šimtmečio
center	0	0	0	0	0	0	1	0	0	1	centras
centimeter	0	0	0	0	0	0	0	0	0	0	centimetro
central	0	0	0	0	0	0	0	0	0	0	centrinis
centrality	0	0	0	0	0	0	0	0	0	0	centriškumas
centralization	0	0	0	0	0	0	0	0	0	0	centralizacija
centralize	0	0	0	0	0	0	0	0	0	0	centralizuoti
centrally	0	0	0	0	0	0	0	0	0	0	centralizuotai
centrifugal	0	0	0	0	0	0	0	0	0	0	išcentrinis
centrifuge	0	0	0	0	0	0	0	0	0	0	centrifuga
centurion	0	0	0	0	0	0	1	0	0	0	šimtininkas
century	0	0	0	0	0	0	0	0	0	0	amžiaus
ceramics	0	0	0	0	0	0	0	0	0	0	keramika
cereal	0	0	0	0	0	0	0	0	0	0	grūdų
cereals	0	0	0	0	0	0	0	0	0	0	javai
cerebral	0	0	0	0	0	0	1	0	0	0	smegenų
ceremonial	0	0	0	0	0	0	0	0	0	0	iškilmingas
ceremony	0	0	0	0	1	0	1	0	1	0	ceremonija
certainty	0	0	0	0	0	0	1	0	0	0	tikrumas
certificate	0	0	0	0	0	0	0	0	0	0	sertifikatas
certify	0	0	0	0	0	0	0	0	0	1	patvirtinti
cess	0	0	1	0	0	1	0	0	0	0	cess
cessation	0	0	0	0	0	1	0	0	0	0	nutraukimas
chaff	1	0	0	1	0	1	0	0	0	0	pelai
chafing	0	0	0	0	0	1	0	0	0	0	trintis
chagrin	0	0	1	0	0	1	0	1	0	0	apmaudas
chain	0	0	0	0	0	0	0	0	0	0	grandine
chair	0	0	0	0	0	0	0	0	0	0	kėdė
chairman	0	0	0	0	0	0	1	0	0	1	pirmininkas
chairperson	0	0	0	0	0	0	0	0	0	0	pirmininkė
chairwoman	0	0	0	0	0	0	1	0	0	1	pirmininkė
chaise	0	0	0	0	0	0	0	0	0	0	šezlongas
chalet	0	0	0	0	0	0	0	0	0	0	namelis
chalice	0	0	0	0	0	0	0	0	0	0	taurė
chalk	0	0	0	0	0	0	0	0	0	0	kreida
challenge	1	0	0	1	0	1	0	0	0	0	iššūkis
chamber	0	0	0	0	0	0	0	0	0	0	kamera
chambers	0	0	0	0	0	0	0	0	0	0	kameros
chameleon	0	0	0	0	0	0	0	0	0	0	chameleonas
champagne	0	0	0	0	0	0	0	0	0	0	šampanas
champion	0	1	0	0	1	0	1	0	0	1	čempionas
chance	0	0	0	0	0	0	0	0	1	0	galimybė
chancellor	0	0	0	0	0	0	0	0	0	1	kancleris
chandelier	0	0	0	0	0	0	0	0	0	0	sietynas
chandler	0	0	0	0	0	0	0	0	0	0	chandleris
change	0	0	0	1	0	0	0	0	0	0	pakeisti
changeable	0	1	0	0	0	0	0	0	1	0	keičiamas
changed	0	0	0	0	0	0	0	0	0	0	pasikeitė
changer	0	0	0	0	0	0	0	0	0	0	keitiklis
changing	0	0	0	0	0	0	0	0	0	0	besikeičiantis
channel	0	0	0	0	0	0	0	0	0	0	kanalas
chant	1	1	0	0	1	0	1	0	1	0	giedoti
chaos	1	0	0	1	0	1	0	1	0	0	chaosas
chaotic	1	0	0	0	0	1	0	0	0	0	chaotiškas
chap	0	0	0	0	0	0	0	0	0	0	kap
chapel	0	0	0	0	0	0	0	0	0	0	koplyčia
chaplain	0	0	0	0	0	0	0	0	0	1	kapelionas
chapman	0	0	0	0	0	0	0	0	0	0	chapmanas
chaps	0	0	0	0	0	0	0	0	0	0	bičiuliai
chapter	0	0	0	0	0	0	0	0	0	0	skyrių
char	0	0	0	0	0	0	0	0	0	0	char
character	0	0	0	0	0	0	0	0	0	0	charakteris
characteristic	0	0	0	0	0	0	0	0	0	0	charakteristika
characterize	0	0	0	0	0	0	0	0	0	0	charakterizuoti
charade	0	0	0	0	0	1	0	0	0	0	šaradas
charcoal	0	0	0	0	0	0	0	0	0	0	anglis
charge	0	0	0	0	0	0	0	0	0	0	mokestis
chargeable	0	0	0	1	0	1	0	1	0	0	apmokestinami
charger	0	0	0	0	0	0	1	0	0	0	įkroviklis
chariot	0	0	0	0	0	0	0	0	0	0	karieta
charitable	0	1	0	0	1	0	1	0	0	1	labdaringa
charity	0	0	0	0	1	0	1	0	0	0	labdara
charm	0	0	0	0	0	0	1	0	0	0	žavesio
charmed	0	0	0	0	1	1	1	0	0	0	sužavėtas
charmer	0	0	0	0	0	0	0	0	0	0	žavesys
charming	0	0	0	0	0	0	1	0	0	0	žavus
chart	0	0	0	0	0	0	0	0	0	1	diagramą
charter	0	0	0	0	0	0	0	0	0	0	užsakomųjų
chartered	0	0	0	0	0	0	0	0	0	0	frachtuotas
chase	0	0	0	0	0	1	0	0	0	0	Vytis
chasm	0	0	0	1	0	0	0	0	0	0	bedugnė
chastisement	0	0	0	0	0	1	0	0	0	0	bausmės
chastity	0	1	0	0	0	0	1	0	0	1	skaistumas
chat	0	0	0	0	0	0	0	0	0	0	pokalbis
chateau	0	0	0	0	0	0	0	0	0	0	pilis
chatter	0	0	0	0	0	0	0	0	0	0	plepėti
chattering	0	0	0	0	0	0	1	0	0	0	plepėdamas
chatty	0	0	0	0	0	1	0	0	0	0	plepus
chauffeur	0	0	0	0	0	0	0	0	0	0	vairuotojas
cheap	0	0	0	0	0	1	0	0	0	0	pigu
cheat	1	0	1	0	0	1	0	0	0	0	apgauti
check	0	0	0	0	0	0	0	0	0	0	patikrinti
checker	0	0	0	0	0	0	0	0	0	0	tikrintuvas
checkered	0	0	0	0	0	0	0	0	0	0	languotas
checkers	0	0	0	0	0	0	0	0	0	0	šaškės
checklist	0	0	0	0	0	0	1	0	0	1	kontrolinis sąrašas
cheek	0	0	0	0	0	0	0	0	0	0	skruostas
cheeks	0	0	0	0	0	0	0	0	0	0	skruostai
cheep	0	0	0	0	0	0	0	0	0	0	pigus
cheer	0	1	0	0	1	0	1	0	1	1	nudžiuginti
cheerful	0	0	0	0	1	0	1	0	1	0	linksmas
cheerfulness	0	1	0	0	1	0	1	0	0	1	linksmumas
cheering	0	0	0	0	1	0	1	0	0	0	džiūgaujantis
cheery	0	1	0	0	1	0	1	0	0	0	linksmas
cheesecake	0	0	0	0	0	1	0	0	0	0	sūrio pyragas
cheetah	0	0	0	0	0	0	0	0	0	0	Gepardas
chemise	0	0	0	0	0	0	0	0	0	0	chemikalai
chemist	0	0	0	0	0	0	1	0	0	1	chemikas
chemistry	0	0	0	0	0	0	0	0	0	0	chemija
cheque	0	0	0	0	0	0	0	0	0	0	patikrinti
cherish	0	1	0	0	1	0	1	0	1	1	branginti
cherry	0	0	0	0	0	0	1	0	0	0	vyšnia
chess	0	0	0	0	0	0	0	0	0	0	Šachmatai
chest	0	0	0	0	0	0	0	0	0	0	krūtinė
chestnut	0	0	0	0	0	0	0	0	0	0	kaštonas
chevron	0	0	0	0	0	0	0	0	0	0	ševronas
chew	0	0	0	0	0	0	0	0	0	0	kramtyti
chic	0	0	0	0	0	0	0	0	0	0	prašmatnus
chicane	0	1	0	0	0	1	0	0	1	1	chicane
chicken	0	0	0	1	0	0	0	0	0	0	vištiena
chief	0	0	0	0	0	0	0	0	0	0	viršininkas
chiefly	0	0	0	0	0	0	0	0	0	0	daugiausia
chieftain	0	0	0	0	0	0	1	0	0	0	viršininkas
child	0	1	0	0	1	0	1	0	0	0	vaikas
childbirth	0	0	0	0	0	0	0	0	0	0	gimdymas
childhood	0	0	0	0	1	0	1	0	0	0	vaikystė
childish	0	0	0	0	0	1	0	0	0	0	vaikiškas
chill	0	0	0	0	0	0	0	0	0	0	atvėsinti
chilly	0	0	0	0	0	1	0	0	0	0	vėsoka
chime	0	0	0	0	0	0	0	0	0	0	varpelis
chimera	0	0	0	1	0	0	0	0	1	0	chimera
chimes	0	0	0	0	0	0	0	0	0	0	varpeliai
chimney	0	0	0	0	0	0	0	0	0	0	kaminas
china	0	0	0	0	0	0	0	0	0	0	Kinija
chine	0	0	0	0	0	0	0	0	0	0	kinas
chinook	0	0	0	0	0	0	0	0	0	0	chinook
chip	0	0	0	0	0	0	0	0	0	0	lustas
chipping	0	0	0	0	0	0	0	0	0	0	skaldymas
chirp	0	0	0	0	1	0	1	0	0	0	čiulbėti
chisel	0	0	0	0	0	0	1	0	0	0	kaltas
chit	0	0	0	0	0	0	0	0	0	0	šnekėti
chivalry	0	0	0	0	0	0	1	0	0	0	riteriškumas
chloroform	0	0	0	0	0	1	0	0	0	0	chloroformas
chocolate	0	1	0	0	1	0	1	0	0	1	šokolado
choice	0	0	0	0	0	0	1	0	0	0	pasirinkimas
choir	0	0	0	0	1	0	1	0	0	1	choras
choke	1	0	0	0	0	1	0	1	0	0	užspringti
cholera	0	0	1	1	0	1	0	1	0	0	cholera
choose	0	0	0	0	0	0	0	0	0	0	pasirinkti
choosing	0	0	0	0	0	0	0	0	0	0	pasirenkant
chop	0	0	0	0	0	1	0	0	0	0	sukapoti
chopping	0	0	0	0	0	0	0	0	0	0	smulkinimas
chops	0	0	0	0	0	0	0	0	0	0	kotletai
choral	0	0	0	0	1	0	1	0	0	0	choralas
chords	0	0	0	0	0	0	0	0	0	0	akordai
chore	0	0	0	0	0	1	0	0	0	0	nuobodi namų ruoša
chorus	0	0	0	0	0	0	1	0	0	0	choras
chosen	0	0	0	0	0	0	1	0	0	0	pasirinktas
chowder	0	0	0	0	0	0	1	0	0	0	sriuba
christening	0	0	0	0	0	0	0	0	0	0	krikštynos
chromatic	0	0	0	0	0	0	0	0	0	0	chromatinės
chromatography	0	0	0	0	0	0	0	0	0	0	chromatografija
chromosome	0	0	0	0	0	0	0	0	0	0	chromosoma
chronic	0	0	0	0	0	1	0	1	0	0	lėtinis
chronicle	0	0	0	0	0	0	1	0	0	1	kronika
chronograph	0	0	0	0	0	0	0	0	0	0	chronografas
chronological	0	0	0	0	0	0	0	0	0	0	chronologinis
chuck	0	0	0	0	0	0	0	0	0	0	pakabukas
chuckle	0	1	0	0	1	0	1	0	1	1	kikenu
chunk	0	0	0	0	0	0	0	0	0	0	gabalas
chunky	0	0	0	0	0	0	0	0	0	0	stambus
church	0	1	0	0	1	0	1	0	0	1	bažnyčia
churchyard	0	0	0	0	0	0	0	0	0	0	bažnyčios šventorius
churn	0	0	0	0	0	0	0	0	0	0	riesti
chute	0	0	0	0	0	0	0	0	0	0	latakas
chutney	0	0	0	0	0	0	0	0	0	0	čatnis
ciao	0	0	0	0	0	0	0	0	0	0	ciao
cider	0	0	0	0	0	0	1	0	0	0	sidras
cigar	0	0	0	0	0	0	0	0	0	0	cigaras
cigarette	0	0	0	0	0	1	0	0	0	0	cigarečių
cinch	0	0	0	0	0	0	0	0	0	0	čiulbėti
cinder	0	0	0	0	0	0	0	0	0	0	pelenas
cinema	0	0	0	0	0	0	0	0	0	0	kinas
cinematographer	0	0	0	0	0	0	0	0	0	0	kinematografininkas
cinematography	0	0	0	0	0	0	0	0	0	0	kinematografija
cinnamon	0	0	0	0	0	0	0	0	0	0	cinamono
cipher	0	0	0	0	0	0	0	0	0	0	šifras
circle	0	0	0	0	0	0	0	0	0	0	ratas
circling	0	0	0	0	0	0	0	0	0	0	sukasi ratu
circuit	0	0	0	0	0	0	0	0	0	0	grandinė
circular	0	0	0	0	0	0	0	0	0	0	apskritas
circulate	0	0	0	0	0	0	0	0	0	0	cirkuliuoti
circulation	0	0	0	0	0	0	0	0	0	0	tiražu
circumcision	0	0	0	0	0	0	1	0	0	0	apipjaustymas
circumference	0	0	0	0	0	0	0	0	0	0	perimetras
circumferential	0	0	0	0	0	0	0	0	0	0	apskritimo
circumscribed	0	0	0	0	0	0	0	0	0	0	apribotas
circumstance	0	0	0	0	0	0	0	0	0	0	aplinkybė
circumstantial	0	0	0	0	0	0	0	0	0	0	netiesioginis
circumvention	0	0	0	0	0	1	1	0	0	0	apėjimas
circus	0	0	0	0	0	0	0	0	0	0	cirkas
cirrus	0	0	0	0	0	0	0	0	0	0	cirrus
cistern	0	0	0	0	0	0	0	0	0	0	cisterna
citadel	0	0	0	0	0	0	0	0	0	0	citadelė
citation	0	0	0	0	0	0	0	0	0	0	citata
citizen	0	0	0	0	0	0	1	0	0	0	pilietis
citrine	0	0	0	0	0	0	0	0	0	0	citrinas
city	0	0	0	0	0	0	0	0	0	0	miestas
civic	0	0	0	0	0	0	0	0	0	0	pilietinis
civil	0	0	0	0	0	0	1	0	0	0	civilinis
civilian	0	0	0	0	0	0	0	0	0	0	civilis
civility	0	0	0	0	0	0	1	0	0	0	mandagumas
civilization	0	0	0	0	0	0	1	0	0	1	civilizacija
civilized	0	0	0	0	1	0	1	0	0	1	civilizuotas
clad	0	0	0	0	0	0	0	0	0	0	apsirengęs
claim	0	0	0	0	0	0	0	0	0	0	pretenzija
claimant	1	0	1	0	0	0	0	0	0	0	ieškovas
clairvoyant	0	0	0	0	0	0	1	0	0	0	aiškiaregis
clam	0	0	0	0	0	0	0	0	0	0	moliuskas
clamor	1	1	1	0	0	1	0	0	1	0	klegesys
clamp	0	0	0	0	0	0	0	0	0	0	spaustukas
clan	0	0	0	0	0	0	0	0	0	1	klanas
clandestine	0	0	0	0	0	0	0	0	0	0	slaptas
clap	0	1	0	0	1	0	1	0	0	1	ploti
clarify	0	0	0	0	0	0	1	0	0	0	išaiškinti
clarinet	0	0	0	0	0	0	0	0	0	0	klarnetas
clarion	0	0	0	0	0	0	0	0	0	0	klyksmas
clarity	0	0	0	0	0	0	0	0	0	0	aiškumas
clash	1	0	0	0	0	1	0	0	0	0	susidūrimas
clashing	1	0	0	1	0	1	0	0	0	0	susikirtimas
clasp	0	0	0	0	0	0	0	0	0	0	užsegimas
class	0	0	0	0	0	0	0	0	0	0	klasė
classic	0	0	0	0	0	0	1	0	0	0	klasika
classical	0	0	0	0	0	0	1	0	0	0	klasikinis
classics	0	0	0	0	1	0	1	0	0	0	klasika
classification	0	0	0	0	0	0	0	0	0	0	klasifikacija
classify	0	0	0	0	0	0	1	0	0	0	klasifikuoti
classmate	0	0	0	0	0	0	0	0	0	0	klasiokas
clatter	0	0	0	0	0	0	0	0	0	0	tarškėjimas
clause	0	0	0	0	0	0	0	0	0	0	sąlyga
clauses	0	0	0	0	0	0	0	0	0	0	išlygos
claw	1	0	0	1	0	1	0	0	0	0	letena
claws	0	0	0	0	0	0	0	0	0	0	nagai
clay	0	0	0	0	0	0	0	0	0	0	molis
clean	0	0	0	0	1	0	1	0	0	1	švarus
cleaning	0	0	0	0	0	0	1	0	0	0	valymas
cleanliness	0	0	0	0	0	0	1	0	0	0	švara
cleanly	0	0	0	0	0	0	1	0	0	0	švariai
cleanse	0	0	0	0	0	0	1	0	0	0	išvalyti
cleansing	0	0	0	0	0	0	1	0	0	0	valymas
clearance	0	0	0	0	0	0	1	0	0	1	klirensas
clearing	0	0	0	0	0	0	0	0	0	0	kliringo
clearness	0	0	0	0	0	0	1	0	0	0	aiškumas
cleavage	0	0	0	0	0	0	0	0	0	0	skilimas
cleave	0	0	0	1	0	0	0	0	0	0	skilti
clef	0	0	0	0	0	0	0	0	0	0	raktas
cleft	0	0	0	0	0	0	0	0	0	0	plyšęs
clemency	0	0	0	0	0	0	0	0	0	0	malonės
clergy	0	0	0	0	0	0	0	0	0	0	dvasininkai
clergyman	0	0	0	0	0	0	0	0	0	0	dvasininkas
clerical	0	0	0	0	0	0	1	0	0	1	dvasininkas
clerk	0	0	0	0	0	0	0	0	0	0	raštininkas
clerkship	0	0	0	0	0	0	0	0	0	0	raštvedyba
clever	0	0	0	0	0	0	1	0	0	0	protingas
cleverness	0	0	0	0	0	0	1	0	0	0	sumanumas
click	0	0	0	0	0	0	0	0	0	0	spustelėkite
client	0	0	0	0	0	0	0	0	0	0	klientas
clientele	0	0	0	0	0	0	0	0	0	0	klientų ratą
cliff	0	0	0	1	0	0	0	0	0	0	skardis
climate	0	0	0	0	0	0	0	0	0	0	klimatas
climatology	0	0	0	0	0	0	0	0	0	0	klimatologija
climax	0	1	0	0	1	0	1	0	1	1	kulminacija
climb	0	0	0	0	0	0	0	0	0	0	lipti
cling	0	0	0	0	0	0	0	0	0	0	prikibti
clip	0	0	0	0	0	0	0	0	0	0	klipas
clipper	0	0	0	0	0	0	0	0	0	0	kirpimo mašinėlė
clipping	0	0	0	0	0	0	0	0	0	0	karpymas
clique	0	0	0	0	0	0	0	0	0	0	klika
cloak	0	0	0	0	0	0	0	0	0	0	apsiaustas
clock	0	1	0	0	0	0	0	0	0	0	laikrodis
clockwork	0	0	0	0	0	0	0	0	0	0	laikrodžio mechanizmas
clog	0	0	0	0	0	0	0	0	0	0	užkimšti
cloister	0	0	0	0	0	1	0	0	0	0	vienuolynas
close	0	0	0	0	0	0	0	0	0	0	Uždaryti
closed	0	0	0	0	0	0	0	0	0	0	uždaryta
closeness	0	0	0	0	1	0	1	0	0	1	artumas
closet	0	0	0	0	0	0	0	0	0	0	spinta
closure	0	1	0	0	1	0	1	1	0	0	uždarymas
clot	0	0	0	0	0	0	0	0	0	0	krešulys
cloth	0	0	0	0	0	0	0	0	0	0	audinys
clothe	0	0	0	0	0	0	1	0	0	0	apsirengti
clothes	0	0	0	0	0	0	0	0	0	0	drabužiai
clothesline	0	0	0	0	0	0	0	0	0	0	drabužių virvė
clothing	0	0	0	0	0	0	0	0	0	0	apranga
cloud	0	0	0	0	0	0	0	0	0	0	debesis
clouded	0	0	0	0	0	1	0	1	0	0	drumstas
cloudiness	0	0	0	1	0	1	0	0	0	0	debesuotumas
cloudy	0	0	0	0	0	0	0	1	0	0	Debesuota
clover	0	0	0	0	0	0	0	0	0	0	dobilas
cloves	0	0	0	0	0	0	0	0	0	0	gvazdikėliai
clown	0	1	0	0	1	0	1	0	1	0	klounas
club	0	0	0	0	0	0	0	0	0	0	klubas
clubhouse	0	0	0	0	0	0	0	0	0	0	klubo namas
clubs	0	0	0	0	0	0	0	0	0	0	klubai
clue	0	1	0	0	0	0	0	0	0	0	užuomina
clump	0	0	0	0	0	1	0	0	0	0	grumstas
clumsy	0	0	1	0	0	1	0	0	0	0	gremėzdiškas
cluster	0	0	0	0	0	0	0	0	0	0	klasteris
