English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Igbo Word
colon	0	0	0	0	0	0	0	0	0	0	eriri afọ
colonel	0	0	0	0	0	0	1	0	0	1	colonel
colonial	0	0	0	0	0	0	0	0	0	0	colonial
colony	0	0	0	0	0	0	0	0	0	0	ógbè
colophon	0	0	0	0	0	0	0	0	0	0	colophon
color	0	0	0	0	0	0	0	0	0	0	agba
coloration	0	0	0	0	0	0	0	0	0	0	agba agba
colored	0	0	0	0	0	0	0	0	0	0	agba
coloring	0	0	0	0	0	0	0	0	0	0	agba
colorless	0	0	0	0	0	0	0	0	0	0	enweghị agba
colors	0	0	0	0	0	0	0	0	0	0	agba
colossal	0	0	0	0	0	0	1	0	0	0	nnukwu
colt	0	0	0	0	0	0	0	0	0	0	nwa ịnyịnya ibu
column	0	0	0	0	0	0	0	0	0	0	kọlụm
columnar	0	0	0	0	0	0	0	0	0	0	kọlụm
coma	0	0	0	1	0	1	0	1	0	0	coma
comatose	0	0	0	1	0	1	0	1	0	0	comatose
comb	0	0	0	0	0	0	0	0	0	0	mbo
combat	1	0	0	1	0	1	0	0	0	0	ọgụ
combatant	1	0	0	1	0	1	0	0	0	0	onye agha
combative	1	0	0	1	0	1	0	0	0	0	ọgụ
combination	0	0	0	0	0	0	0	0	0	0	ngwakọta
combinatorial	0	0	0	0	0	0	0	0	0	0	ngwakọta
combine	0	0	0	0	0	0	0	0	0	0	ikpokọta
combined	0	0	0	0	0	0	0	0	0	0	jikọtara
combustible	0	0	0	0	0	0	0	0	0	0	ire ọkụ
combustion	0	0	0	0	0	0	0	0	0	0	combustion
comedy	0	0	0	0	0	0	0	0	0	0	ihe ọchị
comet	0	0	0	0	0	0	0	0	0	0	kootu
comfort	0	1	0	0	1	0	1	0	0	1	nkasi obi
comforter	0	0	0	0	0	0	0	0	0	0	onye nkasi obi
comic	0	0	0	0	0	0	0	0	0	0	ihe ọchị
comical	0	0	0	0	0	0	0	0	0	0	ọchị
coming	0	1	0	0	0	0	0	0	0	0	na-abịa
comma	0	0	0	0	0	0	0	0	0	0	rikoma
command	0	0	0	0	0	0	0	0	0	0	iwu
commandant	0	0	0	0	0	0	1	0	0	1	onye isi
commander	0	0	0	0	0	0	0	0	0	0	ọchịagha
commanding	0	0	0	0	0	0	1	0	0	1	na-enye iwu
commemorate	0	1	0	0	1	0	1	1	0	0	na-echeta
commemoration	0	1	0	0	1	0	1	0	0	0	ncheta
commemorative	0	1	0	0	0	0	1	0	0	0	ncheta
commence	0	0	0	0	0	0	0	0	0	0	ibido
commend	0	0	0	0	0	0	1	0	0	0	jaa mma
commendable	0	0	0	0	1	0	1	0	0	1	kwesịrị ịja mma
commensurate	0	0	0	0	0	0	0	0	0	0	dabara
comment	0	0	0	0	0	0	0	0	0	0	ikwu okwu
commentary	0	0	0	0	0	0	0	0	0	0	nkọwa
commentator	0	0	0	0	0	0	1	0	0	0	nkọwa
commerce	0	0	0	0	0	0	0	0	0	1	azụmahịa
commercial	0	0	0	0	0	0	0	0	0	0	azụmahịa
commissary	0	0	0	0	0	0	0	0	0	0	komissari
commission	0	0	0	0	0	0	0	0	0	1	ọrụ
commissioner	0	0	0	0	0	0	0	0	0	0	kọmishọna
commit	0	0	0	0	0	0	0	0	0	0	eme
committal	0	0	0	0	0	1	0	1	0	0	itinye aka
committed	0	0	0	0	0	0	1	0	0	1	kwadoro
committee	0	0	0	0	0	0	0	0	0	1	kọmitii
commodity	0	0	0	0	0	0	0	0	0	0	ngwa ahịa
commodore	0	0	0	0	0	0	1	0	0	1	commodore
common	0	0	0	0	0	0	0	0	0	0	nkịtị
commonly	0	0	0	0	0	0	0	0	0	0	na-emekarị
commonplace	0	1	0	0	0	0	0	0	0	1	nkịtị
commons	0	0	0	0	0	0	0	0	0	0	nkịtị
commonwealth	0	0	0	0	0	0	1	0	0	1	Commonwealth
commotion	1	0	0	0	0	1	0	0	0	0	ọgba aghara
commune	0	0	0	0	0	0	0	0	0	0	ikwukọrịta
communicable	0	0	0	0	0	0	0	0	0	0	nkwurịta okwu
communicate	0	0	0	0	0	0	1	0	0	1	nkwurịta okwu
communication	0	0	0	0	0	0	0	0	0	1	nzikọrịta ozi
communicative	0	0	0	0	0	0	1	0	0	0	nkwurịta okwu
communion	0	0	0	0	1	0	1	0	0	1	udo
communism	1	0	0	1	0	1	0	1	0	0	ọchịchị Kọmunist
communist	0	0	0	0	0	1	0	0	0	0	komunist
community	0	0	0	0	0	0	1	0	0	0	obodo
commutation	0	0	0	0	0	0	1	0	0	0	ntughari
commutative	0	0	0	0	0	0	0	0	0	0	mgbanwe
commute	0	0	0	0	0	0	1	0	0	0	ije
commuter	0	0	0	0	0	0	0	0	0	0	onye njem
compact	0	0	0	0	0	0	0	0	0	1	kọmpat
compaction	0	0	0	0	0	0	0	0	0	0	nchịkọta
compactness	0	0	0	0	0	0	0	0	0	0	kọmpat
companion	0	0	0	0	1	0	1	0	0	1	enyi
companionship	0	0	0	0	0	0	0	0	0	0	mkpakọrịta
company	0	0	0	0	0	0	0	0	0	0	ụlọ ọrụ
comparable	0	0	0	0	0	0	0	0	0	0	tụnyere
comparative	0	0	0	0	0	0	0	0	0	0	ntụnyere
comparatively	0	0	0	0	0	0	0	0	0	0	atụnyere
comparison	0	0	0	0	0	0	0	0	0	0	ntụnyere
compartment	0	0	0	0	0	0	0	0	0	0	ọnụ ụlọ
compass	0	0	0	0	0	0	0	0	0	1	kompas
compassion	0	0	0	1	0	0	1	0	0	0	ọmịiko
compassionate	0	0	0	0	0	0	1	0	0	0	ọmịiko
compatibility	0	0	0	0	0	0	1	0	0	0	ndakọrịta
compatible	0	0	0	0	0	0	1	0	0	0	dakọtara
compel	0	0	0	0	0	0	0	0	0	0	ịmanye
compelled	0	0	0	0	0	0	0	0	0	0	mmanye
compelling	0	0	0	0	0	0	1	0	0	0	na-akpali mmasị
compendium	0	0	0	0	0	0	0	0	0	0	compendium
compensate	0	1	0	0	1	0	1	0	1	1	kwụọ ụgwọ
compensation	0	0	0	0	0	0	0	0	0	0	nkwụghachi ụgwọ
compensatory	0	0	0	0	0	0	1	0	0	0	nkwụghachi ụgwọ
competence	0	0	0	0	0	0	1	0	0	1	ikike
competency	0	0	0	0	0	0	1	0	0	1	ikike
competent	0	0	0	0	0	0	1	0	0	1	tozuru oke
competition	0	1	0	0	0	1	0	0	0	0	asọmpi
competitive	0	0	0	0	0	0	0	0	0	0	asọmpi
competitor	0	0	0	0	0	0	0	0	0	0	osompi
compilation	0	0	0	0	0	0	0	0	0	0	nchịkọta
compile	0	0	0	0	0	0	0	0	0	0	kpokọta
complacency	0	0	0	0	0	0	1	0	0	0	afọ ojuju
complacent	0	0	0	0	0	0	0	0	0	0	afọ ojuju
complain	1	0	0	0	0	1	0	1	0	0	mkpesa
complaint	1	0	0	0	0	1	0	0	0	0	mkpesa
complement	0	1	0	0	1	0	1	0	1	1	imeju
complementary	0	0	0	0	0	0	1	0	0	0	nkwado
completed	0	0	0	0	0	0	0	0	0	0	emechara
completely	0	0	0	0	0	0	1	0	0	0	kpam kpam
completeness	0	0	0	0	0	0	1	0	0	0	izu oke
completing	0	1	0	0	1	0	1	0	0	0	na-emecha
completion	0	1	0	0	1	0	1	0	0	0	mmecha
complex	0	0	0	0	0	0	0	0	0	0	mgbagwoju anya
complexed	0	0	0	0	0	1	0	0	0	0	mgbagwoju anya
complexion	0	0	0	0	0	0	0	0	0	0	odidi
complexity	0	0	0	0	0	1	0	0	0	0	mgbagwoju anya
compliance	0	0	0	0	0	0	1	0	0	1	nnabata
compliant	0	0	0	0	0	0	1	0	0	0	nnabata
complicate	1	0	0	0	0	1	0	0	0	0	mgbagwoju anya
complicated	0	0	0	0	0	1	0	0	0	0	mgbagwoju anya
complication	0	0	0	0	0	1	0	0	0	0	mgbagwoju anya
complicity	0	0	0	0	0	1	1	0	0	0	mgbagwoju anya
compliment	0	1	0	0	1	0	1	0	1	1	otuto
comply	0	0	0	0	0	0	0	0	0	0	rube isi
complying	0	0	0	0	0	0	0	0	0	0	na-erube isi
compo	0	0	0	0	0	0	0	0	0	0	compo
component	0	0	0	0	0	0	0	0	0	0	akụrụngwa
compose	0	0	0	0	0	0	0	0	0	0	dee
composed	0	0	0	0	0	0	1	0	0	0	mejupụtara
composer	0	0	0	0	0	0	1	0	0	0	onye na-ede ihe
composite	0	0	0	0	0	0	0	0	0	0	ihe mejupụtara
composition	0	0	0	0	0	0	0	0	0	0	mejupụtara
compost	0	0	1	0	0	1	0	0	0	0	compost
composure	0	0	0	0	0	0	1	0	0	0	obi iru ala
compound	0	0	0	0	0	0	0	0	0	0	ngwakọta
comprehend	0	0	0	0	0	0	1	0	0	0	ghọta
comprehension	0	0	0	0	0	0	0	0	0	0	nghọta
comprehensive	0	0	0	0	0	0	1	0	0	0	keukwu
compress	1	0	0	0	0	0	0	0	0	0	mpikota onu
compressed	0	0	0	0	0	0	0	0	0	0	abịakọrọ
compressible	0	0	0	0	0	0	0	0	0	0	mkpakọ
compression	0	0	0	0	0	0	0	0	0	0	mkpakọ
comprise	0	0	0	0	0	0	0	0	0	0	mejupụtara
compromise	0	0	0	0	0	0	0	0	0	0	kwenye
comptroller	0	0	0	0	0	0	0	0	0	1	onye nchikota
compulsion	1	0	0	0	0	1	0	0	0	0	mmanye
compulsory	0	0	0	0	0	1	0	0	0	0	mmanye
computable	0	0	0	0	0	0	0	0	0	0	compactable
computation	0	0	0	0	0	0	0	0	0	0	mgbakọ
compute	0	0	0	0	0	0	0	0	0	0	gbakọọ
computer	0	0	0	0	0	0	0	0	0	0	kọmputa
comrade	0	0	0	0	0	0	1	0	0	1	ibe
con	0	0	0	0	0	0	0	0	0	0	con
concatenation	0	0	0	0	0	0	0	0	0	0	njikọ
concave	0	0	0	0	0	0	0	0	0	0	concave
conceal	0	0	0	0	0	1	0	1	0	0	zobe
concealed	0	1	0	1	0	1	0	0	1	0	zoro ezo
concealment	1	1	0	1	0	1	0	0	0	0	nzuzo
conceit	0	0	0	0	0	1	0	0	0	0	mpako
conceited	0	0	0	0	0	1	0	0	0	0	mpako
conceivable	0	0	0	0	0	0	0	0	0	0	iche echiche
concentrate	0	0	0	0	0	0	0	0	0	0	itinye uche
concentration	0	0	0	0	0	0	0	0	0	0	itinye uche
concentric	0	0	0	0	0	0	1	0	0	0	concentric
conception	0	0	0	0	0	0	0	0	0	0	echiche
concern	0	0	0	0	0	0	0	0	0	0	nchegbu
concerned	0	0	0	1	0	0	0	1	0	0	nchegbu
concert	0	0	0	0	0	0	0	0	0	0	egwu egwu
concession	0	0	0	0	0	0	0	0	0	0	nkwenye
concessional	0	0	0	0	0	0	0	0	0	0	nke nkwekorita
concierge	0	0	0	0	0	0	0	0	0	0	concierge
conciliation	0	0	0	0	1	0	1	0	0	1	nkwekorita
concise	0	0	0	0	0	0	0	0	0	0	nkenke
conclave	0	0	0	0	0	0	0	0	0	0	kpọkọta ọnụ
conclude	0	0	0	0	0	0	0	0	0	0	kwubie
concluding	0	0	0	0	0	0	1	0	0	0	mmechi
conclusion	0	0	0	0	0	0	0	0	0	0	mmechi
concoction	0	0	0	0	0	0	0	0	0	0	concoction
concomitant	0	0	0	0	0	0	0	0	0	0	concomitant
concord	0	0	0	0	0	0	1	0	0	1	nkwekọrịta
concordance	0	0	0	0	0	0	1	0	0	1	nkwekọrịta
concours	0	0	0	0	0	0	0	0	0	0	concours
concourse	0	0	0	0	0	0	0	0	0	0	nzuko
concrete	0	0	0	0	0	0	0	0	0	0	ihe
concurrence	0	0	0	0	0	0	0	0	0	0	nkwekorita
concurrent	0	0	0	0	0	0	0	0	0	0	n'otu oge
concurring	0	0	0	0	0	0	0	0	0	0	na-ekwekọrịta
concussion	1	0	0	0	0	1	0	1	0	0	mgbagwoju anya
condemn	1	0	0	0	0	1	0	0	0	0	ikpe
condemnation	1	1	1	1	0	1	0	1	0	0	ikpe
condensation	0	0	0	0	0	0	0	0	0	0	condensation
condensed	0	0	0	0	0	0	0	0	0	0	condensed
condescending	0	0	0	0	0	1	0	0	0	0	na-eruda ala
condescension	1	0	1	0	0	1	0	1	0	0	nkwenye
condiment	0	0	0	0	0	0	0	0	0	0	condimenti
condition	0	0	0	0	0	0	0	0	0	0	ọnọdụ
conditional	0	0	0	0	0	0	0	0	0	0	keonodu
conditionally	0	0	0	0	0	0	0	0	0	0	keonodu
conditioned	0	0	0	0	0	0	0	0	0	0	oyiri
conditions	0	0	0	0	0	0	0	0	0	0	ọnọdụ
condolence	0	0	0	0	0	0	1	1	0	0	ngụgụ obi
condone	0	0	0	0	0	0	1	0	0	0	kwadoro
conducive	0	0	0	0	0	0	1	0	0	0	na-enyere aka
conduct	0	0	0	0	0	0	0	0	0	0	omume
conduction	0	0	0	0	0	0	0	0	0	0	nduzi
conductivity	0	0	0	0	0	0	1	0	0	0	conductivity
conductor	0	0	0	0	0	0	0	0	0	0	onye ndu
conduit	0	0	0	0	0	0	0	0	0	0	conduit
cone	0	0	0	0	0	0	0	0	0	0	cone
confederate	0	0	0	0	0	0	1	0	0	1	nkwekọ
confederation	0	0	0	0	0	0	0	0	0	0	njikọ
confer	0	0	0	0	0	0	0	0	0	0	inye
conference	0	0	0	0	0	0	0	0	0	0	ogbako
confess	0	0	0	0	0	1	1	0	0	1	kwuputa
confession	0	1	0	1	0	1	0	1	1	0	nkwuputa
confessional	0	0	0	1	0	0	0	0	0	1	nkwuputa
confessions	0	0	0	0	0	0	0	0	0	0	nkwupụta
confide	0	0	0	0	0	0	0	0	0	1	kọwaa nzuzo
confidence	0	0	0	1	1	0	1	0	0	1	obi ike
confident	0	0	0	0	1	0	1	0	0	1	obi ike
confidential	0	0	0	0	0	0	0	0	0	1	nzuzo
confidentially	0	0	0	0	0	0	0	0	0	1	na nzuzo
configuration	0	0	0	0	0	0	0	0	0	0	nhazi
confine	1	0	0	1	0	1	0	1	0	0	kpochie
confined	1	0	1	1	0	1	0	1	0	0	ejichiri
confinement	1	0	0	1	0	1	0	1	0	0	mkpochi
confines	0	0	0	0	0	0	0	0	0	0	na-egbochi
confirm	0	0	0	0	0	0	0	0	0	0	gosi
confirmation	0	0	0	0	0	0	0	0	0	1	nkwenye
confirmatory	0	0	0	0	0	0	0	0	0	0	nkwenye
confirmed	0	0	0	0	0	0	1	0	0	1	kwadoro
confiscate	1	0	0	0	0	1	0	1	0	0	weghara
confiscation	0	0	0	0	0	1	0	0	0	0	njiko
conflagration	1	0	0	1	0	1	0	0	0	0	ọgbaghara
conflict	1	0	0	1	0	1	0	1	0	0	esemokwu
conflicting	0	0	0	0	0	1	0	0	0	0	na-emegiderịta onwe ya
confluence	0	0	0	0	0	0	0	0	0	0	nchikota
conformance	0	0	0	0	0	0	1	0	0	0	nkwenye
conformation	0	0	0	0	0	0	0	0	0	0	nkwekọrịta
conformity	0	0	0	0	0	0	0	0	0	1	nkwekọ
confound	0	0	0	0	0	1	0	0	0	0	mgbagwoju anya
confounded	0	0	0	0	0	1	0	0	0	0	nwere mgbagwoju anya
confront	1	0	0	0	0	0	0	0	0	0	ihu
confuse	0	0	0	0	0	1	0	0	0	0	mgbagwoju anya
confusion	1	0	0	1	0	1	0	0	0	0	mgbagwoju anya
congenial	0	0	0	0	0	0	1	0	0	0	congenial
congenital	0	0	0	0	0	0	0	0	0	0	ọmụmụ
congestion	0	0	0	0	0	1	0	0	0	0	nchikota
conglomerate	0	0	0	0	0	0	0	0	0	1	conglomerate
conglomeration	0	0	0	0	0	0	0	0	0	0	conglomeration
congratulatory	0	0	0	0	1	0	1	0	0	0	ekele
congregate	0	0	0	0	0	0	0	0	0	0	gbakọta
congregation	0	0	0	0	0	0	1	0	0	1	ọgbakọ
congress	0	0	1	0	0	0	0	0	0	1	nzuko
congressional	0	0	0	0	0	0	0	0	0	0	Congress
congressman	0	0	0	0	0	0	0	0	0	1	onye omebe iwu
congruence	0	0	0	0	0	0	1	0	0	1	nkwekọ
conic	0	0	0	0	0	0	0	0	0	0	conic
conical	0	0	0	0	0	0	0	0	0	0	conical
conjecture	0	1	0	0	0	0	0	0	0	0	ntule
conjugal	0	0	0	0	0	0	0	0	0	0	di na nwunye
conjugate	0	0	0	0	0	0	0	0	0	0	conjugate
conjugation	0	0	0	0	0	0	0	0	0	0	njikọ
conjunction	0	0	0	0	0	0	0	0	0	0	njikọ
conjunctive	0	0	0	0	0	0	0	0	0	0	njikọ
conjure	0	1	0	0	0	0	0	0	1	0	conjure
conjuring	0	0	0	0	0	1	0	0	0	0	conjuring
connect	0	0	0	0	0	0	0	0	0	0	jikọọ
connected	0	0	0	0	0	0	0	0	0	0	ejikọrọ
connection	0	0	0	0	0	0	0	0	0	0	njikọ
connective	0	0	0	0	0	0	0	0	0	1	njikọ
connoisseur	0	0	0	0	1	0	1	0	0	1	onye maara ihe
conquer	0	0	0	0	0	0	0	0	0	0	merie
conqueror	0	0	0	0	0	0	0	0	0	0	onye mmeri
conquest	1	0	0	1	0	1	0	0	0	0	mmeri
conscience	0	0	0	0	0	0	1	0	0	1	akọnuche
conscientious	0	0	0	0	0	0	1	0	0	1	akọnuche
consciousness	0	0	0	0	0	0	1	0	0	0	nsụhọ
conscription	0	0	0	0	0	0	0	0	0	0	ndebanye aha
consecration	0	1	0	0	1	0	1	1	0	1	nchuaja
consecutive	0	0	0	0	0	0	0	0	0	0	nsoro
consent	0	0	0	0	0	0	0	0	0	0	nkwenye
consenting	0	0	0	0	0	0	0	0	0	0	nkwenye
consequence	0	0	0	0	0	0	0	0	0	0	ihe si na ya pụta
consequent	0	1	0	0	0	0	0	0	0	0	N'ihi ya
conservation	0	1	0	0	0	0	1	0	0	1	nchekwa
conservatism	0	0	0	0	0	0	0	0	0	0	conservatism
conservative	0	0	0	0	0	0	0	0	0	0	conservative
conservatory	0	0	0	0	0	0	0	0	0	0	ụlọ nchekwa
conserve	0	0	0	0	0	0	1	0	0	0	chekwaa
considerable	0	0	0	0	0	0	1	0	0	0	nnukwu
considerate	0	0	0	0	0	0	1	0	0	1	na-echebara echiche
consignee	0	0	0	0	0	0	0	0	0	0	onye mbubata
consignment	0	0	0	0	0	0	0	0	0	0	mbufe
consistency	0	0	0	0	0	0	1	0	0	1	agbanwe agbanwe
consistent	0	0	0	0	0	0	0	0	0	0	na-agbanwe agbanwe
consolation	0	0	0	0	0	0	0	0	0	0	ngụgụ obi
console	0	0	0	0	0	0	1	1	0	0	console
consolidate	0	0	0	0	0	0	0	0	0	0	imekota
consolidation	0	0	0	0	0	0	0	0	0	0	nchikota
consonant	0	0	0	0	0	0	1	0	0	0	consonant
consort	0	0	0	0	0	0	0	0	0	1	onye mmekọ
conspicuous	0	0	0	0	0	0	0	0	0	0	pụtara ìhè
conspiracy	0	0	0	1	0	0	0	0	0	0	izu nzuzo
conspirator	1	1	1	1	0	1	0	0	0	0	onye na-agba izu
conspire	0	0	0	1	0	1	0	0	0	0	agba izu
constable	0	0	0	0	0	0	0	0	0	1	onye uwe ojii
constancy	0	0	0	0	0	0	1	0	0	1	na-adịgide adịgide
constant	0	0	0	0	0	0	1	0	0	1	na-adịgide adịgide
constantly	0	0	0	0	0	0	0	0	0	1	mgbe niile
constellation	0	0	0	0	0	0	0	0	0	0	ìgwè kpakpando
consternation	1	0	0	1	0	1	0	0	0	0	mgbagwoju anya
constipation	0	0	1	0	0	1	0	0	0	0	afọ ntachi
constituent	0	0	0	0	0	0	0	0	0	0	mejupụtara
constituents	0	0	0	0	0	0	0	0	0	0	ihe mejupụtara
constitute	0	0	0	0	0	0	0	0	0	1	mejuputara
constitution	0	0	0	0	0	0	0	0	0	0	iwu
constitutional	0	0	0	0	0	0	1	0	0	1	usoro iwu
constitutionality	0	0	0	0	0	0	0	0	0	0	iwu iwu
constrain	0	0	0	1	0	1	0	0	0	0	mmachi
constrained	0	0	0	0	0	1	0	0	0	0	mmachi
constraint	1	0	0	1	0	1	0	1	0	0	mmachi
construct	0	0	0	0	0	0	1	0	0	0	wuo
construction	0	0	0	0	0	0	0	0	0	0	ihe owuwu
construe	0	0	0	0	0	0	0	0	0	0	echiche
consul	0	0	0	0	0	0	0	0	0	1	consul
consult	0	0	0	0	0	0	0	0	0	1	ndụmọdụ
consultation	0	0	0	0	0	0	0	0	0	0	ndụmọdụ
consume	0	0	0	0	0	0	0	0	0	0	iri
consuming	0	0	0	0	0	0	0	0	0	0	na-eri
consummate	0	0	0	0	0	0	1	0	0	0	na-agwụ agwụ
consummation	0	0	0	0	0	0	0	0	0	0	mmezu
consumption	0	0	0	0	0	0	0	0	0	0	oriri
contact	0	0	0	0	0	0	1	0	0	0	kọntaktị
contagion	0	1	1	1	0	1	0	0	0	0	ofufe
contagious	0	0	1	1	0	1	0	0	0	0	na efe efe
containment	0	0	0	0	0	0	0	0	0	0	njide
contaminate	0	0	1	0	0	1	0	0	0	0	merụọ ahụ
contaminated	0	0	1	1	0	1	0	1	0	0	emeru
contamination	0	0	1	0	0	1	0	0	0	0	mmetọ
contemplate	0	0	0	0	0	0	0	0	0	0	tụgharịa uche
contemplation	0	0	0	0	0	0	1	0	0	0	ntughari uche
contemplative	0	0	0	0	0	0	0	0	0	0	na-atụgharị uche
contemporaneous	0	0	0	0	0	0	0	0	0	0	dịkọrọ ndụ
contemporary	0	0	0	0	0	0	0	0	0	0	dịkọrọ ndụ
contempt	1	0	1	1	0	1	0	0	0	0	nlelị
contemptible	1	0	1	0	0	1	0	0	0	0	ihe nleda anya
contemptuous	1	0	0	0	0	1	0	0	0	0	nke nlelị
contending	0	0	0	0	0	0	0	0	0	0	na-asọrịta mpi
content	0	0	0	0	1	0	1	0	0	1	ọdịnaya
contention	0	0	0	0	0	0	0	0	0	0	esemokwu
contentious	1	0	1	1	0	1	0	0	0	0	na-ese okwu
contents	0	0	0	0	0	0	0	0	0	0	ọdịnaya
context	0	0	0	0	0	0	0	0	0	0	gburugburu
contiguous	0	0	0	0	0	0	0	0	0	0	na-aga n'ihu
continence	0	0	0	0	0	0	0	0	0	0	nkwụsịtụ
continent	0	0	0	0	0	0	0	0	0	0	kọntinent
continental	0	0	0	0	0	0	0	0	0	0	kọntinental
contingency	0	0	0	0	0	0	0	0	0	0	ihe mberede
contingent	0	1	0	0	0	0	0	0	0	0	contingent
continual	0	0	0	0	0	0	0	0	0	0	na-aga n'ihu
continually	0	0	0	0	0	0	0	0	0	0	mgbe niile
continuance	0	0	0	0	0	0	0	0	0	0	aga n'ihu
continuation	0	1	0	0	0	0	0	0	0	0	n'ihu
continue	0	1	0	0	0	0	1	0	0	1	gaa n'ihu
continued	0	0	0	0	0	0	0	0	0	0	gara n'ihu
continuing	0	0	0	0	0	0	0	0	0	0	na-aga n'ihu
continuity	0	0	0	0	0	0	0	0	0	0	aga n'ihu
continuous	0	0	0	0	0	0	0	0	0	0	na-aga n'ihu
continuously	0	0	0	0	0	0	0	0	0	0	na-aga n'ihu
contour	0	0	0	0	0	0	1	0	0	0	contour
contraband	1	0	1	1	0	1	0	0	0	0	ihe mgbochi
contract	0	0	0	0	0	0	0	0	0	0	nkwekọrịta
contracted	0	0	0	0	0	1	0	0	0	0	nkwekọrịta
contractile	0	0	0	0	0	0	0	0	0	0	nkwekọrịta
contracting	0	0	0	0	0	0	0	0	0	0	nkwekọrịta
contraction	0	0	0	0	0	0	0	0	0	0	nkwekọrịta
contradict	1	0	0	0	0	1	0	0	0	0	megidere
contradiction	0	0	0	0	0	1	0	0	0	0	esemokwu
contradictory	0	0	0	0	0	1	0	0	0	0	na-emegiderịta onwe ya
contrary	0	0	0	0	0	1	0	0	0	0	megidere
contrast	0	0	0	0	0	0	0	0	0	0	iche
contrasted	0	0	0	0	0	1	0	0	0	0	iche
contravene	0	0	0	0	0	1	0	0	0	0	imegide
contravention	0	0	0	0	0	1	0	0	0	0	mgbochi
contribute	0	0	0	0	0	0	1	0	0	0	inye aka
contributor	0	0	0	0	0	0	1	0	0	1	onye ntinye aka
contrived	0	0	0	0	0	0	0	0	0	0	chepụtara
control	0	0	0	0	0	0	0	0	0	0	njikwa
controversial	1	0	0	0	0	1	0	0	0	0	esemokwu
controversy	0	0	0	0	0	1	0	0	0	0	esemokwu
conundrum	0	0	0	0	0	0	0	0	0	0	mgbagwoju anya
convalescent	0	0	0	0	0	0	0	0	0	0	convalescent
convection	0	0	0	0	0	0	0	0	0	0	convection
convene	0	0	0	0	0	0	0	0	0	0	zukọta
convenience	0	0	0	0	0	0	1	0	0	0	mma
conveniences	0	0	0	0	0	0	0	0	0	0	mma
convenient	0	0	0	0	0	0	1	0	0	0	adaba
convent	0	0	0	0	0	0	1	0	0	1	ebe obibi ndị nọn
convention	0	0	0	0	0	0	1	0	0	0	mgbakọ
conventional	0	0	0	0	0	0	0	0	0	0	omenala
converge	0	0	0	0	0	0	0	0	0	0	ikpokọta
convergence	0	1	0	0	0	0	0	0	0	0	nchikota
convergent	0	0	0	0	0	0	0	0	0	0	convergent
conversant	0	0	0	0	0	0	1	0	0	0	mkparịta ụka
conversation	0	0	0	0	0	0	0	0	0	0	mkparịta ụka
conversational	0	0	0	0	0	0	1	0	0	0	mkparịta ụka
converse	0	0	0	0	0	0	0	0	0	0	kparịta ụka
conversing	0	0	0	0	0	0	0	0	0	0	na-akparịta ụka
conversion	0	0	0	0	0	0	0	0	0	0	ntughari
convert	0	0	0	0	0	0	1	0	0	0	tụgharịa
converted	0	0	0	0	0	0	0	0	0	0	gbanwere
convertible	0	0	0	0	0	0	0	0	0	0	mgbanwe
convex	0	0	0	0	0	0	0	0	0	0	convex
convexity	0	0	0	0	0	0	0	0	0	0	convexity
convey	0	0	0	0	0	0	0	0	0	0	ibuga
conveyance	0	0	0	0	0	0	0	0	0	0	nnyefe
conveyancing	0	0	0	0	0	0	0	0	0	1	nnyefe
convict	1	0	1	1	0	1	0	1	0	0	ikpe
conviction	0	0	0	0	0	1	0	0	0	0	ikpe
convince	0	1	0	0	0	0	1	0	0	1	kwenye
convinced	0	0	0	0	0	0	0	0	0	1	kwenyesiri ike
convincing	0	0	0	0	0	0	0	0	0	1	kwenye
convocation	0	0	0	0	0	0	0	0	0	0	nkpọkọta
convoluted	0	0	0	0	0	0	0	0	0	0	mgbagwoju anya
convolution	0	0	0	0	0	0	0	0	0	0	convolution
convoy	0	0	0	0	0	0	0	0	0	0	convoy
coo	0	0	0	0	0	0	0	0	0	0	ndewo
cook	0	0	0	0	0	0	0	0	0	0	esi nri
cookery	0	0	0	0	0	0	0	0	0	0	esi nri
cooking	0	0	0	0	0	0	0	0	0	0	isi nri
cool	0	0	0	0	0	0	1	0	0	0	dị jụụ
cooler	0	0	0	0	0	0	0	0	0	0	ngwa nju oyi
cooling	0	0	0	0	0	0	0	0	0	0	jụrụ oyi
coolness	0	0	0	0	0	0	1	0	0	0	oyi
coop	1	0	1	0	0	1	0	0	0	0	kopu
cooperate	0	0	0	0	0	0	1	0	0	0	imekota
cooperating	0	0	0	0	0	0	1	0	0	1	na-akwado
cooperation	0	0	0	0	0	0	1	0	0	1	imekọ ihe ọnụ
cooperative	0	0	0	0	0	0	1	0	0	1	nkwado
coordinate	0	0	0	0	0	0	0	0	0	0	nhazi
cop	0	0	0	1	0	0	0	0	0	1	onye uwe ojii
copious	0	0	0	0	0	0	0	0	0	0	nke ukwuu
copper	0	0	0	0	0	0	0	0	0	0	ọla kọpa
copy	0	0	0	0	0	1	0	0	0	0	oyiri
copycat	1	0	1	0	0	1	0	0	0	0	oyiri
copying	0	0	0	0	0	0	0	0	0	0	na-eṅomi
copyright	0	0	0	0	0	0	0	0	0	0	nwebiisinka
coral	0	0	0	0	0	0	0	0	0	0	coral
cord	0	0	0	0	0	0	0	0	0	0	eriri
cordon	0	0	0	0	0	0	0	0	0	0	ụdọ
