English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	German Word
dish	0	0	0	0	0	0	0	0	0	0	Gericht
disheartened	0	0	0	0	0	1	0	1	0	0	entmutigt
disheartening	0	0	0	0	0	1	0	1	0	0	entmutigend
dishonest	1	0	1	0	0	1	0	1	0	0	unehrlich
dishonesty	0	0	1	0	0	1	0	0	0	0	Unehrlichkeit
dishonor	1	0	1	1	0	1	0	1	0	0	entehren
disillusionment	1	0	1	0	0	1	0	1	0	0	Ernüchterung
disinfect	0	0	0	0	0	0	0	0	0	0	desinfizieren
disinfectant	0	0	0	0	0	0	0	0	0	0	Desinfektionsmittel
disinfection	0	0	0	0	0	0	1	0	0	0	Desinfektion
disinformation	1	0	0	1	0	1	0	0	0	0	Desinformation
disingenuous	0	0	1	0	0	1	0	0	0	0	unaufrichtig
disintegrate	0	0	1	1	0	1	0	0	0	0	zerfallen
disintegration	0	0	0	0	0	1	0	0	0	0	Zerfall
disinterested	0	0	0	0	0	1	0	0	0	0	desinteressiert
disjoint	0	0	0	0	0	0	0	0	0	0	disjunkt
disjointed	0	0	0	0	0	0	0	0	0	0	unzusammenhängend
disjunctive	0	0	0	0	0	0	0	0	0	0	disjunktiv
disk	0	0	0	0	0	0	0	0	0	0	Scheibe
diskette	0	0	0	0	0	0	0	0	0	0	Diskette
dislike	1	0	1	0	0	1	0	0	0	0	nicht gefallen
disliked	1	0	0	0	0	1	0	1	0	0	nicht gefallen
dislocated	1	0	1	1	0	1	0	1	0	0	ausgerenkt
dislocation	0	0	0	0	0	0	0	0	0	0	Luxation
dislodge	0	0	0	0	0	0	0	0	0	0	entfernen
dismal	0	0	1	1	0	1	0	1	0	0	düster
dismay	1	1	0	1	0	1	0	1	1	0	Bestürzung
dismemberment	0	0	1	1	0	1	0	1	0	0	Zerstückelung
dismiss	0	0	0	0	0	0	0	0	0	0	zurückweisen
dismissal	1	0	1	1	0	1	0	1	1	0	Entlassung
dismount	0	0	0	0	0	0	0	0	0	0	Abgang
disobedience	1	0	1	0	0	1	0	0	0	0	Ungehorsam
disobedient	1	0	0	0	0	1	0	0	0	0	ungehorsam
disobey	1	0	1	0	0	1	0	0	0	0	ungehorsam
disorder	0	0	0	1	0	1	0	0	0	0	Störung
disorderly	0	0	0	0	0	1	0	0	0	0	ungeordnet
disorganized	0	0	0	0	0	1	0	0	0	0	desorganisiert
disparage	1	0	1	0	0	1	0	1	0	0	verunglimpfen
disparaging	1	0	1	0	0	1	0	1	0	0	abwertend
disparate	0	0	0	0	0	0	0	0	0	0	disparat
disparity	1	0	1	0	0	1	0	1	0	0	Ungleichheit
dispassionate	0	0	0	0	0	1	0	1	0	0	leidenschaftslos
dispatch	0	0	0	0	0	0	0	0	0	0	versenden
dispel	0	0	0	0	0	1	0	1	0	0	zerstreuen
dispensation	0	0	0	0	0	0	0	0	0	0	Dispensation
dispense	0	0	0	0	0	0	0	0	0	0	dosieren
disperse	0	0	0	0	0	0	0	0	0	0	zerstreuen
dispersed	0	0	0	0	0	0	0	0	0	0	verteilt
dispersion	0	0	0	0	0	1	0	0	0	0	Streuung
displace	0	0	0	0	0	1	0	0	0	0	verdrängen
displaced	1	0	0	1	0	0	0	1	0	0	versetzt
displacement	0	0	0	0	0	0	0	0	0	0	Verschiebung
display	0	0	0	0	0	0	0	0	0	0	Anzeige
displeased	1	0	1	1	0	1	0	1	0	0	unzufrieden
displeasure	0	0	1	0	0	1	0	0	0	0	Unmut
disposal	0	0	0	0	0	1	0	0	0	0	Verfügung
dispose	0	0	1	0	0	0	0	0	0	0	entsorgen
disposed	0	1	0	0	0	0	1	0	0	1	entsorgt
disposition	0	0	0	0	0	0	0	0	0	0	Anordnung
dispossessed	1	0	0	1	0	1	0	1	0	0	enteignet
disprove	0	0	0	0	0	0	0	0	0	0	widerlegen
dispute	1	0	0	0	0	1	0	0	0	0	Disput
disqualification	0	0	0	0	0	1	0	0	0	0	Disqualifikation
disqualified	1	0	1	0	0	1	0	1	0	0	disqualifiziert
disqualify	0	0	0	0	0	1	0	1	0	0	disqualifizieren
disregard	0	0	0	0	0	1	0	0	0	0	außer Acht lassen
disregarded	0	0	1	0	0	1	0	0	0	0	unbeachtet
disreputable	1	0	1	1	0	1	0	0	0	0	anrüchig
disrepute	0	0	0	0	0	0	0	0	0	0	Verruf
disrespect	1	0	0	0	0	1	0	0	0	0	Respektlosigkeit
disrespectful	1	0	1	1	0	1	0	1	0	0	respektlos
disruption	1	0	0	1	0	1	0	0	1	0	Störung
dissatisfaction	0	0	0	0	0	1	0	0	0	0	Unzufriedenheit
dissatisfied	0	0	0	0	0	0	0	0	0	0	unzufrieden
dissect	0	0	0	0	0	0	0	0	0	0	sezieren
dissection	0	0	1	0	0	0	0	0	0	0	Präparation
disseminate	0	0	0	0	0	0	1	0	0	0	verbreiten
dissemination	0	0	0	0	0	0	0	0	0	0	Verbreitung
dissension	1	0	0	0	0	1	0	0	0	0	Uneinigkeit
dissent	0	0	0	0	0	0	0	0	0	0	Dissens
dissenting	0	0	0	0	0	1	0	0	0	0	abweichend
dissertation	0	0	0	0	0	0	0	0	0	0	Dissertation
disservice	1	0	1	0	0	1	0	1	0	0	Bärendienst
dissident	1	0	0	1	0	1	0	0	0	0	Dissident
dissimilar	0	0	0	0	0	0	0	0	0	0	unähnlich
dissipate	0	0	0	0	0	0	0	0	0	0	zerstreuen
dissipated	0	0	0	0	0	0	0	0	0	0	zerstreut
dissociation	0	0	0	0	0	0	0	0	0	0	Dissoziation
dissolution	1	0	0	1	0	1	0	1	1	0	Auflösung
dissolve	0	0	0	0	0	0	0	0	0	0	sich auflösen
dissonance	1	0	0	0	0	1	0	0	0	0	Dissonanz
dissuade	0	0	0	0	0	0	0	0	0	0	abbringen
distal	0	0	0	0	0	0	0	0	0	0	distal
distance	0	0	0	0	0	0	0	0	0	0	Distanz
distant	0	0	0	0	0	0	0	0	0	0	entfernt
distaste	0	0	1	0	0	1	0	0	0	0	Abneigung
distasteful	0	0	1	0	0	1	0	0	0	0	geschmacklos
distillate	0	0	0	0	0	0	0	0	0	0	Destillat
distillation	0	0	0	0	0	0	1	0	0	0	Destillation
distinction	0	0	0	0	0	0	1	0	0	0	Unterscheidung
distinctive	0	0	0	0	0	0	0	0	0	0	unverwechselbar
distinguish	0	0	0	0	0	0	0	0	0	0	unterscheiden
distinguishable	0	0	0	0	0	0	0	0	0	0	unterscheidbar
distinguished	0	0	0	0	0	0	0	0	0	0	ausgezeichnet
distinguishing	0	0	0	0	0	0	0	0	0	0	unterscheiden
distorted	0	0	1	0	0	1	0	0	0	0	verzerrt
distortion	0	0	0	0	0	1	0	0	0	0	Verzerrung
distract	0	0	0	0	0	1	0	0	0	0	ablenken
distracted	1	0	0	0	0	1	0	0	0	0	abgelenkt
distracting	1	1	0	0	0	1	0	0	0	0	ablenkend
distraction	0	0	0	0	0	1	0	0	0	0	Ablenkung
distraught	0	0	0	0	0	1	0	1	0	0	verstört
distress	1	0	1	1	0	1	0	1	1	0	Not
distressed	0	0	0	1	0	1	0	0	0	0	betrübt
distressing	1	0	0	1	0	1	0	0	0	0	beunruhigend
distribute	0	0	0	0	0	0	0	0	0	0	verteilen
distribution	0	0	0	0	0	0	0	0	0	0	Verteilung
district	0	0	0	0	0	0	0	0	0	0	Bezirk
distrust	1	0	1	1	0	1	0	0	0	0	Misstrauen
disturbance	1	0	0	1	0	1	0	1	1	0	Störung
disturbed	1	0	0	0	0	1	0	1	0	0	gestört
disuse	0	0	0	0	0	1	0	0	0	0	Nichtgebrauch
disused	1	0	0	0	0	1	0	0	0	0	stillgelegt
ditch	0	0	0	0	0	0	0	0	0	0	Graben
ditto	0	0	0	0	0	0	0	0	0	0	dito
ditty	0	0	0	0	1	0	1	0	0	0	Liedchen
diurnal	0	0	0	0	0	0	0	0	0	0	täglich
divan	0	0	0	0	0	0	0	0	0	1	Diwan
dive	0	0	0	0	0	0	0	0	0	0	tauchen
diver	0	0	0	0	0	0	0	0	0	0	Taucher
diverge	0	0	0	0	0	0	0	0	0	0	divergieren
divergence	0	0	0	0	0	0	0	0	0	0	Abweichungen
divergent	0	0	0	0	0	1	0	0	1	0	abweichend
diverging	0	0	0	0	0	0	0	0	0	0	divergierend
divers	0	0	0	0	0	0	0	0	0	0	Taucher
diverse	0	0	0	0	0	1	1	0	0	0	vielfältig
diversified	0	0	0	0	0	0	1	0	0	0	diversifiziert
diversify	0	0	0	0	0	0	0	0	0	0	diversifizieren
diversion	0	0	0	0	0	0	1	0	1	0	Umleitung
diversity	0	0	0	0	0	0	0	0	0	0	Diversität
divert	0	0	0	0	0	0	0	0	0	0	umleiten
diverting	0	0	0	0	0	0	0	0	0	0	ablenken
divest	0	0	0	0	0	0	0	0	0	0	veräußern
divested	0	0	0	0	0	1	0	0	0	0	veräußert
divestment	0	0	0	0	0	1	0	0	0	0	Veräußerung
divide	0	0	0	0	0	0	0	0	0	0	teilen
divided	0	0	0	0	0	0	0	0	0	0	geteilt
dividend	0	0	0	0	0	0	0	0	0	0	Dividende
divination	0	1	0	0	0	0	0	0	0	0	Divination
divine	0	0	0	0	0	0	0	0	0	0	göttlich
divinity	0	0	0	0	0	0	1	0	0	0	Gottheit
divisible	0	0	0	0	0	0	0	0	0	0	teilbar
division	0	0	0	0	0	0	0	0	0	0	Aufteilung
divisor	0	0	0	0	0	0	0	0	0	0	Divisor
divorce	1	0	1	1	0	1	0	1	1	1	Scheidung
divulge	0	0	0	0	0	0	0	0	0	0	preisgeben
dizziness	0	0	0	0	0	1	0	0	0	0	Schwindel
dizzy	0	0	0	0	0	1	0	0	0	0	schwindlig
docile	0	0	0	0	0	0	0	0	0	0	fügsam
dock	0	0	0	0	0	0	0	0	0	0	Dock
docked	0	0	0	0	0	1	0	0	0	0	angedockt
docket	0	0	0	0	0	0	0	0	0	0	Laufzettel
doctor	0	0	0	0	0	0	1	0	0	1	Arzt
doctrinal	0	0	0	0	0	0	0	0	0	0	Lehre
doctrine	0	0	0	0	0	0	0	0	0	1	Lehre
document	0	0	0	0	0	0	0	0	0	0	dokumentieren
documentary	0	0	0	0	0	0	0	0	0	0	Dokumentarfilm
dodge	0	0	0	0	0	0	0	0	0	0	ausweichen
dodging	0	0	0	0	0	0	0	0	0	0	ausweichen
doe	0	0	0	0	0	0	0	0	0	0	Damhirschkuh
doer	0	0	0	0	0	0	1	0	0	0	Macher
dog	0	0	0	0	0	0	0	0	0	0	Hund
dogged	0	0	0	0	0	0	1	0	0	0	hartnäckig
dogma	0	0	0	0	0	0	0	0	0	1	Dogma
dogmatic	0	0	0	0	0	0	0	0	0	0	dogmatisch
doings	0	0	0	0	0	0	0	0	0	0	Taten
doit	0	0	0	0	0	1	0	0	0	0	Tu es
doldrums	0	0	0	0	0	1	0	1	0	0	Flaute
dole	0	0	0	0	0	1	0	1	0	0	Arbeitslosengeld
doll	0	0	0	0	1	0	0	0	0	0	Puppe
dollar	0	0	0	0	0	0	0	0	0	0	Dollar
dolor	0	0	0	0	0	1	0	1	0	0	dolor
dolphin	0	0	0	0	1	0	1	0	1	1	Delfin
domain	0	0	0	0	0	0	0	0	0	0	Domain
dome	0	0	0	0	0	0	0	0	0	0	Kuppel
domestic	0	0	0	0	0	0	0	0	0	0	inländisch
domesticated	0	0	0	0	0	0	0	0	0	0	häuslich
domestication	0	0	0	0	0	0	0	0	0	0	Domestizierung
domicile	0	0	0	0	0	0	0	0	0	0	Domizil
domiciled	0	0	0	0	0	0	0	0	0	0	ansässig
dominance	0	0	0	0	0	0	0	0	0	0	Dominanz
dominant	0	0	0	1	0	1	0	0	0	0	Dominant
dominate	1	0	0	1	0	1	1	0	0	0	dominieren
dominating	0	0	0	0	0	0	0	0	0	0	dominierend
domination	1	0	0	1	0	1	0	1	0	0	Herrschaft
dominion	0	0	0	1	0	0	0	0	0	1	Herrschaft
domino	0	0	0	0	0	0	0	0	0	0	Domino
don	0	0	0	0	0	0	1	0	0	1	anziehen
donation	0	0	0	0	0	0	1	0	0	0	Spende
donkey	0	0	1	0	0	1	0	0	0	0	Esel
donor	0	0	0	0	0	0	0	0	0	0	Spender
doodle	0	0	0	0	0	1	0	0	0	0	Gekritzel
doom	0	0	0	1	0	1	0	0	0	0	Untergang
doomed	0	0	0	1	0	1	0	1	0	0	zum Scheitern verurteilt
doomsday	1	1	1	1	0	1	0	1	0	0	Weltuntergang
door	0	0	0	0	0	0	0	0	0	0	Tür
doorbell	0	0	0	0	0	0	0	0	0	0	Türklingel
doorway	0	0	0	0	0	0	0	0	0	0	Tür
dormant	0	0	0	0	0	0	0	0	0	0	ruhend
dormitory	0	0	0	0	0	0	0	0	0	0	Schlafsaal
dorsal	0	0	0	0	0	0	0	0	0	0	dorsal
dose	0	0	0	0	0	0	0	0	0	0	Dosis
dot	0	0	0	0	0	0	0	0	0	0	Punkt
double	0	0	0	0	0	0	0	0	0	0	doppelt
doubled	0	0	0	0	0	0	0	0	0	0	verdoppelt
doublet	0	0	0	0	0	0	0	0	0	0	Wams
doubling	0	0	0	0	0	0	0	0	0	0	Verdoppelung
doubt	0	0	0	1	0	1	0	1	0	1	Zweifel
doubtful	0	0	0	0	0	1	0	0	0	0	zweifelhaft
doubting	0	0	0	0	0	1	0	0	0	0	zweifeln
doubtless	0	0	0	0	0	0	1	0	0	1	zweifellos
douche	0	0	0	0	0	1	0	0	0	0	Dusche
dough	0	0	0	0	0	0	0	0	0	0	Teig
doughnut	0	0	0	0	0	0	0	0	0	0	Krapfen
dour	0	0	0	0	0	1	0	0	0	0	mürrisch
dove	0	1	0	0	1	0	1	0	0	1	Taube
downcast	0	0	0	0	0	0	0	0	0	0	niedergeschlagen
downfall	0	0	0	1	0	1	0	1	0	0	Untergang
downhill	0	0	0	0	0	0	0	0	0	0	bergab
downpour	0	0	0	0	0	0	0	0	0	0	Platzregen
downright	0	0	0	0	0	0	0	0	0	1	regelrecht
downy	0	0	0	0	0	0	1	0	0	0	flaumig
dowry	0	0	0	0	0	0	0	0	0	0	Mitgift
doze	0	0	0	0	0	0	0	0	0	0	dösen
dozen	0	0	0	0	0	0	0	0	0	0	Dutzend
drab	0	0	0	0	0	1	0	1	0	0	eintönig
draft	0	1	0	0	0	0	0	0	0	0	Entwurf
drag	0	0	0	0	0	0	0	0	0	0	ziehen
dragon	0	0	0	1	0	0	0	0	0	0	Drachen
drain	0	0	0	0	0	0	0	0	0	0	Abfluss
drainage	0	0	0	0	0	1	0	0	0	0	Drainage
drained	0	0	0	0	0	0	0	0	0	0	entwässert
drake	0	0	0	0	0	0	0	0	0	0	Erpel
drama	0	0	0	0	0	0	0	0	0	0	Theater
dramatic	0	0	0	0	0	0	0	0	0	0	dramatisch
drape	0	0	0	0	0	0	0	0	0	0	drapieren
drapery	0	0	0	0	0	0	0	0	0	0	Vorhang
drastic	0	0	0	0	0	0	0	0	0	0	drastisch
draught	0	0	0	0	0	0	0	0	0	0	Entwurf
draw	0	0	0	0	0	0	0	0	0	0	zeichnen
drawback	0	0	0	0	0	1	0	0	0	0	Nachteil
drawer	0	0	0	0	0	0	0	0	0	0	Schublade
drawers	0	0	0	0	0	0	0	0	0	0	Schubladen
drawing	0	0	0	0	0	0	0	0	0	0	Zeichnung
dread	0	1	0	1	0	1	0	0	0	0	Furcht
dreadful	1	1	1	1	0	1	0	1	0	0	furchtbar
dreadfully	0	0	1	1	0	1	0	1	1	0	schrecklich
dream	0	0	0	0	0	0	0	0	0	0	Traum
dreamer	0	0	0	0	0	0	0	0	0	0	Träumer
dreaming	0	0	0	0	0	0	0	0	0	0	träumend
dreamy	0	0	0	0	0	0	0	0	0	0	verträumt
dreary	0	0	0	0	0	1	0	1	0	0	trist
dredge	0	0	0	0	0	0	0	0	0	0	baggern
drenched	0	0	0	0	0	0	0	0	0	0	durchnässt
dresser	0	0	0	0	0	0	0	0	0	0	Kommode
dribble	0	0	0	0	0	0	0	0	0	0	dribbeln
dried	0	0	0	0	0	0	0	0	0	0	getrocknet
drier	0	0	0	0	0	0	0	0	0	0	Wäschetrockner
drift	0	0	0	0	0	0	0	0	0	0	Drift
drifted	0	0	0	0	0	0	0	0	0	0	trieb
drill	0	0	0	0	0	0	0	0	0	0	bohren
drink	0	0	0	0	0	0	0	0	0	0	Getränk
drinking	0	0	0	0	0	1	0	0	0	0	Trinken
drip	0	0	0	0	0	0	0	0	0	0	tropfen
dripping	0	0	0	0	0	0	0	0	0	0	tropft
drivel	0	0	1	0	0	1	0	0	0	0	Gefasel
driver	0	0	0	0	0	0	0	0	0	0	Treiber
driveway	0	0	0	0	0	0	0	0	0	0	Auffahrt
drizzle	0	0	0	0	0	0	0	0	0	0	Nieselregen
droll	0	0	0	0	0	0	0	0	0	0	drollig
drone	0	0	0	0	0	1	0	0	0	0	Drohne
drool	0	0	1	0	0	0	0	0	0	0	sabbern
drooping	0	0	0	0	0	1	0	0	0	0	hängend
drop	0	0	0	0	0	0	0	0	0	0	fallen
droplet	0	0	0	0	0	0	0	0	0	0	Tröpfchen
drought	0	0	0	0	0	1	0	0	0	0	Dürre
drove	0	0	0	0	0	0	0	0	0	0	Gefahren
drown	0	0	0	1	0	1	0	1	0	0	ertrinken
drowsiness	0	0	0	0	0	1	0	0	0	0	Schläfrigkeit
drowsy	0	0	0	0	0	0	0	0	0	0	schläfrig
drudgery	0	0	0	0	0	1	0	0	0	0	Plackerei
drug	0	0	0	0	0	0	0	0	0	0	Arzneimittel
drugged	0	0	0	0	0	0	0	1	0	0	betäubt
drugstore	0	0	0	0	0	0	0	0	0	0	Drogerie
druid	0	0	0	0	0	0	0	0	0	0	Druide
drum	0	0	0	0	0	0	0	0	0	0	Trommel
drummer	0	0	0	0	0	0	0	0	0	0	Schlagzeuger
drumming	0	0	0	0	0	0	0	0	0	0	Trommeln
drunken	0	0	1	0	0	1	0	0	0	0	betrunken
drunkenness	0	0	0	0	0	1	0	0	0	0	Trunkenheit
dry	0	0	0	0	0	0	0	0	0	0	trocken
dryness	0	0	0	0	0	0	0	0	0	0	Trockenheit
dual	0	0	0	0	0	0	0	0	0	0	Dual
dualism	0	0	0	0	0	0	0	0	0	0	Dualismus
duality	0	0	0	0	0	0	0	0	0	0	Dualität
dub	0	0	0	0	0	0	0	0	0	0	überspielen
dubious	0	0	0	1	0	1	0	0	0	1	zweifelhaft
ducking	0	0	0	0	0	0	0	0	0	0	ducken
duct	0	0	0	0	0	0	0	0	0	0	Leitung
ductile	0	0	0	0	0	0	0	0	0	0	dehnbar
duds	0	0	0	0	0	0	0	0	0	0	Typen
due	0	0	0	0	0	0	0	0	0	0	fällig
duel	1	1	0	1	0	0	0	0	0	0	Duell
dues	0	0	0	0	0	0	0	0	0	0	Gebühren
duet	0	0	0	0	0	0	1	0	0	0	Duett
dugout	0	0	0	0	0	0	0	0	0	0	Einbaum
duke	0	0	0	0	0	0	1	0	0	0	Herzog
dull	0	0	0	0	0	1	0	1	0	0	Stumpf
dumb	0	0	0	0	0	1	0	0	0	0	Dumm
dummy	0	0	0	0	0	1	0	0	0	0	Attrappe
dump	0	0	0	0	0	0	0	0	0	0	entsorgen
dumps	1	0	0	0	0	1	0	1	0	0	Deponien
dun	0	0	0	0	0	1	0	0	0	0	Dun
dune	0	0	0	0	0	0	0	0	0	0	Düne
dung	0	0	1	0	0	0	0	0	0	0	Dung
dungeon	0	0	0	1	0	1	0	0	0	0	Verlies
duo	0	0	0	0	0	0	0	0	0	0	Duo
dupe	1	0	0	0	0	1	0	0	0	0	betrügen
duplex	0	0	0	0	0	0	0	0	0	0	Duplex
duplicate	0	0	0	0	0	0	0	0	0	0	Duplikat
duplication	0	0	0	0	0	0	0	0	0	0	Vervielfältigung
duplicity	1	0	0	0	0	1	0	0	0	0	Duplizität
durability	0	0	0	0	0	0	1	0	0	1	Haltbarkeit
durable	0	0	0	0	0	0	1	0	0	1	dauerhaft
duration	0	0	0	0	0	0	0	0	0	0	Dauer
duress	1	0	1	1	0	1	0	1	0	0	Zwang
dusk	0	0	0	0	0	0	0	0	0	0	Dämmerung
dusky	0	0	0	0	0	0	0	0	0	0	düster
dust	0	0	0	0	0	1	0	0	0	0	Staub
duster	0	0	0	0	0	0	0	0	0	0	Staubtuch
dusty	0	0	0	0	0	0	0	0	0	0	staubig
dutiful	0	1	0	0	0	0	1	0	0	1	pflichtbewusst
dwarf	0	0	0	0	0	0	0	0	0	0	Zwerg
dwarfed	0	0	0	1	0	1	0	1	0	0	in den Schatten gestellt
dwell	0	0	0	0	0	0	0	0	0	0	verweilen
dweller	0	0	0	0	0	0	0	0	0	0	Bewohner
dwelling	0	0	0	0	0	0	0	0	0	0	Wohnung
dye	0	0	0	0	0	0	0	0	0	0	Farbstoff
dying	1	0	1	1	0	1	0	1	0	0	Absterben
dyke	0	0	0	0	0	0	0	0	0	0	Deich
dynamic	0	0	0	0	0	0	0	0	1	0	dynamisch
dynamical	0	0	0	0	0	0	0	0	0	0	dynamisch
dynamics	0	0	0	0	0	0	0	0	0	0	Dynamik
dynamite	0	0	0	0	0	0	0	0	0	0	Dynamit
dynasty	0	0	0	0	0	0	0	0	0	0	Dynastie
dysentery	0	0	1	0	0	1	0	1	0	0	Ruhr
dyspepsia	0	0	0	0	0	0	0	0	0	0	Dyspepsie
eager	0	1	0	0	1	0	1	0	1	1	erpicht
eagerness	0	1	0	0	1	0	1	0	0	1	Eifer
eagle	0	0	0	0	0	0	0	0	0	1	Adler
ear	0	0	0	0	0	0	0	0	0	0	Ohr
earl	0	0	0	0	0	0	1	0	0	0	Graf
earlier	0	0	0	0	0	0	0	0	0	0	vorhin
early	0	0	0	0	0	0	0	0	0	0	frühzeitig
earn	0	0	0	0	0	0	1	0	0	0	verdiene
earnest	0	0	0	0	0	0	1	0	0	0	Ernst
earnestly	0	0	0	0	0	0	1	0	0	0	ernsthaft
earnestness	0	0	0	0	0	0	1	0	0	0	Ernst
earnings	0	0	0	0	0	0	0	0	0	0	Verdienste
earring	0	0	0	0	0	0	0	0	0	0	Ohrring
earshot	0	0	0	0	0	0	0	0	0	0	Hörweite
earth	0	0	0	0	0	0	0	0	0	0	Erde
earthenware	0	0	0	0	0	0	0	0	0	0	Steingut
earthly	0	0	0	0	0	0	0	0	0	0	irdisch
earthquake	1	0	0	1	0	1	0	1	1	0	Erdbeben
earthy	0	0	0	0	0	0	0	0	0	0	erdig
ease	0	0	0	0	0	0	1	0	0	0	Leichtigkeit
easel	0	0	0	0	0	0	0	0	0	0	Staffelei
easement	0	0	0	0	0	0	1	0	0	0	Erleichterung
easily	0	0	0	0	0	0	0	0	0	0	leicht
easy	0	0	0	0	0	0	0	0	0	0	einfach
easygoing	0	0	0	0	0	0	1	0	0	0	unbeschwerte
eat	0	0	0	0	0	0	1	0	0	0	Essen
eating	0	0	0	0	0	0	0	0	0	0	Essen
eavesdropping	0	0	0	0	0	1	0	0	0	0	lauschen
ebb	0	0	0	0	0	0	0	0	0	0	Ebbe
ebony	0	0	0	0	0	0	0	0	0	0	Ebenholz
eccentric	0	0	0	0	0	0	0	0	0	0	Exzenter
eccentricity	0	0	0	0	0	0	0	0	0	0	Exzentrizität
ecclesiastical	0	0	0	0	0	0	0	0	0	0	kirchlich
echo	0	0	0	0	0	0	0	0	0	0	Echo
eclectic	0	0	0	0	0	0	0	0	0	0	eklektisch
eclipse	0	0	0	0	0	0	0	0	0	0	Finsternis
ecliptic	0	0	0	0	0	0	0	0	0	0	Ekliptik
economical	0	0	0	0	0	0	0	0	0	0	wirtschaftlich
economics	0	0	0	0	0	0	0	0	0	0	Wirtschaft
economy	0	0	0	0	0	0	0	0	0	1	Wirtschaft
ecstasy	0	1	0	0	1	0	1	0	0	0	Ekstase
ecstatic	0	1	0	0	1	0	1	0	1	0	begeistert
ecumenical	0	0	0	0	0	0	0	0	0	0	ökumenisch
eddy	0	0	0	0	0	0	0	0	0	0	Wirbel
edge	0	0	0	0	0	0	0	0	0	0	Kante
edging	0	0	0	0	0	0	0	0	0	0	Kanten
edible	0	0	0	0	0	0	0	0	0	0	essbar
edict	0	0	0	1	0	1	0	0	0	0	Edikt
edification	0	1	0	0	1	0	1	0	0	1	Erbauung
edifice	0	0	0	0	0	0	0	0	0	0	Gebäude
edit	0	0	0	0	0	0	0	0	0	0	bearbeiten
edition	0	1	0	0	0	0	0	0	0	0	Auflage
editor	0	0	0	0	0	0	0	0	0	0	Editor
editorial	0	0	0	0	0	0	0	0	0	0	redaktionell
educate	0	0	0	0	0	0	1	0	0	0	erziehen
educated	0	0	0	0	0	0	1	0	0	0	gebildet
education	0	0	0	0	0	0	0	0	0	0	Ausbildung
educational	0	0	0	0	0	0	1	0	0	1	lehrreich
eel	0	0	0	1	0	0	0	0	0	0	Aal
effect	0	0	0	0	0	0	0	0	0	0	Wirkung
effective	0	0	0	0	0	0	1	0	0	1	Wirksam
effects	0	0	0	0	0	0	0	0	0	0	Auswirkungen
effectual	0	0	0	0	0	0	0	0	0	0	wirksam
effectually	0	0	0	0	0	0	0	0	0	0	wirksam
effectuate	0	0	0	0	0	0	0	0	0	0	bewirken
effeminate	0	0	0	0	0	1	0	0	0	0	weibisch
efficacious	0	0	0	0	0	0	0	0	0	0	wirksam
efficacy	0	0	0	0	0	0	1	0	0	0	Wirksamkeit
efficiency	0	0	0	0	0	0	1	0	0	0	Effizienz
efficient	0	1	0	0	0	0	1	0	0	1	effizient
effigy	1	0	0	0	0	0	0	0	0	0	Bildnis
effort	0	0	0	0	0	0	1	0	0	0	Anstrengung
effusion	0	0	0	0	0	0	0	0	0	0	Erguss
egg	0	0	0	0	0	0	0	0	0	0	Ei
ego	0	0	0	0	0	0	0	0	0	0	Ego
egotistical	0	0	1	0	0	1	0	0	0	0	egoistisch
egregious	1	0	1	0	0	1	0	0	0	0	ungeheuerlich
egress	0	0	0	0	0	0	0	0	0	0	aussteigen
eighth	0	0	0	0	0	0	0	0	0	0	achte
eighty	0	0	0	0	0	0	0	0	0	0	achtzig
ejaculate	0	0	0	0	0	0	0	0	0	0	ejakulieren
ejaculation	0	1	0	0	1	0	1	0	1	1	Ejakulation
eject	0	0	0	0	0	1	0	0	0	0	auswerfen
ejection	0	0	0	0	0	1	0	0	0	0	Auswurf
elaborate	0	0	0	0	0	0	0	0	0	0	erarbeiten
elaboration	0	0	0	0	0	0	1	0	0	0	Ausarbeitung
elan	0	0	0	0	0	0	0	0	0	0	Elan
elapse	0	0	0	0	0	0	0	0	0	0	verstreichen
elapsed	0	0	0	0	0	0	0	0	0	0	abgelaufen
elastic	0	0	0	0	0	0	0	0	0	0	elastisch
elasticity	0	0	0	0	0	0	0	0	0	0	Elastizität
elated	0	0	0	0	1	0	1	0	0	0	begeistert
elbow	1	0	0	0	0	0	0	0	0	0	Ellbogen
eld	0	0	0	0	0	0	0	0	0	0	Feld
elder	0	0	0	0	0	0	1	0	0	1	ältere
elders	0	0	0	0	0	0	1	0	0	1	Älteste
eldest	0	0	0	0	0	0	0	0	0	0	älteste
elect	0	0	0	0	0	0	1	0	0	1	wählen
election	0	0	0	0	0	0	0	0	0	0	Wahl
elector	0	0	0	0	0	0	0	0	0	0	Kurfürst
electorate	0	0	0	0	0	0	0	0	0	1	Wählerschaft
electric	0	0	0	0	1	0	1	0	1	0	elektrisch
electricity	0	0	0	0	0	0	1	0	0	0	Elektrizität
elegance	0	1	0	0	1	0	1	0	0	1	Eleganz
elegant	0	0	0	0	1	0	1	0	0	0	elegant
element	0	0	0	0	0	0	0	0	0	0	Element
elementary	0	0	0	0	0	0	0	0	0	0	elementar
elements	0	0	0	0	0	0	0	0	0	0	Elemente
elephant	0	0	0	0	0	0	0	0	0	0	Elefant
elevate	0	0	0	0	0	0	0	0	0	0	erheben
elevation	0	1	0	1	1	0	1	0	0	1	Elevation
