English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Icelandic Word
candied	0	0	0	0	0	0	1	0	0	0	niðursoðinn
candle	0	0	0	0	0	0	0	0	0	0	kerti
candlelight	0	0	0	0	0	0	0	0	0	0	kertaljós
candlestick	0	0	0	0	0	0	0	0	0	0	kertastjaki
candor	0	0	0	0	0	0	0	0	0	0	hreinskilni
candy	0	0	0	0	0	0	0	0	0	0	nammi
cane	1	0	0	1	0	0	0	0	0	0	reyr
canine	0	0	0	0	0	0	0	0	0	0	hundur
canister	0	0	0	0	0	0	0	0	0	0	dós
canker	1	0	1	0	0	1	0	0	0	0	krabbamein
cannibal	0	0	1	1	0	1	0	0	0	0	mannæta
cannibalism	0	0	1	0	0	1	0	0	0	0	mannát
canning	0	0	0	0	0	0	0	0	0	0	niðursuðu
cannon	1	0	0	1	0	1	0	0	0	0	fallbyssu
canoe	0	0	0	0	0	0	0	0	0	0	kanó
canon	0	0	0	0	0	0	0	0	0	0	kanón
canonical	0	0	0	0	0	0	0	0	0	0	kanónískt
canons	0	0	0	0	0	0	0	0	0	1	kanónur
canopy	0	0	0	0	0	0	0	0	0	0	tjaldhiminn
canteen	0	0	0	0	0	0	0	0	0	0	mötuneyti
canterbury	0	0	0	0	0	0	0	0	0	0	Kantaraborg
cantilever	0	0	0	0	0	0	0	0	0	0	cantilever
canto	0	0	0	0	0	0	0	0	0	0	canto
canton	0	0	0	0	0	0	0	0	0	0	kantónu
canvas	0	0	0	0	0	0	0	0	0	0	striga
canvass	0	0	0	0	0	0	0	0	0	0	striga
cap	0	1	0	0	0	0	0	0	0	1	hettu
capability	0	0	0	0	0	0	0	0	0	0	getu
capable	0	0	0	0	0	0	0	0	0	0	fær
capacity	0	0	0	0	0	0	0	0	0	0	getu
cape	0	0	0	0	0	0	0	0	0	0	kápu
caper	0	0	0	0	0	0	0	0	0	0	kaper
capillary	0	0	0	0	0	0	0	0	0	0	háræða
capital	0	0	0	0	0	0	0	0	0	0	fjármagn
capitalist	0	0	0	0	0	0	1	0	0	0	kapítalískur
capitals	0	0	0	0	0	0	0	0	0	0	höfuðstöfum
capitation	0	0	0	0	0	0	0	0	0	0	yfirskrift
capitol	0	0	0	0	0	0	0	0	0	0	höfuðborg
capitulation	0	0	0	0	0	0	0	0	0	0	uppgjöf
caprice	0	0	0	0	0	0	0	0	0	0	duttlunga
capricious	0	0	0	0	0	0	0	0	0	0	duttlungafullur
caps	0	0	0	0	0	0	0	0	0	0	húfur
capsule	0	0	0	0	0	0	0	0	0	0	hylki
captain	0	0	0	0	0	0	1	0	0	0	skipstjóri
caption	0	0	0	0	0	0	0	0	0	0	yfirskrift
captivate	0	1	0	0	1	0	1	0	1	1	hrífa
captivating	0	0	0	0	0	0	1	0	0	0	grípandi
captive	0	0	0	1	0	1	0	1	0	0	fangi
captivity	0	0	0	0	0	1	0	1	0	0	fangavist
captor	0	0	0	1	0	1	0	0	0	0	fangar
capture	0	0	0	0	0	1	0	0	0	0	Handsama
car	0	0	0	0	0	0	0	0	0	0	bíll
caramel	0	0	0	0	0	0	0	0	0	0	karamellu
carat	0	0	0	0	0	0	0	0	0	0	karat
caravan	0	0	0	0	0	0	0	0	0	0	hjólhýsi
carbon	0	0	0	0	0	0	0	0	0	0	kolefni
carcass	0	0	1	1	0	1	0	1	0	0	hræ
carcinoma	0	0	0	1	0	1	0	1	0	0	krabbamein
card	0	0	0	0	0	0	0	0	0	0	Spil
cardigan	0	0	0	0	0	0	0	0	0	0	peysa
cardinal	0	0	0	0	0	0	0	0	0	0	kardínáli
cardiomyopathy	0	0	0	1	0	1	0	1	0	0	hjartavöðvakvilla
cards	0	0	0	0	0	0	0	0	0	0	spil
care	0	0	0	0	0	0	0	0	0	0	umönnun
career	0	1	0	0	0	0	1	0	0	0	feril
careful	0	0	0	0	0	0	1	0	0	0	varkár
carefully	0	0	0	0	0	0	1	0	0	0	vandlega
carelessness	1	0	1	0	0	1	0	0	0	0	kæruleysi
caress	0	0	0	0	0	0	1	0	0	0	strjúka
caret	0	0	0	0	0	0	0	0	0	0	caret
caretaker	0	0	0	0	0	0	1	0	0	1	húsvörður
cargo	0	0	0	0	0	0	0	0	0	0	farm
caribou	0	0	0	0	0	0	0	0	0	0	karíbú
caricature	0	0	0	0	0	1	0	0	0	0	skopmynd
caries	0	0	1	0	0	1	0	0	0	0	tannáta
carnage	1	0	1	1	0	1	0	1	1	0	blóðbað
carnal	0	0	0	0	0	1	0	0	0	0	holdlegt
carnation	0	0	0	0	0	0	0	0	0	0	nellik
carnivorous	0	0	0	1	0	1	0	0	0	0	kjötætur
carol	0	0	0	0	1	0	1	0	0	1	carol
carousel	0	0	0	0	0	0	0	0	0	0	hringekja
carpenter	0	0	0	0	0	0	0	0	0	0	smiður
carriage	0	0	0	0	0	0	0	0	0	0	vagn
carried	0	0	0	0	0	0	0	0	0	0	borið
carrier	0	0	0	0	0	0	0	0	0	0	flytjanda
carry	0	0	0	0	0	0	0	0	0	0	bera
carrying	0	0	0	0	0	0	0	0	0	0	bera
cart	0	0	0	0	0	0	0	0	0	0	körfu
cartel	0	0	0	0	0	1	0	0	0	0	kartel
carter	0	0	0	0	0	0	0	0	0	0	carter
cartilage	0	0	0	0	0	0	0	0	0	0	brjósk
cartographic	0	0	0	0	0	0	0	0	0	0	kortagerð
cartography	0	0	0	0	0	0	0	0	0	0	kortagerð
cartoon	0	0	0	0	0	0	0	0	0	0	teiknimynd
cartouche	0	0	0	0	0	0	0	0	0	0	cartouche
cartridge	0	0	0	1	0	0	0	0	0	0	skothylki
carve	0	0	0	0	0	0	0	0	0	0	rista
carver	0	0	0	0	0	0	0	0	0	0	útskurðarmaður
carving	0	0	0	0	0	0	0	0	0	0	útskurður
cascade	0	0	0	0	0	0	1	0	0	0	foss
case	0	0	0	1	0	1	0	1	0	0	Málið
casein	0	0	0	0	0	0	0	0	0	0	kasein
cash	1	1	0	1	1	0	1	0	0	1	reiðufé
cashier	0	0	0	0	0	0	0	0	0	1	gjaldkeri
cashmere	0	0	0	0	0	0	0	0	0	0	kashmere
casing	0	0	0	0	0	0	0	0	0	0	hlíf
casino	0	0	0	0	0	0	0	0	0	0	spilavíti
cask	0	0	0	0	0	0	0	0	0	0	fat
casket	0	0	0	1	0	1	0	1	0	0	kistu
cast	0	0	0	0	0	0	0	0	0	0	kastað
caste	0	0	0	0	0	1	0	0	0	0	stétt
caster	0	0	0	0	0	0	0	0	0	0	kastari
castle	0	0	0	0	0	0	0	0	0	0	kastala
castor	0	0	0	0	0	0	0	0	0	0	hjól
casual	0	0	0	0	0	0	0	0	0	0	frjálslegur
casually	0	0	0	0	0	0	0	0	0	0	frjálslega
casualty	1	0	0	1	0	1	0	1	0	0	mannfall
cat	0	0	0	0	0	0	0	0	0	0	köttur
catabolism	0	0	0	0	0	0	0	0	0	0	niðurbrot
catalog	0	0	0	0	0	0	0	0	0	0	vörulista
catalogue	0	0	0	0	0	0	0	0	0	0	vörulista
catalysis	0	0	0	0	0	0	0	0	0	0	hvata
catalytic	0	0	0	0	0	0	0	0	0	0	hvatandi
catamaran	0	0	0	0	0	0	0	0	0	0	katamaran
catapult	0	0	0	0	0	0	0	0	0	0	skothríð
cataract	0	1	0	1	0	1	0	1	0	0	drer
catastrophe	1	0	1	1	0	1	0	1	1	0	stórslys
catch	0	0	0	0	0	0	0	0	1	0	veiða
catching	0	0	0	0	0	0	0	0	0	0	veiða
catechism	0	0	1	0	0	0	0	0	0	0	trúfræðslu
categorical	0	0	0	0	0	0	1	0	0	0	afdráttarlaus
category	0	0	0	0	0	0	0	0	0	0	flokki
cater	0	0	0	0	0	0	1	0	0	0	koma til móts við
caterer	0	0	0	0	0	0	0	0	0	0	veitingamaður
caterpillar	0	0	0	0	0	0	0	0	0	0	maðkur
cates	0	0	0	0	0	0	0	0	0	0	cates
cathartic	0	0	0	0	0	0	1	0	0	0	æðandi
cathedral	0	0	0	0	1	0	1	0	0	1	dómkirkju
catheter	0	0	0	0	0	1	0	0	0	0	legglegg
catnip	0	0	0	0	0	0	0	0	0	0	kattarnípa
cattle	0	0	0	0	0	0	0	0	0	0	nautgripir
caucus	0	0	0	0	0	0	0	0	0	0	flokksþing
caudal	0	0	0	0	0	0	0	0	0	0	caudal
caulk	0	0	0	0	0	0	0	0	0	0	caulk
causal	0	0	0	0	0	0	0	0	0	0	orsakasamhengi
causality	0	0	0	0	0	0	0	0	0	0	orsakasamhengi
causation	0	0	0	0	0	0	0	0	0	0	orsakasamhengi
caused	0	0	0	0	0	0	0	0	0	0	olli
causeway	0	0	0	0	0	0	0	0	0	0	gangbraut
caution	1	1	0	1	0	1	0	0	0	0	Varúð
cautionary	0	0	0	1	0	0	0	0	0	0	varúðarráðstafanir
cautious	0	1	0	1	0	0	1	0	0	1	varkár
cautiously	0	0	0	1	0	0	1	0	0	0	varlega
cavalry	0	0	0	0	0	0	0	0	0	0	riddaralið
cave	0	0	0	0	0	0	0	0	0	0	helli
caveat	0	0	0	0	0	0	0	0	0	0	fyrirvara
cavern	0	0	0	0	0	0	0	0	0	0	helli
cavernous	0	0	0	0	0	0	0	0	0	0	hellaríkur
cavity	0	0	0	0	0	0	0	0	0	0	holrými
cayenne	0	0	0	0	0	0	0	0	0	0	cayenne
cease	0	0	0	0	0	0	0	0	0	0	hætta
ceaseless	0	0	0	0	0	0	0	0	0	0	endalaust
cede	0	0	0	0	0	1	0	0	0	0	láta af hendi
ceiling	0	0	0	0	0	0	0	0	0	0	loft
celebrant	0	0	0	0	0	0	0	0	0	0	fagnaðarefni
celebrated	0	1	0	0	1	0	1	0	0	0	fagnað
celebrating	0	1	0	0	1	0	1	0	0	0	fagna
celebration	0	1	0	0	1	0	1	0	1	1	hátíð
celebrity	1	1	1	0	1	1	1	0	1	1	fræg manneskja
celestial	0	1	0	0	1	0	1	0	0	0	himneskur
celibacy	0	0	0	0	0	0	0	0	0	0	einlífi
cell	0	0	0	0	0	0	0	0	0	0	klefi
cellar	0	0	0	0	0	0	0	0	0	0	kjallara
cellular	0	0	0	0	0	0	0	0	0	0	frumu
celluloid	0	0	0	0	0	0	0	0	0	0	frumu
cement	0	1	0	0	0	0	0	0	0	1	sement
cemented	0	0	0	0	0	0	0	0	0	0	sementað
cemetery	0	0	0	1	0	1	0	1	0	0	kirkjugarði
censor	1	0	1	1	0	1	0	0	0	1	ritskoða
censure	0	0	0	0	0	1	0	0	0	0	vantraust
census	0	0	0	0	0	0	0	0	0	0	manntal
cent	0	0	0	0	0	0	0	0	0	0	sent
centenary	0	0	0	0	0	0	0	0	0	0	aldarafmæli
centennial	0	0	0	0	0	0	0	0	0	0	aldarafmæli
center	0	0	0	0	0	0	1	0	0	1	miðja
centimeter	0	0	0	0	0	0	0	0	0	0	sentímetra
central	0	0	0	0	0	0	0	0	0	0	miðsvæðis
centrality	0	0	0	0	0	0	0	0	0	0	miðlægni
centralization	0	0	0	0	0	0	0	0	0	0	miðstýringu
centralize	0	0	0	0	0	0	0	0	0	0	miðstýra
centrally	0	0	0	0	0	0	0	0	0	0	miðlægt
centrifugal	0	0	0	0	0	0	0	0	0	0	miðflótta
centrifuge	0	0	0	0	0	0	0	0	0	0	skilvindu
centurion	0	0	0	0	0	0	1	0	0	0	hundraðshöfðingi
century	0	0	0	0	0	0	0	0	0	0	öld
ceramics	0	0	0	0	0	0	0	0	0	0	keramik
cereal	0	0	0	0	0	0	0	0	0	0	korn
cereals	0	0	0	0	0	0	0	0	0	0	korn
cerebral	0	0	0	0	0	0	1	0	0	0	heila
ceremonial	0	0	0	0	0	0	0	0	0	0	athöfn
ceremony	0	0	0	0	1	0	1	0	1	0	athöfn
certainty	0	0	0	0	0	0	1	0	0	0	vissu
certificate	0	0	0	0	0	0	0	0	0	0	vottorð
certify	0	0	0	0	0	0	0	0	0	1	votta
cess	0	0	1	0	0	1	0	0	0	0	cess
cessation	0	0	0	0	0	1	0	0	0	0	stöðvun
chaff	1	0	0	1	0	1	0	0	0	0	hismi
chafing	0	0	0	0	0	1	0	0	0	0	nudda
chagrin	0	0	1	0	0	1	0	1	0	0	gremju
chain	0	0	0	0	0	0	0	0	0	0	keðja
chair	0	0	0	0	0	0	0	0	0	0	stóll
chairman	0	0	0	0	0	0	1	0	0	1	formaður
chairperson	0	0	0	0	0	0	0	0	0	0	formaður
chairwoman	0	0	0	0	0	0	1	0	0	1	formaður
chaise	0	0	0	0	0	0	0	0	0	0	legustóll
chalet	0	0	0	0	0	0	0	0	0	0	Fjallakofi
chalice	0	0	0	0	0	0	0	0	0	0	kaleikur
chalk	0	0	0	0	0	0	0	0	0	0	krít
challenge	1	0	0	1	0	1	0	0	0	0	áskorun
chamber	0	0	0	0	0	0	0	0	0	0	hólf
chambers	0	0	0	0	0	0	0	0	0	0	hólf
chameleon	0	0	0	0	0	0	0	0	0	0	kamelljón
champagne	0	0	0	0	0	0	0	0	0	0	kampavín
champion	0	1	0	0	1	0	1	0	0	1	meistari
chance	0	0	0	0	0	0	0	0	1	0	tækifæri
chancellor	0	0	0	0	0	0	0	0	0	1	kanslari
chandelier	0	0	0	0	0	0	0	0	0	0	ljósakróna
chandler	0	0	0	0	0	0	0	0	0	0	chandler
change	0	0	0	1	0	0	0	0	0	0	breyta
changeable	0	1	0	0	0	0	0	0	1	0	breytilegt
changed	0	0	0	0	0	0	0	0	0	0	breytt
changer	0	0	0	0	0	0	0	0	0	0	skiptimaður
changing	0	0	0	0	0	0	0	0	0	0	breytast
channel	0	0	0	0	0	0	0	0	0	0	rás
chant	1	1	0	0	1	0	1	0	1	0	söng
chaos	1	0	0	1	0	1	0	1	0	0	óreiðu
chaotic	1	0	0	0	0	1	0	0	0	0	óreiðukenndur
chap	0	0	0	0	0	0	0	0	0	0	kafli
chapel	0	0	0	0	0	0	0	0	0	0	kapella
chaplain	0	0	0	0	0	0	0	0	0	1	prestur
chapman	0	0	0	0	0	0	0	0	0	0	chapman
chaps	0	0	0	0	0	0	0	0	0	0	kap
chapter	0	0	0	0	0	0	0	0	0	0	kafla
char	0	0	0	0	0	0	0	0	0	0	bleikju
character	0	0	0	0	0	0	0	0	0	0	karakter
characteristic	0	0	0	0	0	0	0	0	0	0	einkennandi
characterize	0	0	0	0	0	0	0	0	0	0	einkenna
charade	0	0	0	0	0	1	0	0	0	0	skemmtun
charcoal	0	0	0	0	0	0	0	0	0	0	kol
charge	0	0	0	0	0	0	0	0	0	0	gjald
chargeable	0	0	0	1	0	1	0	1	0	0	gjaldskyld
charger	0	0	0	0	0	0	1	0	0	0	hleðslutæki
chariot	0	0	0	0	0	0	0	0	0	0	vagn
charitable	0	1	0	0	1	0	1	0	0	1	góðgerðarstarfsemi
charity	0	0	0	0	1	0	1	0	0	0	góðgerðarstarfsemi
charm	0	0	0	0	0	0	1	0	0	0	heilla
charmed	0	0	0	0	1	1	1	0	0	0	heillað
charmer	0	0	0	0	0	0	0	0	0	0	sjarmör
charming	0	0	0	0	0	0	1	0	0	0	heillandi
chart	0	0	0	0	0	0	0	0	0	1	töflu
charter	0	0	0	0	0	0	0	0	0	0	skipulagsskrá
chartered	0	0	0	0	0	0	0	0	0	0	leigusamningur
chase	0	0	0	0	0	1	0	0	0	0	elta
chasm	0	0	0	1	0	0	0	0	0	0	gjá
chastisement	0	0	0	0	0	1	0	0	0	0	refsingu
chastity	0	1	0	0	0	0	1	0	0	1	skírlífi
chat	0	0	0	0	0	0	0	0	0	0	spjalla
chateau	0	0	0	0	0	0	0	0	0	0	kastala
chatter	0	0	0	0	0	0	0	0	0	0	þvaður
chattering	0	0	0	0	0	0	1	0	0	0	þvaður
chatty	0	0	0	0	0	1	0	0	0	0	spjallandi
chauffeur	0	0	0	0	0	0	0	0	0	0	bílstjóri
cheap	0	0	0	0	0	1	0	0	0	0	ódýr
cheat	1	0	1	0	0	1	0	0	0	0	svindla
check	0	0	0	0	0	0	0	0	0	0	athugaðu
checker	0	0	0	0	0	0	0	0	0	0	afgreiðslumaður
checkered	0	0	0	0	0	0	0	0	0	0	köflóttur
checkers	0	0	0	0	0	0	0	0	0	0	afgreiðslumaður
checklist	0	0	0	0	0	0	1	0	0	1	tékklisti
cheek	0	0	0	0	0	0	0	0	0	0	kinn
cheeks	0	0	0	0	0	0	0	0	0	0	kinnar
cheep	0	0	0	0	0	0	0	0	0	0	ódýrt
cheer	0	1	0	0	1	0	1	0	1	1	fagna
cheerful	0	0	0	0	1	0	1	0	1	0	hress
cheerfulness	0	1	0	0	1	0	1	0	0	1	glaðværð
cheering	0	0	0	0	1	0	1	0	0	0	fagnaðarlæti
cheery	0	1	0	0	1	0	1	0	0	0	hress
cheesecake	0	0	0	0	0	1	0	0	0	0	ostaköku
cheetah	0	0	0	0	0	0	0	0	0	0	blettatígur
chemise	0	0	0	0	0	0	0	0	0	0	efnafræði
chemist	0	0	0	0	0	0	1	0	0	1	efnafræðingur
chemistry	0	0	0	0	0	0	0	0	0	0	efnafræði
cheque	0	0	0	0	0	0	0	0	0	0	athugaðu
cherish	0	1	0	0	1	0	1	0	1	1	þykja vænt um
cherry	0	0	0	0	0	0	1	0	0	0	kirsuber
chess	0	0	0	0	0	0	0	0	0	0	skák
chest	0	0	0	0	0	0	0	0	0	0	brjósti
chestnut	0	0	0	0	0	0	0	0	0	0	kastanía
chevron	0	0	0	0	0	0	0	0	0	0	chevron
chew	0	0	0	0	0	0	0	0	0	0	tyggja
chic	0	0	0	0	0	0	0	0	0	0	flottur
chicane	0	1	0	0	0	1	0	0	1	1	chicane
chicken	0	0	0	1	0	0	0	0	0	0	kjúklingur
chief	0	0	0	0	0	0	0	0	0	0	höfðingi
chiefly	0	0	0	0	0	0	0	0	0	0	aðallega
chieftain	0	0	0	0	0	0	1	0	0	0	höfðingi
child	0	1	0	0	1	0	1	0	0	0	barn
childbirth	0	0	0	0	0	0	0	0	0	0	fæðingu
childhood	0	0	0	0	1	0	1	0	0	0	æsku
childish	0	0	0	0	0	1	0	0	0	0	barnalegt
chill	0	0	0	0	0	0	0	0	0	0	slappað af
chilly	0	0	0	0	0	1	0	0	0	0	kalt
chime	0	0	0	0	0	0	0	0	0	0	klukka
chimera	0	0	0	1	0	0	0	0	1	0	chimera
chimes	0	0	0	0	0	0	0	0	0	0	bjöllur
chimney	0	0	0	0	0	0	0	0	0	0	strompinn
china	0	0	0	0	0	0	0	0	0	0	Kína
chine	0	0	0	0	0	0	0	0	0	0	kína
chinook	0	0	0	0	0	0	0	0	0	0	chinook
chip	0	0	0	0	0	0	0	0	0	0	flís
chipping	0	0	0	0	0	0	0	0	0	0	flís
chirp	0	0	0	0	1	0	1	0	0	0	kvak
chisel	0	0	0	0	0	0	1	0	0	0	meitill
chit	0	0	0	0	0	0	0	0	0	0	títt
chivalry	0	0	0	0	0	0	1	0	0	0	riddaramennsku
chloroform	0	0	0	0	0	1	0	0	0	0	klóróform
chocolate	0	1	0	0	1	0	1	0	0	1	súkkulaði
choice	0	0	0	0	0	0	1	0	0	0	val
choir	0	0	0	0	1	0	1	0	0	1	kór
choke	1	0	0	0	0	1	0	1	0	0	kæfa
cholera	0	0	1	1	0	1	0	1	0	0	kóleru
choose	0	0	0	0	0	0	0	0	0	0	velja
choosing	0	0	0	0	0	0	0	0	0	0	að velja
chop	0	0	0	0	0	1	0	0	0	0	höggva
chopping	0	0	0	0	0	0	0	0	0	0	höggva
chops	0	0	0	0	0	0	0	0	0	0	kótelettur
choral	0	0	0	0	1	0	1	0	0	0	kór
chords	0	0	0	0	0	0	0	0	0	0	hljóma
chore	0	0	0	0	0	1	0	0	0	0	húsverk
chorus	0	0	0	0	0	0	1	0	0	0	kór
chosen	0	0	0	0	0	0	1	0	0	0	valin
chowder	0	0	0	0	0	0	1	0	0	0	kæfa
christening	0	0	0	0	0	0	0	0	0	0	skírn
chromatic	0	0	0	0	0	0	0	0	0	0	krómatísk
chromatography	0	0	0	0	0	0	0	0	0	0	litskiljun
chromosome	0	0	0	0	0	0	0	0	0	0	litningi
chronic	0	0	0	0	0	1	0	1	0	0	langvarandi
chronicle	0	0	0	0	0	0	1	0	0	1	annál
chronograph	0	0	0	0	0	0	0	0	0	0	tímarit
chronological	0	0	0	0	0	0	0	0	0	0	tímaröð
chuck	0	0	0	0	0	0	0	0	0	0	chuck
chuckle	0	1	0	0	1	0	1	0	1	1	hlæja
chunk	0	0	0	0	0	0	0	0	0	0	klumpur
chunky	0	0	0	0	0	0	0	0	0	0	þykkur
church	0	1	0	0	1	0	1	0	0	1	kirkju
churchyard	0	0	0	0	0	0	0	0	0	0	kirkjugarð
churn	0	0	0	0	0	0	0	0	0	0	hrynja
chute	0	0	0	0	0	0	0	0	0	0	renna
chutney	0	0	0	0	0	0	0	0	0	0	chutney
ciao	0	0	0	0	0	0	0	0	0	0	ciao
cider	0	0	0	0	0	0	1	0	0	0	eplasafi
cigar	0	0	0	0	0	0	0	0	0	0	vindil
cigarette	0	0	0	0	0	1	0	0	0	0	sígarettu
cinch	0	0	0	0	0	0	0	0	0	0	cinch
cinder	0	0	0	0	0	0	0	0	0	0	cinder
cinema	0	0	0	0	0	0	0	0	0	0	kvikmyndahús
cinematographer	0	0	0	0	0	0	0	0	0	0	kvikmyndatökumaður
cinematography	0	0	0	0	0	0	0	0	0	0	kvikmyndatöku
cinnamon	0	0	0	0	0	0	0	0	0	0	kanill
cipher	0	0	0	0	0	0	0	0	0	0	dulmál
circle	0	0	0	0	0	0	0	0	0	0	hring
circling	0	0	0	0	0	0	0	0	0	0	í hring
circuit	0	0	0	0	0	0	0	0	0	0	hringrás
circular	0	0	0	0	0	0	0	0	0	0	hringlaga
circulate	0	0	0	0	0	0	0	0	0	0	dreifast
circulation	0	0	0	0	0	0	0	0	0	0	blóðrás
circumcision	0	0	0	0	0	0	1	0	0	0	umskurn
circumference	0	0	0	0	0	0	0	0	0	0	ummál
circumferential	0	0	0	0	0	0	0	0	0	0	ummál
circumscribed	0	0	0	0	0	0	0	0	0	0	afmörkuð
circumstance	0	0	0	0	0	0	0	0	0	0	aðstæður
circumstantial	0	0	0	0	0	0	0	0	0	0	aðstæðna
circumvention	0	0	0	0	0	1	1	0	0	0	sniðgöngu
circus	0	0	0	0	0	0	0	0	0	0	sirkus
cirrus	0	0	0	0	0	0	0	0	0	0	cirrus
cistern	0	0	0	0	0	0	0	0	0	0	brunni
citadel	0	0	0	0	0	0	0	0	0	0	Varnarmúr
citation	0	0	0	0	0	0	0	0	0	0	tilvitnun
citizen	0	0	0	0	0	0	1	0	0	0	borgari
citrine	0	0	0	0	0	0	0	0	0	0	sítrín
city	0	0	0	0	0	0	0	0	0	0	borg
civic	0	0	0	0	0	0	0	0	0	0	borgaralegt
civil	0	0	0	0	0	0	1	0	0	0	borgaraleg
civilian	0	0	0	0	0	0	0	0	0	0	borgaralegur
civility	0	0	0	0	0	0	1	0	0	0	kurteisi
civilization	0	0	0	0	0	0	1	0	0	1	siðmenningu
civilized	0	0	0	0	1	0	1	0	0	1	siðmenntaður
clad	0	0	0	0	0	0	0	0	0	0	klæddur
claim	0	0	0	0	0	0	0	0	0	0	krafa
claimant	1	0	1	0	0	0	0	0	0	0	kröfuhafi
clairvoyant	0	0	0	0	0	0	1	0	0	0	skyggn
clam	0	0	0	0	0	0	0	0	0	0	samloka
clamor	1	1	1	0	0	1	0	0	1	0	öskrandi
clamp	0	0	0	0	0	0	0	0	0	0	klemma
clan	0	0	0	0	0	0	0	0	0	1	ættin
clandestine	0	0	0	0	0	0	0	0	0	0	leynilegt
clap	0	1	0	0	1	0	1	0	0	1	klappa
clarify	0	0	0	0	0	0	1	0	0	0	skýra
clarinet	0	0	0	0	0	0	0	0	0	0	klarinett
clarion	0	0	0	0	0	0	0	0	0	0	clarion
clarity	0	0	0	0	0	0	0	0	0	0	skýrleika
clash	1	0	0	0	0	1	0	0	0	0	árekstur
clashing	1	0	0	1	0	1	0	0	0	0	árekstur
clasp	0	0	0	0	0	0	0	0	0	0	spennu
class	0	0	0	0	0	0	0	0	0	0	bekk
classic	0	0	0	0	0	0	1	0	0	0	klassískt
classical	0	0	0	0	0	0	1	0	0	0	klassískt
classics	0	0	0	0	1	0	1	0	0	0	klassík
classification	0	0	0	0	0	0	0	0	0	0	flokkun
classify	0	0	0	0	0	0	1	0	0	0	flokka
classmate	0	0	0	0	0	0	0	0	0	0	bekkjarfélagi
clatter	0	0	0	0	0	0	0	0	0	0	glamra
clause	0	0	0	0	0	0	0	0	0	0	ákvæði
clauses	0	0	0	0	0	0	0	0	0	0	ákvæði
claw	1	0	0	1	0	1	0	0	0	0	kló
claws	0	0	0	0	0	0	0	0	0	0	klærnar
clay	0	0	0	0	0	0	0	0	0	0	leir
clean	0	0	0	0	1	0	1	0	0	1	hreint
cleaning	0	0	0	0	0	0	1	0	0	0	hreinsun
cleanliness	0	0	0	0	0	0	1	0	0	0	hreinlæti
cleanly	0	0	0	0	0	0	1	0	0	0	hreinlega
cleanse	0	0	0	0	0	0	1	0	0	0	hreinsa
cleansing	0	0	0	0	0	0	1	0	0	0	hreinsun
clearance	0	0	0	0	0	0	1	0	0	1	úthreinsun
clearing	0	0	0	0	0	0	0	0	0	0	hreinsun
clearness	0	0	0	0	0	0	1	0	0	0	skýrleika
cleavage	0	0	0	0	0	0	0	0	0	0	klofning
cleave	0	0	0	1	0	0	0	0	0	0	klofna
clef	0	0	0	0	0	0	0	0	0	0	klafi
cleft	0	0	0	0	0	0	0	0	0	0	klofinn
clemency	0	0	0	0	0	0	0	0	0	0	mildi
clergy	0	0	0	0	0	0	0	0	0	0	prestastétt
clergyman	0	0	0	0	0	0	0	0	0	0	prestur
clerical	0	0	0	0	0	0	1	0	0	1	klerka
clerk	0	0	0	0	0	0	0	0	0	0	afgreiðslumaður
clerkship	0	0	0	0	0	0	0	0	0	0	skrifstofustörf
clever	0	0	0	0	0	0	1	0	0	0	snjall
cleverness	0	0	0	0	0	0	1	0	0	0	klókindi
click	0	0	0	0	0	0	0	0	0	0	smellur
client	0	0	0	0	0	0	0	0	0	0	viðskiptavinur
clientele	0	0	0	0	0	0	0	0	0	0	viðskiptavina
cliff	0	0	0	1	0	0	0	0	0	0	kletti
climate	0	0	0	0	0	0	0	0	0	0	veðurfar
climatology	0	0	0	0	0	0	0	0	0	0	loftslagsfræði
climax	0	1	0	0	1	0	1	0	1	1	hápunktur
climb	0	0	0	0	0	0	0	0	0	0	klifra
cling	0	0	0	0	0	0	0	0	0	0	loða
clip	0	0	0	0	0	0	0	0	0	0	bút
clipper	0	0	0	0	0	0	0	0	0	0	klippari
clipping	0	0	0	0	0	0	0	0	0	0	klippa
clique	0	0	0	0	0	0	0	0	0	0	klíku
cloak	0	0	0	0	0	0	0	0	0	0	skikkju
clock	0	1	0	0	0	0	0	0	0	0	klukka
clockwork	0	0	0	0	0	0	0	0	0	0	klukkuverk
clog	0	0	0	0	0	0	0	0	0	0	stífla
cloister	0	0	0	0	0	1	0	0	0	0	klaustri
close	0	0	0	0	0	0	0	0	0	0	loka
closed	0	0	0	0	0	0	0	0	0	0	lokað
closeness	0	0	0	0	1	0	1	0	0	1	nálægð
closet	0	0	0	0	0	0	0	0	0	0	skáp
closure	0	1	0	0	1	0	1	1	0	0	lokun
clot	0	0	0	0	0	0	0	0	0	0	blóðtappa
cloth	0	0	0	0	0	0	0	0	0	0	klút
clothe	0	0	0	0	0	0	1	0	0	0	klæða
clothes	0	0	0	0	0	0	0	0	0	0	föt
clothesline	0	0	0	0	0	0	0	0	0	0	fataslá
clothing	0	0	0	0	0	0	0	0	0	0	fatnað
cloud	0	0	0	0	0	0	0	0	0	0	ský
clouded	0	0	0	0	0	1	0	1	0	0	skýjað
cloudiness	0	0	0	1	0	1	0	0	0	0	skýjað
