English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Macedonian Word
chunk	0	0	0	0	0	0	0	0	0	0	парче
chunky	0	0	0	0	0	0	0	0	0	0	буци
church	0	1	0	0	1	0	1	0	0	1	црквата
churchyard	0	0	0	0	0	0	0	0	0	0	црковен двор
churn	0	0	0	0	0	0	0	0	0	0	разпенвам
chute	0	0	0	0	0	0	0	0	0	0	шахта
chutney	0	0	0	0	0	0	0	0	0	0	чатни
ciao	0	0	0	0	0	0	0	0	0	0	Чао
cider	0	0	0	0	0	0	1	0	0	0	јаболковина
cigar	0	0	0	0	0	0	0	0	0	0	пура
cigarette	0	0	0	0	0	1	0	0	0	0	цигара
cinch	0	0	0	0	0	0	0	0	0	0	цинч
cinder	0	0	0	0	0	0	0	0	0	0	гареж
cinema	0	0	0	0	0	0	0	0	0	0	кино
cinematographer	0	0	0	0	0	0	0	0	0	0	кинематографер
cinematography	0	0	0	0	0	0	0	0	0	0	кинематографија
cinnamon	0	0	0	0	0	0	0	0	0	0	цимет
cipher	0	0	0	0	0	0	0	0	0	0	шифра
circle	0	0	0	0	0	0	0	0	0	0	круг
circling	0	0	0	0	0	0	0	0	0	0	кружат
circuit	0	0	0	0	0	0	0	0	0	0	коло
circular	0	0	0	0	0	0	0	0	0	0	кружен
circulate	0	0	0	0	0	0	0	0	0	0	циркулираат
circulation	0	0	0	0	0	0	0	0	0	0	циркулација
circumcision	0	0	0	0	0	0	1	0	0	0	обрежување
circumference	0	0	0	0	0	0	0	0	0	0	обемот
circumferential	0	0	0	0	0	0	0	0	0	0	периферен
circumscribed	0	0	0	0	0	0	0	0	0	0	ограничен
circumstance	0	0	0	0	0	0	0	0	0	0	околност
circumstantial	0	0	0	0	0	0	0	0	0	0	посредни
circumvention	0	0	0	0	0	1	1	0	0	0	заобиколување
circus	0	0	0	0	0	0	0	0	0	0	циркус
cirrus	0	0	0	0	0	0	0	0	0	0	цирус
cistern	0	0	0	0	0	0	0	0	0	0	цистерна
citadel	0	0	0	0	0	0	0	0	0	0	цитадела
citation	0	0	0	0	0	0	0	0	0	0	цитат
citizen	0	0	0	0	0	0	1	0	0	0	граѓанин
citrine	0	0	0	0	0	0	0	0	0	0	цитрин
city	0	0	0	0	0	0	0	0	0	0	град
civic	0	0	0	0	0	0	0	0	0	0	граѓански
civil	0	0	0	0	0	0	1	0	0	0	граѓански
civilian	0	0	0	0	0	0	0	0	0	0	цивилна
civility	0	0	0	0	0	0	1	0	0	0	учтивост
civilization	0	0	0	0	0	0	1	0	0	1	цивилизација
civilized	0	0	0	0	1	0	1	0	0	1	цивилизиран
clad	0	0	0	0	0	0	0	0	0	0	облечена
claim	0	0	0	0	0	0	0	0	0	0	побарување
claimant	1	0	1	0	0	0	0	0	0	0	барателот
clairvoyant	0	0	0	0	0	0	1	0	0	0	јасновидец
clam	0	0	0	0	0	0	0	0	0	0	мида
clamor	1	1	1	0	0	1	0	0	1	0	џагор
clamp	0	0	0	0	0	0	0	0	0	0	стегач
clan	0	0	0	0	0	0	0	0	0	1	клан
clandestine	0	0	0	0	0	0	0	0	0	0	тајно
clap	0	1	0	0	1	0	1	0	0	1	плескаат
clarify	0	0	0	0	0	0	1	0	0	0	разјасни
clarinet	0	0	0	0	0	0	0	0	0	0	кларинет
clarion	0	0	0	0	0	0	0	0	0	0	разјаснување
clarity	0	0	0	0	0	0	0	0	0	0	јасност
clash	1	0	0	0	0	1	0	0	0	0	судир
clashing	1	0	0	1	0	1	0	0	0	0	судир
clasp	0	0	0	0	0	0	0	0	0	0	затворач
class	0	0	0	0	0	0	0	0	0	0	класа
classic	0	0	0	0	0	0	1	0	0	0	класичен
classical	0	0	0	0	0	0	1	0	0	0	класичен
classics	0	0	0	0	1	0	1	0	0	0	класици
classification	0	0	0	0	0	0	0	0	0	0	класификација
classify	0	0	0	0	0	0	1	0	0	0	класифицираат
classmate	0	0	0	0	0	0	0	0	0	0	соученик
clatter	0	0	0	0	0	0	0	0	0	0	тропот
clause	0	0	0	0	0	0	0	0	0	0	клаузула
clauses	0	0	0	0	0	0	0	0	0	0	клаузули
claw	1	0	0	1	0	1	0	0	0	0	канџи
claws	0	0	0	0	0	0	0	0	0	0	канџи
clay	0	0	0	0	0	0	0	0	0	0	глина
clean	0	0	0	0	1	0	1	0	0	1	чисти
cleaning	0	0	0	0	0	0	1	0	0	0	чистење
cleanliness	0	0	0	0	0	0	1	0	0	0	чистота
cleanly	0	0	0	0	0	0	1	0	0	0	чисто
cleanse	0	0	0	0	0	0	1	0	0	0	исчисти
cleansing	0	0	0	0	0	0	1	0	0	0	чистење
clearance	0	0	0	0	0	0	1	0	0	1	дозвола
clearing	0	0	0	0	0	0	0	0	0	0	расчистување
clearness	0	0	0	0	0	0	1	0	0	0	чистота
cleavage	0	0	0	0	0	0	0	0	0	0	деколте
cleave	0	0	0	1	0	0	0	0	0	0	расцепат
clef	0	0	0	0	0	0	0	0	0	0	клуч
cleft	0	0	0	0	0	0	0	0	0	0	расцеп
clemency	0	0	0	0	0	0	0	0	0	0	помилување
clergy	0	0	0	0	0	0	0	0	0	0	свештенството
clergyman	0	0	0	0	0	0	0	0	0	0	свештено лице
clerical	0	0	0	0	0	0	1	0	0	1	свештенички
clerk	0	0	0	0	0	0	0	0	0	0	службеник
clerkship	0	0	0	0	0	0	0	0	0	0	чиновник
clever	0	0	0	0	0	0	1	0	0	0	паметен
cleverness	0	0	0	0	0	0	1	0	0	0	умност
click	0	0	0	0	0	0	0	0	0	0	кликнете
client	0	0	0	0	0	0	0	0	0	0	клиент
clientele	0	0	0	0	0	0	0	0	0	0	клиентела
cliff	0	0	0	1	0	0	0	0	0	0	карпа
climate	0	0	0	0	0	0	0	0	0	0	климата
climatology	0	0	0	0	0	0	0	0	0	0	климатологијата
climax	0	1	0	0	1	0	1	0	1	1	климакс
climb	0	0	0	0	0	0	0	0	0	0	се искачи
cling	0	0	0	0	0	0	0	0	0	0	се држат
clip	0	0	0	0	0	0	0	0	0	0	клип
clipper	0	0	0	0	0	0	0	0	0	0	машинка
clipping	0	0	0	0	0	0	0	0	0	0	клипинг
clique	0	0	0	0	0	0	0	0	0	0	клика
cloak	0	0	0	0	0	0	0	0	0	0	наметка
clock	0	1	0	0	0	0	0	0	0	0	часовник
clockwork	0	0	0	0	0	0	0	0	0	0	часовник
clog	0	0	0	0	0	0	0	0	0	0	затнувањето
cloister	0	0	0	0	0	1	0	0	0	0	манастир
close	0	0	0	0	0	0	0	0	0	0	затвори
closed	0	0	0	0	0	0	0	0	0	0	затворена
closeness	0	0	0	0	1	0	1	0	0	1	блискост
closet	0	0	0	0	0	0	0	0	0	0	плакарот
closure	0	1	0	0	1	0	1	1	0	0	затворање
clot	0	0	0	0	0	0	0	0	0	0	згрутчување
cloth	0	0	0	0	0	0	0	0	0	0	крпа
clothe	0	0	0	0	0	0	1	0	0	0	облека
clothes	0	0	0	0	0	0	0	0	0	0	алишта
clothesline	0	0	0	0	0	0	0	0	0	0	алишта
clothing	0	0	0	0	0	0	0	0	0	0	облека
cloud	0	0	0	0	0	0	0	0	0	0	облак
clouded	0	0	0	0	0	1	0	1	0	0	облачно
cloudiness	0	0	0	1	0	1	0	0	0	0	облачност
cloudy	0	0	0	0	0	0	0	1	0	0	облачно
clover	0	0	0	0	0	0	0	0	0	0	детелина
cloves	0	0	0	0	0	0	0	0	0	0	каранфилче
clown	0	1	0	0	1	0	1	0	1	0	кловн
club	0	0	0	0	0	0	0	0	0	0	клуб
clubhouse	0	0	0	0	0	0	0	0	0	0	клуб куќа
clubs	0	0	0	0	0	0	0	0	0	0	клубови
clue	0	1	0	0	0	0	0	0	0	0	поим
clump	0	0	0	0	0	1	0	0	0	0	грутка
clumsy	0	0	1	0	0	1	0	0	0	0	несмасна
cluster	0	0	0	0	0	0	0	0	0	0	Грозд
clutch	0	0	0	0	0	0	0	0	0	0	спојката
clutches	0	0	0	0	0	0	0	0	0	0	спојки
clutter	0	0	0	0	0	0	0	0	0	0	неред
coach	0	0	0	0	0	0	0	0	0	1	тренер
coagulation	0	0	0	0	0	0	0	0	0	0	коагулација
coal	0	0	0	0	0	0	0	0	0	0	јаглен
coalesce	0	0	0	0	0	0	0	0	0	1	се спојуваат
coalition	0	0	0	0	0	0	1	0	0	0	коалиција
coast	0	0	0	0	0	0	1	0	0	0	брег
coastal	0	0	0	0	0	0	0	0	0	0	крајбрежни
coaster	0	0	0	0	0	0	0	0	0	0	подметач
coat	0	0	0	0	0	0	0	0	0	0	Палто
coating	0	0	0	0	0	0	0	0	0	0	облога
coax	0	0	0	0	0	0	0	0	0	1	убедувам
cobalt	0	0	0	0	0	0	0	0	0	0	кобалт
cobble	0	0	0	0	0	0	0	0	0	0	калдрма
cobbler	0	0	0	0	0	0	0	0	0	0	папучар
cobra	0	0	0	1	0	0	0	0	0	0	кобра
cocaine	0	0	0	0	0	1	0	1	0	0	кокаин
cock	0	0	0	0	0	0	0	0	0	0	кур
cockpit	0	0	0	0	0	0	0	0	0	0	пилотската кабина
cocktail	0	0	0	0	0	0	0	0	0	0	коктел
cocoa	0	0	0	0	0	0	0	0	0	0	какао
cocoon	0	0	0	0	0	0	0	0	0	0	кожурец
cod	0	0	0	0	0	0	0	0	0	0	треска
code	0	0	0	0	0	0	0	0	0	0	код
codex	0	0	0	0	0	0	0	0	0	0	кодекс
codification	0	0	0	0	0	0	0	0	0	0	кодификација
codify	0	0	0	0	0	0	0	0	0	0	кодифицираат
coefficient	0	0	0	0	0	0	0	0	0	0	коефициент
coerce	1	0	1	1	0	1	0	0	0	0	принуда
coercion	1	0	1	1	0	1	0	1	0	0	принуда
coercive	0	0	0	0	0	0	0	0	0	0	присилна
coexist	0	0	0	0	0	0	1	0	0	1	коегзистираат
coexistence	0	0	0	0	0	0	0	0	0	0	соживот
coexisting	0	0	0	0	0	0	0	0	0	1	коегзистирајќи
coffee	0	0	0	0	0	0	0	0	0	0	кафе
coffin	0	0	0	1	0	1	0	1	0	0	ковчег
cog	0	0	0	0	0	0	0	0	0	0	запчаник
cogent	0	0	0	0	0	0	1	0	0	1	убеден
cognate	0	0	0	0	0	0	0	0	0	0	сроден
cognition	0	0	0	0	0	0	0	0	0	0	когниција
cognitive	0	0	0	0	0	0	1	0	0	0	когнитивни
cohabitation	0	0	0	0	0	0	0	0	0	0	соживот
coherence	0	0	0	0	0	0	1	0	0	0	кохерентност
coherent	0	0	0	0	0	0	1	0	0	0	кохерентна
cohesion	0	0	0	0	0	0	0	0	0	1	кохезија
cohesive	0	0	0	0	0	0	1	0	0	1	кохезивна
cohort	0	0	0	0	0	0	0	0	0	0	група
coil	0	0	0	0	0	0	0	0	0	0	намотка
coiled	0	0	0	0	0	0	0	0	0	0	намотан
coin	0	0	0	0	0	0	0	0	0	0	монета
coinage	0	0	0	0	0	0	0	0	0	0	кованица
coincide	0	0	0	0	0	0	0	0	0	0	се совпаѓаат
coincidence	0	0	0	0	0	0	0	0	1	0	коинциденција
coincident	0	0	0	0	0	0	0	0	0	0	коинциденција
coinciding	0	0	0	0	0	0	0	0	0	0	коинцидирајќи
coke	0	0	0	0	0	0	0	0	0	0	Кока Кола
cold	0	0	0	0	0	1	0	0	0	0	ладно
coldly	0	0	0	0	0	1	0	0	0	0	ладно
coldness	1	0	1	1	0	1	0	1	0	0	студенило
colic	0	0	0	0	0	1	0	0	0	0	колика
collaborator	0	0	0	0	0	0	0	0	0	1	соработник
collapse	0	0	1	1	0	1	0	1	0	0	колапс
collar	0	0	0	0	0	0	0	0	0	0	јака
collate	0	0	0	0	0	0	0	0	0	0	спореди
collateral	0	0	0	0	0	0	0	0	0	1	колатерал
collation	0	0	0	0	0	0	0	0	0	0	споредување
colleague	0	0	0	0	0	0	0	0	0	0	колега
collect	0	0	0	0	0	0	0	0	0	0	собираат
collected	0	0	0	0	0	0	0	0	0	0	собрани
collection	0	0	0	0	0	0	0	0	0	0	собирање
collective	0	0	0	0	0	0	0	0	0	0	колективен
collectively	0	0	0	0	0	0	1	0	0	1	колективно
collector	0	0	0	0	0	0	0	0	0	0	колекционер
college	0	0	0	0	0	0	0	0	0	0	колеџ
collegiate	0	0	0	0	0	0	0	0	0	0	колегиум
collide	0	0	0	0	0	0	0	0	0	0	се судираат
collie	0	0	0	0	0	0	0	0	0	0	коли
collision	1	0	0	0	0	1	0	0	0	0	судир
collocation	0	0	0	0	0	0	0	0	0	0	колокација
colloquial	0	0	0	0	0	0	0	0	0	0	колоквијален
collusion	1	0	1	1	0	1	0	1	0	0	дослух
colon	0	0	0	0	0	0	0	0	0	0	дебелото црево
colonel	0	0	0	0	0	0	1	0	0	1	полковник
colonial	0	0	0	0	0	0	0	0	0	0	колонијална
colony	0	0	0	0	0	0	0	0	0	0	колонија
colophon	0	0	0	0	0	0	0	0	0	0	колофон
color	0	0	0	0	0	0	0	0	0	0	боја
coloration	0	0	0	0	0	0	0	0	0	0	боење
colored	0	0	0	0	0	0	0	0	0	0	обоени
coloring	0	0	0	0	0	0	0	0	0	0	боење
colorless	0	0	0	0	0	0	0	0	0	0	безбоен
colors	0	0	0	0	0	0	0	0	0	0	бои
colossal	0	0	0	0	0	0	1	0	0	0	колосална
colt	0	0	0	0	0	0	0	0	0	0	братчето
column	0	0	0	0	0	0	0	0	0	0	колона
columnar	0	0	0	0	0	0	0	0	0	0	колонообразен
coma	0	0	0	1	0	1	0	1	0	0	кома
comatose	0	0	0	1	0	1	0	1	0	0	коматозно
comb	0	0	0	0	0	0	0	0	0	0	чешел
combat	1	0	0	1	0	1	0	0	0	0	борба
combatant	1	0	0	1	0	1	0	0	0	0	борец
combative	1	0	0	1	0	1	0	0	0	0	борбен
combination	0	0	0	0	0	0	0	0	0	0	комбинација
combinatorial	0	0	0	0	0	0	0	0	0	0	комбинаторна
combine	0	0	0	0	0	0	0	0	0	0	комбинираат
combined	0	0	0	0	0	0	0	0	0	0	комбинирано
combustible	0	0	0	0	0	0	0	0	0	0	запалив
combustion	0	0	0	0	0	0	0	0	0	0	согорување
comedy	0	0	0	0	0	0	0	0	0	0	комедија
comet	0	0	0	0	0	0	0	0	0	0	комета
comfort	0	1	0	0	1	0	1	0	0	1	удобност
comforter	0	0	0	0	0	0	0	0	0	0	утешител
comic	0	0	0	0	0	0	0	0	0	0	стрип
comical	0	0	0	0	0	0	0	0	0	0	комичен
coming	0	1	0	0	0	0	0	0	0	0	доаѓање
comma	0	0	0	0	0	0	0	0	0	0	запирка
command	0	0	0	0	0	0	0	0	0	0	команда
commandant	0	0	0	0	0	0	1	0	0	1	командант
commander	0	0	0	0	0	0	0	0	0	0	командант
commanding	0	0	0	0	0	0	1	0	0	1	командант
commemorate	0	1	0	0	1	0	1	1	0	0	комеморираат
commemoration	0	1	0	0	1	0	1	0	0	0	комеморација
commemorative	0	1	0	0	0	0	1	0	0	0	комеморативна
commence	0	0	0	0	0	0	0	0	0	0	започне
commend	0	0	0	0	0	0	1	0	0	0	пофали
commendable	0	0	0	0	1	0	1	0	0	1	за пофалба
commensurate	0	0	0	0	0	0	0	0	0	0	сразмерно
comment	0	0	0	0	0	0	0	0	0	0	коментар
commentary	0	0	0	0	0	0	0	0	0	0	коментар
commentator	0	0	0	0	0	0	1	0	0	0	коментатор
commerce	0	0	0	0	0	0	0	0	0	1	трговија
commercial	0	0	0	0	0	0	0	0	0	0	комерцијални
commissary	0	0	0	0	0	0	0	0	0	0	комесар
commission	0	0	0	0	0	0	0	0	0	1	комисија
commissioner	0	0	0	0	0	0	0	0	0	0	комесар
commit	0	0	0	0	0	0	0	0	0	0	посветат
committal	0	0	0	0	0	1	0	1	0	0	посветено
committed	0	0	0	0	0	0	1	0	0	1	посветена
committee	0	0	0	0	0	0	0	0	0	1	комисија
commodity	0	0	0	0	0	0	0	0	0	0	стока
commodore	0	0	0	0	0	0	1	0	0	1	комодор
common	0	0	0	0	0	0	0	0	0	0	заеднички
commonly	0	0	0	0	0	0	0	0	0	0	најчесто
commonplace	0	1	0	0	0	0	0	0	0	1	вообичаено
commons	0	0	0	0	0	0	0	0	0	0	заеднички
commonwealth	0	0	0	0	0	0	1	0	0	1	комонвелтот
commotion	1	0	0	0	0	1	0	0	0	0	метеж
commune	0	0	0	0	0	0	0	0	0	0	комуна
communicable	0	0	0	0	0	0	0	0	0	0	заразни
communicate	0	0	0	0	0	0	1	0	0	1	комуницираат
communication	0	0	0	0	0	0	0	0	0	1	комуникација
communicative	0	0	0	0	0	0	1	0	0	0	комуникативни
communion	0	0	0	0	1	0	1	0	0	1	причестување
communism	1	0	0	1	0	1	0	1	0	0	комунизмот
communist	0	0	0	0	0	1	0	0	0	0	комунистичка
community	0	0	0	0	0	0	1	0	0	0	заедница
commutation	0	0	0	0	0	0	1	0	0	0	комутација
commutative	0	0	0	0	0	0	0	0	0	0	комутативна
commute	0	0	0	0	0	0	1	0	0	0	патуваат
commuter	0	0	0	0	0	0	0	0	0	0	патник
compact	0	0	0	0	0	0	0	0	0	1	компактен
compaction	0	0	0	0	0	0	0	0	0	0	набивање
compactness	0	0	0	0	0	0	0	0	0	0	компактност
companion	0	0	0	0	1	0	1	0	0	1	придружник
companionship	0	0	0	0	0	0	0	0	0	0	дружење
company	0	0	0	0	0	0	0	0	0	0	компанија
comparable	0	0	0	0	0	0	0	0	0	0	споредливи
comparative	0	0	0	0	0	0	0	0	0	0	компаративна
comparatively	0	0	0	0	0	0	0	0	0	0	компаративно
comparison	0	0	0	0	0	0	0	0	0	0	споредба
compartment	0	0	0	0	0	0	0	0	0	0	купе
compass	0	0	0	0	0	0	0	0	0	1	компас
compassion	0	0	0	1	0	0	1	0	0	0	сочувство
compassionate	0	0	0	0	0	0	1	0	0	0	сочувствителен
compatibility	0	0	0	0	0	0	1	0	0	0	компатибилност
compatible	0	0	0	0	0	0	1	0	0	0	компатибилен
compel	0	0	0	0	0	0	0	0	0	0	принудат
compelled	0	0	0	0	0	0	0	0	0	0	принудени
compelling	0	0	0	0	0	0	1	0	0	0	привлечна
compendium	0	0	0	0	0	0	0	0	0	0	компендиум
compensate	0	1	0	0	1	0	1	0	1	1	компензираат
compensation	0	0	0	0	0	0	0	0	0	0	компензација
compensatory	0	0	0	0	0	0	1	0	0	0	компензаторни
competence	0	0	0	0	0	0	1	0	0	1	компетентност
competency	0	0	0	0	0	0	1	0	0	1	компетентност
competent	0	0	0	0	0	0	1	0	0	1	компетентен
competition	0	1	0	0	0	1	0	0	0	0	конкуренција
competitive	0	0	0	0	0	0	0	0	0	0	конкурентни
competitor	0	0	0	0	0	0	0	0	0	0	конкурент
compilation	0	0	0	0	0	0	0	0	0	0	компилација
compile	0	0	0	0	0	0	0	0	0	0	состави
complacency	0	0	0	0	0	0	1	0	0	0	самозадоволство
complacent	0	0	0	0	0	0	0	0	0	0	самозадоволна
complain	1	0	0	0	0	1	0	1	0	0	се жалат
complaint	1	0	0	0	0	1	0	0	0	0	жалба
complement	0	1	0	0	1	0	1	0	1	1	дополнување
complementary	0	0	0	0	0	0	1	0	0	0	комплементарни
completed	0	0	0	0	0	0	0	0	0	0	завршено
completely	0	0	0	0	0	0	1	0	0	0	целосно
completeness	0	0	0	0	0	0	1	0	0	0	комплетноста
completing	0	1	0	0	1	0	1	0	0	0	комплетирање
completion	0	1	0	0	1	0	1	0	0	0	завршување
complex	0	0	0	0	0	0	0	0	0	0	комплекс
complexed	0	0	0	0	0	1	0	0	0	0	сложени
complexion	0	0	0	0	0	0	0	0	0	0	тен
complexity	0	0	0	0	0	1	0	0	0	0	комплексност
compliance	0	0	0	0	0	0	1	0	0	1	усогласеност
compliant	0	0	0	0	0	0	1	0	0	0	усогласен
complicate	1	0	0	0	0	1	0	0	0	0	комплицираат
complicated	0	0	0	0	0	1	0	0	0	0	комплицирано
complication	0	0	0	0	0	1	0	0	0	0	компликација
complicity	0	0	0	0	0	1	1	0	0	0	соучесништво
compliment	0	1	0	0	1	0	1	0	1	1	комплимент
comply	0	0	0	0	0	0	0	0	0	0	почитуваат
complying	0	0	0	0	0	0	0	0	0	0	усогласување
compo	0	0	0	0	0	0	0	0	0	0	компо
component	0	0	0	0	0	0	0	0	0	0	компонента
compose	0	0	0	0	0	0	0	0	0	0	составуваат
composed	0	0	0	0	0	0	1	0	0	0	составен
composer	0	0	0	0	0	0	1	0	0	0	композитор
composite	0	0	0	0	0	0	0	0	0	0	композитни
composition	0	0	0	0	0	0	0	0	0	0	составот
compost	0	0	1	0	0	1	0	0	0	0	компост
composure	0	0	0	0	0	0	1	0	0	0	смиреност
compound	0	0	0	0	0	0	0	0	0	0	соединение
comprehend	0	0	0	0	0	0	1	0	0	0	сфатат
comprehension	0	0	0	0	0	0	0	0	0	0	разбирање
comprehensive	0	0	0	0	0	0	1	0	0	0	сеопфатен
compress	1	0	0	0	0	0	0	0	0	0	компресира
compressed	0	0	0	0	0	0	0	0	0	0	компресирана
compressible	0	0	0	0	0	0	0	0	0	0	компресибилни
compression	0	0	0	0	0	0	0	0	0	0	компресија
comprise	0	0	0	0	0	0	0	0	0	0	опфаќаат
compromise	0	0	0	0	0	0	0	0	0	0	компромис
comptroller	0	0	0	0	0	0	0	0	0	1	контролор
compulsion	1	0	0	0	0	1	0	0	0	0	принуда
compulsory	0	0	0	0	0	1	0	0	0	0	задолжително
computable	0	0	0	0	0	0	0	0	0	0	пресметливи
computation	0	0	0	0	0	0	0	0	0	0	пресметување
compute	0	0	0	0	0	0	0	0	0	0	пресметај
computer	0	0	0	0	0	0	0	0	0	0	компјутер
comrade	0	0	0	0	0	0	1	0	0	1	другар
con	0	0	0	0	0	0	0	0	0	0	кон
concatenation	0	0	0	0	0	0	0	0	0	0	конкатенација
concave	0	0	0	0	0	0	0	0	0	0	конкавна
conceal	0	0	0	0	0	1	0	1	0	0	прикријат
concealed	0	1	0	1	0	1	0	0	1	0	сокриен
concealment	1	1	0	1	0	1	0	0	0	0	прикривање
conceit	0	0	0	0	0	1	0	0	0	0	вообразеност
conceited	0	0	0	0	0	1	0	0	0	0	вообразен
conceivable	0	0	0	0	0	0	0	0	0	0	замисливо
concentrate	0	0	0	0	0	0	0	0	0	0	концентрат
concentration	0	0	0	0	0	0	0	0	0	0	концентрација
concentric	0	0	0	0	0	0	1	0	0	0	концентрични
conception	0	0	0	0	0	0	0	0	0	0	зачнувањето
concern	0	0	0	0	0	0	0	0	0	0	загриженост
concerned	0	0	0	1	0	0	0	1	0	0	засегнати
concert	0	0	0	0	0	0	0	0	0	0	концерт
concession	0	0	0	0	0	0	0	0	0	0	концесија
concessional	0	0	0	0	0	0	0	0	0	0	концесиски
concierge	0	0	0	0	0	0	0	0	0	0	консиерж
conciliation	0	0	0	0	1	0	1	0	0	1	помирување
concise	0	0	0	0	0	0	0	0	0	0	концизен
conclave	0	0	0	0	0	0	0	0	0	0	конклава
conclude	0	0	0	0	0	0	0	0	0	0	заклучи
concluding	0	0	0	0	0	0	1	0	0	0	склучување
conclusion	0	0	0	0	0	0	0	0	0	0	заклучок
concoction	0	0	0	0	0	0	0	0	0	0	измислување
concomitant	0	0	0	0	0	0	0	0	0	0	истовремена
concord	0	0	0	0	0	0	1	0	0	1	согласност
concordance	0	0	0	0	0	0	1	0	0	1	усогласеност
concours	0	0	0	0	0	0	0	0	0	0	конкурси
concourse	0	0	0	0	0	0	0	0	0	0	се собираат
concrete	0	0	0	0	0	0	0	0	0	0	бетон
concurrence	0	0	0	0	0	0	0	0	0	0	истовременост
concurrent	0	0	0	0	0	0	0	0	0	0	истовремена
concurring	0	0	0	0	0	0	0	0	0	0	согласни
concussion	1	0	0	0	0	1	0	1	0	0	потрес на мозокот
condemn	1	0	0	0	0	1	0	0	0	0	осудуваат
condemnation	1	1	1	1	0	1	0	1	0	0	осуда
condensation	0	0	0	0	0	0	0	0	0	0	кондензација
condensed	0	0	0	0	0	0	0	0	0	0	кондензиран
condescending	0	0	0	0	0	1	0	0	0	0	снисходливо
condescension	1	0	1	0	0	1	0	1	0	0	снисходење
condiment	0	0	0	0	0	0	0	0	0	0	зачини
condition	0	0	0	0	0	0	0	0	0	0	состојба
conditional	0	0	0	0	0	0	0	0	0	0	условен
conditionally	0	0	0	0	0	0	0	0	0	0	условно
conditioned	0	0	0	0	0	0	0	0	0	0	условени
conditions	0	0	0	0	0	0	0	0	0	0	Услови
condolence	0	0	0	0	0	0	1	1	0	0	сочувство
condone	0	0	0	0	0	0	1	0	0	0	оправда
conducive	0	0	0	0	0	0	1	0	0	0	погодна
conduct	0	0	0	0	0	0	0	0	0	0	однесување
conduction	0	0	0	0	0	0	0	0	0	0	спроводливост
conductivity	0	0	0	0	0	0	1	0	0	0	спроводливост
conductor	0	0	0	0	0	0	0	0	0	0	проводник
conduit	0	0	0	0	0	0	0	0	0	0	канал
cone	0	0	0	0	0	0	0	0	0	0	конус
confederate	0	0	0	0	0	0	1	0	0	1	конфедеративна
confederation	0	0	0	0	0	0	0	0	0	0	конфедерација
confer	0	0	0	0	0	0	0	0	0	0	договараат
conference	0	0	0	0	0	0	0	0	0	0	конференција
confess	0	0	0	0	0	1	1	0	0	1	признаат
confession	0	1	0	1	0	1	0	1	1	0	исповед
confessional	0	0	0	1	0	0	0	0	0	1	исповедни
confessions	0	0	0	0	0	0	0	0	0	0	признанија
confide	0	0	0	0	0	0	0	0	0	1	довери
confidence	0	0	0	1	1	0	1	0	0	1	доверба
confident	0	0	0	0	1	0	1	0	0	1	самоуверен
confidential	0	0	0	0	0	0	0	0	0	1	Доверливо
confidentially	0	0	0	0	0	0	0	0	0	1	доверливо
configuration	0	0	0	0	0	0	0	0	0	0	конфигурација
confine	1	0	0	1	0	1	0	1	0	0	ограничи
confined	1	0	1	1	0	1	0	1	0	0	ограничен
confinement	1	0	0	1	0	1	0	1	0	0	затворање
confines	0	0	0	0	0	0	0	0	0	0	ограничува
confirm	0	0	0	0	0	0	0	0	0	0	потврди
confirmation	0	0	0	0	0	0	0	0	0	1	потврда
confirmatory	0	0	0	0	0	0	0	0	0	0	потврдувачки
confirmed	0	0	0	0	0	0	1	0	0	1	потврдено
confiscate	1	0	0	0	0	1	0	1	0	0	конфискува
confiscation	0	0	0	0	0	1	0	0	0	0	конфискација
conflagration	1	0	0	1	0	1	0	0	0	0	пламен
conflict	1	0	0	1	0	1	0	1	0	0	конфликт
conflicting	0	0	0	0	0	1	0	0	0	0	конфликтни
confluence	0	0	0	0	0	0	0	0	0	0	сливот
conformance	0	0	0	0	0	0	1	0	0	0	усогласеност
conformation	0	0	0	0	0	0	0	0	0	0	конформација
conformity	0	0	0	0	0	0	0	0	0	1	сообразност
confound	0	0	0	0	0	1	0	0	0	0	збуни
confounded	0	0	0	0	0	1	0	0	0	0	збунет
confront	1	0	0	0	0	0	0	0	0	0	соочуваат
confuse	0	0	0	0	0	1	0	0	0	0	збуни
confusion	1	0	0	1	0	1	0	0	0	0	конфузија
congenial	0	0	0	0	0	0	1	0	0	0	вродена
congenital	0	0	0	0	0	0	0	0	0	0	вродени
congestion	0	0	0	0	0	1	0	0	0	0	метеж
conglomerate	0	0	0	0	0	0	0	0	0	1	конгломерат
conglomeration	0	0	0	0	0	0	0	0	0	0	конгломерација
congratulatory	0	0	0	0	1	0	1	0	0	0	честитки
congregate	0	0	0	0	0	0	0	0	0	0	се собираат
congregation	0	0	0	0	0	0	1	0	0	1	собранието
congress	0	0	1	0	0	0	0	0	0	1	конгресот
congressional	0	0	0	0	0	0	0	0	0	0	конгресен
congressman	0	0	0	0	0	0	0	0	0	1	конгресмен
congruence	0	0	0	0	0	0	1	0	0	1	конгруентност
conic	0	0	0	0	0	0	0	0	0	0	конусна
conical	0	0	0	0	0	0	0	0	0	0	конусна
conjecture	0	1	0	0	0	0	0	0	0	0	претпоставка
