English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Zulu Word
driveway	0	0	0	0	0	0	0	0	0	0	indlela yokuhamba
drizzle	0	0	0	0	0	0	0	0	0	0	vuza
droll	0	0	0	0	0	0	0	0	0	0	drola
drone	0	0	0	0	0	1	0	0	0	0	indiza engenazindiza
drool	0	0	1	0	0	0	0	0	0	0	drool
drooping	0	0	0	0	0	1	0	0	0	0	ukudangala
drop	0	0	0	0	0	0	0	0	0	0	wisa
droplet	0	0	0	0	0	0	0	0	0	0	ithonsi
drought	0	0	0	0	0	1	0	0	0	0	isomiso
drove	0	0	0	0	0	0	0	0	0	0	shayela
drown	0	0	0	1	0	1	0	1	0	0	minza
drowsiness	0	0	0	0	0	1	0	0	0	0	ukozela
drowsy	0	0	0	0	0	0	0	0	0	0	ukozela
drudgery	0	0	0	0	0	1	0	0	0	0	isidina
drug	0	0	0	0	0	0	0	0	0	0	umuthi
drugged	0	0	0	0	0	0	0	1	0	0	udakiwe
drugstore	0	0	0	0	0	0	0	0	0	0	isitolo sezidakamizwa
druid	0	0	0	0	0	0	0	0	0	0	druid
drum	0	0	0	0	0	0	0	0	0	0	isigubhu
drummer	0	0	0	0	0	0	0	0	0	0	umshayi wesigubhu
drumming	0	0	0	0	0	0	0	0	0	0	ukushaya izigubhu
drunken	0	0	1	0	0	1	0	0	0	0	udakiwe
drunkenness	0	0	0	0	0	1	0	0	0	0	ukudakwa
dry	0	0	0	0	0	0	0	0	0	0	omile
dryness	0	0	0	0	0	0	0	0	0	0	ukoma
dual	0	0	0	0	0	0	0	0	0	0	okukabili
dualism	0	0	0	0	0	0	0	0	0	0	ububili
duality	0	0	0	0	0	0	0	0	0	0	ububili
dub	0	0	0	0	0	0	0	0	0	0	dub
dubious	0	0	0	1	0	1	0	0	0	1	ezingabazisayo
ducking	0	0	0	0	0	0	0	0	0	0	ukudada
duct	0	0	0	0	0	0	0	0	0	0	umgudu
ductile	0	0	0	0	0	0	0	0	0	0	i-ductile
duds	0	0	0	0	0	0	0	0	0	0	duds
due	0	0	0	0	0	0	0	0	0	0	ngenxa
duel	1	1	0	1	0	0	0	0	0	0	duel
dues	0	0	0	0	0	0	0	0	0	0	izinkokhelo
duet	0	0	0	0	0	0	1	0	0	0	i-duet
dugout	0	0	0	0	0	0	0	0	0	0	umgodi
duke	0	0	0	0	0	0	1	0	0	0	Duke
dull	0	0	0	0	0	1	0	1	0	0	buthuntu
dumb	0	0	0	0	0	1	0	0	0	0	isimungulu
dummy	0	0	0	0	0	1	0	0	0	0	dummy
dump	0	0	0	0	0	0	0	0	0	0	lahla
dumps	1	0	0	0	0	1	0	1	0	0	izindawo zokulahla
dun	0	0	0	0	0	1	0	0	0	0	dun
dune	0	0	0	0	0	0	0	0	0	0	indunduma
dung	0	0	1	0	0	0	0	0	0	0	ubulongwe
dungeon	0	0	0	1	0	1	0	0	0	0	umgodi
duo	0	0	0	0	0	0	0	0	0	0	duo
dupe	1	0	0	0	0	1	0	0	0	0	dupe
duplex	0	0	0	0	0	0	0	0	0	0	i-duplex
duplicate	0	0	0	0	0	0	0	0	0	0	impinda
duplication	0	0	0	0	0	0	0	0	0	0	ukuphindaphinda
duplicity	1	0	0	0	0	1	0	0	0	0	ukuphindaphinda
durability	0	0	0	0	0	0	1	0	0	1	ukuqina
durable	0	0	0	0	0	0	1	0	0	1	isikhathi eside
duration	0	0	0	0	0	0	0	0	0	0	ubude besikhathi
duress	1	0	1	1	0	1	0	1	0	0	ukuphoqa
dusk	0	0	0	0	0	0	0	0	0	0	ukuhwalala
dusky	0	0	0	0	0	0	0	0	0	0	kusihlwa
dust	0	0	0	0	0	1	0	0	0	0	uthuli
duster	0	0	0	0	0	0	0	0	0	0	uthuli
dusty	0	0	0	0	0	0	0	0	0	0	ezinothuli
dutiful	0	1	0	0	0	0	1	0	0	1	abaqotho
dwarf	0	0	0	0	0	0	0	0	0	0	into encane
dwarfed	0	0	0	1	0	1	0	1	0	0	ncane
dwell	0	0	0	0	0	0	0	0	0	0	hlala
dweller	0	0	0	0	0	0	0	0	0	0	ohlala khona
dwelling	0	0	0	0	0	0	0	0	0	0	indawo yokuhlala
dye	0	0	0	0	0	0	0	0	0	0	udayi
dying	1	0	1	1	0	1	0	1	0	0	efa
dyke	0	0	0	0	0	0	0	0	0	0	dyke
dynamic	0	0	0	0	0	0	0	0	1	0	ashukumisayo
dynamical	0	0	0	0	0	0	0	0	0	0	enamandla
dynamics	0	0	0	0	0	0	0	0	0	0	dynamics
dynamite	0	0	0	0	0	0	0	0	0	0	i-dynamite
dynasty	0	0	0	0	0	0	0	0	0	0	ubukhosi
dysentery	0	0	1	0	0	1	0	1	0	0	isifo sohudo
dyspepsia	0	0	0	0	0	0	0	0	0	0	i-dyspepsia
eager	0	1	0	0	1	0	1	0	1	1	ngokulangazela
eagerness	0	1	0	0	1	0	1	0	0	1	ukulangazela
eagle	0	0	0	0	0	0	0	0	0	1	ukhozi
ear	0	0	0	0	0	0	0	0	0	0	indlebe
earl	0	0	0	0	0	0	1	0	0	0	indlebe
earlier	0	0	0	0	0	0	0	0	0	0	ngaphambili
early	0	0	0	0	0	0	0	0	0	0	kusenesikhathi
earn	0	0	0	0	0	0	1	0	0	0	zuza
earnest	0	0	0	0	0	0	1	0	0	0	ngobuqotho
earnestly	0	0	0	0	0	0	1	0	0	0	ngobuqotho
earnestness	0	0	0	0	0	0	1	0	0	0	ubuqotho
earnings	0	0	0	0	0	0	0	0	0	0	imali engenayo
earring	0	0	0	0	0	0	0	0	0	0	icici
earshot	0	0	0	0	0	0	0	0	0	0	ukuvala indlebe
earth	0	0	0	0	0	0	0	0	0	0	umhlaba
earthenware	0	0	0	0	0	0	0	0	0	0	izitsha zobumba
earthly	0	0	0	0	0	0	0	0	0	0	okwasemhlabeni
earthquake	1	0	0	1	0	1	0	1	1	0	ukuzamazama komhlaba
earthy	0	0	0	0	0	0	0	0	0	0	umhlaba
ease	0	0	0	0	0	0	1	0	0	0	ukukhululeka
easel	0	0	0	0	0	0	0	0	0	0	easel
easement	0	0	0	0	0	0	1	0	0	0	ukukhululeka
easily	0	0	0	0	0	0	0	0	0	0	kalula
easy	0	0	0	0	0	0	0	0	0	0	kulula
easygoing	0	0	0	0	0	0	1	0	0	0	kulula
eat	0	0	0	0	0	0	1	0	0	0	dla
eating	0	0	0	0	0	0	0	0	0	0	ukudla
eavesdropping	0	0	0	0	0	1	0	0	0	0	ukulalela
ebb	0	0	0	0	0	0	0	0	0	0	ebb
ebony	0	0	0	0	0	0	0	0	0	0	i-ebony
eccentric	0	0	0	0	0	0	0	0	0	0	i-eccentric
eccentricity	0	0	0	0	0	0	0	0	0	0	ukugqama
ecclesiastical	0	0	0	0	0	0	0	0	0	0	ezesonto
echo	0	0	0	0	0	0	0	0	0	0	enanela
eclectic	0	0	0	0	0	0	0	0	0	0	i-eclectic
eclipse	0	0	0	0	0	0	0	0	0	0	ukusitheka kwelanga
ecliptic	0	0	0	0	0	0	0	0	0	0	i-ecliptic
economical	0	0	0	0	0	0	0	0	0	0	ukonga
economics	0	0	0	0	0	0	0	0	0	0	ezomnotho
economy	0	0	0	0	0	0	0	0	0	1	umnotho
ecstasy	0	1	0	0	1	0	1	0	0	0	injabulo
ecstatic	0	1	0	0	1	0	1	0	1	0	ejabulile
ecumenical	0	0	0	0	0	0	0	0	0	0	yesonto
eddy	0	0	0	0	0	0	0	0	0	0	eddy
edge	0	0	0	0	0	0	0	0	0	0	umphetho
edging	0	0	0	0	0	0	0	0	0	0	i-edging
edible	0	0	0	0	0	0	0	0	0	0	ezidliwayo
edict	0	0	0	1	0	1	0	0	0	0	umyalo
edification	0	1	0	0	1	0	1	0	0	1	ukwakhiwa
edifice	0	0	0	0	0	0	0	0	0	0	isakhiwo
edit	0	0	0	0	0	0	0	0	0	0	hlela
edition	0	1	0	0	0	0	0	0	0	0	uhlelo
editor	0	0	0	0	0	0	0	0	0	0	umhleli
editorial	0	0	0	0	0	0	0	0	0	0	umhleli
educate	0	0	0	0	0	0	1	0	0	0	fundisa
educated	0	0	0	0	0	0	1	0	0	0	abafundile
education	0	0	0	0	0	0	0	0	0	0	imfundo
educational	0	0	0	0	0	0	1	0	0	1	ezemfundo
eel	0	0	0	1	0	0	0	0	0	0	i-eel
effect	0	0	0	0	0	0	0	0	0	0	umphumela
effective	0	0	0	0	0	0	1	0	0	1	ngempumelelo
effects	0	0	0	0	0	0	0	0	0	0	imiphumela
effectual	0	0	0	0	0	0	0	0	0	0	ngempumelelo
effectually	0	0	0	0	0	0	0	0	0	0	ngempumelelo
effectuate	0	0	0	0	0	0	0	0	0	0	sebenza
effeminate	0	0	0	0	0	1	0	0	0	0	effeminate
efficacious	0	0	0	0	0	0	0	0	0	0	ngempumelelo
efficacy	0	0	0	0	0	0	1	0	0	0	ukusebenza kahle
efficiency	0	0	0	0	0	0	1	0	0	0	ukusebenza kahle
efficient	0	1	0	0	0	0	1	0	0	1	ngempumelelo
effigy	1	0	0	0	0	0	0	0	0	0	isithombe
effort	0	0	0	0	0	0	1	0	0	0	umzamo
effusion	0	0	0	0	0	0	0	0	0	0	effusion
egg	0	0	0	0	0	0	0	0	0	0	iqanda
ego	0	0	0	0	0	0	0	0	0	0	ego
egotistical	0	0	1	0	0	1	0	0	0	0	ukuzidla
egregious	1	0	1	0	0	1	0	0	0	0	enkulu
egress	0	0	0	0	0	0	0	0	0	0	egress
eighth	0	0	0	0	0	0	0	0	0	0	eyesishiyagalombili
eighty	0	0	0	0	0	0	0	0	0	0	amashumi ayisishiyagalombili
ejaculate	0	0	0	0	0	0	0	0	0	0	khipha isidoda
ejaculation	0	1	0	0	1	0	1	0	1	1	ukuqhanyelwa
eject	0	0	0	0	0	1	0	0	0	0	Khipha
ejection	0	0	0	0	0	1	0	0	0	0	ukukhishwa
elaborate	0	0	0	0	0	0	0	0	0	0	chaza kabanzi
elaboration	0	0	0	0	0	0	1	0	0	0	incazelo
elan	0	0	0	0	0	0	0	0	0	0	ela
elapse	0	0	0	0	0	0	0	0	0	0	dlula
elapsed	0	0	0	0	0	0	0	0	0	0	dlulile
elastic	0	0	0	0	0	0	0	0	0	0	nokunwebeka
elasticity	0	0	0	0	0	0	0	0	0	0	ukunwebeka
elated	0	0	0	0	1	0	1	0	0	0	ejabule
elbow	1	0	0	0	0	0	0	0	0	0	indololwane
eld	0	0	0	0	0	0	0	0	0	0	endala
elder	0	0	0	0	0	0	1	0	0	1	umdala
elders	0	0	0	0	0	0	1	0	0	1	abadala
eldest	0	0	0	0	0	0	0	0	0	0	endala
elect	0	0	0	0	0	0	1	0	0	1	khetha
election	0	0	0	0	0	0	0	0	0	0	ukhetho
elector	0	0	0	0	0	0	0	0	0	0	umkhethi
electorate	0	0	0	0	0	0	0	0	0	1	abavoti
electric	0	0	0	0	1	0	1	0	1	0	kagesi
electricity	0	0	0	0	0	0	1	0	0	0	ugesi
elegance	0	1	0	0	1	0	1	0	0	1	ubuhle
elegant	0	0	0	0	1	0	1	0	0	0	nenhle
element	0	0	0	0	0	0	0	0	0	0	isici
elementary	0	0	0	0	0	0	0	0	0	0	okuyisisekelo
elements	0	0	0	0	0	0	0	0	0	0	izakhi
elephant	0	0	0	0	0	0	0	0	0	0	indlovu
elevate	0	0	0	0	0	0	0	0	0	0	phakamisa
elevation	0	1	0	1	1	0	1	0	0	1	ukuphakama
elevator	0	0	0	0	0	0	0	0	0	0	ikheshi
eleven	0	0	0	0	0	0	0	0	0	0	ishumi nanye
eleventh	0	0	0	0	0	0	0	0	0	0	eyeshumi nanye
elf	1	0	1	1	0	0	0	0	0	0	elf
elicit	0	0	0	0	0	0	0	0	0	0	vusa
eligible	0	0	0	0	0	0	1	0	0	0	kufanelekile
elimination	1	0	1	1	0	1	0	1	0	0	ukuqedwa
elite	0	1	0	0	1	0	1	0	0	1	elite
elk	0	0	0	0	0	0	0	0	0	0	i-elk
ell	0	0	0	0	0	0	0	0	0	0	ell
ellipse	0	0	0	0	0	0	0	0	0	0	i-ellipse
ellipsis	0	0	0	0	0	0	0	0	0	0	i-ellipsis
ellipsoid	0	0	0	0	0	0	0	0	0	0	i-ellipsoid
elliptic	0	0	0	0	0	0	0	0	0	0	i-elliptic
elliptical	0	0	0	0	0	0	0	0	0	0	i-elliptical
elongate	0	0	0	0	0	0	0	0	0	0	andisa
elongation	0	0	0	0	0	0	0	0	0	0	ubude
eloquence	0	0	0	0	0	0	1	0	0	0	ubugagu
eloquent	0	0	0	0	0	0	1	0	0	0	eqephuzayo
elucidate	0	0	0	0	0	0	1	0	0	1	cacisa
elucidation	0	0	0	0	0	0	0	0	0	0	ukucaciseleka
elude	0	0	0	0	0	0	0	0	0	0	balekela
elusive	0	0	0	0	0	1	0	0	1	0	engenakuqhathaniswa
emaciated	0	0	0	1	0	1	0	1	0	0	ezacile
emanate	0	0	0	0	0	0	0	0	0	0	phuma
emancipation	0	1	0	0	1	0	1	0	0	0	ukukhululwa
embankment	0	0	0	0	0	0	0	0	0	0	udonga
embargo	0	0	0	0	0	1	0	0	0	0	i-embargo
embark	0	0	0	0	0	0	0	0	0	0	gibela
embarrass	0	0	0	0	0	1	0	1	0	0	namahloni
embarrassing	0	0	0	0	0	1	0	0	0	0	amahloni
embarrassment	0	0	0	1	0	1	0	1	1	0	ukuphoxeka
embassy	0	0	0	0	0	0	0	0	0	0	inxusa
embed	0	0	0	0	0	0	0	0	0	0	shumeka
embellish	0	0	0	0	0	0	0	0	0	0	hlobisa
embellishment	0	0	0	0	0	0	0	0	0	0	ukuhlobisa
embers	0	0	0	0	0	0	0	0	0	0	amalahle
embezzlement	0	0	0	0	0	1	0	0	0	0	ukukhwabanisa
emblem	0	0	0	0	0	0	0	0	0	0	uphawu
emblematic	0	0	0	0	0	0	0	0	0	0	uphawu
embodiment	0	0	0	0	0	0	0	0	0	0	ukufana komuntu
embolism	0	0	0	1	0	1	0	1	0	0	i-embolism
embossed	0	0	0	0	0	0	0	0	0	0	kugcizelelwe
embrace	0	1	0	0	1	0	1	0	1	1	nganga
embroidered	0	0	0	0	0	0	0	0	0	0	efekethisiwe
embroidery	0	0	0	0	0	0	0	0	0	0	umfekethiso
embroiled	0	0	0	0	0	1	0	0	0	0	ihlanganisiwe
embryo	0	0	0	0	0	0	0	0	0	0	umbungu
embryonic	0	0	0	0	0	0	0	0	0	0	i-embryonic
emerald	0	0	0	0	0	0	0	0	0	0	isimaragidu
emerge	0	0	0	0	0	0	0	0	0	0	vela
emergence	0	0	0	0	0	0	0	0	0	0	ukuvela
emergency	0	0	0	1	0	1	0	1	1	0	izimo eziphuthumayo
emeritus	0	0	0	0	0	0	1	0	0	0	abasafufusa
emigrate	0	0	0	0	0	0	0	0	0	0	fuduka
emigration	0	0	0	0	0	0	0	0	0	0	ukufuduka
eminence	0	0	0	0	0	0	1	0	0	1	udumo
eminent	0	0	0	0	0	0	1	0	0	0	abavelele
eminently	0	0	0	0	0	0	1	0	0	0	ngokugqamile
emir	0	0	0	0	0	0	1	0	0	0	emir
emission	0	0	0	0	0	0	0	0	0	0	ukukhishwa
emit	0	0	0	0	0	0	0	0	0	0	khipha
emotion	0	0	0	0	0	0	0	0	0	0	umzwelo
emotional	0	0	0	0	0	0	0	0	0	0	ngokomzwelo
emotive	0	0	0	0	0	0	0	0	0	0	evusa imizwa
empathy	0	0	0	0	0	0	1	0	0	0	uzwela
emperor	0	0	0	0	0	0	0	0	0	0	umbusi
emphasis	0	0	0	0	0	0	0	0	0	0	ukugcizelela
emphasize	0	0	0	0	0	0	0	0	0	1	gcizelela
emphatic	0	0	0	0	0	0	0	0	0	0	egcizelela
empire	0	0	0	0	0	0	0	0	0	0	umbuso
empirical	0	0	0	0	0	0	0	0	0	0	okokusebenza
empiricism	0	0	0	0	0	0	0	0	0	0	amandla
employ	0	0	0	0	0	0	0	0	0	1	sebenzisa
employer	0	0	0	0	0	0	0	0	0	0	umqashi
employment	0	0	0	0	0	0	0	0	0	0	umsebenzi
emporium	0	0	0	0	0	0	0	0	0	0	i-emporium
empower	0	0	0	0	0	0	1	0	0	0	nikeza amandla
empress	0	0	0	0	0	0	0	0	0	0	indlovukazi
emptiness	0	0	0	0	0	0	0	1	0	0	ukungabi nalutho
emption	0	0	0	0	0	0	0	0	0	0	ukungabi nalutho
empty	0	0	0	0	0	0	0	0	0	0	ayinalutho
emulate	0	0	0	0	0	0	1	0	0	0	belingisa
emulsion	0	0	0	0	0	0	0	0	0	0	i-emulsion
enable	0	0	0	0	0	0	1	0	0	1	vumela
enablement	0	0	0	0	0	0	1	0	0	1	amandla
enact	0	0	0	0	0	0	0	0	0	0	sungula
enactment	0	0	0	0	0	0	0	0	0	0	umthetho
enamel	0	0	0	0	0	0	0	0	0	0	koqweqwe lwawo
encampment	0	0	0	0	0	0	0	0	0	0	ikamu
enchant	0	1	0	0	1	0	1	0	1	0	umthakathi
enchanted	0	0	0	0	1	0	1	0	0	1	eloyiwe
enchanting	0	1	0	0	1	0	1	0	0	0	ukuthakatha
enchantment	0	0	0	0	0	0	0	0	0	0	ukuthakatha
encircle	0	0	0	0	0	0	0	0	0	0	zungeza
encircling	0	0	0	0	0	0	0	0	0	0	ezungeza
enclave	0	0	0	0	0	1	0	0	0	0	i-enclave
enclose	0	0	0	0	0	0	0	0	0	0	hlanganisa
encode	0	0	0	0	0	0	0	0	0	0	faka ikhodi
encompass	0	0	0	0	0	0	0	0	0	0	hlanganisa
encore	0	0	0	0	0	0	1	0	0	0	encore
encounter	0	0	0	0	0	0	0	0	0	0	ukuhlangana
encourage	0	0	0	0	1	0	1	0	0	1	khuthaza
encouragement	0	0	0	0	0	0	1	0	0	0	isikhuthazo
encroach	0	0	0	0	0	0	0	0	0	0	ngena
encroachment	0	0	0	1	0	1	0	0	0	0	ukungenela
encrypt	0	0	0	0	0	0	0	0	0	0	bethela
encumbrance	1	0	0	1	0	1	0	1	0	0	ukucindezeleka
encyclopedia	0	0	0	0	0	0	1	0	0	1	i-encyclopedia
end	0	0	0	0	0	0	0	0	0	0	ukuphela
endanger	0	1	0	1	0	1	0	0	0	0	ingozi
endangered	0	0	0	1	0	1	0	0	0	0	engozini
endeavor	0	1	0	0	0	0	1	0	0	0	zama
ended	0	0	0	0	0	0	0	0	0	0	iphelile
endemic	0	0	1	1	0	1	0	1	0	0	i-endmic
ending	0	0	0	0	0	0	0	0	0	0	isiphetho
endless	1	0	0	1	1	1	1	1	0	1	okungapheli
endocarditis	0	0	0	1	0	0	0	1	0	0	i-endocarditis
endorsement	0	0	0	0	0	0	0	0	0	0	ukugunyazwa
endow	0	0	0	0	0	0	1	0	0	1	endow
endowed	0	0	0	0	0	0	1	0	0	0	siphiwe
endowment	0	0	0	0	0	0	1	0	0	1	isipho
endpapers	0	0	0	0	0	0	0	0	0	0	amaphepha okugcina
endpoint	0	0	0	0	0	0	0	0	0	0	iphoyinti lokugcina
endurance	0	0	0	0	0	0	1	0	0	0	ukukhuthazela
endure	0	0	0	0	0	0	1	0	0	0	bekezela
enema	0	0	1	0	0	0	0	0	0	0	i-enema
enemy	1	0	1	1	0	1	0	0	0	0	isitha
energetic	0	0	0	0	0	0	1	0	0	0	nomdlandla
energy	0	0	0	0	0	0	0	0	0	0	amandla
enforce	1	0	0	1	0	1	1	0	0	0	ukuphoqelela
enforcement	0	0	0	0	0	1	0	0	0	0	ukuphoqelela
engage	0	0	0	0	0	0	0	0	0	0	hlanganyela
engaged	0	1	0	0	1	0	1	0	0	1	umshado
engagement	0	0	0	0	0	0	0	0	0	0	umshado
engaging	0	0	0	0	1	0	1	0	0	1	ezibandakanyayo
engender	0	0	0	0	0	0	0	0	0	0	enze
engine	0	0	0	0	0	0	0	0	0	0	injini
engineer	0	0	0	0	0	0	0	0	0	0	unjiniyela
engineering	0	0	0	0	0	0	0	0	0	0	ubunjiniyela
engrave	0	0	0	0	0	0	0	0	0	0	qopha
engraved	0	0	0	0	0	0	0	0	0	0	kuqoshwe
engraver	0	0	0	0	0	0	0	0	0	0	umqophi
engraving	0	0	0	0	0	0	0	0	0	0	ukuqopha
engrossed	0	0	0	0	0	0	0	0	0	0	egxile
engrossing	0	0	0	0	0	0	0	0	0	0	Kuyathakazelisa
engulf	0	1	0	0	0	0	0	0	0	0	guqa
enhance	0	0	0	0	0	0	1	0	0	0	thuthukisa
enigma	0	0	0	0	0	0	0	0	0	0	indida
enigmatic	0	0	0	1	0	1	0	0	0	0	okungaqondakali
enjoin	0	0	0	0	0	0	0	0	0	0	enjoin
enjoy	0	1	0	0	1	0	1	0	0	1	ujabulele
enjoying	0	1	0	0	1	0	1	0	0	1	ukujabulela
enlarged	0	0	0	0	0	0	0	0	0	0	kukhulisiwe
enlargement	0	0	0	0	0	0	0	0	0	0	ukukhuliswa
enlighten	0	0	0	0	1	0	1	0	0	1	khanyisela
enlightenment	0	0	0	0	1	0	1	0	0	1	ukukhanyiselwa
enlist	0	0	0	0	0	0	0	0	0	0	bhalisa
enliven	0	0	0	0	1	0	1	0	1	1	philisa
enmity	1	0	0	1	0	1	0	1	0	0	ubutha
enormity	0	0	0	0	0	0	0	0	0	0	ubukhulu
enormous	0	0	0	0	0	0	0	0	0	0	enkulu
enormously	0	0	0	0	0	0	0	0	0	0	kakhulu
enrich	0	0	0	0	0	0	1	0	0	0	enothisa
enroll	0	1	0	0	0	0	0	0	0	1	bhalisa
ensemble	0	0	0	0	0	0	1	0	0	1	hlanganisa
ensign	0	0	0	0	0	0	1	0	0	0	isibonakaliso
enslave	0	0	0	0	0	1	0	0	0	0	gqilaza
enslaved	1	0	1	1	0	1	0	1	0	0	gqilaziwe
enslavement	0	0	0	0	0	1	0	0	0	0	ukugqilazwa
ensue	0	0	0	0	0	0	0	0	0	0	landela
ensure	0	0	0	0	0	0	0	0	0	0	qinisekisa
entail	0	0	0	0	0	0	0	0	0	0	zihlanganisa
entangled	1	0	1	1	0	1	0	1	0	0	ebambekile
entanglement	0	0	0	0	0	1	0	0	0	0	ukubanjwa
enter	0	0	0	0	0	0	0	0	0	0	ngena
enterprise	0	0	0	0	0	0	0	0	0	0	ibhizinisi
enterprising	0	0	0	0	0	0	1	0	0	0	kuyadabukisa
entertain	0	0	0	0	1	0	1	0	0	0	jabulisa
entertained	0	0	0	0	1	0	1	0	0	0	kujatshuliswa
entertaining	0	1	0	0	1	0	1	0	0	0	kuyajabulisa
entertainment	0	1	0	0	1	0	1	0	1	1	ukuzijabulisa
enthusiasm	0	1	0	0	1	0	1	0	1	0	umdlandla
enthusiast	0	1	0	0	1	0	1	0	1	0	umshisekeli
entice	0	0	0	0	0	0	0	0	0	0	ukuyenga
entire	0	0	0	0	0	0	0	0	0	0	ephelele
entirety	0	0	0	0	0	0	0	0	0	0	ngokuphelele
entitle	0	0	0	0	0	0	0	0	0	0	ilungelo
entity	0	0	0	0	0	0	0	0	0	0	inhlangano
entomology	0	0	0	0	0	0	0	0	0	0	i-entomology
entrails	0	0	1	0	0	1	0	0	0	0	izibilini
entrance	0	0	0	0	0	0	0	0	0	0	Ukungena
entreat	0	0	0	0	0	0	0	0	0	0	ncenga
entree	0	0	0	0	0	0	0	0	0	0	ukungena
entrepreneur	0	0	0	0	0	0	0	0	0	0	usomabhizinisi
entrust	0	0	0	0	0	0	0	0	0	1	phathisa
entry	0	0	0	0	0	0	0	0	0	0	ukungena
enumerate	0	0	0	0	0	0	0	0	0	0	bala
enumeration	0	0	0	0	0	0	0	0	0	0	ukubala
envelope	0	0	0	0	0	0	0	0	0	0	imvilophu
envious	0	0	0	0	0	1	0	0	0	0	enomona
environ	0	0	0	0	0	0	1	0	0	0	imvelo
environment	0	0	0	0	0	0	0	0	0	0	imvelo
environs	0	0	0	0	0	0	0	0	0	0	izindawo ezizungezile
envision	0	0	0	0	0	0	0	0	0	0	cabanga
envoy	0	0	0	0	0	0	0	0	0	0	isithunywa
ephemeral	0	0	0	0	0	0	0	0	0	0	okwedlulele
ephemeris	0	0	0	0	0	0	1	0	0	0	i-ephemeris
epic	0	0	0	0	0	0	1	0	0	0	amaqhawe
epidemic	1	1	1	1	0	1	0	1	1	0	umqedazwe
epidermis	0	0	0	0	0	0	0	0	0	0	i-epidermis
epilepsy	0	0	0	0	0	1	0	0	0	0	isithuthwane
epilogue	0	0	0	0	0	0	0	0	0	0	i-epilogue
episcopal	0	0	0	0	0	0	0	0	0	1	umbhishobhi
episode	0	0	0	0	0	0	0	0	0	0	isiqephu
episodic	0	0	0	0	0	0	0	0	0	0	isiqephu
epistle	0	0	0	0	0	0	0	0	0	0	incwadi
epitaph	0	0	0	0	0	0	0	1	0	0	i-epitaph
epithet	0	0	0	0	0	0	0	0	0	0	epithet
epitome	0	0	0	0	0	0	1	0	0	0	i-epitome
epoch	0	0	0	0	0	0	0	0	0	0	inkathi
equal	0	0	0	0	0	0	0	0	0	0	kulingana
equality	0	0	0	0	1	0	1	0	0	1	ukulingana
equalization	0	0	0	0	0	0	0	0	0	0	ukulinganisa
equalize	0	0	0	0	0	0	0	0	0	0	linganisa
equally	0	0	0	0	0	0	1	0	0	0	ngokulinganayo
equate	0	0	0	0	0	0	0	0	0	0	linganisa
equation	0	0	0	0	0	0	0	0	0	0	isibalo
equator	0	0	0	0	0	0	0	0	0	0	inkabazwe
equatorial	0	0	0	0	0	0	0	0	0	0	inkabazwe
equestrian	0	0	0	0	0	0	0	0	0	0	owamahhashi
equidistant	0	0	0	0	0	0	0	0	0	0	ukulingana
equilibration	0	0	0	0	0	0	0	0	0	0	ukulinganisa
equilibrium	0	0	0	0	0	0	1	0	0	0	ukulingana
equip	0	0	0	0	0	0	0	0	0	0	hlomisa
equipment	0	0	0	0	0	0	0	0	0	0	imishini
equitable	0	0	0	0	0	0	0	0	0	0	ngokulinganayo
equity	0	0	0	0	0	0	1	0	0	0	ukulingana
equivalence	0	0	0	0	0	0	0	0	0	0	ukulingana
equivalent	0	0	0	0	0	0	0	0	0	0	kulingana
equivocal	0	0	0	0	0	0	0	0	0	0	okulinganayo
era	0	0	0	0	0	0	0	0	0	0	inkathi
eradicate	1	0	0	0	0	1	0	0	0	0	qeda
eradication	1	0	1	1	0	1	0	0	0	0	ukuqedwa
erase	0	0	0	1	0	1	0	0	0	0	sula
erasure	0	0	0	0	0	0	0	0	0	0	ukusula
ere	0	0	0	0	0	0	0	0	0	0	lapha
erect	0	0	0	0	0	0	0	0	0	0	iqondile
erection	0	0	0	0	0	0	0	0	0	0	ukumiswa
ergo	0	0	0	0	0	0	0	0	0	0	ergo
erode	0	0	0	0	0	0	0	0	0	0	guguleka
erosion	0	0	0	0	0	1	0	0	0	0	ukuguguleka
erotic	0	1	0	0	1	1	1	0	1	1	inkanuko
err	0	0	0	0	0	1	0	0	0	0	iphutha
errand	0	1	0	0	0	0	1	0	0	1	umsebenzi
errant	0	0	0	0	0	1	0	0	0	0	iphutha
erratic	0	0	0	0	0	1	0	0	1	0	phambene
erratum	0	0	0	0	0	1	0	0	0	0	i-erratum
erroneous	0	0	0	0	0	1	0	0	0	0	enephutha
error	0	0	0	0	0	1	0	1	0	0	iphutha
erst	0	0	0	0	0	0	0	0	0	0	kuqala
erudite	0	0	0	0	0	0	1	0	0	0	erudite
erupt	1	0	0	0	0	1	0	0	1	0	qhuma
eruption	1	0	0	1	0	1	0	0	1	0	ukuqhuma
escalade	0	0	0	0	0	0	0	0	0	0	khuphuka
escalate	1	0	0	0	0	1	0	0	0	0	khuphuka
escalator	0	0	0	0	0	0	0	0	0	0	izitezi ezizihambelayo
escape	0	1	0	1	0	1	1	0	0	0	phunyuka
escaped	0	0	0	1	0	0	0	0	0	0	waphunyuka
escarpment	0	0	0	0	0	0	0	0	0	0	i-escarpment
