English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Indonesian Word
chivalry	0	0	0	0	0	0	1	0	0	0	kesopanan
chloroform	0	0	0	0	0	1	0	0	0	0	khloroform
chocolate	0	1	0	0	1	0	1	0	0	1	cokelat
choice	0	0	0	0	0	0	1	0	0	0	pilihan
choir	0	0	0	0	1	0	1	0	0	1	paduan suara
choke	1	0	0	0	0	1	0	1	0	0	tersedak
cholera	0	0	1	1	0	1	0	1	0	0	kolera
choose	0	0	0	0	0	0	0	0	0	0	memilih
choosing	0	0	0	0	0	0	0	0	0	0	memilih
chop	0	0	0	0	0	1	0	0	0	0	memotong
chopping	0	0	0	0	0	0	0	0	0	0	memotong
chops	0	0	0	0	0	0	0	0	0	0	daging
choral	0	0	0	0	1	0	1	0	0	0	paduan suara
chords	0	0	0	0	0	0	0	0	0	0	akord
chore	0	0	0	0	0	1	0	0	0	0	pekerjaan rumah
chorus	0	0	0	0	0	0	1	0	0	0	paduan suara
chosen	0	0	0	0	0	0	1	0	0	0	terpilih
chowder	0	0	0	0	0	0	1	0	0	0	sup krim
christening	0	0	0	0	0	0	0	0	0	0	pembaptisan
chromatic	0	0	0	0	0	0	0	0	0	0	berwarna
chromatography	0	0	0	0	0	0	0	0	0	0	kromatografi
chromosome	0	0	0	0	0	0	0	0	0	0	kromosom
chronic	0	0	0	0	0	1	0	1	0	0	kronis
chronicle	0	0	0	0	0	0	1	0	0	1	kronik
chronograph	0	0	0	0	0	0	0	0	0	0	kronograf
chronological	0	0	0	0	0	0	0	0	0	0	kronologis
chuck	0	0	0	0	0	0	0	0	0	0	membuang
chuckle	0	1	0	0	1	0	1	0	1	1	tertawa kecil
chunk	0	0	0	0	0	0	0	0	0	0	bingkah
chunky	0	0	0	0	0	0	0	0	0	0	gemuk
church	0	1	0	0	1	0	1	0	0	1	gereja
churchyard	0	0	0	0	0	0	0	0	0	0	halaman gereja
churn	0	0	0	0	0	0	0	0	0	0	mengocok
chute	0	0	0	0	0	0	0	0	0	0	parasut
chutney	0	0	0	0	0	0	0	0	0	0	chutney
ciao	0	0	0	0	0	0	0	0	0	0	ciao
cider	0	0	0	0	0	0	1	0	0	0	Cuka Apel
cigar	0	0	0	0	0	0	0	0	0	0	cerutu
cigarette	0	0	0	0	0	1	0	0	0	0	rokok
cinch	0	0	0	0	0	0	0	0	0	0	menang
cinder	0	0	0	0	0	0	0	0	0	0	abu
cinema	0	0	0	0	0	0	0	0	0	0	bioskop
cinematographer	0	0	0	0	0	0	0	0	0	0	sinematografer
cinematography	0	0	0	0	0	0	0	0	0	0	sinematografi
cinnamon	0	0	0	0	0	0	0	0	0	0	kayu manis
cipher	0	0	0	0	0	0	0	0	0	0	sandi
circle	0	0	0	0	0	0	0	0	0	0	lingkaran
circling	0	0	0	0	0	0	0	0	0	0	berputar-putar
circuit	0	0	0	0	0	0	0	0	0	0	sirkuit
circular	0	0	0	0	0	0	0	0	0	0	bundar
circulate	0	0	0	0	0	0	0	0	0	0	mengedarkan
circulation	0	0	0	0	0	0	0	0	0	0	sirkulasi
circumcision	0	0	0	0	0	0	1	0	0	0	penyunatan
circumference	0	0	0	0	0	0	0	0	0	0	lingkar
circumferential	0	0	0	0	0	0	0	0	0	0	keliling
circumscribed	0	0	0	0	0	0	0	0	0	0	terbatas
circumstance	0	0	0	0	0	0	0	0	0	0	keadaan
circumstantial	0	0	0	0	0	0	0	0	0	0	tidak langsung
circumvention	0	0	0	0	0	1	1	0	0	0	tipu
circus	0	0	0	0	0	0	0	0	0	0	sirkus
cirrus	0	0	0	0	0	0	0	0	0	0	awan tipis
cistern	0	0	0	0	0	0	0	0	0	0	tadah
citadel	0	0	0	0	0	0	0	0	0	0	benteng
citation	0	0	0	0	0	0	0	0	0	0	kutipan
citizen	0	0	0	0	0	0	1	0	0	0	warga negara
citrine	0	0	0	0	0	0	0	0	0	0	citrine
city	0	0	0	0	0	0	0	0	0	0	kota
civic	0	0	0	0	0	0	0	0	0	0	sipil
civil	0	0	0	0	0	0	1	0	0	0	sipil
civilian	0	0	0	0	0	0	0	0	0	0	sipil
civility	0	0	0	0	0	0	1	0	0	0	kesopanan
civilization	0	0	0	0	0	0	1	0	0	1	peradaban
civilized	0	0	0	0	1	0	1	0	0	1	beradab
clad	0	0	0	0	0	0	0	0	0	0	berpakaian
claim	0	0	0	0	0	0	0	0	0	0	mengeklaim
claimant	1	0	1	0	0	0	0	0	0	0	penuntut
clairvoyant	0	0	0	0	0	0	1	0	0	0	peramal
clam	0	0	0	0	0	0	0	0	0	0	kerang
clamor	1	1	1	0	0	1	0	0	1	0	keributan
clamp	0	0	0	0	0	0	0	0	0	0	penjepit
clan	0	0	0	0	0	0	0	0	0	1	klan
clandestine	0	0	0	0	0	0	0	0	0	0	rahasia
clap	0	1	0	0	1	0	1	0	0	1	tepuk
clarify	0	0	0	0	0	0	1	0	0	0	menjelaskan
clarinet	0	0	0	0	0	0	0	0	0	0	klarinet
clarion	0	0	0	0	0	0	0	0	0	0	bunyi keras
clarity	0	0	0	0	0	0	0	0	0	0	kejelasan
clash	1	0	0	0	0	1	0	0	0	0	bentrokan
clashing	1	0	0	1	0	1	0	0	0	0	bentrok
clasp	0	0	0	0	0	0	0	0	0	0	gesper
class	0	0	0	0	0	0	0	0	0	0	kelas
classic	0	0	0	0	0	0	1	0	0	0	klasik
classical	0	0	0	0	0	0	1	0	0	0	klasik
classics	0	0	0	0	1	0	1	0	0	0	klasik
classification	0	0	0	0	0	0	0	0	0	0	klasifikasi
classify	0	0	0	0	0	0	1	0	0	0	menggolongkan
classmate	0	0	0	0	0	0	0	0	0	0	teman sekelas
clatter	0	0	0	0	0	0	0	0	0	0	gemerincing
clause	0	0	0	0	0	0	0	0	0	0	ayat
clauses	0	0	0	0	0	0	0	0	0	0	klausa
claw	1	0	0	1	0	1	0	0	0	0	cakar
claws	0	0	0	0	0	0	0	0	0	0	cakar
clay	0	0	0	0	0	0	0	0	0	0	tanah liat
clean	0	0	0	0	1	0	1	0	0	1	membersihkan
cleaning	0	0	0	0	0	0	1	0	0	0	pembersihan
cleanliness	0	0	0	0	0	0	1	0	0	0	kebersihan
cleanly	0	0	0	0	0	0	1	0	0	0	rapi
cleanse	0	0	0	0	0	0	1	0	0	0	membersihkan
cleansing	0	0	0	0	0	0	1	0	0	0	pembersihan
clearance	0	0	0	0	0	0	1	0	0	1	izin
clearing	0	0	0	0	0	0	0	0	0	0	Membersihkan
clearness	0	0	0	0	0	0	1	0	0	0	jelasnya
cleavage	0	0	0	0	0	0	0	0	0	0	pembelahan
cleave	0	0	0	1	0	0	0	0	0	0	membelah
clef	0	0	0	0	0	0	0	0	0	0	kunci musik
cleft	0	0	0	0	0	0	0	0	0	0	celah
clemency	0	0	0	0	0	0	0	0	0	0	grasi
clergy	0	0	0	0	0	0	0	0	0	0	klerus
clergyman	0	0	0	0	0	0	0	0	0	0	pendeta
clerical	0	0	0	0	0	0	1	0	0	1	klerikal
clerk	0	0	0	0	0	0	0	0	0	0	staf
clerkship	0	0	0	0	0	0	0	0	0	0	jabatan juru tulis
clever	0	0	0	0	0	0	1	0	0	0	cerdik
cleverness	0	0	0	0	0	0	1	0	0	0	kepandaian
click	0	0	0	0	0	0	0	0	0	0	klik
client	0	0	0	0	0	0	0	0	0	0	klien
clientele	0	0	0	0	0	0	0	0	0	0	pelanggan
cliff	0	0	0	1	0	0	0	0	0	0	jurang
climate	0	0	0	0	0	0	0	0	0	0	iklim
climatology	0	0	0	0	0	0	0	0	0	0	klimatologi
climax	0	1	0	0	1	0	1	0	1	1	klimaks
climb	0	0	0	0	0	0	0	0	0	0	mendaki
cling	0	0	0	0	0	0	0	0	0	0	melekat
clip	0	0	0	0	0	0	0	0	0	0	klip
clipper	0	0	0	0	0	0	0	0	0	0	alat pemotong
clipping	0	0	0	0	0	0	0	0	0	0	guntingan
clique	0	0	0	0	0	0	0	0	0	0	klik
cloak	0	0	0	0	0	0	0	0	0	0	jubah
clock	0	1	0	0	0	0	0	0	0	0	jam
clockwork	0	0	0	0	0	0	0	0	0	0	mesin jam
clog	0	0	0	0	0	0	0	0	0	0	menyumbat
cloister	0	0	0	0	0	1	0	0	0	0	biara
close	0	0	0	0	0	0	0	0	0	0	menutup
closed	0	0	0	0	0	0	0	0	0	0	tertutup
closeness	0	0	0	0	1	0	1	0	0	1	kedekatan
closet	0	0	0	0	0	0	0	0	0	0	lemari
closure	0	1	0	0	1	0	1	1	0	0	penutupan
clot	0	0	0	0	0	0	0	0	0	0	menggumpal
cloth	0	0	0	0	0	0	0	0	0	0	kain
clothe	0	0	0	0	0	0	1	0	0	0	menutupi
clothes	0	0	0	0	0	0	0	0	0	0	pakaian
clothesline	0	0	0	0	0	0	0	0	0	0	jemuran
clothing	0	0	0	0	0	0	0	0	0	0	pakaian
cloud	0	0	0	0	0	0	0	0	0	0	awan
clouded	0	0	0	0	0	1	0	1	0	0	mendung
cloudiness	0	0	0	1	0	1	0	0	0	0	keadaan mendung
cloudy	0	0	0	0	0	0	0	1	0	0	berawan
clover	0	0	0	0	0	0	0	0	0	0	semanggi
cloves	0	0	0	0	0	0	0	0	0	0	cengkeh
clown	0	1	0	0	1	0	1	0	1	0	badut
club	0	0	0	0	0	0	0	0	0	0	klub
clubhouse	0	0	0	0	0	0	0	0	0	0	clubhouse
clubs	0	0	0	0	0	0	0	0	0	0	klub
clue	0	1	0	0	0	0	0	0	0	0	petunjuk
clump	0	0	0	0	0	1	0	0	0	0	rumpun
clumsy	0	0	1	0	0	1	0	0	0	0	ceroboh
cluster	0	0	0	0	0	0	0	0	0	0	gugus
clutch	0	0	0	0	0	0	0	0	0	0	kopling
clutches	0	0	0	0	0	0	0	0	0	0	cengkeraman
clutter	0	0	0	0	0	0	0	0	0	0	kekacauan
coach	0	0	0	0	0	0	0	0	0	1	pelatih
coagulation	0	0	0	0	0	0	0	0	0	0	pembekuan
coal	0	0	0	0	0	0	0	0	0	0	batu bara
coalesce	0	0	0	0	0	0	0	0	0	1	bersatu
coalition	0	0	0	0	0	0	1	0	0	0	koalisi
coast	0	0	0	0	0	0	1	0	0	0	pesisir
coastal	0	0	0	0	0	0	0	0	0	0	pesisir
coaster	0	0	0	0	0	0	0	0	0	0	tatakan gelas
coat	0	0	0	0	0	0	0	0	0	0	mantel
coating	0	0	0	0	0	0	0	0	0	0	lapisan
coax	0	0	0	0	0	0	0	0	0	1	membujuk
cobalt	0	0	0	0	0	0	0	0	0	0	kobalt
cobble	0	0	0	0	0	0	0	0	0	0	batu bulat
cobbler	0	0	0	0	0	0	0	0	0	0	tukang sepatu
cobra	0	0	0	1	0	0	0	0	0	0	kobra
cocaine	0	0	0	0	0	1	0	1	0	0	kokain
cock	0	0	0	0	0	0	0	0	0	0	kokang
cockpit	0	0	0	0	0	0	0	0	0	0	kokpit
cocktail	0	0	0	0	0	0	0	0	0	0	koktail
cocoa	0	0	0	0	0	0	0	0	0	0	biji cokelat
cocoon	0	0	0	0	0	0	0	0	0	0	kepompong
cod	0	0	0	0	0	0	0	0	0	0	ikan kod
code	0	0	0	0	0	0	0	0	0	0	kode
codex	0	0	0	0	0	0	0	0	0	0	naskah kuno
codification	0	0	0	0	0	0	0	0	0	0	kodifikasi
codify	0	0	0	0	0	0	0	0	0	0	mengkodifikasikan
coefficient	0	0	0	0	0	0	0	0	0	0	koefisien
coerce	1	0	1	1	0	1	0	0	0	0	memaksa
coercion	1	0	1	1	0	1	0	1	0	0	paksaan
coercive	0	0	0	0	0	0	0	0	0	0	paksaan
coexist	0	0	0	0	0	0	1	0	0	1	hidup bersama
coexistence	0	0	0	0	0	0	0	0	0	0	hidup berdampingan
coexisting	0	0	0	0	0	0	0	0	0	1	hidup berdampingan
coffee	0	0	0	0	0	0	0	0	0	0	kopi
coffin	0	0	0	1	0	1	0	1	0	0	peti mati
cog	0	0	0	0	0	0	0	0	0	0	gigi
cogent	0	0	0	0	0	0	1	0	0	1	kuat
cognate	0	0	0	0	0	0	0	0	0	0	seasal
cognition	0	0	0	0	0	0	0	0	0	0	pengartian
cognitive	0	0	0	0	0	0	1	0	0	0	kognitif
cohabitation	0	0	0	0	0	0	0	0	0	0	kohabitasi
coherence	0	0	0	0	0	0	1	0	0	0	koherensi
coherent	0	0	0	0	0	0	1	0	0	0	koheren
cohesion	0	0	0	0	0	0	0	0	0	1	kohesi
cohesive	0	0	0	0	0	0	1	0	0	1	kompak
cohort	0	0	0	0	0	0	0	0	0	0	kelompok
coil	0	0	0	0	0	0	0	0	0	0	gulungan
coiled	0	0	0	0	0	0	0	0	0	0	melingkar
coin	0	0	0	0	0	0	0	0	0	0	koin
coinage	0	0	0	0	0	0	0	0	0	0	mata uang
coincide	0	0	0	0	0	0	0	0	0	0	bertepatan
coincidence	0	0	0	0	0	0	0	0	1	0	kebetulan
coincident	0	0	0	0	0	0	0	0	0	0	kebetulan
coinciding	0	0	0	0	0	0	0	0	0	0	bertepatan
coke	0	0	0	0	0	0	0	0	0	0	minuman bersoda
cold	0	0	0	0	0	1	0	0	0	0	dingin
coldly	0	0	0	0	0	1	0	0	0	0	dengan dingin
coldness	1	0	1	1	0	1	0	1	0	0	kedinginan
colic	0	0	0	0	0	1	0	0	0	0	sakit perut
collaborator	0	0	0	0	0	0	0	0	0	1	kolaborator
collapse	0	0	1	1	0	1	0	1	0	0	jatuh
collar	0	0	0	0	0	0	0	0	0	0	kerah
collate	0	0	0	0	0	0	0	0	0	0	menyusun
collateral	0	0	0	0	0	0	0	0	0	1	jaminan
collation	0	0	0	0	0	0	0	0	0	0	pemeriksaan
colleague	0	0	0	0	0	0	0	0	0	0	kolega
collect	0	0	0	0	0	0	0	0	0	0	mengumpulkan
collected	0	0	0	0	0	0	0	0	0	0	dikumpulkan
collection	0	0	0	0	0	0	0	0	0	0	koleksi
collective	0	0	0	0	0	0	0	0	0	0	kolektif
collectively	0	0	0	0	0	0	1	0	0	1	secara kolektif
collector	0	0	0	0	0	0	0	0	0	0	pengumpul
college	0	0	0	0	0	0	0	0	0	0	kampus
collegiate	0	0	0	0	0	0	0	0	0	0	perguruan tinggi
collide	0	0	0	0	0	0	0	0	0	0	bertabrakan
collie	0	0	0	0	0	0	0	0	0	0	collie
collision	1	0	0	0	0	1	0	0	0	0	tabrakan
collocation	0	0	0	0	0	0	0	0	0	0	sanding kata
colloquial	0	0	0	0	0	0	0	0	0	0	bahasa sehari-hari
collusion	1	0	1	1	0	1	0	1	0	0	kolusi
colon	0	0	0	0	0	0	0	0	0	0	usus besar
colonel	0	0	0	0	0	0	1	0	0	1	kolonel
colonial	0	0	0	0	0	0	0	0	0	0	kolonial
colony	0	0	0	0	0	0	0	0	0	0	koloni
colophon	0	0	0	0	0	0	0	0	0	0	tanda penerbit
color	0	0	0	0	0	0	0	0	0	0	warna
coloration	0	0	0	0	0	0	0	0	0	0	pewarnaan
colored	0	0	0	0	0	0	0	0	0	0	berwarna
coloring	0	0	0	0	0	0	0	0	0	0	warna
colorless	0	0	0	0	0	0	0	0	0	0	tanpa warna
colors	0	0	0	0	0	0	0	0	0	0	warna
colossal	0	0	0	0	0	0	1	0	0	0	kolosal
colt	0	0	0	0	0	0	0	0	0	0	kuda jantan muda
column	0	0	0	0	0	0	0	0	0	0	kolom
columnar	0	0	0	0	0	0	0	0	0	0	berbentuk kolom
coma	0	0	0	1	0	1	0	1	0	0	koma
comatose	0	0	0	1	0	1	0	1	0	0	pingsan
comb	0	0	0	0	0	0	0	0	0	0	sisir
combat	1	0	0	1	0	1	0	0	0	0	tempur
combatant	1	0	0	1	0	1	0	0	0	0	pejuang
combative	1	0	0	1	0	1	0	0	0	0	agresif
combination	0	0	0	0	0	0	0	0	0	0	kombinasi
combinatorial	0	0	0	0	0	0	0	0	0	0	kombinatorial
combine	0	0	0	0	0	0	0	0	0	0	menggabungkan
combined	0	0	0	0	0	0	0	0	0	0	gabungan
combustible	0	0	0	0	0	0	0	0	0	0	mudah terbakar
combustion	0	0	0	0	0	0	0	0	0	0	pembakaran
comedy	0	0	0	0	0	0	0	0	0	0	komedi
comet	0	0	0	0	0	0	0	0	0	0	komet
comfort	0	1	0	0	1	0	1	0	0	1	kenyamanan
comforter	0	0	0	0	0	0	0	0	0	0	penghibur
comic	0	0	0	0	0	0	0	0	0	0	komik
comical	0	0	0	0	0	0	0	0	0	0	lucu
coming	0	1	0	0	0	0	0	0	0	0	yang akan datang
comma	0	0	0	0	0	0	0	0	0	0	koma
command	0	0	0	0	0	0	0	0	0	0	memerintah
commandant	0	0	0	0	0	0	1	0	0	1	komandan
commander	0	0	0	0	0	0	0	0	0	0	komandan
commanding	0	0	0	0	0	0	1	0	0	1	berwibawa
commemorate	0	1	0	0	1	0	1	1	0	0	memperingati
commemoration	0	1	0	0	1	0	1	0	0	0	peringatan
commemorative	0	1	0	0	0	0	1	0	0	0	peringatan
commence	0	0	0	0	0	0	0	0	0	0	memulai
commend	0	0	0	0	0	0	1	0	0	0	memuji
commendable	0	0	0	0	1	0	1	0	0	1	terpuji
commensurate	0	0	0	0	0	0	0	0	0	0	sepadan
comment	0	0	0	0	0	0	0	0	0	0	komentar
commentary	0	0	0	0	0	0	0	0	0	0	komentar
commentator	0	0	0	0	0	0	1	0	0	0	komentator
commerce	0	0	0	0	0	0	0	0	0	1	perdagangan
commercial	0	0	0	0	0	0	0	0	0	0	komersial
commissary	0	0	0	0	0	0	0	0	0	0	komisaris
commission	0	0	0	0	0	0	0	0	0	1	Komisi
commissioner	0	0	0	0	0	0	0	0	0	0	komisaris
commit	0	0	0	0	0	0	0	0	0	0	melakukan
committal	0	0	0	0	0	1	0	1	0	0	berkomitmen
committed	0	0	0	0	0	0	1	0	0	1	berkomitmen
committee	0	0	0	0	0	0	0	0	0	1	komite
commodity	0	0	0	0	0	0	0	0	0	0	komoditas
commodore	0	0	0	0	0	0	1	0	0	1	komodor
common	0	0	0	0	0	0	0	0	0	0	umum
commonly	0	0	0	0	0	0	0	0	0	0	umumnya
commonplace	0	1	0	0	0	0	0	0	0	1	biasa
commons	0	0	0	0	0	0	0	0	0	0	milik bersama
commonwealth	0	0	0	0	0	0	1	0	0	1	persemakmuran
commotion	1	0	0	0	0	1	0	0	0	0	keributan
commune	0	0	0	0	0	0	0	0	0	0	komune
communicable	0	0	0	0	0	0	0	0	0	0	menular
communicate	0	0	0	0	0	0	1	0	0	1	menyampaikan
communication	0	0	0	0	0	0	0	0	0	1	komunikasi
communicative	0	0	0	0	0	0	1	0	0	0	komunikatif
communion	0	0	0	0	1	0	1	0	0	1	komuni
communism	1	0	0	1	0	1	0	1	0	0	komunisme
communist	0	0	0	0	0	1	0	0	0	0	Komunis
community	0	0	0	0	0	0	1	0	0	0	masyarakat
commutation	0	0	0	0	0	0	1	0	0	0	penggantian
commutative	0	0	0	0	0	0	0	0	0	0	komutatif
commute	0	0	0	0	0	0	1	0	0	0	perjalanan
commuter	0	0	0	0	0	0	0	0	0	0	komuter
compact	0	0	0	0	0	0	0	0	0	1	kompak
compaction	0	0	0	0	0	0	0	0	0	0	pemadatan
compactness	0	0	0	0	0	0	0	0	0	0	kekompakan
companion	0	0	0	0	1	0	1	0	0	1	pendamping
companionship	0	0	0	0	0	0	0	0	0	0	persahabatan
company	0	0	0	0	0	0	0	0	0	0	perusahaan
comparable	0	0	0	0	0	0	0	0	0	0	sebanding
comparative	0	0	0	0	0	0	0	0	0	0	komparatif
comparatively	0	0	0	0	0	0	0	0	0	0	relatif
comparison	0	0	0	0	0	0	0	0	0	0	perbandingan
compartment	0	0	0	0	0	0	0	0	0	0	kompartemen
compass	0	0	0	0	0	0	0	0	0	1	kompas
compassion	0	0	0	1	0	0	1	0	0	0	kasih sayang
compassionate	0	0	0	0	0	0	1	0	0	0	penuh kasih
compatibility	0	0	0	0	0	0	1	0	0	0	kesesuaian
compatible	0	0	0	0	0	0	1	0	0	0	kompatibel
compel	0	0	0	0	0	0	0	0	0	0	memaksa
compelled	0	0	0	0	0	0	0	0	0	0	terpaksa
compelling	0	0	0	0	0	0	1	0	0	0	menarik
compendium	0	0	0	0	0	0	0	0	0	0	ringkasan
compensate	0	1	0	0	1	0	1	0	1	1	mengimbangi
compensation	0	0	0	0	0	0	0	0	0	0	kompensasi
compensatory	0	0	0	0	0	0	1	0	0	0	Sebagai pengganti
competence	0	0	0	0	0	0	1	0	0	1	kompetensi
competency	0	0	0	0	0	0	1	0	0	1	kompetensi
competent	0	0	0	0	0	0	1	0	0	1	kompeten
competition	0	1	0	0	0	1	0	0	0	0	kompetisi
competitive	0	0	0	0	0	0	0	0	0	0	kompetitif
competitor	0	0	0	0	0	0	0	0	0	0	saingan
compilation	0	0	0	0	0	0	0	0	0	0	kompilasi
compile	0	0	0	0	0	0	0	0	0	0	menyusun
complacency	0	0	0	0	0	0	1	0	0	0	kepuasan
complacent	0	0	0	0	0	0	0	0	0	0	puas diri
complain	1	0	0	0	0	1	0	1	0	0	mengeluh
complaint	1	0	0	0	0	1	0	0	0	0	keluhan
complement	0	1	0	0	1	0	1	0	1	1	melengkapi
complementary	0	0	0	0	0	0	1	0	0	0	yang saling melengkapi
completed	0	0	0	0	0	0	0	0	0	0	lengkap
completely	0	0	0	0	0	0	1	0	0	0	sama sekali
completeness	0	0	0	0	0	0	1	0	0	0	kelengkapan
completing	0	1	0	0	1	0	1	0	0	0	menyelesaikan
completion	0	1	0	0	1	0	1	0	0	0	penyelesaian
complex	0	0	0	0	0	0	0	0	0	0	kompleks
complexed	0	0	0	0	0	1	0	0	0	0	rumit
complexion	0	0	0	0	0	0	0	0	0	0	corak
complexity	0	0	0	0	0	1	0	0	0	0	kompleksitas
compliance	0	0	0	0	0	0	1	0	0	1	kepatuhan
compliant	0	0	0	0	0	0	1	0	0	0	sesuai
complicate	1	0	0	0	0	1	0	0	0	0	menyulitkan
complicated	0	0	0	0	0	1	0	0	0	0	rumit
complication	0	0	0	0	0	1	0	0	0	0	komplikasi
complicity	0	0	0	0	0	1	1	0	0	0	keterlibatan
compliment	0	1	0	0	1	0	1	0	1	1	pujian
comply	0	0	0	0	0	0	0	0	0	0	mematuhi
complying	0	0	0	0	0	0	0	0	0	0	mematuhi
compo	0	0	0	0	0	0	0	0	0	0	compo
component	0	0	0	0	0	0	0	0	0	0	komponen
compose	0	0	0	0	0	0	0	0	0	0	menyusun
composed	0	0	0	0	0	0	1	0	0	0	tersusun
composer	0	0	0	0	0	0	1	0	0	0	komposer
composite	0	0	0	0	0	0	0	0	0	0	gabungan
composition	0	0	0	0	0	0	0	0	0	0	komposisi
compost	0	0	1	0	0	1	0	0	0	0	kompos
composure	0	0	0	0	0	0	1	0	0	0	ketenangan
compound	0	0	0	0	0	0	0	0	0	0	menggabungkan
comprehend	0	0	0	0	0	0	1	0	0	0	memahami
comprehension	0	0	0	0	0	0	0	0	0	0	pemahaman
comprehensive	0	0	0	0	0	0	1	0	0	0	luas
compress	1	0	0	0	0	0	0	0	0	0	kompres
compressed	0	0	0	0	0	0	0	0	0	0	terkompresi
compressible	0	0	0	0	0	0	0	0	0	0	kompresibel
compression	0	0	0	0	0	0	0	0	0	0	kompresi
comprise	0	0	0	0	0	0	0	0	0	0	meliputi
compromise	0	0	0	0	0	0	0	0	0	0	kompromi
comptroller	0	0	0	0	0	0	0	0	0	1	pengawas
compulsion	1	0	0	0	0	1	0	0	0	0	paksaan
compulsory	0	0	0	0	0	1	0	0	0	0	wajib
computable	0	0	0	0	0	0	0	0	0	0	dapat dihitung
computation	0	0	0	0	0	0	0	0	0	0	komputasi
compute	0	0	0	0	0	0	0	0	0	0	menghitung
computer	0	0	0	0	0	0	0	0	0	0	komputer
comrade	0	0	0	0	0	0	1	0	0	1	kawan
con	0	0	0	0	0	0	0	0	0	0	menipu
concatenation	0	0	0	0	0	0	0	0	0	0	rangkaian
concave	0	0	0	0	0	0	0	0	0	0	cekung
conceal	0	0	0	0	0	1	0	1	0	0	menutupi
concealed	0	1	0	1	0	1	0	0	1	0	tersembunyi
concealment	1	1	0	1	0	1	0	0	0	0	penyembunyian
conceit	0	0	0	0	0	1	0	0	0	0	kesombongan
conceited	0	0	0	0	0	1	0	0	0	0	sombong
conceivable	0	0	0	0	0	0	0	0	0	0	bisa dibayangkan
concentrate	0	0	0	0	0	0	0	0	0	0	konsentrat
concentration	0	0	0	0	0	0	0	0	0	0	konsentrasi
concentric	0	0	0	0	0	0	1	0	0	0	konsentris
conception	0	0	0	0	0	0	0	0	0	0	pembuahan
concern	0	0	0	0	0	0	0	0	0	0	kekhawatiran
concerned	0	0	0	1	0	0	0	1	0	0	khawatir
concert	0	0	0	0	0	0	0	0	0	0	konser
concession	0	0	0	0	0	0	0	0	0	0	konsesi
concessional	0	0	0	0	0	0	0	0	0	0	lunak
concierge	0	0	0	0	0	0	0	0	0	0	ruang serbaguna
conciliation	0	0	0	0	1	0	1	0	0	1	perdamaian
concise	0	0	0	0	0	0	0	0	0	0	ringkas
conclave	0	0	0	0	0	0	0	0	0	0	konklaf
conclude	0	0	0	0	0	0	0	0	0	0	menyimpulkan
concluding	0	0	0	0	0	0	1	0	0	0	menyimpulkan
conclusion	0	0	0	0	0	0	0	0	0	0	kesimpulan
concoction	0	0	0	0	0	0	0	0	0	0	ramuan
concomitant	0	0	0	0	0	0	0	0	0	0	seiring
concord	0	0	0	0	0	0	1	0	0	1	kerukunan
concordance	0	0	0	0	0	0	1	0	0	1	konkordansi
concours	0	0	0	0	0	0	0	0	0	0	kesepakatan
concourse	0	0	0	0	0	0	0	0	0	0	pertemuan
concrete	0	0	0	0	0	0	0	0	0	0	konkret
concurrence	0	0	0	0	0	0	0	0	0	0	persetujuan
concurrent	0	0	0	0	0	0	0	0	0	0	bersamaan
concurring	0	0	0	0	0	0	0	0	0	0	setuju
concussion	1	0	0	0	0	1	0	1	0	0	gegar
condemn	1	0	0	0	0	1	0	0	0	0	memvonis
condemnation	1	1	1	1	0	1	0	1	0	0	penghukuman
condensation	0	0	0	0	0	0	0	0	0	0	kondensasi
condensed	0	0	0	0	0	0	0	0	0	0	kental
condescending	0	0	0	0	0	1	0	0	0	0	merendahkan
condescension	1	0	1	0	0	1	0	1	0	0	merendahkan
condiment	0	0	0	0	0	0	0	0	0	0	bumbu
condition	0	0	0	0	0	0	0	0	0	0	kondisi
conditional	0	0	0	0	0	0	0	0	0	0	bersyarat
conditionally	0	0	0	0	0	0	0	0	0	0	bersyarat
conditioned	0	0	0	0	0	0	0	0	0	0	dikondisikan
conditions	0	0	0	0	0	0	0	0	0	0	kondisi
condolence	0	0	0	0	0	0	1	1	0	0	belasungkawa
condone	0	0	0	0	0	0	1	0	0	0	memaafkan
conducive	0	0	0	0	0	0	1	0	0	0	kondusif
conduct	0	0	0	0	0	0	0	0	0	0	mengadakan
conduction	0	0	0	0	0	0	0	0	0	0	konduksi
conductivity	0	0	0	0	0	0	1	0	0	0	daya konduksi
conductor	0	0	0	0	0	0	0	0	0	0	konduktor
conduit	0	0	0	0	0	0	0	0	0	0	saluran
cone	0	0	0	0	0	0	0	0	0	0	kerucut
confederate	0	0	0	0	0	0	1	0	0	1	sekutu
confederation	0	0	0	0	0	0	0	0	0	0	konfederasi
confer	0	0	0	0	0	0	0	0	0	0	memberi
conference	0	0	0	0	0	0	0	0	0	0	konferensi
confess	0	0	0	0	0	1	1	0	0	1	mengakui
confession	0	1	0	1	0	1	0	1	1	0	pengakuan
confessional	0	0	0	1	0	0	0	0	0	1	pengakuan
confessions	0	0	0	0	0	0	0	0	0	0	pengakuan
confide	0	0	0	0	0	0	0	0	0	1	mengaku
confidence	0	0	0	1	1	0	1	0	0	1	kepercayaan diri
confident	0	0	0	0	1	0	1	0	0	1	percaya diri
