English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Nepali Word
comedy	0	0	0	0	0	0	0	0	0	0	कमेडी
comet	0	0	0	0	0	0	0	0	0	0	धूमकेतु
comfort	0	1	0	0	1	0	1	0	0	1	आराम
comforter	0	0	0	0	0	0	0	0	0	0	सान्त्वना दिने
comic	0	0	0	0	0	0	0	0	0	0	हास्य
comical	0	0	0	0	0	0	0	0	0	0	हास्यास्पद
coming	0	1	0	0	0	0	0	0	0	0	आउँदैछ
comma	0	0	0	0	0	0	0	0	0	0	अल्पविराम
command	0	0	0	0	0	0	0	0	0	0	आदेश
commandant	0	0	0	0	0	0	1	0	0	1	कमाण्डेन्ट
commander	0	0	0	0	0	0	0	0	0	0	कमाण्डर
commanding	0	0	0	0	0	0	1	0	0	1	आदेश
commemorate	0	1	0	0	1	0	1	1	0	0	सम्झना
commemoration	0	1	0	0	1	0	1	0	0	0	स्मरण
commemorative	0	1	0	0	0	0	1	0	0	0	स्मरणीय
commence	0	0	0	0	0	0	0	0	0	0	सुरु
commend	0	0	0	0	0	0	1	0	0	0	प्रशंसा गर्नुहोस्
commendable	0	0	0	0	1	0	1	0	0	1	प्रशंसनीय
commensurate	0	0	0	0	0	0	0	0	0	0	अनुरूप
comment	0	0	0	0	0	0	0	0	0	0	टिप्पणी
commentary	0	0	0	0	0	0	0	0	0	0	टिप्पणी
commentator	0	0	0	0	0	0	1	0	0	0	टिप्पणीकार
commerce	0	0	0	0	0	0	0	0	0	1	वाणिज्य
commercial	0	0	0	0	0	0	0	0	0	0	व्यावसायिक
commissary	0	0	0	0	0	0	0	0	0	0	कमिसरी
commission	0	0	0	0	0	0	0	0	0	1	आयोग
commissioner	0	0	0	0	0	0	0	0	0	0	आयुक्त
commit	0	0	0	0	0	0	0	0	0	0	प्रतिबद्ध
committal	0	0	0	0	0	1	0	1	0	0	प्रतिबद्ध
committed	0	0	0	0	0	0	1	0	0	1	प्रतिबद्ध
committee	0	0	0	0	0	0	0	0	0	1	समिति
commodity	0	0	0	0	0	0	0	0	0	0	वस्तु
commodore	0	0	0	0	0	0	1	0	0	1	कमोडोर
common	0	0	0	0	0	0	0	0	0	0	सामान्य
commonly	0	0	0	0	0	0	0	0	0	0	सामान्यतः
commonplace	0	1	0	0	0	0	0	0	0	1	सामान्य
commons	0	0	0	0	0	0	0	0	0	0	कमन्स
commonwealth	0	0	0	0	0	0	1	0	0	1	राष्ट्रमंडल
commotion	1	0	0	0	0	1	0	0	0	0	हंगामा
commune	0	0	0	0	0	0	0	0	0	0	कम्युन
communicable	0	0	0	0	0	0	0	0	0	0	संचार योग्य
communicate	0	0	0	0	0	0	1	0	0	1	सञ्चार गर्ने
communication	0	0	0	0	0	0	0	0	0	1	संचार
communicative	0	0	0	0	0	0	1	0	0	0	सञ्चार गर्ने
communion	0	0	0	0	1	0	1	0	0	1	मेलमिलाप
communism	1	0	0	1	0	1	0	1	0	0	साम्यवाद
communist	0	0	0	0	0	1	0	0	0	0	कम्युनिस्ट
community	0	0	0	0	0	0	1	0	0	0	समुदाय
commutation	0	0	0	0	0	0	1	0	0	0	रूपान्तरण
commutative	0	0	0	0	0	0	0	0	0	0	कम्युटेटिभ
commute	0	0	0	0	0	0	1	0	0	0	यात्रा
commuter	0	0	0	0	0	0	0	0	0	0	यात्रु
compact	0	0	0	0	0	0	0	0	0	1	कम्प्याक्ट
compaction	0	0	0	0	0	0	0	0	0	0	कम्प्याक्शन
compactness	0	0	0	0	0	0	0	0	0	0	संकुचितता
companion	0	0	0	0	1	0	1	0	0	1	साथी
companionship	0	0	0	0	0	0	0	0	0	0	सहवास
company	0	0	0	0	0	0	0	0	0	0	कम्पनी
comparable	0	0	0	0	0	0	0	0	0	0	तुलनायोग्य
comparative	0	0	0	0	0	0	0	0	0	0	तुलनात्मक
comparatively	0	0	0	0	0	0	0	0	0	0	तुलनात्मक रूपमा
comparison	0	0	0	0	0	0	0	0	0	0	तुलना
compartment	0	0	0	0	0	0	0	0	0	0	डिब्बा
compass	0	0	0	0	0	0	0	0	0	1	कम्पास
compassion	0	0	0	1	0	0	1	0	0	0	करुणा
compassionate	0	0	0	0	0	0	1	0	0	0	दयालु
compatibility	0	0	0	0	0	0	1	0	0	0	अनुकूलता
compatible	0	0	0	0	0	0	1	0	0	0	मिल्दो
compel	0	0	0	0	0	0	0	0	0	0	बाध्य
compelled	0	0	0	0	0	0	0	0	0	0	बाध्य
compelling	0	0	0	0	0	0	1	0	0	0	बाध्यकारी
compendium	0	0	0	0	0	0	0	0	0	0	कम्पेन्डियम
compensate	0	1	0	0	1	0	1	0	1	1	क्षतिपूर्ति
compensation	0	0	0	0	0	0	0	0	0	0	क्षतिपूर्ति
compensatory	0	0	0	0	0	0	1	0	0	0	क्षतिपूर्ति
competence	0	0	0	0	0	0	1	0	0	1	योग्यता
competency	0	0	0	0	0	0	1	0	0	1	योग्यता
competent	0	0	0	0	0	0	1	0	0	1	सक्षम
competition	0	1	0	0	0	1	0	0	0	0	प्रतिस्पर्धा
competitive	0	0	0	0	0	0	0	0	0	0	प्रतिस्पर्धी
competitor	0	0	0	0	0	0	0	0	0	0	प्रतियोगी
compilation	0	0	0	0	0	0	0	0	0	0	संकलन
compile	0	0	0	0	0	0	0	0	0	0	कम्पाइल
complacency	0	0	0	0	0	0	1	0	0	0	सन्तुष्टता
complacent	0	0	0	0	0	0	0	0	0	0	सन्तुष्ट
complain	1	0	0	0	0	1	0	1	0	0	गुनासो
complaint	1	0	0	0	0	1	0	0	0	0	गुनासो
complement	0	1	0	0	1	0	1	0	1	1	पूरक
complementary	0	0	0	0	0	0	1	0	0	0	पूरक
completed	0	0	0	0	0	0	0	0	0	0	पूरा भयो
completely	0	0	0	0	0	0	1	0	0	0	पूर्ण रूपमा
completeness	0	0	0	0	0	0	1	0	0	0	पूर्णता
completing	0	1	0	0	1	0	1	0	0	0	पूरा गर्दै
completion	0	1	0	0	1	0	1	0	0	0	समापन
complex	0	0	0	0	0	0	0	0	0	0	जटिल
complexed	0	0	0	0	0	1	0	0	0	0	जटिल
complexion	0	0	0	0	0	0	0	0	0	0	रङ्ग
complexity	0	0	0	0	0	1	0	0	0	0	जटिलता
compliance	0	0	0	0	0	0	1	0	0	1	अनुपालन
compliant	0	0	0	0	0	0	1	0	0	0	अनुरूप
complicate	1	0	0	0	0	1	0	0	0	0	जटिल
complicated	0	0	0	0	0	1	0	0	0	0	जटिल
complication	0	0	0	0	0	1	0	0	0	0	जटिलता
complicity	0	0	0	0	0	1	1	0	0	0	संलग्नता
compliment	0	1	0	0	1	0	1	0	1	1	प्रशंसा
comply	0	0	0	0	0	0	0	0	0	0	पालना गर्नुहोस्
complying	0	0	0	0	0	0	0	0	0	0	पालना गर्दै
compo	0	0	0	0	0	0	0	0	0	0	compo
component	0	0	0	0	0	0	0	0	0	0	घटक
compose	0	0	0	0	0	0	0	0	0	0	रचना
composed	0	0	0	0	0	0	1	0	0	0	रचना गरिएको
composer	0	0	0	0	0	0	1	0	0	0	संगीतकार
composite	0	0	0	0	0	0	0	0	0	0	समग्र
composition	0	0	0	0	0	0	0	0	0	0	रचना
compost	0	0	1	0	0	1	0	0	0	0	कम्पोस्ट
composure	0	0	0	0	0	0	1	0	0	0	संयम
compound	0	0	0	0	0	0	0	0	0	0	यौगिक
comprehend	0	0	0	0	0	0	1	0	0	0	बुझ्न
comprehension	0	0	0	0	0	0	0	0	0	0	बुझाइ
comprehensive	0	0	0	0	0	0	1	0	0	0	व्यापक
compress	1	0	0	0	0	0	0	0	0	0	कम्प्रेस गर्नुहोस्
compressed	0	0	0	0	0	0	0	0	0	0	संकुचित
compressible	0	0	0	0	0	0	0	0	0	0	कम्प्रेसिबल
compression	0	0	0	0	0	0	0	0	0	0	सङ्कुचन
comprise	0	0	0	0	0	0	0	0	0	0	समावेश गर्नुहोस्
compromise	0	0	0	0	0	0	0	0	0	0	समझौता
comptroller	0	0	0	0	0	0	0	0	0	1	नियन्त्रक
compulsion	1	0	0	0	0	1	0	0	0	0	बाध्यता
compulsory	0	0	0	0	0	1	0	0	0	0	अनिवार्य
computable	0	0	0	0	0	0	0	0	0	0	गणनायोग्य
computation	0	0	0	0	0	0	0	0	0	0	गणना
compute	0	0	0	0	0	0	0	0	0	0	गणना
computer	0	0	0	0	0	0	0	0	0	0	कम्प्युटर
comrade	0	0	0	0	0	0	1	0	0	1	कामरेड
con	0	0	0	0	0	0	0	0	0	0	con
concatenation	0	0	0	0	0	0	0	0	0	0	संयोजन
concave	0	0	0	0	0	0	0	0	0	0	अवतल
conceal	0	0	0	0	0	1	0	1	0	0	लुकाउने
concealed	0	1	0	1	0	1	0	0	1	0	लुकाइएको
concealment	1	1	0	1	0	1	0	0	0	0	लुकाउने
conceit	0	0	0	0	0	1	0	0	0	0	अहंकार
conceited	0	0	0	0	0	1	0	0	0	0	अभिमानी
conceivable	0	0	0	0	0	0	0	0	0	0	कल्पना गर्न सकिने
concentrate	0	0	0	0	0	0	0	0	0	0	ध्यान केन्द्रित गर्नुहोस्
concentration	0	0	0	0	0	0	0	0	0	0	एकाग्रता
concentric	0	0	0	0	0	0	1	0	0	0	केन्द्रित
conception	0	0	0	0	0	0	0	0	0	0	गर्भाधान
concern	0	0	0	0	0	0	0	0	0	0	चिन्ता
concerned	0	0	0	1	0	0	0	1	0	0	चिन्तित
concert	0	0	0	0	0	0	0	0	0	0	कन्सर्ट
concession	0	0	0	0	0	0	0	0	0	0	सहुलियत
concessional	0	0	0	0	0	0	0	0	0	0	सहुलियतपूर्ण
concierge	0	0	0	0	0	0	0	0	0	0	द्वारपाल
conciliation	0	0	0	0	1	0	1	0	0	1	मेलमिलाप
concise	0	0	0	0	0	0	0	0	0	0	संक्षिप्त
conclave	0	0	0	0	0	0	0	0	0	0	सम्मेलन
conclude	0	0	0	0	0	0	0	0	0	0	निष्कर्ष
concluding	0	0	0	0	0	0	1	0	0	0	समापन
conclusion	0	0	0	0	0	0	0	0	0	0	निष्कर्ष
concoction	0	0	0	0	0	0	0	0	0	0	गठबन्धन
concomitant	0	0	0	0	0	0	0	0	0	0	सहवर्ती
concord	0	0	0	0	0	0	1	0	0	1	सहमति
concordance	0	0	0	0	0	0	1	0	0	1	सहमति
concours	0	0	0	0	0	0	0	0	0	0	सहमत हुन्छ
concourse	0	0	0	0	0	0	0	0	0	0	सहमति
concrete	0	0	0	0	0	0	0	0	0	0	कंक्रीट
concurrence	0	0	0	0	0	0	0	0	0	0	सहमति
concurrent	0	0	0	0	0	0	0	0	0	0	समवर्ती
concurring	0	0	0	0	0	0	0	0	0	0	सहमत
concussion	1	0	0	0	0	1	0	1	0	0	आघात
condemn	1	0	0	0	0	1	0	0	0	0	निन्दा
condemnation	1	1	1	1	0	1	0	1	0	0	निन्दा
condensation	0	0	0	0	0	0	0	0	0	0	संक्षेपण
condensed	0	0	0	0	0	0	0	0	0	0	गाढा
condescending	0	0	0	0	0	1	0	0	0	0	विनम्र
condescension	1	0	1	0	0	1	0	1	0	0	संवेदना
condiment	0	0	0	0	0	0	0	0	0	0	मसला
condition	0	0	0	0	0	0	0	0	0	0	अवस्था
conditional	0	0	0	0	0	0	0	0	0	0	सशर्त
conditionally	0	0	0	0	0	0	0	0	0	0	सशर्त
conditioned	0	0	0	0	0	0	0	0	0	0	सर्त गरिएको
conditions	0	0	0	0	0	0	0	0	0	0	सर्तहरू
condolence	0	0	0	0	0	0	1	1	0	0	संवेदना
condone	0	0	0	0	0	0	1	0	0	0	माफ गर्नुहोस्
conducive	0	0	0	0	0	0	1	0	0	0	अनुकूल
conduct	0	0	0	0	0	0	0	0	0	0	आचरण
conduction	0	0	0	0	0	0	0	0	0	0	चालन
conductivity	0	0	0	0	0	0	1	0	0	0	चालकता
conductor	0	0	0	0	0	0	0	0	0	0	कन्डक्टर
conduit	0	0	0	0	0	0	0	0	0	0	नाली
cone	0	0	0	0	0	0	0	0	0	0	सोली
confederate	0	0	0	0	0	0	1	0	0	1	confederate
confederation	0	0	0	0	0	0	0	0	0	0	महासंघ
confer	0	0	0	0	0	0	0	0	0	0	प्रदान
conference	0	0	0	0	0	0	0	0	0	0	सम्मेलन
confess	0	0	0	0	0	1	1	0	0	1	स्वीकार
confession	0	1	0	1	0	1	0	1	1	0	स्वीकार
confessional	0	0	0	1	0	0	0	0	0	1	स्वीकार्य
confessions	0	0	0	0	0	0	0	0	0	0	बयानहरू
confide	0	0	0	0	0	0	0	0	0	1	विश्वास गर्नुहोस्
confidence	0	0	0	1	1	0	1	0	0	1	निर्धक्क
confident	0	0	0	0	1	0	1	0	0	1	विश्वस्त
confidential	0	0	0	0	0	0	0	0	0	1	गोप्य
confidentially	0	0	0	0	0	0	0	0	0	1	गोप्य रूपमा
configuration	0	0	0	0	0	0	0	0	0	0	कन्फिगरेसन
confine	1	0	0	1	0	1	0	1	0	0	सीमित
confined	1	0	1	1	0	1	0	1	0	0	सीमित
confinement	1	0	0	1	0	1	0	1	0	0	कैद
confines	0	0	0	0	0	0	0	0	0	0	सीमित गर्दछ
confirm	0	0	0	0	0	0	0	0	0	0	पुष्टि गर्नुहोस्
confirmation	0	0	0	0	0	0	0	0	0	1	पुष्टिकरण
confirmatory	0	0	0	0	0	0	0	0	0	0	पुष्टि गर्ने
confirmed	0	0	0	0	0	0	1	0	0	1	पुष्टि भयो
confiscate	1	0	0	0	0	1	0	1	0	0	जफत गर्ने
confiscation	0	0	0	0	0	1	0	0	0	0	जफत
conflagration	1	0	0	1	0	1	0	0	0	0	आगलागी
conflict	1	0	0	1	0	1	0	1	0	0	द्वन्द्व
conflicting	0	0	0	0	0	1	0	0	0	0	विवादास्पद
confluence	0	0	0	0	0	0	0	0	0	0	संगम
conformance	0	0	0	0	0	0	1	0	0	0	अनुरूपता
conformation	0	0	0	0	0	0	0	0	0	0	रूपान्तरण
conformity	0	0	0	0	0	0	0	0	0	1	अनुरूपता
confound	0	0	0	0	0	1	0	0	0	0	अलमल्ल पार्नु
confounded	0	0	0	0	0	1	0	0	0	0	अलमलमा परेको
confront	1	0	0	0	0	0	0	0	0	0	सामना गर्ने
confuse	0	0	0	0	0	1	0	0	0	0	भ्रमित गर्ने
confusion	1	0	0	1	0	1	0	0	0	0	भ्रम
congenial	0	0	0	0	0	0	1	0	0	0	अनुकूल
congenital	0	0	0	0	0	0	0	0	0	0	जन्मजात
congestion	0	0	0	0	0	1	0	0	0	0	भीड
conglomerate	0	0	0	0	0	0	0	0	0	1	समूह
conglomeration	0	0	0	0	0	0	0	0	0	0	समूह
congratulatory	0	0	0	0	1	0	1	0	0	0	बधाई छ
congregate	0	0	0	0	0	0	0	0	0	0	जमघट
congregation	0	0	0	0	0	0	1	0	0	1	मण्डली
congress	0	0	1	0	0	0	0	0	0	1	कांग्रेस
congressional	0	0	0	0	0	0	0	0	0	0	कांग्रेसको
congressman	0	0	0	0	0	0	0	0	0	1	कांग्रेसी
congruence	0	0	0	0	0	0	1	0	0	1	एकरूपता
conic	0	0	0	0	0	0	0	0	0	0	कोनिक
conical	0	0	0	0	0	0	0	0	0	0	शंक्वाकार
conjecture	0	1	0	0	0	0	0	0	0	0	अनुमान
conjugal	0	0	0	0	0	0	0	0	0	0	वैवाहिक
conjugate	0	0	0	0	0	0	0	0	0	0	conjugate
conjugation	0	0	0	0	0	0	0	0	0	0	conjugation
conjunction	0	0	0	0	0	0	0	0	0	0	संयोजन
conjunctive	0	0	0	0	0	0	0	0	0	0	संयोजक
conjure	0	1	0	0	0	0	0	0	1	0	कन्ज्युर
conjuring	0	0	0	0	0	1	0	0	0	0	conjuring
connect	0	0	0	0	0	0	0	0	0	0	जडान गर्नुहोस्
connected	0	0	0	0	0	0	0	0	0	0	जोडिएको
connection	0	0	0	0	0	0	0	0	0	0	जडान
connective	0	0	0	0	0	0	0	0	0	1	जोड्ने
connoisseur	0	0	0	0	1	0	1	0	0	1	पारखी
conquer	0	0	0	0	0	0	0	0	0	0	जित्नु
conqueror	0	0	0	0	0	0	0	0	0	0	विजेता
conquest	1	0	0	1	0	1	0	0	0	0	विजय
conscience	0	0	0	0	0	0	1	0	0	1	विवेक
conscientious	0	0	0	0	0	0	1	0	0	1	इमान्दार
consciousness	0	0	0	0	0	0	1	0	0	0	चेतना
conscription	0	0	0	0	0	0	0	0	0	0	भर्ती
consecration	0	1	0	0	1	0	1	1	0	1	अभिषेक
consecutive	0	0	0	0	0	0	0	0	0	0	लगातार
consent	0	0	0	0	0	0	0	0	0	0	सहमति
consenting	0	0	0	0	0	0	0	0	0	0	सहमति
consequence	0	0	0	0	0	0	0	0	0	0	परिणाम
consequent	0	1	0	0	0	0	0	0	0	0	फलस्वरूप
conservation	0	1	0	0	0	0	1	0	0	1	संरक्षण
conservatism	0	0	0	0	0	0	0	0	0	0	रूढिवाद
conservative	0	0	0	0	0	0	0	0	0	0	रूढिवादी
conservatory	0	0	0	0	0	0	0	0	0	0	संरक्षक
conserve	0	0	0	0	0	0	1	0	0	0	संरक्षण गर्ने
considerable	0	0	0	0	0	0	1	0	0	0	उल्लेखनीय
considerate	0	0	0	0	0	0	1	0	0	1	विचारशील
consignee	0	0	0	0	0	0	0	0	0	0	पठाउने व्यक्ति
consignment	0	0	0	0	0	0	0	0	0	0	खेप
consistency	0	0	0	0	0	0	1	0	0	1	स्थिरता
consistent	0	0	0	0	0	0	0	0	0	0	सुसंगत
consolation	0	0	0	0	0	0	0	0	0	0	सान्त्वना
console	0	0	0	0	0	0	1	1	0	0	कन्सोल
consolidate	0	0	0	0	0	0	0	0	0	0	सुदृढ गर्ने
consolidation	0	0	0	0	0	0	0	0	0	0	समेकन
consonant	0	0	0	0	0	0	1	0	0	0	व्यञ्जन
consort	0	0	0	0	0	0	0	0	0	1	सहयोगी
conspicuous	0	0	0	0	0	0	0	0	0	0	स्पष्ट
conspiracy	0	0	0	1	0	0	0	0	0	0	षड्यन्त्र
conspirator	1	1	1	1	0	1	0	0	0	0	षड्यन्त्रकारी
conspire	0	0	0	1	0	1	0	0	0	0	षड्यन्त्र
constable	0	0	0	0	0	0	0	0	0	1	हवल्दार
constancy	0	0	0	0	0	0	1	0	0	1	स्थिरता
constant	0	0	0	0	0	0	1	0	0	1	स्थिर
constantly	0	0	0	0	0	0	0	0	0	1	लगातार
constellation	0	0	0	0	0	0	0	0	0	0	नक्षत्र
consternation	1	0	0	1	0	1	0	0	0	0	आतंक
constipation	0	0	1	0	0	1	0	0	0	0	कब्जियत
constituent	0	0	0	0	0	0	0	0	0	0	घटक
constituents	0	0	0	0	0	0	0	0	0	0	घटकहरू
constitute	0	0	0	0	0	0	0	0	0	1	गठन
constitution	0	0	0	0	0	0	0	0	0	0	संविधान
constitutional	0	0	0	0	0	0	1	0	0	1	संवैधानिक
constitutionality	0	0	0	0	0	0	0	0	0	0	संवैधानिकता
constrain	0	0	0	1	0	1	0	0	0	0	बाधा
constrained	0	0	0	0	0	1	0	0	0	0	प्रतिबन्धित
constraint	1	0	0	1	0	1	0	1	0	0	बाधा
construct	0	0	0	0	0	0	1	0	0	0	निर्माण
construction	0	0	0	0	0	0	0	0	0	0	निर्माण
construe	0	0	0	0	0	0	0	0	0	0	व्याख्या गर्नुहोस्
consul	0	0	0	0	0	0	0	0	0	1	कन्सुल
consult	0	0	0	0	0	0	0	0	0	1	परामर्श
consultation	0	0	0	0	0	0	0	0	0	0	परामर्श
consume	0	0	0	0	0	0	0	0	0	0	उपभोग
consuming	0	0	0	0	0	0	0	0	0	0	उपभोग गर्ने
consummate	0	0	0	0	0	0	1	0	0	0	समाप्त
consummation	0	0	0	0	0	0	0	0	0	0	समापन
consumption	0	0	0	0	0	0	0	0	0	0	खपत
contact	0	0	0	0	0	0	1	0	0	0	सम्पर्क गर्नुहोस्
contagion	0	1	1	1	0	1	0	0	0	0	संक्रमण
contagious	0	0	1	1	0	1	0	0	0	0	संक्रामण
containment	0	0	0	0	0	0	0	0	0	0	नियन्त्रण
contaminate	0	0	1	0	0	1	0	0	0	0	दूषित
contaminated	0	0	1	1	0	1	0	1	0	0	दूषित
contamination	0	0	1	0	0	1	0	0	0	0	प्रदूषण
contemplate	0	0	0	0	0	0	0	0	0	0	मनन
contemplation	0	0	0	0	0	0	1	0	0	0	चिन्तन
contemplative	0	0	0	0	0	0	0	0	0	0	चिन्तनशील
contemporaneous	0	0	0	0	0	0	0	0	0	0	समकालीन
contemporary	0	0	0	0	0	0	0	0	0	0	समकालीन
contempt	1	0	1	1	0	1	0	0	0	0	अवहेलना
contemptible	1	0	1	0	0	1	0	0	0	0	अपमानजनक
contemptuous	1	0	0	0	0	1	0	0	0	0	अपमानजनक
contending	0	0	0	0	0	0	0	0	0	0	विवाद गर्दै
content	0	0	0	0	1	0	1	0	0	1	सामग्री
contention	0	0	0	0	0	0	0	0	0	0	विवाद
contentious	1	0	1	1	0	1	0	0	0	0	विवादास्पद
contents	0	0	0	0	0	0	0	0	0	0	सामग्री
context	0	0	0	0	0	0	0	0	0	0	सन्दर्भ
contiguous	0	0	0	0	0	0	0	0	0	0	संलग्न
continence	0	0	0	0	0	0	0	0	0	0	निरन्तरता
continent	0	0	0	0	0	0	0	0	0	0	महादेश
continental	0	0	0	0	0	0	0	0	0	0	महादेशीय
contingency	0	0	0	0	0	0	0	0	0	0	आकस्मिकता
contingent	0	1	0	0	0	0	0	0	0	0	आकस्मिक
continual	0	0	0	0	0	0	0	0	0	0	निरन्तर
continually	0	0	0	0	0	0	0	0	0	0	निरन्तर
continuance	0	0	0	0	0	0	0	0	0	0	निरन्तरता
continuation	0	1	0	0	0	0	0	0	0	0	निरन्तरता
continue	0	1	0	0	0	0	1	0	0	1	जारी राख्नुहोस्
continued	0	0	0	0	0	0	0	0	0	0	जारी राख्यो
continuing	0	0	0	0	0	0	0	0	0	0	जारी राख्दै
continuity	0	0	0	0	0	0	0	0	0	0	निरन्तरता
continuous	0	0	0	0	0	0	0	0	0	0	निरन्तर
continuously	0	0	0	0	0	0	0	0	0	0	लगातार
contour	0	0	0	0	0	0	1	0	0	0	समोच्च
contraband	1	0	1	1	0	1	0	0	0	0	निषेधित
contract	0	0	0	0	0	0	0	0	0	0	सम्झौता
contracted	0	0	0	0	0	1	0	0	0	0	अनुबंधित
contractile	0	0	0	0	0	0	0	0	0	0	संकुचनशील
contracting	0	0	0	0	0	0	0	0	0	0	अनुबंध
contraction	0	0	0	0	0	0	0	0	0	0	संकुचन
contradict	1	0	0	0	0	1	0	0	0	0	विरोधाभास
contradiction	0	0	0	0	0	1	0	0	0	0	विरोधाभास
contradictory	0	0	0	0	0	1	0	0	0	0	विरोधाभासी
contrary	0	0	0	0	0	1	0	0	0	0	विपरीत
contrast	0	0	0	0	0	0	0	0	0	0	विपरीत
contrasted	0	0	0	0	0	1	0	0	0	0	विपरित
contravene	0	0	0	0	0	1	0	0	0	0	उल्लङ्घन
contravention	0	0	0	0	0	1	0	0	0	0	उल्लङ्घन
contribute	0	0	0	0	0	0	1	0	0	0	योगदान गर्नुहोस्
contributor	0	0	0	0	0	0	1	0	0	1	योगदानकर्ता
contrived	0	0	0	0	0	0	0	0	0	0	contrived
control	0	0	0	0	0	0	0	0	0	0	नियन्त्रण
controversial	1	0	0	0	0	1	0	0	0	0	विवादास्पद
controversy	0	0	0	0	0	1	0	0	0	0	विवाद
conundrum	0	0	0	0	0	0	0	0	0	0	समस्या
convalescent	0	0	0	0	0	0	0	0	0	0	निको हुने
convection	0	0	0	0	0	0	0	0	0	0	संवहन
convene	0	0	0	0	0	0	0	0	0	0	बोलाउने
convenience	0	0	0	0	0	0	1	0	0	0	सुविधा
conveniences	0	0	0	0	0	0	0	0	0	0	सुविधाहरु
convenient	0	0	0	0	0	0	1	0	0	0	सुविधाजनक
convent	0	0	0	0	0	0	1	0	0	1	कन्भेन्ट
convention	0	0	0	0	0	0	1	0	0	0	अधिवेशन
conventional	0	0	0	0	0	0	0	0	0	0	परम्परागत
converge	0	0	0	0	0	0	0	0	0	0	अभिसरण
convergence	0	1	0	0	0	0	0	0	0	0	अभिसरण
convergent	0	0	0	0	0	0	0	0	0	0	अभिसरण
conversant	0	0	0	0	0	0	1	0	0	0	कुराकानी गर्ने
conversation	0	0	0	0	0	0	0	0	0	0	कुराकानी
conversational	0	0	0	0	0	0	1	0	0	0	संवादात्मक
converse	0	0	0	0	0	0	0	0	0	0	कुराकानी
conversing	0	0	0	0	0	0	0	0	0	0	कुराकानी गर्दै
conversion	0	0	0	0	0	0	0	0	0	0	रूपान्तरण
convert	0	0	0	0	0	0	1	0	0	0	रूपान्तरण
converted	0	0	0	0	0	0	0	0	0	0	रूपान्तरित
convertible	0	0	0	0	0	0	0	0	0	0	परिवर्तनीय
convex	0	0	0	0	0	0	0	0	0	0	उत्तल
convexity	0	0	0	0	0	0	0	0	0	0	उत्तलता
convey	0	0	0	0	0	0	0	0	0	0	पठाउने
conveyance	0	0	0	0	0	0	0	0	0	0	ढुवानी
conveyancing	0	0	0	0	0	0	0	0	0	1	ढुवानी
convict	1	0	1	1	0	1	0	1	0	0	दोषी
conviction	0	0	0	0	0	1	0	0	0	0	विश्वास
convince	0	1	0	0	0	0	1	0	0	1	मनाउन
convinced	0	0	0	0	0	0	0	0	0	1	विश्वस्त
convincing	0	0	0	0	0	0	0	0	0	1	विश्वस्त
convocation	0	0	0	0	0	0	0	0	0	0	दीक्षान्त समारोह
convoluted	0	0	0	0	0	0	0	0	0	0	संकुचित
convolution	0	0	0	0	0	0	0	0	0	0	परिक्रमा
convoy	0	0	0	0	0	0	0	0	0	0	काफिले
coo	0	0	0	0	0	0	0	0	0	0	coo
cook	0	0	0	0	0	0	0	0	0	0	पकाउने
cookery	0	0	0	0	0	0	0	0	0	0	खाना पकाउने
cooking	0	0	0	0	0	0	0	0	0	0	खाना पकाउने
cool	0	0	0	0	0	0	1	0	0	0	चिसो
cooler	0	0	0	0	0	0	0	0	0	0	कूलर
cooling	0	0	0	0	0	0	0	0	0	0	चिसो
coolness	0	0	0	0	0	0	1	0	0	0	शीतलता
coop	1	0	1	0	0	1	0	0	0	0	coop
cooperate	0	0	0	0	0	0	1	0	0	0	सहयोग गर्ने
cooperating	0	0	0	0	0	0	1	0	0	1	सहयोग गर्दै
cooperation	0	0	0	0	0	0	1	0	0	1	सहयोग
cooperative	0	0	0	0	0	0	1	0	0	1	सहकारी
coordinate	0	0	0	0	0	0	0	0	0	0	समन्वय
cop	0	0	0	1	0	0	0	0	0	1	प्रहरी
copious	0	0	0	0	0	0	0	0	0	0	प्रशस्त
copper	0	0	0	0	0	0	0	0	0	0	तामा
copy	0	0	0	0	0	1	0	0	0	0	कापी
copycat	1	0	1	0	0	1	0	0	0	0	प्रतिलिपि क्याट
copying	0	0	0	0	0	0	0	0	0	0	प्रतिलिपि गर्दै
copyright	0	0	0	0	0	0	0	0	0	0	प्रतिलिपि अधिकार
coral	0	0	0	0	0	0	0	0	0	0	कोरल
cord	0	0	0	0	0	0	0	0	0	0	डोरी
cordon	0	0	0	0	0	0	0	0	0	0	घेरा
corduroy	0	0	0	0	0	0	0	0	0	0	corduroy
core	0	0	0	0	0	0	1	0	0	0	कोर
