English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Portuguese Word
expropriation	0	0	0	0	0	1	0	0	0	0	expropriação
expulsion	1	0	1	1	0	1	0	1	0	0	expulsão
exquisite	0	0	0	0	1	0	1	0	0	0	exótico
exquisitely	0	0	0	0	0	0	1	0	0	0	primorosamente
extant	0	0	0	0	0	0	0	0	0	0	existente
extend	0	0	0	0	0	0	1	0	0	0	ampliar
extendable	0	0	0	0	0	0	0	0	0	0	extensível
extended	0	0	0	0	0	0	0	0	0	0	estendido
extension	0	0	0	0	0	0	0	0	0	0	extensão
extensive	0	0	0	0	0	0	1	0	0	0	extenso
extent	0	0	0	0	0	0	0	0	0	0	extensão
exterior	0	0	0	0	0	0	0	0	0	0	exterior
exterminate	0	0	0	1	0	1	0	1	0	0	exterminar
extermination	1	0	0	1	0	1	0	0	0	0	extermínio
external	0	0	0	0	0	0	0	0	0	0	externo
externally	0	0	0	0	0	0	0	0	0	0	externamente
extinct	0	0	0	0	0	1	0	1	0	0	extinto
extinguish	1	0	0	0	0	1	0	0	0	0	extinguir
extra	0	0	0	0	0	0	1	0	0	0	extra
extract	0	0	0	0	0	0	0	0	0	0	extrair
extracting	0	0	0	0	0	0	0	0	0	0	extrair
extraction	0	0	0	0	0	0	0	0	0	0	Extração
extractor	0	0	0	0	0	0	0	0	0	0	extrator
extradition	0	0	0	0	0	0	0	0	0	0	extradição
extrajudicial	0	0	0	1	0	1	0	0	0	0	extrajudicial
extramural	0	0	0	0	0	0	0	0	0	0	extramural
extraneous	0	0	0	0	0	0	0	0	0	0	estranho
extraordinary	0	0	0	0	0	0	1	0	0	0	extraordinário
extravaganza	0	0	0	0	0	0	0	0	0	0	extravagância
extreme	0	0	0	0	0	0	0	0	0	0	extremo
extremely	0	0	0	0	0	0	0	0	0	0	extremamente
extremity	0	0	0	0	0	1	0	0	0	0	extremidade
extricate	0	1	0	0	0	0	1	0	0	0	libertar
extrinsic	0	0	0	0	0	0	0	0	0	0	extrínseco
extrusion	0	0	0	0	0	0	0	0	0	0	extrusão
exuberance	0	0	0	0	1	0	1	0	0	0	exuberância
exude	0	0	0	0	0	0	0	0	0	0	exalar
eye	0	0	0	0	0	0	0	0	0	0	olho
eyeglass	0	0	0	0	0	0	0	0	0	0	óculos
eyelet	0	0	0	0	0	0	0	0	0	0	ilhó
eyepiece	0	0	0	0	0	0	0	0	0	0	ocular
eyesight	0	0	0	0	0	0	0	0	0	0	visão
eyewitness	0	0	0	0	0	0	0	0	0	1	testemunha ocular
fable	0	0	0	0	0	0	0	0	0	0	fábula
fabric	0	0	0	0	0	0	0	0	0	0	tecido
fabricate	0	0	0	0	0	1	0	0	0	0	fabricar
fabricated	0	0	0	0	0	0	0	0	0	0	fabricado
fabrication	0	0	0	0	0	1	0	0	0	1	fabricação
facade	0	0	0	0	0	0	0	0	0	0	fachada
face	0	0	0	0	0	0	0	0	0	0	enfrentar
facet	0	0	0	0	0	0	0	0	0	0	faceta
facile	0	0	0	0	0	0	0	0	0	0	fácil
facilitate	0	0	0	0	0	0	1	0	0	0	facilitar
facility	0	0	0	0	0	0	0	0	0	0	instalação
facing	0	0	0	0	0	0	0	0	0	0	voltado para
facsimile	0	0	0	0	0	0	0	0	0	0	fax
fact	0	0	0	0	0	0	0	0	0	1	facto
faction	0	0	0	0	0	0	0	0	0	0	facção
factor	0	0	0	0	0	0	0	0	0	0	fator
factory	0	0	0	0	0	0	0	0	0	0	fábrica
facts	0	0	0	0	0	0	1	0	0	1	fatos
faculties	0	0	0	0	0	0	0	0	0	0	faculdades
faculty	0	0	0	0	0	0	1	0	0	1	Faculdade
fad	0	0	0	0	0	0	0	0	0	0	mania
fade	0	0	0	0	0	1	0	0	0	0	desvaneça
faded	0	0	0	0	0	0	0	0	0	0	desaparecido
faeces	0	0	1	0	0	1	0	0	0	0	fezes
failing	1	1	0	1	0	1	0	1	0	0	falhando
failure	0	0	1	1	0	1	0	1	0	0	falha
fain	0	1	0	0	1	0	1	0	0	1	faminto
fainting	0	0	0	1	0	1	0	1	1	0	desmaio
fair	0	0	0	0	0	0	1	0	0	0	feira
fairly	0	0	0	0	0	0	1	0	0	1	com justiça
fairway	0	0	0	0	0	0	0	0	0	0	fairway
fairy	0	0	0	0	0	0	0	0	0	0	fadas
faith	0	1	0	0	1	0	1	0	0	1	fé
faithful	0	0	0	0	0	0	1	0	0	1	fiel
faithless	0	0	0	0	0	1	0	1	0	0	Sem fé
fake	0	0	0	0	0	1	0	0	0	0	falso
fall	0	0	0	0	0	1	0	1	0	0	cair
fallacious	1	0	0	0	0	1	0	0	0	0	falacioso
fallacy	0	0	0	0	0	1	0	0	0	0	falácia
fallible	0	0	0	0	0	1	0	0	0	0	falível
falling	0	0	0	0	0	1	0	1	0	0	queda
fallow	0	0	0	0	0	1	0	0	0	0	pousio
falsehood	1	0	0	0	0	1	0	0	0	1	falsidade
falsely	0	0	0	0	0	1	0	0	0	0	falsamente
falsification	1	0	0	0	0	1	0	0	0	0	falsificação
falsified	0	0	0	0	0	0	0	0	0	0	falsificado
falsify	0	0	1	0	0	1	0	0	0	0	falsificar
falsity	0	0	1	0	0	1	0	0	0	0	falsidade
falter	0	0	0	1	0	1	0	0	0	0	vacilar
fame	0	0	0	0	0	0	1	0	0	0	fama
famed	0	0	0	0	0	0	0	0	0	0	famoso
familiar	0	0	0	0	0	0	1	0	0	1	familiar
familiarity	0	1	0	0	1	0	1	0	0	1	familiaridade
familiarize	0	0	0	0	0	0	0	0	0	0	familiarizar
famine	0	0	0	0	0	1	0	1	0	0	fome
famous	0	0	0	0	0	0	1	0	0	0	famoso
famously	0	0	0	0	0	0	1	0	0	0	notoriamente
fan	0	0	0	0	0	0	0	0	0	0	fã
fanatic	0	0	0	0	0	1	0	0	0	0	fanático
fanaticism	0	0	0	1	0	0	0	0	0	0	fanatismo
fanciful	0	0	0	0	0	0	0	0	0	0	fantasioso
fancy	0	1	0	0	1	0	1	0	0	0	gostar
fandango	0	0	0	0	0	0	0	0	0	0	fandango
fanfare	0	1	0	0	1	0	1	0	1	0	fanfarra
fang	0	0	0	1	0	0	0	0	0	0	presa
fangs	0	0	0	1	0	0	0	0	0	0	presas
fanning	0	0	0	0	0	0	0	0	0	0	abanando
fantasia	0	0	0	0	0	0	0	0	0	0	fantasia
fantasy	0	0	0	0	0	0	0	0	0	0	fantasia
farce	0	0	0	0	0	1	0	0	0	0	farsa
farcical	0	0	1	0	0	1	0	0	0	0	ridículo
fare	0	0	0	0	0	0	0	0	0	0	tarifa
farewell	0	0	0	0	0	0	0	0	0	0	até a próxima
farm	0	1	0	0	0	0	0	0	0	0	Fazenda
farmer	0	0	0	0	0	0	0	0	0	0	agricultor
farmhouse	0	0	0	0	0	0	0	0	0	0	casa de fazenda
farming	0	0	0	0	0	0	0	0	0	0	agricultura
faro	0	0	0	0	0	0	0	0	0	0	faro
farther	0	0	0	0	0	0	0	0	0	0	mais
fascia	0	0	0	0	0	0	0	0	0	0	fáscia
fascinating	0	0	0	0	0	0	1	0	0	0	fascinante
fascination	0	0	0	0	0	0	1	0	0	0	fascinação
fashion	0	0	0	0	0	0	0	0	0	0	moda
fashionable	0	0	0	0	0	0	1	0	0	0	elegante
fasten	0	0	0	0	0	0	0	0	0	0	prender
fastener	0	0	0	0	0	0	0	0	0	0	prendedor
fastening	0	0	0	0	0	0	0	0	0	0	fixação
fasting	0	0	0	0	0	1	0	1	0	0	jejum
fat	0	0	1	0	0	1	0	1	0	0	gordo
fatal	1	0	0	1	0	1	0	1	0	0	fatal
fatality	0	0	0	1	0	1	0	1	0	0	fatalidade
fate	0	1	0	0	0	1	0	0	0	0	destino
fated	0	0	0	0	0	0	0	0	0	0	predestinado
father	0	0	0	0	0	0	0	0	0	1	pai
fathom	0	0	0	0	0	0	0	0	0	0	sondar
fatigue	0	0	0	0	0	1	0	0	0	0	fadiga
fatigued	0	0	0	0	0	1	0	1	0	0	cansado
fatty	0	0	1	0	0	1	0	1	0	0	gordinho
fault	0	0	0	0	0	1	0	1	0	0	culpa
faultless	0	0	0	0	0	0	1	0	0	1	impecável
faulty	0	0	0	0	0	1	0	0	0	0	defeituoso
fauna	0	0	0	0	0	0	0	0	0	0	fauna
favor	0	0	0	0	0	0	0	0	0	0	Favor
favorable	0	1	0	0	1	0	1	0	1	1	favorável
favorite	0	0	0	0	1	0	1	0	0	1	favorito
favoritism	0	0	0	0	0	0	1	0	0	0	favoritismo
fawn	0	0	0	0	0	1	0	0	0	0	fulvo
fear	1	0	0	1	0	1	0	0	0	0	temer
fearful	0	0	0	1	0	1	0	1	0	0	temeroso
fearfully	0	0	0	1	0	1	0	1	1	0	com medo
fearing	0	0	0	1	0	1	0	0	0	0	temendo
fearless	0	0	0	1	0	0	1	0	0	0	destemido
feasibility	0	0	0	0	0	0	0	0	0	0	viabilidade
feasible	0	0	0	0	0	0	0	0	0	0	viável
feat	0	1	0	0	1	0	1	0	1	0	Parceria
feather	0	0	0	0	0	0	0	0	0	0	pena
feature	0	0	0	0	0	0	1	0	0	0	característica
features	0	0	0	0	0	0	0	0	0	0	recursos
febrile	0	0	0	0	0	1	0	0	0	0	febril
fecal	0	0	1	0	0	1	0	0	0	0	fecal
feces	0	0	1	0	0	1	0	0	0	0	fezes
fecundity	0	0	0	0	0	0	0	0	0	0	fecundidade
federal	0	0	0	0	0	0	0	0	0	0	Federal
federation	0	0	0	0	0	0	0	0	0	0	federação
fee	1	0	0	0	0	1	0	0	0	0	taxa
feeble	0	0	0	0	0	1	0	1	0	0	fraco
feed	0	0	0	0	0	0	0	0	0	0	alimentação
feeder	0	0	0	0	0	0	0	0	0	0	alimentador
feel	0	0	0	0	0	0	0	0	0	0	sentir
feeling	1	1	1	1	1	1	1	1	1	1	sentimento
feet	0	0	0	0	0	0	0	0	0	0	pés
feigned	0	0	0	0	0	1	0	0	0	0	fingido
felicity	0	0	0	0	1	0	1	0	0	0	felicidade
feline	0	0	0	0	0	0	0	0	0	0	felino
fell	0	0	0	0	0	1	0	1	0	0	caiu
fellow	0	0	0	0	0	0	1	0	0	1	companheiro
fellowship	0	0	0	0	0	0	1	0	0	0	comunhão
felon	0	0	0	1	0	1	0	0	0	0	criminoso
felony	0	0	0	0	0	1	0	0	0	0	crime
felt	0	0	0	0	0	0	0	0	0	0	sentiu
feminine	0	0	0	0	0	0	0	0	0	0	feminino
femininity	0	0	0	0	0	0	0	0	0	0	feminilidade
fen	0	0	0	0	0	0	0	0	0	0	pântano
fence	0	0	0	0	0	0	0	0	0	0	cerca
fenced	1	0	0	0	0	0	0	0	0	0	cercado
fend	0	0	0	0	0	0	0	0	0	0	defender
fender	0	0	0	0	0	0	0	0	0	1	pára-choque
fennel	0	0	0	0	0	0	0	0	0	0	funcho
ferment	0	1	0	0	0	1	0	0	0	0	fermentar
fermentation	0	1	0	0	0	0	0	0	0	0	fermentação
fern	0	0	0	0	0	0	0	0	0	0	samambaia
ferocious	1	0	1	1	0	1	0	0	0	0	feroz
ferocity	1	0	0	0	0	1	0	0	0	0	ferocidade
ferry	0	0	0	0	0	0	0	0	0	0	balsa
fertile	0	0	0	0	0	0	1	0	0	0	fertil
fertilize	0	0	0	0	0	0	0	0	0	0	fertilizar
fervent	0	0	0	0	0	0	0	0	0	0	fervoroso
fervor	1	0	0	0	1	0	1	0	0	0	fervor
festival	0	1	0	0	1	0	1	0	1	0	festival
festive	0	0	0	0	1	0	1	0	0	0	festivo
fetch	0	0	0	0	0	0	0	0	0	0	buscar
fete	0	1	0	0	1	0	1	0	1	0	festa
fetish	0	0	0	0	0	0	0	0	0	0	fetiche
feud	1	0	0	0	0	1	0	0	0	0	feudo
feudal	0	0	0	0	0	1	0	0	0	0	feudal
feudalism	1	0	0	0	0	1	0	1	0	0	feudalismo
fever	0	0	0	1	0	0	0	0	0	0	febre
feverish	0	0	0	0	0	1	0	0	0	0	febril
fiancee	0	0	0	0	0	0	0	0	0	0	noiva
fiasco	0	0	0	0	0	1	0	0	0	0	fiasco
fiat	0	0	0	0	0	0	0	0	0	0	fiduciário
fib	1	0	0	0	0	1	0	0	0	0	mentira
fiber	0	0	0	0	0	0	0	0	0	0	fibra
fibrous	0	0	0	0	0	0	0	0	0	0	fibroso
fickle	0	0	0	0	0	1	0	0	0	0	inconstante
fiction	0	0	0	0	0	0	0	0	0	0	ficção
fictitious	0	0	0	0	0	1	0	0	0	0	fictício
fiddle	0	0	0	0	0	0	0	0	0	0	violino
fiddler	0	0	0	0	0	0	0	0	0	0	violinista
fidelity	0	0	0	0	1	0	1	0	0	1	fidelidade
fiduciary	0	0	0	0	0	0	0	0	0	0	fiduciário
field	0	0	0	0	0	0	0	0	0	0	campo
fiend	1	0	1	1	0	1	0	0	0	0	demônio
fierce	1	0	1	1	0	1	0	0	0	0	feroz
fiesta	0	1	0	0	1	0	1	0	1	1	festa
fight	1	0	0	1	0	1	0	0	0	0	lutar
fighter	0	0	0	0	0	0	0	0	0	0	lutador
fighting	1	0	0	0	0	1	0	0	0	0	brigando
figment	0	0	0	0	0	0	0	0	0	0	invenção
figurative	0	0	0	0	0	0	0	0	0	0	figurativo
figure	0	0	0	0	0	0	0	0	0	0	figura
figurine	0	0	0	0	0	0	0	0	0	0	estatueta
filament	0	0	0	0	0	0	0	0	0	0	filamento
filamentous	0	0	0	0	0	0	0	0	0	0	filamentoso
file	0	0	0	0	0	0	0	0	0	0	Arquivo
filibuster	0	0	0	0	0	1	0	0	0	0	obstruir
filigree	0	0	0	0	0	0	0	0	0	0	filigrana
filing	0	0	0	0	0	0	0	0	0	0	arquivamento
filings	0	0	0	0	0	0	0	0	0	0	arquivamentos
fill	0	0	0	0	0	0	0	0	0	1	encher
fillet	0	0	0	0	0	0	0	0	0	0	filé
filling	0	0	0	0	0	0	0	0	0	0	o preenchimento
filly	0	0	0	0	0	0	0	0	0	0	potranca
film	0	0	0	0	0	0	0	0	0	0	filme
filmy	0	0	0	0	0	0	0	0	0	0	enevoado
filter	0	0	0	0	0	0	0	0	0	0	filtro
filth	0	0	1	0	0	1	0	0	0	0	sujeira
filthy	0	0	1	0	0	1	0	0	0	0	imundo
fin	0	0	0	0	0	0	0	0	0	0	barbatana
final	0	0	0	0	0	0	0	0	0	0	final
finale	0	0	0	0	0	0	0	0	0	0	final
finality	0	0	0	0	0	0	0	0	0	0	finalidade
finally	0	1	1	0	1	0	1	0	1	1	finalmente
finance	0	0	0	0	0	0	0	0	0	0	finança
financial	0	0	0	0	0	0	0	0	0	0	financeiro
financier	0	0	0	0	0	0	0	0	0	0	financiador
finch	0	0	0	0	0	0	0	0	0	0	tentilhão
find	0	0	0	0	0	0	0	0	0	0	achar
finding	0	0	0	0	0	0	0	0	0	0	encontrar
finery	0	0	0	0	0	0	1	0	0	0	elegância
finesse	0	0	0	0	0	0	1	0	0	0	sutileza
finger	0	0	0	0	0	0	0	0	0	0	dedo
fingerprint	0	0	0	0	0	0	0	0	0	0	impressão digital
finish	0	0	0	0	0	0	0	0	0	0	Finalizar
finite	0	0	0	0	0	0	0	0	0	0	finito
fink	0	0	0	0	0	0	0	0	0	0	fink
fire	0	0	0	1	0	0	0	0	0	0	incêndio
firearms	1	0	0	1	0	1	0	0	0	0	armas de fogo
fireball	0	0	0	0	0	0	1	0	0	0	bola fogo
firefly	0	0	0	0	0	0	0	0	0	0	vaga-lume
fireman	0	0	0	0	0	0	0	0	0	1	bombeiro
fireplace	0	0	0	0	0	0	0	0	0	0	lareira
fireproof	0	0	0	0	0	0	1	0	0	0	a prova de fogo
fireside	0	0	0	0	0	0	0	0	0	0	lareira
firewood	0	0	0	0	0	0	0	0	0	0	lenha
firework	0	0	0	0	0	0	0	0	0	0	fogo de artifício
firing	0	0	0	0	0	0	0	0	0	0	atirando
firm	0	0	0	0	0	0	0	0	0	0	empresa
firmament	0	0	0	0	0	0	0	0	0	0	firmamento
firmly	0	0	0	0	0	0	0	0	0	0	firmemente
firmness	0	0	0	0	0	0	1	0	0	1	firmeza
firstborn	0	1	0	0	1	0	1	0	0	1	primogênito
fiscal	0	0	0	0	0	0	0	0	0	0	fiscal
fish	0	0	0	0	0	0	0	0	0	0	peixe
fisherman	0	0	0	0	0	0	0	0	0	0	pescador
fishery	0	0	0	0	0	0	0	0	0	0	pesca
fishing	0	0	0	0	0	0	0	0	0	0	pescaria
fishy	0	0	0	0	0	0	0	0	0	0	duvidoso
fissile	0	0	0	0	0	0	0	0	0	0	físsil
fission	0	0	0	0	0	0	0	0	0	0	fissão
fissure	0	0	0	0	0	0	0	0	0	0	fissura
fist	0	0	0	0	0	0	0	0	0	0	punho
fistula	0	0	0	0	0	0	0	0	0	0	fístula
fitness	0	0	0	0	0	0	0	0	0	0	ginástica
fits	1	0	0	0	0	1	0	0	0	0	encaixa
fitted	0	0	0	0	0	0	0	0	0	0	montado
fitting	0	1	0	0	1	0	1	0	0	1	apropriado
fittings	0	0	0	0	0	0	0	0	0	0	acessórios
fix	0	0	0	0	0	0	0	0	0	0	fixar
fixation	0	0	0	0	0	0	0	0	0	0	fixação
fixed	0	0	0	0	0	0	0	0	0	1	fixo
fixture	0	0	0	0	0	0	1	0	0	0	acessório
fixtures	0	0	0	0	0	0	0	0	0	0	luminárias
fizz	0	0	0	0	0	0	0	0	0	0	efervescer
flabby	0	0	1	0	0	1	0	0	0	0	flácido
flaccid	0	0	0	0	0	1	0	1	0	0	flácido
flagging	0	0	0	0	0	1	0	0	0	0	sinalizando
flagrant	1	0	1	0	0	1	0	0	0	0	flagrante
flagship	0	0	0	0	0	0	0	0	0	1	carro-chefe
flake	0	0	0	0	0	1	0	0	0	0	Floco
flaky	0	0	0	0	0	0	0	0	0	0	escamoso
flame	0	0	0	0	0	0	0	0	0	0	chama
flaming	0	0	0	0	0	0	0	0	0	0	flamejante
flange	0	0	0	0	0	0	0	0	0	1	mesa
flank	0	0	0	0	0	0	0	0	0	0	flanco
flanked	0	0	0	0	0	0	0	0	0	0	flanqueado
flanking	0	0	0	0	0	0	0	0	0	0	flanqueando
flannel	0	0	0	0	0	0	0	0	0	0	flanela
flap	0	0	0	0	0	1	0	0	0	0	aba
flapping	0	0	0	0	0	0	0	0	0	0	batendo
flare	0	0	0	0	0	0	0	0	0	0	clarão
flaring	0	0	0	0	0	0	0	0	0	0	queimando
flash	0	0	0	0	0	0	0	0	0	0	instantâneo
flashback	0	0	0	0	0	0	0	0	0	0	flashback
flashing	0	0	0	0	0	0	0	0	0	0	piscando
flashlight	0	0	0	0	0	0	0	0	0	0	lanterna
flashy	0	0	0	0	0	0	0	0	0	0	chamativo
flask	0	0	0	0	0	0	0	0	0	0	frasco
flat	0	0	0	0	0	0	0	0	0	0	apartamento
flatness	0	0	0	0	0	0	0	0	0	0	planicidade
flatten	0	0	0	0	0	0	0	0	0	0	achatar
flattering	0	0	0	0	1	0	1	0	0	0	lisonjeiro
flattery	0	0	0	0	0	0	0	0	0	0	bajulação
flatulence	0	0	1	0	0	1	0	0	0	0	flatulência
flaunt	0	0	0	0	0	1	0	0	0	0	ostentar
flavor	0	0	0	0	0	0	0	0	0	0	sabor
flaw	0	0	0	0	0	1	0	1	0	0	falha
flea	0	0	1	0	0	1	0	0	0	0	pulga
fled	0	0	0	1	0	0	0	0	0	0	fugiu
flee	0	0	0	1	0	1	0	0	0	0	fugir
fleece	1	0	1	0	0	1	0	1	0	0	lã
fleet	0	0	0	0	0	0	1	0	0	0	frota
fleeting	0	0	0	0	0	0	0	0	0	0	fugaz
flesh	0	0	1	0	0	0	0	0	0	0	carne
fleshy	0	0	0	0	0	1	0	0	0	0	carnudo
flex	0	0	0	0	0	0	0	0	0	0	flexionar
flexibility	0	0	0	0	0	0	1	0	0	0	flexibilidade
flexible	0	0	0	0	0	0	0	0	0	0	flexível
flexion	0	0	0	0	0	0	0	0	0	0	flexão
flicker	0	0	0	0	0	0	0	0	0	0	piscar
flickering	0	0	0	0	0	0	0	0	0	0	piscando
flier	0	0	0	0	0	0	0	0	0	0	aviador
flight	0	0	0	0	0	0	0	0	0	0	voar
flinch	0	1	1	1	0	1	0	1	1	0	Vacilar
fling	0	0	0	0	0	0	0	0	0	0	arremessar
flint	0	0	0	0	0	0	0	0	0	0	pedra
flipper	0	0	0	0	0	0	0	0	0	0	nadadeira
flirt	0	1	0	0	1	1	1	0	1	1	flerte
flirting	0	0	0	0	0	0	0	0	0	0	flertar
float	0	0	0	0	0	0	0	0	0	0	flutuador
flock	0	0	0	0	0	0	0	0	0	0	rebanho
flog	1	0	1	1	0	1	0	1	0	0	açoitar
flood	0	0	0	1	0	0	0	0	0	0	enchente
floor	0	0	0	0	0	0	0	0	0	0	piso
flop	0	0	1	0	0	1	0	1	0	0	fracasso
flora	0	0	0	0	0	0	0	0	0	0	flora
floral	0	0	0	0	0	0	1	0	0	0	floral
florist	0	0	0	0	0	0	0	0	0	0	florista
floss	0	0	0	0	0	0	0	0	0	0	fio dental
flounder	0	0	0	1	0	1	0	1	0	0	linguado
flour	0	0	0	0	0	0	0	0	0	0	farinha
flow	0	0	0	0	0	0	1	0	0	0	fluxo
flowering	0	0	0	0	0	0	0	0	0	0	floração
flowery	0	0	0	0	0	0	1	0	0	0	florido
flu	0	0	0	1	0	1	0	0	0	0	gripe
fluctuate	0	0	0	0	0	0	0	0	0	0	flutuar
fluctuating	0	0	0	0	0	0	0	0	0	0	flutuante
fluctuation	1	0	0	1	0	1	0	0	0	0	flutuação
flue	0	0	0	0	0	0	0	0	0	0	chaminé
fluency	0	0	0	0	0	0	0	0	0	0	fluência
fluff	0	0	0	0	0	0	0	0	0	0	penugem
fluffy	0	0	0	0	0	0	0	0	0	0	fofo
fluid	0	0	0	0	0	0	0	0	0	0	fluido
fluidity	0	0	0	0	0	0	0	0	0	0	fluidez
fluke	0	0	0	0	0	0	0	0	1	0	acaso
fluorescence	0	0	0	0	0	0	0	0	0	0	fluorescência
fluorescent	0	0	0	0	0	0	0	0	0	0	fluorescente
flurry	0	0	0	0	0	0	0	0	0	0	agitação
flush	0	0	0	0	0	0	1	0	0	0	rubor
flustered	0	0	0	0	0	0	0	0	0	0	perturbado
flute	0	0	0	0	0	0	0	0	0	0	flauta
fluted	0	0	0	0	0	0	0	0	0	0	canelado
fluvial	0	0	0	0	0	0	0	0	0	0	fluvial
flux	0	0	0	0	0	0	0	0	0	0	fluxo
fly	0	0	0	0	0	0	0	0	0	0	voe
flyer	0	0	0	0	0	0	0	0	0	0	folheto
flying	0	0	0	1	0	0	1	0	0	0	vôo
flywheel	0	0	0	0	0	0	0	0	0	0	volante
foal	0	0	0	0	0	0	0	0	0	0	potro
foam	0	0	0	0	0	0	0	0	0	0	espuma
foaming	0	0	0	0	0	0	0	0	0	0	espumante
foamy	0	0	0	0	0	0	0	0	0	0	espumoso
fob	0	0	0	0	0	0	0	0	0	0	porta-voz
focal	0	0	0	0	0	0	0	0	0	0	focal
focus	0	0	0	0	0	0	1	0	0	0	foco
fodder	0	0	0	0	0	0	0	0	0	0	forragem
foe	1	0	0	1	0	1	0	0	0	0	inimigo
fog	0	0	0	0	0	0	0	0	0	0	névoa
foggy	0	0	0	0	0	0	0	0	0	0	nebuloso
foil	0	0	0	0	0	0	0	0	0	0	frustrar
foiled	0	0	0	0	0	1	0	0	0	0	frustrado
fold	0	0	0	0	0	0	0	0	0	0	dobrar
folded	0	0	0	0	0	0	0	0	0	0	guardada
foliage	0	0	0	0	0	0	0	0	0	0	folhagem
folio	0	0	0	0	0	0	0	0	0	0	fólio
folk	0	0	0	0	0	0	0	0	0	0	povo
folklore	0	0	0	0	0	0	0	0	0	0	folclore
follicle	0	0	0	0	0	0	0	0	0	0	folículo
follicular	0	0	0	0	0	0	0	0	0	0	folicular
follow	0	0	0	0	0	0	0	0	0	0	Segue
follower	0	0	0	0	0	0	0	0	0	1	seguidor
folly	0	0	0	0	0	1	0	0	0	0	loucura
fondling	0	0	0	0	0	0	0	0	0	0	carícias
fondness	0	0	0	0	1	0	1	0	0	0	carinho
font	0	0	0	0	0	0	0	0	0	0	Fonte
food	0	0	0	0	1	0	1	0	0	1	Comida
fool	0	0	1	0	0	1	0	0	0	0	idiota
fooling	0	0	0	0	0	0	0	0	0	0	enganando
foolish	0	0	0	0	0	1	0	0	0	0	tolice
foolishness	0	0	0	0	0	1	0	0	0	0	loucura
foot	0	0	0	0	0	0	0	0	0	0	pé
football	0	1	0	0	1	0	1	0	0	0	futebol
footbridge	0	0	0	0	0	0	0	0	0	0	passarela
footing	0	0	0	0	0	0	0	0	0	1	fundamento
footpath	0	0	0	0	0	0	0	0	0	0	trilha
footprint	0	0	0	0	0	0	0	0	0	0	pegada
fop	0	0	0	0	0	0	0	0	0	0	almofadinha
forage	0	0	0	0	0	1	0	0	0	0	forragem
foray	1	0	0	0	0	1	0	0	0	0	incursão
forbearance	0	0	0	0	0	0	1	0	0	0	paciência
forbid	0	0	0	0	0	1	0	1	0	0	proibir
forbidding	1	0	0	1	0	1	0	0	0	0	proibitivo
force	1	0	0	1	0	1	0	0	0	0	força
forced	0	0	0	1	0	1	0	0	0	0	forçado
forceps	0	0	0	0	0	0	0	0	0	0	fórceps
forcibly	1	0	0	1	0	1	0	0	0	0	forçosamente
ford	0	0	0	0	0	0	0	0	0	0	vau
fore	0	0	0	0	0	0	1	0	0	0	frente
forearm	1	1	0	0	0	0	0	0	0	0	antebraço
foreboding	0	1	0	1	0	1	0	0	0	0	pressentimento
forecast	0	1	0	0	0	0	0	0	0	1	previsão
forecaster	0	0	0	0	0	0	0	0	0	0	prognosticador
foreclose	0	0	0	1	0	1	0	1	0	0	encerrar
forefathers	0	0	0	0	1	0	1	0	0	1	antepassados
forefinger	0	0	0	0	0	0	0	0	0	0	dedo indicador
forego	0	0	0	0	0	1	0	0	0	0	renunciar
foregoing	0	0	0	0	0	0	1	0	0	0	acima expostos
foregone	0	0	0	0	0	0	0	0	0	0	esquecido
foreground	0	0	0	0	0	0	0	0	0	0	primeiro plano
forehead	0	0	0	0	0	0	0	0	0	0	testa
foreign	0	0	0	0	0	1	0	0	0	0	estrangeiro
foreigner	0	0	0	1	0	1	0	0	0	0	estrangeiro
foreman	0	0	0	0	0	0	1	0	0	0	capataz
forensic	0	0	0	0	0	0	0	0	0	0	forense
forerunner	0	0	0	0	0	0	1	0	0	0	precursor
foresee	0	1	0	0	0	0	1	0	1	1	prever
foreseen	0	1	0	0	0	0	1	0	0	0	previsto
foresight	0	1	0	0	0	0	1	0	0	1	previsão
forest	0	0	0	0	0	0	0	0	0	0	floresta
forethought	0	0	0	0	0	0	0	0	0	0	premeditação
forewarned	0	1	0	1	0	1	0	0	0	0	prevenido
foreword	0	0	0	0	0	0	0	0	0	0	prefácio
forfeit	1	0	0	0	0	1	0	1	0	0	perder
forfeited	0	0	0	0	0	1	0	0	0	0	perdido
forfeiture	0	0	0	1	0	1	0	1	0	0	confisco
forge	0	0	0	0	0	0	1	0	0	0	forja
forgery	0	0	0	0	0	1	0	0	0	0	falsificação
forget	0	0	0	0	0	1	0	0	0	0	esquecer
forgetful	0	0	0	0	0	0	0	0	0	0	esquecido
forgetfulness	0	0	0	0	0	0	0	0	0	0	esquecimento
forgive	0	0	0	0	0	0	1	0	0	0	perdoar
forgiven	0	0	0	0	0	0	1	0	0	0	perdoado
forgiving	0	0	0	0	0	0	1	0	0	1	perdoador
forgotten	0	0	0	1	0	1	0	1	0	0	esquecido
fork	0	0	0	0	0	0	0	0	0	0	garfo
forked	0	0	0	0	0	0	0	0	0	0	bifurcado
forking	0	0	0	0	0	0	0	0	0	0	bifurcação
forlorn	0	0	0	0	0	1	0	1	0	0	abandonado
form	0	0	0	0	0	0	0	0	0	0	Formato
formalism	0	0	0	0	0	0	0	0	0	0	formalismo
