English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Albanian Word
distracted	1	0	0	0	0	1	0	0	0	0	i hutuar
distracting	1	1	0	0	0	1	0	0	0	0	shpërqendruese
distraction	0	0	0	0	0	1	0	0	0	0	shpërqendrim
distraught	0	0	0	0	0	1	0	1	0	0	i shqetësuar
distress	1	0	1	1	0	1	0	1	1	0	shqetësim
distressed	0	0	0	1	0	1	0	0	0	0	i shqetësuar
distressing	1	0	0	1	0	1	0	0	0	0	shqetësuese
distribute	0	0	0	0	0	0	0	0	0	0	shpërndajnë
distribution	0	0	0	0	0	0	0	0	0	0	shpërndarja
district	0	0	0	0	0	0	0	0	0	0	rrethi
distrust	1	0	1	1	0	1	0	0	0	0	mosbesimi
disturbance	1	0	0	1	0	1	0	1	1	0	shqetësim
disturbed	1	0	0	0	0	1	0	1	0	0	i shqetësuar
disuse	0	0	0	0	0	1	0	0	0	0	mospërdorim
disused	1	0	0	0	0	1	0	0	0	0	i papërdorur
ditch	0	0	0	0	0	0	0	0	0	0	hendek
ditto	0	0	0	0	0	0	0	0	0	0	kështu
ditty	0	0	0	0	1	0	1	0	0	0	i ndyrë
diurnal	0	0	0	0	0	0	0	0	0	0	ditore
divan	0	0	0	0	0	0	0	0	0	1	divan
dive	0	0	0	0	0	0	0	0	0	0	pikiatë
diver	0	0	0	0	0	0	0	0	0	0	zhytës
diverge	0	0	0	0	0	0	0	0	0	0	ndryshojnë
divergence	0	0	0	0	0	0	0	0	0	0	divergjenca
divergent	0	0	0	0	0	1	0	0	1	0	divergjent
diverging	0	0	0	0	0	0	0	0	0	0	divergjente
divers	0	0	0	0	0	0	0	0	0	0	zhytësit
diverse	0	0	0	0	0	1	1	0	0	0	të ndryshme
diversified	0	0	0	0	0	0	1	0	0	0	të larmishme
diversify	0	0	0	0	0	0	0	0	0	0	diversifikoj
diversion	0	0	0	0	0	0	1	0	1	0	devijimi
diversity	0	0	0	0	0	0	0	0	0	0	diversiteti
divert	0	0	0	0	0	0	0	0	0	0	devijoj
diverting	0	0	0	0	0	0	0	0	0	0	duke devijuar
divest	0	0	0	0	0	0	0	0	0	0	zhvesh
divested	0	0	0	0	0	1	0	0	0	0	të zhveshura
divestment	0	0	0	0	0	1	0	0	0	0	zhveshje
divide	0	0	0	0	0	0	0	0	0	0	ndajnë
divided	0	0	0	0	0	0	0	0	0	0	të ndarë
dividend	0	0	0	0	0	0	0	0	0	0	divident
divination	0	1	0	0	0	0	0	0	0	0	hamendje
divine	0	0	0	0	0	0	0	0	0	0	hyjnore
divinity	0	0	0	0	0	0	1	0	0	0	hyjnisë
divisible	0	0	0	0	0	0	0	0	0	0	i ndashëm
division	0	0	0	0	0	0	0	0	0	0	ndarje
divisor	0	0	0	0	0	0	0	0	0	0	pjesëtues
divorce	1	0	1	1	0	1	0	1	1	1	divorci
divulge	0	0	0	0	0	0	0	0	0	0	zbuloj
dizziness	0	0	0	0	0	1	0	0	0	0	marramendje
dizzy	0	0	0	0	0	1	0	0	0	0	i trullosur
docile	0	0	0	0	0	0	0	0	0	0	i bindur
dock	0	0	0	0	0	0	0	0	0	0	dok
docked	0	0	0	0	0	1	0	0	0	0	i ankoruar
docket	0	0	0	0	0	0	0	0	0	0	doke
doctor	0	0	0	0	0	0	1	0	0	1	mjeku
doctrinal	0	0	0	0	0	0	0	0	0	0	doktrinore
doctrine	0	0	0	0	0	0	0	0	0	1	doktrinës
document	0	0	0	0	0	0	0	0	0	0	dokument
documentary	0	0	0	0	0	0	0	0	0	0	dokumentar
dodge	0	0	0	0	0	0	0	0	0	0	shmangej
dodging	0	0	0	0	0	0	0	0	0	0	shmangie
doe	0	0	0	0	0	0	0	0	0	0	drenushë
doer	0	0	0	0	0	0	1	0	0	0	bërës
dog	0	0	0	0	0	0	0	0	0	0	qeni
dogged	0	0	0	0	0	0	1	0	0	0	i dendur
dogma	0	0	0	0	0	0	0	0	0	1	dogmë
dogmatic	0	0	0	0	0	0	0	0	0	0	dogmatike
doings	0	0	0	0	0	0	0	0	0	0	veprimet
doit	0	0	0	0	0	1	0	0	0	0	beje
doldrums	0	0	0	0	0	1	0	1	0	0	përgjumje
dole	0	0	0	0	0	1	0	1	0	0	dole
doll	0	0	0	0	1	0	0	0	0	0	kukull
dollar	0	0	0	0	0	0	0	0	0	0	dollar
dolor	0	0	0	0	0	1	0	1	0	0	dolor
dolphin	0	0	0	0	1	0	1	0	1	1	delfin
domain	0	0	0	0	0	0	0	0	0	0	domain
dome	0	0	0	0	0	0	0	0	0	0	kube
domestic	0	0	0	0	0	0	0	0	0	0	vendase
domesticated	0	0	0	0	0	0	0	0	0	0	zbutur
domestication	0	0	0	0	0	0	0	0	0	0	zbutje
domicile	0	0	0	0	0	0	0	0	0	0	vendbanimi
domiciled	0	0	0	0	0	0	0	0	0	0	me vendbanim
dominance	0	0	0	0	0	0	0	0	0	0	dominimi
dominant	0	0	0	1	0	1	0	0	0	0	dominuese
dominate	1	0	0	1	0	1	1	0	0	0	dominojnë
dominating	0	0	0	0	0	0	0	0	0	0	dominuese
domination	1	0	0	1	0	1	0	1	0	0	dominimi
dominion	0	0	0	1	0	0	0	0	0	1	sundimi
domino	0	0	0	0	0	0	0	0	0	0	domino
don	0	0	0	0	0	0	1	0	0	1	don
donation	0	0	0	0	0	0	1	0	0	0	donacion
donkey	0	0	1	0	0	1	0	0	0	0	gomar
donor	0	0	0	0	0	0	0	0	0	0	donator
doodle	0	0	0	0	0	1	0	0	0	0	shkarravinë
doom	0	0	0	1	0	1	0	0	0	0	dënim
doomed	0	0	0	1	0	1	0	1	0	0	i dënuar
doomsday	1	1	1	1	0	1	0	1	0	0	kijameti
door	0	0	0	0	0	0	0	0	0	0	dera
doorbell	0	0	0	0	0	0	0	0	0	0	zilja e derës
doorway	0	0	0	0	0	0	0	0	0	0	porta e derës
dormant	0	0	0	0	0	0	0	0	0	0	i fjetur
dormitory	0	0	0	0	0	0	0	0	0	0	konvikt
dorsal	0	0	0	0	0	0	0	0	0	0	dorsal
dose	0	0	0	0	0	0	0	0	0	0	dozën
dot	0	0	0	0	0	0	0	0	0	0	pika
double	0	0	0	0	0	0	0	0	0	0	dyfishtë
doubled	0	0	0	0	0	0	0	0	0	0	dyfishuar
doublet	0	0	0	0	0	0	0	0	0	0	dyshe
doubling	0	0	0	0	0	0	0	0	0	0	duke u dyfishuar
doubt	0	0	0	1	0	1	0	1	0	1	dyshimi
doubtful	0	0	0	0	0	1	0	0	0	0	e dyshimtë
doubting	0	0	0	0	0	1	0	0	0	0	duke dyshuar
doubtless	0	0	0	0	0	0	1	0	0	1	pa dyshim
douche	0	0	0	0	0	1	0	0	0	0	dush
dough	0	0	0	0	0	0	0	0	0	0	brumë
doughnut	0	0	0	0	0	0	0	0	0	0	petull
dour	0	0	0	0	0	1	0	0	0	0	i ashpër
dove	0	1	0	0	1	0	1	0	0	1	pëllumb
downcast	0	0	0	0	0	0	0	0	0	0	i rënduar
downfall	0	0	0	1	0	1	0	1	0	0	rënia
downhill	0	0	0	0	0	0	0	0	0	0	tatëpjetë
downpour	0	0	0	0	0	0	0	0	0	0	rrebesh
downright	0	0	0	0	0	0	0	0	0	1	sinqerisht
downy	0	0	0	0	0	0	1	0	0	0	me push
dowry	0	0	0	0	0	0	0	0	0	0	prikë
doze	0	0	0	0	0	0	0	0	0	0	përgjumem
dozen	0	0	0	0	0	0	0	0	0	0	dhjetëra
drab	0	0	0	0	0	1	0	1	0	0	i zbehtë
draft	0	1	0	0	0	0	0	0	0	0	draft
drag	0	0	0	0	0	0	0	0	0	0	zvarrit
dragon	0	0	0	1	0	0	0	0	0	0	dragua
drain	0	0	0	0	0	0	0	0	0	0	kulloj
drainage	0	0	0	0	0	1	0	0	0	0	kullimi
drained	0	0	0	0	0	0	0	0	0	0	kulluar
drake	0	0	0	0	0	0	0	0	0	0	drake
drama	0	0	0	0	0	0	0	0	0	0	dramë
dramatic	0	0	0	0	0	0	0	0	0	0	dramatike
drape	0	0	0	0	0	0	0	0	0	0	perde
drapery	0	0	0	0	0	0	0	0	0	0	perde
drastic	0	0	0	0	0	0	0	0	0	0	ekstreme
draught	0	0	0	0	0	0	0	0	0	0	draft
draw	0	0	0	0	0	0	0	0	0	0	vizatoni
drawback	0	0	0	0	0	1	0	0	0	0	pengesë
drawer	0	0	0	0	0	0	0	0	0	0	sirtar
drawers	0	0	0	0	0	0	0	0	0	0	sirtarët
drawing	0	0	0	0	0	0	0	0	0	0	vizatim
dread	0	1	0	1	0	1	0	0	0	0	frika
dreadful	1	1	1	1	0	1	0	1	0	0	e tmerrshme
dreadfully	0	0	1	1	0	1	0	1	1	0	tmerrësisht
dream	0	0	0	0	0	0	0	0	0	0	ëndërroj
dreamer	0	0	0	0	0	0	0	0	0	0	ëndërrimtar
dreaming	0	0	0	0	0	0	0	0	0	0	duke ëndërruar
dreamy	0	0	0	0	0	0	0	0	0	0	ëndërrimtar
dreary	0	0	0	0	0	1	0	1	0	0	e zymtë
dredge	0	0	0	0	0	0	0	0	0	0	gërmoj
drenched	0	0	0	0	0	0	0	0	0	0	i lagur
dresser	0	0	0	0	0	0	0	0	0	0	komo
dribble	0	0	0	0	0	0	0	0	0	0	driblim
dried	0	0	0	0	0	0	0	0	0	0	të thara
drier	0	0	0	0	0	0	0	0	0	0	më të thata
drift	0	0	0	0	0	0	0	0	0	0	drift
drifted	0	0	0	0	0	0	0	0	0	0	rrëshqitur
drill	0	0	0	0	0	0	0	0	0	0	stërvitje
drink	0	0	0	0	0	0	0	0	0	0	pije
drinking	0	0	0	0	0	1	0	0	0	0	duke pirë
drip	0	0	0	0	0	0	0	0	0	0	pikoj
dripping	0	0	0	0	0	0	0	0	0	0	pikon
drivel	0	0	1	0	0	1	0	0	0	0	ngarje
driver	0	0	0	0	0	0	0	0	0	0	shofer
driveway	0	0	0	0	0	0	0	0	0	0	rrugë me makinë
drizzle	0	0	0	0	0	0	0	0	0	0	shiu
droll	0	0	0	0	0	0	0	0	0	0	rrokulliset
drone	0	0	0	0	0	1	0	0	0	0	dron
drool	0	0	1	0	0	0	0	0	0	0	jargëzim
drooping	0	0	0	0	0	1	0	0	0	0	i varur
drop	0	0	0	0	0	0	0	0	0	0	rënie
droplet	0	0	0	0	0	0	0	0	0	0	pikëz
drought	0	0	0	0	0	1	0	0	0	0	thatësira
drove	0	0	0	0	0	0	0	0	0	0	ngarë
drown	0	0	0	1	0	1	0	1	0	0	mbytet
drowsiness	0	0	0	0	0	1	0	0	0	0	përgjumje
drowsy	0	0	0	0	0	0	0	0	0	0	të përgjumur
drudgery	0	0	0	0	0	1	0	0	0	0	lodhje
drug	0	0	0	0	0	0	0	0	0	0	drogë
drugged	0	0	0	0	0	0	0	1	0	0	i droguar
drugstore	0	0	0	0	0	0	0	0	0	0	farmaci
druid	0	0	0	0	0	0	0	0	0	0	druid
drum	0	0	0	0	0	0	0	0	0	0	daulle
drummer	0	0	0	0	0	0	0	0	0	0	baterist
drumming	0	0	0	0	0	0	0	0	0	0	daulle
drunken	0	0	1	0	0	1	0	0	0	0	i dehur
drunkenness	0	0	0	0	0	1	0	0	0	0	dehje
dry	0	0	0	0	0	0	0	0	0	0	thatë
dryness	0	0	0	0	0	0	0	0	0	0	thatësi
dual	0	0	0	0	0	0	0	0	0	0	e dyfishtë
dualism	0	0	0	0	0	0	0	0	0	0	dualizmi
duality	0	0	0	0	0	0	0	0	0	0	dualiteti
dub	0	0	0	0	0	0	0	0	0	0	dub
dubious	0	0	0	1	0	1	0	0	0	1	e dyshimtë
ducking	0	0	0	0	0	0	0	0	0	0	rosat
duct	0	0	0	0	0	0	0	0	0	0	kanal
ductile	0	0	0	0	0	0	0	0	0	0	duktile
duds	0	0	0	0	0	0	0	0	0	0	duds
due	0	0	0	0	0	0	0	0	0	0	për shkak
duel	1	1	0	1	0	0	0	0	0	0	duel
dues	0	0	0	0	0	0	0	0	0	0	detyrimet
duet	0	0	0	0	0	0	1	0	0	0	duet
dugout	0	0	0	0	0	0	0	0	0	0	gropë
duke	0	0	0	0	0	0	1	0	0	0	duka
dull	0	0	0	0	0	1	0	1	0	0	i shurdhër
dumb	0	0	0	0	0	1	0	0	0	0	memec
dummy	0	0	0	0	0	1	0	0	0	0	bedel
dump	0	0	0	0	0	0	0	0	0	0	grumbull mbeturinash
dumps	1	0	0	0	0	1	0	1	0	0	deponive
dun	0	0	0	0	0	1	0	0	0	0	dun
dune	0	0	0	0	0	0	0	0	0	0	dunë
dung	0	0	1	0	0	0	0	0	0	0	bajga
dungeon	0	0	0	1	0	1	0	0	0	0	birucë
duo	0	0	0	0	0	0	0	0	0	0	dyshe
dupe	1	0	0	0	0	1	0	0	0	0	mashtroj
duplex	0	0	0	0	0	0	0	0	0	0	dupleks
duplicate	0	0	0	0	0	0	0	0	0	0	dublikatë
duplication	0	0	0	0	0	0	0	0	0	0	dyfishim
duplicity	1	0	0	0	0	1	0	0	0	0	dyfishim
durability	0	0	0	0	0	0	1	0	0	1	qëndrueshmëri
durable	0	0	0	0	0	0	1	0	0	1	të qëndrueshme
duration	0	0	0	0	0	0	0	0	0	0	kohëzgjatja
duress	1	0	1	1	0	1	0	1	0	0	detyrim
dusk	0	0	0	0	0	0	0	0	0	0	muzgu
dusky	0	0	0	0	0	0	0	0	0	0	i errët
dust	0	0	0	0	0	1	0	0	0	0	pluhuri
duster	0	0	0	0	0	0	0	0	0	0	pluhurash
dusty	0	0	0	0	0	0	0	0	0	0	pluhur
dutiful	0	1	0	0	0	0	1	0	0	1	i përgjegjshëm
dwarf	0	0	0	0	0	0	0	0	0	0	xhuxh
dwarfed	0	0	0	1	0	1	0	1	0	0	xhuxh
dwell	0	0	0	0	0	0	0	0	0	0	banoj
dweller	0	0	0	0	0	0	0	0	0	0	banor
dwelling	0	0	0	0	0	0	0	0	0	0	banesa
dye	0	0	0	0	0	0	0	0	0	0	bojë
dying	1	0	1	1	0	1	0	1	0	0	duke vdekur
dyke	0	0	0	0	0	0	0	0	0	0	dyke
dynamic	0	0	0	0	0	0	0	0	1	0	dinamike
dynamical	0	0	0	0	0	0	0	0	0	0	dinamike
dynamics	0	0	0	0	0	0	0	0	0	0	dinamika
dynamite	0	0	0	0	0	0	0	0	0	0	dinamit
dynasty	0	0	0	0	0	0	0	0	0	0	dinastisë
dysentery	0	0	1	0	0	1	0	1	0	0	dizenteri
dyspepsia	0	0	0	0	0	0	0	0	0	0	dispepsi
eager	0	1	0	0	1	0	1	0	1	1	të etur
eagerness	0	1	0	0	1	0	1	0	0	1	padurim
eagle	0	0	0	0	0	0	0	0	0	1	shqiponjë
ear	0	0	0	0	0	0	0	0	0	0	veshi
earl	0	0	0	0	0	0	1	0	0	0	kont
earlier	0	0	0	0	0	0	0	0	0	0	më herët
early	0	0	0	0	0	0	0	0	0	0	herët
earn	0	0	0	0	0	0	1	0	0	0	fitojnë
earnest	0	0	0	0	0	0	1	0	0	0	i sinqertë
earnestly	0	0	0	0	0	0	1	0	0	0	me zell
earnestness	0	0	0	0	0	0	1	0	0	0	seriozitet
earnings	0	0	0	0	0	0	0	0	0	0	fitimet
earring	0	0	0	0	0	0	0	0	0	0	vathë
earshot	0	0	0	0	0	0	0	0	0	0	dëgjim
earth	0	0	0	0	0	0	0	0	0	0	dheu
earthenware	0	0	0	0	0	0	0	0	0	0	enë balte
earthly	0	0	0	0	0	0	0	0	0	0	tokësore
earthquake	1	0	0	1	0	1	0	1	1	0	tërmet
earthy	0	0	0	0	0	0	0	0	0	0	tokësore
ease	0	0	0	0	0	0	1	0	0	0	lehtësi
easel	0	0	0	0	0	0	0	0	0	0	kavalet
easement	0	0	0	0	0	0	1	0	0	0	servituti
easily	0	0	0	0	0	0	0	0	0	0	lehtë
easy	0	0	0	0	0	0	0	0	0	0	lehtë
easygoing	0	0	0	0	0	0	1	0	0	0	mendjelehtë
eat	0	0	0	0	0	0	1	0	0	0	hani
eating	0	0	0	0	0	0	0	0	0	0	duke ngrënë
eavesdropping	0	0	0	0	0	1	0	0	0	0	duke përgjuar
ebb	0	0	0	0	0	0	0	0	0	0	zbaticë
ebony	0	0	0	0	0	0	0	0	0	0	zezak
eccentric	0	0	0	0	0	0	0	0	0	0	ekscentrike
eccentricity	0	0	0	0	0	0	0	0	0	0	ekscentricitet
ecclesiastical	0	0	0	0	0	0	0	0	0	0	kishtare
echo	0	0	0	0	0	0	0	0	0	0	jehonë
eclectic	0	0	0	0	0	0	0	0	0	0	eklektik
eclipse	0	0	0	0	0	0	0	0	0	0	Eklips
ecliptic	0	0	0	0	0	0	0	0	0	0	ekliptik
economical	0	0	0	0	0	0	0	0	0	0	ekonomike
economics	0	0	0	0	0	0	0	0	0	0	ekonomisë
economy	0	0	0	0	0	0	0	0	0	1	ekonomisë
ecstasy	0	1	0	0	1	0	1	0	0	0	ekstazi
ecstatic	0	1	0	0	1	0	1	0	1	0	ekstazë
ecumenical	0	0	0	0	0	0	0	0	0	0	ekumenike
eddy	0	0	0	0	0	0	0	0	0	0	vorbull
edge	0	0	0	0	0	0	0	0	0	0	buzë
edging	0	0	0	0	0	0	0	0	0	0	bordurë
edible	0	0	0	0	0	0	0	0	0	0	i ngrënshëm
edict	0	0	0	1	0	1	0	0	0	0	dekret
edification	0	1	0	0	1	0	1	0	0	1	ndërtim
edifice	0	0	0	0	0	0	0	0	0	0	godinë
edit	0	0	0	0	0	0	0	0	0	0	redaktoni
edition	0	1	0	0	0	0	0	0	0	0	botim
editor	0	0	0	0	0	0	0	0	0	0	redaktor
editorial	0	0	0	0	0	0	0	0	0	0	editorial
educate	0	0	0	0	0	0	1	0	0	0	edukojnë
educated	0	0	0	0	0	0	1	0	0	0	i edukuar
education	0	0	0	0	0	0	0	0	0	0	arsimimi
educational	0	0	0	0	0	0	1	0	0	1	arsimore
eel	0	0	0	1	0	0	0	0	0	0	ngjala
effect	0	0	0	0	0	0	0	0	0	0	efekt
effective	0	0	0	0	0	0	1	0	0	1	efektive
effects	0	0	0	0	0	0	0	0	0	0	efektet
effectual	0	0	0	0	0	0	0	0	0	0	efektive
effectually	0	0	0	0	0	0	0	0	0	0	në mënyrë efektive
effectuate	0	0	0	0	0	0	0	0	0	0	zbatoj
effeminate	0	0	0	0	0	1	0	0	0	0	feminate
efficacious	0	0	0	0	0	0	0	0	0	0	efikase
efficacy	0	0	0	0	0	0	1	0	0	0	efikasiteti
efficiency	0	0	0	0	0	0	1	0	0	0	efikasiteti
efficient	0	1	0	0	0	0	1	0	0	1	efikas
effigy	1	0	0	0	0	0	0	0	0	0	shëmbëlltyrë
effort	0	0	0	0	0	0	1	0	0	0	përpjekje
effusion	0	0	0	0	0	0	0	0	0	0	derdhje
egg	0	0	0	0	0	0	0	0	0	0	vezë
ego	0	0	0	0	0	0	0	0	0	0	egoja
egotistical	0	0	1	0	0	1	0	0	0	0	egoiste
egregious	1	0	1	0	0	1	0	0	0	0	skandaloze
egress	0	0	0	0	0	0	0	0	0	0	dalje
eighth	0	0	0	0	0	0	0	0	0	0	i teti
eighty	0	0	0	0	0	0	0	0	0	0	tetëdhjetë
ejaculate	0	0	0	0	0	0	0	0	0	0	ejakuloj
ejaculation	0	1	0	0	1	0	1	0	1	1	derdhje
eject	0	0	0	0	0	1	0	0	0	0	nxjerr
ejection	0	0	0	0	0	1	0	0	0	0	nxjerrje
elaborate	0	0	0	0	0	0	0	0	0	0	shtjelloj
elaboration	0	0	0	0	0	0	1	0	0	0	shtjellimi
elan	0	0	0	0	0	0	0	0	0	0	elan
elapse	0	0	0	0	0	0	0	0	0	0	kalojnë
elapsed	0	0	0	0	0	0	0	0	0	0	kaluar
elastic	0	0	0	0	0	0	0	0	0	0	elastike
elasticity	0	0	0	0	0	0	0	0	0	0	elasticitet
elated	0	0	0	0	1	0	1	0	0	0	i ngazëllyer
elbow	1	0	0	0	0	0	0	0	0	0	bërryl
eld	0	0	0	0	0	0	0	0	0	0	eld
elder	0	0	0	0	0	0	1	0	0	1	plak
elders	0	0	0	0	0	0	1	0	0	1	pleqtë
eldest	0	0	0	0	0	0	0	0	0	0	më i madhi
elect	0	0	0	0	0	0	1	0	0	1	zgjedhin
election	0	0	0	0	0	0	0	0	0	0	zgjedhjet
elector	0	0	0	0	0	0	0	0	0	0	zgjedhës
electorate	0	0	0	0	0	0	0	0	0	1	elektoratit
electric	0	0	0	0	1	0	1	0	1	0	elektrike
electricity	0	0	0	0	0	0	1	0	0	0	elektricitet
elegance	0	1	0	0	1	0	1	0	0	1	elegancën
elegant	0	0	0	0	1	0	1	0	0	0	elegante
element	0	0	0	0	0	0	0	0	0	0	element
elementary	0	0	0	0	0	0	0	0	0	0	elementare
elements	0	0	0	0	0	0	0	0	0	0	elementet
elephant	0	0	0	0	0	0	0	0	0	0	elefant
elevate	0	0	0	0	0	0	0	0	0	0	ngre lart
elevation	0	1	0	1	1	0	1	0	0	1	lartësi
elevator	0	0	0	0	0	0	0	0	0	0	ashensor
eleven	0	0	0	0	0	0	0	0	0	0	njëmbëdhjetë
eleventh	0	0	0	0	0	0	0	0	0	0	e njëmbëdhjeta
elf	1	0	1	1	0	0	0	0	0	0	kukudh
elicit	0	0	0	0	0	0	0	0	0	0	nxjerrin
eligible	0	0	0	0	0	0	1	0	0	0	të pranueshëm
elimination	1	0	1	1	0	1	0	1	0	0	eliminimi
elite	0	1	0	0	1	0	1	0	0	1	elite
elk	0	0	0	0	0	0	0	0	0	0	dre
ell	0	0	0	0	0	0	0	0	0	0	pra
ellipse	0	0	0	0	0	0	0	0	0	0	elips
ellipsis	0	0	0	0	0	0	0	0	0	0	elipsë
ellipsoid	0	0	0	0	0	0	0	0	0	0	elipsoid
elliptic	0	0	0	0	0	0	0	0	0	0	eliptike
elliptical	0	0	0	0	0	0	0	0	0	0	eliptike
elongate	0	0	0	0	0	0	0	0	0	0	zgjatet
elongation	0	0	0	0	0	0	0	0	0	0	zgjatim
eloquence	0	0	0	0	0	0	1	0	0	0	elokuencë
eloquent	0	0	0	0	0	0	1	0	0	0	elokuent
elucidate	0	0	0	0	0	0	1	0	0	1	sqaroj
elucidation	0	0	0	0	0	0	0	0	0	0	sqarim
elude	0	0	0	0	0	0	0	0	0	0	i shpëtojnë
elusive	0	0	0	0	0	1	0	0	1	0	i pakapshëm
emaciated	0	0	0	1	0	1	0	1	0	0	i dobësuar
emanate	0	0	0	0	0	0	0	0	0	0	burojnë
emancipation	0	1	0	0	1	0	1	0	0	0	emancipimi
embankment	0	0	0	0	0	0	0	0	0	0	argjinaturës
embargo	0	0	0	0	0	1	0	0	0	0	embargo
embark	0	0	0	0	0	0	0	0	0	0	nisem
embarrass	0	0	0	0	0	1	0	1	0	0	të turpëruar
embarrassing	0	0	0	0	0	1	0	0	0	0	e turpshme
embarrassment	0	0	0	1	0	1	0	1	1	0	siklet
embassy	0	0	0	0	0	0	0	0	0	0	ambasadë
embed	0	0	0	0	0	0	0	0	0	0	ngulit
embellish	0	0	0	0	0	0	0	0	0	0	zbukuroj
embellishment	0	0	0	0	0	0	0	0	0	0	zbukurim
embers	0	0	0	0	0	0	0	0	0	0	prushi
embezzlement	0	0	0	0	0	1	0	0	0	0	përvetësim
emblem	0	0	0	0	0	0	0	0	0	0	emblema
emblematic	0	0	0	0	0	0	0	0	0	0	emblematike
embodiment	0	0	0	0	0	0	0	0	0	0	mishërim
embolism	0	0	0	1	0	1	0	1	0	0	emboli
embossed	0	0	0	0	0	0	0	0	0	0	të stampuara
embrace	0	1	0	0	1	0	1	0	1	1	përqafoj
embroidered	0	0	0	0	0	0	0	0	0	0	të qëndisura
embroidery	0	0	0	0	0	0	0	0	0	0	qëndisje
embroiled	0	0	0	0	0	1	0	0	0	0	i ngatërruar
embryo	0	0	0	0	0	0	0	0	0	0	embrioni
embryonic	0	0	0	0	0	0	0	0	0	0	embrionale
emerald	0	0	0	0	0	0	0	0	0	0	smeraldi
emerge	0	0	0	0	0	0	0	0	0	0	dalin
emergence	0	0	0	0	0	0	0	0	0	0	shfaqjen
emergency	0	0	0	1	0	1	0	1	1	0	emergjente
emeritus	0	0	0	0	0	0	1	0	0	0	emeritus
emigrate	0	0	0	0	0	0	0	0	0	0	emigrojnë
emigration	0	0	0	0	0	0	0	0	0	0	emigracionin
eminence	0	0	0	0	0	0	1	0	0	1	eminencë
eminent	0	0	0	0	0	0	1	0	0	0	i shquar
eminently	0	0	0	0	0	0	1	0	0	0	në mënyrë të jashtëzakonshme
emir	0	0	0	0	0	0	1	0	0	0	emir
emission	0	0	0	0	0	0	0	0	0	0	emision
emit	0	0	0	0	0	0	0	0	0	0	lëshojnë
emotion	0	0	0	0	0	0	0	0	0	0	emocion
emotional	0	0	0	0	0	0	0	0	0	0	emocionale
emotive	0	0	0	0	0	0	0	0	0	0	emocionuese
empathy	0	0	0	0	0	0	1	0	0	0	ndjeshmëri
emperor	0	0	0	0	0	0	0	0	0	0	perandorit
emphasis	0	0	0	0	0	0	0	0	0	0	theksimi
emphasize	0	0	0	0	0	0	0	0	0	1	theksoj
emphatic	0	0	0	0	0	0	0	0	0	0	i theksuar
empire	0	0	0	0	0	0	0	0	0	0	perandoria
empirical	0	0	0	0	0	0	0	0	0	0	empirike
empiricism	0	0	0	0	0	0	0	0	0	0	empirizëm
employ	0	0	0	0	0	0	0	0	0	1	punësojnë
employer	0	0	0	0	0	0	0	0	0	0	punëdhënësi
employment	0	0	0	0	0	0	0	0	0	0	punësimi
emporium	0	0	0	0	0	0	0	0	0	0	tregtari
empower	0	0	0	0	0	0	1	0	0	0	fuqizoj
empress	0	0	0	0	0	0	0	0	0	0	perandoresha
emptiness	0	0	0	0	0	0	0	1	0	0	zbrazëti
emption	0	0	0	0	0	0	0	0	0	0	lirim
empty	0	0	0	0	0	0	0	0	0	0	bosh
emulate	0	0	0	0	0	0	1	0	0	0	imitoj
emulsion	0	0	0	0	0	0	0	0	0	0	emulsioni
enable	0	0	0	0	0	0	1	0	0	1	mundësojnë
enablement	0	0	0	0	0	0	1	0	0	1	mundesimin
enact	0	0	0	0	0	0	0	0	0	0	miratojnë
enactment	0	0	0	0	0	0	0	0	0	0	dekret
enamel	0	0	0	0	0	0	0	0	0	0	smalt
encampment	0	0	0	0	0	0	0	0	0	0	fushim
enchant	0	1	0	0	1	0	1	0	1	0	magjeps
enchanted	0	0	0	0	1	0	1	0	0	1	i magjepsur
enchanting	0	1	0	0	1	0	1	0	0	0	magjepsëse
enchantment	0	0	0	0	0	0	0	0	0	0	magjepsje
encircle	0	0	0	0	0	0	0	0	0	0	rrethojnë
encircling	0	0	0	0	0	0	0	0	0	0	duke rrethuar
enclave	0	0	0	0	0	1	0	0	0	0	enklavë
enclose	0	0	0	0	0	0	0	0	0	0	mbyll
encode	0	0	0	0	0	0	0	0	0	0	kodoj
encompass	0	0	0	0	0	0	0	0	0	0	përfshijnë
encore	0	0	0	0	0	0	1	0	0	0	encore
encounter	0	0	0	0	0	0	0	0	0	0	takim
encourage	0	0	0	0	1	0	1	0	0	1	inkurajojnë
encouragement	0	0	0	0	0	0	1	0	0	0	inkurajimi
encroach	0	0	0	0	0	0	0	0	0	0	shkel
encroachment	0	0	0	1	0	1	0	0	0	0	cenim
encrypt	0	0	0	0	0	0	0	0	0	0	enkriptoj
encumbrance	1	0	0	1	0	1	0	1	0	0	barrë
encyclopedia	0	0	0	0	0	0	1	0	0	1	enciklopedi
end	0	0	0	0	0	0	0	0	0	0	fund
endanger	0	1	0	1	0	1	0	0	0	0	rrezikojnë
endangered	0	0	0	1	0	1	0	0	0	0	të rrezikuara
endeavor	0	1	0	0	0	0	1	0	0	0	përpjekje
ended	0	0	0	0	0	0	0	0	0	0	përfundoi
endemic	0	0	1	1	0	1	0	1	0	0	endemike
