English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Latvian Word
caretaker	0	0	0	0	0	0	1	0	0	1	apkopējs
cargo	0	0	0	0	0	0	0	0	0	0	kravas
caribou	0	0	0	0	0	0	0	0	0	0	karibu
caricature	0	0	0	0	0	1	0	0	0	0	karikatūra
caries	0	0	1	0	0	1	0	0	0	0	kariess
carnage	1	0	1	1	0	1	0	1	1	0	asinspirts
carnal	0	0	0	0	0	1	0	0	0	0	miesīgs
carnation	0	0	0	0	0	0	0	0	0	0	neļķe
carnivorous	0	0	0	1	0	1	0	0	0	0	gaļēdājs
carol	0	0	0	0	1	0	1	0	0	1	carol
carousel	0	0	0	0	0	0	0	0	0	0	karuselis
carpenter	0	0	0	0	0	0	0	0	0	0	galdnieks
carriage	0	0	0	0	0	0	0	0	0	0	kariete
carried	0	0	0	0	0	0	0	0	0	0	nesa
carrier	0	0	0	0	0	0	0	0	0	0	pārvadātājs
carry	0	0	0	0	0	0	0	0	0	0	nēsāt
carrying	0	0	0	0	0	0	0	0	0	0	nēsāšana
cart	0	0	0	0	0	0	0	0	0	0	ratiņi
cartel	0	0	0	0	0	1	0	0	0	0	kartelis
carter	0	0	0	0	0	0	0	0	0	0	karteris
cartilage	0	0	0	0	0	0	0	0	0	0	skrimslis
cartographic	0	0	0	0	0	0	0	0	0	0	kartogrāfisks
cartography	0	0	0	0	0	0	0	0	0	0	kartogrāfija
cartoon	0	0	0	0	0	0	0	0	0	0	karikatūra
cartouche	0	0	0	0	0	0	0	0	0	0	kartuša
cartridge	0	0	0	1	0	0	0	0	0	0	kārtridžs
carve	0	0	0	0	0	0	0	0	0	0	izgrebt
carver	0	0	0	0	0	0	0	0	0	0	kokgriezējs
carving	0	0	0	0	0	0	0	0	0	0	grebšana
cascade	0	0	0	0	0	0	1	0	0	0	kaskāde
case	0	0	0	1	0	1	0	1	0	0	lietu
casein	0	0	0	0	0	0	0	0	0	0	kazeīns
cash	1	1	0	1	1	0	1	0	0	1	skaidrā naudā
cashier	0	0	0	0	0	0	0	0	0	1	kasieris
cashmere	0	0	0	0	0	0	0	0	0	0	kašmira
casing	0	0	0	0	0	0	0	0	0	0	korpuss
casino	0	0	0	0	0	0	0	0	0	0	kazino
cask	0	0	0	0	0	0	0	0	0	0	muciņa
casket	0	0	0	1	0	1	0	1	0	0	zārks
cast	0	0	0	0	0	0	0	0	0	0	cast
caste	0	0	0	0	0	1	0	0	0	0	kasta
caster	0	0	0	0	0	0	0	0	0	0	ritentiņš
castle	0	0	0	0	0	0	0	0	0	0	pils
castor	0	0	0	0	0	0	0	0	0	0	ritentiņš
casual	0	0	0	0	0	0	0	0	0	0	ikdienišks
casually	0	0	0	0	0	0	0	0	0	0	nejauši
casualty	1	0	0	1	0	1	0	1	0	0	kritušais
cat	0	0	0	0	0	0	0	0	0	0	kaķis
catabolism	0	0	0	0	0	0	0	0	0	0	katabolisms
catalog	0	0	0	0	0	0	0	0	0	0	katalogu
catalogue	0	0	0	0	0	0	0	0	0	0	katalogu
catalysis	0	0	0	0	0	0	0	0	0	0	katalīze
catalytic	0	0	0	0	0	0	0	0	0	0	katalītisks
catamaran	0	0	0	0	0	0	0	0	0	0	katamarāns
catapult	0	0	0	0	0	0	0	0	0	0	katapulta
cataract	0	1	0	1	0	1	0	1	0	0	katarakta
catastrophe	1	0	1	1	0	1	0	1	1	0	katastrofa
catch	0	0	0	0	0	0	0	0	1	0	noķert
catching	0	0	0	0	0	0	0	0	0	0	ķeršana
catechism	0	0	1	0	0	0	0	0	0	0	katehisms
categorical	0	0	0	0	0	0	1	0	0	0	kategorisks
category	0	0	0	0	0	0	0	0	0	0	kategorijā
cater	0	0	0	0	0	0	1	0	0	0	ēdināšana
caterer	0	0	0	0	0	0	0	0	0	0	ēdinātājs
caterpillar	0	0	0	0	0	0	0	0	0	0	kāpurs
cates	0	0	0	0	0	0	0	0	0	0	cates
cathartic	0	0	0	0	0	0	1	0	0	0	katarsisks
cathedral	0	0	0	0	1	0	1	0	0	1	katedrāle
catheter	0	0	0	0	0	1	0	0	0	0	katetru
catnip	0	0	0	0	0	0	0	0	0	0	kaķumētra
cattle	0	0	0	0	0	0	0	0	0	0	liellopi
caucus	0	0	0	0	0	0	0	0	0	0	vēlēšanu grupa
caudal	0	0	0	0	0	0	0	0	0	0	astes
caulk	0	0	0	0	0	0	0	0	0	0	drīvēt
causal	0	0	0	0	0	0	0	0	0	0	cēloņsakarība
causality	0	0	0	0	0	0	0	0	0	0	cēloņsakarība
causation	0	0	0	0	0	0	0	0	0	0	cēloņsakarība
caused	0	0	0	0	0	0	0	0	0	0	izraisīja
causeway	0	0	0	0	0	0	0	0	0	0	ceļmala
caution	1	1	0	1	0	1	0	0	0	0	piesardzību
cautionary	0	0	0	1	0	0	0	0	0	0	piesardzīgs
cautious	0	1	0	1	0	0	1	0	0	1	piesardzīgs
cautiously	0	0	0	1	0	0	1	0	0	0	piesardzīgi
cavalry	0	0	0	0	0	0	0	0	0	0	kavalērija
cave	0	0	0	0	0	0	0	0	0	0	ala
caveat	0	0	0	0	0	0	0	0	0	0	brīdinājums
cavern	0	0	0	0	0	0	0	0	0	0	ala
cavernous	0	0	0	0	0	0	0	0	0	0	kavernozs
cavity	0	0	0	0	0	0	0	0	0	0	dobumā
cayenne	0	0	0	0	0	0	0	0	0	0	kajēna
cease	0	0	0	0	0	0	0	0	0	0	beidz
ceaseless	0	0	0	0	0	0	0	0	0	0	nemitīgs
cede	0	0	0	0	0	1	0	0	0	0	cedēt
ceiling	0	0	0	0	0	0	0	0	0	0	griesti
celebrant	0	0	0	0	0	0	0	0	0	0	svinētājs
celebrated	0	1	0	0	1	0	1	0	0	0	svinēja
celebrating	0	1	0	0	1	0	1	0	0	0	svinam
celebration	0	1	0	0	1	0	1	0	1	1	svinības
celebrity	1	1	1	0	1	1	1	0	1	1	slavenība
celestial	0	1	0	0	1	0	1	0	0	0	debesu
celibacy	0	0	0	0	0	0	0	0	0	0	celibāts
cell	0	0	0	0	0	0	0	0	0	0	šūna
cellar	0	0	0	0	0	0	0	0	0	0	pagrabs
cellular	0	0	0	0	0	0	0	0	0	0	šūnu
celluloid	0	0	0	0	0	0	0	0	0	0	celuloīds
cement	0	1	0	0	0	0	0	0	0	1	cements
cemented	0	0	0	0	0	0	0	0	0	0	cementēts
cemetery	0	0	0	1	0	1	0	1	0	0	kapsēta
censor	1	0	1	1	0	1	0	0	0	1	cenzors
censure	0	0	0	0	0	1	0	0	0	0	neuzticību
census	0	0	0	0	0	0	0	0	0	0	tautas skaitīšana
cent	0	0	0	0	0	0	0	0	0	0	cents
centenary	0	0	0	0	0	0	0	0	0	0	simtgade
centennial	0	0	0	0	0	0	0	0	0	0	simtgade
center	0	0	0	0	0	0	1	0	0	1	centrs
centimeter	0	0	0	0	0	0	0	0	0	0	centimetrs
central	0	0	0	0	0	0	0	0	0	0	centrālais
centrality	0	0	0	0	0	0	0	0	0	0	centralitāte
centralization	0	0	0	0	0	0	0	0	0	0	centralizācija
centralize	0	0	0	0	0	0	0	0	0	0	centralizēt
centrally	0	0	0	0	0	0	0	0	0	0	centralizēti
centrifugal	0	0	0	0	0	0	0	0	0	0	centrbēdzes
centrifuge	0	0	0	0	0	0	0	0	0	0	centrifūga
centurion	0	0	0	0	0	0	1	0	0	0	simtnieks
century	0	0	0	0	0	0	0	0	0	0	gadsimtā
ceramics	0	0	0	0	0	0	0	0	0	0	keramika
cereal	0	0	0	0	0	0	0	0	0	0	graudaugi
cereals	0	0	0	0	0	0	0	0	0	0	graudaugi
cerebral	0	0	0	0	0	0	1	0	0	0	smadzeņu
ceremonial	0	0	0	0	0	0	0	0	0	0	ceremoniāls
ceremony	0	0	0	0	1	0	1	0	1	0	ceremonija
certainty	0	0	0	0	0	0	1	0	0	0	noteiktību
certificate	0	0	0	0	0	0	0	0	0	0	sertifikāts
certify	0	0	0	0	0	0	0	0	0	1	apliecināt
cess	0	0	1	0	0	1	0	0	0	0	cess
cessation	0	0	0	0	0	1	0	0	0	0	pārtraukšana
chaff	1	0	0	1	0	1	0	0	0	0	pelavas
chafing	0	0	0	0	0	1	0	0	0	0	berzes
chagrin	0	0	1	0	0	1	0	1	0	0	skumjas
chain	0	0	0	0	0	0	0	0	0	0	ķēde
chair	0	0	0	0	0	0	0	0	0	0	krēsls
chairman	0	0	0	0	0	0	1	0	0	1	priekšsēdētājs
chairperson	0	0	0	0	0	0	0	0	0	0	priekšsēdētājs
chairwoman	0	0	0	0	0	0	1	0	0	1	priekšsēdētāja
chaise	0	0	0	0	0	0	0	0	0	0	kušete
chalet	0	0	0	0	0	0	0	0	0	0	vasarnīca
chalice	0	0	0	0	0	0	0	0	0	0	biķeris
chalk	0	0	0	0	0	0	0	0	0	0	krīts
challenge	1	0	0	1	0	1	0	0	0	0	izaicinājums
chamber	0	0	0	0	0	0	0	0	0	0	kamera
chambers	0	0	0	0	0	0	0	0	0	0	kameras
chameleon	0	0	0	0	0	0	0	0	0	0	hameleons
champagne	0	0	0	0	0	0	0	0	0	0	šampanietis
champion	0	1	0	0	1	0	1	0	0	1	čempions
chance	0	0	0	0	0	0	0	0	1	0	iespēja
chancellor	0	0	0	0	0	0	0	0	0	1	kanclers
chandelier	0	0	0	0	0	0	0	0	0	0	lustra
chandler	0	0	0	0	0	0	0	0	0	0	čendlers
change	0	0	0	1	0	0	0	0	0	0	mainīt
changeable	0	1	0	0	0	0	0	0	1	0	maināms
changed	0	0	0	0	0	0	0	0	0	0	mainīts
changer	0	0	0	0	0	0	0	0	0	0	mainītājs
changing	0	0	0	0	0	0	0	0	0	0	mainās
channel	0	0	0	0	0	0	0	0	0	0	kanālu
chant	1	1	0	0	1	0	1	0	1	0	piedziedājums
chaos	1	0	0	1	0	1	0	1	0	0	haoss
chaotic	1	0	0	0	0	1	0	0	0	0	haotisks
chap	0	0	0	0	0	0	0	0	0	0	kap
chapel	0	0	0	0	0	0	0	0	0	0	kapela
chaplain	0	0	0	0	0	0	0	0	0	1	kapelāns
chapman	0	0	0	0	0	0	0	0	0	0	chapman
chaps	0	0	0	0	0	0	0	0	0	0	čaļi
chapter	0	0	0	0	0	0	0	0	0	0	nodaļā
char	0	0	0	0	0	0	0	0	0	0	char
character	0	0	0	0	0	0	0	0	0	0	raksturs
characteristic	0	0	0	0	0	0	0	0	0	0	raksturīgs
characterize	0	0	0	0	0	0	0	0	0	0	raksturot
charade	0	0	0	0	0	1	0	0	0	0	šarāde
charcoal	0	0	0	0	0	0	0	0	0	0	ogles
charge	0	0	0	0	0	0	0	0	0	0	maksas
chargeable	0	0	0	1	0	1	0	1	0	0	maksas
charger	0	0	0	0	0	0	1	0	0	0	lādētājs
chariot	0	0	0	0	0	0	0	0	0	0	rati
charitable	0	1	0	0	1	0	1	0	0	1	labdarības
charity	0	0	0	0	1	0	1	0	0	0	labdarība
charm	0	0	0	0	0	0	1	0	0	0	šarms
charmed	0	0	0	0	1	1	1	0	0	0	apburts
charmer	0	0	0	0	0	0	0	0	0	0	šarmants
charming	0	0	0	0	0	0	1	0	0	0	burvīgs
chart	0	0	0	0	0	0	0	0	0	1	diagramma
charter	0	0	0	0	0	0	0	0	0	0	harta
chartered	0	0	0	0	0	0	0	0	0	0	fraktēts
chase	0	0	0	0	0	1	0	0	0	0	vajāt
chasm	0	0	0	1	0	0	0	0	0	0	bezdibenis
chastisement	0	0	0	0	0	1	0	0	0	0	sods
chastity	0	1	0	0	0	0	1	0	0	1	šķīstība
chat	0	0	0	0	0	0	0	0	0	0	tērzēšana
chateau	0	0	0	0	0	0	0	0	0	0	pils
chatter	0	0	0	0	0	0	0	0	0	0	pļāpāt
chattering	0	0	0	0	0	0	1	0	0	0	pļāpāšana
chatty	0	0	0	0	0	1	0	0	0	0	pļāpīgs
chauffeur	0	0	0	0	0	0	0	0	0	0	šoferis
cheap	0	0	0	0	0	1	0	0	0	0	lēts
cheat	1	0	1	0	0	1	0	0	0	0	krāpties
check	0	0	0	0	0	0	0	0	0	0	pārbaudiet
checker	0	0	0	0	0	0	0	0	0	0	pārbaudītājs
checkered	0	0	0	0	0	0	0	0	0	0	rūtains
checkers	0	0	0	0	0	0	0	0	0	0	dambrete
checklist	0	0	0	0	0	0	1	0	0	1	kontrolsaraksts
cheek	0	0	0	0	0	0	0	0	0	0	vaigu
cheeks	0	0	0	0	0	0	0	0	0	0	vaigiem
cheep	0	0	0	0	0	0	0	0	0	0	lēts
cheer	0	1	0	0	1	0	1	0	1	1	uzmundrināt
cheerful	0	0	0	0	1	0	1	0	1	0	jautrs
cheerfulness	0	1	0	0	1	0	1	0	0	1	dzīvespriecīgums
cheering	0	0	0	0	1	0	1	0	0	0	uzmundrināt
cheery	0	1	0	0	1	0	1	0	0	0	jautrs
cheesecake	0	0	0	0	0	1	0	0	0	0	siera kūka
cheetah	0	0	0	0	0	0	0	0	0	0	gepards
chemise	0	0	0	0	0	0	0	0	0	0	ķimikālijas
chemist	0	0	0	0	0	0	1	0	0	1	ķīmiķis
chemistry	0	0	0	0	0	0	0	0	0	0	ķīmija
cheque	0	0	0	0	0	0	0	0	0	0	pārbaudiet
cherish	0	1	0	0	1	0	1	0	1	1	lolot
cherry	0	0	0	0	0	0	1	0	0	0	ķirsis
chess	0	0	0	0	0	0	0	0	0	0	šahs
chest	0	0	0	0	0	0	0	0	0	0	krūtis
chestnut	0	0	0	0	0	0	0	0	0	0	kastanis
chevron	0	0	0	0	0	0	0	0	0	0	ševrons
chew	0	0	0	0	0	0	0	0	0	0	košļāt
chic	0	0	0	0	0	0	0	0	0	0	šiks
chicane	0	1	0	0	0	1	0	0	1	1	šikāns
chicken	0	0	0	1	0	0	0	0	0	0	cālis
chief	0	0	0	0	0	0	0	0	0	0	priekšnieks
chiefly	0	0	0	0	0	0	0	0	0	0	galvenokārt
chieftain	0	0	0	0	0	0	1	0	0	0	priekšnieks
child	0	1	0	0	1	0	1	0	0	0	bērns
childbirth	0	0	0	0	0	0	0	0	0	0	dzemdības
childhood	0	0	0	0	1	0	1	0	0	0	bērnība
childish	0	0	0	0	0	1	0	0	0	0	bērnišķīgi
chill	0	0	0	0	0	0	0	0	0	0	chill
chilly	0	0	0	0	0	1	0	0	0	0	vēss
chime	0	0	0	0	0	0	0	0	0	0	zvans
chimera	0	0	0	1	0	0	0	0	1	0	himēra
chimes	0	0	0	0	0	0	0	0	0	0	zvani
chimney	0	0	0	0	0	0	0	0	0	0	skurstenis
china	0	0	0	0	0	0	0	0	0	0	Ķīna
chine	0	0	0	0	0	0	0	0	0	0	ķīlis
chinook	0	0	0	0	0	0	0	0	0	0	chinook
chip	0	0	0	0	0	0	0	0	0	0	mikroshēma
chipping	0	0	0	0	0	0	0	0	0	0	šķeldošana
chirp	0	0	0	0	1	0	1	0	0	0	čivināt
chisel	0	0	0	0	0	0	1	0	0	0	kalts
chit	0	0	0	0	0	0	0	0	0	0	pļāpāt
chivalry	0	0	0	0	0	0	1	0	0	0	bruņniecība
chloroform	0	0	0	0	0	1	0	0	0	0	hloroforms
chocolate	0	1	0	0	1	0	1	0	0	1	šokolāde
choice	0	0	0	0	0	0	1	0	0	0	izvēle
choir	0	0	0	0	1	0	1	0	0	1	koris
choke	1	0	0	0	0	1	0	1	0	0	aizrīties
cholera	0	0	1	1	0	1	0	1	0	0	holēra
choose	0	0	0	0	0	0	0	0	0	0	izvēlēties
choosing	0	0	0	0	0	0	0	0	0	0	izvēloties
chop	0	0	0	0	0	1	0	0	0	0	karbonāde
chopping	0	0	0	0	0	0	0	0	0	0	kapāšana
chops	0	0	0	0	0	0	0	0	0	0	karbonādes
choral	0	0	0	0	1	0	1	0	0	0	koris
chords	0	0	0	0	0	0	0	0	0	0	akordi
chore	0	0	0	0	0	1	0	0	0	0	mājas darbi
chorus	0	0	0	0	0	0	1	0	0	0	koris
chosen	0	0	0	0	0	0	1	0	0	0	izvēlēts
chowder	0	0	0	0	0	0	1	0	0	0	biezzupa
christening	0	0	0	0	0	0	0	0	0	0	kristības
chromatic	0	0	0	0	0	0	0	0	0	0	hromatisks
chromatography	0	0	0	0	0	0	0	0	0	0	hromatogrāfija
chromosome	0	0	0	0	0	0	0	0	0	0	hromosoma
chronic	0	0	0	0	0	1	0	1	0	0	hroniska
chronicle	0	0	0	0	0	0	1	0	0	1	hronika
chronograph	0	0	0	0	0	0	0	0	0	0	hronogrāfs
chronological	0	0	0	0	0	0	0	0	0	0	hronoloģiski
chuck	0	0	0	0	0	0	0	0	0	0	Čaks
chuckle	0	1	0	0	1	0	1	0	1	1	smieties
chunk	0	0	0	0	0	0	0	0	0	0	gabals
chunky	0	0	0	0	0	0	0	0	0	0	kupls
church	0	1	0	0	1	0	1	0	0	1	baznīca
churchyard	0	0	0	0	0	0	0	0	0	0	baznīcas pagalms
churn	0	0	0	0	0	0	0	0	0	0	kuļ
chute	0	0	0	0	0	0	0	0	0	0	tekne
chutney	0	0	0	0	0	0	0	0	0	0	čatnijs
ciao	0	0	0	0	0	0	0	0	0	0	ciao
cider	0	0	0	0	0	0	1	0	0	0	sidrs
cigar	0	0	0	0	0	0	0	0	0	0	cigārs
cigarette	0	0	0	0	0	1	0	0	0	0	cigarete
cinch	0	0	0	0	0	0	0	0	0	0	cinch
cinder	0	0	0	0	0	0	0	0	0	0	plēnes
cinema	0	0	0	0	0	0	0	0	0	0	kino
cinematographer	0	0	0	0	0	0	0	0	0	0	kinooperators
cinematography	0	0	0	0	0	0	0	0	0	0	kinematogrāfija
cinnamon	0	0	0	0	0	0	0	0	0	0	kanēlis
cipher	0	0	0	0	0	0	0	0	0	0	šifrs
circle	0	0	0	0	0	0	0	0	0	0	aplis
circling	0	0	0	0	0	0	0	0	0	0	riņķošanu
circuit	0	0	0	0	0	0	0	0	0	0	ķēde
circular	0	0	0	0	0	0	0	0	0	0	apļveida
circulate	0	0	0	0	0	0	0	0	0	0	cirkulēt
circulation	0	0	0	0	0	0	0	0	0	0	apgrozībā
circumcision	0	0	0	0	0	0	1	0	0	0	apgraizīšana
circumference	0	0	0	0	0	0	0	0	0	0	apkārtmērs
circumferential	0	0	0	0	0	0	0	0	0	0	apkārtmērs
circumscribed	0	0	0	0	0	0	0	0	0	0	ierobežots
circumstance	0	0	0	0	0	0	0	0	0	0	apstāklis
circumstantial	0	0	0	0	0	0	0	0	0	0	netiešs
circumvention	0	0	0	0	0	1	1	0	0	0	apiešana
circus	0	0	0	0	0	0	0	0	0	0	cirks
cirrus	0	0	0	0	0	0	0	0	0	0	cirrus
cistern	0	0	0	0	0	0	0	0	0	0	cisterna
citadel	0	0	0	0	0	0	0	0	0	0	citadele
citation	0	0	0	0	0	0	0	0	0	0	citāts
citizen	0	0	0	0	0	0	1	0	0	0	pilsonis
citrine	0	0	0	0	0	0	0	0	0	0	citrīns
city	0	0	0	0	0	0	0	0	0	0	pilsēta
civic	0	0	0	0	0	0	0	0	0	0	pilsoniskais
civil	0	0	0	0	0	0	1	0	0	0	civilā
civilian	0	0	0	0	0	0	0	0	0	0	civiliedzīvotājs
civility	0	0	0	0	0	0	1	0	0	0	pieklājība
civilization	0	0	0	0	0	0	1	0	0	1	civilizācija
civilized	0	0	0	0	1	0	1	0	0	1	civilizēts
clad	0	0	0	0	0	0	0	0	0	0	plaķēti
claim	0	0	0	0	0	0	0	0	0	0	prasība
claimant	1	0	1	0	0	0	0	0	0	0	prasītājs
clairvoyant	0	0	0	0	0	0	1	0	0	0	gaišreģis
clam	0	0	0	0	0	0	0	0	0	0	gliemene
clamor	1	1	1	0	0	1	0	0	1	0	klaigas
clamp	0	0	0	0	0	0	0	0	0	0	skava
clan	0	0	0	0	0	0	0	0	0	1	klans
clandestine	0	0	0	0	0	0	0	0	0	0	slepeni
clap	0	1	0	0	1	0	1	0	0	1	aplaudēt
clarify	0	0	0	0	0	0	1	0	0	0	precizēt
clarinet	0	0	0	0	0	0	0	0	0	0	klarnete
clarion	0	0	0	0	0	0	0	0	0	0	kliedziens
clarity	0	0	0	0	0	0	0	0	0	0	skaidrība
clash	1	0	0	0	0	1	0	0	0	0	sadursme
clashing	1	0	0	1	0	1	0	0	0	0	sadursmes
clasp	0	0	0	0	0	0	0	0	0	0	aizdare
class	0	0	0	0	0	0	0	0	0	0	klasē
classic	0	0	0	0	0	0	1	0	0	0	klasika
classical	0	0	0	0	0	0	1	0	0	0	klasiskais
classics	0	0	0	0	1	0	1	0	0	0	klasika
classification	0	0	0	0	0	0	0	0	0	0	klasifikācija
classify	0	0	0	0	0	0	1	0	0	0	klasificēt
classmate	0	0	0	0	0	0	0	0	0	0	klasesbiedrs
clatter	0	0	0	0	0	0	0	0	0	0	klabināt
clause	0	0	0	0	0	0	0	0	0	0	klauzula
clauses	0	0	0	0	0	0	0	0	0	0	klauzulas
claw	1	0	0	1	0	1	0	0	0	0	nags
claws	0	0	0	0	0	0	0	0	0	0	nagi
clay	0	0	0	0	0	0	0	0	0	0	māls
clean	0	0	0	0	1	0	1	0	0	1	tīrs
cleaning	0	0	0	0	0	0	1	0	0	0	tīrīšana
cleanliness	0	0	0	0	0	0	1	0	0	0	tīrība
cleanly	0	0	0	0	0	0	1	0	0	0	tīri
cleanse	0	0	0	0	0	0	1	0	0	0	tīrīt
cleansing	0	0	0	0	0	0	1	0	0	0	tīrīšana
clearance	0	0	0	0	0	0	1	0	0	1	klīrenss
clearing	0	0	0	0	0	0	0	0	0	0	klīringa
clearness	0	0	0	0	0	0	1	0	0	0	skaidrība
cleavage	0	0	0	0	0	0	0	0	0	0	šķelšanās
cleave	0	0	0	1	0	0	0	0	0	0	šķelt
clef	0	0	0	0	0	0	0	0	0	0	atslēgas atslēga
cleft	0	0	0	0	0	0	0	0	0	0	plaisa
clemency	0	0	0	0	0	0	0	0	0	0	žēlsirdība
clergy	0	0	0	0	0	0	0	0	0	0	garīdzniecība
clergyman	0	0	0	0	0	0	0	0	0	0	garīdznieks
clerical	0	0	0	0	0	0	1	0	0	1	garīdznieks
clerk	0	0	0	0	0	0	0	0	0	0	ierēdnis
clerkship	0	0	0	0	0	0	0	0	0	0	ierēdniecība
clever	0	0	0	0	0	0	1	0	0	0	gudrs
cleverness	0	0	0	0	0	0	1	0	0	0	gudrība
click	0	0	0	0	0	0	0	0	0	0	klikšķis
client	0	0	0	0	0	0	0	0	0	0	klients
clientele	0	0	0	0	0	0	0	0	0	0	klientu loku
cliff	0	0	0	1	0	0	0	0	0	0	klints
climate	0	0	0	0	0	0	0	0	0	0	klimats
climatology	0	0	0	0	0	0	0	0	0	0	klimatoloģija
climax	0	1	0	0	1	0	1	0	1	1	kulminācija
climb	0	0	0	0	0	0	0	0	0	0	kāpt
cling	0	0	0	0	0	0	0	0	0	0	pieķerties
clip	0	0	0	0	0	0	0	0	0	0	klips
clipper	0	0	0	0	0	0	0	0	0	0	griezējs
clipping	0	0	0	0	0	0	0	0	0	0	apgriešana
clique	0	0	0	0	0	0	0	0	0	0	kliķe
cloak	0	0	0	0	0	0	0	0	0	0	apmetnis
clock	0	1	0	0	0	0	0	0	0	0	pulkstenis
clockwork	0	0	0	0	0	0	0	0	0	0	pulksteņa mehānisms
clog	0	0	0	0	0	0	0	0	0	0	nosprostot
cloister	0	0	0	0	0	1	0	0	0	0	klosteris
close	0	0	0	0	0	0	0	0	0	0	aizveriet
closed	0	0	0	0	0	0	0	0	0	0	slēgts
closeness	0	0	0	0	1	0	1	0	0	1	tuvums
closet	0	0	0	0	0	0	0	0	0	0	skapis
closure	0	1	0	0	1	0	1	1	0	0	slēgšana
clot	0	0	0	0	0	0	0	0	0	0	receklis
cloth	0	0	0	0	0	0	0	0	0	0	audums
clothe	0	0	0	0	0	0	1	0	0	0	apģērbt
clothes	0	0	0	0	0	0	0	0	0	0	drēbes
clothesline	0	0	0	0	0	0	0	0	0	0	veļas aukla
clothing	0	0	0	0	0	0	0	0	0	0	apģērbs
cloud	0	0	0	0	0	0	0	0	0	0	mākonis
clouded	0	0	0	0	0	1	0	1	0	0	apmākusies
cloudiness	0	0	0	1	0	1	0	0	0	0	mākoņainība
cloudy	0	0	0	0	0	0	0	1	0	0	duļķains
clover	0	0	0	0	0	0	0	0	0	0	āboliņš
cloves	0	0	0	0	0	0	0	0	0	0	krustnagliņas
clown	0	1	0	0	1	0	1	0	1	0	klauns
club	0	0	0	0	0	0	0	0	0	0	klubs
clubhouse	0	0	0	0	0	0	0	0	0	0	kluba nams
clubs	0	0	0	0	0	0	0	0	0	0	klubi
clue	0	1	0	0	0	0	0	0	0	0	pavediens
clump	0	0	0	0	0	1	0	0	0	0	klucis
clumsy	0	0	1	0	0	1	0	0	0	0	neveikls
cluster	0	0	0	0	0	0	0	0	0	0	klasteris
clutch	0	0	0	0	0	0	0	0	0	0	sajūgs
clutches	0	0	0	0	0	0	0	0	0	0	sajūgi
clutter	0	0	0	0	0	0	0	0	0	0	nekārtība
coach	0	0	0	0	0	0	0	0	0	1	treneris
coagulation	0	0	0	0	0	0	0	0	0	0	koagulācija
coal	0	0	0	0	0	0	0	0	0	0	ogles
coalesce	0	0	0	0	0	0	0	0	0	1	saplūst
coalition	0	0	0	0	0	0	1	0	0	0	koalīcija
coast	0	0	0	0	0	0	1	0	0	0	piekraste
coastal	0	0	0	0	0	0	0	0	0	0	piekrastes
coaster	0	0	0	0	0	0	0	0	0	0	paliktnis
coat	0	0	0	0	0	0	0	0	0	0	mētelis
coating	0	0	0	0	0	0	0	0	0	0	pārklājums
coax	0	0	0	0	0	0	0	0	0	1	pierunāt
cobalt	0	0	0	0	0	0	0	0	0	0	kobalts
cobble	0	0	0	0	0	0	0	0	0	0	bruģis
cobbler	0	0	0	0	0	0	0	0	0	0	kurpnieks
cobra	0	0	0	1	0	0	0	0	0	0	kobra
cocaine	0	0	0	0	0	1	0	1	0	0	kokaīns
cock	0	0	0	0	0	0	0	0	0	0	gailis
cockpit	0	0	0	0	0	0	0	0	0	0	kabīne
cocktail	0	0	0	0	0	0	0	0	0	0	kokteilis
cocoa	0	0	0	0	0	0	0	0	0	0	kakao
cocoon	0	0	0	0	0	0	0	0	0	0	kokons
cod	0	0	0	0	0	0	0	0	0	0	mencas
code	0	0	0	0	0	0	0	0	0	0	kodu
codex	0	0	0	0	0	0	0	0	0	0	kodekss
codification	0	0	0	0	0	0	0	0	0	0	kodifikācija
codify	0	0	0	0	0	0	0	0	0	0	kodificēt
coefficient	0	0	0	0	0	0	0	0	0	0	koeficients
coerce	1	0	1	1	0	1	0	0	0	0	piespiešana
coercion	1	0	1	1	0	1	0	1	0	0	piespiešana
coercive	0	0	0	0	0	0	0	0	0	0	piespiedu kārtā
coexist	0	0	0	0	0	0	1	0	0	1	līdzāspastāvēt
coexistence	0	0	0	0	0	0	0	0	0	0	līdzāspastāvēšana
coexisting	0	0	0	0	0	0	0	0	0	1	līdzāspastāvēšana
coffee	0	0	0	0	0	0	0	0	0	0	kafija
coffin	0	0	0	1	0	1	0	1	0	0	zārks
cog	0	0	0	0	0	0	0	0	0	0	zobrats
cogent	0	0	0	0	0	0	1	0	0	1	pārliecinošs
cognate	0	0	0	0	0	0	0	0	0	0	radniecīgs
cognition	0	0	0	0	0	0	0	0	0	0	izziņa
cognitive	0	0	0	0	0	0	1	0	0	0	izziņas
cohabitation	0	0	0	0	0	0	0	0	0	0	kopdzīve
coherence	0	0	0	0	0	0	1	0	0	0	saskaņotību
coherent	0	0	0	0	0	0	1	0	0	0	saskaņota
cohesion	0	0	0	0	0	0	0	0	0	1	kohēzija
cohesive	0	0	0	0	0	0	1	0	0	1	saliedēta
cohort	0	0	0	0	0	0	0	0	0	0	kohorta
coil	0	0	0	0	0	0	0	0	0	0	spole
coiled	0	0	0	0	0	0	0	0	0	0	satītas
