English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Afrikaans Word
demos	0	0	0	0	0	0	0	0	0	0	demonstrasies
den	0	0	0	0	0	0	0	0	0	0	den
denial	0	0	0	0	0	1	0	0	0	0	ontkenning
denied	0	0	0	0	0	1	0	1	0	0	ontken
denomination	0	0	0	0	0	0	0	0	0	0	denominasie
denominational	0	0	0	0	0	0	0	0	0	0	denominasie
denominator	0	0	0	0	0	0	0	0	0	0	noemer
denote	0	0	0	0	0	0	0	0	0	0	aandui
denounce	1	0	1	0	0	1	0	0	0	0	aan die kaak stel
dense	0	0	0	0	0	0	0	0	0	0	dig
density	0	0	0	0	0	0	0	0	0	0	digtheid
dent	0	0	0	0	0	0	0	0	0	0	duik
dentistry	0	0	0	1	0	0	0	0	0	0	tandheelkunde
denunciation	1	0	1	1	0	1	0	0	0	0	veroordeling
deny	1	0	0	0	0	1	0	0	0	0	ontken
denying	0	1	0	0	0	1	0	0	0	0	ontken
deodorant	0	0	0	0	0	0	0	0	0	0	deodorant
depart	0	1	0	0	0	0	0	1	0	0	vertrek
departed	0	0	0	0	0	1	0	1	0	0	vertrek het
department	0	0	0	0	0	0	0	0	0	0	departement
departure	0	0	0	0	0	1	0	1	0	0	vertrek
depend	0	1	0	0	0	0	0	0	0	1	afhang
dependant	0	0	0	0	0	0	0	0	0	0	afhanklik
dependence	0	0	0	1	0	1	0	1	0	0	afhanklikheid
dependency	0	0	0	0	0	1	0	0	0	0	afhanklikheid
dependent	0	0	0	0	0	1	1	0	0	1	afhanklik
depict	0	0	0	0	0	0	0	0	0	0	uitbeeld
depicting	0	0	0	0	0	0	0	0	0	0	uitbeeld
depletion	0	0	0	0	0	0	0	0	0	0	uitputting
deplorable	1	0	1	1	0	1	0	1	0	0	betreurenswaardig
deplore	1	0	1	0	0	1	0	1	0	0	betreur
deploy	0	0	0	0	0	0	0	0	0	0	ontplooi
deport	0	0	0	1	0	1	0	1	0	0	deporteer
deportation	1	0	0	1	0	1	0	1	0	0	deportasie
deposit	0	0	0	0	0	0	0	0	0	0	deposito
depositary	0	0	0	0	0	0	0	0	0	0	bewaarder
deposition	0	0	0	0	0	0	0	0	0	0	afsetting
depository	0	0	0	0	0	0	0	0	0	1	bewaarplaas
depot	0	0	0	0	0	0	0	0	0	0	depot
depraved	1	1	1	1	0	1	0	1	0	0	verdorwe
depravity	1	0	1	0	0	1	0	0	0	0	verdorwenheid
depreciate	1	0	1	0	0	1	0	0	0	0	depresieer
depreciated	1	0	1	1	0	1	0	1	0	0	gedepresieer
depreciation	0	0	0	1	0	1	0	0	0	0	waardevermindering
depress	0	0	0	1	0	1	0	1	0	0	depressief
depressed	1	0	0	1	0	1	0	1	0	0	depressief
depressing	0	0	1	0	0	1	0	1	0	0	neerdrukkend
depression	0	0	0	0	0	1	0	1	0	0	depressie
depressive	0	0	0	0	0	1	0	1	0	0	depressief
deprivation	1	0	1	1	0	1	0	1	0	0	ontneming
depth	0	0	0	0	0	0	1	0	0	1	diepte
deputy	0	0	0	0	0	0	0	0	0	1	adjunk
derail	0	0	0	0	0	0	0	0	0	0	ontspoor
deranged	1	0	1	1	0	1	0	0	0	0	versteurd
derelict	0	0	0	0	0	1	0	0	0	0	verlate
derision	1	0	1	0	0	1	0	0	0	0	bespotting
derivation	0	0	0	0	0	0	0	0	0	0	afleiding
derivative	0	0	0	0	0	0	0	0	0	0	afgeleide
derive	0	0	0	0	0	0	0	0	0	0	aflei
dermal	0	0	0	0	0	0	0	0	0	0	dermaal
dermatologist	0	0	0	0	0	0	0	0	0	1	dermatoloog
dermatology	0	0	0	0	0	0	0	0	0	0	dermatologie
derogation	1	0	1	1	0	1	0	1	0	0	afwyking
derogatory	1	0	1	1	0	1	0	1	0	0	neerhalend
descend	0	0	0	0	0	0	0	0	0	0	neerdaal
descendant	0	0	0	0	0	0	0	0	0	0	afstammeling
descendent	0	0	0	0	0	0	0	0	0	0	afstammeling
descending	0	0	0	0	0	0	0	0	0	0	neerdaal
descent	0	0	0	1	0	0	0	1	0	0	afkoms
describe	0	0	0	0	0	0	0	0	0	0	beskryf
description	0	0	0	0	0	0	0	0	0	0	beskrywing
descriptive	0	0	0	0	0	0	1	0	0	0	beskrywend
desecration	1	0	1	1	0	1	0	1	0	0	ontheiliging
desert	1	0	1	1	0	1	0	1	0	0	woestyn
deserted	1	0	1	1	0	1	0	1	0	0	verlate
desertion	0	0	0	0	0	1	0	0	0	0	verlating
deserve	1	1	0	0	0	0	1	0	0	1	verdien
deserved	0	0	0	0	0	0	1	0	0	0	verdien
deserving	0	0	0	0	0	0	0	0	0	0	verdienstelik
design	0	0	0	0	0	0	0	0	0	0	ontwerp
designate	0	0	0	0	0	0	0	0	0	0	aanwys
designation	0	0	0	0	0	0	0	0	0	1	benaming
designed	0	0	0	0	0	0	0	0	0	0	ontwerp
designer	0	0	0	0	0	0	1	0	0	0	ontwerper
designing	0	0	0	0	0	0	0	0	0	0	ontwerp
desirability	0	0	0	0	0	0	0	0	0	0	wenslikheid
desirable	0	0	0	0	0	0	1	0	0	0	wenslik
desiring	0	0	0	0	0	0	1	0	0	0	verlang
desirous	0	0	0	0	0	0	1	0	0	0	begeerlik
desist	1	0	1	0	0	1	0	0	0	0	laat staan
desk	0	0	0	0	0	0	0	0	0	0	lessenaar
desolation	0	0	0	1	0	1	0	1	0	0	verlatenheid
despair	1	0	1	1	0	1	0	1	0	0	wanhoop
despairing	0	0	0	1	0	1	0	1	0	0	moedeloos
despatch	0	0	0	0	0	0	0	0	0	0	versending
desperate	0	0	0	0	0	1	0	0	0	0	desperaat
desperation	0	0	0	0	0	0	0	0	0	0	desperaatheid
despicable	1	0	1	0	0	1	0	0	0	0	veragtelik
despise	1	0	1	0	0	1	0	0	0	0	verag
despotic	0	0	0	1	0	1	0	0	0	0	despotiese
despotism	1	0	1	1	0	1	0	1	0	0	despotisme
dessert	0	0	0	0	0	0	0	0	0	0	nagereg
destination	0	1	0	1	1	0	1	1	1	0	bestemming
destined	0	1	0	0	0	0	0	0	0	0	bestem
destiny	0	0	0	0	0	0	0	0	0	0	lot
destitute	0	0	0	1	0	1	0	1	0	0	behoeftig
destroyed	1	0	0	1	0	1	0	1	0	0	vernietig
destroyer	1	0	0	1	0	1	0	0	0	0	vernietiger
destroying	1	0	0	1	0	1	0	1	0	0	vernietig
destruction	1	0	0	0	0	1	0	0	0	0	vernietiging
destructive	1	0	1	1	0	1	0	0	0	0	vernietigende
detach	0	0	0	0	0	0	0	0	0	0	losmaak
detached	0	0	0	0	0	0	0	0	0	0	losstaande
detachment	0	0	0	0	0	1	0	0	0	0	losmaking
detail	0	0	0	0	0	0	0	0	0	0	besonderhede
details	0	0	0	0	0	0	0	0	0	0	besonderhede
detain	0	0	0	0	0	1	0	0	0	0	aanhou
detainee	1	1	0	1	0	1	0	1	0	0	aangehoudene
detect	0	0	0	0	0	0	1	0	0	0	bespeur
detectable	0	0	0	0	0	0	0	0	0	0	waarneembaar
detection	0	0	0	0	0	0	1	0	0	0	opsporing
detective	0	0	0	0	0	0	0	0	0	0	Speurder
detector	0	0	0	0	0	0	0	0	0	0	detektor
detention	0	0	0	0	0	1	0	1	0	0	aanhouding
deter	0	0	0	0	0	0	0	0	0	0	afskrik
detergent	0	0	0	0	0	0	0	0	0	0	skoonmaakmiddel
deteriorate	0	0	0	1	0	1	0	1	0	0	versleg
deteriorated	0	0	1	0	0	1	0	1	0	0	versleg
deterioration	1	0	1	1	0	1	0	1	0	0	agteruitgang
determinable	0	0	0	0	0	0	0	0	0	0	bepaalbaar
determinate	0	1	0	0	0	0	0	0	0	1	bepaal
determination	0	0	0	0	0	0	1	0	0	1	vasberadenheid
determined	0	0	0	0	0	0	1	0	0	0	bepaal
detest	1	0	1	0	0	1	0	0	0	0	verafsku
detonate	0	0	0	1	0	1	0	0	1	0	ontplof
detonation	1	0	0	0	0	0	0	0	0	0	ontploffing
detour	0	0	0	0	0	0	0	0	0	0	ompad
detract	1	0	0	0	0	1	0	0	0	0	afbreuk doen
detriment	0	0	0	0	0	1	0	0	0	0	nadeel
detrimental	0	0	0	0	0	1	0	0	0	0	nadelig
detritus	0	0	0	0	0	1	0	0	0	0	detritus
deuce	0	0	0	0	0	0	0	0	0	0	twee
devastate	1	0	0	1	0	1	0	1	0	0	verwoes
devastating	1	0	1	1	0	1	0	1	0	1	verwoestend
devastation	1	0	0	1	0	1	0	1	1	0	verwoesting
develop	0	1	0	0	0	0	1	0	0	0	ontwikkel
developing	0	0	0	0	0	0	0	0	0	0	ontwikkel
development	0	0	0	0	0	0	0	0	0	0	ontwikkeling
deviate	0	0	0	0	0	0	0	0	0	0	afwyk
deviating	0	0	0	0	0	0	0	0	0	0	afwyk
deviation	0	0	0	0	0	0	0	1	0	0	afwyking
device	0	0	0	0	0	0	0	0	0	0	toestel
devil	1	1	1	1	0	1	0	1	0	0	duiwel
devilish	0	0	1	1	0	1	0	0	0	0	duiwels
devious	0	0	0	0	0	1	0	0	0	0	slinks
devise	0	0	0	0	0	0	0	0	0	0	bedink
devoid	0	0	0	0	0	0	0	0	0	0	ontbloot
devolution	0	0	0	0	0	1	0	0	0	0	devolusie
devolve	0	0	0	0	0	0	0	0	0	0	afwentel
devote	0	0	0	0	0	0	0	0	0	0	wy
devotee	0	0	0	0	0	0	0	0	0	0	toegewyde
devotional	0	0	0	0	0	0	1	0	0	1	oordenking
devour	0	0	0	0	0	1	0	0	0	0	verslind
devout	0	1	0	0	1	0	1	0	0	1	vroom
dew	0	0	0	0	0	0	0	0	0	0	dou
dexter	0	0	0	0	0	0	0	0	0	0	dexter
dexterity	0	0	0	0	0	0	1	0	0	0	behendigheid
dextrose	0	0	0	0	0	0	0	0	0	0	dekstrose
diabolical	1	0	1	1	0	1	0	0	0	0	diaboliese
diagnosis	0	1	0	1	0	1	0	0	0	1	diagnose
diagnostic	0	0	0	0	0	0	0	0	0	0	diagnostiese
diagnostics	0	0	0	0	0	0	0	0	0	0	diagnostiek
diagram	0	0	0	0	0	0	0	0	0	0	diagram
dial	0	0	0	0	0	0	0	0	0	0	skakel
dialect	0	0	0	0	0	0	0	0	0	0	dialek
dialectic	0	0	0	0	0	0	0	0	0	0	dialektiek
dialogue	0	0	0	0	0	0	0	0	0	0	dialoog
diameter	0	0	0	0	0	0	0	0	0	0	deursnee
diamond	0	0	0	0	1	0	1	0	0	0	diamant
diamonds	0	0	0	0	0	0	0	0	0	0	diamante
diaper	0	0	1	0	0	0	0	0	0	0	luier
diaphragm	0	0	0	0	0	0	0	0	0	0	diafragma
diarrhoea	0	0	1	0	0	0	0	0	0	0	diarree
diary	0	0	0	0	1	0	1	0	0	1	dagboek
diatribe	1	0	1	0	0	1	0	0	0	0	diatrie
dice	0	0	0	0	0	0	0	0	0	0	dobbelstene
dichotomous	0	0	0	0	0	0	0	0	0	0	digotoom
dichotomy	0	0	0	0	0	0	0	0	0	0	digotomie
dictate	0	0	0	0	0	0	0	0	0	0	dikteer
dictation	0	0	0	0	0	0	0	0	0	0	diktee
dictator	0	0	0	1	0	1	0	0	0	0	diktator
dictatorial	1	0	0	0	0	1	0	0	0	0	diktatoriaal
dictatorship	1	1	1	1	0	1	0	1	0	0	diktatuur
diction	0	0	0	0	0	0	0	0	0	0	diksie
dictionary	0	0	0	0	0	0	1	0	0	1	woordeboek
dictum	0	0	0	0	0	0	0	0	0	1	dictum
didactic	0	0	0	0	0	0	1	0	0	0	didakties
die	0	0	0	1	0	1	0	1	0	0	sterf
diet	0	0	0	0	0	0	0	0	0	0	dieet
dietary	0	1	0	0	0	0	1	0	0	0	dieet
differ	0	0	0	0	0	0	0	0	0	0	verskil
difference	0	0	0	0	0	0	0	0	0	0	verskil
differences	0	0	0	0	0	0	0	0	0	0	verskille
differential	0	0	0	0	0	0	0	0	0	1	differensiaal
differentiation	0	0	0	0	0	0	0	0	0	0	differensiasie
differently	0	0	0	0	0	0	0	0	1	0	anders
differing	0	0	0	0	0	0	0	0	0	0	verskillend
difficult	0	0	0	1	0	0	0	0	0	0	moeilik
difficulties	0	0	0	0	0	1	0	1	0	0	moeilikhede
difficulty	1	0	0	1	0	1	0	1	0	0	moeilikheid
diffuse	0	0	0	0	0	0	0	0	0	0	diffuus
diffusion	0	0	0	0	0	0	0	0	0	0	diffusie
dig	0	0	0	0	0	0	0	0	0	0	grawe
digest	0	0	0	0	0	0	0	0	0	0	verteer
digestion	0	0	0	0	0	0	0	0	0	0	vertering
digit	0	0	0	0	0	0	0	0	0	1	syfer
dignified	0	0	0	0	0	0	1	0	0	0	waardig
dignity	0	0	0	0	0	0	1	0	0	1	waardigheid
digress	0	1	0	0	0	1	0	0	0	0	afwyk
digs	0	0	0	0	0	0	0	0	0	0	grawe
dike	0	0	0	1	0	0	0	0	0	0	dijk
dilapidated	0	0	1	0	0	1	0	1	0	0	vervalle
dilatation	0	0	0	0	0	0	0	0	0	0	dilatasie
dilation	0	0	0	0	0	0	0	0	0	0	dilatasie
dilemma	0	0	0	0	0	0	0	0	0	0	dilemma
diligence	0	0	0	0	0	0	1	0	0	1	ywer
diligent	0	0	0	0	0	0	0	0	0	0	ywerig
diluent	0	0	0	0	0	0	0	0	0	0	verdunningsmiddel
dilute	0	0	0	0	0	1	0	0	0	0	verdun
diluted	0	0	0	0	0	0	0	0	0	0	verdun
dilution	0	0	0	0	0	0	0	0	0	0	verdunning
dime	0	0	0	0	0	0	0	0	0	0	sent
dimension	0	0	0	0	0	0	0	0	0	0	dimensie
diminish	0	0	0	0	0	1	0	1	0	0	verminder
diminished	0	0	0	0	0	1	0	0	0	0	verminder het
diminution	0	0	0	0	0	0	0	0	0	0	verkleining
diminutive	0	0	0	0	0	0	0	0	0	0	verkleinwoord
din	0	0	0	0	0	1	0	0	0	0	din
dine	0	0	0	0	0	0	0	0	0	0	eet
diner	0	0	0	0	0	0	0	0	0	0	ete
dinner	0	0	0	0	0	0	1	0	0	0	aandete
dinosaur	0	0	0	1	0	0	0	0	0	0	dinosourus
dint	0	0	0	0	0	0	0	0	0	0	sint
diocesan	0	0	0	0	0	0	0	0	0	0	bisdom
diocese	0	0	0	0	0	0	0	0	0	0	bisdom
diorama	0	0	0	0	0	0	0	0	0	0	diorama
dip	0	0	0	0	0	0	0	0	0	0	dip
diploma	0	0	0	0	0	0	0	0	0	0	diploma
diplomacy	0	1	0	0	0	0	1	0	0	1	diplomasie
diplomat	0	0	0	0	0	0	0	0	0	0	diplomaat
diplomatic	0	0	0	0	0	0	1	0	0	1	diplomaties
dire	0	0	1	1	0	1	0	1	1	0	erg
directed	0	0	0	0	0	0	0	0	0	0	gerig
direction	0	0	0	0	0	0	0	0	0	0	rigting
directly	0	0	0	0	0	0	0	0	0	0	direk
director	0	0	0	0	0	0	1	0	0	1	direkteur
directory	0	0	0	0	0	0	0	0	0	0	gids
dirt	0	0	1	0	0	1	0	0	0	0	vuilheid
dirty	0	0	1	0	0	1	0	0	0	0	vuil
disability	0	0	0	0	0	1	0	1	0	0	gestremdheid
disable	0	0	0	1	0	1	0	1	0	0	deaktiveer
disabled	0	0	0	1	0	1	0	1	0	0	gestremd
disadvantage	0	0	0	0	0	0	0	0	0	0	nadeel
disaffected	0	0	0	0	0	1	0	0	0	0	ontevrede
disagree	1	0	0	0	0	1	0	0	0	0	verskil
disagreeable	0	0	0	0	0	0	0	0	0	0	onaangenaam
disagreeing	1	0	0	0	0	1	0	1	0	0	nie saamstem nie
disagreement	1	0	0	0	0	1	0	1	0	0	onenigheid
disallow	0	0	0	0	0	0	0	0	0	0	verbied
disallowed	1	0	1	1	0	1	0	1	0	0	nie toegelaat nie
disappear	0	0	0	1	0	0	0	0	0	0	verdwyn
disappearance	0	0	0	0	0	0	0	0	0	0	verdwyning
disappearing	0	0	0	0	0	0	0	0	0	0	verdwyn
disappoint	1	0	1	0	0	1	0	1	0	0	teleurstel
disappointed	1	0	1	0	0	1	0	1	0	0	teleurgesteld
disappointing	0	0	0	0	0	1	0	1	0	0	teleurstellend
disappointment	0	0	1	0	0	1	0	1	0	0	teleurstelling
disapproval	0	0	0	0	0	1	0	1	0	0	afkeuring
disapprove	1	0	1	1	0	1	0	1	0	0	afkeur
disapproved	1	0	0	0	0	1	0	1	0	0	afgekeur
disapproving	1	0	1	0	0	1	0	1	0	0	afkeur
disarm	0	0	0	0	0	0	0	0	0	0	ontwapen
disarray	0	0	0	0	0	0	0	0	0	0	wanorde
disaster	1	0	1	1	0	1	0	1	1	0	ramp
disastrous	1	0	0	1	0	1	0	1	0	0	rampspoedig
disband	0	0	0	0	0	0	0	0	0	0	ontbind
disbelief	0	0	0	0	0	0	0	0	0	0	ongeloof
disbelieve	0	0	0	0	0	1	0	0	0	0	nie glo nie
disburse	0	0	0	0	0	0	0	0	0	0	uitbetaal
disbursement	0	0	0	0	0	0	0	0	0	0	uitbetaling
disc	0	0	0	0	0	0	0	0	0	0	skyf
discarded	0	0	0	0	0	0	0	0	0	0	weggegooi
discards	0	0	0	0	0	1	0	0	0	0	weggooi
discern	0	0	0	0	0	0	0	0	0	0	onderskei
discernible	0	0	0	0	0	0	0	0	0	0	waarneembaar
discerning	0	0	0	0	0	0	0	0	0	0	oordeelkundig
discernment	0	0	0	0	0	0	0	0	0	0	onderskeidingsvermoë
discharge	0	0	0	0	0	1	0	0	0	0	ontslag
disciple	0	0	0	0	0	0	0	0	0	1	dissipel
discipline	0	0	0	1	0	1	0	0	0	0	dissipline
disclaim	1	0	1	0	0	1	0	0	0	1	ontken
disclaimer	0	0	0	0	0	0	0	0	0	0	Vrywaring
disclose	0	0	0	0	0	0	0	0	0	0	openbaar maak
disclosed	0	0	0	0	0	0	0	0	0	1	geopenbaar
disclosure	0	0	0	0	0	0	0	0	0	0	openbaarmaking
discoloration	0	0	1	0	0	1	0	0	0	0	verkleuring
discolored	0	0	1	0	0	1	0	1	0	0	verkleur
discomfort	0	0	0	0	0	1	0	1	0	0	ongemak
disconnect	0	0	0	0	0	1	0	1	0	0	ontkoppel
disconnected	0	0	0	0	0	1	0	1	0	0	ontkoppel
disconnection	0	0	0	0	0	1	0	0	0	0	ontkoppeling
discontent	1	0	1	1	0	1	0	1	0	0	ontevredenheid
discontinuance	0	0	0	0	0	0	0	0	0	0	staking
discontinue	0	0	0	0	0	1	0	0	0	0	staak
discontinuity	0	0	1	1	0	1	0	1	0	0	diskontinuïteit
discontinuous	0	0	0	0	0	0	0	0	0	0	diskontinue
discord	1	0	1	0	0	1	0	0	0	0	onenigheid
discount	0	0	0	0	0	0	0	0	0	0	afslag
discounted	0	0	0	0	0	0	0	0	0	0	afslag
discourage	0	0	0	1	0	1	0	1	0	0	ontmoedig
discouraged	0	0	0	0	0	0	0	0	0	0	moedeloos
discouragement	0	0	0	0	0	1	0	0	0	0	moedeloosheid
discourse	0	0	0	0	0	0	0	0	0	0	diskoers
discover	0	0	0	0	0	0	0	0	0	0	ontdek
discovery	0	0	0	0	0	0	1	0	0	0	ontdekking
discredit	0	0	0	0	0	1	0	0	0	0	diskrediteer
discreet	0	1	0	0	0	0	1	0	0	0	diskreet
discrepancy	0	0	0	0	0	0	0	0	0	0	teenstrydigheid
discrete	0	0	0	0	0	0	0	0	0	0	diskreet
discretion	0	1	0	0	0	0	1	0	0	1	diskresie
discretionary	0	0	0	0	0	0	1	0	0	0	diskresionêr
discriminate	1	0	0	0	0	1	0	1	0	0	diskrimineer
discriminating	0	0	1	0	0	1	0	0	0	0	diskriminerend
discrimination	1	0	1	1	0	1	0	1	0	0	diskriminasie
discus	0	0	0	0	0	0	0	0	0	0	diskus
discuss	0	0	0	0	0	0	0	0	0	0	bespreek
discussion	0	0	0	0	0	0	1	0	0	0	bespreking
disdain	1	0	1	0	0	1	0	0	0	0	minagting
disease	1	0	1	1	0	1	0	1	0	0	siekte
diseased	0	0	1	1	0	1	0	1	0	0	siek
disembodied	0	0	0	1	0	1	0	1	0	0	ontliggaam
disengage	0	0	0	0	0	0	0	0	0	0	ontkoppel
disengagement	0	0	0	0	0	1	0	0	0	0	ontkoppeling
disfigured	1	0	1	1	0	1	0	1	0	0	ontsier
disgrace	1	0	1	0	0	1	0	1	0	0	skande
disgraced	1	0	1	0	0	1	0	1	0	0	onteer
disgraceful	1	0	1	0	0	1	0	0	0	0	skandelik
disgruntled	1	0	1	0	0	1	0	1	0	0	ontevrede
disguise	0	0	0	0	0	0	0	0	0	0	vermomming
disguised	0	0	0	0	0	0	0	0	0	0	vermom
disgust	1	0	1	1	0	1	0	1	0	0	walging
disgusting	1	0	1	1	0	1	0	0	0	0	walglik
dish	0	0	0	0	0	0	0	0	0	0	gereg
disheartened	0	0	0	0	0	1	0	1	0	0	moedeloos
disheartening	0	0	0	0	0	1	0	1	0	0	ontmoedigend
dishonest	1	0	1	0	0	1	0	1	0	0	oneerlik
dishonesty	0	0	1	0	0	1	0	0	0	0	oneerlikheid
dishonor	1	0	1	1	0	1	0	1	0	0	oneer
disillusionment	1	0	1	0	0	1	0	1	0	0	ontnugtering
disinfect	0	0	0	0	0	0	0	0	0	0	ontsmet
disinfectant	0	0	0	0	0	0	0	0	0	0	ontsmettingsmiddel
disinfection	0	0	0	0	0	0	1	0	0	0	ontsmetting
disinformation	1	0	0	1	0	1	0	0	0	0	disinformasie
disingenuous	0	0	1	0	0	1	0	0	0	0	oneerlik
disintegrate	0	0	1	1	0	1	0	0	0	0	disintegreer
disintegration	0	0	0	0	0	1	0	0	0	0	disintegrasie
disinterested	0	0	0	0	0	1	0	0	0	0	belangeloos
disjoint	0	0	0	0	0	0	0	0	0	0	onsamehangend
disjointed	0	0	0	0	0	0	0	0	0	0	onsamehangend
disjunctive	0	0	0	0	0	0	0	0	0	0	disjunktief
disk	0	0	0	0	0	0	0	0	0	0	skyf
diskette	0	0	0	0	0	0	0	0	0	0	disket
dislike	1	0	1	0	0	1	0	0	0	0	hou nie van nie
disliked	1	0	0	0	0	1	0	1	0	0	nie gehou het nie
dislocated	1	0	1	1	0	1	0	1	0	0	ontwrig
dislocation	0	0	0	0	0	0	0	0	0	0	ontwrigting
dislodge	0	0	0	0	0	0	0	0	0	0	verdryf
dismal	0	0	1	1	0	1	0	1	0	0	somber
dismay	1	1	0	1	0	1	0	1	1	0	ontsteltenis
dismemberment	0	0	1	1	0	1	0	1	0	0	verbrokkeling
dismiss	0	0	0	0	0	0	0	0	0	0	ontslaan
dismissal	1	0	1	1	0	1	0	1	1	0	ontslag
dismount	0	0	0	0	0	0	0	0	0	0	afklim
disobedience	1	0	1	0	0	1	0	0	0	0	ongehoorsaamheid
disobedient	1	0	0	0	0	1	0	0	0	0	ongehoorsaam
disobey	1	0	1	0	0	1	0	0	0	0	ongehoorsaam
disorder	0	0	0	1	0	1	0	0	0	0	wanorde
disorderly	0	0	0	0	0	1	0	0	0	0	wanordelik
disorganized	0	0	0	0	0	1	0	0	0	0	ongeorganiseerd
disparage	1	0	1	0	0	1	0	1	0	0	afkraak
disparaging	1	0	1	0	0	1	0	1	0	0	neerhalend
disparate	0	0	0	0	0	0	0	0	0	0	uiteenlopend
disparity	1	0	1	0	0	1	0	1	0	0	ongelykheid
dispassionate	0	0	0	0	0	1	0	1	0	0	passieloos
dispatch	0	0	0	0	0	0	0	0	0	0	versending
dispel	0	0	0	0	0	1	0	1	0	0	verdryf
dispensation	0	0	0	0	0	0	0	0	0	0	bedeling
dispense	0	0	0	0	0	0	0	0	0	0	uitdeel
disperse	0	0	0	0	0	0	0	0	0	0	versprei
dispersed	0	0	0	0	0	0	0	0	0	0	versprei
dispersion	0	0	0	0	0	1	0	0	0	0	verspreiding
displace	0	0	0	0	0	1	0	0	0	0	verplaas
displaced	1	0	0	1	0	0	0	1	0	0	verplaas
displacement	0	0	0	0	0	0	0	0	0	0	verplasing
display	0	0	0	0	0	0	0	0	0	0	vertoon
displeased	1	0	1	1	0	1	0	1	0	0	ontevrede
displeasure	0	0	1	0	0	1	0	0	0	0	misnoeë
disposal	0	0	0	0	0	1	0	0	0	0	beskikking
dispose	0	0	1	0	0	0	0	0	0	0	wegdoen
disposed	0	1	0	0	0	0	1	0	0	1	ontslae geraak
disposition	0	0	0	0	0	0	0	0	0	0	ingesteldheid
dispossessed	1	0	0	1	0	1	0	1	0	0	onteien
disprove	0	0	0	0	0	0	0	0	0	0	weerlê
dispute	1	0	0	0	0	1	0	0	0	0	dispuut
disqualification	0	0	0	0	0	1	0	0	0	0	diskwalifikasie
disqualified	1	0	1	0	0	1	0	1	0	0	gediskwalifiseer
disqualify	0	0	0	0	0	1	0	1	0	0	diskwalifiseer
disregard	0	0	0	0	0	1	0	0	0	0	verontagsaam
disregarded	0	0	1	0	0	1	0	0	0	0	verontagsaam
disreputable	1	0	1	1	0	1	0	0	0	0	onbetroubaar
disrepute	0	0	0	0	0	0	0	0	0	0	dispute
disrespect	1	0	0	0	0	1	0	0	0	0	disrespek
disrespectful	1	0	1	1	0	1	0	1	0	0	oneerbiedig
disruption	1	0	0	1	0	1	0	0	1	0	ontwrigting
dissatisfaction	0	0	0	0	0	1	0	0	0	0	ontevredenheid
dissatisfied	0	0	0	0	0	0	0	0	0	0	ontevrede
dissect	0	0	0	0	0	0	0	0	0	0	dissekteer
dissection	0	0	1	0	0	0	0	0	0	0	disseksie
disseminate	0	0	0	0	0	0	1	0	0	0	versprei
dissemination	0	0	0	0	0	0	0	0	0	0	verspreiding
dissension	1	0	0	0	0	1	0	0	0	0	onenigheid
dissent	0	0	0	0	0	0	0	0	0	0	onenigheid
dissenting	0	0	0	0	0	1	0	0	0	0	andersdenkend
dissertation	0	0	0	0	0	0	0	0	0	0	verhandeling
disservice	1	0	1	0	0	1	0	1	0	0	ondiens
dissident	1	0	0	1	0	1	0	0	0	0	andersdenkende
dissimilar	0	0	0	0	0	0	0	0	0	0	verskillend
dissipate	0	0	0	0	0	0	0	0	0	0	verdwyn
dissipated	0	0	0	0	0	0	0	0	0	0	verdryf
dissociation	0	0	0	0	0	0	0	0	0	0	dissosiasie
dissolution	1	0	0	1	0	1	0	1	1	0	ontbinding
dissolve	0	0	0	0	0	0	0	0	0	0	ontbind
dissonance	1	0	0	0	0	1	0	0	0	0	dissonansie
dissuade	0	0	0	0	0	0	0	0	0	0	ontmoedig
distal	0	0	0	0	0	0	0	0	0	0	distaal
distance	0	0	0	0	0	0	0	0	0	0	afstand
distant	0	0	0	0	0	0	0	0	0	0	ver
distaste	0	0	1	0	0	1	0	0	0	0	afkeer
distasteful	0	0	1	0	0	1	0	0	0	0	onsmaaklik
distillate	0	0	0	0	0	0	0	0	0	0	distilleer
distillation	0	0	0	0	0	0	1	0	0	0	distillasie
distinction	0	0	0	0	0	0	1	0	0	0	onderskeid
distinctive	0	0	0	0	0	0	0	0	0	0	kenmerkende
distinguish	0	0	0	0	0	0	0	0	0	0	onderskei
distinguishable	0	0	0	0	0	0	0	0	0	0	onderskeibaar
distinguished	0	0	0	0	0	0	0	0	0	0	onderskei
distinguishing	0	0	0	0	0	0	0	0	0	0	onderskeid
distorted	0	0	1	0	0	1	0	0	0	0	verwronge
distortion	0	0	0	0	0	1	0	0	0	0	verdraaiing
distract	0	0	0	0	0	1	0	0	0	0	aandag aflei
distracted	1	0	0	0	0	1	0	0	0	0	afgelei
distracting	1	1	0	0	0	1	0	0	0	0	steurend
distraction	0	0	0	0	0	1	0	0	0	0	afleiding
distraught	0	0	0	0	0	1	0	1	0	0	ontsteld
distress	1	0	1	1	0	1	0	1	1	0	nood
distressed	0	0	0	1	0	1	0	0	0	0	benoud
distressing	1	0	0	1	0	1	0	0	0	0	ontstellend
distribute	0	0	0	0	0	0	0	0	0	0	versprei
distribution	0	0	0	0	0	0	0	0	0	0	verspreiding
district	0	0	0	0	0	0	0	0	0	0	distrik
