English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Haitian-Creole Word
clef	0	0	0	0	0	0	0	0	0	0	klef
cleft	0	0	0	0	0	0	0	0	0	0	fann
clemency	0	0	0	0	0	0	0	0	0	0	klemans
clergy	0	0	0	0	0	0	0	0	0	0	klèje
clergyman	0	0	0	0	0	0	0	0	0	0	klèje
clerical	0	0	0	0	0	0	1	0	0	1	klerikal
clerk	0	0	0	0	0	0	0	0	0	0	grefye
clerkship	0	0	0	0	0	0	0	0	0	0	sekretè
clever	0	0	0	0	0	0	1	0	0	0	entelijan
cleverness	0	0	0	0	0	0	1	0	0	0	entelijans
click	0	0	0	0	0	0	0	0	0	0	klike sou
client	0	0	0	0	0	0	0	0	0	0	kliyan
clientele	0	0	0	0	0	0	0	0	0	0	kliyantèl
cliff	0	0	0	1	0	0	0	0	0	0	falèz
climate	0	0	0	0	0	0	0	0	0	0	klima
climatology	0	0	0	0	0	0	0	0	0	0	klimatoloji
climax	0	1	0	0	1	0	1	0	1	1	pi gwo pwen
climb	0	0	0	0	0	0	0	0	0	0	monte
cling	0	0	0	0	0	0	0	0	0	0	kole
clip	0	0	0	0	0	0	0	0	0	0	clip
clipper	0	0	0	0	0	0	0	0	0	0	clipper
clipping	0	0	0	0	0	0	0	0	0	0	koupe
clique	0	0	0	0	0	0	0	0	0	0	klik
cloak	0	0	0	0	0	0	0	0	0	0	manto
clock	0	1	0	0	0	0	0	0	0	0	revèy
clockwork	0	0	0	0	0	0	0	0	0	0	mekanism
clog	0	0	0	0	0	0	0	0	0	0	bouche
cloister	0	0	0	0	0	1	0	0	0	0	klois
close	0	0	0	0	0	0	0	0	0	0	fèmen
closed	0	0	0	0	0	0	0	0	0	0	fèmen
closeness	0	0	0	0	1	0	1	0	0	1	pwoksimite
closet	0	0	0	0	0	0	0	0	0	0	klozèt
closure	0	1	0	0	1	0	1	1	0	0	fèmti
clot	0	0	0	0	0	0	0	0	0	0	boul
cloth	0	0	0	0	0	0	0	0	0	0	twal
clothe	0	0	0	0	0	0	1	0	0	0	rad
clothes	0	0	0	0	0	0	0	0	0	0	rad
clothesline	0	0	0	0	0	0	0	0	0	0	liy rad
clothing	0	0	0	0	0	0	0	0	0	0	rad
cloud	0	0	0	0	0	0	0	0	0	0	nwaj
clouded	0	0	0	0	0	1	0	1	0	0	nwaj
cloudiness	0	0	0	1	0	1	0	0	0	0	nwaj
cloudy	0	0	0	0	0	0	0	1	0	0	twoub
clover	0	0	0	0	0	0	0	0	0	0	trèfl
cloves	0	0	0	0	0	0	0	0	0	0	dan
clown	0	1	0	0	1	0	1	0	1	0	kloun
club	0	0	0	0	0	0	0	0	0	0	klib
clubhouse	0	0	0	0	0	0	0	0	0	0	palib
clubs	0	0	0	0	0	0	0	0	0	0	klib
clue	0	1	0	0	0	0	0	0	0	0	siy
clump	0	0	0	0	0	1	0	0	0	0	touf
clumsy	0	0	1	0	0	1	0	0	0	0	maladwa
cluster	0	0	0	0	0	0	0	0	0	0	grap
clutch	0	0	0	0	0	0	0	0	0	0	anbreyaj
clutches	0	0	0	0	0	0	0	0	0	0	anbreyaj
clutter	0	0	0	0	0	0	0	0	0	0	dezord
coach	0	0	0	0	0	0	0	0	0	1	antrenè
coagulation	0	0	0	0	0	0	0	0	0	0	coagulation
coal	0	0	0	0	0	0	0	0	0	0	chabon
coalesce	0	0	0	0	0	0	0	0	0	1	kole
coalition	0	0	0	0	0	0	1	0	0	0	kowalisyon
coast	0	0	0	0	0	0	1	0	0	0	kòt
coastal	0	0	0	0	0	0	0	0	0	0	kotyè
coaster	0	0	0	0	0	0	0	0	0	0	coaster
coat	0	0	0	0	0	0	0	0	0	0	rad
coating	0	0	0	0	0	0	0	0	0	0	kouch
coax	0	0	0	0	0	0	0	0	0	1	coax
cobalt	0	0	0	0	0	0	0	0	0	0	cobalt
cobble	0	0	0	0	0	0	0	0	0	0	pave
cobbler	0	0	0	0	0	0	0	0	0	0	kòdonye
cobra	0	0	0	1	0	0	0	0	0	0	kobra
cocaine	0	0	0	0	0	1	0	1	0	0	kokayin
cock	0	0	0	0	0	0	0	0	0	0	kòk chante
cockpit	0	0	0	0	0	0	0	0	0	0	kabin
cocktail	0	0	0	0	0	0	0	0	0	0	bwason
cocoa	0	0	0	0	0	0	0	0	0	0	kakawo
cocoon	0	0	0	0	0	0	0	0	0	0	kokon
cod	0	0	0	0	0	0	0	0	0	0	mori
code	0	0	0	0	0	0	0	0	0	0	kòd
codex	0	0	0	0	0	0	0	0	0	0	kodèks
codification	0	0	0	0	0	0	0	0	0	0	kodifikasyon
codify	0	0	0	0	0	0	0	0	0	0	kodifye
coefficient	0	0	0	0	0	0	0	0	0	0	koefisyan
coerce	1	0	1	1	0	1	0	0	0	0	fòse
coercion	1	0	1	1	0	1	0	1	0	0	fòse
coercive	0	0	0	0	0	0	0	0	0	0	coercitive
coexist	0	0	0	0	0	0	1	0	0	1	coexist
coexistence	0	0	0	0	0	0	0	0	0	0	viv ansanm
coexisting	0	0	0	0	0	0	0	0	0	1	ansanm
coffee	0	0	0	0	0	0	0	0	0	0	kafe
coffin	0	0	0	1	0	1	0	1	0	0	sèkèy
cog	0	0	0	0	0	0	0	0	0	0	cog
cogent	0	0	0	0	0	0	1	0	0	1	konstan
cognate	0	0	0	0	0	0	0	0	0	0	parèy
cognition	0	0	0	0	0	0	0	0	0	0	koyisyon
cognitive	0	0	0	0	0	0	1	0	0	0	mantal
cohabitation	0	0	0	0	0	0	0	0	0	0	koabitasyon
coherence	0	0	0	0	0	0	1	0	0	0	koyerans
coherent	0	0	0	0	0	0	1	0	0	0	koyeran
cohesion	0	0	0	0	0	0	0	0	0	1	jwenti
cohesive	0	0	0	0	0	0	1	0	0	1	limenm
cohort	0	0	0	0	0	0	0	0	0	0	kòwòt
coil	0	0	0	0	0	0	0	0	0	0	bobin
coiled	0	0	0	0	0	0	0	0	0	0	mawonnen
coin	0	0	0	0	0	0	0	0	0	0	pyès monnen
coinage	0	0	0	0	0	0	0	0	0	0	pyès monnen
coincide	0	0	0	0	0	0	0	0	0	0	kowenside
coincidence	0	0	0	0	0	0	0	0	1	0	konyensidans
coincident	0	0	0	0	0	0	0	0	0	0	konyensidans
coinciding	0	0	0	0	0	0	0	0	0	0	kowenside
coke	0	0	0	0	0	0	0	0	0	0	coke
cold	0	0	0	0	0	1	0	0	0	0	frèt
coldly	0	0	0	0	0	1	0	0	0	0	frèt
coldness	1	0	1	1	0	1	0	1	0	0	frèt
colic	0	0	0	0	0	1	0	0	0	0	kolik
collaborator	0	0	0	0	0	0	0	0	0	1	kolaboratè
collapse	0	0	1	1	0	1	0	1	0	0	tonbe
collar	0	0	0	0	0	0	0	0	0	0	kolye
collate	0	0	0	0	0	0	0	0	0	0	kolate
collateral	0	0	0	0	0	0	0	0	0	1	kolateral
collation	0	0	0	0	0	0	0	0	0	0	kolasyon
colleague	0	0	0	0	0	0	0	0	0	0	kòlèg
collect	0	0	0	0	0	0	0	0	0	0	kolekte
collected	0	0	0	0	0	0	0	0	0	0	kolekte
collection	0	0	0	0	0	0	0	0	0	0	koleksyon
collective	0	0	0	0	0	0	0	0	0	0	kolektif
collectively	0	0	0	0	0	0	1	0	0	1	kolektivman
collector	0	0	0	0	0	0	0	0	0	0	pèseptè
college	0	0	0	0	0	0	0	0	0	0	kolèj
collegiate	0	0	0	0	0	0	0	0	0	0	kolèj
collide	0	0	0	0	0	0	0	0	0	0	fè kolizyon
collie	0	0	0	0	0	0	0	0	0	0	kolye
collision	1	0	0	0	0	1	0	0	0	0	kolizyon
collocation	0	0	0	0	0	0	0	0	0	0	kolokasyon
colloquial	0	0	0	0	0	0	0	0	0	0	pale pale
collusion	1	0	1	1	0	1	0	1	0	0	konplisite
colon	0	0	0	0	0	0	0	0	0	0	kolon
colonel	0	0	0	0	0	0	1	0	0	1	kolonèl
colonial	0	0	0	0	0	0	0	0	0	0	kolonyal
colony	0	0	0	0	0	0	0	0	0	0	koloni
colophon	0	0	0	0	0	0	0	0	0	0	kolofon
color	0	0	0	0	0	0	0	0	0	0	koulè
coloration	0	0	0	0	0	0	0	0	0	0	kolorasyon
colored	0	0	0	0	0	0	0	0	0	0	koulè
coloring	0	0	0	0	0	0	0	0	0	0	koloran
colorless	0	0	0	0	0	0	0	0	0	0	san koulè
colors	0	0	0	0	0	0	0	0	0	0	koulè
colossal	0	0	0	0	0	0	1	0	0	0	kolosal
colt	0	0	0	0	0	0	0	0	0	0	ti bourik
column	0	0	0	0	0	0	0	0	0	0	kolòn
columnar	0	0	0	0	0	0	0	0	0	0	kolòn
coma	0	0	0	1	0	1	0	1	0	0	koma
comatose	0	0	0	1	0	1	0	1	0	0	komatoz
comb	0	0	0	0	0	0	0	0	0	0	peny
combat	1	0	0	1	0	1	0	0	0	0	konba
combatant	1	0	0	1	0	1	0	0	0	0	konbatan
combative	1	0	0	1	0	1	0	0	0	0	konbatif
combination	0	0	0	0	0	0	0	0	0	0	konbinezon
combinatorial	0	0	0	0	0	0	0	0	0	0	konbinatwa
combine	0	0	0	0	0	0	0	0	0	0	konbine
combined	0	0	0	0	0	0	0	0	0	0	konbine
combustible	0	0	0	0	0	0	0	0	0	0	ki ka pran dife
combustion	0	0	0	0	0	0	0	0	0	0	combustion
comedy	0	0	0	0	0	0	0	0	0	0	komedyen
comet	0	0	0	0	0	0	0	0	0	0	komèt
comfort	0	1	0	0	1	0	1	0	0	1	konfò
comforter	0	0	0	0	0	0	0	0	0	0	konsole
comic	0	0	0	0	0	0	0	0	0	0	komik
comical	0	0	0	0	0	0	0	0	0	0	komik
coming	0	1	0	0	0	0	0	0	0	0	vini
comma	0	0	0	0	0	0	0	0	0	0	vigil
command	0	0	0	0	0	0	0	0	0	0	kòmandman
commandant	0	0	0	0	0	0	1	0	0	1	kòmandan
commander	0	0	0	0	0	0	0	0	0	0	kòmandan
commanding	0	0	0	0	0	0	1	0	0	1	kòmande
commemorate	0	1	0	0	1	0	1	1	0	0	komemore
commemoration	0	1	0	0	1	0	1	0	0	0	komemorasyon
commemorative	0	1	0	0	0	0	1	0	0	0	komemoratif
commence	0	0	0	0	0	0	0	0	0	0	kòmanse
commend	0	0	0	0	0	0	1	0	0	0	felisite
commendable	0	0	0	0	1	0	1	0	0	1	louabl
commensurate	0	0	0	0	0	0	0	0	0	0	korespondan
comment	0	0	0	0	0	0	0	0	0	0	kòmantè
commentary	0	0	0	0	0	0	0	0	0	0	kòmantè
commentator	0	0	0	0	0	0	1	0	0	0	kòmantatè
commerce	0	0	0	0	0	0	0	0	0	1	komès
commercial	0	0	0	0	0	0	0	0	0	0	komèsyal
commissary	0	0	0	0	0	0	0	0	0	0	komisè
commission	0	0	0	0	0	0	0	0	0	1	komisyon
commissioner	0	0	0	0	0	0	0	0	0	0	komisyonè
commit	0	0	0	0	0	0	0	0	0	0	komèt
committal	0	0	0	0	0	1	0	1	0	0	angajman
committed	0	0	0	0	0	0	1	0	0	1	komèt
committee	0	0	0	0	0	0	0	0	0	1	komite
commodity	0	0	0	0	0	0	0	0	0	0	komodite
commodore	0	0	0	0	0	0	1	0	0	1	komodor
common	0	0	0	0	0	0	0	0	0	0	komen
commonly	0	0	0	0	0	0	0	0	0	0	souvan
commonplace	0	1	0	0	0	0	0	0	0	1	komen
commons	0	0	0	0	0	0	0	0	0	0	komen
commonwealth	0	0	0	0	0	0	1	0	0	1	Commonwealth
commotion	1	0	0	0	0	1	0	0	0	0	konmosyon
commune	0	0	0	0	0	0	0	0	0	0	komin
communicable	0	0	0	0	0	0	0	0	0	0	kominike
communicate	0	0	0	0	0	0	1	0	0	1	kominike
communication	0	0	0	0	0	0	0	0	0	1	kominikasyon
communicative	0	0	0	0	0	0	1	0	0	0	kominikasyon
communion	0	0	0	0	1	0	1	0	0	1	kominyon
communism	1	0	0	1	0	1	0	1	0	0	kominis
communist	0	0	0	0	0	1	0	0	0	0	kominis
community	0	0	0	0	0	0	1	0	0	0	kominote
commutation	0	0	0	0	0	0	1	0	0	0	komitasyon
commutative	0	0	0	0	0	0	0	0	0	0	komitatif
commute	0	0	0	0	0	0	1	0	0	0	vwayaje
commuter	0	0	0	0	0	0	0	0	0	0	banlye
compact	0	0	0	0	0	0	0	0	0	1	kontra enfòmèl ant
compaction	0	0	0	0	0	0	0	0	0	0	konpaksyon
compactness	0	0	0	0	0	0	0	0	0	0	konpakte
companion	0	0	0	0	1	0	1	0	0	1	konpayon
companionship	0	0	0	0	0	0	0	0	0	0	konpayi
company	0	0	0	0	0	0	0	0	0	0	konpayi
comparable	0	0	0	0	0	0	0	0	0	0	konparab
comparative	0	0	0	0	0	0	0	0	0	0	konparatif
comparatively	0	0	0	0	0	0	0	0	0	0	konparativman
comparison	0	0	0	0	0	0	0	0	0	0	konparezon
compartment	0	0	0	0	0	0	0	0	0	0	lòj
compass	0	0	0	0	0	0	0	0	0	1	konpa
compassion	0	0	0	1	0	0	1	0	0	0	konpasyon
compassionate	0	0	0	0	0	0	1	0	0	0	konpasyon
compatibility	0	0	0	0	0	0	1	0	0	0	konpatibilite
compatible	0	0	0	0	0	0	1	0	0	0	konpatib
compel	0	0	0	0	0	0	0	0	0	0	fòse
compelled	0	0	0	0	0	0	0	0	0	0	oblije
compelling	0	0	0	0	0	0	1	0	0	0	irezistib
compendium	0	0	0	0	0	0	0	0	0	0	konpendim
compensate	0	1	0	0	1	0	1	0	1	1	konpanse
compensation	0	0	0	0	0	0	0	0	0	0	konpansasyon
compensatory	0	0	0	0	0	0	1	0	0	0	konpansatwa
competence	0	0	0	0	0	0	1	0	0	1	konpetans
competency	0	0	0	0	0	0	1	0	0	1	konpetans
competent	0	0	0	0	0	0	1	0	0	1	konpetan
competition	0	1	0	0	0	1	0	0	0	0	konpetisyon
competitive	0	0	0	0	0	0	0	0	0	0	konpetitif
competitor	0	0	0	0	0	0	0	0	0	0	konkiran
compilation	0	0	0	0	0	0	0	0	0	0	konpilasyon
compile	0	0	0	0	0	0	0	0	0	0	konpile
complacency	0	0	0	0	0	0	1	0	0	0	satisfaksyon
complacent	0	0	0	0	0	0	0	0	0	0	satisfezan
complain	1	0	0	0	0	1	0	1	0	0	plenyen
complaint	1	0	0	0	0	1	0	0	0	0	plent
complement	0	1	0	0	1	0	1	0	1	1	konpleman
complementary	0	0	0	0	0	0	1	0	0	0	konplemantè
completed	0	0	0	0	0	0	0	0	0	0	konplete
completely	0	0	0	0	0	0	1	0	0	0	konplètman
completeness	0	0	0	0	0	0	1	0	0	0	konplè
completing	0	1	0	0	1	0	1	0	0	0	ranpli
completion	0	1	0	0	1	0	1	0	0	0	fini
complex	0	0	0	0	0	0	0	0	0	0	konplèks
complexed	0	0	0	0	0	1	0	0	0	0	konplike
complexion	0	0	0	0	0	0	0	0	0	0	complexion
complexity	0	0	0	0	0	1	0	0	0	0	konpleksite
compliance	0	0	0	0	0	0	1	0	0	1	konfòmite
compliant	0	0	0	0	0	0	1	0	0	0	konfòme
complicate	1	0	0	0	0	1	0	0	0	0	konplike
complicated	0	0	0	0	0	1	0	0	0	0	konplike
complication	0	0	0	0	0	1	0	0	0	0	konplikasyon
complicity	0	0	0	0	0	1	1	0	0	0	konplisite
compliment	0	1	0	0	1	0	1	0	1	1	konpliman
comply	0	0	0	0	0	0	0	0	0	0	konfòme
complying	0	0	0	0	0	0	0	0	0	0	konfòme
compo	0	0	0	0	0	0	0	0	0	0	konpo
component	0	0	0	0	0	0	0	0	0	0	eleman
compose	0	0	0	0	0	0	0	0	0	0	konpoze
composed	0	0	0	0	0	0	1	0	0	0	konpoze
composer	0	0	0	0	0	0	1	0	0	0	konpozitè
composite	0	0	0	0	0	0	0	0	0	0	konpoze
composition	0	0	0	0	0	0	0	0	0	0	konpozisyon
compost	0	0	1	0	0	1	0	0	0	0	konpòs
composure	0	0	0	0	0	0	1	0	0	0	konpozisyon
compound	0	0	0	0	0	0	0	0	0	0	konpoze
comprehend	0	0	0	0	0	0	1	0	0	0	konprann
comprehension	0	0	0	0	0	0	0	0	0	0	konpreyansyon
comprehensive	0	0	0	0	0	0	1	0	0	0	konplè
compress	1	0	0	0	0	0	0	0	0	0	konpresyon
compressed	0	0	0	0	0	0	0	0	0	0	konprese
compressible	0	0	0	0	0	0	0	0	0	0	konpresib
compression	0	0	0	0	0	0	0	0	0	0	konpresyon
comprise	0	0	0	0	0	0	0	0	0	0	konpoze
compromise	0	0	0	0	0	0	0	0	0	0	konpwomi
comptroller	0	0	0	0	0	0	0	0	0	1	kontwolè
compulsion	1	0	0	0	0	1	0	0	0	0	fòse
compulsory	0	0	0	0	0	1	0	0	0	0	obligatwa
computable	0	0	0	0	0	0	0	0	0	0	enfòmatik
computation	0	0	0	0	0	0	0	0	0	0	kalkil
compute	0	0	0	0	0	0	0	0	0	0	kalkile
computer	0	0	0	0	0	0	0	0	0	0	òdinatè
comrade	0	0	0	0	0	0	1	0	0	1	kanmarad
con	0	0	0	0	0	0	0	0	0	0	kon
concatenation	0	0	0	0	0	0	0	0	0	0	konkanasyon
concave	0	0	0	0	0	0	0	0	0	0	konkav
conceal	0	0	0	0	0	1	0	1	0	0	kache
concealed	0	1	0	1	0	1	0	0	1	0	kache
concealment	1	1	0	1	0	1	0	0	0	0	kache
conceit	0	0	0	0	0	1	0	0	0	0	vanjans
conceited	0	0	0	0	0	1	0	0	0	0	vante
conceivable	0	0	0	0	0	0	0	0	0	0	li posib
concentrate	0	0	0	0	0	0	0	0	0	0	konsantre
concentration	0	0	0	0	0	0	0	0	0	0	konsantrasyon
concentric	0	0	0	0	0	0	1	0	0	0	konsantrik
conception	0	0	0	0	0	0	0	0	0	0	konsepsyon
concern	0	0	0	0	0	0	0	0	0	0	enkyetid
concerned	0	0	0	1	0	0	0	1	0	0	konsène
concert	0	0	0	0	0	0	0	0	0	0	konsè
concession	0	0	0	0	0	0	0	0	0	0	konsesyon
concessional	0	0	0	0	0	0	0	0	0	0	konsesyonè
concierge	0	0	0	0	0	0	0	0	0	0	gardyen
conciliation	0	0	0	0	1	0	1	0	0	1	konsilyasyon
concise	0	0	0	0	0	0	0	0	0	0	kout
conclave	0	0	0	0	0	0	0	0	0	0	konklav
conclude	0	0	0	0	0	0	0	0	0	0	konkli
concluding	0	0	0	0	0	0	1	0	0	0	konklizyon
conclusion	0	0	0	0	0	0	0	0	0	0	konklizyon
concoction	0	0	0	0	0	0	0	0	0	0	konkoksyon
concomitant	0	0	0	0	0	0	0	0	0	0	koncomitan
concord	0	0	0	0	0	0	1	0	0	1	konkòd
concordance	0	0	0	0	0	0	1	0	0	1	konkordans
concours	0	0	0	0	0	0	0	0	0	0	konkou
concourse	0	0	0	0	0	0	0	0	0	0	konkou
concrete	0	0	0	0	0	0	0	0	0	0	konkrè
concurrence	0	0	0	0	0	0	0	0	0	0	konkourans
concurrent	0	0	0	0	0	0	0	0	0	0	konkouran
concurring	0	0	0	0	0	0	0	0	0	0	dakò
concussion	1	0	0	0	0	1	0	1	0	0	chòk
condemn	1	0	0	0	0	1	0	0	0	0	kondane
condemnation	1	1	1	1	0	1	0	1	0	0	kondanasyon
condensation	0	0	0	0	0	0	0	0	0	0	kondansasyon
condensed	0	0	0	0	0	0	0	0	0	0	kondanse
condescending	0	0	0	0	0	1	0	0	0	0	kondesandan
condescension	1	0	1	0	0	1	0	1	0	0	kondesandans
condiment	0	0	0	0	0	0	0	0	0	0	kondiman
condition	0	0	0	0	0	0	0	0	0	0	kondisyon
conditional	0	0	0	0	0	0	0	0	0	0	kondisyonèl
conditionally	0	0	0	0	0	0	0	0	0	0	kondisyonèl
conditioned	0	0	0	0	0	0	0	0	0	0	kondisyone
conditions	0	0	0	0	0	0	0	0	0	0	kondisyon
condolence	0	0	0	0	0	0	1	1	0	0	kondoleyans
condone	0	0	0	0	0	0	1	0	0	0	tolere
conducive	0	0	0	0	0	0	1	0	0	0	fezab
conduct	0	0	0	0	0	0	0	0	0	0	konduit
conduction	0	0	0	0	0	0	0	0	0	0	kondiksyon
conductivity	0	0	0	0	0	0	1	0	0	0	konduktiviti
conductor	0	0	0	0	0	0	0	0	0	0	kondiktè
conduit	0	0	0	0	0	0	0	0	0	0	kanalizasyon
cone	0	0	0	0	0	0	0	0	0	0	kòn
confederate	0	0	0	0	0	0	1	0	0	1	konfedere
confederation	0	0	0	0	0	0	0	0	0	0	konfederasyon
confer	0	0	0	0	0	0	0	0	0	0	konfere
conference	0	0	0	0	0	0	0	0	0	0	konferans
confess	0	0	0	0	0	1	1	0	0	1	konfese
confession	0	1	0	1	0	1	0	1	1	0	konfesyon
confessional	0	0	0	1	0	0	0	0	0	1	konfesyon
confessions	0	0	0	0	0	0	0	0	0	0	konfesyon
confide	0	0	0	0	0	0	0	0	0	1	konfye
confidence	0	0	0	1	1	0	1	0	0	1	konfyans
confident	0	0	0	0	1	0	1	0	0	1	konfyans
confidential	0	0	0	0	0	0	0	0	0	1	konfidansyèl
confidentially	0	0	0	0	0	0	0	0	0	1	konfidansyèlman
configuration	0	0	0	0	0	0	0	0	0	0	konfigirasyon
confine	1	0	0	1	0	1	0	1	0	0	konfine
confined	1	0	1	1	0	1	0	1	0	0	fèmen
confinement	1	0	0	1	0	1	0	1	0	0	prizon
confines	0	0	0	0	0	0	0	0	0	0	limit
confirm	0	0	0	0	0	0	0	0	0	0	konfime
confirmation	0	0	0	0	0	0	0	0	0	1	konfimasyon
confirmatory	0	0	0	0	0	0	0	0	0	0	konfimasyon
confirmed	0	0	0	0	0	0	1	0	0	1	konfime
confiscate	1	0	0	0	0	1	0	1	0	0	konfiske
confiscation	0	0	0	0	0	1	0	0	0	0	konfiskasyon
conflagration	1	0	0	1	0	1	0	0	0	0	konflagrasyon
conflict	1	0	0	1	0	1	0	1	0	0	konfli
conflicting	0	0	0	0	0	1	0	0	0	0	konfli
confluence	0	0	0	0	0	0	0	0	0	0	konfluans
conformance	0	0	0	0	0	0	1	0	0	0	konfòmite
conformation	0	0	0	0	0	0	0	0	0	0	konfòmasyon
conformity	0	0	0	0	0	0	0	0	0	1	konfòmite
confound	0	0	0	0	0	1	0	0	0	0	konfonn
confounded	0	0	0	0	0	1	0	0	0	0	konfonn
confront	1	0	0	0	0	0	0	0	0	0	konfwonte
confuse	0	0	0	0	0	1	0	0	0	0	konfonn
confusion	1	0	0	1	0	1	0	0	0	0	konfizyon
congenial	0	0	0	0	0	0	1	0	0	0	agreyab
congenital	0	0	0	0	0	0	0	0	0	0	konjenital
congestion	0	0	0	0	0	1	0	0	0	0	anbouteyaj
conglomerate	0	0	0	0	0	0	0	0	0	1	konglomera
conglomeration	0	0	0	0	0	0	0	0	0	0	konglomerasyon
congratulatory	0	0	0	0	1	0	1	0	0	0	felisitasyon
congregate	0	0	0	0	0	0	0	0	0	0	rasanble
congregation	0	0	0	0	0	0	1	0	0	1	kongregasyon
congress	0	0	1	0	0	0	0	0	0	1	kongrè
congressional	0	0	0	0	0	0	0	0	0	0	kongrè a
congressman	0	0	0	0	0	0	0	0	0	1	manm kongrè a
congruence	0	0	0	0	0	0	1	0	0	1	kongriyans
conic	0	0	0	0	0	0	0	0	0	0	konik
conical	0	0	0	0	0	0	0	0	0	0	konik
conjecture	0	1	0	0	0	0	0	0	0	0	konjekti
conjugal	0	0	0	0	0	0	0	0	0	0	konjigal
conjugate	0	0	0	0	0	0	0	0	0	0	konjige
conjugation	0	0	0	0	0	0	0	0	0	0	konjigezon
conjunction	0	0	0	0	0	0	0	0	0	0	konjonksyon
conjunctive	0	0	0	0	0	0	0	0	0	0	konjonktif
conjure	0	1	0	0	0	0	0	0	1	0	evoke
conjuring	0	0	0	0	0	1	0	0	0	0	konjurasyon
connect	0	0	0	0	0	0	0	0	0	0	konekte
connected	0	0	0	0	0	0	0	0	0	0	konekte
connection	0	0	0	0	0	0	0	0	0	0	koneksyon
connective	0	0	0	0	0	0	0	0	0	1	konjonktif
connoisseur	0	0	0	0	1	0	1	0	0	1	koneseur
conquer	0	0	0	0	0	0	0	0	0	0	konkeri
conqueror	0	0	0	0	0	0	0	0	0	0	konkeran
conquest	1	0	0	1	0	1	0	0	0	0	konkèt
conscience	0	0	0	0	0	0	1	0	0	1	konsyans
conscientious	0	0	0	0	0	0	1	0	0	1	konsyan
consciousness	0	0	0	0	0	0	1	0	0	0	konsyans
conscription	0	0	0	0	0	0	0	0	0	0	konskripsyon
consecration	0	1	0	0	1	0	1	1	0	1	konsekrasyon
consecutive	0	0	0	0	0	0	0	0	0	0	youn apre lòt
consent	0	0	0	0	0	0	0	0	0	0	konsantman
consenting	0	0	0	0	0	0	0	0	0	0	konsantman
consequence	0	0	0	0	0	0	0	0	0	0	konsekans
consequent	0	1	0	0	0	0	0	0	0	0	konsekan
conservation	0	1	0	0	0	0	1	0	0	1	konsèvasyon
conservatism	0	0	0	0	0	0	0	0	0	0	konsèvatis
conservative	0	0	0	0	0	0	0	0	0	0	konsèvatif
conservatory	0	0	0	0	0	0	0	0	0	0	konsèvatwa
conserve	0	0	0	0	0	0	1	0	0	0	konsève
considerable	0	0	0	0	0	0	1	0	0	0	konsiderab
considerate	0	0	0	0	0	0	1	0	0	1	konsiderasyon
consignee	0	0	0	0	0	0	0	0	0	0	destinataire
consignment	0	0	0	0	0	0	0	0	0	0	anvwaye
consistency	0	0	0	0	0	0	1	0	0	1	konsistans
consistent	0	0	0	0	0	0	0	0	0	0	konsistan
consolation	0	0	0	0	0	0	0	0	0	0	konsolasyon
console	0	0	0	0	0	0	1	1	0	0	konsole
consolidate	0	0	0	0	0	0	0	0	0	0	konsolide
consolidation	0	0	0	0	0	0	0	0	0	0	konsolidasyon
consonant	0	0	0	0	0	0	1	0	0	0	konsòn
consort	0	0	0	0	0	0	0	0	0	1	maritim
conspicuous	0	0	0	0	0	0	0	0	0	0	evidan
conspiracy	0	0	0	1	0	0	0	0	0	0	konplo
conspirator	1	1	1	1	0	1	0	0	0	0	konspiratè
conspire	0	0	0	1	0	1	0	0	0	0	konplo
constable	0	0	0	0	0	0	0	0	0	1	konstab
constancy	0	0	0	0	0	0	1	0	0	1	konstans
constant	0	0	0	0	0	0	1	0	0	1	konstan
constantly	0	0	0	0	0	0	0	0	0	1	toujou ap
constellation	0	0	0	0	0	0	0	0	0	0	konstelasyon
consternation	1	0	0	1	0	1	0	0	0	0	konstènasyon
constipation	0	0	1	0	0	1	0	0	0	0	konstipasyon
constituent	0	0	0	0	0	0	0	0	0	0	konstitiyan
constituents	0	0	0	0	0	0	0	0	0	0	elektè yo
constitute	0	0	0	0	0	0	0	0	0	1	konstitye
constitution	0	0	0	0	0	0	0	0	0	0	konstitisyon
constitutional	0	0	0	0	0	0	1	0	0	1	konstitisyonèl
constitutionality	0	0	0	0	0	0	0	0	0	0	konstitisyonalite
constrain	0	0	0	1	0	1	0	0	0	0	kontrent
constrained	0	0	0	0	0	1	0	0	0	0	kontrent
constraint	1	0	0	1	0	1	0	1	0	0	kontrent
construct	0	0	0	0	0	0	1	0	0	0	konstwi
construction	0	0	0	0	0	0	0	0	0	0	konstriksyon
construe	0	0	0	0	0	0	0	0	0	0	entèprete
consul	0	0	0	0	0	0	0	0	0	1	konsil
consult	0	0	0	0	0	0	0	0	0	1	konsilte
consultation	0	0	0	0	0	0	0	0	0	0	konsiltasyon
consume	0	0	0	0	0	0	0	0	0	0	konsome
consuming	0	0	0	0	0	0	0	0	0	0	konsome
consummate	0	0	0	0	0	0	1	0	0	0	konsome
consummation	0	0	0	0	0	0	0	0	0	0	konsomasyon
consumption	0	0	0	0	0	0	0	0	0	0	konsomasyon
contact	0	0	0	0	0	0	1	0	0	0	kontakte
contagion	0	1	1	1	0	1	0	0	0	0	kontajye
contagious	0	0	1	1	0	1	0	0	0	0	trapan
