English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Serbian Word
buckled	0	0	0	0	0	0	0	0	0	0	закопчана
bud	0	0	0	0	0	0	0	0	0	0	пупољак
buddy	0	1	0	0	1	0	1	0	0	1	друже
budge	0	0	0	0	0	0	0	0	0	0	померити се
budget	0	0	0	0	0	0	0	0	0	1	буџета
buffalo	0	0	0	0	0	0	0	0	0	0	биво
buffer	0	0	0	0	0	0	0	0	0	0	тампон
buffet	1	0	0	0	0	1	0	0	0	0	бифе
bug	0	0	1	1	0	1	0	0	0	0	буг
bugaboo	1	0	0	1	0	1	0	1	0	0	бугабоо
buggy	0	0	0	0	0	0	0	0	0	0	бугги
bugle	0	1	0	0	0	0	0	0	0	0	бугле
build	0	0	0	0	0	0	1	0	0	0	градити
builder	0	0	0	0	0	0	0	0	0	0	градитељ
building	0	0	0	0	0	0	1	0	0	0	зграда
buildings	0	0	0	0	0	0	0	0	0	0	зграде
bulb	0	0	0	0	0	0	0	0	0	0	сијалица
bulbous	0	0	0	0	0	1	0	0	0	0	булбоус
bulge	0	0	0	0	0	0	0	0	0	0	испупчење
bulk	0	0	0	0	0	0	0	0	0	0	товар
bulkhead	0	0	0	0	0	0	0	0	0	0	преграда
bulky	0	0	0	0	0	0	0	0	0	0	гломазан
bull	0	0	0	0	0	0	0	0	0	0	бик
bulldog	0	0	0	0	0	0	1	0	0	0	булдог
bulldozer	0	0	0	0	0	0	0	0	0	0	булдожер
bullet	0	0	0	0	0	0	0	0	0	0	метак
bulletin	0	0	0	0	0	0	0	0	0	0	билтен
bulletproof	0	0	0	0	0	0	1	0	0	0	отпоран на метке
bullock	0	0	0	0	0	0	0	0	0	0	бик
bully	1	0	0	1	0	1	0	0	0	0	насилник
bulwark	0	0	0	0	0	0	0	0	0	0	бедем
bum	0	0	1	0	0	1	0	1	0	0	скитница
bummer	1	0	1	0	0	1	0	0	0	0	буммер
bump	0	0	0	0	0	0	0	0	0	0	бумп
bun	0	0	0	0	0	0	0	0	0	0	лепиња
bunch	0	0	0	0	0	0	0	0	0	0	хрпа
bundle	0	0	0	0	0	0	0	0	0	0	сноп
bungalow	0	0	0	0	0	0	0	0	0	0	бунгалов
bunk	0	0	0	0	0	0	0	0	0	0	бунк
bunker	0	0	0	1	0	0	0	0	0	0	бункер
bunt	0	0	0	0	0	0	0	0	0	0	бунт
buoy	0	0	0	0	0	0	1	0	0	0	бова
buoyancy	0	0	0	0	0	0	0	0	0	0	узгона
bur	0	0	0	0	0	0	0	0	0	0	бур
burden	0	0	0	0	0	0	0	0	0	0	терет
burdensome	0	0	0	1	0	1	0	1	0	0	оптерећујући
bureau	0	0	0	0	0	0	0	0	0	0	биро
bureaucracy	0	0	0	0	0	1	0	0	0	1	бирократије
bureaucrat	0	0	1	0	0	1	0	0	0	0	бирократа
burglar	0	0	1	1	0	1	0	0	0	0	провалник
burglary	0	0	0	0	0	1	0	0	0	0	провала
burial	1	0	0	1	0	1	0	1	0	0	сахрана
buried	0	0	0	1	0	1	0	1	0	0	сахрањен
burke	1	0	1	1	0	1	0	1	0	0	бурке
burlap	0	0	0	0	0	0	0	0	0	0	бурлап
burlesque	0	0	0	0	0	0	0	0	1	0	бурлеска
burly	0	0	0	0	0	0	0	0	0	0	крупан
burn	0	0	0	0	0	0	0	0	0	0	горети
burner	0	0	0	0	0	0	0	0	0	0	горионик
burning	0	0	0	0	0	0	0	0	0	0	гори
burnished	0	0	0	0	0	0	0	0	0	0	изглачано
burnout	0	0	0	0	0	0	0	0	0	0	сагорети
burnt	0	0	1	0	0	1	0	0	0	0	изгорео
burr	0	0	0	0	0	0	0	0	0	0	бурр
burrow	0	0	0	0	0	0	0	0	0	0	бурров
bursary	0	0	0	0	0	0	0	0	0	1	стипендија
bury	0	0	0	0	0	0	0	1	0	0	закопати
bus	0	0	0	0	0	0	0	0	0	0	бус
bush	0	0	0	0	0	0	0	0	0	0	грм
bushel	0	0	0	0	0	0	0	0	0	0	бусхел
bushy	0	0	0	0	0	0	0	0	0	0	бусхи
business	0	0	0	0	0	0	0	0	0	0	посао
buss	0	0	0	0	1	0	1	0	0	0	бусс
bust	0	0	0	0	0	0	0	0	0	0	биста
busted	1	0	0	1	0	1	0	0	0	0	ухапшен
bustle	0	0	0	0	0	0	0	0	0	0	врева
bustling	0	0	0	0	0	0	0	0	0	0	ужурбан
busy	0	0	0	0	0	0	0	0	0	0	Заузет
butane	0	0	0	0	0	0	0	0	0	0	бутан
butcher	1	0	1	1	0	1	0	0	0	0	месар
butler	0	0	0	0	0	0	1	0	0	1	Батлер
butt	0	0	0	0	0	1	0	0	0	0	задњицу
butter	0	0	0	0	0	0	0	0	0	0	маслац
butterfly	0	0	0	0	0	0	0	0	0	0	лептир
buttery	0	0	0	0	0	0	1	0	0	0	путер
buttock	0	0	0	0	0	0	0	0	0	0	задњицу
button	0	0	0	0	0	0	0	0	0	0	дугме
buttress	0	0	0	0	0	0	0	0	0	0	подупирач
buxom	0	0	0	0	0	0	1	0	0	0	буком
buy	0	0	0	0	0	0	0	0	0	0	купити
buyer	0	0	0	0	0	0	0	0	0	0	купац
buying	0	0	0	0	0	0	0	0	0	0	куповина
buzz	0	1	0	1	0	0	1	0	0	0	зујати
buzzed	0	0	0	0	0	1	0	0	0	0	зујао
buzzer	0	0	0	0	0	0	0	0	0	0	зујалица
bye	0	1	0	0	0	0	0	0	0	0	здраво
bygone	0	0	0	0	0	0	0	0	0	0	прошлост
bylaw	0	0	0	0	0	0	0	0	0	1	подзаконски акт
bystander	0	0	0	0	0	0	0	0	0	0	посматрач
byte	0	0	0	0	0	0	0	0	0	0	бајт
cab	0	0	0	0	0	0	1	0	0	0	такси
cabal	0	0	0	1	0	1	0	0	0	0	цабал
cabbage	0	0	0	0	0	0	0	0	0	0	купус
cabin	0	0	0	0	0	0	0	0	0	0	кабина
cabinet	0	0	0	0	0	0	1	0	0	1	кабинет
cable	0	0	0	0	0	0	0	0	1	0	кабл
cabriolet	0	0	0	0	0	0	0	0	0	0	кабриолет
cache	0	0	0	0	0	0	0	0	0	0	цацхе
cacophony	1	0	1	0	0	1	0	0	0	0	какофонија
cad	1	0	1	0	0	1	0	0	0	0	цад
cadaver	0	0	1	1	0	1	0	1	1	0	цадавер
caddy	0	0	0	0	0	0	0	0	0	0	цадди
cadence	0	0	0	0	0	0	0	0	0	0	каденца
cadet	0	0	0	0	0	0	0	0	0	0	кадет
cafe	0	0	0	0	0	0	1	0	0	0	кафе
cage	0	0	0	0	0	1	0	1	0	0	кавез
cairn	0	0	0	0	0	0	0	0	0	0	цаирн
cake	0	0	0	0	0	0	0	0	0	0	цаке
calamity	0	0	0	0	0	0	0	1	0	0	несрећа
calcareous	0	0	0	0	0	0	0	0	0	0	кречњак
calculate	0	0	0	0	0	0	0	0	0	0	израчунати
calculated	0	0	0	0	0	0	0	0	0	0	израчунати
calculating	0	0	0	0	0	1	0	0	0	0	рачунајући
calculation	0	1	0	0	0	0	0	0	0	0	обрачун
calculator	0	0	0	0	0	0	1	0	0	1	калкулатор
calculus	0	0	0	0	0	0	0	0	0	0	рачуница
calendar	0	0	0	0	0	0	0	0	0	0	календар
calender	0	0	0	0	0	0	0	0	0	0	календар
calf	0	0	0	0	1	0	1	0	0	1	лист
caliber	0	0	0	0	0	0	0	0	0	0	калибра
calibrate	0	0	0	0	0	0	0	0	0	0	калибрирати
calico	0	0	0	0	0	0	0	0	0	0	цалицо
calipers	0	0	0	0	0	0	0	0	0	0	чељусти
call	0	0	0	0	0	0	0	0	0	0	позив
calligraphy	0	0	0	0	0	0	0	0	0	0	калиграфија
calling	0	0	0	0	0	0	0	0	0	0	зове
callous	1	0	1	0	0	1	0	0	0	0	бешћутан
calls	0	1	0	0	0	1	0	0	0	1	позива
calm	0	0	0	0	0	0	1	0	0	0	мирно
calmness	0	0	0	0	0	0	0	0	0	0	смиреност
caloric	0	0	0	0	0	0	0	0	0	0	калоричан
calorie	0	0	0	0	0	0	0	0	0	0	калорија
calorimeter	0	0	0	0	0	0	0	0	0	0	калориметар
cam	0	0	0	0	0	0	0	0	0	0	цам
camber	0	0	0	0	0	0	0	0	0	0	цамбер
camel	0	0	0	0	0	0	0	0	0	0	Камила
cameo	0	0	0	0	0	0	0	0	0	0	цамео
cameraman	0	0	0	0	0	0	0	0	0	0	сниматељ
camisole	0	0	0	0	0	0	0	0	0	0	камисол
camouflage	0	0	0	0	0	0	0	0	1	0	камуфлажа
camouflaged	0	0	0	0	0	0	0	0	1	0	камуфлирано
camp	0	0	0	0	0	0	0	0	0	0	камп
campaign	0	0	0	0	0	0	0	0	0	0	кампања
campaigner	0	0	0	0	0	0	0	0	0	0	кампањац
campaigning	1	0	0	1	0	1	0	0	0	0	кампања
campus	0	0	0	0	0	0	0	0	0	0	кампус
canal	0	0	0	0	0	0	0	0	0	0	канал
canary	0	0	0	0	0	0	1	0	0	0	канаринац
cancel	0	0	0	0	0	1	0	1	0	0	поништити, отказати
canceling	0	0	0	0	0	0	0	0	0	0	отказивање
cancellation	0	0	0	0	0	0	0	0	0	0	отказивање
cancer	1	0	1	1	0	1	0	1	0	0	рак
candid	0	1	0	0	1	0	1	0	1	1	искрен
candidacy	0	0	0	0	0	0	0	0	0	0	кандидатура
candidate	0	0	0	0	0	0	1	0	0	0	кандидат
candied	0	0	0	0	0	0	1	0	0	0	кандирано
candle	0	0	0	0	0	0	0	0	0	0	свећа
candlelight	0	0	0	0	0	0	0	0	0	0	свеће
candlestick	0	0	0	0	0	0	0	0	0	0	свећњак
candor	0	0	0	0	0	0	0	0	0	0	искреност
candy	0	0	0	0	0	0	0	0	0	0	бомбоне
cane	1	0	0	1	0	0	0	0	0	0	трска
canine	0	0	0	0	0	0	0	0	0	0	псећи
canister	0	0	0	0	0	0	0	0	0	0	канистер
canker	1	0	1	0	0	1	0	0	0	0	рак
cannibal	0	0	1	1	0	1	0	0	0	0	канибал
cannibalism	0	0	1	0	0	1	0	0	0	0	канибализам
canning	0	0	0	0	0	0	0	0	0	0	конзервирање
cannon	1	0	0	1	0	1	0	0	0	0	топова
canoe	0	0	0	0	0	0	0	0	0	0	кану
canon	0	0	0	0	0	0	0	0	0	0	канон
canonical	0	0	0	0	0	0	0	0	0	0	канонски
canons	0	0	0	0	0	0	0	0	0	1	канонима
canopy	0	0	0	0	0	0	0	0	0	0	надстрешница
canteen	0	0	0	0	0	0	0	0	0	0	кантина
canterbury	0	0	0	0	0	0	0	0	0	0	цантербури
cantilever	0	0	0	0	0	0	0	0	0	0	конзолни
canto	0	0	0	0	0	0	0	0	0	0	цанто
canton	0	0	0	0	0	0	0	0	0	0	кантона
canvas	0	0	0	0	0	0	0	0	0	0	платну
canvass	0	0	0	0	0	0	0	0	0	0	платно
cap	0	1	0	0	0	0	0	0	0	1	капа
capability	0	0	0	0	0	0	0	0	0	0	способност
capable	0	0	0	0	0	0	0	0	0	0	способан
capacity	0	0	0	0	0	0	0	0	0	0	капацитет
cape	0	0	0	0	0	0	0	0	0	0	РТ
caper	0	0	0	0	0	0	0	0	0	0	капар
capillary	0	0	0	0	0	0	0	0	0	0	капиларни
capital	0	0	0	0	0	0	0	0	0	0	главни град
capitalist	0	0	0	0	0	0	1	0	0	0	капиталистички
capitals	0	0	0	0	0	0	0	0	0	0	престонице
capitation	0	0	0	0	0	0	0	0	0	0	капитације
capitol	0	0	0	0	0	0	0	0	0	0	главни град
capitulation	0	0	0	0	0	0	0	0	0	0	капитулација
caprice	0	0	0	0	0	0	0	0	0	0	цаприце
capricious	0	0	0	0	0	0	0	0	0	0	хировит
caps	0	0	0	0	0	0	0	0	0	0	цапс
capsule	0	0	0	0	0	0	0	0	0	0	капсула
captain	0	0	0	0	0	0	1	0	0	0	капетане
caption	0	0	0	0	0	0	0	0	0	0	Наслов
captivate	0	1	0	0	1	0	1	0	1	1	заробити
captivating	0	0	0	0	0	0	1	0	0	0	задивљујуће
captive	0	0	0	1	0	1	0	1	0	0	заробљеник
captivity	0	0	0	0	0	1	0	1	0	0	заточеништво
captor	0	0	0	1	0	1	0	0	0	0	цаптор
capture	0	0	0	0	0	1	0	0	0	0	ухватити
car	0	0	0	0	0	0	0	0	0	0	ауто
caramel	0	0	0	0	0	0	0	0	0	0	карамел
carat	0	0	0	0	0	0	0	0	0	0	карат
caravan	0	0	0	0	0	0	0	0	0	0	караван
carbon	0	0	0	0	0	0	0	0	0	0	угљеник
carcass	0	0	1	1	0	1	0	1	0	0	лешина
carcinoma	0	0	0	1	0	1	0	1	0	0	карцинома
card	0	0	0	0	0	0	0	0	0	0	картица
cardigan	0	0	0	0	0	0	0	0	0	0	кардиган
cardinal	0	0	0	0	0	0	0	0	0	0	кардинал
cardiomyopathy	0	0	0	1	0	1	0	1	0	0	кардиомиопатија
cards	0	0	0	0	0	0	0	0	0	0	картице
care	0	0	0	0	0	0	0	0	0	0	нега
career	0	1	0	0	0	0	1	0	0	0	каријера
careful	0	0	0	0	0	0	1	0	0	0	опрезно
carefully	0	0	0	0	0	0	1	0	0	0	пажљиво
carelessness	1	0	1	0	0	1	0	0	0	0	непажњом
caress	0	0	0	0	0	0	1	0	0	0	миловати
caret	0	0	0	0	0	0	0	0	0	0	карет
caretaker	0	0	0	0	0	0	1	0	0	1	чувар
cargo	0	0	0	0	0	0	0	0	0	0	терет
caribou	0	0	0	0	0	0	0	0	0	0	царибоу
caricature	0	0	0	0	0	1	0	0	0	0	карикатура
caries	0	0	1	0	0	1	0	0	0	0	каријес
carnage	1	0	1	1	0	1	0	1	1	0	царнаге
carnal	0	0	0	0	0	1	0	0	0	0	плотски
carnation	0	0	0	0	0	0	0	0	0	0	каранфил
carnivorous	0	0	0	1	0	1	0	0	0	0	месоједи
carol	0	0	0	0	1	0	1	0	0	1	царол
carousel	0	0	0	0	0	0	0	0	0	0	вртешка
carpenter	0	0	0	0	0	0	0	0	0	0	столар
carriage	0	0	0	0	0	0	0	0	0	0	кочија
carried	0	0	0	0	0	0	0	0	0	0	носио
carrier	0	0	0	0	0	0	0	0	0	0	носилац
carry	0	0	0	0	0	0	0	0	0	0	носити
carrying	0	0	0	0	0	0	0	0	0	0	носећи
cart	0	0	0	0	0	0	0	0	0	0	колица
cartel	0	0	0	0	0	1	0	0	0	0	картел
carter	0	0	0	0	0	0	0	0	0	0	цартер
cartilage	0	0	0	0	0	0	0	0	0	0	хрскавица
cartographic	0	0	0	0	0	0	0	0	0	0	картографски
cartography	0	0	0	0	0	0	0	0	0	0	картографија
cartoon	0	0	0	0	0	0	0	0	0	0	цртани филм
cartouche	0	0	0	0	0	0	0	0	0	0	картуша
cartridge	0	0	0	1	0	0	0	0	0	0	кертриџ
carve	0	0	0	0	0	0	0	0	0	0	резбарити
carver	0	0	0	0	0	0	0	0	0	0	резбар
carving	0	0	0	0	0	0	0	0	0	0	резбарење
cascade	0	0	0	0	0	0	1	0	0	0	каскада
case	0	0	0	1	0	1	0	1	0	0	случај
casein	0	0	0	0	0	0	0	0	0	0	казеин
cash	1	1	0	1	1	0	1	0	0	1	готовина
cashier	0	0	0	0	0	0	0	0	0	1	благајник
cashmere	0	0	0	0	0	0	0	0	0	0	кашмир
casing	0	0	0	0	0	0	0	0	0	0	кућиште
casino	0	0	0	0	0	0	0	0	0	0	казино
cask	0	0	0	0	0	0	0	0	0	0	бачва
casket	0	0	0	1	0	1	0	1	0	0	ковчег
cast	0	0	0	0	0	0	0	0	0	0	цаст
caste	0	0	0	0	0	1	0	0	0	0	каста
caster	0	0	0	0	0	0	0	0	0	0	цастер
castle	0	0	0	0	0	0	0	0	0	0	замак
castor	0	0	0	0	0	0	0	0	0	0	рицинус
casual	0	0	0	0	0	0	0	0	0	0	неформалан
casually	0	0	0	0	0	0	0	0	0	0	лежерно
casualty	1	0	0	1	0	1	0	1	0	0	жртва
cat	0	0	0	0	0	0	0	0	0	0	мачка
catabolism	0	0	0	0	0	0	0	0	0	0	катаболизам
catalog	0	0	0	0	0	0	0	0	0	0	каталог
catalogue	0	0	0	0	0	0	0	0	0	0	каталог
catalysis	0	0	0	0	0	0	0	0	0	0	катализа
catalytic	0	0	0	0	0	0	0	0	0	0	каталитички
catamaran	0	0	0	0	0	0	0	0	0	0	катамаран
catapult	0	0	0	0	0	0	0	0	0	0	катапулт
cataract	0	1	0	1	0	1	0	1	0	0	катаракта
catastrophe	1	0	1	1	0	1	0	1	1	0	катастрофа
catch	0	0	0	0	0	0	0	0	1	0	улов
catching	0	0	0	0	0	0	0	0	0	0	хватање
catechism	0	0	1	0	0	0	0	0	0	0	катихизис
categorical	0	0	0	0	0	0	1	0	0	0	категоричан
category	0	0	0	0	0	0	0	0	0	0	категорија
cater	0	0	0	0	0	0	1	0	0	0	цатер
caterer	0	0	0	0	0	0	0	0	0	0	угоститељ
caterpillar	0	0	0	0	0	0	0	0	0	0	гусеница
cates	0	0	0	0	0	0	0	0	0	0	цатес
cathartic	0	0	0	0	0	0	1	0	0	0	катарзичан
cathedral	0	0	0	0	1	0	1	0	0	1	катедрала
catheter	0	0	0	0	0	1	0	0	0	0	катетер
catnip	0	0	0	0	0	0	0	0	0	0	мачја трава
cattle	0	0	0	0	0	0	0	0	0	0	говеда
caucus	0	0	0	0	0	0	0	0	0	0	цауцус
caudal	0	0	0	0	0	0	0	0	0	0	каудални
caulk	0	0	0	0	0	0	0	0	0	0	цаулк
causal	0	0	0	0	0	0	0	0	0	0	узрочне
causality	0	0	0	0	0	0	0	0	0	0	узрочност
causation	0	0	0	0	0	0	0	0	0	0	узрочност
caused	0	0	0	0	0	0	0	0	0	0	изазвано
causeway	0	0	0	0	0	0	0	0	0	0	насип
caution	1	1	0	1	0	1	0	0	0	0	опрезност
cautionary	0	0	0	1	0	0	0	0	0	0	упозоравајући
cautious	0	1	0	1	0	0	1	0	0	1	опрезан
cautiously	0	0	0	1	0	0	1	0	0	0	опрезно
cavalry	0	0	0	0	0	0	0	0	0	0	коњица
cave	0	0	0	0	0	0	0	0	0	0	пећина
caveat	0	0	0	0	0	0	0	0	0	0	наредба за суспендовање
cavern	0	0	0	0	0	0	0	0	0	0	пећина
cavernous	0	0	0	0	0	0	0	0	0	0	кавернозна
cavity	0	0	0	0	0	0	0	0	0	0	шупљина
cayenne	0	0	0	0	0	0	0	0	0	0	цаиенне
cease	0	0	0	0	0	0	0	0	0	0	прекид, престати
ceaseless	0	0	0	0	0	0	0	0	0	0	непрекидан
cede	0	0	0	0	0	1	0	0	0	0	уступити
ceiling	0	0	0	0	0	0	0	0	0	0	плафон
celebrant	0	0	0	0	0	0	0	0	0	0	слављеник
celebrated	0	1	0	0	1	0	1	0	0	0	славио
celebrating	0	1	0	0	1	0	1	0	0	0	славећи
celebration	0	1	0	0	1	0	1	0	1	1	славље
celebrity	1	1	1	0	1	1	1	0	1	1	позната личност
celestial	0	1	0	0	1	0	1	0	0	0	небески
celibacy	0	0	0	0	0	0	0	0	0	0	целибат
cell	0	0	0	0	0	0	0	0	0	0	ћелија
cellar	0	0	0	0	0	0	0	0	0	0	подрум
cellular	0	0	0	0	0	0	0	0	0	0	ћелијски
celluloid	0	0	0	0	0	0	0	0	0	0	целулоид
cement	0	1	0	0	0	0	0	0	0	1	цемента
cemented	0	0	0	0	0	0	0	0	0	0	цементиран
cemetery	0	0	0	1	0	1	0	1	0	0	гробље
censor	1	0	1	1	0	1	0	0	0	1	цензор
censure	0	0	0	0	0	1	0	0	0	0	ценсуре
census	0	0	0	0	0	0	0	0	0	0	Попис
cent	0	0	0	0	0	0	0	0	0	0	цент
centenary	0	0	0	0	0	0	0	0	0	0	стогодишњица
centennial	0	0	0	0	0	0	0	0	0	0	стогодишњица
center	0	0	0	0	0	0	1	0	0	1	центар
centimeter	0	0	0	0	0	0	0	0	0	0	центиметар
central	0	0	0	0	0	0	0	0	0	0	централни
centrality	0	0	0	0	0	0	0	0	0	0	централност
centralization	0	0	0	0	0	0	0	0	0	0	централизација
centralize	0	0	0	0	0	0	0	0	0	0	централизовати
centrally	0	0	0	0	0	0	0	0	0	0	централно
centrifugal	0	0	0	0	0	0	0	0	0	0	центрифугални
centrifuge	0	0	0	0	0	0	0	0	0	0	центрифуга
centurion	0	0	0	0	0	0	1	0	0	0	центурион
century	0	0	0	0	0	0	0	0	0	0	века
ceramics	0	0	0	0	0	0	0	0	0	0	керамике
cereal	0	0	0	0	0	0	0	0	0	0	житарице
cereals	0	0	0	0	0	0	0	0	0	0	житарице
cerebral	0	0	0	0	0	0	1	0	0	0	церебралне
ceremonial	0	0	0	0	0	0	0	0	0	0	церемонијалне
ceremony	0	0	0	0	1	0	1	0	1	0	церемонија
certainty	0	0	0	0	0	0	1	0	0	0	сигурност
certificate	0	0	0	0	0	0	0	0	0	0	потврда
certify	0	0	0	0	0	0	0	0	0	1	оверити
cess	0	0	1	0	0	1	0	0	0	0	цесс
cessation	0	0	0	0	0	1	0	0	0	0	престанак
chaff	1	0	0	1	0	1	0	0	0	0	пљеве
chafing	0	0	0	0	0	1	0	0	0	0	цхафинг
chagrin	0	0	1	0	0	1	0	1	0	0	огорченост
chain	0	0	0	0	0	0	0	0	0	0	ланац
chair	0	0	0	0	0	0	0	0	0	0	столица
chairman	0	0	0	0	0	0	1	0	0	1	председавајући
chairperson	0	0	0	0	0	0	0	0	0	0	председавајући
chairwoman	0	0	0	0	0	0	1	0	0	1	председница
chaise	0	0	0	0	0	0	0	0	0	0	цхаисе
chalet	0	0	0	0	0	0	0	0	0	0	цхалет
chalice	0	0	0	0	0	0	0	0	0	0	путир
chalk	0	0	0	0	0	0	0	0	0	0	креда
challenge	1	0	0	1	0	1	0	0	0	0	изазов
chamber	0	0	0	0	0	0	0	0	0	0	комора
chambers	0	0	0	0	0	0	0	0	0	0	коморе
chameleon	0	0	0	0	0	0	0	0	0	0	камелеон
champagne	0	0	0	0	0	0	0	0	0	0	шампањац
champion	0	1	0	0	1	0	1	0	0	1	шампион
chance	0	0	0	0	0	0	0	0	1	0	шанса
chancellor	0	0	0	0	0	0	0	0	0	1	канцелар
chandelier	0	0	0	0	0	0	0	0	0	0	лустер
chandler	0	0	0	0	0	0	0	0	0	0	цхандлер
change	0	0	0	1	0	0	0	0	0	0	променити
changeable	0	1	0	0	0	0	0	0	1	0	променљиво
changed	0	0	0	0	0	0	0	0	0	0	промењено
changer	0	0	0	0	0	0	0	0	0	0	мењач
changing	0	0	0	0	0	0	0	0	0	0	мењајући
channel	0	0	0	0	0	0	0	0	0	0	канал
chant	1	1	0	0	1	0	1	0	1	0	појање
chaos	1	0	0	1	0	1	0	1	0	0	хаос
chaotic	1	0	0	0	0	1	0	0	0	0	хаотично
chap	0	0	0	0	0	0	0	0	0	0	погл
chapel	0	0	0	0	0	0	0	0	0	0	капела
chaplain	0	0	0	0	0	0	0	0	0	1	капелан
chapman	0	0	0	0	0	0	0	0	0	0	цхапман
chaps	0	0	0	0	0	0	0	0	0	0	цхапс
chapter	0	0	0	0	0	0	0	0	0	0	поглавље
char	0	0	0	0	0	0	0	0	0	0	цхар
character	0	0	0	0	0	0	0	0	0	0	карактера
characteristic	0	0	0	0	0	0	0	0	0	0	карактеристичан
characterize	0	0	0	0	0	0	0	0	0	0	окарактерисати
charade	0	0	0	0	0	1	0	0	0	0	шарада
charcoal	0	0	0	0	0	0	0	0	0	0	угаљ
charge	0	0	0	0	0	0	0	0	0	0	напунити
chargeable	0	0	0	1	0	1	0	1	0	0	наплативо
charger	0	0	0	0	0	0	1	0	0	0	пуњач
chariot	0	0	0	0	0	0	0	0	0	0	кочија
charitable	0	1	0	0	1	0	1	0	0	1	добротворна
charity	0	0	0	0	1	0	1	0	0	0	доброчинство
charm	0	0	0	0	0	0	1	0	0	0	шарм
charmed	0	0	0	0	1	1	1	0	0	0	очарани
charmer	0	0	0	0	0	0	0	0	0	0	шармер
charming	0	0	0	0	0	0	1	0	0	0	шармантан
chart	0	0	0	0	0	0	0	0	0	1	графикон
charter	0	0	0	0	0	0	0	0	0	0	повеља
chartered	0	0	0	0	0	0	0	0	0	0	изнајмљен
chase	0	0	0	0	0	1	0	0	0	0	потера
chasm	0	0	0	1	0	0	0	0	0	0	понор
chastisement	0	0	0	0	0	1	0	0	0	0	кажњавање
chastity	0	1	0	0	0	0	1	0	0	1	чедност
chat	0	0	0	0	0	0	0	0	0	0	Ћаскање
chateau	0	0	0	0	0	0	0	0	0	0	замак
chatter	0	0	0	0	0	0	0	0	0	0	брбљање
chattering	0	0	0	0	0	0	1	0	0	0	брбљање
chatty	0	0	0	0	0	1	0	0	0	0	брбљив
chauffeur	0	0	0	0	0	0	0	0	0	0	шофер
cheap	0	0	0	0	0	1	0	0	0	0	јефтино
cheat	1	0	1	0	0	1	0	0	0	0	варати
check	0	0	0	0	0	0	0	0	0	0	проверавати
checker	0	0	0	0	0	0	0	0	0	0	цекер
checkered	0	0	0	0	0	0	0	0	0	0	карирано
checkers	0	0	0	0	0	0	0	0	0	0	даме
checklist	0	0	0	0	0	0	1	0	0	1	Контролна листа
cheek	0	0	0	0	0	0	0	0	0	0	образ
cheeks	0	0	0	0	0	0	0	0	0	0	образи
cheep	0	0	0	0	0	0	0	0	0	0	цхееп
cheer	0	1	0	0	1	0	1	0	1	1	навијати
cheerful	0	0	0	0	1	0	1	0	1	0	весела
cheerfulness	0	1	0	0	1	0	1	0	0	1	ведрина
cheering	0	0	0	0	1	0	1	0	0	0	навијајући
cheery	0	1	0	0	1	0	1	0	0	0	весело
cheesecake	0	0	0	0	0	1	0	0	0	0	чизкејк
cheetah	0	0	0	0	0	0	0	0	0	0	гепард
chemise	0	0	0	0	0	0	0	0	0	0	цхемисе
chemist	0	0	0	0	0	0	1	0	0	1	хемичар
chemistry	0	0	0	0	0	0	0	0	0	0	хемија
cheque	0	0	0	0	0	0	0	0	0	0	проверавати
cherish	0	1	0	0	1	0	1	0	1	1	неговати
cherry	0	0	0	0	0	0	1	0	0	0	трешња
chess	0	0	0	0	0	0	0	0	0	0	шах
chest	0	0	0	0	0	0	0	0	0	0	груди
chestnut	0	0	0	0	0	0	0	0	0	0	кестен
chevron	0	0	0	0	0	0	0	0	0	0	цхеврон
chew	0	0	0	0	0	0	0	0	0	0	жвакати
chic	0	0	0	0	0	0	0	0	0	0	шик
chicane	0	1	0	0	0	1	0	0	1	1	шикана
chicken	0	0	0	1	0	0	0	0	0	0	пилетина
chief	0	0	0	0	0	0	0	0	0	0	Шеф
chiefly	0	0	0	0	0	0	0	0	0	0	углавном
chieftain	0	0	0	0	0	0	1	0	0	0	поглавица
child	0	1	0	0	1	0	1	0	0	0	дете
childbirth	0	0	0	0	0	0	0	0	0	0	рођење детета
childhood	0	0	0	0	1	0	1	0	0	0	детињство
childish	0	0	0	0	0	1	0	0	0	0	детињасти
chill	0	0	0	0	0	0	0	0	0	0	цхилл
chilly	0	0	0	0	0	1	0	0	0	0	цхилли
chime	0	0	0	0	0	0	0	0	0	0	цхиме
chimera	0	0	0	1	0	0	0	0	1	0	химера
chimes	0	0	0	0	0	0	0	0	0	0	звона
chimney	0	0	0	0	0	0	0	0	0	0	димњак
china	0	0	0	0	0	0	0	0	0	0	цхина
chine	0	0	0	0	0	0	0	0	0	0	цхине
chinook	0	0	0	0	0	0	0	0	0	0	цхиноок
chip	0	0	0	0	0	0	0	0	0	0	чип
chipping	0	0	0	0	0	0	0	0	0	0	цхиппинг
chirp	0	0	0	0	1	0	1	0	0	0	цвркутати
chisel	0	0	0	0	0	0	1	0	0	0	длијето
chit	0	0	0	0	0	0	0	0	0	0	цхит
chivalry	0	0	0	0	0	0	1	0	0	0	витештво
chloroform	0	0	0	0	0	1	0	0	0	0	хлороформ
chocolate	0	1	0	0	1	0	1	0	0	1	чоколада
choice	0	0	0	0	0	0	1	0	0	0	избор
