English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Finnish Word
clatter	0	0	0	0	0	0	0	0	0	0	kolinaa
clause	0	0	0	0	0	0	0	0	0	0	lauseke
clauses	0	0	0	0	0	0	0	0	0	0	lausekkeita
claw	1	0	0	1	0	1	0	0	0	0	kynsiä
claws	0	0	0	0	0	0	0	0	0	0	kynnet
clay	0	0	0	0	0	0	0	0	0	0	savi
clean	0	0	0	0	1	0	1	0	0	1	puhdas
cleaning	0	0	0	0	0	0	1	0	0	0	puhdistus
cleanliness	0	0	0	0	0	0	1	0	0	0	puhtaus
cleanly	0	0	0	0	0	0	1	0	0	0	siististi
cleanse	0	0	0	0	0	0	1	0	0	0	puhdistaa
cleansing	0	0	0	0	0	0	1	0	0	0	puhdistaminen
clearance	0	0	0	0	0	0	1	0	0	1	puhdistuma
clearing	0	0	0	0	0	0	0	0	0	0	tyhjennys
clearness	0	0	0	0	0	0	1	0	0	0	selkeys
cleavage	0	0	0	0	0	0	0	0	0	0	pilkkominen
cleave	0	0	0	1	0	0	0	0	0	0	pilkkoa
clef	0	0	0	0	0	0	0	0	0	0	avain
cleft	0	0	0	0	0	0	0	0	0	0	halkeama
clemency	0	0	0	0	0	0	0	0	0	0	armoa
clergy	0	0	0	0	0	0	0	0	0	0	papisto
clergyman	0	0	0	0	0	0	0	0	0	0	pappi
clerical	0	0	0	0	0	0	1	0	0	1	papisto
clerk	0	0	0	0	0	0	0	0	0	0	virkailija
clerkship	0	0	0	0	0	0	0	0	0	0	virkailija
clever	0	0	0	0	0	0	1	0	0	0	fiksu
cleverness	0	0	0	0	0	0	1	0	0	0	älykkyyttä
click	0	0	0	0	0	0	0	0	0	0	klikkaus
client	0	0	0	0	0	0	0	0	0	0	asiakas
clientele	0	0	0	0	0	0	0	0	0	0	asiakaskunta
cliff	0	0	0	1	0	0	0	0	0	0	kallio
climate	0	0	0	0	0	0	0	0	0	0	ilmasto
climatology	0	0	0	0	0	0	0	0	0	0	ilmastotiede
climax	0	1	0	0	1	0	1	0	1	1	huipentuma
climb	0	0	0	0	0	0	0	0	0	0	kiivetä
cling	0	0	0	0	0	0	0	0	0	0	takertumaan
clip	0	0	0	0	0	0	0	0	0	0	leike
clipper	0	0	0	0	0	0	0	0	0	0	leikkuri
clipping	0	0	0	0	0	0	0	0	0	0	leikkaus
clique	0	0	0	0	0	0	0	0	0	0	klikki
cloak	0	0	0	0	0	0	0	0	0	0	viitta
clock	0	1	0	0	0	0	0	0	0	0	kello
clockwork	0	0	0	0	0	0	0	0	0	0	kellokoneisto
clog	0	0	0	0	0	0	0	0	0	0	tukkia
cloister	0	0	0	0	0	1	0	0	0	0	luostari
close	0	0	0	0	0	0	0	0	0	0	kiinni
closed	0	0	0	0	0	0	0	0	0	0	suljettu
closeness	0	0	0	0	1	0	1	0	0	1	läheisyys
closet	0	0	0	0	0	0	0	0	0	0	vaatekaappi
closure	0	1	0	0	1	0	1	1	0	0	päättäminen
clot	0	0	0	0	0	0	0	0	0	0	hyytyä
cloth	0	0	0	0	0	0	0	0	0	0	kangas
clothe	0	0	0	0	0	0	1	0	0	0	vaatettaa
clothes	0	0	0	0	0	0	0	0	0	0	vaatteet
clothesline	0	0	0	0	0	0	0	0	0	0	pyykkinarulla
clothing	0	0	0	0	0	0	0	0	0	0	vaatetus
cloud	0	0	0	0	0	0	0	0	0	0	pilvi
clouded	0	0	0	0	0	1	0	1	0	0	pilvinen
cloudiness	0	0	0	1	0	1	0	0	0	0	pilvisyys
cloudy	0	0	0	0	0	0	0	1	0	0	pilvinen
clover	0	0	0	0	0	0	0	0	0	0	apila
cloves	0	0	0	0	0	0	0	0	0	0	neilikka
clown	0	1	0	0	1	0	1	0	1	0	klovni
club	0	0	0	0	0	0	0	0	0	0	klubi
clubhouse	0	0	0	0	0	0	0	0	0	0	klubitalo
clubs	0	0	0	0	0	0	0	0	0	0	klubeja
clue	0	1	0	0	0	0	0	0	0	0	vihje
clump	0	0	0	0	0	1	0	0	0	0	tallustella
clumsy	0	0	1	0	0	1	0	0	0	0	kömpelö
cluster	0	0	0	0	0	0	0	0	0	0	klusterin
clutch	0	0	0	0	0	0	0	0	0	0	kytkin
clutches	0	0	0	0	0	0	0	0	0	0	kytkimet
clutter	0	0	0	0	0	0	0	0	0	0	sotkua
coach	0	0	0	0	0	0	0	0	0	1	valmentaja
coagulation	0	0	0	0	0	0	0	0	0	0	hyytymistä
coal	0	0	0	0	0	0	0	0	0	0	hiiltä
coalesce	0	0	0	0	0	0	0	0	0	1	sulautua yhteen
coalition	0	0	0	0	0	0	1	0	0	0	koalitio
coast	0	0	0	0	0	0	1	0	0	0	rannikko
coastal	0	0	0	0	0	0	0	0	0	0	rannikko-
coaster	0	0	0	0	0	0	0	0	0	0	lasinaluse
coat	0	0	0	0	0	0	0	0	0	0	takki
coating	0	0	0	0	0	0	0	0	0	0	pinnoite
coax	0	0	0	0	0	0	0	0	0	1	houkutella
cobalt	0	0	0	0	0	0	0	0	0	0	koboltti
cobble	0	0	0	0	0	0	0	0	0	0	mukulakivi
cobbler	0	0	0	0	0	0	0	0	0	0	suutari
cobra	0	0	0	1	0	0	0	0	0	0	kobra
cocaine	0	0	0	0	0	1	0	1	0	0	kokaiinia
cock	0	0	0	0	0	0	0	0	0	0	kukko
cockpit	0	0	0	0	0	0	0	0	0	0	ohjaamo
cocktail	0	0	0	0	0	0	0	0	0	0	cocktail
cocoa	0	0	0	0	0	0	0	0	0	0	kaakao
cocoon	0	0	0	0	0	0	0	0	0	0	koteloida
cod	0	0	0	0	0	0	0	0	0	0	turska
code	0	0	0	0	0	0	0	0	0	0	koodi
codex	0	0	0	0	0	0	0	0	0	0	koodeksi
codification	0	0	0	0	0	0	0	0	0	0	kodifiointi
codify	0	0	0	0	0	0	0	0	0	0	kodifioida
coefficient	0	0	0	0	0	0	0	0	0	0	kerroin
coerce	1	0	1	1	0	1	0	0	0	0	pakottaa
coercion	1	0	1	1	0	1	0	1	0	0	pakko
coercive	0	0	0	0	0	0	0	0	0	0	pakko
coexist	0	0	0	0	0	0	1	0	0	1	rinnakkain
coexistence	0	0	0	0	0	0	0	0	0	0	rinnakkaiseloa
coexisting	0	0	0	0	0	0	0	0	0	1	rinnakkaiseloa
coffee	0	0	0	0	0	0	0	0	0	0	kahvia
coffin	0	0	0	1	0	1	0	1	0	0	arkku
cog	0	0	0	0	0	0	0	0	0	0	hammasratas
cogent	0	0	0	0	0	0	1	0	0	1	vakuuttava
cognate	0	0	0	0	0	0	0	0	0	0	sukua
cognition	0	0	0	0	0	0	0	0	0	0	kognitio
cognitive	0	0	0	0	0	0	1	0	0	0	kognitiivinen
cohabitation	0	0	0	0	0	0	0	0	0	0	avoliitto
coherence	0	0	0	0	0	0	1	0	0	0	johdonmukaisuutta
coherent	0	0	0	0	0	0	1	0	0	0	johdonmukainen
cohesion	0	0	0	0	0	0	0	0	0	1	yhteenkuuluvuutta
cohesive	0	0	0	0	0	0	1	0	0	1	yhtenäinen
cohort	0	0	0	0	0	0	0	0	0	0	kohortti
coil	0	0	0	0	0	0	0	0	0	0	kela
coiled	0	0	0	0	0	0	0	0	0	0	kierretty
coin	0	0	0	0	0	0	0	0	0	0	kolikko
coinage	0	0	0	0	0	0	0	0	0	0	kolikoiden
coincide	0	0	0	0	0	0	0	0	0	0	osua yhteen
coincidence	0	0	0	0	0	0	0	0	1	0	yhteensattuma
coincident	0	0	0	0	0	0	0	0	0	0	sattumaa
coinciding	0	0	0	0	0	0	0	0	0	0	samaan aikaan
coke	0	0	0	0	0	0	0	0	0	0	koksi
cold	0	0	0	0	0	1	0	0	0	0	kylmä
coldly	0	0	0	0	0	1	0	0	0	0	kylmästi
coldness	1	0	1	1	0	1	0	1	0	0	kylmyys
colic	0	0	0	0	0	1	0	0	0	0	koliikki
collaborator	0	0	0	0	0	0	0	0	0	1	yhteistyökumppani
collapse	0	0	1	1	0	1	0	1	0	0	romahdus
collar	0	0	0	0	0	0	0	0	0	0	kaulus
collate	0	0	0	0	0	0	0	0	0	0	lajitella
collateral	0	0	0	0	0	0	0	0	0	1	vakuudeksi
collation	0	0	0	0	0	0	0	0	0	0	lajittelu
colleague	0	0	0	0	0	0	0	0	0	0	kollega
collect	0	0	0	0	0	0	0	0	0	0	kerätä
collected	0	0	0	0	0	0	0	0	0	0	kerätty
collection	0	0	0	0	0	0	0	0	0	0	kokoelma
collective	0	0	0	0	0	0	0	0	0	0	kollektiivinen
collectively	0	0	0	0	0	0	1	0	0	1	kollektiivisesti
collector	0	0	0	0	0	0	0	0	0	0	keräilijä
college	0	0	0	0	0	0	0	0	0	0	college
collegiate	0	0	0	0	0	0	0	0	0	0	kollegiaalinen
collide	0	0	0	0	0	0	0	0	0	0	törmätä
collie	0	0	0	0	0	0	0	0	0	0	collie
collision	1	0	0	0	0	1	0	0	0	0	törmäys
collocation	0	0	0	0	0	0	0	0	0	0	kollokaatio
colloquial	0	0	0	0	0	0	0	0	0	0	puhekielen
collusion	1	0	1	1	0	1	0	1	0	0	salainen
colon	0	0	0	0	0	0	0	0	0	0	kaksoispiste
colonel	0	0	0	0	0	0	1	0	0	1	eversti
colonial	0	0	0	0	0	0	0	0	0	0	siirtomaa-
colony	0	0	0	0	0	0	0	0	0	0	siirtomaa
colophon	0	0	0	0	0	0	0	0	0	0	kolofoni
color	0	0	0	0	0	0	0	0	0	0	väri-
coloration	0	0	0	0	0	0	0	0	0	0	väri
colored	0	0	0	0	0	0	0	0	0	0	värillinen
coloring	0	0	0	0	0	0	0	0	0	0	väritys
colorless	0	0	0	0	0	0	0	0	0	0	väritön
colors	0	0	0	0	0	0	0	0	0	0	värit
colossal	0	0	0	0	0	0	1	0	0	0	kolosaali
colt	0	0	0	0	0	0	0	0	0	0	varsa
column	0	0	0	0	0	0	0	0	0	0	sarakkeessa
columnar	0	0	0	0	0	0	0	0	0	0	pylväsmäinen
coma	0	0	0	1	0	1	0	1	0	0	kooma
comatose	0	0	0	1	0	1	0	1	0	0	koomaan
comb	0	0	0	0	0	0	0	0	0	0	kampa
combat	1	0	0	1	0	1	0	0	0	0	taistella
combatant	1	0	0	1	0	1	0	0	0	0	taistelija
combative	1	0	0	1	0	1	0	0	0	0	taistelunhaluinen
combination	0	0	0	0	0	0	0	0	0	0	yhdistelmä
combinatorial	0	0	0	0	0	0	0	0	0	0	kombinatorinen
combine	0	0	0	0	0	0	0	0	0	0	yhdistää
combined	0	0	0	0	0	0	0	0	0	0	yhdistetty
combustible	0	0	0	0	0	0	0	0	0	0	palava
combustion	0	0	0	0	0	0	0	0	0	0	palaminen
comedy	0	0	0	0	0	0	0	0	0	0	komedia
comet	0	0	0	0	0	0	0	0	0	0	komeetta
comfort	0	1	0	0	1	0	1	0	0	1	mukavuus
comforter	0	0	0	0	0	0	0	0	0	0	lohduttaja
comic	0	0	0	0	0	0	0	0	0	0	koominen
comical	0	0	0	0	0	0	0	0	0	0	koominen
coming	0	1	0	0	0	0	0	0	0	0	tulossa
comma	0	0	0	0	0	0	0	0	0	0	pilkku
command	0	0	0	0	0	0	0	0	0	0	komento
commandant	0	0	0	0	0	0	1	0	0	1	komentaja
commander	0	0	0	0	0	0	0	0	0	0	komentaja
commanding	0	0	0	0	0	0	1	0	0	1	komentava
commemorate	0	1	0	0	1	0	1	1	0	0	muistella
commemoration	0	1	0	0	1	0	1	0	0	0	muistojuhla
commemorative	0	1	0	0	0	0	1	0	0	0	muisto-
commence	0	0	0	0	0	0	0	0	0	0	aloittaa
commend	0	0	0	0	0	0	1	0	0	0	kiittää
commendable	0	0	0	0	1	0	1	0	0	1	kiitettävää
commensurate	0	0	0	0	0	0	0	0	0	0	oikeassa suhteessa
comment	0	0	0	0	0	0	0	0	0	0	kommentti
commentary	0	0	0	0	0	0	0	0	0	0	kommentti
commentator	0	0	0	0	0	0	1	0	0	0	kommentaattori
commerce	0	0	0	0	0	0	0	0	0	1	kauppaa
commercial	0	0	0	0	0	0	0	0	0	0	kaupallinen
commissary	0	0	0	0	0	0	0	0	0	0	komissaari
commission	0	0	0	0	0	0	0	0	0	1	komissio
commissioner	0	0	0	0	0	0	0	0	0	0	komissaari
commit	0	0	0	0	0	0	0	0	0	0	tehdä
committal	0	0	0	0	0	1	0	1	0	0	sitova
committed	0	0	0	0	0	0	1	0	0	1	sitoutunut
committee	0	0	0	0	0	0	0	0	0	1	komitea
commodity	0	0	0	0	0	0	0	0	0	0	hyödyke
commodore	0	0	0	0	0	0	1	0	0	1	kommodori
common	0	0	0	0	0	0	0	0	0	0	yleinen
commonly	0	0	0	0	0	0	0	0	0	0	yleisesti
commonplace	0	1	0	0	0	0	0	0	0	1	yleistä
commons	0	0	0	0	0	0	0	0	0	0	yhteiset
commonwealth	0	0	0	0	0	0	1	0	0	1	kansainyhteisö
commotion	1	0	0	0	0	1	0	0	0	0	hälinää
commune	0	0	0	0	0	0	0	0	0	0	kunta
communicable	0	0	0	0	0	0	0	0	0	0	kommunikoitavissa
communicate	0	0	0	0	0	0	1	0	0	1	kommunikoida
communication	0	0	0	0	0	0	0	0	0	1	viestintää
communicative	0	0	0	0	0	0	1	0	0	0	kommunikatiivisia
communion	0	0	0	0	1	0	1	0	0	1	ehtoollinen
communism	1	0	0	1	0	1	0	1	0	0	kommunismi
communist	0	0	0	0	0	1	0	0	0	0	kommunisti
community	0	0	0	0	0	0	1	0	0	0	Yhteisö
commutation	0	0	0	0	0	0	1	0	0	0	kommutaatio
commutative	0	0	0	0	0	0	0	0	0	0	kommutatiivisia
commute	0	0	0	0	0	0	1	0	0	0	lieventää
commuter	0	0	0	0	0	0	0	0	0	0	työmatkalainen
compact	0	0	0	0	0	0	0	0	0	1	kompakti
compaction	0	0	0	0	0	0	0	0	0	0	tiivistys
compactness	0	0	0	0	0	0	0	0	0	0	tiiviys
companion	0	0	0	0	1	0	1	0	0	1	kumppani
companionship	0	0	0	0	0	0	0	0	0	0	toveruus
company	0	0	0	0	0	0	0	0	0	0	yhtiö
comparable	0	0	0	0	0	0	0	0	0	0	vertailukelpoinen
comparative	0	0	0	0	0	0	0	0	0	0	vertaileva
comparatively	0	0	0	0	0	0	0	0	0	0	verrattain
comparison	0	0	0	0	0	0	0	0	0	0	vertailu
compartment	0	0	0	0	0	0	0	0	0	0	lokero
compass	0	0	0	0	0	0	0	0	0	1	kompassi
compassion	0	0	0	1	0	0	1	0	0	0	myötätunto
compassionate	0	0	0	0	0	0	1	0	0	0	myötätuntoinen
compatibility	0	0	0	0	0	0	1	0	0	0	yhteensopivuus
compatible	0	0	0	0	0	0	1	0	0	0	yhteensopiva
compel	0	0	0	0	0	0	0	0	0	0	pakottaa
compelled	0	0	0	0	0	0	0	0	0	0	pakko
compelling	0	0	0	0	0	0	1	0	0	0	vakuuttava
compendium	0	0	0	0	0	0	0	0	0	0	kokoelma
compensate	0	1	0	0	1	0	1	0	1	1	kompensoida
compensation	0	0	0	0	0	0	0	0	0	0	korvausta
compensatory	0	0	0	0	0	0	1	0	0	0	kompensoiva
competence	0	0	0	0	0	0	1	0	0	1	pätevyyttä
competency	0	0	0	0	0	0	1	0	0	1	pätevyyttä
competent	0	0	0	0	0	0	1	0	0	1	pätevä
competition	0	1	0	0	0	1	0	0	0	0	kilpailua
competitive	0	0	0	0	0	0	0	0	0	0	kilpailukykyinen
competitor	0	0	0	0	0	0	0	0	0	0	kilpailija
compilation	0	0	0	0	0	0	0	0	0	0	kokoelma
compile	0	0	0	0	0	0	0	0	0	0	koota
complacency	0	0	0	0	0	0	1	0	0	0	omahyväisyys
complacent	0	0	0	0	0	0	0	0	0	0	omahyväinen
complain	1	0	0	0	0	1	0	1	0	0	valittaa
complaint	1	0	0	0	0	1	0	0	0	0	valitus
complement	0	1	0	0	1	0	1	0	1	1	täydentää
complementary	0	0	0	0	0	0	1	0	0	0	täydentäviä
completed	0	0	0	0	0	0	0	0	0	0	valmiiksi
completely	0	0	0	0	0	0	1	0	0	0	täysin
completeness	0	0	0	0	0	0	1	0	0	0	täydellisyyttä
completing	0	1	0	0	1	0	1	0	0	0	viimeistely
completion	0	1	0	0	1	0	1	0	0	0	valmistuminen
complex	0	0	0	0	0	0	0	0	0	0	monimutkainen
complexed	0	0	0	0	0	1	0	0	0	0	kompleksoitunut
complexion	0	0	0	0	0	0	0	0	0	0	ihonväri
complexity	0	0	0	0	0	1	0	0	0	0	monimutkaisuus
compliance	0	0	0	0	0	0	1	0	0	1	noudattamista
compliant	0	0	0	0	0	0	1	0	0	0	yhteensopiva
complicate	1	0	0	0	0	1	0	0	0	0	hankaloittaa
complicated	0	0	0	0	0	1	0	0	0	0	monimutkainen
complication	0	0	0	0	0	1	0	0	0	0	komplikaatio
complicity	0	0	0	0	0	1	1	0	0	0	osallisuus
compliment	0	1	0	0	1	0	1	0	1	1	kohteliaisuus
comply	0	0	0	0	0	0	0	0	0	0	noudattaa
complying	0	0	0	0	0	0	0	0	0	0	noudattaa
compo	0	0	0	0	0	0	0	0	0	0	komp
component	0	0	0	0	0	0	0	0	0	0	komponentti
compose	0	0	0	0	0	0	0	0	0	0	säveltää
composed	0	0	0	0	0	0	1	0	0	0	säveltänyt
composer	0	0	0	0	0	0	1	0	0	0	säveltäjä
composite	0	0	0	0	0	0	0	0	0	0	komposiitti
composition	0	0	0	0	0	0	0	0	0	0	sävellys
compost	0	0	1	0	0	1	0	0	0	0	komposti
composure	0	0	0	0	0	0	1	0	0	0	malttia
compound	0	0	0	0	0	0	0	0	0	0	yhdiste
comprehend	0	0	0	0	0	0	1	0	0	0	ymmärtää
comprehension	0	0	0	0	0	0	0	0	0	0	ymmärtäminen
comprehensive	0	0	0	0	0	0	1	0	0	0	kattava
compress	1	0	0	0	0	0	0	0	0	0	puristaa
compressed	0	0	0	0	0	0	0	0	0	0	puristettu
compressible	0	0	0	0	0	0	0	0	0	0	kokoonpuristuva
compression	0	0	0	0	0	0	0	0	0	0	puristus
comprise	0	0	0	0	0	0	0	0	0	0	käsittää
compromise	0	0	0	0	0	0	0	0	0	0	vaarantaa
comptroller	0	0	0	0	0	0	0	0	0	1	tilintarkastaja
compulsion	1	0	0	0	0	1	0	0	0	0	pakko
compulsory	0	0	0	0	0	1	0	0	0	0	pakollinen
computable	0	0	0	0	0	0	0	0	0	0	laskettavissa
computation	0	0	0	0	0	0	0	0	0	0	laskeminen
compute	0	0	0	0	0	0	0	0	0	0	laskea
computer	0	0	0	0	0	0	0	0	0	0	tietokone
comrade	0	0	0	0	0	0	1	0	0	1	toveri
con	0	0	0	0	0	0	0	0	0	0	con
concatenation	0	0	0	0	0	0	0	0	0	0	ketjuttaminen
concave	0	0	0	0	0	0	0	0	0	0	kovera
conceal	0	0	0	0	0	1	0	1	0	0	salata
concealed	0	1	0	1	0	1	0	0	1	0	piilotettu
concealment	1	1	0	1	0	1	0	0	0	0	piilottaminen
conceit	0	0	0	0	0	1	0	0	0	0	omahyväisyys
conceited	0	0	0	0	0	1	0	0	0	0	omahyväinen
conceivable	0	0	0	0	0	0	0	0	0	0	ajateltavissa
concentrate	0	0	0	0	0	0	0	0	0	0	Keskity
concentration	0	0	0	0	0	0	0	0	0	0	keskittyminen
concentric	0	0	0	0	0	0	1	0	0	0	samankeskinen
conception	0	0	0	0	0	0	0	0	0	0	käsitys
concern	0	0	0	0	0	0	0	0	0	0	koskea
concerned	0	0	0	1	0	0	0	1	0	0	huolestunut
concert	0	0	0	0	0	0	0	0	0	0	konsertti
concession	0	0	0	0	0	0	0	0	0	0	myönnytys
concessional	0	0	0	0	0	0	0	0	0	0	edullinen
concierge	0	0	0	0	0	0	0	0	0	0	portinvartija
conciliation	0	0	0	0	1	0	1	0	0	1	sovittelu
concise	0	0	0	0	0	0	0	0	0	0	ytimekäs
conclave	0	0	0	0	0	0	0	0	0	0	konklaavi
conclude	0	0	0	0	0	0	0	0	0	0	päätellä
concluding	0	0	0	0	0	0	1	0	0	0	lopuksi
conclusion	0	0	0	0	0	0	0	0	0	0	johtopäätös
concoction	0	0	0	0	0	0	0	0	0	0	keitos
concomitant	0	0	0	0	0	0	0	0	0	0	samanaikainen
concord	0	0	0	0	0	0	1	0	0	1	yksimielisyys
concordance	0	0	0	0	0	0	1	0	0	1	yhteensopivuus
concours	0	0	0	0	0	0	0	0	0	0	samaa mieltä
concourse	0	0	0	0	0	0	0	0	0	0	väenpaljous
concrete	0	0	0	0	0	0	0	0	0	0	betoni
concurrence	0	0	0	0	0	0	0	0	0	0	yhteisymmärrys
concurrent	0	0	0	0	0	0	0	0	0	0	samanaikaisesti
concurring	0	0	0	0	0	0	0	0	0	0	samaa mieltä
concussion	1	0	0	0	0	1	0	1	0	0	aivotärähdys
condemn	1	0	0	0	0	1	0	0	0	0	tuomitse
condemnation	1	1	1	1	0	1	0	1	0	0	tuomitseminen
condensation	0	0	0	0	0	0	0	0	0	0	tiivistyminen
condensed	0	0	0	0	0	0	0	0	0	0	tiivistynyt
condescending	0	0	0	0	0	1	0	0	0	0	alentuva
condescension	1	0	1	0	0	1	0	1	0	0	alentuminen
condiment	0	0	0	0	0	0	0	0	0	0	mauste
condition	0	0	0	0	0	0	0	0	0	0	kunto
conditional	0	0	0	0	0	0	0	0	0	0	ehdollinen
conditionally	0	0	0	0	0	0	0	0	0	0	ehdollisesti
conditioned	0	0	0	0	0	0	0	0	0	0	ehdollinen
conditions	0	0	0	0	0	0	0	0	0	0	ehdot
condolence	0	0	0	0	0	0	1	1	0	0	surunvalittelut
condone	0	0	0	0	0	0	1	0	0	0	suvaita
conducive	0	0	0	0	0	0	1	0	0	0	edistää
conduct	0	0	0	0	0	0	0	0	0	0	käyttäytyminen
conduction	0	0	0	0	0	0	0	0	0	0	johtuminen
conductivity	0	0	0	0	0	0	1	0	0	0	johtavuus
conductor	0	0	0	0	0	0	0	0	0	0	kapellimestari
conduit	0	0	0	0	0	0	0	0	0	0	putki
cone	0	0	0	0	0	0	0	0	0	0	kartio
confederate	0	0	0	0	0	0	1	0	0	1	konfederaation
confederation	0	0	0	0	0	0	0	0	0	0	konfederaatio
confer	0	0	0	0	0	0	0	0	0	0	antaa
conference	0	0	0	0	0	0	0	0	0	0	konferenssi
confess	0	0	0	0	0	1	1	0	0	1	tunnustaa
confession	0	1	0	1	0	1	0	1	1	0	tunnustus
confessional	0	0	0	1	0	0	0	0	0	1	tunnustava
confessions	0	0	0	0	0	0	0	0	0	0	tunnustuksia
confide	0	0	0	0	0	0	0	0	0	1	uskoa
confidence	0	0	0	1	1	0	1	0	0	1	luottamusta
confident	0	0	0	0	1	0	1	0	0	1	itsevarma
confidential	0	0	0	0	0	0	0	0	0	1	salassa pidettävä
confidentially	0	0	0	0	0	0	0	0	0	1	luottamuksellisesti
configuration	0	0	0	0	0	0	0	0	0	0	kokoonpano
confine	1	0	0	1	0	1	0	1	0	0	rajoittaa
confined	1	0	1	1	0	1	0	1	0	0	rajoitettu
confinement	1	0	0	1	0	1	0	1	0	0	synnytys
confines	0	0	0	0	0	0	0	0	0	0	rajoittaa
confirm	0	0	0	0	0	0	0	0	0	0	vahvistaa
confirmation	0	0	0	0	0	0	0	0	0	1	vahvistus
confirmatory	0	0	0	0	0	0	0	0	0	0	vahvistava
confirmed	0	0	0	0	0	0	1	0	0	1	vahvistettu
confiscate	1	0	0	0	0	1	0	1	0	0	takavarikoida
confiscation	0	0	0	0	0	1	0	0	0	0	takavarikointi
conflagration	1	0	0	1	0	1	0	0	0	0	tulipalo
conflict	1	0	0	1	0	1	0	1	0	0	konflikti
conflicting	0	0	0	0	0	1	0	0	0	0	ristiriitaisia
confluence	0	0	0	0	0	0	0	0	0	0	yhtymäkohta
conformance	0	0	0	0	0	0	1	0	0	0	vaatimustenmukaisuus
conformation	0	0	0	0	0	0	0	0	0	0	konformaatio
conformity	0	0	0	0	0	0	0	0	0	1	vaatimustenmukaisuus
confound	0	0	0	0	0	1	0	0	0	0	hämmentää
confounded	0	0	0	0	0	1	0	0	0	0	hämmentynyt
confront	1	0	0	0	0	0	0	0	0	0	kohdata
confuse	0	0	0	0	0	1	0	0	0	0	sekoittaa
confusion	1	0	0	1	0	1	0	0	0	0	hämmennystä
congenial	0	0	0	0	0	0	1	0	0	0	miellyttävä
congenital	0	0	0	0	0	0	0	0	0	0	synnynnäinen
congestion	0	0	0	0	0	1	0	0	0	0	ruuhkia
conglomerate	0	0	0	0	0	0	0	0	0	1	konglomeraatti
conglomeration	0	0	0	0	0	0	0	0	0	0	rykelmä
congratulatory	0	0	0	0	1	0	1	0	0	0	onnittelu-
congregate	0	0	0	0	0	0	0	0	0	0	kokoontua
congregation	0	0	0	0	0	0	1	0	0	1	seurakunta
congress	0	0	1	0	0	0	0	0	0	1	kongressi
congressional	0	0	0	0	0	0	0	0	0	0	kongressin
congressman	0	0	0	0	0	0	0	0	0	1	kongressiedustaja
congruence	0	0	0	0	0	0	1	0	0	1	yhteensopivuus
conic	0	0	0	0	0	0	0	0	0	0	kartiomainen
conical	0	0	0	0	0	0	0	0	0	0	kartiomainen
conjecture	0	1	0	0	0	0	0	0	0	0	olettamus
conjugal	0	0	0	0	0	0	0	0	0	0	aviollinen
conjugate	0	0	0	0	0	0	0	0	0	0	konjugaatti
conjugation	0	0	0	0	0	0	0	0	0	0	konjugaatio
conjunction	0	0	0	0	0	0	0	0	0	0	konjunktio
conjunctive	0	0	0	0	0	0	0	0	0	0	konjunktiivi
conjure	0	1	0	0	0	0	0	0	1	0	loihtia
conjuring	0	0	0	0	0	1	0	0	0	0	loihtiminen
connect	0	0	0	0	0	0	0	0	0	0	kytkeä
connected	0	0	0	0	0	0	0	0	0	0	yhdistetty
connection	0	0	0	0	0	0	0	0	0	0	yhteys
connective	0	0	0	0	0	0	0	0	0	1	yhdistävä
connoisseur	0	0	0	0	1	0	1	0	0	1	tuntija
conquer	0	0	0	0	0	0	0	0	0	0	valloittaa
conqueror	0	0	0	0	0	0	0	0	0	0	valloittaja
conquest	1	0	0	1	0	1	0	0	0	0	valloitus
conscience	0	0	0	0	0	0	1	0	0	1	omatunto
conscientious	0	0	0	0	0	0	1	0	0	1	tunnollinen
consciousness	0	0	0	0	0	0	1	0	0	0	tietoisuus
conscription	0	0	0	0	0	0	0	0	0	0	asevelvollisuus
consecration	0	1	0	0	1	0	1	1	0	1	pyhitys
consecutive	0	0	0	0	0	0	0	0	0	0	peräkkäinen
consent	0	0	0	0	0	0	0	0	0	0	suostumus
consenting	0	0	0	0	0	0	0	0	0	0	suostumuksella
consequence	0	0	0	0	0	0	0	0	0	0	seurauksena
consequent	0	1	0	0	0	0	0	0	0	0	seurauksena
conservation	0	1	0	0	0	0	1	0	0	1	säilyttäminen
conservatism	0	0	0	0	0	0	0	0	0	0	konservatiivisuus
conservative	0	0	0	0	0	0	0	0	0	0	konservatiivinen
conservatory	0	0	0	0	0	0	0	0	0	0	konservatorio
conserve	0	0	0	0	0	0	1	0	0	0	säästää
considerable	0	0	0	0	0	0	1	0	0	0	huomattava
considerate	0	0	0	0	0	0	1	0	0	1	huomaavainen
consignee	0	0	0	0	0	0	0	0	0	0	vastaanottaja
consignment	0	0	0	0	0	0	0	0	0	0	lähetys
consistency	0	0	0	0	0	0	1	0	0	1	johdonmukaisuus
consistent	0	0	0	0	0	0	0	0	0	0	johdonmukainen
consolation	0	0	0	0	0	0	0	0	0	0	lohdutus
console	0	0	0	0	0	0	1	1	0	0	konsoli
consolidate	0	0	0	0	0	0	0	0	0	0	lujittaa
consolidation	0	0	0	0	0	0	0	0	0	0	konsolidointi
consonant	0	0	0	0	0	0	1	0	0	0	konsonantti
consort	0	0	0	0	0	0	0	0	0	1	puoliso
conspicuous	0	0	0	0	0	0	0	0	0	0	silmiinpistävä
