English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hawaiian Word
erudite	0	0	0	0	0	0	1	0	0	0	naauao
erupt	1	0	0	0	0	1	0	0	1	0	hū
eruption	1	0	0	1	0	1	0	0	1	0	pele pele
escalade	0	0	0	0	0	0	0	0	0	0	piʻi ʻana
escalate	1	0	0	0	0	1	0	0	0	0	piʻi
escalator	0	0	0	0	0	0	0	0	0	0	escalator
escape	0	1	0	1	0	1	1	0	0	0	pakele
escaped	0	0	0	1	0	0	0	0	0	0	pakele
escarpment	0	0	0	0	0	0	0	0	0	0	pae ʻāina
eschew	1	0	0	0	0	1	0	1	0	0	pale aku
escort	0	0	0	0	0	0	0	0	0	1	ukali
esoteric	0	0	0	0	0	0	0	0	0	0	esoteric
especial	0	0	0	0	0	0	0	0	0	0	kūikawā
espionage	0	0	0	0	0	1	0	0	0	0	makaikiu
espouse	0	0	0	0	0	0	0	0	0	0	hoʻopalau
esprit	0	0	0	0	0	0	1	0	0	0	esprit
essay	0	0	0	0	0	0	0	0	0	0	ʻatikala
essayist	0	0	0	0	0	0	0	0	0	0	mea kākau moʻolelo
essence	0	0	0	0	0	0	0	0	0	0	ʻano nui
essential	0	0	0	0	0	0	1	0	0	0	mea nui
essentially	0	0	0	0	0	0	0	0	0	0	maoli
establish	0	0	0	0	0	0	0	0	0	1	hoʻokumu
established	0	0	0	0	1	0	1	0	0	0	hoʻokumu ʻia
establishment	0	0	0	0	0	0	0	0	0	0	hoʻokumu
estate	0	0	0	0	0	0	0	0	0	0	waiwai
esteem	0	0	0	0	1	0	1	1	0	1	mahalo
esthetic	0	0	0	0	0	0	1	0	0	0	mea nani
estimate	0	0	0	0	0	0	0	0	0	0	kuhi
estimation	0	0	0	0	0	0	0	0	0	0	kuhi
estoppel	0	0	0	0	0	0	0	0	0	0	estoppel
estranged	0	0	0	0	0	1	0	0	0	0	kaawale
estrogen	0	0	0	0	0	0	0	0	0	0	estrogen
estuary	0	0	0	0	0	0	0	0	0	0	ʻauwai
etch	0	0	0	0	0	0	0	0	0	0	etch
etching	0	0	0	0	0	0	0	0	0	0	kalai ana
eternal	0	0	0	0	0	0	0	0	0	0	mau loa
eternity	0	0	0	0	0	0	0	0	0	0	mau loa
ethanol	0	0	0	0	0	0	0	0	0	0	ethanol
ether	0	0	0	0	0	0	0	0	0	0	etera
ethereal	0	0	0	1	0	0	0	0	0	0	ethereal
ethical	0	0	0	0	0	0	1	0	0	0	pono
ethics	0	0	0	0	0	0	1	0	0	0	pono
ethnography	0	0	0	0	0	0	0	0	0	0	ethnography
etiology	0	0	0	0	0	0	0	0	0	0	etiology
etiquette	0	0	0	0	0	0	0	0	0	0	hoʻopono
etymology	0	0	0	0	0	0	0	0	0	0	huaʻōlelo
euchre	0	0	0	0	0	0	0	0	0	0	euchre
eugenics	0	0	0	0	0	0	0	0	0	0	eugenics
eulogy	0	0	0	0	0	0	0	0	0	0	eulogy
euphemism	0	0	0	0	0	0	0	0	0	0	euphemism
euthanasia	0	0	0	1	0	1	0	1	0	0	euthanasia
evacuate	0	0	0	1	0	1	0	0	0	0	e haʻalele
evacuation	0	0	0	0	0	1	0	0	0	0	ka haʻalele ʻana
evade	1	0	1	1	0	1	0	0	0	0	pale aku
evaluate	0	0	0	0	0	0	0	0	0	0	loiloi
evanescence	0	0	0	0	0	0	0	1	1	0	evanescence
evangelical	0	0	0	0	0	0	0	0	0	0	euanelio
evangelist	0	0	0	0	0	0	0	0	0	0	euanelio
evangelistic	0	0	0	0	0	0	0	0	0	0	euanelio
evaporation	0	0	0	0	0	0	0	0	0	0	ehu ana
evasion	0	0	0	1	0	1	0	1	0	0	pale ʻana
eve	0	0	0	0	0	0	0	0	0	0	ʻEwa
evening	0	0	0	0	0	0	0	0	0	0	ahiahi
event	0	0	0	0	0	0	0	0	0	0	hanana
eventful	0	0	0	0	0	0	0	0	0	0	hanana hanana
eventual	0	1	0	0	0	0	0	0	0	0	hopena
eventuality	0	1	0	1	0	0	0	0	0	0	hopena
evergreen	0	0	0	0	1	0	1	0	0	1	ʻōmaʻomaʻo mau
everlasting	0	0	0	0	0	0	1	0	0	0	mau loa
evermore	0	0	0	0	0	0	0	0	0	0	mau loa aku
everyday	0	0	0	0	0	0	0	0	0	0	nā lā āpau
evict	0	0	0	0	0	1	0	1	0	0	kipaku
eviction	1	0	1	1	0	1	0	1	0	0	kipaku ʻana
evidence	0	0	0	0	0	0	0	0	0	0	hōʻike
evident	0	0	0	0	0	0	1	0	0	1	maopopo
evil	1	0	1	1	0	1	0	1	0	0	ino
evoke	0	0	0	0	0	0	0	0	0	0	hoʻāla
evolution	0	0	0	0	0	0	1	0	0	0	hoʻomohala ʻana
evolve	0	0	0	0	0	0	0	0	0	0	liliuewe
ewe	0	0	0	0	0	0	0	0	0	0	hipa wahine
exacerbate	0	0	0	0	0	1	0	0	0	0	hoʻonui
exacerbation	1	0	0	1	0	1	0	0	0	0	hoʻomāhuahua
exacting	0	0	0	0	0	1	0	0	0	0	pololei
exaggerate	1	0	0	0	0	1	0	0	0	0	hoonui
exaggerated	0	0	0	0	0	1	0	0	0	0	hoonui
exaggeration	0	0	0	0	0	0	0	0	0	0	hoonui
exalt	0	1	0	0	1	0	1	0	0	1	hookiekie
exaltation	0	0	0	0	1	0	1	0	0	1	hookiekie
exalted	0	0	0	0	1	0	1	0	0	1	hookiekieia
exam	0	0	0	0	0	0	0	0	0	0	hoʻokolohua
examination	0	0	0	1	0	1	0	0	1	0	hoʻokolokolo
examine	0	0	0	0	0	0	0	0	0	0	e nana
examiner	0	0	0	0	0	0	0	0	0	0	mea hoʻokolokolo
exasperation	1	0	1	0	0	1	0	0	0	0	ukiuki
excavate	0	0	0	0	0	0	0	0	0	0	eli
excavation	0	1	0	0	0	1	0	0	1	0	ʻeli ʻana
excavator	0	0	0	0	0	0	0	0	0	0	mea ʻeli
exceed	0	1	0	0	1	0	1	0	0	0	e oi aku
exceeding	0	0	0	0	0	0	0	0	0	0	oi aku
excel	0	1	0	0	1	0	1	0	1	1	ʻoi aku ka maikaʻi
excellence	0	0	1	0	1	0	1	0	0	1	maikaʻi loa
excellent	0	0	0	0	1	0	1	0	0	1	maikaʻi loa
excepting	0	0	0	0	0	0	0	0	0	0	koe wale
exception	0	0	0	0	0	0	0	0	0	0	ʻokoʻa
excerpt	0	0	0	0	0	0	0	0	0	0	ʻāpana
excess	0	0	0	0	0	1	0	0	0	0	keu aku
excessive	0	0	0	0	0	0	0	0	0	0	nui loa
excessively	0	0	0	0	0	0	0	0	0	0	nui loa
exchange	0	0	0	0	0	0	1	0	0	1	hoʻololi
excise	0	0	0	0	0	1	0	0	0	0	ʻauhau ʻauhau
excision	0	0	0	0	0	0	0	0	0	0	excision
excitability	0	0	0	0	0	0	0	0	0	0	ʻoluʻolu
excitable	0	0	0	0	0	0	1	0	0	0	hauʻoli
excitation	1	1	0	1	1	0	1	0	1	0	hauʻoli
excite	1	1	0	1	1	0	1	0	1	0	hoonanea
excited	0	1	0	0	1	0	1	0	1	1	hauʻoli
excitement	0	1	0	0	1	0	1	0	1	0	hauʻoli
exciting	0	1	0	0	1	0	1	0	1	0	hoihoi
exclaim	0	0	0	0	0	0	0	0	1	0	hoʻōho
excluded	0	0	1	0	0	1	0	1	0	0	kaawale
excluding	0	0	0	0	0	1	0	1	0	0	kaawale
exclusion	0	0	1	1	0	1	0	1	0	0	kaawale
excrement	0	0	1	0	0	1	0	0	0	0	ʻili
excretion	0	0	1	0	0	0	0	0	0	0	excretion
excruciating	0	0	0	1	0	1	0	0	0	0	ʻehaʻeha
excursion	0	0	0	0	0	0	0	0	0	0	huakaʻi hele
excuse	0	0	0	0	0	1	0	0	0	0	kalahala
execute	0	0	0	0	0	0	0	0	0	0	hoʻokō
execution	1	0	0	1	0	1	0	1	0	1	ka hoʻokō ʻana
executioner	1	0	0	1	0	1	0	1	0	0	mea hoʻopaʻapaʻa
executive	0	0	0	0	0	0	0	0	0	0	hoʻokō
executor	0	0	0	0	0	0	0	0	0	1	mea hoʻokō
exegesis	0	0	0	0	0	0	0	0	0	0	exegesis
exemplar	0	0	0	0	0	0	0	0	0	0	hoʻohālike
exemplary	0	0	0	0	0	0	1	0	0	0	hoʻohālike
exemplify	0	0	0	0	0	0	0	0	0	0	hoʻohālike
exempt	0	0	0	0	0	0	0	0	0	0	hoʻokuʻu ʻia
exemption	0	0	0	0	0	0	1	0	0	0	hoʻokuʻu ʻia
exercise	0	0	0	0	0	0	0	0	0	0	hooikaika kino
exert	0	0	0	0	0	0	0	0	0	0	hooikaika
exertion	0	0	0	0	0	0	0	0	0	0	hooikaika
exhale	0	0	0	0	0	0	0	0	0	0	hoʻohāhā
exhaust	0	0	0	0	0	1	0	0	0	0	pauku
exhausted	0	0	0	0	0	1	0	1	0	0	paupauaho
exhaustion	0	1	0	0	0	1	0	1	0	0	paupauaho
exhaustive	0	0	0	0	0	0	0	0	0	1	pau loa
exhibit	0	0	0	0	0	0	0	0	0	0	hōʻike
exhibition	0	0	0	0	0	0	0	0	0	0	hōʻikeʻike
exhilaration	0	0	0	0	1	0	1	0	1	0	hauʻoli
exhort	0	0	0	0	0	0	1	0	0	0	e paipai aku
exhortation	0	0	0	0	0	0	1	0	0	0	olelo hooikaika
exigent	0	1	1	1	0	1	0	0	1	0	pono
exile	1	0	0	1	0	1	0	1	0	0	hoʻopio ʻia
exist	0	0	0	0	0	0	0	0	0	0	noho
existence	0	0	0	0	0	0	1	0	0	0	noho ana
existent	0	0	0	0	0	0	0	0	0	0	noho
existing	0	0	0	0	0	0	0	0	0	0	e noho nei
exit	0	0	0	0	0	0	0	0	0	0	puka
exodus	0	0	0	0	0	0	0	0	0	0	ka puka ʻana
exorbitant	0	0	0	0	0	0	0	0	0	0	nui loa
exorcism	0	0	0	1	0	1	0	1	0	0	kipaku
exorcist	0	0	0	0	0	0	0	0	0	0	hoʻokuke aku
exotic	0	0	0	0	0	0	1	0	0	0	ʻokoʻa
expand	0	0	0	0	0	0	0	0	0	0	hoʻonui
expanded	0	0	0	0	0	0	0	0	0	0	hoʻonui ʻia
expanse	0	0	0	0	0	0	0	0	0	0	akea
expansion	0	0	0	0	0	0	0	0	0	0	hoʻonui
expansive	0	0	0	0	0	0	0	0	0	0	ākea
expatriate	0	0	0	0	0	1	0	0	0	0	malihini
expect	0	1	0	0	0	0	1	0	1	1	manaʻo
expectancy	0	1	0	0	0	0	0	0	0	0	manaʻolana
expectant	0	1	0	0	0	0	0	0	0	0	kakali ana
expectation	0	1	0	0	0	0	1	0	0	0	manaʻolana
expected	0	1	0	0	0	0	0	0	0	0	i manaoia
expecting	0	1	0	0	0	0	0	0	0	0	kakali ana
expediency	0	0	0	0	0	0	0	0	0	0	ka pono
expedient	0	0	0	0	1	0	1	0	0	1	pono
expedite	0	0	0	0	0	0	0	0	0	0	hoʻowikiwiki
expedition	0	1	0	0	0	0	1	0	0	0	huakaʻi hele
expeditious	0	0	0	0	0	0	0	0	0	0	hikiwawe
expel	1	0	1	1	0	1	0	1	0	0	kipaku
expenditure	0	0	0	0	0	1	0	0	0	0	lilo
expense	0	0	0	0	0	0	0	0	0	0	lilo
expenses	0	0	0	0	0	1	0	0	0	0	na lilo
expensive	0	0	0	0	0	0	0	0	0	0	pipiʻi
experience	0	0	0	0	0	0	0	0	0	0	ʻike
experienced	0	0	0	0	0	0	1	0	0	1	ʻike
experiences	0	0	0	0	0	0	0	0	0	0	nā ʻike
experiment	0	1	0	0	0	0	0	0	1	0	hoʻokolohua
experimental	0	0	0	0	0	0	0	0	0	0	hoʻokolohua
experimenter	0	0	0	0	0	0	0	0	0	0	mea hoʻokolohua
expert	0	0	0	0	0	0	1	0	0	1	akamai
expertise	0	0	0	0	0	0	1	0	0	1	akamai
expiration	0	0	0	0	0	0	0	0	0	0	pau ʻana
expire	0	0	0	0	0	1	0	1	0	0	pau
expired	0	0	0	0	0	1	0	0	0	0	pau
expiry	0	0	0	0	0	0	0	0	0	0	pau ana
explain	0	0	0	0	0	0	1	0	0	1	wehewehe
explanation	0	0	0	0	0	0	0	0	0	0	wehewehe
explanatory	0	0	0	0	0	0	0	0	0	0	wehewehe
expletive	1	0	0	0	0	1	0	0	0	0	hoʻomāʻewaʻewa
explication	0	0	0	0	0	0	0	0	0	0	wehewehe
explode	1	0	0	1	0	1	0	1	1	0	pahū
exploit	0	0	0	0	0	0	0	0	0	0	hoʻohana
explore	0	1	0	0	0	0	0	0	0	0	makaikai
explorer	0	0	0	0	0	0	0	0	0	0	mea mākaʻikaʻi
explosion	0	0	0	1	0	1	0	0	1	0	pahū
explosive	1	1	0	1	0	1	0	0	1	0	pahū
exponent	0	0	0	0	0	0	0	0	0	0	exponent
exponential	0	0	0	0	0	0	0	0	0	0	exponential
export	0	0	0	0	0	0	0	0	0	0	hoʻokuʻu aku
exportation	0	0	0	0	0	0	0	0	0	0	hoʻokuʻu aku
expose	0	1	0	1	0	0	0	0	0	0	hōʻike
exposed	0	0	0	0	0	1	0	0	0	0	hōʻike ʻia
exposition	0	0	0	0	0	0	0	0	0	0	hoikeike
expository	0	0	0	0	0	0	0	0	0	0	hoikeike
exposure	0	0	0	0	0	0	0	0	0	0	hōʻike
expound	0	0	0	0	0	0	0	0	0	0	wehewehe
express	0	0	0	0	0	0	0	0	0	0	hōʻike
expression	0	0	0	0	0	0	0	0	0	0	hōʻike
expressive	0	0	0	0	0	0	0	0	0	0	hōʻike
expropriation	0	0	0	0	0	1	0	0	0	0	ka lawe ʻana
expulsion	1	0	1	1	0	1	0	1	0	0	kipaku
exquisite	0	0	0	0	1	0	1	0	0	0	nani loa
exquisitely	0	0	0	0	0	0	1	0	0	0	nani loa
extant	0	0	0	0	0	0	0	0	0	0	e ola nei
extend	0	0	0	0	0	0	1	0	0	0	hooloihi
extendable	0	0	0	0	0	0	0	0	0	0	hiki ke hooloihiia
extended	0	0	0	0	0	0	0	0	0	0	hooloihiia
extension	0	0	0	0	0	0	0	0	0	0	hoʻonui
extensive	0	0	0	0	0	0	1	0	0	0	nui loa
extent	0	0	0	0	0	0	0	0	0	0	laulā
exterior	0	0	0	0	0	0	0	0	0	0	waho
exterminate	0	0	0	1	0	1	0	1	0	0	e hoopau
extermination	1	0	0	1	0	1	0	0	0	0	hoopau ana
external	0	0	0	0	0	0	0	0	0	0	waho
externally	0	0	0	0	0	0	0	0	0	0	ma waho
extinct	0	0	0	0	0	1	0	1	0	0	pau loa
extinguish	1	0	0	0	0	1	0	0	0	0	kinai
extra	0	0	0	0	0	0	1	0	0	0	keu
extract	0	0	0	0	0	0	0	0	0	0	unuhi
extracting	0	0	0	0	0	0	0	0	0	0	ka unuhi ana
extraction	0	0	0	0	0	0	0	0	0	0	ka unuhi ʻana
extractor	0	0	0	0	0	0	0	0	0	0	mea unuhi
extradition	0	0	0	0	0	0	0	0	0	0	ka lawe ʻana aku
extrajudicial	0	0	0	1	0	1	0	0	0	0	hoʻokohukohu
extramural	0	0	0	0	0	0	0	0	0	0	extramural
extraneous	0	0	0	0	0	0	0	0	0	0	mea ʻokoʻa
extraordinary	0	0	0	0	0	0	1	0	0	0	mea kupanaha
extravaganza	0	0	0	0	0	0	0	0	0	0	hoʻonui
extreme	0	0	0	0	0	0	0	0	0	0	ʻoi loa
extremely	0	0	0	0	0	0	0	0	0	0	loa
extremity	0	0	0	0	0	1	0	0	0	0	hope loa
extricate	0	1	0	0	0	0	1	0	0	0	hoʻokuʻu aku
extrinsic	0	0	0	0	0	0	0	0	0	0	kūwaho
extrusion	0	0	0	0	0	0	0	0	0	0	extrusion
exuberance	0	0	0	0	1	0	1	0	0	0	hauʻoli
exude	0	0	0	0	0	0	0	0	0	0	hoʻopuka
eye	0	0	0	0	0	0	0	0	0	0	maka
eyeglass	0	0	0	0	0	0	0	0	0	0	maka aniani
eyelet	0	0	0	0	0	0	0	0	0	0	maka maka
eyepiece	0	0	0	0	0	0	0	0	0	0	maka maka
eyesight	0	0	0	0	0	0	0	0	0	0	ʻike maka
eyewitness	0	0	0	0	0	0	0	0	0	1	mea ike maka
fable	0	0	0	0	0	0	0	0	0	0	moʻolelo moʻolelo
fabric	0	0	0	0	0	0	0	0	0	0	lole lole
fabricate	0	0	0	0	0	1	0	0	0	0	hana hana
fabricated	0	0	0	0	0	0	0	0	0	0	hana ʻia
fabrication	0	0	0	0	0	1	0	0	0	1	hana hana
facade	0	0	0	0	0	0	0	0	0	0	alo
face	0	0	0	0	0	0	0	0	0	0	maka
facet	0	0	0	0	0	0	0	0	0	0	ʻaoʻao
facile	0	0	0	0	0	0	0	0	0	0	maʻalahi
facilitate	0	0	0	0	0	0	1	0	0	0	maʻalahi
facility	0	0	0	0	0	0	0	0	0	0	hale hana
facing	0	0	0	0	0	0	0	0	0	0	e alo ana
facsimile	0	0	0	0	0	0	0	0	0	0	facsimile
fact	0	0	0	0	0	0	0	0	0	1	ʻoiaʻiʻo
faction	0	0	0	0	0	0	0	0	0	0	ʻaoʻao
factor	0	0	0	0	0	0	0	0	0	0	mea kumu
factory	0	0	0	0	0	0	0	0	0	0	hale hana
facts	0	0	0	0	0	0	1	0	0	1	ʻoiaʻiʻo
faculties	0	0	0	0	0	0	0	0	0	0	nā kumu
faculty	0	0	0	0	0	0	1	0	0	1	kumu kula
fad	0	0	0	0	0	0	0	0	0	0	kāʻei
fade	0	0	0	0	0	1	0	0	0	0	mae
faded	0	0	0	0	0	0	0	0	0	0	mae wale
faeces	0	0	1	0	0	1	0	0	0	0	feces
failing	1	1	0	1	0	1	0	1	0	0	hāʻule
failure	0	0	1	1	0	1	0	1	0	0	hāʻule
fain	0	1	0	0	1	0	1	0	0	1	fain
fainting	0	0	0	1	0	1	0	1	1	0	maule
fair	0	0	0	0	0	0	1	0	0	0	pono
fairly	0	0	0	0	0	0	1	0	0	1	pololei
fairway	0	0	0	0	0	0	0	0	0	0	ala kūʻai
fairy	0	0	0	0	0	0	0	0	0	0	faile
faith	0	1	0	0	1	0	1	0	0	1	ka manaoio
faithful	0	0	0	0	0	0	1	0	0	1	pono
faithless	0	0	0	0	0	1	0	1	0	0	paulele ole
fake	0	0	0	0	0	1	0	0	0	0	hoʻopunipuni
fall	0	0	0	0	0	1	0	1	0	0	hāʻule
fallacious	1	0	0	0	0	1	0	0	0	0	hoʻopunipuni
fallacy	0	0	0	0	0	1	0	0	0	0	kuhi hewa
fallible	0	0	0	0	0	1	0	0	0	0	hikiwawe
falling	0	0	0	0	0	1	0	1	0	0	hāʻule
fallow	0	0	0	0	0	1	0	0	0	0	fallow
falsehood	1	0	0	0	0	1	0	0	0	1	wahahee
falsely	0	0	0	0	0	1	0	0	0	0	wahahee
falsification	1	0	0	0	0	1	0	0	0	0	hoopunipuni
falsified	0	0	0	0	0	0	0	0	0	0	hoopunipuni
falsify	0	0	1	0	0	1	0	0	0	0	hoopunipuni
falsity	0	0	1	0	0	1	0	0	0	0	hoopunipuni
falter	0	0	0	1	0	1	0	0	0	0	haʻalulu
fame	0	0	0	0	0	0	1	0	0	0	kaulana
famed	0	0	0	0	0	0	0	0	0	0	kaulana
familiar	0	0	0	0	0	0	1	0	0	1	kamaʻāina
familiarity	0	1	0	0	1	0	1	0	0	1	kamaʻāina
familiarize	0	0	0	0	0	0	0	0	0	0	hoʻomaʻamaʻa
famine	0	0	0	0	0	1	0	1	0	0	wi
famous	0	0	0	0	0	0	1	0	0	0	kaulana
famously	0	0	0	0	0	0	1	0	0	0	kaulana
fan	0	0	0	0	0	0	0	0	0	0	pāhili
fanatic	0	0	0	0	0	1	0	0	0	0	manatic
fanaticism	0	0	0	1	0	0	0	0	0	0	hoʻomāʻewaʻewa
fanciful	0	0	0	0	0	0	0	0	0	0	manaʻo manaʻo
fancy	0	1	0	0	1	0	1	0	0	0	nani
fandango	0	0	0	0	0	0	0	0	0	0	fandango
fanfare	0	1	0	0	1	0	1	0	1	0	leʻaleʻa
fang	0	0	0	1	0	0	0	0	0	0	fang
fangs	0	0	0	1	0	0	0	0	0	0	nā niho
fanning	0	0	0	0	0	0	0	0	0	0	hoʻopāpā
fantasia	0	0	0	0	0	0	0	0	0	0	fantasia
fantasy	0	0	0	0	0	0	0	0	0	0	moeuhane
farce	0	0	0	0	0	1	0	0	0	0	farce
farcical	0	0	1	0	0	1	0	0	0	0	hoʻohenehene
fare	0	0	0	0	0	0	0	0	0	0	uku
farewell	0	0	0	0	0	0	0	0	0	0	aloha aloha
farm	0	1	0	0	0	0	0	0	0	0	mahiʻai
farmer	0	0	0	0	0	0	0	0	0	0	mahiʻai
farmhouse	0	0	0	0	0	0	0	0	0	0	hale mahiai
farming	0	0	0	0	0	0	0	0	0	0	mahiʻai
faro	0	0	0	0	0	0	0	0	0	0	faro
farther	0	0	0	0	0	0	0	0	0	0	mamao aku
fascia	0	0	0	0	0	0	0	0	0	0	fascia
fascinating	0	0	0	0	0	0	1	0	0	0	hoihoi
fascination	0	0	0	0	0	0	1	0	0	0	hoihoi
fashion	0	0	0	0	0	0	0	0	0	0	ʻano ʻano
fashionable	0	0	0	0	0	0	1	0	0	0	ʻano hiʻohiʻona
fasten	0	0	0	0	0	0	0	0	0	0	hoʻopaʻa
fastener	0	0	0	0	0	0	0	0	0	0	mea hoʻopaʻa
fastening	0	0	0	0	0	0	0	0	0	0	hoʻopaʻa ʻana
fasting	0	0	0	0	0	1	0	1	0	0	hookeai
fat	0	0	1	0	0	1	0	1	0	0	momona
fatal	1	0	0	1	0	1	0	1	0	0	mea make
fatality	0	0	0	1	0	1	0	1	0	0	ka make ana
fate	0	1	0	0	0	1	0	0	0	0	hopena
fated	0	0	0	0	0	0	0	0	0	0	hoʻopiʻi ʻia
father	0	0	0	0	0	0	0	0	0	1	makuakāne
fathom	0	0	0	0	0	0	0	0	0	0	anana
fatigue	0	0	0	0	0	1	0	0	0	0	luhi
fatigued	0	0	0	0	0	1	0	1	0	0	luhi
fatty	0	0	1	0	0	1	0	1	0	0	momona
fault	0	0	0	0	0	1	0	1	0	0	hewa
faultless	0	0	0	0	0	0	1	0	0	1	hala ole
faulty	0	0	0	0	0	1	0	0	0	0	hemahema
fauna	0	0	0	0	0	0	0	0	0	0	holoholona
favor	0	0	0	0	0	0	0	0	0	0	aloha
favorable	0	1	0	0	1	0	1	0	1	1	maikaʻi
favorite	0	0	0	0	1	0	1	0	0	1	punahele
favoritism	0	0	0	0	0	0	1	0	0	0	manaʻo manaʻo
fawn	0	0	0	0	0	1	0	0	0	0	fawn
fear	1	0	0	1	0	1	0	0	0	0	makaʻu
fearful	0	0	0	1	0	1	0	1	0	0	makaʻu
fearfully	0	0	0	1	0	1	0	1	1	0	me ka makau
fearing	0	0	0	1	0	1	0	0	0	0	makaʻu
fearless	0	0	0	1	0	0	1	0	0	0	wiwo ole
feasibility	0	0	0	0	0	0	0	0	0	0	hiki ke hiki
feasible	0	0	0	0	0	0	0	0	0	0	hiki ke hiki
feat	0	1	0	0	1	0	1	0	1	0	feat
feather	0	0	0	0	0	0	0	0	0	0	huluhulu
feature	0	0	0	0	0	0	1	0	0	0	hiʻona
features	0	0	0	0	0	0	0	0	0	0	hiʻona
febrile	0	0	0	0	0	1	0	0	0	0	febrile
fecal	0	0	1	0	0	1	0	0	0	0	fecal
feces	0	0	1	0	0	1	0	0	0	0	feces
fecundity	0	0	0	0	0	0	0	0	0	0	ka hānai ʻana
federal	0	0	0	0	0	0	0	0	0	0	federala
federation	0	0	0	0	0	0	0	0	0	0	hui hui
fee	1	0	0	0	0	1	0	0	0	0	uku
feeble	0	0	0	0	0	1	0	1	0	0	nawaliwali
feed	0	0	0	0	0	0	0	0	0	0	hānai
feeder	0	0	0	0	0	0	0	0	0	0	mea hānai
feel	0	0	0	0	0	0	0	0	0	0	manaʻo
feeling	1	1	1	1	1	1	1	1	1	1	manaʻo
feet	0	0	0	0	0	0	0	0	0	0	wāwae
feigned	0	0	0	0	0	1	0	0	0	0	hoopunipuni
felicity	0	0	0	0	1	0	1	0	0	0	hauʻoli
feline	0	0	0	0	0	0	0	0	0	0	puaʻa
fell	0	0	0	0	0	1	0	1	0	0	hāʻule
fellow	0	0	0	0	0	0	1	0	0	1	hoa
fellowship	0	0	0	0	0	0	1	0	0	0	ka launa pu ana
felon	0	0	0	1	0	1	0	0	0	0	hewahewa
felony	0	0	0	0	0	1	0	0	0	0	feloni
felt	0	0	0	0	0	0	0	0	0	0	manaʻo
feminine	0	0	0	0	0	0	0	0	0	0	wahine
femininity	0	0	0	0	0	0	0	0	0	0	ka wahine
fen	0	0	0	0	0	0	0	0	0	0	fen
fence	0	0	0	0	0	0	0	0	0	0	pā
fenced	1	0	0	0	0	0	0	0	0	0	pa
fend	0	0	0	0	0	0	0	0	0	0	pale aku
fender	0	0	0	0	0	0	0	0	0	1	pale pale
fennel	0	0	0	0	0	0	0	0	0	0	fennel
ferment	0	1	0	0	0	1	0	0	0	0	hoʻohuehu
fermentation	0	1	0	0	0	0	0	0	0	0	fermentation
fern	0	0	0	0	0	0	0	0	0	0	fern
ferocious	1	0	1	1	0	1	0	0	0	0	ʻinoʻino
ferocity	1	0	0	0	0	1	0	0	0	0	ʻinoʻino
ferry	0	0	0	0	0	0	0	0	0	0	ferry
fertile	0	0	0	0	0	0	1	0	0	0	momona
fertilize	0	0	0	0	0	0	0	0	0	0	hoʻomomona
fervent	0	0	0	0	0	0	0	0	0	0	ikaika loa
fervor	1	0	0	0	1	0	1	0	0	0	hooikaika kino
festival	0	1	0	0	1	0	1	0	1	0	ʻahaʻaina
festive	0	0	0	0	1	0	1	0	0	0	ʻahaʻaina
fetch	0	0	0	0	0	0	0	0	0	0	kiʻi
fete	0	1	0	0	1	0	1	0	1	0	pāʻina
fetish	0	0	0	0	0	0	0	0	0	0	hoʻopaʻapaʻa
feud	1	0	0	0	0	1	0	0	0	0	paio
feudal	0	0	0	0	0	1	0	0	0	0	feudal
feudalism	1	0	0	0	0	1	0	1	0	0	feudalism
fever	0	0	0	1	0	0	0	0	0	0	mai kuni
feverish	0	0	0	0	0	1	0	0	0	0	ka wela
fiancee	0	0	0	0	0	0	0	0	0	0	hoʻopalau
fiasco	0	0	0	0	0	1	0	0	0	0	hoʻopio
fiat	0	0	0	0	0	0	0	0	0	0	fiat
fib	1	0	0	0	0	1	0	0	0	0	fib
fiber	0	0	0	0	0	0	0	0	0	0	pulupulu
fibrous	0	0	0	0	0	0	0	0	0	0	fibrous
fickle	0	0	0	0	0	1	0	0	0	0	liuliu
fiction	0	0	0	0	0	0	0	0	0	0	moʻolelo moʻolelo
fictitious	0	0	0	0	0	1	0	0	0	0	mea lapuwale
fiddle	0	0	0	0	0	0	0	0	0	0	fila
fiddler	0	0	0	0	0	0	0	0	0	0	mea pilau
fidelity	0	0	0	0	1	0	1	0	0	1	kūpaʻa
fiduciary	0	0	0	0	0	0	0	0	0	0	hoʻopono
field	0	0	0	0	0	0	0	0	0	0	kahua
fiend	1	0	1	1	0	1	0	0	0	0	kupua
fierce	1	0	1	1	0	1	0	0	0	0	ʻinoʻino
fiesta	0	1	0	0	1	0	1	0	1	1	ʻahaʻaina
fight	1	0	0	1	0	1	0	0	0	0	hakaka
fighter	0	0	0	0	0	0	0	0	0	0	mea kaua
fighting	1	0	0	0	0	1	0	0	0	0	hakaka ana
figment	0	0	0	0	0	0	0	0	0	0	manaʻo manaʻo
figurative	0	0	0	0	0	0	0	0	0	0	kiʻi kiʻi
figure	0	0	0	0	0	0	0	0	0	0	huahelu
figurine	0	0	0	0	0	0	0	0	0	0	kiʻi kiʻi
filament	0	0	0	0	0	0	0	0	0	0	filament
filamentous	0	0	0	0	0	0	0	0	0	0	filamentous
file	0	0	0	0	0	0	0	0	0	0	waihona
