English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kannada Word
dishonesty	0	0	1	0	0	1	0	0	0	0	ಅಪ್ರಾಮಾಣಿಕತೆ
dishonor	1	0	1	1	0	1	0	1	0	0	ಅವಮಾನ
disillusionment	1	0	1	0	0	1	0	1	0	0	ಭ್ರಮನಿರಸನ
disinfect	0	0	0	0	0	0	0	0	0	0	ಸೋಂಕುರಹಿತ
disinfectant	0	0	0	0	0	0	0	0	0	0	ಸೋಂಕುನಿವಾರಕ
disinfection	0	0	0	0	0	0	1	0	0	0	ಸೋಂಕುಗಳೆತ
disinformation	1	0	0	1	0	1	0	0	0	0	ತಪ್ಪು ಮಾಹಿತಿ
disingenuous	0	0	1	0	0	1	0	0	0	0	ಅವಿವೇಕದ
disintegrate	0	0	1	1	0	1	0	0	0	0	ವಿಘಟಿಸುತ್ತವೆ
disintegration	0	0	0	0	0	1	0	0	0	0	ವಿಘಟನೆ
disinterested	0	0	0	0	0	1	0	0	0	0	ನಿರಾಸಕ್ತಿ
disjoint	0	0	0	0	0	0	0	0	0	0	ಭಿನ್ನಾಭಿಪ್ರಾಯ
disjointed	0	0	0	0	0	0	0	0	0	0	ಬೇರ್ಪಟ್ಟ
disjunctive	0	0	0	0	0	0	0	0	0	0	ವಿಘಟಿತ
disk	0	0	0	0	0	0	0	0	0	0	ಡಿಸ್ಕ್
diskette	0	0	0	0	0	0	0	0	0	0	ಡಿಸ್ಕೆಟ್
dislike	1	0	1	0	0	1	0	0	0	0	ಇಷ್ಟವಿಲ್ಲ
disliked	1	0	0	0	0	1	0	1	0	0	ಇಷ್ಟವಾಗಲಿಲ್ಲ
dislocated	1	0	1	1	0	1	0	1	0	0	ಸ್ಥಳಾಂತರಿಸಲಾಯಿತು
dislocation	0	0	0	0	0	0	0	0	0	0	ಸ್ಥಳಾಂತರಿಸುವುದು
dislodge	0	0	0	0	0	0	0	0	0	0	ಹೊರಹಾಕು
dismal	0	0	1	1	0	1	0	1	0	0	ನಿರಾಶಾದಾಯಕ
dismay	1	1	0	1	0	1	0	1	1	0	ದಿಗ್ಭ್ರಮೆ
dismemberment	0	0	1	1	0	1	0	1	0	0	ಛೇದನ
dismiss	0	0	0	0	0	0	0	0	0	0	ವಜಾಗೊಳಿಸಿ
dismissal	1	0	1	1	0	1	0	1	1	0	ವಜಾ
dismount	0	0	0	0	0	0	0	0	0	0	ಇಳಿಸು
disobedience	1	0	1	0	0	1	0	0	0	0	ಅವಿಧೇಯತೆ
disobedient	1	0	0	0	0	1	0	0	0	0	ಅವಿಧೇಯ
disobey	1	0	1	0	0	1	0	0	0	0	ಅವಿಧೇಯತೆ
disorder	0	0	0	1	0	1	0	0	0	0	ಅಸ್ವಸ್ಥತೆ
disorderly	0	0	0	0	0	1	0	0	0	0	ಅವ್ಯವಸ್ಥೆಯಿಂದ
disorganized	0	0	0	0	0	1	0	0	0	0	ಅಸ್ತವ್ಯಸ್ತವಾಗಿದೆ
disparage	1	0	1	0	0	1	0	1	0	0	ಅವಹೇಳನ
disparaging	1	0	1	0	0	1	0	1	0	0	ಅವಹೇಳನಕಾರಿ
disparate	0	0	0	0	0	0	0	0	0	0	ಭಿನ್ನವಾದ
disparity	1	0	1	0	0	1	0	1	0	0	ಅಸಮಾನತೆಗೆ
dispassionate	0	0	0	0	0	1	0	1	0	0	ನಿರ್ಲಿಪ್ತ
dispatch	0	0	0	0	0	0	0	0	0	0	ರವಾನೆ
dispel	0	0	0	0	0	1	0	1	0	0	ಹೊರಹಾಕು
dispensation	0	0	0	0	0	0	0	0	0	0	ವಿತರಣೆ
dispense	0	0	0	0	0	0	0	0	0	0	ವಿತರಿಸಿ
disperse	0	0	0	0	0	0	0	0	0	0	ಚದುರಿಸು
dispersed	0	0	0	0	0	0	0	0	0	0	ಚದುರಿದರು
dispersion	0	0	0	0	0	1	0	0	0	0	ಪ್ರಸರಣ
displace	0	0	0	0	0	1	0	0	0	0	ಸ್ಥಳಾಂತರಿಸಿ
displaced	1	0	0	1	0	0	0	1	0	0	ಸ್ಥಳಾಂತರಿಸಲಾಯಿತು
displacement	0	0	0	0	0	0	0	0	0	0	ಸ್ಥಳಾಂತರ
display	0	0	0	0	0	0	0	0	0	0	ಪ್ರದರ್ಶನ
displeased	1	0	1	1	0	1	0	1	0	0	ಅಸಮಾಧಾನ
displeasure	0	0	1	0	0	1	0	0	0	0	ಅಸಮಾಧಾನ
disposal	0	0	0	0	0	1	0	0	0	0	ವಿಲೇವಾರಿ
dispose	0	0	1	0	0	0	0	0	0	0	ವಿಲೇವಾರಿ ಮಾಡು
disposed	0	1	0	0	0	0	1	0	0	1	ವಿಲೇವಾರಿ ಮಾಡಲಾಗಿದೆ
disposition	0	0	0	0	0	0	0	0	0	0	ಇತ್ಯರ್ಥ
dispossessed	1	0	0	1	0	1	0	1	0	0	ಕಸಿದುಕೊಂಡರು
disprove	0	0	0	0	0	0	0	0	0	0	ನಿರಾಕರಿಸು
dispute	1	0	0	0	0	1	0	0	0	0	ವಿವಾದ
disqualification	0	0	0	0	0	1	0	0	0	0	ಅನರ್ಹತೆ
disqualified	1	0	1	0	0	1	0	1	0	0	ಅನರ್ಹಗೊಳಿಸಲಾಗಿದೆ
disqualify	0	0	0	0	0	1	0	1	0	0	ಅನರ್ಹಗೊಳಿಸು
disregard	0	0	0	0	0	1	0	0	0	0	ನಿರ್ಲಕ್ಷಿಸಿ
disregarded	0	0	1	0	0	1	0	0	0	0	ಕಡೆಗಣಿಸಲಾಗಿದೆ
disreputable	1	0	1	1	0	1	0	0	0	0	ಅಪಖ್ಯಾತಿ
disrepute	0	0	0	0	0	0	0	0	0	0	ಅಪಖ್ಯಾತಿ
disrespect	1	0	0	0	0	1	0	0	0	0	ಅಗೌರವ
disrespectful	1	0	1	1	0	1	0	1	0	0	ಅಗೌರವ
disruption	1	0	0	1	0	1	0	0	1	0	ಅಡ್ಡಿ
dissatisfaction	0	0	0	0	0	1	0	0	0	0	ಅತೃಪ್ತಿ
dissatisfied	0	0	0	0	0	0	0	0	0	0	ಅಸಮಾಧಾನ
dissect	0	0	0	0	0	0	0	0	0	0	ಛೇದಿಸಿ
dissection	0	0	1	0	0	0	0	0	0	0	ಛೇದನ
disseminate	0	0	0	0	0	0	1	0	0	0	ಪ್ರಸಾರ ಮಾಡು
dissemination	0	0	0	0	0	0	0	0	0	0	ಪ್ರಸರಣ
dissension	1	0	0	0	0	1	0	0	0	0	ಭಿನ್ನಾಭಿಪ್ರಾಯ
dissent	0	0	0	0	0	0	0	0	0	0	ಭಿನ್ನಾಭಿಪ್ರಾಯ
dissenting	0	0	0	0	0	1	0	0	0	0	ಭಿನ್ನಾಭಿಪ್ರಾಯ
dissertation	0	0	0	0	0	0	0	0	0	0	ಪ್ರಬಂಧ
disservice	1	0	1	0	0	1	0	1	0	0	ಅಪಚಾರ
dissident	1	0	0	1	0	1	0	0	0	0	ಭಿನ್ನಮತೀಯ
dissimilar	0	0	0	0	0	0	0	0	0	0	ಭಿನ್ನವಾದ
dissipate	0	0	0	0	0	0	0	0	0	0	ಚದುರಿಸು
dissipated	0	0	0	0	0	0	0	0	0	0	ಚೆದುರಿದ
dissociation	0	0	0	0	0	0	0	0	0	0	ವಿಘಟನೆ
dissolution	1	0	0	1	0	1	0	1	1	0	ವಿಸರ್ಜನೆ
dissolve	0	0	0	0	0	0	0	0	0	0	ಕರಗಿಸಿ
dissonance	1	0	0	0	0	1	0	0	0	0	ಅಪಶ್ರುತಿ
dissuade	0	0	0	0	0	0	0	0	0	0	ತಡೆಯಿರಿ
distal	0	0	0	0	0	0	0	0	0	0	ದೂರದ
distance	0	0	0	0	0	0	0	0	0	0	ದೂರ
distant	0	0	0	0	0	0	0	0	0	0	ದೂರದ
distaste	0	0	1	0	0	1	0	0	0	0	ಅಸಹ್ಯ
distasteful	0	0	1	0	0	1	0	0	0	0	ಅಸಹ್ಯಕರ
distillate	0	0	0	0	0	0	0	0	0	0	ಬಟ್ಟಿ ಇಳಿಸಿ
distillation	0	0	0	0	0	0	1	0	0	0	ಬಟ್ಟಿ ಇಳಿಸುವಿಕೆ
distinction	0	0	0	0	0	0	1	0	0	0	ವ್ಯತ್ಯಾಸ
distinctive	0	0	0	0	0	0	0	0	0	0	ವಿಶಿಷ್ಟ
distinguish	0	0	0	0	0	0	0	0	0	0	ಪ್ರತ್ಯೇಕಿಸಿ
distinguishable	0	0	0	0	0	0	0	0	0	0	ಪ್ರತ್ಯೇಕಿಸಬಹುದಾದ
distinguished	0	0	0	0	0	0	0	0	0	0	ವಿಶಿಷ್ಟವಾಗಿದೆ
distinguishing	0	0	0	0	0	0	0	0	0	0	ಪ್ರತ್ಯೇಕಿಸುವುದು
distorted	0	0	1	0	0	1	0	0	0	0	ವಿಕೃತ
distortion	0	0	0	0	0	1	0	0	0	0	ಅಸ್ಪಷ್ಟತೆ
distract	0	0	0	0	0	1	0	0	0	0	ತಬ್ಬಿಬ್ಬು
distracted	1	0	0	0	0	1	0	0	0	0	ವಿಚಲಿತರಾದರು
distracting	1	1	0	0	0	1	0	0	0	0	ತಬ್ಬಿಬ್ಬುಗೊಳಿಸುವ
distraction	0	0	0	0	0	1	0	0	0	0	ವ್ಯಾಕುಲತೆ
distraught	0	0	0	0	0	1	0	1	0	0	ವಿಚಲಿತನಾದ
distress	1	0	1	1	0	1	0	1	1	0	ಯಾತನೆ
distressed	0	0	0	1	0	1	0	0	0	0	ಸಂಕಟಪಡುತ್ತಾರೆ
distressing	1	0	0	1	0	1	0	0	0	0	ಸಂಕಟ
distribute	0	0	0	0	0	0	0	0	0	0	ವಿತರಿಸಿ
distribution	0	0	0	0	0	0	0	0	0	0	ವಿತರಣೆ
district	0	0	0	0	0	0	0	0	0	0	ಜಿಲ್ಲೆ
distrust	1	0	1	1	0	1	0	0	0	0	ಅಪನಂಬಿಕೆ
disturbance	1	0	0	1	0	1	0	1	1	0	ಅಡಚಣೆ
disturbed	1	0	0	0	0	1	0	1	0	0	ಕದಡಿದ
disuse	0	0	0	0	0	1	0	0	0	0	ಬಳಕೆಯಲ್ಲಿಲ್ಲ
disused	1	0	0	0	0	1	0	0	0	0	ಬಳಕೆಯಲ್ಲಿಲ್ಲ
ditch	0	0	0	0	0	0	0	0	0	0	ಕಂದಕ
ditto	0	0	0	0	0	0	0	0	0	0	ಹಾಗೆಯೇ
ditty	0	0	0	0	1	0	1	0	0	0	ಕೊಳಕು
diurnal	0	0	0	0	0	0	0	0	0	0	ದೈನಂದಿನ
divan	0	0	0	0	0	0	0	0	0	1	ದಿವಾನ್
dive	0	0	0	0	0	0	0	0	0	0	ಡೈವ್
diver	0	0	0	0	0	0	0	0	0	0	ಮುಳುಕ
diverge	0	0	0	0	0	0	0	0	0	0	ಬೇರೆಯಾಗುತ್ತವೆ
divergence	0	0	0	0	0	0	0	0	0	0	ಭಿನ್ನತೆ
divergent	0	0	0	0	0	1	0	0	1	0	ಭಿನ್ನವಾದ
diverging	0	0	0	0	0	0	0	0	0	0	ಬೇರೆಯಾಗುತ್ತಿದೆ
divers	0	0	0	0	0	0	0	0	0	0	ಡೈವರ್ಸ್
diverse	0	0	0	0	0	1	1	0	0	0	ವೈವಿಧ್ಯಮಯ
diversified	0	0	0	0	0	0	1	0	0	0	ವೈವಿಧ್ಯಮಯ
diversify	0	0	0	0	0	0	0	0	0	0	ವೈವಿಧ್ಯಗೊಳಿಸು
diversion	0	0	0	0	0	0	1	0	1	0	ತಿರುವು
diversity	0	0	0	0	0	0	0	0	0	0	ವೈವಿಧ್ಯತೆ
divert	0	0	0	0	0	0	0	0	0	0	ಬೇರೆಡೆಗೆ ತಿರುಗಿಸು
diverting	0	0	0	0	0	0	0	0	0	0	ಬೇರೆಡೆಗೆ ತಿರುಗಿಸುವುದು
divest	0	0	0	0	0	0	0	0	0	0	ತೆರವು
divested	0	0	0	0	0	1	0	0	0	0	ಕೈಬಿಡಲಾಯಿತು
divestment	0	0	0	0	0	1	0	0	0	0	ವಿನಿಯೋಗ
divide	0	0	0	0	0	0	0	0	0	0	ಭಾಗಿಸಿ
divided	0	0	0	0	0	0	0	0	0	0	ವಿಂಗಡಿಸಲಾಗಿದೆ
dividend	0	0	0	0	0	0	0	0	0	0	ಲಾಭಾಂಶ
divination	0	1	0	0	0	0	0	0	0	0	ಭವಿಷ್ಯಜ್ಞಾನ
divine	0	0	0	0	0	0	0	0	0	0	ದೈವಿಕ
divinity	0	0	0	0	0	0	1	0	0	0	ದೈವತ್ವ
divisible	0	0	0	0	0	0	0	0	0	0	ಭಾಗಿಸಬಹುದಾದ
division	0	0	0	0	0	0	0	0	0	0	ವಿಭಾಗ
divisor	0	0	0	0	0	0	0	0	0	0	ಭಾಜಕ
divorce	1	0	1	1	0	1	0	1	1	1	ವಿಚ್ಛೇದನ
divulge	0	0	0	0	0	0	0	0	0	0	ಬಹಿರಂಗಪಡಿಸು
dizziness	0	0	0	0	0	1	0	0	0	0	ತಲೆತಿರುಗುವಿಕೆ
dizzy	0	0	0	0	0	1	0	0	0	0	ತಲೆಸುತ್ತು
docile	0	0	0	0	0	0	0	0	0	0	ವಿಧೇಯ
dock	0	0	0	0	0	0	0	0	0	0	ಡಾಕ್
docked	0	0	0	0	0	1	0	0	0	0	ಡಾಕ್ ಮಾಡಲಾಗಿದೆ
docket	0	0	0	0	0	0	0	0	0	0	ಡಾಕೆಟ್
doctor	0	0	0	0	0	0	1	0	0	1	ವೈದ್ಯರು
doctrinal	0	0	0	0	0	0	0	0	0	0	ಸೈದ್ಧಾಂತಿಕ
doctrine	0	0	0	0	0	0	0	0	0	1	ಸಿದ್ಧಾಂತ
document	0	0	0	0	0	0	0	0	0	0	ದಾಖಲೆ
documentary	0	0	0	0	0	0	0	0	0	0	ಸಾಕ್ಷ್ಯಚಿತ್ರ
dodge	0	0	0	0	0	0	0	0	0	0	ತಪ್ಪಿಸಿಕೊಳ್ಳು
dodging	0	0	0	0	0	0	0	0	0	0	ತಪ್ಪಿಸಿಕೊಳ್ಳುವುದು
doe	0	0	0	0	0	0	0	0	0	0	ನಾಯಿ
doer	0	0	0	0	0	0	1	0	0	0	ಮಾಡುವವನು
dog	0	0	0	0	0	0	0	0	0	0	ನಾಯಿ
dogged	0	0	0	0	0	0	1	0	0	0	ಕುಗ್ಗಿದ
dogma	0	0	0	0	0	0	0	0	0	1	ಸಿದ್ಧಾಂತ
dogmatic	0	0	0	0	0	0	0	0	0	0	ಸಿದ್ಧಾಂತದ
doings	0	0	0	0	0	0	0	0	0	0	ಮಾಡುತ್ತಿದೆ
doit	0	0	0	0	0	1	0	0	0	0	ಮಾಡು
doldrums	0	0	0	0	0	1	0	1	0	0	ಮಂದಗತಿಗಳು
dole	0	0	0	0	0	1	0	1	0	0	ಡೋಲ್
doll	0	0	0	0	1	0	0	0	0	0	ಗೊಂಬೆ
dollar	0	0	0	0	0	0	0	0	0	0	ಡಾಲರ್
dolor	0	0	0	0	0	1	0	1	0	0	ದುಃಖ
dolphin	0	0	0	0	1	0	1	0	1	1	ಡಾಲ್ಫಿನ್
domain	0	0	0	0	0	0	0	0	0	0	ಡೊಮೇನ್
dome	0	0	0	0	0	0	0	0	0	0	ಗುಮ್ಮಟ
domestic	0	0	0	0	0	0	0	0	0	0	ಗೃಹಬಳಕೆಯ
domesticated	0	0	0	0	0	0	0	0	0	0	ಪಳಗಿದ
domestication	0	0	0	0	0	0	0	0	0	0	ಪಳಗಿಸುವಿಕೆ
domicile	0	0	0	0	0	0	0	0	0	0	ನಿವಾಸ
domiciled	0	0	0	0	0	0	0	0	0	0	ನೆಲೆಸಿದ್ದಾರೆ
dominance	0	0	0	0	0	0	0	0	0	0	ಪ್ರಾಬಲ್ಯ
dominant	0	0	0	1	0	1	0	0	0	0	ಪ್ರಬಲ
dominate	1	0	0	1	0	1	1	0	0	0	ಪ್ರಾಬಲ್ಯ
dominating	0	0	0	0	0	0	0	0	0	0	ಪ್ರಾಬಲ್ಯ ಸಾಧಿಸುತ್ತಿದೆ
domination	1	0	0	1	0	1	0	1	0	0	ಪ್ರಾಬಲ್ಯ
dominion	0	0	0	1	0	0	0	0	0	1	ಪ್ರಭುತ್ವ
domino	0	0	0	0	0	0	0	0	0	0	ಡೊಮಿನೊ
don	0	0	0	0	0	0	1	0	0	1	ಡಾನ್
donation	0	0	0	0	0	0	1	0	0	0	ದಾನ
donkey	0	0	1	0	0	1	0	0	0	0	ಕತ್ತೆ
donor	0	0	0	0	0	0	0	0	0	0	ದಾನಿ
doodle	0	0	0	0	0	1	0	0	0	0	ಡೂಡಲ್
doom	0	0	0	1	0	1	0	0	0	0	ಪ್ರಳಯ
doomed	0	0	0	1	0	1	0	1	0	0	ಅವನತಿ ಹೊಂದಿತು
doomsday	1	1	1	1	0	1	0	1	0	0	ಪ್ರಳಯ ದಿನ
door	0	0	0	0	0	0	0	0	0	0	ಬಾಗಿಲು
doorbell	0	0	0	0	0	0	0	0	0	0	ಬಾಗಿಲ ಗಂಟೆ
doorway	0	0	0	0	0	0	0	0	0	0	ದ್ವಾರ
dormant	0	0	0	0	0	0	0	0	0	0	ಸುಪ್ತ
dormitory	0	0	0	0	0	0	0	0	0	0	ನಿಲಯ
dorsal	0	0	0	0	0	0	0	0	0	0	ಬೆನ್ನಿನ
dose	0	0	0	0	0	0	0	0	0	0	ಡೋಸ್
dot	0	0	0	0	0	0	0	0	0	0	ಚುಕ್ಕೆ
double	0	0	0	0	0	0	0	0	0	0	ದುಪ್ಪಟ್ಟು
doubled	0	0	0	0	0	0	0	0	0	0	ದುಪ್ಪಟ್ಟಾಯಿತು
doublet	0	0	0	0	0	0	0	0	0	0	ದುಪ್ಪಟ್ಟು
doubling	0	0	0	0	0	0	0	0	0	0	ದ್ವಿಗುಣಗೊಳ್ಳುತ್ತಿದೆ
doubt	0	0	0	1	0	1	0	1	0	1	ಅನುಮಾನ
doubtful	0	0	0	0	0	1	0	0	0	0	ಅನುಮಾನಾಸ್ಪದ
doubting	0	0	0	0	0	1	0	0	0	0	ಅನುಮಾನಿಸುತ್ತಿದೆ
doubtless	0	0	0	0	0	0	1	0	0	1	ನಿಸ್ಸಂದೇಹವಾಗಿ
douche	0	0	0	0	0	1	0	0	0	0	ಡೌಚೆ
dough	0	0	0	0	0	0	0	0	0	0	ಹಿಟ್ಟು
doughnut	0	0	0	0	0	0	0	0	0	0	ಡೋನಟ್
dour	0	0	0	0	0	1	0	0	0	0	ಡೋರ್
dove	0	1	0	0	1	0	1	0	0	1	ಪಾರಿವಾಳ
downcast	0	0	0	0	0	0	0	0	0	0	ಕೆಳಮಟ್ಟಕ್ಕಿಳಿದ
downfall	0	0	0	1	0	1	0	1	0	0	ಅವನತಿ
downhill	0	0	0	0	0	0	0	0	0	0	ಇಳಿಜಾರು
downpour	0	0	0	0	0	0	0	0	0	0	ಸುರಿಮಳೆ
downright	0	0	0	0	0	0	0	0	0	1	ನೇರವಾಗಿ
downy	0	0	0	0	0	0	1	0	0	0	ಕೆಳಮಟ್ಟದ
dowry	0	0	0	0	0	0	0	0	0	0	ವರದಕ್ಷಿಣೆ
doze	0	0	0	0	0	0	0	0	0	0	ನಿದ್ರಿಸುವುದು
dozen	0	0	0	0	0	0	0	0	0	0	ಡಜನ್
drab	0	0	0	0	0	1	0	1	0	0	ನೀರಸ
draft	0	1	0	0	0	0	0	0	0	0	ಕರಡು
drag	0	0	0	0	0	0	0	0	0	0	ಎಳೆಯಿರಿ
dragon	0	0	0	1	0	0	0	0	0	0	ಡ್ರ್ಯಾಗನ್
drain	0	0	0	0	0	0	0	0	0	0	ಹರಿಸುತ್ತವೆ
drainage	0	0	0	0	0	1	0	0	0	0	ಒಳಚರಂಡಿ
drained	0	0	0	0	0	0	0	0	0	0	ಬರಿದಾಗಿದೆ
drake	0	0	0	0	0	0	0	0	0	0	ಡ್ರೇಕ್
drama	0	0	0	0	0	0	0	0	0	0	ನಾಟಕ
dramatic	0	0	0	0	0	0	0	0	0	0	ನಾಟಕೀಯ
drape	0	0	0	0	0	0	0	0	0	0	ಬಟ್ಟೆಬರೆ
drapery	0	0	0	0	0	0	0	0	0	0	ಬಟ್ಟೆಬರೆ
drastic	0	0	0	0	0	0	0	0	0	0	ತೀವ್ರ
draught	0	0	0	0	0	0	0	0	0	0	ಕರಡು
draw	0	0	0	0	0	0	0	0	0	0	ಸೆಳೆಯುತ್ತವೆ
drawback	0	0	0	0	0	1	0	0	0	0	ನ್ಯೂನತೆ
drawer	0	0	0	0	0	0	0	0	0	0	ಡ್ರಾಯರ್
drawers	0	0	0	0	0	0	0	0	0	0	ಸೇದುವವರು
drawing	0	0	0	0	0	0	0	0	0	0	ಚಿತ್ರ
dread	0	1	0	1	0	1	0	0	0	0	ಭಯ
dreadful	1	1	1	1	0	1	0	1	0	0	ಘೋರ
dreadfully	0	0	1	1	0	1	0	1	1	0	ಭಯಂಕರವಾಗಿ
dream	0	0	0	0	0	0	0	0	0	0	ಕನಸು
dreamer	0	0	0	0	0	0	0	0	0	0	ಕನಸುಗಾರ
dreaming	0	0	0	0	0	0	0	0	0	0	ಕನಸು ಕಾಣುತ್ತಿದೆ
dreamy	0	0	0	0	0	0	0	0	0	0	ಸ್ವಪ್ನಮಯ
dreary	0	0	0	0	0	1	0	1	0	0	ಮಂಕುಕವಿದ
dredge	0	0	0	0	0	0	0	0	0	0	ಹೂಳೆತ್ತಲು
drenched	0	0	0	0	0	0	0	0	0	0	ತೊಯ್ದಿದೆ
dresser	0	0	0	0	0	0	0	0	0	0	ವಿನ್ಯಾಸಕಿ
dribble	0	0	0	0	0	0	0	0	0	0	ಚುಟುಕು
dried	0	0	0	0	0	0	0	0	0	0	ಒಣಗಿಸಿದ
drier	0	0	0	0	0	0	0	0	0	0	ಒಣ
drift	0	0	0	0	0	0	0	0	0	0	ಡ್ರಿಫ್ಟ್
drifted	0	0	0	0	0	0	0	0	0	0	ಅಲೆದಾಡಿದರು
drill	0	0	0	0	0	0	0	0	0	0	ಡ್ರಿಲ್
drink	0	0	0	0	0	0	0	0	0	0	ಕುಡಿಯಿರಿ
drinking	0	0	0	0	0	1	0	0	0	0	ಕುಡಿಯುವ
drip	0	0	0	0	0	0	0	0	0	0	ಹನಿ
dripping	0	0	0	0	0	0	0	0	0	0	ತೊಟ್ಟಿಕ್ಕುವ
drivel	0	0	1	0	0	1	0	0	0	0	ಚಾಲನೆ
driver	0	0	0	0	0	0	0	0	0	0	ಚಾಲಕ
driveway	0	0	0	0	0	0	0	0	0	0	ವಾಹನಮಾರ್ಗ
drizzle	0	0	0	0	0	0	0	0	0	0	ತುಂತುರು ಮಳೆ
droll	0	0	0	0	0	0	0	0	0	0	ಉರುಳು
drone	0	0	0	0	0	1	0	0	0	0	ಡ್ರೋನ್
drool	0	0	1	0	0	0	0	0	0	0	ಜೊಲ್ಲು ಸುರಿಸುತ್ತೇನೆ
drooping	0	0	0	0	0	1	0	0	0	0	ಇಳಿಬೀಳುತ್ತಿದೆ
drop	0	0	0	0	0	0	0	0	0	0	ಬಿಡಿ
droplet	0	0	0	0	0	0	0	0	0	0	ಸಣ್ಣಹನಿ
drought	0	0	0	0	0	1	0	0	0	0	ಬರ
drove	0	0	0	0	0	0	0	0	0	0	ಓಡಿಸಿದರು
drown	0	0	0	1	0	1	0	1	0	0	ಮುಳುಗುತ್ತವೆ
drowsiness	0	0	0	0	0	1	0	0	0	0	ತೂಕಡಿಕೆ
drowsy	0	0	0	0	0	0	0	0	0	0	ನಿದ್ರಾಜನಕ
drudgery	0	0	0	0	0	1	0	0	0	0	ದುಡ್ಡು
drug	0	0	0	0	0	0	0	0	0	0	ಔಷಧ
drugged	0	0	0	0	0	0	0	1	0	0	ಮಾದಕ ದ್ರವ್ಯ ಸೇವಿಸಿದ್ದಾರೆ
drugstore	0	0	0	0	0	0	0	0	0	0	ಔಷಧಿ ಅಂಗಡಿ
druid	0	0	0	0	0	0	0	0	0	0	ಡ್ರುಯಿಡ್
drum	0	0	0	0	0	0	0	0	0	0	ಡ್ರಮ್
drummer	0	0	0	0	0	0	0	0	0	0	ಡ್ರಮ್ಮರ್
drumming	0	0	0	0	0	0	0	0	0	0	ಡ್ರಮ್ಮಿಂಗ್
drunken	0	0	1	0	0	1	0	0	0	0	ಕುಡುಕ
drunkenness	0	0	0	0	0	1	0	0	0	0	ಕುಡಿತ
dry	0	0	0	0	0	0	0	0	0	0	ಶುಷ್ಕ
dryness	0	0	0	0	0	0	0	0	0	0	ಶುಷ್ಕತೆ
dual	0	0	0	0	0	0	0	0	0	0	ದ್ವಂದ್ವ
dualism	0	0	0	0	0	0	0	0	0	0	ದ್ವಂದ್ವತೆ
duality	0	0	0	0	0	0	0	0	0	0	ದ್ವಂದ್ವತೆ
dub	0	0	0	0	0	0	0	0	0	0	ಡಬ್
dubious	0	0	0	1	0	1	0	0	0	1	ಸಂಶಯಾಸ್ಪದ
ducking	0	0	0	0	0	0	0	0	0	0	ಬಾತುಕೋಳಿ
duct	0	0	0	0	0	0	0	0	0	0	ನಾಳ
ductile	0	0	0	0	0	0	0	0	0	0	ಡಕ್ಟೈಲ್
duds	0	0	0	0	0	0	0	0	0	0	ದುಡ್ಡು
due	0	0	0	0	0	0	0	0	0	0	ಕಾರಣ
duel	1	1	0	1	0	0	0	0	0	0	ದ್ವಂದ್ವಯುದ್ಧ
dues	0	0	0	0	0	0	0	0	0	0	ಬಾಕಿ
duet	0	0	0	0	0	0	1	0	0	0	ಯುಗಳ ಗೀತೆ
dugout	0	0	0	0	0	0	0	0	0	0	ನೆಲಮಾಳಿಗೆ
duke	0	0	0	0	0	0	1	0	0	0	ಡ್ಯೂಕ್
dull	0	0	0	0	0	1	0	1	0	0	ಮಂದ
dumb	0	0	0	0	0	1	0	0	0	0	ಮೂಕ
dummy	0	0	0	0	0	1	0	0	0	0	ನಕಲಿ
dump	0	0	0	0	0	0	0	0	0	0	ಡಂಪ್
dumps	1	0	0	0	0	1	0	1	0	0	ಡಂಪ್ಗಳು
dun	0	0	0	0	0	1	0	0	0	0	ಡನ್
dune	0	0	0	0	0	0	0	0	0	0	ದಿಬ್ಬ
dung	0	0	1	0	0	0	0	0	0	0	ಸಗಣಿ
dungeon	0	0	0	1	0	1	0	0	0	0	ಕತ್ತಲಕೋಣೆ
duo	0	0	0	0	0	0	0	0	0	0	ಜೋಡಿ
dupe	1	0	0	0	0	1	0	0	0	0	ನಕಲಿ
duplex	0	0	0	0	0	0	0	0	0	0	ಡ್ಯುಪ್ಲೆಕ್ಸ್
duplicate	0	0	0	0	0	0	0	0	0	0	ನಕಲು
duplication	0	0	0	0	0	0	0	0	0	0	ನಕಲು
duplicity	1	0	0	0	0	1	0	0	0	0	ದ್ವಂದ್ವತೆ
durability	0	0	0	0	0	0	1	0	0	1	ಬಾಳಿಕೆ
durable	0	0	0	0	0	0	1	0	0	1	ಬಾಳಿಕೆ ಬರುವ
duration	0	0	0	0	0	0	0	0	0	0	ಅವಧಿ
duress	1	0	1	1	0	1	0	1	0	0	ಒತ್ತಾಯ
dusk	0	0	0	0	0	0	0	0	0	0	ಮುಸ್ಸಂಜೆ
dusky	0	0	0	0	0	0	0	0	0	0	ಮುಸ್ಸಂಜೆ
dust	0	0	0	0	0	1	0	0	0	0	ಧೂಳು
duster	0	0	0	0	0	0	0	0	0	0	ಧೂಳಿಪಟ
dusty	0	0	0	0	0	0	0	0	0	0	ಧೂಳುಮಯ
dutiful	0	1	0	0	0	0	1	0	0	1	ಕರ್ತವ್ಯನಿಷ್ಠ
dwarf	0	0	0	0	0	0	0	0	0	0	ಕುಬ್ಜ
dwarfed	0	0	0	1	0	1	0	1	0	0	ಕುಬ್ಜ
