English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Xhosa Word
empirical	0	0	0	0	0	0	0	0	0	0	ngokwamandla
empiricism	0	0	0	0	0	0	0	0	0	0	empiricism
employ	0	0	0	0	0	0	0	0	0	1	qesha
employer	0	0	0	0	0	0	0	0	0	0	umqeshi
employment	0	0	0	0	0	0	0	0	0	0	ingqesho
emporium	0	0	0	0	0	0	0	0	0	0	emporium
empower	0	0	0	0	0	0	1	0	0	0	ukuxhobisa
empress	0	0	0	0	0	0	0	0	0	0	kumkanikazi
emptiness	0	0	0	0	0	0	0	1	0	0	ubuze
emption	0	0	0	0	0	0	0	0	0	0	ukungabikho
empty	0	0	0	0	0	0	0	0	0	0	engenanto
emulate	0	0	0	0	0	0	1	0	0	0	xelisa
emulsion	0	0	0	0	0	0	0	0	0	0	emulsion
enable	0	0	0	0	0	0	1	0	0	1	yenza
enablement	0	0	0	0	0	0	1	0	0	1	ukuba luncedo
enact	0	0	0	0	0	0	0	0	0	0	wisa umthetho
enactment	0	0	0	0	0	0	0	0	0	0	umthetho
enamel	0	0	0	0	0	0	0	0	0	0	i-enamel
encampment	0	0	0	0	0	0	0	0	0	0	inkampu
enchant	0	1	0	0	1	0	1	0	1	0	umthakathi
enchanted	0	0	0	0	1	0	1	0	0	1	uthakathiwe
enchanting	0	1	0	0	1	0	1	0	0	0	ukuthakatha
enchantment	0	0	0	0	0	0	0	0	0	0	ukuthakatha
encircle	0	0	0	0	0	0	0	0	0	0	rhangqa
encircling	0	0	0	0	0	0	0	0	0	0	ukurhangqa
enclave	0	0	0	0	0	1	0	0	0	0	enclave
enclose	0	0	0	0	0	0	0	0	0	0	Valela
encode	0	0	0	0	0	0	0	0	0	0	ikhowudi
encompass	0	0	0	0	0	0	0	0	0	0	bandakanya
encore	0	0	0	0	0	0	1	0	0	0	encore
encounter	0	0	0	0	0	0	0	0	0	0	ukudibana
encourage	0	0	0	0	1	0	1	0	0	1	khuthaza
encouragement	0	0	0	0	0	0	1	0	0	0	inkuthazo
encroach	0	0	0	0	0	0	0	0	0	0	ngenelela
encroachment	0	0	0	1	0	1	0	0	0	0	ungenelelo
encrypt	0	0	0	0	0	0	0	0	0	0	uguqulelo oluntsonkothileyo
encumbrance	1	0	0	1	0	1	0	1	0	0	uxanduva
encyclopedia	0	0	0	0	0	0	1	0	0	1	encyclopedia
end	0	0	0	0	0	0	0	0	0	0	isiphelo
endanger	0	1	0	1	0	1	0	0	0	0	ingozi
endangered	0	0	0	1	0	1	0	0	0	0	sengozini
endeavor	0	1	0	0	0	0	1	0	0	0	umzamo
ended	0	0	0	0	0	0	0	0	0	0	iphelile
endemic	0	0	1	1	0	1	0	1	0	0	i-endemic
ending	0	0	0	0	0	0	0	0	0	0	isiphelo
endless	1	0	0	1	1	1	1	1	0	1	engenasiphelo
endocarditis	0	0	0	1	0	0	0	1	0	0	i-endocarditis
endorsement	0	0	0	0	0	0	0	0	0	0	uqinisekiso
endow	0	0	0	0	0	0	1	0	0	1	endow
endowed	0	0	0	0	0	0	1	0	0	0	iphiwe
endowment	0	0	0	0	0	0	1	0	0	1	isiphiwo
endpapers	0	0	0	0	0	0	0	0	0	0	amaphepha okugqibela
endpoint	0	0	0	0	0	0	0	0	0	0	isiphelo
endurance	0	0	0	0	0	0	1	0	0	0	unyamezelo
endure	0	0	0	0	0	0	1	0	0	0	nyamezela
enema	0	0	1	0	0	0	0	0	0	0	enema
enemy	1	0	1	1	0	1	0	0	0	0	utshaba
energetic	0	0	0	0	0	0	1	0	0	0	ngamandla
energy	0	0	0	0	0	0	0	0	0	0	amandla
enforce	1	0	0	1	0	1	1	0	0	0	ukunyanzelisa
enforcement	0	0	0	0	0	1	0	0	0	0	unyanzeliso
engage	0	0	0	0	0	0	0	0	0	0	zibandakanye
engaged	0	1	0	0	1	0	1	0	0	1	ukuzibandakanya
engagement	0	0	0	0	0	0	0	0	0	0	uthethathethwano
engaging	0	0	0	0	1	0	1	0	0	1	ukuzibandakanya
engender	0	0	0	0	0	0	0	0	0	0	ngenisa
engine	0	0	0	0	0	0	0	0	0	0	injini
engineer	0	0	0	0	0	0	0	0	0	0	injineli
engineering	0	0	0	0	0	0	0	0	0	0	ubunjineli
engrave	0	0	0	0	0	0	0	0	0	0	krola
engraved	0	0	0	0	0	0	0	0	0	0	ikroliwe
engraver	0	0	0	0	0	0	0	0	0	0	umkroli
engraving	0	0	0	0	0	0	0	0	0	0	umkrolo
engrossed	0	0	0	0	0	0	0	0	0	0	nzulu
engrossing	0	0	0	0	0	0	0	0	0	0	enomtsalane
engulf	0	1	0	0	0	0	0	0	0	0	gquba
enhance	0	0	0	0	0	0	1	0	0	0	phucula
enigma	0	0	0	0	0	0	0	0	0	0	ingxaki
enigmatic	0	0	0	1	0	1	0	0	0	0	entsonkothileyo
enjoin	0	0	0	0	0	0	0	0	0	0	yalela
enjoy	0	1	0	0	1	0	1	0	0	1	yonwabele
enjoying	0	1	0	0	1	0	1	0	0	1	ukonwabela
enlarged	0	0	0	0	0	0	0	0	0	0	yandisiwe
enlargement	0	0	0	0	0	0	0	0	0	0	ukwandiswa
enlighten	0	0	0	0	1	0	1	0	0	1	khanyisa
enlightenment	0	0	0	0	1	0	1	0	0	1	ukhanyiselo
enlist	0	0	0	0	0	0	0	0	0	0	bhalisa
enliven	0	0	0	0	1	0	1	0	1	1	philisa
enmity	1	0	0	1	0	1	0	1	0	0	ubutshaba
enormity	0	0	0	0	0	0	0	0	0	0	ubukhulu
enormous	0	0	0	0	0	0	0	0	0	0	mkhulu kakhulu
enormously	0	0	0	0	0	0	0	0	0	0	kakhulu
enrich	0	0	0	0	0	0	1	0	0	0	tyebisa
enroll	0	1	0	0	0	0	0	0	0	1	bhalisa
ensemble	0	0	0	0	0	0	1	0	0	1	dibanisa
ensign	0	0	0	0	0	0	1	0	0	0	uphawu
enslave	0	0	0	0	0	1	0	0	0	0	Khonza
enslaved	1	0	1	1	0	1	0	1	0	0	enziwe amakhoboka
enslavement	0	0	0	0	0	1	0	0	0	0	ebukhobokeni
ensue	0	0	0	0	0	0	0	0	0	0	landela
ensure	0	0	0	0	0	0	0	0	0	0	qinisekisa
entail	0	0	0	0	0	0	0	0	0	0	ibandakanya
entangled	1	0	1	1	0	1	0	1	0	0	bambekile
entanglement	0	0	0	0	0	1	0	0	0	0	ukubanjiswa
enter	0	0	0	0	0	0	0	0	0	0	ngena
enterprise	0	0	0	0	0	0	0	0	0	0	ishishini
enterprising	0	0	0	0	0	0	1	0	0	0	eshishinini
entertain	0	0	0	0	1	0	1	0	0	0	yonwabise
entertained	0	0	0	0	1	0	1	0	0	0	ukonwabisa
entertaining	0	1	0	0	1	0	1	0	0	0	ukonwabisa
entertainment	0	1	0	0	1	0	1	0	1	1	ukuzonwabisa
enthusiasm	0	1	0	0	1	0	1	0	1	0	umdlandla
enthusiast	0	1	0	0	1	0	1	0	1	0	umthandi
entice	0	0	0	0	0	0	0	0	0	0	rhwebesha
entire	0	0	0	0	0	0	0	0	0	0	ngokupheleleyo
entirety	0	0	0	0	0	0	0	0	0	0	ngokupheleleyo
entitle	0	0	0	0	0	0	0	0	0	0	nelungelo
entity	0	0	0	0	0	0	0	0	0	0	umbutho
entomology	0	0	0	0	0	0	0	0	0	0	i-entomology
entrails	0	0	1	0	0	1	0	0	0	0	izibilini
entrance	0	0	0	0	0	0	0	0	0	0	Ukungena
entreat	0	0	0	0	0	0	0	0	0	0	cenga
entree	0	0	0	0	0	0	0	0	0	0	ukungena
entrepreneur	0	0	0	0	0	0	0	0	0	0	usomashishini
entrust	0	0	0	0	0	0	0	0	0	1	phathisa
entry	0	0	0	0	0	0	0	0	0	0	ukungena
enumerate	0	0	0	0	0	0	0	0	0	0	bala
enumeration	0	0	0	0	0	0	0	0	0	0	ubalo
envelope	0	0	0	0	0	0	0	0	0	0	imvulophu
envious	0	0	0	0	0	1	0	0	0	0	unomona
environ	0	0	0	0	0	0	1	0	0	0	indawo engqongileyo
environment	0	0	0	0	0	0	0	0	0	0	okusingqongileyo
environs	0	0	0	0	0	0	0	0	0	0	ezingqongileyo
envision	0	0	0	0	0	0	0	0	0	0	umbono
envoy	0	0	0	0	0	0	0	0	0	0	umthunywa
ephemeral	0	0	0	0	0	0	0	0	0	0	ephemeral
ephemeris	0	0	0	0	0	0	1	0	0	0	ephemeris
epic	0	0	0	0	0	0	1	0	0	0	epic
epidemic	1	1	1	1	0	1	0	1	1	0	indyikitya yesifo esisulelayo
epidermis	0	0	0	0	0	0	0	0	0	0	i-epidermis
epilepsy	0	0	0	0	0	1	0	0	0	0	isifo sokuwa
epilogue	0	0	0	0	0	0	0	0	0	0	i-epilogue
episcopal	0	0	0	0	0	0	0	0	0	1	ubhishophu
episode	0	0	0	0	0	0	0	0	0	0	isiqendu
episodic	0	0	0	0	0	0	0	0	0	0	episodic
epistle	0	0	0	0	0	0	0	0	0	0	incwadi
epitaph	0	0	0	0	0	0	0	1	0	0	i-epitaph
epithet	0	0	0	0	0	0	0	0	0	0	epithet
epitome	0	0	0	0	0	0	1	0	0	0	i-epitome
epoch	0	0	0	0	0	0	0	0	0	0	ixesha
equal	0	0	0	0	0	0	0	0	0	0	ngokulinganayo
equality	0	0	0	0	1	0	1	0	0	1	ukulingana
equalization	0	0	0	0	0	0	0	0	0	0	ukulingana
equalize	0	0	0	0	0	0	0	0	0	0	ukulinganisa
equally	0	0	0	0	0	0	1	0	0	0	ngokulinganayo
equate	0	0	0	0	0	0	0	0	0	0	linganisa
equation	0	0	0	0	0	0	0	0	0	0	inxaki
equator	0	0	0	0	0	0	0	0	0	0	i-ikhweyitha
equatorial	0	0	0	0	0	0	0	0	0	0	Ikhweyitha
equestrian	0	0	0	0	0	0	0	0	0	0	umkhweli wamahashe
equidistant	0	0	0	0	0	0	0	0	0	0	equidistant
equilibration	0	0	0	0	0	0	0	0	0	0	ulungelelwaniso
equilibrium	0	0	0	0	0	0	1	0	0	0	ulungelelwaniso
equip	0	0	0	0	0	0	0	0	0	0	xhobisa
equipment	0	0	0	0	0	0	0	0	0	0	izixhobo
equitable	0	0	0	0	0	0	0	0	0	0	ngokulinganayo
equity	0	0	0	0	0	0	1	0	0	0	ukulingana
equivalence	0	0	0	0	0	0	0	0	0	0	ukulingana
equivalent	0	0	0	0	0	0	0	0	0	0	ngokulinganayo
equivocal	0	0	0	0	0	0	0	0	0	0	ngokulinganayo
era	0	0	0	0	0	0	0	0	0	0	ixesha
eradicate	1	0	0	0	0	1	0	0	0	0	phelisa
eradication	1	0	1	1	0	1	0	0	0	0	ukuphelisa
erase	0	0	0	1	0	1	0	0	0	0	cima
erasure	0	0	0	0	0	0	0	0	0	0	ukucima
ere	0	0	0	0	0	0	0	0	0	0	apho
erect	0	0	0	0	0	0	0	0	0	0	nkqo
erection	0	0	0	0	0	0	0	0	0	0	ukumiswa
ergo	0	0	0	0	0	0	0	0	0	0	ergo
erode	0	0	0	0	0	0	0	0	0	0	guguleka
erosion	0	0	0	0	0	1	0	0	0	0	ukhukuliseko
erotic	0	1	0	0	1	1	1	0	1	1	inkanuko
err	0	0	0	0	0	1	0	0	0	0	mpazamo
errand	0	1	0	0	0	0	1	0	0	1	umsebenzi
errant	0	0	0	0	0	1	0	0	0	0	impazamo
erratic	0	0	0	0	0	1	0	0	1	0	gwenxa
erratum	0	0	0	0	0	1	0	0	0	0	erratum
erroneous	0	0	0	0	0	1	0	0	0	0	impazamo
error	0	0	0	0	0	1	0	1	0	0	impazamo
erst	0	0	0	0	0	0	0	0	0	0	kuqala
erudite	0	0	0	0	0	0	1	0	0	0	erudite
erupt	1	0	0	0	0	1	0	0	1	0	gqabhuka
eruption	1	0	0	1	0	1	0	0	1	0	ugqabhuko-dubulo
escalade	0	0	0	0	0	0	0	0	0	0	ukunyuka
escalate	1	0	0	0	0	1	0	0	0	0	ukunyuka
escalator	0	0	0	0	0	0	0	0	0	0	izitepsi ezizihambelayo
escape	0	1	0	1	0	1	1	0	0	0	ukubaleka
escaped	0	0	0	1	0	0	0	0	0	0	wasinda
escarpment	0	0	0	0	0	0	0	0	0	0	ukubaleka
eschew	1	0	0	0	0	1	0	1	0	0	eschew
escort	0	0	0	0	0	0	0	0	0	1	ukukhapha
esoteric	0	0	0	0	0	0	0	0	0	0	esoteric
especial	0	0	0	0	0	0	0	0	0	0	ingakumbi
espionage	0	0	0	0	0	1	0	0	0	0	ubuntlola
espouse	0	0	0	0	0	0	0	0	0	0	umyeni
esprit	0	0	0	0	0	0	1	0	0	0	esprit
essay	0	0	0	0	0	0	0	0	0	0	isincoko
essayist	0	0	0	0	0	0	0	0	0	0	umbhali wezincoko
essence	0	0	0	0	0	0	0	0	0	0	undoqo
essential	0	0	0	0	0	0	1	0	0	0	kubalulekile
essentially	0	0	0	0	0	0	0	0	0	0	ngokusisiseko
establish	0	0	0	0	0	0	0	0	0	1	misela
established	0	0	0	0	1	0	1	0	0	0	isekiwe
establishment	0	0	0	0	0	0	0	0	0	0	ukusekwa
estate	0	0	0	0	0	0	0	0	0	0	ilifa
esteem	0	0	0	0	1	0	1	1	0	1	uzuko
esthetic	0	0	0	0	0	0	1	0	0	0	ubuhle
estimate	0	0	0	0	0	0	0	0	0	0	qikelela
estimation	0	0	0	0	0	0	0	0	0	0	uqikelelo
estoppel	0	0	0	0	0	0	0	0	0	0	estoppel
estranged	0	0	0	0	0	1	0	0	0	0	wasemzini
estrogen	0	0	0	0	0	0	0	0	0	0	estrogen
estuary	0	0	0	0	0	0	0	0	0	0	ichweba
etch	0	0	0	0	0	0	0	0	0	0	etch
etching	0	0	0	0	0	0	0	0	0	0	etching
eternal	0	0	0	0	0	0	0	0	0	0	ngonaphakade
eternity	0	0	0	0	0	0	0	0	0	0	ngonaphakade
ethanol	0	0	0	0	0	0	0	0	0	0	i-ethanol
ether	0	0	0	0	0	0	0	0	0	0	ether
ethereal	0	0	0	1	0	0	0	0	0	0	ethereal
ethical	0	0	0	0	0	0	1	0	0	0	ngokuziphatha
ethics	0	0	0	0	0	0	1	0	0	0	imigaqo yokuziphatha
ethnography	0	0	0	0	0	0	0	0	0	0	i-ethnografi
etiology	0	0	0	0	0	0	0	0	0	0	i-etiology
etiquette	0	0	0	0	0	0	0	0	0	0	isimilo
etymology	0	0	0	0	0	0	0	0	0	0	i-etymology
euchre	0	0	0	0	0	0	0	0	0	0	euchre
eugenics	0	0	0	0	0	0	0	0	0	0	eugenics
eulogy	0	0	0	0	0	0	0	0	0	0	indumiso
euphemism	0	0	0	0	0	0	0	0	0	0	i-euphemism
euthanasia	0	0	0	1	0	1	0	1	0	0	i-euthanasia
evacuate	0	0	0	1	0	1	0	0	0	0	phuma
evacuation	0	0	0	0	0	1	0	0	0	0	ukufuduka
evade	1	0	1	1	0	1	0	0	0	0	phepha
evaluate	0	0	0	0	0	0	0	0	0	0	vavanya
evanescence	0	0	0	0	0	0	0	1	1	0	ukungahambi kakuhle
evangelical	0	0	0	0	0	0	0	0	0	0	yevangeli
evangelist	0	0	0	0	0	0	0	0	0	0	umvangeli
evangelistic	0	0	0	0	0	0	0	0	0	0	ubuvangeli
evaporation	0	0	0	0	0	0	0	0	0	0	ukuguquka komhlaba
evasion	0	0	0	1	0	1	0	1	0	0	ukuphepha
eve	0	0	0	0	0	0	0	0	0	0	ngobusuku
evening	0	0	0	0	0	0	0	0	0	0	ngokuhlwa
event	0	0	0	0	0	0	0	0	0	0	isiganeko
eventful	0	0	0	0	0	0	0	0	0	0	eneziganeko
eventual	0	1	0	0	0	0	0	0	0	0	ekugqibeleni
eventuality	0	1	0	1	0	0	0	0	0	0	into eyenzekayo
evergreen	0	0	0	0	1	0	1	0	0	1	evergreen
everlasting	0	0	0	0	0	0	1	0	0	0	ngonaphakade
evermore	0	0	0	0	0	0	0	0	0	0	ngonaphakade
everyday	0	0	0	0	0	0	0	0	0	0	yonke imihla
evict	0	0	0	0	0	1	0	1	0	0	gxotha
eviction	1	0	1	1	0	1	0	1	0	0	ukugxothwa
evidence	0	0	0	0	0	0	0	0	0	0	ubungqina
evident	0	0	0	0	0	0	1	0	0	1	kuyabonakala
evil	1	0	1	1	0	1	0	1	0	0	ububi
evoke	0	0	0	0	0	0	0	0	0	0	vusa
evolution	0	0	0	0	0	0	1	0	0	0	indaleko
evolve	0	0	0	0	0	0	0	0	0	0	guquka
ewe	0	0	0	0	0	0	0	0	0	0	wena
exacerbate	0	0	0	0	0	1	0	0	0	0	yenza mandundu
exacerbation	1	0	0	1	0	1	0	0	0	0	ukwanda
exacting	0	0	0	0	0	1	0	0	0	0	enyanzelisayo
exaggerate	1	0	0	0	0	1	0	0	0	0	yibaxe
exaggerated	0	0	0	0	0	1	0	0	0	0	ukubaxwa
exaggeration	0	0	0	0	0	0	0	0	0	0	ukubaxa izinto
exalt	0	1	0	0	1	0	1	0	0	1	phakamisa
exaltation	0	0	0	0	1	0	1	0	0	1	ukuphakanyiswa
exalted	0	0	0	0	1	0	1	0	0	1	uphakamile
exam	0	0	0	0	0	0	0	0	0	0	uviwo
examination	0	0	0	1	0	1	0	0	1	0	uviwo
examine	0	0	0	0	0	0	0	0	0	0	hlola
examiner	0	0	0	0	0	0	0	0	0	0	umvavanyi
exasperation	1	0	1	0	0	1	0	0	0	0	ukucaphuka
excavate	0	0	0	0	0	0	0	0	0	0	grumba
excavation	0	1	0	0	0	1	0	0	1	0	ukomba
excavator	0	0	0	0	0	0	0	0	0	0	umembi
exceed	0	1	0	0	1	0	1	0	0	0	gqithisa
exceeding	0	0	0	0	0	0	0	0	0	0	ngaphezulu
excel	0	1	0	0	1	0	1	0	1	1	ukugqwesa
excellence	0	0	1	0	1	0	1	0	0	1	ukugqwesa
excellent	0	0	0	0	1	0	1	0	0	1	kuhle kakhulu
excepting	0	0	0	0	0	0	0	0	0	0	ngaphandle
exception	0	0	0	0	0	0	0	0	0	0	ngaphandle
excerpt	0	0	0	0	0	0	0	0	0	0	Isicatshulwa
excess	0	0	0	0	0	1	0	0	0	0	ukugqithisa
excessive	0	0	0	0	0	0	0	0	0	0	ngokugqithisileyo
excessively	0	0	0	0	0	0	0	0	0	0	ngokudlulisile
exchange	0	0	0	0	0	0	1	0	0	1	utshintshiselwano
excise	0	0	0	0	0	1	0	0	0	0	intlawulo
excision	0	0	0	0	0	0	0	0	0	0	ukukhutshwa
excitability	0	0	0	0	0	0	0	0	0	0	ukonwaba
excitable	0	0	0	0	0	0	1	0	0	0	echwayitisayo
excitation	1	1	0	1	1	0	1	0	1	0	uchulumanco
excite	1	1	0	1	1	0	1	0	1	0	vuyisa
excited	0	1	0	0	1	0	1	0	1	1	yimincili
excitement	0	1	0	0	1	0	1	0	1	0	uvuyo
exciting	0	1	0	0	1	0	1	0	1	0	inika umdla
exclaim	0	0	0	0	0	0	0	0	1	0	khwaza
excluded	0	0	1	0	0	1	0	1	0	0	ngaphandle
excluding	0	0	0	0	0	1	0	1	0	0	ngaphandle
exclusion	0	0	1	1	0	1	0	1	0	0	ukukhutshelwa ngaphandle
excrement	0	0	1	0	0	1	0	0	0	0	ilindle
excretion	0	0	1	0	0	0	0	0	0	0	ukukhupha
excruciating	0	0	0	1	0	1	0	0	0	0	ebuhlungu
excursion	0	0	0	0	0	0	0	0	0	0	uhambo
excuse	0	0	0	0	0	1	0	0	0	0	ukuzithethelela
execute	0	0	0	0	0	0	0	0	0	0	phumeza
execution	1	0	0	1	0	1	0	1	0	1	ukubulawa
executioner	1	0	0	1	0	1	0	1	0	0	umbulali
executive	0	0	0	0	0	0	0	0	0	0	isigqeba
executor	0	0	0	0	0	0	0	0	0	1	umenzi welifa
exegesis	0	0	0	0	0	0	0	0	0	0	i-exegesis
exemplar	0	0	0	0	0	0	0	0	0	0	umzekelo
exemplary	0	0	0	0	0	0	1	0	0	0	ngumzekelo
exemplify	0	0	0	0	0	0	0	0	0	0	ngumzekelo
exempt	0	0	0	0	0	0	0	0	0	0	khululiwe
exemption	0	0	0	0	0	0	1	0	0	0	ukhululo
exercise	0	0	0	0	0	0	0	0	0	0	umthambo
exert	0	0	0	0	0	0	0	0	0	0	zibhokoxe
exertion	0	0	0	0	0	0	0	0	0	0	umzamo
exhale	0	0	0	0	0	0	0	0	0	0	khupha umoya
exhaust	0	0	0	0	0	1	0	0	0	0	gqiba
exhausted	0	0	0	0	0	1	0	1	0	0	udiniwe
exhaustion	0	1	0	0	0	1	0	1	0	0	ukudinwa
exhaustive	0	0	0	0	0	0	0	0	0	1	ngokupheleleyo
exhibit	0	0	0	0	0	0	0	0	0	0	umboniso
exhibition	0	0	0	0	0	0	0	0	0	0	umboniso
exhilaration	0	0	0	0	1	0	1	0	1	0	ulonwabo
exhort	0	0	0	0	0	0	1	0	0	0	bongoza
exhortation	0	0	0	0	0	0	1	0	0	0	isibongozo
exigent	0	1	1	1	0	1	0	0	1	0	exigent
exile	1	0	0	1	0	1	0	1	0	0	elubhacweni
exist	0	0	0	0	0	0	0	0	0	0	zikhona
existence	0	0	0	0	0	0	1	0	0	0	ubukho
existent	0	0	0	0	0	0	0	0	0	0	ekhoyo
existing	0	0	0	0	0	0	0	0	0	0	ekhoyo
exit	0	0	0	0	0	0	0	0	0	0	Phuma
exodus	0	0	0	0	0	0	0	0	0	0	imfuduko
exorbitant	0	0	0	0	0	0	0	0	0	0	kakhulu
exorcism	0	0	0	1	0	1	0	1	0	0	ukukhutshwa kweedemon
exorcist	0	0	0	0	0	0	0	0	0	0	umkhupheli mimoya
exotic	0	0	0	0	0	0	1	0	0	0	yangaphandle
expand	0	0	0	0	0	0	0	0	0	0	andisa
expanded	0	0	0	0	0	0	0	0	0	0	yandisiwe
expanse	0	0	0	0	0	0	0	0	0	0	isibhakabhaka
expansion	0	0	0	0	0	0	0	0	0	0	Ukwandiswa
expansive	0	0	0	0	0	0	0	0	0	0	banzi
expatriate	0	0	0	0	0	1	0	0	0	0	kumazwe angaphandle
expect	0	1	0	0	0	0	1	0	1	1	lindela
expectancy	0	1	0	0	0	0	0	0	0	0	ukulindela
expectant	0	1	0	0	0	0	0	0	0	0	abalindeleyo
expectation	0	1	0	0	0	0	1	0	0	0	ulindelo
expected	0	1	0	0	0	0	0	0	0	0	kulindeleke
expecting	0	1	0	0	0	0	0	0	0	0	silindele
expediency	0	0	0	0	0	0	0	0	0	0	ukufaneleka
expedient	0	0	0	0	1	0	1	0	0	1	luncedo
expedite	0	0	0	0	0	0	0	0	0	0	khawulezisa
expedition	0	1	0	0	0	0	1	0	0	0	uhambo
expeditious	0	0	0	0	0	0	0	0	0	0	ngokukhawuleza
expel	1	0	1	1	0	1	0	1	0	0	gxotha
expenditure	0	0	0	0	0	1	0	0	0	0	inkcitho
expense	0	0	0	0	0	0	0	0	0	0	iindleko
expenses	0	0	0	0	0	1	0	0	0	0	iindleko
expensive	0	0	0	0	0	0	0	0	0	0	zibiza kakhulu
experience	0	0	0	0	0	0	0	0	0	0	amava
experienced	0	0	0	0	0	0	1	0	0	1	namava
experiences	0	0	0	0	0	0	0	0	0	0	amava
experiment	0	1	0	0	0	0	0	0	1	0	umfuniselo
experimental	0	0	0	0	0	0	0	0	0	0	yokulinga
experimenter	0	0	0	0	0	0	0	0	0	0	umfunisi
expert	0	0	0	0	0	0	1	0	0	1	ingcaphephe
expertise	0	0	0	0	0	0	1	0	0	1	ubuchule
expiration	0	0	0	0	0	0	0	0	0	0	ukuphela kwexesha
expire	0	0	0	0	0	1	0	1	0	0	phelelwa
expired	0	0	0	0	0	1	0	0	0	0	iphelelwe lixesha
expiry	0	0	0	0	0	0	0	0	0	0	ukuphela kwexesha
explain	0	0	0	0	0	0	1	0	0	1	cacisa
explanation	0	0	0	0	0	0	0	0	0	0	ingcaciso
explanatory	0	0	0	0	0	0	0	0	0	0	ingcaciso
expletive	1	0	0	0	0	1	0	0	0	0	etshabalalisayo
explication	0	0	0	0	0	0	0	0	0	0	Inkcazo
explode	1	0	0	1	0	1	0	1	1	0	gqabhuka
exploit	0	0	0	0	0	0	0	0	0	0	ukuxhaphaza
explore	0	1	0	0	0	0	0	0	0	0	phonononga
explorer	0	0	0	0	0	0	0	0	0	0	umhloli
explosion	0	0	0	1	0	1	0	0	1	0	ugqabhuko-dubulo
explosive	1	1	0	1	0	1	0	0	1	0	qhuma
exponent	0	0	0	0	0	0	0	0	0	0	i-exponent
exponential	0	0	0	0	0	0	0	0	0	0	i-exponential
export	0	0	0	0	0	0	0	0	0	0	ukuthumela ngaphandle
exportation	0	0	0	0	0	0	0	0	0	0	ukuthunyelwa ngaphandle
expose	0	1	0	1	0	0	0	0	0	0	veza
exposed	0	0	0	0	0	1	0	0	0	0	ebhentsisiwe
exposition	0	0	0	0	0	0	0	0	0	0	umboniso
expository	0	0	0	0	0	0	0	0	0	0	isibhengezo
exposure	0	0	0	0	0	0	0	0	0	0	ukungakhuseleki
expound	0	0	0	0	0	0	0	0	0	0	cacisa
express	0	0	0	0	0	0	0	0	0	0	vakalisa
expression	0	0	0	0	0	0	0	0	0	0	intetho
expressive	0	0	0	0	0	0	0	0	0	0	ecacileyo
expropriation	0	0	0	0	0	1	0	0	0	0	ukuhluthwa
expulsion	1	0	1	1	0	1	0	1	0	0	ukugxothwa
exquisite	0	0	0	0	1	0	1	0	0	0	mhle
exquisitely	0	0	0	0	0	0	1	0	0	0	ngokugqibeleleyo
extant	0	0	0	0	0	0	0	0	0	0	ekhoyo
extend	0	0	0	0	0	0	1	0	0	0	andisa
extendable	0	0	0	0	0	0	0	0	0	0	iyanwebeka
extended	0	0	0	0	0	0	0	0	0	0	yandisiwe
extension	0	0	0	0	0	0	0	0	0	0	ulwandiso
extensive	0	0	0	0	0	0	1	0	0	0	ebanzi
extent	0	0	0	0	0	0	0	0	0	0	ububanzi
exterior	0	0	0	0	0	0	0	0	0	0	ngaphandle
exterminate	0	0	0	1	0	1	0	1	0	0	tshabalalisa
extermination	1	0	0	1	0	1	0	0	0	0	ukutshatyalaliswa
external	0	0	0	0	0	0	0	0	0	0	ngaphandle
externally	0	0	0	0	0	0	0	0	0	0	ngaphandle
extinct	0	0	0	0	0	1	0	1	0	0	iphelile
extinguish	1	0	0	0	0	1	0	0	0	0	cima
extra	0	0	0	0	0	0	1	0	0	0	eyongezelelweyo
extract	0	0	0	0	0	0	0	0	0	0	isicatshulwa
extracting	0	0	0	0	0	0	0	0	0	0	ukukhupha
extraction	0	0	0	0	0	0	0	0	0	0	utsalo
extractor	0	0	0	0	0	0	0	0	0	0	i-extractor
extradition	0	0	0	0	0	0	0	0	0	0	ukubuyisela
extrajudicial	0	0	0	1	0	1	0	0	0	0	ngaphandle kokugweba
extramural	0	0	0	0	0	0	0	0	0	0	yasemva kokufundisa
extraneous	0	0	0	0	0	0	0	0	0	0	ngaphandle
extraordinary	0	0	0	0	0	0	1	0	0	0	ngokungaqhelekanga
extravaganza	0	0	0	0	0	0	0	0	0	0	extravaganza
extreme	0	0	0	0	0	0	0	0	0	0	ngokugqithisileyo
extremely	0	0	0	0	0	0	0	0	0	0	ngokugqithisileyo
extremity	0	0	0	0	0	1	0	0	0	0	isiphelo
extricate	0	1	0	0	0	0	1	0	0	0	khupha
extrinsic	0	0	0	0	0	0	0	0	0	0	yangaphandle
extrusion	0	0	0	0	0	0	0	0	0	0	i-extrusion
exuberance	0	0	0	0	1	0	1	0	0	0	ukonwaba
exude	0	0	0	0	0	0	0	0	0	0	khupha
eye	0	0	0	0	0	0	0	0	0	0	iliso
eyeglass	0	0	0	0	0	0	0	0	0	0	iglasi yamehlo
eyelet	0	0	0	0	0	0	0	0	0	0	eyelet
eyepiece	0	0	0	0	0	0	0	0	0	0	eyepiece
eyesight	0	0	0	0	0	0	0	0	0	0	ukubona
