English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Spanish Word
deluge	0	0	0	1	0	1	0	1	1	0	diluvio
delusion	1	0	0	1	0	1	0	1	0	0	engaño
delusional	1	0	0	1	0	1	0	0	0	0	delirante
delve	0	0	0	0	0	0	0	0	0	0	ahondar
demand	1	0	0	0	0	1	0	0	0	0	pedir
demanding	0	0	0	0	0	1	0	0	0	0	demandante
demeanor	0	0	0	0	0	0	0	0	0	0	comportamiento
demented	0	0	0	1	0	1	0	0	0	0	demente
dementia	0	0	0	1	0	1	0	1	0	0	demencia
demise	0	0	0	1	0	1	0	1	0	0	fallecimiento
democracy	0	0	0	0	0	0	1	0	0	0	la democracia
democrat	0	0	0	0	0	0	0	0	0	0	demócrata
demolish	1	0	0	0	0	1	0	1	0	0	demoler
demolition	0	0	0	0	0	1	0	0	0	0	demolición
demon	1	0	1	1	0	1	0	1	0	0	demonio
demonic	1	0	1	1	0	1	0	1	0	0	demoníaco
demonstrable	0	0	0	0	0	0	1	0	0	0	demostrable
demonstrate	0	0	0	0	0	0	0	0	0	0	demostrar
demonstrated	0	0	0	0	0	0	0	0	0	0	demostrado
demonstrating	0	0	0	0	0	0	0	0	0	0	demostrando
demonstration	0	0	0	0	0	0	0	0	0	0	demostración
demonstrative	0	0	0	0	1	0	1	1	0	0	demostrativo
demonstrator	0	0	0	0	0	0	0	0	0	0	demostrador
demoralized	0	0	0	1	0	1	0	1	0	0	desmoralizado
demos	0	0	0	0	0	0	0	0	0	0	población
den	0	0	0	0	0	0	0	0	0	0	guarida
denial	0	0	0	0	0	1	0	0	0	0	negación
denied	0	0	0	0	0	1	0	1	0	0	denegado
denomination	0	0	0	0	0	0	0	0	0	0	denominación
denominational	0	0	0	0	0	0	0	0	0	0	confesional
denominator	0	0	0	0	0	0	0	0	0	0	denominador
denote	0	0	0	0	0	0	0	0	0	0	denotar
denounce	1	0	1	0	0	1	0	0	0	0	denunciar
dense	0	0	0	0	0	0	0	0	0	0	denso
density	0	0	0	0	0	0	0	0	0	0	densidad
dent	0	0	0	0	0	0	0	0	0	0	mella
dentistry	0	0	0	1	0	0	0	0	0	0	odontología
denunciation	1	0	1	1	0	1	0	0	0	0	denuncia
deny	1	0	0	0	0	1	0	0	0	0	negar
denying	0	1	0	0	0	1	0	0	0	0	negando
deodorant	0	0	0	0	0	0	0	0	0	0	desodorante
depart	0	1	0	0	0	0	0	1	0	0	salir
departed	0	0	0	0	0	1	0	1	0	0	salido
department	0	0	0	0	0	0	0	0	0	0	Departamento
departure	0	0	0	0	0	1	0	1	0	0	partida
depend	0	1	0	0	0	0	0	0	0	1	depender
dependant	0	0	0	0	0	0	0	0	0	0	dependiente
dependence	0	0	0	1	0	1	0	1	0	0	dependencia
dependency	0	0	0	0	0	1	0	0	0	0	dependencia
dependent	0	0	0	0	0	1	1	0	0	1	dependiente
depict	0	0	0	0	0	0	0	0	0	0	representar
depicting	0	0	0	0	0	0	0	0	0	0	representando
depletion	0	0	0	0	0	0	0	0	0	0	agotamiento
deplorable	1	0	1	1	0	1	0	1	0	0	deplorable
deplore	1	0	1	0	0	1	0	1	0	0	deplorar
deploy	0	0	0	0	0	0	0	0	0	0	desplegar
deport	0	0	0	1	0	1	0	1	0	0	deportar
deportation	1	0	0	1	0	1	0	1	0	0	deportación
deposit	0	0	0	0	0	0	0	0	0	0	depósito
depositary	0	0	0	0	0	0	0	0	0	0	depositario
deposition	0	0	0	0	0	0	0	0	0	0	declaración
depository	0	0	0	0	0	0	0	0	0	1	depositario
depot	0	0	0	0	0	0	0	0	0	0	deposito
depraved	1	1	1	1	0	1	0	1	0	0	depravado
depravity	1	0	1	0	0	1	0	0	0	0	depravación
depreciate	1	0	1	0	0	1	0	0	0	0	depreciar
depreciated	1	0	1	1	0	1	0	1	0	0	depreciado
depreciation	0	0	0	1	0	1	0	0	0	0	depreciación
depress	0	0	0	1	0	1	0	1	0	0	deprimir
depressed	1	0	0	1	0	1	0	1	0	0	deprimido
depressing	0	0	1	0	0	1	0	1	0	0	deprimente
depression	0	0	0	0	0	1	0	1	0	0	depresión
depressive	0	0	0	0	0	1	0	1	0	0	depresivo
deprivation	1	0	1	1	0	1	0	1	0	0	privación
depth	0	0	0	0	0	0	1	0	0	1	profundidad
deputy	0	0	0	0	0	0	0	0	0	1	diputado
derail	0	0	0	0	0	0	0	0	0	0	hacer descarrilar
deranged	1	0	1	1	0	1	0	0	0	0	trastornado
derelict	0	0	0	0	0	1	0	0	0	0	abandonado
derision	1	0	1	0	0	1	0	0	0	0	burla
derivation	0	0	0	0	0	0	0	0	0	0	derivación
derivative	0	0	0	0	0	0	0	0	0	0	derivado
derive	0	0	0	0	0	0	0	0	0	0	derivar
dermal	0	0	0	0	0	0	0	0	0	0	dérmico
dermatologist	0	0	0	0	0	0	0	0	0	1	dermatólogo
dermatology	0	0	0	0	0	0	0	0	0	0	dermatología
derogation	1	0	1	1	0	1	0	1	0	0	humillación
derogatory	1	0	1	1	0	1	0	1	0	0	despectivo
descend	0	0	0	0	0	0	0	0	0	0	descender
descendant	0	0	0	0	0	0	0	0	0	0	descendiente
descendent	0	0	0	0	0	0	0	0	0	0	descendiente
descending	0	0	0	0	0	0	0	0	0	0	descendiendo
descent	0	0	0	1	0	0	0	1	0	0	descendencia
describe	0	0	0	0	0	0	0	0	0	0	describir
description	0	0	0	0	0	0	0	0	0	0	descripción
descriptive	0	0	0	0	0	0	1	0	0	0	descriptivo
desecration	1	0	1	1	0	1	0	1	0	0	profanación
desert	1	0	1	1	0	1	0	1	0	0	Desierto
deserted	1	0	1	1	0	1	0	1	0	0	abandonado
desertion	0	0	0	0	0	1	0	0	0	0	deserción
deserve	1	1	0	0	0	0	1	0	0	1	merecer
deserved	0	0	0	0	0	0	1	0	0	0	merecido
deserving	0	0	0	0	0	0	0	0	0	0	digno
design	0	0	0	0	0	0	0	0	0	0	diseño
designate	0	0	0	0	0	0	0	0	0	0	designado
designation	0	0	0	0	0	0	0	0	0	1	designacion
designed	0	0	0	0	0	0	0	0	0	0	diseñado
designer	0	0	0	0	0	0	1	0	0	0	diseñador
designing	0	0	0	0	0	0	0	0	0	0	diseño
desirability	0	0	0	0	0	0	0	0	0	0	atractivo
desirable	0	0	0	0	0	0	1	0	0	0	deseable
desiring	0	0	0	0	0	0	1	0	0	0	deseando
desirous	0	0	0	0	0	0	1	0	0	0	deseoso
desist	1	0	1	0	0	1	0	0	0	0	abstenerse
desk	0	0	0	0	0	0	0	0	0	0	escritorio
desolation	0	0	0	1	0	1	0	1	0	0	soledad
despair	1	0	1	1	0	1	0	1	0	0	desesperación
despairing	0	0	0	1	0	1	0	1	0	0	desesperado
despatch	0	0	0	0	0	0	0	0	0	0	envío
desperate	0	0	0	0	0	1	0	0	0	0	desesperado
desperation	0	0	0	0	0	0	0	0	0	0	desesperación
despicable	1	0	1	0	0	1	0	0	0	0	despreciable
despise	1	0	1	0	0	1	0	0	0	0	despreciar
despotic	0	0	0	1	0	1	0	0	0	0	despótico
despotism	1	0	1	1	0	1	0	1	0	0	despotismo
dessert	0	0	0	0	0	0	0	0	0	0	postre
destination	0	1	0	1	1	0	1	1	1	0	destino
destined	0	1	0	0	0	0	0	0	0	0	destinado
destiny	0	0	0	0	0	0	0	0	0	0	destino
destitute	0	0	0	1	0	1	0	1	0	0	indigente
destroyed	1	0	0	1	0	1	0	1	0	0	destruido
destroyer	1	0	0	1	0	1	0	0	0	0	destructor
destroying	1	0	0	1	0	1	0	1	0	0	destruyendo
destruction	1	0	0	0	0	1	0	0	0	0	destrucción
destructive	1	0	1	1	0	1	0	0	0	0	destructivo
detach	0	0	0	0	0	0	0	0	0	0	despegar
detached	0	0	0	0	0	0	0	0	0	0	separado
detachment	0	0	0	0	0	1	0	0	0	0	desapego
detail	0	0	0	0	0	0	0	0	0	0	detalle
details	0	0	0	0	0	0	0	0	0	0	detalles
detain	0	0	0	0	0	1	0	0	0	0	detener
detainee	1	1	0	1	0	1	0	1	0	0	detenido
detect	0	0	0	0	0	0	1	0	0	0	detectar
detectable	0	0	0	0	0	0	0	0	0	0	detectable
detection	0	0	0	0	0	0	1	0	0	0	detección
detective	0	0	0	0	0	0	0	0	0	0	detective
detector	0	0	0	0	0	0	0	0	0	0	detector
detention	0	0	0	0	0	1	0	1	0	0	detención
deter	0	0	0	0	0	0	0	0	0	0	desalentar
detergent	0	0	0	0	0	0	0	0	0	0	detergente
deteriorate	0	0	0	1	0	1	0	1	0	0	deteriorarse
deteriorated	0	0	1	0	0	1	0	1	0	0	deteriorado
deterioration	1	0	1	1	0	1	0	1	0	0	deterioro
determinable	0	0	0	0	0	0	0	0	0	0	determinable
determinate	0	1	0	0	0	0	0	0	0	1	determinado
determination	0	0	0	0	0	0	1	0	0	1	determinación
determined	0	0	0	0	0	0	1	0	0	0	determinado
detest	1	0	1	0	0	1	0	0	0	0	detestar
detonate	0	0	0	1	0	1	0	0	1	0	detonar
detonation	1	0	0	0	0	0	0	0	0	0	detonación
detour	0	0	0	0	0	0	0	0	0	0	desvío
detract	1	0	0	0	0	1	0	0	0	0	detraer
detriment	0	0	0	0	0	1	0	0	0	0	detrimento
detrimental	0	0	0	0	0	1	0	0	0	0	perjudicial
detritus	0	0	0	0	0	1	0	0	0	0	detrito
deuce	0	0	0	0	0	0	0	0	0	0	dos
devastate	1	0	0	1	0	1	0	1	0	0	devastar
devastating	1	0	1	1	0	1	0	1	0	1	devastador
devastation	1	0	0	1	0	1	0	1	1	0	devastación
develop	0	1	0	0	0	0	1	0	0	0	desarrollar
developing	0	0	0	0	0	0	0	0	0	0	desarrollando
development	0	0	0	0	0	0	0	0	0	0	desarrollo
deviate	0	0	0	0	0	0	0	0	0	0	desviarse
deviating	0	0	0	0	0	0	0	0	0	0	desviarse
deviation	0	0	0	0	0	0	0	1	0	0	desviación
device	0	0	0	0	0	0	0	0	0	0	dispositivo
devil	1	1	1	1	0	1	0	1	0	0	demonio
devilish	0	0	1	1	0	1	0	0	0	0	diabólico
devious	0	0	0	0	0	1	0	0	0	0	tortuoso
devise	0	0	0	0	0	0	0	0	0	0	idear
devoid	0	0	0	0	0	0	0	0	0	0	vacío
devolution	0	0	0	0	0	1	0	0	0	0	devolución
devolve	0	0	0	0	0	0	0	0	0	0	delegar
devote	0	0	0	0	0	0	0	0	0	0	dedicar
devotee	0	0	0	0	0	0	0	0	0	0	devoto
devotional	0	0	0	0	0	0	1	0	0	1	piadoso
devour	0	0	0	0	0	1	0	0	0	0	devorar
devout	0	1	0	0	1	0	1	0	0	1	devoto
dew	0	0	0	0	0	0	0	0	0	0	Rocío
dexter	0	0	0	0	0	0	0	0	0	0	diestro
dexterity	0	0	0	0	0	0	1	0	0	0	destreza
dextrose	0	0	0	0	0	0	0	0	0	0	dextrosa
diabolical	1	0	1	1	0	1	0	0	0	0	diabólico
diagnosis	0	1	0	1	0	1	0	0	0	1	diagnóstico
diagnostic	0	0	0	0	0	0	0	0	0	0	diagnóstico
diagnostics	0	0	0	0	0	0	0	0	0	0	diagnóstico
diagram	0	0	0	0	0	0	0	0	0	0	diagrama
dial	0	0	0	0	0	0	0	0	0	0	marcar
dialect	0	0	0	0	0	0	0	0	0	0	dialecto
dialectic	0	0	0	0	0	0	0	0	0	0	dialéctico
dialogue	0	0	0	0	0	0	0	0	0	0	diálogo
diameter	0	0	0	0	0	0	0	0	0	0	diámetro
diamond	0	0	0	0	1	0	1	0	0	0	diamante
diamonds	0	0	0	0	0	0	0	0	0	0	diamantes
diaper	0	0	1	0	0	0	0	0	0	0	pañal
diaphragm	0	0	0	0	0	0	0	0	0	0	diafragma
diarrhoea	0	0	1	0	0	0	0	0	0	0	Diarrea
diary	0	0	0	0	1	0	1	0	0	1	diario
diatribe	1	0	1	0	0	1	0	0	0	0	diatriba
dice	0	0	0	0	0	0	0	0	0	0	dado
dichotomous	0	0	0	0	0	0	0	0	0	0	dicotómico
dichotomy	0	0	0	0	0	0	0	0	0	0	dicotomía
dictate	0	0	0	0	0	0	0	0	0	0	dictar
dictation	0	0	0	0	0	0	0	0	0	0	dictado
dictator	0	0	0	1	0	1	0	0	0	0	dictador
dictatorial	1	0	0	0	0	1	0	0	0	0	dictatorial
dictatorship	1	1	1	1	0	1	0	1	0	0	dictadura
diction	0	0	0	0	0	0	0	0	0	0	dicción
dictionary	0	0	0	0	0	0	1	0	0	1	diccionario
dictum	0	0	0	0	0	0	0	0	0	1	dictamen
didactic	0	0	0	0	0	0	1	0	0	0	didáctico
die	0	0	0	1	0	1	0	1	0	0	morir
diet	0	0	0	0	0	0	0	0	0	0	dieta
dietary	0	1	0	0	0	0	1	0	0	0	dietético
differ	0	0	0	0	0	0	0	0	0	0	diferir de
difference	0	0	0	0	0	0	0	0	0	0	diferencia
differences	0	0	0	0	0	0	0	0	0	0	diferencias
differential	0	0	0	0	0	0	0	0	0	1	diferencial
differentiation	0	0	0	0	0	0	0	0	0	0	diferenciación
differently	0	0	0	0	0	0	0	0	1	0	diferentemente
differing	0	0	0	0	0	0	0	0	0	0	diferente
difficult	0	0	0	1	0	0	0	0	0	0	difícil
difficulties	0	0	0	0	0	1	0	1	0	0	dificultades
difficulty	1	0	0	1	0	1	0	1	0	0	dificultad
diffuse	0	0	0	0	0	0	0	0	0	0	difuso
diffusion	0	0	0	0	0	0	0	0	0	0	difusión
dig	0	0	0	0	0	0	0	0	0	0	excavar
digest	0	0	0	0	0	0	0	0	0	0	digerir
digestion	0	0	0	0	0	0	0	0	0	0	digestión
digit	0	0	0	0	0	0	0	0	0	1	dígito
dignified	0	0	0	0	0	0	1	0	0	0	digno
dignity	0	0	0	0	0	0	1	0	0	1	dignidad
digress	0	1	0	0	0	1	0	0	0	0	divagar
digs	0	0	0	0	0	0	0	0	0	0	alojamiento
dike	0	0	0	1	0	0	0	0	0	0	dique
dilapidated	0	0	1	0	0	1	0	1	0	0	arruinado
dilatation	0	0	0	0	0	0	0	0	0	0	dilatación
dilation	0	0	0	0	0	0	0	0	0	0	dilatación
dilemma	0	0	0	0	0	0	0	0	0	0	dilema
diligence	0	0	0	0	0	0	1	0	0	1	diligencia
diligent	0	0	0	0	0	0	0	0	0	0	diligente
diluent	0	0	0	0	0	0	0	0	0	0	diluente
dilute	0	0	0	0	0	1	0	0	0	0	diluido
diluted	0	0	0	0	0	0	0	0	0	0	diluido
dilution	0	0	0	0	0	0	0	0	0	0	dilución
dime	0	0	0	0	0	0	0	0	0	0	diez centavos
dimension	0	0	0	0	0	0	0	0	0	0	dimensión
diminish	0	0	0	0	0	1	0	1	0	0	disminuir
diminished	0	0	0	0	0	1	0	0	0	0	disminuido
diminution	0	0	0	0	0	0	0	0	0	0	disminución
diminutive	0	0	0	0	0	0	0	0	0	0	diminutivo
din	0	0	0	0	0	1	0	0	0	0	estruendo
dine	0	0	0	0	0	0	0	0	0	0	cenar
diner	0	0	0	0	0	0	0	0	0	0	cena
dinner	0	0	0	0	0	0	1	0	0	0	cena
dinosaur	0	0	0	1	0	0	0	0	0	0	dinosaurio
dint	0	0	0	0	0	0	0	0	0	0	fuerza de
diocesan	0	0	0	0	0	0	0	0	0	0	diocesano
diocese	0	0	0	0	0	0	0	0	0	0	diócesis
diorama	0	0	0	0	0	0	0	0	0	0	diorama
dip	0	0	0	0	0	0	0	0	0	0	aderezo
diploma	0	0	0	0	0	0	0	0	0	0	diploma
diplomacy	0	1	0	0	0	0	1	0	0	1	diplomacia
diplomat	0	0	0	0	0	0	0	0	0	0	diplomático
diplomatic	0	0	0	0	0	0	1	0	0	1	diplomático
dire	0	0	1	1	0	1	0	1	1	0	terrible
directed	0	0	0	0	0	0	0	0	0	0	dirigido
direction	0	0	0	0	0	0	0	0	0	0	dirección
directly	0	0	0	0	0	0	0	0	0	0	directamente
director	0	0	0	0	0	0	1	0	0	1	director
directory	0	0	0	0	0	0	0	0	0	0	directorio
dirt	0	0	1	0	0	1	0	0	0	0	suciedad
dirty	0	0	1	0	0	1	0	0	0	0	sucio
disability	0	0	0	0	0	1	0	1	0	0	discapacidad
disable	0	0	0	1	0	1	0	1	0	0	deshabilitar
disabled	0	0	0	1	0	1	0	1	0	0	desactivado
disadvantage	0	0	0	0	0	0	0	0	0	0	desventaja
disaffected	0	0	0	0	0	1	0	0	0	0	desafecto
disagree	1	0	0	0	0	1	0	0	0	0	discrepar
disagreeable	0	0	0	0	0	0	0	0	0	0	desagradable
disagreeing	1	0	0	0	0	1	0	1	0	0	en desacuerdo
disagreement	1	0	0	0	0	1	0	1	0	0	desacuerdo
disallow	0	0	0	0	0	0	0	0	0	0	rechazar
disallowed	1	0	1	1	0	1	0	1	0	0	no permitido
disappear	0	0	0	1	0	0	0	0	0	0	desaparecer
disappearance	0	0	0	0	0	0	0	0	0	0	desaparición
disappearing	0	0	0	0	0	0	0	0	0	0	desapareciendo
disappoint	1	0	1	0	0	1	0	1	0	0	decepcionar
disappointed	1	0	1	0	0	1	0	1	0	0	decepcionado
disappointing	0	0	0	0	0	1	0	1	0	0	decepcionante
disappointment	0	0	1	0	0	1	0	1	0	0	decepción
disapproval	0	0	0	0	0	1	0	1	0	0	desaprobación
disapprove	1	0	1	1	0	1	0	1	0	0	desaprobar
disapproved	1	0	0	0	0	1	0	1	0	0	desaprobado
disapproving	1	0	1	0	0	1	0	1	0	0	desaprobando
disarm	0	0	0	0	0	0	0	0	0	0	desarmar
disarray	0	0	0	0	0	0	0	0	0	0	desorden
disaster	1	0	1	1	0	1	0	1	1	0	desastre
disastrous	1	0	0	1	0	1	0	1	0	0	desastroso
disband	0	0	0	0	0	0	0	0	0	0	disolver
disbelief	0	0	0	0	0	0	0	0	0	0	incredulidad
disbelieve	0	0	0	0	0	1	0	0	0	0	no creer
disburse	0	0	0	0	0	0	0	0	0	0	desembolsar
disbursement	0	0	0	0	0	0	0	0	0	0	desembolso
disc	0	0	0	0	0	0	0	0	0	0	desct
discarded	0	0	0	0	0	0	0	0	0	0	descartado
discards	0	0	0	0	0	1	0	0	0	0	descartes
discern	0	0	0	0	0	0	0	0	0	0	discernir
discernible	0	0	0	0	0	0	0	0	0	0	discernible
discerning	0	0	0	0	0	0	0	0	0	0	perspicaz
discernment	0	0	0	0	0	0	0	0	0	0	discernimiento
discharge	0	0	0	0	0	1	0	0	0	0	descarga
disciple	0	0	0	0	0	0	0	0	0	1	discípulo
discipline	0	0	0	1	0	1	0	0	0	0	disciplina
disclaim	1	0	1	0	0	1	0	0	0	1	negar
disclaimer	0	0	0	0	0	0	0	0	0	0	Descargo de responsabilidad
disclose	0	0	0	0	0	0	0	0	0	0	revelar
disclosed	0	0	0	0	0	0	0	0	0	1	revelado
disclosure	0	0	0	0	0	0	0	0	0	0	divulgación
discoloration	0	0	1	0	0	1	0	0	0	0	descoloramiento
discolored	0	0	1	0	0	1	0	1	0	0	descolorado
discomfort	0	0	0	0	0	1	0	1	0	0	malestar
disconnect	0	0	0	0	0	1	0	1	0	0	desconectar
disconnected	0	0	0	0	0	1	0	1	0	0	desconectado
disconnection	0	0	0	0	0	1	0	0	0	0	desconexión
discontent	1	0	1	1	0	1	0	1	0	0	descontento
discontinuance	0	0	0	0	0	0	0	0	0	0	discontinuación
discontinue	0	0	0	0	0	1	0	0	0	0	discontinuar
discontinuity	0	0	1	1	0	1	0	1	0	0	discontinuidad
discontinuous	0	0	0	0	0	0	0	0	0	0	discontinuo
discord	1	0	1	0	0	1	0	0	0	0	discordia
discount	0	0	0	0	0	0	0	0	0	0	descuento
discounted	0	0	0	0	0	0	0	0	0	0	con descuento
discourage	0	0	0	1	0	1	0	1	0	0	desalentar
discouraged	0	0	0	0	0	0	0	0	0	0	desanimado
discouragement	0	0	0	0	0	1	0	0	0	0	desánimo
discourse	0	0	0	0	0	0	0	0	0	0	discurso
discover	0	0	0	0	0	0	0	0	0	0	descubrir
discovery	0	0	0	0	0	0	1	0	0	0	descubrimiento
discredit	0	0	0	0	0	1	0	0	0	0	descrédito
discreet	0	1	0	0	0	0	1	0	0	0	discreto
discrepancy	0	0	0	0	0	0	0	0	0	0	discrepancia
discrete	0	0	0	0	0	0	0	0	0	0	discreto
discretion	0	1	0	0	0	0	1	0	0	1	discreción
discretionary	0	0	0	0	0	0	1	0	0	0	discrecional
discriminate	1	0	0	0	0	1	0	1	0	0	discriminar
discriminating	0	0	1	0	0	1	0	0	0	0	discriminante
discrimination	1	0	1	1	0	1	0	1	0	0	discriminación
discus	0	0	0	0	0	0	0	0	0	0	disco
discuss	0	0	0	0	0	0	0	0	0	0	conversar
discussion	0	0	0	0	0	0	1	0	0	0	discusión
disdain	1	0	1	0	0	1	0	0	0	0	desdén
disease	1	0	1	1	0	1	0	1	0	0	enfermedad
diseased	0	0	1	1	0	1	0	1	0	0	enfermo
disembodied	0	0	0	1	0	1	0	1	0	0	incorpóreo
disengage	0	0	0	0	0	0	0	0	0	0	desacoplar
disengagement	0	0	0	0	0	1	0	0	0	0	retirada
disfigured	1	0	1	1	0	1	0	1	0	0	desfigurado
disgrace	1	0	1	0	0	1	0	1	0	0	desgracia
disgraced	1	0	1	0	0	1	0	1	0	0	deshonrado
disgraceful	1	0	1	0	0	1	0	0	0	0	vergonzoso
disgruntled	1	0	1	0	0	1	0	1	0	0	descontento
disguise	0	0	0	0	0	0	0	0	0	0	ocultar
disguised	0	0	0	0	0	0	0	0	0	0	disfrazado
disgust	1	0	1	1	0	1	0	1	0	0	asco
disgusting	1	0	1	1	0	1	0	0	0	0	desagradable
dish	0	0	0	0	0	0	0	0	0	0	plato
disheartened	0	0	0	0	0	1	0	1	0	0	desanimado
disheartening	0	0	0	0	0	1	0	1	0	0	descorazonador
dishonest	1	0	1	0	0	1	0	1	0	0	deshonesto
dishonesty	0	0	1	0	0	1	0	0	0	0	deshonestidad
dishonor	1	0	1	1	0	1	0	1	0	0	deshonra
disillusionment	1	0	1	0	0	1	0	1	0	0	desilusión
disinfect	0	0	0	0	0	0	0	0	0	0	desinfectar
disinfectant	0	0	0	0	0	0	0	0	0	0	desinfectante
disinfection	0	0	0	0	0	0	1	0	0	0	desinfección
disinformation	1	0	0	1	0	1	0	0	0	0	desinformación
disingenuous	0	0	1	0	0	1	0	0	0	0	falso
disintegrate	0	0	1	1	0	1	0	0	0	0	desintegrarse
disintegration	0	0	0	0	0	1	0	0	0	0	desintegración
disinterested	0	0	0	0	0	1	0	0	0	0	desinteresado
disjoint	0	0	0	0	0	0	0	0	0	0	desarticular
disjointed	0	0	0	0	0	0	0	0	0	0	inconexo
disjunctive	0	0	0	0	0	0	0	0	0	0	disyuntivo
disk	0	0	0	0	0	0	0	0	0	0	disco
diskette	0	0	0	0	0	0	0	0	0	0	disquete
dislike	1	0	1	0	0	1	0	0	0	0	disgusto
disliked	1	0	0	0	0	1	0	1	0	0	disgustado
dislocated	1	0	1	1	0	1	0	1	0	0	dislocado
dislocation	0	0	0	0	0	0	0	0	0	0	dislocación
dislodge	0	0	0	0	0	0	0	0	0	0	desalojar
dismal	0	0	1	1	0	1	0	1	0	0	triste
dismay	1	1	0	1	0	1	0	1	1	0	consternación
dismemberment	0	0	1	1	0	1	0	1	0	0	desmembramiento
dismiss	0	0	0	0	0	0	0	0	0	0	despedir
dismissal	1	0	1	1	0	1	0	1	1	0	despido
dismount	0	0	0	0	0	0	0	0	0	0	desmontar
disobedience	1	0	1	0	0	1	0	0	0	0	desobediencia
disobedient	1	0	0	0	0	1	0	0	0	0	desobediente
disobey	1	0	1	0	0	1	0	0	0	0	desobedecer
disorder	0	0	0	1	0	1	0	0	0	0	trastorno
disorderly	0	0	0	0	0	1	0	0	0	0	desordenado
disorganized	0	0	0	0	0	1	0	0	0	0	desestructurado
disparage	1	0	1	0	0	1	0	1	0	0	menospreciar
disparaging	1	0	1	0	0	1	0	1	0	0	despectivo
disparate	0	0	0	0	0	0	0	0	0	0	dispar
disparity	1	0	1	0	0	1	0	1	0	0	disparidad
dispassionate	0	0	0	0	0	1	0	1	0	0	desapasionado
dispatch	0	0	0	0	0	0	0	0	0	0	despacho
dispel	0	0	0	0	0	1	0	1	0	0	disipar
dispensation	0	0	0	0	0	0	0	0	0	0	dispensa
dispense	0	0	0	0	0	0	0	0	0	0	dispensar
disperse	0	0	0	0	0	0	0	0	0	0	dispersar
dispersed	0	0	0	0	0	0	0	0	0	0	disperso
dispersion	0	0	0	0	0	1	0	0	0	0	dispersión
displace	0	0	0	0	0	1	0	0	0	0	desplazar
displaced	1	0	0	1	0	0	0	1	0	0	desplazado
displacement	0	0	0	0	0	0	0	0	0	0	desplazamiento
display	0	0	0	0	0	0	0	0	0	0	monitor
displeased	1	0	1	1	0	1	0	1	0	0	disgustado
displeasure	0	0	1	0	0	1	0	0	0	0	disgusto
disposal	0	0	0	0	0	1	0	0	0	0	desecho
dispose	0	0	1	0	0	0	0	0	0	0	disponer
disposed	0	1	0	0	0	0	1	0	0	1	dispuesto
disposition	0	0	0	0	0	0	0	0	0	0	disposición
dispossessed	1	0	0	1	0	1	0	1	0	0	desposeído
disprove	0	0	0	0	0	0	0	0	0	0	refutar
dispute	1	0	0	0	0	1	0	0	0	0	disputar
disqualification	0	0	0	0	0	1	0	0	0	0	descalificación
disqualified	1	0	1	0	0	1	0	1	0	0	descalificado
disqualify	0	0	0	0	0	1	0	1	0	0	descalificar
disregard	0	0	0	0	0	1	0	0	0	0	indiferencia
disregarded	0	0	1	0	0	1	0	0	0	0	ignorado
disreputable	1	0	1	1	0	1	0	0	0	0	de mala fama
disrepute	0	0	0	0	0	0	0	0	0	0	mala fama
disrespect	1	0	0	0	0	1	0	0	0	0	falta de respeto
disrespectful	1	0	1	1	0	1	0	1	0	0	irrespetuoso
disruption	1	0	0	1	0	1	0	0	1	0	ruptura
dissatisfaction	0	0	0	0	0	1	0	0	0	0	insatisfacción
dissatisfied	0	0	0	0	0	0	0	0	0	0	insatisfecho
dissect	0	0	0	0	0	0	0	0	0	0	disecar
dissection	0	0	1	0	0	0	0	0	0	0	disección
disseminate	0	0	0	0	0	0	1	0	0	0	diseminar
dissemination	0	0	0	0	0	0	0	0	0	0	diseminación
dissension	1	0	0	0	0	1	0	0	0	0	disensión
dissent	0	0	0	0	0	0	0	0	0	0	disentimiento
dissenting	0	0	0	0	0	1	0	0	0	0	disidente
dissertation	0	0	0	0	0	0	0	0	0	0	disertación
disservice	1	0	1	0	0	1	0	1	0	0	deservicio
dissident	1	0	0	1	0	1	0	0	0	0	disidente
dissimilar	0	0	0	0	0	0	0	0	0	0	disímil
dissipate	0	0	0	0	0	0	0	0	0	0	disipar
dissipated	0	0	0	0	0	0	0	0	0	0	disipado
dissociation	0	0	0	0	0	0	0	0	0	0	disociación
dissolution	1	0	0	1	0	1	0	1	1	0	disolución
dissolve	0	0	0	0	0	0	0	0	0	0	disolver
dissonance	1	0	0	0	0	1	0	0	0	0	disonancia
dissuade	0	0	0	0	0	0	0	0	0	0	disuadir
distal	0	0	0	0	0	0	0	0	0	0	distal
distance	0	0	0	0	0	0	0	0	0	0	distancia
distant	0	0	0	0	0	0	0	0	0	0	distante
distaste	0	0	1	0	0	1	0	0	0	0	disgusto
distasteful	0	0	1	0	0	1	0	0	0	0	desagradable
distillate	0	0	0	0	0	0	0	0	0	0	destilar
distillation	0	0	0	0	0	0	1	0	0	0	destilación
distinction	0	0	0	0	0	0	1	0	0	0	distinción
distinctive	0	0	0	0	0	0	0	0	0	0	distintivo
distinguish	0	0	0	0	0	0	0	0	0	0	distinguir
distinguishable	0	0	0	0	0	0	0	0	0	0	distinguible
distinguished	0	0	0	0	0	0	0	0	0	0	distinguido
distinguishing	0	0	0	0	0	0	0	0	0	0	distintivo
distorted	0	0	1	0	0	1	0	0	0	0	distorsionado
distortion	0	0	0	0	0	1	0	0	0	0	distorsión
