English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tatar Word
bundle	0	0	0	0	0	0	0	0	0	0	бәйләү
bungalow	0	0	0	0	0	0	0	0	0	0	бунгало
bunk	0	0	0	0	0	0	0	0	0	0	ике кат
bunker	0	0	0	1	0	0	0	0	0	0	бункер
bunt	0	0	0	0	0	0	0	0	0	0	бунт
buoy	0	0	0	0	0	0	1	0	0	0	буй
buoyancy	0	0	0	0	0	0	0	0	0	0	буйсыну
bur	0	0	0	0	0	0	0	0	0	0	бур
burden	0	0	0	0	0	0	0	0	0	0	йөк
burdensome	0	0	0	1	0	1	0	1	0	0	авыр
bureau	0	0	0	0	0	0	0	0	0	0	бюро
bureaucracy	0	0	0	0	0	1	0	0	0	1	бюрократия
bureaucrat	0	0	1	0	0	1	0	0	0	0	бюрократ
burglar	0	0	1	1	0	1	0	0	0	0	карак
burglary	0	0	0	0	0	1	0	0	0	0	урлау
burial	1	0	0	1	0	1	0	1	0	0	күмү
buried	0	0	0	1	0	1	0	1	0	0	күмелгән
burke	1	0	1	1	0	1	0	1	0	0	бурк
burlap	0	0	0	0	0	0	0	0	0	0	бурлап
burlesque	0	0	0	0	0	0	0	0	1	0	бурлеск
burly	0	0	0	0	0	0	0	0	0	0	бурлы
burn	0	0	0	0	0	0	0	0	0	0	яндыру
burner	0	0	0	0	0	0	0	0	0	0	яндыргыч
burning	0	0	0	0	0	0	0	0	0	0	яну
burnished	0	0	0	0	0	0	0	0	0	0	янган
burnout	0	0	0	0	0	0	0	0	0	0	ару
burnt	0	0	1	0	0	1	0	0	0	0	янган
burr	0	0	0	0	0	0	0	0	0	0	бурр
burrow	0	0	0	0	0	0	0	0	0	0	бур
bursary	0	0	0	0	0	0	0	0	0	1	бурсары
bury	0	0	0	0	0	0	0	1	0	0	күмү
bus	0	0	0	0	0	0	0	0	0	0	автобус
bush	0	0	0	0	0	0	0	0	0	0	куак
bushel	0	0	0	0	0	0	0	0	0	0	буш
bushy	0	0	0	0	0	0	0	0	0	0	куак
business	0	0	0	0	0	0	0	0	0	0	Бизнес
buss	0	0	0	0	1	0	1	0	0	0	автобуслар
bust	0	0	0	0	0	0	0	0	0	0	бюст
busted	1	0	0	1	0	1	0	0	0	0	бюст
bustle	0	0	0	0	0	0	0	0	0	0	шау-шу
bustling	0	0	0	0	0	0	0	0	0	0	шау-шу
busy	0	0	0	0	0	0	0	0	0	0	мәшгуль
butane	0	0	0	0	0	0	0	0	0	0	бутан
butcher	1	0	1	1	0	1	0	0	0	0	итче
butler	0	0	0	0	0	0	1	0	0	1	батлер
butt	0	0	0	0	0	1	0	0	0	0	төймә
butter	0	0	0	0	0	0	0	0	0	0	май
butterfly	0	0	0	0	0	0	0	0	0	0	күбәләк
buttery	0	0	0	0	0	0	1	0	0	0	аккумулятор
buttock	0	0	0	0	0	0	0	0	0	0	төймә
button	0	0	0	0	0	0	0	0	0	0	төймә
buttress	0	0	0	0	0	0	0	0	0	0	крепость
buxom	0	0	0	0	0	0	1	0	0	0	бухом
buy	0	0	0	0	0	0	0	0	0	0	сатып алыгыз
buyer	0	0	0	0	0	0	0	0	0	0	сатып алучы
buying	0	0	0	0	0	0	0	0	0	0	сатып алу
buzz	0	1	0	1	0	0	1	0	0	0	тавыш
buzzed	0	0	0	0	0	1	0	0	0	0	.әр сүзнең
buzzer	0	0	0	0	0	0	0	0	0	0	ызы
bye	0	1	0	0	0	0	0	0	0	0	саубуллашу
bygone	0	0	0	0	0	0	0	0	0	0	үткән
bylaw	0	0	0	0	0	0	0	0	0	1	кагыйдә
bystander	0	0	0	0	0	0	0	0	0	0	тамашачы
byte	0	0	0	0	0	0	0	0	0	0	байт
cab	0	0	0	0	0	0	1	0	0	0	кабина
cabal	0	0	0	1	0	1	0	0	0	0	кабель
cabbage	0	0	0	0	0	0	0	0	0	0	кәбестә
cabin	0	0	0	0	0	0	0	0	0	0	кабина
cabinet	0	0	0	0	0	0	1	0	0	1	кабинет
cable	0	0	0	0	0	0	0	0	1	0	кабель
cabriolet	0	0	0	0	0	0	0	0	0	0	кабриолет
cache	0	0	0	0	0	0	0	0	0	0	кэш
cacophony	1	0	1	0	0	1	0	0	0	0	какофония
cad	1	0	1	0	0	1	0	0	0	0	кадр
cadaver	0	0	1	1	0	1	0	1	1	0	кадавер
caddy	0	0	0	0	0	0	0	0	0	0	кадди
cadence	0	0	0	0	0	0	0	0	0	0	кадер
cadet	0	0	0	0	0	0	0	0	0	0	курсант
cafe	0	0	0	0	0	0	1	0	0	0	кафе
cage	0	0	0	0	0	1	0	1	0	0	кафе
cairn	0	0	0	0	0	0	0	0	0	0	каер
cake	0	0	0	0	0	0	0	0	0	0	торт
calamity	0	0	0	0	0	0	0	1	0	0	бәла
calcareous	0	0	0	0	0	0	0	0	0	0	кальярлы
calculate	0	0	0	0	0	0	0	0	0	0	исәпләү
calculated	0	0	0	0	0	0	0	0	0	0	исәпләнде
calculating	0	0	0	0	0	1	0	0	0	0	исәпләү
calculation	0	1	0	0	0	0	0	0	0	0	исәпләү
calculator	0	0	0	0	0	0	1	0	0	1	калькулятор
calculus	0	0	0	0	0	0	0	0	0	0	исәпләү
calendar	0	0	0	0	0	0	0	0	0	0	календарь
calender	0	0	0	0	0	0	0	0	0	0	календарь
calf	0	0	0	0	1	0	1	0	0	1	бозау
caliber	0	0	0	0	0	0	0	0	0	0	калибрлы
calibrate	0	0	0	0	0	0	0	0	0	0	калибрлау
calico	0	0	0	0	0	0	0	0	0	0	калико
calipers	0	0	0	0	0	0	0	0	0	0	калиперлар
call	0	0	0	0	0	0	0	0	0	0	шалтырату
calligraphy	0	0	0	0	0	0	0	0	0	0	каллиграфия
calling	0	0	0	0	0	0	0	0	0	0	шалтырату
callous	1	0	1	0	0	1	0	0	0	0	шомлы
calls	0	1	0	0	0	1	0	0	0	1	шалтыраталар
calm	0	0	0	0	0	0	1	0	0	0	тыныч
calmness	0	0	0	0	0	0	0	0	0	0	тынычлык
caloric	0	0	0	0	0	0	0	0	0	0	калория
calorie	0	0	0	0	0	0	0	0	0	0	калория
calorimeter	0	0	0	0	0	0	0	0	0	0	калориметр
cam	0	0	0	0	0	0	0	0	0	0	камера
camber	0	0	0	0	0	0	0	0	0	0	камера
camel	0	0	0	0	0	0	0	0	0	0	дөя
cameo	0	0	0	0	0	0	0	0	0	0	камео
cameraman	0	0	0	0	0	0	0	0	0	0	оператор
camisole	0	0	0	0	0	0	0	0	0	0	камисоль
camouflage	0	0	0	0	0	0	0	0	1	0	камуфлаж
camouflaged	0	0	0	0	0	0	0	0	1	0	камуфляжланган
camp	0	0	0	0	0	0	0	0	0	0	лагерь
campaign	0	0	0	0	0	0	0	0	0	0	кампаниясе
campaigner	0	0	0	0	0	0	0	0	0	0	кампания
campaigning	1	0	0	1	0	1	0	0	0	0	кампания
campus	0	0	0	0	0	0	0	0	0	0	кампус
canal	0	0	0	0	0	0	0	0	0	0	канал
canary	0	0	0	0	0	0	1	0	0	0	канар
cancel	0	0	0	0	0	1	0	1	0	0	бетерү
canceling	0	0	0	0	0	0	0	0	0	0	бетерү
cancellation	0	0	0	0	0	0	0	0	0	0	бетерү
cancer	1	0	1	1	0	1	0	1	0	0	яман шеш
candid	0	1	0	0	1	0	1	0	1	1	намуслы
candidacy	0	0	0	0	0	0	0	0	0	0	кандидатура
candidate	0	0	0	0	0	0	1	0	0	0	кандидат
candied	0	0	0	0	0	0	1	0	0	0	конфетлы
candle	0	0	0	0	0	0	0	0	0	0	шәм
candlelight	0	0	0	0	0	0	0	0	0	0	шәм
candlestick	0	0	0	0	0	0	0	0	0	0	шәм
candor	0	0	0	0	0	0	0	0	0	0	эчкерсез
candy	0	0	0	0	0	0	0	0	0	0	конфет
cane	1	0	0	1	0	0	0	0	0	0	камыш
canine	0	0	0	0	0	0	0	0	0	0	канин
canister	0	0	0	0	0	0	0	0	0	0	канистер
canker	1	0	1	0	0	1	0	0	0	0	канкер
cannibal	0	0	1	1	0	1	0	0	0	0	каннибаль
cannibalism	0	0	1	0	0	1	0	0	0	0	каннибализм
canning	0	0	0	0	0	0	0	0	0	0	консерв
cannon	1	0	0	1	0	1	0	0	0	0	туп
canoe	0	0	0	0	0	0	0	0	0	0	байдарка һәм каноэ
canon	0	0	0	0	0	0	0	0	0	0	канон
canonical	0	0	0	0	0	0	0	0	0	0	каноник
canons	0	0	0	0	0	0	0	0	0	1	каноннар
canopy	0	0	0	0	0	0	0	0	0	0	түбә
canteen	0	0	0	0	0	0	0	0	0	0	ашханә
canterbury	0	0	0	0	0	0	0	0	0	0	кантербери
cantilever	0	0	0	0	0	0	0	0	0	0	кантильвер
canto	0	0	0	0	0	0	0	0	0	0	канто
canton	0	0	0	0	0	0	0	0	0	0	кантон
canvas	0	0	0	0	0	0	0	0	0	0	киндер
canvass	0	0	0	0	0	0	0	0	0	0	картиналар
cap	0	1	0	0	0	0	0	0	0	1	капка
capability	0	0	0	0	0	0	0	0	0	0	мөмкинлек
capable	0	0	0	0	0	0	0	0	0	0	сәләтле
capacity	0	0	0	0	0	0	0	0	0	0	сыйдырышлыгы
cape	0	0	0	0	0	0	0	0	0	0	капка
caper	0	0	0	0	0	0	0	0	0	0	капер
capillary	0	0	0	0	0	0	0	0	0	0	капилляр
capital	0	0	0	0	0	0	0	0	0	0	капитал
capitalist	0	0	0	0	0	0	1	0	0	0	капиталистик
capitals	0	0	0	0	0	0	0	0	0	0	башкалалар
capitation	0	0	0	0	0	0	0	0	0	0	Капитация
capitol	0	0	0	0	0	0	0	0	0	0	капитол
capitulation	0	0	0	0	0	0	0	0	0	0	капитуляция
caprice	0	0	0	0	0	0	0	0	0	0	каприз
capricious	0	0	0	0	0	0	0	0	0	0	мавыктыргыч
caps	0	0	0	0	0	0	0	0	0	0	шкафлар
capsule	0	0	0	0	0	0	0	0	0	0	капсула
captain	0	0	0	0	0	0	1	0	0	0	капитан
caption	0	0	0	0	0	0	0	0	0	0	caption
captivate	0	1	0	0	1	0	1	0	1	1	әсир итү
captivating	0	0	0	0	0	0	1	0	0	0	мавыктыргыч
captive	0	0	0	1	0	1	0	1	0	0	әсир
captivity	0	0	0	0	0	1	0	1	0	0	әсирлек
captor	0	0	0	1	0	1	0	0	0	0	капитор
capture	0	0	0	0	0	1	0	0	0	0	кулга алу
car	0	0	0	0	0	0	0	0	0	0	машина
caramel	0	0	0	0	0	0	0	0	0	0	карамель
carat	0	0	0	0	0	0	0	0	0	0	карат
caravan	0	0	0	0	0	0	0	0	0	0	кәрван
carbon	0	0	0	0	0	0	0	0	0	0	углерод
carcass	0	0	1	1	0	1	0	1	0	0	мәет
carcinoma	0	0	0	1	0	1	0	1	0	0	карсинома
card	0	0	0	0	0	0	0	0	0	0	карточка
cardigan	0	0	0	0	0	0	0	0	0	0	кардиган
cardinal	0	0	0	0	0	0	0	0	0	0	кардинал
cardiomyopathy	0	0	0	1	0	1	0	1	0	0	кардиомиопатия
cards	0	0	0	0	0	0	0	0	0	0	карточкалар
care	0	0	0	0	0	0	0	0	0	0	кайгырту
career	0	1	0	0	0	0	1	0	0	0	карьера
careful	0	0	0	0	0	0	1	0	0	0	сак
carefully	0	0	0	0	0	0	1	0	0	0	игътибар белән
carelessness	1	0	1	0	0	1	0	0	0	0	ваемсызлык
caress	0	0	0	0	0	0	1	0	0	0	caress
caret	0	0	0	0	0	0	0	0	0	0	карет
caretaker	0	0	0	0	0	0	1	0	0	1	тәрбияче
cargo	0	0	0	0	0	0	0	0	0	0	йөк
caribou	0	0	0	0	0	0	0	0	0	0	Кариб
caricature	0	0	0	0	0	1	0	0	0	0	карикатура
caries	0	0	1	0	0	1	0	0	0	0	кариес
carnage	1	0	1	1	0	1	0	1	1	0	кыргын
carnal	0	0	0	0	0	1	0	0	0	0	тән
carnation	0	0	0	0	0	0	0	0	0	0	карнава
carnivorous	0	0	0	1	0	1	0	0	0	0	карнавор
carol	0	0	0	0	1	0	1	0	0	1	карол
carousel	0	0	0	0	0	0	0	0	0	0	карусель
carpenter	0	0	0	0	0	0	0	0	0	0	балта остасы
carriage	0	0	0	0	0	0	0	0	0	0	арба
carried	0	0	0	0	0	0	0	0	0	0	алып барылган
carrier	0	0	0	0	0	0	0	0	0	0	ташучы
carry	0	0	0	0	0	0	0	0	0	0	алып бару
carrying	0	0	0	0	0	0	0	0	0	0	алып бару
cart	0	0	0	0	0	0	0	0	0	0	арба
cartel	0	0	0	0	0	1	0	0	0	0	картел
carter	0	0	0	0	0	0	0	0	0	0	картер
cartilage	0	0	0	0	0	0	0	0	0	0	кычыткан
cartographic	0	0	0	0	0	0	0	0	0	0	картографик
cartography	0	0	0	0	0	0	0	0	0	0	картография
cartoon	0	0	0	0	0	0	0	0	0	0	мультфильм
cartouche	0	0	0	0	0	0	0	0	0	0	мультфильм
cartridge	0	0	0	1	0	0	0	0	0	0	картридж
carve	0	0	0	0	0	0	0	0	0	0	уеп ясау
carver	0	0	0	0	0	0	0	0	0	0	карвер
carving	0	0	0	0	0	0	0	0	0	0	уеп ясау
cascade	0	0	0	0	0	0	1	0	0	0	каскад
case	0	0	0	1	0	1	0	1	0	0	очрак
casein	0	0	0	0	0	0	0	0	0	0	казин
cash	1	1	0	1	1	0	1	0	0	1	акча
cashier	0	0	0	0	0	0	0	0	0	1	кассир
cashmere	0	0	0	0	0	0	0	0	0	0	кассир
casing	0	0	0	0	0	0	0	0	0	0	корпус
casino	0	0	0	0	0	0	0	0	0	0	казино
cask	0	0	0	0	0	0	0	0	0	0	каска
casket	0	0	0	1	0	1	0	1	0	0	тартма
cast	0	0	0	0	0	0	0	0	0	0	кастинг
caste	0	0	0	0	0	1	0	0	0	0	каст
caster	0	0	0	0	0	0	0	0	0	0	кастер
castle	0	0	0	0	0	0	0	0	0	0	зал
castor	0	0	0	0	0	0	0	0	0	0	кастор
casual	0	0	0	0	0	0	0	0	0	0	очраклы
casually	0	0	0	0	0	0	0	0	0	0	очраклы
casualty	1	0	0	1	0	1	0	1	0	0	корбан
cat	0	0	0	0	0	0	0	0	0	0	мәче
catabolism	0	0	0	0	0	0	0	0	0	0	катаболизм
catalog	0	0	0	0	0	0	0	0	0	0	каталог
catalogue	0	0	0	0	0	0	0	0	0	0	каталог
catalysis	0	0	0	0	0	0	0	0	0	0	катализ
catalytic	0	0	0	0	0	0	0	0	0	0	катализатор
catamaran	0	0	0	0	0	0	0	0	0	0	катамаран
catapult	0	0	0	0	0	0	0	0	0	0	катапульт
cataract	0	1	0	1	0	1	0	1	0	0	катаракт
catastrophe	1	0	1	1	0	1	0	1	1	0	катастрофа
catch	0	0	0	0	0	0	0	0	1	0	тоту
catching	0	0	0	0	0	0	0	0	0	0	тоту
catechism	0	0	1	0	0	0	0	0	0	0	катехизм
categorical	0	0	0	0	0	0	1	0	0	0	категориаль
category	0	0	0	0	0	0	0	0	0	0	категориясе
cater	0	0	0	0	0	0	1	0	0	0	туклану
caterer	0	0	0	0	0	0	0	0	0	0	тукланучы
caterpillar	0	0	0	0	0	0	0	0	0	0	куртиляр
cates	0	0	0	0	0	0	0	0	0	0	Кейтс
cathartic	0	0	0	0	0	0	1	0	0	0	катартик
cathedral	0	0	0	0	1	0	1	0	0	1	собор
catheter	0	0	0	0	0	1	0	0	0	0	катетер
catnip	0	0	0	0	0	0	0	0	0	0	catnip
cattle	0	0	0	0	0	0	0	0	0	0	терлекләр
caucus	0	0	0	0	0	0	0	0	0	0	кокус
caudal	0	0	0	0	0	0	0	0	0	0	каудаль
caulk	0	0	0	0	0	0	0	0	0	0	кулак
causal	0	0	0	0	0	0	0	0	0	0	сәбәп
causality	0	0	0	0	0	0	0	0	0	0	сәбәп
causation	0	0	0	0	0	0	0	0	0	0	сәбәп
caused	0	0	0	0	0	0	0	0	0	0	китергән
causeway	0	0	0	0	0	0	0	0	0	0	юл
caution	1	1	0	1	0	1	0	0	0	0	сак
cautionary	0	0	0	1	0	0	0	0	0	0	сак
cautious	0	1	0	1	0	0	1	0	0	1	сак
cautiously	0	0	0	1	0	0	1	0	0	0	саклык белән
cavalry	0	0	0	0	0	0	0	0	0	0	атлы гаскәр
cave	0	0	0	0	0	0	0	0	0	0	мәгарә
caveat	0	0	0	0	0	0	0	0	0	0	кисәтү
cavern	0	0	0	0	0	0	0	0	0	0	куыш
cavernous	0	0	0	0	0	0	0	0	0	0	каверноз
cavity	0	0	0	0	0	0	0	0	0	0	куышлык
cayenne	0	0	0	0	0	0	0	0	0	0	кайенна
cease	0	0	0	0	0	0	0	0	0	0	тукта
ceaseless	0	0	0	0	0	0	0	0	0	0	туктаусыз
cede	0	0	0	0	0	1	0	0	0	0	cede
ceiling	0	0	0	0	0	0	0	0	0	0	түшәм
celebrant	0	0	0	0	0	0	0	0	0	0	танылган
celebrated	0	1	0	0	1	0	1	0	0	0	бәйрәм иттеләр
celebrating	0	1	0	0	1	0	1	0	0	0	бәйрәм итү
celebration	0	1	0	0	1	0	1	0	1	1	бәйрәм
celebrity	1	1	1	0	1	1	1	0	1	1	танылган шәхес
celestial	0	1	0	0	1	0	1	0	0	0	күк
celibacy	0	0	0	0	0	0	0	0	0	0	селибит
cell	0	0	0	0	0	0	0	0	0	0	күзәнәк
cellar	0	0	0	0	0	0	0	0	0	0	подвал
cellular	0	0	0	0	0	0	0	0	0	0	кәрәзле
celluloid	0	0	0	0	0	0	0	0	0	0	целлюлоид
cement	0	1	0	0	0	0	0	0	0	1	цемент
cemented	0	0	0	0	0	0	0	0	0	0	цементланган
cemetery	0	0	0	1	0	1	0	1	0	0	зират
censor	1	0	1	1	0	1	0	0	0	1	цензура
censure	0	0	0	0	0	1	0	0	0	0	тәнкыйть
census	0	0	0	0	0	0	0	0	0	0	җанисәп
cent	0	0	0	0	0	0	0	0	0	0	цент
centenary	0	0	0	0	0	0	0	0	0	0	йөз ел
centennial	0	0	0	0	0	0	0	0	0	0	йөзьеллык
center	0	0	0	0	0	0	1	0	0	1	үзәк
centimeter	0	0	0	0	0	0	0	0	0	0	сантиметр
central	0	0	0	0	0	0	0	0	0	0	үзәк
centrality	0	0	0	0	0	0	0	0	0	0	үзәклек
centralization	0	0	0	0	0	0	0	0	0	0	үзәкләштерү
centralize	0	0	0	0	0	0	0	0	0	0	үзәкләштерү
centrally	0	0	0	0	0	0	0	0	0	0	үзәк
centrifugal	0	0	0	0	0	0	0	0	0	0	центрифуга
centrifuge	0	0	0	0	0	0	0	0	0	0	центрифуга
centurion	0	0	0	0	0	0	1	0	0	0	йөзбаш
century	0	0	0	0	0	0	0	0	0	0	гасыр
ceramics	0	0	0	0	0	0	0	0	0	0	керамика
cereal	0	0	0	0	0	0	0	0	0	0	ярма
cereals	0	0	0	0	0	0	0	0	0	0	ярма
cerebral	0	0	0	0	0	0	1	0	0	0	баш мие
ceremonial	0	0	0	0	0	0	0	0	0	0	тантаналы
ceremony	0	0	0	0	1	0	1	0	1	0	тантана
certainty	0	0	0	0	0	0	1	0	0	0	Ышаныч
certificate	0	0	0	0	0	0	0	0	0	0	сертификат
certify	0	0	0	0	0	0	0	0	0	1	сертификатлау
cess	0	0	1	0	0	1	0	0	0	0	cess
cessation	0	0	0	0	0	1	0	0	0	0	туктату
chaff	1	0	0	1	0	1	0	0	0	0	салам
chafing	0	0	0	0	0	1	0	0	0	0	чәйнәү
chagrin	0	0	1	0	0	1	0	1	0	0	чагрин
chain	0	0	0	0	0	0	0	0	0	0	чылбыр
chair	0	0	0	0	0	0	0	0	0	0	урындык
chairman	0	0	0	0	0	0	1	0	0	1	председателе
chairperson	0	0	0	0	0	0	0	0	0	0	председателе
chairwoman	0	0	0	0	0	0	1	0	0	1	председателе
chaise	0	0	0	0	0	0	0	0	0	0	хаиз
chalet	0	0	0	0	0	0	0	0	0	0	шалет
chalice	0	0	0	0	0	0	0	0	0	0	Шалис
chalk	0	0	0	0	0	0	0	0	0	0	бор
challenge	1	0	0	1	0	1	0	0	0	0	авырлык
chamber	0	0	0	0	0	0	0	0	0	0	палата
chambers	0	0	0	0	0	0	0	0	0	0	палаталар
chameleon	0	0	0	0	0	0	0	0	0	0	хамелеон
champagne	0	0	0	0	0	0	0	0	0	0	шампан
champion	0	1	0	0	1	0	1	0	0	1	чемпион
chance	0	0	0	0	0	0	0	0	1	0	мөмкинлек
chancellor	0	0	0	0	0	0	0	0	0	1	канцлер
chandelier	0	0	0	0	0	0	0	0	0	0	люстралар
chandler	0	0	0	0	0	0	0	0	0	0	кәнд
change	0	0	0	1	0	0	0	0	0	0	үзгәртү
changeable	0	1	0	0	0	0	0	0	1	0	үзгәртелә
changed	0	0	0	0	0	0	0	0	0	0	үзгәрде
changer	0	0	0	0	0	0	0	0	0	0	алмаштыручы
changing	0	0	0	0	0	0	0	0	0	0	үзгәрү
channel	0	0	0	0	0	0	0	0	0	0	канал
chant	1	1	0	0	1	0	1	0	1	0	җырла
chaos	1	0	0	1	0	1	0	1	0	0	хаос
chaotic	1	0	0	0	0	1	0	0	0	0	тәртипсез
chap	0	0	0	0	0	0	0	0	0	0	бүлек
chapel	0	0	0	0	0	0	0	0	0	0	часовня
chaplain	0	0	0	0	0	0	0	0	0	1	рухани
chapman	0	0	0	0	0	0	0	0	0	0	Чапман
chaps	0	0	0	0	0	0	0	0	0	0	бүлекләр
chapter	0	0	0	0	0	0	0	0	0	0	бүлек
char	0	0	0	0	0	0	0	0	0	0	чар
character	0	0	0	0	0	0	0	0	0	0	характер
characteristic	0	0	0	0	0	0	0	0	0	0	характеристикасы
characterize	0	0	0	0	0	0	0	0	0	0	характеристика
charade	0	0	0	0	0	1	0	0	0	0	харад
charcoal	0	0	0	0	0	0	0	0	0	0	күмер
charge	0	0	0	0	0	0	0	0	0	0	заряд
chargeable	0	0	0	1	0	1	0	1	0	0	түләүле
charger	0	0	0	0	0	0	1	0	0	0	зарядлагыч
chariot	0	0	0	0	0	0	0	0	0	0	арба
charitable	0	1	0	0	1	0	1	0	0	1	хәйрия
charity	0	0	0	0	1	0	1	0	0	0	хәйрия
charm	0	0	0	0	0	0	1	0	0	0	сөйкемлелек
charmed	0	0	0	0	1	1	1	0	0	0	Тылсымланганнар
charmer	0	0	0	0	0	0	0	0	0	0	сөйкемле
charming	0	0	0	0	0	0	1	0	0	0	сокландыргыч
chart	0	0	0	0	0	0	0	0	0	1	диаграмма
charter	0	0	0	0	0	0	0	0	0	0	устав
chartered	0	0	0	0	0	0	0	0	0	0	устав
chase	0	0	0	0	0	1	0	0	0	0	куа
chasm	0	0	0	1	0	0	0	0	0	0	хазм
chastisement	0	0	0	0	0	1	0	0	0	0	җәза
chastity	0	1	0	0	0	0	1	0	0	1	сафлык
chat	0	0	0	0	0	0	0	0	0	0	чат
chateau	0	0	0	0	0	0	0	0	0	0	шато
chatter	0	0	0	0	0	0	0	0	0	0	сөйләшү
chattering	0	0	0	0	0	0	1	0	0	0	сөйләшү
chatty	0	0	0	0	0	1	0	0	0	0	чатлы
chauffeur	0	0	0	0	0	0	0	0	0	0	шофер
cheap	0	0	0	0	0	1	0	0	0	0	арзан
cheat	1	0	1	0	0	1	0	0	0	0	алдау
check	0	0	0	0	0	0	0	0	0	0	тикшерегез
checker	0	0	0	0	0	0	0	0	0	0	шашка
checkered	0	0	0	0	0	0	0	0	0	0	тикшерелгән
checkers	0	0	0	0	0	0	0	0	0	0	шашка
checklist	0	0	0	0	0	0	1	0	0	1	тикшерү исемлеге
cheek	0	0	0	0	0	0	0	0	0	0	яңак
cheeks	0	0	0	0	0	0	0	0	0	0	яңаклар
cheep	0	0	0	0	0	0	0	0	0	0	яңак
cheer	0	1	0	0	1	0	1	0	1	1	шатлан
cheerful	0	0	0	0	1	0	1	0	1	0	шат
cheerfulness	0	1	0	0	1	0	1	0	0	1	шатлык
cheering	0	0	0	0	1	0	1	0	0	0	шатлану
cheery	0	1	0	0	1	0	1	0	0	0	шат
cheesecake	0	0	0	0	0	1	0	0	0	0	читек
cheetah	0	0	0	0	0	0	0	0	0	0	шер
chemise	0	0	0	0	0	0	0	0	0	0	химия
chemist	0	0	0	0	0	0	1	0	0	1	химик
chemistry	0	0	0	0	0	0	0	0	0	0	химия
cheque	0	0	0	0	0	0	0	0	0	0	тикшерегез
cherish	0	1	0	0	1	0	1	0	1	1	кадерләгез
cherry	0	0	0	0	0	0	1	0	0	0	чия ликеры
chess	0	0	0	0	0	0	0	0	0	0	шахмат
chest	0	0	0	0	0	0	0	0	0	0	күкрәк
chestnut	0	0	0	0	0	0	0	0	0	0	кәстәнә
chevron	0	0	0	0	0	0	0	0	0	0	шеврон
chew	0	0	0	0	0	0	0	0	0	0	чәйнәү
chic	0	0	0	0	0	0	0	0	0	0	шик
chicane	0	1	0	0	0	1	0	0	1	1	чикан
chicken	0	0	0	1	0	0	0	0	0	0	тавык
chief	0	0	0	0	0	0	0	0	0	0	начальнигы
chiefly	0	0	0	0	0	0	0	0	0	0	башлыча
chieftain	0	0	0	0	0	0	1	0	0	0	начальник
child	0	1	0	0	1	0	1	0	0	0	бала
childbirth	0	0	0	0	0	0	0	0	0	0	бала тудыру
childhood	0	0	0	0	1	0	1	0	0	0	балачак
childish	0	0	0	0	0	1	0	0	0	0	балаларча
chill	0	0	0	0	0	0	0	0	0	0	салкын
chilly	0	0	0	0	0	1	0	0	0	0	салкын
chime	0	0	0	0	0	0	0	0	0	0	хим
chimera	0	0	0	1	0	0	0	0	1	0	химера
chimes	0	0	0	0	0	0	0	0	0	0	хим
chimney	0	0	0	0	0	0	0	0	0	0	мор
china	0	0	0	0	0	0	0	0	0	0	Китай
chine	0	0	0	0	0	0	0	0	0	0	кытай
chinook	0	0	0	0	0	0	0	0	0	0	чинок
chip	0	0	0	0	0	0	0	0	0	0	чип
chipping	0	0	0	0	0	0	0	0	0	0	чип
chirp	0	0	0	0	1	0	1	0	0	0	сайрый
chisel	0	0	0	0	0	0	1	0	0	0	кисү
chit	0	0	0	0	0	0	0	0	0	0	хит
chivalry	0	0	0	0	0	0	1	0	0	0	чивалли
chloroform	0	0	0	0	0	1	0	0	0	0	хлороформ
chocolate	0	1	0	0	1	0	1	0	0	1	шоколад
choice	0	0	0	0	0	0	1	0	0	0	сайлау
choir	0	0	0	0	1	0	1	0	0	1	хор
choke	1	0	0	0	0	1	0	1	0	0	бөкләү
cholera	0	0	1	1	0	1	0	1	0	0	холера
choose	0	0	0	0	0	0	0	0	0	0	сайлау
choosing	0	0	0	0	0	0	0	0	0	0	сайлау
chop	0	0	0	0	0	1	0	0	0	0	чап
chopping	0	0	0	0	0	0	0	0	0	0	кисү
chops	0	0	0	0	0	0	0	0	0	0	чап
choral	0	0	0	0	1	0	1	0	0	0	хор
chords	0	0	0	0	0	0	0	0	0	0	аккордлар
chore	0	0	0	0	0	1	0	0	0	0	өй эше
chorus	0	0	0	0	0	0	1	0	0	0	хор
chosen	0	0	0	0	0	0	1	0	0	0	сайланган
chowder	0	0	0	0	0	0	1	0	0	0	чудер
christening	0	0	0	0	0	0	0	0	0	0	христианлаштыру
chromatic	0	0	0	0	0	0	0	0	0	0	хроматик
chromatography	0	0	0	0	0	0	0	0	0	0	хроматография
chromosome	0	0	0	0	0	0	0	0	0	0	хромосома
chronic	0	0	0	0	0	1	0	1	0	0	хроник
chronicle	0	0	0	0	0	0	1	0	0	1	елъязма
chronograph	0	0	0	0	0	0	0	0	0	0	хронограф
chronological	0	0	0	0	0	0	0	0	0	0	хронологик
chuck	0	0	0	0	0	0	0	0	0	0	чәк
chuckle	0	1	0	0	1	0	1	0	1	1	чылбыр
chunk	0	0	0	0	0	0	0	0	0	0	кисәк
chunky	0	0	0	0	0	0	0	0	0	0	чәнечкеле
church	0	1	0	0	1	0	1	0	0	1	чиркәү
churchyard	0	0	0	0	0	0	0	0	0	0	чиркәү ишегалды
