English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hausa Word
disintegrate	0	0	1	1	0	1	0	0	0	0	tarwatse
disintegration	0	0	0	0	0	1	0	0	0	0	tarwatsewa
disinterested	0	0	0	0	0	1	0	0	0	0	mara sha'awa
disjoint	0	0	0	0	0	0	0	0	0	0	rarraba
disjointed	0	0	0	0	0	0	0	0	0	0	rabu
disjunctive	0	0	0	0	0	0	0	0	0	0	disjunctive
disk	0	0	0	0	0	0	0	0	0	0	faifai
diskette	0	0	0	0	0	0	0	0	0	0	faifai
dislike	1	0	1	0	0	1	0	0	0	0	ƙi
disliked	1	0	0	0	0	1	0	1	0	0	ba a so
dislocated	1	0	1	1	0	1	0	1	0	0	rabu
dislocation	0	0	0	0	0	0	0	0	0	0	dislocation
dislodge	0	0	0	0	0	0	0	0	0	0	rushewa
dismal	0	0	1	1	0	1	0	1	0	0	m
dismay	1	1	0	1	0	1	0	1	1	0	damuwa
dismemberment	0	0	1	1	0	1	0	1	0	0	raguwa
dismiss	0	0	0	0	0	0	0	0	0	0	sallama
dismissal	1	0	1	1	0	1	0	1	1	0	sallama
dismount	0	0	0	0	0	0	0	0	0	0	sauka
disobedience	1	0	1	0	0	1	0	0	0	0	rashin biyayya
disobedient	1	0	0	0	0	1	0	0	0	0	m
disobey	1	0	1	0	0	1	0	0	0	0	rashin biyayya
disorder	0	0	0	1	0	1	0	0	0	0	rashin lafiya
disorderly	0	0	0	0	0	1	0	0	0	0	rashin tsari
disorganized	0	0	0	0	0	1	0	0	0	0	rashin tsari
disparage	1	0	1	0	0	1	0	1	0	0	rashin mutunci
disparaging	1	0	1	0	0	1	0	1	0	0	wulakantacce
disparate	0	0	0	0	0	0	0	0	0	0	bambanta
disparity	1	0	1	0	0	1	0	1	0	0	sabani
dispassionate	0	0	0	0	0	1	0	1	0	0	m
dispatch	0	0	0	0	0	0	0	0	0	0	aika
dispel	0	0	0	0	0	1	0	1	0	0	warware
dispensation	0	0	0	0	0	0	0	0	0	0	rarrabawa
dispense	0	0	0	0	0	0	0	0	0	0	rarraba
disperse	0	0	0	0	0	0	0	0	0	0	watse
dispersed	0	0	0	0	0	0	0	0	0	0	tarwatsa
dispersion	0	0	0	0	0	1	0	0	0	0	watsawa
displace	0	0	0	0	0	1	0	0	0	0	kaura
displaced	1	0	0	1	0	0	0	1	0	0	gudun hijira
displacement	0	0	0	0	0	0	0	0	0	0	ƙaura
display	0	0	0	0	0	0	0	0	0	0	nuni
displeased	1	0	1	1	0	1	0	1	0	0	rashin jin daɗi
displeasure	0	0	1	0	0	1	0	0	0	0	rashin jin daɗi
disposal	0	0	0	0	0	1	0	0	0	0	zubarwa
dispose	0	0	1	0	0	0	0	0	0	0	jefar
disposed	0	1	0	0	0	0	1	0	0	1	zubar
disposition	0	0	0	0	0	0	0	0	0	0	hali
dispossessed	1	0	0	1	0	1	0	1	0	0	kwace
disprove	0	0	0	0	0	0	0	0	0	0	karyata
dispute	1	0	0	0	0	1	0	0	0	0	jayayya
disqualification	0	0	0	0	0	1	0	0	0	0	rashin cancanta
disqualified	1	0	1	0	0	1	0	1	0	0	rashin cancanta
disqualify	0	0	0	0	0	1	0	1	0	0	hana
disregard	0	0	0	0	0	1	0	0	0	0	rashin kula
disregarded	0	0	1	0	0	1	0	0	0	0	rashin kula
disreputable	1	0	1	1	0	1	0	0	0	0	rashin mutunci
disrepute	0	0	0	0	0	0	0	0	0	0	rashin kunya
disrespect	1	0	0	0	0	1	0	0	0	0	rashin girmamawa
disrespectful	1	0	1	1	0	1	0	1	0	0	rashin mutunci
disruption	1	0	0	1	0	1	0	0	1	0	rushewa
dissatisfaction	0	0	0	0	0	1	0	0	0	0	rashin gamsuwa
dissatisfied	0	0	0	0	0	0	0	0	0	0	rashin gamsuwa
dissect	0	0	0	0	0	0	0	0	0	0	raba
dissection	0	0	1	0	0	0	0	0	0	0	rarraba
disseminate	0	0	0	0	0	0	1	0	0	0	yada
dissemination	0	0	0	0	0	0	0	0	0	0	yadawa
dissension	1	0	0	0	0	1	0	0	0	0	sabani
dissent	0	0	0	0	0	0	0	0	0	0	rashin yarda
dissenting	0	0	0	0	0	1	0	0	0	0	rashin yarda
dissertation	0	0	0	0	0	0	0	0	0	0	karatun digiri
disservice	1	0	1	0	0	1	0	1	0	0	rashin hidima
dissident	1	0	0	1	0	1	0	0	0	0	sabani
dissimilar	0	0	0	0	0	0	0	0	0	0	m
dissipate	0	0	0	0	0	0	0	0	0	0	watse
dissipated	0	0	0	0	0	0	0	0	0	0	bacewa
dissociation	0	0	0	0	0	0	0	0	0	0	rabuwa
dissolution	1	0	0	1	0	1	0	1	1	0	rushewa
dissolve	0	0	0	0	0	0	0	0	0	0	narke
dissonance	1	0	0	0	0	1	0	0	0	0	dissonance
dissuade	0	0	0	0	0	0	0	0	0	0	rangwame
distal	0	0	0	0	0	0	0	0	0	0	nisa
distance	0	0	0	0	0	0	0	0	0	0	nisa
distant	0	0	0	0	0	0	0	0	0	0	m
distaste	0	0	1	0	0	1	0	0	0	0	rashin jin daɗi
distasteful	0	0	1	0	0	1	0	0	0	0	m
distillate	0	0	0	0	0	0	0	0	0	0	distillate
distillation	0	0	0	0	0	0	1	0	0	0	distillation
distinction	0	0	0	0	0	0	1	0	0	0	bambanci
distinctive	0	0	0	0	0	0	0	0	0	0	m
distinguish	0	0	0	0	0	0	0	0	0	0	bambanta
distinguishable	0	0	0	0	0	0	0	0	0	0	m
distinguished	0	0	0	0	0	0	0	0	0	0	bambanta
distinguishing	0	0	0	0	0	0	0	0	0	0	bambanta
distorted	0	0	1	0	0	1	0	0	0	0	gurbatattu
distortion	0	0	0	0	0	1	0	0	0	0	murdiya
distract	0	0	0	0	0	1	0	0	0	0	dauke hankali
distracted	1	0	0	0	0	1	0	0	0	0	shagala
distracting	1	1	0	0	0	1	0	0	0	0	dauke hankali
distraction	0	0	0	0	0	1	0	0	0	0	karkarwa
distraught	0	0	0	0	0	1	0	1	0	0	cikin damuwa
distress	1	0	1	1	0	1	0	1	1	0	wahala
distressed	0	0	0	1	0	1	0	0	0	0	damuwa
distressing	1	0	0	1	0	1	0	0	0	0	damuwa
distribute	0	0	0	0	0	0	0	0	0	0	rarraba
distribution	0	0	0	0	0	0	0	0	0	0	rarraba
district	0	0	0	0	0	0	0	0	0	0	gunduma
distrust	1	0	1	1	0	1	0	0	0	0	rashin yarda
disturbance	1	0	0	1	0	1	0	1	1	0	hargitsi
disturbed	1	0	0	0	0	1	0	1	0	0	damu
disuse	0	0	0	0	0	1	0	0	0	0	rashin amfani
disused	1	0	0	0	0	1	0	0	0	0	rashin amfani
ditch	0	0	0	0	0	0	0	0	0	0	rami
ditto	0	0	0	0	0	0	0	0	0	0	haka
ditty	0	0	0	0	1	0	1	0	0	0	datti
diurnal	0	0	0	0	0	0	0	0	0	0	na rana
divan	0	0	0	0	0	0	0	0	0	1	divan
dive	0	0	0	0	0	0	0	0	0	0	nutsewa
diver	0	0	0	0	0	0	0	0	0	0	mai nutsewa
diverge	0	0	0	0	0	0	0	0	0	0	bambanta
divergence	0	0	0	0	0	0	0	0	0	0	sabani
divergent	0	0	0	0	0	1	0	0	1	0	bambanta
diverging	0	0	0	0	0	0	0	0	0	0	rarrabuwa
divers	0	0	0	0	0	0	0	0	0	0	masu nutsewa
diverse	0	0	0	0	0	1	1	0	0	0	iri-iri
diversified	0	0	0	0	0	0	1	0	0	0	iri-iri
diversify	0	0	0	0	0	0	0	0	0	0	bambanta
diversion	0	0	0	0	0	0	1	0	1	0	karkatarwa
diversity	0	0	0	0	0	0	0	0	0	0	bambancin
divert	0	0	0	0	0	0	0	0	0	0	karkata
diverting	0	0	0	0	0	0	0	0	0	0	karkatar da kai
divest	0	0	0	0	0	0	0	0	0	0	karkata
divested	0	0	0	0	0	1	0	0	0	0	karkata
divestment	0	0	0	0	0	1	0	0	0	0	karkatarwa
divide	0	0	0	0	0	0	0	0	0	0	raba
divided	0	0	0	0	0	0	0	0	0	0	raba
dividend	0	0	0	0	0	0	0	0	0	0	raba
divination	0	1	0	0	0	0	0	0	0	0	duba
divine	0	0	0	0	0	0	0	0	0	0	allahntaka
divinity	0	0	0	0	0	0	1	0	0	0	allahntaka
divisible	0	0	0	0	0	0	0	0	0	0	m
division	0	0	0	0	0	0	0	0	0	0	rarraba
divisor	0	0	0	0	0	0	0	0	0	0	mai rarrabawa
divorce	1	0	1	1	0	1	0	1	1	1	saki
divulge	0	0	0	0	0	0	0	0	0	0	bayyana
dizziness	0	0	0	0	0	1	0	0	0	0	dizziness
dizzy	0	0	0	0	0	1	0	0	0	0	m
docile	0	0	0	0	0	0	0	0	0	0	docile
dock	0	0	0	0	0	0	0	0	0	0	tashar jirgin ruwa
docked	0	0	0	0	0	1	0	0	0	0	docked
docket	0	0	0	0	0	0	0	0	0	0	dokiti
doctor	0	0	0	0	0	0	1	0	0	1	likita
doctrinal	0	0	0	0	0	0	0	0	0	0	koyarwa
doctrine	0	0	0	0	0	0	0	0	0	1	koyaswar
document	0	0	0	0	0	0	0	0	0	0	daftarin aiki
documentary	0	0	0	0	0	0	0	0	0	0	takardun shaida
dodge	0	0	0	0	0	0	0	0	0	0	doji
dodging	0	0	0	0	0	0	0	0	0	0	kaucewa
doe	0	0	0	0	0	0	0	0	0	0	kayi
doer	0	0	0	0	0	0	1	0	0	0	mai aikatawa
dog	0	0	0	0	0	0	0	0	0	0	kare
dogged	0	0	0	0	0	0	1	0	0	0	kare
dogma	0	0	0	0	0	0	0	0	0	1	akida
dogmatic	0	0	0	0	0	0	0	0	0	0	akida
doings	0	0	0	0	0	0	0	0	0	0	ayyuka
doit	0	0	0	0	0	1	0	0	0	0	doit
doldrums	0	0	0	0	0	1	0	1	0	0	doldrums
dole	0	0	0	0	0	1	0	1	0	0	dole
doll	0	0	0	0	1	0	0	0	0	0	tsana
dollar	0	0	0	0	0	0	0	0	0	0	dala
dolor	0	0	0	0	0	1	0	1	0	0	dolar
dolphin	0	0	0	0	1	0	1	0	1	1	dabbar dolphin
domain	0	0	0	0	0	0	0	0	0	0	yankin
dome	0	0	0	0	0	0	0	0	0	0	dome
domestic	0	0	0	0	0	0	0	0	0	0	cikin gida
domesticated	0	0	0	0	0	0	0	0	0	0	na gida
domestication	0	0	0	0	0	0	0	0	0	0	zaman gida
domicile	0	0	0	0	0	0	0	0	0	0	gida
domiciled	0	0	0	0	0	0	0	0	0	0	gida
dominance	0	0	0	0	0	0	0	0	0	0	rinjaye
dominant	0	0	0	1	0	1	0	0	0	0	rinjaye
dominate	1	0	0	1	0	1	1	0	0	0	mamaye
dominating	0	0	0	0	0	0	0	0	0	0	rinjaye
domination	1	0	0	1	0	1	0	1	0	0	mulki
dominion	0	0	0	1	0	0	0	0	0	1	mulki
domino	0	0	0	0	0	0	0	0	0	0	domino
don	0	0	0	0	0	0	1	0	0	1	don
donation	0	0	0	0	0	0	1	0	0	0	kyauta
donkey	0	0	1	0	0	1	0	0	0	0	jaki
donor	0	0	0	0	0	0	0	0	0	0	mai bayarwa
doodle	0	0	0	0	0	1	0	0	0	0	doodle
doom	0	0	0	1	0	1	0	0	0	0	halaka
doomed	0	0	0	1	0	1	0	1	0	0	halaka
doomsday	1	1	1	1	0	1	0	1	0	0	kiyama
door	0	0	0	0	0	0	0	0	0	0	kofa
doorbell	0	0	0	0	0	0	0	0	0	0	kararrawa kofa
doorway	0	0	0	0	0	0	0	0	0	0	kofar gida
dormant	0	0	0	0	0	0	0	0	0	0	barci
dormitory	0	0	0	0	0	0	0	0	0	0	dakin kwanan dalibai
dorsal	0	0	0	0	0	0	0	0	0	0	dorsal
dose	0	0	0	0	0	0	0	0	0	0	kashi
dot	0	0	0	0	0	0	0	0	0	0	digo
double	0	0	0	0	0	0	0	0	0	0	biyu
doubled	0	0	0	0	0	0	0	0	0	0	ninki biyu
doublet	0	0	0	0	0	0	0	0	0	0	biyu
doubling	0	0	0	0	0	0	0	0	0	0	ninka biyu
doubt	0	0	0	1	0	1	0	1	0	1	shakka
doubtful	0	0	0	0	0	1	0	0	0	0	shakka
doubting	0	0	0	0	0	1	0	0	0	0	shakka
doubtless	0	0	0	0	0	0	1	0	0	1	babu shakka
douche	0	0	0	0	0	1	0	0	0	0	douche
dough	0	0	0	0	0	0	0	0	0	0	kullu
doughnut	0	0	0	0	0	0	0	0	0	0	donut
dour	0	0	0	0	0	1	0	0	0	0	dour
dove	0	1	0	0	1	0	1	0	0	1	kurciya
downcast	0	0	0	0	0	0	0	0	0	0	kaskanci
downfall	0	0	0	1	0	1	0	1	0	0	faduwa
downhill	0	0	0	0	0	0	0	0	0	0	kasa
downpour	0	0	0	0	0	0	0	0	0	0	ruwan sama
downright	0	0	0	0	0	0	0	0	0	1	kai tsaye
downy	0	0	0	0	0	0	1	0	0	0	kasa
dowry	0	0	0	0	0	0	0	0	0	0	sadaki
doze	0	0	0	0	0	0	0	0	0	0	doze
dozen	0	0	0	0	0	0	0	0	0	0	dozin
drab	0	0	0	0	0	1	0	1	0	0	zamba
draft	0	1	0	0	0	0	0	0	0	0	daftarin aiki
drag	0	0	0	0	0	0	0	0	0	0	ja
dragon	0	0	0	1	0	0	0	0	0	0	dodon
drain	0	0	0	0	0	0	0	0	0	0	lambatu
drainage	0	0	0	0	0	1	0	0	0	0	magudanar ruwa
drained	0	0	0	0	0	0	0	0	0	0	magudana
drake	0	0	0	0	0	0	0	0	0	0	drake
drama	0	0	0	0	0	0	0	0	0	0	wasan kwaikwayo
dramatic	0	0	0	0	0	0	0	0	0	0	ban mamaki
drape	0	0	0	0	0	0	0	0	0	0	labule
drapery	0	0	0	0	0	0	0	0	0	0	drapery
drastic	0	0	0	0	0	0	0	0	0	0	m
draught	0	0	0	0	0	0	0	0	0	0	daftarin aiki
draw	0	0	0	0	0	0	0	0	0	0	zana
drawback	0	0	0	0	0	1	0	0	0	0	drawback
drawer	0	0	0	0	0	0	0	0	0	0	aljihun tebur
drawers	0	0	0	0	0	0	0	0	0	0	drawers
drawing	0	0	0	0	0	0	0	0	0	0	zane
dread	0	1	0	1	0	1	0	0	0	0	tsoro
dreadful	1	1	1	1	0	1	0	1	0	0	m
dreadfully	0	0	1	1	0	1	0	1	1	0	da ban tsoro
dream	0	0	0	0	0	0	0	0	0	0	mafarki
dreamer	0	0	0	0	0	0	0	0	0	0	mai mafarki
dreaming	0	0	0	0	0	0	0	0	0	0	mafarki
dreamy	0	0	0	0	0	0	0	0	0	0	mai mafarki
dreary	0	0	0	0	0	1	0	1	0	0	mai ban tsoro
dredge	0	0	0	0	0	0	0	0	0	0	gangara
drenched	0	0	0	0	0	0	0	0	0	0	nutsewa
dresser	0	0	0	0	0	0	0	0	0	0	mai sutura
dribble	0	0	0	0	0	0	0	0	0	0	dirarwa
dried	0	0	0	0	0	0	0	0	0	0	bushewa
drier	0	0	0	0	0	0	0	0	0	0	bushewa
drift	0	0	0	0	0	0	0	0	0	0	gangara
drifted	0	0	0	0	0	0	0	0	0	0	karkata
drill	0	0	0	0	0	0	0	0	0	0	rawar soja
drink	0	0	0	0	0	0	0	0	0	0	sha
drinking	0	0	0	0	0	1	0	0	0	0	sha
drip	0	0	0	0	0	0	0	0	0	0	digo
dripping	0	0	0	0	0	0	0	0	0	0	digo
drivel	0	0	1	0	0	1	0	0	0	0	direban
driver	0	0	0	0	0	0	0	0	0	0	direba
driveway	0	0	0	0	0	0	0	0	0	0	titin mota
drizzle	0	0	0	0	0	0	0	0	0	0	digewa
droll	0	0	0	0	0	0	0	0	0	0	zubo
drone	0	0	0	0	0	1	0	0	0	0	drone
drool	0	0	1	0	0	0	0	0	0	0	faduwa
drooping	0	0	0	0	0	1	0	0	0	0	faduwa
drop	0	0	0	0	0	0	0	0	0	0	sauke
droplet	0	0	0	0	0	0	0	0	0	0	droplet
drought	0	0	0	0	0	1	0	0	0	0	fari
drove	0	0	0	0	0	0	0	0	0	0	kora
drown	0	0	0	1	0	1	0	1	0	0	nutsar
drowsiness	0	0	0	0	0	1	0	0	0	0	bacci
drowsy	0	0	0	0	0	0	0	0	0	0	barci
drudgery	0	0	0	0	0	1	0	0	0	0	lalata
drug	0	0	0	0	0	0	0	0	0	0	magani
drugged	0	0	0	0	0	0	0	1	0	0	miyagun ƙwayoyi
drugstore	0	0	0	0	0	0	0	0	0	0	kantin magani
druid	0	0	0	0	0	0	0	0	0	0	ruwa
drum	0	0	0	0	0	0	0	0	0	0	ganga
drummer	0	0	0	0	0	0	0	0	0	0	mai ganga
drumming	0	0	0	0	0	0	0	0	0	0	ganguna
drunken	0	0	1	0	0	1	0	0	0	0	buguwa
drunkenness	0	0	0	0	0	1	0	0	0	0	buguwa
dry	0	0	0	0	0	0	0	0	0	0	bushewa
dryness	0	0	0	0	0	0	0	0	0	0	bushewa
dual	0	0	0	0	0	0	0	0	0	0	biyu
dualism	0	0	0	0	0	0	0	0	0	0	dualism
duality	0	0	0	0	0	0	0	0	0	0	biyu
dub	0	0	0	0	0	0	0	0	0	0	dubu
dubious	0	0	0	1	0	1	0	0	0	1	m
ducking	0	0	0	0	0	0	0	0	0	0	agwagwa
duct	0	0	0	0	0	0	0	0	0	0	duct
ductile	0	0	0	0	0	0	0	0	0	0	ductile
duds	0	0	0	0	0	0	0	0	0	0	duwawu
due	0	0	0	0	0	0	0	0	0	0	saboda
duel	1	1	0	1	0	0	0	0	0	0	duel
dues	0	0	0	0	0	0	0	0	0	0	haraji
duet	0	0	0	0	0	0	1	0	0	0	duet
dugout	0	0	0	0	0	0	0	0	0	0	dugo
duke	0	0	0	0	0	0	1	0	0	0	duke
dull	0	0	0	0	0	1	0	1	0	0	maras ban sha'awa
dumb	0	0	0	0	0	1	0	0	0	0	bebe
dummy	0	0	0	0	0	1	0	0	0	0	dummy
dump	0	0	0	0	0	0	0	0	0	0	zubar
dumps	1	0	0	0	0	1	0	1	0	0	juji
dun	0	0	0	0	0	1	0	0	0	0	dun
dune	0	0	0	0	0	0	0	0	0	0	dune
dung	0	0	1	0	0	0	0	0	0	0	taki
dungeon	0	0	0	1	0	1	0	0	0	0	gidan kurkuku
duo	0	0	0	0	0	0	0	0	0	0	biyu
dupe	1	0	0	0	0	1	0	0	0	0	dupe
duplex	0	0	0	0	0	0	0	0	0	0	duplex
duplicate	0	0	0	0	0	0	0	0	0	0	kwafi
duplication	0	0	0	0	0	0	0	0	0	0	kwafi
duplicity	1	0	0	0	0	1	0	0	0	0	kwafi
durability	0	0	0	0	0	0	1	0	0	1	karko
durable	0	0	0	0	0	0	1	0	0	1	m
duration	0	0	0	0	0	0	0	0	0	0	tsawon lokaci
duress	1	0	1	1	0	1	0	1	0	0	tilas
dusk	0	0	0	0	0	0	0	0	0	0	magariba
dusky	0	0	0	0	0	0	0	0	0	0	dusky
dust	0	0	0	0	0	1	0	0	0	0	kura
duster	0	0	0	0	0	0	0	0	0	0	kura
dusty	0	0	0	0	0	0	0	0	0	0	kura
dutiful	0	1	0	0	0	0	1	0	0	1	m
dwarf	0	0	0	0	0	0	0	0	0	0	dwarf
dwarfed	0	0	0	1	0	1	0	1	0	0	dwarfed
dwell	0	0	0	0	0	0	0	0	0	0	zauna
dweller	0	0	0	0	0	0	0	0	0	0	mazauni
dwelling	0	0	0	0	0	0	0	0	0	0	zama
dye	0	0	0	0	0	0	0	0	0	0	rini
dying	1	0	1	1	0	1	0	1	0	0	mutuwa
dyke	0	0	0	0	0	0	0	0	0	0	dike
dynamic	0	0	0	0	0	0	0	0	1	0	m
dynamical	0	0	0	0	0	0	0	0	0	0	m
dynamics	0	0	0	0	0	0	0	0	0	0	kuzarin kawo cikas
dynamite	0	0	0	0	0	0	0	0	0	0	dynamite
dynasty	0	0	0	0	0	0	0	0	0	0	daular
dysentery	0	0	1	0	0	1	0	1	0	0	dysentery
dyspepsia	0	0	0	0	0	0	0	0	0	0	dyspepsia
eager	0	1	0	0	1	0	1	0	1	1	m
eagerness	0	1	0	0	1	0	1	0	0	1	himma
eagle	0	0	0	0	0	0	0	0	0	1	gaggafa
ear	0	0	0	0	0	0	0	0	0	0	kunne
earl	0	0	0	0	0	0	1	0	0	0	kunne
earlier	0	0	0	0	0	0	0	0	0	0	a baya
early	0	0	0	0	0	0	0	0	0	0	da wuri
earn	0	0	0	0	0	0	1	0	0	0	sami
earnest	0	0	0	0	0	0	1	0	0	0	da gaske
earnestly	0	0	0	0	0	0	1	0	0	0	da gaske
earnestness	0	0	0	0	0	0	1	0	0	0	himma
earnings	0	0	0	0	0	0	0	0	0	0	abin da ake samu
earring	0	0	0	0	0	0	0	0	0	0	'yan kunne
earshot	0	0	0	0	0	0	0	0	0	0	kunnen kunne
earth	0	0	0	0	0	0	0	0	0	0	ƙasa
earthenware	0	0	0	0	0	0	0	0	0	0	kayan ƙasa
earthly	0	0	0	0	0	0	0	0	0	0	na duniya
earthquake	1	0	0	1	0	1	0	1	1	0	girgizar kasa
earthy	0	0	0	0	0	0	0	0	0	0	kasa
ease	0	0	0	0	0	0	1	0	0	0	sauki
easel	0	0	0	0	0	0	0	0	0	0	sauki
easement	0	0	0	0	0	0	1	0	0	0	sauƙi
easily	0	0	0	0	0	0	0	0	0	0	sauƙi
easy	0	0	0	0	0	0	0	0	0	0	mai sauki
easygoing	0	0	0	0	0	0	1	0	0	0	mai saukin kai
eat	0	0	0	0	0	0	1	0	0	0	ci
eating	0	0	0	0	0	0	0	0	0	0	cin abinci
eavesdropping	0	0	0	0	0	1	0	0	0	0	sauraron kunne
ebb	0	0	0	0	0	0	0	0	0	0	ebb
ebony	0	0	0	0	0	0	0	0	0	0	ebony
eccentric	0	0	0	0	0	0	0	0	0	0	eccentric
eccentricity	0	0	0	0	0	0	0	0	0	0	eccentricity
ecclesiastical	0	0	0	0	0	0	0	0	0	0	majami'a
echo	0	0	0	0	0	0	0	0	0	0	amsawa
eclectic	0	0	0	0	0	0	0	0	0	0	eclectic
eclipse	0	0	0	0	0	0	0	0	0	0	husufi
ecliptic	0	0	0	0	0	0	0	0	0	0	Ecliptic
economical	0	0	0	0	0	0	0	0	0	0	na tattalin arziki
economics	0	0	0	0	0	0	0	0	0	0	tattalin arziki
economy	0	0	0	0	0	0	0	0	0	1	tattalin arziki
ecstasy	0	1	0	0	1	0	1	0	0	0	jin dadi
ecstatic	0	1	0	0	1	0	1	0	1	0	m
ecumenical	0	0	0	0	0	0	0	0	0	0	ecumenical
eddy	0	0	0	0	0	0	0	0	0	0	eddy
edge	0	0	0	0	0	0	0	0	0	0	baki
edging	0	0	0	0	0	0	0	0	0	0	bakin ciki
edible	0	0	0	0	0	0	0	0	0	0	abin ci
edict	0	0	0	1	0	1	0	0	0	0	doka
edification	0	1	0	0	1	0	1	0	0	1	haɓakawa
edifice	0	0	0	0	0	0	0	0	0	0	gini
edit	0	0	0	0	0	0	0	0	0	0	gyara
edition	0	1	0	0	0	0	0	0	0	0	edition
editor	0	0	0	0	0	0	0	0	0	0	edita
editorial	0	0	0	0	0	0	0	0	0	0	edita
educate	0	0	0	0	0	0	1	0	0	0	ilimi
educated	0	0	0	0	0	0	1	0	0	0	ilimi
education	0	0	0	0	0	0	0	0	0	0	ilimi
educational	0	0	0	0	0	0	1	0	0	1	ilimi
eel	0	0	0	1	0	0	0	0	0	0	irin
effect	0	0	0	0	0	0	0	0	0	0	tasiri
effective	0	0	0	0	0	0	1	0	0	1	tasiri
effects	0	0	0	0	0	0	0	0	0	0	tasiri
effectual	0	0	0	0	0	0	0	0	0	0	m
effectually	0	0	0	0	0	0	0	0	0	0	da tasiri
effectuate	0	0	0	0	0	0	0	0	0	0	tasiri
effeminate	0	0	0	0	0	1	0	0	0	0	lalata
efficacious	0	0	0	0	0	0	0	0	0	0	m
efficacy	0	0	0	0	0	0	1	0	0	0	inganci
efficiency	0	0	0	0	0	0	1	0	0	0	inganci
efficient	0	1	0	0	0	0	1	0	0	1	m
effigy	1	0	0	0	0	0	0	0	0	0	kyawu
effort	0	0	0	0	0	0	1	0	0	0	kokarin
effusion	0	0	0	0	0	0	0	0	0	0	zubar jini
egg	0	0	0	0	0	0	0	0	0	0	kwai
ego	0	0	0	0	0	0	0	0	0	0	son kai
egotistical	0	0	1	0	0	1	0	0	0	0	son kai
egregious	1	0	1	0	0	1	0	0	0	0	m
egress	0	0	0	0	0	0	0	0	0	0	ficewa
eighth	0	0	0	0	0	0	0	0	0	0	na takwas
eighty	0	0	0	0	0	0	0	0	0	0	tamanin
ejaculate	0	0	0	0	0	0	0	0	0	0	fitar da maniyyi
ejaculation	0	1	0	0	1	0	1	0	1	1	fitar maniyyi
eject	0	0	0	0	0	1	0	0	0	0	fitar
ejection	0	0	0	0	0	1	0	0	0	0	fitarwa
elaborate	0	0	0	0	0	0	0	0	0	0	dalla-dalla
elaboration	0	0	0	0	0	0	1	0	0	0	bayani
elan	0	0	0	0	0	0	0	0	0	0	elan
elapse	0	0	0	0	0	0	0	0	0	0	ya wuce
elapsed	0	0	0	0	0	0	0	0	0	0	ya wuce
elastic	0	0	0	0	0	0	0	0	0	0	na roba
elasticity	0	0	0	0	0	0	0	0	0	0	elasticity
elated	0	0	0	0	1	0	1	0	0	0	murna
elbow	1	0	0	0	0	0	0	0	0	0	gwiwar hannu
eld	0	0	0	0	0	0	0	0	0	0	dattijo
elder	0	0	0	0	0	0	1	0	0	1	dattijo
elders	0	0	0	0	0	0	1	0	0	1	dattawa
eldest	0	0	0	0	0	0	0	0	0	0	babba
elect	0	0	0	0	0	0	1	0	0	1	zabe
election	0	0	0	0	0	0	0	0	0	0	zabe
elector	0	0	0	0	0	0	0	0	0	0	mai zabe
electorate	0	0	0	0	0	0	0	0	0	1	masu zabe
electric	0	0	0	0	1	0	1	0	1	0	lantarki
electricity	0	0	0	0	0	0	1	0	0	0	wutar lantarki
elegance	0	1	0	0	1	0	1	0	0	1	ladabi
elegant	0	0	0	0	1	0	1	0	0	0	m
element	0	0	0	0	0	0	0	0	0	0	kashi
elementary	0	0	0	0	0	0	0	0	0	0	na farko
elements	0	0	0	0	0	0	0	0	0	0	abubuwa
elephant	0	0	0	0	0	0	0	0	0	0	giwa
elevate	0	0	0	0	0	0	0	0	0	0	daukaka
elevation	0	1	0	1	1	0	1	0	0	1	daukaka
elevator	0	0	0	0	0	0	0	0	0	0	elevator
eleven	0	0	0	0	0	0	0	0	0	0	goma sha daya
eleventh	0	0	0	0	0	0	0	0	0	0	na sha daya
elf	1	0	1	1	0	0	0	0	0	0	elf
elicit	0	0	0	0	0	0	0	0	0	0	fitar
eligible	0	0	0	0	0	0	1	0	0	0	m
elimination	1	0	1	1	0	1	0	1	0	0	kawarwa
elite	0	1	0	0	1	0	1	0	0	1	fitattu
elk	0	0	0	0	0	0	0	0	0	0	kaska
ell	0	0	0	0	0	0	0	0	0	0	ell
ellipse	0	0	0	0	0	0	0	0	0	0	ellipse
ellipsis	0	0	0	0	0	0	0	0	0	0	ellipsis
ellipsoid	0	0	0	0	0	0	0	0	0	0	ellipsoid
elliptic	0	0	0	0	0	0	0	0	0	0	elliptic
elliptical	0	0	0	0	0	0	0	0	0	0	elliptical
elongate	0	0	0	0	0	0	0	0	0	0	tsawo
elongation	0	0	0	0	0	0	0	0	0	0	elongation
eloquence	0	0	0	0	0	0	1	0	0	0	iya magana
eloquent	0	0	0	0	0	0	1	0	0	0	iya magana
elucidate	0	0	0	0	0	0	1	0	0	1	bayyana
elucidation	0	0	0	0	0	0	0	0	0	0	haske
elude	0	0	0	0	0	0	0	0	0	0	gudu
elusive	0	0	0	0	0	1	0	0	1	0	m
emaciated	0	0	0	1	0	1	0	1	0	0	m
emanate	0	0	0	0	0	0	0	0	0	0	fitowa
emancipation	0	1	0	0	1	0	1	0	0	0	yanci
