English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kurdish-Kurmanji Word
considerable	0	0	0	0	0	0	1	0	0	0	navbideng
considerate	0	0	0	0	0	0	1	0	0	1	baldar
consignee	0	0	0	0	0	0	0	0	0	0	bargiran
consignment	0	0	0	0	0	0	0	0	0	0	barkirin
consistency	0	0	0	0	0	0	1	0	0	1	hevgirtî
consistent	0	0	0	0	0	0	0	0	0	0	hevhatî
consolation	0	0	0	0	0	0	0	0	0	0	teselî
console	0	0	0	0	0	0	1	1	0	0	konsolê
consolidate	0	0	0	0	0	0	0	0	0	0	têkêlîdanîn
consolidation	0	0	0	0	0	0	0	0	0	0	hevgirtin
consonant	0	0	0	0	0	0	1	0	0	0	dengdêr
consort	0	0	0	0	0	0	0	0	0	1	hevserê
conspicuous	0	0	0	0	0	0	0	0	0	0	berçav
conspiracy	0	0	0	1	0	0	0	0	0	0	dilnexwazî
conspirator	1	1	1	1	0	1	0	0	0	0	komploger
conspire	0	0	0	1	0	1	0	0	0	0	komplo kirin
constable	0	0	0	0	0	0	0	0	0	1	pûlis
constancy	0	0	0	0	0	0	1	0	0	1	berdewamî
constant	0	0	0	0	0	0	1	0	0	1	çikyayî
constantly	0	0	0	0	0	0	0	0	0	1	berdewam
constellation	0	0	0	0	0	0	0	0	0	0	komstêrk
consternation	1	0	0	1	0	1	0	0	0	0	xemgînî
constipation	0	0	1	0	0	1	0	0	0	0	xetimandinî
constituent	0	0	0	0	0	0	0	0	0	0	pêkhatî
constituents	0	0	0	0	0	0	0	0	0	0	pêkhateyên
constitute	0	0	0	0	0	0	0	0	0	1	pêk tînin
constitution	0	0	0	0	0	0	0	0	0	0	qanunê asasî
constitutional	0	0	0	0	0	0	1	0	0	1	destûrî
constitutionality	0	0	0	0	0	0	0	0	0	0	destûrî
constrain	0	0	0	1	0	1	0	0	0	0	asteng kirin
constrained	0	0	0	0	0	1	0	0	0	0	bisînor kirin
constraint	1	0	0	1	0	1	0	1	0	0	astengkirin
construct	0	0	0	0	0	0	1	0	0	0	avakirin
construction	0	0	0	0	0	0	0	0	0	0	avahî
construe	0	0	0	0	0	0	0	0	0	0	têgihîştin
consul	0	0	0	0	0	0	0	0	0	1	sefîr
consult	0	0	0	0	0	0	0	0	0	1	şêwirdan
consultation	0	0	0	0	0	0	0	0	0	0	şêwir
consume	0	0	0	0	0	0	0	0	0	0	bixwin
consuming	0	0	0	0	0	0	0	0	0	0	dixwar
consummate	0	0	0	0	0	0	1	0	0	0	temam
consummation	0	0	0	0	0	0	0	0	0	0	temamkirin
consumption	0	0	0	0	0	0	0	0	0	0	xerc
contact	0	0	0	0	0	0	1	0	0	0	têkelî
contagion	0	1	1	1	0	1	0	0	0	0	enfeksiyonê
contagious	0	0	1	1	0	1	0	0	0	0	perok
containment	0	0	0	0	0	0	0	0	0	0	vegirtin
contaminate	0	0	1	0	0	1	0	0	0	0	gemarkirin
contaminated	0	0	1	1	0	1	0	1	0	0	qirêj kirin
contamination	0	0	1	0	0	1	0	0	0	0	gemarkirî
contemplate	0	0	0	0	0	0	0	0	0	0	lênerrîn
contemplation	0	0	0	0	0	0	1	0	0	0	lenerrînî
contemplative	0	0	0	0	0	0	0	0	0	0	ramyarî
contemporaneous	0	0	0	0	0	0	0	0	0	0	hemdem
contemporary	0	0	0	0	0	0	0	0	0	0	hemdem
contempt	1	0	1	1	0	1	0	0	0	0	riswa
contemptible	1	0	1	0	0	1	0	0	0	0	riswane
contemptuous	1	0	0	0	0	1	0	0	0	0	şermezar
contending	0	0	0	0	0	0	0	0	0	0	hevrikandin
content	0	0	0	0	1	0	1	0	0	1	dilşad
contention	0	0	0	0	0	0	0	0	0	0	pevçûn
contentious	1	0	1	1	0	1	0	0	0	0	nakokî
contents	0	0	0	0	0	0	0	0	0	0	naveroka
context	0	0	0	0	0	0	0	0	0	0	hevgirêk
contiguous	0	0	0	0	0	0	0	0	0	0	hevgirtî
continence	0	0	0	0	0	0	0	0	0	0	continence
continent	0	0	0	0	0	0	0	0	0	0	qite
continental	0	0	0	0	0	0	0	0	0	0	parzemînî
contingency	0	0	0	0	0	0	0	0	0	0	contingency
contingent	0	1	0	0	0	0	0	0	0	0	contingent
continual	0	0	0	0	0	0	0	0	0	0	berdewam
continually	0	0	0	0	0	0	0	0	0	0	herdem
continuance	0	0	0	0	0	0	0	0	0	0	berdewamî
continuation	0	1	0	0	0	0	0	0	0	0	berdewam
continue	0	1	0	0	0	0	1	0	0	1	berdewamkirin
continued	0	0	0	0	0	0	0	0	0	0	berdewam kir
continuing	0	0	0	0	0	0	0	0	0	0	berdewam dike
continuity	0	0	0	0	0	0	0	0	0	0	berdewamî
continuous	0	0	0	0	0	0	0	0	0	0	bêbirrînî
continuously	0	0	0	0	0	0	0	0	0	0	berdewam
contour	0	0	0	0	0	0	1	0	0	0	xet
contraband	1	0	1	1	0	1	0	0	0	0	malê reş
contract	0	0	0	0	0	0	0	0	0	0	peyman
contracted	0	0	0	0	0	1	0	0	0	0	peyman kirin
contractile	0	0	0	0	0	0	0	0	0	0	contractile
contracting	0	0	0	0	0	0	0	0	0	0	peymankirin
contraction	0	0	0	0	0	0	0	0	0	0	êşa zayinê
contradict	1	0	0	0	0	1	0	0	0	0	naqokîn
contradiction	0	0	0	0	0	1	0	0	0	0	naqok
contradictory	0	0	0	0	0	1	0	0	0	0	nakokî
contrary	0	0	0	0	0	1	0	0	0	0	dij
contrast	0	0	0	0	0	0	0	0	0	0	dijîtî
contrasted	0	0	0	0	0	1	0	0	0	0	berevajî kirin
contravene	0	0	0	0	0	1	0	0	0	0	dijberî kirin
contravention	0	0	0	0	0	1	0	0	0	0	contravention
contribute	0	0	0	0	0	0	1	0	0	0	paraxwe dayin
contributor	0	0	0	0	0	0	1	0	0	1	hevkar
contrived	0	0	0	0	0	0	0	0	0	0	çêkirî
control	0	0	0	0	0	0	0	0	0	0	kontrol
controversial	1	0	0	0	0	1	0	0	0	0	nakokî
controversy	0	0	0	0	0	1	0	0	0	0	pirsa mûnaqaşê
conundrum	0	0	0	0	0	0	0	0	0	0	conundrum
convalescent	0	0	0	0	0	0	0	0	0	0	convalescent
convection	0	0	0	0	0	0	0	0	0	0	convection
convene	0	0	0	0	0	0	0	0	0	0	civandin
convenience	0	0	0	0	0	0	1	0	0	0	xweşî
conveniences	0	0	0	0	0	0	0	0	0	0	rehetî
convenient	0	0	0	0	0	0	1	0	0	0	erzan
convent	0	0	0	0	0	0	1	0	0	1	convent
convention	0	0	0	0	0	0	1	0	0	0	adet
conventional	0	0	0	0	0	0	0	0	0	0	konvansiyonel
converge	0	0	0	0	0	0	0	0	0	0	digihêjin hev
convergence	0	1	0	0	0	0	0	0	0	0	hevgirtinê
convergent	0	0	0	0	0	0	0	0	0	0	convergent
conversant	0	0	0	0	0	0	1	0	0	0	conversant
conversation	0	0	0	0	0	0	0	0	0	0	kêfî
conversational	0	0	0	0	0	0	1	0	0	0	axaftin
converse	0	0	0	0	0	0	0	0	0	0	sohbet kirin
conversing	0	0	0	0	0	0	0	0	0	0	sohbet dikin
conversion	0	0	0	0	0	0	0	0	0	0	gûhertinî
convert	0	0	0	0	0	0	1	0	0	0	gûhertin
converted	0	0	0	0	0	0	0	0	0	0	veguherandin
convertible	0	0	0	0	0	0	0	0	0	0	veguherîner
convex	0	0	0	0	0	0	0	0	0	0	convex
convexity	0	0	0	0	0	0	0	0	0	0	convexity
convey	0	0	0	0	0	0	0	0	0	0	barkirin
conveyance	0	0	0	0	0	0	0	0	0	0	veguhestin
conveyancing	0	0	0	0	0	0	0	0	0	1	veguhestin
convict	1	0	1	1	0	1	0	1	0	0	girtîya sucdar
conviction	0	0	0	0	0	1	0	0	0	0	mehkûmkirinî
convince	0	1	0	0	0	0	1	0	0	1	qanihkirin
convinced	0	0	0	0	0	0	0	0	0	1	qane kirin
convincing	0	0	0	0	0	0	0	0	0	1	qanihkir
convocation	0	0	0	0	0	0	0	0	0	0	civîn
convoluted	0	0	0	0	0	0	0	0	0	0	tevlihev
convolution	0	0	0	0	0	0	0	0	0	0	convolution
convoy	0	0	0	0	0	0	0	0	0	0	konvoy
coo	0	0	0	0	0	0	0	0	0	0	coo
cook	0	0	0	0	0	0	0	0	0	0	aşbaz
cookery	0	0	0	0	0	0	0	0	0	0	xwarinçêkirinê
cooking	0	0	0	0	0	0	0	0	0	0	xwarinçêkirinê
cool	0	0	0	0	0	0	1	0	0	0	xwînsar
cooler	0	0	0	0	0	0	0	0	0	0	sartir
cooling	0	0	0	0	0	0	0	0	0	0	sarkirin
coolness	0	0	0	0	0	0	1	0	0	0	sarbûn
coop	1	0	1	0	0	1	0	0	0	0	coop
cooperate	0	0	0	0	0	0	1	0	0	0	hevkarkirîn
cooperating	0	0	0	0	0	0	1	0	0	1	hevkarî dikin
cooperation	0	0	0	0	0	0	1	0	0	1	hevkarî
cooperative	0	0	0	0	0	0	1	0	0	1	amadeyê alîkarî
coordinate	0	0	0	0	0	0	0	0	0	0	liberhevxistin
cop	0	0	0	1	0	0	0	0	0	1	cop
copious	0	0	0	0	0	0	0	0	0	0	copious
copper	0	0	0	0	0	0	0	0	0	0	sifir
copy	0	0	0	0	0	1	0	0	0	0	kopî
copycat	1	0	1	0	0	1	0	0	0	0	copycat
copying	0	0	0	0	0	0	0	0	0	0	kopîkirin
copyright	0	0	0	0	0	0	0	0	0	0	copyright
coral	0	0	0	0	0	0	0	0	0	0	darê kevirî nav avê
cord	0	0	0	0	0	0	0	0	0	0	ben
cordon	0	0	0	0	0	0	0	0	0	0	kordon
corduroy	0	0	0	0	0	0	0	0	0	0	corduroy
core	0	0	0	0	0	0	1	0	0	0	navik
cork	0	0	0	0	0	0	0	0	0	0	depik
corkscrew	0	0	0	0	0	0	0	0	0	0	depikkêş
corn	0	0	0	0	0	0	0	0	0	0	garis
cornea	0	0	0	0	0	0	0	0	0	0	kornea
corner	0	0	0	0	0	0	0	0	0	0	qozî
cornet	0	0	0	0	0	0	0	0	0	0	kornet
cornice	0	0	0	0	0	0	0	0	0	0	kornîk
cornstarch	0	0	0	0	0	0	0	0	0	0	ceh
corollary	0	0	0	0	0	0	0	0	0	0	encam
corona	0	0	0	0	0	0	0	0	0	0	corona
coronation	0	0	0	0	1	0	1	0	0	1	tackirinî
coroner	0	0	0	0	0	1	0	0	0	0	dozger
corporal	0	0	0	0	0	1	0	0	0	0	serdestê leşkerî
corporate	0	0	0	0	0	0	0	0	0	0	pargîdanî
corporation	0	0	0	0	0	0	1	0	0	1	dayre
corporeal	0	0	0	0	0	0	1	0	0	0	bedenî
corps	0	0	0	0	0	0	0	0	0	0	corps
corpse	0	0	1	0	0	1	0	1	0	0	laş
corpus	0	0	0	0	0	0	0	0	0	0	corpus
corral	0	0	0	0	0	0	0	0	0	0	koral
correction	0	0	0	0	0	1	0	0	0	0	serrastkirî
corrective	0	0	0	0	0	0	1	0	0	0	rastkirin
correctness	0	0	0	0	0	0	0	0	0	1	rastbûn
correlation	0	0	0	0	0	0	0	0	0	0	hevbendî
correlative	0	0	0	0	0	0	0	0	0	0	hevgirêdayî
correspond	0	0	0	0	0	0	0	0	0	0	bicihanîn
correspondence	0	1	0	0	0	0	1	0	0	0	lihevhatinî
correspondent	0	0	0	0	0	0	0	0	0	0	nûçevan
corridor	0	0	0	0	0	0	0	0	0	0	berpê
corroborate	0	0	0	0	0	0	1	0	0	1	piştrast kirin
corroboration	0	0	0	0	0	0	0	0	0	1	piştrastkirin
corrosion	0	0	0	0	0	1	0	0	0	0	korozyon
corrosive	0	0	0	1	0	1	0	0	0	0	korozîv
corrupt	0	0	0	0	0	1	0	0	0	0	bertîlgir
corrupting	1	0	1	1	0	1	0	1	0	0	fesad dikin
corruption	0	0	1	0	0	1	0	0	0	0	bertîlgirî
corse	0	0	0	0	0	0	0	1	0	0	corse
corset	0	0	0	0	0	0	0	0	0	0	korset
cortex	0	0	0	0	0	0	0	0	0	0	cortex
cortical	0	0	0	0	0	0	0	0	0	0	cortical
corvette	0	0	0	0	0	0	0	0	0	0	corvette
cosmetic	0	0	0	0	0	0	0	0	0	0	kosmetîk
cosmetics	0	0	0	0	0	0	0	0	0	0	kosmetîk
cosmic	0	0	0	0	0	0	0	0	0	0	kozmîk
cosmology	0	0	0	0	0	0	0	0	0	0	kozmolojî
cosmopolitan	0	0	0	0	0	0	1	0	0	1	kozmopolît
cosmos	0	0	0	0	0	0	0	0	0	0	kozmos
cost	0	0	0	0	0	0	0	0	0	0	nirx
costly	0	0	0	0	0	0	0	0	0	0	biha
costume	0	0	0	0	0	0	0	0	0	0	lebas
cosy	0	0	0	0	0	0	1	0	0	0	cozy
cot	0	0	0	0	0	0	0	0	0	0	cot
cote	0	0	0	0	0	0	0	0	0	0	cote
cottage	0	0	0	0	0	0	0	0	0	0	kozik
cotton	0	0	0	0	0	0	0	0	0	0	pembo
couch	0	0	0	0	0	0	0	1	0	0	couch
cougar	0	0	0	0	0	0	0	0	0	0	cougar
cough	0	0	1	0	0	1	0	0	0	0	kûxîn
council	0	1	0	0	0	0	1	0	0	1	pêşnîyar
counsel	0	0	0	0	0	0	1	0	0	1	pêşnîyardanî
counsellor	1	0	0	1	0	1	0	0	0	1	pêşnîyarvan
counselor	0	0	0	0	0	0	1	0	0	1	pêşnîyarvan
count	0	0	0	0	0	0	1	0	0	1	jimartin
countdown	0	1	0	0	0	0	0	0	0	0	jimartin
countenance	0	0	0	0	0	0	0	0	0	0	rûyê
counter	0	0	0	0	0	0	0	0	0	0	masa dûkanan
counteract	0	0	0	0	0	0	0	0	0	0	berovajî kirin
counterbalance	0	0	0	0	0	0	0	0	0	0	dijberî
counterclaim	0	0	0	0	0	0	0	0	0	0	dijberî doz
counterpart	0	0	0	0	0	0	0	0	0	0	hevtayê
countess	0	0	0	0	0	0	1	0	0	0	countess
countless	0	0	0	0	0	0	0	0	0	0	bêjimar
country	0	0	0	0	0	0	0	0	0	0	welat
countryman	0	0	0	0	0	0	0	0	0	1	welatparêz
counts	0	0	0	0	0	0	0	0	0	0	jimartin
county	0	0	0	0	0	0	0	0	0	1	wîlayetê
coup	1	0	0	0	0	0	0	0	1	0	kûpa
couple	0	0	0	0	0	0	0	0	0	0	cotik
coupled	0	0	0	0	0	0	0	0	0	0	hevgirtî
coupon	0	0	0	0	0	0	0	0	0	0	coupon
courage	0	0	0	0	0	0	1	0	0	0	cesaret
courageous	0	0	0	1	0	0	1	0	0	0	cesûr
courier	0	0	0	0	0	0	0	0	0	1	kurye
courses	0	0	0	0	0	0	0	0	0	0	kursên
coursing	0	0	0	0	0	1	0	0	0	0	kursî
court	1	1	0	1	0	0	0	0	0	0	dadgeh
courteous	0	0	0	0	0	0	1	0	0	0	dilovan
courtesy	0	0	0	0	0	0	1	0	0	0	dilnizmî
courthouse	0	0	0	0	0	0	0	0	0	0	dadxane
courts	0	0	0	0	0	0	0	0	0	0	dadgehan
courtship	0	1	0	0	1	0	1	0	0	1	dîwanxane
courtyard	0	0	0	0	0	0	0	0	0	0	hewş
cove	0	1	1	1	1	0	1	0	0	0	cove
covenant	0	0	0	0	0	0	1	0	0	1	peyman
cover	0	0	0	0	0	0	0	0	0	1	lihêv
covered	0	0	0	0	0	0	0	0	0	0	nixumandî
covering	0	0	0	0	0	0	0	0	0	0	veşartin
covert	0	0	0	0	0	0	0	0	0	0	veşartî
covet	0	0	0	0	0	1	0	0	0	0	covet
cow	0	0	0	0	0	0	0	0	0	0	çêlek
coward	0	0	1	1	0	1	0	1	0	0	tirsonek
cowardice	0	0	0	1	0	1	0	0	0	0	tirsonek
cowardly	0	0	0	1	0	1	0	0	0	0	tirsonek
cowboy	0	0	0	0	0	0	0	0	0	0	cowboy
cowhide	0	0	0	0	0	0	0	0	0	0	çermê çêlekê
cowl	0	0	0	0	0	0	0	0	0	0	cowl
coworker	0	0	0	0	0	0	0	0	0	0	coworker
coy	0	0	0	1	0	0	0	0	0	0	coy
coyote	0	0	0	1	0	0	0	0	0	0	sehê bejî
crab	0	0	0	0	0	0	0	0	0	0	kevcal
crabby	1	0	0	0	0	1	0	0	0	0	crabby
crack	0	0	0	0	0	1	0	0	0	0	çîr
cracked	1	0	0	1	0	1	0	0	0	0	şikestî
cracker	0	0	0	0	0	0	0	0	0	0	cracker
cracking	0	0	0	0	0	1	0	0	0	0	cracking
crackle	0	0	0	0	0	0	0	0	0	0	crackle
cradle	0	1	0	0	1	0	1	0	0	1	dergûş
craft	0	0	0	0	0	0	1	0	0	0	craft
craftsman	0	0	0	0	0	0	1	0	0	0	destemel
crafty	0	0	0	0	0	0	0	0	0	0	rûvî
craig	0	0	0	0	0	0	0	0	0	0	craig
crammed	0	0	0	0	0	0	0	0	0	0	dagirtî
cramp	0	1	0	0	0	1	0	0	0	0	tîrêş
cramped	0	0	0	0	0	1	0	0	0	0	teng kirin
crane	0	0	0	0	0	0	0	0	0	0	qûling
cranium	0	0	0	0	0	0	0	0	0	0	cranium
crank	0	0	0	0	0	1	0	0	0	0	crank
cranky	1	0	0	0	0	1	0	0	0	0	cranky
crap	0	0	1	0	0	1	0	0	0	0	crap
craps	0	1	0	0	0	0	0	0	0	0	craps
crash	0	0	0	1	0	1	0	1	1	0	qeza
crate	0	0	0	0	0	0	0	0	0	0	crate
crater	0	0	0	0	0	0	0	0	0	0	korta çîya agirî
crave	0	1	0	0	0	0	0	0	0	0	tikakirin
craving	0	1	0	0	0	0	0	0	0	0	craving
crawfish	0	0	0	0	0	0	0	0	0	0	crawfish
crawl	0	0	1	0	0	1	0	0	0	0	xwebierdêkêşan
crayons	0	0	0	0	0	0	0	0	0	0	crayons
craze	0	0	0	0	0	0	0	0	0	0	craze
crazed	1	0	0	1	0	1	0	0	0	0	gêjbûn
crazy	1	0	0	1	0	1	0	1	0	0	dîn
creaking	0	0	0	0	0	1	0	0	0	0	çirandin
cream	0	1	0	0	1	0	1	0	1	0	qeymax
creamer	0	0	0	0	0	0	0	0	0	0	creamer
creamy	0	0	0	0	0	0	0	0	0	0	kremî
crease	0	0	0	0	0	0	0	0	0	0	rijandin
create	0	0	0	0	1	0	1	0	0	0	xûliqandin
creation	0	0	0	0	0	0	0	0	0	0	xuliqî
creative	0	0	0	0	0	0	1	0	0	0	avahî
creator	0	0	0	0	0	0	0	0	0	0	afirîner
creature	0	0	1	1	0	1	0	0	0	0	ava
credence	0	0	0	0	0	0	1	0	0	1	bawerî
credential	0	0	0	0	0	0	1	0	0	1	pêbawer
credentials	0	0	0	0	0	0	0	0	0	0	şehadan
credibility	0	0	0	0	0	0	1	0	0	1	bawerîpêhatinî
credible	0	0	0	0	0	0	1	0	0	1	pêbawer
credit	0	0	0	0	0	0	1	0	0	1	krêdî
creditable	0	0	0	0	0	0	1	0	0	1	kredî
credited	0	0	0	0	0	0	1	0	0	0	kredî kirin
crediting	0	0	0	0	0	0	0	0	0	0	kredîkirin
creditor	0	0	0	0	0	0	0	0	0	0	deyndar
creed	0	0	0	0	0	0	0	0	0	0	bawerî
creek	0	0	0	0	0	0	0	0	0	0	çem
creep	0	0	0	0	0	1	0	0	0	0	creep
creeping	0	1	0	0	0	0	0	0	0	0	dizîvire
cremation	0	0	0	0	0	0	0	1	0	0	arîkirinî
creole	0	0	0	0	0	0	0	0	0	0	creole
crescendo	0	1	0	0	1	0	1	0	1	1	crescendo
crescent	0	0	0	0	0	0	0	0	0	0	nîvhêv
crevice	0	0	0	0	0	0	0	0	0	0	xirbe
crew	0	0	0	0	0	0	0	0	0	1	birîvebir
crib	0	0	0	0	0	0	0	0	0	0	malnerra zarokan
cricket	0	0	0	0	0	0	0	0	0	0	tifik
crime	1	0	0	0	0	1	0	0	0	0	nebaşî
criminal	1	0	1	1	0	1	0	0	0	0	emelxirab
criminality	1	0	1	1	0	1	0	0	0	0	sûcdar
crimp	0	0	0	0	0	0	0	0	0	0	crimp
crimson	0	0	0	0	0	0	0	0	0	0	crimson
cringe	0	0	1	1	0	1	0	1	0	0	cringe
cripple	0	0	0	1	0	1	0	1	0	0	seqet
crippled	0	0	0	0	0	1	0	1	0	0	seqet kirin
crisis	0	0	0	0	0	1	0	0	0	0	nerehetî
crisp	0	0	0	0	0	1	0	0	0	1	crisp
criterion	0	0	0	0	0	0	0	0	0	0	pîvan
critic	0	0	0	0	0	1	0	0	0	0	rexnegir
criticism	1	0	0	0	0	1	0	1	0	0	rexne
criticize	1	0	1	1	0	1	0	1	0	0	rexnekirin
critique	0	0	0	0	0	0	1	0	0	0	rexne
critter	0	0	1	0	0	0	0	0	0	0	critter
croak	0	0	0	0	0	0	0	0	0	0	croak
crock	0	0	0	0	0	0	0	0	0	0	crock
crockery	0	0	0	0	0	0	0	0	0	0	firax
crocodile	0	0	0	1	0	0	0	0	0	0	tîmseh
croft	0	0	0	0	0	0	0	0	0	0	croft
crook	0	0	0	0	0	1	0	0	0	0	sextekar
crop	0	0	0	0	0	0	0	0	0	0	zadçinî
croquet	0	0	0	0	0	0	0	0	0	0	croquet
cross	1	0	0	1	0	1	0	1	0	0	xaç
crossbow	0	0	0	0	0	0	0	0	0	0	kevana xaçê
crossed	0	0	0	0	0	0	0	0	0	0	derbas kirin
crossing	0	0	0	0	0	0	0	0	0	0	derbasbûnî
crotch	0	0	0	0	0	0	0	0	0	0	crotch
crouch	0	0	0	1	0	0	0	0	0	0	xifilandin
crouched	0	0	0	0	0	0	0	0	0	0	qeçik kirin
crouching	0	0	0	1	0	1	0	0	0	0	qirçîn
croupier	0	0	0	0	0	0	0	0	0	0	croupier
crow	0	0	0	0	0	0	0	0	0	0	zax
crowd	0	0	0	0	0	0	0	0	0	0	çende
crowded	0	0	0	0	0	0	0	0	0	0	astengket
crown	0	0	0	0	0	0	0	0	0	0	tac
crowning	0	1	0	0	1	0	1	0	1	1	tackirin
crucial	0	0	0	0	0	0	1	0	0	1	girîng
cruciate	0	0	0	0	0	1	0	0	0	0	xaçkirin
crucifix	0	0	0	0	0	0	0	0	0	0	xaçkirin
crucifixion	1	0	1	1	0	1	0	1	0	0	xaçkirin
crude	0	0	1	0	0	1	0	0	0	0	xam
cruel	1	0	1	1	0	1	0	1	0	0	hovane
cruelly	1	0	0	1	0	1	0	0	0	0	hovane
cruelty	1	0	1	1	0	1	0	1	0	0	hovîtî
cruise	0	0	0	0	0	0	0	0	0	0	sefahata bi gemî
cruiser	0	0	0	0	0	0	0	0	0	0	gemîya şerr
crumb	0	0	0	0	0	0	0	0	0	0	gevzek
crumbling	0	0	0	0	0	1	0	1	0	0	hilweşîn
crunch	1	0	0	0	0	1	0	0	0	0	crunch
crusade	1	0	0	1	0	1	0	0	0	0	meşa xaçî
crush	0	0	0	0	0	0	0	0	0	0	perçiqandin
crushed	1	0	1	1	0	1	0	1	0	0	perçiqandin
crushing	1	0	1	1	0	1	0	0	0	0	perçiqandin
crust	0	0	0	0	0	0	0	0	0	0	qalikç qaşik
crusty	0	0	1	0	0	1	0	0	0	0	crusty
crutch	0	0	0	0	0	0	0	0	0	0	gopal
crux	0	0	0	0	0	0	0	0	0	0	crux
cry	0	0	0	0	0	1	0	1	0	0	girîn
crying	0	0	0	0	0	1	0	1	0	0	digirîn
crypt	0	0	0	1	0	1	0	1	0	0	crypt
cryptic	0	0	0	0	0	0	0	0	0	0	cryptic
cryptography	0	0	0	0	0	0	0	0	0	0	cryptography
crystal	0	0	0	0	0	0	1	0	0	0	krîstal
crystalline	0	0	0	0	0	0	0	0	0	0	krîstalîn
crystallization	0	0	0	0	0	0	0	0	0	0	krîstalîzasyon
cub	0	0	0	0	0	0	0	0	0	0	cub
cube	0	0	0	0	0	0	0	0	0	1	kubar
cubicle	0	0	0	0	0	0	0	0	0	0	cubicle
cuckold	0	0	1	0	0	1	0	0	0	0	cuckold
cuckoo	0	0	0	0	0	1	0	0	0	0	cuckoo
cuddle	0	0	0	0	1	0	1	0	0	1	cuddle
cue	0	1	0	0	0	0	0	0	0	0	cue
cuff	0	0	0	0	0	0	0	0	0	0	cuff
cuisine	0	0	0	0	0	0	0	0	0	0	xwaringeh
culinary	0	0	0	0	0	0	1	0	0	1	culinary
cull	0	0	0	0	0	1	0	0	0	0	cull
culminate	0	0	0	0	0	0	0	0	0	0	kulminate
culmination	0	0	0	0	0	0	1	0	0	0	kulmination
culpability	0	0	0	0	0	1	0	0	0	0	sûcdarbûn
culpable	0	0	0	0	0	1	0	0	0	0	sûcdar
culprit	0	0	0	0	0	1	0	0	0	0	sûcî
cult	0	0	0	1	0	1	0	0	0	0	perwerdetî
cultivate	0	1	0	0	0	0	1	0	0	1	çandin
cultivated	0	0	0	0	0	0	1	0	0	0	çandin
cultivation	0	0	0	0	0	0	1	0	0	0	çandinî
culture	0	0	0	0	0	0	1	0	0	0	çande
culvert	0	0	0	0	0	0	0	0	0	0	culvert
cumbersome	0	0	0	0	0	1	0	1	0	0	giran
cumulus	0	0	0	0	0	0	0	0	0	0	cumulus
cunning	0	0	0	0	0	1	1	0	0	0	hîlekar
cup	0	0	0	0	0	0	0	0	0	0	tas
cupboard	0	0	0	0	0	0	0	0	0	0	dolab
cupping	0	0	1	1	0	1	0	1	0	0	kûpkirin
cur	1	0	1	1	0	1	0	0	0	0	cur
curable	0	0	0	0	0	0	1	0	0	1	dermankirin
curate	0	0	0	0	0	0	0	0	0	0	curate
curative	0	0	0	0	0	0	0	0	0	0	dermankirin
curator	0	0	0	0	0	0	0	0	0	0	curator
curb	0	0	0	0	0	0	0	0	0	0	kerb
curd	0	0	0	0	0	0	0	0	0	0	curd
curfew	0	0	0	0	0	0	0	0	0	0	qedexeya derketina derve
curiosity	0	1	0	0	0	0	1	0	1	0	miraq
curl	0	0	0	0	0	0	1	0	0	0	curl
curling	0	0	0	0	0	0	0	0	0	0	kulm
currency	0	0	0	0	0	0	0	0	0	0	diravcins
current	0	0	0	0	0	0	0	0	0	0	vêga
curriculum	0	0	0	0	0	0	0	0	0	0	mufredata
curry	0	0	0	0	0	0	0	0	0	0	curry
curse	1	0	1	1	0	1	0	1	0	0	nifir
cursed	1	0	0	1	0	1	0	1	0	0	nifir kirin
cursing	1	0	1	0	0	1	0	0	0	0	nifir kirin
cursory	0	0	0	0	0	1	0	0	0	0	hûrgilî
curt	0	0	0	0	0	0	0	0	0	0	curt
curtail	0	0	0	0	0	0	0	0	0	0	kêmkirin
curtailment	0	0	0	0	0	0	0	0	0	0	kêmkirin
curtain	0	0	0	0	0	0	0	0	0	0	perde
curvature	0	0	0	0	0	0	0	0	0	0	curvature
curve	0	0	0	0	0	0	0	0	0	0	çûvelan
curved	0	0	0	0	0	0	0	0	0	0	xêzkirî
curvilinear	0	0	0	0	0	0	0	0	0	0	curvilinear
cushion	0	0	0	0	0	0	1	0	0	0	tûr
cusp	0	0	0	0	0	0	0	0	0	0	cusp
cussed	1	0	0	0	0	0	0	0	0	0	nifir kirin
custodian	0	0	0	0	0	0	0	0	0	1	parêzger
custody	0	0	0	0	0	0	0	0	0	1	lênerînî
custom	0	0	0	0	0	0	0	0	0	0	hûnbunî
customary	0	0	0	0	0	0	0	0	0	0	hînbû
customer	0	0	0	0	0	0	1	0	0	0	miştirî
cut	0	0	0	0	0	0	0	0	0	0	birrîn
cutaneous	0	0	0	0	0	0	0	0	0	0	çermî
cute	0	0	0	0	0	0	1	0	0	0	cute
cuticle	0	0	0	0	0	0	0	0	0	0	cuticle
cutlery	0	0	0	0	0	0	0	0	0	0	qertaf
cutter	0	0	0	1	0	1	0	0	0	0	cutter
cutters	0	0	0	0	0	0	1	0	0	0	cutters
cutthroat	1	0	0	1	0	1	0	0	0	0	cutthroat
cutting	1	0	1	1	0	1	0	1	0	0	birrîn
cuttings	0	0	0	0	0	0	0	0	0	0	birîn
cwt	0	0	0	0	0	0	0	0	0	0	cwt
