English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Filipino Word
evacuate	0	0	0	1	0	1	0	0	0	0	lumikas
evacuation	0	0	0	0	0	1	0	0	0	0	paglikas
evade	1	0	1	1	0	1	0	0	0	0	umiwas
evaluate	0	0	0	0	0	0	0	0	0	0	suriin
evanescence	0	0	0	0	0	0	0	1	1	0	pag-iwas
evangelical	0	0	0	0	0	0	0	0	0	0	evangelical
evangelist	0	0	0	0	0	0	0	0	0	0	ebanghelista
evangelistic	0	0	0	0	0	0	0	0	0	0	evangelistic
evaporation	0	0	0	0	0	0	0	0	0	0	pagsingaw
evasion	0	0	0	1	0	1	0	1	0	0	pag-iwas
eve	0	0	0	0	0	0	0	0	0	0	bisperas
evening	0	0	0	0	0	0	0	0	0	0	gabi
event	0	0	0	0	0	0	0	0	0	0	kaganapan
eventful	0	0	0	0	0	0	0	0	0	0	puno ng kaganapan
eventual	0	1	0	0	0	0	0	0	0	0	sa wakas
eventuality	0	1	0	1	0	0	0	0	0	0	kaganapan
evergreen	0	0	0	0	1	0	1	0	0	1	evergreen
everlasting	0	0	0	0	0	0	1	0	0	0	walang hanggan
evermore	0	0	0	0	0	0	0	0	0	0	magpakailanman
everyday	0	0	0	0	0	0	0	0	0	0	araw-araw
evict	0	0	0	0	0	1	0	1	0	0	paalisin
eviction	1	0	1	1	0	1	0	1	0	0	pagpapaalis
evidence	0	0	0	0	0	0	0	0	0	0	ebidensya
evident	0	0	0	0	0	0	1	0	0	1	maliwanag
evil	1	0	1	1	0	1	0	1	0	0	kasamaan
evoke	0	0	0	0	0	0	0	0	0	0	pukawin
evolution	0	0	0	0	0	0	1	0	0	0	ebolusyon
evolve	0	0	0	0	0	0	0	0	0	0	umunlad
ewe	0	0	0	0	0	0	0	0	0	0	ewe
exacerbate	0	0	0	0	0	1	0	0	0	0	magpapalala
exacerbation	1	0	0	1	0	1	0	0	0	0	paglala
exacting	0	0	0	0	0	1	0	0	0	0	mahigpit
exaggerate	1	0	0	0	0	1	0	0	0	0	magpalabis
exaggerated	0	0	0	0	0	1	0	0	0	0	exaggerated
exaggeration	0	0	0	0	0	0	0	0	0	0	pagmamalabis
exalt	0	1	0	0	1	0	1	0	0	1	dakilain
exaltation	0	0	0	0	1	0	1	0	0	1	kadakilaan
exalted	0	0	0	0	1	0	1	0	0	1	itinaas
exam	0	0	0	0	0	0	0	0	0	0	pagsusulit
examination	0	0	0	1	0	1	0	0	1	0	pagsusuri
examine	0	0	0	0	0	0	0	0	0	0	suriin
examiner	0	0	0	0	0	0	0	0	0	0	tagasuri
exasperation	1	0	1	0	0	1	0	0	0	0	pagkagalit
excavate	0	0	0	0	0	0	0	0	0	0	maghukay
excavation	0	1	0	0	0	1	0	0	1	0	paghuhukay
excavator	0	0	0	0	0	0	0	0	0	0	excavator
exceed	0	1	0	0	1	0	1	0	0	0	lumampas
exceeding	0	0	0	0	0	0	0	0	0	0	lumalampas
excel	0	1	0	0	1	0	1	0	1	1	excel
excellence	0	0	1	0	1	0	1	0	0	1	kahusayan
excellent	0	0	0	0	1	0	1	0	0	1	mahusay
excepting	0	0	0	0	0	0	0	0	0	0	maliban
exception	0	0	0	0	0	0	0	0	0	0	pagbubukod
excerpt	0	0	0	0	0	0	0	0	0	0	sipi
excess	0	0	0	0	0	1	0	0	0	0	sobra
excessive	0	0	0	0	0	0	0	0	0	0	sobra-sobra
excessively	0	0	0	0	0	0	0	0	0	0	sobra-sobra
exchange	0	0	0	0	0	0	1	0	0	1	palitan
excise	0	0	0	0	0	1	0	0	0	0	excise
excision	0	0	0	0	0	0	0	0	0	0	excision
excitability	0	0	0	0	0	0	0	0	0	0	excitability
excitable	0	0	0	0	0	0	1	0	0	0	nasasabik
excitation	1	1	0	1	1	0	1	0	1	0	kaguluhan
excite	1	1	0	1	1	0	1	0	1	0	excite
excited	0	1	0	0	1	0	1	0	1	1	nasasabik
excitement	0	1	0	0	1	0	1	0	1	0	pananabik
exciting	0	1	0	0	1	0	1	0	1	0	kapana-panabik
exclaim	0	0	0	0	0	0	0	0	1	0	bulalas
excluded	0	0	1	0	0	1	0	1	0	0	hindi kasama
excluding	0	0	0	0	0	1	0	1	0	0	hindi kasama
exclusion	0	0	1	1	0	1	0	1	0	0	pagbubukod
excrement	0	0	1	0	0	1	0	0	0	0	dumi
excretion	0	0	1	0	0	0	0	0	0	0	paglabas
excruciating	0	0	0	1	0	1	0	0	0	0	napakasakit
excursion	0	0	0	0	0	0	0	0	0	0	iskursiyon
excuse	0	0	0	0	0	1	0	0	0	0	palusot
execute	0	0	0	0	0	0	0	0	0	0	isagawa
execution	1	0	0	1	0	1	0	1	0	1	pagbitay
executioner	1	0	0	1	0	1	0	1	0	0	berdugo
executive	0	0	0	0	0	0	0	0	0	0	tagapagpaganap
executor	0	0	0	0	0	0	0	0	0	1	tagapagpatupad
exegesis	0	0	0	0	0	0	0	0	0	0	exegesis
exemplar	0	0	0	0	0	0	0	0	0	0	halimbawa
exemplary	0	0	0	0	0	0	1	0	0	0	huwaran
exemplify	0	0	0	0	0	0	0	0	0	0	halimbawa
exempt	0	0	0	0	0	0	0	0	0	0	exempt
exemption	0	0	0	0	0	0	1	0	0	0	exemption
exercise	0	0	0	0	0	0	0	0	0	0	ehersisyo
exert	0	0	0	0	0	0	0	0	0	0	magsikap
exertion	0	0	0	0	0	0	0	0	0	0	pagsusumikap
exhale	0	0	0	0	0	0	0	0	0	0	huminga nang palabas
exhaust	0	0	0	0	0	1	0	0	0	0	tambutso
exhausted	0	0	0	0	0	1	0	1	0	0	naubos
exhaustion	0	1	0	0	0	1	0	1	0	0	kapaguran
exhaustive	0	0	0	0	0	0	0	0	0	1	kumpleto
exhibit	0	0	0	0	0	0	0	0	0	0	eksibit
exhibition	0	0	0	0	0	0	0	0	0	0	eksibisyon
exhilaration	0	0	0	0	1	0	1	0	1	0	katuwaan
exhort	0	0	0	0	0	0	1	0	0	0	magpayo
exhortation	0	0	0	0	0	0	1	0	0	0	pangaral
exigent	0	1	1	1	0	1	0	0	1	0	kailangan
exile	1	0	0	1	0	1	0	1	0	0	pagpapatapon
exist	0	0	0	0	0	0	0	0	0	0	umiral
existence	0	0	0	0	0	0	1	0	0	0	pag-iral
existent	0	0	0	0	0	0	0	0	0	0	umiiral
existing	0	0	0	0	0	0	0	0	0	0	umiiral
exit	0	0	0	0	0	0	0	0	0	0	labasan
exodus	0	0	0	0	0	0	0	0	0	0	paglabas
exorbitant	0	0	0	0	0	0	0	0	0	0	labis-labis
exorcism	0	0	0	1	0	1	0	1	0	0	exorcism
exorcist	0	0	0	0	0	0	0	0	0	0	exorcist
exotic	0	0	0	0	0	0	1	0	0	0	kakaiba
expand	0	0	0	0	0	0	0	0	0	0	palawakin
expanded	0	0	0	0	0	0	0	0	0	0	pinalawak
expanse	0	0	0	0	0	0	0	0	0	0	kalawakan
expansion	0	0	0	0	0	0	0	0	0	0	pagpapalawak
expansive	0	0	0	0	0	0	0	0	0	0	malawak
expatriate	0	0	0	0	0	1	0	0	0	0	expatriate
expect	0	1	0	0	0	0	1	0	1	1	asahan
expectancy	0	1	0	0	0	0	0	0	0	0	pag-asa
expectant	0	1	0	0	0	0	0	0	0	0	umaasam
expectation	0	1	0	0	0	0	1	0	0	0	inaasahan
expected	0	1	0	0	0	0	0	0	0	0	inaasahan
expecting	0	1	0	0	0	0	0	0	0	0	umaasa
expediency	0	0	0	0	0	0	0	0	0	0	pagiging angkop
expedient	0	0	0	0	1	0	1	0	0	1	nararapat
expedite	0	0	0	0	0	0	0	0	0	0	bilisan
expedition	0	1	0	0	0	0	1	0	0	0	ekspedisyon
expeditious	0	0	0	0	0	0	0	0	0	0	mabilis
expel	1	0	1	1	0	1	0	1	0	0	paalisin
expenditure	0	0	0	0	0	1	0	0	0	0	paggasta
expense	0	0	0	0	0	0	0	0	0	0	gastos
expenses	0	0	0	0	0	1	0	0	0	0	gastos
expensive	0	0	0	0	0	0	0	0	0	0	mahal
experience	0	0	0	0	0	0	0	0	0	0	karanasan
experienced	0	0	0	0	0	0	1	0	0	1	naranasan
experiences	0	0	0	0	0	0	0	0	0	0	mga karanasan
experiment	0	1	0	0	0	0	0	0	1	0	eksperimento
experimental	0	0	0	0	0	0	0	0	0	0	eksperimental
experimenter	0	0	0	0	0	0	0	0	0	0	eksperimento
expert	0	0	0	0	0	0	1	0	0	1	dalubhasa
expertise	0	0	0	0	0	0	1	0	0	1	kadalubhasaan
expiration	0	0	0	0	0	0	0	0	0	0	pag-expire
expire	0	0	0	0	0	1	0	1	0	0	mawawalan ng bisa
expired	0	0	0	0	0	1	0	0	0	0	nag-expire na
expiry	0	0	0	0	0	0	0	0	0	0	expired
explain	0	0	0	0	0	0	1	0	0	1	ipaliwanag
explanation	0	0	0	0	0	0	0	0	0	0	pagpapaliwanag
explanatory	0	0	0	0	0	0	0	0	0	0	nagpapaliwanag
expletive	1	0	0	0	0	1	0	0	0	0	panunumpa
explication	0	0	0	0	0	0	0	0	0	0	pagpapaliwanag
explode	1	0	0	1	0	1	0	1	1	0	sumabog
exploit	0	0	0	0	0	0	0	0	0	0	pagsamantalahan
explore	0	1	0	0	0	0	0	0	0	0	galugarin
explorer	0	0	0	0	0	0	0	0	0	0	explorer
explosion	0	0	0	1	0	1	0	0	1	0	pagsabog
explosive	1	1	0	1	0	1	0	0	1	0	pampasabog
exponent	0	0	0	0	0	0	0	0	0	0	exponent
exponential	0	0	0	0	0	0	0	0	0	0	exponential
export	0	0	0	0	0	0	0	0	0	0	i-export
exportation	0	0	0	0	0	0	0	0	0	0	pagluluwas
expose	0	1	0	1	0	0	0	0	0	0	ilantad
exposed	0	0	0	0	0	1	0	0	0	0	nakalantad
exposition	0	0	0	0	0	0	0	0	0	0	paglalahad
expository	0	0	0	0	0	0	0	0	0	0	paglalahad
exposure	0	0	0	0	0	0	0	0	0	0	pagkalantad
expound	0	0	0	0	0	0	0	0	0	0	ipaliwanag
express	0	0	0	0	0	0	0	0	0	0	ipahayag
expression	0	0	0	0	0	0	0	0	0	0	pagpapahayag
expressive	0	0	0	0	0	0	0	0	0	0	nagpapahayag
expropriation	0	0	0	0	0	1	0	0	0	0	pag-agaw
expulsion	1	0	1	1	0	1	0	1	0	0	pagpapatalsik
exquisite	0	0	0	0	1	0	1	0	0	0	katangi-tangi
exquisitely	0	0	0	0	0	0	1	0	0	0	katangi-tangi
extant	0	0	0	0	0	0	0	0	0	0	nabubuhay pa
extend	0	0	0	0	0	0	1	0	0	0	pahabain
extendable	0	0	0	0	0	0	0	0	0	0	napapahaba
extended	0	0	0	0	0	0	0	0	0	0	pinahaba
extension	0	0	0	0	0	0	0	0	0	0	extension
extensive	0	0	0	0	0	0	1	0	0	0	malawak
extent	0	0	0	0	0	0	0	0	0	0	lawak
exterior	0	0	0	0	0	0	0	0	0	0	panlabas
exterminate	0	0	0	1	0	1	0	1	0	0	puksain
extermination	1	0	0	1	0	1	0	0	0	0	pagpuksa
external	0	0	0	0	0	0	0	0	0	0	panlabas
externally	0	0	0	0	0	0	0	0	0	0	panlabas
extinct	0	0	0	0	0	1	0	1	0	0	extinct na
extinguish	1	0	0	0	0	1	0	0	0	0	patayin
extra	0	0	0	0	0	0	1	0	0	0	dagdag
extract	0	0	0	0	0	0	0	0	0	0	katas
extracting	0	0	0	0	0	0	0	0	0	0	pagkuha
extraction	0	0	0	0	0	0	0	0	0	0	pagkuha
extractor	0	0	0	0	0	0	0	0	0	0	taga bunot
extradition	0	0	0	0	0	0	0	0	0	0	extradition
extrajudicial	0	0	0	1	0	1	0	0	0	0	extrajudicial
extramural	0	0	0	0	0	0	0	0	0	0	extramural
extraneous	0	0	0	0	0	0	0	0	0	0	extraneous
extraordinary	0	0	0	0	0	0	1	0	0	0	pambihira
extravaganza	0	0	0	0	0	0	0	0	0	0	extravaganza
extreme	0	0	0	0	0	0	0	0	0	0	sukdulan
extremely	0	0	0	0	0	0	0	0	0	0	lubhang
extremity	0	0	0	0	0	1	0	0	0	0	sukdulan
extricate	0	1	0	0	0	0	1	0	0	0	paalisin
extrinsic	0	0	0	0	0	0	0	0	0	0	panlabas
extrusion	0	0	0	0	0	0	0	0	0	0	pagpilit
exuberance	0	0	0	0	1	0	1	0	0	0	kagalakan
exude	0	0	0	0	0	0	0	0	0	0	lumabas
eye	0	0	0	0	0	0	0	0	0	0	mata
eyeglass	0	0	0	0	0	0	0	0	0	0	salamin sa mata
eyelet	0	0	0	0	0	0	0	0	0	0	eyelet
eyepiece	0	0	0	0	0	0	0	0	0	0	eyepiece
eyesight	0	0	0	0	0	0	0	0	0	0	paningin
eyewitness	0	0	0	0	0	0	0	0	0	1	nakasaksi
fable	0	0	0	0	0	0	0	0	0	0	pabula
fabric	0	0	0	0	0	0	0	0	0	0	tela
fabricate	0	0	0	0	0	1	0	0	0	0	gawa-gawa
fabricated	0	0	0	0	0	0	0	0	0	0	gawa-gawa
fabrication	0	0	0	0	0	1	0	0	0	1	katha
facade	0	0	0	0	0	0	0	0	0	0	harapan
face	0	0	0	0	0	0	0	0	0	0	mukha
facet	0	0	0	0	0	0	0	0	0	0	facet
facile	0	0	0	0	0	0	0	0	0	0	madali
facilitate	0	0	0	0	0	0	1	0	0	0	mapadali
facility	0	0	0	0	0	0	0	0	0	0	pasilidad
facing	0	0	0	0	0	0	0	0	0	0	nakaharap
facsimile	0	0	0	0	0	0	0	0	0	0	facsimile
fact	0	0	0	0	0	0	0	0	0	1	katotohanan
faction	0	0	0	0	0	0	0	0	0	0	pangkatin
factor	0	0	0	0	0	0	0	0	0	0	salik
factory	0	0	0	0	0	0	0	0	0	0	pabrika
facts	0	0	0	0	0	0	1	0	0	1	katotohanan
faculties	0	0	0	0	0	0	0	0	0	0	mga kakayahan
faculty	0	0	0	0	0	0	1	0	0	1	faculty
fad	0	0	0	0	0	0	0	0	0	0	libangan
fade	0	0	0	0	0	1	0	0	0	0	kumupas
faded	0	0	0	0	0	0	0	0	0	0	kupas
faeces	0	0	1	0	0	1	0	0	0	0	mga dumi
failing	1	1	0	1	0	1	0	1	0	0	nabigo
failure	0	0	1	1	0	1	0	1	0	0	kabiguan
fain	0	1	0	0	1	0	1	0	0	1	malabo
fainting	0	0	0	1	0	1	0	1	1	0	nanghihina
fair	0	0	0	0	0	0	1	0	0	0	patas
fairly	0	0	0	0	0	0	1	0	0	1	nang walang kinikilingan
fairway	0	0	0	0	0	0	0	0	0	0	fairway
fairy	0	0	0	0	0	0	0	0	0	0	diwata
faith	0	1	0	0	1	0	1	0	0	1	pananampalataya
faithful	0	0	0	0	0	0	1	0	0	1	tapat
faithless	0	0	0	0	0	1	0	1	0	0	walang pananampalataya
fake	0	0	0	0	0	1	0	0	0	0	peke
fall	0	0	0	0	0	1	0	1	0	0	pagkahulog
fallacious	1	0	0	0	0	1	0	0	0	0	maling akala
fallacy	0	0	0	0	0	1	0	0	0	0	kamalian
fallible	0	0	0	0	0	1	0	0	0	0	mali
falling	0	0	0	0	0	1	0	1	0	0	bumabagsak
fallow	0	0	0	0	0	1	0	0	0	0	bagsak
falsehood	1	0	0	0	0	1	0	0	0	1	kasinungalingan
falsely	0	0	0	0	0	1	0	0	0	0	kasinungalingan
falsification	1	0	0	0	0	1	0	0	0	0	palsipikasyon
falsified	0	0	0	0	0	0	0	0	0	0	huwad
falsify	0	0	1	0	0	1	0	0	0	0	huwad
falsity	0	0	1	0	0	1	0	0	0	0	kasinungalingan
falter	0	0	0	1	0	1	0	0	0	0	humagulgol
fame	0	0	0	0	0	0	1	0	0	0	kasikatan
famed	0	0	0	0	0	0	0	0	0	0	sikat
familiar	0	0	0	0	0	0	1	0	0	1	pamilyar
familiarity	0	1	0	0	1	0	1	0	0	1	pagiging pamilyar
familiarize	0	0	0	0	0	0	0	0	0	0	maging pamilyar
famine	0	0	0	0	0	1	0	1	0	0	taggutom
famous	0	0	0	0	0	0	1	0	0	0	sikat
famously	0	0	0	0	0	0	1	0	0	0	sikat
fan	0	0	0	0	0	0	0	0	0	0	tagahanga
fanatic	0	0	0	0	0	1	0	0	0	0	panatiko
fanaticism	0	0	0	1	0	0	0	0	0	0	panatisismo
fanciful	0	0	0	0	0	0	0	0	0	0	pantasya
fancy	0	1	0	0	1	0	1	0	0	0	magarbong
fandango	0	0	0	0	0	0	0	0	0	0	fandango
fanfare	0	1	0	0	1	0	1	0	1	0	katuwaan
fang	0	0	0	1	0	0	0	0	0	0	pangil
fangs	0	0	0	1	0	0	0	0	0	0	pangil
fanning	0	0	0	0	0	0	0	0	0	0	pagpapaypay
fantasia	0	0	0	0	0	0	0	0	0	0	pantasya
fantasy	0	0	0	0	0	0	0	0	0	0	pantasya
farce	0	0	0	0	0	1	0	0	0	0	komedya
farcical	0	0	1	0	0	1	0	0	0	0	nakakatawa
fare	0	0	0	0	0	0	0	0	0	0	pamasahe
farewell	0	0	0	0	0	0	0	0	0	0	paalam
farm	0	1	0	0	0	0	0	0	0	0	sakahan
farmer	0	0	0	0	0	0	0	0	0	0	magsasaka
farmhouse	0	0	0	0	0	0	0	0	0	0	bahay sakahan
farming	0	0	0	0	0	0	0	0	0	0	pagsasaka
faro	0	0	0	0	0	0	0	0	0	0	faro
farther	0	0	0	0	0	0	0	0	0	0	mas malayo
fascia	0	0	0	0	0	0	0	0	0	0	fascia
fascinating	0	0	0	0	0	0	1	0	0	0	kaakit-akit
fascination	0	0	0	0	0	0	1	0	0	0	pagkahumaling
fashion	0	0	0	0	0	0	0	0	0	0	fashion
fashionable	0	0	0	0	0	0	1	0	0	0	uso
fasten	0	0	0	0	0	0	0	0	0	0	ikabit
fastener	0	0	0	0	0	0	0	0	0	0	pangkabit
fastening	0	0	0	0	0	0	0	0	0	0	pangkabit
fasting	0	0	0	0	0	1	0	1	0	0	pag-aayuno
fat	0	0	1	0	0	1	0	1	0	0	mataba
fatal	1	0	0	1	0	1	0	1	0	0	nakamamatay
fatality	0	0	0	1	0	1	0	1	0	0	pagkamatay
fate	0	1	0	0	0	1	0	0	0	0	kapalaran
fated	0	0	0	0	0	0	0	0	0	0	nakatadhana
father	0	0	0	0	0	0	0	0	0	1	ama
fathom	0	0	0	0	0	0	0	0	0	0	unawain
fatigue	0	0	0	0	0	1	0	0	0	0	pagkapagod
fatigued	0	0	0	0	0	1	0	1	0	0	pagod na pagod
fatty	0	0	1	0	0	1	0	1	0	0	mataba
fault	0	0	0	0	0	1	0	1	0	0	kasalanan
faultless	0	0	0	0	0	0	1	0	0	1	walang kapintasan
faulty	0	0	0	0	0	1	0	0	0	0	may sira
fauna	0	0	0	0	0	0	0	0	0	0	palahayupan
favor	0	0	0	0	0	0	0	0	0	0	pabor
favorable	0	1	0	0	1	0	1	0	1	1	kanais-nais
favorite	0	0	0	0	1	0	1	0	0	1	paborito
favoritism	0	0	0	0	0	0	1	0	0	0	paboritismo
fawn	0	0	0	0	0	1	0	0	0	0	usa
fear	1	0	0	1	0	1	0	0	0	0	takot
fearful	0	0	0	1	0	1	0	1	0	0	nakakatakot
fearfully	0	0	0	1	0	1	0	1	1	0	nang may takot
fearing	0	0	0	1	0	1	0	0	0	0	natatakot
fearless	0	0	0	1	0	0	1	0	0	0	walang takot
feasibility	0	0	0	0	0	0	0	0	0	0	pagiging posible
feasible	0	0	0	0	0	0	0	0	0	0	magagawa
feat	0	1	0	0	1	0	1	0	1	0	feat
feather	0	0	0	0	0	0	0	0	0	0	balahibo
feature	0	0	0	0	0	0	1	0	0	0	tampok
features	0	0	0	0	0	0	0	0	0	0	mga tampok
febrile	0	0	0	0	0	1	0	0	0	0	lagnat
fecal	0	0	1	0	0	1	0	0	0	0	dumi
feces	0	0	1	0	0	1	0	0	0	0	dumi
fecundity	0	0	0	0	0	0	0	0	0	0	pagkamayabong
federal	0	0	0	0	0	0	0	0	0	0	pederal
federation	0	0	0	0	0	0	0	0	0	0	pederasyon
fee	1	0	0	0	0	1	0	0	0	0	bayad
feeble	0	0	0	0	0	1	0	1	0	0	mahina
feed	0	0	0	0	0	0	0	0	0	0	magpakain
feeder	0	0	0	0	0	0	0	0	0	0	tagapagpakain
feel	0	0	0	0	0	0	0	0	0	0	pakiramdam
feeling	1	1	1	1	1	1	1	1	1	1	pakiramdam
feet	0	0	0	0	0	0	0	0	0	0	paa
feigned	0	0	0	0	0	1	0	0	0	0	nagkunwari
felicity	0	0	0	0	1	0	1	0	0	0	kaligayahan
feline	0	0	0	0	0	0	0	0	0	0	pusa
fell	0	0	0	0	0	1	0	1	0	0	nahulog
fellow	0	0	0	0	0	0	1	0	0	1	kapwa
fellowship	0	0	0	0	0	0	1	0	0	0	pakikisama
felon	0	0	0	1	0	1	0	0	0	0	kriminal
felony	0	0	0	0	0	1	0	0	0	0	felony
felt	0	0	0	0	0	0	0	0	0	0	naramdaman
feminine	0	0	0	0	0	0	0	0	0	0	pambabae
femininity	0	0	0	0	0	0	0	0	0	0	pagkababae
fen	0	0	0	0	0	0	0	0	0	0	fen
fence	0	0	0	0	0	0	0	0	0	0	bakod
fenced	1	0	0	0	0	0	0	0	0	0	nabakuran
fend	0	0	0	0	0	0	0	0	0	0	paglabanan
fender	0	0	0	0	0	0	0	0	0	1	fender
fennel	0	0	0	0	0	0	0	0	0	0	haras
ferment	0	1	0	0	0	1	0	0	0	0	umasim
fermentation	0	1	0	0	0	0	0	0	0	0	pagbuburo
fern	0	0	0	0	0	0	0	0	0	0	pako
ferocious	1	0	1	1	0	1	0	0	0	0	mabangis
ferocity	1	0	0	0	0	1	0	0	0	0	bangis
ferry	0	0	0	0	0	0	0	0	0	0	lantsa
fertile	0	0	0	0	0	0	1	0	0	0	fertile
fertilize	0	0	0	0	0	0	0	0	0	0	lagyan ng pataba
fervent	0	0	0	0	0	0	0	0	0	0	taimtim
fervor	1	0	0	0	1	0	1	0	0	0	sigla
festival	0	1	0	0	1	0	1	0	1	0	pagdiriwang
festive	0	0	0	0	1	0	1	0	0	0	maligaya
fetch	0	0	0	0	0	0	0	0	0	0	sunduin
fete	0	1	0	0	1	0	1	0	1	0	pista
fetish	0	0	0	0	0	0	0	0	0	0	fetish
feud	1	0	0	0	0	1	0	0	0	0	awayan
feudal	0	0	0	0	0	1	0	0	0	0	pyudal
feudalism	1	0	0	0	0	1	0	1	0	0	pyudalismo
fever	0	0	0	1	0	0	0	0	0	0	lagnat
feverish	0	0	0	0	0	1	0	0	0	0	nilalagnat
fiancee	0	0	0	0	0	0	0	0	0	0	kasintahan
fiasco	0	0	0	0	0	1	0	0	0	0	kabiguan
fiat	0	0	0	0	0	0	0	0	0	0	fiat
fib	1	0	0	0	0	1	0	0	0	0	fib
fiber	0	0	0	0	0	0	0	0	0	0	hibla
fibrous	0	0	0	0	0	0	0	0	0	0	mahibla
fickle	0	0	0	0	0	1	0	0	0	0	pabagu-bago
fiction	0	0	0	0	0	0	0	0	0	0	kathang-isip
fictitious	0	0	0	0	0	1	0	0	0	0	gawa-gawa lang
fiddle	0	0	0	0	0	0	0	0	0	0	magbiyolin
fiddler	0	0	0	0	0	0	0	0	0	0	magfiddler
fidelity	0	0	0	0	1	0	1	0	0	1	katapatan
fiduciary	0	0	0	0	0	0	0	0	0	0	katiwala
field	0	0	0	0	0	0	0	0	0	0	patlang
fiend	1	0	1	1	0	1	0	0	0	0	halimaw
fierce	1	0	1	1	0	1	0	0	0	0	mabangis
fiesta	0	1	0	0	1	0	1	0	1	1	fiesta
fight	1	0	0	1	0	1	0	0	0	0	lumaban
fighter	0	0	0	0	0	0	0	0	0	0	manlalaban
fighting	1	0	0	0	0	1	0	0	0	0	lumalaban
figment	0	0	0	0	0	0	0	0	0	0	kathang isip
figurative	0	0	0	0	0	0	0	0	0	0	matalinhaga
figure	0	0	0	0	0	0	0	0	0	0	pigura
figurine	0	0	0	0	0	0	0	0	0	0	pigurin
filament	0	0	0	0	0	0	0	0	0	0	filament
filamentous	0	0	0	0	0	0	0	0	0	0	filamentous
file	0	0	0	0	0	0	0	0	0	0	file
filibuster	0	0	0	0	0	1	0	0	0	0	filibustero
filigree	0	0	0	0	0	0	0	0	0	0	filigree
filing	0	0	0	0	0	0	0	0	0	0	paghahain
filings	0	0	0	0	0	0	0	0	0	0	mga paghahain
fill	0	0	0	0	0	0	0	0	0	1	punan
fillet	0	0	0	0	0	0	0	0	0	0	fillet
filling	0	0	0	0	0	0	0	0	0	0	pagpupuno
filly	0	0	0	0	0	0	0	0	0	0	punong puno
film	0	0	0	0	0	0	0	0	0	0	pelikula
filmy	0	0	0	0	0	0	0	0	0	0	filmy
filter	0	0	0	0	0	0	0	0	0	0	salain
filth	0	0	1	0	0	1	0	0	0	0	karumihan
filthy	0	0	1	0	0	1	0	0	0	0	marumi
fin	0	0	0	0	0	0	0	0	0	0	palikpik
final	0	0	0	0	0	0	0	0	0	0	pangwakas
finale	0	0	0	0	0	0	0	0	0	0	pangwakas
finality	0	0	0	0	0	0	0	0	0	0	finality
finally	0	1	1	0	1	0	1	0	1	1	sa wakas
finance	0	0	0	0	0	0	0	0	0	0	pananalapi
financial	0	0	0	0	0	0	0	0	0	0	pananalapi
financier	0	0	0	0	0	0	0	0	0	0	financier
finch	0	0	0	0	0	0	0	0	0	0	finch
find	0	0	0	0	0	0	0	0	0	0	hanapin
finding	0	0	0	0	0	0	0	0	0	0	paghahanap
finery	0	0	0	0	0	0	1	0	0	0	kasuotan
finesse	0	0	0	0	0	0	1	0	0	0	pagkapino
finger	0	0	0	0	0	0	0	0	0	0	daliri
fingerprint	0	0	0	0	0	0	0	0	0	0	fingerprint
finish	0	0	0	0	0	0	0	0	0	0	tapusin
finite	0	0	0	0	0	0	0	0	0	0	may hangganan
fink	0	0	0	0	0	0	0	0	0	0	fink
fire	0	0	0	1	0	0	0	0	0	0	apoy
firearms	1	0	0	1	0	1	0	0	0	0	mga baril
fireball	0	0	0	0	0	0	1	0	0	0	bolang apoy
firefly	0	0	0	0	0	0	0	0	0	0	alitaptap
fireman	0	0	0	0	0	0	0	0	0	1	bumbero
fireplace	0	0	0	0	0	0	0	0	0	0	fireplace
fireproof	0	0	0	0	0	0	1	0	0	0	hindi masusunog
fireside	0	0	0	0	0	0	0	0	0	0	fireside
firewood	0	0	0	0	0	0	0	0	0	0	panggatong
firework	0	0	0	0	0	0	0	0	0	0	paputok
firing	0	0	0	0	0	0	0	0	0	0	pagpapaputok
firm	0	0	0	0	0	0	0	0	0	0	matatag
firmament	0	0	0	0	0	0	0	0	0	0	kalawakan
firmly	0	0	0	0	0	0	0	0	0	0	matatag
firmness	0	0	0	0	0	0	1	0	0	1	katatagan
firstborn	0	1	0	0	1	0	1	0	0	1	panganay
fiscal	0	0	0	0	0	0	0	0	0	0	pananalapi
fish	0	0	0	0	0	0	0	0	0	0	isda
fisherman	0	0	0	0	0	0	0	0	0	0	mangingisda
fishery	0	0	0	0	0	0	0	0	0	0	palaisdaan
fishing	0	0	0	0	0	0	0	0	0	0	pangingisda
fishy	0	0	0	0	0	0	0	0	0	0	malansa
fissile	0	0	0	0	0	0	0	0	0	0	fissile
fission	0	0	0	0	0	0	0	0	0	0	fission
fissure	0	0	0	0	0	0	0	0	0	0	bitak
fist	0	0	0	0	0	0	0	0	0	0	kamao
fistula	0	0	0	0	0	0	0	0	0	0	fistula
fitness	0	0	0	0	0	0	0	0	0	0	fitness
fits	1	0	0	0	0	1	0	0	0	0	magkasya
fitted	0	0	0	0	0	0	0	0	0	0	nilagyan
fitting	0	1	0	0	1	0	1	0	0	1	angkop
fittings	0	0	0	0	0	0	0	0	0	0	mga kabit
fix	0	0	0	0	0	0	0	0	0	0	ayusin
fixation	0	0	0	0	0	0	0	0	0	0	pagkapirmi
fixed	0	0	0	0	0	0	0	0	0	1	nakapirming
