English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Pashto Word
chaotic	1	0	0	0	0	1	0	0	0	0	ګډوډ
chap	0	0	0	0	0	0	0	0	0	0	چپ
chapel	0	0	0	0	0	0	0	0	0	0	چپل
chaplain	0	0	0	0	0	0	0	0	0	1	پادری
chapman	0	0	0	0	0	0	0	0	0	0	چپمن
chaps	0	0	0	0	0	0	0	0	0	0	چپس
chapter	0	0	0	0	0	0	0	0	0	0	څپرکی
char	0	0	0	0	0	0	0	0	0	0	char
character	0	0	0	0	0	0	0	0	0	0	کرکټر
characteristic	0	0	0	0	0	0	0	0	0	0	ځانګړتیا
characterize	0	0	0	0	0	0	0	0	0	0	ځانګړنه
charade	0	0	0	0	0	1	0	0	0	0	چارډ
charcoal	0	0	0	0	0	0	0	0	0	0	چارکول
charge	0	0	0	0	0	0	0	0	0	0	چارج
chargeable	0	0	0	1	0	1	0	1	0	0	د چارج وړ
charger	0	0	0	0	0	0	1	0	0	0	چارجر
chariot	0	0	0	0	0	0	0	0	0	0	موټر
charitable	0	1	0	0	1	0	1	0	0	1	خیریه
charity	0	0	0	0	1	0	1	0	0	0	خیرات
charm	0	0	0	0	0	0	1	0	0	0	زړه راښکونکی
charmed	0	0	0	0	1	1	1	0	0	0	زړه راښکونکی
charmer	0	0	0	0	0	0	0	0	0	0	زړه راښکونکی
charming	0	0	0	0	0	0	1	0	0	0	زړه راښکونکی
chart	0	0	0	0	0	0	0	0	0	1	چارټ
charter	0	0	0	0	0	0	0	0	0	0	منشور
chartered	0	0	0	0	0	0	0	0	0	0	چارټر شوی
chase	0	0	0	0	0	1	0	0	0	0	تعقیب
chasm	0	0	0	1	0	0	0	0	0	0	chasm
chastisement	0	0	0	0	0	1	0	0	0	0	عذاب
chastity	0	1	0	0	0	0	1	0	0	1	عفت
chat	0	0	0	0	0	0	0	0	0	0	چیټ
chateau	0	0	0	0	0	0	0	0	0	0	chateau
chatter	0	0	0	0	0	0	0	0	0	0	خبرې کول
chattering	0	0	0	0	0	0	1	0	0	0	خبرې کول
chatty	0	0	0	0	0	1	0	0	0	0	چټی
chauffeur	0	0	0	0	0	0	0	0	0	0	چلوونکی
cheap	0	0	0	0	0	1	0	0	0	0	ارزانه
cheat	1	0	1	0	0	1	0	0	0	0	غلا
check	0	0	0	0	0	0	0	0	0	0	چک
checker	0	0	0	0	0	0	0	0	0	0	چیکر
checkered	0	0	0	0	0	0	0	0	0	0	چک شوی
checkers	0	0	0	0	0	0	0	0	0	0	چکونکي
checklist	0	0	0	0	0	0	1	0	0	1	چک لیست
cheek	0	0	0	0	0	0	0	0	0	0	ګال
cheeks	0	0	0	0	0	0	0	0	0	0	ګالونه
cheep	0	0	0	0	0	0	0	0	0	0	چیپ
cheer	0	1	0	0	1	0	1	0	1	1	خوشحاله
cheerful	0	0	0	0	1	0	1	0	1	0	خوشحاله
cheerfulness	0	1	0	0	1	0	1	0	0	1	خوشالۍ
cheering	0	0	0	0	1	0	1	0	0	0	خوشحاله کول
cheery	0	1	0	0	1	0	1	0	0	0	خوشحاله
cheesecake	0	0	0	0	0	1	0	0	0	0	پنیر کیک
cheetah	0	0	0	0	0	0	0	0	0	0	چیتا
chemise	0	0	0	0	0	0	0	0	0	0	کیمیا
chemist	0	0	0	0	0	0	1	0	0	1	کیمیا پوه
chemistry	0	0	0	0	0	0	0	0	0	0	کیمیا
cheque	0	0	0	0	0	0	0	0	0	0	چک
cherish	0	1	0	0	1	0	1	0	1	1	قدر کول
cherry	0	0	0	0	0	0	1	0	0	0	چیری
chess	0	0	0	0	0	0	0	0	0	0	شطرنج
chest	0	0	0	0	0	0	0	0	0	0	سينه
chestnut	0	0	0	0	0	0	0	0	0	0	سینه بغل
chevron	0	0	0	0	0	0	0	0	0	0	شیورون
chew	0	0	0	0	0	0	0	0	0	0	ژاول
chic	0	0	0	0	0	0	0	0	0	0	ښایسته
chicane	0	1	0	0	0	1	0	0	1	1	چکن
chicken	0	0	0	1	0	0	0	0	0	0	چرګه
chief	0	0	0	0	0	0	0	0	0	0	مشر
chiefly	0	0	0	0	0	0	0	0	0	0	په عمده توګه
chieftain	0	0	0	0	0	0	1	0	0	0	مشر
child	0	1	0	0	1	0	1	0	0	0	ماشوم
childbirth	0	0	0	0	0	0	0	0	0	0	زیږون
childhood	0	0	0	0	1	0	1	0	0	0	ماشومتوب
childish	0	0	0	0	0	1	0	0	0	0	ماشومتوب
chill	0	0	0	0	0	0	0	0	0	0	یخ
chilly	0	0	0	0	0	1	0	0	0	0	یخ
chime	0	0	0	0	0	0	0	0	0	0	چیم
chimera	0	0	0	1	0	0	0	0	1	0	چمرا
chimes	0	0	0	0	0	0	0	0	0	0	چیمز
chimney	0	0	0	0	0	0	0	0	0	0	چمني
china	0	0	0	0	0	0	0	0	0	0	چین
chine	0	0	0	0	0	0	0	0	0	0	چینه
chinook	0	0	0	0	0	0	0	0	0	0	چینوک
chip	0	0	0	0	0	0	0	0	0	0	چپ
chipping	0	0	0	0	0	0	0	0	0	0	چپه کول
chirp	0	0	0	0	1	0	1	0	0	0	چیپ
chisel	0	0	0	0	0	0	1	0	0	0	ټوخه
chit	0	0	0	0	0	0	0	0	0	0	چټ
chivalry	0	0	0	0	0	0	1	0	0	0	اتلولي
chloroform	0	0	0	0	0	1	0	0	0	0	کلوروفارم
chocolate	0	1	0	0	1	0	1	0	0	1	چاکلیټ
choice	0	0	0	0	0	0	1	0	0	0	انتخاب
choir	0	0	0	0	1	0	1	0	0	1	سندرغاړی
choke	1	0	0	0	0	1	0	1	0	0	چپه کول
cholera	0	0	1	1	0	1	0	1	0	0	کولرا
choose	0	0	0	0	0	0	0	0	0	0	انتخاب
choosing	0	0	0	0	0	0	0	0	0	0	غوره کول
chop	0	0	0	0	0	1	0	0	0	0	ټوټه کول
chopping	0	0	0	0	0	0	0	0	0	0	ټوټه کول
chops	0	0	0	0	0	0	0	0	0	0	چپس
choral	0	0	0	0	1	0	1	0	0	0	کورل
chords	0	0	0	0	0	0	0	0	0	0	تارونه
chore	0	0	0	0	0	1	0	0	0	0	کار
chorus	0	0	0	0	0	0	1	0	0	0	سندره
chosen	0	0	0	0	0	0	1	0	0	0	غوره شوی
chowder	0	0	0	0	0	0	1	0	0	0	چاوډر
christening	0	0	0	0	0	0	0	0	0	0	نوم ورکول
chromatic	0	0	0	0	0	0	0	0	0	0	کروماتیک
chromatography	0	0	0	0	0	0	0	0	0	0	کروماتګرافي
chromosome	0	0	0	0	0	0	0	0	0	0	کروموزوم
chronic	0	0	0	0	0	1	0	1	0	0	مزمن
chronicle	0	0	0	0	0	0	1	0	0	1	کرانیکل
chronograph	0	0	0	0	0	0	0	0	0	0	کرونوګراف
chronological	0	0	0	0	0	0	0	0	0	0	تاریخي
chuck	0	0	0	0	0	0	0	0	0	0	چک
chuckle	0	1	0	0	1	0	1	0	1	1	خندا
chunk	0	0	0	0	0	0	0	0	0	0	ټوټه
chunky	0	0	0	0	0	0	0	0	0	0	غټ
church	0	1	0	0	1	0	1	0	0	1	کلیسا
churchyard	0	0	0	0	0	0	0	0	0	0	کلیسا
churn	0	0	0	0	0	0	0	0	0	0	غورځول
chute	0	0	0	0	0	0	0	0	0	0	غوټۍ
chutney	0	0	0	0	0	0	0	0	0	0	چټنی
ciao	0	0	0	0	0	0	0	0	0	0	ciao
cider	0	0	0	0	0	0	1	0	0	0	سایډر
cigar	0	0	0	0	0	0	0	0	0	0	سګرټ
cigarette	0	0	0	0	0	1	0	0	0	0	سګرټ
cinch	0	0	0	0	0	0	0	0	0	0	cinch
cinder	0	0	0	0	0	0	0	0	0	0	سنډر
cinema	0	0	0	0	0	0	0	0	0	0	سینما
cinematographer	0	0	0	0	0	0	0	0	0	0	سینماګرافر
cinematography	0	0	0	0	0	0	0	0	0	0	سينماټوګرافي
cinnamon	0	0	0	0	0	0	0	0	0	0	دارچینی
cipher	0	0	0	0	0	0	0	0	0	0	سیفر
circle	0	0	0	0	0	0	0	0	0	0	حلقه
circling	0	0	0	0	0	0	0	0	0	0	چکر وهل
circuit	0	0	0	0	0	0	0	0	0	0	سرکټ
circular	0	0	0	0	0	0	0	0	0	0	سرکلر
circulate	0	0	0	0	0	0	0	0	0	0	گردش کول
circulation	0	0	0	0	0	0	0	0	0	0	گردش
circumcision	0	0	0	0	0	0	1	0	0	0	سنت
circumference	0	0	0	0	0	0	0	0	0	0	احاطه
circumferential	0	0	0	0	0	0	0	0	0	0	محیطي
circumscribed	0	0	0	0	0	0	0	0	0	0	احاطه شوی
circumstance	0	0	0	0	0	0	0	0	0	0	حالت
circumstantial	0	0	0	0	0	0	0	0	0	0	حالات
circumvention	0	0	0	0	0	1	1	0	0	0	مخنیوی
circus	0	0	0	0	0	0	0	0	0	0	سرکس
cirrus	0	0	0	0	0	0	0	0	0	0	سیروس
cistern	0	0	0	0	0	0	0	0	0	0	حوض
citadel	0	0	0	0	0	0	0	0	0	0	قلعه
citation	0	0	0	0	0	0	0	0	0	0	حواله
citizen	0	0	0	0	0	0	1	0	0	0	تبعه
citrine	0	0	0	0	0	0	0	0	0	0	citrine
city	0	0	0	0	0	0	0	0	0	0	ښار
civic	0	0	0	0	0	0	0	0	0	0	مدني
civil	0	0	0	0	0	0	1	0	0	0	مدني
civilian	0	0	0	0	0	0	0	0	0	0	ملکي
civility	0	0	0	0	0	0	1	0	0	0	مدنيت
civilization	0	0	0	0	0	0	1	0	0	1	تمدن
civilized	0	0	0	0	1	0	1	0	0	1	تمدن
clad	0	0	0	0	0	0	0	0	0	0	پوښل
claim	0	0	0	0	0	0	0	0	0	0	ادعا
claimant	1	0	1	0	0	0	0	0	0	0	ادعا کوونکی
clairvoyant	0	0	0	0	0	0	1	0	0	0	ادعا کوونکی
clam	0	0	0	0	0	0	0	0	0	0	کلیم
clamor	1	1	1	0	0	1	0	0	1	0	چیغې
clamp	0	0	0	0	0	0	0	0	0	0	کلپ
clan	0	0	0	0	0	0	0	0	0	1	قبیله
clandestine	0	0	0	0	0	0	0	0	0	0	پټ
clap	0	1	0	0	1	0	1	0	0	1	ټوپ
clarify	0	0	0	0	0	0	1	0	0	0	روښانه کول
clarinet	0	0	0	0	0	0	0	0	0	0	کلینیټ
clarion	0	0	0	0	0	0	0	0	0	0	کلریون
clarity	0	0	0	0	0	0	0	0	0	0	وضاحت
clash	1	0	0	0	0	1	0	0	0	0	ټکر
clashing	1	0	0	1	0	1	0	0	0	0	ټکر
clasp	0	0	0	0	0	0	0	0	0	0	بندول
class	0	0	0	0	0	0	0	0	0	0	ټولګي
classic	0	0	0	0	0	0	1	0	0	0	کلاسیک
classical	0	0	0	0	0	0	1	0	0	0	کلاسیک
classics	0	0	0	0	1	0	1	0	0	0	کلاسیک
classification	0	0	0	0	0	0	0	0	0	0	طبقه بندي
classify	0	0	0	0	0	0	1	0	0	0	طبقه بندي
classmate	0	0	0	0	0	0	0	0	0	0	ټولګیوال
clatter	0	0	0	0	0	0	0	0	0	0	چغې وهل
clause	0	0	0	0	0	0	0	0	0	0	فقره
clauses	0	0	0	0	0	0	0	0	0	0	بندونه
claw	1	0	0	1	0	1	0	0	0	0	پنجره
claws	0	0	0	0	0	0	0	0	0	0	پنجې
clay	0	0	0	0	0	0	0	0	0	0	خاوره
clean	0	0	0	0	1	0	1	0	0	1	پاک
cleaning	0	0	0	0	0	0	1	0	0	0	پاکول
cleanliness	0	0	0	0	0	0	1	0	0	0	پاکوالی
cleanly	0	0	0	0	0	0	1	0	0	0	په پاکه توګه
cleanse	0	0	0	0	0	0	1	0	0	0	پاکول
cleansing	0	0	0	0	0	0	1	0	0	0	پاکول
clearance	0	0	0	0	0	0	1	0	0	1	تصفیه
clearing	0	0	0	0	0	0	0	0	0	0	پاکول
clearness	0	0	0	0	0	0	1	0	0	0	روښانتیا
cleavage	0	0	0	0	0	0	0	0	0	0	درز
cleave	0	0	0	1	0	0	0	0	0	0	ټوټه کول
clef	0	0	0	0	0	0	0	0	0	0	کلیف
cleft	0	0	0	0	0	0	0	0	0	0	ټوټه
clemency	0	0	0	0	0	0	0	0	0	0	رحم
clergy	0	0	0	0	0	0	0	0	0	0	پادریان
clergyman	0	0	0	0	0	0	0	0	0	0	پادری
clerical	0	0	0	0	0	0	1	0	0	1	عالم
clerk	0	0	0	0	0	0	0	0	0	0	کلرک
clerkship	0	0	0	0	0	0	0	0	0	0	کلرکشپ
clever	0	0	0	0	0	0	1	0	0	0	هوښیار
cleverness	0	0	0	0	0	0	1	0	0	0	هوښیارۍ
click	0	0	0	0	0	0	0	0	0	0	کلیک
client	0	0	0	0	0	0	0	0	0	0	پیرودونکي
clientele	0	0	0	0	0	0	0	0	0	0	پیرودونکي
cliff	0	0	0	1	0	0	0	0	0	0	کلف
climate	0	0	0	0	0	0	0	0	0	0	اقلیم
climatology	0	0	0	0	0	0	0	0	0	0	climatology
climax	0	1	0	0	1	0	1	0	1	1	کلیمیکس
climb	0	0	0	0	0	0	0	0	0	0	پورته کېدل
cling	0	0	0	0	0	0	0	0	0	0	چپول
clip	0	0	0	0	0	0	0	0	0	0	کلپ
clipper	0	0	0	0	0	0	0	0	0	0	کلیپر
clipping	0	0	0	0	0	0	0	0	0	0	ټوټه کول
clique	0	0	0	0	0	0	0	0	0	0	ډله
cloak	0	0	0	0	0	0	0	0	0	0	چادر
clock	0	1	0	0	0	0	0	0	0	0	ساعت
clockwork	0	0	0	0	0	0	0	0	0	0	د ساعت کار
clog	0	0	0	0	0	0	0	0	0	0	بند
cloister	0	0	0	0	0	1	0	0	0	0	کلستر
close	0	0	0	0	0	0	0	0	0	0	تړل
closed	0	0	0	0	0	0	0	0	0	0	تړل شوی
closeness	0	0	0	0	1	0	1	0	0	1	نږدېوالی
closet	0	0	0	0	0	0	0	0	0	0	الماری
closure	0	1	0	0	1	0	1	1	0	0	بندول
clot	0	0	0	0	0	0	0	0	0	0	ټوټه
cloth	0	0	0	0	0	0	0	0	0	0	ټوکر
clothe	0	0	0	0	0	0	1	0	0	0	جامې
clothes	0	0	0	0	0	0	0	0	0	0	جامې
clothesline	0	0	0	0	0	0	0	0	0	0	جامې
clothing	0	0	0	0	0	0	0	0	0	0	جامې
cloud	0	0	0	0	0	0	0	0	0	0	ورېځ
clouded	0	0	0	0	0	1	0	1	0	0	بادل
cloudiness	0	0	0	1	0	1	0	0	0	0	بادل
cloudy	0	0	0	0	0	0	0	1	0	0	وريځو
clover	0	0	0	0	0	0	0	0	0	0	کلور
cloves	0	0	0	0	0	0	0	0	0	0	لونګ
clown	0	1	0	0	1	0	1	0	1	0	مسخره
club	0	0	0	0	0	0	0	0	0	0	کلب
clubhouse	0	0	0	0	0	0	0	0	0	0	کلب هاؤس
clubs	0	0	0	0	0	0	0	0	0	0	کلبونه
clue	0	1	0	0	0	0	0	0	0	0	نښه
clump	0	0	0	0	0	1	0	0	0	0	کلپ
clumsy	0	0	1	0	0	1	0	0	0	0	بې کاره
cluster	0	0	0	0	0	0	0	0	0	0	کلستر
clutch	0	0	0	0	0	0	0	0	0	0	کلچ
clutches	0	0	0	0	0	0	0	0	0	0	کلچونه
clutter	0	0	0	0	0	0	0	0	0	0	ګډوډۍ
coach	0	0	0	0	0	0	0	0	0	1	روزونکی
coagulation	0	0	0	0	0	0	0	0	0	0	جمع کول
coal	0	0	0	0	0	0	0	0	0	0	سکاره
coalesce	0	0	0	0	0	0	0	0	0	1	یوځای کیدل
coalition	0	0	0	0	0	0	1	0	0	0	ایتلاف
coast	0	0	0	0	0	0	1	0	0	0	ساحل
coastal	0	0	0	0	0	0	0	0	0	0	ساحلي
coaster	0	0	0	0	0	0	0	0	0	0	کوسټر
coat	0	0	0	0	0	0	0	0	0	0	کوټ
coating	0	0	0	0	0	0	0	0	0	0	پوښ
coax	0	0	0	0	0	0	0	0	0	1	منډه کول
cobalt	0	0	0	0	0	0	0	0	0	0	کوبالټ
cobble	0	0	0	0	0	0	0	0	0	0	کوبل
cobbler	0	0	0	0	0	0	0	0	0	0	موچی
cobra	0	0	0	1	0	0	0	0	0	0	کوبرا
cocaine	0	0	0	0	0	1	0	1	0	0	کوکاین
cock	0	0	0	0	0	0	0	0	0	0	چرګ
cockpit	0	0	0	0	0	0	0	0	0	0	کاکپیټ
cocktail	0	0	0	0	0	0	0	0	0	0	کاکټیل
cocoa	0	0	0	0	0	0	0	0	0	0	کوکو
cocoon	0	0	0	0	0	0	0	0	0	0	کوکون
cod	0	0	0	0	0	0	0	0	0	0	کوډ
code	0	0	0	0	0	0	0	0	0	0	کوډ
codex	0	0	0	0	0	0	0	0	0	0	کوډیکس
codification	0	0	0	0	0	0	0	0	0	0	کوډیشن
codify	0	0	0	0	0	0	0	0	0	0	کوډ کول
coefficient	0	0	0	0	0	0	0	0	0	0	کمیت
coerce	1	0	1	1	0	1	0	0	0	0	جبر
coercion	1	0	1	1	0	1	0	1	0	0	جبر
coercive	0	0	0	0	0	0	0	0	0	0	جبر
coexist	0	0	0	0	0	0	1	0	0	1	ګډ شتون
coexistence	0	0	0	0	0	0	0	0	0	0	همغږي شتون
coexisting	0	0	0	0	0	0	0	0	0	1	ګډ موجود
coffee	0	0	0	0	0	0	0	0	0	0	قهوه
coffin	0	0	0	1	0	1	0	1	0	0	تابوت
cog	0	0	0	0	0	0	0	0	0	0	cog
cogent	0	0	0	0	0	0	1	0	0	1	هوښیار
cognate	0	0	0	0	0	0	0	0	0	0	پیژندل
cognition	0	0	0	0	0	0	0	0	0	0	ادراک
cognitive	0	0	0	0	0	0	1	0	0	0	ادراکي
cohabitation	0	0	0	0	0	0	0	0	0	0	همغږي
coherence	0	0	0	0	0	0	1	0	0	0	همغږي
coherent	0	0	0	0	0	0	1	0	0	0	همغږي
cohesion	0	0	0	0	0	0	0	0	0	1	یووالی
cohesive	0	0	0	0	0	0	1	0	0	1	همغږي
cohort	0	0	0	0	0	0	0	0	0	0	ډله
coil	0	0	0	0	0	0	0	0	0	0	کویل
coiled	0	0	0	0	0	0	0	0	0	0	coiled
coin	0	0	0	0	0	0	0	0	0	0	سکه
coinage	0	0	0	0	0	0	0	0	0	0	سکه
coincide	0	0	0	0	0	0	0	0	0	0	سره سمون خوري
coincidence	0	0	0	0	0	0	0	0	1	0	تصادف
coincident	0	0	0	0	0	0	0	0	0	0	اتفاق
coinciding	0	0	0	0	0	0	0	0	0	0	همغږي
coke	0	0	0	0	0	0	0	0	0	0	کوک
cold	0	0	0	0	0	1	0	0	0	0	ساړه
coldly	0	0	0	0	0	1	0	0	0	0	سړه
coldness	1	0	1	1	0	1	0	1	0	0	ساړه
colic	0	0	0	0	0	1	0	0	0	0	کولک
collaborator	0	0	0	0	0	0	0	0	0	1	همکار
collapse	0	0	1	1	0	1	0	1	0	0	سقوط
collar	0	0	0	0	0	0	0	0	0	0	کالر
collate	0	0	0	0	0	0	0	0	0	0	جمع کول
collateral	0	0	0	0	0	0	0	0	0	1	جبران
collation	0	0	0	0	0	0	0	0	0	0	راټولول
colleague	0	0	0	0	0	0	0	0	0	0	همکار
collect	0	0	0	0	0	0	0	0	0	0	راټولول
collected	0	0	0	0	0	0	0	0	0	0	راټول شوي
collection	0	0	0	0	0	0	0	0	0	0	ټولګه
collective	0	0	0	0	0	0	0	0	0	0	ډله ایز
collectively	0	0	0	0	0	0	1	0	0	1	په ګډه
collector	0	0	0	0	0	0	0	0	0	0	راټولونکی
college	0	0	0	0	0	0	0	0	0	0	کالج
collegiate	0	0	0	0	0	0	0	0	0	0	کالج
collide	0	0	0	0	0	0	0	0	0	0	ټکر
collie	0	0	0	0	0	0	0	0	0	0	کولی
collision	1	0	0	0	0	1	0	0	0	0	ټکر
collocation	0	0	0	0	0	0	0	0	0	0	راټولول
colloquial	0	0	0	0	0	0	0	0	0	0	خبرې
collusion	1	0	1	1	0	1	0	1	0	0	ملګرتيا
colon	0	0	0	0	0	0	0	0	0	0	کولن
colonel	0	0	0	0	0	0	1	0	0	1	ډګروال
colonial	0	0	0	0	0	0	0	0	0	0	استعماري
colony	0	0	0	0	0	0	0	0	0	0	کالونی
colophon	0	0	0	0	0	0	0	0	0	0	کالوفون
color	0	0	0	0	0	0	0	0	0	0	رنګ
coloration	0	0	0	0	0	0	0	0	0	0	رنګ ورکول
colored	0	0	0	0	0	0	0	0	0	0	رنګ شوی
coloring	0	0	0	0	0	0	0	0	0	0	رنګ ورکول
colorless	0	0	0	0	0	0	0	0	0	0	بې رنګ
colors	0	0	0	0	0	0	0	0	0	0	رنګونه
colossal	0	0	0	0	0	0	1	0	0	0	لوی
colt	0	0	0	0	0	0	0	0	0	0	کوټه
column	0	0	0	0	0	0	0	0	0	0	کالم
columnar	0	0	0	0	0	0	0	0	0	0	ستون
coma	0	0	0	1	0	1	0	1	0	0	کوما
comatose	0	0	0	1	0	1	0	1	0	0	بې هوښه
comb	0	0	0	0	0	0	0	0	0	0	کنگھ
combat	1	0	0	1	0	1	0	0	0	0	جګړه
combatant	1	0	0	1	0	1	0	0	0	0	جګړه مار
combative	1	0	0	1	0	1	0	0	0	0	جنګي
combination	0	0	0	0	0	0	0	0	0	0	ترکیب
combinatorial	0	0	0	0	0	0	0	0	0	0	مشترک
combine	0	0	0	0	0	0	0	0	0	0	یوځای کول
combined	0	0	0	0	0	0	0	0	0	0	ګډ
combustible	0	0	0	0	0	0	0	0	0	0	سوځیدونکی
combustion	0	0	0	0	0	0	0	0	0	0	احتراق
comedy	0	0	0	0	0	0	0	0	0	0	کاميډي
comet	0	0	0	0	0	0	0	0	0	0	کوميټ
comfort	0	1	0	0	1	0	1	0	0	1	راحت
comforter	0	0	0	0	0	0	0	0	0	0	راحت ورکوونکی
comic	0	0	0	0	0	0	0	0	0	0	طنز
comical	0	0	0	0	0	0	0	0	0	0	طنزيه
coming	0	1	0	0	0	0	0	0	0	0	راځي
comma	0	0	0	0	0	0	0	0	0	0	کوما
command	0	0	0	0	0	0	0	0	0	0	قومانده
commandant	0	0	0	0	0	0	1	0	0	1	قوماندان
commander	0	0	0	0	0	0	0	0	0	0	قوماندان
commanding	0	0	0	0	0	0	1	0	0	1	امر کول
commemorate	0	1	0	0	1	0	1	1	0	0	یادول
commemoration	0	1	0	0	1	0	1	0	0	0	یادگار
commemorative	0	1	0	0	0	0	1	0	0	0	یادګاري
commence	0	0	0	0	0	0	0	0	0	0	پیل
commend	0	0	0	0	0	0	1	0	0	0	ستاینه
commendable	0	0	0	0	1	0	1	0	0	1	د ستاینې وړ
commensurate	0	0	0	0	0	0	0	0	0	0	مطابقت
comment	0	0	0	0	0	0	0	0	0	0	تبصره
commentary	0	0	0	0	0	0	0	0	0	0	تبصره
commentator	0	0	0	0	0	0	1	0	0	0	مبصر
commerce	0	0	0	0	0	0	0	0	0	1	تجارت
commercial	0	0	0	0	0	0	0	0	0	0	تجارتي
commissary	0	0	0	0	0	0	0	0	0	0	کمیساری
commission	0	0	0	0	0	0	0	0	0	1	کمیسیون
commissioner	0	0	0	0	0	0	0	0	0	0	کمیشنر
commit	0	0	0	0	0	0	0	0	0	0	ژمن
committal	0	0	0	0	0	1	0	1	0	0	ژمن
committed	0	0	0	0	0	0	1	0	0	1	ژمن
committee	0	0	0	0	0	0	0	0	0	1	کمیټه
commodity	0	0	0	0	0	0	0	0	0	0	توکي
commodore	0	0	0	0	0	0	1	0	0	1	کموډور
common	0	0	0	0	0	0	0	0	0	0	عام
commonly	0	0	0	0	0	0	0	0	0	0	په عام ډول
commonplace	0	1	0	0	0	0	0	0	0	1	عام
commons	0	0	0	0	0	0	0	0	0	0	عام
commonwealth	0	0	0	0	0	0	1	0	0	1	مشترک دولت
commotion	1	0	0	0	0	1	0	0	0	0	ګډوډي
commune	0	0	0	0	0	0	0	0	0	0	کمون
communicable	0	0	0	0	0	0	0	0	0	0	د ارتباط وړ
communicate	0	0	0	0	0	0	1	0	0	1	اړیکه
communication	0	0	0	0	0	0	0	0	0	1	ارتباط
communicative	0	0	0	0	0	0	1	0	0	0	ارتباطي
communion	0	0	0	0	1	0	1	0	0	1	ملګرتیا
communism	1	0	0	1	0	1	0	1	0	0	کمونیزم
communist	0	0	0	0	0	1	0	0	0	0	کمونیست
community	0	0	0	0	0	0	1	0	0	0	ټولنه
commutation	0	0	0	0	0	0	1	0	0	0	بدلون
commutative	0	0	0	0	0	0	0	0	0	0	بدلیدونکی
commute	0	0	0	0	0	0	1	0	0	0	تګ راتګ
commuter	0	0	0	0	0	0	0	0	0	0	مسافر
compact	0	0	0	0	0	0	0	0	0	1	کمپیکٹ
compaction	0	0	0	0	0	0	0	0	0	0	ترکیب
compactness	0	0	0	0	0	0	0	0	0	0	تړون
companion	0	0	0	0	1	0	1	0	0	1	ملګری
companionship	0	0	0	0	0	0	0	0	0	0	ملګرتیا
company	0	0	0	0	0	0	0	0	0	0	شرکت
comparable	0	0	0	0	0	0	0	0	0	0	د پرتله کولو وړ
comparative	0	0	0	0	0	0	0	0	0	0	مقایسه
comparatively	0	0	0	0	0	0	0	0	0	0	په نسبي توګه
comparison	0	0	0	0	0	0	0	0	0	0	پرتله کول
compartment	0	0	0	0	0	0	0	0	0	0	کمپارټمنټ
compass	0	0	0	0	0	0	0	0	0	1	کمپاس
compassion	0	0	0	1	0	0	1	0	0	0	شفقت
compassionate	0	0	0	0	0	0	1	0	0	0	مهربانه
compatibility	0	0	0	0	0	0	1	0	0	0	مطابقت
compatible	0	0	0	0	0	0	1	0	0	0	مطابقت لرونکی
compel	0	0	0	0	0	0	0	0	0	0	مجبورول
compelled	0	0	0	0	0	0	0	0	0	0	مجبور
compelling	0	0	0	0	0	0	1	0	0	0	مجبوره
compendium	0	0	0	0	0	0	0	0	0	0	ټولګه
compensate	0	1	0	0	1	0	1	0	1	1	تاوان ورکول
compensation	0	0	0	0	0	0	0	0	0	0	تاوان
compensatory	0	0	0	0	0	0	1	0	0	0	تاوان ورکوونکی
competence	0	0	0	0	0	0	1	0	0	1	وړتیا
competency	0	0	0	0	0	0	1	0	0	1	وړتیا
competent	0	0	0	0	0	0	1	0	0	1	وړ
competition	0	1	0	0	0	1	0	0	0	0	سیالي
competitive	0	0	0	0	0	0	0	0	0	0	سیالي
competitor	0	0	0	0	0	0	0	0	0	0	سیالي کوونکی
compilation	0	0	0	0	0	0	0	0	0	0	تالیف
compile	0	0	0	0	0	0	0	0	0	0	تالیف
complacency	0	0	0	0	0	0	1	0	0	0	خوښي
complacent	0	0	0	0	0	0	0	0	0	0	مطمین
complain	1	0	0	0	0	1	0	1	0	0	شکایت
complaint	1	0	0	0	0	1	0	0	0	0	شکایت
complement	0	1	0	0	1	0	1	0	1	1	بشپړول
complementary	0	0	0	0	0	0	1	0	0	0	بشپړونکی
completed	0	0	0	0	0	0	0	0	0	0	بشپړ شوی
completely	0	0	0	0	0	0	1	0	0	0	په بشپړه توګه
completeness	0	0	0	0	0	0	1	0	0	0	بشپړتیا
completing	0	1	0	0	1	0	1	0	0	0	بشپړول
completion	0	1	0	0	1	0	1	0	0	0	تکمیل
complex	0	0	0	0	0	0	0	0	0	0	پیچلي
complexed	0	0	0	0	0	1	0	0	0	0	پیچلي
complexion	0	0	0	0	0	0	0	0	0	0	رنګ
complexity	0	0	0	0	0	1	0	0	0	0	پیچلتیا
compliance	0	0	0	0	0	0	1	0	0	1	موافقت
compliant	0	0	0	0	0	0	1	0	0	0	موافق
complicate	1	0	0	0	0	1	0	0	0	0	پېچلی
complicated	0	0	0	0	0	1	0	0	0	0	پېچلی
complication	0	0	0	0	0	1	0	0	0	0	پیچلتیا
complicity	0	0	0	0	0	1	1	0	0	0	ملګرتيا
compliment	0	1	0	0	1	0	1	0	1	1	ستاینه
comply	0	0	0	0	0	0	0	0	0	0	اطاعت کول
complying	0	0	0	0	0	0	0	0	0	0	اطاعت کول
