English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Lao Word
diversified	0	0	0	0	0	0	1	0	0	0	ມີຄວາມຫຼາກຫຼາຍ
diversify	0	0	0	0	0	0	0	0	0	0	ຫຼາກຫຼາຍ
diversion	0	0	0	0	0	0	1	0	1	0	ການຫັນປ່ຽນ
diversity	0	0	0	0	0	0	0	0	0	0	ຄວາມຫຼາກຫຼາຍ
divert	0	0	0	0	0	0	0	0	0	0	ຫັນ
diverting	0	0	0	0	0	0	0	0	0	0	ການຫັນປ່ຽນ
divest	0	0	0	0	0	0	0	0	0	0	ຖອນ
divested	0	0	0	0	0	1	0	0	0	0	ຖອນ
divestment	0	0	0	0	0	1	0	0	0	0	ການຖອນເງິນ
divide	0	0	0	0	0	0	0	0	0	0	ແບ່ງ
divided	0	0	0	0	0	0	0	0	0	0	ແບ່ງ
dividend	0	0	0	0	0	0	0	0	0	0	ເງິນປັນຜົນ
divination	0	1	0	0	0	0	0	0	0	0	ທຳນາຍ
divine	0	0	0	0	0	0	0	0	0	0	ສະຫວັນ
divinity	0	0	0	0	0	0	1	0	0	0	ສະຫວັນ
divisible	0	0	0	0	0	0	0	0	0	0	ແບ່ງ​ປັນ
division	0	0	0	0	0	0	0	0	0	0	ພະແນກ
divisor	0	0	0	0	0	0	0	0	0	0	ຕົວຫານ
divorce	1	0	1	1	0	1	0	1	1	1	ການຢ່າຮ້າງ
divulge	0	0	0	0	0	0	0	0	0	0	ເປີດເຜີຍ
dizziness	0	0	0	0	0	1	0	0	0	0	ວິນຫົວ
dizzy	0	0	0	0	0	1	0	0	0	0	ວິນຫົວ
docile	0	0	0	0	0	0	0	0	0	0	ສະດວກ
dock	0	0	0	0	0	0	0	0	0	0	ທ່າເຮືອ
docked	0	0	0	0	0	1	0	0	0	0	ຈອດແລ້ວ
docket	0	0	0	0	0	0	0	0	0	0	ເອກະສານ
doctor	0	0	0	0	0	0	1	0	0	1	ທ່ານໝໍ
doctrinal	0	0	0	0	0	0	0	0	0	0	ຄຳສອນ
doctrine	0	0	0	0	0	0	0	0	0	1	ຄຳສອນ
document	0	0	0	0	0	0	0	0	0	0	ເອກະສານ
documentary	0	0	0	0	0	0	0	0	0	0	ສາລະຄະດີ
dodge	0	0	0	0	0	0	0	0	0	0	ຫຼີກ
dodging	0	0	0	0	0	0	0	0	0	0	dodging
doe	0	0	0	0	0	0	0	0	0	0	doe
doer	0	0	0	0	0	0	1	0	0	0	ຜູ້ເຮັດ
dog	0	0	0	0	0	0	0	0	0	0	ໝາ
dogged	0	0	0	0	0	0	1	0	0	0	dogged
dogma	0	0	0	0	0	0	0	0	0	1	dogma
dogmatic	0	0	0	0	0	0	0	0	0	0	dogmatic
doings	0	0	0	0	0	0	0	0	0	0	ການເຮັດ
doit	0	0	0	0	0	1	0	0	0	0	ເຮັດ​ເລີຍ
doldrums	0	0	0	0	0	1	0	1	0	0	ເຈັບຫົວ
dole	0	0	0	0	0	1	0	1	0	0	dole
doll	0	0	0	0	1	0	0	0	0	0	doll
dollar	0	0	0	0	0	0	0	0	0	0	ໂດລາ
dolor	0	0	0	0	0	1	0	1	0	0	ສີ
dolphin	0	0	0	0	1	0	1	0	1	1	ປາ​ໂລ​ມາ
domain	0	0	0	0	0	0	0	0	0	0	ໂດເມນ
dome	0	0	0	0	0	0	0	0	0	0	ຫໍ
domestic	0	0	0	0	0	0	0	0	0	0	ພາຍໃນ
domesticated	0	0	0	0	0	0	0	0	0	0	ພາຍໃນປະເທດ
domestication	0	0	0	0	0	0	0	0	0	0	ພາຍໃນປະເທດ
domicile	0	0	0	0	0	0	0	0	0	0	ທີ່ຢູ່ອາໄສ
domiciled	0	0	0	0	0	0	0	0	0	0	ທີ່ຢູ່ອາໄສ
dominance	0	0	0	0	0	0	0	0	0	0	ການປົກຄອງ
dominant	0	0	0	1	0	1	0	0	0	0	ເດັ່ນ
dominate	1	0	0	1	0	1	1	0	0	0	ຄອບຄອງ
dominating	0	0	0	0	0	0	0	0	0	0	ຄອບຄອງ
domination	1	0	0	1	0	1	0	1	0	0	ການປົກຄອງ
dominion	0	0	0	1	0	0	0	0	0	1	ການປົກຄອງ
domino	0	0	0	0	0	0	0	0	0	0	ໂດມິໂນ
don	0	0	0	0	0	0	1	0	0	1	ດອນ
donation	0	0	0	0	0	0	1	0	0	0	ການບໍລິຈາກ
donkey	0	0	1	0	0	1	0	0	0	0	ລາ
donor	0	0	0	0	0	0	0	0	0	0	ຜູ້ໃຫ້ທຶນ
doodle	0	0	0	0	0	1	0	0	0	0	doodle
doom	0	0	0	1	0	1	0	0	0	0	ໂທດ
doomed	0	0	0	1	0	1	0	1	0	0	ສິ້ນ​ສຸດ​ລົງ
doomsday	1	1	1	1	0	1	0	1	0	0	ມື້ໂລກາພິວັດ
door	0	0	0	0	0	0	0	0	0	0	ປະຕູ
doorbell	0	0	0	0	0	0	0	0	0	0	ກະດິ່ງປະຕູ
doorway	0	0	0	0	0	0	0	0	0	0	ປະຕູ
dormant	0	0	0	0	0	0	0	0	0	0	ເຊົາຢູ່
dormitory	0	0	0	0	0	0	0	0	0	0	ຫໍພັກ
dorsal	0	0	0	0	0	0	0	0	0	0	ຫຼັງ
dose	0	0	0	0	0	0	0	0	0	0	ປະລິມານ
dot	0	0	0	0	0	0	0	0	0	0	ຈຸດ
double	0	0	0	0	0	0	0	0	0	0	ສອງເທົ່າ
doubled	0	0	0	0	0	0	0	0	0	0	ເພີ່ມຂຶ້ນສອງເທົ່າ
doublet	0	0	0	0	0	0	0	0	0	0	ສອງເທົ່າ
doubling	0	0	0	0	0	0	0	0	0	0	ສອງເທົ່າ
doubt	0	0	0	1	0	1	0	1	0	1	ສົງ​ໄສ
doubtful	0	0	0	0	0	1	0	0	0	0	ສົງໃສ
doubting	0	0	0	0	0	1	0	0	0	0	ສົງໄສ
doubtless	0	0	0	0	0	0	1	0	0	1	ບໍ່ຕ້ອງສົງໃສ
douche	0	0	0	0	0	1	0	0	0	0	douche
dough	0	0	0	0	0	0	0	0	0	0	ແປ້ງ
doughnut	0	0	0	0	0	0	0	0	0	0	ໂດ​ນັດ
dour	0	0	0	0	0	1	0	0	0	0	ເກືອ
dove	0	1	0	0	1	0	1	0	0	1	ນົກເຂົາ
downcast	0	0	0	0	0	0	0	0	0	0	downcast
downfall	0	0	0	1	0	1	0	1	0	0	ຕົກ
downhill	0	0	0	0	0	0	0	0	0	0	ລົງຄ້ອຍ
downpour	0	0	0	0	0	0	0	0	0	0	ຝົນ
downright	0	0	0	0	0	0	0	0	0	1	ກົງໆ
downy	0	0	0	0	0	0	1	0	0	0	downy
dowry	0	0	0	0	0	0	0	0	0	0	ເງິນສິນ
doze	0	0	0	0	0	0	0	0	0	0	ງອກ
dozen	0	0	0	0	0	0	0	0	0	0	ອາຍແກັສ
drab	0	0	0	0	0	1	0	1	0	0	ວຸ້ນວາຍ
draft	0	1	0	0	0	0	0	0	0	0	ຮ່າງ
drag	0	0	0	0	0	0	0	0	0	0	ລາກ
dragon	0	0	0	1	0	0	0	0	0	0	ມັງກອນ
drain	0	0	0	0	0	0	0	0	0	0	ລະບາຍ
drainage	0	0	0	0	0	1	0	0	0	0	ການລະບາຍນ້ໍາ
drained	0	0	0	0	0	0	0	0	0	0	ລະບາຍ
drake	0	0	0	0	0	0	0	0	0	0	Drake
drama	0	0	0	0	0	0	0	0	0	0	ລະຄອນ
dramatic	0	0	0	0	0	0	0	0	0	0	ລະຄອນ
drape	0	0	0	0	0	0	0	0	0	0	ຜ້າແພ
drapery	0	0	0	0	0	0	0	0	0	0	ຜ້າເຕັ້ນ
drastic	0	0	0	0	0	0	0	0	0	0	ຮຸນແຮງ
draught	0	0	0	0	0	0	0	0	0	0	ຮ່າງ
draw	0	0	0	0	0	0	0	0	0	0	ແຕ້ມ
drawback	0	0	0	0	0	1	0	0	0	0	ຂໍ້ເສຍ
drawer	0	0	0	0	0	0	0	0	0	0	ລີ້ນຊັກ
drawers	0	0	0	0	0	0	0	0	0	0	ລີ້ນຊັກ
drawing	0	0	0	0	0	0	0	0	0	0	ແຕ້ມ
dread	0	1	0	1	0	1	0	0	0	0	ຢ້ານ
dreadful	1	1	1	1	0	1	0	1	0	0	ເປັນຕາຢ້ານ
dreadfully	0	0	1	1	0	1	0	1	1	0	ເປັນຕາຢ້ານ
dream	0	0	0	0	0	0	0	0	0	0	ຝັນ
dreamer	0	0	0	0	0	0	0	0	0	0	ຄົນຝັນ
dreaming	0	0	0	0	0	0	0	0	0	0	ຝັນ
dreamy	0	0	0	0	0	0	0	0	0	0	ຝັນດີ
dreary	0	0	0	0	0	1	0	1	0	0	ຢ້ານ
dredge	0	0	0	0	0	0	0	0	0	0	ຂຸດ
drenched	0	0	0	0	0	0	0	0	0	0	ປຽກ
dresser	0	0	0	0	0	0	0	0	0	0	ເຄື່ອງແຕ່ງກາຍ
dribble	0	0	0	0	0	0	0	0	0	0	dribble
dried	0	0	0	0	0	0	0	0	0	0	ຕາກໃຫ້ແຫ້ງ
drier	0	0	0	0	0	0	0	0	0	0	ແຫ້ງ
drift	0	0	0	0	0	0	0	0	0	0	ລອຍ
drifted	0	0	0	0	0	0	0	0	0	0	ລອຍ
drill	0	0	0	0	0	0	0	0	0	0	ເຈາະ
drink	0	0	0	0	0	0	0	0	0	0	ດື່ມ
drinking	0	0	0	0	0	1	0	0	0	0	ດື່ມ
drip	0	0	0	0	0	0	0	0	0	0	ຢອດ
dripping	0	0	0	0	0	0	0	0	0	0	ຢອດ
drivel	0	0	1	0	0	1	0	0	0	0	ຂັບ
driver	0	0	0	0	0	0	0	0	0	0	ຄົນຂັບ
driveway	0	0	0	0	0	0	0	0	0	0	ທາງຍ່າງ
drizzle	0	0	0	0	0	0	0	0	0	0	ຝົນ
droll	0	0	0	0	0	0	0	0	0	0	ມ້ວນ
drone	0	0	0	0	0	1	0	0	0	0	drone
drool	0	0	1	0	0	0	0	0	0	0	drool
drooping	0	0	0	0	0	1	0	0	0	0	ຫຼົ່ນລົງ
drop	0	0	0	0	0	0	0	0	0	0	ລຸດລົງ
droplet	0	0	0	0	0	0	0	0	0	0	ຢອດ
drought	0	0	0	0	0	1	0	0	0	0	ໄພແຫ້ງແລ້ງ
drove	0	0	0	0	0	0	0	0	0	0	ຂັບລົດ
drown	0	0	0	1	0	1	0	1	0	0	ຈົມນ້ຳ
drowsiness	0	0	0	0	0	1	0	0	0	0	ງ້ວງນອນ
drowsy	0	0	0	0	0	0	0	0	0	0	ງ້ວງນອນ
drudgery	0	0	0	0	0	1	0	0	0	0	ຂີ້ຄ້ານ
drug	0	0	0	0	0	0	0	0	0	0	ຢາເສບຕິດ
drugged	0	0	0	0	0	0	0	1	0	0	ຢາເສບຕິດ
drugstore	0	0	0	0	0	0	0	0	0	0	ຮ້ານ​ຂາຍ​ຢາ
druid	0	0	0	0	0	0	0	0	0	0	ດຣູດ
drum	0	0	0	0	0	0	0	0	0	0	ກອງ
drummer	0	0	0	0	0	0	0	0	0	0	ມືກອງ
drumming	0	0	0	0	0	0	0	0	0	0	ການຕີກອງ
drunken	0	0	1	0	0	1	0	0	0	0	ເມົາເຫຼົ້າ
drunkenness	0	0	0	0	0	1	0	0	0	0	ເມົາເຫຼົ້າ
dry	0	0	0	0	0	0	0	0	0	0	ແຫ້ງ
dryness	0	0	0	0	0	0	0	0	0	0	ຄວາມແຫ້ງແລ້ງ
dual	0	0	0	0	0	0	0	0	0	0	ຄູ່
dualism	0	0	0	0	0	0	0	0	0	0	dualism
duality	0	0	0	0	0	0	0	0	0	0	ຄູ່
dub	0	0	0	0	0	0	0	0	0	0	ດຳ
dubious	0	0	0	1	0	1	0	0	0	1	ໜ້າສົງໄສ
ducking	0	0	0	0	0	0	0	0	0	0	ເປັດ
duct	0	0	0	0	0	0	0	0	0	0	ທໍ່
ductile	0	0	0	0	0	0	0	0	0	0	ໜຽວ
duds	0	0	0	0	0	0	0	0	0	0	duds
due	0	0	0	0	0	0	0	0	0	0	ຮອດກຳນົດ
duel	1	1	0	1	0	0	0	0	0	0	duel
dues	0	0	0	0	0	0	0	0	0	0	ຄ່າຈ້າງ
duet	0	0	0	0	0	0	1	0	0	0	duet
dugout	0	0	0	0	0	0	0	0	0	0	ຂຸດ
duke	0	0	0	0	0	0	1	0	0	0	duke
dull	0	0	0	0	0	1	0	1	0	0	ຈືດໆ
dumb	0	0	0	0	0	1	0	0	0	0	ຂີ້ຄ້ານ
dummy	0	0	0	0	0	1	0	0	0	0	dummy
dump	0	0	0	0	0	0	0	0	0	0	ຖິ້ມ
dumps	1	0	0	0	0	1	0	1	0	0	ຖິ້ມຂີ້ເຫຍື້ອ
dun	0	0	0	0	0	1	0	0	0	0	ດອນ
dune	0	0	0	0	0	0	0	0	0	0	dune
dung	0	0	1	0	0	0	0	0	0	0	ຂີ້ຝຸ່ນ
dungeon	0	0	0	1	0	1	0	0	0	0	ຂຸມ
duo	0	0	0	0	0	0	0	0	0	0	ຄູ່
dupe	1	0	0	0	0	1	0	0	0	0	dupe
duplex	0	0	0	0	0	0	0	0	0	0	duplex
duplicate	0	0	0	0	0	0	0	0	0	0	ຊໍ້າກັນ
duplication	0	0	0	0	0	0	0	0	0	0	ຊໍ້າຊ້ອນ
duplicity	1	0	0	0	0	1	0	0	0	0	ຄວາມຊ້ຳກັນ
durability	0	0	0	0	0	0	1	0	0	1	ຄວາມທົນທານ
durable	0	0	0	0	0	0	1	0	0	1	ທົນທານ
duration	0	0	0	0	0	0	0	0	0	0	ໄລຍະເວລາ
duress	1	0	1	1	0	1	0	1	0	0	ຂົ່ມເຫັງ
dusk	0	0	0	0	0	0	0	0	0	0	ມືດ
dusky	0	0	0	0	0	0	0	0	0	0	ມືດມົວ
dust	0	0	0	0	0	1	0	0	0	0	ຂີ້ຝຸ່ນ
duster	0	0	0	0	0	0	0	0	0	0	ຂີ້ຝຸ່ນ
dusty	0	0	0	0	0	0	0	0	0	0	ຂີ້ຝຸ່ນ
dutiful	0	1	0	0	0	0	1	0	0	1	ມີໜ້າທີ່
dwarf	0	0	0	0	0	0	0	0	0	0	ຄົນດ້າວ
dwarfed	0	0	0	1	0	1	0	1	0	0	ແຄ້ວ
dwell	0	0	0	0	0	0	0	0	0	0	ອາໄສຢູ່
dweller	0	0	0	0	0	0	0	0	0	0	ທີ່ຢູ່ອາໄສ
dwelling	0	0	0	0	0	0	0	0	0	0	ທີ່ຢູ່ອາໄສ
dye	0	0	0	0	0	0	0	0	0	0	ສີຍ້ອມ
dying	1	0	1	1	0	1	0	1	0	0	ຕາຍ
dyke	0	0	0	0	0	0	0	0	0	0	ເຂື່ອນ
dynamic	0	0	0	0	0	0	0	0	1	0	ເຄື່ອນໄຫວ
dynamical	0	0	0	0	0	0	0	0	0	0	ໄດນາມິກ
dynamics	0	0	0	0	0	0	0	0	0	0	ນະໂຍບາຍດ້ານ
dynamite	0	0	0	0	0	0	0	0	0	0	ໄດນາໄມ
dynasty	0	0	0	0	0	0	0	0	0	0	ລາຊະວົງ
dysentery	0	0	1	0	0	1	0	1	0	0	ພະຍາດທ້ອງບິດ
dyspepsia	0	0	0	0	0	0	0	0	0	0	dyspepsia
eager	0	1	0	0	1	0	1	0	1	1	ກະຕືລືລົ້ນ
eagerness	0	1	0	0	1	0	1	0	0	1	ຄວາມກະຕືລືລົ້ນ
eagle	0	0	0	0	0	0	0	0	0	1	ນົກອິນຊີ
ear	0	0	0	0	0	0	0	0	0	0	ຫູ
earl	0	0	0	0	0	0	1	0	0	0	earl
earlier	0	0	0	0	0	0	0	0	0	0	ກ່ອນຫນ້ານີ້
early	0	0	0	0	0	0	0	0	0	0	ຕົ້ນ
earn	0	0	0	0	0	0	1	0	0	0	ມີລາຍໄດ້
earnest	0	0	0	0	0	0	1	0	0	0	ຢ່າງຈິງຈັງ
earnestly	0	0	0	0	0	0	1	0	0	0	ຢ່າງຈິງຈັງ
earnestness	0	0	0	0	0	0	1	0	0	0	ຄວາມ​ຈິງ​ໃຈ
earnings	0	0	0	0	0	0	0	0	0	0	ລາຍຮັບ
earring	0	0	0	0	0	0	0	0	0	0	ຕຸ້ມຫູ
earshot	0	0	0	0	0	0	0	0	0	0	ສຽງດັງ
earth	0	0	0	0	0	0	0	0	0	0	ແຜ່ນດິນໂລກ
earthenware	0	0	0	0	0	0	0	0	0	0	ເຄື່ອງປັ້ນດິນເຜົາ
earthly	0	0	0	0	0	0	0	0	0	0	ໂລກ
earthquake	1	0	0	1	0	1	0	1	1	0	ແຜ່ນດິນໄຫວ
earthy	0	0	0	0	0	0	0	0	0	0	ດິນ
ease	0	0	0	0	0	0	1	0	0	0	ສະດວກ
easel	0	0	0	0	0	0	0	0	0	0	easel
easement	0	0	0	0	0	0	1	0	0	0	ຄວາມສະດວກສະບາຍ
easily	0	0	0	0	0	0	0	0	0	0	ໄດ້ຢ່າງງ່າຍດາຍ
easy	0	0	0	0	0	0	0	0	0	0	ງ່າຍ
easygoing	0	0	0	0	0	0	1	0	0	0	ງ່າຍ
eat	0	0	0	0	0	0	1	0	0	0	ກິນ
eating	0	0	0	0	0	0	0	0	0	0	ກິນ
eavesdropping	0	0	0	0	0	1	0	0	0	0	ຟັງ
ebb	0	0	0	0	0	0	0	0	0	0	ebb
ebony	0	0	0	0	0	0	0	0	0	0	ໝາກກ້ຽງ
eccentric	0	0	0	0	0	0	0	0	0	0	ແປກປະຫຼາດ
eccentricity	0	0	0	0	0	0	0	0	0	0	ຄວາມແປກປະຫຼາດ
ecclesiastical	0	0	0	0	0	0	0	0	0	0	ສາດສະໜາ
echo	0	0	0	0	0	0	0	0	0	0	ສຽງສະທ້ອນ
eclectic	0	0	0	0	0	0	0	0	0	0	ທາງເລືອກ
eclipse	0	0	0	0	0	0	0	0	0	0	eclipse
ecliptic	0	0	0	0	0	0	0	0	0	0	ecliptic
economical	0	0	0	0	0	0	0	0	0	0	ເສດຖະກິດ
economics	0	0	0	0	0	0	0	0	0	0	ເສດຖະສາດ
economy	0	0	0	0	0	0	0	0	0	1	ເສດຖະກິດ
ecstasy	0	1	0	0	1	0	1	0	0	0	ecstasy
ecstatic	0	1	0	0	1	0	1	0	1	0	ດີໃຈ
ecumenical	0	0	0	0	0	0	0	0	0	0	ecumenical
eddy	0	0	0	0	0	0	0	0	0	0	Eddy
edge	0	0	0	0	0	0	0	0	0	0	ຂອບ
edging	0	0	0	0	0	0	0	0	0	0	ຂອບ
edible	0	0	0	0	0	0	0	0	0	0	ກິນໄດ້
edict	0	0	0	1	0	1	0	0	0	0	ຄຳສັ່ງ
edification	0	1	0	0	1	0	1	0	0	1	ການປັບປຸງ
edifice	0	0	0	0	0	0	0	0	0	0	ອາຄານ
edit	0	0	0	0	0	0	0	0	0	0	ແກ້ໄຂ
edition	0	1	0	0	0	0	0	0	0	0	ສະບັບ
editor	0	0	0	0	0	0	0	0	0	0	ບັນນາທິການ
editorial	0	0	0	0	0	0	0	0	0	0	ບັນນາທິການ
educate	0	0	0	0	0	0	1	0	0	0	ສຶກສາ
educated	0	0	0	0	0	0	1	0	0	0	ການສຶກສາ
education	0	0	0	0	0	0	0	0	0	0	ການສຶກສາ
educational	0	0	0	0	0	0	1	0	0	1	ການສຶກສາ
eel	0	0	0	1	0	0	0	0	0	0	eel
effect	0	0	0	0	0	0	0	0	0	0	ຜົນກະທົບ
effective	0	0	0	0	0	0	1	0	0	1	ມີປະສິດທິພາບ
effects	0	0	0	0	0	0	0	0	0	0	ຜົນກະທົບ
effectual	0	0	0	0	0	0	0	0	0	0	ປະສິດທິຜົນ
effectually	0	0	0	0	0	0	0	0	0	0	ຢ່າງ​ມີ​ປະ​ສິດ​ທິ​ຜົນ
effectuate	0	0	0	0	0	0	0	0	0	0	ສົ່ງຜົນ
effeminate	0	0	0	0	0	1	0	0	0	0	ຂັບຖ່າຍ
efficacious	0	0	0	0	0	0	0	0	0	0	ມີປະສິດທິພາບ
efficacy	0	0	0	0	0	0	1	0	0	0	ປະສິດທິພາບ
efficiency	0	0	0	0	0	0	1	0	0	0	ປະສິດທິພາບ
efficient	0	1	0	0	0	0	1	0	0	1	ປະສິດທິພາບ
effigy	1	0	0	0	0	0	0	0	0	0	effigy
effort	0	0	0	0	0	0	1	0	0	0	ຄວາມພະຍາຍາມ
effusion	0	0	0	0	0	0	0	0	0	0	ຟອກ
egg	0	0	0	0	0	0	0	0	0	0	ໄຂ່
ego	0	0	0	0	0	0	0	0	0	0	ຊີວິດ
egotistical	0	0	1	0	0	1	0	0	0	0	egotistical
egregious	1	0	1	0	0	1	0	0	0	0	ຂີ້ຮ້າຍ
egress	0	0	0	0	0	0	0	0	0	0	ຂາອອກ
eighth	0	0	0	0	0	0	0	0	0	0	ທີແປດ
eighty	0	0	0	0	0	0	0	0	0	0	ແປດສິບ
ejaculate	0	0	0	0	0	0	0	0	0	0	ອອກມາ
ejaculation	0	1	0	0	1	0	1	0	1	1	ejaculation
eject	0	0	0	0	0	1	0	0	0	0	ຂັບໄລ່ອອກ
ejection	0	0	0	0	0	1	0	0	0	0	ຂັບໄລ່
elaborate	0	0	0	0	0	0	0	0	0	0	ລະອຽດ
elaboration	0	0	0	0	0	0	1	0	0	0	ລະອຽດ
elan	0	0	0	0	0	0	0	0	0	0	ອີລານ
elapse	0	0	0	0	0	0	0	0	0	0	ຜ່ານໄປ
elapsed	0	0	0	0	0	0	0	0	0	0	ຜ່ານ​ໄປ
elastic	0	0	0	0	0	0	0	0	0	0	elastic
elasticity	0	0	0	0	0	0	0	0	0	0	ຄວາມຍືດຫຍຸ່ນ
elated	0	0	0	0	1	0	1	0	0	0	ດີໃຈ
elbow	1	0	0	0	0	0	0	0	0	0	ສອກ
eld	0	0	0	0	0	0	0	0	0	0	ເຖົ້າ
elder	0	0	0	0	0	0	1	0	0	1	ເຖົ້າ
elders	0	0	0	0	0	0	1	0	0	1	ຜູ້ເຖົ້າ
eldest	0	0	0	0	0	0	0	0	0	0	ເຖົ້າ
elect	0	0	0	0	0	0	1	0	0	1	ເລືອກຕັ້ງ
election	0	0	0	0	0	0	0	0	0	0	ການເລືອກຕັ້ງ
elector	0	0	0	0	0	0	0	0	0	0	ຜູ້ເລືອກຕັ້ງ
electorate	0	0	0	0	0	0	0	0	0	1	ຜູ້​ມີ​ສິດ​ເລືອກ​ຕັ້ງ
electric	0	0	0	0	1	0	1	0	1	0	ໄຟຟ້າ
electricity	0	0	0	0	0	0	1	0	0	0	ໄຟຟ້າ
elegance	0	1	0	0	1	0	1	0	0	1	ຄວາມສະຫງ່າງາມ
elegant	0	0	0	0	1	0	1	0	0	0	ສະຫງ່າງາມ
element	0	0	0	0	0	0	0	0	0	0	ອົງປະກອບ
elementary	0	0	0	0	0	0	0	0	0	0	ປະຖົມ
elements	0	0	0	0	0	0	0	0	0	0	ອົງປະກອບ
elephant	0	0	0	0	0	0	0	0	0	0	ຊ້າງ
elevate	0	0	0	0	0	0	0	0	0	0	ຍົກລະດັບ
elevation	0	1	0	1	1	0	1	0	0	1	ຄວາມສູງ
elevator	0	0	0	0	0	0	0	0	0	0	ຟ
eleven	0	0	0	0	0	0	0	0	0	0	ສິບເອັດ
eleventh	0	0	0	0	0	0	0	0	0	0	ທີສິບເອັດ
elf	1	0	1	1	0	0	0	0	0	0	elf
elicit	0	0	0	0	0	0	0	0	0	0	ຊັກ
eligible	0	0	0	0	0	0	1	0	0	0	ມີສິດໄດ້ຮັບ
elimination	1	0	1	1	0	1	0	1	0	0	ການລົບລ້າງ
elite	0	1	0	0	1	0	1	0	0	1	ຊັ້ນສູງ
elk	0	0	0	0	0	0	0	0	0	0	elk
ell	0	0	0	0	0	0	0	0	0	0	ເອີ
ellipse	0	0	0	0	0	0	0	0	0	0	ຮູບຮີ
ellipsis	0	0	0	0	0	0	0	0	0	0	ellipsis
ellipsoid	0	0	0	0	0	0	0	0	0	0	ຮູບສ້ວຍ
elliptic	0	0	0	0	0	0	0	0	0	0	ຮູບສ້ວຍ
elliptical	0	0	0	0	0	0	0	0	0	0	ຮູບສ້ວຍ
elongate	0	0	0	0	0	0	0	0	0	0	ຍາວ
elongation	0	0	0	0	0	0	0	0	0	0	ການຍືດຕົວ
eloquence	0	0	0	0	0	0	1	0	0	0	ປາກເວົ້າ
eloquent	0	0	0	0	0	0	1	0	0	0	ປາກເວົ້າ
elucidate	0	0	0	0	0	0	1	0	0	1	ອະທິບາຍ
elucidation	0	0	0	0	0	0	0	0	0	0	ອະທິບາຍ
elude	0	0	0	0	0	0	0	0	0	0	elude
elusive	0	0	0	0	0	1	0	0	1	0	ເຂົ້າໃຈຍາກ
emaciated	0	0	0	1	0	1	0	1	0	0	ອ່ອນເພຍ
emanate	0	0	0	0	0	0	0	0	0	0	ອອກມາ
emancipation	0	1	0	0	1	0	1	0	0	0	ການປົດປ່ອຍ
embankment	0	0	0	0	0	0	0	0	0	0	ເຂື່ອນ
embargo	0	0	0	0	0	1	0	0	0	0	ການຂັດຂວາງ
embark	0	0	0	0	0	0	0	0	0	0	ເລີ່ມຕົ້ນ
embarrass	0	0	0	0	0	1	0	1	0	0	ເຮັດ​ໃຫ້​ອືດ​ອັດ​ໃຈ
embarrassing	0	0	0	0	0	1	0	0	0	0	ອາຍ
embarrassment	0	0	0	1	0	1	0	1	1	0	ຄວາມອັບອາຍ
embassy	0	0	0	0	0	0	0	0	0	0	ສະຖານທູດ
embed	0	0	0	0	0	0	0	0	0	0	ຝັງ
embellish	0	0	0	0	0	0	0	0	0	0	ຕົກແຕ່ງ
embellishment	0	0	0	0	0	0	0	0	0	0	ຕົກແຕ່ງ
embers	0	0	0	0	0	0	0	0	0	0	embers
embezzlement	0	0	0	0	0	1	0	0	0	0	ການ​ສໍ້​ໂກງ
emblem	0	0	0	0	0	0	0	0	0	0	ສັນຍາລັກ
emblematic	0	0	0	0	0	0	0	0	0	0	ສັນຍາລັກ
embodiment	0	0	0	0	0	0	0	0	0	0	embodiment
embolism	0	0	0	1	0	1	0	1	0	0	ເສັ້ນເລືອດຕັນໃນ
embossed	0	0	0	0	0	0	0	0	0	0	ປູນ
embrace	0	1	0	0	1	0	1	0	1	1	ກອດ
embroidered	0	0	0	0	0	0	0	0	0	0	ຖັກແສ່ວ
embroidery	0	0	0	0	0	0	0	0	0	0	ຖັກແສ່ວ
embroiled	0	0	0	0	0	1	0	0	0	0	embroiled
embryo	0	0	0	0	0	0	0	0	0	0	ຕົວອ່ອນ
embryonic	0	0	0	0	0	0	0	0	0	0	embryonic
emerald	0	0	0	0	0	0	0	0	0	0	ມອມ
emerge	0	0	0	0	0	0	0	0	0	0	ອອກມາ
emergence	0	0	0	0	0	0	0	0	0	0	ການເກີດ
emergency	0	0	0	1	0	1	0	1	1	0	ສຸກ​ເສີນ
emeritus	0	0	0	0	0	0	1	0	0	0	ກຽດຕິຍົດ
emigrate	0	0	0	0	0	0	0	0	0	0	ອົບພະຍົບ
emigration	0	0	0	0	0	0	0	0	0	0	ການອົບພະຍົບ
eminence	0	0	0	0	0	0	1	0	0	1	ຊື່ສຽງ
eminent	0	0	0	0	0	0	1	0	0	0	ພົ້ນເດັ່ນ
eminently	0	0	0	0	0	0	1	0	0	0	ສະຫງ່າງາມ
emir	0	0	0	0	0	0	1	0	0	0	Emir
emission	0	0	0	0	0	0	0	0	0	0	ການປ່ອຍອາຍພິດ
emit	0	0	0	0	0	0	0	0	0	0	ປ່ອຍອອກມາ
emotion	0	0	0	0	0	0	0	0	0	0	ອາລົມ
emotional	0	0	0	0	0	0	0	0	0	0	ອາລົມ
emotive	0	0	0	0	0	0	0	0	0	0	ອາລົມ
empathy	0	0	0	0	0	0	1	0	0	0	ຄວາມເຫັນອົກເຫັນໃຈ
