English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Irish Word
costly	0	0	0	0	0	0	0	0	0	0	costasach
costume	0	0	0	0	0	0	0	0	0	0	culaith
cosy	0	0	0	0	0	0	1	0	0	0	cluthar
cot	0	0	0	0	0	0	0	0	0	0	cliabh
cote	0	0	0	0	0	0	0	0	0	0	cóit
cottage	0	0	0	0	0	0	0	0	0	0	teachín
cotton	0	0	0	0	0	0	0	0	0	0	cadás
couch	0	0	0	0	0	0	0	1	0	0	tolg
cougar	0	0	0	0	0	0	0	0	0	0	púicín
cough	0	0	1	0	0	1	0	0	0	0	casacht
council	0	1	0	0	0	0	1	0	0	1	comhairle
counsel	0	0	0	0	0	0	1	0	0	1	comhairleoir
counsellor	1	0	0	1	0	1	0	0	0	1	comhairleoir
counselor	0	0	0	0	0	0	1	0	0	1	comhairleoir
count	0	0	0	0	0	0	1	0	0	1	comhaireamh
countdown	0	1	0	0	0	0	0	0	0	0	comhaireamh síos
countenance	0	0	0	0	0	0	0	0	0	0	gnúis
counter	0	0	0	0	0	0	0	0	0	0	cuntar
counteract	0	0	0	0	0	0	0	0	0	0	Cuir i gcoinne
counterbalance	0	0	0	0	0	0	0	0	0	0	frithchothromaíocht
counterclaim	0	0	0	0	0	0	0	0	0	0	frithéileamh
counterpart	0	0	0	0	0	0	0	0	0	0	comhghleacaí
countess	0	0	0	0	0	0	1	0	0	0	cuntair
countless	0	0	0	0	0	0	0	0	0	0	gan líon
country	0	0	0	0	0	0	0	0	0	0	tír
countryman	0	0	0	0	0	0	0	0	0	1	tíre
counts	0	0	0	0	0	0	0	0	0	0	comhaireamh
county	0	0	0	0	0	0	0	0	0	1	contae
coup	1	0	0	0	0	0	0	0	1	0	coup
couple	0	0	0	0	0	0	0	0	0	0	lánúin
coupled	0	0	0	0	0	0	0	0	0	0	cúpláilte
coupon	0	0	0	0	0	0	0	0	0	0	cúpón
courage	0	0	0	0	0	0	1	0	0	0	misneach
courageous	0	0	0	1	0	0	1	0	0	0	misniúil
courier	0	0	0	0	0	0	0	0	0	1	cúiréireachta
courses	0	0	0	0	0	0	0	0	0	0	cúrsaí
coursing	0	0	0	0	0	1	0	0	0	0	cúrsáil
court	1	1	0	1	0	0	0	0	0	0	cúirt
courteous	0	0	0	0	0	0	1	0	0	0	cúirtéiseach
courtesy	0	0	0	0	0	0	1	0	0	0	cúirtéis
courthouse	0	0	0	0	0	0	0	0	0	0	teach cúirte
courts	0	0	0	0	0	0	0	0	0	0	cúirteanna
courtship	0	1	0	0	1	0	1	0	0	1	suirghe
courtyard	0	0	0	0	0	0	0	0	0	0	lios
cove	0	1	1	1	1	0	1	0	0	0	cuas
covenant	0	0	0	0	0	0	1	0	0	1	Cúnant
cover	0	0	0	0	0	0	0	0	0	1	clúdach
covered	0	0	0	0	0	0	0	0	0	0	clúdaithe
covering	0	0	0	0	0	0	0	0	0	0	ag clúdach
covert	0	0	0	0	0	0	0	0	0	0	ceilte
covet	0	0	0	0	0	1	0	0	0	0	sannt
cow	0	0	0	0	0	0	0	0	0	0	bó
coward	0	0	1	1	0	1	0	1	0	0	bórd
cowardice	0	0	0	1	0	1	0	0	0	0	cowardice
cowardly	0	0	0	1	0	1	0	0	0	0	cogarnach
cowboy	0	0	0	0	0	0	0	0	0	0	buachailli
cowhide	0	0	0	0	0	0	0	0	0	0	cowhide
cowl	0	0	0	0	0	0	0	0	0	0	bólach
coworker	0	0	0	0	0	0	0	0	0	0	comhghleacaí
coy	0	0	0	1	0	0	0	0	0	0	cói
coyote	0	0	0	1	0	0	0	0	0	0	coyote
crab	0	0	0	0	0	0	0	0	0	0	portán
crabby	1	0	0	0	0	1	0	0	0	0	crabaidh
crack	0	0	0	0	0	1	0	0	0	0	crack
cracked	1	0	0	1	0	1	0	0	0	0	scáinte
cracker	0	0	0	0	0	0	0	0	0	0	scáinteoir
cracking	0	0	0	0	0	1	0	0	0	0	scoilteadh
crackle	0	0	0	0	0	0	0	0	0	0	craos
cradle	0	1	0	0	1	0	1	0	0	1	chliabhán
craft	0	0	0	0	0	0	1	0	0	0	ceird
craftsman	0	0	0	0	0	0	1	0	0	0	ceardaí
crafty	0	0	0	0	0	0	0	0	0	0	ceardach
craig	0	0	0	0	0	0	0	0	0	0	craig
crammed	0	0	0	0	0	0	0	0	0	0	crammed
cramp	0	1	0	0	0	1	0	0	0	0	cramp
cramped	0	0	0	0	0	1	0	0	0	0	crochta
crane	0	0	0	0	0	0	0	0	0	0	crann
cranium	0	0	0	0	0	0	0	0	0	0	cráiniam
crank	0	0	0	0	0	1	0	0	0	0	crank
cranky	1	0	0	0	0	1	0	0	0	0	cranky
crap	0	0	1	0	0	1	0	0	0	0	cacamas
craps	0	1	0	0	0	0	0	0	0	0	craps
crash	0	0	0	1	0	1	0	1	1	0	tuairteála
crate	0	0	0	0	0	0	0	0	0	0	cliathbhosca
crater	0	0	0	0	0	0	0	0	0	0	crater
crave	0	1	0	0	0	0	0	0	0	0	crave
craving	0	1	0	0	0	0	0	0	0	0	craving
crawfish	0	0	0	0	0	0	0	0	0	0	cráifisc
crawl	0	0	1	0	0	1	0	0	0	0	crawl
crayons	0	0	0	0	0	0	0	0	0	0	criáin
craze	0	0	0	0	0	0	0	0	0	0	craze
crazed	1	0	0	1	0	1	0	0	0	0	ar mire
crazy	1	0	0	1	0	1	0	1	0	0	craiceáilte
creaking	0	0	0	0	0	1	0	0	0	0	ag creacadh
cream	0	1	0	0	1	0	1	0	1	0	uachtar
creamer	0	0	0	0	0	0	0	0	0	0	uachtaróir
creamy	0	0	0	0	0	0	0	0	0	0	uachtar
crease	0	0	0	0	0	0	0	0	0	0	creamh
create	0	0	0	0	1	0	1	0	0	0	chruthú
creation	0	0	0	0	0	0	0	0	0	0	cruthú
creative	0	0	0	0	0	0	1	0	0	0	cruthaitheach
creator	0	0	0	0	0	0	0	0	0	0	cruthaitheoir
creature	0	0	1	1	0	1	0	0	0	0	créatúr
credence	0	0	0	0	0	0	1	0	0	1	creidiúint
credential	0	0	0	0	0	0	1	0	0	1	dintiúir
credentials	0	0	0	0	0	0	0	0	0	0	dintiúir
credibility	0	0	0	0	0	0	1	0	0	1	creidiúnacht
credible	0	0	0	0	0	0	1	0	0	1	inchreidte
credit	0	0	0	0	0	0	1	0	0	1	creidmheas
creditable	0	0	0	0	0	0	1	0	0	1	creidiúnach
credited	0	0	0	0	0	0	1	0	0	0	curtha chun sochair
crediting	0	0	0	0	0	0	0	0	0	0	creidiúnú
creditor	0	0	0	0	0	0	0	0	0	0	creidiúnaí
creed	0	0	0	0	0	0	0	0	0	0	créd
creek	0	0	0	0	0	0	0	0	0	0	cliabh
creep	0	0	0	0	0	1	0	0	0	0	corrach
creeping	0	1	0	0	0	0	0	0	0	0	ag crith
cremation	0	0	0	0	0	0	0	1	0	0	créamadh
creole	0	0	0	0	0	0	0	0	0	0	creole
crescendo	0	1	0	0	1	0	1	0	1	1	crescendo
crescent	0	0	0	0	0	0	0	0	0	0	corrán
crevice	0	0	0	0	0	0	0	0	0	0	scoilteadh
crew	0	0	0	0	0	0	0	0	0	1	criú
crib	0	0	0	0	0	0	0	0	0	0	crib
cricket	0	0	0	0	0	0	0	0	0	0	cruicéad
crime	1	0	0	0	0	1	0	0	0	0	coir
criminal	1	0	1	1	0	1	0	0	0	0	choiriúil
criminality	1	0	1	1	0	1	0	0	0	0	choiriúlacht
crimp	0	0	0	0	0	0	0	0	0	0	crimp
crimson	0	0	0	0	0	0	0	0	0	0	corcairdhearg
cringe	0	0	1	1	0	1	0	1	0	0	cringe
cripple	0	0	0	1	0	1	0	1	0	0	cripple
crippled	0	0	0	0	0	1	0	1	0	0	crippled
crisis	0	0	0	0	0	1	0	0	0	0	géarchéime
crisp	0	0	0	0	0	1	0	0	0	1	briosc
criterion	0	0	0	0	0	0	0	0	0	0	critéar
critic	0	0	0	0	0	1	0	0	0	0	léirmheastóir
criticism	1	0	0	0	0	1	0	1	0	0	cáineadh
criticize	1	0	1	1	0	1	0	1	0	0	cáineadh
critique	0	0	0	0	0	0	1	0	0	0	léirmheas
critter	0	0	1	0	0	0	0	0	0	0	critéar
croak	0	0	0	0	0	0	0	0	0	0	croac
crock	0	0	0	0	0	0	0	0	0	0	crogall
crockery	0	0	0	0	0	0	0	0	0	0	gréithe
crocodile	0	0	0	1	0	0	0	0	0	0	crogall
croft	0	0	0	0	0	0	0	0	0	0	croite
crook	0	0	0	0	0	1	0	0	0	0	camán
crop	0	0	0	0	0	0	0	0	0	0	barr
croquet	0	0	0	0	0	0	0	0	0	0	croquet
cross	1	0	0	1	0	1	0	1	0	0	cros
crossbow	0	0	0	0	0	0	0	0	0	0	crosbhogha
crossed	0	0	0	0	0	0	0	0	0	0	thrasnaigh
crossing	0	0	0	0	0	0	0	0	0	0	trasnú
crotch	0	0	0	0	0	0	0	0	0	0	crotch
crouch	0	0	0	1	0	0	0	0	0	0	cuach
crouched	0	0	0	0	0	0	0	0	0	0	cuachta
crouching	0	0	0	1	0	1	0	0	0	0	cuachta
croupier	0	0	0	0	0	0	0	0	0	0	rácadóir
crow	0	0	0	0	0	0	0	0	0	0	préachán
crowd	0	0	0	0	0	0	0	0	0	0	slua
crowded	0	0	0	0	0	0	0	0	0	0	plódaithe
crown	0	0	0	0	0	0	0	0	0	0	choróin
crowning	0	1	0	0	1	0	1	0	1	1	corónú
crucial	0	0	0	0	0	0	1	0	0	1	ríthábhachtach
cruciate	0	0	0	0	0	1	0	0	0	0	cruciate
crucifix	0	0	0	0	0	0	0	0	0	0	cros
crucifixion	1	0	1	1	0	1	0	1	0	0	céasadh
crude	0	0	1	0	0	1	0	0	0	0	amh
cruel	1	0	1	1	0	1	0	1	0	0	cruálach
cruelly	1	0	0	1	0	1	0	0	0	0	go cruálach
cruelty	1	0	1	1	0	1	0	1	0	0	cruálacht
cruise	0	0	0	0	0	0	0	0	0	0	turas mara
cruiser	0	0	0	0	0	0	0	0	0	0	cruiser
crumb	0	0	0	0	0	0	0	0	0	0	bruscar
crumbling	0	0	0	0	0	1	0	1	0	0	mionú
crunch	1	0	0	0	0	1	0	0	0	0	géarchor
crusade	1	0	0	1	0	1	0	0	0	0	crusade
crush	0	0	0	0	0	0	0	0	0	0	crúb
crushed	1	0	1	1	0	1	0	1	0	0	brúite
crushing	1	0	1	1	0	1	0	0	0	0	ag crapadh
crust	0	0	0	0	0	0	0	0	0	0	screamh
crusty	0	0	1	0	0	1	0	0	0	0	crústa
crutch	0	0	0	0	0	0	0	0	0	0	crutch
crux	0	0	0	0	0	0	0	0	0	0	crux
cry	0	0	0	0	0	1	0	1	0	0	caoin
crying	0	0	0	0	0	1	0	1	0	0	ag caoineadh
crypt	0	0	0	1	0	1	0	1	0	0	cript
cryptic	0	0	0	0	0	0	0	0	0	0	cripteach
cryptography	0	0	0	0	0	0	0	0	0	0	cripteagrafaíocht
crystal	0	0	0	0	0	0	1	0	0	0	criostal
crystalline	0	0	0	0	0	0	0	0	0	0	criostalach
crystallization	0	0	0	0	0	0	0	0	0	0	criostalú
cub	0	0	0	0	0	0	0	0	0	0	cub
cube	0	0	0	0	0	0	0	0	0	1	ciúb
cubicle	0	0	0	0	0	0	0	0	0	0	cubicle
cuckold	0	0	1	0	0	1	0	0	0	0	cuach
cuckoo	0	0	0	0	0	1	0	0	0	0	cuach
cuddle	0	0	0	0	1	0	1	0	0	1	culaith
cue	0	1	0	0	0	0	0	0	0	0	ciú
cuff	0	0	0	0	0	0	0	0	0	0	cuach
cuisine	0	0	0	0	0	0	0	0	0	0	ealaín
culinary	0	0	0	0	0	0	1	0	0	1	cócaireachta
cull	0	0	0	0	0	1	0	0	0	0	slad
culminate	0	0	0	0	0	0	0	0	0	0	chríochnaigh
culmination	0	0	0	0	0	0	1	0	0	0	buaic
culpability	0	0	0	0	0	1	0	0	0	0	ciontacht
culpable	0	0	0	0	0	1	0	0	0	0	ciontach
culprit	0	0	0	0	0	1	0	0	0	0	cultúir
cult	0	0	0	1	0	1	0	0	0	0	cultas
cultivate	0	1	0	0	0	0	1	0	0	1	saothraigh
cultivated	0	0	0	0	0	0	1	0	0	0	saothraithe
cultivation	0	0	0	0	0	0	1	0	0	0	saothrú
culture	0	0	0	0	0	0	1	0	0	0	cultúr
culvert	0	0	0	0	0	0	0	0	0	0	lintéir
cumbersome	0	0	0	0	0	1	0	1	0	0	achrannach
cumulus	0	0	0	0	0	0	0	0	0	0	cumulus
cunning	0	0	0	0	0	1	1	0	0	0	cuasach
cup	0	0	0	0	0	0	0	0	0	0	cupán
cupboard	0	0	0	0	0	0	0	0	0	0	cófra
cupping	0	0	1	1	0	1	0	1	0	0	chupán
cur	1	0	1	1	0	1	0	0	0	0	cur
curable	0	0	0	0	0	0	1	0	0	1	curable
curate	0	0	0	0	0	0	0	0	0	0	coimeádaí
curative	0	0	0	0	0	0	0	0	0	0	leigheasach
curator	0	0	0	0	0	0	0	0	0	0	coimeádaí
curb	0	0	0	0	0	0	0	0	0	0	curach
curd	0	0	0	0	0	0	0	0	0	0	gruth
curfew	0	0	0	0	0	0	0	0	0	0	cuirfiú
curiosity	0	1	0	0	0	0	1	0	1	0	fiosracht
curl	0	0	0	0	0	0	1	0	0	0	curl
curling	0	0	0	0	0	0	0	0	0	0	tlú
currency	0	0	0	0	0	0	0	0	0	0	airgeadra
current	0	0	0	0	0	0	0	0	0	0	reatha
curriculum	0	0	0	0	0	0	0	0	0	0	curaclam
curry	0	0	0	0	0	0	0	0	0	0	curaí
curse	1	0	1	1	0	1	0	1	0	0	mallacht
cursed	1	0	0	1	0	1	0	1	0	0	mallaithe
cursing	1	0	1	0	0	1	0	0	0	0	mallacht
cursory	0	0	0	0	0	1	0	0	0	0	cursai
curt	0	0	0	0	0	0	0	0	0	0	gearradh
curtail	0	0	0	0	0	0	0	0	0	0	chiorrú
curtailment	0	0	0	0	0	0	0	0	0	0	ciorrú
curtain	0	0	0	0	0	0	0	0	0	0	cuirtín
curvature	0	0	0	0	0	0	0	0	0	0	cuaire
curve	0	0	0	0	0	0	0	0	0	0	cuar
curved	0	0	0	0	0	0	0	0	0	0	cuartha
curvilinear	0	0	0	0	0	0	0	0	0	0	cuarlíneach
cushion	0	0	0	0	0	0	1	0	0	0	mhaolú
cusp	0	0	0	0	0	0	0	0	0	0	cusp
cussed	1	0	0	0	0	0	0	0	0	0	cussed
custodian	0	0	0	0	0	0	0	0	0	1	caomhnóir
custody	0	0	0	0	0	0	0	0	0	1	coimeád
custom	0	0	0	0	0	0	0	0	0	0	saincheaptha
customary	0	0	0	0	0	0	0	0	0	0	gnách
customer	0	0	0	0	0	0	1	0	0	0	custaiméir
cut	0	0	0	0	0	0	0	0	0	0	gearrtha
cutaneous	0	0	0	0	0	0	0	0	0	0	cutaneous
cute	0	0	0	0	0	0	1	0	0	0	gleoite
cuticle	0	0	0	0	0	0	0	0	0	0	cuticle
cutlery	0	0	0	0	0	0	0	0	0	0	sceanra
cutter	0	0	0	1	0	1	0	0	0	0	gearrthóir
cutters	0	0	0	0	0	0	1	0	0	0	gearrthóirí
cutthroat	1	0	0	1	0	1	0	0	0	0	gearrthacha
cutting	1	0	1	1	0	1	0	1	0	0	gearradh
cuttings	0	0	0	0	0	0	0	0	0	0	gearrthóga
cwt	0	0	0	0	0	0	0	0	0	0	cwt
cyanide	0	0	0	1	0	1	0	0	0	0	ciainíd
cycle	0	0	0	0	0	0	0	0	0	0	timthriall
cyclical	0	0	0	0	0	0	0	0	0	0	timthriallach
cyclist	0	0	0	0	0	0	0	0	0	0	rothaithe
cyclone	0	0	0	1	0	1	0	0	1	0	cioclón
cylinder	0	0	0	0	0	0	0	0	0	0	sorcóir
cylindrical	0	0	0	0	0	0	0	0	0	0	sorcóireach
cymbal	0	0	0	0	0	0	0	0	0	0	ciombal
cynic	0	0	0	0	0	0	0	0	0	0	sinic
cyst	0	0	0	1	0	1	0	1	0	0	cist
cystic	0	0	1	0	0	0	0	0	0	0	chisteach
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	cíteomegalóivíris
cytoplasm	0	0	0	0	0	0	0	0	0	0	cíteaplasma
czar	0	0	0	0	0	0	0	0	0	0	czar
dab	0	0	0	0	0	0	0	0	0	0	dab
dabble	0	0	0	0	0	0	0	0	0	0	dabble
dabbling	1	0	1	0	0	1	0	0	0	0	dabbling
dad	0	0	0	0	0	0	0	0	0	0	daid
dado	0	0	0	0	0	0	0	0	0	0	daid
daemon	1	0	1	1	0	1	0	1	1	0	deamhan
daft	0	0	1	0	0	1	0	0	0	0	daft
dagger	0	0	0	1	0	1	0	0	0	0	miodóg
daily	0	1	0	0	0	0	0	0	0	0	laethúil
dainty	0	0	0	0	0	0	0	0	0	0	mín
dairy	0	0	0	0	0	0	0	0	0	0	déiríochta
dak	0	0	0	0	0	0	0	0	0	0	dac
dale	0	0	0	0	0	0	0	0	0	0	dail
dam	0	0	0	0	0	0	0	0	0	0	damba
damage	1	0	1	0	0	1	0	1	0	0	damáiste
damages	0	0	0	0	0	1	0	1	0	0	damáistí
dame	1	0	1	0	0	0	1	0	0	1	dam
damn	1	0	1	0	0	1	0	0	0	0	diabhal
damnation	1	0	0	1	0	1	0	1	0	0	damanta
damned	0	0	0	0	0	1	0	0	0	0	damanta
damp	0	0	0	0	0	0	0	0	0	0	taise
dampened	0	0	0	0	0	0	0	0	0	0	dampened
damper	0	0	0	0	0	1	0	0	0	0	damper
damsel	0	0	0	0	0	0	0	0	0	0	cailin
dance	0	0	0	0	1	0	1	0	0	1	rince
dancer	0	0	0	0	0	0	0	0	0	0	rinceoir
dandruff	0	0	0	0	0	1	0	0	0	0	dandruff
dandy	0	0	1	0	0	1	0	0	0	0	dandy
danger	0	0	0	1	0	1	0	1	0	0	contúirt
dangerous	0	0	0	1	0	1	0	0	0	0	contúirteach
dangle	0	0	0	0	0	0	0	0	0	0	dangle
dank	0	0	1	0	0	0	0	0	0	0	dana
dapper	0	0	0	0	0	0	0	0	0	0	dapper
dare	0	1	0	0	0	0	0	0	0	1	leomh
daring	0	0	0	0	0	0	1	0	0	0	dána
dark	0	0	0	0	0	0	0	1	0	0	dorcha
darken	0	0	0	1	0	1	0	1	0	0	dhorchaigh
darkened	0	0	0	1	0	1	0	1	0	0	dhorchaigh
darkly	0	0	0	0	0	0	0	0	0	0	dorcha
darkness	1	0	0	1	0	1	0	1	0	0	dorchadas
darling	0	0	0	0	1	0	1	0	0	1	a stór
darn	0	0	0	0	0	0	0	0	0	0	daoir
dart	0	0	0	1	0	0	0	0	0	0	saighead
dash	0	0	0	0	0	0	0	0	0	0	fleasc
dashboard	0	0	0	0	0	0	0	0	0	0	deais
dashed	1	0	0	1	0	1	0	1	0	0	briste
dashing	0	0	0	0	0	0	1	0	0	0	ag magadh
dastardly	1	0	1	1	0	1	0	0	0	0	dastardly
data	0	0	0	0	0	0	0	0	0	0	sonraí
database	0	0	0	0	0	0	0	0	0	0	bunachar sonraí
date	0	0	0	0	0	0	0	0	0	0	dáta
daughter	0	0	0	0	1	0	1	0	0	0	iníon
dawn	0	1	0	0	1	0	1	0	1	1	breacadh an lae
day	0	0	0	0	0	0	0	0	0	0	lá
daybreak	0	0	0	0	0	0	0	0	0	0	breacadh an lae
daydreaming	0	0	0	0	0	0	0	0	0	0	aisling an lae
daze	0	0	0	0	0	0	0	0	0	0	daise
dazed	0	0	0	0	0	1	0	0	0	0	dazed
dazzling	0	0	0	0	0	0	0	0	0	0	dazzling
deacon	0	0	0	0	0	0	0	0	0	1	deacon
deactivate	0	0	0	0	0	1	0	0	0	0	dhíghníomhachtaigh
deadlock	0	0	0	0	0	1	0	0	0	0	sladmhargadh
deadly	1	0	1	1	0	1	0	1	0	0	marfach
deafening	0	0	0	0	0	0	0	0	0	0	bodhar
deafness	0	0	0	0	0	0	0	0	0	0	bodhaire
deal	0	1	0	0	1	0	1	0	1	1	déileáil
dealer	0	0	0	0	0	0	0	0	0	0	déileálaí
dealing	0	0	0	0	0	0	0	0	0	0	ag plé
dealings	0	0	0	0	0	0	0	0	0	1	déileálacha
dean	0	0	0	0	0	0	0	0	0	0	dean
dear	0	0	0	0	0	0	1	0	0	0	daor
dearth	0	0	0	0	0	0	0	0	0	0	gorta
death	1	1	1	1	0	1	0	1	1	0	bás
debacle	0	0	0	1	0	1	0	1	0	0	debacle
debatable	0	0	0	0	0	0	0	0	0	0	díospóireachta
debate	0	0	0	0	0	0	1	0	0	0	díospóireacht
debauchery	0	0	1	1	0	1	0	0	0	0	debauchery
debenture	0	1	0	0	0	0	0	0	0	0	bintiúir
debit	0	0	0	0	0	0	0	0	0	0	dochar
debris	0	0	1	0	0	1	0	0	0	0	smionagar
debt	0	0	0	0	0	1	0	1	0	0	fiach
debtor	0	0	0	0	0	1	0	0	0	0	féichiúnaí
debut	0	0	0	0	0	0	0	0	0	0	tús
decade	0	0	0	0	0	0	0	0	0	0	deich mbliana
decanter	0	0	0	0	0	0	0	0	0	0	gealbhruthach
decay	0	0	0	1	0	1	0	1	0	0	lobhadh
decayed	0	0	1	0	0	1	0	1	0	0	lofa
deceased	0	0	0	0	0	1	0	1	0	0	éagaigh
deceit	1	0	1	1	0	1	0	1	1	0	cealg
deceitful	0	0	1	0	0	1	0	1	0	0	mealltach
deceive	1	0	1	0	0	1	0	1	0	0	mheabhlaireachta
deceived	1	0	0	0	0	1	0	0	0	0	meallta
deceiving	0	0	0	0	0	1	0	0	0	1	ag mealladh
decency	0	0	0	0	0	0	1	0	0	0	cuibheas
decent	0	0	0	0	0	0	1	0	0	0	réasúnta
deception	0	0	0	0	0	1	0	0	0	0	mheabhlaireacht
deceptive	0	0	0	0	0	1	0	0	0	0	mealltach
decidedly	0	0	0	0	0	0	0	0	0	0	go cinnte
deciduous	0	0	0	0	0	0	0	0	0	0	duillsilteach
decimal	0	0	0	0	0	0	0	0	0	0	deachúlach
decipher	0	0	0	0	0	0	0	0	0	0	decipher
decision	0	0	0	0	0	0	0	0	0	0	cinneadh
decisive	0	0	0	0	0	0	0	0	0	0	cinntitheach
deck	0	0	0	0	0	0	0	0	0	0	deic
declaration	0	0	0	0	0	0	0	0	0	0	dearbhú
declaratory	0	0	0	0	0	0	1	0	0	0	dearbhaithe
declare	0	0	0	0	0	0	0	0	0	0	dhearbhú
declination	0	0	0	0	0	1	0	0	0	0	díochlaonadh
decline	0	0	0	0	0	1	0	0	0	0	meath
declining	0	0	0	0	0	1	0	0	0	0	ag meath
decompose	0	0	1	0	0	0	0	0	0	0	dhianscaoileann
decomposed	0	0	0	0	0	0	0	1	0	0	lobhadh
decomposition	0	0	1	1	0	1	0	1	0	0	lobhadh
decorate	0	0	0	0	0	0	0	0	0	0	mhaisiú
decoration	0	0	0	0	0	0	0	0	0	0	maisiú
decorum	0	0	0	0	0	0	0	0	0	0	maisiúchán
decoy	0	0	0	0	0	0	0	0	1	0	decoy
decrease	0	0	0	0	0	1	0	0	0	0	laghdú
decreased	0	0	0	0	0	0	0	0	0	0	laghdaigh
decreasing	0	0	0	0	0	0	0	0	0	0	ag laghdú
decree	0	0	0	0	0	0	0	0	0	0	foraithne
decrement	0	0	0	0	0	1	0	0	0	0	laghdú
decrepit	0	0	0	0	0	1	0	0	0	0	decrepit
decry	1	0	0	0	0	1	0	0	0	0	dery
dedication	0	0	0	0	0	0	1	0	0	0	dúthracht
deduce	0	0	0	0	0	0	0	0	0	0	asbhaint
deduct	0	0	0	0	0	1	0	0	0	0	asbhaint
deduction	0	0	0	0	0	0	0	0	0	0	asbhaint
deed	0	0	0	0	0	0	0	0	0	1	gníomhas
deepen	0	0	0	0	0	0	0	0	0	0	dhoimhnigh
deer	0	0	0	0	0	0	0	0	0	0	fianna
defamation	0	0	1	1	0	1	0	0	0	0	clúmhilleadh
defamatory	1	0	0	0	0	1	0	0	0	0	clúmhillteach
default	0	0	1	1	0	1	0	1	0	0	réamhshocraithe
defeat	0	0	0	0	0	1	0	0	0	0	ruaig
defeated	0	0	0	0	0	1	0	1	0	0	ruaig
defect	1	0	0	0	0	1	0	0	0	0	locht
defection	0	0	0	1	0	1	0	0	0	0	locht
defective	0	0	1	0	0	1	0	0	0	0	lochtach
defend	0	0	0	1	0	0	1	0	0	0	chosaint
defendant	1	0	0	1	0	0	0	1	0	0	cosantóir
defended	0	0	0	0	0	0	1	0	0	1	chosanta
defender	0	0	0	0	0	0	1	0	0	1	cosantóir
defending	0	0	0	0	0	0	1	0	0	0	ag cosaint
defense	1	1	0	1	0	0	1	0	0	0	cosanta
defenseless	0	0	0	1	0	1	0	1	0	0	gan chosaint
defensible	0	0	0	0	0	0	0	0	0	0	dochosanta
defensive	0	0	0	0	0	0	0	0	0	0	cosantach
defer	0	0	0	0	0	0	0	0	0	0	iarchur
deference	0	0	0	0	0	0	1	0	0	1	dearmhad
deferral	0	0	0	0	0	1	0	0	0	0	iarchur
deferring	0	0	0	0	0	0	0	0	0	0	ag cur siar
defiance	1	0	1	1	0	1	0	0	0	0	ar neamhchead
defiant	1	0	0	0	0	1	0	0	0	0	dúshlánach
deficiency	0	0	0	0	0	1	0	0	0	0	easnamh
deficit	0	0	0	0	0	1	0	0	0	0	easnamh
define	0	0	0	0	0	0	0	0	0	0	shainigh
defined	0	0	0	0	0	0	0	0	0	0	sainithe
definition	0	0	0	0	0	0	0	0	0	0	sainmhíniú
definitive	0	0	0	0	0	0	1	0	0	1	cinntitheach
deflate	1	0	0	0	0	1	0	1	0	0	díbhoilsciú
deflation	0	0	0	1	0	1	0	0	0	0	díbhoilsciú
deflect	0	0	0	0	0	0	0	0	0	0	sraonadh
deflection	0	0	0	0	0	0	0	0	0	0	sraonadh
defloration	0	0	0	0	0	0	0	0	0	0	díbhoilsciú
deform	0	0	1	0	0	1	0	0	0	0	deform
deformed	0	0	1	0	0	1	0	1	0	0	dífhoirmithe
deformity	0	0	1	1	0	1	0	1	0	0	deformity
defraud	1	0	1	0	0	1	0	0	0	0	calaois
defray	0	0	0	0	0	0	0	0	0	0	íoctha
deft	0	0	0	0	0	0	0	0	0	0	deimhneach
defunct	0	0	0	0	0	1	0	1	0	0	neamhghnáthach
defy	1	0	0	1	0	1	0	1	1	0	dúshlán
degeneracy	1	0	1	0	0	1	0	1	0	0	degeneracy
degenerate	0	0	0	0	0	1	0	0	0	0	meathlú
degeneration	0	0	0	0	0	0	0	0	0	0	meathlú
degradation	0	0	0	0	0	1	0	0	0	0	díghrádú
degrade	0	0	1	0	0	1	0	0	0	0	díghrádaigh
degrading	0	0	1	1	0	1	0	1	0	0	táireach
degree	0	0	0	0	0	0	1	0	0	0	céime
dehydrated	0	0	0	0	0	0	0	0	0	0	díhiodráitithe
delay	1	0	1	1	0	1	0	1	0	0	moill
delayed	0	0	0	0	0	1	0	0	0	0	moill
delectable	0	0	0	0	0	0	1	0	0	0	delectable
delegate	0	0	0	0	0	0	1	0	0	1	toscaire
delegation	0	0	0	0	0	0	0	0	0	0	toscaireacht
deleterious	1	0	1	1	0	1	0	0	0	0	díobhálach
deletion	0	0	0	0	0	1	0	0	0	0	scriosadh
deliberate	0	0	0	0	0	0	1	0	0	0	d'aon ghnó
deliberation	0	0	0	0	0	0	0	0	0	0	plé
deliberative	0	0	0	0	0	0	0	0	0	0	machnamhach
delicacy	0	0	0	0	0	0	0	0	0	0	íogaireacht
delicious	0	0	0	0	1	0	1	0	0	0	blasta
delight	0	1	0	0	1	0	1	0	0	0	áthas
delighted	0	1	0	0	1	0	1	0	1	0	sásta
delightful	0	1	0	0	1	0	1	0	0	1	aoibhinn
delineate	0	0	0	0	0	0	0	0	0	0	shainigh
delineation	0	0	0	0	0	0	0	0	0	0	léirmhíniú
delinquency	0	0	0	0	0	1	0	0	0	0	ciontóireacht
