English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Dutch Word
cairn	0	0	0	0	0	0	0	0	0	0	steenhoop
cake	0	0	0	0	0	0	0	0	0	0	taart
calamity	0	0	0	0	0	0	0	1	0	0	rampspoed
calcareous	0	0	0	0	0	0	0	0	0	0	kalkhoudend
calculate	0	0	0	0	0	0	0	0	0	0	berekenen
calculated	0	0	0	0	0	0	0	0	0	0	berekend
calculating	0	0	0	0	0	1	0	0	0	0	rekenen
calculation	0	1	0	0	0	0	0	0	0	0	berekening
calculator	0	0	0	0	0	0	1	0	0	1	rekenmachine
calculus	0	0	0	0	0	0	0	0	0	0	calculus
calendar	0	0	0	0	0	0	0	0	0	0	kalender
calender	0	0	0	0	0	0	0	0	0	0	kalender
calf	0	0	0	0	1	0	1	0	0	1	kalf
caliber	0	0	0	0	0	0	0	0	0	0	kaliber
calibrate	0	0	0	0	0	0	0	0	0	0	ijken
calico	0	0	0	0	0	0	0	0	0	0	calico
calipers	0	0	0	0	0	0	0	0	0	0	remklauwen
call	0	0	0	0	0	0	0	0	0	0	telefoongesprek
calligraphy	0	0	0	0	0	0	0	0	0	0	kalligrafie
calling	0	0	0	0	0	0	0	0	0	0	roeping
callous	1	0	1	0	0	1	0	0	0	0	gevoelloos
calls	0	1	0	0	0	1	0	0	0	1	belt
calm	0	0	0	0	0	0	1	0	0	0	kalm
calmness	0	0	0	0	0	0	0	0	0	0	rust
caloric	0	0	0	0	0	0	0	0	0	0	calorie
calorie	0	0	0	0	0	0	0	0	0	0	calorie
calorimeter	0	0	0	0	0	0	0	0	0	0	calorimeter
cam	0	0	0	0	0	0	0	0	0	0	cam
camber	0	0	0	0	0	0	0	0	0	0	camber
camel	0	0	0	0	0	0	0	0	0	0	kameel
cameo	0	0	0	0	0	0	0	0	0	0	cameo
cameraman	0	0	0	0	0	0	0	0	0	0	cameraman
camisole	0	0	0	0	0	0	0	0	0	0	hemdje
camouflage	0	0	0	0	0	0	0	0	1	0	camouflage
camouflaged	0	0	0	0	0	0	0	0	1	0	gecamoufleerd
camp	0	0	0	0	0	0	0	0	0	0	kamp
campaign	0	0	0	0	0	0	0	0	0	0	campagne
campaigner	0	0	0	0	0	0	0	0	0	0	campagnevoerder
campaigning	1	0	0	1	0	1	0	0	0	0	campagne voeren
campus	0	0	0	0	0	0	0	0	0	0	campus
canal	0	0	0	0	0	0	0	0	0	0	kanaal
canary	0	0	0	0	0	0	1	0	0	0	kanarie
cancel	0	0	0	0	0	1	0	1	0	0	annuleren
canceling	0	0	0	0	0	0	0	0	0	0	annuleren
cancellation	0	0	0	0	0	0	0	0	0	0	annulering
cancer	1	0	1	1	0	1	0	1	0	0	kanker
candid	0	1	0	0	1	0	1	0	1	1	helder
candidacy	0	0	0	0	0	0	0	0	0	0	kandidatuur
candidate	0	0	0	0	0	0	1	0	0	0	kandidaat
candied	0	0	0	0	0	0	1	0	0	0	gekonfijte
candle	0	0	0	0	0	0	0	0	0	0	kaars
candlelight	0	0	0	0	0	0	0	0	0	0	kaarslicht
candlestick	0	0	0	0	0	0	0	0	0	0	kandelaar
candor	0	0	0	0	0	0	0	0	0	0	openhartigheid
candy	0	0	0	0	0	0	0	0	0	0	snoep
cane	1	0	0	1	0	0	0	0	0	0	riet
canine	0	0	0	0	0	0	0	0	0	0	hoektand
canister	0	0	0	0	0	0	0	0	0	0	busje
canker	1	0	1	0	0	1	0	0	0	0	kanker
cannibal	0	0	1	1	0	1	0	0	0	0	kannibaal
cannibalism	0	0	1	0	0	1	0	0	0	0	kannibalisme
canning	0	0	0	0	0	0	0	0	0	0	inblikken
cannon	1	0	0	1	0	1	0	0	0	0	kanon
canoe	0	0	0	0	0	0	0	0	0	0	kano
canon	0	0	0	0	0	0	0	0	0	0	canon
canonical	0	0	0	0	0	0	0	0	0	0	canoniek
canons	0	0	0	0	0	0	0	0	0	1	kanunniken
canopy	0	0	0	0	0	0	0	0	0	0	overkapping
canteen	0	0	0	0	0	0	0	0	0	0	kantine
canterbury	0	0	0	0	0	0	0	0	0	0	Canterbury
cantilever	0	0	0	0	0	0	0	0	0	0	cantilever
canto	0	0	0	0	0	0	0	0	0	0	canto
canton	0	0	0	0	0	0	0	0	0	0	kanton
canvas	0	0	0	0	0	0	0	0	0	0	canvas
canvass	0	0	0	0	0	0	0	0	0	0	werven
cap	0	1	0	0	0	0	0	0	0	1	pet
capability	0	0	0	0	0	0	0	0	0	0	vermogen
capable	0	0	0	0	0	0	0	0	0	0	geschikt
capacity	0	0	0	0	0	0	0	0	0	0	capaciteit
cape	0	0	0	0	0	0	0	0	0	0	kaap
caper	0	0	0	0	0	0	0	0	0	0	kappertje
capillary	0	0	0	0	0	0	0	0	0	0	capillair
capital	0	0	0	0	0	0	0	0	0	0	hoofdstad
capitalist	0	0	0	0	0	0	1	0	0	0	kapitalistisch
capitals	0	0	0	0	0	0	0	0	0	0	hoofdletters
capitation	0	0	0	0	0	0	0	0	0	0	hoofdletter
capitol	0	0	0	0	0	0	0	0	0	0	Capitol
capitulation	0	0	0	0	0	0	0	0	0	0	capitulatie
caprice	0	0	0	0	0	0	0	0	0	0	gril
capricious	0	0	0	0	0	0	0	0	0	0	grillig
caps	0	0	0	0	0	0	0	0	0	0	hoofdletters
capsule	0	0	0	0	0	0	0	0	0	0	capsule
captain	0	0	0	0	0	0	1	0	0	0	gezagvoerder
caption	0	0	0	0	0	0	0	0	0	0	onderschrift
captivate	0	1	0	0	1	0	1	0	1	1	boeien
captivating	0	0	0	0	0	0	1	0	0	0	boeiend
captive	0	0	0	1	0	1	0	1	0	0	gevangen
captivity	0	0	0	0	0	1	0	1	0	0	gevangenschap
captor	0	0	0	1	0	1	0	0	0	0	ontvoerder
capture	0	0	0	0	0	1	0	0	0	0	vastleggen
car	0	0	0	0	0	0	0	0	0	0	auto
caramel	0	0	0	0	0	0	0	0	0	0	karamel
carat	0	0	0	0	0	0	0	0	0	0	karaat
caravan	0	0	0	0	0	0	0	0	0	0	caravan
carbon	0	0	0	0	0	0	0	0	0	0	koolstof
carcass	0	0	1	1	0	1	0	1	0	0	karkas
carcinoma	0	0	0	1	0	1	0	1	0	0	carcinoom
card	0	0	0	0	0	0	0	0	0	0	kaart
cardigan	0	0	0	0	0	0	0	0	0	0	vest
cardinal	0	0	0	0	0	0	0	0	0	0	kardinaal
cardiomyopathy	0	0	0	1	0	1	0	1	0	0	cardiomyopathie
cards	0	0	0	0	0	0	0	0	0	0	kaarten
care	0	0	0	0	0	0	0	0	0	0	zorg
career	0	1	0	0	0	0	1	0	0	0	carrière
careful	0	0	0	0	0	0	1	0	0	0	voorzichtig
carefully	0	0	0	0	0	0	1	0	0	0	voorzichtig
carelessness	1	0	1	0	0	1	0	0	0	0	onzorgvuldigheid
caress	0	0	0	0	0	0	1	0	0	0	strelen
caret	0	0	0	0	0	0	0	0	0	0	caret
caretaker	0	0	0	0	0	0	1	0	0	1	conciërge
cargo	0	0	0	0	0	0	0	0	0	0	lading
caribou	0	0	0	0	0	0	0	0	0	0	kariboe
caricature	0	0	0	0	0	1	0	0	0	0	karikatuur
caries	0	0	1	0	0	1	0	0	0	0	cariës
carnage	1	0	1	1	0	1	0	1	1	0	bloedbad
carnal	0	0	0	0	0	1	0	0	0	0	vleselijk
carnation	0	0	0	0	0	0	0	0	0	0	anjer
carnivorous	0	0	0	1	0	1	0	0	0	0	vleesetend
carol	0	0	0	0	1	0	1	0	0	1	Carol
carousel	0	0	0	0	0	0	0	0	0	0	carrousel
carpenter	0	0	0	0	0	0	0	0	0	0	timmerman
carriage	0	0	0	0	0	0	0	0	0	0	koets
carried	0	0	0	0	0	0	0	0	0	0	gedragen
carrier	0	0	0	0	0	0	0	0	0	0	vervoerder
carry	0	0	0	0	0	0	0	0	0	0	dragen
carrying	0	0	0	0	0	0	0	0	0	0	dragen
cart	0	0	0	0	0	0	0	0	0	0	winkelwagentje
cartel	0	0	0	0	0	1	0	0	0	0	kartel
carter	0	0	0	0	0	0	0	0	0	0	voerman
cartilage	0	0	0	0	0	0	0	0	0	0	kraakbeen
cartographic	0	0	0	0	0	0	0	0	0	0	cartografisch
cartography	0	0	0	0	0	0	0	0	0	0	cartografie
cartoon	0	0	0	0	0	0	0	0	0	0	tekenfilm
cartouche	0	0	0	0	0	0	0	0	0	0	cartouche
cartridge	0	0	0	1	0	0	0	0	0	0	patroon
carve	0	0	0	0	0	0	0	0	0	0	uitsnijden
carver	0	0	0	0	0	0	0	0	0	0	beeldhouwer
carving	0	0	0	0	0	0	0	0	0	0	snijwerk
cascade	0	0	0	0	0	0	1	0	0	0	cascade
case	0	0	0	1	0	1	0	1	0	0	geval
casein	0	0	0	0	0	0	0	0	0	0	caseïne
cash	1	1	0	1	1	0	1	0	0	1	contant geld
cashier	0	0	0	0	0	0	0	0	0	1	Kassa
cashmere	0	0	0	0	0	0	0	0	0	0	kasjmier
casing	0	0	0	0	0	0	0	0	0	0	behuizing
casino	0	0	0	0	0	0	0	0	0	0	casino
cask	0	0	0	0	0	0	0	0	0	0	vat
casket	0	0	0	1	0	1	0	1	0	0	kist
cast	0	0	0	0	0	0	0	0	0	0	vorm
caste	0	0	0	0	0	1	0	0	0	0	kaste
caster	0	0	0	0	0	0	0	0	0	0	caster
castle	0	0	0	0	0	0	0	0	0	0	kasteel
castor	0	0	0	0	0	0	0	0	0	0	castor
casual	0	0	0	0	0	0	0	0	0	0	gewoontjes
casually	0	0	0	0	0	0	0	0	0	0	terloops
casualty	1	0	0	1	0	1	0	1	0	0	slachtoffer
cat	0	0	0	0	0	0	0	0	0	0	kat
catabolism	0	0	0	0	0	0	0	0	0	0	katabolisme
catalog	0	0	0	0	0	0	0	0	0	0	catalogus
catalogue	0	0	0	0	0	0	0	0	0	0	catalogus
catalysis	0	0	0	0	0	0	0	0	0	0	katalyse
catalytic	0	0	0	0	0	0	0	0	0	0	katalytisch
catamaran	0	0	0	0	0	0	0	0	0	0	catamaran
catapult	0	0	0	0	0	0	0	0	0	0	katapult
cataract	0	1	0	1	0	1	0	1	0	0	staar
catastrophe	1	0	1	1	0	1	0	1	1	0	catastrofe
catch	0	0	0	0	0	0	0	0	1	0	vangst
catching	0	0	0	0	0	0	0	0	0	0	vangen
catechism	0	0	1	0	0	0	0	0	0	0	catechismus
categorical	0	0	0	0	0	0	1	0	0	0	categorisch
category	0	0	0	0	0	0	0	0	0	0	categorie
cater	0	0	0	0	0	0	1	0	0	0	verzorgen
caterer	0	0	0	0	0	0	0	0	0	0	cateraar
caterpillar	0	0	0	0	0	0	0	0	0	0	rups
cates	0	0	0	0	0	0	0	0	0	0	catechese
cathartic	0	0	0	0	0	0	1	0	0	0	louterend
cathedral	0	0	0	0	1	0	1	0	0	1	kathedraal
catheter	0	0	0	0	0	1	0	0	0	0	katheter
catnip	0	0	0	0	0	0	0	0	0	0	kattenkruid
cattle	0	0	0	0	0	0	0	0	0	0	vee
caucus	0	0	0	0	0	0	0	0	0	0	conflictbemiddeling
caudal	0	0	0	0	0	0	0	0	0	0	caudaal
caulk	0	0	0	0	0	0	0	0	0	0	kalefateren
causal	0	0	0	0	0	0	0	0	0	0	oorzakelijk
causality	0	0	0	0	0	0	0	0	0	0	causaliteit
causation	0	0	0	0	0	0	0	0	0	0	oorzakelijk verband
caused	0	0	0	0	0	0	0	0	0	0	veroorzaakt
causeway	0	0	0	0	0	0	0	0	0	0	verhoogde weg
caution	1	1	0	1	0	1	0	0	0	0	voorzichtigheid
cautionary	0	0	0	1	0	0	0	0	0	0	waarschuwend
cautious	0	1	0	1	0	0	1	0	0	1	voorzichtig
cautiously	0	0	0	1	0	0	1	0	0	0	voorzichtig
cavalry	0	0	0	0	0	0	0	0	0	0	cavalerie
cave	0	0	0	0	0	0	0	0	0	0	grot
caveat	0	0	0	0	0	0	0	0	0	0	caveat
cavern	0	0	0	0	0	0	0	0	0	0	grot
cavernous	0	0	0	0	0	0	0	0	0	0	spelonkachtig
cavity	0	0	0	0	0	0	0	0	0	0	holte
cayenne	0	0	0	0	0	0	0	0	0	0	cayenne
cease	0	0	0	0	0	0	0	0	0	0	ophouden
ceaseless	0	0	0	0	0	0	0	0	0	0	onophoudelijk
cede	0	0	0	0	0	1	0	0	0	0	afstaan
ceiling	0	0	0	0	0	0	0	0	0	0	plafond
celebrant	0	0	0	0	0	0	0	0	0	0	feestvierder
celebrated	0	1	0	0	1	0	1	0	0	0	gevierd
celebrating	0	1	0	0	1	0	1	0	0	0	vieren
celebration	0	1	0	0	1	0	1	0	1	1	viering
celebrity	1	1	1	0	1	1	1	0	1	1	beroemdheid
celestial	0	1	0	0	1	0	1	0	0	0	hemel-
celibacy	0	0	0	0	0	0	0	0	0	0	celibaat
cell	0	0	0	0	0	0	0	0	0	0	cel
cellar	0	0	0	0	0	0	0	0	0	0	kelder
cellular	0	0	0	0	0	0	0	0	0	0	mobiel
celluloid	0	0	0	0	0	0	0	0	0	0	celluloid
cement	0	1	0	0	0	0	0	0	0	1	cement
cemented	0	0	0	0	0	0	0	0	0	0	gecementeerd
cemetery	0	0	0	1	0	1	0	1	0	0	begraafplaats
censor	1	0	1	1	0	1	0	0	0	1	censor
censure	0	0	0	0	0	1	0	0	0	0	afkeuring
census	0	0	0	0	0	0	0	0	0	0	volkstelling
cent	0	0	0	0	0	0	0	0	0	0	cent
centenary	0	0	0	0	0	0	0	0	0	0	honderdjarig bestaan
centennial	0	0	0	0	0	0	0	0	0	0	honderdjarig
center	0	0	0	0	0	0	1	0	0	1	centrum
centimeter	0	0	0	0	0	0	0	0	0	0	centimeter
central	0	0	0	0	0	0	0	0	0	0	centraal
centrality	0	0	0	0	0	0	0	0	0	0	centraliteit
centralization	0	0	0	0	0	0	0	0	0	0	centralisatie
centralize	0	0	0	0	0	0	0	0	0	0	centraliseren
centrally	0	0	0	0	0	0	0	0	0	0	centraal
centrifugal	0	0	0	0	0	0	0	0	0	0	centrifugaal
centrifuge	0	0	0	0	0	0	0	0	0	0	centrifugeren
centurion	0	0	0	0	0	0	1	0	0	0	centurio
century	0	0	0	0	0	0	0	0	0	0	eeuw
ceramics	0	0	0	0	0	0	0	0	0	0	keramiek
cereal	0	0	0	0	0	0	0	0	0	0	graan
cereals	0	0	0	0	0	0	0	0	0	0	granen
cerebral	0	0	0	0	0	0	1	0	0	0	cerebraal
ceremonial	0	0	0	0	0	0	0	0	0	0	ceremonieel
ceremony	0	0	0	0	1	0	1	0	1	0	ceremonie
certainty	0	0	0	0	0	0	1	0	0	0	zekerheid
certificate	0	0	0	0	0	0	0	0	0	0	certificaat
certify	0	0	0	0	0	0	0	0	0	1	certificeren
cess	0	0	1	0	0	1	0	0	0	0	ophouden
cessation	0	0	0	0	0	1	0	0	0	0	stopzetting
chaff	1	0	0	1	0	1	0	0	0	0	kaf
chafing	0	0	0	0	0	1	0	0	0	0	schuren
chagrin	0	0	1	0	0	1	0	1	0	0	verdriet
chain	0	0	0	0	0	0	0	0	0	0	ketting
chair	0	0	0	0	0	0	0	0	0	0	stoel
chairman	0	0	0	0	0	0	1	0	0	1	Voorzitter
chairperson	0	0	0	0	0	0	0	0	0	0	voorzitter
chairwoman	0	0	0	0	0	0	1	0	0	1	voorzitter
chaise	0	0	0	0	0	0	0	0	0	0	ligstoel
chalet	0	0	0	0	0	0	0	0	0	0	chalet
chalice	0	0	0	0	0	0	0	0	0	0	kelk
chalk	0	0	0	0	0	0	0	0	0	0	krijt
challenge	1	0	0	1	0	1	0	0	0	0	uitdaging
chamber	0	0	0	0	0	0	0	0	0	0	kamer
chambers	0	0	0	0	0	0	0	0	0	0	kamers
chameleon	0	0	0	0	0	0	0	0	0	0	kameleon
champagne	0	0	0	0	0	0	0	0	0	0	Champagne
champion	0	1	0	0	1	0	1	0	0	1	kampioen
chance	0	0	0	0	0	0	0	0	1	0	kans
chancellor	0	0	0	0	0	0	0	0	0	1	kanselier
chandelier	0	0	0	0	0	0	0	0	0	0	kroonluchter
chandler	0	0	0	0	0	0	0	0	0	0	chandler
change	0	0	0	1	0	0	0	0	0	0	Wijzigen
changeable	0	1	0	0	0	0	0	0	1	0	veranderlijk
changed	0	0	0	0	0	0	0	0	0	0	veranderd
changer	0	0	0	0	0	0	0	0	0	0	wisselaar
changing	0	0	0	0	0	0	0	0	0	0	veranderen
channel	0	0	0	0	0	0	0	0	0	0	kanaal
chant	1	1	0	0	1	0	1	0	1	0	zingen
chaos	1	0	0	1	0	1	0	1	0	0	chaos
chaotic	1	0	0	0	0	1	0	0	0	0	chaotisch
chap	0	0	0	0	0	0	0	0	0	0	kerel
chapel	0	0	0	0	0	0	0	0	0	0	kapel
chaplain	0	0	0	0	0	0	0	0	0	1	kapelaan
chapman	0	0	0	0	0	0	0	0	0	0	chapman
chaps	0	0	0	0	0	0	0	0	0	0	chaps
chapter	0	0	0	0	0	0	0	0	0	0	hoofdstuk
char	0	0	0	0	0	0	0	0	0	0	char
character	0	0	0	0	0	0	0	0	0	0	karakter
characteristic	0	0	0	0	0	0	0	0	0	0	karakteristiek
characterize	0	0	0	0	0	0	0	0	0	0	karakteriseren
charade	0	0	0	0	0	1	0	0	0	0	poppenkast
charcoal	0	0	0	0	0	0	0	0	0	0	houtskool
charge	0	0	0	0	0	0	0	0	0	0	aanval
chargeable	0	0	0	1	0	1	0	1	0	0	belastbaar
charger	0	0	0	0	0	0	1	0	0	0	oplader
chariot	0	0	0	0	0	0	0	0	0	0	wagen
charitable	0	1	0	0	1	0	1	0	0	1	liefdadigheid
charity	0	0	0	0	1	0	1	0	0	0	liefdadigheid
charm	0	0	0	0	0	0	1	0	0	0	charme
charmed	0	0	0	0	1	1	1	0	0	0	gecharmeerd
charmer	0	0	0	0	0	0	0	0	0	0	charmeur
charming	0	0	0	0	0	0	1	0	0	0	charmant
chart	0	0	0	0	0	0	0	0	0	1	grafiek
charter	0	0	0	0	0	0	0	0	0	0	Handvest
chartered	0	0	0	0	0	0	0	0	0	0	gecharterd
chase	0	0	0	0	0	1	0	0	0	0	achtervolging
chasm	0	0	0	1	0	0	0	0	0	0	kloof
chastisement	0	0	0	0	0	1	0	0	0	0	kastijding
chastity	0	1	0	0	0	0	1	0	0	1	kuisheid
chat	0	0	0	0	0	0	0	0	0	0	chatten
chateau	0	0	0	0	0	0	0	0	0	0	kasteel
chatter	0	0	0	0	0	0	0	0	0	0	kletsen
chattering	0	0	0	0	0	0	1	0	0	0	babbelend
chatty	0	0	0	0	0	1	0	0	0	0	spraakzaam
chauffeur	0	0	0	0	0	0	0	0	0	0	chauffeur
cheap	0	0	0	0	0	1	0	0	0	0	goedkoop
cheat	1	0	1	0	0	1	0	0	0	0	bedriegen
check	0	0	0	0	0	0	0	0	0	0	controleren
checker	0	0	0	0	0	0	0	0	0	0	checker
checkered	0	0	0	0	0	0	0	0	0	0	geruit
checkers	0	0	0	0	0	0	0	0	0	0	dammen
checklist	0	0	0	0	0	0	1	0	0	1	checklist
cheek	0	0	0	0	0	0	0	0	0	0	wang
cheeks	0	0	0	0	0	0	0	0	0	0	wangen
cheep	0	0	0	0	0	0	0	0	0	0	goedkoop
cheer	0	1	0	0	1	0	1	0	1	1	juichen
cheerful	0	0	0	0	1	0	1	0	1	0	vrolijk
cheerfulness	0	1	0	0	1	0	1	0	0	1	opgewektheid
cheering	0	0	0	0	1	0	1	0	0	0	juichen
cheery	0	1	0	0	1	0	1	0	0	0	vrolijk
cheesecake	0	0	0	0	0	1	0	0	0	0	cheesecake
cheetah	0	0	0	0	0	0	0	0	0	0	Jachtluipaard
chemise	0	0	0	0	0	0	0	0	0	0	hemd
chemist	0	0	0	0	0	0	1	0	0	1	scheikundige
chemistry	0	0	0	0	0	0	0	0	0	0	chemie
cheque	0	0	0	0	0	0	0	0	0	0	controleren
cherish	0	1	0	0	1	0	1	0	1	1	koesteren
cherry	0	0	0	0	0	0	1	0	0	0	kers-
chess	0	0	0	0	0	0	0	0	0	0	schaken
chest	0	0	0	0	0	0	0	0	0	0	borst
chestnut	0	0	0	0	0	0	0	0	0	0	kastanje
chevron	0	0	0	0	0	0	0	0	0	0	chevron
chew	0	0	0	0	0	0	0	0	0	0	kauwen
chic	0	0	0	0	0	0	0	0	0	0	chique
chicane	0	1	0	0	0	1	0	0	1	1	chicane
chicken	0	0	0	1	0	0	0	0	0	0	kip
chief	0	0	0	0	0	0	0	0	0	0	opperhoofd
chiefly	0	0	0	0	0	0	0	0	0	0	hoofdzakelijk
chieftain	0	0	0	0	0	0	1	0	0	0	hoofdman
child	0	1	0	0	1	0	1	0	0	0	kind
childbirth	0	0	0	0	0	0	0	0	0	0	bevalling
childhood	0	0	0	0	1	0	1	0	0	0	jeugd
childish	0	0	0	0	0	1	0	0	0	0	kinderachtig
chill	0	0	0	0	0	0	0	0	0	0	chillen
chilly	0	0	0	0	0	1	0	0	0	0	koud
chime	0	0	0	0	0	0	0	0	0	0	klokkengelui
chimera	0	0	0	1	0	0	0	0	1	0	hersenschim
chimes	0	0	0	0	0	0	0	0	0	0	klokkenspel
chimney	0	0	0	0	0	0	0	0	0	0	schoorsteen
china	0	0	0	0	0	0	0	0	0	0	China
chine	0	0	0	0	0	0	0	0	0	0	chine
chinook	0	0	0	0	0	0	0	0	0	0	chinook
chip	0	0	0	0	0	0	0	0	0	0	chip
chipping	0	0	0	0	0	0	0	0	0	0	chippen
chirp	0	0	0	0	1	0	1	0	0	0	tjilpen
chisel	0	0	0	0	0	0	1	0	0	0	beitel
chit	0	0	0	0	0	0	0	0	0	0	chit
chivalry	0	0	0	0	0	0	1	0	0	0	ridderlijkheid
chloroform	0	0	0	0	0	1	0	0	0	0	chloroform
chocolate	0	1	0	0	1	0	1	0	0	1	chocola
choice	0	0	0	0	0	0	1	0	0	0	keuze
choir	0	0	0	0	1	0	1	0	0	1	koor
choke	1	0	0	0	0	1	0	1	0	0	verstikken
cholera	0	0	1	1	0	1	0	1	0	0	cholera
choose	0	0	0	0	0	0	0	0	0	0	Kiezen
choosing	0	0	0	0	0	0	0	0	0	0	kiezen
chop	0	0	0	0	0	1	0	0	0	0	karbonade
chopping	0	0	0	0	0	0	0	0	0	0	hakken
chops	0	0	0	0	0	0	0	0	0	0	karbonades
choral	0	0	0	0	1	0	1	0	0	0	koor-
chords	0	0	0	0	0	0	0	0	0	0	akkoorden
chore	0	0	0	0	0	1	0	0	0	0	klus
chorus	0	0	0	0	0	0	1	0	0	0	Refrein
chosen	0	0	0	0	0	0	1	0	0	0	gekozen
chowder	0	0	0	0	0	0	1	0	0	0	chowder
christening	0	0	0	0	0	0	0	0	0	0	doop
chromatic	0	0	0	0	0	0	0	0	0	0	chromatisch
chromatography	0	0	0	0	0	0	0	0	0	0	chromatografie
chromosome	0	0	0	0	0	0	0	0	0	0	chromosoom
chronic	0	0	0	0	0	1	0	1	0	0	chronisch
chronicle	0	0	0	0	0	0	1	0	0	1	kroniek
chronograph	0	0	0	0	0	0	0	0	0	0	chronograaf
chronological	0	0	0	0	0	0	0	0	0	0	chronologisch
chuck	0	0	0	0	0	0	0	0	0	0	Chuck
chuckle	0	1	0	0	1	0	1	0	1	1	grinniken
chunk	0	0	0	0	0	0	0	0	0	0	brok
chunky	0	0	0	0	0	0	0	0	0	0	dik
church	0	1	0	0	1	0	1	0	0	1	kerk
churchyard	0	0	0	0	0	0	0	0	0	0	kerkhof
churn	0	0	0	0	0	0	0	0	0	0	karnen
chute	0	0	0	0	0	0	0	0	0	0	stortkoker
chutney	0	0	0	0	0	0	0	0	0	0	chutney
ciao	0	0	0	0	0	0	0	0	0	0	doei
cider	0	0	0	0	0	0	1	0	0	0	cider
cigar	0	0	0	0	0	0	0	0	0	0	sigaar
cigarette	0	0	0	0	0	1	0	0	0	0	sigaret
cinch	0	0	0	0	0	0	0	0	0	0	makkie
cinder	0	0	0	0	0	0	0	0	0	0	sintel
cinema	0	0	0	0	0	0	0	0	0	0	bioscoop
cinematographer	0	0	0	0	0	0	0	0	0	0	cameraman
cinematography	0	0	0	0	0	0	0	0	0	0	cinematografie
cinnamon	0	0	0	0	0	0	0	0	0	0	kaneel
cipher	0	0	0	0	0	0	0	0	0	0	cijfer
circle	0	0	0	0	0	0	0	0	0	0	cirkel
circling	0	0	0	0	0	0	0	0	0	0	cirkelen
circuit	0	0	0	0	0	0	0	0	0	0	circuit
circular	0	0	0	0	0	0	0	0	0	0	circulaire
circulate	0	0	0	0	0	0	0	0	0	0	circuleren
circulation	0	0	0	0	0	0	0	0	0	0	circulatie
circumcision	0	0	0	0	0	0	1	0	0	0	besnijdenis
circumference	0	0	0	0	0	0	0	0	0	0	omtrek
circumferential	0	0	0	0	0	0	0	0	0	0	omtreksrichting
circumscribed	0	0	0	0	0	0	0	0	0	0	omschreven
circumstance	0	0	0	0	0	0	0	0	0	0	omstandigheid
circumstantial	0	0	0	0	0	0	0	0	0	0	indirect
circumvention	0	0	0	0	0	1	1	0	0	0	omzeiling
circus	0	0	0	0	0	0	0	0	0	0	circus
cirrus	0	0	0	0	0	0	0	0	0	0	cirrus
cistern	0	0	0	0	0	0	0	0	0	0	stortbak
citadel	0	0	0	0	0	0	0	0	0	0	citadel
citation	0	0	0	0	0	0	0	0	0	0	citaat
citizen	0	0	0	0	0	0	1	0	0	0	inwoner
citrine	0	0	0	0	0	0	0	0	0	0	citrien
city	0	0	0	0	0	0	0	0	0	0	stad
civic	0	0	0	0	0	0	0	0	0	0	burgerlijk
civil	0	0	0	0	0	0	1	0	0	0	civiel
civilian	0	0	0	0	0	0	0	0	0	0	burger
civility	0	0	0	0	0	0	1	0	0	0	beleefdheid
civilization	0	0	0	0	0	0	1	0	0	1	beschaving
civilized	0	0	0	0	1	0	1	0	0	1	beschaafd
clad	0	0	0	0	0	0	0	0	0	0	gekleed
claim	0	0	0	0	0	0	0	0	0	0	claim
claimant	1	0	1	0	0	0	0	0	0	0	eiser
clairvoyant	0	0	0	0	0	0	1	0	0	0	helderziende
clam	0	0	0	0	0	0	0	0	0	0	mossel
clamor	1	1	1	0	0	1	0	0	1	0	geschreeuw
clamp	0	0	0	0	0	0	0	0	0	0	klem
clan	0	0	0	0	0	0	0	0	0	1	clan
clandestine	0	0	0	0	0	0	0	0	0	0	clandestien
clap	0	1	0	0	1	0	1	0	0	1	klap
clarify	0	0	0	0	0	0	1	0	0	0	nader toelichten
clarinet	0	0	0	0	0	0	0	0	0	0	klarinet
clarion	0	0	0	0	0	0	0	0	0	0	klaroen
clarity	0	0	0	0	0	0	0	0	0	0	helderheid
clash	1	0	0	0	0	1	0	0	0	0	botsen
clashing	1	0	0	1	0	1	0	0	0	0	botsen
clasp	0	0	0	0	0	0	0	0	0	0	sluiting
class	0	0	0	0	0	0	0	0	0	0	klas
classic	0	0	0	0	0	0	1	0	0	0	klassiek
classical	0	0	0	0	0	0	1	0	0	0	klassiek
classics	0	0	0	0	1	0	1	0	0	0	klassiekers
classification	0	0	0	0	0	0	0	0	0	0	classificatie
classify	0	0	0	0	0	0	1	0	0	0	classificeren
classmate	0	0	0	0	0	0	0	0	0	0	klasgenoot
clatter	0	0	0	0	0	0	0	0	0	0	gekletter
clause	0	0	0	0	0	0	0	0	0	0	clausule
clauses	0	0	0	0	0	0	0	0	0	0	clausules
claw	1	0	0	1	0	1	0	0	0	0	klauw
claws	0	0	0	0	0	0	0	0	0	0	klauwen
clay	0	0	0	0	0	0	0	0	0	0	klei
clean	0	0	0	0	1	0	1	0	0	1	schoon
cleaning	0	0	0	0	0	0	1	0	0	0	schoonmaak
cleanliness	0	0	0	0	0	0	1	0	0	0	reinheid
cleanly	0	0	0	0	0	0	1	0	0	0	netjes
cleanse	0	0	0	0	0	0	1	0	0	0	reinigen
cleansing	0	0	0	0	0	0	1	0	0	0	reiniging
