English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Malay Word
chords	0	0	0	0	0	0	0	0	0	0	kord
chore	0	0	0	0	0	1	0	0	0	0	kerja kerja
chorus	0	0	0	0	0	0	1	0	0	0	korus
chosen	0	0	0	0	0	0	1	0	0	0	dipilih
chowder	0	0	0	0	0	0	1	0	0	0	sup sup
christening	0	0	0	0	0	0	0	0	0	0	pembaptisan
chromatic	0	0	0	0	0	0	0	0	0	0	kromatik
chromatography	0	0	0	0	0	0	0	0	0	0	kromatografi
chromosome	0	0	0	0	0	0	0	0	0	0	kromosom
chronic	0	0	0	0	0	1	0	1	0	0	kronik
chronicle	0	0	0	0	0	0	1	0	0	1	kronik
chronograph	0	0	0	0	0	0	0	0	0	0	kronograf
chronological	0	0	0	0	0	0	0	0	0	0	kronologi
chuck	0	0	0	0	0	0	0	0	0	0	chuck
chuckle	0	1	0	0	1	0	1	0	1	1	ketawa kecil
chunk	0	0	0	0	0	0	0	0	0	0	ketulan
chunky	0	0	0	0	0	0	0	0	0	0	gempal
church	0	1	0	0	1	0	1	0	0	1	gereja
churchyard	0	0	0	0	0	0	0	0	0	0	halaman gereja
churn	0	0	0	0	0	0	0	0	0	0	churn
chute	0	0	0	0	0	0	0	0	0	0	pelongsor
chutney	0	0	0	0	0	0	0	0	0	0	chutney
ciao	0	0	0	0	0	0	0	0	0	0	ciao
cider	0	0	0	0	0	0	1	0	0	0	cider
cigar	0	0	0	0	0	0	0	0	0	0	cerut
cigarette	0	0	0	0	0	1	0	0	0	0	rokok
cinch	0	0	0	0	0	0	0	0	0	0	cinch
cinder	0	0	0	0	0	0	0	0	0	0	cinder
cinema	0	0	0	0	0	0	0	0	0	0	pawagam
cinematographer	0	0	0	0	0	0	0	0	0	0	ahli sinematografi
cinematography	0	0	0	0	0	0	0	0	0	0	sinematografi
cinnamon	0	0	0	0	0	0	0	0	0	0	kayu manis
cipher	0	0	0	0	0	0	0	0	0	0	sifir
circle	0	0	0	0	0	0	0	0	0	0	bulatan
circling	0	0	0	0	0	0	0	0	0	0	mengelilingi
circuit	0	0	0	0	0	0	0	0	0	0	litar
circular	0	0	0	0	0	0	0	0	0	0	pekeliling
circulate	0	0	0	0	0	0	0	0	0	0	beredar
circulation	0	0	0	0	0	0	0	0	0	0	peredaran
circumcision	0	0	0	0	0	0	1	0	0	0	berkhatan
circumference	0	0	0	0	0	0	0	0	0	0	lilitan
circumferential	0	0	0	0	0	0	0	0	0	0	keliling
circumscribed	0	0	0	0	0	0	0	0	0	0	terhad
circumstance	0	0	0	0	0	0	0	0	0	0	keadaan
circumstantial	0	0	0	0	0	0	0	0	0	0	mengikut keadaan
circumvention	0	0	0	0	0	1	1	0	0	0	pemintasan
circus	0	0	0	0	0	0	0	0	0	0	sarkas
cirrus	0	0	0	0	0	0	0	0	0	0	sirus
cistern	0	0	0	0	0	0	0	0	0	0	tangki
citadel	0	0	0	0	0	0	0	0	0	0	benteng
citation	0	0	0	0	0	0	0	0	0	0	petikan
citizen	0	0	0	0	0	0	1	0	0	0	warganegara
citrine	0	0	0	0	0	0	0	0	0	0	citrine
city	0	0	0	0	0	0	0	0	0	0	bandar
civic	0	0	0	0	0	0	0	0	0	0	sivik
civil	0	0	0	0	0	0	1	0	0	0	awam
civilian	0	0	0	0	0	0	0	0	0	0	orang awam
civility	0	0	0	0	0	0	1	0	0	0	beradab
civilization	0	0	0	0	0	0	1	0	0	1	tamadun
civilized	0	0	0	0	1	0	1	0	0	1	beradab
clad	0	0	0	0	0	0	0	0	0	0	berpakaian
claim	0	0	0	0	0	0	0	0	0	0	tuntutan
claimant	1	0	1	0	0	0	0	0	0	0	penuntut
clairvoyant	0	0	0	0	0	0	1	0	0	0	peramal
clam	0	0	0	0	0	0	0	0	0	0	kerang
clamor	1	1	1	0	0	1	0	0	1	0	keriuhan
clamp	0	0	0	0	0	0	0	0	0	0	pengapit
clan	0	0	0	0	0	0	0	0	0	1	puak
clandestine	0	0	0	0	0	0	0	0	0	0	rahsia
clap	0	1	0	0	1	0	1	0	0	1	tepuk tangan
clarify	0	0	0	0	0	0	1	0	0	0	jelaskan
clarinet	0	0	0	0	0	0	0	0	0	0	klarinet
clarion	0	0	0	0	0	0	0	0	0	0	clarion
clarity	0	0	0	0	0	0	0	0	0	0	kejelasan
clash	1	0	0	0	0	1	0	0	0	0	pertembungan
clashing	1	0	0	1	0	1	0	0	0	0	bertembung
clasp	0	0	0	0	0	0	0	0	0	0	genggam
class	0	0	0	0	0	0	0	0	0	0	kelas
classic	0	0	0	0	0	0	1	0	0	0	klasik
classical	0	0	0	0	0	0	1	0	0	0	klasik
classics	0	0	0	0	1	0	1	0	0	0	klasik
classification	0	0	0	0	0	0	0	0	0	0	pengelasan
classify	0	0	0	0	0	0	1	0	0	0	mengelaskan
classmate	0	0	0	0	0	0	0	0	0	0	rakan sekelas
clatter	0	0	0	0	0	0	0	0	0	0	berdenting
clause	0	0	0	0	0	0	0	0	0	0	klausa
clauses	0	0	0	0	0	0	0	0	0	0	klausa
claw	1	0	0	1	0	1	0	0	0	0	cakar
claws	0	0	0	0	0	0	0	0	0	0	cakar
clay	0	0	0	0	0	0	0	0	0	0	tanah liat
clean	0	0	0	0	1	0	1	0	0	1	bersih
cleaning	0	0	0	0	0	0	1	0	0	0	pembersihan
cleanliness	0	0	0	0	0	0	1	0	0	0	kebersihan
cleanly	0	0	0	0	0	0	1	0	0	0	dengan bersih
cleanse	0	0	0	0	0	0	1	0	0	0	membersihkan
cleansing	0	0	0	0	0	0	1	0	0	0	pembersihan
clearance	0	0	0	0	0	0	1	0	0	1	pelepasan
clearing	0	0	0	0	0	0	0	0	0	0	pembersihan
clearness	0	0	0	0	0	0	1	0	0	0	kejelasan
cleavage	0	0	0	0	0	0	0	0	0	0	belahan badan
cleave	0	0	0	1	0	0	0	0	0	0	belah
clef	0	0	0	0	0	0	0	0	0	0	klef
cleft	0	0	0	0	0	0	0	0	0	0	sumbing
clemency	0	0	0	0	0	0	0	0	0	0	belas kasihan
clergy	0	0	0	0	0	0	0	0	0	0	pendeta
clergyman	0	0	0	0	0	0	0	0	0	0	pendeta
clerical	0	0	0	0	0	0	1	0	0	1	perkeranian
clerk	0	0	0	0	0	0	0	0	0	0	kerani
clerkship	0	0	0	0	0	0	0	0	0	0	kerani
clever	0	0	0	0	0	0	1	0	0	0	pandai
cleverness	0	0	0	0	0	0	1	0	0	0	kepandaian
click	0	0	0	0	0	0	0	0	0	0	klik
client	0	0	0	0	0	0	0	0	0	0	pelanggan
clientele	0	0	0	0	0	0	0	0	0	0	pelanggan
cliff	0	0	0	1	0	0	0	0	0	0	tebing
climate	0	0	0	0	0	0	0	0	0	0	iklim
climatology	0	0	0	0	0	0	0	0	0	0	klimatologi
climax	0	1	0	0	1	0	1	0	1	1	klimaks
climb	0	0	0	0	0	0	0	0	0	0	mendaki
cling	0	0	0	0	0	0	0	0	0	0	berpaut
clip	0	0	0	0	0	0	0	0	0	0	klip
clipper	0	0	0	0	0	0	0	0	0	0	gunting
clipping	0	0	0	0	0	0	0	0	0	0	keratan
clique	0	0	0	0	0	0	0	0	0	0	kumpulan
cloak	0	0	0	0	0	0	0	0	0	0	jubah
clock	0	1	0	0	0	0	0	0	0	0	jam
clockwork	0	0	0	0	0	0	0	0	0	0	kerja jam
clog	0	0	0	0	0	0	0	0	0	0	menyumbat
cloister	0	0	0	0	0	1	0	0	0	0	biara
close	0	0	0	0	0	0	0	0	0	0	dekat
closed	0	0	0	0	0	0	0	0	0	0	tertutup
closeness	0	0	0	0	1	0	1	0	0	1	keakraban
closet	0	0	0	0	0	0	0	0	0	0	almari
closure	0	1	0	0	1	0	1	1	0	0	penutupan
clot	0	0	0	0	0	0	0	0	0	0	beku
cloth	0	0	0	0	0	0	0	0	0	0	kain
clothe	0	0	0	0	0	0	1	0	0	0	pakaian
clothes	0	0	0	0	0	0	0	0	0	0	pakaian
clothesline	0	0	0	0	0	0	0	0	0	0	tali jemuran
clothing	0	0	0	0	0	0	0	0	0	0	pakaian
cloud	0	0	0	0	0	0	0	0	0	0	awan
clouded	0	0	0	0	0	1	0	1	0	0	mendung
cloudiness	0	0	0	1	0	1	0	0	0	0	keadaan mendung
cloudy	0	0	0	0	0	0	0	1	0	0	mendung
clover	0	0	0	0	0	0	0	0	0	0	semanggi
cloves	0	0	0	0	0	0	0	0	0	0	bunga cengkih
clown	0	1	0	0	1	0	1	0	1	0	badut
club	0	0	0	0	0	0	0	0	0	0	kelab
clubhouse	0	0	0	0	0	0	0	0	0	0	rumah kelab
clubs	0	0	0	0	0	0	0	0	0	0	kelab
clue	0	1	0	0	0	0	0	0	0	0	petunjuk
clump	0	0	0	0	0	1	0	0	0	0	rumpun
clumsy	0	0	1	0	0	1	0	0	0	0	kekok
cluster	0	0	0	0	0	0	0	0	0	0	kelompok
clutch	0	0	0	0	0	0	0	0	0	0	klac
clutches	0	0	0	0	0	0	0	0	0	0	cengkaman
clutter	0	0	0	0	0	0	0	0	0	0	kekusutan
coach	0	0	0	0	0	0	0	0	0	1	jurulatih
coagulation	0	0	0	0	0	0	0	0	0	0	pembekuan
coal	0	0	0	0	0	0	0	0	0	0	arang
coalesce	0	0	0	0	0	0	0	0	0	1	bersatu
coalition	0	0	0	0	0	0	1	0	0	0	pakatan
coast	0	0	0	0	0	0	1	0	0	0	pantai
coastal	0	0	0	0	0	0	0	0	0	0	pesisir pantai
coaster	0	0	0	0	0	0	0	0	0	0	coaster
coat	0	0	0	0	0	0	0	0	0	0	kot
coating	0	0	0	0	0	0	0	0	0	0	salutan
coax	0	0	0	0	0	0	0	0	0	1	memujuk
cobalt	0	0	0	0	0	0	0	0	0	0	kobalt
cobble	0	0	0	0	0	0	0	0	0	0	berbatu
cobbler	0	0	0	0	0	0	0	0	0	0	tukang kasut
cobra	0	0	0	1	0	0	0	0	0	0	ular tedung
cocaine	0	0	0	0	0	1	0	1	0	0	kokain
cock	0	0	0	0	0	0	0	0	0	0	ayam jantan
cockpit	0	0	0	0	0	0	0	0	0	0	kokpit
cocktail	0	0	0	0	0	0	0	0	0	0	koktel
cocoa	0	0	0	0	0	0	0	0	0	0	koko
cocoon	0	0	0	0	0	0	0	0	0	0	kepompong
cod	0	0	0	0	0	0	0	0	0	0	ikan kod
code	0	0	0	0	0	0	0	0	0	0	kod
codex	0	0	0	0	0	0	0	0	0	0	codex
codification	0	0	0	0	0	0	0	0	0	0	kodifikasi
codify	0	0	0	0	0	0	0	0	0	0	kodkan
coefficient	0	0	0	0	0	0	0	0	0	0	pekali
coerce	1	0	1	1	0	1	0	0	0	0	paksaan
coercion	1	0	1	1	0	1	0	1	0	0	paksaan
coercive	0	0	0	0	0	0	0	0	0	0	memaksa
coexist	0	0	0	0	0	0	1	0	0	1	wujud bersama
coexistence	0	0	0	0	0	0	0	0	0	0	kewujudan bersama
coexisting	0	0	0	0	0	0	0	0	0	1	wujud bersama
coffee	0	0	0	0	0	0	0	0	0	0	kopi
coffin	0	0	0	1	0	1	0	1	0	0	keranda
cog	0	0	0	0	0	0	0	0	0	0	cog
cogent	0	0	0	0	0	0	1	0	0	1	mantap
cognate	0	0	0	0	0	0	0	0	0	0	serumpun
cognition	0	0	0	0	0	0	0	0	0	0	kognisi
cognitive	0	0	0	0	0	0	1	0	0	0	kognitif
cohabitation	0	0	0	0	0	0	0	0	0	0	bersekedudukan
coherence	0	0	0	0	0	0	1	0	0	0	kesepaduan
coherent	0	0	0	0	0	0	1	0	0	0	koheren
cohesion	0	0	0	0	0	0	0	0	0	1	perpaduan
cohesive	0	0	0	0	0	0	1	0	0	1	padu
cohort	0	0	0	0	0	0	0	0	0	0	kohort
coil	0	0	0	0	0	0	0	0	0	0	gegelung
coiled	0	0	0	0	0	0	0	0	0	0	bergulung
coin	0	0	0	0	0	0	0	0	0	0	syiling
coinage	0	0	0	0	0	0	0	0	0	0	duit syiling
coincide	0	0	0	0	0	0	0	0	0	0	bertepatan
coincidence	0	0	0	0	0	0	0	0	1	0	kebetulan
coincident	0	0	0	0	0	0	0	0	0	0	kebetulan
coinciding	0	0	0	0	0	0	0	0	0	0	bertepatan
coke	0	0	0	0	0	0	0	0	0	0	kok
cold	0	0	0	0	0	1	0	0	0	0	sejuk
coldly	0	0	0	0	0	1	0	0	0	0	dengan dingin
coldness	1	0	1	1	0	1	0	1	0	0	kesejukan
colic	0	0	0	0	0	1	0	0	0	0	kolik
collaborator	0	0	0	0	0	0	0	0	0	1	rakan usaha sama
collapse	0	0	1	1	0	1	0	1	0	0	runtuh
collar	0	0	0	0	0	0	0	0	0	0	kolar
collate	0	0	0	0	0	0	0	0	0	0	menyusun
collateral	0	0	0	0	0	0	0	0	0	1	cagaran
collation	0	0	0	0	0	0	0	0	0	0	pengumpulan
colleague	0	0	0	0	0	0	0	0	0	0	rakan sekerja
collect	0	0	0	0	0	0	0	0	0	0	mengumpul
collected	0	0	0	0	0	0	0	0	0	0	dikumpul
collection	0	0	0	0	0	0	0	0	0	0	koleksi
collective	0	0	0	0	0	0	0	0	0	0	kolektif
collectively	0	0	0	0	0	0	1	0	0	1	secara kolektif
collector	0	0	0	0	0	0	0	0	0	0	pengumpul
college	0	0	0	0	0	0	0	0	0	0	kolej
collegiate	0	0	0	0	0	0	0	0	0	0	kolej
collide	0	0	0	0	0	0	0	0	0	0	berlanggar
collie	0	0	0	0	0	0	0	0	0	0	collie
collision	1	0	0	0	0	1	0	0	0	0	perlanggaran
collocation	0	0	0	0	0	0	0	0	0	0	kolokasi
colloquial	0	0	0	0	0	0	0	0	0	0	bahasa sehari-hari
collusion	1	0	1	1	0	1	0	1	0	0	pakatan sulit
colon	0	0	0	0	0	0	0	0	0	0	kolon
colonel	0	0	0	0	0	0	1	0	0	1	kolonel
colonial	0	0	0	0	0	0	0	0	0	0	penjajah
colony	0	0	0	0	0	0	0	0	0	0	tanah jajahan
colophon	0	0	0	0	0	0	0	0	0	0	kolofon
color	0	0	0	0	0	0	0	0	0	0	warna
coloration	0	0	0	0	0	0	0	0	0	0	pewarnaan
colored	0	0	0	0	0	0	0	0	0	0	berwarna
coloring	0	0	0	0	0	0	0	0	0	0	mewarna
colorless	0	0	0	0	0	0	0	0	0	0	tidak berwarna
colors	0	0	0	0	0	0	0	0	0	0	warna
colossal	0	0	0	0	0	0	1	0	0	0	sangat besar
colt	0	0	0	0	0	0	0	0	0	0	anak kuda jantan
column	0	0	0	0	0	0	0	0	0	0	kolum
columnar	0	0	0	0	0	0	0	0	0	0	kolumnar
coma	0	0	0	1	0	1	0	1	0	0	koma
comatose	0	0	0	1	0	1	0	1	0	0	koma
comb	0	0	0	0	0	0	0	0	0	0	sikat
combat	1	0	0	1	0	1	0	0	0	0	pertempuran
combatant	1	0	0	1	0	1	0	0	0	0	pejuang
combative	1	0	0	1	0	1	0	0	0	0	berperang
combination	0	0	0	0	0	0	0	0	0	0	gabungan
combinatorial	0	0	0	0	0	0	0	0	0	0	kombinatorial
combine	0	0	0	0	0	0	0	0	0	0	Gabung
combined	0	0	0	0	0	0	0	0	0	0	digabungkan
combustible	0	0	0	0	0	0	0	0	0	0	mudah terbakar
combustion	0	0	0	0	0	0	0	0	0	0	pembakaran
comedy	0	0	0	0	0	0	0	0	0	0	komedi
comet	0	0	0	0	0	0	0	0	0	0	komet
comfort	0	1	0	0	1	0	1	0	0	1	keselesaan
comforter	0	0	0	0	0	0	0	0	0	0	penghibur
comic	0	0	0	0	0	0	0	0	0	0	komik
comical	0	0	0	0	0	0	0	0	0	0	kelakar
coming	0	1	0	0	0	0	0	0	0	0	datang
comma	0	0	0	0	0	0	0	0	0	0	koma
command	0	0	0	0	0	0	0	0	0	0	perintah
commandant	0	0	0	0	0	0	1	0	0	1	komandan
commander	0	0	0	0	0	0	0	0	0	0	komander
commanding	0	0	0	0	0	0	1	0	0	1	memerintah
commemorate	0	1	0	0	1	0	1	1	0	0	memperingati
commemoration	0	1	0	0	1	0	1	0	0	0	peringatan
commemorative	0	1	0	0	0	0	1	0	0	0	peringatan
commence	0	0	0	0	0	0	0	0	0	0	bermula
commend	0	0	0	0	0	0	1	0	0	0	puji
commendable	0	0	0	0	1	0	1	0	0	1	terpuji
commensurate	0	0	0	0	0	0	0	0	0	0	setimpal
comment	0	0	0	0	0	0	0	0	0	0	komen
commentary	0	0	0	0	0	0	0	0	0	0	ulasan
commentator	0	0	0	0	0	0	1	0	0	0	pengulas
commerce	0	0	0	0	0	0	0	0	0	1	perdagangan
commercial	0	0	0	0	0	0	0	0	0	0	komersial
commissary	0	0	0	0	0	0	0	0	0	0	komisaris
commission	0	0	0	0	0	0	0	0	0	1	komisen
commissioner	0	0	0	0	0	0	0	0	0	0	pesuruhjaya
commit	0	0	0	0	0	0	0	0	0	0	komited
committal	0	0	0	0	0	1	0	1	0	0	komited
committed	0	0	0	0	0	0	1	0	0	1	komited
committee	0	0	0	0	0	0	0	0	0	1	jawatankuasa
commodity	0	0	0	0	0	0	0	0	0	0	komoditi
commodore	0	0	0	0	0	0	1	0	0	1	komodor
common	0	0	0	0	0	0	0	0	0	0	biasa
commonly	0	0	0	0	0	0	0	0	0	0	lazimnya
commonplace	0	1	0	0	0	0	0	0	0	1	perkara biasa
commons	0	0	0	0	0	0	0	0	0	0	orang biasa
commonwealth	0	0	0	0	0	0	1	0	0	1	komanwel
commotion	1	0	0	0	0	1	0	0	0	0	kekecohan
commune	0	0	0	0	0	0	0	0	0	0	komune
communicable	0	0	0	0	0	0	0	0	0	0	berjangkit
communicate	0	0	0	0	0	0	1	0	0	1	berkomunikasi
communication	0	0	0	0	0	0	0	0	0	1	komunikasi
communicative	0	0	0	0	0	0	1	0	0	0	komunikatif
communion	0	0	0	0	1	0	1	0	0	1	perjamuan
communism	1	0	0	1	0	1	0	1	0	0	komunisme
communist	0	0	0	0	0	1	0	0	0	0	komunis
community	0	0	0	0	0	0	1	0	0	0	masyarakat
commutation	0	0	0	0	0	0	1	0	0	0	ulang alik
commutative	0	0	0	0	0	0	0	0	0	0	komutatif
commute	0	0	0	0	0	0	1	0	0	0	ulang alik
commuter	0	0	0	0	0	0	0	0	0	0	Komuter
compact	0	0	0	0	0	0	0	0	0	1	padat
compaction	0	0	0	0	0	0	0	0	0	0	pemadatan
compactness	0	0	0	0	0	0	0	0	0	0	kekompakan
companion	0	0	0	0	1	0	1	0	0	1	peneman
companionship	0	0	0	0	0	0	0	0	0	0	pergaulan
company	0	0	0	0	0	0	0	0	0	0	syarikat
comparable	0	0	0	0	0	0	0	0	0	0	setanding
comparative	0	0	0	0	0	0	0	0	0	0	perbandingan
comparatively	0	0	0	0	0	0	0	0	0	0	secara perbandingan
comparison	0	0	0	0	0	0	0	0	0	0	perbandingan
compartment	0	0	0	0	0	0	0	0	0	0	petak
compass	0	0	0	0	0	0	0	0	0	1	kompas
compassion	0	0	0	1	0	0	1	0	0	0	belas kasihan
compassionate	0	0	0	0	0	0	1	0	0	0	penyayang
compatibility	0	0	0	0	0	0	1	0	0	0	keserasian
compatible	0	0	0	0	0	0	1	0	0	0	serasi
compel	0	0	0	0	0	0	0	0	0	0	memaksa
compelled	0	0	0	0	0	0	0	0	0	0	terpaksa
compelling	0	0	0	0	0	0	1	0	0	0	memaksa
compendium	0	0	0	0	0	0	0	0	0	0	ringkasan
compensate	0	1	0	0	1	0	1	0	1	1	memberi pampasan
compensation	0	0	0	0	0	0	0	0	0	0	pampasan
compensatory	0	0	0	0	0	0	1	0	0	0	pampasan
competence	0	0	0	0	0	0	1	0	0	1	kecekapan
competency	0	0	0	0	0	0	1	0	0	1	kecekapan
competent	0	0	0	0	0	0	1	0	0	1	kompeten
competition	0	1	0	0	0	1	0	0	0	0	persaingan
competitive	0	0	0	0	0	0	0	0	0	0	berdaya saing
competitor	0	0	0	0	0	0	0	0	0	0	pesaing
compilation	0	0	0	0	0	0	0	0	0	0	kompilasi
compile	0	0	0	0	0	0	0	0	0	0	menyusun
complacency	0	0	0	0	0	0	1	0	0	0	rasa puas hati
complacent	0	0	0	0	0	0	0	0	0	0	leka
complain	1	0	0	0	0	1	0	1	0	0	mengeluh
complaint	1	0	0	0	0	1	0	0	0	0	aduan
complement	0	1	0	0	1	0	1	0	1	1	pelengkap
complementary	0	0	0	0	0	0	1	0	0	0	saling melengkapi
completed	0	0	0	0	0	0	0	0	0	0	selesai
completely	0	0	0	0	0	0	1	0	0	0	sepenuhnya
completeness	0	0	0	0	0	0	1	0	0	0	kesempurnaan
completing	0	1	0	0	1	0	1	0	0	0	melengkapkan
completion	0	1	0	0	1	0	1	0	0	0	selesai
complex	0	0	0	0	0	0	0	0	0	0	kompleks
complexed	0	0	0	0	0	1	0	0	0	0	kompleks
complexion	0	0	0	0	0	0	0	0	0	0	kulit muka
complexity	0	0	0	0	0	1	0	0	0	0	kerumitan
compliance	0	0	0	0	0	0	1	0	0	1	pematuhan
compliant	0	0	0	0	0	0	1	0	0	0	patuh
complicate	1	0	0	0	0	1	0	0	0	0	merumitkan
complicated	0	0	0	0	0	1	0	0	0	0	rumit
complication	0	0	0	0	0	1	0	0	0	0	komplikasi
complicity	0	0	0	0	0	1	1	0	0	0	bersubahat
compliment	0	1	0	0	1	0	1	0	1	1	pujian
comply	0	0	0	0	0	0	0	0	0	0	mematuhi
complying	0	0	0	0	0	0	0	0	0	0	mematuhi
compo	0	0	0	0	0	0	0	0	0	0	kompom
component	0	0	0	0	0	0	0	0	0	0	komponen
compose	0	0	0	0	0	0	0	0	0	0	mengarang
composed	0	0	0	0	0	0	1	0	0	0	dikarang
composer	0	0	0	0	0	0	1	0	0	0	komposer
composite	0	0	0	0	0	0	0	0	0	0	komposit
composition	0	0	0	0	0	0	0	0	0	0	gubahan
compost	0	0	1	0	0	1	0	0	0	0	kompos
composure	0	0	0	0	0	0	1	0	0	0	ketenangan
compound	0	0	0	0	0	0	0	0	0	0	kompaun
comprehend	0	0	0	0	0	0	1	0	0	0	memahami
comprehension	0	0	0	0	0	0	0	0	0	0	kefahaman
comprehensive	0	0	0	0	0	0	1	0	0	0	menyeluruh
compress	1	0	0	0	0	0	0	0	0	0	memampatkan
compressed	0	0	0	0	0	0	0	0	0	0	dimampatkan
compressible	0	0	0	0	0	0	0	0	0	0	boleh mampat
compression	0	0	0	0	0	0	0	0	0	0	pemampatan
comprise	0	0	0	0	0	0	0	0	0	0	terdiri
compromise	0	0	0	0	0	0	0	0	0	0	kompromi
comptroller	0	0	0	0	0	0	0	0	0	1	pengawas
compulsion	1	0	0	0	0	1	0	0	0	0	paksaan
compulsory	0	0	0	0	0	1	0	0	0	0	wajib
computable	0	0	0	0	0	0	0	0	0	0	boleh dikira
computation	0	0	0	0	0	0	0	0	0	0	pengiraan
compute	0	0	0	0	0	0	0	0	0	0	pengiraan
computer	0	0	0	0	0	0	0	0	0	0	komputer
comrade	0	0	0	0	0	0	1	0	0	1	rakan seperjuangan
con	0	0	0	0	0	0	0	0	0	0	con
concatenation	0	0	0	0	0	0	0	0	0	0	penyatuan
concave	0	0	0	0	0	0	0	0	0	0	cekung
conceal	0	0	0	0	0	1	0	1	0	0	menyembunyikan
concealed	0	1	0	1	0	1	0	0	1	0	disembunyikan
concealment	1	1	0	1	0	1	0	0	0	0	penyembunyian
conceit	0	0	0	0	0	1	0	0	0	0	bongkak
conceited	0	0	0	0	0	1	0	0	0	0	sombong
conceivable	0	0	0	0	0	0	0	0	0	0	boleh difikirkan
concentrate	0	0	0	0	0	0	0	0	0	0	menumpukan perhatian
concentration	0	0	0	0	0	0	0	0	0	0	penumpuan
concentric	0	0	0	0	0	0	1	0	0	0	sepusat
conception	0	0	0	0	0	0	0	0	0	0	konsep
concern	0	0	0	0	0	0	0	0	0	0	kebimbangan
concerned	0	0	0	1	0	0	0	1	0	0	mengambil berat
concert	0	0	0	0	0	0	0	0	0	0	konsert
concession	0	0	0	0	0	0	0	0	0	0	konsesi
concessional	0	0	0	0	0	0	0	0	0	0	konsesi
concierge	0	0	0	0	0	0	0	0	0	0	concierge
conciliation	0	0	0	0	1	0	1	0	0	1	pendamaian
concise	0	0	0	0	0	0	0	0	0	0	ringkas
conclave	0	0	0	0	0	0	0	0	0	0	konklaf
conclude	0	0	0	0	0	0	0	0	0	0	memuktamadkan
concluding	0	0	0	0	0	0	1	0	0	0	membuat kesimpulan
conclusion	0	0	0	0	0	0	0	0	0	0	kesimpulan
concoction	0	0	0	0	0	0	0	0	0	0	ramuan
concomitant	0	0	0	0	0	0	0	0	0	0	seiring
concord	0	0	0	0	0	0	1	0	0	1	kerukunan
concordance	0	0	0	0	0	0	1	0	0	1	konkordansi
concours	0	0	0	0	0	0	0	0	0	0	concours
concourse	0	0	0	0	0	0	0	0	0	0	ruang legar
concrete	0	0	0	0	0	0	0	0	0	0	konkrit
concurrence	0	0	0	0	0	0	0	0	0	0	persetujuan
concurrent	0	0	0	0	0	0	0	0	0	0	serentak
concurring	0	0	0	0	0	0	0	0	0	0	sependapat
concussion	1	0	0	0	0	1	0	1	0	0	gegaran
condemn	1	0	0	0	0	1	0	0	0	0	mengutuk
condemnation	1	1	1	1	0	1	0	1	0	0	kutukan
condensation	0	0	0	0	0	0	0	0	0	0	pemeluwapan
condensed	0	0	0	0	0	0	0	0	0	0	pekat
condescending	0	0	0	0	0	1	0	0	0	0	merendahkan diri
condescension	1	0	1	0	0	1	0	1	0	0	merendahkan diri
condiment	0	0	0	0	0	0	0	0	0	0	bahan perasa
condition	0	0	0	0	0	0	0	0	0	0	syarat
conditional	0	0	0	0	0	0	0	0	0	0	bersyarat
conditionally	0	0	0	0	0	0	0	0	0	0	bersyarat
conditioned	0	0	0	0	0	0	0	0	0	0	berkondisi
conditions	0	0	0	0	0	0	0	0	0	0	syarat
condolence	0	0	0	0	0	0	1	1	0	0	takziah
condone	0	0	0	0	0	0	1	0	0	0	memaafkan
conducive	0	0	0	0	0	0	1	0	0	0	kondusif
conduct	0	0	0	0	0	0	0	0	0	0	kelakuan
conduction	0	0	0	0	0	0	0	0	0	0	pengaliran
conductivity	0	0	0	0	0	0	1	0	0	0	kekonduksian
conductor	0	0	0	0	0	0	0	0	0	0	konduktor
conduit	0	0	0	0	0	0	0	0	0	0	saluran
cone	0	0	0	0	0	0	0	0	0	0	Kon
confederate	0	0	0	0	0	0	1	0	0	1	bersekutu
confederation	0	0	0	0	0	0	0	0	0	0	konfederasi
confer	0	0	0	0	0	0	0	0	0	0	berunding
conference	0	0	0	0	0	0	0	0	0	0	persidangan
confess	0	0	0	0	0	1	1	0	0	1	mengaku
confession	0	1	0	1	0	1	0	1	1	0	pengakuan
confessional	0	0	0	1	0	0	0	0	0	1	pengakuan
confessions	0	0	0	0	0	0	0	0	0	0	pengakuan
confide	0	0	0	0	0	0	0	0	0	1	curhat
confidence	0	0	0	1	1	0	1	0	0	1	keyakinan diri
confident	0	0	0	0	1	0	1	0	0	1	yakin
confidential	0	0	0	0	0	0	0	0	0	1	sulit
confidentially	0	0	0	0	0	0	0	0	0	1	secara sulit
configuration	0	0	0	0	0	0	0	0	0	0	konfigurasi
confine	1	0	0	1	0	1	0	1	0	0	mengurung
confined	1	0	1	1	0	1	0	1	0	0	terkurung
confinement	1	0	0	1	0	1	0	1	0	0	berpantang
confines	0	0	0	0	0	0	0	0	0	0	membataskan
confirm	0	0	0	0	0	0	0	0	0	0	mengesahkan
confirmation	0	0	0	0	0	0	0	0	0	1	pengesahan
confirmatory	0	0	0	0	0	0	0	0	0	0	pengesahan
confirmed	0	0	0	0	0	0	1	0	0	1	disahkan
confiscate	1	0	0	0	0	1	0	1	0	0	rampas
confiscation	0	0	0	0	0	1	0	0	0	0	rampasan
conflagration	1	0	0	1	0	1	0	0	0	0	kebakaran
