English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Esperanto Word
discontent	1	0	1	1	0	1	0	1	0	0	malkontento
discontinuance	0	0	0	0	0	0	0	0	0	0	ĉesigo
discontinue	0	0	0	0	0	1	0	0	0	0	ĉesigi
discontinuity	0	0	1	1	0	1	0	1	0	0	malkontinueco
discontinuous	0	0	0	0	0	0	0	0	0	0	malkontinua
discord	1	0	1	0	0	1	0	0	0	0	malkonkordo
discount	0	0	0	0	0	0	0	0	0	0	rabato
discounted	0	0	0	0	0	0	0	0	0	0	rabatita
discourage	0	0	0	1	0	1	0	1	0	0	senkuraĝigi
discouraged	0	0	0	0	0	0	0	0	0	0	senkuraĝigita
discouragement	0	0	0	0	0	1	0	0	0	0	senkuraĝigo
discourse	0	0	0	0	0	0	0	0	0	0	diskurso
discover	0	0	0	0	0	0	0	0	0	0	malkovri
discovery	0	0	0	0	0	0	1	0	0	0	malkovro
discredit	0	0	0	0	0	1	0	0	0	0	senkreditigi
discreet	0	1	0	0	0	0	1	0	0	0	diskreta
discrepancy	0	0	0	0	0	0	0	0	0	0	discrepanco
discrete	0	0	0	0	0	0	0	0	0	0	diskreta
discretion	0	1	0	0	0	0	1	0	0	1	diskreteco
discretionary	0	0	0	0	0	0	1	0	0	0	discretionary
discriminate	1	0	0	0	0	1	0	1	0	0	diskriminacii
discriminating	0	0	1	0	0	1	0	0	0	0	diskriminacia
discrimination	1	0	1	1	0	1	0	1	0	0	diskriminacio
discus	0	0	0	0	0	0	0	0	0	0	disko
discuss	0	0	0	0	0	0	0	0	0	0	diskuti
discussion	0	0	0	0	0	0	1	0	0	0	diskuto
disdain	1	0	1	0	0	1	0	0	0	0	malestimo
disease	1	0	1	1	0	1	0	1	0	0	malsano
diseased	0	0	1	1	0	1	0	1	0	0	malsana
disembodied	0	0	0	1	0	1	0	1	0	0	senkorpa
disengage	0	0	0	0	0	0	0	0	0	0	desenigi
disengagement	0	0	0	0	0	1	0	0	0	0	malengaĝiĝo
disfigured	1	0	1	1	0	1	0	1	0	0	malbeligita
disgrace	1	0	1	0	0	1	0	1	0	0	malhonoro
disgraced	1	0	1	0	0	1	0	1	0	0	malhonorita
disgraceful	1	0	1	0	0	1	0	0	0	0	malhonora
disgruntled	1	0	1	0	0	1	0	1	0	0	malkontenta
disguise	0	0	0	0	0	0	0	0	0	0	maski
disguised	0	0	0	0	0	0	0	0	0	0	maskita
disgust	1	0	1	1	0	1	0	1	0	0	abomeno
disgusting	1	0	1	1	0	1	0	0	0	0	abomeninda
dish	0	0	0	0	0	0	0	0	0	0	plado
disheartened	0	0	0	0	0	1	0	1	0	0	senkuraĝigita
disheartening	0	0	0	0	0	1	0	1	0	0	malkuraĝiga
dishonest	1	0	1	0	0	1	0	1	0	0	malhonesta
dishonesty	0	0	1	0	0	1	0	0	0	0	malhonesteco
dishonor	1	0	1	1	0	1	0	1	0	0	malhonoro
disillusionment	1	0	1	0	0	1	0	1	0	0	seniluziiĝo
disinfect	0	0	0	0	0	0	0	0	0	0	desinfekti
disinfectant	0	0	0	0	0	0	0	0	0	0	desinfektilo
disinfection	0	0	0	0	0	0	1	0	0	0	desinfekto
disinformation	1	0	0	1	0	1	0	0	0	0	misinformado
disingenuous	0	0	1	0	0	1	0	0	0	0	malsincera
disintegrate	0	0	1	1	0	1	0	0	0	0	diseriĝi
disintegration	0	0	0	0	0	1	0	0	0	0	disfalo
disinterested	0	0	0	0	0	1	0	0	0	0	neinteresita
disjoint	0	0	0	0	0	0	0	0	0	0	disa
disjointed	0	0	0	0	0	0	0	0	0	0	disigita
disjunctive	0	0	0	0	0	0	0	0	0	0	disjunktiva
disk	0	0	0	0	0	0	0	0	0	0	disko
diskette	0	0	0	0	0	0	0	0	0	0	disketo
dislike	1	0	1	0	0	1	0	0	0	0	malŝati
disliked	1	0	0	0	0	1	0	1	0	0	malŝatis
dislocated	1	0	1	1	0	1	0	1	0	0	dislokigita
dislocation	0	0	0	0	0	0	0	0	0	0	dislokiĝo
dislodge	0	0	0	0	0	0	0	0	0	0	malloĝigi
dismal	0	0	1	1	0	1	0	1	0	0	malgaja
dismay	1	1	0	1	0	1	0	1	1	0	teruro
dismemberment	0	0	1	1	0	1	0	1	0	0	dismembrigo
dismiss	0	0	0	0	0	0	0	0	0	0	eksigi
dismissal	1	0	1	1	0	1	0	1	1	0	maldungo
dismount	0	0	0	0	0	0	0	0	0	0	deĉevaliĝi
disobedience	1	0	1	0	0	1	0	0	0	0	malobeo
disobedient	1	0	0	0	0	1	0	0	0	0	malobeema
disobey	1	0	1	0	0	1	0	0	0	0	malobei
disorder	0	0	0	1	0	1	0	0	0	0	malordo
disorderly	0	0	0	0	0	1	0	0	0	0	senorda
disorganized	0	0	0	0	0	1	0	0	0	0	malorganizita
disparage	1	0	1	0	0	1	0	1	0	0	malestimi
disparaging	1	0	1	0	0	1	0	1	0	0	malestimante
disparate	0	0	0	0	0	0	0	0	0	0	malsimilaj
disparity	1	0	1	0	0	1	0	1	0	0	malegaleco
dispassionate	0	0	0	0	0	1	0	1	0	0	senpasia
dispatch	0	0	0	0	0	0	0	0	0	0	sendi
dispel	0	0	0	0	0	1	0	1	0	0	dispeli
dispensation	0	0	0	0	0	0	0	0	0	0	dispensado
dispense	0	0	0	0	0	0	0	0	0	0	disdoni
disperse	0	0	0	0	0	0	0	0	0	0	dissemi
dispersed	0	0	0	0	0	0	0	0	0	0	disiĝis
dispersion	0	0	0	0	0	1	0	0	0	0	disperso
displace	0	0	0	0	0	1	0	0	0	0	delokigi
displaced	1	0	0	1	0	0	0	1	0	0	delokitaj
displacement	0	0	0	0	0	0	0	0	0	0	movo
display	0	0	0	0	0	0	0	0	0	0	ekrano
displeased	1	0	1	1	0	1	0	1	0	0	malkontenta
displeasure	0	0	1	0	0	1	0	0	0	0	malkontento
disposal	0	0	0	0	0	1	0	0	0	0	dispono
dispose	0	0	1	0	0	0	0	0	0	0	disponi
disposed	0	1	0	0	0	0	1	0	0	1	disponis
disposition	0	0	0	0	0	0	0	0	0	0	dispono
dispossessed	1	0	0	1	0	1	0	1	0	0	senposedigita
disprove	0	0	0	0	0	0	0	0	0	0	malpruvi
dispute	1	0	0	0	0	1	0	0	0	0	disputo
disqualification	0	0	0	0	0	1	0	0	0	0	malkvalifiko
disqualified	1	0	1	0	0	1	0	1	0	0	malkvalifikita
disqualify	0	0	0	0	0	1	0	1	0	0	malkvalifiki
disregard	0	0	0	0	0	1	0	0	0	0	malrespekto
disregarded	0	0	1	0	0	1	0	0	0	0	ignorita
disreputable	1	0	1	1	0	1	0	0	0	0	malfama
disrepute	0	0	0	0	0	0	0	0	0	0	malreputacio
disrespect	1	0	0	0	0	1	0	0	0	0	malrespekto
disrespectful	1	0	1	1	0	1	0	1	0	0	malrespekta
disruption	1	0	0	1	0	1	0	0	1	0	interrompo
dissatisfaction	0	0	0	0	0	1	0	0	0	0	malkontento
dissatisfied	0	0	0	0	0	0	0	0	0	0	malkontenta
dissect	0	0	0	0	0	0	0	0	0	0	dissekci
dissection	0	0	1	0	0	0	0	0	0	0	dissekcio
disseminate	0	0	0	0	0	0	1	0	0	0	disvastigi
dissemination	0	0	0	0	0	0	0	0	0	0	disvastigado
dissension	1	0	0	0	0	1	0	0	0	0	malkonsento
dissent	0	0	0	0	0	0	0	0	0	0	malkonsento
dissenting	0	0	0	0	0	1	0	0	0	0	malsamopinia
dissertation	0	0	0	0	0	0	0	0	0	0	disertacio
disservice	1	0	1	0	0	1	0	1	0	0	misservo
dissident	1	0	0	1	0	1	0	0	0	0	disidento
dissimilar	0	0	0	0	0	0	0	0	0	0	malsimilaj
dissipate	0	0	0	0	0	0	0	0	0	0	disipi
dissipated	0	0	0	0	0	0	0	0	0	0	disipis
dissociation	0	0	0	0	0	0	0	0	0	0	disiĝo
dissolution	1	0	0	1	0	1	0	1	1	0	malfondo
dissolve	0	0	0	0	0	0	0	0	0	0	dissolvi
dissonance	1	0	0	0	0	1	0	0	0	0	disonanco
dissuade	0	0	0	0	0	0	0	0	0	0	malinstigi
distal	0	0	0	0	0	0	0	0	0	0	distala
distance	0	0	0	0	0	0	0	0	0	0	distanco
distant	0	0	0	0	0	0	0	0	0	0	malproksima
distaste	0	0	1	0	0	1	0	0	0	0	abomeno
distasteful	0	0	1	0	0	1	0	0	0	0	malagrabla
distillate	0	0	0	0	0	0	0	0	0	0	distilo
distillation	0	0	0	0	0	0	1	0	0	0	distilado
distinction	0	0	0	0	0	0	1	0	0	0	distingo
distinctive	0	0	0	0	0	0	0	0	0	0	distinga
distinguish	0	0	0	0	0	0	0	0	0	0	distingi
distinguishable	0	0	0	0	0	0	0	0	0	0	distingebla
distinguished	0	0	0	0	0	0	0	0	0	0	distingita
distinguishing	0	0	0	0	0	0	0	0	0	0	distingi
distorted	0	0	1	0	0	1	0	0	0	0	distordita
distortion	0	0	0	0	0	1	0	0	0	0	distordo
distract	0	0	0	0	0	1	0	0	0	0	distri
distracted	1	0	0	0	0	1	0	0	0	0	distrita
distracting	1	1	0	0	0	1	0	0	0	0	distrante
distraction	0	0	0	0	0	1	0	0	0	0	distro
distraught	0	0	0	0	0	1	0	1	0	0	ekscitita
distress	1	0	1	1	0	1	0	1	1	0	mizero
distressed	0	0	0	1	0	1	0	0	0	0	afliktita
distressing	1	0	0	1	0	1	0	0	0	0	afliktiga
distribute	0	0	0	0	0	0	0	0	0	0	distribui
distribution	0	0	0	0	0	0	0	0	0	0	distribuo
district	0	0	0	0	0	0	0	0	0	0	Distrikto
distrust	1	0	1	1	0	1	0	0	0	0	malfido
disturbance	1	0	0	1	0	1	0	1	1	0	perturbo
disturbed	1	0	0	0	0	1	0	1	0	0	perturbita
disuse	0	0	0	0	0	1	0	0	0	0	maluzata
disused	1	0	0	0	0	1	0	0	0	0	neuzata
ditch	0	0	0	0	0	0	0	0	0	0	fosaĵo
ditto	0	0	0	0	0	0	0	0	0	0	same
ditty	0	0	0	0	1	0	1	0	0	0	kanzonaĵo
diurnal	0	0	0	0	0	0	0	0	0	0	taga
divan	0	0	0	0	0	0	0	0	0	1	divano
dive	0	0	0	0	0	0	0	0	0	0	plonĝi
diver	0	0	0	0	0	0	0	0	0	0	plonĝisto
diverge	0	0	0	0	0	0	0	0	0	0	diverĝi
divergence	0	0	0	0	0	0	0	0	0	0	diverĝo
divergent	0	0	0	0	0	1	0	0	1	0	diverĝa
diverging	0	0	0	0	0	0	0	0	0	0	diverĝantaj
divers	0	0	0	0	0	0	0	0	0	0	plonĝistoj
diverse	0	0	0	0	0	1	1	0	0	0	diversaj
diversified	0	0	0	0	0	0	1	0	0	0	diversigita
diversify	0	0	0	0	0	0	0	0	0	0	diversigi
diversion	0	0	0	0	0	0	1	0	1	0	distraĵo
diversity	0	0	0	0	0	0	0	0	0	0	diverseco
divert	0	0	0	0	0	0	0	0	0	0	deturni
diverting	0	0	0	0	0	0	0	0	0	0	deturnante
divest	0	0	0	0	0	0	0	0	0	0	senigi
divested	0	0	0	0	0	1	0	0	0	0	senigita
divestment	0	0	0	0	0	1	0	0	0	0	malinvestado
divide	0	0	0	0	0	0	0	0	0	0	dividi
divided	0	0	0	0	0	0	0	0	0	0	dividita
dividend	0	0	0	0	0	0	0	0	0	0	dividendo
divination	0	1	0	0	0	0	0	0	0	0	aŭgurado
divine	0	0	0	0	0	0	0	0	0	0	dia
divinity	0	0	0	0	0	0	1	0	0	0	dieco
divisible	0	0	0	0	0	0	0	0	0	0	dividebla
division	0	0	0	0	0	0	0	0	0	0	divido
divisor	0	0	0	0	0	0	0	0	0	0	dividanto
divorce	1	0	1	1	0	1	0	1	1	1	eksedziĝo
divulge	0	0	0	0	0	0	0	0	0	0	malkaŝi
dizziness	0	0	0	0	0	1	0	0	0	0	kapturno
dizzy	0	0	0	0	0	1	0	0	0	0	kapturna
docile	0	0	0	0	0	0	0	0	0	0	obeema
dock	0	0	0	0	0	0	0	0	0	0	doko
docked	0	0	0	0	0	1	0	0	0	0	albordigita
docket	0	0	0	0	0	0	0	0	0	0	dosiero
doctor	0	0	0	0	0	0	1	0	0	1	kuracisto
doctrinal	0	0	0	0	0	0	0	0	0	0	doktrina
doctrine	0	0	0	0	0	0	0	0	0	1	doktrino
document	0	0	0	0	0	0	0	0	0	0	dokumento
documentary	0	0	0	0	0	0	0	0	0	0	dokumenta filmo
dodge	0	0	0	0	0	0	0	0	0	0	eviti
dodging	0	0	0	0	0	0	0	0	0	0	evitante
doe	0	0	0	0	0	0	0	0	0	0	cervino
doer	0	0	0	0	0	0	1	0	0	0	faranto
dog	0	0	0	0	0	0	0	0	0	0	hundo
dogged	0	0	0	0	0	0	1	0	0	0	obstina
dogma	0	0	0	0	0	0	0	0	0	1	dogmo
dogmatic	0	0	0	0	0	0	0	0	0	0	dogme
doings	0	0	0	0	0	0	0	0	0	0	faroj
doit	0	0	0	0	0	1	0	0	0	0	faru tion
doldrums	0	0	0	0	0	1	0	1	0	0	eksaltiĝoj
dole	0	0	0	0	0	1	0	1	0	0	dole
doll	0	0	0	0	1	0	0	0	0	0	pupo
dollar	0	0	0	0	0	0	0	0	0	0	dolaro
dolor	0	0	0	0	0	1	0	1	0	0	dolor
dolphin	0	0	0	0	1	0	1	0	1	1	delfeno
domain	0	0	0	0	0	0	0	0	0	0	domajno
dome	0	0	0	0	0	0	0	0	0	0	kupolo
domestic	0	0	0	0	0	0	0	0	0	0	hejma
domesticated	0	0	0	0	0	0	0	0	0	0	malsovaĝigita
domestication	0	0	0	0	0	0	0	0	0	0	malsovaĝigo
domicile	0	0	0	0	0	0	0	0	0	0	hejmo
domiciled	0	0	0	0	0	0	0	0	0	0	loĝigita
dominance	0	0	0	0	0	0	0	0	0	0	regado
dominant	0	0	0	1	0	1	0	0	0	0	domina
dominate	1	0	0	1	0	1	1	0	0	0	regi
dominating	0	0	0	0	0	0	0	0	0	0	reganta
domination	1	0	0	1	0	1	0	1	0	0	regado
dominion	0	0	0	1	0	0	0	0	0	1	regado
domino	0	0	0	0	0	0	0	0	0	0	domeno
don	0	0	0	0	0	0	1	0	0	1	surmeti
donation	0	0	0	0	0	0	1	0	0	0	donaco
donkey	0	0	1	0	0	1	0	0	0	0	azeno
donor	0	0	0	0	0	0	0	0	0	0	donacanto
doodle	0	0	0	0	0	1	0	0	0	0	doodle
doom	0	0	0	1	0	1	0	0	0	0	pereo
doomed	0	0	0	1	0	1	0	1	0	0	kondamnita
doomsday	1	1	1	1	0	1	0	1	0	0	finjuĝo
door	0	0	0	0	0	0	0	0	0	0	pordo
doorbell	0	0	0	0	0	0	0	0	0	0	porda sonorilo
doorway	0	0	0	0	0	0	0	0	0	0	pordejo
dormant	0	0	0	0	0	0	0	0	0	0	dormanta
dormitory	0	0	0	0	0	0	0	0	0	0	dormejo
dorsal	0	0	0	0	0	0	0	0	0	0	dorso
dose	0	0	0	0	0	0	0	0	0	0	dozo
dot	0	0	0	0	0	0	0	0	0	0	punkto
double	0	0	0	0	0	0	0	0	0	0	duoble
doubled	0	0	0	0	0	0	0	0	0	0	duobliĝis
doublet	0	0	0	0	0	0	0	0	0	0	duoblo
doubling	0	0	0	0	0	0	0	0	0	0	duobligante
doubt	0	0	0	1	0	1	0	1	0	1	dubi
doubtful	0	0	0	0	0	1	0	0	0	0	dubinda
doubting	0	0	0	0	0	1	0	0	0	0	dubante
doubtless	0	0	0	0	0	0	1	0	0	1	sendube
douche	0	0	0	0	0	1	0	0	0	0	douche
dough	0	0	0	0	0	0	0	0	0	0	pasto
doughnut	0	0	0	0	0	0	0	0	0	0	benkulo
dour	0	0	0	0	0	1	0	0	0	0	malmola
dove	0	1	0	0	1	0	1	0	0	1	kolombo
downcast	0	0	0	0	0	0	0	0	0	0	malaltigita
downfall	0	0	0	1	0	1	0	1	0	0	falo
downhill	0	0	0	0	0	0	0	0	0	0	deklivo
downpour	0	0	0	0	0	0	0	0	0	0	pluvego
downright	0	0	0	0	0	0	0	0	0	1	rekte
downy	0	0	0	0	0	0	1	0	0	0	lanuga
dowry	0	0	0	0	0	0	0	0	0	0	doto
doze	0	0	0	0	0	0	0	0	0	0	dormeti
dozen	0	0	0	0	0	0	0	0	0	0	dekduo
drab	0	0	0	0	0	1	0	1	0	0	drab
draft	0	1	0	0	0	0	0	0	0	0	skizo
drag	0	0	0	0	0	0	0	0	0	0	treni
dragon	0	0	0	1	0	0	0	0	0	0	drako
drain	0	0	0	0	0	0	0	0	0	0	malplenigi
drainage	0	0	0	0	0	1	0	0	0	0	drenado
drained	0	0	0	0	0	0	0	0	0	0	drenita
drake	0	0	0	0	0	0	0	0	0	0	drako
drama	0	0	0	0	0	0	0	0	0	0	dramo
dramatic	0	0	0	0	0	0	0	0	0	0	drama
drape	0	0	0	0	0	0	0	0	0	0	drapigi
drapery	0	0	0	0	0	0	0	0	0	0	drapaĵoj
drastic	0	0	0	0	0	0	0	0	0	0	drastajn
draught	0	0	0	0	0	0	0	0	0	0	skizo
draw	0	0	0	0	0	0	0	0	0	0	desegni
drawback	0	0	0	0	0	1	0	0	0	0	malavantaĝo
drawer	0	0	0	0	0	0	0	0	0	0	tirkesto
drawers	0	0	0	0	0	0	0	0	0	0	tirkestoj
drawing	0	0	0	0	0	0	0	0	0	0	desegno
dread	0	1	0	1	0	1	0	0	0	0	timo
dreadful	1	1	1	1	0	1	0	1	0	0	terura
dreadfully	0	0	1	1	0	1	0	1	1	0	terure
dream	0	0	0	0	0	0	0	0	0	0	revo
dreamer	0	0	0	0	0	0	0	0	0	0	revulo
dreaming	0	0	0	0	0	0	0	0	0	0	revante
dreamy	0	0	0	0	0	0	0	0	0	0	revema
dreary	0	0	0	0	0	1	0	1	0	0	morna
dredge	0	0	0	0	0	0	0	0	0	0	dragi
drenched	0	0	0	0	0	0	0	0	0	0	trempita
dresser	0	0	0	0	0	0	0	0	0	0	komodo
dribble	0	0	0	0	0	0	0	0	0	0	gutado
dried	0	0	0	0	0	0	0	0	0	0	sekigita
drier	0	0	0	0	0	0	0	0	0	0	pli seka
drift	0	0	0	0	0	0	0	0	0	0	drivi
drifted	0	0	0	0	0	0	0	0	0	0	drivis
drill	0	0	0	0	0	0	0	0	0	0	borilo
drink	0	0	0	0	0	0	0	0	0	0	trinki
drinking	0	0	0	0	0	1	0	0	0	0	trinkante
drip	0	0	0	0	0	0	0	0	0	0	guti
dripping	0	0	0	0	0	0	0	0	0	0	gutante
drivel	0	0	1	0	0	1	0	0	0	0	stultaĵo
driver	0	0	0	0	0	0	0	0	0	0	ŝoforo
driveway	0	0	0	0	0	0	0	0	0	0	enveturejo
drizzle	0	0	0	0	0	0	0	0	0	0	pluveto
droll	0	0	0	0	0	0	0	0	0	0	drollo
drone	0	0	0	0	0	1	0	0	0	0	virabelo
drool	0	0	1	0	0	0	0	0	0	0	bavi
drooping	0	0	0	0	0	1	0	0	0	0	kliniĝanta
drop	0	0	0	0	0	0	0	0	0	0	guto
droplet	0	0	0	0	0	0	0	0	0	0	guteto
drought	0	0	0	0	0	1	0	0	0	0	sekeco
drove	0	0	0	0	0	0	0	0	0	0	veturis
drown	0	0	0	1	0	1	0	1	0	0	droni
drowsiness	0	0	0	0	0	1	0	0	0	0	dormemo
drowsy	0	0	0	0	0	0	0	0	0	0	dormema
drudgery	0	0	0	0	0	1	0	0	0	0	penego
drug	0	0	0	0	0	0	0	0	0	0	drogo
drugged	0	0	0	0	0	0	0	1	0	0	drogita
drugstore	0	0	0	0	0	0	0	0	0	0	apoteko
druid	0	0	0	0	0	0	0	0	0	0	druido
drum	0	0	0	0	0	0	0	0	0	0	tamburo
drummer	0	0	0	0	0	0	0	0	0	0	tamburisto
drumming	0	0	0	0	0	0	0	0	0	0	tamburado
drunken	0	0	1	0	0	1	0	0	0	0	ebria
drunkenness	0	0	0	0	0	1	0	0	0	0	ebrieco
dry	0	0	0	0	0	0	0	0	0	0	seka
dryness	0	0	0	0	0	0	0	0	0	0	sekeco
dual	0	0	0	0	0	0	0	0	0	0	duobla
dualism	0	0	0	0	0	0	0	0	0	0	dualismo
duality	0	0	0	0	0	0	0	0	0	0	dueco
dub	0	0	0	0	0	0	0	0	0	0	dubli
dubious	0	0	0	1	0	1	0	0	0	1	dubinda
ducking	0	0	0	0	0	0	0	0	0	0	kliniĝi
duct	0	0	0	0	0	0	0	0	0	0	dukto
ductile	0	0	0	0	0	0	0	0	0	0	duktila
duds	0	0	0	0	0	0	0	0	0	0	fuŝaĵoj
due	0	0	0	0	0	0	0	0	0	0	ŝuldata
duel	1	1	0	1	0	0	0	0	0	0	duelo
dues	0	0	0	0	0	0	0	0	0	0	kotizojn
duet	0	0	0	0	0	0	1	0	0	0	dueto
dugout	0	0	0	0	0	0	0	0	0	0	fosŝirmejo
duke	0	0	0	0	0	0	1	0	0	0	duko
dull	0	0	0	0	0	1	0	1	0	0	obtuza
dumb	0	0	0	0	0	1	0	0	0	0	muta
dummy	0	0	0	0	0	1	0	0	0	0	dummy
dump	0	0	0	0	0	0	0	0	0	0	dump
dumps	1	0	0	0	0	1	0	1	0	0	rubejoj
dun	0	0	0	0	0	1	0	0	0	0	dun
dune	0	0	0	0	0	0	0	0	0	0	duno
dung	0	0	1	0	0	0	0	0	0	0	sterko
dungeon	0	0	0	1	0	1	0	0	0	0	karcero
duo	0	0	0	0	0	0	0	0	0	0	duopo
dupe	1	0	0	0	0	1	0	0	0	0	dupe
duplex	0	0	0	0	0	0	0	0	0	0	dupleksa
duplicate	0	0	0	0	0	0	0	0	0	0	duobligi
duplication	0	0	0	0	0	0	0	0	0	0	duobligo
duplicity	1	0	0	0	0	1	0	0	0	0	duobleco
durability	0	0	0	0	0	0	1	0	0	1	fortikeco
durable	0	0	0	0	0	0	1	0	0	1	daŭra
duration	0	0	0	0	0	0	0	0	0	0	daŭro
duress	1	0	1	1	0	1	0	1	0	0	devigo
dusk	0	0	0	0	0	0	0	0	0	0	krepusko
dusky	0	0	0	0	0	0	0	0	0	0	malhela
dust	0	0	0	0	0	1	0	0	0	0	polvo
duster	0	0	0	0	0	0	0	0	0	0	pluvigilo
dusty	0	0	0	0	0	0	0	0	0	0	polva
dutiful	0	1	0	0	0	0	1	0	0	1	obeema
dwarf	0	0	0	0	0	0	0	0	0	0	nano
dwarfed	0	0	0	1	0	1	0	1	0	0	nana
dwell	0	0	0	0	0	0	0	0	0	0	loĝi
dweller	0	0	0	0	0	0	0	0	0	0	loĝanto
dwelling	0	0	0	0	0	0	0	0	0	0	loĝejo
dye	0	0	0	0	0	0	0	0	0	0	tinkturfarbo
dying	1	0	1	1	0	1	0	1	0	0	mortante
dyke	0	0	0	0	0	0	0	0	0	0	digo
dynamic	0	0	0	0	0	0	0	0	1	0	dinamika
dynamical	0	0	0	0	0	0	0	0	0	0	dinamika
dynamics	0	0	0	0	0	0	0	0	0	0	dinamiko
dynamite	0	0	0	0	0	0	0	0	0	0	dinamito
dynasty	0	0	0	0	0	0	0	0	0	0	dinastio
dysentery	0	0	1	0	0	1	0	1	0	0	disenterio
dyspepsia	0	0	0	0	0	0	0	0	0	0	dispepsio
eager	0	1	0	0	1	0	1	0	1	1	avida
eagerness	0	1	0	0	1	0	1	0	0	1	fervoro
eagle	0	0	0	0	0	0	0	0	0	1	aglo
ear	0	0	0	0	0	0	0	0	0	0	orelo
earl	0	0	0	0	0	0	1	0	0	0	grafo
earlier	0	0	0	0	0	0	0	0	0	0	pli frue
early	0	0	0	0	0	0	0	0	0	0	frue
earn	0	0	0	0	0	0	1	0	0	0	gajni
earnest	0	0	0	0	0	0	1	0	0	0	serioza
earnestly	0	0	0	0	0	0	1	0	0	0	fervore
earnestness	0	0	0	0	0	0	1	0	0	0	seriozeco
earnings	0	0	0	0	0	0	0	0	0	0	gajnoj
earring	0	0	0	0	0	0	0	0	0	0	orelringo
earshot	0	0	0	0	0	0	0	0	0	0	orelo
earth	0	0	0	0	0	0	0	0	0	0	tero
earthenware	0	0	0	0	0	0	0	0	0	0	argilaĵo
earthly	0	0	0	0	0	0	0	0	0	0	surtera
earthquake	1	0	0	1	0	1	0	1	1	0	tertremo
earthy	0	0	0	0	0	0	0	0	0	0	tera
ease	0	0	0	0	0	0	1	0	0	0	facileco
easel	0	0	0	0	0	0	0	0	0	0	stablo
easement	0	0	0	0	0	0	1	0	0	0	servitudo
easily	0	0	0	0	0	0	0	0	0	0	facile
easy	0	0	0	0	0	0	0	0	0	0	facila
easygoing	0	0	0	0	0	0	1	0	0	0	senĝena
eat	0	0	0	0	0	0	1	0	0	0	manĝi
eating	0	0	0	0	0	0	0	0	0	0	manĝante
eavesdropping	0	0	0	0	0	1	0	0	0	0	subaŭskulti
ebb	0	0	0	0	0	0	0	0	0	0	malfluo
ebony	0	0	0	0	0	0	0	0	0	0	ebono
eccentric	0	0	0	0	0	0	0	0	0	0	ekscentra
eccentricity	0	0	0	0	0	0	0	0	0	0	ekscentreco
ecclesiastical	0	0	0	0	0	0	0	0	0	0	eklezia
echo	0	0	0	0	0	0	0	0	0	0	eĥo
eclectic	0	0	0	0	0	0	0	0	0	0	eklektika
eclipse	0	0	0	0	0	0	0	0	0	0	eklipso
ecliptic	0	0	0	0	0	0	0	0	0	0	ekliptiko
economical	0	0	0	0	0	0	0	0	0	0	ekonomia
economics	0	0	0	0	0	0	0	0	0	0	ekonomio
economy	0	0	0	0	0	0	0	0	0	1	ekonomio
ecstasy	0	1	0	0	1	0	1	0	0	0	ekstazo
ecstatic	0	1	0	0	1	0	1	0	1	0	ekstaza
ecumenical	0	0	0	0	0	0	0	0	0	0	ekumena
eddy	0	0	0	0	0	0	0	0	0	0	kirlo
edge	0	0	0	0	0	0	0	0	0	0	rando
edging	0	0	0	0	0	0	0	0	0	0	rando
edible	0	0	0	0	0	0	0	0	0	0	manĝebla
edict	0	0	0	1	0	1	0	0	0	0	edikto
edification	0	1	0	0	1	0	1	0	0	1	edifo
edifice	0	0	0	0	0	0	0	0	0	0	konstruaĵo
edit	0	0	0	0	0	0	0	0	0	0	redakti
edition	0	1	0	0	0	0	0	0	0	0	eldono
editor	0	0	0	0	0	0	0	0	0	0	redaktisto
editorial	0	0	0	0	0	0	0	0	0	0	redakcio
educate	0	0	0	0	0	0	1	0	0	0	eduki
educated	0	0	0	0	0	0	1	0	0	0	edukita
education	0	0	0	0	0	0	0	0	0	0	edukado
educational	0	0	0	0	0	0	1	0	0	1	eduka
eel	0	0	0	1	0	0	0	0	0	0	angilo
effect	0	0	0	0	0	0	0	0	0	0	efiko
effective	0	0	0	0	0	0	1	0	0	1	efika
effects	0	0	0	0	0	0	0	0	0	0	efikoj
effectual	0	0	0	0	0	0	0	0	0	0	efika
effectually	0	0	0	0	0	0	0	0	0	0	efektive
effectuate	0	0	0	0	0	0	0	0	0	0	efikigi
effeminate	0	0	0	0	0	1	0	0	0	0	virineca
efficacious	0	0	0	0	0	0	0	0	0	0	efika
efficacy	0	0	0	0	0	0	1	0	0	0	efikeco
efficiency	0	0	0	0	0	0	1	0	0	0	efikeco
efficient	0	1	0	0	0	0	1	0	0	1	efika
effigy	1	0	0	0	0	0	0	0	0	0	kopifiguro
effort	0	0	0	0	0	0	1	0	0	0	penado
effusion	0	0	0	0	0	0	0	0	0	0	elfluo
egg	0	0	0	0	0	0	0	0	0	0	ovo
ego	0	0	0	0	0	0	0	0	0	0	egoo
egotistical	0	0	1	0	0	1	0	0	0	0	egoisma
egregious	1	0	1	0	0	1	0	0	0	0	flagra
egress	0	0	0	0	0	0	0	0	0	0	eliro
eighth	0	0	0	0	0	0	0	0	0	0	oka
eighty	0	0	0	0	0	0	0	0	0	0	okdek
ejaculate	0	0	0	0	0	0	0	0	0	0	ejakuli
ejaculation	0	1	0	0	1	0	1	0	1	1	ejakulado
