English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Slovenian Word
canning	0	0	0	0	0	0	0	0	0	0	konzerviranje
cannon	1	0	0	1	0	1	0	0	0	0	topovi
canoe	0	0	0	0	0	0	0	0	0	0	kanu
canon	0	0	0	0	0	0	0	0	0	0	kanonik
canonical	0	0	0	0	0	0	0	0	0	0	kanoničen
canons	0	0	0	0	0	0	0	0	0	1	kanoniki
canopy	0	0	0	0	0	0	0	0	0	0	nadstrešek
canteen	0	0	0	0	0	0	0	0	0	0	menza
canterbury	0	0	0	0	0	0	0	0	0	0	Canterbury
cantilever	0	0	0	0	0	0	0	0	0	0	konzolni
canto	0	0	0	0	0	0	0	0	0	0	spev
canton	0	0	0	0	0	0	0	0	0	0	kanton
canvas	0	0	0	0	0	0	0	0	0	0	platno
canvass	0	0	0	0	0	0	0	0	0	0	platno
cap	0	1	0	0	0	0	0	0	0	1	kapa
capability	0	0	0	0	0	0	0	0	0	0	zmogljivost
capable	0	0	0	0	0	0	0	0	0	0	sposoben
capacity	0	0	0	0	0	0	0	0	0	0	zmogljivost
cape	0	0	0	0	0	0	0	0	0	0	ogrinjalo
caper	0	0	0	0	0	0	0	0	0	0	kaper
capillary	0	0	0	0	0	0	0	0	0	0	kapilarno
capital	0	0	0	0	0	0	0	0	0	0	kapitala
capitalist	0	0	0	0	0	0	1	0	0	0	kapitalist
capitals	0	0	0	0	0	0	0	0	0	0	prestolnice
capitation	0	0	0	0	0	0	0	0	0	0	kapitacija
capitol	0	0	0	0	0	0	0	0	0	0	prestolnica
capitulation	0	0	0	0	0	0	0	0	0	0	kapitulacija
caprice	0	0	0	0	0	0	0	0	0	0	muhavost
capricious	0	0	0	0	0	0	0	0	0	0	muhast
caps	0	0	0	0	0	0	0	0	0	0	kape
capsule	0	0	0	0	0	0	0	0	0	0	kapsula
captain	0	0	0	0	0	0	1	0	0	0	kapitan
caption	0	0	0	0	0	0	0	0	0	0	napis
captivate	0	1	0	0	1	0	1	0	1	1	očarati
captivating	0	0	0	0	0	0	1	0	0	0	očarljivo
captive	0	0	0	1	0	1	0	1	0	0	ujetnik
captivity	0	0	0	0	0	1	0	1	0	0	ujetništvo
captor	0	0	0	1	0	1	0	0	0	0	ujetnik
capture	0	0	0	0	0	1	0	0	0	0	zajemanje
car	0	0	0	0	0	0	0	0	0	0	avto
caramel	0	0	0	0	0	0	0	0	0	0	karamela
carat	0	0	0	0	0	0	0	0	0	0	karat
caravan	0	0	0	0	0	0	0	0	0	0	prikolica
carbon	0	0	0	0	0	0	0	0	0	0	ogljik
carcass	0	0	1	1	0	1	0	1	0	0	trup
carcinoma	0	0	0	1	0	1	0	1	0	0	karcinom
card	0	0	0	0	0	0	0	0	0	0	kartica
cardigan	0	0	0	0	0	0	0	0	0	0	jopica
cardinal	0	0	0	0	0	0	0	0	0	0	kardinal
cardiomyopathy	0	0	0	1	0	1	0	1	0	0	kardiomiopatija
cards	0	0	0	0	0	0	0	0	0	0	karte
care	0	0	0	0	0	0	0	0	0	0	oskrba
career	0	1	0	0	0	0	1	0	0	0	kariera
careful	0	0	0	0	0	0	1	0	0	0	previden
carefully	0	0	0	0	0	0	1	0	0	0	previdno
carelessness	1	0	1	0	0	1	0	0	0	0	malomarnost
caress	0	0	0	0	0	0	1	0	0	0	božati
caret	0	0	0	0	0	0	0	0	0	0	kazalka
caretaker	0	0	0	0	0	0	1	0	0	1	oskrbnik
cargo	0	0	0	0	0	0	0	0	0	0	tovor
caribou	0	0	0	0	0	0	0	0	0	0	karibu
caricature	0	0	0	0	0	1	0	0	0	0	karikatura
caries	0	0	1	0	0	1	0	0	0	0	kariesa
carnage	1	0	1	1	0	1	0	1	1	0	poboj
carnal	0	0	0	0	0	1	0	0	0	0	meseno
carnation	0	0	0	0	0	0	0	0	0	0	nagelj
carnivorous	0	0	0	1	0	1	0	0	0	0	mesojede
carol	0	0	0	0	1	0	1	0	0	1	kolednica
carousel	0	0	0	0	0	0	0	0	0	0	vrtiljak
carpenter	0	0	0	0	0	0	0	0	0	0	mizar
carriage	0	0	0	0	0	0	0	0	0	0	kočija
carried	0	0	0	0	0	0	0	0	0	0	nosila
carrier	0	0	0	0	0	0	0	0	0	0	nosilec
carry	0	0	0	0	0	0	0	0	0	0	nositi
carrying	0	0	0	0	0	0	0	0	0	0	prenašanje
cart	0	0	0	0	0	0	0	0	0	0	voziček
cartel	0	0	0	0	0	1	0	0	0	0	kartel
carter	0	0	0	0	0	0	0	0	0	0	Carter
cartilage	0	0	0	0	0	0	0	0	0	0	hrustanec
cartographic	0	0	0	0	0	0	0	0	0	0	kartografski
cartography	0	0	0	0	0	0	0	0	0	0	kartografija
cartoon	0	0	0	0	0	0	0	0	0	0	risanka
cartouche	0	0	0	0	0	0	0	0	0	0	kartuša
cartridge	0	0	0	1	0	0	0	0	0	0	kartuša
carve	0	0	0	0	0	0	0	0	0	0	izrezljati
carver	0	0	0	0	0	0	0	0	0	0	rezbar
carving	0	0	0	0	0	0	0	0	0	0	rezbarjenje
cascade	0	0	0	0	0	0	1	0	0	0	kaskada
case	0	0	0	1	0	1	0	1	0	0	Ovitek
casein	0	0	0	0	0	0	0	0	0	0	kazein
cash	1	1	0	1	1	0	1	0	0	1	gotovina
cashier	0	0	0	0	0	0	0	0	0	1	blagajnik
cashmere	0	0	0	0	0	0	0	0	0	0	kašmir
casing	0	0	0	0	0	0	0	0	0	0	ohišje
casino	0	0	0	0	0	0	0	0	0	0	igralnica
cask	0	0	0	0	0	0	0	0	0	0	sod
casket	0	0	0	1	0	1	0	1	0	0	skrinjica
cast	0	0	0	0	0	0	0	0	0	0	zasedba
caste	0	0	0	0	0	1	0	0	0	0	kasta
caster	0	0	0	0	0	0	0	0	0	0	kolesce
castle	0	0	0	0	0	0	0	0	0	0	grad
castor	0	0	0	0	0	0	0	0	0	0	ricinusovo
casual	0	0	0	0	0	0	0	0	0	0	priložnostne
casually	0	0	0	0	0	0	0	0	0	0	ležerno
casualty	1	0	0	1	0	1	0	1	0	0	žrtev
cat	0	0	0	0	0	0	0	0	0	0	mačka
catabolism	0	0	0	0	0	0	0	0	0	0	katabolizem
catalog	0	0	0	0	0	0	0	0	0	0	katalog
catalogue	0	0	0	0	0	0	0	0	0	0	katalog
catalysis	0	0	0	0	0	0	0	0	0	0	kataliza
catalytic	0	0	0	0	0	0	0	0	0	0	katalitično
catamaran	0	0	0	0	0	0	0	0	0	0	katamaran
catapult	0	0	0	0	0	0	0	0	0	0	katapult
cataract	0	1	0	1	0	1	0	1	0	0	katarakta
catastrophe	1	0	1	1	0	1	0	1	1	0	katastrofa
catch	0	0	0	0	0	0	0	0	1	0	ulov
catching	0	0	0	0	0	0	0	0	0	0	lovljenje
catechism	0	0	1	0	0	0	0	0	0	0	katekizem
categorical	0	0	0	0	0	0	1	0	0	0	kategorično
category	0	0	0	0	0	0	0	0	0	0	kategorijo
cater	0	0	0	0	0	0	1	0	0	0	gostiti
caterer	0	0	0	0	0	0	0	0	0	0	gostinec
caterpillar	0	0	0	0	0	0	0	0	0	0	gosenica
cates	0	0	0	0	0	0	0	0	0	0	mačke
cathartic	0	0	0	0	0	0	1	0	0	0	katarzično
cathedral	0	0	0	0	1	0	1	0	0	1	katedrala
catheter	0	0	0	0	0	1	0	0	0	0	kateter
catnip	0	0	0	0	0	0	0	0	0	0	mačja meta
cattle	0	0	0	0	0	0	0	0	0	0	govedo
caucus	0	0	0	0	0	0	0	0	0	0	poslanska skupina
caudal	0	0	0	0	0	0	0	0	0	0	repni
caulk	0	0	0	0	0	0	0	0	0	0	tesniti
causal	0	0	0	0	0	0	0	0	0	0	vzročno
causality	0	0	0	0	0	0	0	0	0	0	vzročnost
causation	0	0	0	0	0	0	0	0	0	0	vzročna zveza
caused	0	0	0	0	0	0	0	0	0	0	povzročila
causeway	0	0	0	0	0	0	0	0	0	0	nasip
caution	1	1	0	1	0	1	0	0	0	0	previdnost
cautionary	0	0	0	1	0	0	0	0	0	0	opozorilni
cautious	0	1	0	1	0	0	1	0	0	1	previden
cautiously	0	0	0	1	0	0	1	0	0	0	previdno
cavalry	0	0	0	0	0	0	0	0	0	0	konjenica
cave	0	0	0	0	0	0	0	0	0	0	jama
caveat	0	0	0	0	0	0	0	0	0	0	Opozorilo
cavern	0	0	0	0	0	0	0	0	0	0	kaverna
cavernous	0	0	0	0	0	0	0	0	0	0	kavernozen
cavity	0	0	0	0	0	0	0	0	0	0	votlina
cayenne	0	0	0	0	0	0	0	0	0	0	cayenne
cease	0	0	0	0	0	0	0	0	0	0	prenehati
ceaseless	0	0	0	0	0	0	0	0	0	0	nenehna
cede	0	0	0	0	0	1	0	0	0	0	odstopiti
ceiling	0	0	0	0	0	0	0	0	0	0	strop
celebrant	0	0	0	0	0	0	0	0	0	0	slavljenec
celebrated	0	1	0	0	1	0	1	0	0	0	praznoval
celebrating	0	1	0	0	1	0	1	0	0	0	praznuje
celebration	0	1	0	0	1	0	1	0	1	1	praznovanje
celebrity	1	1	1	0	1	1	1	0	1	1	slavna oseba
celestial	0	1	0	0	1	0	1	0	0	0	nebeški
celibacy	0	0	0	0	0	0	0	0	0	0	celibat
cell	0	0	0	0	0	0	0	0	0	0	celica
cellar	0	0	0	0	0	0	0	0	0	0	klet
cellular	0	0	0	0	0	0	0	0	0	0	celični
celluloid	0	0	0	0	0	0	0	0	0	0	celuloid
cement	0	1	0	0	0	0	0	0	0	1	cement
cemented	0	0	0	0	0	0	0	0	0	0	cementiran
cemetery	0	0	0	1	0	1	0	1	0	0	pokopališče
censor	1	0	1	1	0	1	0	0	0	1	cenzor
censure	0	0	0	0	0	1	0	0	0	0	cenzura
census	0	0	0	0	0	0	0	0	0	0	popis prebivalstva
cent	0	0	0	0	0	0	0	0	0	0	cent
centenary	0	0	0	0	0	0	0	0	0	0	stoletnica
centennial	0	0	0	0	0	0	0	0	0	0	stoletnica
center	0	0	0	0	0	0	1	0	0	1	center
centimeter	0	0	0	0	0	0	0	0	0	0	centimeter
central	0	0	0	0	0	0	0	0	0	0	osrednji
centrality	0	0	0	0	0	0	0	0	0	0	središčnost
centralization	0	0	0	0	0	0	0	0	0	0	centralizacija
centralize	0	0	0	0	0	0	0	0	0	0	centralizirati
centrally	0	0	0	0	0	0	0	0	0	0	centralno
centrifugal	0	0	0	0	0	0	0	0	0	0	centrifugalni
centrifuge	0	0	0	0	0	0	0	0	0	0	centrifuga
centurion	0	0	0	0	0	0	1	0	0	0	stotnik
century	0	0	0	0	0	0	0	0	0	0	stoletja
ceramics	0	0	0	0	0	0	0	0	0	0	keramika
cereal	0	0	0	0	0	0	0	0	0	0	žito
cereals	0	0	0	0	0	0	0	0	0	0	žitarice
cerebral	0	0	0	0	0	0	1	0	0	0	cerebralna
ceremonial	0	0	0	0	0	0	0	0	0	0	slovesno
ceremony	0	0	0	0	1	0	1	0	1	0	slovesnost
certainty	0	0	0	0	0	0	1	0	0	0	gotovost
certificate	0	0	0	0	0	0	0	0	0	0	potrdilo
certify	0	0	0	0	0	0	0	0	0	1	potrditi
cess	0	0	1	0	0	1	0	0	0	0	ces
cessation	0	0	0	0	0	1	0	0	0	0	prenehanje
chaff	1	0	0	1	0	1	0	0	0	0	pleve
chafing	0	0	0	0	0	1	0	0	0	0	drgnjenje
chagrin	0	0	1	0	0	1	0	1	0	0	žalost
chain	0	0	0	0	0	0	0	0	0	0	veriga
chair	0	0	0	0	0	0	0	0	0	0	stol
chairman	0	0	0	0	0	0	1	0	0	1	predsednik
chairperson	0	0	0	0	0	0	0	0	0	0	predsednik
chairwoman	0	0	0	0	0	0	1	0	0	1	predsednica
chaise	0	0	0	0	0	0	0	0	0	0	ležalnik
chalet	0	0	0	0	0	0	0	0	0	0	koča
chalice	0	0	0	0	0	0	0	0	0	0	kelih
chalk	0	0	0	0	0	0	0	0	0	0	kreda
challenge	1	0	0	1	0	1	0	0	0	0	izziv
chamber	0	0	0	0	0	0	0	0	0	0	komora
chambers	0	0	0	0	0	0	0	0	0	0	zbornice
chameleon	0	0	0	0	0	0	0	0	0	0	kameleon
champagne	0	0	0	0	0	0	0	0	0	0	šampanjec
champion	0	1	0	0	1	0	1	0	0	1	prvak
chance	0	0	0	0	0	0	0	0	1	0	priložnost
chancellor	0	0	0	0	0	0	0	0	0	1	kancler
chandelier	0	0	0	0	0	0	0	0	0	0	lestenec
chandler	0	0	0	0	0	0	0	0	0	0	chandler
change	0	0	0	1	0	0	0	0	0	0	sprememba
changeable	0	1	0	0	0	0	0	0	1	0	spremenljiv
changed	0	0	0	0	0	0	0	0	0	0	spremenjeno
changer	0	0	0	0	0	0	0	0	0	0	menjalnik
changing	0	0	0	0	0	0	0	0	0	0	zamenjati
channel	0	0	0	0	0	0	0	0	0	0	kanal
chant	1	1	0	0	1	0	1	0	1	0	petje
chaos	1	0	0	1	0	1	0	1	0	0	kaos
chaotic	1	0	0	0	0	1	0	0	0	0	kaotično
chap	0	0	0	0	0	0	0	0	0	0	pogl
chapel	0	0	0	0	0	0	0	0	0	0	kapela
chaplain	0	0	0	0	0	0	0	0	0	1	kaplan
chapman	0	0	0	0	0	0	0	0	0	0	chapman
chaps	0	0	0	0	0	0	0	0	0	0	fantje
chapter	0	0	0	0	0	0	0	0	0	0	odsek
char	0	0	0	0	0	0	0	0	0	0	char
character	0	0	0	0	0	0	0	0	0	0	značaj
characteristic	0	0	0	0	0	0	0	0	0	0	značilnost
characterize	0	0	0	0	0	0	0	0	0	0	označiti
charade	0	0	0	0	0	1	0	0	0	0	šarada
charcoal	0	0	0	0	0	0	0	0	0	0	oglje
charge	0	0	0	0	0	0	0	0	0	0	napolniti
chargeable	0	0	0	1	0	1	0	1	0	0	plačljivo
charger	0	0	0	0	0	0	1	0	0	0	polnilec
chariot	0	0	0	0	0	0	0	0	0	0	kočija
charitable	0	1	0	0	1	0	1	0	0	1	dobrodelno
charity	0	0	0	0	1	0	1	0	0	0	dobrodelnost
charm	0	0	0	0	0	0	1	0	0	0	čar
charmed	0	0	0	0	1	1	1	0	0	0	očaran
charmer	0	0	0	0	0	0	0	0	0	0	šarmer
charming	0	0	0	0	0	0	1	0	0	0	očarljiv
chart	0	0	0	0	0	0	0	0	0	1	grafikon
charter	0	0	0	0	0	0	0	0	0	0	listina
chartered	0	0	0	0	0	0	0	0	0	0	zakupljen
chase	0	0	0	0	0	1	0	0	0	0	lov
chasm	0	0	0	1	0	0	0	0	0	0	brezno
chastisement	0	0	0	0	0	1	0	0	0	0	kaznovanje
chastity	0	1	0	0	0	0	1	0	0	1	čednost
chat	0	0	0	0	0	0	0	0	0	0	klepet
chateau	0	0	0	0	0	0	0	0	0	0	dvorec
chatter	0	0	0	0	0	0	0	0	0	0	klepetanje
chattering	0	0	0	0	0	0	1	0	0	0	klepetanje
chatty	0	0	0	0	0	1	0	0	0	0	klepetav
chauffeur	0	0	0	0	0	0	0	0	0	0	šofer
cheap	0	0	0	0	0	1	0	0	0	0	poceni
cheat	1	0	1	0	0	1	0	0	0	0	goljufati
check	0	0	0	0	0	0	0	0	0	0	preverite
checker	0	0	0	0	0	0	0	0	0	0	dama
checkered	0	0	0	0	0	0	0	0	0	0	karo
checkers	0	0	0	0	0	0	0	0	0	0	dama
checklist	0	0	0	0	0	0	1	0	0	1	kontrolni seznam
cheek	0	0	0	0	0	0	0	0	0	0	lice
cheeks	0	0	0	0	0	0	0	0	0	0	lica
cheep	0	0	0	0	0	0	0	0	0	0	poceni
cheer	0	1	0	0	1	0	1	0	1	1	navijati
cheerful	0	0	0	0	1	0	1	0	1	0	vesel
cheerfulness	0	1	0	0	1	0	1	0	0	1	veselost
cheering	0	0	0	0	1	0	1	0	0	0	navijanje
cheery	0	1	0	0	1	0	1	0	0	0	veselo
cheesecake	0	0	0	0	0	1	0	0	0	0	sirov kolač
cheetah	0	0	0	0	0	0	0	0	0	0	gepard
chemise	0	0	0	0	0	0	0	0	0	0	srajca
chemist	0	0	0	0	0	0	1	0	0	1	kemik
chemistry	0	0	0	0	0	0	0	0	0	0	kemija
cheque	0	0	0	0	0	0	0	0	0	0	preverite
cherish	0	1	0	0	1	0	1	0	1	1	ceniti
cherry	0	0	0	0	0	0	1	0	0	0	češnja
chess	0	0	0	0	0	0	0	0	0	0	šah
chest	0	0	0	0	0	0	0	0	0	0	prsni koš
chestnut	0	0	0	0	0	0	0	0	0	0	kostanj
chevron	0	0	0	0	0	0	0	0	0	0	ševron
chew	0	0	0	0	0	0	0	0	0	0	žvečiti
chic	0	0	0	0	0	0	0	0	0	0	šik
chicane	0	1	0	0	0	1	0	0	1	1	šikan
chicken	0	0	0	1	0	0	0	0	0	0	piščanec
chief	0	0	0	0	0	0	0	0	0	0	vodja
chiefly	0	0	0	0	0	0	0	0	0	0	v glavnem
chieftain	0	0	0	0	0	0	1	0	0	0	poglavar
child	0	1	0	0	1	0	1	0	0	0	otrok
childbirth	0	0	0	0	0	0	0	0	0	0	porod
childhood	0	0	0	0	1	0	1	0	0	0	otroštvo
childish	0	0	0	0	0	1	0	0	0	0	otročji
chill	0	0	0	0	0	0	0	0	0	0	ohladiti
chilly	0	0	0	0	0	1	0	0	0	0	hladno
chime	0	0	0	0	0	0	0	0	0	0	zvonec
chimera	0	0	0	1	0	0	0	0	1	0	himera
chimes	0	0	0	0	0	0	0	0	0	0	zvončki
chimney	0	0	0	0	0	0	0	0	0	0	dimnik
china	0	0	0	0	0	0	0	0	0	0	Kitajska
chine	0	0	0	0	0	0	0	0	0	0	chine
chinook	0	0	0	0	0	0	0	0	0	0	chinook
chip	0	0	0	0	0	0	0	0	0	0	čip
chipping	0	0	0	0	0	0	0	0	0	0	čipiranje
chirp	0	0	0	0	1	0	1	0	0	0	cvrkutati
chisel	0	0	0	0	0	0	1	0	0	0	dleto
chit	0	0	0	0	0	0	0	0	0	0	čit
chivalry	0	0	0	0	0	0	1	0	0	0	viteštvo
chloroform	0	0	0	0	0	1	0	0	0	0	kloroform
chocolate	0	1	0	0	1	0	1	0	0	1	čokolada
choice	0	0	0	0	0	0	1	0	0	0	izbira
choir	0	0	0	0	1	0	1	0	0	1	pevski zbor
choke	1	0	0	0	0	1	0	1	0	0	zadušiti
cholera	0	0	1	1	0	1	0	1	0	0	kolera
choose	0	0	0	0	0	0	0	0	0	0	izberite
choosing	0	0	0	0	0	0	0	0	0	0	izbiranje
chop	0	0	0	0	0	1	0	0	0	0	sesekljajte
chopping	0	0	0	0	0	0	0	0	0	0	sekljanje
chops	0	0	0	0	0	0	0	0	0	0	kotleti
choral	0	0	0	0	1	0	1	0	0	0	zborovska
chords	0	0	0	0	0	0	0	0	0	0	akordi
chore	0	0	0	0	0	1	0	0	0	0	opravilo
chorus	0	0	0	0	0	0	1	0	0	0	refren
chosen	0	0	0	0	0	0	1	0	0	0	izbrani
chowder	0	0	0	0	0	0	1	0	0	0	juha
christening	0	0	0	0	0	0	0	0	0	0	krst
chromatic	0	0	0	0	0	0	0	0	0	0	kromatsko
chromatography	0	0	0	0	0	0	0	0	0	0	kromatografija
chromosome	0	0	0	0	0	0	0	0	0	0	kromosom
chronic	0	0	0	0	0	1	0	1	0	0	kronično
chronicle	0	0	0	0	0	0	1	0	0	1	kronika
chronograph	0	0	0	0	0	0	0	0	0	0	kronograf
chronological	0	0	0	0	0	0	0	0	0	0	kronološko
chuck	0	0	0	0	0	0	0	0	0	0	chuck
chuckle	0	1	0	0	1	0	1	0	1	1	smejati se
chunk	0	0	0	0	0	0	0	0	0	0	kos
chunky	0	0	0	0	0	0	0	0	0	0	debel
church	0	1	0	0	1	0	1	0	0	1	cerkev
churchyard	0	0	0	0	0	0	0	0	0	0	cerkveno dvorišče
churn	0	0	0	0	0	0	0	0	0	0	churn
chute	0	0	0	0	0	0	0	0	0	0	žleb
chutney	0	0	0	0	0	0	0	0	0	0	čatni
ciao	0	0	0	0	0	0	0	0	0	0	ciao
cider	0	0	0	0	0	0	1	0	0	0	jabolčnik
cigar	0	0	0	0	0	0	0	0	0	0	cigara
cigarette	0	0	0	0	0	1	0	0	0	0	cigareta
cinch	0	0	0	0	0	0	0	0	0	0	cinch
cinder	0	0	0	0	0	0	0	0	0	0	pepel
cinema	0	0	0	0	0	0	0	0	0	0	kino
cinematographer	0	0	0	0	0	0	0	0	0	0	kinematograf
cinematography	0	0	0	0	0	0	0	0	0	0	kinematografija
cinnamon	0	0	0	0	0	0	0	0	0	0	cimet
cipher	0	0	0	0	0	0	0	0	0	0	šifra
circle	0	0	0	0	0	0	0	0	0	0	krog
circling	0	0	0	0	0	0	0	0	0	0	kroženje
circuit	0	0	0	0	0	0	0	0	0	0	vezje
circular	0	0	0	0	0	0	0	0	0	0	krožno
circulate	0	0	0	0	0	0	0	0	0	0	krožijo
circulation	0	0	0	0	0	0	0	0	0	0	obtok
circumcision	0	0	0	0	0	0	1	0	0	0	obrezovanje
circumference	0	0	0	0	0	0	0	0	0	0	obseg
circumferential	0	0	0	0	0	0	0	0	0	0	obodni
circumscribed	0	0	0	0	0	0	0	0	0	0	omejeno
circumstance	0	0	0	0	0	0	0	0	0	0	okoliščina
circumstantial	0	0	0	0	0	0	0	0	0	0	posredno
circumvention	0	0	0	0	0	1	1	0	0	0	izogibanje
circus	0	0	0	0	0	0	0	0	0	0	cirkus
cirrus	0	0	0	0	0	0	0	0	0	0	cirrus
cistern	0	0	0	0	0	0	0	0	0	0	cisterna
citadel	0	0	0	0	0	0	0	0	0	0	citadela
citation	0	0	0	0	0	0	0	0	0	0	citat
citizen	0	0	0	0	0	0	1	0	0	0	državljan
citrine	0	0	0	0	0	0	0	0	0	0	citrin
city	0	0	0	0	0	0	0	0	0	0	mesto
civic	0	0	0	0	0	0	0	0	0	0	državljanski
civil	0	0	0	0	0	0	1	0	0	0	civilno
civilian	0	0	0	0	0	0	0	0	0	0	civilist
civility	0	0	0	0	0	0	1	0	0	0	vljudnost
civilization	0	0	0	0	0	0	1	0	0	1	civilizacija
civilized	0	0	0	0	1	0	1	0	0	1	civilizirano
clad	0	0	0	0	0	0	0	0	0	0	oblečen
claim	0	0	0	0	0	0	0	0	0	0	zahtevek
claimant	1	0	1	0	0	0	0	0	0	0	tožnik
clairvoyant	0	0	0	0	0	0	1	0	0	0	jasnovidec
clam	0	0	0	0	0	0	0	0	0	0	školjka
clamor	1	1	1	0	0	1	0	0	1	0	hrup
clamp	0	0	0	0	0	0	0	0	0	0	objemka
clan	0	0	0	0	0	0	0	0	0	1	klan
clandestine	0	0	0	0	0	0	0	0	0	0	tajno
clap	0	1	0	0	1	0	1	0	0	1	ploskati
clarify	0	0	0	0	0	0	1	0	0	0	razjasniti
clarinet	0	0	0	0	0	0	0	0	0	0	klarinet
clarion	0	0	0	0	0	0	0	0	0	0	clarion
clarity	0	0	0	0	0	0	0	0	0	0	jasnost
clash	1	0	0	0	0	1	0	0	0	0	spopad
clashing	1	0	0	1	0	1	0	0	0	0	spopadanje
clasp	0	0	0	0	0	0	0	0	0	0	zaponko
class	0	0	0	0	0	0	0	0	0	0	razred
classic	0	0	0	0	0	0	1	0	0	0	klasična
classical	0	0	0	0	0	0	1	0	0	0	klasična
classics	0	0	0	0	1	0	1	0	0	0	klasike
classification	0	0	0	0	0	0	0	0	0	0	razvrstitev
classify	0	0	0	0	0	0	1	0	0	0	razvrstiti
classmate	0	0	0	0	0	0	0	0	0	0	sosolec
clatter	0	0	0	0	0	0	0	0	0	0	klopotati
clause	0	0	0	0	0	0	0	0	0	0	klavzula
clauses	0	0	0	0	0	0	0	0	0	0	klavzule
claw	1	0	0	1	0	1	0	0	0	0	krempelj
claws	0	0	0	0	0	0	0	0	0	0	kremplji
clay	0	0	0	0	0	0	0	0	0	0	glina
clean	0	0	0	0	1	0	1	0	0	1	čisto
cleaning	0	0	0	0	0	0	1	0	0	0	čiščenje
cleanliness	0	0	0	0	0	0	1	0	0	0	čistoča
cleanly	0	0	0	0	0	0	1	0	0	0	čisto
cleanse	0	0	0	0	0	0	1	0	0	0	očistiti
cleansing	0	0	0	0	0	0	1	0	0	0	čiščenje
clearance	0	0	0	0	0	0	1	0	0	1	očistek
clearing	0	0	0	0	0	0	0	0	0	0	čiščenje
clearness	0	0	0	0	0	0	1	0	0	0	jasnost
cleavage	0	0	0	0	0	0	0	0	0	0	cepitev
cleave	0	0	0	1	0	0	0	0	0	0	cepiti
clef	0	0	0	0	0	0	0	0	0	0	ključ
cleft	0	0	0	0	0	0	0	0	0	0	razcepljen
clemency	0	0	0	0	0	0	0	0	0	0	pomilostitev
clergy	0	0	0	0	0	0	0	0	0	0	duhovščina
clergyman	0	0	0	0	0	0	0	0	0	0	duhovnik
clerical	0	0	0	0	0	0	1	0	0	1	uradniški
clerk	0	0	0	0	0	0	0	0	0	0	uradnik
clerkship	0	0	0	0	0	0	0	0	0	0	uradništvo
clever	0	0	0	0	0	0	1	0	0	0	pameten
cleverness	0	0	0	0	0	0	1	0	0	0	bistroumnost
click	0	0	0	0	0	0	0	0	0	0	kliknite
client	0	0	0	0	0	0	0	0	0	0	stranka
clientele	0	0	0	0	0	0	0	0	0	0	klientela
cliff	0	0	0	1	0	0	0	0	0	0	pečina
climate	0	0	0	0	0	0	0	0	0	0	podnebje
climatology	0	0	0	0	0	0	0	0	0	0	klimatologija
climax	0	1	0	0	1	0	1	0	1	1	vrhunec
climb	0	0	0	0	0	0	0	0	0	0	vzpon
cling	0	0	0	0	0	0	0	0	0	0	oprijeti se
clip	0	0	0	0	0	0	0	0	0	0	posnetek
clipper	0	0	0	0	0	0	0	0	0	0	strižnik
clipping	0	0	0	0	0	0	0	0	0	0	izrezovanje
clique	0	0	0	0	0	0	0	0	0	0	klika
cloak	0	0	0	0	0	0	0	0	0	0	ogrinjalo
clock	0	1	0	0	0	0	0	0	0	0	ura
clockwork	0	0	0	0	0	0	0	0	0	0	urni mehanizem
clog	0	0	0	0	0	0	0	0	0	0	zamašiti
cloister	0	0	0	0	0	1	0	0	0	0	samostan
close	0	0	0	0	0	0	0	0	0	0	blizu
closed	0	0	0	0	0	0	0	0	0	0	zaprto
closeness	0	0	0	0	1	0	1	0	0	1	bližino
closet	0	0	0	0	0	0	0	0	0	0	omara
closure	0	1	0	0	1	0	1	1	0	0	zaključek
clot	0	0	0	0	0	0	0	0	0	0	strdek
cloth	0	0	0	0	0	0	0	0	0	0	krpo
clothe	0	0	0	0	0	0	1	0	0	0	obleči
clothes	0	0	0	0	0	0	0	0	0	0	oblačila
clothesline	0	0	0	0	0	0	0	0	0	0	vrv za perilo
clothing	0	0	0	0	0	0	0	0	0	0	oblačila
cloud	0	0	0	0	0	0	0	0	0	0	oblak
clouded	0	0	0	0	0	1	0	1	0	0	zamegljen
cloudiness	0	0	0	1	0	1	0	0	0	0	oblačnost
cloudy	0	0	0	0	0	0	0	1	0	0	oblačno
clover	0	0	0	0	0	0	0	0	0	0	detelja
cloves	0	0	0	0	0	0	0	0	0	0	nageljnove žbice
clown	0	1	0	0	1	0	1	0	1	0	klovn
club	0	0	0	0	0	0	0	0	0	0	klub
clubhouse	0	0	0	0	0	0	0	0	0	0	klubska hiša
clubs	0	0	0	0	0	0	0	0	0	0	klubi
clue	0	1	0	0	0	0	0	0	0	0	namig
clump	0	0	0	0	0	1	0	0	0	0	kepa
clumsy	0	0	1	0	0	1	0	0	0	0	neroden
cluster	0	0	0	0	0	0	0	0	0	0	grozd
clutch	0	0	0	0	0	0	0	0	0	0	sklopka
clutches	0	0	0	0	0	0	0	0	0	0	sklopke
clutter	0	0	0	0	0	0	0	0	0	0	navlaka
coach	0	0	0	0	0	0	0	0	0	1	trener
coagulation	0	0	0	0	0	0	0	0	0	0	koagulacija
coal	0	0	0	0	0	0	0	0	0	0	premog
coalesce	0	0	0	0	0	0	0	0	0	1	združiti
