English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Sesotho Word
elude	0	0	0	0	0	0	0	0	0	0	baleha
elusive	0	0	0	0	0	1	0	0	1	0	e sa tsebeng letho
emaciated	0	0	0	1	0	1	0	1	0	0	otile
emanate	0	0	0	0	0	0	0	0	0	0	tsoala
emancipation	0	1	0	0	1	0	1	0	0	0	tokoloho
embankment	0	0	0	0	0	0	0	0	0	0	mokolokotlo
embargo	0	0	0	0	0	1	0	0	0	0	embargo
embark	0	0	0	0	0	0	0	0	0	0	qala
embarrass	0	0	0	0	0	1	0	1	0	0	soabisa
embarrassing	0	0	0	0	0	1	0	0	0	0	hlabisang lihlong
embarrassment	0	0	0	1	0	1	0	1	1	0	lihlong
embassy	0	0	0	0	0	0	0	0	0	0	boemeli
embed	0	0	0	0	0	0	0	0	0	0	kenyelletse
embellish	0	0	0	0	0	0	0	0	0	0	kgabisa
embellishment	0	0	0	0	0	0	0	0	0	0	ho kgabisa
embers	0	0	0	0	0	0	0	0	0	0	embers
embezzlement	0	0	0	0	0	1	0	0	0	0	boqhekanyetsi
emblem	0	0	0	0	0	0	0	0	0	0	letshwao
emblematic	0	0	0	0	0	0	0	0	0	0	setšoantšiso
embodiment	0	0	0	0	0	0	0	0	0	0	mothofatso
embolism	0	0	0	1	0	1	0	1	0	0	embolism
embossed	0	0	0	0	0	0	0	0	0	0	kentse
embrace	0	1	0	0	1	0	1	0	1	1	akareletsa
embroidered	0	0	0	0	0	0	0	0	0	0	khabisitsoe
embroidery	0	0	0	0	0	0	0	0	0	0	mokhabiso
embroiled	0	0	0	0	0	1	0	0	0	0	khathetse
embryo	0	0	0	0	0	0	0	0	0	0	embryo
embryonic	0	0	0	0	0	0	0	0	0	0	embryonic
emerald	0	0	0	0	0	0	0	0	0	0	emeralde
emerge	0	0	0	0	0	0	0	0	0	0	hlahella
emergence	0	0	0	0	0	0	0	0	0	0	hlahala
emergency	0	0	0	1	0	1	0	1	1	0	tshohanyetso
emeritus	0	0	0	0	0	0	1	0	0	0	hlaha
emigrate	0	0	0	0	0	0	0	0	0	0	fallang
emigration	0	0	0	0	0	0	0	0	0	0	ho falla
eminence	0	0	0	0	0	0	1	0	0	1	bophahamo
eminent	0	0	0	0	0	0	1	0	0	0	e hlahelletseng
eminently	0	0	0	0	0	0	1	0	0	0	phahameng
emir	0	0	0	0	0	0	1	0	0	0	emir
emission	0	0	0	0	0	0	0	0	0	0	tlhahiso
emit	0	0	0	0	0	0	0	0	0	0	ntša
emotion	0	0	0	0	0	0	0	0	0	0	maikutlo
emotional	0	0	0	0	0	0	0	0	0	0	maikutlo
emotive	0	0	0	0	0	0	0	0	0	0	e amang maikutlo
empathy	0	0	0	0	0	0	1	0	0	0	kutloelo bohloko
emperor	0	0	0	0	0	0	0	0	0	0	moemphera
emphasis	0	0	0	0	0	0	0	0	0	0	khatiso
emphasize	0	0	0	0	0	0	0	0	0	1	hatisa
emphatic	0	0	0	0	0	0	0	0	0	0	e tiisitse
empire	0	0	0	0	0	0	0	0	0	0	mmuso
empirical	0	0	0	0	0	0	0	0	0	0	Epirical
empiricism	0	0	0	0	0	0	0	0	0	0	empiricism
employ	0	0	0	0	0	0	0	0	0	1	hira
employer	0	0	0	0	0	0	0	0	0	0	mohiri
employment	0	0	0	0	0	0	0	0	0	0	mosebetsi
emporium	0	0	0	0	0	0	0	0	0	0	emporium
empower	0	0	0	0	0	0	1	0	0	0	matlafatsa
empress	0	0	0	0	0	0	0	0	0	0	Empress
emptiness	0	0	0	0	0	0	0	1	0	0	lefeela
emption	0	0	0	0	0	0	0	0	0	0	emption
empty	0	0	0	0	0	0	0	0	0	0	se nang letho
emulate	0	0	0	0	0	0	1	0	0	0	etsisa
emulsion	0	0	0	0	0	0	0	0	0	0	emulsion
enable	0	0	0	0	0	0	1	0	0	1	nolofalletsa
enablement	0	0	0	0	0	0	1	0	0	1	matlafatso
enact	0	0	0	0	0	0	0	0	0	0	etsa joalo
enactment	0	0	0	0	0	0	0	0	0	0	phethahatso
enamel	0	0	0	0	0	0	0	0	0	0	enamel
encampment	0	0	0	0	0	0	0	0	0	0	liahelo
enchant	0	1	0	0	1	0	1	0	1	0	moloi
enchanted	0	0	0	0	1	0	1	0	0	1	enchanted
enchanting	0	1	0	0	1	0	1	0	0	0	cheseha
enchantment	0	0	0	0	0	0	0	0	0	0	boloi
encircle	0	0	0	0	0	0	0	0	0	0	pota-pota
encircling	0	0	0	0	0	0	0	0	0	0	e pota-potileng
enclave	0	0	0	0	0	1	0	0	0	0	koatile
enclose	0	0	0	0	0	0	0	0	0	0	koalla
encode	0	0	0	0	0	0	0	0	0	0	encode
encompass	0	0	0	0	0	0	0	0	0	0	akaretsa
encore	0	0	0	0	0	0	1	0	0	0	encore
encounter	0	0	0	0	0	0	0	0	0	0	kopana
encourage	0	0	0	0	1	0	1	0	0	1	khothatsa
encouragement	0	0	0	0	0	0	1	0	0	0	khothatso
encroach	0	0	0	0	0	0	0	0	0	0	kena-kenana
encroachment	0	0	0	1	0	1	0	0	0	0	kenyeletso
encrypt	0	0	0	0	0	0	0	0	0	0	encrypt
encumbrance	1	0	0	1	0	1	0	1	0	0	tsietsi
encyclopedia	0	0	0	0	0	0	1	0	0	1	encyclopedia
end	0	0	0	0	0	0	0	0	0	0	QETA
endanger	0	1	0	1	0	1	0	0	0	0	kotsi
endangered	0	0	0	1	0	1	0	0	0	0	kotsing
endeavor	0	1	0	0	0	0	1	0	0	0	leka
ended	0	0	0	0	0	0	0	0	0	0	e felile
endemic	0	0	1	1	0	1	0	1	0	0	endemic
ending	0	0	0	0	0	0	0	0	0	0	pheletso
endless	1	0	0	1	1	1	1	1	0	1	e sa feleng
endocarditis	0	0	0	1	0	0	0	1	0	0	lefu la endocarditis
endorsement	0	0	0	0	0	0	0	0	0	0	khothaletso
endow	0	0	0	0	0	0	1	0	0	1	endow
endowed	0	0	0	0	0	0	1	0	0	0	hlophisoa
endowment	0	0	0	0	0	0	1	0	0	1	matlotlo
endpapers	0	0	0	0	0	0	0	0	0	0	lipampiri tsa ho qetela
endpoint	0	0	0	0	0	0	0	0	0	0	pheletso
endurance	0	0	0	0	0	0	1	0	0	0	mamello
endure	0	0	0	0	0	0	1	0	0	0	mamella
enema	0	0	1	0	0	0	0	0	0	0	enema
enemy	1	0	1	1	0	1	0	0	0	0	sera
energetic	0	0	0	0	0	0	1	0	0	0	mahlahahlaha
energy	0	0	0	0	0	0	0	0	0	0	matla
enforce	1	0	0	1	0	1	1	0	0	0	qobella
enforcement	0	0	0	0	0	1	0	0	0	0	phethahatso
engage	0	0	0	0	0	0	0	0	0	0	kopanela
engaged	0	1	0	0	1	0	1	0	0	1	phathahane
engagement	0	0	0	0	0	0	0	0	0	0	boikopanyo
engaging	0	0	0	0	1	0	1	0	0	1	ho kopanela
engender	0	0	0	0	0	0	0	0	0	0	ekender
engine	0	0	0	0	0	0	0	0	0	0	enjene
engineer	0	0	0	0	0	0	0	0	0	0	moenjiniere
engineering	0	0	0	0	0	0	0	0	0	0	boenjiniere
engrave	0	0	0	0	0	0	0	0	0	0	betla
engraved	0	0	0	0	0	0	0	0	0	0	betliloeng
engraver	0	0	0	0	0	0	0	0	0	0	moetsi oa litšoantšo
engraving	0	0	0	0	0	0	0	0	0	0	betloa
engrossed	0	0	0	0	0	0	0	0	0	0	khabisitsoe
engrossing	0	0	0	0	0	0	0	0	0	0	e kgahlang
engulf	0	1	0	0	0	0	0	0	0	0	metsa
enhance	0	0	0	0	0	0	1	0	0	0	matlafatsa
enigma	0	0	0	0	0	0	0	0	0	0	qaka
enigmatic	0	0	0	1	0	1	0	0	0	0	enigmatic
enjoin	0	0	0	0	0	0	0	0	0	0	laela
enjoy	0	1	0	0	1	0	1	0	0	1	thabela
enjoying	0	1	0	0	1	0	1	0	0	1	ho thabela
enlarged	0	0	0	0	0	0	0	0	0	0	hodisitsoe
enlargement	0	0	0	0	0	0	0	0	0	0	katoloso
enlighten	0	0	0	0	1	0	1	0	0	1	bonesa
enlightenment	0	0	0	0	1	0	1	0	0	1	temoso
enlist	0	0	0	0	0	0	0	0	0	0	ngodisa
enliven	0	0	0	0	1	0	1	0	1	1	phedisa
enmity	1	0	0	1	0	1	0	1	0	0	bora
enormity	0	0	0	0	0	0	0	0	0	0	boholo
enormous	0	0	0	0	0	0	0	0	0	0	e kgolohadi
enormously	0	0	0	0	0	0	0	0	0	0	haholo
enrich	0	0	0	0	0	0	1	0	0	0	matlafatsa
enroll	0	1	0	0	0	0	0	0	0	1	ngolisa
ensemble	0	0	0	0	0	0	1	0	0	1	kopanya
ensign	0	0	0	0	0	0	1	0	0	0	qoela
enslave	0	0	0	0	0	1	0	0	0	0	etsa lekhoba
enslaved	1	0	1	1	0	1	0	1	0	0	kentse lekgoba
enslavement	0	0	0	0	0	1	0	0	0	0	bokhoba
ensue	0	0	0	0	0	0	0	0	0	0	ensue
ensure	0	0	0	0	0	0	0	0	0	0	netefatsa
entail	0	0	0	0	0	0	0	0	0	0	kenyeletsa
entangled	1	0	1	1	0	1	0	1	0	0	qakeletsoa
entanglement	0	0	0	0	0	1	0	0	0	0	ho kgena
enter	0	0	0	0	0	0	0	0	0	0	kena
enterprise	0	0	0	0	0	0	0	0	0	0	khoebo
enterprising	0	0	0	0	0	0	1	0	0	0	enterprising
entertain	0	0	0	0	1	0	1	0	0	0	thabisa
entertained	0	0	0	0	1	0	1	0	0	0	thabisa
entertaining	0	1	0	0	1	0	1	0	0	0	natefisa
entertainment	0	1	0	0	1	0	1	0	1	1	boithabiso
enthusiasm	0	1	0	0	1	0	1	0	1	0	tjantjello
enthusiast	0	1	0	0	1	0	1	0	1	0	motho ya chesehang
entice	0	0	0	0	0	0	0	0	0	0	hohela
entire	0	0	0	0	0	0	0	0	0	0	ka botlalo
entirety	0	0	0	0	0	0	0	0	0	0	ka botlalo
entitle	0	0	0	0	0	0	0	0	0	0	tokelo
entity	0	0	0	0	0	0	0	0	0	0	mokhatlo
entomology	0	0	0	0	0	0	0	0	0	0	thuto ea likokoana-hloko
entrails	0	0	1	0	0	1	0	0	0	0	tse ka hare
entrance	0	0	0	0	0	0	0	0	0	0	Monyako
entreat	0	0	0	0	0	0	0	0	0	0	kopanyeletsa
entree	0	0	0	0	0	0	0	0	0	0	kena
entrepreneur	0	0	0	0	0	0	0	0	0	0	rakhoebo
entrust	0	0	0	0	0	0	0	0	0	1	tshepetsa
entry	0	0	0	0	0	0	0	0	0	0	ho kena
enumerate	0	0	0	0	0	0	0	0	0	0	bala
enumeration	0	0	0	0	0	0	0	0	0	0	palo ea batho
envelope	0	0	0	0	0	0	0	0	0	0	enfelopo
envious	0	0	0	0	0	1	0	0	0	0	mohono
environ	0	0	0	0	0	0	1	0	0	0	tikoloho
environment	0	0	0	0	0	0	0	0	0	0	tikoloho
environs	0	0	0	0	0	0	0	0	0	0	tikoloho
envision	0	0	0	0	0	0	0	0	0	0	bonahatsa
envoy	0	0	0	0	0	0	0	0	0	0	moemeli
ephemeral	0	0	0	0	0	0	0	0	0	0	ephemeral
ephemeris	0	0	0	0	0	0	1	0	0	0	ephemeris
epic	0	0	0	0	0	0	1	0	0	0	epic
epidemic	1	1	1	1	0	1	0	1	1	0	sewa
epidermis	0	0	0	0	0	0	0	0	0	0	epidermis
epilepsy	0	0	0	0	0	1	0	0	0	0	sethoathoa
epilogue	0	0	0	0	0	0	0	0	0	0	epilogue
episcopal	0	0	0	0	0	0	0	0	0	1	mobishopo
episode	0	0	0	0	0	0	0	0	0	0	ketsahalo
episodic	0	0	0	0	0	0	0	0	0	0	episodic
epistle	0	0	0	0	0	0	0	0	0	0	lengolo
epitaph	0	0	0	0	0	0	0	1	0	0	epitaph
epithet	0	0	0	0	0	0	0	0	0	0	epithet
epitome	0	0	0	0	0	0	1	0	0	0	epitome
epoch	0	0	0	0	0	0	0	0	0	0	nako
equal	0	0	0	0	0	0	0	0	0	0	lekana
equality	0	0	0	0	1	0	1	0	0	1	tekano
equalization	0	0	0	0	0	0	0	0	0	0	ho lekana
equalize	0	0	0	0	0	0	0	0	0	0	lekana
equally	0	0	0	0	0	0	1	0	0	0	ka ho lekana
equate	0	0	0	0	0	0	0	0	0	0	lekana
equation	0	0	0	0	0	0	0	0	0	0	tekano
equator	0	0	0	0	0	0	0	0	0	0	equator
equatorial	0	0	0	0	0	0	0	0	0	0	equatorial
equestrian	0	0	0	0	0	0	0	0	0	0	mopalami wa dipere
equidistant	0	0	0	0	0	0	0	0	0	0	equidistant
equilibration	0	0	0	0	0	0	0	0	0	0	tekatekano
equilibrium	0	0	0	0	0	0	1	0	0	0	tekatekano
equip	0	0	0	0	0	0	0	0	0	0	hlomella
equipment	0	0	0	0	0	0	0	0	0	0	thepa
equitable	0	0	0	0	0	0	0	0	0	0	tekatekano
equity	0	0	0	0	0	0	1	0	0	0	tekano
equivalence	0	0	0	0	0	0	0	0	0	0	tekano
equivalent	0	0	0	0	0	0	0	0	0	0	lekanang
equivocal	0	0	0	0	0	0	0	0	0	0	equivocal
era	0	0	0	0	0	0	0	0	0	0	nako
eradicate	1	0	0	0	0	1	0	0	0	0	felisa
eradication	1	0	1	1	0	1	0	0	0	0	phediso
erase	0	0	0	1	0	1	0	0	0	0	hlakola
erasure	0	0	0	0	0	0	0	0	0	0	hlakola
ere	0	0	0	0	0	0	0	0	0	0	ere
erect	0	0	0	0	0	0	0	0	0	0	e otlolohile
erection	0	0	0	0	0	0	0	0	0	0	erection
ergo	0	0	0	0	0	0	0	0	0	0	ergo
erode	0	0	0	0	0	0	0	0	0	0	senya
erosion	0	0	0	0	0	1	0	0	0	0	khoholeho ea mobu
erotic	0	1	0	0	1	1	1	0	1	1	tse tsosang takatso
err	0	0	0	0	0	1	0	0	0	0	phoso
errand	0	1	0	0	0	0	1	0	0	1	mosebetsi
errant	0	0	0	0	0	1	0	0	0	0	mofosi
erratic	0	0	0	0	0	1	0	0	1	0	erratic
erratum	0	0	0	0	0	1	0	0	0	0	erratum
erroneous	0	0	0	0	0	1	0	0	0	0	phoso
error	0	0	0	0	0	1	0	1	0	0	phoso
erst	0	0	0	0	0	0	0	0	0	0	pele
erudite	0	0	0	0	0	0	1	0	0	0	erudite
erupt	1	0	0	0	0	1	0	0	1	0	qhoma
eruption	1	0	0	1	0	1	0	0	1	0	ho foqoha
escalade	0	0	0	0	0	0	0	0	0	0	nyolosetsa
escalate	1	0	0	0	0	1	0	0	0	0	eketsa
escalator	0	0	0	0	0	0	0	0	0	0	escalator
escape	0	1	0	1	0	1	1	0	0	0	phonyoha
escaped	0	0	0	1	0	0	0	0	0	0	phonyohile
escarpment	0	0	0	0	0	0	0	0	0	0	escarpment
eschew	1	0	0	0	0	1	0	1	0	0	eschew
escort	0	0	0	0	0	0	0	0	0	1	felehetsa
esoteric	0	0	0	0	0	0	0	0	0	0	esoteric
especial	0	0	0	0	0	0	0	0	0	0	e ikhethang
espionage	0	0	0	0	0	1	0	0	0	0	bohloela
espouse	0	0	0	0	0	0	0	0	0	0	molekane
esprit	0	0	0	0	0	0	1	0	0	0	esprit
essay	0	0	0	0	0	0	0	0	0	0	tlhamo
essayist	0	0	0	0	0	0	0	0	0	0	sengoli sa meqoqo
essence	0	0	0	0	0	0	0	0	0	0	moelelo
essential	0	0	0	0	0	0	1	0	0	0	bohlokoa
essentially	0	0	0	0	0	0	0	0	0	0	hantlentle
establish	0	0	0	0	0	0	0	0	0	1	theha
established	0	0	0	0	1	0	1	0	0	0	thehiloe
establishment	0	0	0	0	0	0	0	0	0	0	theho
estate	0	0	0	0	0	0	0	0	0	0	lefa
esteem	0	0	0	0	1	0	1	1	0	1	hlonepha
esthetic	0	0	0	0	0	0	1	0	0	0	botle bo botle
estimate	0	0	0	0	0	0	0	0	0	0	khakanyo
estimation	0	0	0	0	0	0	0	0	0	0	khakanyo
estoppel	0	0	0	0	0	0	0	0	0	0	estoppel
estranged	0	0	0	0	0	1	0	0	0	0	estranged
estrogen	0	0	0	0	0	0	0	0	0	0	estrogen
estuary	0	0	0	0	0	0	0	0	0	0	letsoapo la leoatle
etch	0	0	0	0	0	0	0	0	0	0	etch
etching	0	0	0	0	0	0	0	0	0	0	etching
eternal	0	0	0	0	0	0	0	0	0	0	bosafeleng
eternity	0	0	0	0	0	0	0	0	0	0	bosafeleng
ethanol	0	0	0	0	0	0	0	0	0	0	ethanol
ether	0	0	0	0	0	0	0	0	0	0	ether
ethereal	0	0	0	1	0	0	0	0	0	0	ethereal
ethical	0	0	0	0	0	0	1	0	0	0	tsa boitšoaro
ethics	0	0	0	0	0	0	1	0	0	0	boitšoaro
ethnography	0	0	0	0	0	0	0	0	0	0	thuto ea batho
etiology	0	0	0	0	0	0	0	0	0	0	etiology
etiquette	0	0	0	0	0	0	0	0	0	0	mekhoa e metle
etymology	0	0	0	0	0	0	0	0	0	0	etymology
euchre	0	0	0	0	0	0	0	0	0	0	euchre
eugenics	0	0	0	0	0	0	0	0	0	0	eugenics
eulogy	0	0	0	0	0	0	0	0	0	0	eulogy
euphemism	0	0	0	0	0	0	0	0	0	0	euphemism
euthanasia	0	0	0	1	0	1	0	1	0	0	euthanasia
evacuate	0	0	0	1	0	1	0	0	0	0	etswa
evacuation	0	0	0	0	0	1	0	0	0	0	phalliso
evade	1	0	1	1	0	1	0	0	0	0	qoba
evaluate	0	0	0	0	0	0	0	0	0	0	lekola
evanescence	0	0	0	0	0	0	0	1	1	0	evanscence
evangelical	0	0	0	0	0	0	0	0	0	0	boevangedi
evangelist	0	0	0	0	0	0	0	0	0	0	moevangeli
evangelistic	0	0	0	0	0	0	0	0	0	0	boevangedi
evaporation	0	0	0	0	0	0	0	0	0	0	moyafalo
evasion	0	0	0	1	0	1	0	1	0	0	ho qoba
eve	0	0	0	0	0	0	0	0	0	0	bosiu
evening	0	0	0	0	0	0	0	0	0	0	mantsiboea
event	0	0	0	0	0	0	0	0	0	0	ketsahalo
eventful	0	0	0	0	0	0	0	0	0	0	tse etsahalang
eventual	0	1	0	0	0	0	0	0	0	0	qetellong
eventuality	0	1	0	1	0	0	0	0	0	0	qetello
evergreen	0	0	0	0	1	0	1	0	0	1	setalana
everlasting	0	0	0	0	0	0	1	0	0	0	ka ho sa feleng
evermore	0	0	0	0	0	0	0	0	0	0	ka mehla
everyday	0	0	0	0	0	0	0	0	0	0	letsatsi le letsatsi
evict	0	0	0	0	0	1	0	1	0	0	leleka
eviction	1	0	1	1	0	1	0	1	0	0	ho lelekoa
evidence	0	0	0	0	0	0	0	0	0	0	bopaki
evident	0	0	0	0	0	0	1	0	0	1	hlakile
evil	1	0	1	1	0	1	0	1	0	0	bobe
evoke	0	0	0	0	0	0	0	0	0	0	tsosa
evolution	0	0	0	0	0	0	1	0	0	0	tlhaboloho
evolve	0	0	0	0	0	0	0	0	0	0	fetoha
ewe	0	0	0	0	0	0	0	0	0	0	ee
exacerbate	0	0	0	0	0	1	0	0	0	0	mpefatsa
exacerbation	1	0	0	1	0	1	0	0	0	0	exacerbation
exacting	0	0	0	0	0	1	0	0	0	0	qosa
exaggerate	1	0	0	0	0	1	0	0	0	0	feteletsa
exaggerated	0	0	0	0	0	1	0	0	0	0	feteletsa
exaggeration	0	0	0	0	0	0	0	0	0	0	pheteletso
exalt	0	1	0	0	1	0	1	0	0	1	phahamisa
exaltation	0	0	0	0	1	0	1	0	0	1	phahamiso
exalted	0	0	0	0	1	0	1	0	0	1	phahamisitsoe
exam	0	0	0	0	0	0	0	0	0	0	tlhatlhobo
examination	0	0	0	1	0	1	0	0	1	0	tlhatlhobo
examine	0	0	0	0	0	0	0	0	0	0	hlahloba
examiner	0	0	0	0	0	0	0	0	0	0	mohlahlobi
exasperation	1	0	1	0	0	1	0	0	0	0	khalefo
excavate	0	0	0	0	0	0	0	0	0	0	epolla
excavation	0	1	0	0	0	1	0	0	1	0	kepollo
excavator	0	0	0	0	0	0	0	0	0	0	moepi
exceed	0	1	0	0	1	0	1	0	0	0	feteletsa
exceeding	0	0	0	0	0	0	0	0	0	0	fetelletseng
excel	0	1	0	0	1	0	1	0	1	1	ipabola
excellence	0	0	1	0	1	0	1	0	0	1	bokgabane
excellent	0	0	0	0	1	0	1	0	0	1	e kgabane
excepting	0	0	0	0	0	0	0	0	0	0	ntle le
exception	0	0	0	0	0	0	0	0	0	0	mokgelo
excerpt	0	0	0	0	0	0	0	0	0	0	qotsulotse
excess	0	0	0	0	0	1	0	0	0	0	feteletseng
excessive	0	0	0	0	0	0	0	0	0	0	feteletseng
excessively	0	0	0	0	0	0	0	0	0	0	ka tsela e feteletseng
exchange	0	0	0	0	0	0	1	0	0	1	phapanyetsano
excise	0	0	0	0	0	1	0	0	0	0	excise
excision	0	0	0	0	0	0	0	0	0	0	excision
excitability	0	0	0	0	0	0	0	0	0	0	excitability
excitable	0	0	0	0	0	0	1	0	0	0	hlasimolla
excitation	1	1	0	1	1	0	1	0	1	0	thoholetso
excite	1	1	0	1	1	0	1	0	1	0	hlasimolla
excited	0	1	0	0	1	0	1	0	1	1	nyakalletse
excitement	0	1	0	0	1	0	1	0	1	0	nyakallo
exciting	0	1	0	0	1	0	1	0	1	0	e thabisang
exclaim	0	0	0	0	0	0	0	0	1	0	hlatsa
excluded	0	0	1	0	0	1	0	1	0	0	kgethile
excluding	0	0	0	0	0	1	0	1	0	0	ho sa kenyeletsoe
exclusion	0	0	1	1	0	1	0	1	0	0	ho behella ka thoko
excrement	0	0	1	0	0	1	0	0	0	0	mantle
excretion	0	0	1	0	0	0	0	0	0	0	excretion
excruciating	0	0	0	1	0	1	0	0	0	0	e nyarosang
excursion	0	0	0	0	0	0	0	0	0	0	leetong
excuse	0	0	0	0	0	1	0	0	0	0	tshoarelo
execute	0	0	0	0	0	0	0	0	0	0	phethisa
execution	1	0	0	1	0	1	0	1	0	1	phethahatso
executioner	1	0	0	1	0	1	0	1	0	0	mophethi
executive	0	0	0	0	0	0	0	0	0	0	molaodi
executor	0	0	0	0	0	0	0	0	0	1	mophethi
exegesis	0	0	0	0	0	0	0	0	0	0	tlhaloso
exemplar	0	0	0	0	0	0	0	0	0	0	mohlala
exemplary	0	0	0	0	0	0	1	0	0	0	mohlala
exemplify	0	0	0	0	0	0	0	0	0	0	mohlala
exempt	0	0	0	0	0	0	0	0	0	0	tlohile
exemption	0	0	0	0	0	0	1	0	0	0	tokollo
exercise	0	0	0	0	0	0	0	0	0	0	boikoetliso
exert	0	0	0	0	0	0	0	0	0	0	Sebetsa
exertion	0	0	0	0	0	0	0	0	0	0	boikitlaetso
exhale	0	0	0	0	0	0	0	0	0	0	exhale
exhaust	0	0	0	0	0	1	0	0	0	0	fetsa
exhausted	0	0	0	0	0	1	0	1	0	0	khathetse
exhaustion	0	1	0	0	0	1	0	1	0	0	mokgathala
exhaustive	0	0	0	0	0	0	0	0	0	1	feletseng
exhibit	0	0	0	0	0	0	0	0	0	0	bonts'a
exhibition	0	0	0	0	0	0	0	0	0	0	pontsho
exhilaration	0	0	0	0	1	0	1	0	1	0	boithatelo
exhort	0	0	0	0	0	0	1	0	0	0	hloella
exhortation	0	0	0	0	0	0	1	0	0	0	khothatso
exigent	0	1	1	1	0	1	0	0	1	0	exigent
exile	1	0	0	1	0	1	0	1	0	0	lelekoa
exist	0	0	0	0	0	0	0	0	0	0	teng
existence	0	0	0	0	0	0	1	0	0	0	boteng
existent	0	0	0	0	0	0	0	0	0	0	teng
existing	0	0	0	0	0	0	0	0	0	0	e teng
exit	0	0	0	0	0	0	0	0	0	0	Etsoa
exodus	0	0	0	0	0	0	0	0	0	0	exodus
exorbitant	0	0	0	0	0	0	0	0	0	0	e feteletseng
exorcism	0	0	0	1	0	1	0	1	0	0	ho leleka meea
exorcist	0	0	0	0	0	0	0	0	0	0	motho ya lelekang moya wa moya
exotic	0	0	0	0	0	0	1	0	0	0	exotic
expand	0	0	0	0	0	0	0	0	0	0	atolosa
expanded	0	0	0	0	0	0	0	0	0	0	atolositsoe
expanse	0	0	0	0	0	0	0	0	0	0	sepakapaka
expansion	0	0	0	0	0	0	0	0	0	0	katoloso
expansive	0	0	0	0	0	0	0	0	0	0	atolositse
expatriate	0	0	0	0	0	1	0	0	0	0	kantle ho naha
expect	0	1	0	0	0	0	1	0	1	1	lebella
expectancy	0	1	0	0	0	0	0	0	0	0	tebello
expectant	0	1	0	0	0	0	0	0	0	0	lebeletse
expectation	0	1	0	0	0	0	1	0	0	0	tebello
expected	0	1	0	0	0	0	0	0	0	0	lebeletsoe
expecting	0	1	0	0	0	0	0	0	0	0	lebeletse
expediency	0	0	0	0	0	0	0	0	0	0	expediency
expedient	0	0	0	0	1	0	1	0	0	1	molemo
expedite	0	0	0	0	0	0	0	0	0	0	phakisa
expedition	0	1	0	0	0	0	1	0	0	0	leetong
expeditious	0	0	0	0	0	0	0	0	0	0	potlakile
expel	1	0	1	1	0	1	0	1	0	0	tebela
expenditure	0	0	0	0	0	1	0	0	0	0	litšenyehelo
expense	0	0	0	0	0	0	0	0	0	0	litšenyehelo
expenses	0	0	0	0	0	1	0	0	0	0	ditshenyehelo
expensive	0	0	0	0	0	0	0	0	0	0	theko e boima
experience	0	0	0	0	0	0	0	0	0	0	phihlelo
experienced	0	0	0	0	0	0	1	0	0	1	boiphihlelo
experiences	0	0	0	0	0	0	0	0	0	0	liphihlelo
experiment	0	1	0	0	0	0	0	0	1	0	teko
experimental	0	0	0	0	0	0	0	0	0	0	tekolo
experimenter	0	0	0	0	0	0	0	0	0	0	mohlahlobi
expert	0	0	0	0	0	0	1	0	0	1	setsebi
expertise	0	0	0	0	0	0	1	0	0	1	botsebi
expiration	0	0	0	0	0	0	0	0	0	0	ho felloa ke nako
expire	0	0	0	0	0	1	0	1	0	0	felloa ke nako
expired	0	0	0	0	0	1	0	0	0	0	feletsoe ke nako
expiry	0	0	0	0	0	0	0	0	0	0	felloa ke nako
explain	0	0	0	0	0	0	1	0	0	1	hlalosa
explanation	0	0	0	0	0	0	0	0	0	0	tlhaloso
explanatory	0	0	0	0	0	0	0	0	0	0	tlhaloso
expletive	1	0	0	0	0	1	0	0	0	0	expletive
explication	0	0	0	0	0	0	0	0	0	0	tlhaloso
explode	1	0	0	1	0	1	0	1	1	0	qhoma
exploit	0	0	0	0	0	0	0	0	0	0	qhekella
explore	0	1	0	0	0	0	0	0	0	0	hlahloba
explorer	0	0	0	0	0	0	0	0	0	0	mofuputsi
explosion	0	0	0	1	0	1	0	0	1	0	ho qhoma
explosive	1	1	0	1	0	1	0	0	1	0	qhoma
exponent	0	0	0	0	0	0	0	0	0	0	exponent
exponential	0	0	0	0	0	0	0	0	0	0	exponential
export	0	0	0	0	0	0	0	0	0	0	thomelontle
exportation	0	0	0	0	0	0	0	0	0	0	thomello
expose	0	1	0	1	0	0	0	0	0	0	pepesa
exposed	0	0	0	0	0	1	0	0	0	0	pepesitsoe
exposition	0	0	0	0	0	0	0	0	0	0	tlhaloso
expository	0	0	0	0	0	0	0	0	0	0	expository
exposure	0	0	0	0	0	0	0	0	0	0	kgahlamelo
expound	0	0	0	0	0	0	0	0	0	0	hlalosa
express	0	0	0	0	0	0	0	0	0	0	hlalosa
expression	0	0	0	0	0	0	0	0	0	0	poleloana
expressive	0	0	0	0	0	0	0	0	0	0	e hlalosang maikutlo
expropriation	0	0	0	0	0	1	0	0	0	0	ho amoha
expulsion	1	0	1	1	0	1	0	1	0	0	ho tebeloa
exquisite	0	0	0	0	1	0	1	0	0	0	ntlehali
exquisitely	0	0	0	0	0	0	1	0	0	0	ka bokhabane
extant	0	0	0	0	0	0	0	0	0	0	extant
extend	0	0	0	0	0	0	1	0	0	0	atolosa
extendable	0	0	0	0	0	0	0	0	0	0	atolosoa
