English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Swedish Word
courts	0	0	0	0	0	0	0	0	0	0	domstolar
courtship	0	1	0	0	1	0	1	0	0	1	uppvaktning
courtyard	0	0	0	0	0	0	0	0	0	0	gård
cove	0	1	1	1	1	0	1	0	0	0	vik
covenant	0	0	0	0	0	0	1	0	0	1	förbund
cover	0	0	0	0	0	0	0	0	0	1	omslag
covered	0	0	0	0	0	0	0	0	0	0	täckt
covering	0	0	0	0	0	0	0	0	0	0	beläggning
covert	0	0	0	0	0	0	0	0	0	0	hemlig
covet	0	0	0	0	0	1	0	0	0	0	eftertrakta
cow	0	0	0	0	0	0	0	0	0	0	ko
coward	0	0	1	1	0	1	0	1	0	0	feg
cowardice	0	0	0	1	0	1	0	0	0	0	feghet
cowardly	0	0	0	1	0	1	0	0	0	0	feg
cowboy	0	0	0	0	0	0	0	0	0	0	cowboy
cowhide	0	0	0	0	0	0	0	0	0	0	kohud
cowl	0	0	0	0	0	0	0	0	0	0	kåpa
coworker	0	0	0	0	0	0	0	0	0	0	medarbetare
coy	0	0	0	1	0	0	0	0	0	0	coy
coyote	0	0	0	1	0	0	0	0	0	0	prärievarg
crab	0	0	0	0	0	0	0	0	0	0	krabba
crabby	1	0	0	0	0	1	0	0	0	0	knasig
crack	0	0	0	0	0	1	0	0	0	0	spricka
cracked	1	0	0	1	0	1	0	0	0	0	knäckt
cracker	0	0	0	0	0	0	0	0	0	0	kracker
cracking	0	0	0	0	0	1	0	0	0	0	krackning
crackle	0	0	0	0	0	0	0	0	0	0	spraka
cradle	0	1	0	0	1	0	1	0	0	1	vagga
craft	0	0	0	0	0	0	1	0	0	0	hantverk
craftsman	0	0	0	0	0	0	1	0	0	0	hantverkare
crafty	0	0	0	0	0	0	0	0	0	0	listig
craig	0	0	0	0	0	0	0	0	0	0	craig
crammed	0	0	0	0	0	0	0	0	0	0	fullproppad
cramp	0	1	0	0	0	1	0	0	0	0	kramp
cramped	0	0	0	0	0	1	0	0	0	0	trång
crane	0	0	0	0	0	0	0	0	0	0	kran
cranium	0	0	0	0	0	0	0	0	0	0	kranium
crank	0	0	0	0	0	1	0	0	0	0	vev
cranky	1	0	0	0	0	1	0	0	0	0	knasig
crap	0	0	1	0	0	1	0	0	0	0	skit
craps	0	1	0	0	0	0	0	0	0	0	craps
crash	0	0	0	1	0	1	0	1	1	0	krascha
crate	0	0	0	0	0	0	0	0	0	0	spjällåda
crater	0	0	0	0	0	0	0	0	0	0	krater
crave	0	1	0	0	0	0	0	0	0	0	längta efter
craving	0	1	0	0	0	0	0	0	0	0	begär
crawfish	0	0	0	0	0	0	0	0	0	0	languster
crawl	0	0	1	0	0	1	0	0	0	0	krypa
crayons	0	0	0	0	0	0	0	0	0	0	kritor
craze	0	0	0	0	0	0	0	0	0	0	dille
crazed	1	0	0	1	0	1	0	0	0	0	galen
crazy	1	0	0	1	0	1	0	1	0	0	galen
creaking	0	0	0	0	0	1	0	0	0	0	gnällig
cream	0	1	0	0	1	0	1	0	1	0	grädde
creamer	0	0	0	0	0	0	0	0	0	0	gräddkanna
creamy	0	0	0	0	0	0	0	0	0	0	krämig
crease	0	0	0	0	0	0	0	0	0	0	veck
create	0	0	0	0	1	0	1	0	0	0	skapa
creation	0	0	0	0	0	0	0	0	0	0	skapande
creative	0	0	0	0	0	0	1	0	0	0	kreativ
creator	0	0	0	0	0	0	0	0	0	0	skapare
creature	0	0	1	1	0	1	0	0	0	0	varelse
credence	0	0	0	0	0	0	1	0	0	1	tilltro
credential	0	0	0	0	0	0	1	0	0	1	legitimation
credentials	0	0	0	0	0	0	0	0	0	0	referenser
credibility	0	0	0	0	0	0	1	0	0	1	trovärdighet
credible	0	0	0	0	0	0	1	0	0	1	trovärdig
credit	0	0	0	0	0	0	1	0	0	1	kreditera
creditable	0	0	0	0	0	0	1	0	0	1	förtjänstfullt
credited	0	0	0	0	0	0	1	0	0	0	krediteras
crediting	0	0	0	0	0	0	0	0	0	0	kreditering
creditor	0	0	0	0	0	0	0	0	0	0	borgenär
creed	0	0	0	0	0	0	0	0	0	0	bekännelse
creek	0	0	0	0	0	0	0	0	0	0	bäck
creep	0	0	0	0	0	1	0	0	0	0	krypa
creeping	0	1	0	0	0	0	0	0	0	0	krypande
cremation	0	0	0	0	0	0	0	1	0	0	kremering
creole	0	0	0	0	0	0	0	0	0	0	kreol
crescendo	0	1	0	0	1	0	1	0	1	1	crescendo
crescent	0	0	0	0	0	0	0	0	0	0	halvmåne
crevice	0	0	0	0	0	0	0	0	0	0	skreva
crew	0	0	0	0	0	0	0	0	0	1	besättning
crib	0	0	0	0	0	0	0	0	0	0	spjälsäng
cricket	0	0	0	0	0	0	0	0	0	0	cricket
crime	1	0	0	0	0	1	0	0	0	0	brottslighet
criminal	1	0	1	1	0	1	0	0	0	0	kriminell
criminality	1	0	1	1	0	1	0	0	0	0	brottslighet
crimp	0	0	0	0	0	0	0	0	0	0	krympa
crimson	0	0	0	0	0	0	0	0	0	0	djupröd
cringe	0	0	1	1	0	1	0	1	0	0	pinsamt
cripple	0	0	0	1	0	1	0	1	0	0	krympling
crippled	0	0	0	0	0	1	0	1	0	0	handikappad
crisis	0	0	0	0	0	1	0	0	0	0	kris
crisp	0	0	0	0	0	1	0	0	0	1	knaprig
criterion	0	0	0	0	0	0	0	0	0	0	kriterium
critic	0	0	0	0	0	1	0	0	0	0	kritiker
criticism	1	0	0	0	0	1	0	1	0	0	kritik
criticize	1	0	1	1	0	1	0	1	0	0	klandra
critique	0	0	0	0	0	0	1	0	0	0	kritik
critter	0	0	1	0	0	0	0	0	0	0	smådjur
croak	0	0	0	0	0	0	0	0	0	0	kraxande
crock	0	0	0	0	0	0	0	0	0	0	lerkruka
crockery	0	0	0	0	0	0	0	0	0	0	porslin
crocodile	0	0	0	1	0	0	0	0	0	0	krokodil
croft	0	0	0	0	0	0	0	0	0	0	torp
crook	0	0	0	0	0	1	0	0	0	0	skurk
crop	0	0	0	0	0	0	0	0	0	0	beskära
croquet	0	0	0	0	0	0	0	0	0	0	krocket
cross	1	0	0	1	0	1	0	1	0	0	korsa
crossbow	0	0	0	0	0	0	0	0	0	0	armborst
crossed	0	0	0	0	0	0	0	0	0	0	korsade
crossing	0	0	0	0	0	0	0	0	0	0	korsning
crotch	0	0	0	0	0	0	0	0	0	0	skrev
crouch	0	0	0	1	0	0	0	0	0	0	huka
crouched	0	0	0	0	0	0	0	0	0	0	hopkrupen
crouching	0	0	0	1	0	1	0	0	0	0	hukande
croupier	0	0	0	0	0	0	0	0	0	0	croupier
crow	0	0	0	0	0	0	0	0	0	0	gala
crowd	0	0	0	0	0	0	0	0	0	0	folkmassan
crowded	0	0	0	0	0	0	0	0	0	0	fullt med folk
crown	0	0	0	0	0	0	0	0	0	0	krona
crowning	0	1	0	0	1	0	1	0	1	1	kröning
crucial	0	0	0	0	0	0	1	0	0	1	avgörande
cruciate	0	0	0	0	0	1	0	0	0	0	korsfästa
crucifix	0	0	0	0	0	0	0	0	0	0	krucifix
crucifixion	1	0	1	1	0	1	0	1	0	0	korsfästelse
crude	0	0	1	0	0	1	0	0	0	0	rå
cruel	1	0	1	1	0	1	0	1	0	0	grym
cruelly	1	0	0	1	0	1	0	0	0	0	grymt
cruelty	1	0	1	1	0	1	0	1	0	0	grymhet
cruise	0	0	0	0	0	0	0	0	0	0	kryssning
cruiser	0	0	0	0	0	0	0	0	0	0	kryssare
crumb	0	0	0	0	0	0	0	0	0	0	smula
crumbling	0	0	0	0	0	1	0	1	0	0	faller sönder
crunch	1	0	0	0	0	1	0	0	0	0	knastrande
crusade	1	0	0	1	0	1	0	0	0	0	korståg
crush	0	0	0	0	0	0	0	0	0	0	krossa
crushed	1	0	1	1	0	1	0	1	0	0	krossad
crushing	1	0	1	1	0	1	0	0	0	0	förkrossande
crust	0	0	0	0	0	0	0	0	0	0	skorpa
crusty	0	0	1	0	0	1	0	0	0	0	vresig
crutch	0	0	0	0	0	0	0	0	0	0	krycka
crux	0	0	0	0	0	0	0	0	0	0	krux
cry	0	0	0	0	0	1	0	1	0	0	gråta
crying	0	0	0	0	0	1	0	1	0	0	gråt
crypt	0	0	0	1	0	1	0	1	0	0	krypta
cryptic	0	0	0	0	0	0	0	0	0	0	kryptisk
cryptography	0	0	0	0	0	0	0	0	0	0	kryptografi
crystal	0	0	0	0	0	0	1	0	0	0	kristall-
crystalline	0	0	0	0	0	0	0	0	0	0	kristallin
crystallization	0	0	0	0	0	0	0	0	0	0	kristallisation
cub	0	0	0	0	0	0	0	0	0	0	Valp
cube	0	0	0	0	0	0	0	0	0	1	kub
cubicle	0	0	0	0	0	0	0	0	0	0	bås
cuckold	0	0	1	0	0	1	0	0	0	0	hanrej
cuckoo	0	0	0	0	0	1	0	0	0	0	gök
cuddle	0	0	0	0	1	0	1	0	0	1	omfamning
cue	0	1	0	0	0	0	0	0	0	0	kö
cuff	0	0	0	0	0	0	0	0	0	0	manschett
cuisine	0	0	0	0	0	0	0	0	0	0	kök
culinary	0	0	0	0	0	0	1	0	0	1	kulinariska
cull	0	0	0	0	0	1	0	0	0	0	gallra
culminate	0	0	0	0	0	0	0	0	0	0	kulminera
culmination	0	0	0	0	0	0	1	0	0	0	kulmen
culpability	0	0	0	0	0	1	0	0	0	0	skuld
culpable	0	0	0	0	0	1	0	0	0	0	skyldig
culprit	0	0	0	0	0	1	0	0	0	0	brottsling
cult	0	0	0	1	0	1	0	0	0	0	kult
cultivate	0	1	0	0	0	0	1	0	0	1	odla
cultivated	0	0	0	0	0	0	1	0	0	0	kultiverad
cultivation	0	0	0	0	0	0	1	0	0	0	odling
culture	0	0	0	0	0	0	1	0	0	0	kultur
culvert	0	0	0	0	0	0	0	0	0	0	kulvert
cumbersome	0	0	0	0	0	1	0	1	0	0	besvärlig
cumulus	0	0	0	0	0	0	0	0	0	0	stackmoln
cunning	0	0	0	0	0	1	1	0	0	0	listig
cup	0	0	0	0	0	0	0	0	0	0	kopp
cupboard	0	0	0	0	0	0	0	0	0	0	skåp
cupping	0	0	1	1	0	1	0	1	0	0	koppning
cur	1	0	1	1	0	1	0	0	0	0	byracka
curable	0	0	0	0	0	0	1	0	0	1	botas
curate	0	0	0	0	0	0	0	0	0	0	kurera
curative	0	0	0	0	0	0	0	0	0	0	botande
curator	0	0	0	0	0	0	0	0	0	0	kurator
curb	0	0	0	0	0	0	0	0	0	0	trottoarkant
curd	0	0	0	0	0	0	0	0	0	0	ostmassa
curfew	0	0	0	0	0	0	0	0	0	0	utegångsförbud
curiosity	0	1	0	0	0	0	1	0	1	0	nyfikenhet
curl	0	0	0	0	0	0	1	0	0	0	ringla
curling	0	0	0	0	0	0	0	0	0	0	curling
currency	0	0	0	0	0	0	0	0	0	0	valuta
current	0	0	0	0	0	0	0	0	0	0	nuvarande
curriculum	0	0	0	0	0	0	0	0	0	0	läroplan
curry	0	0	0	0	0	0	0	0	0	0	curry
curse	1	0	1	1	0	1	0	1	0	0	förbanna
cursed	1	0	0	1	0	1	0	1	0	0	förbannad
cursing	1	0	1	0	0	1	0	0	0	0	förbannelse
cursory	0	0	0	0	0	1	0	0	0	0	flyktig
curt	0	0	0	0	0	0	0	0	0	0	kort
curtail	0	0	0	0	0	0	0	0	0	0	förkorta
curtailment	0	0	0	0	0	0	0	0	0	0	inskränkning
curtain	0	0	0	0	0	0	0	0	0	0	ridå
curvature	0	0	0	0	0	0	0	0	0	0	krökning
curve	0	0	0	0	0	0	0	0	0	0	kurva
curved	0	0	0	0	0	0	0	0	0	0	böjd
curvilinear	0	0	0	0	0	0	0	0	0	0	krökt
cushion	0	0	0	0	0	0	1	0	0	0	prydnadskudde
cusp	0	0	0	0	0	0	0	0	0	0	udd
cussed	1	0	0	0	0	0	0	0	0	0	förbannad
custodian	0	0	0	0	0	0	0	0	0	1	väktare
custody	0	0	0	0	0	0	0	0	0	1	vårdnad
custom	0	0	0	0	0	0	0	0	0	0	beställnings-
customary	0	0	0	0	0	0	0	0	0	0	vanlig
customer	0	0	0	0	0	0	1	0	0	0	kund
cut	0	0	0	0	0	0	0	0	0	0	skära
cutaneous	0	0	0	0	0	0	0	0	0	0	kutan
cute	0	0	0	0	0	0	1	0	0	0	söt
cuticle	0	0	0	0	0	0	0	0	0	0	ytterhud
cutlery	0	0	0	0	0	0	0	0	0	0	bestick
cutter	0	0	0	1	0	1	0	0	0	0	fräs
cutters	0	0	0	0	0	0	1	0	0	0	skärare
cutthroat	1	0	0	1	0	1	0	0	0	0	mördande
cutting	1	0	1	1	0	1	0	1	0	0	skärande
cuttings	0	0	0	0	0	0	0	0	0	0	sticklingar
cwt	0	0	0	0	0	0	0	0	0	0	cwt
cyanide	0	0	0	1	0	1	0	0	0	0	cyanid
cycle	0	0	0	0	0	0	0	0	0	0	cykel
cyclical	0	0	0	0	0	0	0	0	0	0	cyklisk
cyclist	0	0	0	0	0	0	0	0	0	0	cyklist
cyclone	0	0	0	1	0	1	0	0	1	0	cyklon
cylinder	0	0	0	0	0	0	0	0	0	0	cylinder
cylindrical	0	0	0	0	0	0	0	0	0	0	cylindrisk
cymbal	0	0	0	0	0	0	0	0	0	0	cymbal
cynic	0	0	0	0	0	0	0	0	0	0	cyniker
cyst	0	0	0	1	0	1	0	1	0	0	cysta
cystic	0	0	1	0	0	0	0	0	0	0	cystisk
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	cytomegalovirus
cytoplasm	0	0	0	0	0	0	0	0	0	0	cytoplasma
czar	0	0	0	0	0	0	0	0	0	0	tsar
dab	0	0	0	0	0	0	0	0	0	0	badda
dabble	0	0	0	0	0	0	0	0	0	0	plaska
dabbling	1	0	1	0	0	1	0	0	0	0	dubblande
dad	0	0	0	0	0	0	0	0	0	0	pappa
dado	0	0	0	0	0	0	0	0	0	0	dado
daemon	1	0	1	1	0	1	0	1	1	0	demon
daft	0	0	1	0	0	1	0	0	0	0	dum
dagger	0	0	0	1	0	1	0	0	0	0	dolk
daily	0	1	0	0	0	0	0	0	0	0	dagligen
dainty	0	0	0	0	0	0	0	0	0	0	läcker
dairy	0	0	0	0	0	0	0	0	0	0	mejeri
dak	0	0	0	0	0	0	0	0	0	0	dak
dale	0	0	0	0	0	0	0	0	0	0	dal
dam	0	0	0	0	0	0	0	0	0	0	damm
damage	1	0	1	0	0	1	0	1	0	0	skada
damages	0	0	0	0	0	1	0	1	0	0	skadestånd
dame	1	0	1	0	0	0	1	0	0	1	dame
damn	1	0	1	0	0	1	0	0	0	0	attans
damnation	1	0	0	1	0	1	0	1	0	0	fördömelse
damned	0	0	0	0	0	1	0	0	0	0	förbannad
damp	0	0	0	0	0	0	0	0	0	0	fuktig
dampened	0	0	0	0	0	0	0	0	0	0	dämpad
damper	0	0	0	0	0	1	0	0	0	0	spjäll
damsel	0	0	0	0	0	0	0	0	0	0	ungmö
dance	0	0	0	0	1	0	1	0	0	1	dansa
dancer	0	0	0	0	0	0	0	0	0	0	dansare
dandruff	0	0	0	0	0	1	0	0	0	0	mjäll
dandy	0	0	1	0	0	1	0	0	0	0	dandy
danger	0	0	0	1	0	1	0	1	0	0	fara
dangerous	0	0	0	1	0	1	0	0	0	0	farlig
dangle	0	0	0	0	0	0	0	0	0	0	dingla
dank	0	0	1	0	0	0	0	0	0	0	fuktig
dapper	0	0	0	0	0	0	0	0	0	0	dapper
dare	0	1	0	0	0	0	0	0	0	1	våga
daring	0	0	0	0	0	0	1	0	0	0	vågad
dark	0	0	0	0	0	0	0	1	0	0	mörk
darken	0	0	0	1	0	1	0	1	0	0	mörkna
darkened	0	0	0	1	0	1	0	1	0	0	mörknade
darkly	0	0	0	0	0	0	0	0	0	0	mörkt
darkness	1	0	0	1	0	1	0	1	0	0	mörker
darling	0	0	0	0	1	0	1	0	0	1	älskling
darn	0	0	0	0	0	0	0	0	0	0	stoppning
dart	0	0	0	1	0	0	0	0	0	0	pil
dash	0	0	0	0	0	0	0	0	0	0	rusa
dashboard	0	0	0	0	0	0	0	0	0	0	instrumentbräda
dashed	1	0	0	1	0	1	0	1	0	0	streckade
dashing	0	0	0	0	0	0	1	0	0	0	käck
dastardly	1	0	1	1	0	1	0	0	0	0	usel
data	0	0	0	0	0	0	0	0	0	0	data
database	0	0	0	0	0	0	0	0	0	0	databas
date	0	0	0	0	0	0	0	0	0	0	datum
daughter	0	0	0	0	1	0	1	0	0	0	dotter
dawn	0	1	0	0	1	0	1	0	1	1	gryning
day	0	0	0	0	0	0	0	0	0	0	dag
daybreak	0	0	0	0	0	0	0	0	0	0	gryning
daydreaming	0	0	0	0	0	0	0	0	0	0	dagdrömma
daze	0	0	0	0	0	0	0	0	0	0	daze
dazed	0	0	0	0	0	1	0	0	0	0	förvirrad
dazzling	0	0	0	0	0	0	0	0	0	0	bländande
deacon	0	0	0	0	0	0	0	0	0	1	diakon
deactivate	0	0	0	0	0	1	0	0	0	0	avaktivera
deadlock	0	0	0	0	0	1	0	0	0	0	dödläge
deadly	1	0	1	1	0	1	0	1	0	0	dödligt
deafening	0	0	0	0	0	0	0	0	0	0	öronbedövande
deafness	0	0	0	0	0	0	0	0	0	0	dövhet
deal	0	1	0	0	1	0	1	0	1	1	handla
dealer	0	0	0	0	0	0	0	0	0	0	-handlare
dealing	0	0	0	0	0	0	0	0	0	0	som handlar om
dealings	0	0	0	0	0	0	0	0	0	1	affärer
dean	0	0	0	0	0	0	0	0	0	0	dekanus
dear	0	0	0	0	0	0	1	0	0	0	Kära
dearth	0	0	0	0	0	0	0	0	0	0	brist
death	1	1	1	1	0	1	0	1	1	0	död
debacle	0	0	0	1	0	1	0	1	0	0	debacle
debatable	0	0	0	0	0	0	0	0	0	0	diskutabel
debate	0	0	0	0	0	0	1	0	0	0	debatt
debauchery	0	0	1	1	0	1	0	0	0	0	utsvävningar
debenture	0	1	0	0	0	0	0	0	0	0	skuldebrev
debit	0	0	0	0	0	0	0	0	0	0	debitera
debris	0	0	1	0	0	1	0	0	0	0	skräp
debt	0	0	0	0	0	1	0	1	0	0	skuld
debtor	0	0	0	0	0	1	0	0	0	0	gäldenär
debut	0	0	0	0	0	0	0	0	0	0	debut
decade	0	0	0	0	0	0	0	0	0	0	årtionde
decanter	0	0	0	0	0	0	0	0	0	0	karaff
decay	0	0	0	1	0	1	0	1	0	0	förfall
decayed	0	0	1	0	0	1	0	1	0	0	förfallen
deceased	0	0	0	0	0	1	0	1	0	0	den avlidne
deceit	1	0	1	1	0	1	0	1	1	0	svek
deceitful	0	0	1	0	0	1	0	1	0	0	bedräglig
deceive	1	0	1	0	0	1	0	1	0	0	lura
deceived	1	0	0	0	0	1	0	0	0	0	lurade
deceiving	0	0	0	0	0	1	0	0	0	1	lura
decency	0	0	0	0	0	0	1	0	0	0	anständighet
decent	0	0	0	0	0	0	1	0	0	0	anständig
deception	0	0	0	0	0	1	0	0	0	0	bedrägeri
deceptive	0	0	0	0	0	1	0	0	0	0	vilseledande
decidedly	0	0	0	0	0	0	0	0	0	0	bestämt
deciduous	0	0	0	0	0	0	0	0	0	0	lövfällande
decimal	0	0	0	0	0	0	0	0	0	0	decimal-
decipher	0	0	0	0	0	0	0	0	0	0	dechiffrera
decision	0	0	0	0	0	0	0	0	0	0	beslut
decisive	0	0	0	0	0	0	0	0	0	0	avgörande
deck	0	0	0	0	0	0	0	0	0	0	däck
declaration	0	0	0	0	0	0	0	0	0	0	deklaration
declaratory	0	0	0	0	0	0	1	0	0	0	förklarande
declare	0	0	0	0	0	0	0	0	0	0	deklarera
declination	0	0	0	0	0	1	0	0	0	0	deklination
decline	0	0	0	0	0	1	0	0	0	0	nedgång
declining	0	0	0	0	0	1	0	0	0	0	minskar
decompose	0	0	1	0	0	0	0	0	0	0	bryta ned
decomposed	0	0	0	0	0	0	0	1	0	0	sönderdelas
decomposition	0	0	1	1	0	1	0	1	0	0	sönderfall
decorate	0	0	0	0	0	0	0	0	0	0	dekorera
decoration	0	0	0	0	0	0	0	0	0	0	dekoration
decorum	0	0	0	0	0	0	0	0	0	0	anständighet
decoy	0	0	0	0	0	0	0	0	1	0	lockbete
decrease	0	0	0	0	0	1	0	0	0	0	minska
decreased	0	0	0	0	0	0	0	0	0	0	minskat
decreasing	0	0	0	0	0	0	0	0	0	0	minskar
decree	0	0	0	0	0	0	0	0	0	0	dekret
decrement	0	0	0	0	0	1	0	0	0	0	minskning
decrepit	0	0	0	0	0	1	0	0	0	0	skröplig
decry	1	0	0	0	0	1	0	0	0	0	fördöma
dedication	0	0	0	0	0	0	1	0	0	0	tillägnande
deduce	0	0	0	0	0	0	0	0	0	0	härleda
deduct	0	0	0	0	0	1	0	0	0	0	dra av
deduction	0	0	0	0	0	0	0	0	0	0	avdrag
deed	0	0	0	0	0	0	0	0	0	1	handling
deepen	0	0	0	0	0	0	0	0	0	0	fördjupa
deer	0	0	0	0	0	0	0	0	0	0	rådjur
defamation	0	0	1	1	0	1	0	0	0	0	ärekränkning
defamatory	1	0	0	0	0	1	0	0	0	0	ärekränkande
default	0	0	1	1	0	1	0	1	0	0	standard
defeat	0	0	0	0	0	1	0	0	0	0	nederlag
defeated	0	0	0	0	0	1	0	1	0	0	besegrade
defect	1	0	0	0	0	1	0	0	0	0	defekt
defection	0	0	0	1	0	1	0	0	0	0	avhopp
defective	0	0	1	0	0	1	0	0	0	0	defekta
defend	0	0	0	1	0	0	1	0	0	0	försvara
defendant	1	0	0	1	0	0	0	1	0	0	svarande
defended	0	0	0	0	0	0	1	0	0	1	försvarade
defender	0	0	0	0	0	0	1	0	0	1	försvarare
defending	0	0	0	0	0	0	1	0	0	0	försvara
defense	1	1	0	1	0	0	1	0	0	0	försvar
defenseless	0	0	0	1	0	1	0	1	0	0	försvarslös
defensible	0	0	0	0	0	0	0	0	0	0	försvarbar
defensive	0	0	0	0	0	0	0	0	0	0	defensiv
defer	0	0	0	0	0	0	0	0	0	0	uppskjuta
deference	0	0	0	0	0	0	1	0	0	1	aktning
deferral	0	0	0	0	0	1	0	0	0	0	anstånd
deferring	0	0	0	0	0	0	0	0	0	0	uppskjutande
defiance	1	0	1	1	0	1	0	0	0	0	trots
defiant	1	0	0	0	0	1	0	0	0	0	trotsig
deficiency	0	0	0	0	0	1	0	0	0	0	brist
deficit	0	0	0	0	0	1	0	0	0	0	underskott
define	0	0	0	0	0	0	0	0	0	0	definiera
defined	0	0	0	0	0	0	0	0	0	0	definierat
definition	0	0	0	0	0	0	0	0	0	0	definition
definitive	0	0	0	0	0	0	1	0	0	1	slutgiltig
deflate	1	0	0	0	0	1	0	1	0	0	tömma luften
deflation	0	0	0	1	0	1	0	0	0	0	deflation
deflect	0	0	0	0	0	0	0	0	0	0	avleda, avvika, avlänka
deflection	0	0	0	0	0	0	0	0	0	0	böjning
defloration	0	0	0	0	0	0	0	0	0	0	deflorering
deform	0	0	1	0	0	1	0	0	0	0	deformera
deformed	0	0	1	0	0	1	0	1	0	0	deformerad
deformity	0	0	1	1	0	1	0	1	0	0	deformitet
defraud	1	0	1	0	0	1	0	0	0	0	bedra
defray	0	0	0	0	0	0	0	0	0	0	bekosta
deft	0	0	0	0	0	0	0	0	0	0	skicklig
defunct	0	0	0	0	0	1	0	1	0	0	nedlagda
defy	1	0	0	1	0	1	0	1	1	0	trotsa
degeneracy	1	0	1	0	0	1	0	1	0	0	degeneration
degenerate	0	0	0	0	0	1	0	0	0	0	degenererad
degeneration	0	0	0	0	0	0	0	0	0	0	degeneration
degradation	0	0	0	0	0	1	0	0	0	0	degradering
degrade	0	0	1	0	0	1	0	0	0	0	degradera
degrading	0	0	1	1	0	1	0	1	0	0	förnedrande
degree	0	0	0	0	0	0	1	0	0	0	grad
dehydrated	0	0	0	0	0	0	0	0	0	0	uttorkad
delay	1	0	1	1	0	1	0	1	0	0	dröjsmål
delayed	0	0	0	0	0	1	0	0	0	0	försenad
delectable	0	0	0	0	0	0	1	0	0	0	ljuvlig
delegate	0	0	0	0	0	0	1	0	0	1	delegera
delegation	0	0	0	0	0	0	0	0	0	0	delegation
deleterious	1	0	1	1	0	1	0	0	0	0	skadlig
deletion	0	0	0	0	0	1	0	0	0	0	radering
deliberate	0	0	0	0	0	0	1	0	0	0	avsiktlig
deliberation	0	0	0	0	0	0	0	0	0	0	överläggning
deliberative	0	0	0	0	0	0	0	0	0	0	övervägande
delicacy	0	0	0	0	0	0	0	0	0	0	delikatess
delicious	0	0	0	0	1	0	1	0	0	0	utsökt
delight	0	1	0	0	1	0	1	0	0	0	glädje
delighted	0	1	0	0	1	0	1	0	1	0	förtjust
delightful	0	1	0	0	1	0	1	0	0	1	härlig
delineate	0	0	0	0	0	0	0	0	0	0	beskriva
delineation	0	0	0	0	0	0	0	0	0	0	avgränsning
delinquency	0	0	0	0	0	1	0	0	0	0	brottslighet
delinquent	1	0	1	0	0	1	0	0	0	0	brottsling
delirious	0	0	0	0	0	1	0	1	0	0	yrande
delirium	0	0	1	0	0	1	0	1	0	0	delirium
deliverance	0	1	0	0	1	0	1	0	0	1	befrielse
delivery	0	1	0	0	0	0	1	0	0	0	leverans
dell	0	0	0	0	0	0	0	0	0	0	dell
delta	0	0	0	0	0	0	0	0	0	0	delta
deluge	0	0	0	1	0	1	0	1	1	0	syndaflod
delusion	1	0	0	1	0	1	0	1	0	0	villfarelse
delusional	1	0	0	1	0	1	0	0	0	0	förvirrad
delve	0	0	0	0	0	0	0	0	0	0	gräva
demand	1	0	0	0	0	1	0	0	0	0	efterfrågan
demanding	0	0	0	0	0	1	0	0	0	0	krävande
demeanor	0	0	0	0	0	0	0	0	0	0	uppträdande
demented	0	0	0	1	0	1	0	0	0	0	tokig
dementia	0	0	0	1	0	1	0	1	0	0	demens
demise	0	0	0	1	0	1	0	1	0	0	frånfälle
democracy	0	0	0	0	0	0	1	0	0	0	demokrati
democrat	0	0	0	0	0	0	0	0	0	0	demokrat
demolish	1	0	0	0	0	1	0	1	0	0	förstöra
demolition	0	0	0	0	0	1	0	0	0	0	rivning
demon	1	0	1	1	0	1	0	1	0	0	demon
demonic	1	0	1	1	0	1	0	1	0	0	demonisk
demonstrable	0	0	0	0	0	0	1	0	0	0	påvisbara
demonstrate	0	0	0	0	0	0	0	0	0	0	demonstrera
demonstrated	0	0	0	0	0	0	0	0	0	0	demonstrerade
demonstrating	0	0	0	0	0	0	0	0	0	0	demonstrerar
demonstration	0	0	0	0	0	0	0	0	0	0	demonstration
demonstrative	0	0	0	0	1	0	1	1	0	0	demonstrativ
demonstrator	0	0	0	0	0	0	0	0	0	0	demonstrant
demoralized	0	0	0	1	0	1	0	1	0	0	demoraliserad
demos	0	0	0	0	0	0	0	0	0	0	demos
den	0	0	0	0	0	0	0	0	0	0	håla
denial	0	0	0	0	0	1	0	0	0	0	avslag
denied	0	0	0	0	0	1	0	1	0	0	nekad
denomination	0	0	0	0	0	0	0	0	0	0	valör
denominational	0	0	0	0	0	0	0	0	0	0	konfessionell
denominator	0	0	0	0	0	0	0	0	0	0	nämnare
denote	0	0	0	0	0	0	0	0	0	0	beteckna
denounce	1	0	1	0	0	1	0	0	0	0	fördöma
dense	0	0	0	0	0	0	0	0	0	0	tät
density	0	0	0	0	0	0	0	0	0	0	densitet
dent	0	0	0	0	0	0	0	0	0	0	buckla
dentistry	0	0	0	1	0	0	0	0	0	0	tandvård
denunciation	1	0	1	1	0	1	0	0	0	0	uppsägning
deny	1	0	0	0	0	1	0	0	0	0	förneka
denying	0	1	0	0	0	1	0	0	0	0	förnekar
deodorant	0	0	0	0	0	0	0	0	0	0	deodorant
depart	0	1	0	0	0	0	0	1	0	0	avvika
departed	0	0	0	0	0	1	0	1	0	0	avgick
department	0	0	0	0	0	0	0	0	0	0	avdelning
departure	0	0	0	0	0	1	0	1	0	0	avresa
