English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Bulgarian Word
eventful	0	0	0	0	0	0	0	0	0	0	изпълнен със събития
eventual	0	1	0	0	0	0	0	0	0	0	евентуален
eventuality	0	1	0	1	0	0	0	0	0	0	евентуалност
evergreen	0	0	0	0	1	0	1	0	0	1	вечнозелено
everlasting	0	0	0	0	0	0	1	0	0	0	вечен
evermore	0	0	0	0	0	0	0	0	0	0	завинаги
everyday	0	0	0	0	0	0	0	0	0	0	всеки ден
evict	0	0	0	0	0	1	0	1	0	0	изгонвам
eviction	1	0	1	1	0	1	0	1	0	0	изселване
evidence	0	0	0	0	0	0	0	0	0	0	доказателства
evident	0	0	0	0	0	0	1	0	0	1	очевидно
evil	1	0	1	1	0	1	0	1	0	0	зло
evoke	0	0	0	0	0	0	0	0	0	0	предизвиквам
evolution	0	0	0	0	0	0	1	0	0	0	еволюция
evolve	0	0	0	0	0	0	0	0	0	0	развивам се
ewe	0	0	0	0	0	0	0	0	0	0	овца
exacerbate	0	0	0	0	0	1	0	0	0	0	изострят
exacerbation	1	0	0	1	0	1	0	0	0	0	екзацербация
exacting	0	0	0	0	0	1	0	0	0	0	взискателен
exaggerate	1	0	0	0	0	1	0	0	0	0	преувеличавам
exaggerated	0	0	0	0	0	1	0	0	0	0	преувеличено
exaggeration	0	0	0	0	0	0	0	0	0	0	преувеличение
exalt	0	1	0	0	1	0	1	0	0	1	превъзнасям
exaltation	0	0	0	0	1	0	1	0	0	1	екзалтация
exalted	0	0	0	0	1	0	1	0	0	1	възвишен
exam	0	0	0	0	0	0	0	0	0	0	изпит
examination	0	0	0	1	0	1	0	0	1	0	Преглед
examine	0	0	0	0	0	0	0	0	0	0	изследвам
examiner	0	0	0	0	0	0	0	0	0	0	изпитващ
exasperation	1	0	1	0	0	1	0	0	0	0	раздразнение
excavate	0	0	0	0	0	0	0	0	0	0	разкопавам
excavation	0	1	0	0	0	1	0	0	1	0	разкопки
excavator	0	0	0	0	0	0	0	0	0	0	багер
exceed	0	1	0	0	1	0	1	0	0	0	надхвърлям
exceeding	0	0	0	0	0	0	0	0	0	0	превишаване
excel	0	1	0	0	1	0	1	0	1	1	превъзходен
excellence	0	0	1	0	1	0	1	0	0	1	съвършенство
excellent	0	0	0	0	1	0	1	0	0	1	отлично
excepting	0	0	0	0	0	0	0	0	0	0	с изключение
exception	0	0	0	0	0	0	0	0	0	0	изключение
excerpt	0	0	0	0	0	0	0	0	0	0	откъс
excess	0	0	0	0	0	1	0	0	0	0	излишък
excessive	0	0	0	0	0	0	0	0	0	0	прекомерно
excessively	0	0	0	0	0	0	0	0	0	0	прекомерно
exchange	0	0	0	0	0	0	1	0	0	1	обмен
excise	0	0	0	0	0	1	0	0	0	0	акциз
excision	0	0	0	0	0	0	0	0	0	0	изрязване
excitability	0	0	0	0	0	0	0	0	0	0	възбудимост
excitable	0	0	0	0	0	0	1	0	0	0	възбудим
excitation	1	1	0	1	1	0	1	0	1	0	възбуда
excite	1	1	0	1	1	0	1	0	1	0	вълнувам
excited	0	1	0	0	1	0	1	0	1	1	развълнуван
excitement	0	1	0	0	1	0	1	0	1	0	вълнение
exciting	0	1	0	0	1	0	1	0	1	0	вълнуващо
exclaim	0	0	0	0	0	0	0	0	1	0	възкликвам
excluded	0	0	1	0	0	1	0	1	0	0	изключени
excluding	0	0	0	0	0	1	0	1	0	0	като изключим
exclusion	0	0	1	1	0	1	0	1	0	0	изключване
excrement	0	0	1	0	0	1	0	0	0	0	екскременти
excretion	0	0	1	0	0	0	0	0	0	0	екскреция
excruciating	0	0	0	1	0	1	0	0	0	0	мъчително
excursion	0	0	0	0	0	0	0	0	0	0	екскурзия
excuse	0	0	0	0	0	1	0	0	0	0	извинение
execute	0	0	0	0	0	0	0	0	0	0	изпълни
execution	1	0	0	1	0	1	0	1	0	1	екзекуция
executioner	1	0	0	1	0	1	0	1	0	0	палач
executive	0	0	0	0	0	0	0	0	0	0	изпълнителен
executor	0	0	0	0	0	0	0	0	0	1	изпълнител
exegesis	0	0	0	0	0	0	0	0	0	0	екзегетика
exemplar	0	0	0	0	0	0	0	0	0	0	екземпляр
exemplary	0	0	0	0	0	0	1	0	0	0	примерен
exemplify	0	0	0	0	0	0	0	0	0	0	давам пример
exempt	0	0	0	0	0	0	0	0	0	0	освободени
exemption	0	0	0	0	0	0	1	0	0	0	освобождаване
exercise	0	0	0	0	0	0	0	0	0	0	упражнение
exert	0	0	0	0	0	0	0	0	0	0	упражнявам
exertion	0	0	0	0	0	0	0	0	0	0	усилие
exhale	0	0	0	0	0	0	0	0	0	0	издишайте
exhaust	0	0	0	0	0	1	0	0	0	0	ауспух
exhausted	0	0	0	0	0	1	0	1	0	0	изтощен
exhaustion	0	1	0	0	0	1	0	1	0	0	изтощение
exhaustive	0	0	0	0	0	0	0	0	0	1	изчерпателен
exhibit	0	0	0	0	0	0	0	0	0	0	експонат
exhibition	0	0	0	0	0	0	0	0	0	0	изложба
exhilaration	0	0	0	0	1	0	1	0	1	0	въодушевление
exhort	0	0	0	0	0	0	1	0	0	0	увещавам
exhortation	0	0	0	0	0	0	1	0	0	0	увещание
exigent	0	1	1	1	0	1	0	0	1	0	взискателен
exile	1	0	0	1	0	1	0	1	0	0	изгнание
exist	0	0	0	0	0	0	0	0	0	0	съществуват
existence	0	0	0	0	0	0	1	0	0	0	съществуване
existent	0	0	0	0	0	0	0	0	0	0	съществуващ
existing	0	0	0	0	0	0	0	0	0	0	съществуващ
exit	0	0	0	0	0	0	0	0	0	0	изход
exodus	0	0	0	0	0	0	0	0	0	0	изселване
exorbitant	0	0	0	0	0	0	0	0	0	0	прекомерно
exorcism	0	0	0	1	0	1	0	1	0	0	екзорсизъм
exorcist	0	0	0	0	0	0	0	0	0	0	екзорсист
exotic	0	0	0	0	0	0	1	0	0	0	екзотично
expand	0	0	0	0	0	0	0	0	0	0	разширяване
expanded	0	0	0	0	0	0	0	0	0	0	разширена
expanse	0	0	0	0	0	0	0	0	0	0	простор
expansion	0	0	0	0	0	0	0	0	0	0	разширение
expansive	0	0	0	0	0	0	0	0	0	0	експанзивен
expatriate	0	0	0	0	0	1	0	0	0	0	емигрант
expect	0	1	0	0	0	0	1	0	1	1	очаквам
expectancy	0	1	0	0	0	0	0	0	0	0	очакване
expectant	0	1	0	0	0	0	0	0	0	0	очакване
expectation	0	1	0	0	0	0	1	0	0	0	очакване
expected	0	1	0	0	0	0	0	0	0	0	очакван
expecting	0	1	0	0	0	0	0	0	0	0	очаквайки
expediency	0	0	0	0	0	0	0	0	0	0	целесъобразност
expedient	0	0	0	0	1	0	1	0	0	1	целесъобразно
expedite	0	0	0	0	0	0	0	0	0	0	ускорявам
expedition	0	1	0	0	0	0	1	0	0	0	експедиция
expeditious	0	0	0	0	0	0	0	0	0	0	експедитивно
expel	1	0	1	1	0	1	0	1	0	0	изгонвам
expenditure	0	0	0	0	0	1	0	0	0	0	разход
expense	0	0	0	0	0	0	0	0	0	0	разход
expenses	0	0	0	0	0	1	0	0	0	0	разходи
expensive	0	0	0	0	0	0	0	0	0	0	скъпо
experience	0	0	0	0	0	0	0	0	0	0	опит
experienced	0	0	0	0	0	0	1	0	0	1	опитен
experiences	0	0	0	0	0	0	0	0	0	0	преживявания
experiment	0	1	0	0	0	0	0	0	1	0	експеримент
experimental	0	0	0	0	0	0	0	0	0	0	експериментален
experimenter	0	0	0	0	0	0	0	0	0	0	експериментатор
expert	0	0	0	0	0	0	1	0	0	1	експерт
expertise	0	0	0	0	0	0	1	0	0	1	експертиза
expiration	0	0	0	0	0	0	0	0	0	0	изтичане
expire	0	0	0	0	0	1	0	1	0	0	изтича
expired	0	0	0	0	0	1	0	0	0	0	просрочен
expiry	0	0	0	0	0	0	0	0	0	0	изтичане
explain	0	0	0	0	0	0	1	0	0	1	обясни
explanation	0	0	0	0	0	0	0	0	0	0	обяснение
explanatory	0	0	0	0	0	0	0	0	0	0	обяснителен
expletive	1	0	0	0	0	1	0	0	0	0	ругатня
explication	0	0	0	0	0	0	0	0	0	0	експликация
explode	1	0	0	1	0	1	0	1	1	0	експлодирам
exploit	0	0	0	0	0	0	0	0	0	0	експлоатация
explore	0	1	0	0	0	0	0	0	0	0	изследвайте
explorer	0	0	0	0	0	0	0	0	0	0	изследовател
explosion	0	0	0	1	0	1	0	0	1	0	експлозия
explosive	1	1	0	1	0	1	0	0	1	0	експлозивен
exponent	0	0	0	0	0	0	0	0	0	0	експонент
exponential	0	0	0	0	0	0	0	0	0	0	експоненциален
export	0	0	0	0	0	0	0	0	0	0	износ
exportation	0	0	0	0	0	0	0	0	0	0	износ
expose	0	1	0	1	0	0	0	0	0	0	излагам
exposed	0	0	0	0	0	1	0	0	0	0	изложени
exposition	0	0	0	0	0	0	0	0	0	0	експозиция
expository	0	0	0	0	0	0	0	0	0	0	експозиционен
exposure	0	0	0	0	0	0	0	0	0	0	излагане
expound	0	0	0	0	0	0	0	0	0	0	излагам
express	0	0	0	0	0	0	0	0	0	0	експресен
expression	0	0	0	0	0	0	0	0	0	0	изразяване
expressive	0	0	0	0	0	0	0	0	0	0	изразителен
expropriation	0	0	0	0	0	1	0	0	0	0	експроприация
expulsion	1	0	1	1	0	1	0	1	0	0	експулсиране
exquisite	0	0	0	0	1	0	1	0	0	0	изискан
exquisitely	0	0	0	0	0	0	1	0	0	0	изящно
extant	0	0	0	0	0	0	0	0	0	0	съществуващи
extend	0	0	0	0	0	0	1	0	0	0	разшири
extendable	0	0	0	0	0	0	0	0	0	0	разтегателен
extended	0	0	0	0	0	0	0	0	0	0	удължен
extension	0	0	0	0	0	0	0	0	0	0	разширение
extensive	0	0	0	0	0	0	1	0	0	0	обширен
extent	0	0	0	0	0	0	0	0	0	0	степен
exterior	0	0	0	0	0	0	0	0	0	0	екстериор
exterminate	0	0	0	1	0	1	0	1	0	0	унищожавам
extermination	1	0	0	1	0	1	0	0	0	0	изтребление
external	0	0	0	0	0	0	0	0	0	0	външен
externally	0	0	0	0	0	0	0	0	0	0	външно
extinct	0	0	0	0	0	1	0	1	0	0	изчезнал
extinguish	1	0	0	0	0	1	0	0	0	0	гасят
extra	0	0	0	0	0	0	1	0	0	0	екстра
extract	0	0	0	0	0	0	0	0	0	0	екстракт
extracting	0	0	0	0	0	0	0	0	0	0	извличане
extraction	0	0	0	0	0	0	0	0	0	0	екстракция
extractor	0	0	0	0	0	0	0	0	0	0	екстрактор
extradition	0	0	0	0	0	0	0	0	0	0	екстрадиция
extrajudicial	0	0	0	1	0	1	0	0	0	0	извънсъдебно
extramural	0	0	0	0	0	0	0	0	0	0	задочно
extraneous	0	0	0	0	0	0	0	0	0	0	страничен
extraordinary	0	0	0	0	0	0	1	0	0	0	извънредно
extravaganza	0	0	0	0	0	0	0	0	0	0	феерия
extreme	0	0	0	0	0	0	0	0	0	0	екстремни
extremely	0	0	0	0	0	0	0	0	0	0	изключително
extremity	0	0	0	0	0	1	0	0	0	0	крайник
extricate	0	1	0	0	0	0	1	0	0	0	измъквам се
extrinsic	0	0	0	0	0	0	0	0	0	0	външен
extrusion	0	0	0	0	0	0	0	0	0	0	екструзия
exuberance	0	0	0	0	1	0	1	0	0	0	изобилие
exude	0	0	0	0	0	0	0	0	0	0	излъчвам
eye	0	0	0	0	0	0	0	0	0	0	око
eyeglass	0	0	0	0	0	0	0	0	0	0	очила
eyelet	0	0	0	0	0	0	0	0	0	0	отвор
eyepiece	0	0	0	0	0	0	0	0	0	0	окуляр
eyesight	0	0	0	0	0	0	0	0	0	0	зрение
eyewitness	0	0	0	0	0	0	0	0	0	1	очевидец
fable	0	0	0	0	0	0	0	0	0	0	басня
fabric	0	0	0	0	0	0	0	0	0	0	плат
fabricate	0	0	0	0	0	1	0	0	0	0	изфабрикувам
fabricated	0	0	0	0	0	0	0	0	0	0	измислени
fabrication	0	0	0	0	0	1	0	0	0	1	измислица
facade	0	0	0	0	0	0	0	0	0	0	фасада
face	0	0	0	0	0	0	0	0	0	0	лице
facet	0	0	0	0	0	0	0	0	0	0	фасет
facile	0	0	0	0	0	0	0	0	0	0	лесен
facilitate	0	0	0	0	0	0	1	0	0	0	улеснявам
facility	0	0	0	0	0	0	0	0	0	0	съоръжение
facing	0	0	0	0	0	0	0	0	0	0	изправени пред
facsimile	0	0	0	0	0	0	0	0	0	0	факсимиле
fact	0	0	0	0	0	0	0	0	0	1	факт
faction	0	0	0	0	0	0	0	0	0	0	фракция
factor	0	0	0	0	0	0	0	0	0	0	фактор
factory	0	0	0	0	0	0	0	0	0	0	фабрика
facts	0	0	0	0	0	0	1	0	0	1	факти
faculties	0	0	0	0	0	0	0	0	0	0	факултети
faculty	0	0	0	0	0	0	1	0	0	1	факултет
fad	0	0	0	0	0	0	0	0	0	0	прищявка
fade	0	0	0	0	0	1	0	0	0	0	избледняват
faded	0	0	0	0	0	0	0	0	0	0	избледнял
faeces	0	0	1	0	0	1	0	0	0	0	фекалии
failing	1	1	0	1	0	1	0	1	0	0	неуспех
failure	0	0	1	1	0	1	0	1	0	0	провал
fain	0	1	0	0	1	0	1	0	0	1	приятен
fainting	0	0	0	1	0	1	0	1	1	0	припадък
fair	0	0	0	0	0	0	1	0	0	0	справедлив
fairly	0	0	0	0	0	0	1	0	0	1	справедливо
fairway	0	0	0	0	0	0	0	0	0	0	фарватер
fairy	0	0	0	0	0	0	0	0	0	0	фея
faith	0	1	0	0	1	0	1	0	0	1	вяра
faithful	0	0	0	0	0	0	1	0	0	1	верен
faithless	0	0	0	0	0	1	0	1	0	0	невярващ
fake	0	0	0	0	0	1	0	0	0	0	фалшив
fall	0	0	0	0	0	1	0	1	0	0	падане
fallacious	1	0	0	0	0	1	0	0	0	0	погрешно
fallacy	0	0	0	0	0	1	0	0	0	0	заблуда
fallible	0	0	0	0	0	1	0	0	0	0	погрешно
falling	0	0	0	0	0	1	0	1	0	0	падане
fallow	0	0	0	0	0	1	0	0	0	0	угар
falsehood	1	0	0	0	0	1	0	0	0	1	лъжа
falsely	0	0	0	0	0	1	0	0	0	0	фалшиво
falsification	1	0	0	0	0	1	0	0	0	0	фалшификация
falsified	0	0	0	0	0	0	0	0	0	0	фалшифицирани
falsify	0	0	1	0	0	1	0	0	0	0	фалшифицирам
falsity	0	0	1	0	0	1	0	0	0	0	фалшивост
falter	0	0	0	1	0	1	0	0	0	0	залитам
fame	0	0	0	0	0	0	1	0	0	0	слава
famed	0	0	0	0	0	0	0	0	0	0	известен
familiar	0	0	0	0	0	0	1	0	0	1	познат
familiarity	0	1	0	0	1	0	1	0	0	1	фамилиарност
familiarize	0	0	0	0	0	0	0	0	0	0	запознавам се
famine	0	0	0	0	0	1	0	1	0	0	глад
famous	0	0	0	0	0	0	1	0	0	0	известен
famously	0	0	0	0	0	0	1	0	0	0	знаменито
fan	0	0	0	0	0	0	0	0	0	0	вентилатор
fanatic	0	0	0	0	0	1	0	0	0	0	фанатик
fanaticism	0	0	0	1	0	0	0	0	0	0	фанатизъм
fanciful	0	0	0	0	0	0	0	0	0	0	фантастичен
fancy	0	1	0	0	1	0	1	0	0	0	фантазия
fandango	0	0	0	0	0	0	0	0	0	0	фанданго
fanfare	0	1	0	0	1	0	1	0	1	0	фанфари
fang	0	0	0	1	0	0	0	0	0	0	зъб
fangs	0	0	0	1	0	0	0	0	0	0	зъби
fanning	0	0	0	0	0	0	0	0	0	0	раздухване
fantasia	0	0	0	0	0	0	0	0	0	0	фантазия
fantasy	0	0	0	0	0	0	0	0	0	0	фантазия
farce	0	0	0	0	0	1	0	0	0	0	фарс
farcical	0	0	1	0	0	1	0	0	0	0	фарсов
fare	0	0	0	0	0	0	0	0	0	0	тарифа
farewell	0	0	0	0	0	0	0	0	0	0	сбогом
farm	0	1	0	0	0	0	0	0	0	0	ферма
farmer	0	0	0	0	0	0	0	0	0	0	земеделски производител
farmhouse	0	0	0	0	0	0	0	0	0	0	селска къща
farming	0	0	0	0	0	0	0	0	0	0	Земеделие
faro	0	0	0	0	0	0	0	0	0	0	фаро
farther	0	0	0	0	0	0	0	0	0	0	по-далеч
fascia	0	0	0	0	0	0	0	0	0	0	фасция
fascinating	0	0	0	0	0	0	1	0	0	0	очарователно
fascination	0	0	0	0	0	0	1	0	0	0	очарование
fashion	0	0	0	0	0	0	0	0	0	0	мода
fashionable	0	0	0	0	0	0	1	0	0	0	модерен
fasten	0	0	0	0	0	0	0	0	0	0	закрепете
fastener	0	0	0	0	0	0	0	0	0	0	закопчалка
fastening	0	0	0	0	0	0	0	0	0	0	закопчаване
fasting	0	0	0	0	0	1	0	1	0	0	гладуване
fat	0	0	1	0	0	1	0	1	0	0	дебел
fatal	1	0	0	1	0	1	0	1	0	0	фатален
fatality	0	0	0	1	0	1	0	1	0	0	смъртност
fate	0	1	0	0	0	1	0	0	0	0	съдба
fated	0	0	0	0	0	0	0	0	0	0	обречен
father	0	0	0	0	0	0	0	0	0	1	баща
fathom	0	0	0	0	0	0	0	0	0	0	дълбочина
fatigue	0	0	0	0	0	1	0	0	0	0	умора
fatigued	0	0	0	0	0	1	0	1	0	0	уморен
fatty	0	0	1	0	0	1	0	1	0	0	мазни
fault	0	0	0	0	0	1	0	1	0	0	грешка
faultless	0	0	0	0	0	0	1	0	0	1	безупречен
faulty	0	0	0	0	0	1	0	0	0	0	дефектен
fauna	0	0	0	0	0	0	0	0	0	0	фауна
favor	0	0	0	0	0	0	0	0	0	0	услуга
favorable	0	1	0	0	1	0	1	0	1	1	благоприятен
favorite	0	0	0	0	1	0	1	0	0	1	любими
favoritism	0	0	0	0	0	0	1	0	0	0	фаворизиране
fawn	0	0	0	0	0	1	0	0	0	0	сърновола
fear	1	0	0	1	0	1	0	0	0	0	страх
fearful	0	0	0	1	0	1	0	1	0	0	страхлив
fearfully	0	0	0	1	0	1	0	1	1	0	страхливо
fearing	0	0	0	1	0	1	0	0	0	0	страхувайки се
fearless	0	0	0	1	0	0	1	0	0	0	безстрашен
feasibility	0	0	0	0	0	0	0	0	0	0	изпълнимост
feasible	0	0	0	0	0	0	0	0	0	0	осъществимо
feat	0	1	0	0	1	0	1	0	1	0	подвиг
feather	0	0	0	0	0	0	0	0	0	0	перо
feature	0	0	0	0	0	0	1	0	0	0	особеност
features	0	0	0	0	0	0	0	0	0	0	Характеристика
febrile	0	0	0	0	0	1	0	0	0	0	фебрилен
fecal	0	0	1	0	0	1	0	0	0	0	фекален
feces	0	0	1	0	0	1	0	0	0	0	изпражнения
fecundity	0	0	0	0	0	0	0	0	0	0	плодовитост
federal	0	0	0	0	0	0	0	0	0	0	федерален
federation	0	0	0	0	0	0	0	0	0	0	федерация
fee	1	0	0	0	0	1	0	0	0	0	такса
feeble	0	0	0	0	0	1	0	1	0	0	слаб
feed	0	0	0	0	0	0	0	0	0	0	фураж
feeder	0	0	0	0	0	0	0	0	0	0	хранилка
feel	0	0	0	0	0	0	0	0	0	0	Усещам
feeling	1	1	1	1	1	1	1	1	1	1	чувство
feet	0	0	0	0	0	0	0	0	0	0	крака
feigned	0	0	0	0	0	1	0	0	0	0	престорен
felicity	0	0	0	0	1	0	1	0	0	0	щастие
feline	0	0	0	0	0	0	0	0	0	0	котешки
fell	0	0	0	0	0	1	0	1	0	0	падна
fellow	0	0	0	0	0	0	1	0	0	1	Колега
fellowship	0	0	0	0	0	0	1	0	0	0	съдружие
felon	0	0	0	1	0	1	0	0	0	0	престъпник
felony	0	0	0	0	0	1	0	0	0	0	престъпление
felt	0	0	0	0	0	0	0	0	0	0	чувствах
feminine	0	0	0	0	0	0	0	0	0	0	женски
femininity	0	0	0	0	0	0	0	0	0	0	женственост
fen	0	0	0	0	0	0	0	0	0	0	fen
fence	0	0	0	0	0	0	0	0	0	0	ограда
fenced	1	0	0	0	0	0	0	0	0	0	оградена
fend	0	0	0	0	0	0	0	0	0	0	защитавам
fender	0	0	0	0	0	0	0	0	0	1	калник
fennel	0	0	0	0	0	0	0	0	0	0	копър
ferment	0	1	0	0	0	1	0	0	0	0	ферментирам
fermentation	0	1	0	0	0	0	0	0	0	0	ферментация
fern	0	0	0	0	0	0	0	0	0	0	папрат
ferocious	1	0	1	1	0	1	0	0	0	0	свиреп
ferocity	1	0	0	0	0	1	0	0	0	0	свирепост
ferry	0	0	0	0	0	0	0	0	0	0	ферибот
fertile	0	0	0	0	0	0	1	0	0	0	плодороден
fertilize	0	0	0	0	0	0	0	0	0	0	торя
fervent	0	0	0	0	0	0	0	0	0	0	пламенен
fervor	1	0	0	0	1	0	1	0	0	0	жар
festival	0	1	0	0	1	0	1	0	1	0	фестивал
festive	0	0	0	0	1	0	1	0	0	0	празничен
fetch	0	0	0	0	0	0	0	0	0	0	извличам
fete	0	1	0	0	1	0	1	0	1	0	празник
fetish	0	0	0	0	0	0	0	0	0	0	фетиш
feud	1	0	0	0	0	1	0	0	0	0	вражда
feudal	0	0	0	0	0	1	0	0	0	0	феодален
feudalism	1	0	0	0	0	1	0	1	0	0	феодализъм
fever	0	0	0	1	0	0	0	0	0	0	висока температура
feverish	0	0	0	0	0	1	0	0	0	0	трескав
fiancee	0	0	0	0	0	0	0	0	0	0	годеница
fiasco	0	0	0	0	0	1	0	0	0	0	фиаско
fiat	0	0	0	0	0	0	0	0	0	0	фиат
fib	1	0	0	0	0	1	0	0	0	0	фиб
fiber	0	0	0	0	0	0	0	0	0	0	фибри
fibrous	0	0	0	0	0	0	0	0	0	0	влакнеста
fickle	0	0	0	0	0	1	0	0	0	0	непостоянен
fiction	0	0	0	0	0	0	0	0	0	0	измислица
fictitious	0	0	0	0	0	1	0	0	0	0	фиктивен
fiddle	0	0	0	0	0	0	0	0	0	0	цигулка
fiddler	0	0	0	0	0	0	0	0	0	0	цигулар
fidelity	0	0	0	0	1	0	1	0	0	1	вярност
fiduciary	0	0	0	0	0	0	0	0	0	0	фидуциар
field	0	0	0	0	0	0	0	0	0	0	поле
fiend	1	0	1	1	0	1	0	0	0	0	злодей
fierce	1	0	1	1	0	1	0	0	0	0	свиреп
fiesta	0	1	0	0	1	0	1	0	1	1	фиеста
fight	1	0	0	1	0	1	0	0	0	0	битка
fighter	0	0	0	0	0	0	0	0	0	0	боец
fighting	1	0	0	0	0	1	0	0	0	0	борба
figment	0	0	0	0	0	0	0	0	0	0	измислица
figurative	0	0	0	0	0	0	0	0	0	0	преносен
figure	0	0	0	0	0	0	0	0	0	0	фигура
figurine	0	0	0	0	0	0	0	0	0	0	статуетка
filament	0	0	0	0	0	0	0	0	0	0	нишка
filamentous	0	0	0	0	0	0	0	0	0	0	нишковидни
file	0	0	0	0	0	0	0	0	0	0	файл
filibuster	0	0	0	0	0	1	0	0	0	0	филибустър
filigree	0	0	0	0	0	0	0	0	0	0	филигран
filing	0	0	0	0	0	0	0	0	0	0	картотекиране
filings	0	0	0	0	0	0	0	0	0	0	стружки
fill	0	0	0	0	0	0	0	0	0	1	запълвам
fillet	0	0	0	0	0	0	0	0	0	0	филе
filling	0	0	0	0	0	0	0	0	0	0	пълнеж
filly	0	0	0	0	0	0	0	0	0	0	кобиличка
film	0	0	0	0	0	0	0	0	0	0	филм
filmy	0	0	0	0	0	0	0	0	0	0	филмиран
filter	0	0	0	0	0	0	0	0	0	0	филтър
filth	0	0	1	0	0	1	0	0	0	0	мръсотия
filthy	0	0	1	0	0	1	0	0	0	0	мръсен
fin	0	0	0	0	0	0	0	0	0	0	перка
final	0	0	0	0	0	0	0	0	0	0	финал
finale	0	0	0	0	0	0	0	0	0	0	финал
finality	0	0	0	0	0	0	0	0	0	0	окончателност
finally	0	1	1	0	1	0	1	0	1	1	накрая
finance	0	0	0	0	0	0	0	0	0	0	финанси
financial	0	0	0	0	0	0	0	0	0	0	финансови
financier	0	0	0	0	0	0	0	0	0	0	финансист
finch	0	0	0	0	0	0	0	0	0	0	чинка
find	0	0	0	0	0	0	0	0	0	0	намирам
finding	0	0	0	0	0	0	0	0	0	0	находка
finery	0	0	0	0	0	0	1	0	0	0	накити
finesse	0	0	0	0	0	0	1	0	0	0	финост
finger	0	0	0	0	0	0	0	0	0	0	пръст на ръката
fingerprint	0	0	0	0	0	0	0	0	0	0	пръстов отпечатък
finish	0	0	0	0	0	0	0	0	0	0	завършек
finite	0	0	0	0	0	0	0	0	0	0	краен
fink	0	0	0	0	0	0	0	0	0	0	финк
fire	0	0	0	1	0	0	0	0	0	0	огън
firearms	1	0	0	1	0	1	0	0	0	0	огнестрелни оръжия
fireball	0	0	0	0	0	0	1	0	0	0	огнено кълбо
firefly	0	0	0	0	0	0	0	0	0	0	светулка
fireman	0	0	0	0	0	0	0	0	0	1	пожарникар
fireplace	0	0	0	0	0	0	0	0	0	0	Пожарна
fireproof	0	0	0	0	0	0	1	0	0	0	пожароустойчив
fireside	0	0	0	0	0	0	0	0	0	0	огнище
firewood	0	0	0	0	0	0	0	0	0	0	дърва за горене
firework	0	0	0	0	0	0	0	0	0	0	фойерверк
firing	0	0	0	0	0	0	0	0	0	0	стрелба
firm	0	0	0	0	0	0	0	0	0	0	твърд
firmament	0	0	0	0	0	0	0	0	0	0	небесен свод
firmly	0	0	0	0	0	0	0	0	0	0	твърдо
firmness	0	0	0	0	0	0	1	0	0	1	твърдост
firstborn	0	1	0	0	1	0	1	0	0	1	първороден
fiscal	0	0	0	0	0	0	0	0	0	0	фискален
fish	0	0	0	0	0	0	0	0	0	0	риба
fisherman	0	0	0	0	0	0	0	0	0	0	рибар
fishery	0	0	0	0	0	0	0	0	0	0	рибарство
fishing	0	0	0	0	0	0	0	0	0	0	риболов
fishy	0	0	0	0	0	0	0	0	0	0	рибешки
fissile	0	0	0	0	0	0	0	0	0	0	делящ се
fission	0	0	0	0	0	0	0	0	0	0	делене
fissure	0	0	0	0	0	0	0	0	0	0	фисура
fist	0	0	0	0	0	0	0	0	0	0	юмрук
fistula	0	0	0	0	0	0	0	0	0	0	фистула
fitness	0	0	0	0	0	0	0	0	0	0	фитнес
fits	1	0	0	0	0	1	0	0	0	0	пасва
fitted	0	0	0	0	0	0	0	0	0	0	монтиран
fitting	0	1	0	0	1	0	1	0	0	1	монтаж
fittings	0	0	0	0	0	0	0	0	0	0	фитинги
fix	0	0	0	0	0	0	0	0	0	0	поправя
fixation	0	0	0	0	0	0	0	0	0	0	фиксация
fixed	0	0	0	0	0	0	0	0	0	1	фиксирани
fixture	0	0	0	0	0	0	1	0	0	0	приспособление
fixtures	0	0	0	0	0	0	0	0	0	0	приспособления
fizz	0	0	0	0	0	0	0	0	0	0	газене
flabby	0	0	1	0	0	1	0	0	0	0	отпуснат
flaccid	0	0	0	0	0	1	0	1	0	0	отпуснат
flagging	0	0	0	0	0	1	0	0	0	0	маркиране
flagrant	1	0	1	0	0	1	0	0	0	0	крещящо
flagship	0	0	0	0	0	0	0	0	0	1	флагман
flake	0	0	0	0	0	1	0	0	0	0	люспи
flaky	0	0	0	0	0	0	0	0	0	0	люспест
flame	0	0	0	0	0	0	0	0	0	0	пламък
flaming	0	0	0	0	0	0	0	0	0	0	пламтящ
flange	0	0	0	0	0	0	0	0	0	1	фланец
flank	0	0	0	0	0	0	0	0	0	0	фланг
flanked	0	0	0	0	0	0	0	0	0	0	фланкиран
flanking	0	0	0	0	0	0	0	0	0	0	флангови
flannel	0	0	0	0	0	0	0	0	0	0	фланела
flap	0	0	0	0	0	1	0	0	0	0	клапа
flapping	0	0	0	0	0	0	0	0	0	0	пляскане
flare	0	0	0	0	0	0	0	0	0	0	изригване
flaring	0	0	0	0	0	0	0	0	0	0	изгаряне
flash	0	0	0	0	0	0	0	0	0	0	светкавица
flashback	0	0	0	0	0	0	0	0	0	0	ретроспекция
flashing	0	0	0	0	0	0	0	0	0	0	мига
flashlight	0	0	0	0	0	0	0	0	0	0	фенерче
