English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Slovak Word
disinfectant	0	0	0	0	0	0	0	0	0	0	dezinfekčný prostriedok
disinfection	0	0	0	0	0	0	1	0	0	0	dezinfekcia
disinformation	1	0	0	1	0	1	0	0	0	0	dezinformácie
disingenuous	0	0	1	0	0	1	0	0	0	0	neúprimný
disintegrate	0	0	1	1	0	1	0	0	0	0	rozpadnúť sa
disintegration	0	0	0	0	0	1	0	0	0	0	rozpadu
disinterested	0	0	0	0	0	1	0	0	0	0	nezaujatý
disjoint	0	0	0	0	0	0	0	0	0	0	disjunktný
disjointed	0	0	0	0	0	0	0	0	0	0	nesúrodé
disjunctive	0	0	0	0	0	0	0	0	0	0	disjunktívny
disk	0	0	0	0	0	0	0	0	0	0	disk
diskette	0	0	0	0	0	0	0	0	0	0	disketa
dislike	1	0	1	0	0	1	0	0	0	0	nechuť
disliked	1	0	0	0	0	1	0	1	0	0	nepáčilo
dislocated	1	0	1	1	0	1	0	1	0	0	vykĺbené
dislocation	0	0	0	0	0	0	0	0	0	0	dislokácia
dislodge	0	0	0	0	0	0	0	0	0	0	uvoľniť
dismal	0	0	1	1	0	1	0	1	0	0	bezútešný
dismay	1	1	0	1	0	1	0	1	1	0	zdesenie
dismemberment	0	0	1	1	0	1	0	1	0	0	rozkúskovanie
dismiss	0	0	0	0	0	0	0	0	0	0	prepustiť
dismissal	1	0	1	1	0	1	0	1	1	0	prepúšťanie
dismount	0	0	0	0	0	0	0	0	0	0	zosadnúť
disobedience	1	0	1	0	0	1	0	0	0	0	neposlušnosť
disobedient	1	0	0	0	0	1	0	0	0	0	neposlušný
disobey	1	0	1	0	0	1	0	0	0	0	neposlúchnuť
disorder	0	0	0	1	0	1	0	0	0	0	porucha
disorderly	0	0	0	0	0	1	0	0	0	0	neusporiadaný
disorganized	0	0	0	0	0	1	0	0	0	0	dezorganizovaný
disparage	1	0	1	0	0	1	0	1	0	0	znevažovanie
disparaging	1	0	1	0	0	1	0	1	0	0	znevažujúce
disparate	0	0	0	0	0	0	0	0	0	0	nesúrodé
disparity	1	0	1	0	0	1	0	1	0	0	nepomer
dispassionate	0	0	0	0	0	1	0	1	0	0	nezaujatý
dispatch	0	0	0	0	0	0	0	0	0	0	odoslanie
dispel	0	0	0	0	0	1	0	1	0	0	rozptýliť
dispensation	0	0	0	0	0	0	0	0	0	0	dispenzácia
dispense	0	0	0	0	0	0	0	0	0	0	vydávať
disperse	0	0	0	0	0	0	0	0	0	0	rozptýliť sa
dispersed	0	0	0	0	0	0	0	0	0	0	rozptýlené
dispersion	0	0	0	0	0	1	0	0	0	0	disperzia
displace	0	0	0	0	0	1	0	0	0	0	premiestniť
displaced	1	0	0	1	0	0	0	1	0	0	vysídlený
displacement	0	0	0	0	0	0	0	0	0	0	posunutie
display	0	0	0	0	0	0	0	0	0	0	displej
displeased	1	0	1	1	0	1	0	1	0	0	nespokojný
displeasure	0	0	1	0	0	1	0	0	0	0	nespokojnosť
disposal	0	0	0	0	0	1	0	0	0	0	dispozícia
dispose	0	0	1	0	0	0	0	0	0	0	disponovať
disposed	0	1	0	0	0	0	1	0	0	1	zlikvidovaný
disposition	0	0	0	0	0	0	0	0	0	0	dispozícia
dispossessed	1	0	0	1	0	1	0	1	0	0	vyvlastnený
disprove	0	0	0	0	0	0	0	0	0	0	vyvrátiť
dispute	1	0	0	0	0	1	0	0	0	0	spor
disqualification	0	0	0	0	0	1	0	0	0	0	diskvalifikácia
disqualified	1	0	1	0	0	1	0	1	0	0	diskvalifikovaný
disqualify	0	0	0	0	0	1	0	1	0	0	diskvalifikovať
disregard	0	0	0	0	0	1	0	0	0	0	ignorovať
disregarded	0	0	1	0	0	1	0	0	0	0	ignorované
disreputable	1	0	1	1	0	1	0	0	0	0	pochybné
disrepute	0	0	0	0	0	0	0	0	0	0	pokaziť povesť
disrespect	1	0	0	0	0	1	0	0	0	0	neúcta
disrespectful	1	0	1	1	0	1	0	1	0	0	neúctivý
disruption	1	0	0	1	0	1	0	0	1	0	rušenie
dissatisfaction	0	0	0	0	0	1	0	0	0	0	nespokojnosť
dissatisfied	0	0	0	0	0	0	0	0	0	0	nespokojný
dissect	0	0	0	0	0	0	0	0	0	0	pitvať
dissection	0	0	1	0	0	0	0	0	0	0	pitva
disseminate	0	0	0	0	0	0	1	0	0	0	šíriť
dissemination	0	0	0	0	0	0	0	0	0	0	šírenie
dissension	1	0	0	0	0	1	0	0	0	0	rozbroje
dissent	0	0	0	0	0	0	0	0	0	0	nesúhlas
dissenting	0	0	0	0	0	1	0	0	0	0	nesúhlasný
dissertation	0	0	0	0	0	0	0	0	0	0	dizertačnej práce
disservice	1	0	1	0	0	1	0	1	0	0	medvediu službu
dissident	1	0	0	1	0	1	0	0	0	0	disident
dissimilar	0	0	0	0	0	0	0	0	0	0	nepodobné
dissipate	0	0	0	0	0	0	0	0	0	0	rozplynúť sa
dissipated	0	0	0	0	0	0	0	0	0	0	rozptýlené
dissociation	0	0	0	0	0	0	0	0	0	0	disociácia
dissolution	1	0	0	1	0	1	0	1	1	0	rozpustenie
dissolve	0	0	0	0	0	0	0	0	0	0	rozpustiť
dissonance	1	0	0	0	0	1	0	0	0	0	disonancia
dissuade	0	0	0	0	0	0	0	0	0	0	odradiť
distal	0	0	0	0	0	0	0	0	0	0	distálny
distance	0	0	0	0	0	0	0	0	0	0	vzdialenosť
distant	0	0	0	0	0	0	0	0	0	0	vzdialený
distaste	0	0	1	0	0	1	0	0	0	0	nevkus
distasteful	0	0	1	0	0	1	0	0	0	0	nevkusný
distillate	0	0	0	0	0	0	0	0	0	0	destilát
distillation	0	0	0	0	0	0	1	0	0	0	destiláciou
distinction	0	0	0	0	0	0	1	0	0	0	rozlíšenie
distinctive	0	0	0	0	0	0	0	0	0	0	výrazný
distinguish	0	0	0	0	0	0	0	0	0	0	rozlišovať
distinguishable	0	0	0	0	0	0	0	0	0	0	rozlíšiteľné
distinguished	0	0	0	0	0	0	0	0	0	0	vyznamenali
distinguishing	0	0	0	0	0	0	0	0	0	0	rozlišovanie
distorted	0	0	1	0	0	1	0	0	0	0	skreslený
distortion	0	0	0	0	0	1	0	0	0	0	skreslenie
distract	0	0	0	0	0	1	0	0	0	0	odvrátiť pozornosť
distracted	1	0	0	0	0	1	0	0	0	0	roztržitý
distracting	1	1	0	0	0	1	0	0	0	0	rušivé
distraction	0	0	0	0	0	1	0	0	0	0	rozptýlenie
distraught	0	0	0	0	0	1	0	1	0	0	rozrušený
distress	1	0	1	1	0	1	0	1	1	0	tieseň
distressed	0	0	0	1	0	1	0	0	0	0	utrápený
distressing	1	0	0	1	0	1	0	0	0	0	tiesnivý
distribute	0	0	0	0	0	0	0	0	0	0	distribuovať
distribution	0	0	0	0	0	0	0	0	0	0	distribúcia
district	0	0	0	0	0	0	0	0	0	0	okres
distrust	1	0	1	1	0	1	0	0	0	0	nedôvera
disturbance	1	0	0	1	0	1	0	1	1	0	rušenie
disturbed	1	0	0	0	0	1	0	1	0	0	narušený
disuse	0	0	0	0	0	1	0	0	0	0	nepoužívanie
disused	1	0	0	0	0	1	0	0	0	0	nepoužívané
ditch	0	0	0	0	0	0	0	0	0	0	priekopa
ditto	0	0	0	0	0	0	0	0	0	0	tak isto
ditty	0	0	0	0	1	0	1	0	0	0	hlúpy
diurnal	0	0	0	0	0	0	0	0	0	0	denná
divan	0	0	0	0	0	0	0	0	0	1	diván
dive	0	0	0	0	0	0	0	0	0	0	ponor
diver	0	0	0	0	0	0	0	0	0	0	potápač
diverge	0	0	0	0	0	0	0	0	0	0	rozchádzať sa
divergence	0	0	0	0	0	0	0	0	0	0	divergencia
divergent	0	0	0	0	0	1	0	0	1	0	divergentný
diverging	0	0	0	0	0	0	0	0	0	0	rozchádzajúce sa
divers	0	0	0	0	0	0	0	0	0	0	potápačov
diverse	0	0	0	0	0	1	1	0	0	0	rôznorodé
diversified	0	0	0	0	0	0	1	0	0	0	diverzifikované
diversify	0	0	0	0	0	0	0	0	0	0	diverzifikovať
diversion	0	0	0	0	0	0	1	0	1	0	odklon
diversity	0	0	0	0	0	0	0	0	0	0	rôznorodosť
divert	0	0	0	0	0	0	0	0	0	0	odkloniť
diverting	0	0	0	0	0	0	0	0	0	0	odklonenie
divest	0	0	0	0	0	0	0	0	0	0	zbaviť sa
divested	0	0	0	0	0	1	0	0	0	0	odpredané
divestment	0	0	0	0	0	1	0	0	0	0	odpredaja
divide	0	0	0	0	0	0	0	0	0	0	rozdeliť
divided	0	0	0	0	0	0	0	0	0	0	rozdelený
dividend	0	0	0	0	0	0	0	0	0	0	dividenda
divination	0	1	0	0	0	0	0	0	0	0	veštenie
divine	0	0	0	0	0	0	0	0	0	0	božský
divinity	0	0	0	0	0	0	1	0	0	0	božstvo
divisible	0	0	0	0	0	0	0	0	0	0	deliteľné
division	0	0	0	0	0	0	0	0	0	0	divízie
divisor	0	0	0	0	0	0	0	0	0	0	deliteľ
divorce	1	0	1	1	0	1	0	1	1	1	rozvod
divulge	0	0	0	0	0	0	0	0	0	0	prezradiť
dizziness	0	0	0	0	0	1	0	0	0	0	závraty
dizzy	0	0	0	0	0	1	0	0	0	0	závraty
docile	0	0	0	0	0	0	0	0	0	0	učenlivý
dock	0	0	0	0	0	0	0	0	0	0	dok
docked	0	0	0	0	0	1	0	0	0	0	ukotvený
docket	0	0	0	0	0	0	0	0	0	0	listina
doctor	0	0	0	0	0	0	1	0	0	1	lekár
doctrinal	0	0	0	0	0	0	0	0	0	0	doktrinálny
doctrine	0	0	0	0	0	0	0	0	0	1	doktrína
document	0	0	0	0	0	0	0	0	0	0	dokument
documentary	0	0	0	0	0	0	0	0	0	0	dokumentárny
dodge	0	0	0	0	0	0	0	0	0	0	uhnúť
dodging	0	0	0	0	0	0	0	0	0	0	uhýbanie
doe	0	0	0	0	0	0	0	0	0	0	laň
doer	0	0	0	0	0	0	1	0	0	0	činiteľ
dog	0	0	0	0	0	0	0	0	0	0	pes
dogged	0	0	0	0	0	0	1	0	0	0	prenasledovaný
dogma	0	0	0	0	0	0	0	0	0	1	dogma
dogmatic	0	0	0	0	0	0	0	0	0	0	dogmatický
doings	0	0	0	0	0	0	0	0	0	0	činy
doit	0	0	0	0	0	1	0	0	0	0	urob to
doldrums	0	0	0	0	0	1	0	1	0	0	útlm
dole	0	0	0	0	0	1	0	1	0	0	dole
doll	0	0	0	0	1	0	0	0	0	0	bábika
dollar	0	0	0	0	0	0	0	0	0	0	dolár
dolor	0	0	0	0	0	1	0	1	0	0	dolor
dolphin	0	0	0	0	1	0	1	0	1	1	delfín
domain	0	0	0	0	0	0	0	0	0	0	domény
dome	0	0	0	0	0	0	0	0	0	0	kupola
domestic	0	0	0	0	0	0	0	0	0	0	domáci
domesticated	0	0	0	0	0	0	0	0	0	0	domestikovaný
domestication	0	0	0	0	0	0	0	0	0	0	domestikácia
domicile	0	0	0	0	0	0	0	0	0	0	bydlisko
domiciled	0	0	0	0	0	0	0	0	0	0	so sídlom
dominance	0	0	0	0	0	0	0	0	0	0	dominancia
dominant	0	0	0	1	0	1	0	0	0	0	dominantný
dominate	1	0	0	1	0	1	1	0	0	0	dominovať
dominating	0	0	0	0	0	0	0	0	0	0	dominujúce
domination	1	0	0	1	0	1	0	1	0	0	nadvláda
dominion	0	0	0	1	0	0	0	0	0	1	panstvo
domino	0	0	0	0	0	0	0	0	0	0	domino
don	0	0	0	0	0	0	1	0	0	1	don
donation	0	0	0	0	0	0	1	0	0	0	darcovstvo
donkey	0	0	1	0	0	1	0	0	0	0	somár
donor	0	0	0	0	0	0	0	0	0	0	darcu
doodle	0	0	0	0	0	1	0	0	0	0	čmáranice
doom	0	0	0	1	0	1	0	0	0	0	záhuba
doomed	0	0	0	1	0	1	0	1	0	0	odsúdený na zánik
doomsday	1	1	1	1	0	1	0	1	0	0	súdny deň
door	0	0	0	0	0	0	0	0	0	0	dvere
doorbell	0	0	0	0	0	0	0	0	0	0	zvonček
doorway	0	0	0	0	0	0	0	0	0	0	dvere
dormant	0	0	0	0	0	0	0	0	0	0	nečinný
dormitory	0	0	0	0	0	0	0	0	0	0	internát
dorsal	0	0	0	0	0	0	0	0	0	0	chrbtová
dose	0	0	0	0	0	0	0	0	0	0	dávka
dot	0	0	0	0	0	0	0	0	0	0	bodka
double	0	0	0	0	0	0	0	0	0	0	dvojitý
doubled	0	0	0	0	0	0	0	0	0	0	zdvojnásobil
doublet	0	0	0	0	0	0	0	0	0	0	dublet
doubling	0	0	0	0	0	0	0	0	0	0	zdvojnásobenie
doubt	0	0	0	1	0	1	0	1	0	1	pochybovať
doubtful	0	0	0	0	0	1	0	0	0	0	pochybný
doubting	0	0	0	0	0	1	0	0	0	0	pochybovanie
doubtless	0	0	0	0	0	0	1	0	0	1	nepochybne
douche	0	0	0	0	0	1	0	0	0	0	sprcha
dough	0	0	0	0	0	0	0	0	0	0	cesto
doughnut	0	0	0	0	0	0	0	0	0	0	Šiška
dour	0	0	0	0	0	1	0	0	0	0	tvrdohlavý
dove	0	1	0	0	1	0	1	0	0	1	holubica
downcast	0	0	0	0	0	0	0	0	0	0	skľúčený
downfall	0	0	0	1	0	1	0	1	0	0	pád
downhill	0	0	0	0	0	0	0	0	0	0	z kopca
downpour	0	0	0	0	0	0	0	0	0	0	lejak
downright	0	0	0	0	0	0	0	0	0	1	priamo
downy	0	0	0	0	0	0	1	0	0	0	páperovité
dowry	0	0	0	0	0	0	0	0	0	0	veno
doze	0	0	0	0	0	0	0	0	0	0	driemať
dozen	0	0	0	0	0	0	0	0	0	0	tucet
drab	0	0	0	0	0	1	0	1	0	0	fádny
draft	0	1	0	0	0	0	0	0	0	0	návrh
drag	0	0	0	0	0	0	0	0	0	0	ťahať
dragon	0	0	0	1	0	0	0	0	0	0	drak
drain	0	0	0	0	0	0	0	0	0	0	vypustiť
drainage	0	0	0	0	0	1	0	0	0	0	odvodnenie
drained	0	0	0	0	0	0	0	0	0	0	odvodnené
drake	0	0	0	0	0	0	0	0	0	0	drake
drama	0	0	0	0	0	0	0	0	0	0	dráma
dramatic	0	0	0	0	0	0	0	0	0	0	dramatický
drape	0	0	0	0	0	0	0	0	0	0	rúška
drapery	0	0	0	0	0	0	0	0	0	0	drapérie
drastic	0	0	0	0	0	0	0	0	0	0	drastické
draught	0	0	0	0	0	0	0	0	0	0	návrh
draw	0	0	0	0	0	0	0	0	0	0	kresliť
drawback	0	0	0	0	0	1	0	0	0	0	nevýhodou
drawer	0	0	0	0	0	0	0	0	0	0	zásuvka
drawers	0	0	0	0	0	0	0	0	0	0	zásuvky
drawing	0	0	0	0	0	0	0	0	0	0	kreslenie
dread	0	1	0	1	0	1	0	0	0	0	hrôza
dreadful	1	1	1	1	0	1	0	1	0	0	strašný
dreadfully	0	0	1	1	0	1	0	1	1	0	strašne
dream	0	0	0	0	0	0	0	0	0	0	sen
dreamer	0	0	0	0	0	0	0	0	0	0	zasnívaný
dreaming	0	0	0	0	0	0	0	0	0	0	snívanie
dreamy	0	0	0	0	0	0	0	0	0	0	zasnený
dreary	0	0	0	0	0	1	0	1	0	0	ponuré
dredge	0	0	0	0	0	0	0	0	0	0	bagrovať
drenched	0	0	0	0	0	0	0	0	0	0	premočený
dresser	0	0	0	0	0	0	0	0	0	0	komoda
dribble	0	0	0	0	0	0	0	0	0	0	driblovať
dried	0	0	0	0	0	0	0	0	0	0	sušené
drier	0	0	0	0	0	0	0	0	0	0	sušiareň
drift	0	0	0	0	0	0	0	0	0	0	drift
drifted	0	0	0	0	0	0	0	0	0	0	unášaný
drill	0	0	0	0	0	0	0	0	0	0	vŕtať
drink	0	0	0	0	0	0	0	0	0	0	piť
drinking	0	0	0	0	0	1	0	0	0	0	pitie
drip	0	0	0	0	0	0	0	0	0	0	kvapkať
dripping	0	0	0	0	0	0	0	0	0	0	kvapkanie
drivel	0	0	1	0	0	1	0	0	0	0	hnať
driver	0	0	0	0	0	0	0	0	0	0	vodič
driveway	0	0	0	0	0	0	0	0	0	0	príjazdová cesta
drizzle	0	0	0	0	0	0	0	0	0	0	mrholenie
droll	0	0	0	0	0	0	0	0	0	0	droll
drone	0	0	0	0	0	1	0	0	0	0	drone
drool	0	0	1	0	0	0	0	0	0	0	slintať
drooping	0	0	0	0	0	1	0	0	0	0	ovisnutý
drop	0	0	0	0	0	0	0	0	0	0	pokles
droplet	0	0	0	0	0	0	0	0	0	0	kvapôčka
drought	0	0	0	0	0	1	0	0	0	0	sucho
drove	0	0	0	0	0	0	0	0	0	0	šoféroval
drown	0	0	0	1	0	1	0	1	0	0	utopiť
drowsiness	0	0	0	0	0	1	0	0	0	0	ospalosť
drowsy	0	0	0	0	0	0	0	0	0	0	ospalý
drudgery	0	0	0	0	0	1	0	0	0	0	drina
drug	0	0	0	0	0	0	0	0	0	0	liek
drugged	0	0	0	0	0	0	0	1	0	0	nadrogovaný
drugstore	0	0	0	0	0	0	0	0	0	0	drogéria
druid	0	0	0	0	0	0	0	0	0	0	druid
drum	0	0	0	0	0	0	0	0	0	0	bubon
drummer	0	0	0	0	0	0	0	0	0	0	bubeník
drumming	0	0	0	0	0	0	0	0	0	0	bubnovanie
drunken	0	0	1	0	0	1	0	0	0	0	opitý
drunkenness	0	0	0	0	0	1	0	0	0	0	opilstvo
dry	0	0	0	0	0	0	0	0	0	0	suché
dryness	0	0	0	0	0	0	0	0	0	0	suchosť
dual	0	0	0	0	0	0	0	0	0	0	dvojaký
dualism	0	0	0	0	0	0	0	0	0	0	dualizmus
duality	0	0	0	0	0	0	0	0	0	0	dualita
dub	0	0	0	0	0	0	0	0	0	0	dabovať
dubious	0	0	0	1	0	1	0	0	0	1	pochybný
ducking	0	0	0	0	0	0	0	0	0	0	kačanie
duct	0	0	0	0	0	0	0	0	0	0	potrubia
ductile	0	0	0	0	0	0	0	0	0	0	tvárny
duds	0	0	0	0	0	0	0	0	0	0	duds
due	0	0	0	0	0	0	0	0	0	0	splatná
duel	1	1	0	1	0	0	0	0	0	0	súboj
dues	0	0	0	0	0	0	0	0	0	0	odvodov
duet	0	0	0	0	0	0	1	0	0	0	duet
dugout	0	0	0	0	0	0	0	0	0	0	vykopať
duke	0	0	0	0	0	0	1	0	0	0	vojvoda
dull	0	0	0	0	0	1	0	1	0	0	fádne
dumb	0	0	0	0	0	1	0	0	0	0	nemý
dummy	0	0	0	0	0	1	0	0	0	0	figurína
dump	0	0	0	0	0	0	0	0	0	0	skládka
dumps	1	0	0	0	0	1	0	1	0	0	skládky
dun	0	0	0	0	0	1	0	0	0	0	šedohnedá
dune	0	0	0	0	0	0	0	0	0	0	piesočná duna
dung	0	0	1	0	0	0	0	0	0	0	hnoj
dungeon	0	0	0	1	0	1	0	0	0	0	žalár
duo	0	0	0	0	0	0	0	0	0	0	duo
dupe	1	0	0	0	0	1	0	0	0	0	dupe
duplex	0	0	0	0	0	0	0	0	0	0	duplex
duplicate	0	0	0	0	0	0	0	0	0	0	duplikát
duplication	0	0	0	0	0	0	0	0	0	0	duplicita
duplicity	1	0	0	0	0	1	0	0	0	0	duplicita
durability	0	0	0	0	0	0	1	0	0	1	trvanlivosť
durable	0	0	0	0	0	0	1	0	0	1	trvanlivé
duration	0	0	0	0	0	0	0	0	0	0	trvanie
duress	1	0	1	1	0	1	0	1	0	0	nátlaku
dusk	0	0	0	0	0	0	0	0	0	0	súmraku
dusky	0	0	0	0	0	0	0	0	0	0	šero
dust	0	0	0	0	0	1	0	0	0	0	prach
duster	0	0	0	0	0	0	0	0	0	0	prachovka
dusty	0	0	0	0	0	0	0	0	0	0	zaprášený
dutiful	0	1	0	0	0	0	1	0	0	1	poslušný
dwarf	0	0	0	0	0	0	0	0	0	0	trpaslík
dwarfed	0	0	0	1	0	1	0	1	0	0	zakrpatený
dwell	0	0	0	0	0	0	0	0	0	0	prebývať
dweller	0	0	0	0	0	0	0	0	0	0	obyvateľ
dwelling	0	0	0	0	0	0	0	0	0	0	obydlie
dye	0	0	0	0	0	0	0	0	0	0	farbivo
dying	1	0	1	1	0	1	0	1	0	0	umieranie
dyke	0	0	0	0	0	0	0	0	0	0	hrádza
dynamic	0	0	0	0	0	0	0	0	1	0	dynamický
dynamical	0	0	0	0	0	0	0	0	0	0	dynamický
dynamics	0	0	0	0	0	0	0	0	0	0	dynamika
dynamite	0	0	0	0	0	0	0	0	0	0	dynamit
dynasty	0	0	0	0	0	0	0	0	0	0	dynastie
dysentery	0	0	1	0	0	1	0	1	0	0	úplavica
dyspepsia	0	0	0	0	0	0	0	0	0	0	dyspepsia
eager	0	1	0	0	1	0	1	0	1	1	dychtivý
eagerness	0	1	0	0	1	0	1	0	0	1	dychtivosť
eagle	0	0	0	0	0	0	0	0	0	1	orol
ear	0	0	0	0	0	0	0	0	0	0	ucho
earl	0	0	0	0	0	0	1	0	0	0	gróf
earlier	0	0	0	0	0	0	0	0	0	0	skôr
early	0	0	0	0	0	0	0	0	0	0	skoro
earn	0	0	0	0	0	0	1	0	0	0	zarobiť
earnest	0	0	0	0	0	0	1	0	0	0	vážne
earnestly	0	0	0	0	0	0	1	0	0	0	vážne
earnestness	0	0	0	0	0	0	1	0	0	0	serióznosť
earnings	0	0	0	0	0	0	0	0	0	0	zárobky
earring	0	0	0	0	0	0	0	0	0	0	náušnica
earshot	0	0	0	0	0	0	0	0	0	0	sluch
earth	0	0	0	0	0	0	0	0	0	0	zem
earthenware	0	0	0	0	0	0	0	0	0	0	kamenina
earthly	0	0	0	0	0	0	0	0	0	0	pozemský
earthquake	1	0	0	1	0	1	0	1	1	0	zemetrasenie
earthy	0	0	0	0	0	0	0	0	0	0	zemitý
ease	0	0	0	0	0	0	1	0	0	0	ľahkosť
easel	0	0	0	0	0	0	0	0	0	0	stojan
easement	0	0	0	0	0	0	1	0	0	0	vecné bremeno
easily	0	0	0	0	0	0	0	0	0	0	ľahko
easy	0	0	0	0	0	0	0	0	0	0	ľahké
easygoing	0	0	0	0	0	0	1	0	0	0	bezstarostný
eat	0	0	0	0	0	0	1	0	0	0	jesť
eating	0	0	0	0	0	0	0	0	0	0	jedenie
eavesdropping	0	0	0	0	0	1	0	0	0	0	odpočúvanie
ebb	0	0	0	0	0	0	0	0	0	0	odliv
ebony	0	0	0	0	0	0	0	0	0	0	ebenový
eccentric	0	0	0	0	0	0	0	0	0	0	excentrický
eccentricity	0	0	0	0	0	0	0	0	0	0	výstrednosť
ecclesiastical	0	0	0	0	0	0	0	0	0	0	cirkevný
echo	0	0	0	0	0	0	0	0	0	0	ozvena
eclectic	0	0	0	0	0	0	0	0	0	0	eklektický
eclipse	0	0	0	0	0	0	0	0	0	0	zatmenie
ecliptic	0	0	0	0	0	0	0	0	0	0	ekliptika
economical	0	0	0	0	0	0	0	0	0	0	ekonomický
economics	0	0	0	0	0	0	0	0	0	0	ekonomika
economy	0	0	0	0	0	0	0	0	0	1	hospodárstva
ecstasy	0	1	0	0	1	0	1	0	0	0	extáza
ecstatic	0	1	0	0	1	0	1	0	1	0	extatický
ecumenical	0	0	0	0	0	0	0	0	0	0	ekumenický
eddy	0	0	0	0	0	0	0	0	0	0	víriť
edge	0	0	0	0	0	0	0	0	0	0	hrana
edging	0	0	0	0	0	0	0	0	0	0	obruba
edible	0	0	0	0	0	0	0	0	0	0	jedlé
edict	0	0	0	1	0	1	0	0	0	0	edikt
edification	0	1	0	0	1	0	1	0	0	1	osveta
edifice	0	0	0	0	0	0	0	0	0	0	budova
edit	0	0	0	0	0	0	0	0	0	0	upraviť
edition	0	1	0	0	0	0	0	0	0	0	vydanie
editor	0	0	0	0	0	0	0	0	0	0	editor
editorial	0	0	0	0	0	0	0	0	0	0	redakcia
educate	0	0	0	0	0	0	1	0	0	0	vzdelávať
educated	0	0	0	0	0	0	1	0	0	0	vzdelaný
education	0	0	0	0	0	0	0	0	0	0	vzdelanie
educational	0	0	0	0	0	0	1	0	0	1	vzdelávacie
eel	0	0	0	1	0	0	0	0	0	0	úhor
effect	0	0	0	0	0	0	0	0	0	0	účinok
effective	0	0	0	0	0	0	1	0	0	1	efektívne
effects	0	0	0	0	0	0	0	0	0	0	účinky
effectual	0	0	0	0	0	0	0	0	0	0	účinný
effectually	0	0	0	0	0	0	0	0	0	0	efektívne
effectuate	0	0	0	0	0	0	0	0	0	0	vykonať
effeminate	0	0	0	0	0	1	0	0	0	0	zženštilý
efficacious	0	0	0	0	0	0	0	0	0	0	účinný
efficacy	0	0	0	0	0	0	1	0	0	0	účinnosť
efficiency	0	0	0	0	0	0	1	0	0	0	efektívnosť
efficient	0	1	0	0	0	0	1	0	0	1	efektívne
effigy	1	0	0	0	0	0	0	0	0	0	podobizeň
effort	0	0	0	0	0	0	1	0	0	0	úsilie
effusion	0	0	0	0	0	0	0	0	0	0	výpotok
egg	0	0	0	0	0	0	0	0	0	0	vajce
ego	0	0	0	0	0	0	0	0	0	0	ego
egotistical	0	0	1	0	0	1	0	0	0	0	egoistický
egregious	1	0	1	0	0	1	0	0	0	0	ohavný
egress	0	0	0	0	0	0	0	0	0	0	výstup
eighth	0	0	0	0	0	0	0	0	0	0	ôsmy
eighty	0	0	0	0	0	0	0	0	0	0	osemdesiat
ejaculate	0	0	0	0	0	0	0	0	0	0	ejakulát
ejaculation	0	1	0	0	1	0	1	0	1	1	ejakulácia
eject	0	0	0	0	0	1	0	0	0	0	vysunúť
ejection	0	0	0	0	0	1	0	0	0	0	vyhodenie
elaborate	0	0	0	0	0	0	0	0	0	0	vypracovať
elaboration	0	0	0	0	0	0	1	0	0	0	vypracovanie
elan	0	0	0	0	0	0	0	0	0	0	elán
elapse	0	0	0	0	0	0	0	0	0	0	uplynúť
elapsed	0	0	0	0	0	0	0	0	0	0	uplynulo
elastic	0	0	0	0	0	0	0	0	0	0	elastické
elasticity	0	0	0	0	0	0	0	0	0	0	elasticita
elated	0	0	0	0	1	0	1	0	0	0	nadšený
elbow	1	0	0	0	0	0	0	0	0	0	lakeť
eld	0	0	0	0	0	0	0	0	0	0	eld
elder	0	0	0	0	0	0	1	0	0	1	staršieho
elders	0	0	0	0	0	0	1	0	0	1	starších
eldest	0	0	0	0	0	0	0	0	0	0	najstarší
elect	0	0	0	0	0	0	1	0	0	1	voliť
election	0	0	0	0	0	0	0	0	0	0	voľby
elector	0	0	0	0	0	0	0	0	0	0	volič
electorate	0	0	0	0	0	0	0	0	0	1	voličov
electric	0	0	0	0	1	0	1	0	1	0	elektrický
electricity	0	0	0	0	0	0	1	0	0	0	elektriny
elegance	0	1	0	0	1	0	1	0	0	1	elegancia
elegant	0	0	0	0	1	0	1	0	0	0	elegantný
element	0	0	0	0	0	0	0	0	0	0	prvok
elementary	0	0	0	0	0	0	0	0	0	0	elementárne
elements	0	0	0	0	0	0	0	0	0	0	prvkov
elephant	0	0	0	0	0	0	0	0	0	0	slon
elevate	0	0	0	0	0	0	0	0	0	0	povýšiť
elevation	0	1	0	1	1	0	1	0	0	1	nadmorská výška
elevator	0	0	0	0	0	0	0	0	0	0	výťah
eleven	0	0	0	0	0	0	0	0	0	0	jedenásť
eleventh	0	0	0	0	0	0	0	0	0	0	jedenásty
elf	1	0	1	1	0	0	0	0	0	0	škriatok
elicit	0	0	0	0	0	0	0	0	0	0	vyvolať
eligible	0	0	0	0	0	0	1	0	0	0	spôsobilý
elimination	1	0	1	1	0	1	0	1	0	0	eliminácia
elite	0	1	0	0	1	0	1	0	0	1	elita
elk	0	0	0	0	0	0	0	0	0	0	los
ell	0	0	0	0	0	0	0	0	0	0	ell
ellipse	0	0	0	0	0	0	0	0	0	0	elipsa
ellipsis	0	0	0	0	0	0	0	0	0	0	elipsa
ellipsoid	0	0	0	0	0	0	0	0	0	0	elipsoid
elliptic	0	0	0	0	0	0	0	0	0	0	eliptické
