English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Russian Word
didactic	0	0	0	0	0	0	1	0	0	0	дидактический
die	0	0	0	1	0	1	0	1	0	0	умереть
diet	0	0	0	0	0	0	0	0	0	0	диета
dietary	0	1	0	0	0	0	1	0	0	0	диетический
differ	0	0	0	0	0	0	0	0	0	0	отличаться
difference	0	0	0	0	0	0	0	0	0	0	разница
differences	0	0	0	0	0	0	0	0	0	0	различия
differential	0	0	0	0	0	0	0	0	0	1	дифференциал
differentiation	0	0	0	0	0	0	0	0	0	0	дифференциация
differently	0	0	0	0	0	0	0	0	1	0	иначе
differing	0	0	0	0	0	0	0	0	0	0	отличающийся
difficult	0	0	0	1	0	0	0	0	0	0	сложно
difficulties	0	0	0	0	0	1	0	1	0	0	трудности
difficulty	1	0	0	1	0	1	0	1	0	0	трудность
diffuse	0	0	0	0	0	0	0	0	0	0	диффузный
diffusion	0	0	0	0	0	0	0	0	0	0	распространение
dig	0	0	0	0	0	0	0	0	0	0	копать землю
digest	0	0	0	0	0	0	0	0	0	0	переваривать
digestion	0	0	0	0	0	0	0	0	0	0	пищеварение
digit	0	0	0	0	0	0	0	0	0	1	цифра
dignified	0	0	0	0	0	0	1	0	0	0	достойный
dignity	0	0	0	0	0	0	1	0	0	1	достоинство
digress	0	1	0	0	0	1	0	0	0	0	отвлечься
digs	0	0	0	0	0	0	0	0	0	0	копает
dike	0	0	0	1	0	0	0	0	0	0	плотина
dilapidated	0	0	1	0	0	1	0	1	0	0	ветхий
dilatation	0	0	0	0	0	0	0	0	0	0	расширение
dilation	0	0	0	0	0	0	0	0	0	0	расширение
dilemma	0	0	0	0	0	0	0	0	0	0	дилемма
diligence	0	0	0	0	0	0	1	0	0	1	усердие
diligent	0	0	0	0	0	0	0	0	0	0	прилежный
diluent	0	0	0	0	0	0	0	0	0	0	разбавитель
dilute	0	0	0	0	0	1	0	0	0	0	разбавить
diluted	0	0	0	0	0	0	0	0	0	0	разбавленный
dilution	0	0	0	0	0	0	0	0	0	0	разбавление
dime	0	0	0	0	0	0	0	0	0	0	десять центов
dimension	0	0	0	0	0	0	0	0	0	0	измерение
diminish	0	0	0	0	0	1	0	1	0	0	уменьшить
diminished	0	0	0	0	0	1	0	0	0	0	уменьшенный
diminution	0	0	0	0	0	0	0	0	0	0	уменьшение
diminutive	0	0	0	0	0	0	0	0	0	0	уменьшительный
din	0	0	0	0	0	1	0	0	0	0	шум
dine	0	0	0	0	0	0	0	0	0	0	обедать
diner	0	0	0	0	0	0	0	0	0	0	закусочная
dinner	0	0	0	0	0	0	1	0	0	0	обед
dinosaur	0	0	0	1	0	0	0	0	0	0	динозавр
dint	0	0	0	0	0	0	0	0	0	0	вмятина
diocesan	0	0	0	0	0	0	0	0	0	0	епархиальный
diocese	0	0	0	0	0	0	0	0	0	0	епархия
diorama	0	0	0	0	0	0	0	0	0	0	диорама
dip	0	0	0	0	0	0	0	0	0	0	окунать
diploma	0	0	0	0	0	0	0	0	0	0	диплом
diplomacy	0	1	0	0	0	0	1	0	0	1	дипломатия
diplomat	0	0	0	0	0	0	0	0	0	0	дипломат
diplomatic	0	0	0	0	0	0	1	0	0	1	дипломатический
dire	0	0	1	1	0	1	0	1	1	0	ужасный
directed	0	0	0	0	0	0	0	0	0	0	направленный
direction	0	0	0	0	0	0	0	0	0	0	направление
directly	0	0	0	0	0	0	0	0	0	0	напрямую
director	0	0	0	0	0	0	1	0	0	1	директор
directory	0	0	0	0	0	0	0	0	0	0	каталог
dirt	0	0	1	0	0	1	0	0	0	0	грязь
dirty	0	0	1	0	0	1	0	0	0	0	грязный
disability	0	0	0	0	0	1	0	1	0	0	инвалидность
disable	0	0	0	1	0	1	0	1	0	0	запрещать
disabled	0	0	0	1	0	1	0	1	0	0	инвалид
disadvantage	0	0	0	0	0	0	0	0	0	0	недостаток
disaffected	0	0	0	0	0	1	0	0	0	0	недовольный
disagree	1	0	0	0	0	1	0	0	0	0	не согласен
disagreeable	0	0	0	0	0	0	0	0	0	0	неприятный
disagreeing	1	0	0	0	0	1	0	1	0	0	несогласие
disagreement	1	0	0	0	0	1	0	1	0	0	несогласие
disallow	0	0	0	0	0	0	0	0	0	0	запрещать
disallowed	1	0	1	1	0	1	0	1	0	0	запрещен
disappear	0	0	0	1	0	0	0	0	0	0	пропадать
disappearance	0	0	0	0	0	0	0	0	0	0	исчезновение
disappearing	0	0	0	0	0	0	0	0	0	0	исчезновение
disappoint	1	0	1	0	0	1	0	1	0	0	разочаровать
disappointed	1	0	1	0	0	1	0	1	0	0	расстроенный
disappointing	0	0	0	0	0	1	0	1	0	0	разочаровывающий
disappointment	0	0	1	0	0	1	0	1	0	0	разочарование
disapproval	0	0	0	0	0	1	0	1	0	0	неодобрение
disapprove	1	0	1	1	0	1	0	1	0	0	не одобрять
disapproved	1	0	0	0	0	1	0	1	0	0	не одобрен
disapproving	1	0	1	0	0	1	0	1	0	0	неодобрительный
disarm	0	0	0	0	0	0	0	0	0	0	обезоружить
disarray	0	0	0	0	0	0	0	0	0	0	беспорядок
disaster	1	0	1	1	0	1	0	1	1	0	стихийное бедствие
disastrous	1	0	0	1	0	1	0	1	0	0	катастрофический
disband	0	0	0	0	0	0	0	0	0	0	распустить
disbelief	0	0	0	0	0	0	0	0	0	0	неверие
disbelieve	0	0	0	0	0	1	0	0	0	0	не верить
disburse	0	0	0	0	0	0	0	0	0	0	выплачивать
disbursement	0	0	0	0	0	0	0	0	0	0	выплата
disc	0	0	0	0	0	0	0	0	0	0	диск
discarded	0	0	0	0	0	0	0	0	0	0	отброшенный
discards	0	0	0	0	0	1	0	0	0	0	отбрасывает
discern	0	0	0	0	0	0	0	0	0	0	различать
discernible	0	0	0	0	0	0	0	0	0	0	различимый
discerning	0	0	0	0	0	0	0	0	0	0	проницательный
discernment	0	0	0	0	0	0	0	0	0	0	проницательность
discharge	0	0	0	0	0	1	0	0	0	0	увольнять
disciple	0	0	0	0	0	0	0	0	0	1	ученик
discipline	0	0	0	1	0	1	0	0	0	0	дисциплина
disclaim	1	0	1	0	0	1	0	0	0	1	отказываться
disclaimer	0	0	0	0	0	0	0	0	0	0	отказ от ответственности
disclose	0	0	0	0	0	0	0	0	0	0	раскрывать
disclosed	0	0	0	0	0	0	0	0	0	1	раскрыт
disclosure	0	0	0	0	0	0	0	0	0	0	раскрытие информации
discoloration	0	0	1	0	0	1	0	0	0	0	обесцвечивание
discolored	0	0	1	0	0	1	0	1	0	0	обесцвеченный
discomfort	0	0	0	0	0	1	0	1	0	0	дискомфорт
disconnect	0	0	0	0	0	1	0	1	0	0	Отключить
disconnected	0	0	0	0	0	1	0	1	0	0	отключен
disconnection	0	0	0	0	0	1	0	0	0	0	отключение
discontent	1	0	1	1	0	1	0	1	0	0	недовольство
discontinuance	0	0	0	0	0	0	0	0	0	0	прекращение
discontinue	0	0	0	0	0	1	0	0	0	0	прекратить
discontinuity	0	0	1	1	0	1	0	1	0	0	прерывность
discontinuous	0	0	0	0	0	0	0	0	0	0	прерывистый
discord	1	0	1	0	0	1	0	0	0	0	разлад
discount	0	0	0	0	0	0	0	0	0	0	скидка
discounted	0	0	0	0	0	0	0	0	0	0	со скидкой
discourage	0	0	0	1	0	1	0	1	0	0	обескуражить
discouraged	0	0	0	0	0	0	0	0	0	0	обескураженный
discouragement	0	0	0	0	0	1	0	0	0	0	уныние
discourse	0	0	0	0	0	0	0	0	0	0	дискурс
discover	0	0	0	0	0	0	0	0	0	0	обнаружить
discovery	0	0	0	0	0	0	1	0	0	0	открытие
discredit	0	0	0	0	0	1	0	0	0	0	дискредитировать
discreet	0	1	0	0	0	0	1	0	0	0	сдержанный
discrepancy	0	0	0	0	0	0	0	0	0	0	несоответствие
discrete	0	0	0	0	0	0	0	0	0	0	дискретный
discretion	0	1	0	0	0	0	1	0	0	1	осмотрительность
discretionary	0	0	0	0	0	0	1	0	0	0	дискреционный
discriminate	1	0	0	0	0	1	0	1	0	0	различать
discriminating	0	0	1	0	0	1	0	0	0	0	различающий
discrimination	1	0	1	1	0	1	0	1	0	0	дискриминация
discus	0	0	0	0	0	0	0	0	0	0	дискус
discuss	0	0	0	0	0	0	0	0	0	0	обсуждать
discussion	0	0	0	0	0	0	1	0	0	0	обсуждение
disdain	1	0	1	0	0	1	0	0	0	0	презрение
disease	1	0	1	1	0	1	0	1	0	0	болезнь
diseased	0	0	1	1	0	1	0	1	0	0	больной
disembodied	0	0	0	1	0	1	0	1	0	0	бестелесный
disengage	0	0	0	0	0	0	0	0	0	0	отключаться
disengagement	0	0	0	0	0	1	0	0	0	0	разъединение
disfigured	1	0	1	1	0	1	0	1	0	0	обезображенный
disgrace	1	0	1	0	0	1	0	1	0	0	позор
disgraced	1	0	1	0	0	1	0	1	0	0	опальный
disgraceful	1	0	1	0	0	1	0	0	0	0	постыдный
disgruntled	1	0	1	0	0	1	0	1	0	0	недовольный
disguise	0	0	0	0	0	0	0	0	0	0	маскировка
disguised	0	0	0	0	0	0	0	0	0	0	замаскированный
disgust	1	0	1	1	0	1	0	1	0	0	отвращение
disgusting	1	0	1	1	0	1	0	0	0	0	отвратительный
dish	0	0	0	0	0	0	0	0	0	0	блюдо
disheartened	0	0	0	0	0	1	0	1	0	0	обескураженный
disheartening	0	0	0	0	0	1	0	1	0	0	обескураживающий
dishonest	1	0	1	0	0	1	0	1	0	0	нечестный
dishonesty	0	0	1	0	0	1	0	0	0	0	нечестность
dishonor	1	0	1	1	0	1	0	1	0	0	бесчестие
disillusionment	1	0	1	0	0	1	0	1	0	0	разочарование
disinfect	0	0	0	0	0	0	0	0	0	0	дезинфицировать
disinfectant	0	0	0	0	0	0	0	0	0	0	дезинфицирующее средство
disinfection	0	0	0	0	0	0	1	0	0	0	дезинфекция
disinformation	1	0	0	1	0	1	0	0	0	0	дезинформация
disingenuous	0	0	1	0	0	1	0	0	0	0	неискренний
disintegrate	0	0	1	1	0	1	0	0	0	0	распадаться
disintegration	0	0	0	0	0	1	0	0	0	0	распад
disinterested	0	0	0	0	0	1	0	0	0	0	бескорыстный
disjoint	0	0	0	0	0	0	0	0	0	0	непересекающийся
disjointed	0	0	0	0	0	0	0	0	0	0	разрозненный
disjunctive	0	0	0	0	0	0	0	0	0	0	разделительный
disk	0	0	0	0	0	0	0	0	0	0	диск
diskette	0	0	0	0	0	0	0	0	0	0	дискета
dislike	1	0	1	0	0	1	0	0	0	0	не нравится
disliked	1	0	0	0	0	1	0	1	0	0	не любил
dislocated	1	0	1	1	0	1	0	1	0	0	вывихнутый
dislocation	0	0	0	0	0	0	0	0	0	0	вывих
dislodge	0	0	0	0	0	0	0	0	0	0	вытеснять
dismal	0	0	1	1	0	1	0	1	0	0	мрачный
dismay	1	1	0	1	0	1	0	1	1	0	тревога
dismemberment	0	0	1	1	0	1	0	1	0	0	расчленение
dismiss	0	0	0	0	0	0	0	0	0	0	увольнять
dismissal	1	0	1	1	0	1	0	1	1	0	увольнение
dismount	0	0	0	0	0	0	0	0	0	0	спешиться
disobedience	1	0	1	0	0	1	0	0	0	0	непослушание
disobedient	1	0	0	0	0	1	0	0	0	0	непослушный
disobey	1	0	1	0	0	1	0	0	0	0	не подчиняться
disorder	0	0	0	1	0	1	0	0	0	0	беспорядок
disorderly	0	0	0	0	0	1	0	0	0	0	беспорядочный
disorganized	0	0	0	0	0	1	0	0	0	0	неорганизованный
disparage	1	0	1	0	0	1	0	1	0	0	пренебрежение
disparaging	1	0	1	0	0	1	0	1	0	0	пренебрежительный
disparate	0	0	0	0	0	0	0	0	0	0	разрозненный
disparity	1	0	1	0	0	1	0	1	0	0	несоответствие
dispassionate	0	0	0	0	0	1	0	1	0	0	бесстрастный
dispatch	0	0	0	0	0	0	0	0	0	0	отправлять
dispel	0	0	0	0	0	1	0	1	0	0	рассеять
dispensation	0	0	0	0	0	0	0	0	0	0	диспенсация
dispense	0	0	0	0	0	0	0	0	0	0	распределять
disperse	0	0	0	0	0	0	0	0	0	0	рассеивать
dispersed	0	0	0	0	0	0	0	0	0	0	рассеянный
dispersion	0	0	0	0	0	1	0	0	0	0	рассеивание
displace	0	0	0	0	0	1	0	0	0	0	вытеснять
displaced	1	0	0	1	0	0	0	1	0	0	перемещенный
displacement	0	0	0	0	0	0	0	0	0	0	смещение
display	0	0	0	0	0	0	0	0	0	0	отображать
displeased	1	0	1	1	0	1	0	1	0	0	недоволен
displeasure	0	0	1	0	0	1	0	0	0	0	неудовольствие
disposal	0	0	0	0	0	1	0	0	0	0	утилизация
dispose	0	0	1	0	0	0	0	0	0	0	распоряжаться
disposed	0	1	0	0	0	0	1	0	0	1	распоряжаться
disposition	0	0	0	0	0	0	0	0	0	0	расположение
dispossessed	1	0	0	1	0	1	0	1	0	0	обездоленный
disprove	0	0	0	0	0	0	0	0	0	0	опровергнуть
dispute	1	0	0	0	0	1	0	0	0	0	спор
disqualification	0	0	0	0	0	1	0	0	0	0	дисквалификация
disqualified	1	0	1	0	0	1	0	1	0	0	дисквалифицирован
disqualify	0	0	0	0	0	1	0	1	0	0	дисквалифицировать
disregard	0	0	0	0	0	1	0	0	0	0	игнорировать
disregarded	0	0	1	0	0	1	0	0	0	0	игнорируется
disreputable	1	0	1	1	0	1	0	0	0	0	бесчестный
disrepute	0	0	0	0	0	0	0	0	0	0	дискредитировать
disrespect	1	0	0	0	0	1	0	0	0	0	неуважение
disrespectful	1	0	1	1	0	1	0	1	0	0	неуважительный
disruption	1	0	0	1	0	1	0	0	1	0	разрушение
dissatisfaction	0	0	0	0	0	1	0	0	0	0	неудовлетворенность
dissatisfied	0	0	0	0	0	0	0	0	0	0	недоволен
dissect	0	0	0	0	0	0	0	0	0	0	препарировать
dissection	0	0	1	0	0	0	0	0	0	0	рассечение
disseminate	0	0	0	0	0	0	1	0	0	0	распространять
dissemination	0	0	0	0	0	0	0	0	0	0	распространение
dissension	1	0	0	0	0	1	0	0	0	0	раздор
dissent	0	0	0	0	0	0	0	0	0	0	несогласие
dissenting	0	0	0	0	0	1	0	0	0	0	несогласный
dissertation	0	0	0	0	0	0	0	0	0	0	диссертация
disservice	1	0	1	0	0	1	0	1	0	0	вред
dissident	1	0	0	1	0	1	0	0	0	0	диссидент
dissimilar	0	0	0	0	0	0	0	0	0	0	непохожий
dissipate	0	0	0	0	0	0	0	0	0	0	рассеять
dissipated	0	0	0	0	0	0	0	0	0	0	рассеянный
dissociation	0	0	0	0	0	0	0	0	0	0	диссоциация
dissolution	1	0	0	1	0	1	0	1	1	0	растворение
dissolve	0	0	0	0	0	0	0	0	0	0	растворяться
dissonance	1	0	0	0	0	1	0	0	0	0	диссонанс
dissuade	0	0	0	0	0	0	0	0	0	0	отговорить
distal	0	0	0	0	0	0	0	0	0	0	дистальный
distance	0	0	0	0	0	0	0	0	0	0	расстояние
distant	0	0	0	0	0	0	0	0	0	0	далекий
distaste	0	0	1	0	0	1	0	0	0	0	отвращение
distasteful	0	0	1	0	0	1	0	0	0	0	неприятный
distillate	0	0	0	0	0	0	0	0	0	0	дистиллят
distillation	0	0	0	0	0	0	1	0	0	0	дистилляция
distinction	0	0	0	0	0	0	1	0	0	0	различие
distinctive	0	0	0	0	0	0	0	0	0	0	отличительный
distinguish	0	0	0	0	0	0	0	0	0	0	выделить
distinguishable	0	0	0	0	0	0	0	0	0	0	различимый
distinguished	0	0	0	0	0	0	0	0	0	0	выдающийся
distinguishing	0	0	0	0	0	0	0	0	0	0	отличительный
distorted	0	0	1	0	0	1	0	0	0	0	искаженный
distortion	0	0	0	0	0	1	0	0	0	0	искажение
distract	0	0	0	0	0	1	0	0	0	0	отвлекать
distracted	1	0	0	0	0	1	0	0	0	0	несосредоточенный
distracting	1	1	0	0	0	1	0	0	0	0	отвлекающий
distraction	0	0	0	0	0	1	0	0	0	0	отвлечение
distraught	0	0	0	0	0	1	0	1	0	0	обезумевший
distress	1	0	1	1	0	1	0	1	1	0	горе
distressed	0	0	0	1	0	1	0	0	0	0	огорченный
distressing	1	0	0	1	0	1	0	0	0	0	огорчительный
distribute	0	0	0	0	0	0	0	0	0	0	распространять
distribution	0	0	0	0	0	0	0	0	0	0	распределение
district	0	0	0	0	0	0	0	0	0	0	округ
distrust	1	0	1	1	0	1	0	0	0	0	недоверие
disturbance	1	0	0	1	0	1	0	1	1	0	нарушение
disturbed	1	0	0	0	0	1	0	1	0	0	нарушенный
disuse	0	0	0	0	0	1	0	0	0	0	неиспользование
disused	1	0	0	0	0	1	0	0	0	0	вышедший из употребления
ditch	0	0	0	0	0	0	0	0	0	0	канава
ditto	0	0	0	0	0	0	0	0	0	0	то же самое
ditty	0	0	0	0	1	0	1	0	0	0	частушка
diurnal	0	0	0	0	0	0	0	0	0	0	дневной
divan	0	0	0	0	0	0	0	0	0	1	диван
dive	0	0	0	0	0	0	0	0	0	0	нырять
diver	0	0	0	0	0	0	0	0	0	0	водолаз
diverge	0	0	0	0	0	0	0	0	0	0	расходиться
divergence	0	0	0	0	0	0	0	0	0	0	расхождение
divergent	0	0	0	0	0	1	0	0	1	0	расходящийся
diverging	0	0	0	0	0	0	0	0	0	0	расходящийся
divers	0	0	0	0	0	0	0	0	0	0	водолазы
diverse	0	0	0	0	0	1	1	0	0	0	разнообразный
diversified	0	0	0	0	0	0	1	0	0	0	диверсифицированный
diversify	0	0	0	0	0	0	0	0	0	0	диверсифицировать
diversion	0	0	0	0	0	0	1	0	1	0	диверсия
diversity	0	0	0	0	0	0	0	0	0	0	разнообразие
divert	0	0	0	0	0	0	0	0	0	0	отвлечь
diverting	0	0	0	0	0	0	0	0	0	0	отвлекающий
divest	0	0	0	0	0	0	0	0	0	0	лишить
divested	0	0	0	0	0	1	0	0	0	0	лишен
divestment	0	0	0	0	0	1	0	0	0	0	изъятие инвестиций
divide	0	0	0	0	0	0	0	0	0	0	разделять
divided	0	0	0	0	0	0	0	0	0	0	разделенный
dividend	0	0	0	0	0	0	0	0	0	0	дивиденд
divination	0	1	0	0	0	0	0	0	0	0	гадание
divine	0	0	0	0	0	0	0	0	0	0	божественный
divinity	0	0	0	0	0	0	1	0	0	0	божественность
divisible	0	0	0	0	0	0	0	0	0	0	делимый
division	0	0	0	0	0	0	0	0	0	0	разделение
divisor	0	0	0	0	0	0	0	0	0	0	делитель
divorce	1	0	1	1	0	1	0	1	1	1	развод
divulge	0	0	0	0	0	0	0	0	0	0	разглашать
dizziness	0	0	0	0	0	1	0	0	0	0	головокружение
dizzy	0	0	0	0	0	1	0	0	0	0	головокружительный
docile	0	0	0	0	0	0	0	0	0	0	послушный
dock	0	0	0	0	0	0	0	0	0	0	док
docked	0	0	0	0	0	1	0	0	0	0	состыкован
docket	0	0	0	0	0	0	0	0	0	0	дело
doctor	0	0	0	0	0	0	1	0	0	1	доктор
doctrinal	0	0	0	0	0	0	0	0	0	0	доктринальный
doctrine	0	0	0	0	0	0	0	0	0	1	доктрина
document	0	0	0	0	0	0	0	0	0	0	документ
documentary	0	0	0	0	0	0	0	0	0	0	документальный
dodge	0	0	0	0	0	0	0	0	0	0	уклоняться
dodging	0	0	0	0	0	0	0	0	0	0	уклонение
doe	0	0	0	0	0	0	0	0	0	0	лань
doer	0	0	0	0	0	0	1	0	0	0	деятель
dog	0	0	0	0	0	0	0	0	0	0	собака
dogged	0	0	0	0	0	0	1	0	0	0	упорный
dogma	0	0	0	0	0	0	0	0	0	1	догма
dogmatic	0	0	0	0	0	0	0	0	0	0	догматический
doings	0	0	0	0	0	0	0	0	0	0	дела
doit	0	0	0	0	0	1	0	0	0	0	сделай это
doldrums	0	0	0	0	0	1	0	1	0	0	депрессия
dole	0	0	0	0	0	1	0	1	0	0	пособие по безработице
doll	0	0	0	0	1	0	0	0	0	0	кукла
dollar	0	0	0	0	0	0	0	0	0	0	доллар
dolor	0	0	0	0	0	1	0	1	0	0	скорбь
dolphin	0	0	0	0	1	0	1	0	1	1	дельфин
domain	0	0	0	0	0	0	0	0	0	0	домен
dome	0	0	0	0	0	0	0	0	0	0	купол
domestic	0	0	0	0	0	0	0	0	0	0	одомашненный
domesticated	0	0	0	0	0	0	0	0	0	0	одомашненный
domestication	0	0	0	0	0	0	0	0	0	0	приручение
domicile	0	0	0	0	0	0	0	0	0	0	местожительство
domiciled	0	0	0	0	0	0	0	0	0	0	постоянно проживающий
dominance	0	0	0	0	0	0	0	0	0	0	господство
dominant	0	0	0	1	0	1	0	0	0	0	доминирующий
dominate	1	0	0	1	0	1	1	0	0	0	доминировать
dominating	0	0	0	0	0	0	0	0	0	0	доминирующий
domination	1	0	0	1	0	1	0	1	0	0	господство
dominion	0	0	0	1	0	0	0	0	0	1	владычество
domino	0	0	0	0	0	0	0	0	0	0	домино
don	0	0	0	0	0	0	1	0	0	1	дон
donation	0	0	0	0	0	0	1	0	0	0	пожертвование
donkey	0	0	1	0	0	1	0	0	0	0	осел
donor	0	0	0	0	0	0	0	0	0	0	донор
doodle	0	0	0	0	0	1	0	0	0	0	каракули
doom	0	0	0	1	0	1	0	0	0	0	рок
doomed	0	0	0	1	0	1	0	1	0	0	обречен
doomsday	1	1	1	1	0	1	0	1	0	0	конец света
door	0	0	0	0	0	0	0	0	0	0	дверь
doorbell	0	0	0	0	0	0	0	0	0	0	дверной звонок
doorway	0	0	0	0	0	0	0	0	0	0	дверной проем
dormant	0	0	0	0	0	0	0	0	0	0	бездействующий
dormitory	0	0	0	0	0	0	0	0	0	0	общежитие
dorsal	0	0	0	0	0	0	0	0	0	0	спинной
dose	0	0	0	0	0	0	0	0	0	0	доза
dot	0	0	0	0	0	0	0	0	0	0	точка
double	0	0	0	0	0	0	0	0	0	0	двойной
doubled	0	0	0	0	0	0	0	0	0	0	удвоенный
doublet	0	0	0	0	0	0	0	0	0	0	дублет
doubling	0	0	0	0	0	0	0	0	0	0	удвоение
doubt	0	0	0	1	0	1	0	1	0	1	сомневаться
doubtful	0	0	0	0	0	1	0	0	0	0	сомнительный
doubting	0	0	0	0	0	1	0	0	0	0	сомневающийся
doubtless	0	0	0	0	0	0	1	0	0	1	несомненно
douche	0	0	0	0	0	1	0	0	0	0	душ
dough	0	0	0	0	0	0	0	0	0	0	тесто
doughnut	0	0	0	0	0	0	0	0	0	0	пончик
dour	0	0	0	0	0	1	0	0	0	0	суровый
dove	0	1	0	0	1	0	1	0	0	1	голубь
downcast	0	0	0	0	0	0	0	0	0	0	подавленный
downfall	0	0	0	1	0	1	0	1	0	0	падение
downhill	0	0	0	0	0	0	0	0	0	0	под гору
downpour	0	0	0	0	0	0	0	0	0	0	ливень
downright	0	0	0	0	0	0	0	0	0	1	прямо
downy	0	0	0	0	0	0	1	0	0	0	пушистый
dowry	0	0	0	0	0	0	0	0	0	0	приданое
doze	0	0	0	0	0	0	0	0	0	0	дремать
dozen	0	0	0	0	0	0	0	0	0	0	дюжина
drab	0	0	0	0	0	1	0	1	0	0	унылый
draft	0	1	0	0	0	0	0	0	0	0	черновик
drag	0	0	0	0	0	0	0	0	0	0	тяга
dragon	0	0	0	1	0	0	0	0	0	0	Дракон
drain	0	0	0	0	0	0	0	0	0	0	осушать
drainage	0	0	0	0	0	1	0	0	0	0	дренаж
drained	0	0	0	0	0	0	0	0	0	0	осушенный
drake	0	0	0	0	0	0	0	0	0	0	селезень
drama	0	0	0	0	0	0	0	0	0	0	драма
dramatic	0	0	0	0	0	0	0	0	0	0	драматический
drape	0	0	0	0	0	0	0	0	0	0	драпировать
drapery	0	0	0	0	0	0	0	0	0	0	драпировка
drastic	0	0	0	0	0	0	0	0	0	0	резкий
draught	0	0	0	0	0	0	0	0	0	0	черновик
draw	0	0	0	0	0	0	0	0	0	0	рисовать
drawback	0	0	0	0	0	1	0	0	0	0	недостаток
drawer	0	0	0	0	0	0	0	0	0	0	ящик стола
drawers	0	0	0	0	0	0	0	0	0	0	ящики
drawing	0	0	0	0	0	0	0	0	0	0	Рисование
dread	0	1	0	1	0	1	0	0	0	0	страх
dreadful	1	1	1	1	0	1	0	1	0	0	ужасный
dreadfully	0	0	1	1	0	1	0	1	1	0	ужасно
dream	0	0	0	0	0	0	0	0	0	0	мечтать
dreamer	0	0	0	0	0	0	0	0	0	0	мечтатель
dreaming	0	0	0	0	0	0	0	0	0	0	сновидение
dreamy	0	0	0	0	0	0	0	0	0	0	мечтательный
dreary	0	0	0	0	0	1	0	1	0	0	тоскливый
dredge	0	0	0	0	0	0	0	0	0	0	драгировать
drenched	0	0	0	0	0	0	0	0	0	0	промокший
dresser	0	0	0	0	0	0	0	0	0	0	комод
dribble	0	0	0	0	0	0	0	0	0	0	дриблинг
dried	0	0	0	0	0	0	0	0	0	0	сушеный
drier	0	0	0	0	0	0	0	0	0	0	сушилка
drift	0	0	0	0	0	0	0	0	0	0	дрейф
drifted	0	0	0	0	0	0	0	0	0	0	дрейфовал
drill	0	0	0	0	0	0	0	0	0	0	сверлить
drink	0	0	0	0	0	0	0	0	0	0	напиток
drinking	0	0	0	0	0	1	0	0	0	0	питьевой
drip	0	0	0	0	0	0	0	0	0	0	капать
dripping	0	0	0	0	0	0	0	0	0	0	капает
drivel	0	0	1	0	0	1	0	0	0	0	вздор
driver	0	0	0	0	0	0	0	0	0	0	Водитель
driveway	0	0	0	0	0	0	0	0	0	0	дорога
