English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Javanese Word
elevator	0	0	0	0	0	0	0	0	0	0	lift
eleven	0	0	0	0	0	0	0	0	0	0	sewelas
eleventh	0	0	0	0	0	0	0	0	0	0	kaping sewelas
elf	1	0	1	1	0	0	0	0	0	0	elf
elicit	0	0	0	0	0	0	0	0	0	0	nuwuhake
eligible	0	0	0	0	0	0	1	0	0	0	layak
elimination	1	0	1	1	0	1	0	1	0	0	eliminasi
elite	0	1	0	0	1	0	1	0	0	1	elit
elk	0	0	0	0	0	0	0	0	0	0	elk
ell	0	0	0	0	0	0	0	0	0	0	ell
ellipse	0	0	0	0	0	0	0	0	0	0	elips
ellipsis	0	0	0	0	0	0	0	0	0	0	elipsis
ellipsoid	0	0	0	0	0	0	0	0	0	0	elipsoid
elliptic	0	0	0	0	0	0	0	0	0	0	eliptik
elliptical	0	0	0	0	0	0	0	0	0	0	elips
elongate	0	0	0	0	0	0	0	0	0	0	elongate
elongation	0	0	0	0	0	0	0	0	0	0	elongation
eloquence	0	0	0	0	0	0	1	0	0	0	eloquence
eloquent	0	0	0	0	0	0	1	0	0	0	wicaksana
elucidate	0	0	0	0	0	0	1	0	0	1	njlentrehake
elucidation	0	0	0	0	0	0	0	0	0	0	panjelasan
elude	0	0	0	0	0	0	0	0	0	0	nyingkiri
elusive	0	0	0	0	0	1	0	0	1	0	angel dipahami
emaciated	0	0	0	1	0	1	0	1	0	0	kurus
emanate	0	0	0	0	0	0	0	0	0	0	emanate
emancipation	0	1	0	0	1	0	1	0	0	0	emansipasi
embankment	0	0	0	0	0	0	0	0	0	0	tanggul
embargo	0	0	0	0	0	1	0	0	0	0	embargo
embark	0	0	0	0	0	0	0	0	0	0	numpak kapal
embarrass	0	0	0	0	0	1	0	1	0	0	isin
embarrassing	0	0	0	0	0	1	0	0	0	0	ngisin-isini
embarrassment	0	0	0	1	0	1	0	1	1	0	isin
embassy	0	0	0	0	0	0	0	0	0	0	kedutaan
embed	0	0	0	0	0	0	0	0	0	0	embed
embellish	0	0	0	0	0	0	0	0	0	0	nghias
embellishment	0	0	0	0	0	0	0	0	0	0	hiasan
embers	0	0	0	0	0	0	0	0	0	0	ember
embezzlement	0	0	0	0	0	1	0	0	0	0	penggelapan
emblem	0	0	0	0	0	0	0	0	0	0	lambang
emblematic	0	0	0	0	0	0	0	0	0	0	lambang
embodiment	0	0	0	0	0	0	0	0	0	0	pawujudan
embolism	0	0	0	1	0	1	0	1	0	0	embolisme
embossed	0	0	0	0	0	0	0	0	0	0	embossed
embrace	0	1	0	0	1	0	1	0	1	1	ngrangkul
embroidered	0	0	0	0	0	0	0	0	0	0	bordir
embroidery	0	0	0	0	0	0	0	0	0	0	sulaman
embroiled	0	0	0	0	0	1	0	0	0	0	melu-melu
embryo	0	0	0	0	0	0	0	0	0	0	embrio
embryonic	0	0	0	0	0	0	0	0	0	0	embrio
emerald	0	0	0	0	0	0	0	0	0	0	zamrud
emerge	0	0	0	0	0	0	0	0	0	0	muncul
emergence	0	0	0	0	0	0	0	0	0	0	munculé
emergency	0	0	0	1	0	1	0	1	1	0	darurat
emeritus	0	0	0	0	0	0	1	0	0	0	emeritus
emigrate	0	0	0	0	0	0	0	0	0	0	emigrasi
emigration	0	0	0	0	0	0	0	0	0	0	emigrasi
eminence	0	0	0	0	0	0	1	0	0	1	kaluhuran
eminent	0	0	0	0	0	0	1	0	0	0	misuwur
eminently	0	0	0	0	0	0	1	0	0	0	eminently
emir	0	0	0	0	0	0	1	0	0	0	emir
emission	0	0	0	0	0	0	0	0	0	0	emisi
emit	0	0	0	0	0	0	0	0	0	0	ngetokake
emotion	0	0	0	0	0	0	0	0	0	0	emosi
emotional	0	0	0	0	0	0	0	0	0	0	emosi
emotive	0	0	0	0	0	0	0	0	0	0	emotif
empathy	0	0	0	0	0	0	1	0	0	0	empati
emperor	0	0	0	0	0	0	0	0	0	0	kaisar
emphasis	0	0	0	0	0	0	0	0	0	0	emphasis
emphasize	0	0	0	0	0	0	0	0	0	1	nandheske
emphatic	0	0	0	0	0	0	0	0	0	0	tegas
empire	0	0	0	0	0	0	0	0	0	0	kekaisaran
empirical	0	0	0	0	0	0	0	0	0	0	empiris
empiricism	0	0	0	0	0	0	0	0	0	0	empirisme
employ	0	0	0	0	0	0	0	0	0	1	makaryakke
employer	0	0	0	0	0	0	0	0	0	0	juragan
employment	0	0	0	0	0	0	0	0	0	0	pegaweyan
emporium	0	0	0	0	0	0	0	0	0	0	emporium
empower	0	0	0	0	0	0	1	0	0	0	mberkahi
empress	0	0	0	0	0	0	0	0	0	0	permaisuri
emptiness	0	0	0	0	0	0	0	1	0	0	kekosongan
emption	0	0	0	0	0	0	0	0	0	0	emption
empty	0	0	0	0	0	0	0	0	0	0	kosong
emulate	0	0	0	0	0	0	1	0	0	0	niru
emulsion	0	0	0	0	0	0	0	0	0	0	emulsi
enable	0	0	0	0	0	0	1	0	0	1	ngaktifake
enablement	0	0	0	0	0	0	1	0	0	1	ngaktifake
enact	0	0	0	0	0	0	0	0	0	0	netepake
enactment	0	0	0	0	0	0	0	0	0	0	angger-angger
enamel	0	0	0	0	0	0	0	0	0	0	enamel
encampment	0	0	0	0	0	0	0	0	0	0	kemah
enchant	0	1	0	0	1	0	1	0	1	0	enchant
enchanted	0	0	0	0	1	0	1	0	0	1	enchanted
enchanting	0	1	0	0	1	0	1	0	0	0	nggumunake
enchantment	0	0	0	0	0	0	0	0	0	0	pesona
encircle	0	0	0	0	0	0	0	0	0	0	ngubengi
encircling	0	0	0	0	0	0	0	0	0	0	ngubengi
enclave	0	0	0	0	0	1	0	0	0	0	enclave
enclose	0	0	0	0	0	0	0	0	0	0	nglampirake
encode	0	0	0	0	0	0	0	0	0	0	ngodhe
encompass	0	0	0	0	0	0	0	0	0	0	ngliputi
encore	0	0	0	0	0	0	1	0	0	0	encore
encounter	0	0	0	0	0	0	0	0	0	0	ketemu
encourage	0	0	0	0	1	0	1	0	0	1	menehi dorongan
encouragement	0	0	0	0	0	0	1	0	0	0	panjurung
encroach	0	0	0	0	0	0	0	0	0	0	nglanggar
encroachment	0	0	0	1	0	1	0	0	0	0	perambahan
encrypt	0	0	0	0	0	0	0	0	0	0	ndhelik
encumbrance	1	0	0	1	0	1	0	1	0	0	encumbrance
encyclopedia	0	0	0	0	0	0	1	0	0	1	ensiklopedia
end	0	0	0	0	0	0	0	0	0	0	pungkasan
endanger	0	1	0	1	0	1	0	0	0	0	mbebayani
endangered	0	0	0	1	0	1	0	0	0	0	kaancam
endeavor	0	1	0	0	0	0	1	0	0	0	usaha
ended	0	0	0	0	0	0	0	0	0	0	rampung
endemic	0	0	1	1	0	1	0	1	0	0	endemik
ending	0	0	0	0	0	0	0	0	0	0	pungkasan
endless	1	0	0	1	1	1	1	1	0	1	tanpa wates
endocarditis	0	0	0	1	0	0	0	1	0	0	endokarditis
endorsement	0	0	0	0	0	0	0	0	0	0	endorsement
endow	0	0	0	0	0	0	1	0	0	1	endow
endowed	0	0	0	0	0	0	1	0	0	0	diparingi
endowment	0	0	0	0	0	0	1	0	0	1	wakaf
endpapers	0	0	0	0	0	0	0	0	0	0	kertas pungkasan
endpoint	0	0	0	0	0	0	0	0	0	0	titik pungkasan
endurance	0	0	0	0	0	0	1	0	0	0	toleransi
endure	0	0	0	0	0	0	1	0	0	0	tahan
enema	0	0	1	0	0	0	0	0	0	0	enema
enemy	1	0	1	1	0	1	0	0	0	0	mungsuh
energetic	0	0	0	0	0	0	1	0	0	0	sregep
energy	0	0	0	0	0	0	0	0	0	0	tenogo
enforce	1	0	0	1	0	1	1	0	0	0	nglakokaké
enforcement	0	0	0	0	0	1	0	0	0	0	penegakan
engage	0	0	0	0	0	0	0	0	0	0	melu
engaged	0	1	0	0	1	0	1	0	0	1	tunangan
engagement	0	0	0	0	0	0	0	0	0	0	pertunangan
engaging	0	0	0	0	1	0	1	0	0	1	melu
engender	0	0	0	0	0	0	0	0	0	0	nuwuhake
engine	0	0	0	0	0	0	0	0	0	0	mesin
engineer	0	0	0	0	0	0	0	0	0	0	insinyur
engineering	0	0	0	0	0	0	0	0	0	0	rekayasa
engrave	0	0	0	0	0	0	0	0	0	0	ngukir
engraved	0	0	0	0	0	0	0	0	0	0	diukir
engraver	0	0	0	0	0	0	0	0	0	0	tukang ngukir
engraving	0	0	0	0	0	0	0	0	0	0	ukiran
engrossed	0	0	0	0	0	0	0	0	0	0	engrossed
engrossing	0	0	0	0	0	0	0	0	0	0	engrossing
engulf	0	1	0	0	0	0	0	0	0	0	nglumpuk
enhance	0	0	0	0	0	0	1	0	0	0	nambahi
enigma	0	0	0	0	0	0	0	0	0	0	enigma
enigmatic	0	0	0	1	0	1	0	0	0	0	enigmatic
enjoin	0	0	0	0	0	0	0	0	0	0	dhawuh
enjoy	0	1	0	0	1	0	1	0	0	1	sekeca
enjoying	0	1	0	0	1	0	1	0	0	1	nglaras
enlarged	0	0	0	0	0	0	0	0	0	0	digedhekake
enlargement	0	0	0	0	0	0	0	0	0	0	nggedhekake
enlighten	0	0	0	0	1	0	1	0	0	1	madhangi
enlightenment	0	0	0	0	1	0	1	0	0	1	pencerahan
enlist	0	0	0	0	0	0	0	0	0	0	mlebu
enliven	0	0	0	0	1	0	1	0	1	1	nguri-uri
enmity	1	0	0	1	0	1	0	1	0	0	memungsuhan
enormity	0	0	0	0	0	0	0	0	0	0	gedhe tenan
enormous	0	0	0	0	0	0	0	0	0	0	gedhe tenan
enormously	0	0	0	0	0	0	0	0	0	0	banget
enrich	0	0	0	0	0	0	1	0	0	0	sugih
enroll	0	1	0	0	0	0	0	0	0	1	ndaftar
ensemble	0	0	0	0	0	0	1	0	0	1	gamelan
ensign	0	0	0	0	0	0	1	0	0	0	gendéra
enslave	0	0	0	0	0	1	0	0	0	0	budhak
enslaved	1	0	1	1	0	1	0	1	0	0	diperbudak
enslavement	0	0	0	0	0	1	0	0	0	0	perbudakan
ensue	0	0	0	0	0	0	0	0	0	0	kelakon
ensure	0	0	0	0	0	0	0	0	0	0	njamin
entail	0	0	0	0	0	0	0	0	0	0	ndadekke
entangled	1	0	1	1	0	1	0	1	0	0	kesangkut
entanglement	0	0	0	0	0	1	0	0	0	0	entanglement
enter	0	0	0	0	0	0	0	0	0	0	mlebu
enterprise	0	0	0	0	0	0	0	0	0	0	perusahaan
enterprising	0	0	0	0	0	0	1	0	0	0	wirausaha
entertain	0	0	0	0	1	0	1	0	0	0	nglipur
entertained	0	0	0	0	1	0	1	0	0	0	nglipur
entertaining	0	1	0	0	1	0	1	0	0	0	nglipur
entertainment	0	1	0	0	1	0	1	0	1	1	hiburan
enthusiasm	0	1	0	0	1	0	1	0	1	0	semangat
enthusiast	0	1	0	0	1	0	1	0	1	0	semangat
entice	0	0	0	0	0	0	0	0	0	0	mbujuk
entire	0	0	0	0	0	0	0	0	0	0	kabeh
entirety	0	0	0	0	0	0	0	0	0	0	sakabehe
entitle	0	0	0	0	0	0	0	0	0	0	nduweni hak
entity	0	0	0	0	0	0	0	0	0	0	entitas
entomology	0	0	0	0	0	0	0	0	0	0	entomologi
entrails	0	0	1	0	0	1	0	0	0	0	jeroan
entrance	0	0	0	0	0	0	0	0	0	0	mlebu
entreat	0	0	0	0	0	0	0	0	0	0	nyuwun
entree	0	0	0	0	0	0	0	0	0	0	entree
entrepreneur	0	0	0	0	0	0	0	0	0	0	wirausaha
entrust	0	0	0	0	0	0	0	0	0	1	ngandelake
entry	0	0	0	0	0	0	0	0	0	0	mlebu
enumerate	0	0	0	0	0	0	0	0	0	0	enumerate
enumeration	0	0	0	0	0	0	0	0	0	0	enumerasi
envelope	0	0	0	0	0	0	0	0	0	0	amplop
envious	0	0	0	0	0	1	0	0	0	0	meri
environ	0	0	0	0	0	0	1	0	0	0	lingkungan
environment	0	0	0	0	0	0	0	0	0	0	lingkungan
environs	0	0	0	0	0	0	0	0	0	0	lingkungane
envision	0	0	0	0	0	0	0	0	0	0	mbayangno
envoy	0	0	0	0	0	0	0	0	0	0	utusan
ephemeral	0	0	0	0	0	0	0	0	0	0	ephemeral
ephemeris	0	0	0	0	0	0	1	0	0	0	ephemeris
epic	0	0	0	0	0	0	1	0	0	0	epik
epidemic	1	1	1	1	0	1	0	1	1	0	wabah
epidermis	0	0	0	0	0	0	0	0	0	0	epidermis
epilepsy	0	0	0	0	0	1	0	0	0	0	epilepsi
epilogue	0	0	0	0	0	0	0	0	0	0	epilog
episcopal	0	0	0	0	0	0	0	0	0	1	uskup
episode	0	0	0	0	0	0	0	0	0	0	episode
episodic	0	0	0	0	0	0	0	0	0	0	episodik
epistle	0	0	0	0	0	0	0	0	0	0	layang
epitaph	0	0	0	0	0	0	0	1	0	0	epitaph
epithet	0	0	0	0	0	0	0	0	0	0	epitet
epitome	0	0	0	0	0	0	1	0	0	0	epitome
epoch	0	0	0	0	0	0	0	0	0	0	jaman
equal	0	0	0	0	0	0	0	0	0	0	padha
equality	0	0	0	0	1	0	1	0	0	1	Podo
equalization	0	0	0	0	0	0	0	0	0	0	ekualisasi
equalize	0	0	0	0	0	0	0	0	0	0	equalize
equally	0	0	0	0	0	0	1	0	0	0	podo-podo
equate	0	0	0	0	0	0	0	0	0	0	madhakake
equation	0	0	0	0	0	0	0	0	0	0	persamaan
equator	0	0	0	0	0	0	0	0	0	0	khatulistiwa
equatorial	0	0	0	0	0	0	0	0	0	0	khatulistiwa
equestrian	0	0	0	0	0	0	0	0	0	0	penunggang kuda
equidistant	0	0	0	0	0	0	0	0	0	0	padha adoh
equilibration	0	0	0	0	0	0	0	0	0	0	keseimbangn
equilibrium	0	0	0	0	0	0	1	0	0	0	keseimbangn
equip	0	0	0	0	0	0	0	0	0	0	nglengkapi
equipment	0	0	0	0	0	0	0	0	0	0	peralatan
equitable	0	0	0	0	0	0	0	0	0	0	adil
equity	0	0	0	0	0	0	1	0	0	0	ekuitas
equivalence	0	0	0	0	0	0	0	0	0	0	kesetaraan
equivalent	0	0	0	0	0	0	0	0	0	0	padha karo
equivocal	0	0	0	0	0	0	0	0	0	0	samar-samar
era	0	0	0	0	0	0	0	0	0	0	jaman
eradicate	1	0	0	0	0	1	0	0	0	0	mbasmi
eradication	1	0	1	1	0	1	0	0	0	0	pemberantasan
erase	0	0	0	1	0	1	0	0	0	0	mbusak
erasure	0	0	0	0	0	0	0	0	0	0	mbusak
ere	0	0	0	0	0	0	0	0	0	0	iki
erect	0	0	0	0	0	0	0	0	0	0	ngadeg
erection	0	0	0	0	0	0	0	0	0	0	degdegan
ergo	0	0	0	0	0	0	0	0	0	0	ergo
erode	0	0	0	0	0	0	0	0	0	0	ngrusak
erosion	0	0	0	0	0	1	0	0	0	0	erosi
erotic	0	1	0	0	1	1	1	0	1	1	erotis
err	0	0	0	0	0	1	0	0	0	0	luput
errand	0	1	0	0	0	0	1	0	0	1	tugas
errant	0	0	0	0	0	1	0	0	0	0	luput
erratic	0	0	0	0	0	1	0	0	1	0	ora mesthi
erratum	0	0	0	0	0	1	0	0	0	0	erratum
erroneous	0	0	0	0	0	1	0	0	0	0	kleru
error	0	0	0	0	0	1	0	1	0	0	kesalahan
erst	0	0	0	0	0	0	0	0	0	0	mbiyen
erudite	0	0	0	0	0	0	1	0	0	0	pinter
erupt	1	0	0	0	0	1	0	0	1	0	njeblug
eruption	1	0	0	1	0	1	0	0	1	0	jeblugan
escalade	0	0	0	0	0	0	0	0	0	0	escalade
escalate	1	0	0	0	0	1	0	0	0	0	mundhak
escalator	0	0	0	0	0	0	0	0	0	0	eskalator
escape	0	1	0	1	0	1	1	0	0	0	uwal
escaped	0	0	0	1	0	0	0	0	0	0	oncat
escarpment	0	0	0	0	0	0	0	0	0	0	escarpment
eschew	1	0	0	0	0	1	0	1	0	0	nyingkiri
escort	0	0	0	0	0	0	0	0	0	1	ngiringan
esoteric	0	0	0	0	0	0	0	0	0	0	esoterik
especial	0	0	0	0	0	0	0	0	0	0	khusus
espionage	0	0	0	0	0	1	0	0	0	0	spionase
espouse	0	0	0	0	0	0	0	0	0	0	jodho
esprit	0	0	0	0	0	0	1	0	0	0	esprit
essay	0	0	0	0	0	0	0	0	0	0	karangan
essayist	0	0	0	0	0	0	0	0	0	0	panulis karangan
essence	0	0	0	0	0	0	0	0	0	0	intine
essential	0	0	0	0	0	0	1	0	0	0	penting
essentially	0	0	0	0	0	0	0	0	0	0	pokoke
establish	0	0	0	0	0	0	0	0	0	1	netepake
established	0	0	0	0	1	0	1	0	0	0	ditetepake
establishment	0	0	0	0	0	0	0	0	0	0	panyiapan
estate	0	0	0	0	0	0	0	0	0	0	estate
esteem	0	0	0	0	1	0	1	1	0	1	ngurmati
esthetic	0	0	0	0	0	0	1	0	0	0	estetis
estimate	0	0	0	0	0	0	0	0	0	0	ngira-ira
estimation	0	0	0	0	0	0	0	0	0	0	taksiran
estoppel	0	0	0	0	0	0	0	0	0	0	estoppel
estranged	0	0	0	0	0	1	0	0	0	0	kekancan
estrogen	0	0	0	0	0	0	0	0	0	0	estrogen
estuary	0	0	0	0	0	0	0	0	0	0	muara
etch	0	0	0	0	0	0	0	0	0	0	etch
etching	0	0	0	0	0	0	0	0	0	0	etsa
eternal	0	0	0	0	0	0	0	0	0	0	langgeng
eternity	0	0	0	0	0	0	0	0	0	0	kalanggengan
ethanol	0	0	0	0	0	0	0	0	0	0	etanol
ether	0	0	0	0	0	0	0	0	0	0	eter
ethereal	0	0	0	1	0	0	0	0	0	0	ethereal
ethical	0	0	0	0	0	0	1	0	0	0	etika
ethics	0	0	0	0	0	0	1	0	0	0	etika
ethnography	0	0	0	0	0	0	0	0	0	0	etnografi
etiology	0	0	0	0	0	0	0	0	0	0	etiologi
etiquette	0	0	0	0	0	0	0	0	0	0	tata krama
etymology	0	0	0	0	0	0	0	0	0	0	etimologi
euchre	0	0	0	0	0	0	0	0	0	0	euchre
eugenics	0	0	0	0	0	0	0	0	0	0	eugenika
eulogy	0	0	0	0	0	0	0	0	0	0	eulogy
euphemism	0	0	0	0	0	0	0	0	0	0	eufemisme
euthanasia	0	0	0	1	0	1	0	1	0	0	euthanasia
evacuate	0	0	0	1	0	1	0	0	0	0	ngungsi
evacuation	0	0	0	0	0	1	0	0	0	0	evakuasi
evade	1	0	1	1	0	1	0	0	0	0	nyingkiri
evaluate	0	0	0	0	0	0	0	0	0	0	ngevaluasi
evanescence	0	0	0	0	0	0	0	1	1	0	evanescence
evangelical	0	0	0	0	0	0	0	0	0	0	evangelis
evangelist	0	0	0	0	0	0	0	0	0	0	penginjil
evangelistic	0	0	0	0	0	0	0	0	0	0	nginjil
evaporation	0	0	0	0	0	0	0	0	0	0	penguapan
evasion	0	0	0	1	0	1	0	1	0	0	nyingkiri
eve	0	0	0	0	0	0	0	0	0	0	bengi
evening	0	0	0	0	0	0	0	0	0	0	sore
event	0	0	0	0	0	0	0	0	0	0	acara
eventful	0	0	0	0	0	0	0	0	0	0	acara
eventual	0	1	0	0	0	0	0	0	0	0	pungkasane
eventuality	0	1	0	1	0	0	0	0	0	0	kedadean
evergreen	0	0	0	0	1	0	1	0	0	1	evergreen
everlasting	0	0	0	0	0	0	1	0	0	0	langgeng
evermore	0	0	0	0	0	0	0	0	0	0	sak lawase
everyday	0	0	0	0	0	0	0	0	0	0	saben dina
evict	0	0	0	0	0	1	0	1	0	0	ngusir
eviction	1	0	1	1	0	1	0	1	0	0	pengusiran
evidence	0	0	0	0	0	0	0	0	0	0	bukti
evident	0	0	0	0	0	0	1	0	0	1	bukti
evil	1	0	1	1	0	1	0	1	0	0	ala
evoke	0	0	0	0	0	0	0	0	0	0	nggugah
evolution	0	0	0	0	0	0	1	0	0	0	évolusi
evolve	0	0	0	0	0	0	0	0	0	0	ngrembaka
ewe	0	0	0	0	0	0	0	0	0	0	wedhus
exacerbate	0	0	0	0	0	1	0	0	0	0	nambahake
exacerbation	1	0	0	1	0	1	0	0	0	0	exacerbation
exacting	0	0	0	0	0	1	0	0	0	0	nyukupi
exaggerate	1	0	0	0	0	1	0	0	0	0	exaggerate
exaggerated	0	0	0	0	0	1	0	0	0	0	digedhekake
exaggeration	0	0	0	0	0	0	0	0	0	0	exaggeration
exalt	0	1	0	0	1	0	1	0	0	1	ngluhurake
exaltation	0	0	0	0	1	0	1	0	0	1	kaluhuran
exalted	0	0	0	0	1	0	1	0	0	1	diluhurake
exam	0	0	0	0	0	0	0	0	0	0	ujian
examination	0	0	0	1	0	1	0	0	1	0	pamriksan
examine	0	0	0	0	0	0	0	0	0	0	nliti
examiner	0	0	0	0	0	0	0	0	0	0	pamriksa
exasperation	1	0	1	0	0	1	0	0	0	0	jengkel
excavate	0	0	0	0	0	0	0	0	0	0	ngeduk
excavation	0	1	0	0	0	1	0	0	1	0	penggalian
excavator	0	0	0	0	0	0	0	0	0	0	penggali
exceed	0	1	0	0	1	0	1	0	0	0	ngluwihi
exceeding	0	0	0	0	0	0	0	0	0	0	ngluwihi
excel	0	1	0	0	1	0	1	0	1	1	unggul
excellence	0	0	1	0	1	0	1	0	0	1	unggul
excellent	0	0	0	0	1	0	1	0	0	1	apik banget
excepting	0	0	0	0	0	0	0	0	0	0	kajaba
exception	0	0	0	0	0	0	0	0	0	0	pangecualian
excerpt	0	0	0	0	0	0	0	0	0	0	kutipan
excess	0	0	0	0	0	1	0	0	0	0	keluwihan
excessive	0	0	0	0	0	0	0	0	0	0	kakehan
excessively	0	0	0	0	0	0	0	0	0	0	kakehan
exchange	0	0	0	0	0	0	1	0	0	1	ijol-ijolan
excise	0	0	0	0	0	1	0	0	0	0	cukai
excision	0	0	0	0	0	0	0	0	0	0	eksisi
excitability	0	0	0	0	0	0	0	0	0	0	kasenengan
excitable	0	0	0	0	0	0	1	0	0	0	bungah
excitation	1	1	0	1	1	0	1	0	1	0	kasenengan
excite	1	1	0	1	1	0	1	0	1	0	gawe bungah
excited	0	1	0	0	1	0	1	0	1	1	bungah
excitement	0	1	0	0	1	0	1	0	1	0	kasenengan
exciting	0	1	0	0	1	0	1	0	1	0	narik kawigaten
exclaim	0	0	0	0	0	0	0	0	1	0	nguwuh
excluded	0	0	1	0	0	1	0	1	0	0	dipun tilar
excluding	0	0	0	0	0	1	0	1	0	0	ora kalebu
exclusion	0	0	1	1	0	1	0	1	0	0	pangecualian
excrement	0	0	1	0	0	1	0	0	0	0	kotoran
excretion	0	0	1	0	0	0	0	0	0	0	ekskresi
excruciating	0	0	0	1	0	1	0	0	0	0	nggegirisi
excursion	0	0	0	0	0	0	0	0	0	0	dolan
excuse	0	0	0	0	0	1	0	0	0	0	ngapura
execute	0	0	0	0	0	0	0	0	0	0	nglakokaké
execution	1	0	0	1	0	1	0	1	0	1	eksekusi
executioner	1	0	0	1	0	1	0	1	0	0	algojo
executive	0	0	0	0	0	0	0	0	0	0	eksekutif
executor	0	0	0	0	0	0	0	0	0	1	pelaksana
exegesis	0	0	0	0	0	0	0	0	0	0	eksegesis
exemplar	0	0	0	0	0	0	0	0	0	0	teladan
exemplary	0	0	0	0	0	0	1	0	0	0	teladan
exemplify	0	0	0	0	0	0	0	0	0	0	tuladha
exempt	0	0	0	0	0	0	0	0	0	0	dibebasake
exemption	0	0	0	0	0	0	1	0	0	0	bebasan
exercise	0	0	0	0	0	0	0	0	0	0	olahraga
exert	0	0	0	0	0	0	0	0	0	0	ngupayakake
exertion	0	0	0	0	0	0	0	0	0	0	gaweyan
exhale	0	0	0	0	0	0	0	0	0	0	ambegan
exhaust	0	0	0	0	0	1	0	0	0	0	kesel
exhausted	0	0	0	0	0	1	0	1	0	0	kesel
exhaustion	0	1	0	0	0	1	0	1	0	0	kekeselen
exhaustive	0	0	0	0	0	0	0	0	0	1	jangkep
exhibit	0	0	0	0	0	0	0	0	0	0	pameran
exhibition	0	0	0	0	0	0	0	0	0	0	pameran
exhilaration	0	0	0	0	1	0	1	0	1	0	kasenengan
exhort	0	0	0	0	0	0	1	0	0	0	pitutur
exhortation	0	0	0	0	0	0	1	0	0	0	pitutur
exigent	0	1	1	1	0	1	0	0	1	0	eksigent
exile	1	0	0	1	0	1	0	1	0	0	pambuwangan
exist	0	0	0	0	0	0	0	0	0	0	ana
existence	0	0	0	0	0	0	1	0	0	0	orane
existent	0	0	0	0	0	0	0	0	0	0	ana
existing	0	0	0	0	0	0	0	0	0	0	ana
exit	0	0	0	0	0	0	0	0	0	0	metu
exodus	0	0	0	0	0	0	0	0	0	0	eksodus
exorbitant	0	0	0	0	0	0	0	0	0	0	exorbitant
exorcism	0	0	0	1	0	1	0	1	0	0	eksorsisme
exorcist	0	0	0	0	0	0	0	0	0	0	pengusir setan
exotic	0	0	0	0	0	0	1	0	0	0	eksotik
expand	0	0	0	0	0	0	0	0	0	0	ngambakne
expanded	0	0	0	0	0	0	0	0	0	0	ditambahi
expanse	0	0	0	0	0	0	0	0	0	0	jembar
expansion	0	0	0	0	0	0	0	0	0	0	ekspansi
expansive	0	0	0	0	0	0	0	0	0	0	jembar
expatriate	0	0	0	0	0	1	0	0	0	0	wong asing
expect	0	1	0	0	0	0	1	0	1	1	nyana
expectancy	0	1	0	0	0	0	0	0	0	0	pangarep-arep
expectant	0	1	0	0	0	0	0	0	0	0	ngarep-arep
expectation	0	1	0	0	0	0	1	0	0	0	pangarep-arep
expected	0	1	0	0	0	0	0	0	0	0	samesthine
expecting	0	1	0	0	0	0	0	0	0	0	ngarep-arep
expediency	0	0	0	0	0	0	0	0	0	0	kaprigelan
expedient	0	0	0	0	1	0	1	0	0	1	prayoga
expedite	0	0	0	0	0	0	0	0	0	0	nyepetake
expedition	0	1	0	0	0	0	1	0	0	0	ekspedisi
expeditious	0	0	0	0	0	0	0	0	0	0	cepet
expel	1	0	1	1	0	1	0	1	0	0	ngusir
expenditure	0	0	0	0	0	1	0	0	0	0	pangeluaran
expense	0	0	0	0	0	0	0	0	0	0	ragad
expenses	0	0	0	0	0	1	0	0	0	0	biaya
expensive	0	0	0	0	0	0	0	0	0	0	larang
experience	0	0	0	0	0	0	0	0	0	0	pengalaman
experienced	0	0	0	0	0	0	1	0	0	1	nduwe pengalaman
experiences	0	0	0	0	0	0	0	0	0	0	pengalaman
experiment	0	1	0	0	0	0	0	0	1	0	eksperimen
experimental	0	0	0	0	0	0	0	0	0	0	eksperimen
experimenter	0	0	0	0	0	0	0	0	0	0	eksperimen
expert	0	0	0	0	0	0	1	0	0	1	pakar
expertise	0	0	0	0	0	0	1	0	0	1	keahlian
expiration	0	0	0	0	0	0	0	0	0	0	kadaluwarsa
expire	0	0	0	0	0	1	0	1	0	0	kadaluwarsa
expired	0	0	0	0	0	1	0	0	0	0	kadaluwarsa
expiry	0	0	0	0	0	0	0	0	0	0	kadaluwarsa
explain	0	0	0	0	0	0	1	0	0	1	Nerangke
explanation	0	0	0	0	0	0	0	0	0	0	panjelasan
explanatory	0	0	0	0	0	0	0	0	0	0	panjelasan
expletive	1	0	0	0	0	1	0	0	0	0	expletive
explication	0	0	0	0	0	0	0	0	0	0	panjelasan
explode	1	0	0	1	0	1	0	1	1	0	njeblug
exploit	0	0	0	0	0	0	0	0	0	0	ngeksploitasi
explore	0	1	0	0	0	0	0	0	0	0	njelajah
explorer	0	0	0	0	0	0	0	0	0	0	panjelajah
explosion	0	0	0	1	0	1	0	0	1	0	bledosan
explosive	1	1	0	1	0	1	0	0	1	0	mbledhos
exponent	0	0	0	0	0	0	0	0	0	0	eksponen
exponential	0	0	0	0	0	0	0	0	0	0	eksponensial
export	0	0	0	0	0	0	0	0	0	0	ngekspor
exportation	0	0	0	0	0	0	0	0	0	0	ekspor
expose	0	1	0	1	0	0	0	0	0	0	mbabarake
exposed	0	0	0	0	0	1	0	0	0	0	kapapar
exposition	0	0	0	0	0	0	0	0	0	0	eksposisi
