English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Armenian Word
cigarette	0	0	0	0	0	1	0	0	0	0	ծխախոտ
cinch	0	0	0	0	0	0	0	0	0	0	կծկել
cinder	0	0	0	0	0	0	0	0	0	0	մոխիր
cinema	0	0	0	0	0	0	0	0	0	0	կինո
cinematographer	0	0	0	0	0	0	0	0	0	0	օպերատոր
cinematography	0	0	0	0	0	0	0	0	0	0	կինեմատոգրաֆիա
cinnamon	0	0	0	0	0	0	0	0	0	0	դարչին
cipher	0	0	0	0	0	0	0	0	0	0	ծածկագիր
circle	0	0	0	0	0	0	0	0	0	0	շրջան
circling	0	0	0	0	0	0	0	0	0	0	պտտվելով
circuit	0	0	0	0	0	0	0	0	0	0	շրջան
circular	0	0	0	0	0	0	0	0	0	0	շրջանաձև
circulate	0	0	0	0	0	0	0	0	0	0	շրջանառել
circulation	0	0	0	0	0	0	0	0	0	0	շրջանառություն
circumcision	0	0	0	0	0	0	1	0	0	0	թլպատում
circumference	0	0	0	0	0	0	0	0	0	0	շրջապատ
circumferential	0	0	0	0	0	0	0	0	0	0	շրջագծային
circumscribed	0	0	0	0	0	0	0	0	0	0	սահմանափակված
circumstance	0	0	0	0	0	0	0	0	0	0	հանգամանք
circumstantial	0	0	0	0	0	0	0	0	0	0	հանգամանքային
circumvention	0	0	0	0	0	1	1	0	0	0	շրջանցում
circus	0	0	0	0	0	0	0	0	0	0	կրկես
cirrus	0	0	0	0	0	0	0	0	0	0	ցիռուս
cistern	0	0	0	0	0	0	0	0	0	0	ջրամբար
citadel	0	0	0	0	0	0	0	0	0	0	միջնաբերդ
citation	0	0	0	0	0	0	0	0	0	0	մեջբերում
citizen	0	0	0	0	0	0	1	0	0	0	քաղաքացի
citrine	0	0	0	0	0	0	0	0	0	0	ցիտրին
city	0	0	0	0	0	0	0	0	0	0	քաղաք
civic	0	0	0	0	0	0	0	0	0	0	քաղաքացիական
civil	0	0	0	0	0	0	1	0	0	0	քաղաքացիական
civilian	0	0	0	0	0	0	0	0	0	0	քաղաքացիական
civility	0	0	0	0	0	0	1	0	0	0	քաղաքավարություն
civilization	0	0	0	0	0	0	1	0	0	1	քաղաքակրթություն
civilized	0	0	0	0	1	0	1	0	0	1	քաղաքակիրթ
clad	0	0	0	0	0	0	0	0	0	0	հագած
claim	0	0	0	0	0	0	0	0	0	0	պահանջ
claimant	1	0	1	0	0	0	0	0	0	0	պահանջատեր
clairvoyant	0	0	0	0	0	0	1	0	0	0	պայծառատես
clam	0	0	0	0	0	0	0	0	0	0	կակղամորթ
clamor	1	1	1	0	0	1	0	0	1	0	աղմուկ
clamp	0	0	0	0	0	0	0	0	0	0	սեղմիչ
clan	0	0	0	0	0	0	0	0	0	1	կլան
clandestine	0	0	0	0	0	0	0	0	0	0	գաղտնի
clap	0	1	0	0	1	0	1	0	0	1	ծափ տալ
clarify	0	0	0	0	0	0	1	0	0	0	հստակեցնել
clarinet	0	0	0	0	0	0	0	0	0	0	կլառնետ
clarion	0	0	0	0	0	0	0	0	0	0	պարզաբանում
clarity	0	0	0	0	0	0	0	0	0	0	պարզություն
clash	1	0	0	0	0	1	0	0	0	0	բախում
clashing	1	0	0	1	0	1	0	0	0	0	բախում
clasp	0	0	0	0	0	0	0	0	0	0	ճարմանդ
class	0	0	0	0	0	0	0	0	0	0	դաս
classic	0	0	0	0	0	0	1	0	0	0	դասական
classical	0	0	0	0	0	0	1	0	0	0	դասական
classics	0	0	0	0	1	0	1	0	0	0	դասականներ
classification	0	0	0	0	0	0	0	0	0	0	դասակարգում
classify	0	0	0	0	0	0	1	0	0	0	դասակարգել
classmate	0	0	0	0	0	0	0	0	0	0	դասընկեր
clatter	0	0	0	0	0	0	0	0	0	0	թխկթխկացնել
clause	0	0	0	0	0	0	0	0	0	0	կետ
clauses	0	0	0	0	0	0	0	0	0	0	դրույթներ
claw	1	0	0	1	0	1	0	0	0	0	ճանկ
claws	0	0	0	0	0	0	0	0	0	0	ճանկեր
clay	0	0	0	0	0	0	0	0	0	0	կավ
clean	0	0	0	0	1	0	1	0	0	1	մաքուր
cleaning	0	0	0	0	0	0	1	0	0	0	մաքրում
cleanliness	0	0	0	0	0	0	1	0	0	0	մաքրություն
cleanly	0	0	0	0	0	0	1	0	0	0	մաքուր
cleanse	0	0	0	0	0	0	1	0	0	0	մաքրել
cleansing	0	0	0	0	0	0	1	0	0	0	մաքրում
clearance	0	0	0	0	0	0	1	0	0	1	մաքսազերծում
clearing	0	0	0	0	0	0	0	0	0	0	քլիրինգ
clearness	0	0	0	0	0	0	1	0	0	0	պարզություն
cleavage	0	0	0	0	0	0	0	0	0	0	դեկոլտե
cleave	0	0	0	1	0	0	0	0	0	0	ճեղքել
clef	0	0	0	0	0	0	0	0	0	0	դանակ
cleft	0	0	0	0	0	0	0	0	0	0	ճեղքվածք
clemency	0	0	0	0	0	0	0	0	0	0	ողորմություն
clergy	0	0	0	0	0	0	0	0	0	0	հոգեւորականներ
clergyman	0	0	0	0	0	0	0	0	0	0	հոգեւորական
clerical	0	0	0	0	0	0	1	0	0	1	հոգևորական
clerk	0	0	0	0	0	0	0	0	0	0	գործավարուհի
clerkship	0	0	0	0	0	0	0	0	0	0	գործավարություն
clever	0	0	0	0	0	0	1	0	0	0	խելացի
cleverness	0	0	0	0	0	0	1	0	0	0	խելացիություն
click	0	0	0	0	0	0	0	0	0	0	սեղմել
client	0	0	0	0	0	0	0	0	0	0	հաճախորդ
clientele	0	0	0	0	0	0	0	0	0	0	հաճախորդներ
cliff	0	0	0	1	0	0	0	0	0	0	ժայռ
climate	0	0	0	0	0	0	0	0	0	0	կլիմա
climatology	0	0	0	0	0	0	0	0	0	0	կլիմայաբանություն
climax	0	1	0	0	1	0	1	0	1	1	գագաթնակետ
climb	0	0	0	0	0	0	0	0	0	0	բարձրանալ
cling	0	0	0	0	0	0	0	0	0	0	կառչել
clip	0	0	0	0	0	0	0	0	0	0	տեսահոլովակ
clipper	0	0	0	0	0	0	0	0	0	0	կլիպեր
clipping	0	0	0	0	0	0	0	0	0	0	կտրում
clique	0	0	0	0	0	0	0	0	0	0	կլիկկա
cloak	0	0	0	0	0	0	0	0	0	0	թիկնոց
clock	0	1	0	0	0	0	0	0	0	0	ժամացույց
clockwork	0	0	0	0	0	0	0	0	0	0	ժամացույցի մեխանիզմ
clog	0	0	0	0	0	0	0	0	0	0	խցանվել
cloister	0	0	0	0	0	1	0	0	0	0	վանքը
close	0	0	0	0	0	0	0	0	0	0	փակել
closed	0	0	0	0	0	0	0	0	0	0	փակված
closeness	0	0	0	0	1	0	1	0	0	1	մտերմություն
closet	0	0	0	0	0	0	0	0	0	0	պահարան
closure	0	1	0	0	1	0	1	1	0	0	փակում
clot	0	0	0	0	0	0	0	0	0	0	թրոմբ
cloth	0	0	0	0	0	0	0	0	0	0	կտոր
clothe	0	0	0	0	0	0	1	0	0	0	հագուստ
clothes	0	0	0	0	0	0	0	0	0	0	հագուստ
clothesline	0	0	0	0	0	0	0	0	0	0	լվացքի պարան
clothing	0	0	0	0	0	0	0	0	0	0	հագուստ
cloud	0	0	0	0	0	0	0	0	0	0	ամպ
clouded	0	0	0	0	0	1	0	1	0	0	ամպամած
cloudiness	0	0	0	1	0	1	0	0	0	0	ամպամածություն
cloudy	0	0	0	0	0	0	0	1	0	0	ամպամած
clover	0	0	0	0	0	0	0	0	0	0	երեքնուկ
cloves	0	0	0	0	0	0	0	0	0	0	մեխակ
clown	0	1	0	0	1	0	1	0	1	0	ծաղրածու
club	0	0	0	0	0	0	0	0	0	0	ակումբ
clubhouse	0	0	0	0	0	0	0	0	0	0	ակումբային տուն
clubs	0	0	0	0	0	0	0	0	0	0	ակումբներ
clue	0	1	0	0	0	0	0	0	0	0	թել
clump	0	0	0	0	0	1	0	0	0	0	կույտ
clumsy	0	0	1	0	0	1	0	0	0	0	անշնորհք
cluster	0	0	0	0	0	0	0	0	0	0	կլաստեր
clutch	0	0	0	0	0	0	0	0	0	0	կալանք
clutches	0	0	0	0	0	0	0	0	0	0	ճիրաններ
clutter	0	0	0	0	0	0	0	0	0	0	խառնաշփոթ
coach	0	0	0	0	0	0	0	0	0	1	մարզիչ
coagulation	0	0	0	0	0	0	0	0	0	0	կոագուլյացիա
coal	0	0	0	0	0	0	0	0	0	0	ածուխ
coalesce	0	0	0	0	0	0	0	0	0	1	միաձուլվել
coalition	0	0	0	0	0	0	1	0	0	0	կոալիցիա
coast	0	0	0	0	0	0	1	0	0	0	Ափ
coastal	0	0	0	0	0	0	0	0	0	0	ափամերձ
coaster	0	0	0	0	0	0	0	0	0	0	սկուտեղ
coat	0	0	0	0	0	0	0	0	0	0	վերարկու
coating	0	0	0	0	0	0	0	0	0	0	ծածկույթ
coax	0	0	0	0	0	0	0	0	0	1	համարձակ
cobalt	0	0	0	0	0	0	0	0	0	0	կոբալտ
cobble	0	0	0	0	0	0	0	0	0	0	սալաքար
cobbler	0	0	0	0	0	0	0	0	0	0	կոշկակար
cobra	0	0	0	1	0	0	0	0	0	0	կոբրա
cocaine	0	0	0	0	0	1	0	1	0	0	կոկաին
cock	0	0	0	0	0	0	0	0	0	0	աքաղաղ
cockpit	0	0	0	0	0	0	0	0	0	0	օդաչուների խցիկ
cocktail	0	0	0	0	0	0	0	0	0	0	կոկտեյլ
cocoa	0	0	0	0	0	0	0	0	0	0	կակաո
cocoon	0	0	0	0	0	0	0	0	0	0	կոկոն
cod	0	0	0	0	0	0	0	0	0	0	կոդ
code	0	0	0	0	0	0	0	0	0	0	կոդը
codex	0	0	0	0	0	0	0	0	0	0	կոդեքս
codification	0	0	0	0	0	0	0	0	0	0	կոդավորումը
codify	0	0	0	0	0	0	0	0	0	0	կոդավորել
coefficient	0	0	0	0	0	0	0	0	0	0	գործակիցը
coerce	1	0	1	1	0	1	0	0	0	0	հարկադրանք
coercion	1	0	1	1	0	1	0	1	0	0	հարկադրանք
coercive	0	0	0	0	0	0	0	0	0	0	հարկադիր
coexist	0	0	0	0	0	0	1	0	0	1	գոյակցել
coexistence	0	0	0	0	0	0	0	0	0	0	համակեցություն
coexisting	0	0	0	0	0	0	0	0	0	1	գոյակցող
coffee	0	0	0	0	0	0	0	0	0	0	սուրճ
coffin	0	0	0	1	0	1	0	1	0	0	դագաղ
cog	0	0	0	0	0	0	0	0	0	0	ատամնավոր
cogent	0	0	0	0	0	0	1	0	0	1	համառ
cognate	0	0	0	0	0	0	0	0	0	0	ազգակից
cognition	0	0	0	0	0	0	0	0	0	0	ճանաչողություն
cognitive	0	0	0	0	0	0	1	0	0	0	ճանաչողական
cohabitation	0	0	0	0	0	0	0	0	0	0	համատեղ բնակություն
coherence	0	0	0	0	0	0	1	0	0	0	համահունչություն
coherent	0	0	0	0	0	0	1	0	0	0	համահունչ
cohesion	0	0	0	0	0	0	0	0	0	1	համախմբվածություն
cohesive	0	0	0	0	0	0	1	0	0	1	համախմբված
cohort	0	0	0	0	0	0	0	0	0	0	կոհորտա
coil	0	0	0	0	0	0	0	0	0	0	կծիկ
coiled	0	0	0	0	0	0	0	0	0	0	ոլորված
coin	0	0	0	0	0	0	0	0	0	0	մետաղադրամ
coinage	0	0	0	0	0	0	0	0	0	0	մետաղադրամ
coincide	0	0	0	0	0	0	0	0	0	0	համընկնում են
coincidence	0	0	0	0	0	0	0	0	1	0	պատահականություն
coincident	0	0	0	0	0	0	0	0	0	0	համընկնում է
coinciding	0	0	0	0	0	0	0	0	0	0	համընկնում
coke	0	0	0	0	0	0	0	0	0	0	կոկա
cold	0	0	0	0	0	1	0	0	0	0	ցուրտ
coldly	0	0	0	0	0	1	0	0	0	0	սառնասրտորեն
coldness	1	0	1	1	0	1	0	1	0	0	սառնություն
colic	0	0	0	0	0	1	0	0	0	0	կոլիկ
collaborator	0	0	0	0	0	0	0	0	0	1	համագործակցող
collapse	0	0	1	1	0	1	0	1	0	0	փլուզում
collar	0	0	0	0	0	0	0	0	0	0	մանյակ
collate	0	0	0	0	0	0	0	0	0	0	համադրել
collateral	0	0	0	0	0	0	0	0	0	1	գրավ
collation	0	0	0	0	0	0	0	0	0	0	համադրում
colleague	0	0	0	0	0	0	0	0	0	0	կոլեգա
collect	0	0	0	0	0	0	0	0	0	0	հավաքել
collected	0	0	0	0	0	0	0	0	0	0	հավաքված
collection	0	0	0	0	0	0	0	0	0	0	հավաքածու
collective	0	0	0	0	0	0	0	0	0	0	կոլեկտիվ
collectively	0	0	0	0	0	0	1	0	0	1	հավաքականորեն
collector	0	0	0	0	0	0	0	0	0	0	կոլեկցիոներ
college	0	0	0	0	0	0	0	0	0	0	քոլեջ
collegiate	0	0	0	0	0	0	0	0	0	0	կոլեգիալ
collide	0	0	0	0	0	0	0	0	0	0	բախվել
collie	0	0	0	0	0	0	0	0	0	0	կոլի
collision	1	0	0	0	0	1	0	0	0	0	բախում
collocation	0	0	0	0	0	0	0	0	0	0	համադրում
colloquial	0	0	0	0	0	0	0	0	0	0	խոսակցական
collusion	1	0	1	1	0	1	0	1	0	0	դավադրություն
colon	0	0	0	0	0	0	0	0	0	0	կրկնակետ
colonel	0	0	0	0	0	0	1	0	0	1	գնդապետ
colonial	0	0	0	0	0	0	0	0	0	0	գաղութային
colony	0	0	0	0	0	0	0	0	0	0	գաղութ
colophon	0	0	0	0	0	0	0	0	0	0	կոլոֆոն
color	0	0	0	0	0	0	0	0	0	0	գույն
coloration	0	0	0	0	0	0	0	0	0	0	գունավորում
colored	0	0	0	0	0	0	0	0	0	0	գունավոր
coloring	0	0	0	0	0	0	0	0	0	0	գունավորում
colorless	0	0	0	0	0	0	0	0	0	0	անգույն
colors	0	0	0	0	0	0	0	0	0	0	գույները
colossal	0	0	0	0	0	0	1	0	0	0	հսկայական
colt	0	0	0	0	0	0	0	0	0	0	քուռակ
column	0	0	0	0	0	0	0	0	0	0	սյունակ
columnar	0	0	0	0	0	0	0	0	0	0	սյունաձև
coma	0	0	0	1	0	1	0	1	0	0	կոմա
comatose	0	0	0	1	0	1	0	1	0	0	կոմատոզ
comb	0	0	0	0	0	0	0	0	0	0	սանրել
combat	1	0	0	1	0	1	0	0	0	0	մարտական
combatant	1	0	0	1	0	1	0	0	0	0	մարտիկ
combative	1	0	0	1	0	1	0	0	0	0	մարտական
combination	0	0	0	0	0	0	0	0	0	0	համադրություն
combinatorial	0	0	0	0	0	0	0	0	0	0	կոմբինատոր
combine	0	0	0	0	0	0	0	0	0	0	միավորել
combined	0	0	0	0	0	0	0	0	0	0	համակցված
combustible	0	0	0	0	0	0	0	0	0	0	այրվող
combustion	0	0	0	0	0	0	0	0	0	0	այրման
comedy	0	0	0	0	0	0	0	0	0	0	կատակերգություն
comet	0	0	0	0	0	0	0	0	0	0	գիսաստղ
comfort	0	1	0	0	1	0	1	0	0	1	հարմարավետություն
comforter	0	0	0	0	0	0	0	0	0	0	մխիթարիչ
comic	0	0	0	0	0	0	0	0	0	0	զավեշտական
comical	0	0	0	0	0	0	0	0	0	0	զավեշտական
coming	0	1	0	0	0	0	0	0	0	0	գալիս
comma	0	0	0	0	0	0	0	0	0	0	ստորակետ
command	0	0	0	0	0	0	0	0	0	0	հրաման
commandant	0	0	0	0	0	0	1	0	0	1	հրամանատար
commander	0	0	0	0	0	0	0	0	0	0	հրամանատար
commanding	0	0	0	0	0	0	1	0	0	1	հրամայող
commemorate	0	1	0	0	1	0	1	1	0	0	ոգեկոչել
commemoration	0	1	0	0	1	0	1	0	0	0	ոգեկոչում
commemorative	0	1	0	0	0	0	1	0	0	0	հիշատակի
commence	0	0	0	0	0	0	0	0	0	0	սկսել
commend	0	0	0	0	0	0	1	0	0	0	գովաբանել
commendable	0	0	0	0	1	0	1	0	0	1	գովելի
commensurate	0	0	0	0	0	0	0	0	0	0	համաչափ
comment	0	0	0	0	0	0	0	0	0	0	մեկնաբանել
commentary	0	0	0	0	0	0	0	0	0	0	մեկնաբանություն
commentator	0	0	0	0	0	0	1	0	0	0	մեկնաբան
commerce	0	0	0	0	0	0	0	0	0	1	առեւտուր
commercial	0	0	0	0	0	0	0	0	0	0	կոմերցիոն
commissary	0	0	0	0	0	0	0	0	0	0	կոմիսար
commission	0	0	0	0	0	0	0	0	0	1	հանձնաժողով
commissioner	0	0	0	0	0	0	0	0	0	0	հանձնակատար
commit	0	0	0	0	0	0	0	0	0	0	պարտավորվել
committal	0	0	0	0	0	1	0	1	0	0	պարտավորություն
committed	0	0	0	0	0	0	1	0	0	1	կատարված
committee	0	0	0	0	0	0	0	0	0	1	հանձնաժողով
commodity	0	0	0	0	0	0	0	0	0	0	ապրանք
commodore	0	0	0	0	0	0	1	0	0	1	կոմոդոր
common	0	0	0	0	0	0	0	0	0	0	ընդհանուր
commonly	0	0	0	0	0	0	0	0	0	0	սովորաբար
commonplace	0	1	0	0	0	0	0	0	0	1	սովորական
commons	0	0	0	0	0	0	0	0	0	0	ընդհանուրը
commonwealth	0	0	0	0	0	0	1	0	0	1	Համագործակցություն
commotion	1	0	0	0	0	1	0	0	0	0	իրարանցում
commune	0	0	0	0	0	0	0	0	0	0	կոմունա
communicable	0	0	0	0	0	0	0	0	0	0	փոխանցելի
communicate	0	0	0	0	0	0	1	0	0	1	շփվել
communication	0	0	0	0	0	0	0	0	0	1	հաղորդակցություն
communicative	0	0	0	0	0	0	1	0	0	0	հաղորդակցական
communion	0	0	0	0	1	0	1	0	0	1	հաղորդություն
communism	1	0	0	1	0	1	0	1	0	0	կոմունիզմ
communist	0	0	0	0	0	1	0	0	0	0	կոմունիստ
community	0	0	0	0	0	0	1	0	0	0	համայնք
commutation	0	0	0	0	0	0	1	0	0	0	կոմուտացիա
commutative	0	0	0	0	0	0	0	0	0	0	կոմուտատիվ
commute	0	0	0	0	0	0	1	0	0	0	երթևեկել
commuter	0	0	0	0	0	0	0	0	0	0	ուղեւոր
compact	0	0	0	0	0	0	0	0	0	1	կոմպակտ
compaction	0	0	0	0	0	0	0	0	0	0	խտացում
compactness	0	0	0	0	0	0	0	0	0	0	կոմպակտություն
companion	0	0	0	0	1	0	1	0	0	1	ուղեկից
companionship	0	0	0	0	0	0	0	0	0	0	ընկերակցություն
company	0	0	0	0	0	0	0	0	0	0	ընկերությունը
comparable	0	0	0	0	0	0	0	0	0	0	համեմատելի
comparative	0	0	0	0	0	0	0	0	0	0	համեմատական
comparatively	0	0	0	0	0	0	0	0	0	0	համեմատաբար
comparison	0	0	0	0	0	0	0	0	0	0	համեմատություն
compartment	0	0	0	0	0	0	0	0	0	0	կուպե
compass	0	0	0	0	0	0	0	0	0	1	կողմնացույց
compassion	0	0	0	1	0	0	1	0	0	0	կարեկցանք
compassionate	0	0	0	0	0	0	1	0	0	0	կարեկցող
compatibility	0	0	0	0	0	0	1	0	0	0	համատեղելիություն
compatible	0	0	0	0	0	0	1	0	0	0	համատեղելի
compel	0	0	0	0	0	0	0	0	0	0	ստիպել
compelled	0	0	0	0	0	0	0	0	0	0	հարկադրված
compelling	0	0	0	0	0	0	1	0	0	0	համոզիչ
compendium	0	0	0	0	0	0	0	0	0	0	ամփոփագիր
compensate	0	1	0	0	1	0	1	0	1	1	փոխհատուցել
compensation	0	0	0	0	0	0	0	0	0	0	փոխհատուցում
compensatory	0	0	0	0	0	0	1	0	0	0	փոխհատուցող
competence	0	0	0	0	0	0	1	0	0	1	իրավասությունը
competency	0	0	0	0	0	0	1	0	0	1	իրավասություն
competent	0	0	0	0	0	0	1	0	0	1	իրավասու
competition	0	1	0	0	0	1	0	0	0	0	մրցակցություն
competitive	0	0	0	0	0	0	0	0	0	0	մրցունակ
competitor	0	0	0	0	0	0	0	0	0	0	մրցակից
compilation	0	0	0	0	0	0	0	0	0	0	կազմում
compile	0	0	0	0	0	0	0	0	0	0	կազմել
complacency	0	0	0	0	0	0	1	0	0	0	ինքնագոհություն
complacent	0	0	0	0	0	0	0	0	0	0	ինքնագոհ
complain	1	0	0	0	0	1	0	1	0	0	բողոքել
complaint	1	0	0	0	0	1	0	0	0	0	բողոք
complement	0	1	0	0	1	0	1	0	1	1	լրացնում
complementary	0	0	0	0	0	0	1	0	0	0	փոխլրացնող
completed	0	0	0	0	0	0	0	0	0	0	ավարտված
completely	0	0	0	0	0	0	1	0	0	0	ամբողջությամբ
completeness	0	0	0	0	0	0	1	0	0	0	ամբողջականություն
completing	0	1	0	0	1	0	1	0	0	0	լրացնելով
completion	0	1	0	0	1	0	1	0	0	0	ավարտը
complex	0	0	0	0	0	0	0	0	0	0	համալիր
complexed	0	0	0	0	0	1	0	0	0	0	կոմպլեքսավորված
complexion	0	0	0	0	0	0	0	0	0	0	նրբերանգ
complexity	0	0	0	0	0	1	0	0	0	0	բարդություն
compliance	0	0	0	0	0	0	1	0	0	1	համապատասխանությունը
compliant	0	0	0	0	0	0	1	0	0	0	համապատասխան
complicate	1	0	0	0	0	1	0	0	0	0	բարդացնել
complicated	0	0	0	0	0	1	0	0	0	0	բարդ
complication	0	0	0	0	0	1	0	0	0	0	բարդություն
complicity	0	0	0	0	0	1	1	0	0	0	մեղսակցություն
compliment	0	1	0	0	1	0	1	0	1	1	հաճոյախոսություն
comply	0	0	0	0	0	0	0	0	0	0	համապատասխանել
complying	0	0	0	0	0	0	0	0	0	0	համապատասխանող
compo	0	0	0	0	0	0	0	0	0	0	կոմպոզիցիա
component	0	0	0	0	0	0	0	0	0	0	բաղադրիչ
compose	0	0	0	0	0	0	0	0	0	0	կազմել
composed	0	0	0	0	0	0	1	0	0	0	կազմված
composer	0	0	0	0	0	0	1	0	0	0	կոմպոզիտոր
composite	0	0	0	0	0	0	0	0	0	0	կոմպոզիտային
composition	0	0	0	0	0	0	0	0	0	0	կազմը
compost	0	0	1	0	0	1	0	0	0	0	պարարտություն
composure	0	0	0	0	0	0	1	0	0	0	հանգստություն
compound	0	0	0	0	0	0	0	0	0	0	միացություն
comprehend	0	0	0	0	0	0	1	0	0	0	հասկանալ
comprehension	0	0	0	0	0	0	0	0	0	0	ըմբռնում
comprehensive	0	0	0	0	0	0	1	0	0	0	համապարփակ
compress	1	0	0	0	0	0	0	0	0	0	սեղմել
compressed	0	0	0	0	0	0	0	0	0	0	սեղմված
compressible	0	0	0	0	0	0	0	0	0	0	սեղմելի
compression	0	0	0	0	0	0	0	0	0	0	սեղմում
comprise	0	0	0	0	0	0	0	0	0	0	ներառում են
compromise	0	0	0	0	0	0	0	0	0	0	փոխզիջում
comptroller	0	0	0	0	0	0	0	0	0	1	վերահսկիչ
compulsion	1	0	0	0	0	1	0	0	0	0	պարտադրանք
compulsory	0	0	0	0	0	1	0	0	0	0	պարտադիր
computable	0	0	0	0	0	0	0	0	0	0	հաշվարկելի
computation	0	0	0	0	0	0	0	0	0	0	հաշվարկ
compute	0	0	0	0	0	0	0	0	0	0	հաշվարկել
computer	0	0	0	0	0	0	0	0	0	0	համակարգիչ
comrade	0	0	0	0	0	0	1	0	0	1	ընկեր
con	0	0	0	0	0	0	0	0	0	0	կոն
concatenation	0	0	0	0	0	0	0	0	0	0	միացում
concave	0	0	0	0	0	0	0	0	0	0	գոգավոր
conceal	0	0	0	0	0	1	0	1	0	0	թաքցնել
concealed	0	1	0	1	0	1	0	0	1	0	թաքնված
concealment	1	1	0	1	0	1	0	0	0	0	քողարկում
conceit	0	0	0	0	0	1	0	0	0	0	մեծամտություն
conceited	0	0	0	0	0	1	0	0	0	0	գոռոզացած
conceivable	0	0	0	0	0	0	0	0	0	0	պատկերացնելի
concentrate	0	0	0	0	0	0	0	0	0	0	կենտրոնանալ
concentration	0	0	0	0	0	0	0	0	0	0	կենտրոնացում
concentric	0	0	0	0	0	0	1	0	0	0	համակենտրոն
conception	0	0	0	0	0	0	0	0	0	0	հայեցակարգը
concern	0	0	0	0	0	0	0	0	0	0	մտահոգություն
concerned	0	0	0	1	0	0	0	1	0	0	մտահոգված
concert	0	0	0	0	0	0	0	0	0	0	համերգ
concession	0	0	0	0	0	0	0	0	0	0	զիջում
concessional	0	0	0	0	0	0	0	0	0	0	արտոնյալ
concierge	0	0	0	0	0	0	0	0	0	0	դռնապան
conciliation	0	0	0	0	1	0	1	0	0	1	հաշտեցում
concise	0	0	0	0	0	0	0	0	0	0	հակիրճ
conclave	0	0	0	0	0	0	0	0	0	0	կոնկլավ
conclude	0	0	0	0	0	0	0	0	0	0	եզրակացնել
concluding	0	0	0	0	0	0	1	0	0	0	եզրակացնելով
conclusion	0	0	0	0	0	0	0	0	0	0	եզրակացություն
concoction	0	0	0	0	0	0	0	0	0	0	եփուկ
concomitant	0	0	0	0	0	0	0	0	0	0	ուղեկցող
concord	0	0	0	0	0	0	1	0	0	1	համաձայնություն
concordance	0	0	0	0	0	0	1	0	0	1	համապատասխանություն
concours	0	0	0	0	0	0	0	0	0	0	կոնկուրսներ
concourse	0	0	0	0	0	0	0	0	0	0	համախմբում
concrete	0	0	0	0	0	0	0	0	0	0	կոնկրետ
concurrence	0	0	0	0	0	0	0	0	0	0	համընկնում
concurrent	0	0	0	0	0	0	0	0	0	0	մրցակից
concurring	0	0	0	0	0	0	0	0	0	0	համընկնող
concussion	1	0	0	0	0	1	0	1	0	0	ցնցում
condemn	1	0	0	0	0	1	0	0	0	0	դատապարտել
condemnation	1	1	1	1	0	1	0	1	0	0	դատապարտում
condensation	0	0	0	0	0	0	0	0	0	0	խտացում
condensed	0	0	0	0	0	0	0	0	0	0	խտացրած
condescending	0	0	0	0	0	1	0	0	0	0	զիջող
condescension	1	0	1	0	0	1	0	1	0	0	զիջում
condiment	0	0	0	0	0	0	0	0	0	0	համեմունք
condition	0	0	0	0	0	0	0	0	0	0	վիճակ
conditional	0	0	0	0	0	0	0	0	0	0	պայմանական
conditionally	0	0	0	0	0	0	0	0	0	0	պայմանականորեն
conditioned	0	0	0	0	0	0	0	0	0	0	պայմանավորված
conditions	0	0	0	0	0	0	0	0	0	0	պայմանները
condolence	0	0	0	0	0	0	1	1	0	0	ցավակցություն
condone	0	0	0	0	0	0	1	0	0	0	ներել
conducive	0	0	0	0	0	0	1	0	0	0	նպաստավոր
conduct	0	0	0	0	0	0	0	0	0	0	վարքագիծը
conduction	0	0	0	0	0	0	0	0	0	0	անցկացումը
conductivity	0	0	0	0	0	0	1	0	0	0	հաղորդունակություն
conductor	0	0	0	0	0	0	0	0	0	0	դիրիժոր
conduit	0	0	0	0	0	0	0	0	0	0	խողովակաշար
cone	0	0	0	0	0	0	0	0	0	0	կոն
confederate	0	0	0	0	0	0	1	0	0	1	դաշնակցական
confederation	0	0	0	0	0	0	0	0	0	0	համադաշնություն
confer	0	0	0	0	0	0	0	0	0	0	հրավիրել
conference	0	0	0	0	0	0	0	0	0	0	համաժողով
confess	0	0	0	0	0	1	1	0	0	1	խոստովանել
confession	0	1	0	1	0	1	0	1	1	0	խոստովանություն
confessional	0	0	0	1	0	0	0	0	0	1	խոստովանական
confessions	0	0	0	0	0	0	0	0	0	0	խոստովանություններ
confide	0	0	0	0	0	0	0	0	0	1	վստահել
confidence	0	0	0	1	1	0	1	0	0	1	վստահություն
confident	0	0	0	0	1	0	1	0	0	1	վստահ
confidential	0	0	0	0	0	0	0	0	0	1	գաղտնի
confidentially	0	0	0	0	0	0	0	0	0	1	գաղտնի կերպով
configuration	0	0	0	0	0	0	0	0	0	0	կոնֆիգուրացիա
confine	1	0	0	1	0	1	0	1	0	0	սահմանափակել
confined	1	0	1	1	0	1	0	1	0	0	սահմանափակված
confinement	1	0	0	1	0	1	0	1	0	0	կալանավորումը
confines	0	0	0	0	0	0	0	0	0	0	սահմանափակվում է
confirm	0	0	0	0	0	0	0	0	0	0	հաստատել
confirmation	0	0	0	0	0	0	0	0	0	1	հաստատում
confirmatory	0	0	0	0	0	0	0	0	0	0	հաստատող
