English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Romanian Word
catapult	0	0	0	0	0	0	0	0	0	0	catapulta
cataract	0	1	0	1	0	1	0	1	0	0	cataractă
catastrophe	1	0	1	1	0	1	0	1	1	0	catastrofă
catch	0	0	0	0	0	0	0	0	1	0	captură
catching	0	0	0	0	0	0	0	0	0	0	prinderea
catechism	0	0	1	0	0	0	0	0	0	0	catehism
categorical	0	0	0	0	0	0	1	0	0	0	categoric
category	0	0	0	0	0	0	0	0	0	0	categorie
cater	0	0	0	0	0	0	1	0	0	0	satisface
caterer	0	0	0	0	0	0	0	0	0	0	catering
caterpillar	0	0	0	0	0	0	0	0	0	0	omida
cates	0	0	0	0	0	0	0	0	0	0	cates
cathartic	0	0	0	0	0	0	1	0	0	0	cathartic
cathedral	0	0	0	0	1	0	1	0	0	1	catedrală
catheter	0	0	0	0	0	1	0	0	0	0	cateter
catnip	0	0	0	0	0	0	0	0	0	0	catnip
cattle	0	0	0	0	0	0	0	0	0	0	bovine
caucus	0	0	0	0	0	0	0	0	0	0	caucus
caudal	0	0	0	0	0	0	0	0	0	0	caudal
caulk	0	0	0	0	0	0	0	0	0	0	călăfătui
causal	0	0	0	0	0	0	0	0	0	0	cauzal
causality	0	0	0	0	0	0	0	0	0	0	cauzalitate
causation	0	0	0	0	0	0	0	0	0	0	cauzalitate
caused	0	0	0	0	0	0	0	0	0	0	cauzat
causeway	0	0	0	0	0	0	0	0	0	0	drum pietruit
caution	1	1	0	1	0	1	0	0	0	0	prudență
cautionary	0	0	0	1	0	0	0	0	0	0	precaut
cautious	0	1	0	1	0	0	1	0	0	1	precaut
cautiously	0	0	0	1	0	0	1	0	0	0	cu prudență
cavalry	0	0	0	0	0	0	0	0	0	0	cavalerie
cave	0	0	0	0	0	0	0	0	0	0	peşteră
caveat	0	0	0	0	0	0	0	0	0	0	avertisment
cavern	0	0	0	0	0	0	0	0	0	0	caverna
cavernous	0	0	0	0	0	0	0	0	0	0	cavernos
cavity	0	0	0	0	0	0	0	0	0	0	cavitate
cayenne	0	0	0	0	0	0	0	0	0	0	cayenne
cease	0	0	0	0	0	0	0	0	0	0	înceta
ceaseless	0	0	0	0	0	0	0	0	0	0	neîncetat
cede	0	0	0	0	0	1	0	0	0	0	ceda
ceiling	0	0	0	0	0	0	0	0	0	0	tavan
celebrant	0	0	0	0	0	0	0	0	0	0	sarbatorit
celebrated	0	1	0	0	1	0	1	0	0	0	sărbătorit
celebrating	0	1	0	0	1	0	1	0	0	0	sărbătorind
celebration	0	1	0	0	1	0	1	0	1	1	celebrare
celebrity	1	1	1	0	1	1	1	0	1	1	celebritate
celestial	0	1	0	0	1	0	1	0	0	0	ceresc
celibacy	0	0	0	0	0	0	0	0	0	0	celibat
cell	0	0	0	0	0	0	0	0	0	0	celulă
cellar	0	0	0	0	0	0	0	0	0	0	pivniţă
cellular	0	0	0	0	0	0	0	0	0	0	celular
celluloid	0	0	0	0	0	0	0	0	0	0	celuloid
cement	0	1	0	0	0	0	0	0	0	1	ciment
cemented	0	0	0	0	0	0	0	0	0	0	cimentat
cemetery	0	0	0	1	0	1	0	1	0	0	cimitir
censor	1	0	1	1	0	1	0	0	0	1	cenzura
censure	0	0	0	0	0	1	0	0	0	0	cenzură
census	0	0	0	0	0	0	0	0	0	0	recensământ
cent	0	0	0	0	0	0	0	0	0	0	cent
centenary	0	0	0	0	0	0	0	0	0	0	centenar
centennial	0	0	0	0	0	0	0	0	0	0	centenar
center	0	0	0	0	0	0	1	0	0	1	centru
centimeter	0	0	0	0	0	0	0	0	0	0	centimetru
central	0	0	0	0	0	0	0	0	0	0	central
centrality	0	0	0	0	0	0	0	0	0	0	centralitate
centralization	0	0	0	0	0	0	0	0	0	0	centralizare
centralize	0	0	0	0	0	0	0	0	0	0	centraliza
centrally	0	0	0	0	0	0	0	0	0	0	central
centrifugal	0	0	0	0	0	0	0	0	0	0	centrifugal
centrifuge	0	0	0	0	0	0	0	0	0	0	centrifugare
centurion	0	0	0	0	0	0	1	0	0	0	centurion
century	0	0	0	0	0	0	0	0	0	0	secol
ceramics	0	0	0	0	0	0	0	0	0	0	ceramică
cereal	0	0	0	0	0	0	0	0	0	0	cereale
cereals	0	0	0	0	0	0	0	0	0	0	cereale
cerebral	0	0	0	0	0	0	1	0	0	0	cerebral
ceremonial	0	0	0	0	0	0	0	0	0	0	ceremonial
ceremony	0	0	0	0	1	0	1	0	1	0	ceremonie
certainty	0	0	0	0	0	0	1	0	0	0	certitudine
certificate	0	0	0	0	0	0	0	0	0	0	certificat
certify	0	0	0	0	0	0	0	0	0	1	certifica
cess	0	0	1	0	0	1	0	0	0	0	cess
cessation	0	0	0	0	0	1	0	0	0	0	încetare
chaff	1	0	0	1	0	1	0	0	0	0	pleavă
chafing	0	0	0	0	0	1	0	0	0	0	frecare
chagrin	0	0	1	0	0	1	0	1	0	0	mâhnire
chain	0	0	0	0	0	0	0	0	0	0	lanţ
chair	0	0	0	0	0	0	0	0	0	0	scaun
chairman	0	0	0	0	0	0	1	0	0	1	preşedinte
chairperson	0	0	0	0	0	0	0	0	0	0	preşedinte
chairwoman	0	0	0	0	0	0	1	0	0	1	preşedintă
chaise	0	0	0	0	0	0	0	0	0	0	caleaşcă
chalet	0	0	0	0	0	0	0	0	0	0	cabana
chalice	0	0	0	0	0	0	0	0	0	0	potir
chalk	0	0	0	0	0	0	0	0	0	0	cretă
challenge	1	0	0	1	0	1	0	0	0	0	provocare
chamber	0	0	0	0	0	0	0	0	0	0	cameră
chambers	0	0	0	0	0	0	0	0	0	0	camere
chameleon	0	0	0	0	0	0	0	0	0	0	cameleon
champagne	0	0	0	0	0	0	0	0	0	0	Șampanie
champion	0	1	0	0	1	0	1	0	0	1	campion
chance	0	0	0	0	0	0	0	0	1	0	şansă
chancellor	0	0	0	0	0	0	0	0	0	1	cancelar
chandelier	0	0	0	0	0	0	0	0	0	0	candelabru
chandler	0	0	0	0	0	0	0	0	0	0	chandler
change	0	0	0	1	0	0	0	0	0	0	Schimbare
changeable	0	1	0	0	0	0	0	0	1	0	schimbătoare
changed	0	0	0	0	0	0	0	0	0	0	schimbat
changer	0	0	0	0	0	0	0	0	0	0	schimbător
changing	0	0	0	0	0	0	0	0	0	0	schimbându-se
channel	0	0	0	0	0	0	0	0	0	0	canal
chant	1	1	0	0	1	0	1	0	1	0	cântare
chaos	1	0	0	1	0	1	0	1	0	0	haos
chaotic	1	0	0	0	0	1	0	0	0	0	haotic
chap	0	0	0	0	0	0	0	0	0	0	cap
chapel	0	0	0	0	0	0	0	0	0	0	capelă
chaplain	0	0	0	0	0	0	0	0	0	1	capelan
chapman	0	0	0	0	0	0	0	0	0	0	capman
chaps	0	0	0	0	0	0	0	0	0	0	chaps
chapter	0	0	0	0	0	0	0	0	0	0	capitol
char	0	0	0	0	0	0	0	0	0	0	char
character	0	0	0	0	0	0	0	0	0	0	caracter
characteristic	0	0	0	0	0	0	0	0	0	0	caracteristică
characterize	0	0	0	0	0	0	0	0	0	0	caracteriza
charade	0	0	0	0	0	1	0	0	0	0	şaradă
charcoal	0	0	0	0	0	0	0	0	0	0	cărbune
charge	0	0	0	0	0	0	0	0	0	0	încărca
chargeable	0	0	0	1	0	1	0	1	0	0	taxabil
charger	0	0	0	0	0	0	1	0	0	0	încărcător
chariot	0	0	0	0	0	0	0	0	0	0	carul
charitable	0	1	0	0	1	0	1	0	0	1	caritabil
charity	0	0	0	0	1	0	1	0	0	0	caritate
charm	0	0	0	0	0	0	1	0	0	0	farmec
charmed	0	0	0	0	1	1	1	0	0	0	Fermecat
charmer	0	0	0	0	0	0	0	0	0	0	vrăjitor
charming	0	0	0	0	0	0	1	0	0	0	fermecător
chart	0	0	0	0	0	0	0	0	0	1	diagramă
charter	0	0	0	0	0	0	0	0	0	0	Cartă
chartered	0	0	0	0	0	0	0	0	0	0	a cartat
chase	0	0	0	0	0	1	0	0	0	0	urmarire
chasm	0	0	0	1	0	0	0	0	0	0	prăpastie
chastisement	0	0	0	0	0	1	0	0	0	0	pedeapsă
chastity	0	1	0	0	0	0	1	0	0	1	castitate
chat	0	0	0	0	0	0	0	0	0	0	conversație
chateau	0	0	0	0	0	0	0	0	0	0	castel
chatter	0	0	0	0	0	0	0	0	0	0	vorbărie
chattering	0	0	0	0	0	0	1	0	0	0	trăncănind
chatty	0	0	0	0	0	1	0	0	0	0	flecar
chauffeur	0	0	0	0	0	0	0	0	0	0	şofer
cheap	0	0	0	0	0	1	0	0	0	0	ieftin
cheat	1	0	1	0	0	1	0	0	0	0	trișa
check	0	0	0	0	0	0	0	0	0	0	Verifica
checker	0	0	0	0	0	0	0	0	0	0	dama
checkered	0	0	0	0	0	0	0	0	0	0	în carouri
checkers	0	0	0	0	0	0	0	0	0	0	dame
checklist	0	0	0	0	0	0	1	0	0	1	lista de verificare
cheek	0	0	0	0	0	0	0	0	0	0	obraz
cheeks	0	0	0	0	0	0	0	0	0	0	obrajii
cheep	0	0	0	0	0	0	0	0	0	0	piuit
cheer	0	1	0	0	1	0	1	0	1	1	ridica moralul
cheerful	0	0	0	0	1	0	1	0	1	0	bine dispus
cheerfulness	0	1	0	0	1	0	1	0	0	1	Veselie
cheering	0	0	0	0	1	0	1	0	0	0	aplauze
cheery	0	1	0	0	1	0	1	0	0	0	vesel
cheesecake	0	0	0	0	0	1	0	0	0	0	cheesecake
cheetah	0	0	0	0	0	0	0	0	0	0	ghepard
chemise	0	0	0	0	0	0	0	0	0	0	chemise
chemist	0	0	0	0	0	0	1	0	0	1	chimist
chemistry	0	0	0	0	0	0	0	0	0	0	chimie
cheque	0	0	0	0	0	0	0	0	0	0	Verifica
cherish	0	1	0	0	1	0	1	0	1	1	preţuieşte
cherry	0	0	0	0	0	0	1	0	0	0	cireașă
chess	0	0	0	0	0	0	0	0	0	0	şah
chest	0	0	0	0	0	0	0	0	0	0	cufăr
chestnut	0	0	0	0	0	0	0	0	0	0	castan
chevron	0	0	0	0	0	0	0	0	0	0	chevron
chew	0	0	0	0	0	0	0	0	0	0	mesteca
chic	0	0	0	0	0	0	0	0	0	0	şic
chicane	0	1	0	0	0	1	0	0	1	1	chicane
chicken	0	0	0	1	0	0	0	0	0	0	pui
chief	0	0	0	0	0	0	0	0	0	0	şef
chiefly	0	0	0	0	0	0	0	0	0	0	în principal
chieftain	0	0	0	0	0	0	1	0	0	0	căpetenie
child	0	1	0	0	1	0	1	0	0	0	copil
childbirth	0	0	0	0	0	0	0	0	0	0	naştere
childhood	0	0	0	0	1	0	1	0	0	0	copilărie
childish	0	0	0	0	0	1	0	0	0	0	copilăresc
chill	0	0	0	0	0	0	0	0	0	0	frig
chilly	0	0	0	0	0	1	0	0	0	0	rece
chime	0	0	0	0	0	0	0	0	0	0	clopoţel
chimera	0	0	0	1	0	0	0	0	1	0	himeră
chimes	0	0	0	0	0	0	0	0	0	0	clopoţeii
chimney	0	0	0	0	0	0	0	0	0	0	șemineu
china	0	0	0	0	0	0	0	0	0	0	China
chine	0	0	0	0	0	0	0	0	0	0	chine
chinook	0	0	0	0	0	0	0	0	0	0	chinook
chip	0	0	0	0	0	0	0	0	0	0	cip
chipping	0	0	0	0	0	0	0	0	0	0	ciobirea
chirp	0	0	0	0	1	0	1	0	0	0	ciripit
chisel	0	0	0	0	0	0	1	0	0	0	daltă
chit	0	0	0	0	0	0	0	0	0	0	chit
chivalry	0	0	0	0	0	0	1	0	0	0	cavalerism
chloroform	0	0	0	0	0	1	0	0	0	0	cloroform
chocolate	0	1	0	0	1	0	1	0	0	1	ciocolată
choice	0	0	0	0	0	0	1	0	0	0	alegere
choir	0	0	0	0	1	0	1	0	0	1	cor
choke	1	0	0	0	0	1	0	1	0	0	sufoca
cholera	0	0	1	1	0	1	0	1	0	0	holeră
choose	0	0	0	0	0	0	0	0	0	0	alege
choosing	0	0	0	0	0	0	0	0	0	0	alegând
chop	0	0	0	0	0	1	0	0	0	0	a toca
chopping	0	0	0	0	0	0	0	0	0	0	tocat
chops	0	0	0	0	0	0	0	0	0	0	cotlete
choral	0	0	0	0	1	0	1	0	0	0	coral
chords	0	0	0	0	0	0	0	0	0	0	acorduri
chore	0	0	0	0	0	1	0	0	0	0	corvoadă
chorus	0	0	0	0	0	0	1	0	0	0	cor
chosen	0	0	0	0	0	0	1	0	0	0	ales
chowder	0	0	0	0	0	0	1	0	0	0	ciutră
christening	0	0	0	0	0	0	0	0	0	0	botezul
chromatic	0	0	0	0	0	0	0	0	0	0	cromatic
chromatography	0	0	0	0	0	0	0	0	0	0	cromatografia
chromosome	0	0	0	0	0	0	0	0	0	0	cromozom
chronic	0	0	0	0	0	1	0	1	0	0	cronic
chronicle	0	0	0	0	0	0	1	0	0	1	cronică
chronograph	0	0	0	0	0	0	0	0	0	0	cronograf
chronological	0	0	0	0	0	0	0	0	0	0	cronologic
chuck	0	0	0	0	0	0	0	0	0	0	chuck
chuckle	0	1	0	0	1	0	1	0	1	1	chicoteală
chunk	0	0	0	0	0	0	0	0	0	0	bucată mare
chunky	0	0	0	0	0	0	0	0	0	0	grosolan
church	0	1	0	0	1	0	1	0	0	1	biserică
churchyard	0	0	0	0	0	0	0	0	0	0	cimitir
churn	0	0	0	0	0	0	0	0	0	0	putinei
chute	0	0	0	0	0	0	0	0	0	0	tobogan
chutney	0	0	0	0	0	0	0	0	0	0	chutney
ciao	0	0	0	0	0	0	0	0	0	0	ciao
cider	0	0	0	0	0	0	1	0	0	0	cidru
cigar	0	0	0	0	0	0	0	0	0	0	trabuc
cigarette	0	0	0	0	0	1	0	0	0	0	ţigară
cinch	0	0	0	0	0	0	0	0	0	0	cinch
cinder	0	0	0	0	0	0	0	0	0	0	zgură
cinema	0	0	0	0	0	0	0	0	0	0	Cinema
cinematographer	0	0	0	0	0	0	0	0	0	0	director de filmare
cinematography	0	0	0	0	0	0	0	0	0	0	cinematografie
cinnamon	0	0	0	0	0	0	0	0	0	0	scorţişoară
cipher	0	0	0	0	0	0	0	0	0	0	cifru
circle	0	0	0	0	0	0	0	0	0	0	cerc
circling	0	0	0	0	0	0	0	0	0	0	miscare de rotatie
circuit	0	0	0	0	0	0	0	0	0	0	circuit
circular	0	0	0	0	0	0	0	0	0	0	circular
circulate	0	0	0	0	0	0	0	0	0	0	circula
circulation	0	0	0	0	0	0	0	0	0	0	circulaţie
circumcision	0	0	0	0	0	0	1	0	0	0	circumcizie
circumference	0	0	0	0	0	0	0	0	0	0	circumferinţă
circumferential	0	0	0	0	0	0	0	0	0	0	circumferenţială
circumscribed	0	0	0	0	0	0	0	0	0	0	circumscris
circumstance	0	0	0	0	0	0	0	0	0	0	circumstanţă
circumstantial	0	0	0	0	0	0	0	0	0	0	circumstanțial
circumvention	0	0	0	0	0	1	1	0	0	0	eludare
circus	0	0	0	0	0	0	0	0	0	0	circ
cirrus	0	0	0	0	0	0	0	0	0	0	cirus
cistern	0	0	0	0	0	0	0	0	0	0	cisternă
citadel	0	0	0	0	0	0	0	0	0	0	cetate
citation	0	0	0	0	0	0	0	0	0	0	citare
citizen	0	0	0	0	0	0	1	0	0	0	cetăţean
citrine	0	0	0	0	0	0	0	0	0	0	citrin
city	0	0	0	0	0	0	0	0	0	0	oraș
civic	0	0	0	0	0	0	0	0	0	0	civic
civil	0	0	0	0	0	0	1	0	0	0	civil
civilian	0	0	0	0	0	0	0	0	0	0	civil
civility	0	0	0	0	0	0	1	0	0	0	politeţe
civilization	0	0	0	0	0	0	1	0	0	1	civilizaţie
civilized	0	0	0	0	1	0	1	0	0	1	civilizat
clad	0	0	0	0	0	0	0	0	0	0	îmbrăcat
claim	0	0	0	0	0	0	0	0	0	0	Revendicare
claimant	1	0	1	0	0	0	0	0	0	0	reclamant
clairvoyant	0	0	0	0	0	0	1	0	0	0	clarvăzător
clam	0	0	0	0	0	0	0	0	0	0	scoică
clamor	1	1	1	0	0	1	0	0	1	0	gălăgie
clamp	0	0	0	0	0	0	0	0	0	0	clemă
clan	0	0	0	0	0	0	0	0	0	1	clan
clandestine	0	0	0	0	0	0	0	0	0	0	clandestin
clap	0	1	0	0	1	0	1	0	0	1	bate
clarify	0	0	0	0	0	0	1	0	0	0	clarifica
clarinet	0	0	0	0	0	0	0	0	0	0	clarinet
clarion	0	0	0	0	0	0	0	0	0	0	clarion
clarity	0	0	0	0	0	0	0	0	0	0	claritate
clash	1	0	0	0	0	1	0	0	0	0	ciocnire
clashing	1	0	0	1	0	1	0	0	0	0	ciocnindu-se
clasp	0	0	0	0	0	0	0	0	0	0	închizătoare
class	0	0	0	0	0	0	0	0	0	0	clasă
classic	0	0	0	0	0	0	1	0	0	0	clasic
classical	0	0	0	0	0	0	1	0	0	0	clasic
classics	0	0	0	0	1	0	1	0	0	0	clasici
classification	0	0	0	0	0	0	0	0	0	0	clasificare
classify	0	0	0	0	0	0	1	0	0	0	clasifica
classmate	0	0	0	0	0	0	0	0	0	0	colega de clasa
clatter	0	0	0	0	0	0	0	0	0	0	zăngănit
clause	0	0	0	0	0	0	0	0	0	0	clauză
clauses	0	0	0	0	0	0	0	0	0	0	clauze
claw	1	0	0	1	0	1	0	0	0	0	Gheară
claws	0	0	0	0	0	0	0	0	0	0	ghearele
clay	0	0	0	0	0	0	0	0	0	0	lut
clean	0	0	0	0	1	0	1	0	0	1	curat
cleaning	0	0	0	0	0	0	1	0	0	0	curatenie
cleanliness	0	0	0	0	0	0	1	0	0	0	curăţenie
cleanly	0	0	0	0	0	0	1	0	0	0	curat
cleanse	0	0	0	0	0	0	1	0	0	0	curata
cleansing	0	0	0	0	0	0	1	0	0	0	curatare
clearance	0	0	0	0	0	0	1	0	0	1	clearance-ul
clearing	0	0	0	0	0	0	0	0	0	0	limpezire
clearness	0	0	0	0	0	0	1	0	0	0	claritate
cleavage	0	0	0	0	0	0	0	0	0	0	clivaj
cleave	0	0	0	1	0	0	0	0	0	0	despica
clef	0	0	0	0	0	0	0	0	0	0	cheie
cleft	0	0	0	0	0	0	0	0	0	0	despicătură
clemency	0	0	0	0	0	0	0	0	0	0	clemenţă
clergy	0	0	0	0	0	0	0	0	0	0	clerului
clergyman	0	0	0	0	0	0	0	0	0	0	cleric
clerical	0	0	0	0	0	0	1	0	0	1	clerical
clerk	0	0	0	0	0	0	0	0	0	0	funcționar
clerkship	0	0	0	0	0	0	0	0	0	0	oficiază
clever	0	0	0	0	0	0	1	0	0	0	inteligent
cleverness	0	0	0	0	0	0	1	0	0	0	inteligenta
click	0	0	0	0	0	0	0	0	0	0	clic
client	0	0	0	0	0	0	0	0	0	0	client
clientele	0	0	0	0	0	0	0	0	0	0	clientelă
cliff	0	0	0	1	0	0	0	0	0	0	faleza
climate	0	0	0	0	0	0	0	0	0	0	climat
climatology	0	0	0	0	0	0	0	0	0	0	climatologie
climax	0	1	0	0	1	0	1	0	1	1	punct culminant
climb	0	0	0	0	0	0	0	0	0	0	a urca
cling	0	0	0	0	0	0	0	0	0	0	se agaţă
clip	0	0	0	0	0	0	0	0	0	0	clamă
clipper	0	0	0	0	0	0	0	0	0	0	maşină de tuns
clipping	0	0	0	0	0	0	0	0	0	0	tăiere
clique	0	0	0	0	0	0	0	0	0	0	clică
cloak	0	0	0	0	0	0	0	0	0	0	mantie
clock	0	1	0	0	0	0	0	0	0	0	ceas
clockwork	0	0	0	0	0	0	0	0	0	0	mecanism de ceas
clog	0	0	0	0	0	0	0	0	0	0	sabot
cloister	0	0	0	0	0	1	0	0	0	0	mănăstire
close	0	0	0	0	0	0	0	0	0	0	închide
closed	0	0	0	0	0	0	0	0	0	0	închis
closeness	0	0	0	0	1	0	1	0	0	1	apropiere
closet	0	0	0	0	0	0	0	0	0	0	dulap
closure	0	1	0	0	1	0	1	1	0	0	închidere
clot	0	0	0	0	0	0	0	0	0	0	cheag
cloth	0	0	0	0	0	0	0	0	0	0	pânză
clothe	0	0	0	0	0	0	1	0	0	0	îmbrăca
clothes	0	0	0	0	0	0	0	0	0	0	haine
clothesline	0	0	0	0	0	0	0	0	0	0	frânghie
clothing	0	0	0	0	0	0	0	0	0	0	îmbrăcăminte
cloud	0	0	0	0	0	0	0	0	0	0	nor
clouded	0	0	0	0	0	1	0	1	0	0	înnorat
cloudiness	0	0	0	1	0	1	0	0	0	0	tulbureala
cloudy	0	0	0	0	0	0	0	1	0	0	noros
clover	0	0	0	0	0	0	0	0	0	0	trifoi
cloves	0	0	0	0	0	0	0	0	0	0	cuișoare
clown	0	1	0	0	1	0	1	0	1	0	clovn
club	0	0	0	0	0	0	0	0	0	0	club
clubhouse	0	0	0	0	0	0	0	0	0	0	clubhouse
clubs	0	0	0	0	0	0	0	0	0	0	cluburi
clue	0	1	0	0	0	0	0	0	0	0	cheie
clump	0	0	0	0	0	1	0	0	0	0	pâlc
clumsy	0	0	1	0	0	1	0	0	0	0	neîndemânatic
cluster	0	0	0	0	0	0	0	0	0	0	cluster
clutch	0	0	0	0	0	0	0	0	0	0	ambreiaj
clutches	0	0	0	0	0	0	0	0	0	0	ambreiajele
clutter	0	0	0	0	0	0	0	0	0	0	dezordine
coach	0	0	0	0	0	0	0	0	0	1	antrenor
coagulation	0	0	0	0	0	0	0	0	0	0	coagulare
coal	0	0	0	0	0	0	0	0	0	0	cărbune
coalesce	0	0	0	0	0	0	0	0	0	1	se unesc
coalition	0	0	0	0	0	0	1	0	0	0	coaliţie
coast	0	0	0	0	0	0	1	0	0	0	coasta
coastal	0	0	0	0	0	0	0	0	0	0	de coastă
coaster	0	0	0	0	0	0	0	0	0	0	coaster
coat	0	0	0	0	0	0	0	0	0	0	palton
coating	0	0	0	0	0	0	0	0	0	0	strat
coax	0	0	0	0	0	0	0	0	0	1	convinge
cobalt	0	0	0	0	0	0	0	0	0	0	cobalt
cobble	0	0	0	0	0	0	0	0	0	0	repara
cobbler	0	0	0	0	0	0	0	0	0	0	cizmar
cobra	0	0	0	1	0	0	0	0	0	0	cobra
cocaine	0	0	0	0	0	1	0	1	0	0	cocaină
cock	0	0	0	0	0	0	0	0	0	0	cocoş
cockpit	0	0	0	0	0	0	0	0	0	0	cabina de pilotaj
cocktail	0	0	0	0	0	0	0	0	0	0	cocktail
cocoa	0	0	0	0	0	0	0	0	0	0	cacao
cocoon	0	0	0	0	0	0	0	0	0	0	cocon
cod	0	0	0	0	0	0	0	0	0	0	cod
code	0	0	0	0	0	0	0	0	0	0	cod
codex	0	0	0	0	0	0	0	0	0	0	codex
codification	0	0	0	0	0	0	0	0	0	0	codificare
codify	0	0	0	0	0	0	0	0	0	0	codifica
coefficient	0	0	0	0	0	0	0	0	0	0	coeficient
coerce	1	0	1	1	0	1	0	0	0	0	constrânge
coercion	1	0	1	1	0	1	0	1	0	0	constrângere
coercive	0	0	0	0	0	0	0	0	0	0	coercitiv
coexist	0	0	0	0	0	0	1	0	0	1	coexista
coexistence	0	0	0	0	0	0	0	0	0	0	coexistenţă
coexisting	0	0	0	0	0	0	0	0	0	1	coexistând
coffee	0	0	0	0	0	0	0	0	0	0	cafea
coffin	0	0	0	1	0	1	0	1	0	0	sicriu
cog	0	0	0	0	0	0	0	0	0	0	cog
cogent	0	0	0	0	0	0	1	0	0	1	convingatoare
cognate	0	0	0	0	0	0	0	0	0	0	înrudit
cognition	0	0	0	0	0	0	0	0	0	0	cunoașterea
cognitive	0	0	0	0	0	0	1	0	0	0	cognitive
cohabitation	0	0	0	0	0	0	0	0	0	0	coabitare
coherence	0	0	0	0	0	0	1	0	0	0	coerenţă
coherent	0	0	0	0	0	0	1	0	0	0	coerent
cohesion	0	0	0	0	0	0	0	0	0	1	coeziune
cohesive	0	0	0	0	0	0	1	0	0	1	închegată
cohort	0	0	0	0	0	0	0	0	0	0	cohortă
coil	0	0	0	0	0	0	0	0	0	0	bobina
coiled	0	0	0	0	0	0	0	0	0	0	încolăcit
coin	0	0	0	0	0	0	0	0	0	0	monedă
coinage	0	0	0	0	0	0	0	0	0	0	monedă
coincide	0	0	0	0	0	0	0	0	0	0	coincide
coincidence	0	0	0	0	0	0	0	0	1	0	coincidență
coincident	0	0	0	0	0	0	0	0	0	0	coincidente
coinciding	0	0	0	0	0	0	0	0	0	0	care coincid
coke	0	0	0	0	0	0	0	0	0	0	Coca-Cola
cold	0	0	0	0	0	1	0	0	0	0	rece
coldly	0	0	0	0	0	1	0	0	0	0	rece
coldness	1	0	1	1	0	1	0	1	0	0	frig
colic	0	0	0	0	0	1	0	0	0	0	colică
collaborator	0	0	0	0	0	0	0	0	0	1	colaborator
collapse	0	0	1	1	0	1	0	1	0	0	colaps
collar	0	0	0	0	0	0	0	0	0	0	guler
collate	0	0	0	0	0	0	0	0	0	0	colate
collateral	0	0	0	0	0	0	0	0	0	1	colateral
collation	0	0	0	0	0	0	0	0	0	0	colaţionare
colleague	0	0	0	0	0	0	0	0	0	0	coleg
collect	0	0	0	0	0	0	0	0	0	0	colectarea
collected	0	0	0	0	0	0	0	0	0	0	colectate
collection	0	0	0	0	0	0	0	0	0	0	Colectie
collective	0	0	0	0	0	0	0	0	0	0	colectiv
collectively	0	0	0	0	0	0	1	0	0	1	colectiv
collector	0	0	0	0	0	0	0	0	0	0	colector
college	0	0	0	0	0	0	0	0	0	0	colegiu
collegiate	0	0	0	0	0	0	0	0	0	0	colegial
collide	0	0	0	0	0	0	0	0	0	0	se ciocnesc
collie	0	0	0	0	0	0	0	0	0	0	collie
collision	1	0	0	0	0	1	0	0	0	0	coliziune
collocation	0	0	0	0	0	0	0	0	0	0	aşezare
colloquial	0	0	0	0	0	0	0	0	0	0	colocvial
collusion	1	0	1	1	0	1	0	1	0	0	coluziune
colon	0	0	0	0	0	0	0	0	0	0	colon
colonel	0	0	0	0	0	0	1	0	0	1	colonel
colonial	0	0	0	0	0	0	0	0	0	0	colonial
colony	0	0	0	0	0	0	0	0	0	0	colonie
colophon	0	0	0	0	0	0	0	0	0	0	colofon
color	0	0	0	0	0	0	0	0	0	0	culoare
coloration	0	0	0	0	0	0	0	0	0	0	colorare
colored	0	0	0	0	0	0	0	0	0	0	colorat
coloring	0	0	0	0	0	0	0	0	0	0	colorare
colorless	0	0	0	0	0	0	0	0	0	0	incolor
colors	0	0	0	0	0	0	0	0	0	0	culorile
colossal	0	0	0	0	0	0	1	0	0	0	colosal
colt	0	0	0	0	0	0	0	0	0	0	mânz
column	0	0	0	0	0	0	0	0	0	0	coloană
columnar	0	0	0	0	0	0	0	0	0	0	coloană
coma	0	0	0	1	0	1	0	1	0	0	comă
comatose	0	0	0	1	0	1	0	1	0	0	comatoasă
comb	0	0	0	0	0	0	0	0	0	0	pieptene
combat	1	0	0	1	0	1	0	0	0	0	luptă
combatant	1	0	0	1	0	1	0	0	0	0	combatant
combative	1	0	0	1	0	1	0	0	0	0	combativ
combination	0	0	0	0	0	0	0	0	0	0	combinaţie
combinatorial	0	0	0	0	0	0	0	0	0	0	combinatorie
combine	0	0	0	0	0	0	0	0	0	0	combina
combined	0	0	0	0	0	0	0	0	0	0	combinate
combustible	0	0	0	0	0	0	0	0	0	0	combustibil
combustion	0	0	0	0	0	0	0	0	0	0	combustie
comedy	0	0	0	0	0	0	0	0	0	0	comedie
comet	0	0	0	0	0	0	0	0	0	0	cometă
comfort	0	1	0	0	1	0	1	0	0	1	confort
comforter	0	0	0	0	0	0	0	0	0	0	fular
comic	0	0	0	0	0	0	0	0	0	0	comic
comical	0	0	0	0	0	0	0	0	0	0	comic
coming	0	1	0	0	0	0	0	0	0	0	venire
comma	0	0	0	0	0	0	0	0	0	0	virgulă
command	0	0	0	0	0	0	0	0	0	0	comanda
commandant	0	0	0	0	0	0	1	0	0	1	comandant
commander	0	0	0	0	0	0	0	0	0	0	comandant
commanding	0	0	0	0	0	0	1	0	0	1	poruncind
