English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Chinese-Traditional Word
courage	0	0	0	0	0	0	1	0	0	0	勇氣
courageous	0	0	0	1	0	0	1	0	0	0	勇敢
courier	0	0	0	0	0	0	0	0	0	1	信使
courses	0	0	0	0	0	0	0	0	0	0	培訓班
coursing	0	0	0	0	0	1	0	0	0	0	奔跑
court	1	1	0	1	0	0	0	0	0	0	法庭
courteous	0	0	0	0	0	0	1	0	0	0	有禮貌
courtesy	0	0	0	0	0	0	1	0	0	0	禮貌
courthouse	0	0	0	0	0	0	0	0	0	0	法院
courts	0	0	0	0	0	0	0	0	0	0	法院
courtship	0	1	0	0	1	0	1	0	0	1	求愛
courtyard	0	0	0	0	0	0	0	0	0	0	庭院
cove	0	1	1	1	1	0	1	0	0	0	灣
covenant	0	0	0	0	0	0	1	0	0	1	盟約
cover	0	0	0	0	0	0	0	0	0	1	覆蓋
covered	0	0	0	0	0	0	0	0	0	0	覆蓋
covering	0	0	0	0	0	0	0	0	0	0	覆蓋
covert	0	0	0	0	0	0	0	0	0	0	隱蔽
covet	0	0	0	0	0	1	0	0	0	0	貪圖
cow	0	0	0	0	0	0	0	0	0	0	奶牛
coward	0	0	1	1	0	1	0	1	0	0	懦夫
cowardice	0	0	0	1	0	1	0	0	0	0	怯懦
cowardly	0	0	0	1	0	1	0	0	0	0	膽小
cowboy	0	0	0	0	0	0	0	0	0	0	牛仔
cowhide	0	0	0	0	0	0	0	0	0	0	牛皮
cowl	0	0	0	0	0	0	0	0	0	0	整流罩
coworker	0	0	0	0	0	0	0	0	0	0	同事
coy	0	0	0	1	0	0	0	0	0	0	靦腆
coyote	0	0	0	1	0	0	0	0	0	0	郊狼
crab	0	0	0	0	0	0	0	0	0	0	螃蟹
crabby	1	0	0	0	0	1	0	0	0	0	倔
crack	0	0	0	0	0	1	0	0	0	0	裂縫
cracked	1	0	0	1	0	1	0	0	0	0	破裂
cracker	0	0	0	0	0	0	0	0	0	0	餅乾
cracking	0	0	0	0	0	1	0	0	0	0	開裂
crackle	0	0	0	0	0	0	0	0	0	0	裂紋
cradle	0	1	0	0	1	0	1	0	0	1	搖籃
craft	0	0	0	0	0	0	1	0	0	0	工藝
craftsman	0	0	0	0	0	0	1	0	0	0	工匠
crafty	0	0	0	0	0	0	0	0	0	0	狡猾
craig	0	0	0	0	0	0	0	0	0	0	克雷格
crammed	0	0	0	0	0	0	0	0	0	0	塞滿
cramp	0	1	0	0	0	1	0	0	0	0	抽筋
cramped	0	0	0	0	0	1	0	0	0	0	狹窄
crane	0	0	0	0	0	0	0	0	0	0	起重機
cranium	0	0	0	0	0	0	0	0	0	0	顱骨
crank	0	0	0	0	0	1	0	0	0	0	曲柄
cranky	1	0	0	0	0	1	0	0	0	0	胡思亂想
crap	0	0	1	0	0	1	0	0	0	0	廢話
craps	0	1	0	0	0	0	0	0	0	0	擲骰子
crash	0	0	0	1	0	1	0	1	1	0	碰撞
crate	0	0	0	0	0	0	0	0	0	0	箱
crater	0	0	0	0	0	0	0	0	0	0	隕石坑
crave	0	1	0	0	0	0	0	0	0	0	渴望
craving	0	1	0	0	0	0	0	0	0	0	渴望
crawfish	0	0	0	0	0	0	0	0	0	0	小龍蝦
crawl	0	0	1	0	0	1	0	0	0	0	爬行
crayons	0	0	0	0	0	0	0	0	0	0	蠟筆
craze	0	0	0	0	0	0	0	0	0	0	狂熱
crazed	1	0	0	1	0	1	0	0	0	0	瘋狂
crazy	1	0	0	1	0	1	0	1	0	0	瘋狂的
creaking	0	0	0	0	0	1	0	0	0	0	吱吱作響
cream	0	1	0	0	1	0	1	0	1	0	奶油
creamer	0	0	0	0	0	0	0	0	0	0	奶精
creamy	0	0	0	0	0	0	0	0	0	0	奶油的
crease	0	0	0	0	0	0	0	0	0	0	摺痕
create	0	0	0	0	1	0	1	0	0	0	創造
creation	0	0	0	0	0	0	0	0	0	0	創建
creative	0	0	0	0	0	0	1	0	0	0	有創造力的
creator	0	0	0	0	0	0	0	0	0	0	創造者
creature	0	0	1	1	0	1	0	0	0	0	生物
credence	0	0	0	0	0	0	1	0	0	1	信任
credential	0	0	0	0	0	0	1	0	0	1	憑據
credentials	0	0	0	0	0	0	0	0	0	0	證書
credibility	0	0	0	0	0	0	1	0	0	1	可信度
credible	0	0	0	0	0	0	1	0	0	1	可信的
credit	0	0	0	0	0	0	1	0	0	1	信用
creditable	0	0	0	0	0	0	1	0	0	1	可信的
credited	0	0	0	0	0	0	1	0	0	0	貸記
crediting	0	0	0	0	0	0	0	0	0	0	貸記
creditor	0	0	0	0	0	0	0	0	0	0	債權人
creed	0	0	0	0	0	0	0	0	0	0	信條
creek	0	0	0	0	0	0	0	0	0	0	溪
creep	0	0	0	0	0	1	0	0	0	0	蠕變
creeping	0	1	0	0	0	0	0	0	0	0	爬行
cremation	0	0	0	0	0	0	0	1	0	0	火葬
creole	0	0	0	0	0	0	0	0	0	0	克里奧爾語
crescendo	0	1	0	0	1	0	1	0	1	1	漸強
crescent	0	0	0	0	0	0	0	0	0	0	新月
crevice	0	0	0	0	0	0	0	0	0	0	裂縫
crew	0	0	0	0	0	0	0	0	0	1	全體人員
crib	0	0	0	0	0	0	0	0	0	0	嬰兒床
cricket	0	0	0	0	0	0	0	0	0	0	蟋蟀
crime	1	0	0	0	0	1	0	0	0	0	犯罪
criminal	1	0	1	1	0	1	0	0	0	0	刑事
criminality	1	0	1	1	0	1	0	0	0	0	犯罪
crimp	0	0	0	0	0	0	0	0	0	0	壓接
crimson	0	0	0	0	0	0	0	0	0	0	赤紅
cringe	0	0	1	1	0	1	0	1	0	0	畏縮
cripple	0	0	0	1	0	1	0	1	0	0	削弱
crippled	0	0	0	0	0	1	0	1	0	0	殘廢
crisis	0	0	0	0	0	1	0	0	0	0	危機
crisp	0	0	0	0	0	1	0	0	0	1	脆
criterion	0	0	0	0	0	0	0	0	0	0	標準
critic	0	0	0	0	0	1	0	0	0	0	評論家
criticism	1	0	0	0	0	1	0	1	0	0	批評
criticize	1	0	1	1	0	1	0	1	0	0	批評
critique	0	0	0	0	0	0	1	0	0	0	批判
critter	0	0	1	0	0	0	0	0	0	0	小動物
croak	0	0	0	0	0	0	0	0	0	0	發牢騷
crock	0	0	0	0	0	0	0	0	0	0	缸
crockery	0	0	0	0	0	0	0	0	0	0	陶器
crocodile	0	0	0	1	0	0	0	0	0	0	鱷魚
croft	0	0	0	0	0	0	0	0	0	0	克羅夫特
crook	0	0	0	0	0	1	0	0	0	0	騙子
crop	0	0	0	0	0	0	0	0	0	0	莊稼
croquet	0	0	0	0	0	0	0	0	0	0	槌球
cross	1	0	0	1	0	1	0	1	0	0	叉
crossbow	0	0	0	0	0	0	0	0	0	0	弩
crossed	0	0	0	0	0	0	0	0	0	0	越過
crossing	0	0	0	0	0	0	0	0	0	0	穿越
crotch	0	0	0	0	0	0	0	0	0	0	襠
crouch	0	0	0	1	0	0	0	0	0	0	蹲伏
crouched	0	0	0	0	0	0	0	0	0	0	蹲著
crouching	0	0	0	1	0	1	0	0	0	0	蹲著
croupier	0	0	0	0	0	0	0	0	0	0	荷官
crow	0	0	0	0	0	0	0	0	0	0	烏鴉
crowd	0	0	0	0	0	0	0	0	0	0	人群
crowded	0	0	0	0	0	0	0	0	0	0	擠
crown	0	0	0	0	0	0	0	0	0	0	王冠
crowning	0	1	0	0	1	0	1	0	1	1	加冕
crucial	0	0	0	0	0	0	1	0	0	1	至關重要的
cruciate	0	0	0	0	0	1	0	0	0	0	十字路口
crucifix	0	0	0	0	0	0	0	0	0	0	十字架
crucifixion	1	0	1	1	0	1	0	1	0	0	釘十字架
crude	0	0	1	0	0	1	0	0	0	0	原油
cruel	1	0	1	1	0	1	0	1	0	0	殘忍的
cruelly	1	0	0	1	0	1	0	0	0	0	殘酷地
cruelty	1	0	1	1	0	1	0	1	0	0	殘酷
cruise	0	0	0	0	0	0	0	0	0	0	巡航
cruiser	0	0	0	0	0	0	0	0	0	0	巡洋艦
crumb	0	0	0	0	0	0	0	0	0	0	屑
crumbling	0	0	0	0	0	1	0	1	0	0	搖搖欲墜
crunch	1	0	0	0	0	1	0	0	0	0	緊縮
crusade	1	0	0	1	0	1	0	0	0	0	運動
crush	0	0	0	0	0	0	0	0	0	0	壓碎
crushed	1	0	1	1	0	1	0	1	0	0	碎
crushing	1	0	1	1	0	1	0	0	0	0	粉碎
crust	0	0	0	0	0	0	0	0	0	0	脆皮
crusty	0	0	1	0	0	1	0	0	0	0	硬皮
crutch	0	0	0	0	0	0	0	0	0	0	拐杖
crux	0	0	0	0	0	0	0	0	0	0	癥結
cry	0	0	0	0	0	1	0	1	0	0	哭
crying	0	0	0	0	0	1	0	1	0	0	哭
crypt	0	0	0	1	0	1	0	1	0	0	地穴
cryptic	0	0	0	0	0	0	0	0	0	0	神秘的
cryptography	0	0	0	0	0	0	0	0	0	0	密碼學
crystal	0	0	0	0	0	0	1	0	0	0	水晶
crystalline	0	0	0	0	0	0	0	0	0	0	結晶的
crystallization	0	0	0	0	0	0	0	0	0	0	結晶
cub	0	0	0	0	0	0	0	0	0	0	幼獸
cube	0	0	0	0	0	0	0	0	0	1	立方體
cubicle	0	0	0	0	0	0	0	0	0	0	隔間
cuckold	0	0	1	0	0	1	0	0	0	0	烏龜
cuckoo	0	0	0	0	0	1	0	0	0	0	布穀鳥
cuddle	0	0	0	0	1	0	1	0	0	1	偎
cue	0	1	0	0	0	0	0	0	0	0	提示
cuff	0	0	0	0	0	0	0	0	0	0	袖口
cuisine	0	0	0	0	0	0	0	0	0	0	美食
culinary	0	0	0	0	0	0	1	0	0	1	烹飪
cull	0	0	0	0	0	1	0	0	0	0	剔除
culminate	0	0	0	0	0	0	0	0	0	0	達到高潮
culmination	0	0	0	0	0	0	1	0	0	0	高潮
culpability	0	0	0	0	0	1	0	0	0	0	有罪
culpable	0	0	0	0	0	1	0	0	0	0	有罪的
culprit	0	0	0	0	0	1	0	0	0	0	罪魁禍首
cult	0	0	0	1	0	1	0	0	0	0	邪教
cultivate	0	1	0	0	0	0	1	0	0	1	培育
cultivated	0	0	0	0	0	0	1	0	0	0	栽培的
cultivation	0	0	0	0	0	0	1	0	0	0	栽培
culture	0	0	0	0	0	0	1	0	0	0	文化
culvert	0	0	0	0	0	0	0	0	0	0	涵洞
cumbersome	0	0	0	0	0	1	0	1	0	0	繁瑣
cumulus	0	0	0	0	0	0	0	0	0	0	積雲
cunning	0	0	0	0	0	1	1	0	0	0	狡猾
cup	0	0	0	0	0	0	0	0	0	0	杯子
cupboard	0	0	0	0	0	0	0	0	0	0	櫥櫃
cupping	0	0	1	1	0	1	0	1	0	0	拔罐
cur	1	0	1	1	0	1	0	0	0	0	電流
curable	0	0	0	0	0	0	1	0	0	1	可治癒的
curate	0	0	0	0	0	0	0	0	0	0	策展人
curative	0	0	0	0	0	0	0	0	0	0	治療性的
curator	0	0	0	0	0	0	0	0	0	0	館長
curb	0	0	0	0	0	0	0	0	0	0	抑制
curd	0	0	0	0	0	0	0	0	0	0	凝乳
curfew	0	0	0	0	0	0	0	0	0	0	宵禁
curiosity	0	1	0	0	0	0	1	0	1	0	好奇心
curl	0	0	0	0	0	0	1	0	0	0	捲曲
curling	0	0	0	0	0	0	0	0	0	0	冰壺
currency	0	0	0	0	0	0	0	0	0	0	貨幣
current	0	0	0	0	0	0	0	0	0	0	當前的
curriculum	0	0	0	0	0	0	0	0	0	0	課程
curry	0	0	0	0	0	0	0	0	0	0	咖哩
curse	1	0	1	1	0	1	0	1	0	0	詛咒
cursed	1	0	0	1	0	1	0	1	0	0	詛咒
cursing	1	0	1	0	0	1	0	0	0	0	咒罵
cursory	0	0	0	0	0	1	0	0	0	0	粗略的
curt	0	0	0	0	0	0	0	0	0	0	生硬的
curtail	0	0	0	0	0	0	0	0	0	0	削減
curtailment	0	0	0	0	0	0	0	0	0	0	削減
curtain	0	0	0	0	0	0	0	0	0	0	窗簾
curvature	0	0	0	0	0	0	0	0	0	0	曲率
curve	0	0	0	0	0	0	0	0	0	0	曲線
curved	0	0	0	0	0	0	0	0	0	0	彎曲
curvilinear	0	0	0	0	0	0	0	0	0	0	曲線的
cushion	0	0	0	0	0	0	1	0	0	0	墊子
cusp	0	0	0	0	0	0	0	0	0	0	風口浪尖
cussed	1	0	0	0	0	0	0	0	0	0	被詛咒
custodian	0	0	0	0	0	0	0	0	0	1	保管人
custody	0	0	0	0	0	0	0	0	0	1	保管
custom	0	0	0	0	0	0	0	0	0	0	風俗
customary	0	0	0	0	0	0	0	0	0	0	習慣的
customer	0	0	0	0	0	0	1	0	0	0	顧客
cut	0	0	0	0	0	0	0	0	0	0	切
cutaneous	0	0	0	0	0	0	0	0	0	0	皮膚
cute	0	0	0	0	0	0	1	0	0	0	可愛的
cuticle	0	0	0	0	0	0	0	0	0	0	表皮
cutlery	0	0	0	0	0	0	0	0	0	0	刀具
cutter	0	0	0	1	0	1	0	0	0	0	刀具
cutters	0	0	0	0	0	0	1	0	0	0	刀具
cutthroat	1	0	0	1	0	1	0	0	0	0	殘酷的
cutting	1	0	1	1	0	1	0	1	0	0	切割
cuttings	0	0	0	0	0	0	0	0	0	0	插條
cwt	0	0	0	0	0	0	0	0	0	0	英擔
cyanide	0	0	0	1	0	1	0	0	0	0	氰化物
cycle	0	0	0	0	0	0	0	0	0	0	循環
cyclical	0	0	0	0	0	0	0	0	0	0	週期性的
cyclist	0	0	0	0	0	0	0	0	0	0	騎自行車的人
cyclone	0	0	0	1	0	1	0	0	1	0	氣旋
cylinder	0	0	0	0	0	0	0	0	0	0	圓柱
cylindrical	0	0	0	0	0	0	0	0	0	0	圓柱形
cymbal	0	0	0	0	0	0	0	0	0	0	鈸
cynic	0	0	0	0	0	0	0	0	0	0	犬儒
cyst	0	0	0	1	0	1	0	1	0	0	囊腫
cystic	0	0	1	0	0	0	0	0	0	0	囊性
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	鉅細胞病毒
cytoplasm	0	0	0	0	0	0	0	0	0	0	細胞質
czar	0	0	0	0	0	0	0	0	0	0	沙皇
dab	0	0	0	0	0	0	0	0	0	0	輕拍
dabble	0	0	0	0	0	0	0	0	0	0	玩水
dabbling	1	0	1	0	0	1	0	0	0	0	涉獵
dad	0	0	0	0	0	0	0	0	0	0	爸爸
dado	0	0	0	0	0	0	0	0	0	0	牆裙
daemon	1	0	1	1	0	1	0	1	1	0	守護進程
daft	0	0	1	0	0	1	0	0	0	0	愚蠢的
dagger	0	0	0	1	0	1	0	0	0	0	匕首
daily	0	1	0	0	0	0	0	0	0	0	日常的
dainty	0	0	0	0	0	0	0	0	0	0	纖巧
dairy	0	0	0	0	0	0	0	0	0	0	乳製品
dak	0	0	0	0	0	0	0	0	0	0	達克
dale	0	0	0	0	0	0	0	0	0	0	戴爾
dam	0	0	0	0	0	0	0	0	0	0	壩
damage	1	0	1	0	0	1	0	1	0	0	損害
damages	0	0	0	0	0	1	0	1	0	0	損害賠償
dame	1	0	1	0	0	0	1	0	0	1	貴婦人
damn	1	0	1	0	0	1	0	0	0	0	該死
damnation	1	0	0	1	0	1	0	1	0	0	詛咒
damned	0	0	0	0	0	1	0	0	0	0	該死的
damp	0	0	0	0	0	0	0	0	0	0	潮濕
dampened	0	0	0	0	0	0	0	0	0	0	受挫
damper	0	0	0	0	0	1	0	0	0	0	阻尼器
damsel	0	0	0	0	0	0	0	0	0	0	閨女
dance	0	0	0	0	1	0	1	0	0	1	舞蹈
dancer	0	0	0	0	0	0	0	0	0	0	舞蹈家
dandruff	0	0	0	0	0	1	0	0	0	0	頭皮
dandy	0	0	1	0	0	1	0	0	0	0	花花公子
danger	0	0	0	1	0	1	0	1	0	0	危險
dangerous	0	0	0	1	0	1	0	0	0	0	危險的
dangle	0	0	0	0	0	0	0	0	0	0	懸垂
dank	0	0	1	0	0	0	0	0	0	0	潮濕
dapper	0	0	0	0	0	0	0	0	0	0	衣冠楚楚
dare	0	1	0	0	0	0	0	0	0	1	敢
daring	0	0	0	0	0	0	1	0	0	0	大膽
dark	0	0	0	0	0	0	0	1	0	0	黑暗的
darken	0	0	0	1	0	1	0	1	0	0	變暗
darkened	0	0	0	1	0	1	0	1	0	0	變暗
darkly	0	0	0	0	0	0	0	0	0	0	黑暗
darkness	1	0	0	1	0	1	0	1	0	0	黑暗
darling	0	0	0	0	1	0	1	0	0	1	寵兒
darn	0	0	0	0	0	0	0	0	0	0	該死
dart	0	0	0	1	0	0	0	0	0	0	鏢
dash	0	0	0	0	0	0	0	0	0	0	短跑
dashboard	0	0	0	0	0	0	0	0	0	0	儀表板
dashed	1	0	0	1	0	1	0	1	0	0	虛線
dashing	0	0	0	0	0	0	1	0	0	0	瀟灑
dastardly	1	0	1	1	0	1	0	0	0	0	卑鄙地
data	0	0	0	0	0	0	0	0	0	0	數據
database	0	0	0	0	0	0	0	0	0	0	數據庫
date	0	0	0	0	0	0	0	0	0	0	日期
daughter	0	0	0	0	1	0	1	0	0	0	女兒
dawn	0	1	0	0	1	0	1	0	1	1	黎明
day	0	0	0	0	0	0	0	0	0	0	天
daybreak	0	0	0	0	0	0	0	0	0	0	拂曉
daydreaming	0	0	0	0	0	0	0	0	0	0	白日夢
daze	0	0	0	0	0	0	0	0	0	0	發呆
dazed	0	0	0	0	0	1	0	0	0	0	茫然
dazzling	0	0	0	0	0	0	0	0	0	0	耀眼的
deacon	0	0	0	0	0	0	0	0	0	1	執事
deactivate	0	0	0	0	0	1	0	0	0	0	停用
deadlock	0	0	0	0	0	1	0	0	0	0	僵局
deadly	1	0	1	1	0	1	0	1	0	0	致命
deafening	0	0	0	0	0	0	0	0	0	0	震耳欲聾
deafness	0	0	0	0	0	0	0	0	0	0	耳聾
deal	0	1	0	0	1	0	1	0	1	1	交易
dealer	0	0	0	0	0	0	0	0	0	0	經銷商
dealing	0	0	0	0	0	0	0	0	0	0	交易
dealings	0	0	0	0	0	0	0	0	0	1	往來
dean	0	0	0	0	0	0	0	0	0	0	院長
dear	0	0	0	0	0	0	1	0	0	0	親
dearth	0	0	0	0	0	0	0	0	0	0	缺乏
death	1	1	1	1	0	1	0	1	1	0	死亡
debacle	0	0	0	1	0	1	0	1	0	0	崩潰
debatable	0	0	0	0	0	0	0	0	0	0	有爭議的
debate	0	0	0	0	0	0	1	0	0	0	辯論
debauchery	0	0	1	1	0	1	0	0	0	0	放蕩
debenture	0	1	0	0	0	0	0	0	0	0	債券
debit	0	0	0	0	0	0	0	0	0	0	借方
debris	0	0	1	0	0	1	0	0	0	0	碎片
debt	0	0	0	0	0	1	0	1	0	0	債務
debtor	0	0	0	0	0	1	0	0	0	0	債務人
debut	0	0	0	0	0	0	0	0	0	0	首次亮相
decade	0	0	0	0	0	0	0	0	0	0	十年
decanter	0	0	0	0	0	0	0	0	0	0	滗水器
decay	0	0	0	1	0	1	0	1	0	0	衰變
decayed	0	0	1	0	0	1	0	1	0	0	腐爛的
deceased	0	0	0	0	0	1	0	1	0	0	死者
deceit	1	0	1	1	0	1	0	1	1	0	欺騙
deceitful	0	0	1	0	0	1	0	1	0	0	騙人的
deceive	1	0	1	0	0	1	0	1	0	0	欺騙
deceived	1	0	0	0	0	1	0	0	0	0	受騙
deceiving	0	0	0	0	0	1	0	0	0	1	欺騙
decency	0	0	0	0	0	0	1	0	0	0	體面
decent	0	0	0	0	0	0	1	0	0	0	體面的
deception	0	0	0	0	0	1	0	0	0	0	欺騙
deceptive	0	0	0	0	0	1	0	0	0	0	欺騙性的
decidedly	0	0	0	0	0	0	0	0	0	0	果斷
deciduous	0	0	0	0	0	0	0	0	0	0	落葉
decimal	0	0	0	0	0	0	0	0	0	0	十進制
decipher	0	0	0	0	0	0	0	0	0	0	解碼
decision	0	0	0	0	0	0	0	0	0	0	決定
decisive	0	0	0	0	0	0	0	0	0	0	決定性
deck	0	0	0	0	0	0	0	0	0	0	甲板
declaration	0	0	0	0	0	0	0	0	0	0	宣言
declaratory	0	0	0	0	0	0	1	0	0	0	聲明性的
declare	0	0	0	0	0	0	0	0	0	0	宣布
declination	0	0	0	0	0	1	0	0	0	0	偏角
decline	0	0	0	0	0	1	0	0	0	0	衰退
declining	0	0	0	0	0	1	0	0	0	0	下降
decompose	0	0	1	0	0	0	0	0	0	0	分解
decomposed	0	0	0	0	0	0	0	1	0	0	分解
decomposition	0	0	1	1	0	1	0	1	0	0	分解
decorate	0	0	0	0	0	0	0	0	0	0	裝飾
decoration	0	0	0	0	0	0	0	0	0	0	裝飾
decorum	0	0	0	0	0	0	0	0	0	0	禮儀
decoy	0	0	0	0	0	0	0	0	1	0	誘餌
decrease	0	0	0	0	0	1	0	0	0	0	減少
decreased	0	0	0	0	0	0	0	0	0	0	減少
decreasing	0	0	0	0	0	0	0	0	0	0	遞減
decree	0	0	0	0	0	0	0	0	0	0	法令
decrement	0	0	0	0	0	1	0	0	0	0	遞減
decrepit	0	0	0	0	0	1	0	0	0	0	衰老
decry	1	0	0	0	0	1	0	0	0	0	譴責
dedication	0	0	0	0	0	0	1	0	0	0	奉獻精神
deduce	0	0	0	0	0	0	0	0	0	0	推斷
deduct	0	0	0	0	0	1	0	0	0	0	扣除
deduction	0	0	0	0	0	0	0	0	0	0	扣除
deed	0	0	0	0	0	0	0	0	0	1	契據
deepen	0	0	0	0	0	0	0	0	0	0	深化
deer	0	0	0	0	0	0	0	0	0	0	鹿
defamation	0	0	1	1	0	1	0	0	0	0	誹謗
defamatory	1	0	0	0	0	1	0	0	0	0	誹謗的
default	0	0	1	1	0	1	0	1	0	0	默認
defeat	0	0	0	0	0	1	0	0	0	0	打敗
defeated	0	0	0	0	0	1	0	1	0	0	擊敗
defect	1	0	0	0	0	1	0	0	0	0	缺點
defection	0	0	0	1	0	1	0	0	0	0	背叛
defective	0	0	1	0	0	1	0	0	0	0	有缺陷的
defend	0	0	0	1	0	0	1	0	0	0	防守
defendant	1	0	0	1	0	0	0	1	0	0	被告
defended	0	0	0	0	0	0	1	0	0	1	辯護
defender	0	0	0	0	0	0	1	0	0	1	後衛
defending	0	0	0	0	0	0	1	0	0	0	防守
defense	1	1	0	1	0	0	1	0	0	0	防禦
defenseless	0	0	0	1	0	1	0	1	0	0	手無寸鐵
defensible	0	0	0	0	0	0	0	0	0	0	可防禦的
defensive	0	0	0	0	0	0	0	0	0	0	防守
defer	0	0	0	0	0	0	0	0	0	0	推遲
deference	0	0	0	0	0	0	1	0	0	1	順從
deferral	0	0	0	0	0	1	0	0	0	0	延期
deferring	0	0	0	0	0	0	0	0	0	0	推遲
defiance	1	0	1	1	0	1	0	0	0	0	蔑視
defiant	1	0	0	0	0	1	0	0	0	0	挑釁
deficiency	0	0	0	0	0	1	0	0	0	0	不足
deficit	0	0	0	0	0	1	0	0	0	0	赤字
define	0	0	0	0	0	0	0	0	0	0	定義
defined	0	0	0	0	0	0	0	0	0	0	定義
definition	0	0	0	0	0	0	0	0	0	0	定義
definitive	0	0	0	0	0	0	1	0	0	1	確定的
deflate	1	0	0	0	0	1	0	1	0	0	放氣
deflation	0	0	0	1	0	1	0	0	0	0	通貨緊縮
deflect	0	0	0	0	0	0	0	0	0	0	偏轉
deflection	0	0	0	0	0	0	0	0	0	0	偏轉
defloration	0	0	0	0	0	0	0	0	0	0	摘花
deform	0	0	1	0	0	1	0	0	0	0	變形
deformed	0	0	1	0	0	1	0	1	0	0	變形
deformity	0	0	1	1	0	1	0	1	0	0	畸形
defraud	1	0	1	0	0	1	0	0	0	0	騙取
defray	0	0	0	0	0	0	0	0	0	0	支付
deft	0	0	0	0	0	0	0	0	0	0	麻利
defunct	0	0	0	0	0	1	0	1	0	0	已失效
defy	1	0	0	1	0	1	0	1	1	0	違抗
degeneracy	1	0	1	0	0	1	0	1	0	0	退化
degenerate	0	0	0	0	0	1	0	0	0	0	退化
degeneration	0	0	0	0	0	0	0	0	0	0	退化
degradation	0	0	0	0	0	1	0	0	0	0	降解
degrade	0	0	1	0	0	1	0	0	0	0	降級
degrading	0	0	1	1	0	1	0	1	0	0	有辱人格的
degree	0	0	0	0	0	0	1	0	0	0	程度
dehydrated	0	0	0	0	0	0	0	0	0	0	脫水
delay	1	0	1	1	0	1	0	1	0	0	延遲
delayed	0	0	0	0	0	1	0	0	0	0	延遲
delectable	0	0	0	0	0	0	1	0	0	0	美味的
delegate	0	0	0	0	0	0	1	0	0	1	代表
delegation	0	0	0	0	0	0	0	0	0	0	代表團
deleterious	1	0	1	1	0	1	0	0	0	0	有害的
deletion	0	0	0	0	0	1	0	0	0	0	刪除
deliberate	0	0	0	0	0	0	1	0	0	0	商榷
deliberation	0	0	0	0	0	0	0	0	0	0	審議
deliberative	0	0	0	0	0	0	0	0	0	0	深思熟慮的
delicacy	0	0	0	0	0	0	0	0	0	0	美味
delicious	0	0	0	0	1	0	1	0	0	0	可口的
delight	0	1	0	0	1	0	1	0	0	0	喜
delighted	0	1	0	0	1	0	1	0	1	0	高興極了
delightful	0	1	0	0	1	0	1	0	0	1	愉快
delineate	0	0	0	0	0	0	0	0	0	0	劃定
delineation	0	0	0	0	0	0	0	0	0	0	劃定
delinquency	0	0	0	0	0	1	0	0	0	0	拖欠
delinquent	1	0	1	0	0	1	0	0	0	0	拖欠
delirious	0	0	0	0	0	1	0	1	0	0	神誌不清
delirium	0	0	1	0	0	1	0	1	0	0	譫妄
deliverance	0	1	0	0	1	0	1	0	0	1	釋放
delivery	0	1	0	0	0	0	1	0	0	0	送貨
dell	0	0	0	0	0	0	0	0	0	0	戴爾
delta	0	0	0	0	0	0	0	0	0	0	三角洲
deluge	0	0	0	1	0	1	0	1	1	0	洪水
delusion	1	0	0	1	0	1	0	1	0	0	妄想
delusional	1	0	0	1	0	1	0	0	0	0	妄想
delve	0	0	0	0	0	0	0	0	0	0	鑽研
demand	1	0	0	0	0	1	0	0	0	0	要求
demanding	0	0	0	0	0	1	0	0	0	0	苛刻
demeanor	0	0	0	0	0	0	0	0	0	0	風度
demented	0	0	0	1	0	1	0	0	0	0	精神錯亂
dementia	0	0	0	1	0	1	0	1	0	0	失智
demise	0	0	0	1	0	1	0	1	0	0	滅亡
democracy	0	0	0	0	0	0	1	0	0	0	民主
democrat	0	0	0	0	0	0	0	0	0	0	民主黨人
demolish	1	0	0	0	0	1	0	1	0	0	拆除
demolition	0	0	0	0	0	1	0	0	0	0	拆除
demon	1	0	1	1	0	1	0	1	0	0	惡魔
demonic	1	0	1	1	0	1	0	1	0	0	惡魔般的
demonstrable	0	0	0	0	0	0	1	0	0	0	可證明的
demonstrate	0	0	0	0	0	0	0	0	0	0	證明
demonstrated	0	0	0	0	0	0	0	0	0	0	展示了
demonstrating	0	0	0	0	0	0	0	0	0	0	演示
demonstration	0	0	0	0	0	0	0	0	0	0	示範
demonstrative	0	0	0	0	1	0	1	1	0	0	示範的
demonstrator	0	0	0	0	0	0	0	0	0	0	示威者
demoralized	0	0	0	1	0	1	0	1	0	0	士氣低落
demos	0	0	0	0	0	0	0	0	0	0	演示
den	0	0	0	0	0	0	0	0	0	0	窩
denial	0	0	0	0	0	1	0	0	0	0	否認
denied	0	0	0	0	0	1	0	1	0	0	拒絕
denomination	0	0	0	0	0	0	0	0	0	0	面值
denominational	0	0	0	0	0	0	0	0	0	0	宗派
denominator	0	0	0	0	0	0	0	0	0	0	分母
denote	0	0	0	0	0	0	0	0	0	0	表示
denounce	1	0	1	0	0	1	0	0	0	0	聲討
dense	0	0	0	0	0	0	0	0	0	0	稠密
density	0	0	0	0	0	0	0	0	0	0	密度
dent	0	0	0	0	0	0	0	0	0	0	凹痕
dentistry	0	0	0	1	0	0	0	0	0	0	牙科
denunciation	1	0	1	1	0	1	0	0	0	0	譴責
deny	1	0	0	0	0	1	0	0	0	0	否定
