English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Georgian Word
bitterly	1	0	1	0	0	1	0	1	0	0	მწარედ
bitterness	1	0	1	0	0	1	0	1	0	0	სიმწარე
bitumen	0	0	0	0	0	0	0	0	0	0	ბიტუმი
biweekly	0	0	0	0	0	0	0	0	0	0	ორ კვირაში
bizarre	0	0	0	0	0	1	0	0	1	0	უცნაური
blackberry	0	0	0	0	0	0	0	0	0	0	მაყვალი
blackboard	0	0	0	0	0	0	0	0	0	0	დაფა
blackjack	0	0	0	0	0	1	0	0	0	0	ბლექჯეკი
blackmail	1	0	0	1	0	1	0	0	0	0	შანტაჟი
blackness	0	0	0	1	0	1	0	1	0	0	შავთვალება
blacksmith	0	0	0	0	0	0	0	0	0	0	მჭედელი
bladder	0	0	0	0	0	0	0	0	0	0	შარდის ბუშტი
blade	0	0	0	0	0	0	0	0	0	0	დანა
blame	1	0	1	0	0	1	0	0	0	0	ბრალი
blameless	0	0	0	0	0	0	1	0	0	0	უმანკო
bland	0	0	0	0	0	1	0	0	0	0	ნაზი
blank	0	0	0	0	0	0	0	0	0	0	ცარიელი
blanket	0	0	0	0	0	0	0	0	0	1	საბანი
blasphemous	1	0	1	0	0	1	0	0	0	0	მკრეხელური
blasphemy	1	0	0	0	0	1	0	0	0	0	გმობა
blast	1	0	0	1	0	1	0	0	1	0	აფეთქება
blatant	1	0	1	0	0	1	0	0	0	0	უხეში
blather	0	0	0	0	0	1	0	0	0	0	ბლათერი
blaze	1	0	0	0	0	1	0	0	0	0	ცეცხლმოკიდებული
blazing	0	0	0	0	0	0	0	0	0	0	ცეცხლმოკიდებული
bleach	0	0	0	0	0	0	0	0	0	0	გაუფერულება
bleak	0	0	0	0	0	1	0	1	0	0	ბნელი
bleeding	0	0	1	1	0	1	0	1	0	0	სისხლდენა
blemish	1	0	1	1	0	1	0	1	0	0	ნაკლი
blend	0	0	0	0	0	0	0	0	0	0	ნაზავია
blending	0	0	0	0	0	0	0	0	0	0	შერევა
bless	0	1	0	0	1	0	1	0	0	1	დალოცოს
blessed	0	0	0	0	1	0	1	0	0	0	დალოცვილი
blessing	0	1	0	0	1	0	1	0	0	1	კურთხევა
blessings	0	1	0	0	1	0	1	0	1	1	კურთხევა
blight	0	0	1	1	0	1	0	1	0	0	სიწითლე
blighted	0	0	1	0	0	1	0	1	0	0	დაბნეული
blinded	0	0	0	0	0	1	0	0	0	0	დაბრმავებული
blindfold	0	1	0	1	0	0	0	0	1	0	თვალდახუჭული
blindfolded	0	0	0	0	0	0	0	0	0	0	თვალდახუჭული
blindly	0	0	0	0	0	1	0	1	0	0	ბრმად
blindness	0	0	0	0	0	1	0	1	0	0	სიბრმავე
blink	0	0	0	0	0	0	0	0	0	0	თვალის დახამხამება
bliss	0	0	0	0	1	0	1	0	0	0	ნეტარება
blissful	0	0	0	0	1	0	1	0	0	0	ნეტარი
blister	0	0	1	0	0	1	0	0	0	0	ბლისტერი
blitz	0	0	0	0	0	0	0	0	1	0	ბლიცი
blizzard	0	0	0	0	0	0	0	0	0	0	ქარბუქი
bloated	0	0	1	0	0	1	0	0	0	0	გაბერილი
blob	0	0	1	1	0	1	0	0	0	0	ბლომად
block	0	0	0	0	0	0	0	0	0	0	ბლოკი
blockade	1	0	0	1	0	1	0	1	0	0	ბლოკადა
blond	0	0	0	0	0	0	0	0	0	0	ქერა
blood	0	0	0	0	0	0	0	0	0	0	სისხლი
bloodhound	0	0	0	0	0	0	0	0	0	0	სისხლიანი ძაღლი
bloodless	0	0	0	0	0	0	1	0	0	0	უსისხლო
bloodshed	1	0	1	1	0	1	0	1	1	0	სისხლისღვრა
bloodthirsty	1	0	1	1	0	1	0	0	0	0	სისხლისმსმელი
bloody	1	0	1	1	0	1	0	1	0	0	სისხლიანი
bloom	0	1	0	0	1	0	1	0	0	1	აყვავება
blossom	0	0	0	0	1	0	1	0	0	0	ყვავილობის
blot	0	0	0	0	0	1	0	0	0	0	ბლოტი
blouse	0	0	0	0	0	0	0	0	0	0	ბლუზა
blower	0	0	0	0	0	1	0	0	0	0	აფეთქება
blowing	0	0	0	0	0	0	0	0	0	0	უბერავს
blown	0	0	0	0	0	0	0	0	0	0	ააფეთქეს
blowout	0	0	0	0	0	1	0	0	0	0	აფეთქება
blue	0	0	0	0	0	0	0	1	0	0	ლურჯი
blues	0	0	0	1	0	1	0	1	0	0	ბლუზი
bluff	0	0	0	0	0	1	0	0	0	0	ბლეფი
bluish	0	0	0	0	0	0	0	0	0	0	მოლურჯო
blunder	0	0	1	0	0	1	0	1	0	0	შეცდომა
blunt	0	0	0	0	0	0	0	0	0	0	ბლაგვი
blur	0	0	0	0	0	1	0	0	0	0	დაბინდვა
blurred	0	0	0	0	0	1	0	0	0	0	ბუნდოვანი
blush	0	0	0	0	0	1	0	0	0	0	გაწითლება
blushing	0	0	0	0	0	0	0	0	0	0	გაწითლებული
boa	0	0	0	0	0	0	0	0	0	0	ბოა
boar	0	0	0	0	0	0	0	0	0	0	ღორი
board	0	1	0	0	0	0	0	0	0	0	დაფა
boarder	0	0	0	0	0	0	0	0	0	0	მესაზღვრე
boarding	0	0	0	0	0	0	0	0	0	0	ინტერნატის
boards	0	0	0	0	0	0	0	0	0	0	დაფები
boast	0	0	0	0	0	1	1	0	0	0	იკვეხნიან
boasting	0	0	0	0	0	1	0	0	0	0	ტრაბახობდა
boat	0	0	0	0	0	0	0	0	0	0	ნავი
boating	0	0	0	0	0	0	0	0	0	0	ნავებით გასეირნება
bobbin	0	0	0	0	0	0	0	0	0	0	ბობინი
bode	0	0	0	0	0	0	0	0	0	0	ბოდე
bodice	0	0	0	0	0	0	0	0	0	0	bodice
bodily	0	0	0	0	0	0	0	0	0	0	სხეულებრივი
body	0	0	0	0	0	0	0	0	0	0	სხეული
bodyguard	0	0	0	0	0	0	1	0	0	1	მცველი
bog	0	0	0	0	0	1	0	0	0	0	ჭაობიანი
bogus	1	0	1	0	0	1	0	0	0	0	ყალბი
boil	0	0	1	0	0	1	0	0	0	0	მოვხარშოთ
boiler	0	0	0	0	0	0	0	0	0	0	ქვაბი
boilerplate	0	0	0	0	0	1	0	0	0	0	ქვაბის ფირფიტა
boiling	0	0	0	0	0	0	0	0	0	0	მდუღარე
boisterous	1	1	0	0	1	1	1	0	0	0	ხმაურიანი
bold	0	0	0	0	0	0	1	0	0	0	გაბედული
boldness	0	0	0	0	0	0	1	0	0	0	გამბედაობა
bolster	0	0	0	0	0	0	1	0	0	0	ხელი შევუწყოთ
bolt	0	0	0	0	0	0	0	0	0	0	ჭანჭიკი
bolus	0	0	0	0	0	0	0	0	0	0	ბოლუსი
bomb	1	0	0	1	0	1	0	1	1	0	ბომბი
bombard	1	0	0	1	0	1	0	0	0	0	დაბომბვა
bombardment	1	0	0	1	0	1	0	0	0	0	დაბომბვა
bombed	0	0	1	0	0	1	0	0	0	0	დაბომბეს
bomber	0	0	0	1	0	0	0	1	0	0	ბომბდამშენი
bonanza	0	0	0	0	1	0	1	0	0	0	ბონაზა
bond	0	0	0	0	0	0	0	0	0	0	ბონდი
bondage	0	0	0	1	0	1	0	1	0	0	მონობა
bonds	0	0	0	0	0	1	0	0	0	0	ობლიგაციები
bone	0	0	0	0	0	0	0	0	0	0	ძვალი
boner	0	0	0	0	0	0	0	0	0	0	ბონერი
bones	0	0	0	0	0	0	0	0	0	0	ძვლები
bonfire	0	0	0	0	0	0	0	0	0	0	კოცონი
bonne	0	0	0	0	0	0	1	0	0	0	ძვალი
bonnet	0	0	0	0	0	0	0	0	0	0	კაპოტი
bonus	0	1	0	0	1	0	1	0	1	0	ბონუსი
bony	0	0	0	0	0	0	0	0	0	0	ძვლიანი
boo	0	0	0	0	0	1	0	0	0	0	ბოუ
boob	0	0	0	0	0	0	0	0	0	0	მკერდი
booby	0	0	0	0	0	1	0	0	0	0	ბობი
book	0	0	0	0	0	0	0	0	0	0	წიგნი
bookcase	0	0	0	0	0	0	0	0	0	0	წიგნის კარადა
booking	0	0	0	0	0	0	0	0	0	0	დაჯავშნა
bookish	0	0	0	0	0	0	1	0	0	0	წიგნიერი
bookkeeper	0	0	0	0	0	0	0	0	0	0	ბუღალტერი
bookkeeping	0	0	0	0	0	0	0	0	0	0	ბუღალტრული აღრიცხვა
booklet	0	0	0	0	0	0	0	0	0	0	ბუკლეტი
books	0	0	0	0	0	0	0	0	0	0	წიგნები
bookseller	0	0	0	0	0	0	0	0	0	0	წიგნის გამყიდველი
bookshop	0	0	0	0	0	0	1	0	0	0	წიგნის მაღაზია
bookstore	0	0	0	0	0	0	0	0	0	0	წიგნის მაღაზია
bookworm	0	0	0	0	0	1	1	0	0	0	წიგნის ჭია
boomerang	0	1	0	0	0	0	0	0	0	1	ბუმერანგი
booming	0	0	0	0	0	0	0	0	0	0	ბუმია
boon	0	0	0	0	0	0	1	0	0	0	სიკეთე
boost	0	0	0	0	0	0	0	0	0	0	გაძლიერება
booster	0	0	0	0	0	0	0	0	0	0	გამაძლიერებელი
boot	0	0	0	0	0	0	0	0	0	0	ჩექმა
booth	0	0	0	0	0	0	0	0	0	0	ჯიხური
boots	0	0	0	0	0	0	0	0	0	0	ფეხსაცმელი
booty	0	0	0	0	0	0	0	0	0	0	ნადავლი
booze	0	0	0	0	0	1	0	0	0	0	სასმელი
border	0	0	0	0	0	0	0	0	0	0	საზღვარი
bordering	0	0	0	0	0	0	0	0	0	0	მოსაზღვრე
bore	0	0	0	0	0	1	0	0	0	0	მოწყენილი
boreal	0	0	0	0	0	0	0	0	0	0	ბორეალური
boredom	0	0	0	0	0	1	0	1	0	0	მოწყენილობა
borer	0	0	0	0	0	0	0	0	0	0	ბურერი
boring	0	0	0	0	0	1	0	0	0	0	მოსაწყენი
borough	0	0	0	0	0	0	0	0	0	0	დაბა
borrow	0	0	0	0	0	0	0	0	0	0	სესხება
borrower	0	0	0	0	0	1	0	0	0	0	მსესხებელი
bosom	0	0	0	0	0	0	0	0	0	0	წიაღში
boss	0	0	0	0	0	0	0	0	0	0	ბოსი
boston	0	0	0	0	0	0	0	0	0	0	ბოსტონი
botanical	0	0	0	0	0	0	0	0	0	0	ბოტანიკური
botanist	0	0	0	0	0	0	0	0	0	0	ბოტანიკოსი
botany	0	0	0	0	0	0	0	0	0	0	ბოტანიკა
bother	0	0	0	0	0	1	0	0	0	0	შეწუხება
bothering	1	0	0	0	0	1	0	1	0	0	აწუხებს
bottle	0	0	0	0	0	0	0	0	0	0	ბოთლი
bottom	0	0	0	0	0	1	0	1	0	0	ქვედა
bottomless	0	0	0	1	0	0	0	0	0	0	უძირო
boulder	0	0	0	0	0	0	0	0	0	0	ლოდი
bounce	0	0	0	0	0	0	0	0	0	0	გადახტომა
bound	0	0	0	0	0	1	0	0	0	0	შეკრული
boundary	0	0	0	0	0	0	0	0	0	0	საზღვარი
boundless	0	0	0	0	0	0	0	0	0	0	უსაზღვრო
bounds	0	0	0	0	0	0	0	0	0	0	საზღვრები
bountiful	0	1	0	0	1	0	1	0	0	0	უხვად
bounty	0	1	0	0	1	0	1	0	0	1	სიკეთე
bouquet	0	0	0	0	1	0	1	0	0	1	ბუკეტი
bourgeois	0	0	0	0	0	0	0	0	0	0	ბურჟუაზიული
bourgeoisie	0	0	0	0	0	0	0	0	0	0	ბურჟუაზია
bourse	0	0	0	0	0	0	0	0	0	0	საფონდო ბირჟა
bout	1	0	0	0	0	1	0	0	0	0	ბრძოლა
bovine	0	0	1	0	0	1	0	0	0	0	მსხვილფეხა რქოსანი
bowed	0	0	0	0	0	0	0	0	0	0	დაიხარა
bowels	0	0	1	0	0	0	0	0	0	0	ნაწლავები
bowl	0	0	0	0	0	0	0	0	0	0	თასი
bowls	0	0	0	0	0	0	0	0	0	0	თასები
box	0	0	0	0	0	0	0	0	0	0	ყუთი
boxer	0	0	0	0	0	0	0	0	0	0	მოკრივე
boxing	1	0	0	0	0	0	0	0	0	0	კრივი
boycott	0	0	0	0	0	1	0	0	0	0	ბოიკოტი
boyhood	0	0	0	0	0	0	0	0	0	0	ბავშვობა
boyish	0	0	0	0	0	0	0	0	0	0	ბიჭური
brace	0	0	0	0	0	0	0	0	0	0	სამაგრი
bracelet	0	0	0	0	0	0	0	0	0	0	სამაჯური
braces	0	0	0	0	0	0	0	0	0	0	ბრეკეტები
brachial	0	0	0	0	0	0	0	0	0	0	მხრისებრი
bracket	0	0	0	0	0	0	0	0	0	0	სამაგრი
brackets	0	0	0	0	0	0	0	0	0	0	ფრჩხილები
brackish	0	0	0	0	0	0	0	0	0	0	მლაშე
brad	0	0	0	0	0	0	0	0	0	0	ბრედ
brag	0	0	0	0	0	1	0	0	0	0	ტრაბახობა
braid	0	0	0	0	0	0	0	0	0	0	ლენტები
brain	0	0	0	0	0	0	0	0	0	0	ტვინი
brains	0	0	0	0	0	0	1	0	0	0	ტვინი
brainstorm	0	0	0	0	0	0	0	0	0	0	ტვინის შტორმი
brake	0	0	0	0	0	0	0	0	0	0	სამუხრუჭე
bran	0	0	1	0	0	0	0	0	0	0	ქატო
branch	0	0	0	0	0	0	0	0	0	0	ფილიალი
branching	0	0	0	0	0	0	0	0	0	0	განშტოება
brandy	0	0	0	0	0	1	0	0	0	0	კონიაკი
brass	0	0	0	0	0	0	0	0	0	0	სპილენძის
brat	0	0	0	0	0	0	0	0	0	0	ბრატი
bravado	0	0	0	0	0	1	0	0	0	0	ბრავადო
bravery	0	0	0	0	0	0	1	0	0	0	ვაჟკაცობა
brawl	1	0	1	1	0	1	0	0	0	0	ჩხუბი
brazen	1	0	0	0	0	1	0	0	0	0	თავხედი
breach	0	0	0	0	0	1	0	0	0	0	დარღვევა
bread	0	0	0	0	0	0	0	0	0	0	პური
breadth	0	0	0	0	0	0	0	0	0	0	სიგანე
break	0	0	0	0	0	0	0	0	1	0	შესვენება
breakable	0	0	0	0	0	0	0	0	0	0	მსხვრევადი
breakdown	0	0	0	0	0	1	0	0	0	0	ავარია
breaker	0	0	0	0	0	0	0	0	0	0	ამომრთველი
breakers	0	0	0	0	0	0	0	0	0	0	ამომრთველები
breakfast	0	0	0	0	0	0	1	0	0	0	საუზმე
breakneck	0	0	0	0	0	1	0	0	0	0	საშინელი
breakup	0	0	0	0	0	1	0	1	0	0	გაშორება
breath	0	0	0	0	0	0	0	0	0	0	სუნთქვა
breech	0	0	0	0	0	0	0	0	0	0	ბრიჯი
breeches	0	0	0	0	0	0	0	0	0	0	ბრიჯები
breed	0	0	0	0	0	0	0	0	0	0	ჯიშის
breeder	0	0	0	0	0	0	0	0	0	0	სელექციონერი
breeding	0	0	0	0	0	0	0	0	0	0	მეცხოველეობა
breeze	0	0	0	0	0	0	0	0	0	0	ნიავი
breezy	0	0	0	0	0	0	0	0	0	0	ქარიანი
brethren	0	0	0	0	0	0	0	0	0	0	ძმებო
breve	0	0	0	0	0	0	0	0	0	0	ბრევი
brevity	0	0	0	0	0	0	0	0	0	0	მოკლედ
brew	0	0	0	0	0	0	0	0	0	0	მწიფდება
brewing	0	0	0	0	0	0	0	0	0	0	მწიფდება
bribe	0	0	0	0	0	1	0	0	0	0	ქრთამი
bribery	0	0	1	0	0	1	0	0	0	0	მოსყიდვა
brick	0	0	0	0	0	0	0	0	0	0	აგური
bridal	0	1	0	0	1	0	1	0	0	1	საქორწილო
bride	0	1	0	0	1	0	1	0	0	1	პატარძალი
bridegroom	0	1	0	0	1	0	1	0	0	1	სიძე
bridesmaid	0	0	0	0	1	0	1	0	0	1	სასიძო
bridge	0	0	0	0	0	0	0	0	0	0	ხიდი
bridle	0	0	0	0	0	0	0	0	0	0	ლაგამი
briefly	0	0	0	0	0	0	0	0	0	0	მოკლედ
brig	0	0	0	0	0	0	0	0	0	0	ბრიგ
brigade	0	0	0	1	0	1	0	0	0	0	ბრიგადა
brighten	0	0	0	0	1	0	1	0	1	1	ანათებს
brightness	0	0	0	0	0	0	1	0	0	0	სიკაშკაშე
brilliant	0	1	0	0	1	0	1	0	0	1	ბრწყინვალე
brim	0	0	0	0	0	0	0	0	0	0	ნაპირი
brimming	0	0	0	0	0	0	0	0	0	0	სავსე
brimstone	1	0	0	1	0	1	0	0	0	0	გოგირდის
brine	0	0	0	0	0	0	0	0	0	0	მარილწყალში
bring	0	0	0	0	0	0	0	0	0	0	მოიტანეთ
brink	0	0	0	0	0	0	0	0	0	0	ზღვარზე
brisk	0	0	0	0	0	0	0	0	0	0	ჩქარი
bristle	0	0	0	0	0	1	0	0	0	0	ჯაგარი
brittle	0	0	0	0	0	0	0	0	0	0	მტვრევადი
broadcast	0	0	0	0	0	0	0	0	0	0	გადაცემა
broadside	0	1	0	0	0	1	0	0	0	0	ფართო მხარე
brocade	0	0	0	0	0	0	1	0	0	0	ბროკადი
brochure	0	0	0	0	0	0	0	0	0	0	ბროშურა
broil	1	0	0	0	0	1	0	0	0	0	ბრაილი
broke	0	0	0	1	0	1	0	1	0	0	გატეხა
broken	1	0	0	1	0	1	0	1	0	0	გატეხილი
broker	0	0	0	0	0	0	0	0	0	0	ბროკერი
brokerage	0	0	0	0	0	0	0	0	0	0	საბროკერო
bronco	0	0	0	0	0	0	0	0	0	0	ბრონქო
bronze	0	0	0	0	0	0	0	0	0	0	ბრინჯაო
brood	0	0	0	0	0	0	0	0	0	0	ნათესაობა
brooding	0	0	0	0	0	0	0	0	0	0	მოთენთილობა
brook	0	0	0	0	0	0	0	0	0	0	ნაკადი
broom	0	0	0	0	0	0	0	0	0	0	ცოცხი
broth	0	0	0	0	0	0	0	0	0	0	ბულიონი
brothel	0	0	1	0	0	1	0	0	0	0	ბორდელი
brother	0	0	0	0	0	0	1	0	0	1	ძმაო
brotherhood	0	0	0	0	0	0	1	0	0	1	ძმობა
brotherly	0	1	0	0	1	0	1	0	0	1	ძმური
brow	0	0	0	0	0	0	0	0	0	0	წარბი
brown	0	0	0	0	0	0	0	0	0	0	ყავისფერი
bruise	0	1	0	0	0	1	0	0	0	0	სისხლჩაქცევა
brunette	0	0	0	0	0	0	0	0	0	0	შავგვრემანი
brunt	1	0	0	0	0	1	0	0	0	0	ბრუნტი
brush	0	0	0	0	0	0	0	0	0	0	ფუნჯი
brutal	1	0	0	1	0	1	0	0	0	0	სასტიკი
brutality	1	0	0	1	0	1	0	0	0	0	სისასტიკე
brute	1	0	0	1	0	1	0	1	0	0	უხეში
bubble	0	0	0	0	0	0	0	0	0	0	ბუშტი
bubbling	0	0	0	0	0	0	0	0	0	0	ბუშტუკებს
buck	0	0	0	1	0	1	1	0	1	0	მამალი
bucket	0	0	0	0	0	0	0	0	0	0	ვედრო
buckle	0	0	0	0	0	0	0	0	0	0	ბალთა
buckled	0	0	0	0	0	0	0	0	0	0	ჩაკეცილი
bud	0	0	0	0	0	0	0	0	0	0	კვირტი
buddy	0	1	0	0	1	0	1	0	0	1	მეგობარო
budge	0	0	0	0	0	0	0	0	0	0	დაძვრება
budget	0	0	0	0	0	0	0	0	0	1	ბიუჯეტი
buffalo	0	0	0	0	0	0	0	0	0	0	კამეჩების
buffer	0	0	0	0	0	0	0	0	0	0	ბუფერი
buffet	1	0	0	0	0	1	0	0	0	0	ბუფეტი
bug	0	0	1	1	0	1	0	0	0	0	შეცდომა
bugaboo	1	0	0	1	0	1	0	1	0	0	ბუგაბუ
buggy	0	0	0	0	0	0	0	0	0	0	ბაგი
bugle	0	1	0	0	0	0	0	0	0	0	ბაგლი
build	0	0	0	0	0	0	1	0	0	0	აშენება
builder	0	0	0	0	0	0	0	0	0	0	მშენებელი
building	0	0	0	0	0	0	1	0	0	0	შენობა
buildings	0	0	0	0	0	0	0	0	0	0	შენობები
bulb	0	0	0	0	0	0	0	0	0	0	ნათურა
bulbous	0	0	0	0	0	1	0	0	0	0	ბოლქვიანი
bulge	0	0	0	0	0	0	0	0	0	0	შეშუპება
bulk	0	0	0	0	0	0	0	0	0	0	ნაყარი
bulkhead	0	0	0	0	0	0	0	0	0	0	ნაყარი
bulky	0	0	0	0	0	0	0	0	0	0	ნაყარი
bull	0	0	0	0	0	0	0	0	0	0	ხარი
bulldog	0	0	0	0	0	0	1	0	0	0	ბულდოგი
bulldozer	0	0	0	0	0	0	0	0	0	0	ბულდოზერი
bullet	0	0	0	0	0	0	0	0	0	0	ტყვია
bulletin	0	0	0	0	0	0	0	0	0	0	ბიულეტენი
bulletproof	0	0	0	0	0	0	1	0	0	0	ტყვიაგაუმტარი
bullock	0	0	0	0	0	0	0	0	0	0	ხარი
bully	1	0	0	1	0	1	0	0	0	0	მოძალადე
bulwark	0	0	0	0	0	0	0	0	0	0	საყრდენი
bum	0	0	1	0	0	1	0	1	0	0	ბოზი
bummer	1	0	1	0	0	1	0	0	0	0	ბუმბერაზი
bump	0	0	0	0	0	0	0	0	0	0	მუწუკი
bun	0	0	0	0	0	0	0	0	0	0	ფუნთუშა
bunch	0	0	0	0	0	0	0	0	0	0	მტევანი
bundle	0	0	0	0	0	0	0	0	0	0	შეკვრა
bungalow	0	0	0	0	0	0	0	0	0	0	ბუნგალო
bunk	0	0	0	0	0	0	0	0	0	0	ორსართულიანი
bunker	0	0	0	1	0	0	0	0	0	0	ბუნკერი
bunt	0	0	0	0	0	0	0	0	0	0	ბუნტი
buoy	0	0	0	0	0	0	1	0	0	0	ბუი
buoyancy	0	0	0	0	0	0	0	0	0	0	ბუანობა
bur	0	0	0	0	0	0	0	0	0	0	ბურ
burden	0	0	0	0	0	0	0	0	0	0	ტვირთი
burdensome	0	0	0	1	0	1	0	1	0	0	მძიმე
bureau	0	0	0	0	0	0	0	0	0	0	ბიურო
bureaucracy	0	0	0	0	0	1	0	0	0	1	ბიუროკრატია
bureaucrat	0	0	1	0	0	1	0	0	0	0	ბიუროკრატი
burglar	0	0	1	1	0	1	0	0	0	0	მძარცველი
burglary	0	0	0	0	0	1	0	0	0	0	ძარცვა
burial	1	0	0	1	0	1	0	1	0	0	დაკრძალვის
buried	0	0	0	1	0	1	0	1	0	0	დაკრძალეს
burke	1	0	1	1	0	1	0	1	0	0	ბურკი
burlap	0	0	0	0	0	0	0	0	0	0	ბურლაპი
burlesque	0	0	0	0	0	0	0	0	1	0	ბურლესკი
burly	0	0	0	0	0	0	0	0	0	0	მსუქანი
burn	0	0	0	0	0	0	0	0	0	0	დამწვრობა
burner	0	0	0	0	0	0	0	0	0	0	საწვავი
burning	0	0	0	0	0	0	0	0	0	0	წვა
burnished	0	0	0	0	0	0	0	0	0	0	დამწვარი
burnout	0	0	0	0	0	0	0	0	0	0	გადაღლა
burnt	0	0	1	0	0	1	0	0	0	0	დამწვარი
burr	0	0	0	0	0	0	0	0	0	0	ბურუსი
burrow	0	0	0	0	0	0	0	0	0	0	ბურუსი
bursary	0	0	0	0	0	0	0	0	0	1	სტიპენდია
bury	0	0	0	0	0	0	0	1	0	0	დამარხვა
bus	0	0	0	0	0	0	0	0	0	0	ავტობუსი
bush	0	0	0	0	0	0	0	0	0	0	ბუჩქი
bushel	0	0	0	0	0	0	0	0	0	0	ბუშელი
bushy	0	0	0	0	0	0	0	0	0	0	ბუჩქოვანი
business	0	0	0	0	0	0	0	0	0	0	ბიზნესი
buss	0	0	0	0	1	0	1	0	0	0	ავტობუსი
bust	0	0	0	0	0	0	0	0	0	0	ბიუსტი
busted	1	0	0	1	0	1	0	0	0	0	გაანადგურეს
bustle	0	0	0	0	0	0	0	0	0	0	აურზაური
bustling	0	0	0	0	0	0	0	0	0	0	ფუსფუსი
busy	0	0	0	0	0	0	0	0	0	0	დაკავებული
butane	0	0	0	0	0	0	0	0	0	0	ბუტანი
butcher	1	0	1	1	0	1	0	0	0	0	ჯალათი
butler	0	0	0	0	0	0	1	0	0	1	მსახურთუფროსი
butt	0	0	0	0	0	1	0	0	0	0	კონდახი
butter	0	0	0	0	0	0	0	0	0	0	კარაქი
butterfly	0	0	0	0	0	0	0	0	0	0	პეპელა
buttery	0	0	0	0	0	0	1	0	0	0	კარაქიანი
buttock	0	0	0	0	0	0	0	0	0	0	დუნდულო
button	0	0	0	0	0	0	0	0	0	0	ღილაკი
buttress	0	0	0	0	0	0	0	0	0	0	საყრდენი
buxom	0	0	0	0	0	0	1	0	0	0	ბუქსომი
buy	0	0	0	0	0	0	0	0	0	0	ყიდვა
buyer	0	0	0	0	0	0	0	0	0	0	მყიდველი
buying	0	0	0	0	0	0	0	0	0	0	ყიდვა
buzz	0	1	0	1	0	0	1	0	0	0	ზუზუნი
buzzed	0	0	0	0	0	1	0	0	0	0	ზუზუნებდა
buzzer	0	0	0	0	0	0	0	0	0	0	ზუმერი
bye	0	1	0	0	0	0	0	0	0	0	ნახვამდის
bygone	0	0	0	0	0	0	0	0	0	0	გასული
bylaw	0	0	0	0	0	0	0	0	0	1	კანონქვემდებარე აქტი
bystander	0	0	0	0	0	0	0	0	0	0	დამკვირვებელი
byte	0	0	0	0	0	0	0	0	0	0	ბაიტი
cab	0	0	0	0	0	0	1	0	0	0	ტაქსი
cabal	0	0	0	1	0	1	0	0	0	0	კაბალი
cabbage	0	0	0	0	0	0	0	0	0	0	კომბოსტო
cabin	0	0	0	0	0	0	0	0	0	0	კაბინა
cabinet	0	0	0	0	0	0	1	0	0	1	კაბინეტი
cable	0	0	0	0	0	0	0	0	1	0	კაბელი
cabriolet	0	0	0	0	0	0	0	0	0	0	კაბრიოლეტი
cache	0	0	0	0	0	0	0	0	0	0	ქეში
cacophony	1	0	1	0	0	1	0	0	0	0	კაკოფონია
cad	1	0	1	0	0	1	0	0	0	0	კად
cadaver	0	0	1	1	0	1	0	1	1	0	გვამი
caddy	0	0	0	0	0	0	0	0	0	0	კადი
cadence	0	0	0	0	0	0	0	0	0	0	კადენცია
cadet	0	0	0	0	0	0	0	0	0	0	იუნკერი
cafe	0	0	0	0	0	0	1	0	0	0	კაფე
cage	0	0	0	0	0	1	0	1	0	0	გალია
cairn	0	0	0	0	0	0	0	0	0	0	კაირნი
cake	0	0	0	0	0	0	0	0	0	0	ნამცხვარი
calamity	0	0	0	0	0	0	0	1	0	0	უბედურება
calcareous	0	0	0	0	0	0	0	0	0	0	კიროვანი
calculate	0	0	0	0	0	0	0	0	0	0	გამოთვალეთ
calculated	0	0	0	0	0	0	0	0	0	0	გათვლილი
calculating	0	0	0	0	0	1	0	0	0	0	გაანგარიშება
calculation	0	1	0	0	0	0	0	0	0	0	გაანგარიშება
calculator	0	0	0	0	0	0	1	0	0	1	კალკულატორი
calculus	0	0	0	0	0	0	0	0	0	0	გაანგარიშება
calendar	0	0	0	0	0	0	0	0	0	0	კალენდარი
calender	0	0	0	0	0	0	0	0	0	0	კალენდარი
calf	0	0	0	0	1	0	1	0	0	1	ხბო
caliber	0	0	0	0	0	0	0	0	0	0	კალიბრის
calibrate	0	0	0	0	0	0	0	0	0	0	დაკალიბრება
