English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Punjabi Word
elapsed	0	0	0	0	0	0	0	0	0	0	ਬੀਤਿਆ
elastic	0	0	0	0	0	0	0	0	0	0	ਲਚਕੀਲੇ
elasticity	0	0	0	0	0	0	0	0	0	0	ਲਚਕਤਾ
elated	0	0	0	0	1	0	1	0	0	0	ਖੁਸ਼
elbow	1	0	0	0	0	0	0	0	0	0	ਕੂਹਣੀ
eld	0	0	0	0	0	0	0	0	0	0	ਬਜ਼ੁਰਗ
elder	0	0	0	0	0	0	1	0	0	1	ਬਜ਼ੁਰਗ
elders	0	0	0	0	0	0	1	0	0	1	ਬਜ਼ੁਰਗ
eldest	0	0	0	0	0	0	0	0	0	0	ਸਭ ਤੋਂ ਵੱਡਾ
elect	0	0	0	0	0	0	1	0	0	1	ਚੁਣਿਆ
election	0	0	0	0	0	0	0	0	0	0	ਚੋਣ
elector	0	0	0	0	0	0	0	0	0	0	ਵੋਟਰ
electorate	0	0	0	0	0	0	0	0	0	1	ਵੋਟਰ
electric	0	0	0	0	1	0	1	0	1	0	ਬਿਜਲੀ
electricity	0	0	0	0	0	0	1	0	0	0	ਬਿਜਲੀ
elegance	0	1	0	0	1	0	1	0	0	1	ਖੂਬਸੂਰਤੀ
elegant	0	0	0	0	1	0	1	0	0	0	ਸ਼ਾਨਦਾਰ
element	0	0	0	0	0	0	0	0	0	0	ਤੱਤ
elementary	0	0	0	0	0	0	0	0	0	0	ਮੁੱਢਲੀ
elements	0	0	0	0	0	0	0	0	0	0	ਤੱਤ
elephant	0	0	0	0	0	0	0	0	0	0	ਹਾਥੀ
elevate	0	0	0	0	0	0	0	0	0	0	ਉੱਚਾ
elevation	0	1	0	1	1	0	1	0	0	1	ਉਚਾਈ
elevator	0	0	0	0	0	0	0	0	0	0	ਐਲੀਵੇਟਰ
eleven	0	0	0	0	0	0	0	0	0	0	ਗਿਆਰਾਂ
eleventh	0	0	0	0	0	0	0	0	0	0	ਗਿਆਰ੍ਹਵਾਂ
elf	1	0	1	1	0	0	0	0	0	0	elf
elicit	0	0	0	0	0	0	0	0	0	0	ਉਜਾਗਰ
eligible	0	0	0	0	0	0	1	0	0	0	ਯੋਗ
elimination	1	0	1	1	0	1	0	1	0	0	ਖਾਤਮਾ
elite	0	1	0	0	1	0	1	0	0	1	ਕੁਲੀਨ
elk	0	0	0	0	0	0	0	0	0	0	ਐਲਕ
ell	0	0	0	0	0	0	0	0	0	0	ell
ellipse	0	0	0	0	0	0	0	0	0	0	ਅੰਡਾਕਾਰ
ellipsis	0	0	0	0	0	0	0	0	0	0	ਅੰਡਾਕਾਰ
ellipsoid	0	0	0	0	0	0	0	0	0	0	ਅੰਡਾਕਾਰ
elliptic	0	0	0	0	0	0	0	0	0	0	ਅੰਡਾਕਾਰ
elliptical	0	0	0	0	0	0	0	0	0	0	ਅੰਡਾਕਾਰ
elongate	0	0	0	0	0	0	0	0	0	0	ਲੰਬਾ ਕਰਨਾ
elongation	0	0	0	0	0	0	0	0	0	0	ਲੰਬਾਈ
eloquence	0	0	0	0	0	0	1	0	0	0	ਵਾਕਫ਼ੀਅਤ
eloquent	0	0	0	0	0	0	1	0	0	0	ਵਾਕਫੀਅਤ
elucidate	0	0	0	0	0	0	1	0	0	1	ਸਪਸ਼ਟੀਕਰਨ
elucidation	0	0	0	0	0	0	0	0	0	0	ਵਿਆਖਿਆ
elude	0	0	0	0	0	0	0	0	0	0	ਬਚਣਾ
elusive	0	0	0	0	0	1	0	0	1	0	ਧੋਖੇਬਾਜ਼
emaciated	0	0	0	1	0	1	0	1	0	0	ਕਮਜ਼ੋਰ
emanate	0	0	0	0	0	0	0	0	0	0	ਨਿਕਲਣਾ
emancipation	0	1	0	0	1	0	1	0	0	0	ਮੁਕਤੀ
embankment	0	0	0	0	0	0	0	0	0	0	ਬੰਨ੍ਹ
embargo	0	0	0	0	0	1	0	0	0	0	ਪਾਬੰਦੀ
embark	0	0	0	0	0	0	0	0	0	0	ਚੜ੍ਹਨਾ
embarrass	0	0	0	0	0	1	0	1	0	0	ਸ਼ਰਮਿੰਦਾ
embarrassing	0	0	0	0	0	1	0	0	0	0	ਸ਼ਰਮਨਾਕ
embarrassment	0	0	0	1	0	1	0	1	1	0	ਸ਼ਰਮਿੰਦਗੀ
embassy	0	0	0	0	0	0	0	0	0	0	ਦੂਤਾਵਾਸ
embed	0	0	0	0	0	0	0	0	0	0	ਏਮਬੇਡ
embellish	0	0	0	0	0	0	0	0	0	0	ਸਜਾਉਣਾ
embellishment	0	0	0	0	0	0	0	0	0	0	ਸਜਾਵਟ
embers	0	0	0	0	0	0	0	0	0	0	ਅੰਗਰੇਜ਼
embezzlement	0	0	0	0	0	1	0	0	0	0	ਗਬਨ
emblem	0	0	0	0	0	0	0	0	0	0	ਪ੍ਰਤੀਕ
emblematic	0	0	0	0	0	0	0	0	0	0	ਪ੍ਰਤੀਕ
embodiment	0	0	0	0	0	0	0	0	0	0	ਸਰੂਪ
embolism	0	0	0	1	0	1	0	1	0	0	embolism
embossed	0	0	0	0	0	0	0	0	0	0	ਉਭਰਿਆ
embrace	0	1	0	0	1	0	1	0	1	1	ਗਲੇ ਲਗਾਓ
embroidered	0	0	0	0	0	0	0	0	0	0	ਕਡਾਈ ਕੀਤੀ
embroidery	0	0	0	0	0	0	0	0	0	0	ਕਢਾਈ
embroiled	0	0	0	0	0	1	0	0	0	0	ਉਲਝੇ ਹੋਏ
embryo	0	0	0	0	0	0	0	0	0	0	ਭਰੂਣ
embryonic	0	0	0	0	0	0	0	0	0	0	ਭਰੂਣ
emerald	0	0	0	0	0	0	0	0	0	0	ਪੰਨਾ
emerge	0	0	0	0	0	0	0	0	0	0	ਉਭਰਨਾ
emergence	0	0	0	0	0	0	0	0	0	0	ਉਭਰਨਾ
emergency	0	0	0	1	0	1	0	1	1	0	ਸੰਕਟਕਾਲੀਨ
emeritus	0	0	0	0	0	0	1	0	0	0	ਐਮਰੀਟਸ
emigrate	0	0	0	0	0	0	0	0	0	0	ਪਰਵਾਸ
emigration	0	0	0	0	0	0	0	0	0	0	ਪਰਵਾਸ
eminence	0	0	0	0	0	0	1	0	0	1	ਉੱਤਮਤਾ
eminent	0	0	0	0	0	0	1	0	0	0	ਉੱਘੇ
eminently	0	0	0	0	0	0	1	0	0	0	ਉੱਘੇ ਤੌਰ 'ਤੇ
emir	0	0	0	0	0	0	1	0	0	0	ਅਮੀਰ
emission	0	0	0	0	0	0	0	0	0	0	ਨਿਕਾਸ
emit	0	0	0	0	0	0	0	0	0	0	ਛੱਡਣਾ
emotion	0	0	0	0	0	0	0	0	0	0	ਭਾਵਨਾ
emotional	0	0	0	0	0	0	0	0	0	0	ਭਾਵਨਾਤਮਕ
emotive	0	0	0	0	0	0	0	0	0	0	ਭਾਵੁਕ
empathy	0	0	0	0	0	0	1	0	0	0	ਹਮਦਰਦੀ
emperor	0	0	0	0	0	0	0	0	0	0	ਸਮਰਾਟ
emphasis	0	0	0	0	0	0	0	0	0	0	ਜ਼ੋਰ
emphasize	0	0	0	0	0	0	0	0	0	1	ਜ਼ੋਰ ਦਿਓ
emphatic	0	0	0	0	0	0	0	0	0	0	ਜ਼ੋਰਦਾਰ
empire	0	0	0	0	0	0	0	0	0	0	ਸਾਮਰਾਜ
empirical	0	0	0	0	0	0	0	0	0	0	ਅਨੁਭਵੀ
empiricism	0	0	0	0	0	0	0	0	0	0	ਅਨੁਭਵਵਾਦ
employ	0	0	0	0	0	0	0	0	0	1	ਰੁਜ਼ਗਾਰ
employer	0	0	0	0	0	0	0	0	0	0	ਰੁਜ਼ਗਾਰਦਾਤਾ
employment	0	0	0	0	0	0	0	0	0	0	ਰੁਜ਼ਗਾਰ
emporium	0	0	0	0	0	0	0	0	0	0	ਐਂਪੋਰੀਅਮ
empower	0	0	0	0	0	0	1	0	0	0	ਸ਼ਕਤੀ
empress	0	0	0	0	0	0	0	0	0	0	ਮਹਾਰਾਣੀ
emptiness	0	0	0	0	0	0	0	1	0	0	ਖਾਲੀਪਨ
emption	0	0	0	0	0	0	0	0	0	0	ਖਾਲੀ
empty	0	0	0	0	0	0	0	0	0	0	ਖਾਲੀ
emulate	0	0	0	0	0	0	1	0	0	0	ਨਕਲ
emulsion	0	0	0	0	0	0	0	0	0	0	emulsion
enable	0	0	0	0	0	0	1	0	0	1	ਯੋਗ ਕਰੋ
enablement	0	0	0	0	0	0	1	0	0	1	ਸਮਰੱਥ
enact	0	0	0	0	0	0	0	0	0	0	ਲਾਗੂ ਕਰਨਾ
enactment	0	0	0	0	0	0	0	0	0	0	ਕਾਨੂੰਨ
enamel	0	0	0	0	0	0	0	0	0	0	ਪਰਲੀ
encampment	0	0	0	0	0	0	0	0	0	0	ਡੇਰੇ
enchant	0	1	0	0	1	0	1	0	1	0	ਮੋਹਿਤ
enchanted	0	0	0	0	1	0	1	0	0	1	ਮੋਹਿਤ
enchanting	0	1	0	0	1	0	1	0	0	0	ਮਨਮੋਹਕ
enchantment	0	0	0	0	0	0	0	0	0	0	ਜਾਦੂ
encircle	0	0	0	0	0	0	0	0	0	0	ਘੇਰਾ ਪਾਓ
encircling	0	0	0	0	0	0	0	0	0	0	ਨੂੰ ਘੇਰਨਾ
enclave	0	0	0	0	0	1	0	0	0	0	ਐਨਕਲੇਵ
enclose	0	0	0	0	0	0	0	0	0	0	ਨੱਥੀ ਕਰੋ
encode	0	0	0	0	0	0	0	0	0	0	ਇੰਕੋਡ
encompass	0	0	0	0	0	0	0	0	0	0	ਨੂੰ ਘੇਰ ਲਿਆ
encore	0	0	0	0	0	0	1	0	0	0	ਐਨਕੋਰ
encounter	0	0	0	0	0	0	0	0	0	0	ਮੁਲਾਕਾਤ
encourage	0	0	0	0	1	0	1	0	0	1	ਉਤਸ਼ਾਹਿਤ ਕਰੋ
encouragement	0	0	0	0	0	0	1	0	0	0	ਹੌਂਸਲਾ ਅਫ਼ਜ਼ਾਈ
encroach	0	0	0	0	0	0	0	0	0	0	ਘੇਰਾਬੰਦੀ
encroachment	0	0	0	1	0	1	0	0	0	0	ਕਬਜ਼ੇ
encrypt	0	0	0	0	0	0	0	0	0	0	ਐਨਕ੍ਰਿਪਟ
encumbrance	1	0	0	1	0	1	0	1	0	0	ਬੋਝ
encyclopedia	0	0	0	0	0	0	1	0	0	1	ਐਨਸਾਈਕਲੋਪੀਡੀਆ
end	0	0	0	0	0	0	0	0	0	0	ਅੰਤ
endanger	0	1	0	1	0	1	0	0	0	0	ਖ਼ਤਰੇ ਵਿੱਚ
endangered	0	0	0	1	0	1	0	0	0	0	ਖ਼ਤਰੇ ਵਿੱਚ
endeavor	0	1	0	0	0	0	1	0	0	0	ਕੋਸ਼ਿਸ਼
ended	0	0	0	0	0	0	0	0	0	0	ਬੰਦ ਹੋ ਗਿਆ
endemic	0	0	1	1	0	1	0	1	0	0	ਸਥਾਨਕ
ending	0	0	0	0	0	0	0	0	0	0	ਖਤਮ
endless	1	0	0	1	1	1	1	1	0	1	ਬੇਅੰਤ
endocarditis	0	0	0	1	0	0	0	1	0	0	endocarditis
endorsement	0	0	0	0	0	0	0	0	0	0	ਸਮਰਥਨ
endow	0	0	0	0	0	0	1	0	0	1	endow
endowed	0	0	0	0	0	0	1	0	0	0	ਬਖਸ਼ਿਆ
endowment	0	0	0	0	0	0	1	0	0	1	ਐਂਡੋਮੈਂਟ
endpapers	0	0	0	0	0	0	0	0	0	0	ਅੰਤ ਕਾਗਜ਼
endpoint	0	0	0	0	0	0	0	0	0	0	ਅੰਤ ਬਿੰਦੂ
endurance	0	0	0	0	0	0	1	0	0	0	ਧੀਰਜ
endure	0	0	0	0	0	0	1	0	0	0	ਸਹਿਣਾ
enema	0	0	1	0	0	0	0	0	0	0	ਐਨੀਮਾ
enemy	1	0	1	1	0	1	0	0	0	0	ਦੁਸ਼ਮਣ
energetic	0	0	0	0	0	0	1	0	0	0	ਊਰਜਾਵਾਨ
energy	0	0	0	0	0	0	0	0	0	0	ਊਰਜਾ
enforce	1	0	0	1	0	1	1	0	0	0	ਲਾਗੂ ਕਰੋ
enforcement	0	0	0	0	0	1	0	0	0	0	ਲਾਗੂ ਕਰਨਾ
engage	0	0	0	0	0	0	0	0	0	0	ਸ਼ਮੂਲੀਅਤ
engaged	0	1	0	0	1	0	1	0	0	1	ਲੱਗੇ
engagement	0	0	0	0	0	0	0	0	0	0	ਸ਼ਮੂਲੀਅਤ
engaging	0	0	0	0	1	0	1	0	0	1	ਆਕਰਸ਼ਕ
engender	0	0	0	0	0	0	0	0	0	0	ਪੈਦਾ ਕਰਨਾ
engine	0	0	0	0	0	0	0	0	0	0	ਇੰਜਣ
engineer	0	0	0	0	0	0	0	0	0	0	ਇੰਜੀਨੀਅਰ
engineering	0	0	0	0	0	0	0	0	0	0	ਇੰਜੀਨੀਅਰਿੰਗ
engrave	0	0	0	0	0	0	0	0	0	0	ਉੱਕਰੀ
engraved	0	0	0	0	0	0	0	0	0	0	ਉੱਕਰੀ
engraver	0	0	0	0	0	0	0	0	0	0	ਉੱਕਰੀ
engraving	0	0	0	0	0	0	0	0	0	0	ਉੱਕਰੀ
engrossed	0	0	0	0	0	0	0	0	0	0	ਮਗਨ
engrossing	0	0	0	0	0	0	0	0	0	0	ਮਨਮੋਹਕ
engulf	0	1	0	0	0	0	0	0	0	0	ਲਪੇਟ
enhance	0	0	0	0	0	0	1	0	0	0	ਵਧਾਉਣਾ
enigma	0	0	0	0	0	0	0	0	0	0	ਰਹੱਸ
enigmatic	0	0	0	1	0	1	0	0	0	0	ਰਹੱਸਮਈ
enjoin	0	0	0	0	0	0	0	0	0	0	ਹੁਕਮ ਦਿਓ
enjoy	0	1	0	0	1	0	1	0	0	1	ਆਨੰਦ ਮਾਣੋ
enjoying	0	1	0	0	1	0	1	0	0	1	ਆਨੰਦ ਮਾਣ ਰਿਹਾ ਹੈ
enlarged	0	0	0	0	0	0	0	0	0	0	ਵਧਾਇਆ
enlargement	0	0	0	0	0	0	0	0	0	0	ਵਾਧਾ
enlighten	0	0	0	0	1	0	1	0	0	1	ਗਿਆਨ ਦੇਣਾ
enlightenment	0	0	0	0	1	0	1	0	0	1	ਗਿਆਨ
enlist	0	0	0	0	0	0	0	0	0	0	ਭਰਤੀ
enliven	0	0	0	0	1	0	1	0	1	1	ਜੀਵਿਤ
enmity	1	0	0	1	0	1	0	1	0	0	ਦੁਸ਼ਮਣੀ
enormity	0	0	0	0	0	0	0	0	0	0	ਵਿਸ਼ਾਲਤਾ
enormous	0	0	0	0	0	0	0	0	0	0	ਬਹੁਤ ਜ਼ਿਆਦਾ
enormously	0	0	0	0	0	0	0	0	0	0	ਬਹੁਤ ਜ਼ਿਆਦਾ
enrich	0	0	0	0	0	0	1	0	0	0	ਅਮੀਰ
enroll	0	1	0	0	0	0	0	0	0	1	ਭਰਤੀ
ensemble	0	0	0	0	0	0	1	0	0	1	ਸਮੂਹ
ensign	0	0	0	0	0	0	1	0	0	0	ਨਿਸ਼ਾਨ
enslave	0	0	0	0	0	1	0	0	0	0	ਗੁਲਾਮ ਬਣਾਉਣਾ
enslaved	1	0	1	1	0	1	0	1	0	0	ਗ਼ੁਲਾਮ
enslavement	0	0	0	0	0	1	0	0	0	0	ਗੁਲਾਮੀ
ensue	0	0	0	0	0	0	0	0	0	0	ਨਤੀਜੇ
ensure	0	0	0	0	0	0	0	0	0	0	ਯਕੀਨੀ ਬਣਾਓ
entail	0	0	0	0	0	0	0	0	0	0	ਪਾਉਣਾ
entangled	1	0	1	1	0	1	0	1	0	0	ਉਲਝਿਆ
entanglement	0	0	0	0	0	1	0	0	0	0	ਉਲਝਣਾ
enter	0	0	0	0	0	0	0	0	0	0	ਦਾਖਲ ਕਰੋ
enterprise	0	0	0	0	0	0	0	0	0	0	ਐਂਟਰਪ੍ਰਾਈਜ਼
enterprising	0	0	0	0	0	0	1	0	0	0	ਉੱਦਮੀ
entertain	0	0	0	0	1	0	1	0	0	0	ਮਨੋਰੰਜਨ
entertained	0	0	0	0	1	0	1	0	0	0	ਮਨੋਰੰਜਨ ਕੀਤਾ
entertaining	0	1	0	0	1	0	1	0	0	0	ਮਨੋਰੰਜਕ
entertainment	0	1	0	0	1	0	1	0	1	1	ਮਨੋਰੰਜਨ
enthusiasm	0	1	0	0	1	0	1	0	1	0	ਉਤਸ਼ਾਹ
enthusiast	0	1	0	0	1	0	1	0	1	0	ਉਤਸ਼ਾਹੀ
entice	0	0	0	0	0	0	0	0	0	0	ਲੁਭਾਉਣਾ
entire	0	0	0	0	0	0	0	0	0	0	ਪੂਰਾ
entirety	0	0	0	0	0	0	0	0	0	0	ਪੂਰੀ ਤਰ੍ਹਾਂ
entitle	0	0	0	0	0	0	0	0	0	0	ਹੱਕਦਾਰ
entity	0	0	0	0	0	0	0	0	0	0	ਹਸਤੀ
entomology	0	0	0	0	0	0	0	0	0	0	ਕੀਟ ਵਿਗਿਆਨ
entrails	0	0	1	0	0	1	0	0	0	0	ਅੰਤੜੀਆਂ
entrance	0	0	0	0	0	0	0	0	0	0	ਪਰਵੇਸ਼
entreat	0	0	0	0	0	0	0	0	0	0	ਬੇਨਤੀ
entree	0	0	0	0	0	0	0	0	0	0	ਦਾਖਲਾ
entrepreneur	0	0	0	0	0	0	0	0	0	0	ਉਦਯੋਗਪਤੀ
entrust	0	0	0	0	0	0	0	0	0	1	ਸੌਂਪਣਾ
entry	0	0	0	0	0	0	0	0	0	0	ਦਾਖਲਾ
enumerate	0	0	0	0	0	0	0	0	0	0	ਗਿਣਨਾ
enumeration	0	0	0	0	0	0	0	0	0	0	ਗਣਨਾ
envelope	0	0	0	0	0	0	0	0	0	0	ਲਿਫ਼ਾਫ਼ਾ
envious	0	0	0	0	0	1	0	0	0	0	ਈਰਖਾ
environ	0	0	0	0	0	0	1	0	0	0	ਵਾਤਾਵਰਣ
environment	0	0	0	0	0	0	0	0	0	0	ਵਾਤਾਵਰਣ
environs	0	0	0	0	0	0	0	0	0	0	ਵਾਤਾਵਰਣ
envision	0	0	0	0	0	0	0	0	0	0	ਕਲਪਨਾ
envoy	0	0	0	0	0	0	0	0	0	0	ਰਾਜਦੂਤ
ephemeral	0	0	0	0	0	0	0	0	0	0	ਥੋੜ੍ਹੇ ਸਮੇਂ ਲਈ
ephemeris	0	0	0	0	0	0	1	0	0	0	ephemeris
epic	0	0	0	0	0	0	1	0	0	0	ਮਹਾਂਕਾਵਿ
epidemic	1	1	1	1	0	1	0	1	1	0	ਮਹਾਂਮਾਰੀ
epidermis	0	0	0	0	0	0	0	0	0	0	epidermis
epilepsy	0	0	0	0	0	1	0	0	0	0	ਮਿਰਗੀ
epilogue	0	0	0	0	0	0	0	0	0	0	ਐਪੀਲੋਗ
episcopal	0	0	0	0	0	0	0	0	0	1	ਐਪੀਸਕੋਪਲ
episode	0	0	0	0	0	0	0	0	0	0	ਪ੍ਰਸੰਗ
episodic	0	0	0	0	0	0	0	0	0	0	ਐਪੀਸੋਡਿਕ
epistle	0	0	0	0	0	0	0	0	0	0	ਪੱਤਰ
epitaph	0	0	0	0	0	0	0	1	0	0	epitaph
epithet	0	0	0	0	0	0	0	0	0	0	ਵਿਸ਼ੇਸ਼ਤਾ
epitome	0	0	0	0	0	0	1	0	0	0	ਪ੍ਰਤੀਕ
epoch	0	0	0	0	0	0	0	0	0	0	ਯੁੱਗ
equal	0	0	0	0	0	0	0	0	0	0	ਬਰਾਬਰ
equality	0	0	0	0	1	0	1	0	0	1	ਸਮਾਨਤਾ
equalization	0	0	0	0	0	0	0	0	0	0	ਬਰਾਬਰੀ
equalize	0	0	0	0	0	0	0	0	0	0	ਬਰਾਬਰ
equally	0	0	0	0	0	0	1	0	0	0	ਬਰਾਬਰ
equate	0	0	0	0	0	0	0	0	0	0	ਬਰਾਬਰ
equation	0	0	0	0	0	0	0	0	0	0	ਸਮੀਕਰਨ
equator	0	0	0	0	0	0	0	0	0	0	ਭੂਮੱਧ
equatorial	0	0	0	0	0	0	0	0	0	0	ਭੂਮੱਧ
equestrian	0	0	0	0	0	0	0	0	0	0	ਘੋੜਸਵਾਰ
equidistant	0	0	0	0	0	0	0	0	0	0	ਬਰਾਬਰ ਦੂਰੀ ਵਾਲਾ
equilibration	0	0	0	0	0	0	0	0	0	0	ਸੰਤੁਲਨ
equilibrium	0	0	0	0	0	0	1	0	0	0	ਸੰਤੁਲਨ
equip	0	0	0	0	0	0	0	0	0	0	ਲੈਸ
equipment	0	0	0	0	0	0	0	0	0	0	ਉਪਕਰਨ
equitable	0	0	0	0	0	0	0	0	0	0	ਬਰਾਬਰ
equity	0	0	0	0	0	0	1	0	0	0	ਇਕੁਇਟੀ
equivalence	0	0	0	0	0	0	0	0	0	0	ਸਮਾਨਤਾ
equivalent	0	0	0	0	0	0	0	0	0	0	ਬਰਾਬਰ
equivocal	0	0	0	0	0	0	0	0	0	0	ਵਿਵਾਦਪੂਰਨ
era	0	0	0	0	0	0	0	0	0	0	ਯੁੱਗ
eradicate	1	0	0	0	0	1	0	0	0	0	ਮਿਟਾਉਣਾ
eradication	1	0	1	1	0	1	0	0	0	0	ਖਾਤਮਾ
erase	0	0	0	1	0	1	0	0	0	0	ਮਿਟਾਓ
erasure	0	0	0	0	0	0	0	0	0	0	ਮਿਟਾਉਣਾ
ere	0	0	0	0	0	0	0	0	0	0	ਪਹਿਲਾਂ
erect	0	0	0	0	0	0	0	0	0	0	ਖੜਾ
erection	0	0	0	0	0	0	0	0	0	0	ਨਿਰਮਾਣ
ergo	0	0	0	0	0	0	0	0	0	0	ਇਸ ਲਈ
erode	0	0	0	0	0	0	0	0	0	0	ਈਰੋਡ
erosion	0	0	0	0	0	1	0	0	0	0	ਕਟੌਤੀ
erotic	0	1	0	0	1	1	1	0	1	1	ਕਾਮੁਕ
err	0	0	0	0	0	1	0	0	0	0	ਗਲਤੀ
errand	0	1	0	0	0	0	1	0	0	1	ਕੰਮ
errant	0	0	0	0	0	1	0	0	0	0	ਗਲਤ
erratic	0	0	0	0	0	1	0	0	1	0	ਅਨਿਯਮਿਤ
erratum	0	0	0	0	0	1	0	0	0	0	ਇਰੱਟਮ
erroneous	0	0	0	0	0	1	0	0	0	0	ਗਲਤ
error	0	0	0	0	0	1	0	1	0	0	ਗਲਤੀ
erst	0	0	0	0	0	0	0	0	0	0	ਪਹਿਲਾ
erudite	0	0	0	0	0	0	1	0	0	0	ਵਿਦਵਾਨ
erupt	1	0	0	0	0	1	0	0	1	0	ਫਟਣਾ
eruption	1	0	0	1	0	1	0	0	1	0	ਫਟਣਾ
escalade	0	0	0	0	0	0	0	0	0	0	ਐਸਕੇਲੇਡ
escalate	1	0	0	0	0	1	0	0	0	0	ਵਧਣਾ
escalator	0	0	0	0	0	0	0	0	0	0	ਐਸਕੇਲੇਟਰ
escape	0	1	0	1	0	1	1	0	0	0	ਬਚਣਾ
escaped	0	0	0	1	0	0	0	0	0	0	ਬਚ ਗਿਆ
escarpment	0	0	0	0	0	0	0	0	0	0	ਸਕਾਰਪਮੈਂਟ
eschew	1	0	0	0	0	1	0	1	0	0	ਬਚਣਾ
escort	0	0	0	0	0	0	0	0	0	1	ਐਸਕਾਰਟ
esoteric	0	0	0	0	0	0	0	0	0	0	ਗੁਪਤ
especial	0	0	0	0	0	0	0	0	0	0	ਖਾਸ
espionage	0	0	0	0	0	1	0	0	0	0	ਜਾਸੂਸੀ
espouse	0	0	0	0	0	0	0	0	0	0	ਸਾਥੀ
esprit	0	0	0	0	0	0	1	0	0	0	ਐਸਪ੍ਰਿਟ
essay	0	0	0	0	0	0	0	0	0	0	ਲੇਖ
essayist	0	0	0	0	0	0	0	0	0	0	ਨਿਬੰਧਕਾਰ
essence	0	0	0	0	0	0	0	0	0	0	ਸਾਰ
essential	0	0	0	0	0	0	1	0	0	0	ਜ਼ਰੂਰੀ
essentially	0	0	0	0	0	0	0	0	0	0	ਜ਼ਰੂਰੀ ਤੌਰ 'ਤੇ
establish	0	0	0	0	0	0	0	0	0	1	ਸਥਾਪਿਤ ਕਰੋ
established	0	0	0	0	1	0	1	0	0	0	ਦੀ ਸਥਾਪਨਾ
establishment	0	0	0	0	0	0	0	0	0	0	ਸਥਾਪਨਾ
estate	0	0	0	0	0	0	0	0	0	0	ਜਾਇਦਾਦ
esteem	0	0	0	0	1	0	1	1	0	1	ਸਨਮਾਨ
esthetic	0	0	0	0	0	0	1	0	0	0	ਸੁਹਜ
estimate	0	0	0	0	0	0	0	0	0	0	ਅੰਦਾਜ਼ਾ
estimation	0	0	0	0	0	0	0	0	0	0	ਅਨੁਮਾਨ
estoppel	0	0	0	0	0	0	0	0	0	0	ਰੋਕੋ
estranged	0	0	0	0	0	1	0	0	0	0	ਦੂਰ
estrogen	0	0	0	0	0	0	0	0	0	0	ਐਸਟ੍ਰੋਜਨ
estuary	0	0	0	0	0	0	0	0	0	0	ਮੁਹਾਨਾ
etch	0	0	0	0	0	0	0	0	0	0	ਐਚ
etching	0	0	0	0	0	0	0	0	0	0	ਐਚਿੰਗ
eternal	0	0	0	0	0	0	0	0	0	0	ਸਦੀਵੀ
eternity	0	0	0	0	0	0	0	0	0	0	ਸਦੀਵਤਾ
ethanol	0	0	0	0	0	0	0	0	0	0	ਈਥਾਨੌਲ
ether	0	0	0	0	0	0	0	0	0	0	ਈਥਰ
ethereal	0	0	0	1	0	0	0	0	0	0	ਈਥਰਿਅਲ
ethical	0	0	0	0	0	0	1	0	0	0	ਨੈਤਿਕ
ethics	0	0	0	0	0	0	1	0	0	0	ਨੈਤਿਕਤਾ
ethnography	0	0	0	0	0	0	0	0	0	0	ਨਸਲੀ ਵਿਗਿਆਨ
etiology	0	0	0	0	0	0	0	0	0	0	etiology
etiquette	0	0	0	0	0	0	0	0	0	0	ਸ਼ਿਸ਼ਟਾਚਾਰ
etymology	0	0	0	0	0	0	0	0	0	0	ਵਿਉਤਪਤੀ
euchre	0	0	0	0	0	0	0	0	0	0	euchre
eugenics	0	0	0	0	0	0	0	0	0	0	ਯੂਜੇਨਿਕਸ
eulogy	0	0	0	0	0	0	0	0	0	0	ਸ਼ਰਧਾਂਜਲੀ
euphemism	0	0	0	0	0	0	0	0	0	0	ਸੁਹਾਵਣਾ
euthanasia	0	0	0	1	0	1	0	1	0	0	ਇੱਛਾ ਮੌਤ
evacuate	0	0	0	1	0	1	0	0	0	0	ਖਾਲੀ ਕਰਦਾ ਹਾਂ
evacuation	0	0	0	0	0	1	0	0	0	0	ਨਿਕਾਸੀ
evade	1	0	1	1	0	1	0	0	0	0	ਬਚਣਾ
evaluate	0	0	0	0	0	0	0	0	0	0	ਪੜਤਾਲ
evanescence	0	0	0	0	0	0	0	1	1	0	ਅਲੋਪ ਹੋਣਾ
evangelical	0	0	0	0	0	0	0	0	0	0	ਈਵੈਂਜਲੀਕਲ
evangelist	0	0	0	0	0	0	0	0	0	0	ਪ੍ਰਚਾਰਕ
evangelistic	0	0	0	0	0	0	0	0	0	0	ਪ੍ਰਚਾਰਕ
evaporation	0	0	0	0	0	0	0	0	0	0	ਵਾਸ਼ਪੀਕਰਨ
evasion	0	0	0	1	0	1	0	1	0	0	ਚੋਰੀ
eve	0	0	0	0	0	0	0	0	0	0	ਸ਼ਾਮ
evening	0	0	0	0	0	0	0	0	0	0	ਸ਼ਾਮ
event	0	0	0	0	0	0	0	0	0	0	ਘਟਨਾ
eventful	0	0	0	0	0	0	0	0	0	0	ਘਟਨਾਪੂਰਣ
eventual	0	1	0	0	0	0	0	0	0	0	ਅੰਤਮ
eventuality	0	1	0	1	0	0	0	0	0	0	ਘਟਨਾ
evergreen	0	0	0	0	1	0	1	0	0	1	ਸਦਾਬਹਾਰ
