English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Frisian Word
dense	0	0	0	0	0	0	0	0	0	0	ticht
density	0	0	0	0	0	0	0	0	0	0	tichtens
dent	0	0	0	0	0	0	0	0	0	0	dent
dentistry	0	0	0	1	0	0	0	0	0	0	toskedokter
denunciation	1	0	1	1	0	1	0	0	0	0	ûntkenning
deny	1	0	0	0	0	1	0	0	0	0	ûntkenne
denying	0	1	0	0	0	1	0	0	0	0	ûntkenne
deodorant	0	0	0	0	0	0	0	0	0	0	deodorant
depart	0	1	0	0	0	0	0	1	0	0	fuortgean
departed	0	0	0	0	0	1	0	1	0	0	fuortgien
department	0	0	0	0	0	0	0	0	0	0	departemint
departure	0	0	0	0	0	1	0	1	0	0	fertrek
depend	0	1	0	0	0	0	0	0	0	1	ôfhingje
dependant	0	0	0	0	0	0	0	0	0	0	ôfhinklik
dependence	0	0	0	1	0	1	0	1	0	0	ôfhinklikens
dependency	0	0	0	0	0	1	0	0	0	0	ôfhinklikens
dependent	0	0	0	0	0	1	1	0	0	1	ôfhinklik
depict	0	0	0	0	0	0	0	0	0	0	ôfbyldzje
depicting	0	0	0	0	0	0	0	0	0	0	ôfbyldzjen
depletion	0	0	0	0	0	0	0	0	0	0	útputting
deplorable	1	0	1	1	0	1	0	1	0	0	jammerdearlik
deplore	1	0	1	0	0	1	0	1	0	0	betreurje
deploy	0	0	0	0	0	0	0	0	0	0	ynsette
deport	0	0	0	1	0	1	0	1	0	0	deportearje
deportation	1	0	0	1	0	1	0	1	0	0	deportaasje
deposit	0	0	0	0	0	0	0	0	0	0	boarchsom
depositary	0	0	0	0	0	0	0	0	0	0	depositaris
deposition	0	0	0	0	0	0	0	0	0	0	ôfsetting
depository	0	0	0	0	0	0	0	0	0	1	depository
depot	0	0	0	0	0	0	0	0	0	0	depot
depraved	1	1	1	1	0	1	0	1	0	0	ferdreaun
depravity	1	0	1	0	0	1	0	0	0	0	ferfal
depreciate	1	0	1	0	0	1	0	0	0	0	ôfskriuwe
depreciated	1	0	1	1	0	1	0	1	0	0	ôfskreaun
depreciation	0	0	0	1	0	1	0	0	0	0	ôfskriuwing
depress	0	0	0	1	0	1	0	1	0	0	depressyf
depressed	1	0	0	1	0	1	0	1	0	0	depressyf
depressing	0	0	1	0	0	1	0	1	0	0	deprimearjend
depression	0	0	0	0	0	1	0	1	0	0	depresje
depressive	0	0	0	0	0	1	0	1	0	0	depressyf
deprivation	1	0	1	1	0	1	0	1	0	0	deprivaasje
depth	0	0	0	0	0	0	1	0	0	1	djipte
deputy	0	0	0	0	0	0	0	0	0	1	deputearre
derail	0	0	0	0	0	0	0	0	0	0	ûntspoarje
deranged	1	0	1	1	0	1	0	0	0	0	deranged
derelict	0	0	0	0	0	1	0	0	0	0	ferlitten
derision	1	0	1	0	0	1	0	0	0	0	spot
derivation	0	0	0	0	0	0	0	0	0	0	ôflieding
derivative	0	0	0	0	0	0	0	0	0	0	derivative
derive	0	0	0	0	0	0	0	0	0	0	derive
dermal	0	0	0	0	0	0	0	0	0	0	dermal
dermatologist	0	0	0	0	0	0	0	0	0	1	dermatolooch
dermatology	0	0	0	0	0	0	0	0	0	0	dermatology
derogation	1	0	1	1	0	1	0	1	0	0	derogaasje
derogatory	1	0	1	1	0	1	0	1	0	0	derogatory
descend	0	0	0	0	0	0	0	0	0	0	delkomme
descendant	0	0	0	0	0	0	0	0	0	0	neikommeling
descendent	0	0	0	0	0	0	0	0	0	0	ôfstammeling
descending	0	0	0	0	0	0	0	0	0	0	delgeande
descent	0	0	0	1	0	0	0	1	0	0	ôfstamming
describe	0	0	0	0	0	0	0	0	0	0	beskriuwe
description	0	0	0	0	0	0	0	0	0	0	beskriuwing
descriptive	0	0	0	0	0	0	1	0	0	0	beskriuwend
desecration	1	0	1	1	0	1	0	1	0	0	ûntheiliging
desert	1	0	1	1	0	1	0	1	0	0	woastyn
deserted	1	0	1	1	0	1	0	1	0	0	ferlitten
desertion	0	0	0	0	0	1	0	0	0	0	desertering
deserve	1	1	0	0	0	0	1	0	0	1	fertsjinje
deserved	0	0	0	0	0	0	1	0	0	0	fertsjinne
deserving	0	0	0	0	0	0	0	0	0	0	fertsjinne
design	0	0	0	0	0	0	0	0	0	0	ûntwerpe
designate	0	0	0	0	0	0	0	0	0	0	oanwize
designation	0	0	0	0	0	0	0	0	0	1	oantsjutting
designed	0	0	0	0	0	0	0	0	0	0	ûntwurpen
designer	0	0	0	0	0	0	1	0	0	0	ûntwerper
designing	0	0	0	0	0	0	0	0	0	0	ûntwerpen
desirability	0	0	0	0	0	0	0	0	0	0	winsklikens
desirable	0	0	0	0	0	0	1	0	0	0	winsklik
desiring	0	0	0	0	0	0	1	0	0	0	winskje
desirous	0	0	0	0	0	0	1	0	0	0	winsklik
desist	1	0	1	0	0	1	0	0	0	0	ôfwize
desk	0	0	0	0	0	0	0	0	0	0	buro
desolation	0	0	0	1	0	1	0	1	0	0	ferwoasting
despair	1	0	1	1	0	1	0	1	0	0	wanhoop
despairing	0	0	0	1	0	1	0	1	0	0	wanhopich
despatch	0	0	0	0	0	0	0	0	0	0	ferstjoeren
desperate	0	0	0	0	0	1	0	0	0	0	wanhopich
desperation	0	0	0	0	0	0	0	0	0	0	wanhoop
despicable	1	0	1	0	0	1	0	0	0	0	ferachtlik
despise	1	0	1	0	0	1	0	0	0	0	ferachtsje
despotic	0	0	0	1	0	1	0	0	0	0	despotysk
despotism	1	0	1	1	0	1	0	1	0	0	despotisme
dessert	0	0	0	0	0	0	0	0	0	0	dessert
destination	0	1	0	1	1	0	1	1	1	0	bestimming
destined	0	1	0	0	0	0	0	0	0	0	bestimd
destiny	0	0	0	0	0	0	0	0	0	0	lot
destitute	0	0	0	1	0	1	0	1	0	0	wanhopich
destroyed	1	0	0	1	0	1	0	1	0	0	ferneatige
destroyer	1	0	0	1	0	1	0	0	0	0	fernieler
destroying	1	0	0	1	0	1	0	1	0	0	ferneatigjen
destruction	1	0	0	0	0	1	0	0	0	0	ferneatiging
destructive	1	0	1	1	0	1	0	0	0	0	destruktyf
detach	0	0	0	0	0	0	0	0	0	0	losmeitsje
detached	0	0	0	0	0	0	0	0	0	0	ôfsletten
detachment	0	0	0	0	0	1	0	0	0	0	ôfskieding
detail	0	0	0	0	0	0	0	0	0	0	detail
details	0	0	0	0	0	0	0	0	0	0	details
detain	0	0	0	0	0	1	0	0	0	0	oanhâlde
detainee	1	1	0	1	0	1	0	1	0	0	detineard
detect	0	0	0	0	0	0	1	0	0	0	detect
detectable	0	0	0	0	0	0	0	0	0	0	detectable
detection	0	0	0	0	0	0	1	0	0	0	detection
detective	0	0	0	0	0	0	0	0	0	0	detektive
detector	0	0	0	0	0	0	0	0	0	0	detektor
detention	0	0	0	0	0	1	0	1	0	0	opsluting
deter	0	0	0	0	0	0	0	0	0	0	deter
detergent	0	0	0	0	0	0	0	0	0	0	wasmiddel
deteriorate	0	0	0	1	0	1	0	1	0	0	ferfalle
deteriorated	0	0	1	0	0	1	0	1	0	0	efterút
deterioration	1	0	1	1	0	1	0	1	0	0	efterútgong
determinable	0	0	0	0	0	0	0	0	0	0	bepaald
determinate	0	1	0	0	0	0	0	0	0	1	bepale
determination	0	0	0	0	0	0	1	0	0	1	bepaling
determined	0	0	0	0	0	0	1	0	0	0	beret
detest	1	0	1	0	0	1	0	0	0	0	hekel
detonate	0	0	0	1	0	1	0	0	1	0	detonearje
detonation	1	0	0	0	0	0	0	0	0	0	detonaasje
detour	0	0	0	0	0	0	0	0	0	0	omwei
detract	1	0	0	0	0	1	0	0	0	0	ôfbrekke
detriment	0	0	0	0	0	1	0	0	0	0	skea
detrimental	0	0	0	0	0	1	0	0	0	0	detrimental
detritus	0	0	0	0	0	1	0	0	0	0	detritus
deuce	0	0	0	0	0	0	0	0	0	0	deuce
devastate	1	0	0	1	0	1	0	1	0	0	ferneatigje
devastating	1	0	1	1	0	1	0	1	0	1	ferneatigjend
devastation	1	0	0	1	0	1	0	1	1	0	ferwoasting
develop	0	1	0	0	0	0	1	0	0	0	ûntwikkelje
developing	0	0	0	0	0	0	0	0	0	0	ûntwikkeljen
development	0	0	0	0	0	0	0	0	0	0	ûntwikkeling
deviate	0	0	0	0	0	0	0	0	0	0	ôfwike
deviating	0	0	0	0	0	0	0	0	0	0	ôfwikend
deviation	0	0	0	0	0	0	0	1	0	0	ôfwiking
device	0	0	0	0	0	0	0	0	0	0	apparaat
devil	1	1	1	1	0	1	0	1	0	0	duvel
devilish	0	0	1	1	0	1	0	0	0	0	duvelsk
devious	0	0	0	0	0	1	0	0	0	0	devious
devise	0	0	0	0	0	0	0	0	0	0	betinke
devoid	0	0	0	0	0	0	0	0	0	0	sûnder
devolution	0	0	0	0	0	1	0	0	0	0	devolúsje
devolve	0	0	0	0	0	0	0	0	0	0	devolve
devote	0	0	0	0	0	0	0	0	0	0	wije
devotee	0	0	0	0	0	0	0	0	0	0	tawijde
devotional	0	0	0	0	0	0	1	0	0	1	devotional
devour	0	0	0	0	0	1	0	0	0	0	opslokke
devout	0	1	0	0	1	0	1	0	0	1	fromme
dew	0	0	0	0	0	0	0	0	0	0	dauwe
dexter	0	0	0	0	0	0	0	0	0	0	dexter
dexterity	0	0	0	0	0	0	1	0	0	0	behendigheid
dextrose	0	0	0	0	0	0	0	0	0	0	dextrose
diabolical	1	0	1	1	0	1	0	0	0	0	diabolical
diagnosis	0	1	0	1	0	1	0	0	0	1	diagnoaze
diagnostic	0	0	0	0	0	0	0	0	0	0	diagnostyk
diagnostics	0	0	0	0	0	0	0	0	0	0	diagnostyk
diagram	0	0	0	0	0	0	0	0	0	0	diagram
dial	0	0	0	0	0	0	0	0	0	0	dial
dialect	0	0	0	0	0	0	0	0	0	0	dialekt
dialectic	0	0	0	0	0	0	0	0	0	0	dialektyk
dialogue	0	0	0	0	0	0	0	0	0	0	dialooch
diameter	0	0	0	0	0	0	0	0	0	0	diameter
diamond	0	0	0	0	1	0	1	0	0	0	diamant
diamonds	0	0	0	0	0	0	0	0	0	0	diamanten
diaper	0	0	1	0	0	0	0	0	0	0	ruft
diaphragm	0	0	0	0	0	0	0	0	0	0	diafragma
diarrhoea	0	0	1	0	0	0	0	0	0	0	diarree
diary	0	0	0	0	1	0	1	0	0	1	deiboek
diatribe	1	0	1	0	0	1	0	0	0	0	diatribe
dice	0	0	0	0	0	0	0	0	0	0	dobbelstiennen
dichotomous	0	0	0	0	0	0	0	0	0	0	dichotomous
dichotomy	0	0	0	0	0	0	0	0	0	0	dichotomy
dictate	0	0	0	0	0	0	0	0	0	0	diktearje
dictation	0	0	0	0	0	0	0	0	0	0	diktee
dictator	0	0	0	1	0	1	0	0	0	0	diktator
dictatorial	1	0	0	0	0	1	0	0	0	0	diktatoriaal
dictatorship	1	1	1	1	0	1	0	1	0	0	diktatuer
diction	0	0	0	0	0	0	0	0	0	0	diksje
dictionary	0	0	0	0	0	0	1	0	0	1	wurdboek
dictum	0	0	0	0	0	0	0	0	0	1	dictum
didactic	0	0	0	0	0	0	1	0	0	0	didaktysk
die	0	0	0	1	0	1	0	1	0	0	stjerre
diet	0	0	0	0	0	0	0	0	0	0	dieet
dietary	0	1	0	0	0	0	1	0	0	0	dieet
differ	0	0	0	0	0	0	0	0	0	0	ferskille
difference	0	0	0	0	0	0	0	0	0	0	ferskil
differences	0	0	0	0	0	0	0	0	0	0	ferskillen
differential	0	0	0	0	0	0	0	0	0	1	differinsjaal
differentiation	0	0	0	0	0	0	0	0	0	0	differinsjaasje
differently	0	0	0	0	0	0	0	0	1	0	oars
differing	0	0	0	0	0	0	0	0	0	0	ferskillend
difficult	0	0	0	1	0	0	0	0	0	0	dreech
difficulties	0	0	0	0	0	1	0	1	0	0	swierrichheden
difficulty	1	0	0	1	0	1	0	1	0	0	swierrichheid
diffuse	0	0	0	0	0	0	0	0	0	0	diffús
diffusion	0	0	0	0	0	0	0	0	0	0	diffusion
dig	0	0	0	0	0	0	0	0	0	0	dig
digest	0	0	0	0	0	0	0	0	0	0	digest
digestion	0	0	0	0	0	0	0	0	0	0	spiisfertarring
digit	0	0	0	0	0	0	0	0	0	1	sifer
dignified	0	0	0	0	0	0	1	0	0	0	weardich
dignity	0	0	0	0	0	0	1	0	0	1	weardichheid
digress	0	1	0	0	0	1	0	0	0	0	digress
digs	0	0	0	0	0	0	0	0	0	0	digs
dike	0	0	0	1	0	0	0	0	0	0	dyk
dilapidated	0	0	1	0	0	1	0	1	0	0	ferfallen
dilatation	0	0	0	0	0	0	0	0	0	0	dilataasje
dilation	0	0	0	0	0	0	0	0	0	0	dilataasje
dilemma	0	0	0	0	0	0	0	0	0	0	dilemma
diligence	0	0	0	0	0	0	1	0	0	1	iver
diligent	0	0	0	0	0	0	0	0	0	0	iverich
diluent	0	0	0	0	0	0	0	0	0	0	diluent
dilute	0	0	0	0	0	1	0	0	0	0	ferwetterje
diluted	0	0	0	0	0	0	0	0	0	0	ferwettere
dilution	0	0	0	0	0	0	0	0	0	0	ferwettering
dime	0	0	0	0	0	0	0	0	0	0	dime
dimension	0	0	0	0	0	0	0	0	0	0	diminsje
diminish	0	0	0	0	0	1	0	1	0	0	ferminderje
diminished	0	0	0	0	0	1	0	0	0	0	fermindere
diminution	0	0	0	0	0	0	0	0	0	0	fermindering
diminutive	0	0	0	0	0	0	0	0	0	0	ferlytsingswurd
din	0	0	0	0	0	1	0	0	0	0	din
dine	0	0	0	0	0	0	0	0	0	0	dine
diner	0	0	0	0	0	0	0	0	0	0	diner
dinner	0	0	0	0	0	0	1	0	0	0	iten
dinosaur	0	0	0	1	0	0	0	0	0	0	dinosaurus
dint	0	0	0	0	0	0	0	0	0	0	dint
diocesan	0	0	0	0	0	0	0	0	0	0	bisdom
diocese	0	0	0	0	0	0	0	0	0	0	bisdom
diorama	0	0	0	0	0	0	0	0	0	0	diorama
dip	0	0	0	0	0	0	0	0	0	0	dip
diploma	0	0	0	0	0	0	0	0	0	0	diploma
diplomacy	0	1	0	0	0	0	1	0	0	1	diplomasy
diplomat	0	0	0	0	0	0	0	0	0	0	diplomaat
diplomatic	0	0	0	0	0	0	1	0	0	1	diplomatike
dire	0	0	1	1	0	1	0	1	1	0	dire
directed	0	0	0	0	0	0	0	0	0	0	regissearre
direction	0	0	0	0	0	0	0	0	0	0	rjochting
directly	0	0	0	0	0	0	0	0	0	0	direkt
director	0	0	0	0	0	0	1	0	0	1	direkteur
directory	0	0	0	0	0	0	0	0	0	0	directory
dirt	0	0	1	0	0	1	0	0	0	0	smoargens
dirty	0	0	1	0	0	1	0	0	0	0	smoarch
disability	0	0	0	0	0	1	0	1	0	0	handikap
disable	0	0	0	1	0	1	0	1	0	0	útskeakelje
disabled	0	0	0	1	0	1	0	1	0	0	ynvalide
disadvantage	0	0	0	0	0	0	0	0	0	0	neidiel
disaffected	0	0	0	0	0	1	0	0	0	0	ûntefreden
disagree	1	0	0	0	0	1	0	0	0	0	net mei iens
disagreeable	0	0	0	0	0	0	0	0	0	0	ûngeunstich
disagreeing	1	0	0	0	0	1	0	1	0	0	net mei iens
disagreement	1	0	0	0	0	1	0	1	0	0	ûnienichheid
disallow	0	0	0	0	0	0	0	0	0	0	net tastean
disallowed	1	0	1	1	0	1	0	1	0	0	net tastien
disappear	0	0	0	1	0	0	0	0	0	0	ferdwine
disappearance	0	0	0	0	0	0	0	0	0	0	ferdwining
disappearing	0	0	0	0	0	0	0	0	0	0	ferdwine
disappoint	1	0	1	0	0	1	0	1	0	0	teloarstelle
disappointed	1	0	1	0	0	1	0	1	0	0	teloarsteld
disappointing	0	0	0	0	0	1	0	1	0	0	teloarstellend
disappointment	0	0	1	0	0	1	0	1	0	0	teloarstelling
disapproval	0	0	0	0	0	1	0	1	0	0	ôfkarring
disapprove	1	0	1	1	0	1	0	1	0	0	ôfkarre
disapproved	1	0	0	0	0	1	0	1	0	0	ôfkard
disapproving	1	0	1	0	0	1	0	1	0	0	disapproving
disarm	0	0	0	0	0	0	0	0	0	0	ûntwapenje
disarray	0	0	0	0	0	0	0	0	0	0	disarray
disaster	1	0	1	1	0	1	0	1	1	0	ramp
disastrous	1	0	0	1	0	1	0	1	0	0	funest
disband	0	0	0	0	0	0	0	0	0	0	ûntbine
disbelief	0	0	0	0	0	0	0	0	0	0	ûnleauwe
disbelieve	0	0	0	0	0	1	0	0	0	0	net leauwe
disburse	0	0	0	0	0	0	0	0	0	0	útkeare
disbursement	0	0	0	0	0	0	0	0	0	0	útkearing
disc	0	0	0	0	0	0	0	0	0	0	skiif
discarded	0	0	0	0	0	0	0	0	0	0	wegereard
discards	0	0	0	0	0	1	0	0	0	0	wegwerpen
discern	0	0	0	0	0	0	0	0	0	0	ûnderskiede
discernible	0	0	0	0	0	0	0	0	0	0	te ûnderskieden
discerning	0	0	0	0	0	0	0	0	0	0	ynsjochsinnich
discernment	0	0	0	0	0	0	0	0	0	0	ynsjoch
discharge	0	0	0	0	0	1	0	0	0	0	ûntslach
disciple	0	0	0	0	0	0	0	0	0	1	dissipel
discipline	0	0	0	1	0	1	0	0	0	0	dissipline
disclaim	1	0	1	0	0	1	0	0	0	1	disclaim
disclaimer	0	0	0	0	0	0	0	0	0	0	disclaimer
disclose	0	0	0	0	0	0	0	0	0	0	bekend meitsje
disclosed	0	0	0	0	0	0	0	0	0	1	bekend makke
disclosure	0	0	0	0	0	0	0	0	0	0	iepenbiering
discoloration	0	0	1	0	0	1	0	0	0	0	ferkleuring
discolored	0	0	1	0	0	1	0	1	0	0	ferkleure
discomfort	0	0	0	0	0	1	0	1	0	0	ûngemak
disconnect	0	0	0	0	0	1	0	1	0	0	losmeitsje
disconnected	0	0	0	0	0	1	0	1	0	0	loskeppele
disconnection	0	0	0	0	0	1	0	0	0	0	ôfsluting
discontent	1	0	1	1	0	1	0	1	0	0	ûnfrede
discontinuance	0	0	0	0	0	0	0	0	0	0	ûnderbrekking
discontinue	0	0	0	0	0	1	0	0	0	0	ophâlde
discontinuity	0	0	1	1	0	1	0	1	0	0	diskontinuïteit
discontinuous	0	0	0	0	0	0	0	0	0	0	diskontinu
discord	1	0	1	0	0	1	0	0	0	0	ûnfrede
discount	0	0	0	0	0	0	0	0	0	0	koarting
discounted	0	0	0	0	0	0	0	0	0	0	koarting
discourage	0	0	0	1	0	1	0	1	0	0	ûntmoedigje
discouraged	0	0	0	0	0	0	0	0	0	0	ûntmoedige
discouragement	0	0	0	0	0	1	0	0	0	0	ûntmoediging
discourse	0	0	0	0	0	0	0	0	0	0	diskusje
discover	0	0	0	0	0	0	0	0	0	0	ûntdekke
discovery	0	0	0	0	0	0	1	0	0	0	ûntdekking
discredit	0	0	0	0	0	1	0	0	0	0	diskreditearje
discreet	0	1	0	0	0	0	1	0	0	0	diskreet
discrepancy	0	0	0	0	0	0	0	0	0	0	diskrepânsje
discrete	0	0	0	0	0	0	0	0	0	0	diskrete
discretion	0	1	0	0	0	0	1	0	0	1	diskresje
discretionary	0	0	0	0	0	0	1	0	0	0	diskresjonêr
discriminate	1	0	0	0	0	1	0	1	0	0	diskriminearje
discriminating	0	0	1	0	0	1	0	0	0	0	diskriminearjend
discrimination	1	0	1	1	0	1	0	1	0	0	diskriminaasje
discus	0	0	0	0	0	0	0	0	0	0	diskus
discuss	0	0	0	0	0	0	0	0	0	0	diskusjearje
discussion	0	0	0	0	0	0	1	0	0	0	diskusje
disdain	1	0	1	0	0	1	0	0	0	0	ferachting
disease	1	0	1	1	0	1	0	1	0	0	sykte
diseased	0	0	1	1	0	1	0	1	0	0	sike
disembodied	0	0	0	1	0	1	0	1	0	0	disembodied
disengage	0	0	0	0	0	0	0	0	0	0	losmeitsje
disengagement	0	0	0	0	0	1	0	0	0	0	ûntslach
disfigured	1	0	1	1	0	1	0	1	0	0	misfoarme
disgrace	1	0	1	0	0	1	0	1	0	0	skande
disgraced	1	0	1	0	0	1	0	1	0	0	skande
disgraceful	1	0	1	0	0	1	0	0	0	0	skande
disgruntled	1	0	1	0	0	1	0	1	0	0	ûntefreden
disguise	0	0	0	0	0	0	0	0	0	0	ferklaaien
disguised	0	0	0	0	0	0	0	0	0	0	ferklaaid
disgust	1	0	1	1	0	1	0	1	0	0	wearze
disgusting	1	0	1	1	0	1	0	0	0	0	walgelijk
dish	0	0	0	0	0	0	0	0	0	0	dish
disheartened	0	0	0	0	0	1	0	1	0	0	ûntmoedige
disheartening	0	0	0	0	0	1	0	1	0	0	disheartening
dishonest	1	0	1	0	0	1	0	1	0	0	ûnearlik
dishonesty	0	0	1	0	0	1	0	0	0	0	ûnearlikens
dishonor	1	0	1	1	0	1	0	1	0	0	skande
disillusionment	1	0	1	0	0	1	0	1	0	0	desyllúzje
disinfect	0	0	0	0	0	0	0	0	0	0	desinfektearje
disinfectant	0	0	0	0	0	0	0	0	0	0	desinfektant
disinfection	0	0	0	0	0	0	1	0	0	0	desinfectie
disinformation	1	0	0	1	0	1	0	0	0	0	disinformaasje
disingenuous	0	0	1	0	0	1	0	0	0	0	ûngeunstich
disintegrate	0	0	1	1	0	1	0	0	0	0	útinoar falle
disintegration	0	0	0	0	0	1	0	0	0	0	desintegraasje
disinterested	0	0	0	0	0	1	0	0	0	0	net ynteressearre
disjoint	0	0	0	0	0	0	0	0	0	0	disjoint
disjointed	0	0	0	0	0	0	0	0	0	0	disjointed
disjunctive	0	0	0	0	0	0	0	0	0	0	disjunctive
disk	0	0	0	0	0	0	0	0	0	0	skiif
diskette	0	0	0	0	0	0	0	0	0	0	diskette
dislike	1	0	1	0	0	1	0	0	0	0	net leuk
disliked	1	0	0	0	0	1	0	1	0	0	net leuk
dislocated	1	0	1	1	0	1	0	1	0	0	dislocated
dislocation	0	0	0	0	0	0	0	0	0	0	dislokaasje
dislodge	0	0	0	0	0	0	0	0	0	0	loslitte
dismal	0	0	1	1	0	1	0	1	0	0	dismal
dismay	1	1	0	1	0	1	0	1	1	0	ferachting
dismemberment	0	0	1	1	0	1	0	1	0	0	dismemberment
dismiss	0	0	0	0	0	0	0	0	0	0	ôfwize
dismissal	1	0	1	1	0	1	0	1	1	0	ûntslach
dismount	0	0	0	0	0	0	0	0	0	0	ôfstekke
disobedience	1	0	1	0	0	1	0	0	0	0	oerhearrigens
disobedient	1	0	0	0	0	1	0	0	0	0	ongehoorzaam
disobey	1	0	1	0	0	1	0	0	0	0	ûnfoldwaan
disorder	0	0	0	1	0	1	0	0	0	0	disoarder
disorderly	0	0	0	0	0	1	0	0	0	0	disorderly
disorganized	0	0	0	0	0	1	0	0	0	0	disorganisearre
disparage	1	0	1	0	0	1	0	1	0	0	disparate
disparaging	1	0	1	0	0	1	0	1	0	0	disparaging
disparate	0	0	0	0	0	0	0	0	0	0	disparate
disparity	1	0	1	0	0	1	0	1	0	0	disparity
dispassionate	0	0	0	0	0	1	0	1	0	0	dispassionate
dispatch	0	0	0	0	0	0	0	0	0	0	útstjoering
dispel	0	0	0	0	0	1	0	1	0	0	ferdriuwe
dispensation	0	0	0	0	0	0	0	0	0	0	dispensaasje
dispense	0	0	0	0	0	0	0	0	0	0	dispense
disperse	0	0	0	0	0	0	0	0	0	0	fersprieden
dispersed	0	0	0	0	0	0	0	0	0	0	ferspraat
dispersion	0	0	0	0	0	1	0	0	0	0	fersprieding
displace	0	0	0	0	0	1	0	0	0	0	ferpleatse
displaced	1	0	0	1	0	0	0	1	0	0	ferpleatst
displacement	0	0	0	0	0	0	0	0	0	0	ferpleatsing
display	0	0	0	0	0	0	0	0	0	0	skerm
displeased	1	0	1	1	0	1	0	1	0	0	ûntefreden
displeasure	0	0	1	0	0	1	0	0	0	0	ûnfrede
disposal	0	0	0	0	0	1	0	0	0	0	beskikking
dispose	0	0	1	0	0	0	0	0	0	0	disponearje
disposed	0	1	0	0	0	0	1	0	0	1	ôfset
disposition	0	0	0	0	0	0	0	0	0	0	disposysje
dispossessed	1	0	0	1	0	1	0	1	0	0	ûntslein
disprove	0	0	0	0	0	0	0	0	0	0	wjerlizze
dispute	1	0	0	0	0	1	0	0	0	0	skeel
disqualification	0	0	0	0	0	1	0	0	0	0	diskwalifikaasje
disqualified	1	0	1	0	0	1	0	1	0	0	diskwalifisearre
disqualify	0	0	0	0	0	1	0	1	0	0	diskwalifisearje
disregard	0	0	0	0	0	1	0	0	0	0	negearje
disregarded	0	0	1	0	0	1	0	0	0	0	negearre
disreputable	1	0	1	1	0	1	0	0	0	0	ûnreputabele
disrepute	0	0	0	0	0	0	0	0	0	0	disrepute
disrespect	1	0	0	0	0	1	0	0	0	0	disrespect
disrespectful	1	0	1	1	0	1	0	1	0	0	respektleas
disruption	1	0	0	1	0	1	0	0	1	0	fersteuring
dissatisfaction	0	0	0	0	0	1	0	0	0	0	ûntefredenens
dissatisfied	0	0	0	0	0	0	0	0	0	0	ûntefreden
dissect	0	0	0	0	0	0	0	0	0	0	dissecte
dissection	0	0	1	0	0	0	0	0	0	0	dissection
disseminate	0	0	0	0	0	0	1	0	0	0	fersprieden
dissemination	0	0	0	0	0	0	0	0	0	0	fersprieding
dissension	1	0	0	0	0	1	0	0	0	0	ûnskieding
dissent	0	0	0	0	0	0	0	0	0	0	dissidente
dissenting	0	0	0	0	0	1	0	0	0	0	ôfwikende
dissertation	0	0	0	0	0	0	0	0	0	0	proefskrift
disservice	1	0	1	0	0	1	0	1	0	0	disservice
dissident	1	0	0	1	0	1	0	0	0	0	dissidint
dissimilar	0	0	0	0	0	0	0	0	0	0	ûngelyk
dissipate	0	0	0	0	0	0	0	0	0	0	ferdwine
dissipated	0	0	0	0	0	0	0	0	0	0	ferdwûn
dissociation	0	0	0	0	0	0	0	0	0	0	dissociaasje
dissolution	1	0	0	1	0	1	0	1	1	0	ûntbining
dissolve	0	0	0	0	0	0	0	0	0	0	oplosse
dissonance	1	0	0	0	0	1	0	0	0	0	dissonânsje
dissuade	0	0	0	0	0	0	0	0	0	0	dissuade
distal	0	0	0	0	0	0	0	0	0	0	distaal
distance	0	0	0	0	0	0	0	0	0	0	ôfstân
distant	0	0	0	0	0	0	0	0	0	0	fier
distaste	0	0	1	0	0	1	0	0	0	0	ôfkear
distasteful	0	0	1	0	0	1	0	0	0	0	distasteful
distillate	0	0	0	0	0	0	0	0	0	0	destillearje
distillation	0	0	0	0	0	0	1	0	0	0	destillaasje
distinction	0	0	0	0	0	0	1	0	0	0	ûnderskied
distinctive	0	0	0	0	0	0	0	0	0	0	ûnderskiedend
distinguish	0	0	0	0	0	0	0	0	0	0	ûnderskiede
distinguishable	0	0	0	0	0	0	0	0	0	0	te ûnderskieden
distinguished	0	0	0	0	0	0	0	0	0	0	ûnderskiede
distinguishing	0	0	0	0	0	0	0	0	0	0	ûnderskiedende
distorted	0	0	1	0	0	1	0	0	0	0	ferfoarme
distortion	0	0	0	0	0	1	0	0	0	0	Ferfoarming
distract	0	0	0	0	0	1	0	0	0	0	ôfliede
distracted	1	0	0	0	0	1	0	0	0	0	ôfliede
distracting	1	1	0	0	0	1	0	0	0	0	ôfliedend
distraction	0	0	0	0	0	1	0	0	0	0	ôflieding
distraught	0	0	0	0	0	1	0	1	0	0	fergriemd
distress	1	0	1	1	0	1	0	1	1	0	need
distressed	0	0	0	1	0	1	0	0	0	0	distressed
distressing	1	0	0	1	0	1	0	0	0	0	distressing
distribute	0	0	0	0	0	0	0	0	0	0	distribuearje
distribution	0	0	0	0	0	0	0	0	0	0	Distribúsje
district	0	0	0	0	0	0	0	0	0	0	distrikt
distrust	1	0	1	1	0	1	0	0	0	0	wantrouwen
disturbance	1	0	0	1	0	1	0	1	1	0	steuring
disturbed	1	0	0	0	0	1	0	1	0	0	fersteurd
disuse	0	0	0	0	0	1	0	0	0	0	ûnbrûk
disused	1	0	0	0	0	1	0	0	0	0	net brûkt
