English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Cebuano Word
exercise	0	0	0	0	0	0	0	0	0	0	ehersisyo
exert	0	0	0	0	0	0	0	0	0	0	pagpaningkamot
exertion	0	0	0	0	0	0	0	0	0	0	pagpaningkamot
exhale	0	0	0	0	0	0	0	0	0	0	pagginhawa
exhaust	0	0	0	0	0	1	0	0	0	0	tambutso
exhausted	0	0	0	0	0	1	0	1	0	0	gikapoy
exhaustion	0	1	0	0	0	1	0	1	0	0	kakapoy
exhaustive	0	0	0	0	0	0	0	0	0	1	kompleto
exhibit	0	0	0	0	0	0	0	0	0	0	eksibit
exhibition	0	0	0	0	0	0	0	0	0	0	eksibit
exhilaration	0	0	0	0	1	0	1	0	1	0	kahinam
exhort	0	0	0	0	0	0	1	0	0	0	pag-awhag
exhortation	0	0	0	0	0	0	1	0	0	0	pag-awhag
exigent	0	1	1	1	0	1	0	0	1	0	gikinahanglan
exile	1	0	0	1	0	1	0	1	0	0	pagkadestiyero
exist	0	0	0	0	0	0	0	0	0	0	anaa
existence	0	0	0	0	0	0	1	0	0	0	pagkaanaa
existent	0	0	0	0	0	0	0	0	0	0	anaa
existing	0	0	0	0	0	0	0	0	0	0	anaa
exit	0	0	0	0	0	0	0	0	0	0	paggawas
exodus	0	0	0	0	0	0	0	0	0	0	exodo
exorbitant	0	0	0	0	0	0	0	0	0	0	sobra ra kaayo
exorcism	0	0	0	1	0	1	0	1	0	0	exorcism
exorcist	0	0	0	0	0	0	0	0	0	0	exorcist
exotic	0	0	0	0	0	0	1	0	0	0	exotic
expand	0	0	0	0	0	0	0	0	0	0	pagpalapad
expanded	0	0	0	0	0	0	0	0	0	0	gipalapdan
expanse	0	0	0	0	0	0	0	0	0	0	hawan
expansion	0	0	0	0	0	0	0	0	0	0	pagpalapad
expansive	0	0	0	0	0	0	0	0	0	0	kaylap
expatriate	0	0	0	0	0	1	0	0	0	0	expatriate
expect	0	1	0	0	0	0	1	0	1	1	magdahum
expectancy	0	1	0	0	0	0	0	0	0	0	pagpaabot
expectant	0	1	0	0	0	0	0	0	0	0	nagpaabot
expectation	0	1	0	0	0	0	1	0	0	0	pagpaabot
expected	0	1	0	0	0	0	0	0	0	0	gipaabot
expecting	0	1	0	0	0	0	0	0	0	0	nagpaabot
expediency	0	0	0	0	0	0	0	0	0	0	kaangayan
expedient	0	0	0	0	1	0	1	0	0	1	angay
expedite	0	0	0	0	0	0	0	0	0	0	pagpadali
expedition	0	1	0	0	0	0	1	0	0	0	ekspedisyon
expeditious	0	0	0	0	0	0	0	0	0	0	paspas
expel	1	0	1	1	0	1	0	1	0	0	papahawaon
expenditure	0	0	0	0	0	1	0	0	0	0	paggasto
expense	0	0	0	0	0	0	0	0	0	0	gasto
expenses	0	0	0	0	0	1	0	0	0	0	gasto
expensive	0	0	0	0	0	0	0	0	0	0	mahal
experience	0	0	0	0	0	0	0	0	0	0	kasinatian
experienced	0	0	0	0	0	0	1	0	0	1	nakasinati
experiences	0	0	0	0	0	0	0	0	0	0	mga kasinatian
experiment	0	1	0	0	0	0	0	0	1	0	eksperimento
experimental	0	0	0	0	0	0	0	0	0	0	eksperimento
experimenter	0	0	0	0	0	0	0	0	0	0	eksperimento
expert	0	0	0	0	0	0	1	0	0	1	eksperto
expertise	0	0	0	0	0	0	1	0	0	1	kahanas
expiration	0	0	0	0	0	0	0	0	0	0	pag-expire
expire	0	0	0	0	0	1	0	1	0	0	expire
expired	0	0	0	0	0	1	0	0	0	0	expired na
expiry	0	0	0	0	0	0	0	0	0	0	expire
explain	0	0	0	0	0	0	1	0	0	1	ipasabot
explanation	0	0	0	0	0	0	0	0	0	0	pagpatin-aw
explanatory	0	0	0	0	0	0	0	0	0	0	pagpatin-aw
expletive	1	0	0	0	0	1	0	0	0	0	pagpamakak
explication	0	0	0	0	0	0	0	0	0	0	pagpatin-aw
explode	1	0	0	1	0	1	0	1	1	0	mobuto
exploit	0	0	0	0	0	0	0	0	0	0	pahimuslan
explore	0	1	0	0	0	0	0	0	0	0	pagsuhid
explorer	0	0	0	0	0	0	0	0	0	0	eksplorador
explosion	0	0	0	1	0	1	0	0	1	0	pagbuto
explosive	1	1	0	1	0	1	0	0	1	0	eksplosibo
exponent	0	0	0	0	0	0	0	0	0	0	exponent
exponential	0	0	0	0	0	0	0	0	0	0	exponential
export	0	0	0	0	0	0	0	0	0	0	eksport
exportation	0	0	0	0	0	0	0	0	0	0	pag-eksport
expose	0	1	0	1	0	0	0	0	0	0	ibutyag
exposed	0	0	0	0	0	1	0	0	0	0	gibutyag
exposition	0	0	0	0	0	0	0	0	0	0	eksposisyon
expository	0	0	0	0	0	0	0	0	0	0	ekspositori
exposure	0	0	0	0	0	0	0	0	0	0	pagka-ekspos
expound	0	0	0	0	0	0	0	0	0	0	pagpatin-aw
express	0	0	0	0	0	0	0	0	0	0	ipahayag
expression	0	0	0	0	0	0	0	0	0	0	ekspresyon
expressive	0	0	0	0	0	0	0	0	0	0	makapahayag
expropriation	0	0	0	0	0	1	0	0	0	0	expropriation
expulsion	1	0	1	1	0	1	0	1	0	0	pagpalagpot
exquisite	0	0	0	0	1	0	1	0	0	0	talagsaon
exquisitely	0	0	0	0	0	0	1	0	0	0	nindot kaayo
extant	0	0	0	0	0	0	0	0	0	0	naglungtad
extend	0	0	0	0	0	0	1	0	0	0	lugwayan
extendable	0	0	0	0	0	0	0	0	0	0	mapalawig
extended	0	0	0	0	0	0	0	0	0	0	gipalawig
extension	0	0	0	0	0	0	0	0	0	0	extension
extensive	0	0	0	0	0	0	1	0	0	0	halapad
extent	0	0	0	0	0	0	0	0	0	0	gidak-on
exterior	0	0	0	0	0	0	0	0	0	0	gawas
exterminate	0	0	0	1	0	1	0	1	0	0	pagpuo
extermination	1	0	0	1	0	1	0	0	0	0	pagpuo
external	0	0	0	0	0	0	0	0	0	0	gawas
externally	0	0	0	0	0	0	0	0	0	0	sa gawas
extinct	0	0	0	0	0	1	0	1	0	0	napuo
extinguish	1	0	0	0	0	1	0	0	0	0	mapalong
extra	0	0	0	0	0	0	1	0	0	0	dugang
extract	0	0	0	0	0	0	0	0	0	0	kinuha
extracting	0	0	0	0	0	0	0	0	0	0	pagkuha
extraction	0	0	0	0	0	0	0	0	0	0	pagkuha
extractor	0	0	0	0	0	0	0	0	0	0	tigpanguha
extradition	0	0	0	0	0	0	0	0	0	0	extradition
extrajudicial	0	0	0	1	0	1	0	0	0	0	extrajudicial
extramural	0	0	0	0	0	0	0	0	0	0	extramural
extraneous	0	0	0	0	0	0	0	0	0	0	gawasnon
extraordinary	0	0	0	0	0	0	1	0	0	0	talagsaon nga
extravaganza	0	0	0	0	0	0	0	0	0	0	extravaganza
extreme	0	0	0	0	0	0	0	0	0	0	grabe
extremely	0	0	0	0	0	0	0	0	0	0	hilabihan
extremity	0	0	0	0	0	1	0	0	0	0	kinatumyan
extricate	0	1	0	0	0	0	1	0	0	0	ipagawas
extrinsic	0	0	0	0	0	0	0	0	0	0	gawasnon
extrusion	0	0	0	0	0	0	0	0	0	0	extrusion
exuberance	0	0	0	0	1	0	1	0	0	0	kasadya
exude	0	0	0	0	0	0	0	0	0	0	mogawas
eye	0	0	0	0	0	0	0	0	0	0	mata
eyeglass	0	0	0	0	0	0	0	0	0	0	salamin sa mata
eyelet	0	0	0	0	0	0	0	0	0	0	eyelet
eyepiece	0	0	0	0	0	0	0	0	0	0	eyepiece
eyesight	0	0	0	0	0	0	0	0	0	0	panan-aw
eyewitness	0	0	0	0	0	0	0	0	0	1	nakasaksi
fable	0	0	0	0	0	0	0	0	0	0	sugilanon
fabric	0	0	0	0	0	0	0	0	0	0	panapton
fabricate	0	0	0	0	0	1	0	0	0	0	paghimo
fabricated	0	0	0	0	0	0	0	0	0	0	hinimo-himo
fabrication	0	0	0	0	0	1	0	0	0	1	pagmugna
facade	0	0	0	0	0	0	0	0	0	0	atubangan
face	0	0	0	0	0	0	0	0	0	0	nawong
facet	0	0	0	0	0	0	0	0	0	0	bahin
facile	0	0	0	0	0	0	0	0	0	0	sayon
facilitate	0	0	0	0	0	0	1	0	0	0	mapadali
facility	0	0	0	0	0	0	0	0	0	0	pasilidad
facing	0	0	0	0	0	0	0	0	0	0	nag-atubang
facsimile	0	0	0	0	0	0	0	0	0	0	facsimile
fact	0	0	0	0	0	0	0	0	0	1	kamatuoran
faction	0	0	0	0	0	0	0	0	0	0	paksyon
factor	0	0	0	0	0	0	0	0	0	0	hinungdan
factory	0	0	0	0	0	0	0	0	0	0	pabrika
facts	0	0	0	0	0	0	1	0	0	1	kamatuoran
faculties	0	0	0	0	0	0	0	0	0	0	mga katakos
faculty	0	0	0	0	0	0	1	0	0	1	magtutudlo
fad	0	0	0	0	0	0	0	0	0	0	uso
fade	0	0	0	0	0	1	0	0	0	0	mawala
faded	0	0	0	0	0	0	0	0	0	0	nahanaw
faeces	0	0	1	0	0	1	0	0	0	0	mga hugaw
failing	1	1	0	1	0	1	0	1	0	0	napakyas
failure	0	0	1	1	0	1	0	1	0	0	kapakyasan
fain	0	1	0	0	1	0	1	0	0	1	lingaw
fainting	0	0	0	1	0	1	0	1	1	0	nakuyapan
fair	0	0	0	0	0	0	1	0	0	0	patas
fairly	0	0	0	0	0	0	1	0	0	1	patas
fairway	0	0	0	0	0	0	0	0	0	0	fairway
fairy	0	0	0	0	0	0	0	0	0	0	engkanto
faith	0	1	0	0	1	0	1	0	0	1	pagtoo
faithful	0	0	0	0	0	0	1	0	0	1	matinud-anon
faithless	0	0	0	0	0	1	0	1	0	0	walay pagtuo
fake	0	0	0	0	0	1	0	0	0	0	peke
fall	0	0	0	0	0	1	0	1	0	0	pagkahulog
fallacious	1	0	0	0	0	1	0	0	0	0	sayop
fallacy	0	0	0	0	0	1	0	0	0	0	kasaypanan
fallible	0	0	0	0	0	1	0	0	0	0	masayop
falling	0	0	0	0	0	1	0	1	0	0	pagkahulog
fallow	0	0	0	0	0	1	0	0	0	0	fallow
falsehood	1	0	0	0	0	1	0	0	0	1	kabakakan
falsely	0	0	0	0	0	1	0	0	0	0	bakak
falsification	1	0	0	0	0	1	0	0	0	0	pagpalsipikar
falsified	0	0	0	0	0	0	0	0	0	0	gipeke
falsify	0	0	1	0	0	1	0	0	0	0	pagpalsipikar
falsity	0	0	1	0	0	1	0	0	0	0	kabakakan
falter	0	0	0	1	0	1	0	0	0	0	nagkurog
fame	0	0	0	0	0	0	1	0	0	0	kabantog
famed	0	0	0	0	0	0	0	0	0	0	sikat
familiar	0	0	0	0	0	0	1	0	0	1	pamilyar
familiarity	0	1	0	0	1	0	1	0	0	1	pagkapamilyar
familiarize	0	0	0	0	0	0	0	0	0	0	pamilyar
famine	0	0	0	0	0	1	0	1	0	0	kagutom
famous	0	0	0	0	0	0	1	0	0	0	sikat
famously	0	0	0	0	0	0	1	0	0	0	bantogan
fan	0	0	0	0	0	0	0	0	0	0	fan
fanatic	0	0	0	0	0	1	0	0	0	0	panatiko
fanaticism	0	0	0	1	0	0	0	0	0	0	panatisismo
fanciful	0	0	0	0	0	0	0	0	0	0	hinanduraw
fancy	0	1	0	0	1	0	1	0	0	0	nindot
fandango	0	0	0	0	0	0	0	0	0	0	fandango
fanfare	0	1	0	0	1	0	1	0	1	0	lingawlingaw
fang	0	0	0	1	0	0	0	0	0	0	fang
fangs	0	0	0	1	0	0	0	0	0	0	fangs
fanning	0	0	0	0	0	0	0	0	0	0	pagpaypay
fantasia	0	0	0	0	0	0	0	0	0	0	pantasya
fantasy	0	0	0	0	0	0	0	0	0	0	pantasya
farce	0	0	0	0	0	1	0	0	0	0	komedya
farcical	0	0	1	0	0	1	0	0	0	0	kataw-anan
fare	0	0	0	0	0	0	0	0	0	0	plete
farewell	0	0	0	0	0	0	0	0	0	0	panamilit
farm	0	1	0	0	0	0	0	0	0	0	umahan
farmer	0	0	0	0	0	0	0	0	0	0	mag-uuma
farmhouse	0	0	0	0	0	0	0	0	0	0	balay sa umahan
farming	0	0	0	0	0	0	0	0	0	0	pagpanguma
faro	0	0	0	0	0	0	0	0	0	0	faro
farther	0	0	0	0	0	0	0	0	0	0	sa layo pa
fascia	0	0	0	0	0	0	0	0	0	0	fascia
fascinating	0	0	0	0	0	0	1	0	0	0	makaiikag
fascination	0	0	0	0	0	0	1	0	0	0	kaikag
fashion	0	0	0	0	0	0	0	0	0	0	uso
fashionable	0	0	0	0	0	0	1	0	0	0	uso
fasten	0	0	0	0	0	0	0	0	0	0	ihigot
fastener	0	0	0	0	0	0	0	0	0	0	fastener
fastening	0	0	0	0	0	0	0	0	0	0	pagtaod
fasting	0	0	0	0	0	1	0	1	0	0	pagpuasa
fat	0	0	1	0	0	1	0	1	0	0	tambok
fatal	1	0	0	1	0	1	0	1	0	0	makamatay
fatality	0	0	0	1	0	1	0	1	0	0	kamatayon
fate	0	1	0	0	0	1	0	0	0	0	kapalaran
fated	0	0	0	0	0	0	0	0	0	0	gitakda
father	0	0	0	0	0	0	0	0	0	1	amahan
fathom	0	0	0	0	0	0	0	0	0	0	kasabot
fatigue	0	0	0	0	0	1	0	0	0	0	kakapoy
fatigued	0	0	0	0	0	1	0	1	0	0	gikapoy
fatty	0	0	1	0	0	1	0	1	0	0	tambokon
fault	0	0	0	0	0	1	0	1	0	0	sayop
faultless	0	0	0	0	0	0	1	0	0	1	walay sala
faulty	0	0	0	0	0	1	0	0	0	0	sayop
fauna	0	0	0	0	0	0	0	0	0	0	mananap
favor	0	0	0	0	0	0	0	0	0	0	pabor
favorable	0	1	0	0	1	0	1	0	1	1	paborable
favorite	0	0	0	0	1	0	1	0	0	1	paborito
favoritism	0	0	0	0	0	0	1	0	0	0	paboritismo
fawn	0	0	0	0	0	1	0	0	0	0	fawn
fear	1	0	0	1	0	1	0	0	0	0	kahadlok
fearful	0	0	0	1	0	1	0	1	0	0	makahadlok
fearfully	0	0	0	1	0	1	0	1	1	0	sa kahadlok
fearing	0	0	0	1	0	1	0	0	0	0	nahadlok
fearless	0	0	0	1	0	0	1	0	0	0	walay kahadlok
feasibility	0	0	0	0	0	0	0	0	0	0	feasibility
feasible	0	0	0	0	0	0	0	0	0	0	mahimo
feat	0	1	0	0	1	0	1	0	1	0	feat
feather	0	0	0	0	0	0	0	0	0	0	balhibo
feature	0	0	0	0	0	0	1	0	0	0	bahin
features	0	0	0	0	0	0	0	0	0	0	mga bahin
febrile	0	0	0	0	0	1	0	0	0	0	hilanat
fecal	0	0	1	0	0	1	0	0	0	0	fecal
feces	0	0	1	0	0	1	0	0	0	0	hugaw
fecundity	0	0	0	0	0	0	0	0	0	0	pagkamabungahon
federal	0	0	0	0	0	0	0	0	0	0	pederal
federation	0	0	0	0	0	0	0	0	0	0	pederasyon
fee	1	0	0	0	0	1	0	0	0	0	bayad
feeble	0	0	0	0	0	1	0	1	0	0	maluya nga
feed	0	0	0	0	0	0	0	0	0	0	pagpakaon
feeder	0	0	0	0	0	0	0	0	0	0	tigpakaon
feel	0	0	0	0	0	0	0	0	0	0	gibati
feeling	1	1	1	1	1	1	1	1	1	1	pagbati
feet	0	0	0	0	0	0	0	0	0	0	tiil
feigned	0	0	0	0	0	1	0	0	0	0	nagpakaaron-ingnon
felicity	0	0	0	0	1	0	1	0	0	0	kalipay
feline	0	0	0	0	0	0	0	0	0	0	iring
fell	0	0	0	0	0	1	0	1	0	0	nahulog
fellow	0	0	0	0	0	0	1	0	0	1	kauban
fellowship	0	0	0	0	0	0	1	0	0	0	panag-uban
felon	0	0	0	1	0	1	0	0	0	0	kriminal
felony	0	0	0	0	0	1	0	0	0	0	krimen
felt	0	0	0	0	0	0	0	0	0	0	gibati
feminine	0	0	0	0	0	0	0	0	0	0	pagkababaye
femininity	0	0	0	0	0	0	0	0	0	0	pagkababaye
fen	0	0	0	0	0	0	0	0	0	0	fen
fence	0	0	0	0	0	0	0	0	0	0	koral
fenced	1	0	0	0	0	0	0	0	0	0	gikoral
fend	0	0	0	0	0	0	0	0	0	0	panalipod
fender	0	0	0	0	0	0	0	0	0	1	fender
fennel	0	0	0	0	0	0	0	0	0	0	haras
ferment	0	1	0	0	0	1	0	0	0	0	pag-ferment
fermentation	0	1	0	0	0	0	0	0	0	0	fermentation
fern	0	0	0	0	0	0	0	0	0	0	pako
ferocious	1	0	1	1	0	1	0	0	0	0	bangis nga
ferocity	1	0	0	0	0	1	0	0	0	0	kabangis
ferry	0	0	0	0	0	0	0	0	0	0	Ferry
fertile	0	0	0	0	0	0	1	0	0	0	tabunok
fertilize	0	0	0	0	0	0	0	0	0	0	abonohan
fervent	0	0	0	0	0	0	0	0	0	0	mainiton
fervor	1	0	0	0	1	0	1	0	0	0	kainit
festival	0	1	0	0	1	0	1	0	1	0	pista
festive	0	0	0	0	1	0	1	0	0	0	pista
fetch	0	0	0	0	0	0	0	0	0	0	kuhaa
fete	0	1	0	0	1	0	1	0	1	0	piyesta
fetish	0	0	0	0	0	0	0	0	0	0	fetish
feud	1	0	0	0	0	1	0	0	0	0	away
feudal	0	0	0	0	0	1	0	0	0	0	pyudal
feudalism	1	0	0	0	0	1	0	1	0	0	pyudalismo
fever	0	0	0	1	0	0	0	0	0	0	hilanat
feverish	0	0	0	0	0	1	0	0	0	0	gihilantan
fiancee	0	0	0	0	0	0	0	0	0	0	uyab
fiasco	0	0	0	0	0	1	0	0	0	0	kapildihan
fiat	0	0	0	0	0	0	0	0	0	0	fiat
fib	1	0	0	0	0	1	0	0	0	0	fib
fiber	0	0	0	0	0	0	0	0	0	0	lanot
fibrous	0	0	0	0	0	0	0	0	0	0	lanot
fickle	0	0	0	0	0	1	0	0	0	0	mabalhinon
fiction	0	0	0	0	0	0	0	0	0	0	fiction
fictitious	0	0	0	0	0	1	0	0	0	0	tinumotumo
fiddle	0	0	0	0	0	0	0	0	0	0	magbiyolin
fiddler	0	0	0	0	0	0	0	0	0	0	tigbisto
fidelity	0	0	0	0	1	0	1	0	0	1	pagkamatinud-anon
fiduciary	0	0	0	0	0	0	0	0	0	0	fiduciary
field	0	0	0	0	0	0	0	0	0	0	kapatagan
fiend	1	0	1	1	0	1	0	0	0	0	daotan
fierce	1	0	1	1	0	1	0	0	0	0	mabangis
fiesta	0	1	0	0	1	0	1	0	1	1	fiesta
fight	1	0	0	1	0	1	0	0	0	0	away
fighter	0	0	0	0	0	0	0	0	0	0	manggugubat
fighting	1	0	0	0	0	1	0	0	0	0	away
figment	0	0	0	0	0	0	0	0	0	0	tinumotumo
figurative	0	0	0	0	0	0	0	0	0	0	mahulagwayon
figure	0	0	0	0	0	0	0	0	0	0	numero
figurine	0	0	0	0	0	0	0	0	0	0	figurine
filament	0	0	0	0	0	0	0	0	0	0	filament
filamentous	0	0	0	0	0	0	0	0	0	0	filamentous
file	0	0	0	0	0	0	0	0	0	0	file
filibuster	0	0	0	0	0	1	0	0	0	0	filibusteryo
filigree	0	0	0	0	0	0	0	0	0	0	filigree
filing	0	0	0	0	0	0	0	0	0	0	pagpasaka
filings	0	0	0	0	0	0	0	0	0	0	mga pagpasaka
fill	0	0	0	0	0	0	0	0	0	1	pun-on
fillet	0	0	0	0	0	0	0	0	0	0	fillet
filling	0	0	0	0	0	0	0	0	0	0	pagpuno
filly	0	0	0	0	0	0	0	0	0	0	puno
film	0	0	0	0	0	0	0	0	0	0	pelikula
filmy	0	0	0	0	0	0	0	0	0	0	pelikula
filter	0	0	0	0	0	0	0	0	0	0	pagsala
filth	0	0	1	0	0	1	0	0	0	0	hugaw
filthy	0	0	1	0	0	1	0	0	0	0	hugaw
fin	0	0	0	0	0	0	0	0	0	0	kapay
final	0	0	0	0	0	0	0	0	0	0	katapusan
finale	0	0	0	0	0	0	0	0	0	0	katapusan
finality	0	0	0	0	0	0	0	0	0	0	katapusan
finally	0	1	1	0	1	0	1	0	1	1	sa katapusan
finance	0	0	0	0	0	0	0	0	0	0	bayronon
financial	0	0	0	0	0	0	0	0	0	0	pinansyal
financier	0	0	0	0	0	0	0	0	0	0	financier
finch	0	0	0	0	0	0	0	0	0	0	finch
find	0	0	0	0	0	0	0	0	0	0	pangitaa
finding	0	0	0	0	0	0	0	0	0	0	pagpangita
finery	0	0	0	0	0	0	1	0	0	0	sinina
finesse	0	0	0	0	0	0	1	0	0	0	pagkamaayo
finger	0	0	0	0	0	0	0	0	0	0	tudlo
fingerprint	0	0	0	0	0	0	0	0	0	0	fingerprint
finish	0	0	0	0	0	0	0	0	0	0	paghuman
finite	0	0	0	0	0	0	0	0	0	0	may kinutuban
fink	0	0	0	0	0	0	0	0	0	0	fink
fire	0	0	0	1	0	0	0	0	0	0	kalayo
firearms	1	0	0	1	0	1	0	0	0	0	mga armas
fireball	0	0	0	0	0	0	1	0	0	0	bola sa kalayo
firefly	0	0	0	0	0	0	0	0	0	0	alitaptap
fireman	0	0	0	0	0	0	0	0	0	1	bombero
fireplace	0	0	0	0	0	0	0	0	0	0	fireplace
fireproof	0	0	0	0	0	0	1	0	0	0	dili masunog
fireside	0	0	0	0	0	0	0	0	0	0	fireside
firewood	0	0	0	0	0	0	0	0	0	0	sugnod
firework	0	0	0	0	0	0	0	0	0	0	pabuto
firing	0	0	0	0	0	0	0	0	0	0	pagpabuto
firm	0	0	0	0	0	0	0	0	0	0	lig-on
firmament	0	0	0	0	0	0	0	0	0	0	hawan
firmly	0	0	0	0	0	0	0	0	0	0	lig-on
firmness	0	0	0	0	0	0	1	0	0	1	kalig-on
firstborn	0	1	0	0	1	0	1	0	0	1	panganay
fiscal	0	0	0	0	0	0	0	0	0	0	piskal
fish	0	0	0	0	0	0	0	0	0	0	isda
fisherman	0	0	0	0	0	0	0	0	0	0	mangingisda
fishery	0	0	0	0	0	0	0	0	0	0	pangisda
fishing	0	0	0	0	0	0	0	0	0	0	pagpangisda
fishy	0	0	0	0	0	0	0	0	0	0	isdaan
fissile	0	0	0	0	0	0	0	0	0	0	fissile
fission	0	0	0	0	0	0	0	0	0	0	fission
fissure	0	0	0	0	0	0	0	0	0	0	liki
fist	0	0	0	0	0	0	0	0	0	0	kumo
fistula	0	0	0	0	0	0	0	0	0	0	fistula
fitness	0	0	0	0	0	0	0	0	0	0	kabaskog
fits	1	0	0	0	0	1	0	0	0	0	mohaum
fitted	0	0	0	0	0	0	0	0	0	0	gitaod
fitting	0	1	0	0	1	0	1	0	0	1	angay
fittings	0	0	0	0	0	0	0	0	0	0	mga gamit
fix	0	0	0	0	0	0	0	0	0	0	ayuhon
fixation	0	0	0	0	0	0	0	0	0	0	fixation
fixed	0	0	0	0	0	0	0	0	0	1	naayo
fixture	0	0	0	0	0	0	1	0	0	0	kabit
fixtures	0	0	0	0	0	0	0	0	0	0	mga fixtures
fizz	0	0	0	0	0	0	0	0	0	0	pislit
flabby	0	0	1	0	0	1	0	0	0	0	lubog
flaccid	0	0	0	0	0	1	0	1	0	0	humok
flagging	0	0	0	0	0	1	0	0	0	0	pag-flag
flagrant	1	0	1	0	0	1	0	0	0	0	dayag
flagship	0	0	0	0	0	0	0	0	0	1	flagship
flake	0	0	0	0	0	1	0	0	0	0	tipak
flaky	0	0	0	0	0	0	0	0	0	0	flaky
flame	0	0	0	0	0	0	0	0	0	0	siga
flaming	0	0	0	0	0	0	0	0	0	0	nagdilaab
flange	0	0	0	0	0	0	0	0	0	1	flange
flank	0	0	0	0	0	0	0	0	0	0	kilid
flanked	0	0	0	0	0	0	0	0	0	0	gipadaplin
flanking	0	0	0	0	0	0	0	0	0	0	nagpadaplin
flannel	0	0	0	0	0	0	0	0	0	0	flannel
flap	0	0	0	0	0	1	0	0	0	0	flap
flapping	0	0	0	0	0	0	0	0	0	0	nagpakpak
flare	0	0	0	0	0	0	0	0	0	0	siga
flaring	0	0	0	0	0	0	0	0	0	0	nagdilaab
flash	0	0	0	0	0	0	0	0	0	0	flash
flashback	0	0	0	0	0	0	0	0	0	0	flashback
flashing	0	0	0	0	0	0	0	0	0	0	nagkidlap
flashlight	0	0	0	0	0	0	0	0	0	0	flashlight
flashy	0	0	0	0	0	0	0	0	0	0	flashy
flask	0	0	0	0	0	0	0	0	0	0	prasko
flat	0	0	0	0	0	0	0	0	0	0	patag
flatness	0	0	0	0	0	0	0	0	0	0	patag
flatten	0	0	0	0	0	0	0	0	0	0	patagon
flattering	0	0	0	0	1	0	1	0	0	0	pag-ulog-ulog
flattery	0	0	0	0	0	0	0	0	0	0	pag-ulog-ulog
flatulence	0	0	1	0	0	1	0	0	0	0	utot
flaunt	0	0	0	0	0	1	0	0	0	0	magpasigarbo
flavor	0	0	0	0	0	0	0	0	0	0	lami
flaw	0	0	0	0	0	1	0	1	0	0	sayup
flea	0	0	1	0	0	1	0	0	0	0	pulgas
fled	0	0	0	1	0	0	0	0	0	0	mikalagiw
flee	0	0	0	1	0	1	0	0	0	0	mokalagiw
fleece	1	0	1	0	0	1	0	1	0	0	balhibo sa karnero
fleet	0	0	0	0	0	0	1	0	0	0	panon sa mga sakayan
fleeting	0	0	0	0	0	0	0	0	0	0	lumalabay
flesh	0	0	1	0	0	0	0	0	0	0	unod
fleshy	0	0	0	0	0	1	0	0	0	0	unod
flex	0	0	0	0	0	0	0	0	0	0	flex
flexibility	0	0	0	0	0	0	1	0	0	0	pagka-flexible
flexible	0	0	0	0	0	0	0	0	0	0	flexible
flexion	0	0	0	0	0	0	0	0	0	0	flexion
flicker	0	0	0	0	0	0	0	0	0	0	pagkidlap
flickering	0	0	0	0	0	0	0	0	0	0	pagkidlap-kidlap
flier	0	0	0	0	0	0	0	0	0	0	tiglupad
flight	0	0	0	0	0	0	0	0	0	0	paglupad
flinch	0	1	1	1	0	1	0	1	1	0	magkurog
fling	0	0	0	0	0	0	0	0	0	0	fling
flint	0	0	0	0	0	0	0	0	0	0	santik
flipper	0	0	0	0	0	0	0	0	0	0	flipper
flirt	0	1	0	0	1	1	1	0	1	1	flirt
flirting	0	0	0	0	0	0	0	0	0	0	pagpanguyab
float	0	0	0	0	0	0	0	0	0	0	lutaw
flock	0	0	0	0	0	0	0	0	0	0	panon
flog	1	0	1	1	0	1	0	1	0	0	latigo
flood	0	0	0	1	0	0	0	0	0	0	baha
floor	0	0	0	0	0	0	0	0	0	0	salog
flop	0	0	1	0	0	1	0	1	0	0	flop
flora	0	0	0	0	0	0	0	0	0	0	bulak
floral	0	0	0	0	0	0	1	0	0	0	bulak
florist	0	0	0	0	0	0	0	0	0	0	florist
floss	0	0	0	0	0	0	0	0	0	0	floss
flounder	0	0	0	1	0	1	0	1	0	0	naglutawlutaw
flour	0	0	0	0	0	0	0	0	0	0	harina
flow	0	0	0	0	0	0	1	0	0	0	modagayday
flowering	0	0	0	0	0	0	0	0	0	0	pagpamulak
flowery	0	0	0	0	0	0	1	0	0	0	bulak
flu	0	0	0	1	0	1	0	0	0	0	trangkaso
fluctuate	0	0	0	0	0	0	0	0	0	0	mag-usab-usab
fluctuating	0	0	0	0	0	0	0	0	0	0	nag-usab-usab
fluctuation	1	0	0	1	0	1	0	0	0	0	pag-usab-usab
flue	0	0	0	0	0	0	0	0	0	0	tambutso
fluency	0	0	0	0	0	0	0	0	0	0	pagkalunsay
fluff	0	0	0	0	0	0	0	0	0	0	fluff
fluffy	0	0	0	0	0	0	0	0	0	0	humok
fluid	0	0	0	0	0	0	0	0	0	0	pluwido
fluidity	0	0	0	0	0	0	0	0	0	0	pagkalikido
fluke	0	0	0	0	0	0	0	0	1	0	fluke
fluorescence	0	0	0	0	0	0	0	0	0	0	fluorescence
fluorescent	0	0	0	0	0	0	0	0	0	0	fluorescent
flurry	0	0	0	0	0	0	0	0	0	0	kasamok
flush	0	0	0	0	0	0	1	0	0	0	flush
flustered	0	0	0	0	0	0	0	0	0	0	naglibog
flute	0	0	0	0	0	0	0	0	0	0	plawta
