English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Malayalam Word
docked	0	0	0	0	0	1	0	0	0	0	ഡോക്ക് ചെയ്തു
docket	0	0	0	0	0	0	0	0	0	0	ഡോക്കറ്റ്
doctor	0	0	0	0	0	0	1	0	0	1	ഡോക്ടർ
doctrinal	0	0	0	0	0	0	0	0	0	0	ഉപദേശപരമായ
doctrine	0	0	0	0	0	0	0	0	0	1	ഉപദേശം
document	0	0	0	0	0	0	0	0	0	0	പ്രമാണം
documentary	0	0	0	0	0	0	0	0	0	0	ഡോക്യുമെന്ററി
dodge	0	0	0	0	0	0	0	0	0	0	ഒഴിവാക്കുക
dodging	0	0	0	0	0	0	0	0	0	0	ഡോഡ്ജിംഗ്
doe	0	0	0	0	0	0	0	0	0	0	ഡോ
doer	0	0	0	0	0	0	1	0	0	0	ചെയ്യുന്നവൻ
dog	0	0	0	0	0	0	0	0	0	0	നായ
dogged	0	0	0	0	0	0	1	0	0	0	നായ്ക്കൾ
dogma	0	0	0	0	0	0	0	0	0	1	പിടിവാശി
dogmatic	0	0	0	0	0	0	0	0	0	0	പിടിവാശി
doings	0	0	0	0	0	0	0	0	0	0	ചെയ്യുന്നത്
doit	0	0	0	0	0	1	0	0	0	0	ചെയ്യു
doldrums	0	0	0	0	0	1	0	1	0	0	മന്ദബുദ്ധികൾ
dole	0	0	0	0	0	1	0	1	0	0	ഡോൾ
doll	0	0	0	0	1	0	0	0	0	0	പാവ
dollar	0	0	0	0	0	0	0	0	0	0	ഡോളർ
dolor	0	0	0	0	0	1	0	1	0	0	നഷ്ടം
dolphin	0	0	0	0	1	0	1	0	1	1	ഡോൾഫിൻ
domain	0	0	0	0	0	0	0	0	0	0	ഡൊമെയ്ൻ
dome	0	0	0	0	0	0	0	0	0	0	താഴികക്കുടം
domestic	0	0	0	0	0	0	0	0	0	0	ആഭ്യന്തര
domesticated	0	0	0	0	0	0	0	0	0	0	വളർത്തിയെടുത്തത്
domestication	0	0	0	0	0	0	0	0	0	0	ഗാർഹികവൽക്കരണം
domicile	0	0	0	0	0	0	0	0	0	0	വാസസ്ഥലം
domiciled	0	0	0	0	0	0	0	0	0	0	താമസമാക്കിയത്
dominance	0	0	0	0	0	0	0	0	0	0	ആധിപത്യം
dominant	0	0	0	1	0	1	0	0	0	0	പ്രബലമായ
dominate	1	0	0	1	0	1	1	0	0	0	ആധിപത്യം സ്ഥാപിക്കുക
dominating	0	0	0	0	0	0	0	0	0	0	ആധിപത്യം പുലർത്തുന്നു
domination	1	0	0	1	0	1	0	1	0	0	ആധിപത്യം
dominion	0	0	0	1	0	0	0	0	0	1	ആധിപത്യം
domino	0	0	0	0	0	0	0	0	0	0	ഡൊമിനോ
don	0	0	0	0	0	0	1	0	0	1	ഡോൺ
donation	0	0	0	0	0	0	1	0	0	0	സംഭാവന
donkey	0	0	1	0	0	1	0	0	0	0	കഴുത
donor	0	0	0	0	0	0	0	0	0	0	ദാതാവിന്
doodle	0	0	0	0	0	1	0	0	0	0	ഡൂഡിൽ
doom	0	0	0	1	0	1	0	0	0	0	വിധി
doomed	0	0	0	1	0	1	0	1	0	0	നശിച്ചു
doomsday	1	1	1	1	0	1	0	1	0	0	അന്ത്യദിനം
door	0	0	0	0	0	0	0	0	0	0	വാതിൽ
doorbell	0	0	0	0	0	0	0	0	0	0	ഡോർബെൽ
doorway	0	0	0	0	0	0	0	0	0	0	വാതിൽ
dormant	0	0	0	0	0	0	0	0	0	0	സുഷുപ്തി
dormitory	0	0	0	0	0	0	0	0	0	0	ഡോർമിറ്ററി
dorsal	0	0	0	0	0	0	0	0	0	0	ഡോർസൽ
dose	0	0	0	0	0	0	0	0	0	0	ഡോസ്
dot	0	0	0	0	0	0	0	0	0	0	ഡോട്ട്
double	0	0	0	0	0	0	0	0	0	0	ഇരട്ടി
doubled	0	0	0	0	0	0	0	0	0	0	ഇരട്ടിയായി
doublet	0	0	0	0	0	0	0	0	0	0	ഇരട്ടി
doubling	0	0	0	0	0	0	0	0	0	0	ഇരട്ടിപ്പിക്കൽ
doubt	0	0	0	1	0	1	0	1	0	1	സംശയം
doubtful	0	0	0	0	0	1	0	0	0	0	സംശയാസ്പദമായ
doubting	0	0	0	0	0	1	0	0	0	0	സംശയിക്കുന്നു
doubtless	0	0	0	0	0	0	1	0	0	1	സംശയമില്ല
douche	0	0	0	0	0	1	0	0	0	0	ഡൗഷ്
dough	0	0	0	0	0	0	0	0	0	0	കുഴെച്ചതുമുതൽ
doughnut	0	0	0	0	0	0	0	0	0	0	ഡോണട്ട്
dour	0	0	0	0	0	1	0	0	0	0	ദൗർ
dove	0	1	0	0	1	0	1	0	0	1	പ്രാവ്
downcast	0	0	0	0	0	0	0	0	0	0	താഴ്ച്ച
downfall	0	0	0	1	0	1	0	1	0	0	പതനം
downhill	0	0	0	0	0	0	0	0	0	0	താഴേക്ക്
downpour	0	0	0	0	0	0	0	0	0	0	പെരുമഴ
downright	0	0	0	0	0	0	0	0	0	1	തികച്ചും
downy	0	0	0	0	0	0	1	0	0	0	താഴെയുള്ള
dowry	0	0	0	0	0	0	0	0	0	0	സ്ത്രീധനം
doze	0	0	0	0	0	0	0	0	0	0	ഉറങ്ങുക
dozen	0	0	0	0	0	0	0	0	0	0	ഡസൻ
drab	0	0	0	0	0	1	0	1	0	0	മങ്ങിയ
draft	0	1	0	0	0	0	0	0	0	0	ഡ്രാഫ്റ്റ്
drag	0	0	0	0	0	0	0	0	0	0	വലിച്ചിടുക
dragon	0	0	0	1	0	0	0	0	0	0	ഡ്രാഗൺ
drain	0	0	0	0	0	0	0	0	0	0	ചോർച്ച
drainage	0	0	0	0	0	1	0	0	0	0	ഡ്രെയിനേജ്
drained	0	0	0	0	0	0	0	0	0	0	വറ്റിച്ചു
drake	0	0	0	0	0	0	0	0	0	0	ഡ്രേക്ക്
drama	0	0	0	0	0	0	0	0	0	0	നാടകം
dramatic	0	0	0	0	0	0	0	0	0	0	നാടകീയമായ
drape	0	0	0	0	0	0	0	0	0	0	മൂടുപടം
drapery	0	0	0	0	0	0	0	0	0	0	ഡ്രെപ്പറി
drastic	0	0	0	0	0	0	0	0	0	0	ശക്തമായ
draught	0	0	0	0	0	0	0	0	0	0	ഡ്രാഫ്റ്റ്
draw	0	0	0	0	0	0	0	0	0	0	വരയ്ക്കുക
drawback	0	0	0	0	0	1	0	0	0	0	ന്യൂനത
drawer	0	0	0	0	0	0	0	0	0	0	ഡ്രോയർ
drawers	0	0	0	0	0	0	0	0	0	0	ഡ്രോയറുകൾ
drawing	0	0	0	0	0	0	0	0	0	0	ഡ്രോയിംഗ്
dread	0	1	0	1	0	1	0	0	0	0	പേടിയും
dreadful	1	1	1	1	0	1	0	1	0	0	ഭയാനകമായ
dreadfully	0	0	1	1	0	1	0	1	1	0	ഭയങ്കരമായി
dream	0	0	0	0	0	0	0	0	0	0	സ്വപ്നം
dreamer	0	0	0	0	0	0	0	0	0	0	സ്വപ്നക്കാരൻ
dreaming	0	0	0	0	0	0	0	0	0	0	സ്വപ്നം കാണുന്നു
dreamy	0	0	0	0	0	0	0	0	0	0	സ്വപ്നതുല്യമായ
dreary	0	0	0	0	0	1	0	1	0	0	മങ്ങിയ
dredge	0	0	0	0	0	0	0	0	0	0	ഡ്രഡ്ജ്
drenched	0	0	0	0	0	0	0	0	0	0	നനഞ്ഞു
dresser	0	0	0	0	0	0	0	0	0	0	ഡ്രസ്സർ
dribble	0	0	0	0	0	0	0	0	0	0	ഡ്രിബിൾ
dried	0	0	0	0	0	0	0	0	0	0	ഉണക്കി
drier	0	0	0	0	0	0	0	0	0	0	വരണ്ട
drift	0	0	0	0	0	0	0	0	0	0	ഡ്രിഫ്റ്റ്
drifted	0	0	0	0	0	0	0	0	0	0	ഒഴുകിപ്പോയി
drill	0	0	0	0	0	0	0	0	0	0	ഡ്രിൽ
drink	0	0	0	0	0	0	0	0	0	0	പാനീയം
drinking	0	0	0	0	0	1	0	0	0	0	കുടിക്കുന്നു
drip	0	0	0	0	0	0	0	0	0	0	ഡ്രിപ്പ്
dripping	0	0	0	0	0	0	0	0	0	0	തുള്ളി
drivel	0	0	1	0	0	1	0	0	0	0	ഡ്രൈവ്
driver	0	0	0	0	0	0	0	0	0	0	ഡ്രൈവർ
driveway	0	0	0	0	0	0	0	0	0	0	ഇടവഴി
drizzle	0	0	0	0	0	0	0	0	0	0	ചാറ്റൽ മഴ
droll	0	0	0	0	0	0	0	0	0	0	ഉരുളുക
drone	0	0	0	0	0	1	0	0	0	0	ഡ്രോൺ
drool	0	0	1	0	0	0	0	0	0	0	തുള്ളിമരുന്ന്
drooping	0	0	0	0	0	1	0	0	0	0	തൂങ്ങിക്കിടക്കുന്നു
drop	0	0	0	0	0	0	0	0	0	0	ഡ്രോപ്പ്
droplet	0	0	0	0	0	0	0	0	0	0	തുള്ളി
drought	0	0	0	0	0	1	0	0	0	0	വരൾച്ച
drove	0	0	0	0	0	0	0	0	0	0	ഓടിച്ചു
drown	0	0	0	1	0	1	0	1	0	0	മുങ്ങി മരിക്കുക
drowsiness	0	0	0	0	0	1	0	0	0	0	മയക്കം
drowsy	0	0	0	0	0	0	0	0	0	0	മയക്കം
drudgery	0	0	0	0	0	1	0	0	0	0	ഡ്രഡ്ജറി
drug	0	0	0	0	0	0	0	0	0	0	മയക്കുമരുന്ന്
drugged	0	0	0	0	0	0	0	1	0	0	മയക്കുമരുന്ന്
drugstore	0	0	0	0	0	0	0	0	0	0	മരുന്നുകട
druid	0	0	0	0	0	0	0	0	0	0	ഡ്രൂയിഡ്
drum	0	0	0	0	0	0	0	0	0	0	ഡ്രം
drummer	0	0	0	0	0	0	0	0	0	0	ഡ്രമ്മർ
drumming	0	0	0	0	0	0	0	0	0	0	ഡ്രമ്മിംഗ്
drunken	0	0	1	0	0	1	0	0	0	0	മദ്യപിച്ചു
drunkenness	0	0	0	0	0	1	0	0	0	0	ലഹരി
dry	0	0	0	0	0	0	0	0	0	0	വരണ്ട
dryness	0	0	0	0	0	0	0	0	0	0	വരൾച്ച
dual	0	0	0	0	0	0	0	0	0	0	ഇരട്ട
dualism	0	0	0	0	0	0	0	0	0	0	ദ്വൈതവാദം
duality	0	0	0	0	0	0	0	0	0	0	ദ്വൈതത്വം
dub	0	0	0	0	0	0	0	0	0	0	ഡബ്
dubious	0	0	0	1	0	1	0	0	0	1	സംശയാസ്പദമായ
ducking	0	0	0	0	0	0	0	0	0	0	താറാവ്
duct	0	0	0	0	0	0	0	0	0	0	നാളി
ductile	0	0	0	0	0	0	0	0	0	0	ഡക്റ്റൈൽ
duds	0	0	0	0	0	0	0	0	0	0	ഡഡ്സ്
due	0	0	0	0	0	0	0	0	0	0	കാരണം
duel	1	1	0	1	0	0	0	0	0	0	ദ്വന്ദ്വയുദ്ധം
dues	0	0	0	0	0	0	0	0	0	0	കുടിശ്ശിക
duet	0	0	0	0	0	0	1	0	0	0	ഡ്യുയറ്റ്
dugout	0	0	0	0	0	0	0	0	0	0	കുഴിച്ചുമൂടി
duke	0	0	0	0	0	0	1	0	0	0	ഡ്യൂക്ക്
dull	0	0	0	0	0	1	0	1	0	0	മുഷിഞ്ഞ
dumb	0	0	0	0	0	1	0	0	0	0	ഊമ
dummy	0	0	0	0	0	1	0	0	0	0	ഡമ്മി
dump	0	0	0	0	0	0	0	0	0	0	തള്ളുക
dumps	1	0	0	0	0	1	0	1	0	0	ഡംപുകൾ
dun	0	0	0	0	0	1	0	0	0	0	ഡൺ
dune	0	0	0	0	0	0	0	0	0	0	മൺകൂന
dung	0	0	1	0	0	0	0	0	0	0	ചാണകം
dungeon	0	0	0	1	0	1	0	0	0	0	തടവറ
duo	0	0	0	0	0	0	0	0	0	0	ഇരട്ട
dupe	1	0	0	0	0	1	0	0	0	0	ഡ്യൂപ്പ്
duplex	0	0	0	0	0	0	0	0	0	0	ഡ്യൂപ്ലക്സ്
duplicate	0	0	0	0	0	0	0	0	0	0	തനിപ്പകർപ്പ്
duplication	0	0	0	0	0	0	0	0	0	0	തനിപ്പകർപ്പ്
duplicity	1	0	0	0	0	1	0	0	0	0	ഇരട്ടത്താപ്പ്
durability	0	0	0	0	0	0	1	0	0	1	ഈട്
durable	0	0	0	0	0	0	1	0	0	1	മോടിയുള്ള
duration	0	0	0	0	0	0	0	0	0	0	കാലാവധി
duress	1	0	1	1	0	1	0	1	0	0	നിർബന്ധിക്കുക
dusk	0	0	0	0	0	0	0	0	0	0	സന്ധ്യ
dusky	0	0	0	0	0	0	0	0	0	0	സന്ധ്യ
dust	0	0	0	0	0	1	0	0	0	0	പൊടി
duster	0	0	0	0	0	0	0	0	0	0	ഡസ്റ്റർ
dusty	0	0	0	0	0	0	0	0	0	0	പൊടിനിറഞ്ഞ
dutiful	0	1	0	0	0	0	1	0	0	1	കർത്തവ്യം
dwarf	0	0	0	0	0	0	0	0	0	0	കുള്ളൻ
dwarfed	0	0	0	1	0	1	0	1	0	0	കുള്ളൻ
dwell	0	0	0	0	0	0	0	0	0	0	വസിക്കുക
dweller	0	0	0	0	0	0	0	0	0	0	താമസക്കാരൻ
dwelling	0	0	0	0	0	0	0	0	0	0	വാസസ്ഥലം
dye	0	0	0	0	0	0	0	0	0	0	ചായം
dying	1	0	1	1	0	1	0	1	0	0	മരിക്കുന്നു
dyke	0	0	0	0	0	0	0	0	0	0	ഡൈക്ക്
dynamic	0	0	0	0	0	0	0	0	1	0	ചലനാത്മകം
dynamical	0	0	0	0	0	0	0	0	0	0	ചലനാത്മകം
dynamics	0	0	0	0	0	0	0	0	0	0	ചലനാത്മകത
dynamite	0	0	0	0	0	0	0	0	0	0	ഡൈനാമൈറ്റ്
dynasty	0	0	0	0	0	0	0	0	0	0	രാജവംശം
dysentery	0	0	1	0	0	1	0	1	0	0	അതിസാരം
dyspepsia	0	0	0	0	0	0	0	0	0	0	ഡിസ്പെപ്സിയ
eager	0	1	0	0	1	0	1	0	1	1	ആകാംക്ഷയോടെ
eagerness	0	1	0	0	1	0	1	0	0	1	ആകാംക്ഷ
eagle	0	0	0	0	0	0	0	0	0	1	കഴുകൻ
ear	0	0	0	0	0	0	0	0	0	0	ചെവി
earl	0	0	0	0	0	0	1	0	0	0	കാതൽ
earlier	0	0	0	0	0	0	0	0	0	0	നേരത്തെ
early	0	0	0	0	0	0	0	0	0	0	നേരത്തെ
earn	0	0	0	0	0	0	1	0	0	0	സമ്പാദിക്കുക
earnest	0	0	0	0	0	0	1	0	0	0	ആത്മാർത്ഥമായി
earnestly	0	0	0	0	0	0	1	0	0	0	ആത്മാർത്ഥമായി
earnestness	0	0	0	0	0	0	1	0	0	0	ആത്മാർത്ഥത
earnings	0	0	0	0	0	0	0	0	0	0	വരുമാനം
earring	0	0	0	0	0	0	0	0	0	0	കമ്മൽ
earshot	0	0	0	0	0	0	0	0	0	0	ശ്രവണശബ്ദം
earth	0	0	0	0	0	0	0	0	0	0	ഭൂമി
earthenware	0	0	0	0	0	0	0	0	0	0	മൺപാത്രങ്ങൾ
earthly	0	0	0	0	0	0	0	0	0	0	ഭൗമിക
earthquake	1	0	0	1	0	1	0	1	1	0	ഭൂകമ്പം
earthy	0	0	0	0	0	0	0	0	0	0	മണ്ണുള്ള
ease	0	0	0	0	0	0	1	0	0	0	അനായാസം
easel	0	0	0	0	0	0	0	0	0	0	ഈസൽ
easement	0	0	0	0	0	0	1	0	0	0	അനായാസം
easily	0	0	0	0	0	0	0	0	0	0	എളുപ്പത്തിൽ
easy	0	0	0	0	0	0	0	0	0	0	എളുപ്പമാണ്
easygoing	0	0	0	0	0	0	1	0	0	0	ഈസി ഗോയിംഗ്
eat	0	0	0	0	0	0	1	0	0	0	കഴിക്കുക
eating	0	0	0	0	0	0	0	0	0	0	തിന്നുന്നു
eavesdropping	0	0	0	0	0	1	0	0	0	0	ചോർത്തൽ
ebb	0	0	0	0	0	0	0	0	0	0	ebb
ebony	0	0	0	0	0	0	0	0	0	0	എബോണി
eccentric	0	0	0	0	0	0	0	0	0	0	ബലങ്ങളാണ്
eccentricity	0	0	0	0	0	0	0	0	0	0	ഉത്കേന്ദ്രത
ecclesiastical	0	0	0	0	0	0	0	0	0	0	സഭാപരമായ
echo	0	0	0	0	0	0	0	0	0	0	പ്രതിധ്വനി
eclectic	0	0	0	0	0	0	0	0	0	0	എക്ലെക്റ്റിക്
eclipse	0	0	0	0	0	0	0	0	0	0	ഗ്രഹണം
ecliptic	0	0	0	0	0	0	0	0	0	0	ക്രാന്തിവൃത്തം
economical	0	0	0	0	0	0	0	0	0	0	സാമ്പത്തിക
economics	0	0	0	0	0	0	0	0	0	0	സാമ്പത്തികശാസ്ത്രം
economy	0	0	0	0	0	0	0	0	0	1	സമ്പദ്
ecstasy	0	1	0	0	1	0	1	0	0	0	പരമാനന്ദം
ecstatic	0	1	0	0	1	0	1	0	1	0	പരമാനന്ദം
ecumenical	0	0	0	0	0	0	0	0	0	0	എക്യുമെനിക്കൽ
eddy	0	0	0	0	0	0	0	0	0	0	ചുഴലിക്കാറ്റ്
edge	0	0	0	0	0	0	0	0	0	0	അറ്റം
edging	0	0	0	0	0	0	0	0	0	0	അരികുകൾ
edible	0	0	0	0	0	0	0	0	0	0	ഭക്ഷ്യയോഗ്യമായ
edict	0	0	0	1	0	1	0	0	0	0	ശാസന
edification	0	1	0	0	1	0	1	0	0	1	പരിഷ്കരണം
edifice	0	0	0	0	0	0	0	0	0	0	കെട്ടിടം
edit	0	0	0	0	0	0	0	0	0	0	തിരുത്തുക
edition	0	1	0	0	0	0	0	0	0	0	പതിപ്പ്
editor	0	0	0	0	0	0	0	0	0	0	എഡിറ്റർ
editorial	0	0	0	0	0	0	0	0	0	0	എഡിറ്റോറിയൽ
educate	0	0	0	0	0	0	1	0	0	0	അഭ്യസിപ്പിക്കുന്നത്
educated	0	0	0	0	0	0	1	0	0	0	വിദ്യാഭ്യാസമുള്ള
education	0	0	0	0	0	0	0	0	0	0	വിദ്യാഭ്യാസം
educational	0	0	0	0	0	0	1	0	0	1	വിദ്യാഭ്യാസപരമായ
eel	0	0	0	1	0	0	0	0	0	0	ഈൽ
effect	0	0	0	0	0	0	0	0	0	0	ഫലം
effective	0	0	0	0	0	0	1	0	0	1	ഫലപ്രദമായ
effects	0	0	0	0	0	0	0	0	0	0	ഇഫക്റ്റുകൾ
effectual	0	0	0	0	0	0	0	0	0	0	ഫലപ്രദമായ
effectually	0	0	0	0	0	0	0	0	0	0	ഫലത്തിൽ
effectuate	0	0	0	0	0	0	0	0	0	0	പ്രാബല്യത്തിൽ വരുത്തുക
effeminate	0	0	0	0	0	1	0	0	0	0	സ്ത്രീലിംഗം
efficacious	0	0	0	0	0	0	0	0	0	0	കാര്യക്ഷമമായ
efficacy	0	0	0	0	0	0	1	0	0	0	കാര്യക്ഷമത
efficiency	0	0	0	0	0	0	1	0	0	0	കാര്യക്ഷമത
efficient	0	1	0	0	0	0	1	0	0	1	കാര്യക്ഷമമായ
effigy	1	0	0	0	0	0	0	0	0	0	പ്രതിമ
effort	0	0	0	0	0	0	1	0	0	0	പരിശ്രമം
effusion	0	0	0	0	0	0	0	0	0	0	എഫ്യൂഷൻ
egg	0	0	0	0	0	0	0	0	0	0	മുട്ട
ego	0	0	0	0	0	0	0	0	0	0	അഹംഭാവം
egotistical	0	0	1	0	0	1	0	0	0	0	അഹംഭാവം
egregious	1	0	1	0	0	1	0	0	0	0	അതിഗംഭീരമായ
egress	0	0	0	0	0	0	0	0	0	0	പുറത്തേക്കു പോകുക
eighth	0	0	0	0	0	0	0	0	0	0	എട്ടാമത്തേത്
eighty	0	0	0	0	0	0	0	0	0	0	എൺപത്
ejaculate	0	0	0	0	0	0	0	0	0	0	സ്ഖലനം
ejaculation	0	1	0	0	1	0	1	0	1	1	സ്ഖലനം
eject	0	0	0	0	0	1	0	0	0	0	പുറന്തള്ളുക
ejection	0	0	0	0	0	1	0	0	0	0	പുറന്തള്ളൽ
elaborate	0	0	0	0	0	0	0	0	0	0	വിശദമായി
elaboration	0	0	0	0	0	0	1	0	0	0	വിശദീകരണം
elan	0	0	0	0	0	0	0	0	0	0	എലൻ
elapse	0	0	0	0	0	0	0	0	0	0	കാലഹരണപ്പെടുക
elapsed	0	0	0	0	0	0	0	0	0	0	കഴിഞ്ഞു
elastic	0	0	0	0	0	0	0	0	0	0	ഇലാസ്റ്റിക്
elasticity	0	0	0	0	0	0	0	0	0	0	ഇലാസ്തികത
elated	0	0	0	0	1	0	1	0	0	0	സന്തോഷിച്ചു
elbow	1	0	0	0	0	0	0	0	0	0	കൈമുട്ട്
eld	0	0	0	0	0	0	0	0	0	0	മൂപ്പൻ
elder	0	0	0	0	0	0	1	0	0	1	മൂത്ത
elders	0	0	0	0	0	0	1	0	0	1	മൂപ്പന്മാർ
eldest	0	0	0	0	0	0	0	0	0	0	മൂത്തത്
elect	0	0	0	0	0	0	1	0	0	1	തെരഞ്ഞെടുക്കുക
election	0	0	0	0	0	0	0	0	0	0	തിരഞ്ഞെടുപ്പ്
elector	0	0	0	0	0	0	0	0	0	0	വോട്ടർ
electorate	0	0	0	0	0	0	0	0	0	1	വോട്ടർ
electric	0	0	0	0	1	0	1	0	1	0	ഇലക്ട്രിക്
electricity	0	0	0	0	0	0	1	0	0	0	വൈദ്യുതി
elegance	0	1	0	0	1	0	1	0	0	1	ചാരുത
elegant	0	0	0	0	1	0	1	0	0	0	ഗംഭീരമായ
element	0	0	0	0	0	0	0	0	0	0	ഘടകം
elementary	0	0	0	0	0	0	0	0	0	0	പ്രാഥമിക
elements	0	0	0	0	0	0	0	0	0	0	ഘടകങ്ങൾ
elephant	0	0	0	0	0	0	0	0	0	0	ആന
elevate	0	0	0	0	0	0	0	0	0	0	ഉയർത്തുക
elevation	0	1	0	1	1	0	1	0	0	1	ഉയരത്തിലുമുള്ള
elevator	0	0	0	0	0	0	0	0	0	0	എലിവേറ്റർ
eleven	0	0	0	0	0	0	0	0	0	0	പതിനൊന്ന്
eleventh	0	0	0	0	0	0	0	0	0	0	പതിനൊന്നാമത്തേത്
elf	1	0	1	1	0	0	0	0	0	0	കുട്ടിച്ചാത്തൻ
elicit	0	0	0	0	0	0	0	0	0	0	ഉന്നയിക്കുക
eligible	0	0	0	0	0	0	1	0	0	0	അർഹതയുള്ള
elimination	1	0	1	1	0	1	0	1	0	0	ഉന്മൂലനം
elite	0	1	0	0	1	0	1	0	0	1	വരേണ്യവർഗം
elk	0	0	0	0	0	0	0	0	0	0	എൽക്ക്
ell	0	0	0	0	0	0	0	0	0	0	ell
ellipse	0	0	0	0	0	0	0	0	0	0	ദീർഘവൃത്തം
ellipsis	0	0	0	0	0	0	0	0	0	0	ദീർഘവൃത്താകൃതി
ellipsoid	0	0	0	0	0	0	0	0	0	0	ദീർഘവൃത്താകൃതിയിലുള്ള
elliptic	0	0	0	0	0	0	0	0	0	0	ദീർഘവൃത്താകൃതിയിലുള്ള
elliptical	0	0	0	0	0	0	0	0	0	0	ദീർഘവൃത്താകൃതിയിലുള്ള
elongate	0	0	0	0	0	0	0	0	0	0	നീളമേറിയ
elongation	0	0	0	0	0	0	0	0	0	0	നീട്ടൽ
eloquence	0	0	0	0	0	0	1	0	0	0	വാക്ചാതുര്യം
eloquent	0	0	0	0	0	0	1	0	0	0	വാചാലമായ
elucidate	0	0	0	0	0	0	1	0	0	1	വ്യക്തമാക്കുക
elucidation	0	0	0	0	0	0	0	0	0	0	വിശദീകരണം
elude	0	0	0	0	0	0	0	0	0	0	ഒഴിഞ്ഞുമാറുക
elusive	0	0	0	0	0	1	0	0	1	0	പിടികിട്ടാത്ത
emaciated	0	0	0	1	0	1	0	1	0	0	മെലിഞ്ഞത്
emanate	0	0	0	0	0	0	0	0	0	0	പുറപ്പെടുവിക്കുന്നു
emancipation	0	1	0	0	1	0	1	0	0	0	വിമോചനം
embankment	0	0	0	0	0	0	0	0	0	0	അണക്കെട്ട്
embargo	0	0	0	0	0	1	0	0	0	0	ഉപരോധം
embark	0	0	0	0	0	0	0	0	0	0	പുറപ്പെടുക
embarrass	0	0	0	0	0	1	0	1	0	0	നാണക്കേട്
embarrassing	0	0	0	0	0	1	0	0	0	0	ലജ്ജാകരമായ
embarrassment	0	0	0	1	0	1	0	1	1	0	നാണക്കേട്
embassy	0	0	0	0	0	0	0	0	0	0	എംബസി
embed	0	0	0	0	0	0	0	0	0	0	ഉൾച്ചേർക്കുക
embellish	0	0	0	0	0	0	0	0	0	0	അലങ്കരിക്കുക
embellishment	0	0	0	0	0	0	0	0	0	0	അലങ്കാരം
embers	0	0	0	0	0	0	0	0	0	0	തീക്കനൽ
embezzlement	0	0	0	0	0	1	0	0	0	0	തട്ടിപ്പ്
emblem	0	0	0	0	0	0	0	0	0	0	ചിഹ്നം
emblematic	0	0	0	0	0	0	0	0	0	0	പ്രതീകാത്മകമായ
embodiment	0	0	0	0	0	0	0	0	0	0	മൂർത്തീഭാവം
embolism	0	0	0	1	0	1	0	1	0	0	എംബോളിസം
embossed	0	0	0	0	0	0	0	0	0	0	എംബോസ്ഡ്
embrace	0	1	0	0	1	0	1	0	1	1	പുണരുക
embroidered	0	0	0	0	0	0	0	0	0	0	എംബ്രോയിഡറി
embroidery	0	0	0	0	0	0	0	0	0	0	ചിത്രത്തയ്യൽപണി
embroiled	0	0	0	0	0	1	0	0	0	0	കുഴഞ്ഞുവീണു
embryo	0	0	0	0	0	0	0	0	0	0	ഭ്രൂണം
embryonic	0	0	0	0	0	0	0	0	0	0	ഭ്രൂണം
emerald	0	0	0	0	0	0	0	0	0	0	മരതകം
emerge	0	0	0	0	0	0	0	0	0	0	ഉദിക്കുക
emergence	0	0	0	0	0	0	0	0	0	0	ഉദയം
emergency	0	0	0	1	0	1	0	1	1	0	അടിയന്തരാവസ്ഥ
emeritus	0	0	0	0	0	0	1	0	0	0	എമിരിറ്റസ്
emigrate	0	0	0	0	0	0	0	0	0	0	കുടിയേറുക
emigration	0	0	0	0	0	0	0	0	0	0	കുടിയേറ്റം
eminence	0	0	0	0	0	0	1	0	0	1	ശ്രേഷ്ഠത
eminent	0	0	0	0	0	0	1	0	0	0	പ്രമുഖൻ
eminently	0	0	0	0	0	0	1	0	0	0	ശ്രേഷ്ഠമായി
emir	0	0	0	0	0	0	1	0	0	0	അമീർ
emission	0	0	0	0	0	0	0	0	0	0	ഉദ്വമനം
emit	0	0	0	0	0	0	0	0	0	0	പുറപ്പെടുവിക്കുക
emotion	0	0	0	0	0	0	0	0	0	0	വികാരം
emotional	0	0	0	0	0	0	0	0	0	0	വികാരപരമായ
emotive	0	0	0	0	0	0	0	0	0	0	വൈകാരികമായ
empathy	0	0	0	0	0	0	1	0	0	0	സഹാനുഭൂതി
emperor	0	0	0	0	0	0	0	0	0	0	ചക്രവർത്തി
emphasis	0	0	0	0	0	0	0	0	0	0	ഊന്നിപ്പറയല്
emphasize	0	0	0	0	0	0	0	0	0	1	പ്രാധാന്യം നൽകി
emphatic	0	0	0	0	0	0	0	0	0	0	ഊന്നിപ്പറയുന്നു
empire	0	0	0	0	0	0	0	0	0	0	സാമ്രാജ്യം
empirical	0	0	0	0	0	0	0	0	0	0	അനുഭവപരമായ
empiricism	0	0	0	0	0	0	0	0	0	0	അനുഭവവാദം
employ	0	0	0	0	0	0	0	0	0	1	തൊഴിൽ
employer	0	0	0	0	0	0	0	0	0	0	തൊഴിലുടമ
employment	0	0	0	0	0	0	0	0	0	0	തൊഴിൽ
emporium	0	0	0	0	0	0	0	0	0	0	എംപോറിയം
empower	0	0	0	0	0	0	1	0	0	0	ശക്തിപ്പെടുത്തുന്ന
empress	0	0	0	0	0	0	0	0	0	0	ചക്രവർത്തി
emptiness	0	0	0	0	0	0	0	1	0	0	ശൂന്യത
