English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Belarusian Word
feather	0	0	0	0	0	0	0	0	0	0	пяро
feature	0	0	0	0	0	0	1	0	0	0	асаблівасць
features	0	0	0	0	0	0	0	0	0	0	Асаблівасці
febrile	0	0	0	0	0	1	0	0	0	0	ліхаманкавы
fecal	0	0	1	0	0	1	0	0	0	0	калавыя
feces	0	0	1	0	0	1	0	0	0	0	фекаліі
fecundity	0	0	0	0	0	0	0	0	0	0	пладавітасць
federal	0	0	0	0	0	0	0	0	0	0	федэральны
federation	0	0	0	0	0	0	0	0	0	0	федэрацыі
fee	1	0	0	0	0	1	0	0	0	0	плата
feeble	0	0	0	0	0	1	0	1	0	0	слабы
feed	0	0	0	0	0	0	0	0	0	0	карміць
feeder	0	0	0	0	0	0	0	0	0	0	кармушка
feel	0	0	0	0	0	0	0	0	0	0	адчуваць
feeling	1	1	1	1	1	1	1	1	1	1	пачуццё
feet	0	0	0	0	0	0	0	0	0	0	ногі
feigned	0	0	0	0	0	1	0	0	0	0	прытворна
felicity	0	0	0	0	1	0	1	0	0	0	шчасце
feline	0	0	0	0	0	0	0	0	0	0	каціны
fell	0	0	0	0	0	1	0	1	0	0	упаў
fellow	0	0	0	0	0	0	1	0	0	1	таварыш
fellowship	0	0	0	0	0	0	1	0	0	0	зямляцтва
felon	0	0	0	1	0	1	0	0	0	0	злачынец
felony	0	0	0	0	0	1	0	0	0	0	цяжкае злачынства
felt	0	0	0	0	0	0	0	0	0	0	лямец
feminine	0	0	0	0	0	0	0	0	0	0	жаночы род
femininity	0	0	0	0	0	0	0	0	0	0	жаноцкасць
fen	0	0	0	0	0	0	0	0	0	0	балот
fence	0	0	0	0	0	0	0	0	0	0	плот
fenced	1	0	0	0	0	0	0	0	0	0	агароджаны
fend	0	0	0	0	0	0	0	0	0	0	адбівацца
fender	0	0	0	0	0	0	0	0	0	1	крыло
fennel	0	0	0	0	0	0	0	0	0	0	фенхель
ferment	0	1	0	0	0	1	0	0	0	0	ферментаваць
fermentation	0	1	0	0	0	0	0	0	0	0	закісанне
fern	0	0	0	0	0	0	0	0	0	0	папараць
ferocious	1	0	1	1	0	1	0	0	0	0	люты
ferocity	1	0	0	0	0	1	0	0	0	0	лютасць
ferry	0	0	0	0	0	0	0	0	0	0	паром
fertile	0	0	0	0	0	0	1	0	0	0	урадлівы
fertilize	0	0	0	0	0	0	0	0	0	0	ўгнойваць
fervent	0	0	0	0	0	0	0	0	0	0	гарачы
fervor	1	0	0	0	1	0	1	0	0	0	жарсць
festival	0	1	0	0	1	0	1	0	1	0	фестываль
festive	0	0	0	0	1	0	1	0	0	0	святочны
fetch	0	0	0	0	0	0	0	0	0	0	прынесці
fete	0	1	0	0	1	0	1	0	1	0	свята
fetish	0	0	0	0	0	0	0	0	0	0	фетыш
feud	1	0	0	0	0	1	0	0	0	0	феад
feudal	0	0	0	0	0	1	0	0	0	0	феадальны
feudalism	1	0	0	0	0	1	0	1	0	0	феадалізм
fever	0	0	0	1	0	0	0	0	0	0	гарачка
feverish	0	0	0	0	0	1	0	0	0	0	ліхаманкавы
fiancee	0	0	0	0	0	0	0	0	0	0	нявеста
fiasco	0	0	0	0	0	1	0	0	0	0	фіяска
fiat	0	0	0	0	0	0	0	0	0	0	fiat
fib	1	0	0	0	0	1	0	0	0	0	выдумка
fiber	0	0	0	0	0	0	0	0	0	0	абалоніна
fibrous	0	0	0	0	0	0	0	0	0	0	фіброзныя
fickle	0	0	0	0	0	1	0	0	0	0	непастаянны
fiction	0	0	0	0	0	0	0	0	0	0	мастацкая літаратура
fictitious	0	0	0	0	0	1	0	0	0	0	фіктыўны
fiddle	0	0	0	0	0	0	0	0	0	0	скрыпка
fiddler	0	0	0	0	0	0	0	0	0	0	скрыпач
fidelity	0	0	0	0	1	0	1	0	0	1	вернасць
fiduciary	0	0	0	0	0	0	0	0	0	0	давераная
field	0	0	0	0	0	0	0	0	0	0	поле
fiend	1	0	1	1	0	1	0	0	0	0	нячысцік
fierce	1	0	1	1	0	1	0	0	0	0	люты
fiesta	0	1	0	0	1	0	1	0	1	1	фіеста
fight	1	0	0	1	0	1	0	0	0	0	змагацца
fighter	0	0	0	0	0	0	0	0	0	0	баец
fighting	1	0	0	0	0	1	0	0	0	0	баявыя дзеянні
figment	0	0	0	0	0	0	0	0	0	0	выдумка
figurative	0	0	0	0	0	0	0	0	0	0	вобразны
figure	0	0	0	0	0	0	0	0	0	0	фігура
figurine	0	0	0	0	0	0	0	0	0	0	статуэтка
filament	0	0	0	0	0	0	0	0	0	0	нітка
filamentous	0	0	0	0	0	0	0	0	0	0	ніткападобныя
file	0	0	0	0	0	0	0	0	0	0	файл
filibuster	0	0	0	0	0	1	0	0	0	0	флібусцьер
filigree	0	0	0	0	0	0	0	0	0	0	філігрань
filing	0	0	0	0	0	0	0	0	0	0	падача
filings	0	0	0	0	0	0	0	0	0	0	пілавінне
fill	0	0	0	0	0	0	0	0	0	1	запоўніць
fillet	0	0	0	0	0	0	0	0	0	0	філе
filling	0	0	0	0	0	0	0	0	0	0	начынне
filly	0	0	0	0	0	0	0	0	0	0	кабылка
film	0	0	0	0	0	0	0	0	0	0	фільм
filmy	0	0	0	0	0	0	0	0	0	0	плёнкавы
filter	0	0	0	0	0	0	0	0	0	0	фільтр
filth	0	0	1	0	0	1	0	0	0	0	бруд
filthy	0	0	1	0	0	1	0	0	0	0	брудны
fin	0	0	0	0	0	0	0	0	0	0	плаўнік
final	0	0	0	0	0	0	0	0	0	0	канчатковы
finale	0	0	0	0	0	0	0	0	0	0	фінал
finality	0	0	0	0	0	0	0	0	0	0	канчатковасць
finally	0	1	1	0	1	0	1	0	1	1	нарэшце
finance	0	0	0	0	0	0	0	0	0	0	фінансы
financial	0	0	0	0	0	0	0	0	0	0	фінансавыя
financier	0	0	0	0	0	0	0	0	0	0	фінансіст
finch	0	0	0	0	0	0	0	0	0	0	зяблік
find	0	0	0	0	0	0	0	0	0	0	знайсці
finding	0	0	0	0	0	0	0	0	0	0	знаходка
finery	0	0	0	0	0	0	1	0	0	0	ўпрыгожванне
finesse	0	0	0	0	0	0	1	0	0	0	тонкасць
finger	0	0	0	0	0	0	0	0	0	0	палец
fingerprint	0	0	0	0	0	0	0	0	0	0	адбітак пальца
finish	0	0	0	0	0	0	0	0	0	0	скончыць
finite	0	0	0	0	0	0	0	0	0	0	канечны
fink	0	0	0	0	0	0	0	0	0	0	фінк
fire	0	0	0	1	0	0	0	0	0	0	агонь
firearms	1	0	0	1	0	1	0	0	0	0	агнястрэльнай зброі
fireball	0	0	0	0	0	0	1	0	0	0	агністы шар
firefly	0	0	0	0	0	0	0	0	0	0	светлячок
fireman	0	0	0	0	0	0	0	0	0	1	пажарны
fireplace	0	0	0	0	0	0	0	0	0	0	камін
fireproof	0	0	0	0	0	0	1	0	0	0	вогнетрывалы
fireside	0	0	0	0	0	0	0	0	0	0	камін
firewood	0	0	0	0	0	0	0	0	0	0	дровы
firework	0	0	0	0	0	0	0	0	0	0	феерверк
firing	0	0	0	0	0	0	0	0	0	0	стральба
firm	0	0	0	0	0	0	0	0	0	0	фірма
firmament	0	0	0	0	0	0	0	0	0	0	цвердзь
firmly	0	0	0	0	0	0	0	0	0	0	цвёрда
firmness	0	0	0	0	0	0	1	0	0	1	цвёрдасць
firstborn	0	1	0	0	1	0	1	0	0	1	першынец
fiscal	0	0	0	0	0	0	0	0	0	0	фіскальны
fish	0	0	0	0	0	0	0	0	0	0	рыба
fisherman	0	0	0	0	0	0	0	0	0	0	рыбак
fishery	0	0	0	0	0	0	0	0	0	0	рыбалоўства
fishing	0	0	0	0	0	0	0	0	0	0	рыбалка
fishy	0	0	0	0	0	0	0	0	0	0	рыбны
fissile	0	0	0	0	0	0	0	0	0	0	расшчапляльны
fission	0	0	0	0	0	0	0	0	0	0	дзяленне
fissure	0	0	0	0	0	0	0	0	0	0	расколіна
fist	0	0	0	0	0	0	0	0	0	0	кулак
fistula	0	0	0	0	0	0	0	0	0	0	свіршч
fitness	0	0	0	0	0	0	0	0	0	0	фітнес
fits	1	0	0	0	0	1	0	0	0	0	падыходзіць
fitted	0	0	0	0	0	0	0	0	0	0	прыталеныя
fitting	0	1	0	0	1	0	1	0	0	1	прымерка
fittings	0	0	0	0	0	0	0	0	0	0	арматура
fix	0	0	0	0	0	0	0	0	0	0	выправіць
fixation	0	0	0	0	0	0	0	0	0	0	фіксацыя
fixed	0	0	0	0	0	0	0	0	0	1	фіксаваны
fixture	0	0	0	0	0	0	1	0	0	0	прыстасаванне
fixtures	0	0	0	0	0	0	0	0	0	0	свяцільні
fizz	0	0	0	0	0	0	0	0	0	0	шыпячы
flabby	0	0	1	0	0	1	0	0	0	0	адрузлы
flaccid	0	0	0	0	0	1	0	1	0	0	млявы
flagging	0	0	0	0	0	1	0	0	0	0	маркіроўка
flagrant	1	0	1	0	0	1	0	0	0	0	абуральны
flagship	0	0	0	0	0	0	0	0	0	1	флагман
flake	0	0	0	0	0	1	0	0	0	0	шматкі
flaky	0	0	0	0	0	0	0	0	0	0	лупіцца
flame	0	0	0	0	0	0	0	0	0	0	полымя
flaming	0	0	0	0	0	0	0	0	0	0	палымяны
flange	0	0	0	0	0	0	0	0	0	1	фланец
flank	0	0	0	0	0	0	0	0	0	0	фланг
flanked	0	0	0	0	0	0	0	0	0	0	фланкаваны
flanking	0	0	0	0	0	0	0	0	0	0	флангавыя
flannel	0	0	0	0	0	0	0	0	0	0	фланель
flap	0	0	0	0	0	1	0	0	0	0	лоскут
flapping	0	0	0	0	0	0	0	0	0	0	пляскаючы
flare	0	0	0	0	0	0	0	0	0	0	ўспышка
flaring	0	0	0	0	0	0	0	0	0	0	разгарацца
flash	0	0	0	0	0	0	0	0	0	0	ўспышка
flashback	0	0	0	0	0	0	0	0	0	0	рэтраспекцыя
flashing	0	0	0	0	0	0	0	0	0	0	міргае
flashlight	0	0	0	0	0	0	0	0	0	0	ліхтарык
flashy	0	0	0	0	0	0	0	0	0	0	крыклівы
flask	0	0	0	0	0	0	0	0	0	0	колба
flat	0	0	0	0	0	0	0	0	0	0	плоскі
flatness	0	0	0	0	0	0	0	0	0	0	пляскатасць
flatten	0	0	0	0	0	0	0	0	0	0	расплюшчыць
flattering	0	0	0	0	1	0	1	0	0	0	ліслівы
flattery	0	0	0	0	0	0	0	0	0	0	ліслівасць
flatulence	0	0	1	0	0	1	0	0	0	0	метэарызм
flaunt	0	0	0	0	0	1	0	0	0	0	выстаўляць напаказ
flavor	0	0	0	0	0	0	0	0	0	0	водар
flaw	0	0	0	0	0	1	0	1	0	0	недахоп
flea	0	0	1	0	0	1	0	0	0	0	блыха
fled	0	0	0	1	0	0	0	0	0	0	беглі
flee	0	0	0	1	0	1	0	0	0	0	бегчы
fleece	1	0	1	0	0	1	0	1	0	0	фліс
fleet	0	0	0	0	0	0	1	0	0	0	флоту
fleeting	0	0	0	0	0	0	0	0	0	0	мімалётны
flesh	0	0	1	0	0	0	0	0	0	0	плоць
fleshy	0	0	0	0	0	1	0	0	0	0	мясістыя
flex	0	0	0	0	0	0	0	0	0	0	згінаць
flexibility	0	0	0	0	0	0	1	0	0	0	гнуткасць
flexible	0	0	0	0	0	0	0	0	0	0	гнуткі
flexion	0	0	0	0	0	0	0	0	0	0	згінанне
flicker	0	0	0	0	0	0	0	0	0	0	мігаценне
flickering	0	0	0	0	0	0	0	0	0	0	мігаценне
flier	0	0	0	0	0	0	0	0	0	0	улётка
flight	0	0	0	0	0	0	0	0	0	0	палёт
flinch	0	1	1	1	0	1	0	1	1	0	здрыгануцца
fling	0	0	0	0	0	0	0	0	0	0	кідаць
flint	0	0	0	0	0	0	0	0	0	0	крэмень
flipper	0	0	0	0	0	0	0	0	0	0	ласты
flirt	0	1	0	0	1	1	1	0	1	1	фліртаваць
flirting	0	0	0	0	0	0	0	0	0	0	флірт
float	0	0	0	0	0	0	0	0	0	0	паплавок
flock	0	0	0	0	0	0	0	0	0	0	зграя
flog	1	0	1	1	0	1	0	1	0	0	бічаваць
flood	0	0	0	1	0	0	0	0	0	0	паводка
floor	0	0	0	0	0	0	0	0	0	0	падлогу
flop	0	0	1	0	0	1	0	1	0	0	флоп
flora	0	0	0	0	0	0	0	0	0	0	раслінны свет
floral	0	0	0	0	0	0	1	0	0	0	кветкавы
florist	0	0	0	0	0	0	0	0	0	0	фларыст
floss	0	0	0	0	0	0	0	0	0	0	зубная нітка
flounder	0	0	0	1	0	1	0	1	0	0	камбала
flour	0	0	0	0	0	0	0	0	0	0	мукі
flow	0	0	0	0	0	0	1	0	0	0	паток
flowering	0	0	0	0	0	0	0	0	0	0	красаванне
flowery	0	0	0	0	0	0	1	0	0	0	кветкавы
flu	0	0	0	1	0	1	0	0	0	0	грып
fluctuate	0	0	0	0	0	0	0	0	0	0	вагацца
fluctuating	0	0	0	0	0	0	0	0	0	0	вагальны
fluctuation	1	0	0	1	0	1	0	0	0	0	ваганне
flue	0	0	0	0	0	0	0	0	0	0	дымавой канал
fluency	0	0	0	0	0	0	0	0	0	0	бегласць
fluff	0	0	0	0	0	0	0	0	0	0	пух
fluffy	0	0	0	0	0	0	0	0	0	0	пушысты
fluid	0	0	0	0	0	0	0	0	0	0	вадкасць
fluidity	0	0	0	0	0	0	0	0	0	0	цякучасць
fluke	0	0	0	0	0	0	0	0	1	0	выпадковасць
fluorescence	0	0	0	0	0	0	0	0	0	0	флуарэсцэнцыя
fluorescent	0	0	0	0	0	0	0	0	0	0	люмінесцэнтныя
flurry	0	0	0	0	0	0	0	0	0	0	шквал
flush	0	0	0	0	0	0	1	0	0	0	прамыць
flustered	0	0	0	0	0	0	0	0	0	0	усхваляваны
flute	0	0	0	0	0	0	0	0	0	0	флейта
fluted	0	0	0	0	0	0	0	0	0	0	рыфлёныя
fluvial	0	0	0	0	0	0	0	0	0	0	рачны
flux	0	0	0	0	0	0	0	0	0	0	паток
fly	0	0	0	0	0	0	0	0	0	0	лётаць
flyer	0	0	0	0	0	0	0	0	0	0	улётка
flying	0	0	0	1	0	0	1	0	0	0	лятаючы
flywheel	0	0	0	0	0	0	0	0	0	0	махавік
foal	0	0	0	0	0	0	0	0	0	0	жарабя
foam	0	0	0	0	0	0	0	0	0	0	пенапласт
foaming	0	0	0	0	0	0	0	0	0	0	ўспеньванне
foamy	0	0	0	0	0	0	0	0	0	0	пеністы
fob	0	0	0	0	0	0	0	0	0	0	брелок
focal	0	0	0	0	0	0	0	0	0	0	очаговые
focus	0	0	0	0	0	0	1	0	0	0	фокус
fodder	0	0	0	0	0	0	0	0	0	0	кармавыя
foe	1	0	0	1	0	1	0	0	0	0	вораг
fog	0	0	0	0	0	0	0	0	0	0	туман
foggy	0	0	0	0	0	0	0	0	0	0	туманны
foil	0	0	0	0	0	0	0	0	0	0	фальга
foiled	0	0	0	0	0	1	0	0	0	0	фальгіраваны
fold	0	0	0	0	0	0	0	0	0	0	зморшчына
folded	0	0	0	0	0	0	0	0	0	0	складзеныя
foliage	0	0	0	0	0	0	0	0	0	0	лістота
folio	0	0	0	0	0	0	0	0	0	0	фаліянт
folk	0	0	0	0	0	0	0	0	0	0	народныя
folklore	0	0	0	0	0	0	0	0	0	0	фальклор
follicle	0	0	0	0	0	0	0	0	0	0	фалікул
follicular	0	0	0	0	0	0	0	0	0	0	фалікулярных
follow	0	0	0	0	0	0	0	0	0	0	прытрымлівацца
follower	0	0	0	0	0	0	0	0	0	1	паслядоўнік
folly	0	0	0	0	0	1	0	0	0	0	глупства
fondling	0	0	0	0	0	0	0	0	0	0	ласкавы
fondness	0	0	0	0	1	0	1	0	0	0	замілаванне
font	0	0	0	0	0	0	0	0	0	0	шрыфт
food	0	0	0	0	1	0	1	0	0	1	ежа
fool	0	0	1	0	0	1	0	0	0	0	дурань
fooling	0	0	0	0	0	0	0	0	0	0	дурэнне
foolish	0	0	0	0	0	1	0	0	0	0	па-дурному
foolishness	0	0	0	0	0	1	0	0	0	0	глупства
foot	0	0	0	0	0	0	0	0	0	0	нага
football	0	1	0	0	1	0	1	0	0	0	футбол
footbridge	0	0	0	0	0	0	0	0	0	0	пешаходны мост
footing	0	0	0	0	0	0	0	0	0	1	падножка
footpath	0	0	0	0	0	0	0	0	0	0	пешаходная дарожка
footprint	0	0	0	0	0	0	0	0	0	0	след
fop	0	0	0	0	0	0	0	0	0	0	Фоп
forage	0	0	0	0	0	1	0	0	0	0	корму
foray	1	0	0	0	0	1	0	0	0	0	набег
forbearance	0	0	0	0	0	0	1	0	0	0	цярпімасць
forbid	0	0	0	0	0	1	0	1	0	0	забараніць
forbidding	1	0	0	1	0	1	0	0	0	0	забараняючы
force	1	0	0	1	0	1	0	0	0	0	сіла
forced	0	0	0	1	0	1	0	0	0	0	вымушаныя
forceps	0	0	0	0	0	0	0	0	0	0	шчыпцы
forcibly	1	0	0	1	0	1	0	0	0	0	прымусова
ford	0	0	0	0	0	0	0	0	0	0	брод
fore	0	0	0	0	0	0	1	0	0	0	перад
forearm	1	1	0	0	0	0	0	0	0	0	перадплечча
foreboding	0	1	0	1	0	1	0	0	0	0	прадчуванне
forecast	0	1	0	0	0	0	0	0	0	1	прагноз
forecaster	0	0	0	0	0	0	0	0	0	0	сіноптык
foreclose	0	0	0	1	0	1	0	1	0	0	спагнаць
forefathers	0	0	0	0	1	0	1	0	0	1	прабацькі
forefinger	0	0	0	0	0	0	0	0	0	0	паказальны палец
forego	0	0	0	0	0	1	0	0	0	0	адмовіцца
foregoing	0	0	0	0	0	0	1	0	0	0	вышэйсказанае
foregone	0	0	0	0	0	0	0	0	0	0	папярэджаны
foreground	0	0	0	0	0	0	0	0	0	0	пярэдні план
forehead	0	0	0	0	0	0	0	0	0	0	лоб
foreign	0	0	0	0	0	1	0	0	0	0	замежныя
foreigner	0	0	0	1	0	1	0	0	0	0	іншаземец
foreman	0	0	0	0	0	0	1	0	0	0	брыгадзір
forensic	0	0	0	0	0	0	0	0	0	0	крыміналістычны
forerunner	0	0	0	0	0	0	1	0	0	0	прадвеснік
foresee	0	1	0	0	0	0	1	0	1	1	прадбачыць
foreseen	0	1	0	0	0	0	1	0	0	0	прадугледжана
foresight	0	1	0	0	0	0	1	0	0	1	дальнабачнасць
forest	0	0	0	0	0	0	0	0	0	0	лес
forethought	0	0	0	0	0	0	0	0	0	0	прадумана
forewarned	0	1	0	1	0	1	0	0	0	0	папярэджаны
foreword	0	0	0	0	0	0	0	0	0	0	прадмова
forfeit	1	0	0	0	0	1	0	1	0	0	няўстойка
forfeited	0	0	0	0	0	1	0	0	0	0	канфіскаваны
forfeiture	0	0	0	1	0	1	0	1	0	0	канфіскацыя
forge	0	0	0	0	0	0	1	0	0	0	выкаваць
forgery	0	0	0	0	0	1	0	0	0	0	падробка
forget	0	0	0	0	0	1	0	0	0	0	забыцца
forgetful	0	0	0	0	0	0	0	0	0	0	непамятлівы
forgetfulness	0	0	0	0	0	0	0	0	0	0	непамятлівасць
forgive	0	0	0	0	0	0	1	0	0	0	прабачце
forgiven	0	0	0	0	0	0	1	0	0	0	даравана
forgiving	0	0	0	0	0	0	1	0	0	1	даруючы
forgotten	0	0	0	1	0	1	0	1	0	0	забыты
fork	0	0	0	0	0	0	0	0	0	0	відэлец
forked	0	0	0	0	0	0	0	0	0	0	раздвоены
forking	0	0	0	0	0	0	0	0	0	0	разгалінаванне
forlorn	0	0	0	0	0	1	0	1	0	0	занядбаны
form	0	0	0	0	0	0	0	0	0	0	форма
formalism	0	0	0	0	0	0	0	0	0	0	фармалізм
formality	0	0	0	0	0	0	0	0	0	1	фармальнасць
formation	0	0	0	0	0	0	0	0	0	0	фарміраванне
formative	0	0	0	0	0	0	1	0	0	1	фарміруючы
formed	0	0	0	0	0	0	0	0	0	0	сфарміраваны
formidable	0	0	0	1	0	0	0	0	0	0	грозны
forming	0	1	0	0	0	0	0	0	0	0	фарміраванне
formless	0	0	0	0	0	1	0	0	0	0	бясформенны
formula	0	0	0	0	0	0	1	0	0	1	формула
formulary	0	0	0	0	0	0	0	0	0	0	фармулярны
formulate	0	0	0	0	0	0	0	0	0	0	сфармуляваць
fornication	0	0	0	0	0	1	0	0	0	0	блуд
forsake	0	0	0	0	0	1	0	1	0	0	пакінуць
forsaken	1	0	0	0	0	1	0	1	0	0	пакінуты
forsooth	0	0	0	0	0	0	0	0	0	0	прамаўляць
fort	0	0	0	0	0	0	0	0	0	1	крэпасць
forte	0	0	0	0	0	0	1	0	0	0	фортэ
forthcoming	0	0	0	0	0	0	1	0	0	0	маючы адбыцца
forthwith	0	0	0	0	0	0	0	0	0	0	неадкладна
fortification	0	0	0	0	0	0	0	0	0	0	умацаванне
fortify	0	0	0	0	0	0	1	0	0	0	умацаваць
fortitude	0	0	0	0	1	0	1	0	0	1	стойкасць духу
fortnightly	0	0	0	0	0	0	0	0	0	0	раз у два тыдні
fortress	0	0	0	1	0	0	1	1	0	1	крэпасць
fortuitous	0	0	0	0	0	0	0	0	0	0	выпадкова
fortunate	0	0	0	0	0	0	1	0	0	0	пашанцавала
fortune	0	1	0	0	1	0	1	0	1	1	стан
forty	0	0	0	0	0	0	0	0	0	0	сорак
forum	0	0	0	0	0	0	0	0	0	0	форум
forward	0	0	0	0	0	0	1	0	0	0	наперад
fossil	0	0	0	0	0	0	0	0	0	0	выкапні
fossils	0	0	0	0	0	0	0	0	0	0	выкапні
foul	1	0	1	1	0	1	0	0	0	0	фол
found	0	0	0	0	1	0	1	0	0	1	знойдзены
foundation	0	0	0	0	0	0	1	0	0	0	падмурак
founder	0	0	0	0	0	0	0	0	0	0	заснавальнік
foundry	0	0	0	0	0	0	0	0	0	0	ліцейны завод
fountain	0	0	0	0	0	0	0	0	0	0	фантан
fourfold	0	0	0	0	0	0	0	0	0	0	чатырохразовы
fourth	0	0	0	0	0	0	0	0	0	0	чацвёрты
fowl	0	0	0	0	0	0	0	0	0	0	птушка
fox	0	0	0	0	0	0	0	0	0	0	ліса
foxy	0	0	0	0	0	0	0	0	0	0	лісіная
fraction	0	0	0	0	0	0	0	0	0	0	доля
fractional	0	0	0	0	0	0	0	0	0	0	дробавыя
fracture	0	0	0	0	0	1	0	0	0	0	пералом
fragile	0	0	0	1	0	1	0	1	0	0	далікатныя
fragility	0	0	0	0	0	0	0	0	0	0	далікатнасць
fragment	0	0	0	0	0	0	0	0	0	0	фрагмент
fragmentary	0	0	0	0	0	0	0	0	0	0	фрагментарна
fragrance	0	0	0	0	0	0	0	0	0	0	водар
fragrant	0	0	0	0	0	0	1	0	0	0	духмяная
frailty	0	0	0	0	0	1	0	1	0	0	кволасць
framework	0	0	0	0	0	0	0	0	0	1	рамках
franchise	0	0	0	0	0	0	0	0	0	0	франшыза
frank	0	0	0	0	0	0	1	0	0	1	шчыры
frankness	0	0	0	0	0	0	1	0	0	1	шчырасць
frantic	0	1	1	1	0	1	0	0	1	0	апантаны
fraternal	0	0	0	0	1	0	1	0	0	1	брацкага
fraternity	0	0	0	0	0	0	0	0	0	0	брацтва
fraud	1	0	0	0	0	1	0	0	0	0	махлярства
fraudulent	1	0	1	0	0	1	0	0	0	0	ашуканскі
fraught	0	0	0	1	0	1	0	1	0	0	багата
fray	0	0	0	0	0	1	0	0	0	0	бойка
frayed	0	0	0	0	0	1	0	1	0	0	пацёрты
freak	0	0	0	0	0	0	0	0	0	0	вырадак
freakish	0	0	1	1	0	1	0	0	1	0	дзівацкі
freedom	0	0	0	0	1	0	1	0	0	1	свабода
freehold	0	0	0	0	0	0	0	0	0	0	свабоднае валоданне
freelance	0	0	0	0	0	0	0	0	0	0	пазаштатны
freely	0	0	0	0	1	0	1	0	0	1	свабодна
freeway	0	0	0	0	0	0	0	0	0	0	аўтастрада
freeze	0	0	0	0	0	0	0	0	0	0	замарозіць
freezer	0	0	0	0	0	0	0	0	0	0	маразілку
freezing	0	0	0	0	0	1	0	0	0	0	замарожванне
freight	0	0	0	0	0	0	0	0	0	0	грузавыя перавозкі
frenetic	1	0	0	1	0	1	0	0	1	0	шалёны
frenzied	1	0	0	1	0	1	0	0	0	0	шалёны
frenzy	0	0	0	0	0	1	0	0	0	0	шаленства
frequency	0	0	0	0	0	0	0	0	0	0	частата
frequent	0	0	0	0	0	0	0	0	0	0	частыя
frequently	0	0	0	0	0	0	0	0	0	0	часта
fresco	0	0	0	0	0	0	0	0	0	0	фрэскі
freshman	0	0	0	0	0	0	0	0	0	0	першакурснік
fret	0	0	0	1	0	1	0	0	0	0	лад
friction	1	0	0	0	0	0	0	0	0	0	трэнне
friend	0	0	0	0	1	0	1	0	0	1	сябар
friendliness	0	0	0	0	1	0	1	0	0	1	прыязнасць
friendly	0	1	0	0	1	0	1	0	0	1	прыязны
friendship	0	0	0	0	1	0	1	0	0	1	сяброўства
frigate	0	0	0	1	0	0	0	0	0	0	фрэгат
fright	0	0	0	1	0	1	0	0	1	0	спалох
frighten	0	0	0	1	0	1	0	1	1	0	палохаць
frightened	0	0	0	1	0	1	0	0	1	0	напалоханы
frightful	1	0	0	1	0	1	0	1	0	0	страшна
frigid	0	0	0	0	0	1	0	0	0	0	фрыгідная
fringe	0	0	0	0	0	0	0	0	0	0	махры
fringed	0	0	0	0	0	0	0	0	0	0	махрамі
frisky	0	1	0	0	1	0	1	0	1	0	рэзвы
frivolous	0	0	0	0	0	1	0	0	0	0	несур'ёзны
frock	0	0	0	0	0	0	0	0	0	0	сукенка
frog	0	0	0	0	0	0	0	0	0	0	жаба
frolic	0	0	0	0	1	0	1	0	0	0	гарэзаваць
front	0	0	0	0	0	0	0	0	0	0	пярэдні
frontage	0	0	0	0	0	0	0	0	0	0	фасад
frontal	0	0	0	0	0	0	0	0	0	0	франтальная
frontier	0	0	0	0	0	0	0	0	0	0	памежжа
fronting	0	0	0	0	0	0	0	0	0	0	фасадная
frontispiece	0	0	0	0	0	0	0	0	0	0	франтыспіс
frost	0	0	0	0	0	0	0	0	0	0	мароз
frostbite	0	0	0	0	0	1	0	0	0	0	абмаражэнне
frosted	0	0	0	0	0	0	0	0	0	0	матавы
frosty	0	0	0	0	0	0	0	0	0	0	марозны
froth	0	0	0	0	0	1	0	0	0	0	пеніцца
frothy	0	0	0	0	0	0	0	0	0	0	пеністы
frown	0	0	0	0	0	1	0	1	0	0	нахмурыцца
frowning	1	0	1	0	0	1	0	1	0	0	нахмураны
frozen	0	0	0	0	0	0	0	0	0	0	замарожаныя
frugal	0	0	0	0	0	0	1	0	0	0	ашчадны
fruit	0	0	0	0	0	0	0	0	0	0	садавіна
fruitful	0	0	0	0	0	0	1	0	0	0	плённы
fruition	0	0	0	0	0	0	0	0	0	0	плоданашэння
fruitless	0	0	0	0	0	1	0	1	0	0	бясплодныя
frustrate	1	0	1	0	0	1	0	1	0	0	сарваць
frustrated	1	0	0	0	0	1	0	0	0	0	расчараваны
frustration	1	0	0	0	0	1	0	0	0	0	расчараванне
fry	0	0	0	0	0	0	0	0	0	0	смажыць
fudge	0	0	0	0	0	1	0	0	0	0	помадка
fuel	0	0	0	0	0	0	0	0	0	0	паліва
fugitive	1	0	1	1	0	1	0	1	0	1	уцякач
fulcrum	0	0	0	0	0	0	0	0	0	0	кропка апоры
fulfill	0	0	0	0	1	0	1	0	0	0	выконваць
fulfillment	0	1	0	0	1	0	1	0	0	1	выкананне
full	0	0	0	0	0	0	1	0	0	0	поўны
fullness	0	0	0	0	0	0	0	0	0	0	паўната
fully	0	0	0	0	0	0	1	0	0	1	цалкам
fumble	0	0	0	0	0	1	0	0	0	0	мацаць
fume	0	0	0	0	0	1	0	0	0	0	дым
fumigation	0	0	0	0	0	0	0	0	0	0	фумігацыя
fuming	1	0	0	0	0	1	0	0	0	0	дымячы
fun	0	1	0	0	1	0	1	0	0	0	весела
