English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Latin Word
delirium	0	0	1	0	0	1	0	1	0	0	delirium
deliverance	0	1	0	0	1	0	1	0	0	1	liberatio
delivery	0	1	0	0	0	0	1	0	0	0	traditio
dell	0	0	0	0	0	0	0	0	0	0	dell
delta	0	0	0	0	0	0	0	0	0	0	delta
deluge	0	0	0	1	0	1	0	1	1	0	inundatio
delusion	1	0	0	1	0	1	0	1	0	0	delusio
delusional	1	0	0	1	0	1	0	0	0	0	fallacia
delve	0	0	0	0	0	0	0	0	0	0	delve
demand	1	0	0	0	0	1	0	0	0	0	postulatio
demanding	0	0	0	0	0	1	0	0	0	0	postulantes
demeanor	0	0	0	0	0	0	0	0	0	0	moribus
demented	0	0	0	1	0	1	0	0	0	0	delirare
dementia	0	0	0	1	0	1	0	1	0	0	dementia
demise	0	0	0	1	0	1	0	1	0	0	exitium
democracy	0	0	0	0	0	0	1	0	0	0	democratia
democrat	0	0	0	0	0	0	0	0	0	0	popularis
demolish	1	0	0	0	0	1	0	1	0	0	demoliri
demolition	0	0	0	0	0	1	0	0	0	0	demolitio
demon	1	0	1	1	0	1	0	1	0	0	daemonium
demonic	1	0	1	1	0	1	0	1	0	0	daemonium
demonstrable	0	0	0	0	0	0	1	0	0	0	demonstrabilis
demonstrate	0	0	0	0	0	0	0	0	0	0	demonstrare
demonstrated	0	0	0	0	0	0	0	0	0	0	demonstratum
demonstrating	0	0	0	0	0	0	0	0	0	0	demonstrans
demonstration	0	0	0	0	0	0	0	0	0	0	demonstrationem
demonstrative	0	0	0	0	1	0	1	1	0	0	demonstrativum
demonstrator	0	0	0	0	0	0	0	0	0	0	demonstrator
demoralized	0	0	0	1	0	1	0	1	0	0	perculsi
demos	0	0	0	0	0	0	0	0	0	0	demos
den	0	0	0	0	0	0	0	0	0	0	den
denial	0	0	0	0	0	1	0	0	0	0	negatio
denied	0	0	0	0	0	1	0	1	0	0	negavit
denomination	0	0	0	0	0	0	0	0	0	0	denominatio
denominational	0	0	0	0	0	0	0	0	0	0	denominational
denominator	0	0	0	0	0	0	0	0	0	0	denominator
denote	0	0	0	0	0	0	0	0	0	0	denotant
denounce	1	0	1	0	0	1	0	0	0	0	denuntiare
dense	0	0	0	0	0	0	0	0	0	0	densum
density	0	0	0	0	0	0	0	0	0	0	density
dent	0	0	0	0	0	0	0	0	0	0	dent
dentistry	0	0	0	1	0	0	0	0	0	0	dentist
denunciation	1	0	1	1	0	1	0	0	0	0	denuntiatio
deny	1	0	0	0	0	1	0	0	0	0	negare
denying	0	1	0	0	0	1	0	0	0	0	negando
deodorant	0	0	0	0	0	0	0	0	0	0	deodorant
depart	0	1	0	0	0	0	0	1	0	0	discedere
departed	0	0	0	0	0	1	0	1	0	0	recessit
department	0	0	0	0	0	0	0	0	0	0	department
departure	0	0	0	0	0	1	0	1	0	0	discessum
depend	0	1	0	0	0	0	0	0	0	1	depend
dependant	0	0	0	0	0	0	0	0	0	0	dependens
dependence	0	0	0	1	0	1	0	1	0	0	dependentia
dependency	0	0	0	0	0	1	0	0	0	0	dependentia
dependent	0	0	0	0	0	1	1	0	0	1	dependens
depict	0	0	0	0	0	0	0	0	0	0	depingere
depicting	0	0	0	0	0	0	0	0	0	0	depingens
depletion	0	0	0	0	0	0	0	0	0	0	deperditionem
deplorable	1	0	1	1	0	1	0	1	0	0	miserabilis
deplore	1	0	1	0	0	1	0	1	0	0	deplorare
deploy	0	0	0	0	0	0	0	0	0	0	explicandam
deport	0	0	0	1	0	1	0	1	0	0	deporta
deportation	1	0	0	1	0	1	0	1	0	0	deportationem
deposit	0	0	0	0	0	0	0	0	0	0	deposit
depositary	0	0	0	0	0	0	0	0	0	0	depositarius
deposition	0	0	0	0	0	0	0	0	0	0	depositio
depository	0	0	0	0	0	0	0	0	0	1	consignatio
depot	0	0	0	0	0	0	0	0	0	0	vectum
depraved	1	1	1	1	0	1	0	1	0	0	improbus
depravity	1	0	1	0	0	1	0	0	0	0	pravitas
depreciate	1	0	1	0	0	1	0	0	0	0	detrahens
depreciated	1	0	1	1	0	1	0	1	0	0	reddat
depreciation	0	0	0	1	0	1	0	0	0	0	imminutiones
depress	0	0	0	1	0	1	0	1	0	0	depress
depressed	1	0	0	1	0	1	0	1	0	0	depressum
depressing	0	0	1	0	0	1	0	1	0	0	triste
depression	0	0	0	0	0	1	0	1	0	0	exanimationes incidamus
depressive	0	0	0	0	0	1	0	1	0	0	depressive
deprivation	1	0	1	1	0	1	0	1	0	0	privatio
depth	0	0	0	0	0	0	1	0	0	1	profundum
deputy	0	0	0	0	0	0	0	0	0	1	vicarius
derail	0	0	0	0	0	0	0	0	0	0	derail
deranged	1	0	1	1	0	1	0	0	0	0	vecordiae
derelict	0	0	0	0	0	1	0	0	0	0	derelicta
derision	1	0	1	0	0	1	0	0	0	0	derisio
derivation	0	0	0	0	0	0	0	0	0	0	derivatio
derivative	0	0	0	0	0	0	0	0	0	0	inde
derive	0	0	0	0	0	0	0	0	0	0	trahunt
dermal	0	0	0	0	0	0	0	0	0	0	dermal
dermatologist	0	0	0	0	0	0	0	0	0	1	dermatologist
dermatology	0	0	0	0	0	0	0	0	0	0	dermatology
derogation	1	0	1	1	0	1	0	1	0	0	derogatio
derogatory	1	0	1	1	0	1	0	1	0	0	derogare
descend	0	0	0	0	0	0	0	0	0	0	descendere
descendant	0	0	0	0	0	0	0	0	0	0	progenies
descendent	0	0	0	0	0	0	0	0	0	0	descendens
descending	0	0	0	0	0	0	0	0	0	0	descendens
descent	0	0	0	1	0	0	0	1	0	0	descensus
describe	0	0	0	0	0	0	0	0	0	0	describere
description	0	0	0	0	0	0	0	0	0	0	descriptio
descriptive	0	0	0	0	0	0	1	0	0	0	descriptio
desecration	1	0	1	1	0	1	0	1	0	0	pollutio
desert	1	0	1	1	0	1	0	1	0	0	desert
deserted	1	0	1	1	0	1	0	1	0	0	desertus
desertion	0	0	0	0	0	1	0	0	0	0	desertio
deserve	1	1	0	0	0	0	1	0	0	1	merentur
deserved	0	0	0	0	0	0	1	0	0	0	meruit
deserving	0	0	0	0	0	0	0	0	0	0	dignus
design	0	0	0	0	0	0	0	0	0	0	design
designate	0	0	0	0	0	0	0	0	0	0	designare
designation	0	0	0	0	0	0	0	0	0	1	designatio
designed	0	0	0	0	0	0	0	0	0	0	disposito
designer	0	0	0	0	0	0	1	0	0	0	excogitatoris
designing	0	0	0	0	0	0	0	0	0	0	designing
desirability	0	0	0	0	0	0	0	0	0	0	appetibile
desirable	0	0	0	0	0	0	1	0	0	0	desiderabilis
desiring	0	0	0	0	0	0	1	0	0	0	petens
desirous	0	0	0	0	0	0	1	0	0	0	cupidus
desist	1	0	1	0	0	1	0	0	0	0	desine
desk	0	0	0	0	0	0	0	0	0	0	desk
desolation	0	0	0	1	0	1	0	1	0	0	desolatione
despair	1	0	1	1	0	1	0	1	0	0	desperationis
despairing	0	0	0	1	0	1	0	1	0	0	desperans
despatch	0	0	0	0	0	0	0	0	0	0	litterae
desperate	0	0	0	0	0	1	0	0	0	0	desperatis
desperation	0	0	0	0	0	0	0	0	0	0	desperatio
despicable	1	0	1	0	0	1	0	0	0	0	despectus
despise	1	0	1	0	0	1	0	0	0	0	contemnere
despotic	0	0	0	1	0	1	0	0	0	0	tyrannico
despotism	1	0	1	1	0	1	0	1	0	0	dominationi
dessert	0	0	0	0	0	0	0	0	0	0	secunda mensa
destination	0	1	0	1	1	0	1	1	1	0	destination
destined	0	1	0	0	0	0	0	0	0	0	destinatus
destiny	0	0	0	0	0	0	0	0	0	0	Fatum
destitute	0	0	0	1	0	1	0	1	0	0	inops
destroyed	1	0	0	1	0	1	0	1	0	0	destrui
destroyer	1	0	0	1	0	1	0	0	0	0	eversor
destroying	1	0	0	1	0	1	0	1	0	0	exitio
destruction	1	0	0	0	0	1	0	0	0	0	interitus
destructive	1	0	1	1	0	1	0	0	0	0	perniciosius
detach	0	0	0	0	0	0	0	0	0	0	abducere
detached	0	0	0	0	0	0	0	0	0	0	Caesar
detachment	0	0	0	0	0	1	0	0	0	0	praesidium
detail	0	0	0	0	0	0	0	0	0	0	detail
details	0	0	0	0	0	0	0	0	0	0	singula
detain	0	0	0	0	0	1	0	0	0	0	detineo
detainee	1	1	0	1	0	1	0	1	0	0	detainee
detect	0	0	0	0	0	0	1	0	0	0	deprehendere
detectable	0	0	0	0	0	0	0	0	0	0	detectable
detection	0	0	0	0	0	0	1	0	0	0	deprehensio
detective	0	0	0	0	0	0	0	0	0	0	INQUISITOR
detector	0	0	0	0	0	0	0	0	0	0	detector
detention	0	0	0	0	0	1	0	1	0	0	detentio
deter	0	0	0	0	0	0	0	0	0	0	deter
detergent	0	0	0	0	0	0	0	0	0	0	purgat
deteriorate	0	0	0	1	0	1	0	1	0	0	deteriorare
deteriorated	0	0	1	0	0	1	0	1	0	0	deterioratus
deterioration	1	0	1	1	0	1	0	1	0	0	depravatio
determinable	0	0	0	0	0	0	0	0	0	0	determinabilis
determinate	0	1	0	0	0	0	0	0	0	1	determinate
determination	0	0	0	0	0	0	1	0	0	1	determinatio
determined	0	0	0	0	0	0	1	0	0	0	determinari
detest	1	0	1	0	0	1	0	0	0	0	detestor
detonate	0	0	0	1	0	1	0	0	1	0	detonate
detonation	1	0	0	0	0	0	0	0	0	0	detonation
detour	0	0	0	0	0	0	0	0	0	0	circuitus
detract	1	0	0	0	0	1	0	0	0	0	detrahere
detriment	0	0	0	0	0	1	0	0	0	0	detrimentum
detrimental	0	0	0	0	0	1	0	0	0	0	detrimentum
detritus	0	0	0	0	0	1	0	0	0	0	detritus
deuce	0	0	0	0	0	0	0	0	0	0	deuce
devastate	1	0	0	1	0	1	0	1	0	0	devastate
devastating	1	0	1	1	0	1	0	1	0	1	vastare
devastation	1	0	0	1	0	1	0	1	1	0	vastitas
develop	0	1	0	0	0	0	1	0	0	0	develop
developing	0	0	0	0	0	0	0	0	0	0	developing
development	0	0	0	0	0	0	0	0	0	0	progressus
deviate	0	0	0	0	0	0	0	0	0	0	deflectere
deviating	0	0	0	0	0	0	0	0	0	0	deviare
deviation	0	0	0	0	0	0	0	1	0	0	declinatio
device	0	0	0	0	0	0	0	0	0	0	machinam
devil	1	1	1	1	0	1	0	1	0	0	diaboli
devilish	0	0	1	1	0	1	0	0	0	0	diabolicus
devious	0	0	0	0	0	1	0	0	0	0	Pravum
devise	0	0	0	0	0	0	0	0	0	0	cogito
devoid	0	0	0	0	0	0	0	0	0	0	expers
devolution	0	0	0	0	0	1	0	0	0	0	devolution
devolve	0	0	0	0	0	0	0	0	0	0	devolvo
devote	0	0	0	0	0	0	0	0	0	0	inculto
devotee	0	0	0	0	0	0	0	0	0	0	devotus
devotional	0	0	0	0	0	0	1	0	0	1	devotionis
devour	0	0	0	0	0	1	0	0	0	0	devorare
devout	0	1	0	0	1	0	1	0	0	1	devotus
dew	0	0	0	0	0	0	0	0	0	0	ros
dexter	0	0	0	0	0	0	0	0	0	0	dexter
dexterity	0	0	0	0	0	0	1	0	0	0	sollertia
dextrose	0	0	0	0	0	0	0	0	0	0	dextrose
diabolical	1	0	1	1	0	1	0	0	0	0	diabolicus
diagnosis	0	1	0	1	0	1	0	0	0	1	diagnosis
diagnostic	0	0	0	0	0	0	0	0	0	0	diagnostic
diagnostics	0	0	0	0	0	0	0	0	0	0	diagnostica
diagram	0	0	0	0	0	0	0	0	0	0	tabula
dial	0	0	0	0	0	0	0	0	0	0	horologio
dialect	0	0	0	0	0	0	0	0	0	0	dialecto
dialectic	0	0	0	0	0	0	0	0	0	0	dialectic
dialogue	0	0	0	0	0	0	0	0	0	0	dialogus
diameter	0	0	0	0	0	0	0	0	0	0	diametri
diamond	0	0	0	0	1	0	1	0	0	0	iaspis
diamonds	0	0	0	0	0	0	0	0	0	0	crystallini
diaper	0	0	1	0	0	0	0	0	0	0	diaper
diaphragm	0	0	0	0	0	0	0	0	0	0	diaphragma
diarrhoea	0	0	1	0	0	0	0	0	0	0	fluxus ventris
diary	0	0	0	0	1	0	1	0	0	1	commentarius
diatribe	1	0	1	0	0	1	0	0	0	0	diatribe
dice	0	0	0	0	0	0	0	0	0	0	talis
dichotomous	0	0	0	0	0	0	0	0	0	0	dichotomus
dichotomy	0	0	0	0	0	0	0	0	0	0	dichotomia
dictate	0	0	0	0	0	0	0	0	0	0	dictare
dictation	0	0	0	0	0	0	0	0	0	0	dictamen
dictator	0	0	0	1	0	1	0	0	0	0	dictator
dictatorial	1	0	0	0	0	1	0	0	0	0	dictatoris
dictatorship	1	1	1	1	0	1	0	1	0	0	dictatura
diction	0	0	0	0	0	0	0	0	0	0	dictio
dictionary	0	0	0	0	0	0	1	0	0	1	dictionary
dictum	0	0	0	0	0	0	0	0	0	1	dictum
didactic	0	0	0	0	0	0	1	0	0	0	didascalicum
die	0	0	0	1	0	1	0	1	0	0	mori
diet	0	0	0	0	0	0	0	0	0	0	victu
dietary	0	1	0	0	0	0	1	0	0	0	puritate alimentorum
differ	0	0	0	0	0	0	0	0	0	0	differ
difference	0	0	0	0	0	0	0	0	0	0	differentia
differences	0	0	0	0	0	0	0	0	0	0	differences
differential	0	0	0	0	0	0	0	0	0	1	differentiale
differentiation	0	0	0	0	0	0	0	0	0	0	differentia
differently	0	0	0	0	0	0	0	0	1	0	aliter
differing	0	0	0	0	0	0	0	0	0	0	dissimiles
difficult	0	0	0	1	0	0	0	0	0	0	difficilis
difficulties	0	0	0	0	0	1	0	1	0	0	difficultatibus
difficulty	1	0	0	1	0	1	0	1	0	0	difficultas
diffuse	0	0	0	0	0	0	0	0	0	0	diffuse
diffusion	0	0	0	0	0	0	0	0	0	0	diffusio
dig	0	0	0	0	0	0	0	0	0	0	fodere
digest	0	0	0	0	0	0	0	0	0	0	digestum
digestion	0	0	0	0	0	0	0	0	0	0	concoctionem
digit	0	0	0	0	0	0	0	0	0	1	digit
dignified	0	0	0	0	0	0	1	0	0	0	gravis
dignity	0	0	0	0	0	0	1	0	0	1	dignitas
digress	0	1	0	0	0	1	0	0	0	0	digredi
digs	0	0	0	0	0	0	0	0	0	0	fodit
dike	0	0	0	1	0	0	0	0	0	0	fossatum
dilapidated	0	0	1	0	0	1	0	1	0	0	dilapidated
dilatation	0	0	0	0	0	0	0	0	0	0	dilatatio
dilation	0	0	0	0	0	0	0	0	0	0	dilatatio
dilemma	0	0	0	0	0	0	0	0	0	0	dilemma
diligence	0	0	0	0	0	0	1	0	0	1	diligentia
diligent	0	0	0	0	0	0	0	0	0	0	sollicitus
diluent	0	0	0	0	0	0	0	0	0	0	diluent
dilute	0	0	0	0	0	1	0	0	0	0	dilutum
diluted	0	0	0	0	0	0	0	0	0	0	dilutum
dilution	0	0	0	0	0	0	0	0	0	0	MIXTURA
dime	0	0	0	0	0	0	0	0	0	0	libellam dedisset
dimension	0	0	0	0	0	0	0	0	0	0	dimensio
diminish	0	0	0	0	0	1	0	1	0	0	diminuere
diminished	0	0	0	0	0	1	0	0	0	0	minui
diminution	0	0	0	0	0	0	0	0	0	0	diminutio
diminutive	0	0	0	0	0	0	0	0	0	0	diminutivum
din	0	0	0	0	0	1	0	0	0	0	din
dine	0	0	0	0	0	0	0	0	0	0	dine
diner	0	0	0	0	0	0	0	0	0	0	prandium
dinner	0	0	0	0	0	0	1	0	0	0	cena
dinosaur	0	0	0	1	0	0	0	0	0	0	dinosaurum
dint	0	0	0	0	0	0	0	0	0	0	venire 
diocesan	0	0	0	0	0	0	0	0	0	0	dioecesan
diocese	0	0	0	0	0	0	0	0	0	0	diocesis
diorama	0	0	0	0	0	0	0	0	0	0	diorama
dip	0	0	0	0	0	0	0	0	0	0	intinge
diploma	0	0	0	0	0	0	0	0	0	0	diploma
diplomacy	0	1	0	0	0	0	1	0	0	1	legatio
diplomat	0	0	0	0	0	0	0	0	0	0	diplomat
diplomatic	0	0	0	0	0	0	1	0	0	1	diplomatic
dire	0	0	1	1	0	1	0	1	1	0	dire
directed	0	0	0	0	0	0	0	0	0	0	dirigi
direction	0	0	0	0	0	0	0	0	0	0	directionem
directly	0	0	0	0	0	0	0	0	0	0	directe
director	0	0	0	0	0	0	1	0	0	1	director
directory	0	0	0	0	0	0	0	0	0	0	directorium
dirt	0	0	1	0	0	1	0	0	0	0	lutum
dirty	0	0	1	0	0	1	0	0	0	0	sordida
disability	0	0	0	0	0	1	0	1	0	0	vitium
disable	0	0	0	1	0	1	0	1	0	0	disable
disabled	0	0	0	1	0	1	0	1	0	0	debilitatum
disadvantage	0	0	0	0	0	0	0	0	0	0	incommodum
disaffected	0	0	0	0	0	1	0	0	0	0	infensus
disagree	1	0	0	0	0	1	0	0	0	0	dissentio
disagreeable	0	0	0	0	0	0	0	0	0	0	triste
disagreeing	1	0	0	0	0	1	0	1	0	0	obnitentes
disagreement	1	0	0	0	0	1	0	1	0	0	dissensio
disallow	0	0	0	0	0	0	0	0	0	0	disallow
disallowed	1	0	1	1	0	1	0	1	0	0	cluditur
disappear	0	0	0	1	0	0	0	0	0	0	evanescet
disappearance	0	0	0	0	0	0	0	0	0	0	ablatione
disappearing	0	0	0	0	0	0	0	0	0	0	evanidus
disappoint	1	0	1	0	0	1	0	1	0	0	confundas
disappointed	1	0	1	0	0	1	0	1	0	0	confundentur
disappointing	0	0	0	0	0	1	0	1	0	0	propediem
disappointment	0	0	1	0	0	1	0	1	0	0	destitutione
disapproval	0	0	0	0	0	1	0	1	0	0	reprobatio
disapprove	1	0	1	1	0	1	0	1	0	0	improbo
disapproved	1	0	0	0	0	1	0	1	0	0	reprobi
disapproving	1	0	1	0	0	1	0	1	0	0	improbans
disarm	0	0	0	0	0	0	0	0	0	0	exarmare
disarray	0	0	0	0	0	0	0	0	0	0	consternatus
disaster	1	0	1	1	0	1	0	1	1	0	cladis
disastrous	1	0	0	1	0	1	0	1	0	0	exitiabilis
disband	0	0	0	0	0	0	0	0	0	0	dimittere
disbelief	0	0	0	0	0	0	0	0	0	0	infidelitas
disbelieve	0	0	0	0	0	1	0	0	0	0	credere
disburse	0	0	0	0	0	0	0	0	0	0	erogare
disbursement	0	0	0	0	0	0	0	0	0	0	erogatio
disc	0	0	0	0	0	0	0	0	0	0	disc
discarded	0	0	0	0	0	0	0	0	0	0	abiectis
discards	0	0	0	0	0	1	0	0	0	0	rejicit
discern	0	0	0	0	0	0	0	0	0	0	discernere
discernible	0	0	0	0	0	0	0	0	0	0	cernitur
discerning	0	0	0	0	0	0	0	0	0	0	discretio
discernment	0	0	0	0	0	0	0	0	0	0	discretionem
discharge	0	0	0	0	0	1	0	0	0	0	missionem
disciple	0	0	0	0	0	0	0	0	0	1	discipulus
discipline	0	0	0	1	0	1	0	0	0	0	disciplina
disclaim	1	0	1	0	0	1	0	0	0	1	disclaim
disclaimer	0	0	0	0	0	0	0	0	0	0	disclaimer
disclose	0	0	0	0	0	0	0	0	0	0	revelare
disclosed	0	0	0	0	0	0	0	0	0	1	detectum
disclosure	0	0	0	0	0	0	0	0	0	0	detectio
discoloration	0	0	1	0	0	1	0	0	0	0	color
discolored	0	0	1	0	0	1	0	1	0	0	decolor
discomfort	0	0	0	0	0	1	0	1	0	0	molestiae
disconnect	0	0	0	0	0	1	0	1	0	0	disconnect
disconnected	0	0	0	0	0	1	0	1	0	0	disiungitur
disconnection	0	0	0	0	0	1	0	0	0	0	disiunctio
discontent	1	0	1	1	0	1	0	1	0	0	tristitia
discontinuance	0	0	0	0	0	0	0	0	0	0	discontinuatione
discontinue	0	0	0	0	0	1	0	0	0	0	omitto
discontinuity	0	0	1	1	0	1	0	1	0	0	discontinuitatem
discontinuous	0	0	0	0	0	0	0	0	0	0	discontinuus
discord	1	0	1	0	0	1	0	0	0	0	discordia
discount	0	0	0	0	0	0	0	0	0	0	infringo
discounted	0	0	0	0	0	0	0	0	0	0	discounted
discourage	0	0	0	1	0	1	0	1	0	0	subvertitis mentes
discouraged	0	0	0	0	0	0	0	0	0	0	pusillo animo
discouragement	0	0	0	0	0	1	0	0	0	0	animi
discourse	0	0	0	0	0	0	0	0	0	0	sermo
discover	0	0	0	0	0	0	0	0	0	0	invenire
discovery	0	0	0	0	0	0	1	0	0	0	inventio
discredit	0	0	0	0	0	1	0	0	0	0	infamia
discreet	0	1	0	0	0	0	1	0	0	0	prudens
discrepancy	0	0	0	0	0	0	0	0	0	0	discrepantia
discrete	0	0	0	0	0	0	0	0	0	0	discretus
discretion	0	1	0	0	0	0	1	0	0	1	discretione
discretionary	0	0	0	0	0	0	1	0	0	0	discretionis
discriminate	1	0	0	0	0	1	0	1	0	0	discernere
discriminating	0	0	1	0	0	1	0	0	0	0	discernentes
discrimination	1	0	1	1	0	1	0	1	0	0	discrimen
discus	0	0	0	0	0	0	0	0	0	0	discus
discuss	0	0	0	0	0	0	0	0	0	0	de 
discussion	0	0	0	0	0	0	1	0	0	0	discussion
disdain	1	0	1	0	0	1	0	0	0	0	fastidire
disease	1	0	1	1	0	1	0	1	0	0	morbus
diseased	0	0	1	1	0	1	0	1	0	0	morbidus
disembodied	0	0	0	1	0	1	0	1	0	0	exsolvitur
disengage	0	0	0	0	0	0	0	0	0	0	LIBERO
disengagement	0	0	0	0	0	1	0	0	0	0	liberatio
disfigured	1	0	1	1	0	1	0	1	0	0	deformis
disgrace	1	0	1	0	0	1	0	1	0	0	dedecus
disgraced	1	0	1	0	0	1	0	1	0	0	dedecus
disgraceful	1	0	1	0	0	1	0	0	0	0	turpe
disgruntled	1	0	1	0	0	1	0	1	0	0	turbatus
disguise	0	0	0	0	0	0	0	0	0	0	dissimulato
disguised	0	0	0	0	0	0	0	0	0	0	habitu
disgust	1	0	1	1	0	1	0	1	0	0	fastidium
disgusting	1	0	1	1	0	1	0	0	0	0	abominatio
dish	0	0	0	0	0	0	0	0	0	0	catino
disheartened	0	0	0	0	0	1	0	1	0	0	contristatus
disheartening	0	0	0	0	0	1	0	1	0	0	tristitia
dishonest	1	0	1	0	0	1	0	1	0	0	improbus
dishonesty	0	0	1	0	0	1	0	0	0	0	improbitas
dishonor	1	0	1	1	0	1	0	1	0	0	dedecus
disillusionment	1	0	1	0	0	1	0	1	0	0	inlusio
disinfect	0	0	0	0	0	0	0	0	0	0	disinfect
disinfectant	0	0	0	0	0	0	0	0	0	0	disinfectant
disinfection	0	0	0	0	0	0	1	0	0	0	disinfection
disinformation	1	0	0	1	0	1	0	0	0	0	disinformation
disingenuous	0	0	1	0	0	1	0	0	0	0	ingenuus
disintegrate	0	0	1	1	0	1	0	0	0	0	dissolvere
disintegration	0	0	0	0	0	1	0	0	0	0	dissolutio
disinterested	0	0	0	0	0	1	0	0	0	0	gratuita
disjoint	0	0	0	0	0	0	0	0	0	0	disiunctio
disjointed	0	0	0	0	0	0	0	0	0	0	disiuncta
disjunctive	0	0	0	0	0	0	0	0	0	0	disiunctivum
disk	0	0	0	0	0	0	0	0	0	0	orbis 
diskette	0	0	0	0	0	0	0	0	0	0	diskette
dislike	1	0	1	0	0	1	0	0	0	0	odium
disliked	1	0	0	0	0	1	0	1	0	0	invisus
dislocated	1	0	1	1	0	1	0	1	0	0	extorsit
dislocation	0	0	0	0	0	0	0	0	0	0	peccetur
dislodge	0	0	0	0	0	0	0	0	0	0	deturbare
dismal	0	0	1	1	0	1	0	1	0	0	tristior
dismay	1	1	0	1	0	1	0	1	1	0	angustia
dismemberment	0	0	1	1	0	1	0	1	0	0	discerptio
dismiss	0	0	0	0	0	0	0	0	0	0	dimitte
dismissal	1	0	1	1	0	1	0	1	1	0	dimissio
dismount	0	0	0	0	0	0	0	0	0	0	dismount
disobedience	1	0	1	0	0	1	0	0	0	0	inobedientia
disobedient	1	0	0	0	0	1	0	0	0	0	inobediens
disobey	1	0	1	0	0	1	0	0	0	0	dissimulare
disorder	0	0	0	1	0	1	0	0	0	0	inordinatio
disorderly	0	0	0	0	0	1	0	0	0	0	inordinate
disorganized	0	0	0	0	0	1	0	0	0	0	pertur
disparage	1	0	1	0	0	1	0	1	0	0	obtrectare
disparaging	1	0	1	0	0	1	0	1	0	0	detractare
disparate	0	0	0	0	0	0	0	0	0	0	dispar
disparity	1	0	1	0	0	1	0	1	0	0	inaequalitas
dispassionate	0	0	0	0	0	1	0	1	0	0	dispassionate
dispatch	0	0	0	0	0	0	0	0	0	0	litterae
dispel	0	0	0	0	0	1	0	1	0	0	dispellere
dispensation	0	0	0	0	0	0	0	0	0	0	dispensatione
dispense	0	0	0	0	0	0	0	0	0	0	dispensare
disperse	0	0	0	0	0	0	0	0	0	0	disperge
dispersed	0	0	0	0	0	0	0	0	0	0	dispersit
dispersion	0	0	0	0	0	1	0	0	0	0	dispersio
displace	0	0	0	0	0	1	0	0	0	0	TRANSFERO
displaced	1	0	0	1	0	0	0	1	0	0	emoti
displacement	0	0	0	0	0	0	0	0	0	0	obsessio
display	0	0	0	0	0	0	0	0	0	0	ostentus
displeased	1	0	1	1	0	1	0	1	0	0	displicuit
displeasure	0	0	1	0	0	1	0	0	0	0	offensio
disposal	0	0	0	0	0	1	0	0	0	0	arbitrio
dispose	0	0	1	0	0	0	0	0	0	0	dispono
disposed	0	1	0	0	0	0	1	0	0	1	dispositus
disposition	0	0	0	0	0	0	0	0	0	0	dispositio
dispossessed	1	0	0	1	0	1	0	1	0	0	obsessus
disprove	0	0	0	0	0	0	0	0	0	0	improbare
dispute	1	0	0	0	0	1	0	0	0	0	disceptatio
disqualification	0	0	0	0	0	1	0	0	0	0	IMPOTENTIA
disqualified	1	0	1	0	0	1	0	1	0	0	reprobi
disqualify	0	0	0	0	0	1	0	1	0	0	excludunt
disregard	0	0	0	0	0	1	0	0	0	0	neglectus
disregarded	0	0	1	0	0	1	0	0	0	0	neglectus
disreputable	1	0	1	1	0	1	0	0	0	0	infamis
disrepute	0	0	0	0	0	0	0	0	0	0	contemptio
disrespect	1	0	0	0	0	1	0	0	0	0	turbidis rebus
disrespectful	1	0	1	1	0	1	0	1	0	0	impius
disruption	1	0	0	1	0	1	0	0	1	0	perturbatio
dissatisfaction	0	0	0	0	0	1	0	0	0	0	displicentia
dissatisfied	0	0	0	0	0	0	0	0	0	0	paenitere
dissect	0	0	0	0	0	0	0	0	0	0	dissecare
dissection	0	0	1	0	0	0	0	0	0	0	dissectio
disseminate	0	0	0	0	0	0	1	0	0	0	disseminare
dissemination	0	0	0	0	0	0	0	0	0	0	sparsis
dissension	1	0	0	0	0	1	0	0	0	0	dissensio
dissent	0	0	0	0	0	0	0	0	0	0	dissentire
dissenting	0	0	0	0	0	1	0	0	0	0	dissentientes
dissertation	0	0	0	0	0	0	0	0	0	0	dissertatione
disservice	1	0	1	0	0	1	0	1	0	0	disservice
dissident	1	0	0	1	0	1	0	0	0	0	dissidens
dissimilar	0	0	0	0	0	0	0	0	0	0	dissimile
dissipate	0	0	0	0	0	0	0	0	0	0	dissipare
dissipated	0	0	0	0	0	0	0	0	0	0	dissipatus
dissociation	0	0	0	0	0	0	0	0	0	0	dissociatio
dissolution	1	0	0	1	0	1	0	1	1	0	resolutionis
dissolve	0	0	0	0	0	0	0	0	0	0	dissolvere
dissonance	1	0	0	0	0	1	0	0	0	0	dissonantia
dissuade	0	0	0	0	0	0	0	0	0	0	dissuadere
distal	0	0	0	0	0	0	0	0	0	0	distalis
distance	0	0	0	0	0	0	0	0	0	0	procul
distant	0	0	0	0	0	0	0	0	0	0	longinquus
distaste	0	0	1	0	0	1	0	0	0	0	fastidium
distasteful	0	0	1	0	0	1	0	0	0	0	foedius
distillate	0	0	0	0	0	0	0	0	0	0	distillate
distillation	0	0	0	0	0	0	1	0	0	0	distillationis
distinction	0	0	0	0	0	0	1	0	0	0	distinctione
distinctive	0	0	0	0	0	0	0	0	0	0	proprium
distinguish	0	0	0	0	0	0	0	0	0	0	distinguere
