English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Greek Word
creditor	0	0	0	0	0	0	0	0	0	0	πιστωτής
creed	0	0	0	0	0	0	0	0	0	0	θρήσκευμα
creek	0	0	0	0	0	0	0	0	0	0	ποταμάκι
creep	0	0	0	0	0	1	0	0	0	0	ανατριχιάζω
creeping	0	1	0	0	0	0	0	0	0	0	έρπουσα
cremation	0	0	0	0	0	0	0	1	0	0	αποτέφρωση
creole	0	0	0	0	0	0	0	0	0	0	κρεολός
crescendo	0	1	0	0	1	0	1	0	1	1	αυξάνων τόνος
crescent	0	0	0	0	0	0	0	0	0	0	ημισέληνος
crevice	0	0	0	0	0	0	0	0	0	0	ρωγμή
crew	0	0	0	0	0	0	0	0	0	1	πλήρωμα
crib	0	0	0	0	0	0	0	0	0	0	παχνί
cricket	0	0	0	0	0	0	0	0	0	0	κρίκετ
crime	1	0	0	0	0	1	0	0	0	0	έγκλημα
criminal	1	0	1	1	0	1	0	0	0	0	εγκληματίας
criminality	1	0	1	1	0	1	0	0	0	0	εγκληματικότητα
crimp	0	0	0	0	0	0	0	0	0	0	τσακίζω
crimson	0	0	0	0	0	0	0	0	0	0	βυσσινί
cringe	0	0	1	1	0	1	0	1	0	0	μαζεύομαι
cripple	0	0	0	1	0	1	0	1	0	0	σακατεύω
crippled	0	0	0	0	0	1	0	1	0	0	ανάπηρος
crisis	0	0	0	0	0	1	0	0	0	0	κρίση
crisp	0	0	0	0	0	1	0	0	0	1	τραγανός
criterion	0	0	0	0	0	0	0	0	0	0	κριτήριο
critic	0	0	0	0	0	1	0	0	0	0	κριτικός
criticism	1	0	0	0	0	1	0	1	0	0	κριτική
criticize	1	0	1	1	0	1	0	1	0	0	κριτικάρω
critique	0	0	0	0	0	0	1	0	0	0	κριτική
critter	0	0	1	0	0	0	0	0	0	0	πλάσμα
croak	0	0	0	0	0	0	0	0	0	0	γκρινιάζω
crock	0	0	0	0	0	0	0	0	0	0	σταμνί
crockery	0	0	0	0	0	0	0	0	0	0	πιάτα
crocodile	0	0	0	1	0	0	0	0	0	0	κροκόδειλος
croft	0	0	0	0	0	0	0	0	0	0	αγρόκτημα
crook	0	0	0	0	0	1	0	0	0	0	απατεώνας
crop	0	0	0	0	0	0	0	0	0	0	καλλιέργεια
croquet	0	0	0	0	0	0	0	0	0	0	κροκέ
cross	1	0	0	1	0	1	0	1	0	0	σταυρός
crossbow	0	0	0	0	0	0	0	0	0	0	Βαλλίστρα
crossed	0	0	0	0	0	0	0	0	0	0	σταυρωμένα
crossing	0	0	0	0	0	0	0	0	0	0	διάβαση
crotch	0	0	0	0	0	0	0	0	0	0	καβάλος
crouch	0	0	0	1	0	0	0	0	0	0	ζαρώνω
crouched	0	0	0	0	0	0	0	0	0	0	σκυμμένος
crouching	0	0	0	1	0	1	0	0	0	0	σκύβοντας
croupier	0	0	0	0	0	0	0	0	0	0	κρουπιέρης
crow	0	0	0	0	0	0	0	0	0	0	κοράκι
crowd	0	0	0	0	0	0	0	0	0	0	πλήθος
crowded	0	0	0	0	0	0	0	0	0	0	γεματο κοσμο
crown	0	0	0	0	0	0	0	0	0	0	στέμμα
crowning	0	1	0	0	1	0	1	0	1	1	στέψη
crucial	0	0	0	0	0	0	1	0	0	1	κρίσιμος
cruciate	0	0	0	0	0	1	0	0	0	0	σταυρωτά
crucifix	0	0	0	0	0	0	0	0	0	0	σταυρός
crucifixion	1	0	1	1	0	1	0	1	0	0	σταύρωση
crude	0	0	1	0	0	1	0	0	0	0	ακατέργαστος
cruel	1	0	1	1	0	1	0	1	0	0	σκληρός
cruelly	1	0	0	1	0	1	0	0	0	0	σκληρά
cruelty	1	0	1	1	0	1	0	1	0	0	σκληρότητα
cruise	0	0	0	0	0	0	0	0	0	0	κρουαζιέρα
cruiser	0	0	0	0	0	0	0	0	0	0	καταδρομικό
crumb	0	0	0	0	0	0	0	0	0	0	ψίχα
crumbling	0	0	0	0	0	1	0	1	0	0	θρυμματισμός
crunch	1	0	0	0	0	1	0	0	0	0	τραγάνισμα
crusade	1	0	0	1	0	1	0	0	0	0	σταυροφορία
crush	0	0	0	0	0	0	0	0	0	0	συντριβή
crushed	1	0	1	1	0	1	0	1	0	0	συνθλίβονται
crushing	1	0	1	1	0	1	0	0	0	0	συντριπτικός
crust	0	0	0	0	0	0	0	0	0	0	κρούστα
crusty	0	0	1	0	0	1	0	0	0	0	κακότροπος
crutch	0	0	0	0	0	0	0	0	0	0	δεκανίκι
crux	0	0	0	0	0	0	0	0	0	0	κόμπος
cry	0	0	0	0	0	1	0	1	0	0	κραυγή
crying	0	0	0	0	0	1	0	1	0	0	κλαίων
crypt	0	0	0	1	0	1	0	1	0	0	κρύπτη
cryptic	0	0	0	0	0	0	0	0	0	0	αινιγματικός
cryptography	0	0	0	0	0	0	0	0	0	0	κρυπτογράφηση
crystal	0	0	0	0	0	0	1	0	0	0	κρύσταλλο
crystalline	0	0	0	0	0	0	0	0	0	0	κρυστάλλινος
crystallization	0	0	0	0	0	0	0	0	0	0	αποκρυστάλλωση
cub	0	0	0	0	0	0	0	0	0	0	νεογνό ζώου
cube	0	0	0	0	0	0	0	0	0	1	κύβος
cubicle	0	0	0	0	0	0	0	0	0	0	μικρό δωμάτιο
cuckold	0	0	1	0	0	1	0	0	0	0	κερατάς
cuckoo	0	0	0	0	0	1	0	0	0	0	κούκος
cuddle	0	0	0	0	1	0	1	0	0	1	αγκαλιάζω
cue	0	1	0	0	0	0	0	0	0	0	σύνθημα
cuff	0	0	0	0	0	0	0	0	0	0	σφαλιάρα
cuisine	0	0	0	0	0	0	0	0	0	0	κουζίνα
culinary	0	0	0	0	0	0	1	0	0	1	μαγειρικός
cull	0	0	0	0	0	1	0	0	0	0	εκλογή
culminate	0	0	0	0	0	0	0	0	0	0	αποκορυφώνομαι
culmination	0	0	0	0	0	0	1	0	0	0	αποκορύφωμα
culpability	0	0	0	0	0	1	0	0	0	0	ενοχή
culpable	0	0	0	0	0	1	0	0	0	0	υπαίτιος
culprit	0	0	0	0	0	1	0	0	0	0	ένοχος
cult	0	0	0	1	0	1	0	0	0	0	λατρεία
cultivate	0	1	0	0	0	0	1	0	0	1	καλλιεργώ
cultivated	0	0	0	0	0	0	1	0	0	0	καλλιεργημένος
cultivation	0	0	0	0	0	0	1	0	0	0	καλλιέργεια
culture	0	0	0	0	0	0	1	0	0	0	Πολιτισμός
culvert	0	0	0	0	0	0	0	0	0	0	υπόγειος οχετός
cumbersome	0	0	0	0	0	1	0	1	0	0	δυσκίνητος
cumulus	0	0	0	0	0	0	0	0	0	0	πυκνό σύννεφο
cunning	0	0	0	0	0	1	1	0	0	0	πονηριά
cup	0	0	0	0	0	0	0	0	0	0	φλιτζάνι
cupboard	0	0	0	0	0	0	0	0	0	0	ντουλάπι
cupping	0	0	1	1	0	1	0	1	0	0	βεντούζα
cur	1	0	1	1	0	1	0	0	0	0	κοπρίτης
curable	0	0	0	0	0	0	1	0	0	1	θεραπεύσιμος
curate	0	0	0	0	0	0	0	0	0	0	βοηθός ιερέα
curative	0	0	0	0	0	0	0	0	0	0	θεραπευτικός
curator	0	0	0	0	0	0	0	0	0	0	έφορος
curb	0	0	0	0	0	0	0	0	0	0	χαλιναγώγηση
curd	0	0	0	0	0	0	0	0	0	0	γιαούρτι
curfew	0	0	0	0	0	0	0	0	0	0	απαγόρευση της κυκλοφορίας
curiosity	0	1	0	0	0	0	1	0	1	0	περιέργεια
curl	0	0	0	0	0	0	1	0	0	0	μπούκλα
curling	0	0	0	0	0	0	0	0	0	0	κέρλινγκ
currency	0	0	0	0	0	0	0	0	0	0	νόμισμα
current	0	0	0	0	0	0	0	0	0	0	ρεύμα
curriculum	0	0	0	0	0	0	0	0	0	0	διδακτέα ύλη
curry	0	0	0	0	0	0	0	0	0	0	κάρι
curse	1	0	1	1	0	1	0	1	0	0	κατάρα
cursed	1	0	0	1	0	1	0	1	0	0	καταραμένος
cursing	1	0	1	0	0	1	0	0	0	0	βρίζοντας
cursory	0	0	0	0	0	1	0	0	0	0	βιαστικός
curt	0	0	0	0	0	0	0	0	0	0	απότομος
curtail	0	0	0	0	0	0	0	0	0	0	περικόπτω
curtailment	0	0	0	0	0	0	0	0	0	0	περικοπή
curtain	0	0	0	0	0	0	0	0	0	0	κουρτίνα
curvature	0	0	0	0	0	0	0	0	0	0	καμπυλότητα
curve	0	0	0	0	0	0	0	0	0	0	καμπύλη
curved	0	0	0	0	0	0	0	0	0	0	κυρτός
curvilinear	0	0	0	0	0	0	0	0	0	0	καμπυλόγραμμος
cushion	0	0	0	0	0	0	1	0	0	0	μαξιλάρι
cusp	0	0	0	0	0	0	0	0	0	0	οξύ άκρο
cussed	1	0	0	0	0	0	0	0	0	0	πεισματάρης
custodian	0	0	0	0	0	0	0	0	0	1	φύλακας
custody	0	0	0	0	0	0	0	0	0	1	επιμέλεια
custom	0	0	0	0	0	0	0	0	0	0	έθιμο
customary	0	0	0	0	0	0	0	0	0	0	συνήθης
customer	0	0	0	0	0	0	1	0	0	0	πελάτης
cut	0	0	0	0	0	0	0	0	0	0	Τομή
cutaneous	0	0	0	0	0	0	0	0	0	0	δερματικός
cute	0	0	0	0	0	0	1	0	0	0	χαριτωμένος
cuticle	0	0	0	0	0	0	0	0	0	0	επιδερμίδα
cutlery	0	0	0	0	0	0	0	0	0	0	μαχαιρικά είδη
cutter	0	0	0	1	0	1	0	0	0	0	κόπτης
cutters	0	0	0	0	0	0	1	0	0	0	κόπτες
cutthroat	1	0	0	1	0	1	0	0	0	0	κόντρα
cutting	1	0	1	1	0	1	0	1	0	0	τομή
cuttings	0	0	0	0	0	0	0	0	0	0	μοσχεύματα
cwt	0	0	0	0	0	0	0	0	0	0	cwt
cyanide	0	0	0	1	0	1	0	0	0	0	κυανιούχο
cycle	0	0	0	0	0	0	0	0	0	0	κύκλος
cyclical	0	0	0	0	0	0	0	0	0	0	κυκλικός
cyclist	0	0	0	0	0	0	0	0	0	0	ποδηλάτης
cyclone	0	0	0	1	0	1	0	0	1	0	κυκλώνας
cylinder	0	0	0	0	0	0	0	0	0	0	κύλινδρος
cylindrical	0	0	0	0	0	0	0	0	0	0	κυλινδρικός
cymbal	0	0	0	0	0	0	0	0	0	0	κύμβαλο
cynic	0	0	0	0	0	0	0	0	0	0	κυνικός
cyst	0	0	0	1	0	1	0	1	0	0	κύστη
cystic	0	0	1	0	0	0	0	0	0	0	κυστικός της κύστεως
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	κυτταρομεγαλοϊός
cytoplasm	0	0	0	0	0	0	0	0	0	0	κυτόπλασμα
czar	0	0	0	0	0	0	0	0	0	0	τσάρος
dab	0	0	0	0	0	0	0	0	0	0	επάλειψη
dabble	0	0	0	0	0	0	0	0	0	0	επιψαύω
dabbling	1	0	1	0	0	1	0	0	0	0	αδέξιος
dad	0	0	0	0	0	0	0	0	0	0	Μπαμπάς
dado	0	0	0	0	0	0	0	0	0	0	κάτω μέρος του τοίχου
daemon	1	0	1	1	0	1	0	1	1	0	δαίμονας
daft	0	0	1	0	0	1	0	0	0	0	τρελός
dagger	0	0	0	1	0	1	0	0	0	0	στιλέτο
daily	0	1	0	0	0	0	0	0	0	0	καθημερινά
dainty	0	0	0	0	0	0	0	0	0	0	λεπτοκαμωμένος
dairy	0	0	0	0	0	0	0	0	0	0	γαλακτοκομείο
dak	0	0	0	0	0	0	0	0	0	0	σκοτάδι
dale	0	0	0	0	0	0	0	0	0	0	κοιλάδα
dam	0	0	0	0	0	0	0	0	0	0	φράγμα
damage	1	0	1	0	0	1	0	1	0	0	υλικές ζημιές
damages	0	0	0	0	0	1	0	1	0	0	αποζημίωση
dame	1	0	1	0	0	0	1	0	0	1	κυρά
damn	1	0	1	0	0	1	0	0	0	0	δεκάρα
damnation	1	0	0	1	0	1	0	1	0	0	καταδίκη
damned	0	0	0	0	0	1	0	0	0	0	καταραμένος
damp	0	0	0	0	0	0	0	0	0	0	υγρασία
dampened	0	0	0	0	0	0	0	0	0	0	βρεγμένο
damper	0	0	0	0	0	1	0	0	0	0	αποσβεστήρας
damsel	0	0	0	0	0	0	0	0	0	0	νεανίδα
dance	0	0	0	0	1	0	1	0	0	1	χορός
dancer	0	0	0	0	0	0	0	0	0	0	χορεύτρια
dandruff	0	0	0	0	0	1	0	0	0	0	πιτυρίδα
dandy	0	0	1	0	0	1	0	0	0	0	δανδής
danger	0	0	0	1	0	1	0	1	0	0	κίνδυνος
dangerous	0	0	0	1	0	1	0	0	0	0	επικίνδυνος
dangle	0	0	0	0	0	0	0	0	0	0	κουνιέμαι
dank	0	0	1	0	0	0	0	0	0	0	υγρός
dapper	0	0	0	0	0	0	0	0	0	0	κομψός
dare	0	1	0	0	0	0	0	0	0	1	τολμώ
daring	0	0	0	0	0	0	1	0	0	0	τόλμη
dark	0	0	0	0	0	0	0	1	0	0	σκοτάδι
darken	0	0	0	1	0	1	0	1	0	0	αμαυρώνω
darkened	0	0	0	1	0	1	0	1	0	0	σκοτεινιασμένος
darkly	0	0	0	0	0	0	0	0	0	0	σκοτεινά
darkness	1	0	0	1	0	1	0	1	0	0	σκοτάδι
darling	0	0	0	0	1	0	1	0	0	1	πολυαγαπημένος
darn	0	0	0	0	0	0	0	0	0	0	μαντάρισμα
dart	0	0	0	1	0	0	0	0	0	0	βέλος
dash	0	0	0	0	0	0	0	0	0	0	παύλα
dashboard	0	0	0	0	0	0	0	0	0	0	ταμπλό
dashed	1	0	0	1	0	1	0	1	0	0	διακεκομμένη
dashing	0	0	0	0	0	0	1	0	0	0	τολμηρός
dastardly	1	0	1	1	0	1	0	0	0	0	ποταπός
data	0	0	0	0	0	0	0	0	0	0	δεδομένα
database	0	0	0	0	0	0	0	0	0	0	βάση δεδομένων
date	0	0	0	0	0	0	0	0	0	0	ημερομηνία
daughter	0	0	0	0	1	0	1	0	0	0	κόρη
dawn	0	1	0	0	1	0	1	0	1	1	αυγή
day	0	0	0	0	0	0	0	0	0	0	ημέρα
daybreak	0	0	0	0	0	0	0	0	0	0	ξημέρωμα
daydreaming	0	0	0	0	0	0	0	0	0	0	αφηρημάδα
daze	0	0	0	0	0	0	0	0	0	0	σάστισμα
dazed	0	0	0	0	0	1	0	0	0	0	ζαλισμένος
dazzling	0	0	0	0	0	0	0	0	0	0	εκθαμβωτικός
deacon	0	0	0	0	0	0	0	0	0	1	διάκονος
deactivate	0	0	0	0	0	1	0	0	0	0	απενεργοποιήστε
deadlock	0	0	0	0	0	1	0	0	0	0	αδιέξοδο
deadly	1	0	1	1	0	1	0	1	0	0	θανάσιμα
deafening	0	0	0	0	0	0	0	0	0	0	εκκωφαντικό
deafness	0	0	0	0	0	0	0	0	0	0	κώφωση
deal	0	1	0	0	1	0	1	0	1	1	συμφωνία
dealer	0	0	0	0	0	0	0	0	0	0	έμπορος
dealing	0	0	0	0	0	0	0	0	0	0	μοιρασιά
dealings	0	0	0	0	0	0	0	0	0	1	σχέσεις
dean	0	0	0	0	0	0	0	0	0	0	πρύτανης
dear	0	0	0	0	0	0	1	0	0	0	αγαπητός
dearth	0	0	0	0	0	0	0	0	0	0	έλλειψη
death	1	1	1	1	0	1	0	1	1	0	θάνατος
debacle	0	0	0	1	0	1	0	1	0	0	πανωλεθρία
debatable	0	0	0	0	0	0	0	0	0	0	συζητήσιμος
debate	0	0	0	0	0	0	1	0	0	0	δημόσια συζήτηση
debauchery	0	0	1	1	0	1	0	0	0	0	κραιπάλη
debenture	0	1	0	0	0	0	0	0	0	0	ομόλογο
debit	0	0	0	0	0	0	0	0	0	0	χρέωση
debris	0	0	1	0	0	1	0	0	0	0	συντρίμμια
debt	0	0	0	0	0	1	0	1	0	0	χρέος
debtor	0	0	0	0	0	1	0	0	0	0	οφειλέτης
debut	0	0	0	0	0	0	0	0	0	0	ντεμπούτο
decade	0	0	0	0	0	0	0	0	0	0	δεκαετία
decanter	0	0	0	0	0	0	0	0	0	0	καράφα
decay	0	0	0	1	0	1	0	1	0	0	φθορά
decayed	0	0	1	0	0	1	0	1	0	0	αποσύνθεση
deceased	0	0	0	0	0	1	0	1	0	0	αποθανών
deceit	1	0	1	1	0	1	0	1	1	0	απάτη
deceitful	0	0	1	0	0	1	0	1	0	0	δόλιος
deceive	1	0	1	0	0	1	0	1	0	0	εξαπατώ
deceived	1	0	0	0	0	1	0	0	0	0	εξαπατημένοι
deceiving	0	0	0	0	0	1	0	0	0	1	εξαπατώντας
decency	0	0	0	0	0	0	1	0	0	0	ευπρέπεια
decent	0	0	0	0	0	0	1	0	0	0	κόσμιος
deception	0	0	0	0	0	1	0	0	0	0	εξαπάτηση
deceptive	0	0	0	0	0	1	0	0	0	0	απατηλός
decidedly	0	0	0	0	0	0	0	0	0	0	αναμφισβήτητα
deciduous	0	0	0	0	0	0	0	0	0	0	φυλλοβόλος
decimal	0	0	0	0	0	0	0	0	0	0	δεκαδικός
decipher	0	0	0	0	0	0	0	0	0	0	αποκρυπτογραφώ
decision	0	0	0	0	0	0	0	0	0	0	απόφαση
decisive	0	0	0	0	0	0	0	0	0	0	αποφασιστικός
deck	0	0	0	0	0	0	0	0	0	0	κατάστρωμα
declaration	0	0	0	0	0	0	0	0	0	0	δήλωση
declaratory	0	0	0	0	0	0	1	0	0	0	δηλωτικός
declare	0	0	0	0	0	0	0	0	0	0	δηλώνω
declination	0	0	0	0	0	1	0	0	0	0	απόκλιση
decline	0	0	0	0	0	1	0	0	0	0	πτώση
declining	0	0	0	0	0	1	0	0	0	0	φθίνουσα
decompose	0	0	1	0	0	0	0	0	0	0	αναλύω
decomposed	0	0	0	0	0	0	0	1	0	0	αποσυντίθεται
decomposition	0	0	1	1	0	1	0	1	0	0	αποσύνθεση
decorate	0	0	0	0	0	0	0	0	0	0	διακοσμώ
decoration	0	0	0	0	0	0	0	0	0	0	διακόσμηση
decorum	0	0	0	0	0	0	0	0	0	0	ευπρέπεια
decoy	0	0	0	0	0	0	0	0	1	0	δόλωμα
decrease	0	0	0	0	0	1	0	0	0	0	μείωση
decreased	0	0	0	0	0	0	0	0	0	0	μειώθηκε
decreasing	0	0	0	0	0	0	0	0	0	0	μειώνεται
decree	0	0	0	0	0	0	0	0	0	0	διάταγμα
decrement	0	0	0	0	0	1	0	0	0	0	μείωση
decrepit	0	0	0	0	0	1	0	0	0	0	υπέργηρος
decry	1	0	0	0	0	1	0	0	0	0	κατηγορώ
dedication	0	0	0	0	0	0	1	0	0	0	αφιέρωση
deduce	0	0	0	0	0	0	0	0	0	0	συμπεραίνω
deduct	0	0	0	0	0	1	0	0	0	0	αφαιρώ
deduction	0	0	0	0	0	0	0	0	0	0	αφαίρεση
deed	0	0	0	0	0	0	0	0	0	1	πράξη
deepen	0	0	0	0	0	0	0	0	0	0	βαθύνω
deer	0	0	0	0	0	0	0	0	0	0	ελάφι
defamation	0	0	1	1	0	1	0	0	0	0	δυσφήμηση
defamatory	1	0	0	0	0	1	0	0	0	0	δυσφημηστικός
default	0	0	1	1	0	1	0	1	0	0	Προκαθορισμένο
defeat	0	0	0	0	0	1	0	0	0	0	ήττα
defeated	0	0	0	0	0	1	0	1	0	0	νικημένος
defect	1	0	0	0	0	1	0	0	0	0	ελάττωμα
defection	0	0	0	1	0	1	0	0	0	0	αποστασία
defective	0	0	1	0	0	1	0	0	0	0	ελαττωματικός
defend	0	0	0	1	0	0	1	0	0	0	υπερασπίζω
defendant	1	0	0	1	0	0	0	1	0	0	εναγόμενος
defended	0	0	0	0	0	0	1	0	0	1	υπερασπίστηκε
defender	0	0	0	0	0	0	1	0	0	1	ΥΠΕΡΑΣΠΙΣΤΗΣ
defending	0	0	0	0	0	0	1	0	0	0	υπερασπιζόμενος
defense	1	1	0	1	0	0	1	0	0	0	άμυνα
defenseless	0	0	0	1	0	1	0	1	0	0	ανυπεράσπιστος
defensible	0	0	0	0	0	0	0	0	0	0	υπεράσπιστος
defensive	0	0	0	0	0	0	0	0	0	0	αμυντικός
defer	0	0	0	0	0	0	0	0	0	0	αναβάλλω
deference	0	0	0	0	0	0	1	0	0	1	υποχώρηση
deferral	0	0	0	0	0	1	0	0	0	0	αναβολή
deferring	0	0	0	0	0	0	0	0	0	0	αναβάλλοντας
defiance	1	0	1	1	0	1	0	0	0	0	περιφρόνηση
defiant	1	0	0	0	0	1	0	0	0	0	προκλητικός
deficiency	0	0	0	0	0	1	0	0	0	0	έλλειψη
deficit	0	0	0	0	0	1	0	0	0	0	έλλειμμα
define	0	0	0	0	0	0	0	0	0	0	καθορίζω
defined	0	0	0	0	0	0	0	0	0	0	ορίζεται
definition	0	0	0	0	0	0	0	0	0	0	ορισμός
definitive	0	0	0	0	0	0	1	0	0	1	οριστικός
deflate	1	0	0	0	0	1	0	1	0	0	υποτιμώ
deflation	0	0	0	1	0	1	0	0	0	0	ξεφούσκωμα
deflect	0	0	0	0	0	0	0	0	0	0	εκτρέπω
deflection	0	0	0	0	0	0	0	0	0	0	εκτροπή
defloration	0	0	0	0	0	0	0	0	0	0	αποφλοίωση
deform	0	0	1	0	0	1	0	0	0	0	παραμόρφωση
deformed	0	0	1	0	0	1	0	1	0	0	παραμορφωμένος
deformity	0	0	1	1	0	1	0	1	0	0	παραμόρφωση
defraud	1	0	1	0	0	1	0	0	0	0	εξαπατώ
defray	0	0	0	0	0	0	0	0	0	0	καταβάλλω
deft	0	0	0	0	0	0	0	0	0	0	επιτήδειος
defunct	0	0	0	0	0	1	0	1	0	0	μακαρίτης
defy	1	0	0	1	0	1	0	1	1	0	προκαλώ
degeneracy	1	0	1	0	0	1	0	1	0	0	εκφυλισμός
degenerate	0	0	0	0	0	1	0	0	0	0	εκφυλισμένος
degeneration	0	0	0	0	0	0	0	0	0	0	εκφυλισμός
degradation	0	0	0	0	0	1	0	0	0	0	υποβιβασμός
degrade	0	0	1	0	0	1	0	0	0	0	υποβιβάζω
degrading	0	0	1	1	0	1	0	1	0	0	εξευτελιστικό
degree	0	0	0	0	0	0	1	0	0	0	βαθμός
dehydrated	0	0	0	0	0	0	0	0	0	0	αφυδατωμένος
delay	1	0	1	1	0	1	0	1	0	0	καθυστέρηση
delayed	0	0	0	0	0	1	0	0	0	0	καθυστερημένη
delectable	0	0	0	0	0	0	1	0	0	0	απολαυστικός
delegate	0	0	0	0	0	0	1	0	0	1	αντιπρόσωπος
delegation	0	0	0	0	0	0	0	0	0	0	αντιπροσωπεία
deleterious	1	0	1	1	0	1	0	0	0	0	επιβλαβής
deletion	0	0	0	0	0	1	0	0	0	0	διαγραφή
deliberate	0	0	0	0	0	0	1	0	0	0	σκόπιμος
deliberation	0	0	0	0	0	0	0	0	0	0	σύσκεψη
deliberative	0	0	0	0	0	0	0	0	0	0	συμβουλευτικός
delicacy	0	0	0	0	0	0	0	0	0	0	λιχουδιά
delicious	0	0	0	0	1	0	1	0	0	0	νόστιμο
delight	0	1	0	0	1	0	1	0	0	0	απόλαυση
delighted	0	1	0	0	1	0	1	0	1	0	ευχαριστημένος
delightful	0	1	0	0	1	0	1	0	0	1	γοητευτικός
delineate	0	0	0	0	0	0	0	0	0	0	σκιτσάρω
delineation	0	0	0	0	0	0	0	0	0	0	περιγραφή
delinquency	0	0	0	0	0	1	0	0	0	0	εγκληματικότητα
delinquent	1	0	1	0	0	1	0	0	0	0	εγκληματίας
delirious	0	0	0	0	0	1	0	1	0	0	έξαλλος
delirium	0	0	1	0	0	1	0	1	0	0	παραλήρημα
deliverance	0	1	0	0	1	0	1	0	0	1	απελευθέρωση
delivery	0	1	0	0	0	0	1	0	0	0	διανομή
dell	0	0	0	0	0	0	0	0	0	0	μικρή και στενή κοιλάδα
delta	0	0	0	0	0	0	0	0	0	0	δέλτα
deluge	0	0	0	1	0	1	0	1	1	0	κατακλυσμός
delusion	1	0	0	1	0	1	0	1	0	0	αυταπάτη
delusional	1	0	0	1	0	1	0	0	0	0	παραληρηματικό
delve	0	0	0	0	0	0	0	0	0	0	σκάβω
demand	1	0	0	0	0	1	0	0	0	0	ζήτηση
demanding	0	0	0	0	0	1	0	0	0	0	απαιτητική
demeanor	0	0	0	0	0	0	0	0	0	0	συμπεριφορά
demented	0	0	0	1	0	1	0	0	0	0	παράφρων
dementia	0	0	0	1	0	1	0	1	0	0	άνοια
demise	0	0	0	1	0	1	0	1	0	0	θάνατος
democracy	0	0	0	0	0	0	1	0	0	0	Δημοκρατία
democrat	0	0	0	0	0	0	0	0	0	0	δημοκράτης
demolish	1	0	0	0	0	1	0	1	0	0	κατεδαφίζω
demolition	0	0	0	0	0	1	0	0	0	0	κατεδάφιση
demon	1	0	1	1	0	1	0	1	0	0	δαίμονας
demonic	1	0	1	1	0	1	0	1	0	0	δαιμονικός
demonstrable	0	0	0	0	0	0	1	0	0	0	αποδείξιμος
demonstrate	0	0	0	0	0	0	0	0	0	0	επιδεικνύω
demonstrated	0	0	0	0	0	0	0	0	0	0	αποδείχθηκε
demonstrating	0	0	0	0	0	0	0	0	0	0	επιδεικνύοντας
demonstration	0	0	0	0	0	0	0	0	0	0	επίδειξη
demonstrative	0	0	0	0	1	0	1	1	0	0	εκδηλωτικός
demonstrator	0	0	0	0	0	0	0	0	0	0	διαδηλωτής
demoralized	0	0	0	1	0	1	0	1	0	0	αποκαρδιωμένος
demos	0	0	0	0	0	0	0	0	0	0	επιδείξεις
den	0	0	0	0	0	0	0	0	0	0	φωλιά
denial	0	0	0	0	0	1	0	0	0	0	άρνηση
denied	0	0	0	0	0	1	0	1	0	0	αρνήθηκε
denomination	0	0	0	0	0	0	0	0	0	0	ονομασία
denominational	0	0	0	0	0	0	0	0	0	0	ονομαστική
denominator	0	0	0	0	0	0	0	0	0	0	παρονομαστής
denote	0	0	0	0	0	0	0	0	0	0	σημαίνω
denounce	1	0	1	0	0	1	0	0	0	0	καταγγέλω
dense	0	0	0	0	0	0	0	0	0	0	πυκνός
density	0	0	0	0	0	0	0	0	0	0	πυκνότητα
dent	0	0	0	0	0	0	0	0	0	0	βαθούλωμα
dentistry	0	0	0	1	0	0	0	0	0	0	οδοντιατρική
denunciation	1	0	1	1	0	1	0	0	0	0	καταγγελία
deny	1	0	0	0	0	1	0	0	0	0	αρνούμαι
denying	0	1	0	0	0	1	0	0	0	0	αρνούμενος
deodorant	0	0	0	0	0	0	0	0	0	0	αποσμητικό
depart	0	1	0	0	0	0	0	1	0	0	παρεκκλίνω
departed	0	0	0	0	0	1	0	1	0	0	περασμένος
department	0	0	0	0	0	0	0	0	0	0	τμήμα
departure	0	0	0	0	0	1	0	1	0	0	αναχώρηση
depend	0	1	0	0	0	0	0	0	0	1	εξαρτώμαι
dependant	0	0	0	0	0	0	0	0	0	0	εξαρτώμενος
dependence	0	0	0	1	0	1	0	1	0	0	ΕΞΑΡΤΗΣΗ
dependency	0	0	0	0	0	1	0	0	0	0	εξάρτηση
dependent	0	0	0	0	0	1	1	0	0	1	εξαρτώμενος
depict	0	0	0	0	0	0	0	0	0	0	περιγράφω
depicting	0	0	0	0	0	0	0	0	0	0	που απεικονίζει
depletion	0	0	0	0	0	0	0	0	0	0	εξάντληση
deplorable	1	0	1	1	0	1	0	1	0	0	αξιοθρήνητος
deplore	1	0	1	0	0	1	0	1	0	0	θρηνώ
deploy	0	0	0	0	0	0	0	0	0	0	παρατάσσω
deport	0	0	0	1	0	1	0	1	0	0	απελαύνω
deportation	1	0	0	1	0	1	0	1	0	0	απέλαση
deposit	0	0	0	0	0	0	0	0	0	0	κατάθεση
depositary	0	0	0	0	0	0	0	0	0	0	θεματοφύλακας
deposition	0	0	0	0	0	0	0	0	0	0	κατάθεση
depository	0	0	0	0	0	0	0	0	0	1	αποθήκη
depot	0	0	0	0	0	0	0	0	0	0	αποθήκη
depraved	1	1	1	1	0	1	0	1	0	0	διεφθαρμένος
