English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Tamil Word
emption	0	0	0	0	0	0	0	0	0	0	காலி
empty	0	0	0	0	0	0	0	0	0	0	காலியாக
emulate	0	0	0	0	0	0	1	0	0	0	பின்பற்று
emulsion	0	0	0	0	0	0	0	0	0	0	குழம்பு
enable	0	0	0	0	0	0	1	0	0	1	செயல்படுத்த
enablement	0	0	0	0	0	0	1	0	0	1	செயல்படுத்தல்
enact	0	0	0	0	0	0	0	0	0	0	இயற்றவும்
enactment	0	0	0	0	0	0	0	0	0	0	சட்டம்
enamel	0	0	0	0	0	0	0	0	0	0	பற்சிப்பி
encampment	0	0	0	0	0	0	0	0	0	0	முகாம்
enchant	0	1	0	0	1	0	1	0	1	0	மயக்கு
enchanted	0	0	0	0	1	0	1	0	0	1	மயங்கினார்
enchanting	0	1	0	0	1	0	1	0	0	0	மயக்கும்
enchantment	0	0	0	0	0	0	0	0	0	0	மயக்குதல்
encircle	0	0	0	0	0	0	0	0	0	0	சுற்றி வளைக்கவும்
encircling	0	0	0	0	0	0	0	0	0	0	சுற்றிலும்
enclave	0	0	0	0	0	1	0	0	0	0	என்கிளேவ்
enclose	0	0	0	0	0	0	0	0	0	0	அடைத்து
encode	0	0	0	0	0	0	0	0	0	0	குறியாக்கம்
encompass	0	0	0	0	0	0	0	0	0	0	உள்ளடக்கியது
encore	0	0	0	0	0	0	1	0	0	0	என்கோர்
encounter	0	0	0	0	0	0	0	0	0	0	என்கவுண்டர்
encourage	0	0	0	0	1	0	1	0	0	1	ஊக்குவிக்க
encouragement	0	0	0	0	0	0	1	0	0	0	ஊக்கம்
encroach	0	0	0	0	0	0	0	0	0	0	ஆக்கிரமிப்பு
encroachment	0	0	0	1	0	1	0	0	0	0	அத்துமீறல்
encrypt	0	0	0	0	0	0	0	0	0	0	குறியாக்கம்
encumbrance	1	0	0	1	0	1	0	1	0	0	சுமை
encyclopedia	0	0	0	0	0	0	1	0	0	1	கலைக்களஞ்சியம்
end	0	0	0	0	0	0	0	0	0	0	முடிவு
endanger	0	1	0	1	0	1	0	0	0	0	ஆபத்து
endangered	0	0	0	1	0	1	0	0	0	0	அருகிவரும்
endeavor	0	1	0	0	0	0	1	0	0	0	முயற்சி
ended	0	0	0	0	0	0	0	0	0	0	முடிந்தது
endemic	0	0	1	1	0	1	0	1	0	0	உள்ளூர்
ending	0	0	0	0	0	0	0	0	0	0	முடிவு
endless	1	0	0	1	1	1	1	1	0	1	முடிவில்லாத
endocarditis	0	0	0	1	0	0	0	1	0	0	எண்டோகார்டிடிஸ்
endorsement	0	0	0	0	0	0	0	0	0	0	ஒப்புதல்
endow	0	0	0	0	0	0	1	0	0	1	கொடை
endowed	0	0	0	0	0	0	1	0	0	0	அருளப்பட்டது
endowment	0	0	0	0	0	0	1	0	0	1	நன்கொடை
endpapers	0	0	0	0	0	0	0	0	0	0	இறுதி காகிதங்கள்
endpoint	0	0	0	0	0	0	0	0	0	0	இறுதிப்புள்ளி
endurance	0	0	0	0	0	0	1	0	0	0	சகிப்புத்தன்மை
endure	0	0	0	0	0	0	1	0	0	0	தாங்க
enema	0	0	1	0	0	0	0	0	0	0	எனிமா
enemy	1	0	1	1	0	1	0	0	0	0	எதிரி
energetic	0	0	0	0	0	0	1	0	0	0	ஆற்றல்மிக்க
energy	0	0	0	0	0	0	0	0	0	0	ஆற்றல்
enforce	1	0	0	1	0	1	1	0	0	0	செயல்படுத்த
enforcement	0	0	0	0	0	1	0	0	0	0	அமலாக்கம்
engage	0	0	0	0	0	0	0	0	0	0	ஈடுபட
engaged	0	1	0	0	1	0	1	0	0	1	நிச்சயதார்த்தம்
engagement	0	0	0	0	0	0	0	0	0	0	நிச்சயதார்த்தம்
engaging	0	0	0	0	1	0	1	0	0	1	ஈடுபாடு
engender	0	0	0	0	0	0	0	0	0	0	தோற்றுவிக்கிறது
engine	0	0	0	0	0	0	0	0	0	0	இயந்திரம்
engineer	0	0	0	0	0	0	0	0	0	0	பொறியாளர்
engineering	0	0	0	0	0	0	0	0	0	0	பொறியியல்
engrave	0	0	0	0	0	0	0	0	0	0	பொறிக்க
engraved	0	0	0	0	0	0	0	0	0	0	பொறிக்கப்பட்டது
engraver	0	0	0	0	0	0	0	0	0	0	செதுக்குபவர்
engraving	0	0	0	0	0	0	0	0	0	0	வேலைப்பாடு
engrossed	0	0	0	0	0	0	0	0	0	0	மூழ்கியது
engrossing	0	0	0	0	0	0	0	0	0	0	மூழ்கும்
engulf	0	1	0	0	0	0	0	0	0	0	மூழ்கடிக்கும்
enhance	0	0	0	0	0	0	1	0	0	0	அதிகரிக்க
enigma	0	0	0	0	0	0	0	0	0	0	புதிர்
enigmatic	0	0	0	1	0	1	0	0	0	0	புதிரான
enjoin	0	0	0	0	0	0	0	0	0	0	கட்டளையிடவும்
enjoy	0	1	0	0	1	0	1	0	0	1	அனுபவிக்க
enjoying	0	1	0	0	1	0	1	0	0	1	அனுபவித்து
enlarged	0	0	0	0	0	0	0	0	0	0	பெரிதாக்கப்பட்டது
enlargement	0	0	0	0	0	0	0	0	0	0	விரிவாக்கம்
enlighten	0	0	0	0	1	0	1	0	0	1	அறிவூட்டு
enlightenment	0	0	0	0	1	0	1	0	0	1	அறிவொளி
enlist	0	0	0	0	0	0	0	0	0	0	பட்டியலிட
enliven	0	0	0	0	1	0	1	0	1	1	உயிர்ப்பிக்க
enmity	1	0	0	1	0	1	0	1	0	0	பகை
enormity	0	0	0	0	0	0	0	0	0	0	மகத்துவம்
enormous	0	0	0	0	0	0	0	0	0	0	மகத்தான
enormously	0	0	0	0	0	0	0	0	0	0	மிகப்பெரிய அளவில்
enrich	0	0	0	0	0	0	1	0	0	0	வளப்படுத்த
enroll	0	1	0	0	0	0	0	0	0	1	பதிவு செய்யுங்கள்
ensemble	0	0	0	0	0	0	1	0	0	1	குழுமம்
ensign	0	0	0	0	0	0	1	0	0	0	கொடி
enslave	0	0	0	0	0	1	0	0	0	0	அடிமைப்படுத்து
enslaved	1	0	1	1	0	1	0	1	0	0	அடிமைப்படுத்தப்பட்டது
enslavement	0	0	0	0	0	1	0	0	0	0	அடிமைப்படுத்துதல்
ensue	0	0	0	0	0	0	0	0	0	0	தொடரும்
ensure	0	0	0	0	0	0	0	0	0	0	உறுதி
entail	0	0	0	0	0	0	0	0	0	0	ஏற்படுத்துகிறது
entangled	1	0	1	1	0	1	0	1	0	0	சிக்கிக்கொண்டது
entanglement	0	0	0	0	0	1	0	0	0	0	சிக்கல்
enter	0	0	0	0	0	0	0	0	0	0	நுழைய
enterprise	0	0	0	0	0	0	0	0	0	0	நிறுவன
enterprising	0	0	0	0	0	0	1	0	0	0	தொழில்முனைவோர்
entertain	0	0	0	0	1	0	1	0	0	0	பொழுதுபோக்கு
entertained	0	0	0	0	1	0	1	0	0	0	மகிழ்ந்தார்
entertaining	0	1	0	0	1	0	1	0	0	0	பொழுதுபோக்கு
entertainment	0	1	0	0	1	0	1	0	1	1	பொழுதுபோக்கு
enthusiasm	0	1	0	0	1	0	1	0	1	0	உற்சாகம்
enthusiast	0	1	0	0	1	0	1	0	1	0	ஆர்வலர்
entice	0	0	0	0	0	0	0	0	0	0	கவர்ந்திழுக்க
entire	0	0	0	0	0	0	0	0	0	0	முழு
entirety	0	0	0	0	0	0	0	0	0	0	முழுமையாக
entitle	0	0	0	0	0	0	0	0	0	0	உரிமை
entity	0	0	0	0	0	0	0	0	0	0	நிறுவனம்
entomology	0	0	0	0	0	0	0	0	0	0	பூச்சியியல்
entrails	0	0	1	0	0	1	0	0	0	0	குடல்
entrance	0	0	0	0	0	0	0	0	0	0	நுழைவாயில்
entreat	0	0	0	0	0	0	0	0	0	0	வேண்டுகோள்
entree	0	0	0	0	0	0	0	0	0	0	நுழைவு
entrepreneur	0	0	0	0	0	0	0	0	0	0	தொழிலதிபர்
entrust	0	0	0	0	0	0	0	0	0	1	நம்பி
entry	0	0	0	0	0	0	0	0	0	0	நுழைவு
enumerate	0	0	0	0	0	0	0	0	0	0	எண்ணி
enumeration	0	0	0	0	0	0	0	0	0	0	கணக்கீடு
envelope	0	0	0	0	0	0	0	0	0	0	உறை
envious	0	0	0	0	0	1	0	0	0	0	பொறாமை கொண்ட
environ	0	0	0	0	0	0	1	0	0	0	சுற்றுப்புறம்
environment	0	0	0	0	0	0	0	0	0	0	சூழல்
environs	0	0	0	0	0	0	0	0	0	0	சுற்றுப்புறங்கள்
envision	0	0	0	0	0	0	0	0	0	0	கற்பனை
envoy	0	0	0	0	0	0	0	0	0	0	தூதுவர்
ephemeral	0	0	0	0	0	0	0	0	0	0	இடைக்கால
ephemeris	0	0	0	0	0	0	1	0	0	0	எபிமெரிஸ்
epic	0	0	0	0	0	0	1	0	0	0	காவியம்
epidemic	1	1	1	1	0	1	0	1	1	0	பெருவாரியாகப் பரவும் தொற்று நோய்
epidermis	0	0	0	0	0	0	0	0	0	0	மேல்தோல்
epilepsy	0	0	0	0	0	1	0	0	0	0	வலிப்பு நோய்
epilogue	0	0	0	0	0	0	0	0	0	0	எபிலோக்
episcopal	0	0	0	0	0	0	0	0	0	1	ஆயர்
episode	0	0	0	0	0	0	0	0	0	0	அத்தியாயம்
episodic	0	0	0	0	0	0	0	0	0	0	எபிசோடிக்
epistle	0	0	0	0	0	0	0	0	0	0	கடிதம்
epitaph	0	0	0	0	0	0	0	1	0	0	கல்வெட்டு
epithet	0	0	0	0	0	0	0	0	0	0	அடைமொழி
epitome	0	0	0	0	0	0	1	0	0	0	சுருக்கம்
epoch	0	0	0	0	0	0	0	0	0	0	சகாப்தம்
equal	0	0	0	0	0	0	0	0	0	0	சமமான
equality	0	0	0	0	1	0	1	0	0	1	சமத்துவம்
equalization	0	0	0	0	0	0	0	0	0	0	சமப்படுத்துதல்
equalize	0	0	0	0	0	0	0	0	0	0	சமன்
equally	0	0	0	0	0	0	1	0	0	0	சமமாக
equate	0	0	0	0	0	0	0	0	0	0	சமன்
equation	0	0	0	0	0	0	0	0	0	0	சமன்பாடு
equator	0	0	0	0	0	0	0	0	0	0	பூமத்திய ரேகை
equatorial	0	0	0	0	0	0	0	0	0	0	பூமத்திய ரேகை
equestrian	0	0	0	0	0	0	0	0	0	0	குதிரையேற்றம்
equidistant	0	0	0	0	0	0	0	0	0	0	சம தூரம்
equilibration	0	0	0	0	0	0	0	0	0	0	சமநிலை
equilibrium	0	0	0	0	0	0	1	0	0	0	சமநிலை
equip	0	0	0	0	0	0	0	0	0	0	சித்தப்படுத்து
equipment	0	0	0	0	0	0	0	0	0	0	உபகரணங்கள்
equitable	0	0	0	0	0	0	0	0	0	0	சமமான
equity	0	0	0	0	0	0	1	0	0	0	பங்கு
equivalence	0	0	0	0	0	0	0	0	0	0	சமத்துவம்
equivalent	0	0	0	0	0	0	0	0	0	0	இணையான
equivocal	0	0	0	0	0	0	0	0	0	0	சமமான
era	0	0	0	0	0	0	0	0	0	0	சகாப்தம்
eradicate	1	0	0	0	0	1	0	0	0	0	ஒழிக்க
eradication	1	0	1	1	0	1	0	0	0	0	ஒழிப்பு
erase	0	0	0	1	0	1	0	0	0	0	அழிக்க
erasure	0	0	0	0	0	0	0	0	0	0	அழித்தல்
ere	0	0	0	0	0	0	0	0	0	0	முன்பு
erect	0	0	0	0	0	0	0	0	0	0	நிமிர்ந்த
erection	0	0	0	0	0	0	0	0	0	0	விறைப்பு
ergo	0	0	0	0	0	0	0	0	0	0	ergo
erode	0	0	0	0	0	0	0	0	0	0	அரிக்கும்
erosion	0	0	0	0	0	1	0	0	0	0	அரிப்பு
erotic	0	1	0	0	1	1	1	0	1	1	சிற்றின்ப
err	0	0	0	0	0	1	0	0	0	0	தவறு
errand	0	1	0	0	0	0	1	0	0	1	பணி
errant	0	0	0	0	0	1	0	0	0	0	தவறான
erratic	0	0	0	0	0	1	0	0	1	0	ஒழுங்கற்ற
erratum	0	0	0	0	0	1	0	0	0	0	பிழை
erroneous	0	0	0	0	0	1	0	0	0	0	பிழையான
error	0	0	0	0	0	1	0	1	0	0	பிழை
erst	0	0	0	0	0	0	0	0	0	0	முந்தைய
erudite	0	0	0	0	0	0	1	0	0	0	புத்திசாலி
erupt	1	0	0	0	0	1	0	0	1	0	வெடிக்கும்
eruption	1	0	0	1	0	1	0	0	1	0	வெடிப்பு
escalade	0	0	0	0	0	0	0	0	0	0	விரிவாக்கம்
escalate	1	0	0	0	0	1	0	0	0	0	அதிகரிக்கும்
escalator	0	0	0	0	0	0	0	0	0	0	எஸ்கலேட்டர்
escape	0	1	0	1	0	1	1	0	0	0	தப்பிக்க
escaped	0	0	0	1	0	0	0	0	0	0	தப்பித்தார்
escarpment	0	0	0	0	0	0	0	0	0	0	ஸ்கார்ப்மென்ட்
eschew	1	0	0	0	0	1	0	1	0	0	தவிர்க்கவும்
escort	0	0	0	0	0	0	0	0	0	1	துணை
esoteric	0	0	0	0	0	0	0	0	0	0	மறைவான
especial	0	0	0	0	0	0	0	0	0	0	சிறப்பு
espionage	0	0	0	0	0	1	0	0	0	0	உளவு பார்த்தல்
espouse	0	0	0	0	0	0	0	0	0	0	துணை
esprit	0	0	0	0	0	0	1	0	0	0	எஸ்பிரிட்
essay	0	0	0	0	0	0	0	0	0	0	கட்டுரை
essayist	0	0	0	0	0	0	0	0	0	0	கட்டுரையாளர்
essence	0	0	0	0	0	0	0	0	0	0	சாரம்
essential	0	0	0	0	0	0	1	0	0	0	அத்தியாவசியமான
essentially	0	0	0	0	0	0	0	0	0	0	அடிப்படையில்
establish	0	0	0	0	0	0	0	0	0	1	நிறுவ
established	0	0	0	0	1	0	1	0	0	0	நிறுவப்பட்டது
establishment	0	0	0	0	0	0	0	0	0	0	நிறுவுதல்
estate	0	0	0	0	0	0	0	0	0	0	எஸ்டேட்
esteem	0	0	0	0	1	0	1	1	0	1	மரியாதை
esthetic	0	0	0	0	0	0	1	0	0	0	அழகியல்
estimate	0	0	0	0	0	0	0	0	0	0	மதிப்பீடு
estimation	0	0	0	0	0	0	0	0	0	0	மதிப்பீடு
estoppel	0	0	0	0	0	0	0	0	0	0	எஸ்டோப்பல்
estranged	0	0	0	0	0	1	0	0	0	0	பிரிந்தார்
estrogen	0	0	0	0	0	0	0	0	0	0	பூப்பாக்கி
estuary	0	0	0	0	0	0	0	0	0	0	முகத்துவாரம்
etch	0	0	0	0	0	0	0	0	0	0	முதலியன
etching	0	0	0	0	0	0	0	0	0	0	பொறித்தல்
eternal	0	0	0	0	0	0	0	0	0	0	நித்தியமான
eternity	0	0	0	0	0	0	0	0	0	0	நித்தியம்
ethanol	0	0	0	0	0	0	0	0	0	0	எத்தனால்
ether	0	0	0	0	0	0	0	0	0	0	ஈதர்
ethereal	0	0	0	1	0	0	0	0	0	0	மிக தூய்மையான
ethical	0	0	0	0	0	0	1	0	0	0	நெறிமுறை
ethics	0	0	0	0	0	0	1	0	0	0	நெறிமுறைகள்
ethnography	0	0	0	0	0	0	0	0	0	0	இனவியல்
etiology	0	0	0	0	0	0	0	0	0	0	நோயியல்
etiquette	0	0	0	0	0	0	0	0	0	0	ஆசாரம்
etymology	0	0	0	0	0	0	0	0	0	0	சொற்பிறப்பியல்
euchre	0	0	0	0	0	0	0	0	0	0	euchre
eugenics	0	0	0	0	0	0	0	0	0	0	யூஜெனிக்ஸ்
eulogy	0	0	0	0	0	0	0	0	0	0	புகழஞ்சலி
euphemism	0	0	0	0	0	0	0	0	0	0	சொற்பொழிவு
euthanasia	0	0	0	1	0	1	0	1	0	0	கருணைக்கொலை
evacuate	0	0	0	1	0	1	0	0	0	0	வெளியேற்றம்
evacuation	0	0	0	0	0	1	0	0	0	0	வெளியேற்றம்
evade	1	0	1	1	0	1	0	0	0	0	தவிர்க்க
evaluate	0	0	0	0	0	0	0	0	0	0	மதிப்பீடு
evanescence	0	0	0	0	0	0	0	1	1	0	புறக்கணிப்பு
evangelical	0	0	0	0	0	0	0	0	0	0	சுவிசேஷகர்
evangelist	0	0	0	0	0	0	0	0	0	0	சுவிசேஷகர்
evangelistic	0	0	0	0	0	0	0	0	0	0	சுவிசேஷகர்
evaporation	0	0	0	0	0	0	0	0	0	0	ஆவியாதல்
evasion	0	0	0	1	0	1	0	1	0	0	ஏய்ப்பு
eve	0	0	0	0	0	0	0	0	0	0	ஈவ்
evening	0	0	0	0	0	0	0	0	0	0	சாயங்காலம்
event	0	0	0	0	0	0	0	0	0	0	நிகழ்வு
eventful	0	0	0	0	0	0	0	0	0	0	நிகழ்வு நிறைந்த
eventual	0	1	0	0	0	0	0	0	0	0	இறுதியில்
eventuality	0	1	0	1	0	0	0	0	0	0	நிகழ்வு
evergreen	0	0	0	0	1	0	1	0	0	1	பசுமையான
everlasting	0	0	0	0	0	0	1	0	0	0	நித்தியமான
evermore	0	0	0	0	0	0	0	0	0	0	எப்போதும்
everyday	0	0	0	0	0	0	0	0	0	0	தினமும்
evict	0	0	0	0	0	1	0	1	0	0	வெளியேற்று
eviction	1	0	1	1	0	1	0	1	0	0	வெளியேற்றம்
evidence	0	0	0	0	0	0	0	0	0	0	ஆதாரம்
evident	0	0	0	0	0	0	1	0	0	1	தெளிவாக
evil	1	0	1	1	0	1	0	1	0	0	தீய
evoke	0	0	0	0	0	0	0	0	0	0	தூண்டுகின்றன
evolution	0	0	0	0	0	0	1	0	0	0	பரிணாமம்
evolve	0	0	0	0	0	0	0	0	0	0	பரிணமிக்கின்றன
ewe	0	0	0	0	0	0	0	0	0	0	ஈவ்
exacerbate	0	0	0	0	0	1	0	0	0	0	இன்னும் அதிகப்படுத்தும்
exacerbation	1	0	0	1	0	1	0	0	0	0	தீவிரமடைதல்
exacting	0	0	0	0	0	1	0	0	0	0	துல்லியமாக
exaggerate	1	0	0	0	0	1	0	0	0	0	மிகைப்படுத்தி
exaggerated	0	0	0	0	0	1	0	0	0	0	மிகைப்படுத்தப்பட்ட
exaggeration	0	0	0	0	0	0	0	0	0	0	மிகைப்படுத்தல்
exalt	0	1	0	0	1	0	1	0	0	1	உயர்த்தி
exaltation	0	0	0	0	1	0	1	0	0	1	மேன்மை
exalted	0	0	0	0	1	0	1	0	0	1	உயர்ந்தது
exam	0	0	0	0	0	0	0	0	0	0	தேர்வு
examination	0	0	0	1	0	1	0	0	1	0	பரிசோதனை
examine	0	0	0	0	0	0	0	0	0	0	ஆய்வு
examiner	0	0	0	0	0	0	0	0	0	0	பரிசோதகர்
exasperation	1	0	1	0	0	1	0	0	0	0	எரிச்சல்
excavate	0	0	0	0	0	0	0	0	0	0	அகழ்வாராய்ச்சி
excavation	0	1	0	0	0	1	0	0	1	0	அகழ்வாராய்ச்சி
excavator	0	0	0	0	0	0	0	0	0	0	அகழ்வாராய்ச்சி
exceed	0	1	0	0	1	0	1	0	0	0	அதிகமாக
exceeding	0	0	0	0	0	0	0	0	0	0	அதிகமாக
excel	0	1	0	0	1	0	1	0	1	1	சிறந்து
excellence	0	0	1	0	1	0	1	0	0	1	சிறப்பு
excellent	0	0	0	0	1	0	1	0	0	1	சிறந்த
excepting	0	0	0	0	0	0	0	0	0	0	தவிர்த்து
exception	0	0	0	0	0	0	0	0	0	0	விதிவிலக்கு
excerpt	0	0	0	0	0	0	0	0	0	0	பகுதி
excess	0	0	0	0	0	1	0	0	0	0	அதிகப்படியான
excessive	0	0	0	0	0	0	0	0	0	0	அதிகப்படியான
excessively	0	0	0	0	0	0	0	0	0	0	அதிகமாக
exchange	0	0	0	0	0	0	1	0	0	1	பரிமாற்றம்
excise	0	0	0	0	0	1	0	0	0	0	கலால் வரி
excision	0	0	0	0	0	0	0	0	0	0	வெட்டுதல்
excitability	0	0	0	0	0	0	0	0	0	0	உற்சாகம்
excitable	0	0	0	0	0	0	1	0	0	0	உற்சாகமான
excitation	1	1	0	1	1	0	1	0	1	0	உற்சாகம்
excite	1	1	0	1	1	0	1	0	1	0	தூண்ட
excited	0	1	0	0	1	0	1	0	1	1	உற்சாகமாக
excitement	0	1	0	0	1	0	1	0	1	0	உற்சாகம்
exciting	0	1	0	0	1	0	1	0	1	0	உற்சாகமான
exclaim	0	0	0	0	0	0	0	0	1	0	கூச்சலிடு
excluded	0	0	1	0	0	1	0	1	0	0	விலக்கப்பட்டது
excluding	0	0	0	0	0	1	0	1	0	0	தவிர்த்து
exclusion	0	0	1	1	0	1	0	1	0	0	விலக்குதல்
excrement	0	0	1	0	0	1	0	0	0	0	மலம் கழித்தல்
excretion	0	0	1	0	0	0	0	0	0	0	வெளியேற்றம்
excruciating	0	0	0	1	0	1	0	0	0	0	மிகத்துன்புறுத்துகிற
excursion	0	0	0	0	0	0	0	0	0	0	உல்லாசப் பயணம்
excuse	0	0	0	0	0	1	0	0	0	0	சாக்குப்போக்கு
execute	0	0	0	0	0	0	0	0	0	0	செயல்படுத்த
execution	1	0	0	1	0	1	0	1	0	1	மரணதண்டனை
executioner	1	0	0	1	0	1	0	1	0	0	மரணதண்டனை செய்பவர்
executive	0	0	0	0	0	0	0	0	0	0	நிர்வாகி
executor	0	0	0	0	0	0	0	0	0	1	நிறைவேற்றுபவர்
exegesis	0	0	0	0	0	0	0	0	0	0	விளக்கம்
exemplar	0	0	0	0	0	0	0	0	0	0	முன்மாதிரி
exemplary	0	0	0	0	0	0	1	0	0	0	முன்மாதிரியான
exemplify	0	0	0	0	0	0	0	0	0	0	எடுத்துக்காட்டு
exempt	0	0	0	0	0	0	0	0	0	0	விலக்கு
exemption	0	0	0	0	0	0	1	0	0	0	விலக்கு
exercise	0	0	0	0	0	0	0	0	0	0	உடற்பயிற்சி
exert	0	0	0	0	0	0	0	0	0	0	உழைப்பு
exertion	0	0	0	0	0	0	0	0	0	0	உழைப்பு
exhale	0	0	0	0	0	0	0	0	0	0	மூச்சை வெளியேற்று
exhaust	0	0	0	0	0	1	0	0	0	0	வெளியேற்ற
exhausted	0	0	0	0	0	1	0	1	0	0	தீர்ந்துவிட்டது
exhaustion	0	1	0	0	0	1	0	1	0	0	சோர்வு
exhaustive	0	0	0	0	0	0	0	0	0	1	முழுமையான
exhibit	0	0	0	0	0	0	0	0	0	0	கண்காட்சி
exhibition	0	0	0	0	0	0	0	0	0	0	கண்காட்சி
exhilaration	0	0	0	0	1	0	1	0	1	0	உற்சாகம்
exhort	0	0	0	0	0	0	1	0	0	0	உபதேசம்
exhortation	0	0	0	0	0	0	1	0	0	0	உபதேசம்
exigent	0	1	1	1	0	1	0	0	1	0	தேவையான
exile	1	0	0	1	0	1	0	1	0	0	நாடு கடத்தல்
exist	0	0	0	0	0	0	0	0	0	0	உள்ளன
existence	0	0	0	0	0	0	1	0	0	0	இருப்பு
existent	0	0	0	0	0	0	0	0	0	0	இருக்கும்
existing	0	0	0	0	0	0	0	0	0	0	இருக்கும்
exit	0	0	0	0	0	0	0	0	0	0	வெளியேறு
exodus	0	0	0	0	0	0	0	0	0	0	வெளியேற்றம்
exorbitant	0	0	0	0	0	0	0	0	0	0	மிகையான
exorcism	0	0	0	1	0	1	0	1	0	0	பேயோட்டுதல்
exorcist	0	0	0	0	0	0	0	0	0	0	பேயோட்டுபவர்
exotic	0	0	0	0	0	0	1	0	0	0	கவர்ச்சியான
expand	0	0	0	0	0	0	0	0	0	0	விரிவடையும்
expanded	0	0	0	0	0	0	0	0	0	0	விரிவடைந்தது
expanse	0	0	0	0	0	0	0	0	0	0	விரிவு
expansion	0	0	0	0	0	0	0	0	0	0	விரிவாக்கம்
expansive	0	0	0	0	0	0	0	0	0	0	விரிந்த
expatriate	0	0	0	0	0	1	0	0	0	0	புலம்பெயர்ந்தவர்
expect	0	1	0	0	0	0	1	0	1	1	எதிர்பார்க்கலாம்
expectancy	0	1	0	0	0	0	0	0	0	0	எதிர்பார்ப்பு
expectant	0	1	0	0	0	0	0	0	0	0	எதிர்பார்க்கும்
expectation	0	1	0	0	0	0	1	0	0	0	எதிர்பார்ப்பு
expected	0	1	0	0	0	0	0	0	0	0	எதிர்பார்க்கப்படுகிறது
expecting	0	1	0	0	0	0	0	0	0	0	எதிர்பார்க்கிறது
expediency	0	0	0	0	0	0	0	0	0	0	சுறுசுறுப்பு
expedient	0	0	0	0	1	0	1	0	0	1	பயனுள்ள
expedite	0	0	0	0	0	0	0	0	0	0	துரிதப்படுத்து
expedition	0	1	0	0	0	0	1	0	0	0	பயணம்
expeditious	0	0	0	0	0	0	0	0	0	0	விரைவான
expel	1	0	1	1	0	1	0	1	0	0	வெளியேற்று
expenditure	0	0	0	0	0	1	0	0	0	0	செலவு
expense	0	0	0	0	0	0	0	0	0	0	செலவு
expenses	0	0	0	0	0	1	0	0	0	0	செலவுகள்
expensive	0	0	0	0	0	0	0	0	0	0	விலையுயர்ந்த
experience	0	0	0	0	0	0	0	0	0	0	அனுபவம்
experienced	0	0	0	0	0	0	1	0	0	1	அனுபவம்
experiences	0	0	0	0	0	0	0	0	0	0	அனுபவங்கள்
experiment	0	1	0	0	0	0	0	0	1	0	பரிசோதனை
experimental	0	0	0	0	0	0	0	0	0	0	சோதனைக்குரிய
experimenter	0	0	0	0	0	0	0	0	0	0	பரிசோதனை செய்பவர்
expert	0	0	0	0	0	0	1	0	0	1	நிபுணர்
expertise	0	0	0	0	0	0	1	0	0	1	நிபுணத்துவம்
expiration	0	0	0	0	0	0	0	0	0	0	காலாவதி
expire	0	0	0	0	0	1	0	1	0	0	காலாவதியாகும்
expired	0	0	0	0	0	1	0	0	0	0	காலாவதியான
expiry	0	0	0	0	0	0	0	0	0	0	காலாவதியாகும்
