English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Japanese Word
ejection	0	0	0	0	0	1	0	0	0	0	排出
elaborate	0	0	0	0	0	0	0	0	0	0	手の込んだ
elaboration	0	0	0	0	0	0	1	0	0	0	精緻化
elan	0	0	0	0	0	0	0	0	0	0	エラン
elapse	0	0	0	0	0	0	0	0	0	0	経過
elapsed	0	0	0	0	0	0	0	0	0	0	経過
elastic	0	0	0	0	0	0	0	0	0	0	弾性
elasticity	0	0	0	0	0	0	0	0	0	0	弾性
elated	0	0	0	0	1	0	1	0	0	0	大喜び
elbow	1	0	0	0	0	0	0	0	0	0	肘
eld	0	0	0	0	0	0	0	0	0	0	フィールド
elder	0	0	0	0	0	0	1	0	0	1	長老
elders	0	0	0	0	0	0	1	0	0	1	長老たち
eldest	0	0	0	0	0	0	0	0	0	0	長老
elect	0	0	0	0	0	0	1	0	0	1	選出する
election	0	0	0	0	0	0	0	0	0	0	選挙
elector	0	0	0	0	0	0	0	0	0	0	選挙人
electorate	0	0	0	0	0	0	0	0	0	1	有権者
electric	0	0	0	0	1	0	1	0	1	0	電気の
electricity	0	0	0	0	0	0	1	0	0	0	電気
elegance	0	1	0	0	1	0	1	0	0	1	優雅
elegant	0	0	0	0	1	0	1	0	0	0	エレガント
element	0	0	0	0	0	0	0	0	0	0	エレメント
elementary	0	0	0	0	0	0	0	0	0	0	エレメンタリー
elements	0	0	0	0	0	0	0	0	0	0	要素
elephant	0	0	0	0	0	0	0	0	0	0	象
elevate	0	0	0	0	0	0	0	0	0	0	高める
elevation	0	1	0	1	1	0	1	0	0	1	標高
elevator	0	0	0	0	0	0	0	0	0	0	エレベーター
eleven	0	0	0	0	0	0	0	0	0	0	十一
eleventh	0	0	0	0	0	0	0	0	0	0	十一
elf	1	0	1	1	0	0	0	0	0	0	妖精
elicit	0	0	0	0	0	0	0	0	0	0	引き出す
eligible	0	0	0	0	0	0	1	0	0	0	対象
elimination	1	0	1	1	0	1	0	1	0	0	排除
elite	0	1	0	0	1	0	1	0	0	1	エリート
elk	0	0	0	0	0	0	0	0	0	0	ヘラジカ
ell	0	0	0	0	0	0	0	0	0	0	エル
ellipse	0	0	0	0	0	0	0	0	0	0	楕円
ellipsis	0	0	0	0	0	0	0	0	0	0	省略記号
ellipsoid	0	0	0	0	0	0	0	0	0	0	楕円
elliptic	0	0	0	0	0	0	0	0	0	0	楕円形
elliptical	0	0	0	0	0	0	0	0	0	0	楕円形
elongate	0	0	0	0	0	0	0	0	0	0	伸ばす
elongation	0	0	0	0	0	0	0	0	0	0	伸長
eloquence	0	0	0	0	0	0	1	0	0	0	雄弁
eloquent	0	0	0	0	0	0	1	0	0	0	雄弁な
elucidate	0	0	0	0	0	0	1	0	0	1	解明する
elucidation	0	0	0	0	0	0	0	0	0	0	解明
elude	0	0	0	0	0	0	0	0	0	0	逃れる
elusive	0	0	0	0	0	1	0	0	1	0	とらえどころのない
emaciated	0	0	0	1	0	1	0	1	0	0	やせ衰えた
emanate	0	0	0	0	0	0	0	0	0	0	発する
emancipation	0	1	0	0	1	0	1	0	0	0	解放
embankment	0	0	0	0	0	0	0	0	0	0	堤防
embargo	0	0	0	0	0	1	0	0	0	0	禁輸
embark	0	0	0	0	0	0	0	0	0	0	乗り出す
embarrass	0	0	0	0	0	1	0	1	0	0	恥ずかしい
embarrassing	0	0	0	0	0	1	0	0	0	0	恥ずかしい
embarrassment	0	0	0	1	0	1	0	1	1	0	恥ずかしさ
embassy	0	0	0	0	0	0	0	0	0	0	大使館
embed	0	0	0	0	0	0	0	0	0	0	埋め込む
embellish	0	0	0	0	0	0	0	0	0	0	飾る
embellishment	0	0	0	0	0	0	0	0	0	0	装飾
embers	0	0	0	0	0	0	0	0	0	0	残り火
embezzlement	0	0	0	0	0	1	0	0	0	0	横領
emblem	0	0	0	0	0	0	0	0	0	0	象徴
emblematic	0	0	0	0	0	0	0	0	0	0	象徴的な
embodiment	0	0	0	0	0	0	0	0	0	0	実施形態
embolism	0	0	0	1	0	1	0	1	0	0	塞栓症
embossed	0	0	0	0	0	0	0	0	0	0	エンボス
embrace	0	1	0	0	1	0	1	0	1	1	擁する
embroidered	0	0	0	0	0	0	0	0	0	0	刺繍された
embroidery	0	0	0	0	0	0	0	0	0	0	刺繍
embroiled	0	0	0	0	0	1	0	0	0	0	巻き込まれた
embryo	0	0	0	0	0	0	0	0	0	0	胚
embryonic	0	0	0	0	0	0	0	0	0	0	胚性
emerald	0	0	0	0	0	0	0	0	0	0	エメラルド
emerge	0	0	0	0	0	0	0	0	0	0	現れる
emergence	0	0	0	0	0	0	0	0	0	0	出現
emergency	0	0	0	1	0	1	0	1	1	0	緊急
emeritus	0	0	0	0	0	0	1	0	0	0	名誉
emigrate	0	0	0	0	0	0	0	0	0	0	移住する
emigration	0	0	0	0	0	0	0	0	0	0	移民
eminence	0	0	0	0	0	0	1	0	0	1	著名
eminent	0	0	0	0	0	0	1	0	0	0	著名な
eminently	0	0	0	0	0	0	1	0	0	0	際立って
emir	0	0	0	0	0	0	1	0	0	0	エミール
emission	0	0	0	0	0	0	0	0	0	0	放出
emit	0	0	0	0	0	0	0	0	0	0	発する
emotion	0	0	0	0	0	0	0	0	0	0	感情
emotional	0	0	0	0	0	0	0	0	0	0	感情の
emotive	0	0	0	0	0	0	0	0	0	0	感情的な
empathy	0	0	0	0	0	0	1	0	0	0	共感
emperor	0	0	0	0	0	0	0	0	0	0	天皇
emphasis	0	0	0	0	0	0	0	0	0	0	強調
emphasize	0	0	0	0	0	0	0	0	0	1	強調
emphatic	0	0	0	0	0	0	0	0	0	0	強調
empire	0	0	0	0	0	0	0	0	0	0	帝国
empirical	0	0	0	0	0	0	0	0	0	0	経験的な
empiricism	0	0	0	0	0	0	0	0	0	0	経験主義
employ	0	0	0	0	0	0	0	0	0	1	雇う
employer	0	0	0	0	0	0	0	0	0	0	雇用者
employment	0	0	0	0	0	0	0	0	0	0	雇用
emporium	0	0	0	0	0	0	0	0	0	0	百貨店
empower	0	0	0	0	0	0	1	0	0	0	権限を与える
empress	0	0	0	0	0	0	0	0	0	0	皇后
emptiness	0	0	0	0	0	0	0	1	0	0	空虚
emption	0	0	0	0	0	0	0	0	0	0	エンプティ
empty	0	0	0	0	0	0	0	0	0	0	空の
emulate	0	0	0	0	0	0	1	0	0	0	エミュレートする
emulsion	0	0	0	0	0	0	0	0	0	0	乳剤
enable	0	0	0	0	0	0	1	0	0	1	有効
enablement	0	0	0	0	0	0	1	0	0	1	イネーブルメント
enact	0	0	0	0	0	0	0	0	0	0	制定する
enactment	0	0	0	0	0	0	0	0	0	0	制定
enamel	0	0	0	0	0	0	0	0	0	0	エナメル
encampment	0	0	0	0	0	0	0	0	0	0	野営地
enchant	0	1	0	0	1	0	1	0	1	0	エンチャント
enchanted	0	0	0	0	1	0	1	0	0	1	エンチャントされた
enchanting	0	1	0	0	1	0	1	0	0	0	魅惑的な
enchantment	0	0	0	0	0	0	0	0	0	0	エンチャント
encircle	0	0	0	0	0	0	0	0	0	0	取り囲む
encircling	0	0	0	0	0	0	0	0	0	0	取り囲む
enclave	0	0	0	0	0	1	0	0	0	0	飛び地
enclose	0	0	0	0	0	0	0	0	0	0	同封する
encode	0	0	0	0	0	0	0	0	0	0	エンコード
encompass	0	0	0	0	0	0	0	0	0	0	包囲する
encore	0	0	0	0	0	0	1	0	0	0	アンコール
encounter	0	0	0	0	0	0	0	0	0	0	出会い
encourage	0	0	0	0	1	0	1	0	0	1	奨励します
encouragement	0	0	0	0	0	0	1	0	0	0	奨励
encroach	0	0	0	0	0	0	0	0	0	0	侵入する
encroachment	0	0	0	1	0	1	0	0	0	0	侵入
encrypt	0	0	0	0	0	0	0	0	0	0	暗号化する
encumbrance	1	0	0	1	0	1	0	1	0	0	負担
encyclopedia	0	0	0	0	0	0	1	0	0	1	百科事典
end	0	0	0	0	0	0	0	0	0	0	終わり
endanger	0	1	0	1	0	1	0	0	0	0	危険にさらす
endangered	0	0	0	1	0	1	0	0	0	0	絶滅危惧種
endeavor	0	1	0	0	0	0	1	0	0	0	努力
ended	0	0	0	0	0	0	0	0	0	0	終了しました
endemic	0	0	1	1	0	1	0	1	0	0	固有の
ending	0	0	0	0	0	0	0	0	0	0	エンディング
endless	1	0	0	1	1	1	1	1	0	1	エンドレス
endocarditis	0	0	0	1	0	0	0	1	0	0	心内膜炎
endorsement	0	0	0	0	0	0	0	0	0	0	裏書き
endow	0	0	0	0	0	0	1	0	0	1	与える
endowed	0	0	0	0	0	0	1	0	0	0	恵まれた
endowment	0	0	0	0	0	0	1	0	0	1	寄附金
endpapers	0	0	0	0	0	0	0	0	0	0	見返し
endpoint	0	0	0	0	0	0	0	0	0	0	終点
endurance	0	0	0	0	0	0	1	0	0	0	耐久
endure	0	0	0	0	0	0	1	0	0	0	耐える
enema	0	0	1	0	0	0	0	0	0	0	浣腸
enemy	1	0	1	1	0	1	0	0	0	0	敵
energetic	0	0	0	0	0	0	1	0	0	0	エネルギッシュ
energy	0	0	0	0	0	0	0	0	0	0	エネルギー
enforce	1	0	0	1	0	1	1	0	0	0	強制する
enforcement	0	0	0	0	0	1	0	0	0	0	執行
engage	0	0	0	0	0	0	0	0	0	0	従事
engaged	0	1	0	0	1	0	1	0	0	1	従事している
engagement	0	0	0	0	0	0	0	0	0	0	婚約
engaging	0	0	0	0	1	0	1	0	0	1	魅力的な
engender	0	0	0	0	0	0	0	0	0	0	醸し出す
engine	0	0	0	0	0	0	0	0	0	0	エンジン
engineer	0	0	0	0	0	0	0	0	0	0	エンジニア
engineering	0	0	0	0	0	0	0	0	0	0	エンジニアリング
engrave	0	0	0	0	0	0	0	0	0	0	刻む
engraved	0	0	0	0	0	0	0	0	0	0	刻まれた
engraver	0	0	0	0	0	0	0	0	0	0	彫刻家
engraving	0	0	0	0	0	0	0	0	0	0	彫刻
engrossed	0	0	0	0	0	0	0	0	0	0	夢中になった
engrossing	0	0	0	0	0	0	0	0	0	0	夢中になる
engulf	0	1	0	0	0	0	0	0	0	0	飲み込む
enhance	0	0	0	0	0	0	1	0	0	0	強化する
enigma	0	0	0	0	0	0	0	0	0	0	エニグマ
enigmatic	0	0	0	1	0	1	0	0	0	0	謎めいた
enjoin	0	0	0	0	0	0	0	0	0	0	命じる
enjoy	0	1	0	0	1	0	1	0	0	1	楽しい
enjoying	0	1	0	0	1	0	1	0	0	1	楽しむ
enlarged	0	0	0	0	0	0	0	0	0	0	拡大
enlargement	0	0	0	0	0	0	0	0	0	0	拡大
enlighten	0	0	0	0	1	0	1	0	0	1	啓発する
enlightenment	0	0	0	0	1	0	1	0	0	1	啓発
enlist	0	0	0	0	0	0	0	0	0	0	入隊する
enliven	0	0	0	0	1	0	1	0	1	1	活気づける
enmity	1	0	0	1	0	1	0	1	0	0	敵意
enormity	0	0	0	0	0	0	0	0	0	0	巨大さ
enormous	0	0	0	0	0	0	0	0	0	0	甚大
enormously	0	0	0	0	0	0	0	0	0	0	とてつもなく
enrich	0	0	0	0	0	0	1	0	0	0	豊かにする
enroll	0	1	0	0	0	0	0	0	0	1	登録
ensemble	0	0	0	0	0	0	1	0	0	1	アンサンブル
ensign	0	0	0	0	0	0	1	0	0	0	少尉
enslave	0	0	0	0	0	1	0	0	0	0	奴隷にする
enslaved	1	0	1	1	0	1	0	1	0	0	奴隷にされた
enslavement	0	0	0	0	0	1	0	0	0	0	奴隷化
ensue	0	0	0	0	0	0	0	0	0	0	続く
ensure	0	0	0	0	0	0	0	0	0	0	確認
entail	0	0	0	0	0	0	0	0	0	0	伴う
entangled	1	0	1	1	0	1	0	1	0	0	もつれた
entanglement	0	0	0	0	0	1	0	0	0	0	もつれ
enter	0	0	0	0	0	0	0	0	0	0	入力
enterprise	0	0	0	0	0	0	0	0	0	0	企業
enterprising	0	0	0	0	0	0	1	0	0	0	進取の気性
entertain	0	0	0	0	1	0	1	0	0	0	楽しませる
entertained	0	0	0	0	1	0	1	0	0	0	楽しませた
entertaining	0	1	0	0	1	0	1	0	0	0	面白い
entertainment	0	1	0	0	1	0	1	0	1	1	エンターテイメント
enthusiasm	0	1	0	0	1	0	1	0	1	0	熱意
enthusiast	0	1	0	0	1	0	1	0	1	0	愛好家
entice	0	0	0	0	0	0	0	0	0	0	誘惑する
entire	0	0	0	0	0	0	0	0	0	0	全体
entirety	0	0	0	0	0	0	0	0	0	0	全体
entitle	0	0	0	0	0	0	0	0	0	0	権利を得る
entity	0	0	0	0	0	0	0	0	0	0	実在物
entomology	0	0	0	0	0	0	0	0	0	0	昆虫学
entrails	0	0	1	0	0	1	0	0	0	0	内臓
entrance	0	0	0	0	0	0	0	0	0	0	入口
entreat	0	0	0	0	0	0	0	0	0	0	懇願する
entree	0	0	0	0	0	0	0	0	0	0	前菜
entrepreneur	0	0	0	0	0	0	0	0	0	0	起業家
entrust	0	0	0	0	0	0	0	0	0	1	委ねる
entry	0	0	0	0	0	0	0	0	0	0	エントリ
enumerate	0	0	0	0	0	0	0	0	0	0	列挙する
enumeration	0	0	0	0	0	0	0	0	0	0	列挙
envelope	0	0	0	0	0	0	0	0	0	0	封筒
envious	0	0	0	0	0	1	0	0	0	0	羨ましい
environ	0	0	0	0	0	0	1	0	0	0	環境
environment	0	0	0	0	0	0	0	0	0	0	環境
environs	0	0	0	0	0	0	0	0	0	0	環境
envision	0	0	0	0	0	0	0	0	0	0	思い描く
envoy	0	0	0	0	0	0	0	0	0	0	特使
ephemeral	0	0	0	0	0	0	0	0	0	0	一時的な
ephemeris	0	0	0	0	0	0	1	0	0	0	エフェメリス
epic	0	0	0	0	0	0	1	0	0	0	大作
epidemic	1	1	1	1	0	1	0	1	1	0	伝染病
epidermis	0	0	0	0	0	0	0	0	0	0	表皮
epilepsy	0	0	0	0	0	1	0	0	0	0	てんかん
epilogue	0	0	0	0	0	0	0	0	0	0	エピローグ
episcopal	0	0	0	0	0	0	0	0	0	1	司教
episode	0	0	0	0	0	0	0	0	0	0	エピソード
episodic	0	0	0	0	0	0	0	0	0	0	エピソード的な
epistle	0	0	0	0	0	0	0	0	0	0	書簡
epitaph	0	0	0	0	0	0	0	1	0	0	碑文
epithet	0	0	0	0	0	0	0	0	0	0	異名
epitome	0	0	0	0	0	0	1	0	0	0	縮図
epoch	0	0	0	0	0	0	0	0	0	0	時代
equal	0	0	0	0	0	0	0	0	0	0	同等
equality	0	0	0	0	1	0	1	0	0	1	平等
equalization	0	0	0	0	0	0	0	0	0	0	イコライゼーション
equalize	0	0	0	0	0	0	0	0	0	0	イコライズ
equally	0	0	0	0	0	0	1	0	0	0	均等に
equate	0	0	0	0	0	0	0	0	0	0	等しい
equation	0	0	0	0	0	0	0	0	0	0	方程式
equator	0	0	0	0	0	0	0	0	0	0	赤道
equatorial	0	0	0	0	0	0	0	0	0	0	赤道
equestrian	0	0	0	0	0	0	0	0	0	0	乗馬
equidistant	0	0	0	0	0	0	0	0	0	0	等距離
equilibration	0	0	0	0	0	0	0	0	0	0	平衡
equilibrium	0	0	0	0	0	0	1	0	0	0	平衡
equip	0	0	0	0	0	0	0	0	0	0	装備する
equipment	0	0	0	0	0	0	0	0	0	0	装置
equitable	0	0	0	0	0	0	0	0	0	0	公平な
equity	0	0	0	0	0	0	1	0	0	0	エクイティ
equivalence	0	0	0	0	0	0	0	0	0	0	等価
equivalent	0	0	0	0	0	0	0	0	0	0	同等
equivocal	0	0	0	0	0	0	0	0	0	0	あいまい
era	0	0	0	0	0	0	0	0	0	0	時代
eradicate	1	0	0	0	0	1	0	0	0	0	根絶する
eradication	1	0	1	1	0	1	0	0	0	0	根絶
erase	0	0	0	1	0	1	0	0	0	0	消す
erasure	0	0	0	0	0	0	0	0	0	0	消去
ere	0	0	0	0	0	0	0	0	0	0	えー
erect	0	0	0	0	0	0	0	0	0	0	直立
erection	0	0	0	0	0	0	0	0	0	0	勃起
ergo	0	0	0	0	0	0	0	0	0	0	だから
erode	0	0	0	0	0	0	0	0	0	0	侵食する
erosion	0	0	0	0	0	1	0	0	0	0	浸食
erotic	0	1	0	0	1	1	1	0	1	1	エロチック
err	0	0	0	0	0	1	0	0	0	0	エラー
errand	0	1	0	0	0	0	1	0	0	1	使い
errant	0	0	0	0	0	1	0	0	0	0	間違った
erratic	0	0	0	0	0	1	0	0	1	0	不安定
erratum	0	0	0	0	0	1	0	0	0	0	エラータ
erroneous	0	0	0	0	0	1	0	0	0	0	間違った
error	0	0	0	0	0	1	0	1	0	0	エラー
erst	0	0	0	0	0	0	0	0	0	0	最初
erudite	0	0	0	0	0	0	1	0	0	0	博識な
erupt	1	0	0	0	0	1	0	0	1	0	噴火する
eruption	1	0	0	1	0	1	0	0	1	0	噴火
escalade	0	0	0	0	0	0	0	0	0	0	エスカレード
escalate	1	0	0	0	0	1	0	0	0	0	エスカレート
escalator	0	0	0	0	0	0	0	0	0	0	エスカレーター
escape	0	1	0	1	0	1	1	0	0	0	エスケープ
escaped	0	0	0	1	0	0	0	0	0	0	逃げた
escarpment	0	0	0	0	0	0	0	0	0	0	断崖
eschew	1	0	0	0	0	1	0	1	0	0	避ける
escort	0	0	0	0	0	0	0	0	0	1	護衛
esoteric	0	0	0	0	0	0	0	0	0	0	難解な
especial	0	0	0	0	0	0	0	0	0	0	特別な
espionage	0	0	0	0	0	1	0	0	0	0	スパイ活動
espouse	0	0	0	0	0	0	0	0	0	0	配偶者
esprit	0	0	0	0	0	0	1	0	0	0	エスプリ
essay	0	0	0	0	0	0	0	0	0	0	エッセイ
essayist	0	0	0	0	0	0	0	0	0	0	エッセイスト
essence	0	0	0	0	0	0	0	0	0	0	エッセンス
essential	0	0	0	0	0	0	1	0	0	0	必要不可欠
essentially	0	0	0	0	0	0	0	0	0	0	本質的に
establish	0	0	0	0	0	0	0	0	0	1	確立します
established	0	0	0	0	1	0	1	0	0	0	設立
establishment	0	0	0	0	0	0	0	0	0	0	確率
estate	0	0	0	0	0	0	0	0	0	0	エステート
esteem	0	0	0	0	1	0	1	1	0	1	尊敬する
esthetic	0	0	0	0	0	0	1	0	0	0	美学
estimate	0	0	0	0	0	0	0	0	0	0	見積もり
estimation	0	0	0	0	0	0	0	0	0	0	推定
estoppel	0	0	0	0	0	0	0	0	0	0	禁反言
estranged	0	0	0	0	0	1	0	0	0	0	疎遠
estrogen	0	0	0	0	0	0	0	0	0	0	エストロゲン
estuary	0	0	0	0	0	0	0	0	0	0	河口
etch	0	0	0	0	0	0	0	0	0	0	エッチング
etching	0	0	0	0	0	0	0	0	0	0	エッチング
eternal	0	0	0	0	0	0	0	0	0	0	永遠
eternity	0	0	0	0	0	0	0	0	0	0	永遠
ethanol	0	0	0	0	0	0	0	0	0	0	エタノール
ether	0	0	0	0	0	0	0	0	0	0	エーテル
ethereal	0	0	0	1	0	0	0	0	0	0	空気のような
ethical	0	0	0	0	0	0	1	0	0	0	倫理的
ethics	0	0	0	0	0	0	1	0	0	0	倫理
ethnography	0	0	0	0	0	0	0	0	0	0	民俗学
etiology	0	0	0	0	0	0	0	0	0	0	病因
etiquette	0	0	0	0	0	0	0	0	0	0	エチケット
etymology	0	0	0	0	0	0	0	0	0	0	語源
euchre	0	0	0	0	0	0	0	0	0	0	ユーカー
eugenics	0	0	0	0	0	0	0	0	0	0	優生学
eulogy	0	0	0	0	0	0	0	0	0	0	追悼
euphemism	0	0	0	0	0	0	0	0	0	0	婉曲表現
euthanasia	0	0	0	1	0	1	0	1	0	0	安楽死
evacuate	0	0	0	1	0	1	0	0	0	0	隔離
evacuation	0	0	0	0	0	1	0	0	0	0	避難
evade	1	0	1	1	0	1	0	0	0	0	回避
evaluate	0	0	0	0	0	0	0	0	0	0	評価
evanescence	0	0	0	0	0	0	0	1	1	0	エヴァネッセンス
evangelical	0	0	0	0	0	0	0	0	0	0	福音派
evangelist	0	0	0	0	0	0	0	0	0	0	エバンジェリスト
evangelistic	0	0	0	0	0	0	0	0	0	0	伝道的
evaporation	0	0	0	0	0	0	0	0	0	0	蒸発
evasion	0	0	0	1	0	1	0	1	0	0	回避
eve	0	0	0	0	0	0	0	0	0	0	イブ
evening	0	0	0	0	0	0	0	0	0	0	夜
event	0	0	0	0	0	0	0	0	0	0	イベント
eventful	0	0	0	0	0	0	0	0	0	0	波乱に満ちた
eventual	0	1	0	0	0	0	0	0	0	0	最終的な
eventuality	0	1	0	1	0	0	0	0	0	0	不測の事態
evergreen	0	0	0	0	1	0	1	0	0	1	常緑
everlasting	0	0	0	0	0	0	1	0	0	0	永遠の
evermore	0	0	0	0	0	0	0	0	0	0	永遠に
everyday	0	0	0	0	0	0	0	0	0	0	毎日
evict	0	0	0	0	0	1	0	1	0	0	追い出す
eviction	1	0	1	1	0	1	0	1	0	0	立ち退き
evidence	0	0	0	0	0	0	0	0	0	0	証拠
evident	0	0	0	0	0	0	1	0	0	1	明らか
evil	1	0	1	1	0	1	0	1	0	0	悪の
evoke	0	0	0	0	0	0	0	0	0	0	呼び起こす
evolution	0	0	0	0	0	0	1	0	0	0	進化
evolve	0	0	0	0	0	0	0	0	0	0	進化
ewe	0	0	0	0	0	0	0	0	0	0	雌羊
exacerbate	0	0	0	0	0	1	0	0	0	0	悪化させる
exacerbation	1	0	0	1	0	1	0	0	0	0	増悪
exacting	0	0	0	0	0	1	0	0	0	0	厳しい
exaggerate	1	0	0	0	0	1	0	0	0	0	誇張する
exaggerated	0	0	0	0	0	1	0	0	0	0	誇張された
exaggeration	0	0	0	0	0	0	0	0	0	0	過言
exalt	0	1	0	0	1	0	1	0	0	1	高揚する
exaltation	0	0	0	0	1	0	1	0	0	1	高揚
exalted	0	0	0	0	1	0	1	0	0	1	高貴な
exam	0	0	0	0	0	0	0	0	0	0	テスト
examination	0	0	0	1	0	1	0	0	1	0	検査
examine	0	0	0	0	0	0	0	0	0	0	診る
examiner	0	0	0	0	0	0	0	0	0	0	審査官
exasperation	1	0	1	0	0	1	0	0	0	0	激怒
excavate	0	0	0	0	0	0	0	0	0	0	発掘する
excavation	0	1	0	0	0	1	0	0	1	0	発掘
excavator	0	0	0	0	0	0	0	0	0	0	掘削機
exceed	0	1	0	0	1	0	1	0	0	0	超えた
exceeding	0	0	0	0	0	0	0	0	0	0	超過
excel	0	1	0	0	1	0	1	0	1	1	エクセル
excellence	0	0	1	0	1	0	1	0	0	1	優秀
excellent	0	0	0	0	1	0	1	0	0	1	優れた
excepting	0	0	0	0	0	0	0	0	0	0	以外
exception	0	0	0	0	0	0	0	0	0	0	例外
excerpt	0	0	0	0	0	0	0	0	0	0	抜粋
excess	0	0	0	0	0	1	0	0	0	0	過剰
excessive	0	0	0	0	0	0	0	0	0	0	過剰
excessively	0	0	0	0	0	0	0	0	0	0	過度に
exchange	0	0	0	0	0	0	1	0	0	1	両替
excise	0	0	0	0	0	1	0	0	0	0	物品税
excision	0	0	0	0	0	0	0	0	0	0	切除
excitability	0	0	0	0	0	0	0	0	0	0	興奮性
excitable	0	0	0	0	0	0	1	0	0	0	興奮しやすい
excitation	1	1	0	1	1	0	1	0	1	0	励起
excite	1	1	0	1	1	0	1	0	1	0	エキサイト
excited	0	1	0	0	1	0	1	0	1	1	興奮した
excitement	0	1	0	0	1	0	1	0	1	0	興奮
exciting	0	1	0	0	1	0	1	0	1	0	エキサイティング
exclaim	0	0	0	0	0	0	0	0	1	0	叫ぶ
excluded	0	0	1	0	0	1	0	1	0	0	除外
excluding	0	0	0	0	0	1	0	1	0	0	除外
exclusion	0	0	1	1	0	1	0	1	0	0	除外
excrement	0	0	1	0	0	1	0	0	0	0	排泄物
excretion	0	0	1	0	0	0	0	0	0	0	排泄
excruciating	0	0	0	1	0	1	0	0	0	0	耐え難い
excursion	0	0	0	0	0	0	0	0	0	0	遠足
excuse	0	0	0	0	0	1	0	0	0	0	言い訳
execute	0	0	0	0	0	0	0	0	0	0	実行する
execution	1	0	0	1	0	1	0	1	0	1	実行
executioner	1	0	0	1	0	1	0	1	0	0	死刑執行人
executive	0	0	0	0	0	0	0	0	0	0	エグゼクティブ
executor	0	0	0	0	0	0	0	0	0	1	遺言執行者
exegesis	0	0	0	0	0	0	0	0	0	0	釈義
exemplar	0	0	0	0	0	0	0	0	0	0	手本
exemplary	0	0	0	0	0	0	1	0	0	0	模範的な
exemplify	0	0	0	0	0	0	0	0	0	0	例える
exempt	0	0	0	0	0	0	0	0	0	0	免除される
exemption	0	0	0	0	0	0	1	0	0	0	免除
exercise	0	0	0	0	0	0	0	0	0	0	エクササイズ
exert	0	0	0	0	0	0	0	0	0	0	発揮する
exertion	0	0	0	0	0	0	0	0	0	0	労作
exhale	0	0	0	0	0	0	0	0	0	0	息を吐く
exhaust	0	0	0	0	0	1	0	0	0	0	排気
exhausted	0	0	0	0	0	1	0	1	0	0	疲れ果てた
exhaustion	0	1	0	0	0	1	0	1	0	0	疲労困憊
exhaustive	0	0	0	0	0	0	0	0	0	1	徹底的な
exhibit	0	0	0	0	0	0	0	0	0	0	示す
exhibition	0	0	0	0	0	0	0	0	0	0	エキシビション
exhilaration	0	0	0	0	1	0	1	0	1	0	爽快感
exhort	0	0	0	0	0	0	1	0	0	0	勧める
exhortation	0	0	0	0	0	0	1	0	0	0	勧め
exigent	0	1	1	1	0	1	0	0	1	0	緊急
exile	1	0	0	1	0	1	0	1	0	0	亡命
exist	0	0	0	0	0	0	0	0	0	0	存在
existence	0	0	0	0	0	0	1	0	0	0	存在
existent	0	0	0	0	0	0	0	0	0	0	存在する
existing	0	0	0	0	0	0	0	0	0	0	既存
exit	0	0	0	0	0	0	0	0	0	0	出口
exodus	0	0	0	0	0	0	0	0	0	0	脱出
exorbitant	0	0	0	0	0	0	0	0	0	0	法外な
exorcism	0	0	0	1	0	1	0	1	0	0	悪魔祓い
exorcist	0	0	0	0	0	0	0	0	0	0	エクソシスト
exotic	0	0	0	0	0	0	1	0	0	0	エキゾチック
expand	0	0	0	0	0	0	0	0	0	0	拡大
expanded	0	0	0	0	0	0	0	0	0	0	拡張された
expanse	0	0	0	0	0	0	0	0	0	0	広がり
expansion	0	0	0	0	0	0	0	0	0	0	拡張
expansive	0	0	0	0	0	0	0	0	0	0	広大な
expatriate	0	0	0	0	0	1	0	0	0	0	国外移住者
expect	0	1	0	0	0	0	1	0	1	1	予想
expectancy	0	1	0	0	0	0	0	0	0	0	期待
expectant	0	1	0	0	0	0	0	0	0	0	期待している
expectation	0	1	0	0	0	0	1	0	0	0	期待
expected	0	1	0	0	0	0	0	0	0	0	期待される
expecting	0	1	0	0	0	0	0	0	0	0	期待
expediency	0	0	0	0	0	0	0	0	0	0	便宜
expedient	0	0	0	0	1	0	1	0	0	1	都合のよい
expedite	0	0	0	0	0	0	0	0	0	0	促進する
expedition	0	1	0	0	0	0	1	0	0	0	遠征
expeditious	0	0	0	0	0	0	0	0	0	0	迅速な
expel	1	0	1	1	0	1	0	1	0	0	追放する
expenditure	0	0	0	0	0	1	0	0	0	0	支出
expense	0	0	0	0	0	0	0	0	0	0	費用
expenses	0	0	0	0	0	1	0	0	0	0	経費
expensive	0	0	0	0	0	0	0	0	0	0	高い
experience	0	0	0	0	0	0	0	0	0	0	経験
experienced	0	0	0	0	0	0	1	0	0	1	経験豊富な
experiences	0	0	0	0	0	0	0	0	0	0	経験
experiment	0	1	0	0	0	0	0	0	1	0	実験
experimental	0	0	0	0	0	0	0	0	0	0	実験的
experimenter	0	0	0	0	0	0	0	0	0	0	実験者
expert	0	0	0	0	0	0	1	0	0	1	エキスパート
expertise	0	0	0	0	0	0	1	0	0	1	専門知識
expiration	0	0	0	0	0	0	0	0	0	0	有効期限
expire	0	0	0	0	0	1	0	1	0	0	期限切れ
expired	0	0	0	0	0	1	0	0	0	0	期限切れ
expiry	0	0	0	0	0	0	0	0	0	0	期限切れ
