English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Yiddish Word
eyeglass	0	0	0	0	0	0	0	0	0	0	ברגל
eyelet	0	0	0	0	0	0	0	0	0	0	יילעט
eyepiece	0	0	0	0	0	0	0	0	0	0	אויג פּיעסע
eyesight	0	0	0	0	0	0	0	0	0	0	ריע
eyewitness	0	0	0	0	0	0	0	0	0	1	עדות
fable	0	0	0	0	0	0	0	0	0	0	לעגענדע
fabric	0	0	0	0	0	0	0	0	0	0	שטאָף
fabricate	0	0	0	0	0	1	0	0	0	0	פּראָדוצירן
fabricated	0	0	0	0	0	0	0	0	0	0	פאבריצירט
fabrication	0	0	0	0	0	1	0	0	0	1	פאַבריקיישאַן
facade	0	0	0	0	0	0	0	0	0	0	פאַסאַד
face	0	0	0	0	0	0	0	0	0	0	פּנים
facet	0	0	0	0	0	0	0	0	0	0	פאַסעט
facile	0	0	0	0	0	0	0	0	0	0	פאַסילע
facilitate	0	0	0	0	0	0	1	0	0	0	פאַסילאַטייט
facility	0	0	0	0	0	0	0	0	0	0	מעכירעס
facing	0	0	0	0	0	0	0	0	0	0	פייסינג
facsimile	0	0	0	0	0	0	0	0	0	0	פאַקסימילע
fact	0	0	0	0	0	0	0	0	0	1	פאַקט
faction	0	0	0	0	0	0	0	0	0	0	פאַקשאַן
factor	0	0	0	0	0	0	0	0	0	0	פאַקטאָר
factory	0	0	0	0	0	0	0	0	0	0	פאַבריק
facts	0	0	0	0	0	0	1	0	0	1	פאקטן
faculties	0	0	0	0	0	0	0	0	0	0	פאַקולטיעס
faculty	0	0	0	0	0	0	1	0	0	1	פיייקייַט
fad	0	0	0	0	0	0	0	0	0	0	פאַד
fade	0	0	0	0	0	1	0	0	0	0	וועלקן
faded	0	0	0	0	0	0	0	0	0	0	פאַרוועלקט
faeces	0	0	1	0	0	1	0	0	0	0	פעסעס
failing	1	1	0	1	0	1	0	1	0	0	פיילינג
failure	0	0	1	1	0	1	0	1	0	0	דורכפאַל
fain	0	1	0	0	1	0	1	0	0	1	fain
fainting	0	0	0	1	0	1	0	1	1	0	פאַרשווינדן
fair	0	0	0	0	0	0	1	0	0	0	גערעכט
fairly	0	0	0	0	0	0	1	0	0	1	פערלי
fairway	0	0	0	0	0	0	0	0	0	0	פערוויי
fairy	0	0	0	0	0	0	0	0	0	0	פייע
faith	0	1	0	0	1	0	1	0	0	1	אמונה
faithful	0	0	0	0	0	0	1	0	0	1	געטריי
faithless	0	0	0	0	0	1	0	1	0	0	געטרייַ
fake	0	0	0	0	0	1	0	0	0	0	שווינדל
fall	0	0	0	0	0	1	0	1	0	0	פאַלן
fallacious	1	0	0	0	0	1	0	0	0	0	פאַלש
fallacy	0	0	0	0	0	1	0	0	0	0	פאַלשקייט
fallible	0	0	0	0	0	1	0	0	0	0	פאַלאַבאַל
falling	0	0	0	0	0	1	0	1	0	0	פאַללינג
fallow	0	0	0	0	0	1	0	0	0	0	פאַלאָו
falsehood	1	0	0	0	0	1	0	0	0	1	שקר
falsely	0	0	0	0	0	1	0	0	0	0	פאַלש
falsification	1	0	0	0	0	1	0	0	0	0	פאַלסיפיקאַטיאָן
falsified	0	0	0	0	0	0	0	0	0	0	פאלשען
falsify	0	0	1	0	0	1	0	0	0	0	פאלשן
falsity	0	0	1	0	0	1	0	0	0	0	פאַלשקייט
falter	0	0	0	1	0	1	0	0	0	0	פאַלטער
fame	0	0	0	0	0	0	1	0	0	0	רום
famed	0	0	0	0	0	0	0	0	0	0	באַרימט
familiar	0	0	0	0	0	0	1	0	0	1	קענטלעך
familiarity	0	1	0	0	1	0	1	0	0	1	פאַמיליעראַטי
familiarize	0	0	0	0	0	0	0	0	0	0	באַקענען זיך
famine	0	0	0	0	0	1	0	1	0	0	הונגער
famous	0	0	0	0	0	0	1	0	0	0	באַרימט
famously	0	0	0	0	0	0	1	0	0	0	באַרימט
fan	0	0	0	0	0	0	0	0	0	0	פאָכער
fanatic	0	0	0	0	0	1	0	0	0	0	פאנאטיש
fanaticism	0	0	0	1	0	0	0	0	0	0	פאנאטיזם
fanciful	0	0	0	0	0	0	0	0	0	0	פאַנטאַסטיש
fancy	0	1	0	0	1	0	1	0	0	0	פאַנטאַזיע
fandango	0	0	0	0	0	0	0	0	0	0	פאַנדאַנגאָ
fanfare	0	1	0	0	1	0	1	0	1	0	פאַנפער
fang	0	0	0	1	0	0	0	0	0	0	fang
fangs	0	0	0	1	0	0	0	0	0	0	פאַנגז
fanning	0	0	0	0	0	0	0	0	0	0	פאַננינג
fantasia	0	0	0	0	0	0	0	0	0	0	פאַנטאַזיע
fantasy	0	0	0	0	0	0	0	0	0	0	פאַנטאַזיע
farce	0	0	0	0	0	1	0	0	0	0	פאַרס
farcical	0	0	1	0	0	1	0	0	0	0	פאַרצווייפלט
fare	0	0	0	0	0	0	0	0	0	0	אָפּצאָל
farewell	0	0	0	0	0	0	0	0	0	0	געזעגענונג
farm	0	1	0	0	0	0	0	0	0	0	פאַרם
farmer	0	0	0	0	0	0	0	0	0	0	פּויער
farmhouse	0	0	0	0	0	0	0	0	0	0	פאַרמכאַוס
farming	0	0	0	0	0	0	0	0	0	0	פאַרמינג
faro	0	0	0	0	0	0	0	0	0	0	faro
farther	0	0	0	0	0	0	0	0	0	0	ווייטער
fascia	0	0	0	0	0	0	0	0	0	0	fascia
fascinating	0	0	0	0	0	0	1	0	0	0	געוואלדיג
fascination	0	0	0	0	0	0	1	0	0	0	פאַסאַניישאַן
fashion	0	0	0	0	0	0	0	0	0	0	שניט
fashionable	0	0	0	0	0	0	1	0	0	0	מאָדערן
fasten	0	0	0	0	0	0	0	0	0	0	פאַסטן
fastener	0	0	0	0	0	0	0	0	0	0	פאַסנער
fastening	0	0	0	0	0	0	0	0	0	0	פאַסאַנינג
fasting	0	0	0	0	0	1	0	1	0	0	פאַסטן
fat	0	0	1	0	0	1	0	1	0	0	פעט
fatal	1	0	0	1	0	1	0	1	0	0	פאַטאַל
fatality	0	0	0	1	0	1	0	1	0	0	פאַטאַליטי
fate	0	1	0	0	0	1	0	0	0	0	גורל
fated	0	0	0	0	0	0	0	0	0	0	באַשערט
father	0	0	0	0	0	0	0	0	0	1	פאטער
fathom	0	0	0	0	0	0	0	0	0	0	פֿאָטן
fatigue	0	0	0	0	0	1	0	0	0	0	מידקייַט
fatigued	0	0	0	0	0	1	0	1	0	0	מיד
fatty	0	0	1	0	0	1	0	1	0	0	פאַטי
fault	0	0	0	0	0	1	0	1	0	0	שולד
faultless	0	0	0	0	0	0	1	0	0	1	פֿאָלקלאַס
faulty	0	0	0	0	0	1	0	0	0	0	פאָלטי
fauna	0	0	0	0	0	0	0	0	0	0	פאָנאַ
favor	0	0	0	0	0	0	0	0	0	0	טויווע
favorable	0	1	0	0	1	0	1	0	1	1	גינציק
favorite	0	0	0	0	1	0	1	0	0	1	באַליבט
favoritism	0	0	0	0	0	0	1	0	0	0	פאַוואָריטיזאַם
fawn	0	0	0	0	0	1	0	0	0	0	פאַן
fear	1	0	0	1	0	1	0	0	0	0	מורא
fearful	0	0	0	1	0	1	0	1	0	0	מוראדיק
fearfully	0	0	0	1	0	1	0	1	1	0	מוראדיק
fearing	0	0	0	1	0	1	0	0	0	0	מורא
fearless	0	0	0	1	0	0	1	0	0	0	ומדערשראָקן
feasibility	0	0	0	0	0	0	0	0	0	0	פיזאַבילאַטי
feasible	0	0	0	0	0	0	0	0	0	0	פיזאַבאַל
feat	0	1	0	0	1	0	1	0	1	0	קונץ
feather	0	0	0	0	0	0	0	0	0	0	פעדער
feature	0	0	0	0	0	0	1	0	0	0	שטריך
features	0	0	0	0	0	0	0	0	0	0	איינריכטונגען
febrile	0	0	0	0	0	1	0	0	0	0	פעברילע
fecal	0	0	1	0	0	1	0	0	0	0	פעקאַל
feces	0	0	1	0	0	1	0	0	0	0	פעסעס
fecundity	0	0	0	0	0	0	0	0	0	0	פעקונדאַטי
federal	0	0	0	0	0	0	0	0	0	0	פעדעראלע
federation	0	0	0	0	0	0	0	0	0	0	פעדעריישאַן
fee	1	0	0	0	0	1	0	0	0	0	אָפּצאָל
feeble	0	0	0	0	0	1	0	1	0	0	שוואַך
feed	0	0	0	0	0	0	0	0	0	0	קאָרמען
feeder	0	0	0	0	0	0	0	0	0	0	פידער
feel	0	0	0	0	0	0	0	0	0	0	פילן
feeling	1	1	1	1	1	1	1	1	1	1	געפיל
feet	0	0	0	0	0	0	0	0	0	0	פֿיס
feigned	0	0	0	0	0	1	0	0	0	0	געמאַכט
felicity	0	0	0	0	1	0	1	0	0	0	גליק
feline	0	0	0	0	0	0	0	0	0	0	פעלינע
fell	0	0	0	0	0	1	0	1	0	0	געפאלן
fellow	0	0	0	0	0	0	1	0	0	1	יונגערמאַן
fellowship	0	0	0	0	0	0	1	0	0	0	חברותאשאפט
felon	0	0	0	1	0	1	0	0	0	0	פאַרברעכער
felony	0	0	0	0	0	1	0	0	0	0	פאַרברעכן
felt	0	0	0	0	0	0	0	0	0	0	פּעלץ
feminine	0	0	0	0	0	0	0	0	0	0	ווייַבלעך
femininity	0	0	0	0	0	0	0	0	0	0	פעמאַנינאַטי
fen	0	0	0	0	0	0	0	0	0	0	פען
fence	0	0	0	0	0	0	0	0	0	0	פּלויט
fenced	1	0	0	0	0	0	0	0	0	0	פענסט
fend	0	0	0	0	0	0	0	0	0	0	פענד
fender	0	0	0	0	0	0	0	0	0	1	פענדער
fennel	0	0	0	0	0	0	0	0	0	0	פעננעל
ferment	0	1	0	0	0	1	0	0	0	0	פערמענט
fermentation	0	1	0	0	0	0	0	0	0	0	פערמאַנטיישאַן
fern	0	0	0	0	0	0	0	0	0	0	פערן
ferocious	1	0	1	1	0	1	0	0	0	0	פעראָושאַס
ferocity	1	0	0	0	0	1	0	0	0	0	גרייַזקייט
ferry	0	0	0	0	0	0	0	0	0	0	פּראָם
fertile	0	0	0	0	0	0	1	0	0	0	פרוכטבאַר
fertilize	0	0	0	0	0	0	0	0	0	0	פערטאַלייז
fervent	0	0	0	0	0	0	0	0	0	0	פערווענט
fervor	1	0	0	0	1	0	1	0	0	0	ברעם
festival	0	1	0	0	1	0	1	0	1	0	פעסטיוואַל
festive	0	0	0	0	1	0	1	0	0	0	פעסטיוו
fetch	0	0	0	0	0	0	0	0	0	0	ברענגען
fete	0	1	0	0	1	0	1	0	1	0	פעטע
fetish	0	0	0	0	0	0	0	0	0	0	פעטיש
feud	1	0	0	0	0	1	0	0	0	0	פיוד
feudal	0	0	0	0	0	1	0	0	0	0	פיודאַל
feudalism	1	0	0	0	0	1	0	1	0	0	פיודאַליזם
fever	0	0	0	1	0	0	0	0	0	0	פיבער
feverish	0	0	0	0	0	1	0	0	0	0	היץדיק
fiancee	0	0	0	0	0	0	0	0	0	0	כאָסן
fiasco	0	0	0	0	0	1	0	0	0	0	פיאַסקאָ
fiat	0	0	0	0	0	0	0	0	0	0	fiat
fib	1	0	0	0	0	1	0	0	0	0	fib
fiber	0	0	0	0	0	0	0	0	0	0	פיברע
fibrous	0	0	0	0	0	0	0	0	0	0	פייבראַס
fickle	0	0	0	0	0	1	0	0	0	0	קאַפּריזיק
fiction	0	0	0	0	0	0	0	0	0	0	בעלעטריסטיק
fictitious	0	0	0	0	0	1	0	0	0	0	פיקטיש
fiddle	0	0	0	0	0	0	0	0	0	0	פידעלע
fiddler	0	0	0	0	0	0	0	0	0	0	פידלער
fidelity	0	0	0	0	1	0	1	0	0	1	געטרייַשאַפט
fiduciary	0	0	0	0	0	0	0	0	0	0	פידוסיאַרי
field	0	0	0	0	0	0	0	0	0	0	פעלד
fiend	1	0	1	1	0	1	0	0	0	0	פיענד
fierce	1	0	1	1	0	1	0	0	0	0	צאָרנדיק
fiesta	0	1	0	0	1	0	1	0	1	1	fiesta
fight	1	0	0	1	0	1	0	0	0	0	קאַמף
fighter	0	0	0	0	0	0	0	0	0	0	פייטער
fighting	1	0	0	0	0	1	0	0	0	0	פייטינג
figment	0	0	0	0	0	0	0	0	0	0	פיגימענט
figurative	0	0	0	0	0	0	0	0	0	0	פיגוראַטיווע
figure	0	0	0	0	0	0	0	0	0	0	פיגור
figurine	0	0	0	0	0	0	0	0	0	0	פיגיערין
filament	0	0	0	0	0	0	0	0	0	0	פאָדעם
filamentous	0	0	0	0	0	0	0	0	0	0	פילאַמענטאַס
file	0	0	0	0	0	0	0	0	0	0	טעקע
filibuster	0	0	0	0	0	1	0	0	0	0	פיליבוסטער
filigree	0	0	0	0	0	0	0	0	0	0	פיליגרעע
filing	0	0	0	0	0	0	0	0	0	0	פילינג
filings	0	0	0	0	0	0	0	0	0	0	פילינגז
fill	0	0	0	0	0	0	0	0	0	1	פּלאָמבירן
fillet	0	0	0	0	0	0	0	0	0	0	פאַליי
filling	0	0	0	0	0	0	0	0	0	0	פילונג
filly	0	0	0	0	0	0	0	0	0	0	פיל
film	0	0	0	0	0	0	0	0	0	0	פילם
filmy	0	0	0	0	0	0	0	0	0	0	פילמי
filter	0	0	0	0	0	0	0	0	0	0	פילטער
filth	0	0	1	0	0	1	0	0	0	0	שמוץ
filthy	0	0	1	0	0	1	0	0	0	0	שמוציק
fin	0	0	0	0	0	0	0	0	0	0	fin
final	0	0	0	0	0	0	0	0	0	0	לעצטגילטיק
finale	0	0	0	0	0	0	0	0	0	0	פינאַלע
finality	0	0	0	0	0	0	0	0	0	0	פינאַליטעט
finally	0	1	1	0	1	0	1	0	1	1	צום סוף
finance	0	0	0	0	0	0	0	0	0	0	פינאַנצן
financial	0	0	0	0	0	0	0	0	0	0	פינאַנציעל
financier	0	0	0	0	0	0	0	0	0	0	פינאַנסיסט
finch	0	0	0	0	0	0	0	0	0	0	פינך
find	0	0	0	0	0	0	0	0	0	0	געפינען
finding	0	0	0	0	0	0	0	0	0	0	געפונען
finery	0	0	0	0	0	0	1	0	0	0	פינערי
finesse	0	0	0	0	0	0	1	0	0	0	פינעס
finger	0	0	0	0	0	0	0	0	0	0	פינגער
fingerprint	0	0	0	0	0	0	0	0	0	0	פינגערפּרינט
finish	0	0	0	0	0	0	0	0	0	0	ענדיקן
finite	0	0	0	0	0	0	0	0	0	0	ענדלעך
fink	0	0	0	0	0	0	0	0	0	0	פינק
fire	0	0	0	1	0	0	0	0	0	0	פייַער
firearms	1	0	0	1	0	1	0	0	0	0	פייער געווער
fireball	0	0	0	0	0	0	1	0	0	0	פיירבאָל
firefly	0	0	0	0	0	0	0	0	0	0	פייערפליי
fireman	0	0	0	0	0	0	0	0	0	1	פייערמאַן
fireplace	0	0	0	0	0	0	0	0	0	0	קאַמין
fireproof	0	0	0	0	0	0	1	0	0	0	פייערפּרוף
fireside	0	0	0	0	0	0	0	0	0	0	פייערסייד
firewood	0	0	0	0	0	0	0	0	0	0	ברענהאָלץ
firework	0	0	0	0	0	0	0	0	0	0	פיירווערק
firing	0	0	0	0	0	0	0	0	0	0	פירינג
firm	0	0	0	0	0	0	0	0	0	0	פעסט
firmament	0	0	0	0	0	0	0	0	0	0	פירמאַמענט
firmly	0	0	0	0	0	0	0	0	0	0	פעסט
firmness	0	0	0	0	0	0	1	0	0	1	פעסטקייט
firstborn	0	1	0	0	1	0	1	0	0	1	ערשטגעבוירן
fiscal	0	0	0	0	0	0	0	0	0	0	פינאַנציעל
fish	0	0	0	0	0	0	0	0	0	0	פיש
fisherman	0	0	0	0	0	0	0	0	0	0	פישער
fishery	0	0	0	0	0	0	0	0	0	0	פישערי
fishing	0	0	0	0	0	0	0	0	0	0	פישערייַ
fishy	0	0	0	0	0	0	0	0	0	0	פישי
fissile	0	0	0	0	0	0	0	0	0	0	פיסאַל
fission	0	0	0	0	0	0	0	0	0	0	שפּאַלטונג
fissure	0	0	0	0	0	0	0	0	0	0	שפּאַלט
fist	0	0	0	0	0	0	0	0	0	0	פויסט
fistula	0	0	0	0	0	0	0	0	0	0	פיסטולאַ
fitness	0	0	0	0	0	0	0	0	0	0	טויגיקייט
fits	1	0	0	0	0	1	0	0	0	0	פיץ
fitted	0	0	0	0	0	0	0	0	0	0	פיטאַד
fitting	0	1	0	0	1	0	1	0	0	1	פּאַסן
fittings	0	0	0	0	0	0	0	0	0	0	פיטינגז
fix	0	0	0	0	0	0	0	0	0	0	פאַרריכטן
fixation	0	0	0	0	0	0	0	0	0	0	פיקסיישאַן
fixed	0	0	0	0	0	0	0	0	0	1	פאַרפעסטיקט
fixture	0	0	0	0	0	0	1	0	0	0	ייַנאָרדענונג
fixtures	0	0	0	0	0	0	0	0	0	0	פיקסטשערז
fizz	0	0	0	0	0	0	0	0	0	0	פיז
flabby	0	0	1	0	0	1	0	0	0	0	שלעפדיק
flaccid	0	0	0	0	0	1	0	1	0	0	פלאַקסיד
flagging	0	0	0	0	0	1	0	0	0	0	פלאַגינג
flagrant	1	0	1	0	0	1	0	0	0	0	פאַנטאַסטיש
flagship	0	0	0	0	0	0	0	0	0	1	פלאַגשיפּ
flake	0	0	0	0	0	1	0	0	0	0	פלאַקע
flaky	0	0	0	0	0	0	0	0	0	0	פלאַקי
flame	0	0	0	0	0	0	0	0	0	0	פלאַם
flaming	0	0	0	0	0	0	0	0	0	0	פלאַמינג
flange	0	0	0	0	0	0	0	0	0	1	פלאַנדזש
flank	0	0	0	0	0	0	0	0	0	0	פלאַנקען
flanked	0	0	0	0	0	0	0	0	0	0	פלאַנגקט
flanking	0	0	0	0	0	0	0	0	0	0	פלאַנקינג
flannel	0	0	0	0	0	0	0	0	0	0	פלאַנאַל
flap	0	0	0	0	0	1	0	0	0	0	פלאַפּ
flapping	0	0	0	0	0	0	0	0	0	0	פלאפּינג
flare	0	0	0	0	0	0	0	0	0	0	פלער
flaring	0	0	0	0	0	0	0	0	0	0	פלאַרינג
flash	0	0	0	0	0	0	0	0	0	0	בליץ
flashback	0	0	0	0	0	0	0	0	0	0	פלאַשבאַק
flashing	0	0	0	0	0	0	0	0	0	0	פלאַשינג
flashlight	0	0	0	0	0	0	0	0	0	0	פלאַשליגהט
flashy	0	0	0	0	0	0	0	0	0	0	בלענדיק
flask	0	0	0	0	0	0	0	0	0	0	קאָלבע
flat	0	0	0	0	0	0	0	0	0	0	פלאַך
flatness	0	0	0	0	0	0	0	0	0	0	פלאַטנאַס
flatten	0	0	0	0	0	0	0	0	0	0	פלאַטאַן
flattering	0	0	0	0	1	0	1	0	0	0	פלאַטערינג
flattery	0	0	0	0	0	0	0	0	0	0	פלאַטערניש
flatulence	0	0	1	0	0	1	0	0	0	0	פלאַטולענסע
flaunt	0	0	0	0	0	1	0	0	0	0	פלאָנט
flavor	0	0	0	0	0	0	0	0	0	0	טעם
flaw	0	0	0	0	0	1	0	1	0	0	פלאָ
flea	0	0	1	0	0	1	0	0	0	0	פלוי
fled	0	0	0	1	0	0	0	0	0	0	אנטלאפן
flee	0	0	0	1	0	1	0	0	0	0	אַנטלויפן
fleece	1	0	1	0	0	1	0	1	0	0	פעל
fleet	0	0	0	0	0	0	1	0	0	0	פליט
fleeting	0	0	0	0	0	0	0	0	0	0	פליטינג
flesh	0	0	1	0	0	0	0	0	0	0	פלייש
fleshy	0	0	0	0	0	1	0	0	0	0	פליישיק
flex	0	0	0	0	0	0	0	0	0	0	פלעקס
flexibility	0	0	0	0	0	0	1	0	0	0	בייגיקייט
flexible	0	0	0	0	0	0	0	0	0	0	פלעקסאַבאַל
flexion	0	0	0	0	0	0	0	0	0	0	פלעקסיאָן
flicker	0	0	0	0	0	0	0	0	0	0	פליקער
flickering	0	0	0	0	0	0	0	0	0	0	פלעקנדיק
flier	0	0	0	0	0	0	0	0	0	0	פליער
flight	0	0	0	0	0	0	0	0	0	0	פלי
flinch	0	1	1	1	0	1	0	1	1	0	קריכן זיך
fling	0	0	0	0	0	0	0	0	0	0	פליען
flint	0	0	0	0	0	0	0	0	0	0	פלינט
flipper	0	0	0	0	0	0	0	0	0	0	פליפּער
flirt	0	1	0	0	1	1	1	0	1	1	פלירטעווען
flirting	0	0	0	0	0	0	0	0	0	0	פלירטינג
float	0	0	0	0	0	0	0	0	0	0	שווימען
flock	0	0	0	0	0	0	0	0	0	0	סטייַע
flog	1	0	1	1	0	1	0	1	0	0	פלאַג
flood	0	0	0	1	0	0	0	0	0	0	מבול
floor	0	0	0	0	0	0	0	0	0	0	שטאָק
flop	0	0	1	0	0	1	0	1	0	0	פלאַפּ
flora	0	0	0	0	0	0	0	0	0	0	פלאָראַ
floral	0	0	0	0	0	0	1	0	0	0	פלאָראַל
florist	0	0	0	0	0	0	0	0	0	0	פלאָריסט
floss	0	0	0	0	0	0	0	0	0	0	פלאַס
flounder	0	0	0	1	0	1	0	1	0	0	פלונדער
flour	0	0	0	0	0	0	0	0	0	0	מעל
flow	0	0	0	0	0	0	1	0	0	0	לויפן
flowering	0	0	0	0	0	0	0	0	0	0	פלאַוערינג
flowery	0	0	0	0	0	0	1	0	0	0	פלאַוערי
flu	0	0	0	1	0	1	0	0	0	0	פלו
fluctuate	0	0	0	0	0	0	0	0	0	0	וואַקלענ זיך
fluctuating	0	0	0	0	0	0	0	0	0	0	פלאַקטשוייטינג
fluctuation	1	0	0	1	0	1	0	0	0	0	פלאַקטשויישאַן
flue	0	0	0	0	0	0	0	0	0	0	יושקע
fluency	0	0	0	0	0	0	0	0	0	0	פלואַנסי
fluff	0	0	0	0	0	0	0	0	0	0	פּוך
fluffy	0	0	0	0	0	0	0	0	0	0	פּוכיק
fluid	0	0	0	0	0	0	0	0	0	0	פליסיק
fluidity	0	0	0	0	0	0	0	0	0	0	פלוידאַטי
fluke	0	0	0	0	0	0	0	0	1	0	פלעק
fluorescence	0	0	0	0	0	0	0	0	0	0	פלורעסאַנס
fluorescent	0	0	0	0	0	0	0	0	0	0	פלורעסאַנט
flurry	0	0	0	0	0	0	0	0	0	0	פלערי
flush	0	0	0	0	0	0	1	0	0	0	גלייַך
flustered	0	0	0	0	0	0	0	0	0	0	פלאַסטערד
flute	0	0	0	0	0	0	0	0	0	0	פלייט
fluted	0	0	0	0	0	0	0	0	0	0	פלוטיד
fluvial	0	0	0	0	0	0	0	0	0	0	פלווויאַל
flux	0	0	0	0	0	0	0	0	0	0	פלאַקס
fly	0	0	0	0	0	0	0	0	0	0	פליען
flyer	0	0	0	0	0	0	0	0	0	0	פליער
flying	0	0	0	1	0	0	1	0	0	0	פליענדיק
flywheel	0	0	0	0	0	0	0	0	0	0	פליוויל
foal	0	0	0	0	0	0	0	0	0	0	פאָול
foam	0	0	0	0	0	0	0	0	0	0	פּינע
foaming	0	0	0	0	0	0	0	0	0	0	פאָומינג
foamy	0	0	0	0	0	0	0	0	0	0	פאָומי
fob	0	0	0	0	0	0	0	0	0	0	fob
focal	0	0	0	0	0	0	0	0	0	0	פאָקאַל
focus	0	0	0	0	0	0	1	0	0	0	פאָקוס
fodder	0	0	0	0	0	0	0	0	0	0	פוטער
foe	1	0	0	1	0	1	0	0	0	0	פיינט
fog	0	0	0	0	0	0	0	0	0	0	נעפּל
foggy	0	0	0	0	0	0	0	0	0	0	נעפּלדיק
foil	0	0	0	0	0	0	0	0	0	0	פויל
foiled	0	0	0	0	0	1	0	0	0	0	פוילד
fold	0	0	0	0	0	0	0	0	0	0	פאַרלייגן
folded	0	0	0	0	0	0	0	0	0	0	פאָולדיד
foliage	0	0	0	0	0	0	0	0	0	0	פאָולידזש
folio	0	0	0	0	0	0	0	0	0	0	פאָליאָ
folk	0	0	0	0	0	0	0	0	0	0	פאָלק
folklore	0	0	0	0	0	0	0	0	0	0	פֿאָלקלאָר
follicle	0	0	0	0	0	0	0	0	0	0	פאַליקאַל
follicular	0	0	0	0	0	0	0	0	0	0	פאַליקולאַר
follow	0	0	0	0	0	0	0	0	0	0	גיי
follower	0	0	0	0	0	0	0	0	0	1	נאכגייער
folly	0	0	0	0	0	1	0	0	0	0	נאַרישקייט
fondling	0	0	0	0	0	0	0	0	0	0	פאָנדלינג
fondness	0	0	0	0	1	0	1	0	0	0	ליבשאַפט
font	0	0	0	0	0	0	0	0	0	0	שריפֿט
food	0	0	0	0	1	0	1	0	0	1	עסנוואַרג
fool	0	0	1	0	0	1	0	0	0	0	נאַר
fooling	0	0	0	0	0	0	0	0	0	0	נארישקייטן
foolish	0	0	0	0	0	1	0	0	0	0	נאריש
foolishness	0	0	0	0	0	1	0	0	0	0	נארישקייטן
foot	0	0	0	0	0	0	0	0	0	0	פֿיס
football	0	1	0	0	1	0	1	0	0	0	פוטבאָל
footbridge	0	0	0	0	0	0	0	0	0	0	פוסגייער
footing	0	0	0	0	0	0	0	0	0	1	פוס
footpath	0	0	0	0	0	0	0	0	0	0	שפּאַציר
footprint	0	0	0	0	0	0	0	0	0	0	שפּור
fop	0	0	0	0	0	0	0	0	0	0	fop
forage	0	0	0	0	0	1	0	0	0	0	פאָראַגע
foray	1	0	0	0	0	1	0	0	0	0	פאָריי
forbearance	0	0	0	0	0	0	1	0	0	0	פאַרהאַלטן
forbid	0	0	0	0	0	1	0	1	0	0	פאַרווערן
forbidding	1	0	0	1	0	1	0	0	0	0	פאַרווערן
force	1	0	0	1	0	1	0	0	0	0	קראַפט
forced	0	0	0	1	0	1	0	0	0	0	געצווונגען
forceps	0	0	0	0	0	0	0	0	0	0	פאָרסעפּס
forcibly	1	0	0	1	0	1	0	0	0	0	געצווונגען
ford	0	0	0	0	0	0	0	0	0	0	Ford
fore	0	0	0	0	0	0	1	0	0	0	פאָרע
forearm	1	1	0	0	0	0	0	0	0	0	פאָראַרם
foreboding	0	1	0	1	0	1	0	0	0	0	פאָרבאָדינג
forecast	0	1	0	0	0	0	0	0	0	1	פאָרויסזאָגן
forecaster	0	0	0	0	0	0	0	0	0	0	פאָרעקאַסטער
foreclose	0	0	0	1	0	1	0	1	0	0	פאָרקלאָוז
forefathers	0	0	0	0	1	0	1	0	0	1	אבות
forefinger	0	0	0	0	0	0	0	0	0	0	ווייַזפינגער
forego	0	0	0	0	0	1	0	0	0	0	פאָרגאָו
foregoing	0	0	0	0	0	0	1	0	0	0	פאָרגאָוינג
foregone	0	0	0	0	0	0	0	0	0	0	פאָרגאָן
foreground	0	0	0	0	0	0	0	0	0	0	פאָרגראַונד
forehead	0	0	0	0	0	0	0	0	0	0	שטערן
foreign	0	0	0	0	0	1	0	0	0	0	פרעמד
foreigner	0	0	0	1	0	1	0	0	0	0	פרעמדער
foreman	0	0	0	0	0	0	1	0	0	0	פאָרמאַן
forensic	0	0	0	0	0	0	0	0	0	0	פאָרענסיק
forerunner	0	0	0	0	0	0	1	0	0	0	פאָראויסער
foresee	0	1	0	0	0	0	1	0	1	1	פאָרויסזאָגן
foreseen	0	1	0	0	0	0	1	0	0	0	פארזען
foresight	0	1	0	0	0	0	1	0	0	1	פאָרסייט
forest	0	0	0	0	0	0	0	0	0	0	וואַלד
forethought	0	0	0	0	0	0	0	0	0	0	פאָרויסזאָגן
forewarned	0	1	0	1	0	1	0	0	0	0	פארווארנט
foreword	0	0	0	0	0	0	0	0	0	0	פאָרוואָרט
forfeit	1	0	0	0	0	1	0	1	0	0	פֿאַרפֿאַלן
forfeited	0	0	0	0	0	1	0	0	0	0	פֿאַרפֿאַלן
forfeiture	0	0	0	1	0	1	0	1	0	0	פֿאַרפֿאָרשונג
forge	0	0	0	0	0	0	1	0	0	0	פאָרגע
forgery	0	0	0	0	0	1	0	0	0	0	פאָרדזשערי
forget	0	0	0	0	0	1	0	0	0	0	פאַרגעסן
forgetful	0	0	0	0	0	0	0	0	0	0	פארגעסן
forgetfulness	0	0	0	0	0	0	0	0	0	0	פארגעסן
forgive	0	0	0	0	0	0	1	0	0	0	מוחל
forgiven	0	0	0	0	0	0	1	0	0	0	מוחל
forgiving	0	0	0	0	0	0	1	0	0	1	מוחל
forgotten	0	0	0	1	0	1	0	1	0	0	פארגעסן
