English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Malagasy Word
couple	0	0	0	0	0	0	0	0	0	0	mpivady
coupled	0	0	0	0	0	0	0	0	0	0	navitrany
coupon	0	0	0	0	0	0	0	0	0	0	tapakila
courage	0	0	0	0	0	0	1	0	0	0	herim-po
courageous	0	0	0	1	0	0	1	0	0	0	Be Herim-po
courier	0	0	0	0	0	0	0	0	0	1	iraka
courses	0	0	0	0	0	0	0	0	0	0	antokony
coursing	0	0	0	0	0	1	0	0	0	0	fampianarana
court	1	1	0	1	0	0	0	0	0	0	FITSARANA
courteous	0	0	0	0	0	0	1	0	0	0	nahalala fomba
courtesy	0	0	0	0	0	0	1	0	0	0	fahalalam-pomba
courthouse	0	0	0	0	0	0	0	0	0	0	fitsarana
courts	0	0	0	0	0	0	0	0	0	0	fitsarana
courtship	0	1	0	0	1	0	1	0	0	1	fiarahana
courtyard	0	0	0	0	0	0	0	0	0	0	kianja
cove	0	1	1	1	1	0	1	0	0	0	cove
covenant	0	0	0	0	0	0	1	0	0	1	fanekempihavanana
cover	0	0	0	0	0	0	0	0	0	1	MATOAN-DAHATSORATRA
covered	0	0	0	0	0	0	0	0	0	0	nandrakotra
covering	0	0	0	0	0	0	0	0	0	0	firakony
covert	0	0	0	0	0	0	0	0	0	0	fierena
covet	0	0	0	0	0	1	0	0	0	0	mitsiriritra
cow	0	0	0	0	0	0	0	0	0	0	ombivavy
coward	0	0	1	1	0	1	0	1	0	0	kanosa
cowardice	0	0	0	1	0	1	0	0	0	0	kanosa
cowardly	0	0	0	1	0	1	0	0	0	0	kanosa
cowboy	0	0	0	0	0	0	0	0	0	0	Cowboy
cowhide	0	0	0	0	0	0	0	0	0	0	hoditr'omby
cowl	0	0	0	0	0	0	0	0	0	0	cowl
coworker	0	0	0	0	0	0	0	0	0	0	mpiara-miasa
coy	0	0	0	1	0	0	0	0	0	0	mody saro-kenatra
coyote	0	0	0	1	0	0	0	0	0	0	coyote
crab	0	0	0	0	0	0	0	0	0	0	drakaka
crabby	1	0	0	0	0	1	0	0	0	0	crabby
crack	0	0	0	0	0	1	0	0	0	0	mitresaka
cracked	1	0	0	1	0	1	0	0	0	0	vaky
cracker	0	0	0	0	0	0	0	0	0	0	cracker
cracking	0	0	0	0	0	1	0	0	0	0	famoretana
crackle	0	0	0	0	0	0	0	0	0	0	crackle
cradle	0	1	0	0	1	0	1	0	0	1	fandrian-jaza
craft	0	0	0	0	0	0	1	0	0	0	asa tanana
craftsman	0	0	0	0	0	0	1	0	0	0	mpanao asa tanana
crafty	0	0	0	0	0	0	0	0	0	0	fetsy
craig	0	0	0	0	0	0	0	0	0	0	craig
crammed	0	0	0	0	0	0	0	0	0	0	nifanizina
cramp	0	1	0	0	0	1	0	0	0	0	cramp
cramped	0	0	0	0	0	1	0	0	0	0	ety
crane	0	0	0	0	0	0	0	0	0	0	vanobe koa samy
cranium	0	0	0	0	0	0	0	0	0	0	cranium
crank	0	0	0	0	0	1	0	0	0	0	crank
cranky	1	0	0	0	0	1	0	0	0	0	mitabataba
crap	0	0	1	0	0	1	0	0	0	0	misy dikany izany
craps	0	1	0	0	0	0	0	0	0	0	craps
crash	0	0	0	1	0	1	0	1	1	0	fahasimbana
crate	0	0	0	0	0	0	0	0	0	0	entana feno
crater	0	0	0	0	0	0	0	0	0	0	vava volkano
crave	0	1	0	0	0	0	0	0	0	0	mitady mafy
craving	0	1	0	0	0	0	0	0	0	0	faniriany
crawfish	0	0	0	0	0	0	0	0	0	0	trondro
crawl	0	0	1	0	0	1	0	0	0	0	mandady
crayons	0	0	0	0	0	0	0	0	0	0	pensilihazo
craze	0	0	0	0	0	0	0	0	0	0	firohotana
crazed	1	0	0	1	0	1	0	0	0	0	adalana
crazy	1	0	0	1	0	1	0	1	0	0	adala
creaking	0	0	0	0	0	1	0	0	0	0	midradradradra
cream	0	1	0	0	1	0	1	0	1	0	fanosotra
creamer	0	0	0	0	0	0	0	0	0	0	creamer
creamy	0	0	0	0	0	0	0	0	0	0	creamy
crease	0	0	0	0	0	0	0	0	0	0	fikotranana
create	0	0	0	0	1	0	1	0	0	0	MANANGANA
creation	0	0	0	0	0	0	0	0	0	0	zavaboary
creative	0	0	0	0	0	0	1	0	0	0	famoronana
creator	0	0	0	0	0	0	0	0	0	0	Mpahary
creature	0	0	1	1	0	1	0	0	0	0	zavaboary
credence	0	0	0	0	0	0	1	0	0	1	hino
credential	0	0	0	0	0	0	1	0	0	1	fanomezan-dalana
credentials	0	0	0	0	0	0	0	0	0	0	Syndicate
credibility	0	0	0	0	0	0	1	0	0	1	fitokisana
credible	0	0	0	0	0	0	1	0	0	1	azo itokisana
credit	0	0	0	0	0	0	1	0	0	1	bola
creditable	0	0	0	0	0	0	1	0	0	1	azo crédit
credited	0	0	0	0	0	0	1	0	0	0	voalaza
crediting	0	0	0	0	0	0	0	0	0	0	noderainy i
creditor	0	0	0	0	0	0	0	0	0	0	Ny tompon-trosa
creed	0	0	0	0	0	0	0	0	0	0	fanekem-pinoana
creek	0	0	0	0	0	0	0	0	0	0	renirano
creep	0	0	0	0	0	1	0	0	0	0	mikisaka
creeping	0	1	0	0	0	0	0	0	0	0	mandady
cremation	0	0	0	0	0	0	0	1	0	0	fandoroana faty
creole	0	0	0	0	0	0	0	0	0	0	kreôla
crescendo	0	1	0	0	1	0	1	0	1	1	crescendo
crescent	0	0	0	0	0	0	0	0	0	0	CROISSANT
crevice	0	0	0	0	0	0	0	0	0	0	crevice
crew	0	0	0	0	0	0	0	0	0	1	tantsambo
crib	0	0	0	0	0	0	0	0	0	0	fihinanam-bilon'ny
cricket	0	0	0	0	0	0	0	0	0	0	lalao cricket
crime	1	0	0	0	0	1	0	0	0	0	heloka bevava
criminal	1	0	1	1	0	1	0	0	0	0	mpanao heloka bevava
criminality	1	0	1	1	0	1	0	0	0	0	heloka bevava
crimp	0	0	0	0	0	0	0	0	0	0	crimp
crimson	0	0	0	0	0	0	0	0	0	0	jaky
cringe	0	0	1	1	0	1	0	1	0	0	henatra
cripple	0	0	0	1	0	1	0	1	0	0	kilemaina
crippled	0	0	0	0	0	1	0	1	0	0	mandringa
crisis	0	0	0	0	0	1	0	0	0	0	krizy
crisp	0	0	0	0	0	1	0	0	0	1	crisp
criterion	0	0	0	0	0	0	0	0	0	0	fepetra
critic	0	0	0	0	0	1	0	0	0	0	mpanao tsikera
criticism	1	0	0	0	0	1	0	1	0	0	tsikera
criticize	1	0	1	1	0	1	0	1	0	0	mitsikera
critique	0	0	0	0	0	0	1	0	0	0	fanakianana
critter	0	0	1	0	0	0	0	0	0	0	biby
croak	0	0	0	0	0	0	0	0	0	0	croak
crock	0	0	0	0	0	0	0	0	0	0	crock
crockery	0	0	0	0	0	0	0	0	0	0	vilia
crocodile	0	0	0	1	0	0	0	0	0	0	voay
croft	0	0	0	0	0	0	0	0	0	0	croft
crook	0	0	0	0	0	1	0	0	0	0	crook
crop	0	0	0	0	0	0	0	0	0	0	vokatra
croquet	0	0	0	0	0	0	0	0	0	0	croquet
cross	1	0	0	1	0	1	0	1	0	0	hazo fijaliana
crossbow	0	0	0	0	0	0	0	0	0	0	fandefasana
crossed	0	0	0	0	0	0	0	0	0	0	niampita
crossing	0	0	0	0	0	0	0	0	0	0	niampita
crotch	0	0	0	0	0	0	0	0	0	0	crotch
crouch	0	0	0	1	0	0	0	0	0	0	miondrika
crouched	0	0	0	0	0	0	0	0	0	0	nitampify
crouching	0	0	0	1	0	1	0	0	0	0	mamitsaka eo
croupier	0	0	0	0	0	0	0	0	0	0	croupier
crow	0	0	0	0	0	0	0	0	0	0	goaika
crowd	0	0	0	0	0	0	0	0	0	0	vahoaka
crowded	0	0	0	0	0	0	0	0	0	0	Feno
crown	0	0	0	0	0	0	0	0	0	0	satro-boninahitra
crowning	0	1	0	0	1	0	1	0	1	1	avo indrindra amin'ny
crucial	0	0	0	0	0	0	1	0	0	1	zava-dehibe
cruciate	0	0	0	0	0	1	0	0	0	0	cruciate
crucifix	0	0	0	0	0	0	0	0	0	0	hazo fijaliana
crucifixion	1	0	1	1	0	1	0	1	0	0	fanomboana
crude	0	0	1	0	0	1	0	0	0	0	hiteny ratsy
cruel	1	0	1	1	0	1	0	1	0	0	Ratsy Fanahy
cruelly	1	0	0	1	0	1	0	0	0	0	nanaovany
cruelty	1	0	1	1	0	1	0	1	0	0	herisetra
cruise	0	0	0	0	0	0	0	0	0	0	fitsangantsanganana
cruiser	0	0	0	0	0	0	0	0	0	0	cruiser
crumb	0	0	0	0	0	0	0	0	0	0	crumb
crumbling	0	0	0	0	0	1	0	1	0	0	korontam
crunch	1	0	0	0	0	1	0	0	0	0	crunch
crusade	1	0	0	1	0	1	0	0	0	0	Kroazada
crush	0	0	0	0	0	0	0	0	0	0	hanorotoro
crushed	1	0	1	1	0	1	0	1	0	0	nanorotoro
crushing	1	0	1	1	0	1	0	0	0	0	nanorotoro
crust	0	0	0	0	0	0	0	0	0	0	Mizarazara ho sosona nofon
crusty	0	0	1	0	0	1	0	0	0	0	crusty
crutch	0	0	0	0	0	0	0	0	0	0	tehina
crux	0	0	0	0	0	0	0	0	0	0	crux
cry	0	0	0	0	0	1	0	1	0	0	mitaraina
crying	0	0	0	0	0	1	0	1	0	0	mitomany
crypt	0	0	0	1	0	1	0	1	0	0	crypt
cryptic	0	0	0	0	0	0	0	0	0	0	pantarina ny dikan'ireo
cryptography	0	0	0	0	0	0	0	0	0	0	Fifidianana Akama
crystal	0	0	0	0	0	0	1	0	0	0	kristaly
crystalline	0	0	0	0	0	0	0	0	0	0	manjelanjelatra.Mangatsakatsaka
crystallization	0	0	0	0	0	0	0	0	0	0	crystallization
cub	0	0	0	0	0	0	0	0	0	0	cub
cube	0	0	0	0	0	0	0	0	0	1	goba
cubicle	0	0	0	0	0	0	0	0	0	0	cubicle
cuckold	0	0	1	0	0	1	0	0	0	0	cuckold
cuckoo	0	0	0	0	0	1	0	0	0	0	cuckoo
cuddle	0	0	0	0	1	0	1	0	0	1	hamihina
cue	0	1	0	0	0	0	0	0	0	0	cue
cuff	0	0	0	0	0	0	0	0	0	0	cuff
cuisine	0	0	0	0	0	0	0	0	0	0	nahandro
culinary	0	0	0	0	0	0	1	0	0	1	culinary
cull	0	0	0	0	0	1	0	0	0	0	cull
culminate	0	0	0	0	0	0	0	0	0	0	hiafara
culmination	0	0	0	0	0	0	1	0	0	0	faratampony
culpability	0	0	0	0	0	1	0	0	0	0	-meloka
culpable	0	0	0	0	0	1	0	0	0	0	Meloka
culprit	0	0	0	0	0	1	0	0	0	0	meloka
cult	0	0	0	1	0	1	0	0	0	0	sekta
cultivate	0	1	0	0	0	0	1	0	0	1	mamboly
cultivated	0	0	0	0	0	0	1	0	0	0	ambolena
cultivation	0	0	0	0	0	0	1	0	0	0	fambolena
culture	0	0	0	0	0	0	1	0	0	0	kolontsaina
culvert	0	0	0	0	0	0	0	0	0	0	culvert
cumbersome	0	0	0	0	0	1	0	1	0	0	manahirana
cumulus	0	0	0	0	0	0	0	0	0	0	cumulus
cunning	0	0	0	0	0	1	1	0	0	0	mahay
cup	0	0	0	0	0	0	0	0	0	0	kapoaka
cupboard	0	0	0	0	0	0	0	0	0	0	kabinetra
cupping	0	0	1	1	0	1	0	1	0	0	kaopy
cur	1	0	1	1	0	1	0	0	0	0	ank
curable	0	0	0	0	0	0	1	0	0	1	afaka manasitrana azy
curate	0	0	0	0	0	0	0	0	0	0	curate
curative	0	0	0	0	0	0	0	0	0	0	fanasitranana
curator	0	0	0	0	0	0	0	0	0	0	mpiandraikitra
curb	0	0	0	0	0	0	0	0	0	0	hampihenana
curd	0	0	0	0	0	0	0	0	0	0	curd
curfew	0	0	0	0	0	0	0	0	0	0	fahazoana mivezivezy amin'ny alina
curiosity	0	1	0	0	0	0	1	0	1	0	te hahafanta-javatra
curl	0	0	0	0	0	0	1	0	0	0	curl
curling	0	0	0	0	0	0	0	0	0	0	miolikolika
currency	0	0	0	0	0	0	0	0	0	0	Sandam-bola
current	0	0	0	0	0	0	0	0	0	0	amin'izao fotoana izao
curriculum	0	0	0	0	0	0	0	0	0	0	fandaharam-pianarana
curry	0	0	0	0	0	0	0	0	0	0	hahazoana
curse	1	0	1	1	0	1	0	1	0	0	hanozona
cursed	1	0	0	1	0	1	0	1	0	0	voaozona
cursing	1	0	1	0	0	1	0	0	0	0	ozona
cursory	0	0	0	0	0	1	0	0	0	0	cursory
curt	0	0	0	0	0	0	0	0	0	0	curt
curtail	0	0	0	0	0	0	0	0	0	0	satria irin'izy
curtailment	0	0	0	0	0	0	0	0	0	0	famefena
curtain	0	0	0	0	0	0	0	0	0	0	lamba
curvature	0	0	0	0	0	0	0	0	0	0	curvature
curve	0	0	0	0	0	0	0	0	0	0	curve
curved	0	0	0	0	0	0	0	0	0	0	miolikolika
curvilinear	0	0	0	0	0	0	0	0	0	0	curvilinear
cushion	0	0	0	0	0	0	1	0	0	0	lafika
cusp	0	0	0	0	0	0	0	0	0	0	cusp
cussed	1	0	0	0	0	0	0	0	0	0	cussed
custodian	0	0	0	0	0	0	0	0	0	1	mpitahiry
custody	0	0	0	0	0	0	0	0	0	1	am-ponja
custom	0	0	0	0	0	0	0	0	0	0	fanao
customary	0	0	0	0	0	0	0	0	0	0	fomba nentim-paharazana
customer	0	0	0	0	0	0	1	0	0	0	mpanjifa
cut	0	0	0	0	0	0	0	0	0	0	Hetezo
cutaneous	0	0	0	0	0	0	0	0	0	0	hoditra
cute	0	0	0	0	0	0	1	0	0	0	mahafatifaty
cuticle	0	0	0	0	0	0	0	0	0	0	cuticle
cutlery	0	0	0	0	0	0	0	0	0	0	cutlery
cutter	0	0	0	1	0	1	0	0	0	0	mpanapaka
cutters	0	0	0	0	0	0	1	0	0	0	mpikapa
cutthroat	1	0	0	1	0	1	0	0	0	0	maty eritreritra
cutting	1	0	1	1	0	1	0	1	0	0	fanapahana
cuttings	0	0	0	0	0	0	0	0	0	0	hitetika
cwt	0	0	0	0	0	0	0	0	0	0	cwt
cyanide	0	0	0	1	0	1	0	0	0	0	cyanide
cycle	0	0	0	0	0	0	0	0	0	0	tsingerin'ny
cyclical	0	0	0	0	0	0	0	0	0	0	Averimberina
cyclist	0	0	0	0	0	0	0	0	0	0	hazakazaka am-bisikileta
cyclone	0	0	0	1	0	1	0	0	1	0	rivo-doza
cylinder	0	0	0	0	0	0	0	0	0	0	Varingarin'i
cylindrical	0	0	0	0	0	0	0	0	0	0	cylindrical
cymbal	0	0	0	0	0	0	0	0	0	0	sy kipantsona
cynic	0	0	0	0	0	0	0	0	0	0	maneso
cyst	0	0	0	1	0	1	0	1	0	0	kista
cystic	0	0	1	0	0	0	0	0	0	0	kista
cytomegalovirus	0	0	0	0	0	1	0	1	0	0	cytomegalovirus
cytoplasm	0	0	0	0	0	0	0	0	0	0	cytoplasm
czar	0	0	0	0	0	0	0	0	0	0	tsar
dab	0	0	0	0	0	0	0	0	0	0	dab
dabble	0	0	0	0	0	0	0	0	0	0	dabble
dabbling	1	0	1	0	0	1	0	0	0	0	ve ny Mitsabaka
dad	0	0	0	0	0	0	0	0	0	0	Dada
dado	0	0	0	0	0	0	0	0	0	0	dado
daemon	1	0	1	1	0	1	0	1	1	0	daemon
daft	0	0	1	0	0	1	0	0	0	0	daft
dagger	0	0	0	1	0	1	0	0	0	0	sabatra
daily	0	1	0	0	0	0	0	0	0	0	isan'andro
dainty	0	0	0	0	0	0	0	0	0	0	hanim
dairy	0	0	0	0	0	0	0	0	0	0	ronono
dak	0	0	0	0	0	0	0	0	0	0	dak
dale	0	0	0	0	0	0	0	0	0	0	dale
dam	0	0	0	0	0	0	0	0	0	0	tohodrano
damage	1	0	1	0	0	1	0	1	0	0	fahavoazana
damages	0	0	0	0	0	1	0	1	0	0	fahavoazana
dame	1	0	1	0	0	0	1	0	0	1	dame
damn	1	0	1	0	0	1	0	0	0	0	Tss
damnation	1	0	0	1	0	1	0	1	0	0	ny fanamelohana
damned	0	0	0	0	0	1	0	0	0	0	voaozona
damp	0	0	0	0	0	0	0	0	0	0	mando
dampened	0	0	0	0	0	0	0	0	0	0	nampihena
damper	0	0	0	0	0	1	0	0	0	0	damper
damsel	0	0	0	0	0	0	0	0	0	0	zazavavy
dance	0	0	0	0	1	0	1	0	0	1	mandihy
dancer	0	0	0	0	0	0	0	0	0	0	mpandihy
dandruff	0	0	0	0	0	1	0	0	0	0	dandruff
dandy	0	0	1	0	0	1	0	0	0	0	dandy
danger	0	0	0	1	0	1	0	1	0	0	Loza
dangerous	0	0	0	1	0	1	0	0	0	0	NAMPIDI-DOZA
dangle	0	0	0	0	0	0	0	0	0	0	mihantona
dank	0	0	1	0	0	0	0	0	0	0	dank
dapper	0	0	0	0	0	0	0	0	0	0	dapper
dare	0	1	0	0	0	0	0	0	0	1	Sahia
daring	0	0	0	0	0	0	1	0	0	0	sahisahy
dark	0	0	0	0	0	0	0	1	0	0	maizina
darken	0	0	0	1	0	1	0	1	0	0	mirehitra
darkened	0	0	0	1	0	1	0	1	0	0	maizina
darkly	0	0	0	0	0	0	0	0	0	0	mahita marina
darkness	1	0	0	1	0	1	0	1	0	0	haizina
darling	0	0	0	0	1	0	1	0	0	1	hany malalako
darn	0	0	0	0	0	0	0	0	0	0	darn
dart	0	0	0	1	0	0	0	0	0	0	amin'izato lokony
dash	0	0	0	0	0	0	0	0	0	0	tsipika
dashboard	0	0	0	0	0	0	0	0	0	0	anaty fiara
dashed	1	0	0	1	0	1	0	1	0	0	Nirohotra
dashing	0	0	0	0	0	0	1	0	0	0	Niantontan'ny
dastardly	1	0	1	1	0	1	0	0	0	0	manjavozavo
data	0	0	0	0	0	0	0	0	0	0	tahirin-kevitra
database	0	0	0	0	0	0	0	0	0	0	banky angona
date	0	0	0	0	0	0	0	0	0	0	daty
daughter	0	0	0	0	1	0	1	0	0	0	vavy
dawn	0	1	0	0	1	0	1	0	1	1	mangiran-dratsy
day	0	0	0	0	0	0	0	0	0	0	andro
daybreak	0	0	0	0	0	0	0	0	0	0	maraina ny andro,
daydreaming	0	0	0	0	0	0	0	0	0	0	manonofy antoandro
daze	0	0	0	0	0	0	0	0	0	0	daze
dazed	0	0	0	0	0	1	0	0	0	0	dazed
dazzling	0	0	0	0	0	0	0	0	0	0	manjopiaka
deacon	0	0	0	0	0	0	0	0	0	1	diakona
deactivate	0	0	0	0	0	1	0	0	0	0	deactivate
deadlock	0	0	0	0	0	1	0	0	0	0	fiatoana
deadly	1	0	1	1	0	1	0	1	0	0	mahafaty
deafening	0	0	0	0	0	0	0	0	0	0	nankarenin-tsofina,
deafness	0	0	0	0	0	0	0	0	0	0	marenina
deal	0	1	0	0	1	0	1	0	1	1	fifanarahana
dealer	0	0	0	0	0	0	0	0	0	0	mpivarotra
dealing	0	0	0	0	0	0	0	0	0	0	mampahahendry
dealings	0	0	0	0	0	0	0	0	0	1	nataony
dean	0	0	0	0	0	0	0	0	0	0	dean
dear	0	0	0	0	0	0	1	0	0	0	Ry
dearth	0	0	0	0	0	0	0	0	0	0	mosary
death	1	1	1	1	0	1	0	1	1	0	FAHAFATESANA
debacle	0	0	0	1	0	1	0	1	0	0	lozabe
debatable	0	0	0	0	0	0	0	0	0	0	azo iadian-kevitra
debate	0	0	0	0	0	0	1	0	0	0	adihevitra
debauchery	0	0	1	1	0	1	0	0	0	0	mitarika ho amin'ny filibana
debenture	0	1	0	0	0	0	0	0	0	0	debenture
debit	0	0	0	0	0	0	0	0	0	0	debit
debris	0	0	1	0	0	1	0	0	0	0	potipoti-javatra
debt	0	0	0	0	0	1	0	1	0	0	trosa
debtor	0	0	0	0	0	1	0	0	0	0	mpitrosa
debut	0	0	0	0	0	0	0	0	0	0	bitany
decade	0	0	0	0	0	0	0	0	0	0	folo taona
decanter	0	0	0	0	0	0	0	0	0	0	decanter
decay	0	0	0	1	0	1	0	1	0	0	simba
decayed	0	0	1	0	0	1	0	1	0	0	simba
deceased	0	0	0	0	0	1	0	1	0	0	nodimandry
deceit	1	0	1	1	0	1	0	1	1	0	fitaka
deceitful	0	0	1	0	0	1	0	1	0	0	fitaka
deceive	1	0	1	0	0	1	0	1	0	0	mamita-
deceived	1	0	0	0	0	1	0	0	0	0	voafitaka
deceiving	0	0	0	0	0	1	0	0	0	1	mamitaka
decency	0	0	0	0	0	0	1	0	0	0	fanajana aseho
decent	0	0	0	0	0	0	1	0	0	0	mendrika
deception	0	0	0	0	0	1	0	0	0	0	famitahana
deceptive	0	0	0	0	0	1	0	0	0	0	mamitaka
decidedly	0	0	0	0	0	0	0	0	0	0	Nanapa-kevitra ny
deciduous	0	0	0	0	0	0	0	0	0	0	sy mihitsan-dravina
decimal	0	0	0	0	0	0	0	0	0	0	decimal
decipher	0	0	0	0	0	0	0	0	0	0	decipher
decision	0	0	0	0	0	0	0	0	0	0	FANAPAHAN-KEVITRA
decisive	0	0	0	0	0	0	0	0	0	0	fanapahan-kevitra
deck	0	0	0	0	0	0	0	0	0	0	tokotanin-tsambo
declaration	0	0	0	0	0	0	0	0	0	0	FANAMBARANA
declaratory	0	0	0	0	0	0	1	0	0	0	fanambarana
declare	0	0	0	0	0	0	0	0	0	0	ambaranay
declination	0	0	0	0	0	1	0	0	0	0	Dekilinasiôna
decline	0	0	0	0	0	1	0	0	0	0	fitontonganan'ny
declining	0	0	0	0	0	1	0	0	0	0	fihenan'ny
decompose	0	0	1	0	0	0	0	0	0	0	potipotika
decomposed	0	0	0	0	0	0	0	1	0	0	nihintsana
decomposition	0	0	1	1	0	1	0	1	0	0	lo
decorate	0	0	0	0	0	0	0	0	0	0	handravaka
decoration	0	0	0	0	0	0	0	0	0	0	ravaka
decorum	0	0	0	0	0	0	0	0	0	0	fitoriana
decoy	0	0	0	0	0	0	0	0	1	0	fandrika
decrease	0	0	0	0	0	1	0	0	0	0	fihenana
decreased	0	0	0	0	0	0	0	0	0	0	nihena
decreasing	0	0	0	0	0	0	0	0	0	0	mihena
decree	0	0	0	0	0	0	0	0	0	0	didim-panjakana
decrement	0	0	0	0	0	1	0	0	0	0	fihenam-bidy
decrepit	0	0	0	0	0	1	0	0	0	0	konka noho
decry	1	0	0	0	0	1	0	0	0	0	decry
dedication	0	0	0	0	0	0	1	0	0	0	fanoloran-tena
deduce	0	0	0	0	0	0	0	0	0	0	tsoahana
deduct	0	0	0	0	0	1	0	0	0	0	deduct
deduction	0	0	0	0	0	0	0	0	0	0	deduction
deed	0	0	0	0	0	0	0	0	0	1	asa
deepen	0	0	0	0	0	0	0	0	0	0	hampitombo
deer	0	0	0	0	0	0	0	0	0	0	serfa
defamation	0	0	1	1	0	1	0	0	0	0	ny fanalam-baraka
defamatory	1	0	0	0	0	1	0	0	0	0	manala baraka
default	0	0	1	1	0	1	0	1	0	0	toerana misy anao
defeat	0	0	0	0	0	1	0	0	0	0	faharesena
defeated	0	0	0	0	0	1	0	1	0	0	resy
defect	1	0	0	0	0	1	0	0	0	0	kilema
defection	0	0	0	1	0	1	0	0	0	0	nivadihan'ireo
defective	0	0	1	0	0	1	0	0	0	0	tsininy
defend	0	0	0	1	0	0	1	0	0	0	hiaro
defendant	1	0	0	1	0	0	0	1	0	0	voampanga
defended	0	0	0	0	0	0	1	0	0	1	niaro
defender	0	0	0	0	0	0	1	0	0	1	mpiaro
defending	0	0	0	0	0	0	1	0	0	0	miaro
defense	1	1	0	1	0	0	1	0	0	0	fiarovana
defenseless	0	0	0	1	0	1	0	1	0	0	tsy nanam-piarovana
defensible	0	0	0	0	0	0	0	0	0	0	azo arovana
defensive	0	0	0	0	0	0	0	0	0	0	fiarovana
defer	0	0	0	0	0	0	0	0	0	0	ela Hianao
deference	0	0	0	0	0	0	1	0	0	1	fankatoavana
deferral	0	0	0	0	0	1	0	0	0	0	fanemorana
deferring	0	0	0	0	0	0	0	0	0	0	manemotra
defiance	1	0	1	1	0	1	0	0	0	0	fihantsiana
defiant	1	0	0	0	0	1	0	0	0	0	mpikomy
deficiency	0	0	0	0	0	1	0	0	0	0	fahampiana
deficit	0	0	0	0	0	1	0	0	0	0	fahampiam
define	0	0	0	0	0	0	0	0	0	0	hamaritra
defined	0	0	0	0	0	0	0	0	0	0	voafaritra
definition	0	0	0	0	0	0	0	0	0	0	famaritana
definitive	0	0	0	0	0	0	1	0	0	1	raikitra
deflate	1	0	0	0	0	1	0	1	0	0	deflate
deflation	0	0	0	1	0	1	0	0	0	0	deflation
deflect	0	0	0	0	0	0	0	0	0	0	mivily
deflection	0	0	0	0	0	0	0	0	0	0	fiviliana
defloration	0	0	0	0	0	0	0	0	0	0	defloration
deform	0	0	1	0	0	1	0	0	0	0	hanaratsy
deformed	0	0	1	0	0	1	0	1	0	0	sembana
deformity	0	0	1	1	0	1	0	1	0	0	deformation
defraud	1	0	1	0	0	1	0	0	0	0	Aza misara-pandriana
defray	0	0	0	0	0	0	0	0	0	0	defray
deft	0	0	0	0	0	0	0	0	0	0	deft
defunct	0	0	0	0	0	1	0	1	0	0	fahavelon'ny
defy	1	0	0	1	0	1	0	1	1	0	nihaika
degeneracy	1	0	1	0	0	1	0	1	0	0	fitontongananan'ny
degenerate	0	0	0	0	0	1	0	0	0	0	simba
degeneration	0	0	0	0	0	0	0	0	0	0	fahapotehana
degradation	0	0	0	0	0	1	0	0	0	0	simba
degrade	0	0	1	0	0	1	0	0	0	0	manambany
degrading	0	0	1	1	0	1	0	1	0	0	manimba
degree	0	0	0	0	0	0	1	0	0	0	diplaoma
dehydrated	0	0	0	0	0	0	0	0	0	0	dehydrated
delay	1	0	1	1	0	1	0	1	0	0	fahatarana
delayed	0	0	0	0	0	1	0	0	0	0	Misy fahatarana
delectable	0	0	0	0	0	0	1	0	0	0	tiany indrindra
delegate	0	0	0	0	0	0	1	0	0	1	solontena
delegation	0	0	0	0	0	0	0	0	0	0	delegasiona
deleterious	1	0	1	1	0	1	0	0	0	0	zarizary
deletion	0	0	0	0	0	1	0	0	0	0	famafana
deliberate	0	0	0	0	0	0	1	0	0	0	niniana
deliberation	0	0	0	0	0	0	0	0	0	0	délibération
deliberative	0	0	0	0	0	0	0	0	0	0	fandinihana
delicacy	0	0	0	0	0	0	0	0	0	0	sakafo
delicious	0	0	0	0	1	0	1	0	0	0	matsiro
delight	0	1	0	0	1	0	1	0	0	0	sitrany
delighted	0	1	0	0	1	0	1	0	1	0	Finaritra
delightful	0	1	0	0	1	0	1	0	0	1	mahafinaritra
delineate	0	0	0	0	0	0	0	0	0	0	delineate
delineation	0	0	0	0	0	0	0	0	0	0	delineation
delinquency	0	0	0	0	0	1	0	0	0	0	fandikan-dalàna
delinquent	1	0	1	0	0	1	0	0	0	0	maditra
delirious	0	0	0	0	0	1	0	1	0	0	nirediredy
delirium	0	0	1	0	0	1	0	1	0	0	delirium
deliverance	0	1	0	0	1	0	1	0	0	1	Fanafahana
delivery	0	1	0	0	0	0	1	0	0	0	Delivery
dell	0	0	0	0	0	0	0	0	0	0	dell
delta	0	0	0	0	0	0	0	0	0	0	delta
deluge	0	0	0	1	0	1	0	1	1	0	safo-drano
delusion	1	0	0	1	0	1	0	1	0	0	zava-poana
delusional	1	0	0	1	0	1	0	0	0	0	mirediredy
delve	0	0	0	0	0	0	0	0	0	0	handalina
demand	1	0	0	0	0	1	0	0	0	0	fangatahana
demanding	0	0	0	0	0	1	0	0	0	0	mitaky
demeanor	0	0	0	0	0	0	0	0	0	0	fihetsiny
demented	0	0	0	1	0	1	0	0	0	0	very saina
dementia	0	0	0	1	0	1	0	1	0	0	dementia
demise	0	0	0	1	0	1	0	1	0	0	niongana
democracy	0	0	0	0	0	0	1	0	0	0	demokrasia
democrat	0	0	0	0	0	0	0	0	0	0	Demokraty
demolish	1	0	0	0	0	1	0	1	0	0	handrava
