English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Vietnamese Word
circulation	0	0	0	0	0	0	0	0	0	0	vòng tuần hoàn
circumcision	0	0	0	0	0	0	1	0	0	0	cắt bao quy đầu
circumference	0	0	0	0	0	0	0	0	0	0	đường tròn
circumferential	0	0	0	0	0	0	0	0	0	0	chu vi
circumscribed	0	0	0	0	0	0	0	0	0	0	khoanh tròn
circumstance	0	0	0	0	0	0	0	0	0	0	hoàn cảnh
circumstantial	0	0	0	0	0	0	0	0	0	0	hoàn cảnh
circumvention	0	0	0	0	0	1	1	0	0	0	gian lận
circus	0	0	0	0	0	0	0	0	0	0	rạp xiếc
cirrus	0	0	0	0	0	0	0	0	0	0	tua quăn
cistern	0	0	0	0	0	0	0	0	0	0	bể chứa nước
citadel	0	0	0	0	0	0	0	0	0	0	Thành lũy
citation	0	0	0	0	0	0	0	0	0	0	sự trích dẫn
citizen	0	0	0	0	0	0	1	0	0	0	người dân
citrine	0	0	0	0	0	0	0	0	0	0	citrine
city	0	0	0	0	0	0	0	0	0	0	thành phố
civic	0	0	0	0	0	0	0	0	0	0	dân sự
civil	0	0	0	0	0	0	1	0	0	0	dân sự
civilian	0	0	0	0	0	0	0	0	0	0	dân thường
civility	0	0	0	0	0	0	1	0	0	0	lịch sự
civilization	0	0	0	0	0	0	1	0	0	1	nền văn minh
civilized	0	0	0	0	1	0	1	0	0	1	văn minh
clad	0	0	0	0	0	0	0	0	0	0	bọc lại
claim	0	0	0	0	0	0	0	0	0	0	yêu cầu
claimant	1	0	1	0	0	0	0	0	0	0	người yêu cầu bồi thường
clairvoyant	0	0	0	0	0	0	1	0	0	0	nhà ngoại cảm
clam	0	0	0	0	0	0	0	0	0	0	Yên tĩnh
clamor	1	1	1	0	0	1	0	0	1	0	kêu la
clamp	0	0	0	0	0	0	0	0	0	0	kẹp
clan	0	0	0	0	0	0	0	0	0	1	gia tộc
clandestine	0	0	0	0	0	0	0	0	0	0	bí mật
clap	0	1	0	0	1	0	1	0	0	1	vỗ tay
clarify	0	0	0	0	0	0	1	0	0	0	làm rõ
clarinet	0	0	0	0	0	0	0	0	0	0	kèn clarinet
clarion	0	0	0	0	0	0	0	0	0	0	oang oang
clarity	0	0	0	0	0	0	0	0	0	0	trong trẻo
clash	1	0	0	0	0	1	0	0	0	0	sự xung đột
clashing	1	0	0	1	0	1	0	0	0	0	đụng độ
clasp	0	0	0	0	0	0	0	0	0	0	siết chặt
class	0	0	0	0	0	0	0	0	0	0	lớp
classic	0	0	0	0	0	0	1	0	0	0	cổ điển
classical	0	0	0	0	0	0	1	0	0	0	cổ điển
classics	0	0	0	0	1	0	1	0	0	0	kinh điển
classification	0	0	0	0	0	0	0	0	0	0	phân loại
classify	0	0	0	0	0	0	1	0	0	0	phân loại
classmate	0	0	0	0	0	0	0	0	0	0	bạn cùng lớp
clatter	0	0	0	0	0	0	0	0	0	0	kêu vang
clause	0	0	0	0	0	0	0	0	0	0	mệnh đề
clauses	0	0	0	0	0	0	0	0	0	0	điều khoản
claw	1	0	0	1	0	1	0	0	0	0	móng vuốt
claws	0	0	0	0	0	0	0	0	0	0	móng vuốt
clay	0	0	0	0	0	0	0	0	0	0	đất sét
clean	0	0	0	0	1	0	1	0	0	1	lau dọn
cleaning	0	0	0	0	0	0	1	0	0	0	làm sạch
cleanliness	0	0	0	0	0	0	1	0	0	0	sạch sẽ
cleanly	0	0	0	0	0	0	1	0	0	0	sạch sẽ
cleanse	0	0	0	0	0	0	1	0	0	0	tẩy rửa
cleansing	0	0	0	0	0	0	1	0	0	0	tẩy rửa
clearance	0	0	0	0	0	0	1	0	0	1	giải tỏa
clearing	0	0	0	0	0	0	0	0	0	0	thanh toán bù trừ
clearness	0	0	0	0	0	0	1	0	0	0	sự trong sáng
cleavage	0	0	0	0	0	0	0	0	0	0	sự phân chia
cleave	0	0	0	1	0	0	0	0	0	0	chẻ đôi
clef	0	0	0	0	0	0	0	0	0	0	khóa
cleft	0	0	0	0	0	0	0	0	0	0	khe hở
clemency	0	0	0	0	0	0	0	0	0	0	khoan dung
clergy	0	0	0	0	0	0	0	0	0	0	giáo sĩ
clergyman	0	0	0	0	0	0	0	0	0	0	giáo sĩ
clerical	0	0	0	0	0	0	1	0	0	1	văn thư
clerk	0	0	0	0	0	0	0	0	0	0	nhân viên bán hàng
clerkship	0	0	0	0	0	0	0	0	0	0	thư ký
clever	0	0	0	0	0	0	1	0	0	0	thông minh
cleverness	0	0	0	0	0	0	1	0	0	0	Sự thông minh
click	0	0	0	0	0	0	0	0	0	0	nhấp chuột
client	0	0	0	0	0	0	0	0	0	0	khách hàng
clientele	0	0	0	0	0	0	0	0	0	0	khách hàng
cliff	0	0	0	1	0	0	0	0	0	0	vách đá
climate	0	0	0	0	0	0	0	0	0	0	khí hậu
climatology	0	0	0	0	0	0	0	0	0	0	khí hậu học
climax	0	1	0	0	1	0	1	0	1	1	cực điểm
climb	0	0	0	0	0	0	0	0	0	0	trèo
cling	0	0	0	0	0	0	0	0	0	0	bám vào
clip	0	0	0	0	0	0	0	0	0	0	kẹp
clipper	0	0	0	0	0	0	0	0	0	0	kéo cắt
clipping	0	0	0	0	0	0	0	0	0	0	cắt bớt
clique	0	0	0	0	0	0	0	0	0	0	bè lũ
cloak	0	0	0	0	0	0	0	0	0	0	áo choàng
clock	0	1	0	0	0	0	0	0	0	0	cái đồng hồ
clockwork	0	0	0	0	0	0	0	0	0	0	kim đồng hồ
clog	0	0	0	0	0	0	0	0	0	0	làm tắc nghẽn
cloister	0	0	0	0	0	1	0	0	0	0	tủ quần áo
close	0	0	0	0	0	0	0	0	0	0	gần
closed	0	0	0	0	0	0	0	0	0	0	đóng cửa
closeness	0	0	0	0	1	0	1	0	0	1	sự gần gũi
closet	0	0	0	0	0	0	0	0	0	0	kho để đồ
closure	0	1	0	0	1	0	1	1	0	0	Khép kín
clot	0	0	0	0	0	0	0	0	0	0	cục máu đông
cloth	0	0	0	0	0	0	0	0	0	0	vải
clothe	0	0	0	0	0	0	1	0	0	0	cái áo
clothes	0	0	0	0	0	0	0	0	0	0	quần áo
clothesline	0	0	0	0	0	0	0	0	0	0	dây phơi quần áo
clothing	0	0	0	0	0	0	0	0	0	0	quần áo
cloud	0	0	0	0	0	0	0	0	0	0	đám mây
clouded	0	0	0	0	0	1	0	1	0	0	có mây
cloudiness	0	0	0	1	0	1	0	0	0	0	mây mù
cloudy	0	0	0	0	0	0	0	1	0	0	Nhiều mây
clover	0	0	0	0	0	0	0	0	0	0	cỏ ba lá
cloves	0	0	0	0	0	0	0	0	0	0	Đinh hương
clown	0	1	0	0	1	0	1	0	1	0	thằng hề
club	0	0	0	0	0	0	0	0	0	0	câu lạc bộ
clubhouse	0	0	0	0	0	0	0	0	0	0	nhà câu lạc bộ
clubs	0	0	0	0	0	0	0	0	0	0	câu lạc bộ
clue	0	1	0	0	0	0	0	0	0	0	manh mối
clump	0	0	0	0	0	1	0	0	0	0	vón cục
clumsy	0	0	1	0	0	1	0	0	0	0	hậu đậu
cluster	0	0	0	0	0	0	0	0	0	0	cụm
clutch	0	0	0	0	0	0	0	0	0	0	ly hợp
clutches	0	0	0	0	0	0	0	0	0	0	ly hợp
clutter	0	0	0	0	0	0	0	0	0	0	lộn xộn
coach	0	0	0	0	0	0	0	0	0	1	huấn luyện viên
coagulation	0	0	0	0	0	0	0	0	0	0	sự đông lại
coal	0	0	0	0	0	0	0	0	0	0	than đá
coalesce	0	0	0	0	0	0	0	0	0	1	liên kết lại
coalition	0	0	0	0	0	0	1	0	0	0	liên minh
coast	0	0	0	0	0	0	1	0	0	0	bờ biển
coastal	0	0	0	0	0	0	0	0	0	0	duyên hải
coaster	0	0	0	0	0	0	0	0	0	0	tàu lượn
coat	0	0	0	0	0	0	0	0	0	0	áo choàng ngoài
coating	0	0	0	0	0	0	0	0	0	0	lớp áo
coax	0	0	0	0	0	0	0	0	0	1	dỗ dành
cobalt	0	0	0	0	0	0	0	0	0	0	coban
cobble	0	0	0	0	0	0	0	0	0	0	cobble
cobbler	0	0	0	0	0	0	0	0	0	0	người thợ cắt cỏ
cobra	0	0	0	1	0	0	0	0	0	0	rắn hổ mang
cocaine	0	0	0	0	0	1	0	1	0	0	cocaine
cock	0	0	0	0	0	0	0	0	0	0	vòi nước
cockpit	0	0	0	0	0	0	0	0	0	0	buồng lái
cocktail	0	0	0	0	0	0	0	0	0	0	cocktail
cocoa	0	0	0	0	0	0	0	0	0	0	ca cao
cocoon	0	0	0	0	0	0	0	0	0	0	cái kén
cod	0	0	0	0	0	0	0	0	0	0	cá tuyết
code	0	0	0	0	0	0	0	0	0	0	mã số
codex	0	0	0	0	0	0	0	0	0	0	codex
codification	0	0	0	0	0	0	0	0	0	0	mã hóa
codify	0	0	0	0	0	0	0	0	0	0	mã hóa
coefficient	0	0	0	0	0	0	0	0	0	0	hệ số
coerce	1	0	1	1	0	1	0	0	0	0	ép buộc
coercion	1	0	1	1	0	1	0	1	0	0	sự ép buộc
coercive	0	0	0	0	0	0	0	0	0	0	ép buộc
coexist	0	0	0	0	0	0	1	0	0	1	cùng tồn tại
coexistence	0	0	0	0	0	0	0	0	0	0	cùng tồn tại
coexisting	0	0	0	0	0	0	0	0	0	1	cùng tồn tại
coffee	0	0	0	0	0	0	0	0	0	0	cà phê
coffin	0	0	0	1	0	1	0	1	0	0	quan tài
cog	0	0	0	0	0	0	0	0	0	0	răng cưa
cogent	0	0	0	0	0	0	1	0	0	1	cogent
cognate	0	0	0	0	0	0	0	0	0	0	cognate
cognition	0	0	0	0	0	0	0	0	0	0	nhận thức
cognitive	0	0	0	0	0	0	1	0	0	0	nhận thức
cohabitation	0	0	0	0	0	0	0	0	0	0	sống thử
coherence	0	0	0	0	0	0	1	0	0	0	mạch lạc
coherent	0	0	0	0	0	0	1	0	0	0	mạch lạc
cohesion	0	0	0	0	0	0	0	0	0	1	sự gắn kết
cohesive	0	0	0	0	0	0	1	0	0	1	kết dính
cohort	0	0	0	0	0	0	0	0	0	0	đội quân
coil	0	0	0	0	0	0	0	0	0	0	xôn xao
coiled	0	0	0	0	0	0	0	0	0	0	cuộn lại
coin	0	0	0	0	0	0	0	0	0	0	đồng tiền
coinage	0	0	0	0	0	0	0	0	0	0	tiền đúc
coincide	0	0	0	0	0	0	0	0	0	0	trùng hợp
coincidence	0	0	0	0	0	0	0	0	1	0	sự trùng hợp
coincident	0	0	0	0	0	0	0	0	0	0	trùng hợp
coinciding	0	0	0	0	0	0	0	0	0	0	trùng hợp
coke	0	0	0	0	0	0	0	0	0	0	than cốc
cold	0	0	0	0	0	1	0	0	0	0	lạnh
coldly	0	0	0	0	0	1	0	0	0	0	lạnh lùng
coldness	1	0	1	1	0	1	0	1	0	0	sự lạnh lùng
colic	0	0	0	0	0	1	0	0	0	0	đau bụng
collaborator	0	0	0	0	0	0	0	0	0	1	cộng tác viên
collapse	0	0	1	1	0	1	0	1	0	0	sụp đổ
collar	0	0	0	0	0	0	0	0	0	0	cổ áo
collate	0	0	0	0	0	0	0	0	0	0	đối chiếu
collateral	0	0	0	0	0	0	0	0	0	1	tài sản thế chấp
collation	0	0	0	0	0	0	0	0	0	0	đối chiếu
colleague	0	0	0	0	0	0	0	0	0	0	đồng nghiệp
collect	0	0	0	0	0	0	0	0	0	0	sưu tầm
collected	0	0	0	0	0	0	0	0	0	0	thu thập
collection	0	0	0	0	0	0	0	0	0	0	thu thập
collective	0	0	0	0	0	0	0	0	0	0	tập thể
collectively	0	0	0	0	0	0	1	0	0	1	tập thể
collector	0	0	0	0	0	0	0	0	0	0	người sưu tầm
college	0	0	0	0	0	0	0	0	0	0	trường đại học
collegiate	0	0	0	0	0	0	0	0	0	0	đại học
collide	0	0	0	0	0	0	0	0	0	0	va chạm
collie	0	0	0	0	0	0	0	0	0	0	collie
collision	1	0	0	0	0	1	0	0	0	0	va chạm
collocation	0	0	0	0	0	0	0	0	0	0	sự sắp xếp
colloquial	0	0	0	0	0	0	0	0	0	0	thông thường
collusion	1	0	1	1	0	1	0	1	0	0	thông đồng
colon	0	0	0	0	0	0	0	0	0	0	Đại tràng
colonel	0	0	0	0	0	0	1	0	0	1	đại tá
colonial	0	0	0	0	0	0	0	0	0	0	thuộc địa
colony	0	0	0	0	0	0	0	0	0	0	thuộc địa
colophon	0	0	0	0	0	0	0	0	0	0	colophon
color	0	0	0	0	0	0	0	0	0	0	màu sắc
coloration	0	0	0	0	0	0	0	0	0	0	màu sắc
colored	0	0	0	0	0	0	0	0	0	0	màu sắc rực rỡ
coloring	0	0	0	0	0	0	0	0	0	0	tô màu
colorless	0	0	0	0	0	0	0	0	0	0	không màu
colors	0	0	0	0	0	0	0	0	0	0	màu sắc
colossal	0	0	0	0	0	0	1	0	0	0	khổng lồ
colt	0	0	0	0	0	0	0	0	0	0	ngựa con
column	0	0	0	0	0	0	0	0	0	0	cột
columnar	0	0	0	0	0	0	0	0	0	0	cột
coma	0	0	0	1	0	1	0	1	0	0	hôn mê
comatose	0	0	0	1	0	1	0	1	0	0	hôn mê
comb	0	0	0	0	0	0	0	0	0	0	chải
combat	1	0	0	1	0	1	0	0	0	0	chiến đấu
combatant	1	0	0	1	0	1	0	0	0	0	chiến binh
combative	1	0	0	1	0	1	0	0	0	0	gây chiến
combination	0	0	0	0	0	0	0	0	0	0	sự kết hợp
combinatorial	0	0	0	0	0	0	0	0	0	0	tổ hợp
combine	0	0	0	0	0	0	0	0	0	0	kết hợp
combined	0	0	0	0	0	0	0	0	0	0	kết hợp
combustible	0	0	0	0	0	0	0	0	0	0	dễ bắt lửa
combustion	0	0	0	0	0	0	0	0	0	0	sự đốt cháy
comedy	0	0	0	0	0	0	0	0	0	0	hài kịch
comet	0	0	0	0	0	0	0	0	0	0	sao chổi
comfort	0	1	0	0	1	0	1	0	0	1	an ủi
comforter	0	0	0	0	0	0	0	0	0	0	người an ủi
comic	0	0	0	0	0	0	0	0	0	0	hài hước
comical	0	0	0	0	0	0	0	0	0	0	lố bịch
coming	0	1	0	0	0	0	0	0	0	0	đang tới
comma	0	0	0	0	0	0	0	0	0	0	dấu phẩy
command	0	0	0	0	0	0	0	0	0	0	yêu cầu
commandant	0	0	0	0	0	0	1	0	0	1	người chỉ huy
commander	0	0	0	0	0	0	0	0	0	0	chỉ huy
commanding	0	0	0	0	0	0	1	0	0	1	chỉ huy
commemorate	0	1	0	0	1	0	1	1	0	0	kỷ niệm
commemoration	0	1	0	0	1	0	1	0	0	0	kỷ niệm
commemorative	0	1	0	0	0	0	1	0	0	0	kỷ niệm
commence	0	0	0	0	0	0	0	0	0	0	bắt đầu
commend	0	0	0	0	0	0	1	0	0	0	khen ngợi
commendable	0	0	0	0	1	0	1	0	0	1	đáng khen ngợi
commensurate	0	0	0	0	0	0	0	0	0	0	tương xứng
comment	0	0	0	0	0	0	0	0	0	0	bình luận
commentary	0	0	0	0	0	0	0	0	0	0	bình luận
commentator	0	0	0	0	0	0	1	0	0	0	bình luận viên
commerce	0	0	0	0	0	0	0	0	0	1	thương mại
commercial	0	0	0	0	0	0	0	0	0	0	Quảng cáo
commissary	0	0	0	0	0	0	0	0	0	0	ủy viên
commission	0	0	0	0	0	0	0	0	0	1	Uỷ ban
commissioner	0	0	0	0	0	0	0	0	0	0	ủy viên
commit	0	0	0	0	0	0	0	0	0	0	làm
committal	0	0	0	0	0	1	0	1	0	0	cam kết
committed	0	0	0	0	0	0	1	0	0	1	cam kết
committee	0	0	0	0	0	0	0	0	0	1	ủy ban
commodity	0	0	0	0	0	0	0	0	0	0	hàng hóa
commodore	0	0	0	0	0	0	1	0	0	1	hàng hóa
common	0	0	0	0	0	0	0	0	0	0	phổ thông
commonly	0	0	0	0	0	0	0	0	0	0	thông thường
commonplace	0	1	0	0	0	0	0	0	0	1	bình thường
commons	0	0	0	0	0	0	0	0	0	0	commons
commonwealth	0	0	0	0	0	0	1	0	0	1	liên bang
commotion	1	0	0	0	0	1	0	0	0	0	náo động
commune	0	0	0	0	0	0	0	0	0	0	xã
communicable	0	0	0	0	0	0	0	0	0	0	có thể truyền đạt
communicate	0	0	0	0	0	0	1	0	0	1	giao tiếp
communication	0	0	0	0	0	0	0	0	0	1	liên lạc
communicative	0	0	0	0	0	0	1	0	0	0	giao tiếp
communion	0	0	0	0	1	0	1	0	0	1	sự hiệp thông
communism	1	0	0	1	0	1	0	1	0	0	chủ nghĩa cộng sản
communist	0	0	0	0	0	1	0	0	0	0	cộng sản
community	0	0	0	0	0	0	1	0	0	0	cộng đồng
commutation	0	0	0	0	0	0	1	0	0	0	sự giao hoán
commutative	0	0	0	0	0	0	0	0	0	0	giao hoán
commute	0	0	0	0	0	0	1	0	0	0	đường đi làm
commuter	0	0	0	0	0	0	0	0	0	0	đi lại
compact	0	0	0	0	0	0	0	0	0	1	gọn nhẹ
compaction	0	0	0	0	0	0	0	0	0	0	nén chặt
compactness	0	0	0	0	0	0	0	0	0	0	sự nhỏ gọn
companion	0	0	0	0	1	0	1	0	0	1	đồng hành
companionship	0	0	0	0	0	0	0	0	0	0	bạn đồng hành
company	0	0	0	0	0	0	0	0	0	0	Công ty
comparable	0	0	0	0	0	0	0	0	0	0	có thể so sánh
comparative	0	0	0	0	0	0	0	0	0	0	so sánh
comparatively	0	0	0	0	0	0	0	0	0	0	tương đối
comparison	0	0	0	0	0	0	0	0	0	0	sự so sánh
compartment	0	0	0	0	0	0	0	0	0	0	ngăn
compass	0	0	0	0	0	0	0	0	0	1	compa
compassion	0	0	0	1	0	0	1	0	0	0	thương hại
compassionate	0	0	0	0	0	0	1	0	0	0	thương xót
compatibility	0	0	0	0	0	0	1	0	0	0	khả năng tương thích
compatible	0	0	0	0	0	0	1	0	0	0	tương thích
compel	0	0	0	0	0	0	0	0	0	0	ép buộc
compelled	0	0	0	0	0	0	0	0	0	0	bắt buộc
compelling	0	0	0	0	0	0	1	0	0	0	thuyết phục
compendium	0	0	0	0	0	0	0	0	0	0	bản tóm tắt
compensate	0	1	0	0	1	0	1	0	1	1	đền bù
compensation	0	0	0	0	0	0	0	0	0	0	đền bù
compensatory	0	0	0	0	0	0	1	0	0	0	đền bù
competence	0	0	0	0	0	0	1	0	0	1	năng lực
competency	0	0	0	0	0	0	1	0	0	1	năng lực
competent	0	0	0	0	0	0	1	0	0	1	có thẩm quyền
competition	0	1	0	0	0	1	0	0	0	0	cuộc đua, cuộc thi
competitive	0	0	0	0	0	0	0	0	0	0	cạnh tranh
competitor	0	0	0	0	0	0	0	0	0	0	đối thủ
compilation	0	0	0	0	0	0	0	0	0	0	biên soạn
compile	0	0	0	0	0	0	0	0	0	0	biên dịch
complacency	0	0	0	0	0	0	1	0	0	0	sự tự mãn
complacent	0	0	0	0	0	0	0	0	0	0	tự mãn
complain	1	0	0	0	0	1	0	1	0	0	than phiền
complaint	1	0	0	0	0	1	0	0	0	0	lời phàn nàn
complement	0	1	0	0	1	0	1	0	1	1	bổ sung
complementary	0	0	0	0	0	0	1	0	0	0	bổ túc
completed	0	0	0	0	0	0	0	0	0	0	hoàn thành
completely	0	0	0	0	0	0	1	0	0	0	hoàn toàn
completeness	0	0	0	0	0	0	1	0	0	0	sự hoàn chỉnh
completing	0	1	0	0	1	0	1	0	0	0	hoàn thành
completion	0	1	0	0	1	0	1	0	0	0	hoàn thành
complex	0	0	0	0	0	0	0	0	0	0	tổ hợp
complexed	0	0	0	0	0	1	0	0	0	0	phức tạp
complexion	0	0	0	0	0	0	0	0	0	0	nước da
complexity	0	0	0	0	0	1	0	0	0	0	phức tạp
compliance	0	0	0	0	0	0	1	0	0	1	sự tuân thủ
compliant	0	0	0	0	0	0	1	0	0	0	tuân thủ
complicate	1	0	0	0	0	1	0	0	0	0	phức tạp
complicated	0	0	0	0	0	1	0	0	0	0	phức tap
complication	0	0	0	0	0	1	0	0	0	0	sự phức tạp
complicity	0	0	0	0	0	1	1	0	0	0	đồng lõa
compliment	0	1	0	0	1	0	1	0	1	1	khen ngợi
comply	0	0	0	0	0	0	0	0	0	0	tuân theo
complying	0	0	0	0	0	0	0	0	0	0	tuân thủ
compo	0	0	0	0	0	0	0	0	0	0	compo
component	0	0	0	0	0	0	0	0	0	0	thành phần
compose	0	0	0	0	0	0	0	0	0	0	soạn, biên soạn
composed	0	0	0	0	0	0	1	0	0	0	sáng tác
composer	0	0	0	0	0	0	1	0	0	0	nhà soạn nhạc
composite	0	0	0	0	0	0	0	0	0	0	hỗn hợp
composition	0	0	0	0	0	0	0	0	0	0	thành phần
compost	0	0	1	0	0	1	0	0	0	0	phân trộn
composure	0	0	0	0	0	0	1	0	0	0	điềm tĩnh
compound	0	0	0	0	0	0	0	0	0	0	hợp chất
comprehend	0	0	0	0	0	0	1	0	0	0	hiểu
comprehension	0	0	0	0	0	0	0	0	0	0	bao quát
comprehensive	0	0	0	0	0	0	1	0	0	0	toàn diện
compress	1	0	0	0	0	0	0	0	0	0	nén
compressed	0	0	0	0	0	0	0	0	0	0	nén lại
compressible	0	0	0	0	0	0	0	0	0	0	có thể nén được
compression	0	0	0	0	0	0	0	0	0	0	nén
comprise	0	0	0	0	0	0	0	0	0	0	bao gồm
compromise	0	0	0	0	0	0	0	0	0	0	sự thỏa hiệp
comptroller	0	0	0	0	0	0	0	0	0	1	máy biên dịch
compulsion	1	0	0	0	0	1	0	0	0	0	sự ép buộc
compulsory	0	0	0	0	0	1	0	0	0	0	bắt buộc
computable	0	0	0	0	0	0	0	0	0	0	tính toán được
computation	0	0	0	0	0	0	0	0	0	0	tính toán
compute	0	0	0	0	0	0	0	0	0	0	tính toán
computer	0	0	0	0	0	0	0	0	0	0	máy tính
comrade	0	0	0	0	0	0	1	0	0	1	đồng chí
con	0	0	0	0	0	0	0	0	0	0	lừa đảo
concatenation	0	0	0	0	0	0	0	0	0	0	nối
concave	0	0	0	0	0	0	0	0	0	0	lõm xuống
conceal	0	0	0	0	0	1	0	1	0	0	che giấu
concealed	0	1	0	1	0	1	0	0	1	0	giấu
concealment	1	1	0	1	0	1	0	0	0	0	sự che giấu
conceit	0	0	0	0	0	1	0	0	0	0	tự cao
conceited	0	0	0	0	0	1	0	0	0	0	kiêu ngạo
conceivable	0	0	0	0	0	0	0	0	0	0	có thể tưởng tượng được
concentrate	0	0	0	0	0	0	0	0	0	0	tập trung
concentration	0	0	0	0	0	0	0	0	0	0	nồng độ
concentric	0	0	0	0	0	0	1	0	0	0	đồng tâm
conception	0	0	0	0	0	0	0	0	0	0	quan niệm
concern	0	0	0	0	0	0	0	0	0	0	bận tâm
concerned	0	0	0	1	0	0	0	1	0	0	lo lắng
concert	0	0	0	0	0	0	0	0	0	0	buổi hòa nhạc
concession	0	0	0	0	0	0	0	0	0	0	nhượng bộ
concessional	0	0	0	0	0	0	0	0	0	0	nhượng bộ
concierge	0	0	0	0	0	0	0	0	0	0	người hướng dẫn
conciliation	0	0	0	0	1	0	1	0	0	1	hòa giải
concise	0	0	0	0	0	0	0	0	0	0	ngắn gọn
conclave	0	0	0	0	0	0	0	0	0	0	mật nghị
conclude	0	0	0	0	0	0	0	0	0	0	kết luận
concluding	0	0	0	0	0	0	1	0	0	0	kết luận
conclusion	0	0	0	0	0	0	0	0	0	0	phần kết luận
concoction	0	0	0	0	0	0	0	0	0	0	pha chế
concomitant	0	0	0	0	0	0	0	0	0	0	đồng thời
concord	0	0	0	0	0	0	1	0	0	1	hòa hợp
concordance	0	0	0	0	0	0	1	0	0	1	sự hòa hợp
concours	0	0	0	0	0	0	0	0	0	0	concours
concourse	0	0	0	0	0	0	0	0	0	0	phòng chờ
concrete	0	0	0	0	0	0	0	0	0	0	bê tông
concurrence	0	0	0	0	0	0	0	0	0	0	sự đồng tình
concurrent	0	0	0	0	0	0	0	0	0	0	đồng thời
concurring	0	0	0	0	0	0	0	0	0	0	đồng tình
concussion	1	0	0	0	0	1	0	1	0	0	chấn động
condemn	1	0	0	0	0	1	0	0	0	0	lên án
condemnation	1	1	1	1	0	1	0	1	0	0	sự lên án
condensation	0	0	0	0	0	0	0	0	0	0	sự ngưng tụ
condensed	0	0	0	0	0	0	0	0	0	0	cô đặc
condescending	0	0	0	0	0	1	0	0	0	0	coi thường
condescension	1	0	1	0	0	1	0	1	0	0	sự trịch thượng
condiment	0	0	0	0	0	0	0	0	0	0	gia vị
condition	0	0	0	0	0	0	0	0	0	0	tình trạng
conditional	0	0	0	0	0	0	0	0	0	0	có điều kiện
conditionally	0	0	0	0	0	0	0	0	0	0	có điều kiện
conditioned	0	0	0	0	0	0	0	0	0	0	có điều kiện
conditions	0	0	0	0	0	0	0	0	0	0	các điều kiện
condolence	0	0	0	0	0	0	1	1	0	0	chia buồn
condone	0	0	0	0	0	0	1	0	0	0	tha
conducive	0	0	0	0	0	0	1	0	0	0	có lợi
conduct	0	0	0	0	0	0	0	0	0	0	hạnh kiểm
conduction	0	0	0	0	0	0	0	0	0	0	sự dẫn truyền
conductivity	0	0	0	0	0	0	1	0	0	0	độ dẫn nhiệt
conductor	0	0	0	0	0	0	0	0	0	0	Nhạc trưởng
conduit	0	0	0	0	0	0	0	0	0	0	ống dẫn
cone	0	0	0	0	0	0	0	0	0	0	hình nón
confederate	0	0	0	0	0	0	1	0	0	1	liên minh
confederation	0	0	0	0	0	0	0	0	0	0	liên minh
confer	0	0	0	0	0	0	0	0	0	0	trao
conference	0	0	0	0	0	0	0	0	0	0	hội nghị
confess	0	0	0	0	0	1	1	0	0	1	xưng
confession	0	1	0	1	0	1	0	1	1	0	lời thú tội
confessional	0	0	0	1	0	0	0	0	0	1	tòa giải tội
confessions	0	0	0	0	0	0	0	0	0	0	thú tội
confide	0	0	0	0	0	0	0	0	0	1	tâm sự
confidence	0	0	0	1	1	0	1	0	0	1	lòng tin
confident	0	0	0	0	1	0	1	0	0	1	tin chắc
confidential	0	0	0	0	0	0	0	0	0	1	bảo mật
confidentially	0	0	0	0	0	0	0	0	0	1	bí mật
configuration	0	0	0	0	0	0	0	0	0	0	cấu hình
confine	1	0	0	1	0	1	0	1	0	0	giam cầm
confined	1	0	1	1	0	1	0	1	0	0	hạn chế
confinement	1	0	0	1	0	1	0	1	0	0	giam cầm
confines	0	0	0	0	0	0	0	0	0	0	giam cầm
confirm	0	0	0	0	0	0	0	0	0	0	xác nhận
confirmation	0	0	0	0	0	0	0	0	0	1	xác nhận
confirmatory	0	0	0	0	0	0	0	0	0	0	xác nhận
confirmed	0	0	0	0	0	0	1	0	0	1	đã xác nhận
confiscate	1	0	0	0	0	1	0	1	0	0	tịch thu
confiscation	0	0	0	0	0	1	0	0	0	0	tịch thu
conflagration	1	0	0	1	0	1	0	0	0	0	sự thiêu rụi
conflict	1	0	0	1	0	1	0	1	0	0	xung đột
conflicting	0	0	0	0	0	1	0	0	0	0	mâu thuẫn
confluence	0	0	0	0	0	0	0	0	0	0	hợp lưu
conformance	0	0	0	0	0	0	1	0	0	0	sự phù hợp
conformation	0	0	0	0	0	0	0	0	0	0	sự hình thành
conformity	0	0	0	0	0	0	0	0	0	1	sự phù hợp
confound	0	0	0	0	0	1	0	0	0	0	làm bối rối
confounded	0	0	0	0	0	1	0	0	0	0	làm bối rối
confront	1	0	0	0	0	0	0	0	0	0	đối đầu
confuse	0	0	0	0	0	1	0	0	0	0	nhầm lẫn
confusion	1	0	0	1	0	1	0	0	0	0	sự hoang mang
congenial	0	0	0	0	0	0	1	0	0	0	sự đồng tình
congenital	0	0	0	0	0	0	0	0	0	0	bẩm sinh
congestion	0	0	0	0	0	1	0	0	0	0	tắc nghẽn
conglomerate	0	0	0	0	0	0	0	0	0	1	tập đoàn
conglomeration	0	0	0	0	0	0	0	0	0	0	sự kết tụ
congratulatory	0	0	0	0	1	0	1	0	0	0	chúc mừng
