English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Azerbaijani Word
factory	0	0	0	0	0	0	0	0	0	0	zavod
facts	0	0	0	0	0	0	1	0	0	1	faktlar
faculties	0	0	0	0	0	0	0	0	0	0	fakültələr
faculty	0	0	0	0	0	0	1	0	0	1	fakültə
fad	0	0	0	0	0	0	0	0	0	0	dəb
fade	0	0	0	0	0	1	0	0	0	0	solmaq
faded	0	0	0	0	0	0	0	0	0	0	solğun
faeces	0	0	1	0	0	1	0	0	0	0	nəcis
failing	1	1	0	1	0	1	0	1	0	0	uğursuz
failure	0	0	1	1	0	1	0	1	0	0	uğursuzluq
fain	0	1	0	0	1	0	1	0	0	1	zəif
fainting	0	0	0	1	0	1	0	1	1	0	huşunu itirmə
fair	0	0	0	0	0	0	1	0	0	0	ədalətli
fairly	0	0	0	0	0	0	1	0	0	1	ədalətli
fairway	0	0	0	0	0	0	0	0	0	0	farway
fairy	0	0	0	0	0	0	0	0	0	0	pəri
faith	0	1	0	0	1	0	1	0	0	1	iman
faithful	0	0	0	0	0	0	1	0	0	1	sadiq
faithless	0	0	0	0	0	1	0	1	0	0	imansız
fake	0	0	0	0	0	1	0	0	0	0	saxta
fall	0	0	0	0	0	1	0	1	0	0	düşmək
fallacious	1	0	0	0	0	1	0	0	0	0	yalançı
fallacy	0	0	0	0	0	1	0	0	0	0	yanlışlıq
fallible	0	0	0	0	0	1	0	0	0	0	yanılmaz
falling	0	0	0	0	0	1	0	1	0	0	düşən
fallow	0	0	0	0	0	1	0	0	0	0	nadan
falsehood	1	0	0	0	0	1	0	0	0	1	yalan
falsely	0	0	0	0	0	1	0	0	0	0	yalandan
falsification	1	0	0	0	0	1	0	0	0	0	saxtalaşdırma
falsified	0	0	0	0	0	0	0	0	0	0	saxtalaşdırılıb
falsify	0	0	1	0	0	1	0	0	0	0	saxtalaşdırmaq
falsity	0	0	1	0	0	1	0	0	0	0	saxtakarlıq
falter	0	0	0	1	0	1	0	0	0	0	axsamaq
fame	0	0	0	0	0	0	1	0	0	0	şöhrət
famed	0	0	0	0	0	0	0	0	0	0	məşhur
familiar	0	0	0	0	0	0	1	0	0	1	tanış
familiarity	0	1	0	0	1	0	1	0	0	1	tanışlıq
familiarize	0	0	0	0	0	0	0	0	0	0	tanış etmək
famine	0	0	0	0	0	1	0	1	0	0	aclıq
famous	0	0	0	0	0	0	1	0	0	0	məşhur
famously	0	0	0	0	0	0	1	0	0	0	məşhur
fan	0	0	0	0	0	0	0	0	0	0	fanat
fanatic	0	0	0	0	0	1	0	0	0	0	fanatik
fanaticism	0	0	0	1	0	0	0	0	0	0	fanatizm
fanciful	0	0	0	0	0	0	0	0	0	0	xəyalpərəst
fancy	0	1	0	0	1	0	1	0	0	0	fantaziya
fandango	0	0	0	0	0	0	0	0	0	0	fandanqo
fanfare	0	1	0	0	1	0	1	0	1	0	fanfar
fang	0	0	0	1	0	0	0	0	0	0	diş
fangs	0	0	0	1	0	0	0	0	0	0	dişlər
fanning	0	0	0	0	0	0	0	0	0	0	havalandırma
fantasia	0	0	0	0	0	0	0	0	0	0	fantaziya
fantasy	0	0	0	0	0	0	0	0	0	0	fantaziya
farce	0	0	0	0	0	1	0	0	0	0	fars
farcical	0	0	1	0	0	1	0	0	0	0	gülməli
fare	0	0	0	0	0	0	0	0	0	0	gediş haqqı
farewell	0	0	0	0	0	0	0	0	0	0	vida
farm	0	1	0	0	0	0	0	0	0	0	ferma
farmer	0	0	0	0	0	0	0	0	0	0	fermer
farmhouse	0	0	0	0	0	0	0	0	0	0	ferma evi
farming	0	0	0	0	0	0	0	0	0	0	əkinçilik
faro	0	0	0	0	0	0	0	0	0	0	faro
farther	0	0	0	0	0	0	0	0	0	0	daha uzağa
fascia	0	0	0	0	0	0	0	0	0	0	fasya
fascinating	0	0	0	0	0	0	1	0	0	0	valehedici
fascination	0	0	0	0	0	0	1	0	0	0	heyranlıq
fashion	0	0	0	0	0	0	0	0	0	0	moda
fashionable	0	0	0	0	0	0	1	0	0	0	dəbli
fasten	0	0	0	0	0	0	0	0	0	0	bağlamaq
fastener	0	0	0	0	0	0	0	0	0	0	bərkidici
fastening	0	0	0	0	0	0	0	0	0	0	bərkitmə
fasting	0	0	0	0	0	1	0	1	0	0	oruc tutmaq
fat	0	0	1	0	0	1	0	1	0	0	yağ
fatal	1	0	0	1	0	1	0	1	0	0	ölümcül
fatality	0	0	0	1	0	1	0	1	0	0	ölüm
fate	0	1	0	0	0	1	0	0	0	0	taleyi
fated	0	0	0	0	0	0	0	0	0	0	taleyi
father	0	0	0	0	0	0	0	0	0	1	ata
fathom	0	0	0	0	0	0	0	0	0	0	dərk etmək
fatigue	0	0	0	0	0	1	0	0	0	0	yorğunluq
fatigued	0	0	0	0	0	1	0	1	0	0	yorğun
fatty	0	0	1	0	0	1	0	1	0	0	yağlı
fault	0	0	0	0	0	1	0	1	0	0	günah
faultless	0	0	0	0	0	0	1	0	0	1	qüsursuz
faulty	0	0	0	0	0	1	0	0	0	0	qüsurlu
fauna	0	0	0	0	0	0	0	0	0	0	fauna
favor	0	0	0	0	0	0	0	0	0	0	lütf
favorable	0	1	0	0	1	0	1	0	1	1	əlverişli
favorite	0	0	0	0	1	0	1	0	0	1	Sevimli
favoritism	0	0	0	0	0	0	1	0	0	0	favoritizm
fawn	0	0	0	0	0	1	0	0	0	0	şüyüd
fear	1	0	0	1	0	1	0	0	0	0	qorxu
fearful	0	0	0	1	0	1	0	1	0	0	qorxulu
fearfully	0	0	0	1	0	1	0	1	1	0	qorxudan
fearing	0	0	0	1	0	1	0	0	0	0	qorxulu
fearless	0	0	0	1	0	0	1	0	0	0	qorxmaz
feasibility	0	0	0	0	0	0	0	0	0	0	fizibilite
feasible	0	0	0	0	0	0	0	0	0	0	mümkün
feat	0	1	0	0	1	0	1	0	1	0	feat
feather	0	0	0	0	0	0	0	0	0	0	lələk
feature	0	0	0	0	0	0	1	0	0	0	xüsusiyyət
features	0	0	0	0	0	0	0	0	0	0	xüsusiyyətləri
febrile	0	0	0	0	0	1	0	0	0	0	qızdırma
fecal	0	0	1	0	0	1	0	0	0	0	nəcis
feces	0	0	1	0	0	1	0	0	0	0	nəcis
fecundity	0	0	0	0	0	0	0	0	0	0	məhsuldarlıq
federal	0	0	0	0	0	0	0	0	0	0	federal
federation	0	0	0	0	0	0	0	0	0	0	federasiya
fee	1	0	0	0	0	1	0	0	0	0	haqq
feeble	0	0	0	0	0	1	0	1	0	0	zəif
feed	0	0	0	0	0	0	0	0	0	0	yem
feeder	0	0	0	0	0	0	0	0	0	0	qidalandırıcı
feel	0	0	0	0	0	0	0	0	0	0	hiss et
feeling	1	1	1	1	1	1	1	1	1	1	hiss
feet	0	0	0	0	0	0	0	0	0	0	ayaq
feigned	0	0	0	0	0	1	0	0	0	0	uydurma
felicity	0	0	0	0	1	0	1	0	0	0	xoşbəxtlik
feline	0	0	0	0	0	0	0	0	0	0	pişik
fell	0	0	0	0	0	1	0	1	0	0	düşdü
fellow	0	0	0	0	0	0	1	0	0	1	yoldaş
fellowship	0	0	0	0	0	0	1	0	0	0	yoldaşlıq
felon	0	0	0	1	0	1	0	0	0	0	cinayətkar
felony	0	0	0	0	0	1	0	0	0	0	cinayət
felt	0	0	0	0	0	0	0	0	0	0	hiss etdi
feminine	0	0	0	0	0	0	0	0	0	0	qadına xas
femininity	0	0	0	0	0	0	0	0	0	0	qadınlıq
fen	0	0	0	0	0	0	0	0	0	0	fen
fence	0	0	0	0	0	0	0	0	0	0	hasar
fenced	1	0	0	0	0	0	0	0	0	0	hasarlanıb
fend	0	0	0	0	0	0	0	0	0	0	baxmaq
fender	0	0	0	0	0	0	0	0	0	1	qanad
fennel	0	0	0	0	0	0	0	0	0	0	şüyüd
ferment	0	1	0	0	0	1	0	0	0	0	qıcqırmaq
fermentation	0	1	0	0	0	0	0	0	0	0	fermentasiya
fern	0	0	0	0	0	0	0	0	0	0	qıjı
ferocious	1	0	1	1	0	1	0	0	0	0	vəhşi
ferocity	1	0	0	0	0	1	0	0	0	0	vəhşilik
ferry	0	0	0	0	0	0	0	0	0	0	bərə
fertile	0	0	0	0	0	0	1	0	0	0	münbit
fertilize	0	0	0	0	0	0	0	0	0	0	mayalandırmaq
fervent	0	0	0	0	0	0	0	0	0	0	coşqun
fervor	1	0	0	0	1	0	1	0	0	0	şövq
festival	0	1	0	0	1	0	1	0	1	0	festival
festive	0	0	0	0	1	0	1	0	0	0	bayram
fetch	0	0	0	0	0	0	0	0	0	0	gətirmək
fete	0	1	0	0	1	0	1	0	1	0	bayram
fetish	0	0	0	0	0	0	0	0	0	0	fetiş
feud	1	0	0	0	0	1	0	0	0	0	dava
feudal	0	0	0	0	0	1	0	0	0	0	feodal
feudalism	1	0	0	0	0	1	0	1	0	0	feodalizm
fever	0	0	0	1	0	0	0	0	0	0	hərarət
feverish	0	0	0	0	0	1	0	0	0	0	qızdırma
fiancee	0	0	0	0	0	0	0	0	0	0	nişanlısı
fiasco	0	0	0	0	0	1	0	0	0	0	fiasko
fiat	0	0	0	0	0	0	0	0	0	0	fiat
fib	1	0	0	0	0	1	0	0	0	0	fib
fiber	0	0	0	0	0	0	0	0	0	0	lif
fibrous	0	0	0	0	0	0	0	0	0	0	lifli
fickle	0	0	0	0	0	1	0	0	0	0	dəyişkən
fiction	0	0	0	0	0	0	0	0	0	0	uydurma
fictitious	0	0	0	0	0	1	0	0	0	0	uydurma
fiddle	0	0	0	0	0	0	0	0	0	0	skripka
fiddler	0	0	0	0	0	0	0	0	0	0	skripkaçı
fidelity	0	0	0	0	1	0	1	0	0	1	sədaqət
fiduciary	0	0	0	0	0	0	0	0	0	0	fidusiar
field	0	0	0	0	0	0	0	0	0	0	sahə
fiend	1	0	1	1	0	1	0	0	0	0	şeytan
fierce	1	0	1	1	0	1	0	0	0	0	şiddətli
fiesta	0	1	0	0	1	0	1	0	1	1	bayram
fight	1	0	0	1	0	1	0	0	0	0	döyüş
fighter	0	0	0	0	0	0	0	0	0	0	döyüşçü
fighting	1	0	0	0	0	1	0	0	0	0	döyüşmək
figment	0	0	0	0	0	0	0	0	0	0	fiqur
figurative	0	0	0	0	0	0	0	0	0	0	obrazlı
figure	0	0	0	0	0	0	0	0	0	0	rəqəm
figurine	0	0	0	0	0	0	0	0	0	0	heykəlcik
filament	0	0	0	0	0	0	0	0	0	0	filament
filamentous	0	0	0	0	0	0	0	0	0	0	filamentli
file	0	0	0	0	0	0	0	0	0	0	fayl
filibuster	0	0	0	0	0	1	0	0	0	0	filibuster
filigree	0	0	0	0	0	0	0	0	0	0	filigran
filing	0	0	0	0	0	0	0	0	0	0	verilməsi
filings	0	0	0	0	0	0	0	0	0	0	sənədlər
fill	0	0	0	0	0	0	0	0	0	1	doldurmaq
fillet	0	0	0	0	0	0	0	0	0	0	fileto
filling	0	0	0	0	0	0	0	0	0	0	doldurulması
filly	0	0	0	0	0	0	0	0	0	0	pişik
film	0	0	0	0	0	0	0	0	0	0	film
filmy	0	0	0	0	0	0	0	0	0	0	filmli
filter	0	0	0	0	0	0	0	0	0	0	filtr
filth	0	0	1	0	0	1	0	0	0	0	murdarlıq
filthy	0	0	1	0	0	1	0	0	0	0	çirkli
fin	0	0	0	0	0	0	0	0	0	0	fin
final	0	0	0	0	0	0	0	0	0	0	final
finale	0	0	0	0	0	0	0	0	0	0	final
finality	0	0	0	0	0	0	0	0	0	0	sonluq
finally	0	1	1	0	1	0	1	0	1	1	nəhayət
finance	0	0	0	0	0	0	0	0	0	0	maliyyə
financial	0	0	0	0	0	0	0	0	0	0	maliyyə
financier	0	0	0	0	0	0	0	0	0	0	maliyyəçi
finch	0	0	0	0	0	0	0	0	0	0	ispinoz
find	0	0	0	0	0	0	0	0	0	0	tapmaq
finding	0	0	0	0	0	0	0	0	0	0	tapmaq
finery	0	0	0	0	0	0	1	0	0	0	zəriflik
finesse	0	0	0	0	0	0	1	0	0	0	incəlik
finger	0	0	0	0	0	0	0	0	0	0	barmaq
fingerprint	0	0	0	0	0	0	0	0	0	0	barmaq izi
finish	0	0	0	0	0	0	0	0	0	0	bitirmək
finite	0	0	0	0	0	0	0	0	0	0	sonlu
fink	0	0	0	0	0	0	0	0	0	0	fink
fire	0	0	0	1	0	0	0	0	0	0	yanğın
firearms	1	0	0	1	0	1	0	0	0	0	odlu silahlar
fireball	0	0	0	0	0	0	1	0	0	0	atəş topu
firefly	0	0	0	0	0	0	0	0	0	0	atəşböcəyi
fireman	0	0	0	0	0	0	0	0	0	1	yanğınsöndürən
fireplace	0	0	0	0	0	0	0	0	0	0	kamin
fireproof	0	0	0	0	0	0	1	0	0	0	odadavamlı
fireside	0	0	0	0	0	0	0	0	0	0	ocaq başı
firewood	0	0	0	0	0	0	0	0	0	0	odun
firework	0	0	0	0	0	0	0	0	0	0	atəşfəşanlıq
firing	0	0	0	0	0	0	0	0	0	0	atəş
firm	0	0	0	0	0	0	0	0	0	0	möhkəm
firmament	0	0	0	0	0	0	0	0	0	0	qübbə
firmly	0	0	0	0	0	0	0	0	0	0	möhkəm
firmness	0	0	0	0	0	0	1	0	0	1	möhkəmlik
firstborn	0	1	0	0	1	0	1	0	0	1	ilk doğulan
fiscal	0	0	0	0	0	0	0	0	0	0	fiskal
fish	0	0	0	0	0	0	0	0	0	0	balıq
fisherman	0	0	0	0	0	0	0	0	0	0	balıqçı
fishery	0	0	0	0	0	0	0	0	0	0	balıqçılıq
fishing	0	0	0	0	0	0	0	0	0	0	balıqçılıq
fishy	0	0	0	0	0	0	0	0	0	0	balıqlı
fissile	0	0	0	0	0	0	0	0	0	0	parçalanan
fission	0	0	0	0	0	0	0	0	0	0	parçalanma
fissure	0	0	0	0	0	0	0	0	0	0	çatlaq
fist	0	0	0	0	0	0	0	0	0	0	yumruq
fistula	0	0	0	0	0	0	0	0	0	0	fistula
fitness	0	0	0	0	0	0	0	0	0	0	fitnes
fits	1	0	0	0	0	1	0	0	0	0	uyğun gəlir
fitted	0	0	0	0	0	0	0	0	0	0	quraşdırılmışdır
fitting	0	1	0	0	1	0	1	0	0	1	uyğunluq
fittings	0	0	0	0	0	0	0	0	0	0	fitinqlər
fix	0	0	0	0	0	0	0	0	0	0	düzəltmək
fixation	0	0	0	0	0	0	0	0	0	0	fiksasiya
fixed	0	0	0	0	0	0	0	0	0	1	sabit
fixture	0	0	0	0	0	0	1	0	0	0	armatur
fixtures	0	0	0	0	0	0	0	0	0	0	qurğular
fizz	0	0	0	0	0	0	0	0	0	0	fizz
flabby	0	0	1	0	0	1	0	0	0	0	yaltaq
flaccid	0	0	0	0	0	1	0	1	0	0	lal
flagging	0	0	0	0	0	1	0	0	0	0	işarələmək
flagrant	1	0	1	0	0	1	0	0	0	0	açıq-saçıq
flagship	0	0	0	0	0	0	0	0	0	1	flaqman
flake	0	0	0	0	0	1	0	0	0	0	lopa
flaky	0	0	0	0	0	0	0	0	0	0	qabıqlı
flame	0	0	0	0	0	0	0	0	0	0	alov
flaming	0	0	0	0	0	0	0	0	0	0	alovlu
flange	0	0	0	0	0	0	0	0	0	1	flanş
flank	0	0	0	0	0	0	0	0	0	0	cinah
flanked	0	0	0	0	0	0	0	0	0	0	cinahlı
flanking	0	0	0	0	0	0	0	0	0	0	cinah
flannel	0	0	0	0	0	0	0	0	0	0	flanel
flap	0	0	0	0	0	1	0	0	0	0	qapaq
flapping	0	0	0	0	0	0	0	0	0	0	çırpmaq
flare	0	0	0	0	0	0	0	0	0	0	alov
flaring	0	0	0	0	0	0	0	0	0	0	alovlanma
flash	0	0	0	0	0	0	0	0	0	0	flaş
flashback	0	0	0	0	0	0	0	0	0	0	flashback
flashing	0	0	0	0	0	0	0	0	0	0	yanıb-sönən
flashlight	0	0	0	0	0	0	0	0	0	0	fənər
flashy	0	0	0	0	0	0	0	0	0	0	parlaq
flask	0	0	0	0	0	0	0	0	0	0	kolba
flat	0	0	0	0	0	0	0	0	0	0	düz
flatness	0	0	0	0	0	0	0	0	0	0	düzlük
flatten	0	0	0	0	0	0	0	0	0	0	düzləşdirmək
flattering	0	0	0	0	1	0	1	0	0	0	yaltaq
flattery	0	0	0	0	0	0	0	0	0	0	yaltaqlıq
flatulence	0	0	1	0	0	1	0	0	0	0	meteorizm
flaunt	0	0	0	0	0	1	0	0	0	0	öyünmək
flavor	0	0	0	0	0	0	0	0	0	0	dad
flaw	0	0	0	0	0	1	0	1	0	0	qüsur
flea	0	0	1	0	0	1	0	0	0	0	birə
fled	0	0	0	1	0	0	0	0	0	0	qaçdı
flee	0	0	0	1	0	1	0	0	0	0	qaçmaq
fleece	1	0	1	0	0	1	0	1	0	0	yun
fleet	0	0	0	0	0	0	1	0	0	0	donanma
fleeting	0	0	0	0	0	0	0	0	0	0	keçici
flesh	0	0	1	0	0	0	0	0	0	0	ət
fleshy	0	0	0	0	0	1	0	0	0	0	ətli
flex	0	0	0	0	0	0	0	0	0	0	əyilmək
flexibility	0	0	0	0	0	0	1	0	0	0	çeviklik
flexible	0	0	0	0	0	0	0	0	0	0	çevik
flexion	0	0	0	0	0	0	0	0	0	0	əyilmə
flicker	0	0	0	0	0	0	0	0	0	0	titrəmək
flickering	0	0	0	0	0	0	0	0	0	0	titrəyir
flier	0	0	0	0	0	0	0	0	0	0	uçan
flight	0	0	0	0	0	0	0	0	0	0	uçuş
flinch	0	1	1	1	0	1	0	1	1	0	çırpınmaq
fling	0	0	0	0	0	0	0	0	0	0	tullamaq
flint	0	0	0	0	0	0	0	0	0	0	çaxmaq daşı
flipper	0	0	0	0	0	0	0	0	0	0	üzgəc
flirt	0	1	0	0	1	1	1	0	1	1	flört etmək
flirting	0	0	0	0	0	0	0	0	0	0	flört etmək
float	0	0	0	0	0	0	0	0	0	0	sal
flock	0	0	0	0	0	0	0	0	0	0	sürü
flog	1	0	1	1	0	1	0	1	0	0	şallaq
flood	0	0	0	1	0	0	0	0	0	0	sel
floor	0	0	0	0	0	0	0	0	0	0	mərtəbə
flop	0	0	1	0	0	1	0	1	0	0	flop
flora	0	0	0	0	0	0	0	0	0	0	flora
floral	0	0	0	0	0	0	1	0	0	0	çiçəkli
florist	0	0	0	0	0	0	0	0	0	0	çiçəkçi
floss	0	0	0	0	0	0	0	0	0	0	diş ipi
flounder	0	0	0	1	0	1	0	1	0	0	kambala
flour	0	0	0	0	0	0	0	0	0	0	un
flow	0	0	0	0	0	0	1	0	0	0	axın
flowering	0	0	0	0	0	0	0	0	0	0	çiçəkləmə
flowery	0	0	0	0	0	0	1	0	0	0	çiçəkli
flu	0	0	0	1	0	1	0	0	0	0	qrip
fluctuate	0	0	0	0	0	0	0	0	0	0	dalğalanmaq
fluctuating	0	0	0	0	0	0	0	0	0	0	dalğalanan
fluctuation	1	0	0	1	0	1	0	0	0	0	dalğalanma
flue	0	0	0	0	0	0	0	0	0	0	baca
fluency	0	0	0	0	0	0	0	0	0	0	axıcılıq
fluff	0	0	0	0	0	0	0	0	0	0	tük
fluffy	0	0	0	0	0	0	0	0	0	0	tüklü
fluid	0	0	0	0	0	0	0	0	0	0	maye
fluidity	0	0	0	0	0	0	0	0	0	0	axıcılıq
fluke	0	0	0	0	0	0	0	0	1	0	təbəssüm
fluorescence	0	0	0	0	0	0	0	0	0	0	flüoresan
fluorescent	0	0	0	0	0	0	0	0	0	0	floresan
flurry	0	0	0	0	0	0	0	0	0	0	təlaş
flush	0	0	0	0	0	0	1	0	0	0	qızarmaq
flustered	0	0	0	0	0	0	0	0	0	0	titrədi
flute	0	0	0	0	0	0	0	0	0	0	fleyta
fluted	0	0	0	0	0	0	0	0	0	0	yivli
fluvial	0	0	0	0	0	0	0	0	0	0	axıcı
flux	0	0	0	0	0	0	0	0	0	0	axını
fly	0	0	0	0	0	0	0	0	0	0	uçmaq
flyer	0	0	0	0	0	0	0	0	0	0	flayer
flying	0	0	0	1	0	0	1	0	0	0	uçan
flywheel	0	0	0	0	0	0	0	0	0	0	volan
foal	0	0	0	0	0	0	0	0	0	0	tay
foam	0	0	0	0	0	0	0	0	0	0	Köpük
foaming	0	0	0	0	0	0	0	0	0	0	köpüklənmə
foamy	0	0	0	0	0	0	0	0	0	0	köpüklü
fob	0	0	0	0	0	0	0	0	0	0	fob
focal	0	0	0	0	0	0	0	0	0	0	fokus
focus	0	0	0	0	0	0	1	0	0	0	diqqət
fodder	0	0	0	0	0	0	0	0	0	0	yem
foe	1	0	0	1	0	1	0	0	0	0	düşmən
fog	0	0	0	0	0	0	0	0	0	0	duman
foggy	0	0	0	0	0	0	0	0	0	0	dumanlı
foil	0	0	0	0	0	0	0	0	0	0	folqa
foiled	0	0	0	0	0	1	0	0	0	0	folqalanmış
fold	0	0	0	0	0	0	0	0	0	0	qat
folded	0	0	0	0	0	0	0	0	0	0	qatlanmış
foliage	0	0	0	0	0	0	0	0	0	0	yarpaqlar
folio	0	0	0	0	0	0	0	0	0	0	folio
folk	0	0	0	0	0	0	0	0	0	0	xalq
folklore	0	0	0	0	0	0	0	0	0	0	folklor
follicle	0	0	0	0	0	0	0	0	0	0	follikul
follicular	0	0	0	0	0	0	0	0	0	0	follikulyar
follow	0	0	0	0	0	0	0	0	0	0	izləyin
follower	0	0	0	0	0	0	0	0	0	1	izləyici
folly	0	0	0	0	0	1	0	0	0	0	axmaqlıq
fondling	0	0	0	0	0	0	0	0	0	0	oxşayan
fondness	0	0	0	0	1	0	1	0	0	0	məhəbbət
font	0	0	0	0	0	0	0	0	0	0	şrift
food	0	0	0	0	1	0	1	0	0	1	yemək
fool	0	0	1	0	0	1	0	0	0	0	axmaq
fooling	0	0	0	0	0	0	0	0	0	0	axmaqlıq
foolish	0	0	0	0	0	1	0	0	0	0	axmaq
foolishness	0	0	0	0	0	1	0	0	0	0	axmaqlıq
foot	0	0	0	0	0	0	0	0	0	0	ayaq
football	0	1	0	0	1	0	1	0	0	0	futbol
footbridge	0	0	0	0	0	0	0	0	0	0	piyada körpüsü
footing	0	0	0	0	0	0	0	0	0	1	ayaq basmaq
footpath	0	0	0	0	0	0	0	0	0	0	piyada yolu
footprint	0	0	0	0	0	0	0	0	0	0	iz
fop	0	0	0	0	0	0	0	0	0	0	fop
forage	0	0	0	0	0	1	0	0	0	0	yem
foray	1	0	0	0	0	1	0	0	0	0	basqın
forbearance	0	0	0	0	0	0	1	0	0	0	dözümlülük
forbid	0	0	0	0	0	1	0	1	0	0	qadağan
forbidding	1	0	0	1	0	1	0	0	0	0	qadağan edən
force	1	0	0	1	0	1	0	0	0	0	güc
forced	0	0	0	1	0	1	0	0	0	0	məcbur
forceps	0	0	0	0	0	0	0	0	0	0	forseps
forcibly	1	0	0	1	0	1	0	0	0	0	zorla
ford	0	0	0	0	0	0	0	0	0	0	ford
fore	0	0	0	0	0	0	1	0	0	0	qabaq
forearm	1	1	0	0	0	0	0	0	0	0	ön kol
foreboding	0	1	0	1	0	1	0	0	0	0	qabaqcadan xəbər verən
forecast	0	1	0	0	0	0	0	0	0	1	proqnoz
forecaster	0	0	0	0	0	0	0	0	0	0	sinoptik
foreclose	0	0	0	1	0	1	0	1	0	0	girov qoymaq
forefathers	0	0	0	0	1	0	1	0	0	1	atalar
forefinger	0	0	0	0	0	0	0	0	0	0	şəhadət barmağı
forego	0	0	0	0	0	1	0	0	0	0	imtina
foregoing	0	0	0	0	0	0	1	0	0	0	yuxarıda qeyd olunan
foregone	0	0	0	0	0	0	0	0	0	0	qabaqcadan
foreground	0	0	0	0	0	0	0	0	0	0	ön planda
forehead	0	0	0	0	0	0	0	0	0	0	alın
foreign	0	0	0	0	0	1	0	0	0	0	xarici
foreigner	0	0	0	1	0	1	0	0	0	0	əcnəbi
foreman	0	0	0	0	0	0	1	0	0	0	usta
forensic	0	0	0	0	0	0	0	0	0	0	məhkəmə
forerunner	0	0	0	0	0	0	1	0	0	0	qabaqcıl
foresee	0	1	0	0	0	0	1	0	1	1	qabaqcadan görmək
foreseen	0	1	0	0	0	0	1	0	0	0	nəzərdə tutulmuşdur
foresight	0	1	0	0	0	0	1	0	0	1	uzaqgörənlik
forest	0	0	0	0	0	0	0	0	0	0	meşə
forethought	0	0	0	0	0	0	0	0	0	0	qabaqcadan düşünülmüş
forewarned	0	1	0	1	0	1	0	0	0	0	qabaqcadan xəbərdar etdi
foreword	0	0	0	0	0	0	0	0	0	0	ön söz
forfeit	1	0	0	0	0	1	0	1	0	0	müsadirə etmək
forfeited	0	0	0	0	0	1	0	0	0	0	müsadirə olundu
forfeiture	0	0	0	1	0	1	0	1	0	0	müsadirə
forge	0	0	0	0	0	0	1	0	0	0	döymək
forgery	0	0	0	0	0	1	0	0	0	0	saxtakarlıq
forget	0	0	0	0	0	1	0	0	0	0	unutmaq
forgetful	0	0	0	0	0	0	0	0	0	0	unutqan
forgetfulness	0	0	0	0	0	0	0	0	0	0	unutqanlıq
forgive	0	0	0	0	0	0	1	0	0	0	bağışla
forgiven	0	0	0	0	0	0	1	0	0	0	bağışlandı
forgiving	0	0	0	0	0	0	1	0	0	1	bağışlayan
forgotten	0	0	0	1	0	1	0	1	0	0	unudulmuş
fork	0	0	0	0	0	0	0	0	0	0	çəngəl
forked	0	0	0	0	0	0	0	0	0	0	çəngəlli
forking	0	0	0	0	0	0	0	0	0	0	çəngəl
forlorn	0	0	0	0	0	1	0	1	0	0	bədbəxt
form	0	0	0	0	0	0	0	0	0	0	forma
formalism	0	0	0	0	0	0	0	0	0	0	formalizm
formality	0	0	0	0	0	0	0	0	0	1	formallıq
formation	0	0	0	0	0	0	0	0	0	0	formalaşması
formative	0	0	0	0	0	0	1	0	0	1	formalaşdıran
formed	0	0	0	0	0	0	0	0	0	0	formalaşmışdır
formidable	0	0	0	1	0	0	0	0	0	0	zəhmli
forming	0	1	0	0	0	0	0	0	0	0	formalaşdıran
formless	0	0	0	0	0	1	0	0	0	0	formasız
formula	0	0	0	0	0	0	1	0	0	1	düstur
formulary	0	0	0	0	0	0	0	0	0	0	formulyar
formulate	0	0	0	0	0	0	0	0	0	0	formalaşdırmaq
fornication	0	0	0	0	0	1	0	0	0	0	zina
forsake	0	0	0	0	0	1	0	1	0	0	tərk etmək
forsaken	1	0	0	0	0	1	0	1	0	0	tərk edilmiş
forsooth	0	0	0	0	0	0	0	0	0	0	qabaqcadan
fort	0	0	0	0	0	0	0	0	0	1	qala
forte	0	0	0	0	0	0	1	0	0	0	forte
forthcoming	0	0	0	0	0	0	1	0	0	0	qarşıdan gələn
forthwith	0	0	0	0	0	0	0	0	0	0	dərhal
fortification	0	0	0	0	0	0	0	0	0	0	istehkam
fortify	0	0	0	0	0	0	1	0	0	0	möhkəmləndirmək
fortitude	0	0	0	0	1	0	1	0	0	1	mətanət
fortnightly	0	0	0	0	0	0	0	0	0	0	iki həftədə bir
fortress	0	0	0	1	0	0	1	1	0	1	qala
fortuitous	0	0	0	0	0	0	0	0	0	0	təsadüfi
fortunate	0	0	0	0	0	0	1	0	0	0	şanslı
fortune	0	1	0	0	1	0	1	0	1	1	bəxt
forty	0	0	0	0	0	0	0	0	0	0	qırx
forum	0	0	0	0	0	0	0	0	0	0	forum
forward	0	0	0	0	0	0	1	0	0	0	irəli
fossil	0	0	0	0	0	0	0	0	0	0	fosil
fossils	0	0	0	0	0	0	0	0	0	0	fosillər
foul	1	0	1	1	0	1	0	0	0	0	faul
found	0	0	0	0	1	0	1	0	0	1	tapıldı
foundation	0	0	0	0	0	0	1	0	0	0	təməl
founder	0	0	0	0	0	0	0	0	0	0	təsisçisi
foundry	0	0	0	0	0	0	0	0	0	0	tökmə zavodu
fountain	0	0	0	0	0	0	0	0	0	0	fəvvarə
fourfold	0	0	0	0	0	0	0	0	0	0	dörd qat
fourth	0	0	0	0	0	0	0	0	0	0	dördüncü
